Date,SINGAPORE IMI VALUE IMI (Large+Mid+Small Cap)
2005-11-08,517.811
2005-11-09,519.797
2005-11-10,519.003
2005-11-11,520.667
2005-11-14,518.008
2005-11-15,515.971
2005-11-16,519.71
2005-11-17,521.329
2005-11-18,527.434
2005-11-21,527.273
2005-11-22,525.474
2005-11-23,530.719
2005-11-24,532.076
2005-11-25,529.234
2005-11-28,531.847
2005-11-29,531.34
2005-11-30,531.736
2005-12-01,533.195
2005-12-02,538.733
2005-12-05,539.189
2005-12-06,534.843
2005-12-07,534.575
2005-12-08,531.988
2005-12-09,534.322
2005-12-12,536.978
2005-12-13,539.725
2005-12-14,539.3
2005-12-15,539.194
2005-12-16,540.799
2005-12-19,541.341
2005-12-20,541.12
2005-12-21,541.551
2005-12-22,540.21
2005-12-23,542.924
2005-12-26,542.924
2005-12-27,544.738
2005-12-28,546.168
2005-12-29,548.07
2005-12-30,549.257
2006-01-02,549.337
2006-01-03,557.203
2006-01-04,561.121
2006-01-05,564.62
2006-01-06,574.083
2006-01-09,577.403
2006-01-10,578.015
2006-01-11,579.542
2006-01-12,576.09
2006-01-13,574.879
2006-01-16,571.698
2006-01-17,566.671
2006-01-18,567.045
2006-01-19,568.351
2006-01-20,570.157
2006-01-23,566.18
2006-01-24,564.17
2006-01-25,568.478
2006-01-26,571.155
2006-01-27,577.605
2006-01-30,575.555
2006-01-31,578.273
2006-02-01,579.623
2006-02-02,578.854
2006-02-03,574.227
2006-02-06,577.27
2006-02-07,578.958
2006-02-08,572.794
2006-02-09,574.907
2006-02-10,574.33
2006-02-13,574.691
2006-02-14,578.028
2006-02-15,575.557
2006-02-16,578.055
2006-02-17,576.814
2006-02-20,575.695
2006-02-21,578.159
2006-02-22,574.452
2006-02-23,580.045
2006-02-24,581.491
2006-02-27,587.093
2006-02-28,592.193
2006-03-01,591.481
2006-03-02,591.304
2006-03-03,588.904
2006-03-06,592.021
2006-03-07,586.203
2006-03-08,592.644
2006-03-09,594.713
2006-03-10,591.618
2006-03-13,596.782
2006-03-14,595.991
2006-03-15,595.673
2006-03-16,595.71
2006-03-17,593.566
2006-03-20,598.21
2006-03-21,596.936
2006-03-22,596.387
2006-03-23,596.418
2006-03-24,597.624
2006-03-27,599.4
2006-03-28,601.161
2006-03-29,598.887
2006-03-30,602.319
2006-03-31,604.863
2006-04-03,609.725
2006-04-04,607.553
2006-04-05,612.08
2006-04-06,612.287
2006-04-07,617.357
2006-04-10,616.54
2006-04-11,612.762
2006-04-12,613.119
2006-04-13,612.571
2006-04-14,612.599
2006-04-17,616.082
2006-04-18,618.187
2006-04-19,627.215
2006-04-20,627.163
2006-04-21,631.662
2006-04-24,631.712
2006-04-25,629.706
2006-04-26,633.091
2006-04-27,634.687
2006-04-28,644.052
2006-05-01,645.446
2006-05-02,654.656
2006-05-03,664.613
2006-05-04,657.552
2006-05-05,657.395
2006-05-08,668.952
2006-05-09,662.193
2006-05-10,665.478
2006-05-11,662.742
2006-05-12,661.464
2006-05-15,634.573
2006-05-16,633.374
2006-05-17,644.795
2006-05-18,631.694
2006-05-19,624.745
2006-05-22,606.669
2006-05-23,615.686
2006-05-24,610.015
2006-05-25,607.485
2006-05-26,616.511
2006-05-29,618.183
2006-05-30,617.681
2006-05-31,603.471
2006-06-01,603.409
2006-06-02,614.312
2006-06-05,612.639
2006-06-06,610.032
2006-06-07,600.543
2006-06-08,586.034
2006-06-09,593.716
2006-06-12,593.155
2006-06-13,580.439
2006-06-14,579.398
2006-06-15,585.168
2006-06-16,598.048
2006-06-19,593.967
2006-06-20,587.697
2006-06-21,590.437
2006-06-22,593.719
2006-06-23,590.219
2006-06-26,593.969
2006-06-27,595.688
2006-06-28,589.994
2006-06-29,600.058
2006-06-30,617.881
2006-07-03,615.928
2006-07-04,621.834
2006-07-05,610.515
2006-07-06,617.337
2006-07-07,620.507
2006-07-10,619.906
2006-07-11,613.336
2006-07-12,613.021
2006-07-13,608.285
2006-07-14,597.742
2006-07-17,583.476
2006-07-18,587.491
2006-07-19,592.525
2006-07-20,602.896
2006-07-21,604.277
2006-07-24,606.24
2006-07-25,611.053
2006-07-26,613.771
2006-07-27,622.598
2006-07-28,617.687
2006-07-31,621.373
2006-08-01,618.111
2006-08-02,620.609
2006-08-03,623.71
2006-08-04,630.579
2006-08-07,632.806
2006-08-08,635.903
2006-08-09,636.383
2006-08-10,631.899
2006-08-11,630.755
2006-08-14,629.917
2006-08-15,627.192
2006-08-16,632.415
2006-08-17,635.165
2006-08-18,639.187
2006-08-21,636.228
2006-08-22,638.76
2006-08-23,637.131
2006-08-24,629.69
2006-08-25,631.682
2006-08-28,625.37
2006-08-29,632.56
2006-08-30,638.428
2006-08-31,640.961
2006-09-01,645.636
2006-09-04,654.27
2006-09-05,655.576
2006-09-06,657.503
2006-09-07,652.652
2006-09-08,653.275
2006-09-11,647.551
2006-09-12,651.225
2006-09-13,654.493
2006-09-14,654.939
2006-09-15,655.527
2006-09-18,663.586
2006-09-19,661.881
2006-09-20,662.331
2006-09-21,666.816
2006-09-22,660.258
2006-09-25,662.282
2006-09-26,661.415
2006-09-27,668.991
2006-09-28,671.191
2006-09-29,674.457
2006-10-02,687.975
2006-10-03,690.704
2006-10-04,692.11
2006-10-05,703.846
2006-10-06,700.623
2006-10-09,691.612
2006-10-10,702.148
2006-10-11,704.008
2006-10-12,705.417
2006-10-13,715.204
2006-10-16,714.407
2006-10-17,707.363
2006-10-18,708.444
2006-10-19,713.91
2006-10-20,720.836
2006-10-23,720.821
2006-10-24,721.117
2006-10-25,732.083
2006-10-26,744.513
2006-10-27,743.316
2006-10-30,728.541
2006-10-31,729.605
2006-11-01,735.606
2006-11-02,731.33
2006-11-03,730.111
2006-11-06,731.141
2006-11-07,736.245
2006-11-08,730.423
2006-11-09,729.193
2006-11-10,732.591
2006-11-13,734.593
2006-11-14,741.218
2006-11-15,745.018
2006-11-16,754.602
2006-11-17,759.049
2006-11-20,748.896
2006-11-21,757.007
2006-11-22,763.571
2006-11-23,766.403
2006-11-24,763.109
2006-11-27,767.202
2006-11-28,752.798
2006-11-29,767.576
2006-11-30,772.98
2006-12-01,770.662
2006-12-04,778.312
2006-12-05,795.807
2006-12-06,791.236
2006-12-07,792.053
2006-12-08,779.581
2006-12-11,786.939
2006-12-12,791.074
2006-12-13,789.057
2006-12-14,797.076
2006-12-15,800.037
2006-12-18,807.662
2006-12-19,796.916
2006-12-20,800.385
2006-12-21,801.946
2006-12-22,810.963
2006-12-25,810.963
2006-12-26,810.643
2006-12-27,817.913
2006-12-28,820.326
2006-12-29,828.094
2007-01-01,828.094
2007-01-02,830.34
2007-01-03,837.167
2007-01-04,831.306
2007-01-05,833.527
2007-01-08,823.759
2007-01-09,826.143
2007-01-10,815.54
2007-01-11,811.194
2007-01-12,821.418
2007-01-15,828.72
2007-01-16,829.467
2007-01-17,828.753
2007-01-18,833.852
2007-01-19,839.862
2007-01-22,858.808
2007-01-23,853.056
2007-01-24,856.573
2007-01-25,845.672
2007-01-26,836.904
2007-01-29,848.665
2007-01-30,851.171
2007-01-31,850.712
2007-02-01,865.909
2007-02-02,881.746
2007-02-05,889.405
2007-02-06,886.194
2007-02-07,894.194
2007-02-08,887.943
2007-02-09,894.091
2007-02-12,875.268
2007-02-13,867.339
2007-02-14,876.384
2007-02-15,896.724
2007-02-16,896.871
2007-02-19,896.407
2007-02-20,895.133
2007-02-21,911.215
2007-02-22,909.545
2007-02-23,913.121
2007-02-26,916.713
2007-02-27,897.423
2007-02-28,865.664
2007-03-01,861.022
2007-03-02,863.876
2007-03-05,830.964
2007-03-06,847.79
2007-03-07,854.985
2007-03-08,869.808
2007-03-09,876.367
2007-03-12,892.679
2007-03-13,884.279
2007-03-14,859.071
2007-03-15,871.755
2007-03-16,867.454
2007-03-19,880.688
2007-03-20,877.849
2007-03-21,892.093
2007-03-22,909.54
2007-03-23,906.853
2007-03-26,905.901
2007-03-27,916.114
2007-03-28,903.573
2007-03-29,910.862
2007-03-30,910.25
2007-04-02,911.435
2007-04-03,925.15
2007-04-04,939.379
2007-04-05,946.796
2007-04-06,946.796
2007-04-09,961.002
2007-04-10,968.797
2007-04-11,966.123
2007-04-12,950.958
2007-04-13,955.675
2007-04-16,967.332
2007-04-17,966.847
2007-04-18,965.314
2007-04-19,934.72
2007-04-20,953.145
2007-04-23,962.83
2007-04-24,957.155
2007-04-25,953.684
2007-04-26,960.473
2007-04-27,956.622
2007-04-30,942.753
2007-05-01,941.923
2007-05-02,956.716
2007-05-03,970.801
2007-05-04,989.513
2007-05-07,995.723
2007-05-08,982.996
2007-05-09,991.422
2007-05-10,991.76
2007-05-11,989.283
2007-05-14,1003.767
2007-05-15,995.609
2007-05-16,998.468
2007-05-17,1000.802
2007-05-18,999.459
2007-05-21,998.717
2007-05-22,1003.351
2007-05-23,1014.356
2007-05-24,1006.778
2007-05-25,994.365
2007-05-28,999.081
2007-05-29,1001.989
2007-05-30,998.417
2007-05-31,1000.0
2007-06-01,1005.317
2007-06-04,1012.397
2007-06-05,1011.917
2007-06-06,1005.271
2007-06-07,996.618
2007-06-08,977.443
2007-06-11,984.344
2007-06-12,986.24
2007-06-13,983.461
2007-06-14,988.479
2007-06-15,993.34
2007-06-18,1009.681
2007-06-19,1009.84
2007-06-20,1006.057
2007-06-21,1008.927
2007-06-22,1001.429
2007-06-25,993.031
2007-06-26,977.966
2007-06-27,970.842
2007-06-28,977.223
2007-06-29,985.002
2007-07-02,992.155
2007-07-03,999.544
2007-07-04,994.957
2007-07-05,994.72
2007-07-06,999.513
2007-07-09,1019.101
2007-07-10,1020.608
2007-07-11,1012.117
2007-07-12,1019.538
2007-07-13,1025.622
2007-07-16,1024.144
2007-07-17,1021.962
2007-07-18,1006.581
2007-07-19,1014.918
2007-07-20,1027.318
2007-07-23,1015.264
2007-07-24,1024.423
2007-07-25,1010.065
2007-07-26,992.416
2007-07-27,969.083
2007-07-30,981.114
2007-07-31,987.139
2007-08-01,950.518
2007-08-02,954.934
2007-08-03,946.57
2007-08-06,907.066
2007-08-07,910.191
2007-08-08,947.982
2007-08-09,944.197
2007-08-10,917.827
2007-08-13,927.62
2007-08-14,933.255
2007-08-15,895.421
2007-08-16,858.098
2007-08-17,853.481
2007-08-20,915.366
2007-08-21,881.152
2007-08-22,907.123
2007-08-23,919.974
2007-08-24,915.662
2007-08-27,930.021
2007-08-28,910.456
2007-08-29,903.876
2007-08-30,901.507
2007-08-31,919.693
2007-09-03,915.237
2007-09-04,910.332
2007-09-05,929.065
2007-09-06,937.9
2007-09-07,942.697
2007-09-10,928.606
2007-09-11,946.364
2007-09-12,951.787
2007-09-13,950.993
2007-09-14,952.48
2007-09-17,931.903
2007-09-18,924.671
2007-09-19,961.933
2007-09-20,960.825
2007-09-21,954.914
2007-09-24,979.081
2007-09-25,973.665
2007-09-26,981.602
2007-09-27,1005.392
2007-09-28,1007.711
2007-10-01,1020.949
2007-10-02,1027.119
2007-10-03,1019.242
2007-10-04,1027.634
2007-10-05,1038.986
2007-10-08,1040.945
2007-10-09,1046.608
2007-10-10,1039.199
2007-10-11,1057.535
2007-10-12,1049.046
2007-10-15,1051.815
2007-10-16,1031.001
2007-10-17,1040.052
2007-10-18,1036.281
2007-10-19,1014.492
2007-10-22,987.02
2007-10-23,1004.242
2007-10-24,992.431
2007-10-25,1009.308
2007-10-26,1030.687
2007-10-29,1043.363
2007-10-30,1034.838
2007-10-31,1040.637
2007-11-01,1039.652
2007-11-02,1014.608
2007-11-05,1003.652
2007-11-06,1014.334
2007-11-07,1014.31
2007-11-08,1014.417
2007-11-09,993.474
2007-11-12,962.404
2007-11-13,962.341
2007-11-14,969.14
2007-11-15,952.137
2007-11-16,941.715
2007-11-19,938.369
2007-11-20,943.792
2007-11-21,915.499
2007-11-22,913.571
2007-11-23,918.04
2007-11-26,938.392
2007-11-27,927.569
2007-11-28,921.061
2007-11-29,946.005
2007-11-30,951.358
2007-12-03,948.892
2007-12-04,959.887
2007-12-05,964.433
2007-12-06,969.048
2007-12-07,978.843
2007-12-10,977.746
2007-12-11,988.875
2007-12-12,979.196
2007-12-13,962.465
2007-12-14,955.762
2007-12-17,920.825
2007-12-18,930.499
2007-12-19,925.968
2007-12-20,925.62
2007-12-21,940.629
2007-12-24,951.0
2007-12-25,951.0
2007-12-26,958.615
2007-12-27,956.976
2007-12-28,951.724
2007-12-31,965.42
2008-01-01,965.42
2008-01-02,960.249
2008-01-03,948.097
2008-01-04,957.495
2008-01-07,934.227
2008-01-08,929.824
2008-01-09,935.652
2008-01-10,926.297
2008-01-11,922.004
2008-01-14,902.906
2008-01-15,883.283
2008-01-16,859.373
2008-01-17,885.633
2008-01-18,873.931
2008-01-21,819.942
2008-01-22,816.724
2008-01-23,839.764
2008-01-24,861.301
2008-01-25,892.144
2008-01-28,865.763
2008-01-29,864.759
2008-01-30,857.635
2008-01-31,856.282
2008-02-01,870.505
2008-02-04,890.839
2008-02-05,875.023
2008-02-06,853.491
2008-02-07,852.442
2008-02-08,851.963
2008-02-11,835.846
2008-02-12,846.452
2008-02-13,846.615
2008-02-14,872.929
2008-02-15,891.109
2008-02-18,891.882
2008-02-19,896.906
2008-02-20,885.536
2008-02-21,895.819
2008-02-22,902.931
2008-02-25,906.684
2008-02-26,907.806
2008-02-27,912.473
2008-02-28,908.675
2008-02-29,899.091
2008-03-03,882.216
2008-03-04,887.228
2008-03-05,884.657
2008-03-06,886.766
2008-03-07,873.757
2008-03-10,868.883
2008-03-11,871.781
2008-03-12,885.461
2008-03-13,864.671
2008-03-14,868.367
2008-03-17,860.008
2008-03-18,875.673
2008-03-19,881.587
2008-03-20,875.515
2008-03-21,875.515
2008-03-24,901.173
2008-03-25,924.404
2008-03-26,930.084
2008-03-27,939.19
2008-03-28,938.0
2008-03-31,937.251
2008-04-01,949.98
2008-04-02,972.814
2008-04-03,973.942
2008-04-04,971.945
2008-04-07,977.54
2008-04-08,965.406
2008-04-09,958.65
2008-04-10,974.933
2008-04-11,992.999
2008-04-14,970.434
2008-04-15,969.278
2008-04-16,976.706
2008-04-17,985.765
2008-04-18,978.186
2008-04-21,993.976
2008-04-22,997.127
2008-04-23,997.841
2008-04-24,986.537
2008-04-25,991.49
2008-04-28,996.722
2008-04-29,995.617
2008-04-30,998.728
2008-05-01,996.388
2008-05-02,1017.318
2008-05-05,1026.512
2008-05-06,1025.067
2008-05-07,1015.698
2008-05-08,996.142
2008-05-09,998.687
2008-05-12,998.85
2008-05-13,998.174
2008-05-14,993.978
2008-05-15,997.057
2008-05-16,1010.695
2008-05-19,1009.997
2008-05-20,1001.902
2008-05-21,1006.653
2008-05-22,995.997
2008-05-23,984.588
2008-05-26,980.178
2008-05-27,980.955
2008-05-28,984.04
2008-05-29,986.947
2008-05-30,991.61
2008-06-02,994.508
2008-06-03,986.481
2008-06-04,982.791
2008-06-05,979.834
2008-06-06,982.157
2008-06-09,963.794
2008-06-10,942.891
2008-06-11,948.813
2008-06-12,939.093
2008-06-13,927.212
2008-06-16,943.697
2008-06-17,946.741
2008-06-18,947.453
2008-06-19,933.035
2008-06-20,934.28
2008-06-23,925.161
2008-06-24,920.645
2008-06-25,930.78
2008-06-26,936.123
2008-06-27,930.513
2008-06-30,924.891
2008-07-01,915.254
2008-07-02,919.567
2008-07-03,910.04
2008-07-04,910.634
2008-07-07,915.479
2008-07-08,900.108
2008-07-09,917.318
2008-07-10,912.818
2008-07-11,925.393
2008-07-14,921.102
2008-07-15,909.494
2008-07-16,908.845
2008-07-17,921.812
2008-07-18,919.806
2008-07-21,939.868
2008-07-22,931.984
2008-07-23,950.472
2008-07-24,956.329
2008-07-25,941.58
2008-07-28,941.712
2008-07-29,928.226
2008-07-30,940.36
2008-07-31,940.183
2008-08-01,932.417
2008-08-04,925.168
2008-08-05,926.649
2008-08-06,933.129
2008-08-07,917.035
2008-08-08,899.964
2008-08-11,896.648
2008-08-12,896.04
2008-08-13,896.559
2008-08-14,892.842
2008-08-15,885.128
2008-08-18,883.389
2008-08-19,867.955
2008-08-20,876.446
2008-08-21,870.002
2008-08-22,870.304
2008-08-25,873.89
2008-08-26,855.888
2008-08-27,857.526
2008-08-28,854.957
2008-08-29,871.714
2008-09-01,856.292
2008-09-02,864.769
2008-09-03,850.375
2008-09-04,833.606
2008-09-05,817.488
2008-09-08,856.993
2008-09-09,849.777
2008-09-10,841.116
2008-09-11,806.728
2008-09-12,818.892
2008-09-15,791.894
2008-09-16,778.094
2008-09-17,768.757
2008-09-18,764.512
2008-09-19,805.37
2008-09-22,805.808
2008-09-23,788.708
2008-09-24,784.328
2008-09-25,779.484
2008-09-26,768.471
2008-09-29,755.831
2008-09-30,757.115
2008-10-01,753.096
2008-10-02,749.538
2008-10-03,737.025
2008-10-06,687.822
2008-10-07,694.299
2008-10-08,653.192
2008-10-09,667.016
2008-10-10,610.153
2008-10-13,645.504
2008-10-14,672.332
2008-10-15,651.098
2008-10-16,618.921
2008-10-17,599.197
2008-10-20,618.955
2008-10-21,610.09
2008-10-22,570.703
2008-10-23,538.711
2008-10-24,485.636
2008-10-27,483.313
2008-10-28,497.324
2008-10-29,495.528
2008-10-30,541.038
2008-10-31,525.074
2008-11-03,560.903
2008-11-04,553.818
2008-11-05,568.337
2008-11-06,545.772
2008-11-07,552.05
2008-11-10,560.631
2008-11-11,533.871
2008-11-12,522.476
2008-11-13,505.796
2008-11-14,504.337
2008-11-17,499.33
2008-11-18,485.358
2008-11-19,478.554
2008-11-20,459.376
2008-11-21,471.934
2008-11-24,465.899
2008-11-25,478.718
2008-11-26,494.022
2008-11-27,495.75
2008-11-28,504.344
2008-12-01,483.921
2008-12-02,470.461
2008-12-03,472.209
2008-12-04,473.171
2008-12-05,476.006
2008-12-08,481.664
2008-12-09,513.46
2008-12-10,530.675
2008-12-11,530.22
2008-12-12,518.072
2008-12-15,533.426
2008-12-16,535.372
2008-12-17,542.374
2008-12-18,558.179
2008-12-19,552.28
2008-12-22,534.056
2008-12-23,527.271
2008-12-24,532.512
2008-12-25,532.512
2008-12-26,526.824
2008-12-29,552.432
2008-12-30,549.617
2008-12-31,546.642
2009-01-01,546.642
2009-01-02,563.662
2009-01-05,584.139
2009-01-06,577.484
2009-01-07,568.424
2009-01-08,550.745
2009-01-09,539.964
2009-01-12,529.229
2009-01-13,524.622
2009-01-14,523.085
2009-01-15,503.258
2009-01-16,517.666
2009-01-19,517.553
2009-01-20,507.262
2009-01-21,507.608
2009-01-22,509.723
2009-01-23,496.166
2009-01-26,498.851
2009-01-27,497.068
2009-01-28,525.768
2009-01-29,522.398
2009-01-30,514.052
2009-02-02,499.36
2009-02-03,501.488
2009-02-04,502.623
2009-02-05,499.612
2009-02-06,502.227
2009-02-09,493.186
2009-02-10,496.713
2009-02-11,499.29
2009-02-12,487.687
2009-02-13,500.575
2009-02-16,489.261
2009-02-17,472.213
2009-02-18,474.528
2009-02-19,469.585
2009-02-20,455.918
2009-02-23,466.952
2009-02-24,461.89
2009-02-25,463.005
2009-02-26,463.407
2009-02-27,451.168
2009-03-02,427.974
2009-03-03,428.701
2009-03-04,432.474
2009-03-05,423.831
2009-03-06,419.254
2009-03-09,400.536
2009-03-10,412.423
2009-03-11,419.074
2009-03-12,413.883
2009-03-13,435.128
2009-03-16,443.077
2009-03-17,431.397
2009-03-18,439.077
2009-03-19,450.081
2009-03-20,449.684
2009-03-23,471.097
2009-03-24,486.653
2009-03-25,485.268
2009-03-26,505.489
2009-03-27,498.012
2009-03-30,471.779
2009-03-31,482.225
2009-04-01,483.268
2009-04-02,518.435
2009-04-03,520.134
2009-04-06,531.699
2009-04-07,513.785
2009-04-08,502.633
2009-04-09,520.594
2009-04-10,520.594
2009-04-13,532.608
2009-04-14,545.488
2009-04-15,552.69
2009-04-16,551.423
2009-04-17,553.79
2009-04-20,544.197
2009-04-21,542.969
2009-04-22,534.132
2009-04-23,538.674
2009-04-24,541.285
2009-04-27,528.663
2009-04-28,522.809
2009-04-29,540.391
2009-04-30,562.889
2009-05-01,561.166
2009-05-04,603.978
2009-05-05,624.254
2009-05-06,665.795
2009-05-07,698.105
2009-05-08,697.171
2009-05-11,671.627
2009-05-12,679.701
2009-05-13,682.774
2009-05-14,660.934
2009-05-15,665.856
2009-05-18,674.619
2009-05-19,709.902
2009-05-20,714.185
2009-05-21,689.456
2009-05-22,708.327
2009-05-25,711.091
2009-05-26,699.774
2009-05-27,723.332
2009-05-28,717.287
2009-05-29,731.351
2009-06-01,753.485
2009-06-02,756.342
2009-06-03,761.441
2009-06-04,756.962
2009-06-05,765.776
2009-06-08,742.568
2009-06-09,747.505
2009-06-10,763.798
2009-06-11,760.251
2009-06-12,752.704
2009-06-15,731.6
2009-06-16,721.067
2009-06-17,716.036
2009-06-18,704.968
2009-06-19,718.576
2009-06-22,711.487
2009-06-23,702.091
2009-06-24,719.829
2009-06-25,725.112
2009-06-26,728.401
2009-06-29,730.201
2009-06-30,736.45
2009-07-01,745.143
2009-07-02,730.109
2009-07-03,721.6
2009-07-06,707.512
2009-07-07,708.434
2009-07-08,700.604
2009-07-09,716.78
2009-07-10,714.534
2009-07-13,701.998
2009-07-14,717.901
2009-07-15,753.319
2009-07-16,752.68
2009-07-17,765.202
2009-07-20,780.734
2009-07-21,774.541
2009-07-22,773.124
2009-07-23,788.221
2009-07-24,799.825
2009-07-27,816.131
2009-07-28,834.473
2009-07-29,820.299
2009-07-30,838.321
2009-07-31,843.535
2009-08-03,855.117
2009-08-04,841.319
2009-08-05,825.499
2009-08-06,824.893
2009-08-07,806.264
2009-08-10,805.066
2009-08-11,815.396
2009-08-12,803.078
2009-08-13,815.206
2009-08-14,821.136
2009-08-17,791.945
2009-08-18,802.234
2009-08-19,794.461
2009-08-20,809.374
2009-08-21,810.065
2009-08-24,828.334
2009-08-25,832.098
2009-08-26,831.763
2009-08-27,834.777
2009-08-28,839.865
2009-08-31,820.029
2009-09-01,822.925
2009-09-02,817.777
2009-09-03,828.022
2009-09-04,835.429
2009-09-07,849.639
2009-09-08,857.637
2009-09-09,854.673
2009-09-10,858.12
2009-09-11,861.086
2009-09-14,845.213
2009-09-15,850.164
2009-09-16,868.892
2009-09-17,872.386
2009-09-18,859.527
2009-09-21,859.104
2009-09-22,870.213
2009-09-23,864.718
2009-09-24,857.974
2009-09-25,861.146
2009-09-28,849.713
2009-09-29,857.01
2009-09-30,871.757
2009-10-01,858.632
2009-10-02,842.318
2009-10-05,837.687
2009-10-06,850.017
2009-10-07,859.164
2009-10-08,870.697
2009-10-09,869.733
2009-10-12,876.411
2009-10-13,873.278
2009-10-14,893.725
2009-10-15,900.566
2009-10-16,895.9
2009-10-19,900.916
2009-10-20,900.385
2009-10-21,894.481
2009-10-22,886.869
2009-10-23,897.604
2009-10-26,898.691
2009-10-27,888.416
2009-10-28,871.778
2009-10-29,864.919
2009-10-30,872.556
2009-11-02,874.199
2009-11-03,865.83
2009-11-04,877.985
2009-11-05,868.222
2009-11-06,882.043
2009-11-09,897.713
2009-11-10,902.422
2009-11-11,916.488
2009-11-12,915.456
2009-11-13,919.052
2009-11-16,942.993
2009-11-17,936.29
2009-11-18,934.956
2009-11-19,932.568
2009-11-20,936.895
2009-11-23,953.44
2009-11-24,944.075
2009-11-25,951.278
2009-11-26,935.999
2009-11-27,934.352
2009-11-30,923.709
2009-12-01,940.412
2009-12-02,951.974
2009-12-03,958.568
2009-12-04,948.639
2009-12-07,950.411
2009-12-08,951.122
2009-12-09,949.178
2009-12-10,944.332
2009-12-11,946.67
2009-12-14,946.605
2009-12-15,947.642
2009-12-16,952.607
2009-12-17,943.338
2009-12-18,937.925
2009-12-21,930.069
2009-12-22,939.956
2009-12-23,946.09
2009-12-24,949.017
2009-12-25,949.017
2009-12-28,953.958
2009-12-29,961.497
2009-12-30,964.04
2009-12-31,969.531
2010-01-01,969.531
2010-01-04,974.989
2010-01-05,983.436
2010-01-06,987.079
2010-01-07,983.018
2010-01-08,986.827
2010-01-11,996.302
2010-01-12,986.282
2010-01-13,975.762
2010-01-14,984.572
2010-01-15,980.623
2010-01-18,980.76
2010-01-19,981.822
2010-01-20,968.745
2010-01-21,956.37
2010-01-22,947.562
2010-01-25,946.71
2010-01-26,917.341
2010-01-27,905.186
2010-01-28,924.201
2010-01-29,921.746
2010-02-01,915.189
2010-02-02,911.65
2010-02-03,927.654
2010-02-04,912.974
2010-02-05,894.277
2010-02-08,901.279
2010-02-09,917.04
2010-02-10,912.202
2010-02-11,918.746
2010-02-12,919.306
2010-02-15,920.602
2010-02-16,924.712
2010-02-17,934.85
2010-02-18,926.483
2010-02-19,921.146
2010-02-22,924.283
2010-02-23,932.533
2010-02-24,928.439
2010-02-25,926.043
2010-02-26,930.659
2010-03-01,934.313
2010-03-02,935.824
2010-03-03,938.691
2010-03-04,936.05
2010-03-05,940.529
2010-03-08,950.016
2010-03-09,946.922
2010-03-10,954.576
2010-03-11,959.249
2010-03-12,965.769
2010-03-15,958.695
2010-03-16,967.64
2010-03-17,980.694
2010-03-18,979.905
2010-03-19,973.146
2010-03-22,966.351
2010-03-23,978.307
2010-03-24,969.201
2010-03-25,967.961
2010-03-26,976.89
2010-03-29,987.466
2010-03-30,988.613
2010-03-31,970.912
2010-04-01,990.874
2010-04-02,990.874
2010-04-05,997.876
2010-04-06,998.738
2010-04-07,1000.822
2010-04-08,996.941
2010-04-09,1005.133
2010-04-12,1010.344
2010-04-13,1004.965
2010-04-14,1044.79
2010-04-15,1044.851
2010-04-16,1042.006
2010-04-19,1021.923
2010-04-20,1033.31
2010-04-21,1034.587
2010-04-22,1037.968
2010-04-23,1044.549
2010-04-26,1053.653
2010-04-27,1049.563
2010-04-28,1024.449
2010-04-29,1038.802
2010-04-30,1041.603
2010-05-03,1028.9
2010-05-04,1007.974
2010-05-05,983.571
2010-05-06,974.447
2010-05-07,960.497
2010-05-10,997.484
2010-05-11,981.621
2010-05-12,994.329
2010-05-13,994.221
2010-05-14,984.755
2010-05-17,976.354
2010-05-18,982.305
2010-05-19,957.915
2010-05-20,944.622
2010-05-21,928.567
2010-05-24,936.358
2010-05-25,897.818
2010-05-26,919.053
2010-05-27,936.086
2010-05-28,937.94
2010-05-31,943.84
2010-06-01,924.54
2010-06-02,929.188
2010-06-03,955.091
2010-06-04,952.66
2010-06-07,924.781
2010-06-08,923.841
2010-06-09,925.071
2010-06-10,942.15
2010-06-11,951.883
2010-06-14,966.272
2010-06-15,964.973
2010-06-16,974.694
2010-06-17,975.974
2010-06-18,982.517
2010-06-21,1002.627
2010-06-22,991.702
2010-06-23,984.085
2010-06-24,976.165
2010-06-25,980.899
2010-06-28,997.181
2010-06-29,975.449
2010-06-30,979.11
2010-07-01,976.317
2010-07-02,990.015
2010-07-05,987.045
2010-07-06,998.828
2010-07-07,989.452
2010-07-08,1003.699
2010-07-09,1014.245
2010-07-12,1018.007
2010-07-13,1024.035
2010-07-14,1036.115
2010-07-15,1031.962
2010-07-16,1036.607
2010-07-19,1027.46
2010-07-20,1034.188
2010-07-21,1023.67
2010-07-22,1027.628
2010-07-23,1035.489
2010-07-26,1040.677
2010-07-27,1048.815
2010-07-28,1048.708
2010-07-29,1052.144
2010-07-30,1051.878
2010-08-02,1069.051
2010-08-03,1069.944
2010-08-04,1066.355
2010-08-05,1063.427
2010-08-06,1065.67
2010-08-09,1065.553
2010-08-10,1053.551
2010-08-11,1037.33
2010-08-12,1028.272
2010-08-13,1034.437
2010-08-16,1025.794
2010-08-17,1029.717
2010-08-18,1029.549
2010-08-19,1037.604
2010-08-20,1030.673
2010-08-23,1026.357
2010-08-24,1024.212
2010-08-25,1027.098
2010-08-26,1028.052
2010-08-27,1031.321
2010-08-30,1037.67
2010-08-31,1037.603
2010-09-01,1052.918
2010-09-02,1052.245
