Date,SINGAPORE IMI VALUE IMI (Large+Mid+Small Cap)
2010-09-03,1056.154
2010-09-06,1065.038
2010-09-07,1063.704
2010-09-08,1064.844
2010-09-09,1065.996
2010-09-10,1066.631
2010-09-13,1076.457
2010-09-14,1069.055
2010-09-15,1072.824
2010-09-16,1073.654
2010-09-17,1073.021
2010-09-20,1072.784
2010-09-21,1078.939
2010-09-22,1085.405
2010-09-23,1085.138
2010-09-24,1095.967
2010-09-27,1101.857
2010-09-28,1101.284
2010-09-29,1113.237
2010-09-30,1110.847
2010-10-01,1119.932
2010-10-04,1125.681
2010-10-05,1128.121
2010-10-06,1131.688
2010-10-07,1124.327
2010-10-08,1123.576
2010-10-11,1123.888
2010-10-12,1117.618
2010-10-13,1136.735
2010-10-14,1136.77
2010-10-15,1142.513
2010-10-18,1134.451
2010-10-19,1125.273
2010-10-20,1122.18
2010-10-21,1124.917
2010-10-22,1123.579
2010-10-25,1136.12
2010-10-26,1125.913
2010-10-27,1106.846
2010-10-28,1116.455
2010-10-29,1121.324
2010-11-01,1135.659
2010-11-02,1143.728
2010-11-03,1144.949
2010-11-04,1159.47
2010-11-05,1156.067
2010-11-08,1171.005
2010-11-09,1179.156
2010-11-10,1166.101
2010-11-11,1176.014
2010-11-12,1155.433
2010-11-15,1141.316
2010-11-16,1133.333
2010-11-17,1134.111
2010-11-18,1138.01
2010-11-19,1129.798
2010-11-22,1129.618
2010-11-23,1101.323
2010-11-24,1104.717
2010-11-25,1112.817
2010-11-26,1102.7
2010-11-29,1099.804
2010-11-30,1106.325
2010-12-01,1121.356
2010-12-02,1128.208
2010-12-03,1121.602
2010-12-06,1119.866
2010-12-07,1124.044
2010-12-08,1113.371
2010-12-09,1119.922
2010-12-10,1119.476
2010-12-13,1120.393
2010-12-14,1124.352
2010-12-15,1106.353
2010-12-16,1102.909
2010-12-17,1111.686
2010-12-20,1104.3
2010-12-21,1111.283
2010-12-22,1116.638
2010-12-23,1115.042
2010-12-24,1122.457
2010-12-27,1125.213
2010-12-28,1136.079
2010-12-29,1146.57
2010-12-30,1151.677
2010-12-31,1149.126
2011-01-03,1159.826
2011-01-04,1158.241
2011-01-05,1162.235
2011-01-06,1175.004
2011-01-07,1175.038
2011-01-10,1161.778
2011-01-11,1168.258
2011-01-12,1175.807
2011-01-13,1182.229
2011-01-14,1172.334
2011-01-17,1170.301
2011-01-18,1177.553
2011-01-19,1181.48
2011-01-20,1161.939
2011-01-21,1167.995
2011-01-24,1169.008
2011-01-25,1170.237
2011-01-26,1188.161
2011-01-27,1184.802
2011-01-28,1185.395
2011-01-31,1172.631
2011-02-01,1178.872
2011-02-02,1188.472
2011-02-03,1185.187
2011-02-04,1185.832
2011-02-07,1184.549
2011-02-08,1184.487
2011-02-09,1168.105
2011-02-10,1148.209
2011-02-11,1136.077
2011-02-14,1143.191
2011-02-15,1140.218
2011-02-16,1138.499
2011-02-17,1134.648
2011-02-18,1136.101
2011-02-21,1125.562
2011-02-22,1108.841
2011-02-23,1109.183
2011-02-24,1097.608
2011-02-25,1117.591
2011-02-28,1112.382
2011-03-01,1130.072
2011-03-02,1115.565
2011-03-03,1117.035
2011-03-04,1125.328
2011-03-07,1130.615
2011-03-08,1144.134
2011-03-09,1143.42
2011-03-10,1134.445
2011-03-11,1126.767
2011-03-14,1125.408
2011-03-15,1087.162
2011-03-16,1091.796
2011-03-17,1081.365
2011-03-18,1084.396
2011-03-21,1109.352
2011-03-22,1118.51
2011-03-23,1118.841
2011-03-24,1129.151
2011-03-25,1133.177
2011-03-28,1132.853
2011-03-29,1135.082
2011-03-30,1146.966
2011-03-31,1153.033
2011-04-01,1157.303
2011-04-04,1163.431
2011-04-05,1160.833
2011-04-06,1168.375
2011-04-07,1172.21
2011-04-08,1179.764
2011-04-11,1172.337
2011-04-12,1161.993
2011-04-13,1175.909
2011-04-14,1183.201
2011-04-15,1184.435
2011-04-18,1172.067
2011-04-19,1171.288
2011-04-20,1189.394
2011-04-21,1205.249
2011-04-22,1205.249
2011-04-25,1204.504
2011-04-26,1204.841
2011-04-27,1206.508
2011-04-28,1212.363
2011-04-29,1216.654
2011-05-02,1216.755
2011-05-03,1205.388
2011-05-04,1189.899
2011-05-05,1182.842
2011-05-06,1181.242
2011-05-09,1188.772
2011-05-10,1200.687
2011-05-11,1208.198
2011-05-12,1185.581
2011-05-13,1199.12
2011-05-16,1185.667
2011-05-17,1184.112
2011-05-18,1200.192
2011-05-19,1209.459
2011-05-20,1207.391
2011-05-23,1176.408
2011-05-24,1186.957
2011-05-25,1185.743
2011-05-26,1189.528
2011-05-27,1204.399
2011-05-30,1205.725
2011-05-31,1213.986
2011-06-01,1219.794
2011-06-02,1212.437
2011-06-03,1213.675
2011-06-06,1202.401
2011-06-07,1205.718
2011-06-08,1198.845
2011-06-09,1197.41
2011-06-10,1185.303
2011-06-13,1173.803
2011-06-14,1182.785
2011-06-15,1173.53
2011-06-16,1154.526
2011-06-17,1153.871
2011-06-20,1159.235
2011-06-21,1177.401
2011-06-22,1175.255
2011-06-23,1171.321
2011-06-24,1178.743
2011-06-27,1165.719
2011-06-28,1169.707
2011-06-29,1185.166
2011-06-30,1205.379
2011-07-01,1213.248
2011-07-04,1221.64
2011-07-05,1215.841
2011-07-06,1205.619
2011-07-07,1218.449
2011-07-08,1228.151
2011-07-11,1213.545
2011-07-12,1202.336
2011-07-13,1218.767
2011-07-14,1218.661
2011-07-15,1220.557
2011-07-18,1217.166
2011-07-19,1226.454
2011-07-20,1239.539
2011-07-21,1249.654
2011-07-22,1260.839
2011-07-25,1257.514
2011-07-26,1269.392
2011-07-27,1273.291
2011-07-28,1270.412
2011-07-29,1272.307
2011-08-01,1284.496
2011-08-02,1271.792
2011-08-03,1246.782
2011-08-04,1229.012
2011-08-05,1188.586
2011-08-08,1151.069
2011-08-09,1152.713
2011-08-10,1133.724
2011-08-11,1135.886
2011-08-12,1151.751
2011-08-15,1175.541
2011-08-16,1165.195
2011-08-17,1167.969
2011-08-18,1147.021
2011-08-19,1128.4
2011-08-22,1120.686
2011-08-23,1138.663
2011-08-24,1119.638
2011-08-25,1125.518
2011-08-26,1127.238
2011-08-29,1142.095
2011-08-30,1140.496
2011-08-31,1169.207
2011-09-01,1163.293
2011-09-02,1159.314
2011-09-05,1132.932
2011-09-06,1130.539
2011-09-07,1153.674
2011-09-08,1155.051
2011-09-09,1123.952
2011-09-12,1086.016
2011-09-13,1078.04
2011-09-14,1075.695
2011-09-15,1094.122
2011-09-16,1104.725
2011-09-19,1068.608
2011-09-20,1079.063
2011-09-21,1067.899
2011-09-22,1024.002
2011-09-23,1031.298
2011-09-26,1011.856
2011-09-27,1055.441
2011-09-28,1036.51
2011-09-29,1035.215
2011-09-30,1020.128
2011-10-03,998.665
2011-10-04,965.824
2011-10-05,974.734
2011-10-06,995.294
2011-10-07,1006.69
2011-10-10,1027.061
2011-10-11,1038.753
2011-10-12,1061.621
2011-10-13,1048.6
2011-10-14,1063.391
2011-10-17,1067.459
2011-10-18,1046.725
2011-10-19,1052.844
2011-10-20,1036.845
2011-10-21,1044.203
2011-10-24,1063.398
2011-10-25,1069.366
2011-10-26,1059.752
2011-10-27,1107.588
2011-10-28,1127.538
2011-10-31,1098.889
2011-11-01,1049.959
2011-11-02,1073.109
2011-11-03,1063.2
2011-11-04,1076.254
2011-11-07,1072.302
2011-11-08,1071.804
2011-11-09,1059.902
2011-11-10,1040.883
2011-11-11,1049.749
2011-11-14,1064.022
2011-11-15,1053.576
2011-11-16,1051.741
2011-11-17,1044.365
2011-11-18,1024.73
2011-11-21,1006.397
2011-11-22,1009.412
2011-11-23,991.094
2011-11-24,987.18
2011-11-25,973.952
2011-11-28,1001.514
2011-11-29,1002.36
2011-11-30,1018.006
2011-12-01,1037.62
2011-12-02,1043.698
2011-12-05,1046.758
2011-12-06,1032.761
2011-12-07,1039.854
2011-12-08,1006.616
2011-12-09,994.527
2011-12-12,992.812
2011-12-13,988.725
2011-12-14,979.895
2011-12-15,968.917
2011-12-16,980.447
2011-12-19,960.331
2011-12-20,966.858
2011-12-21,988.96
2011-12-22,986.278
2011-12-23,989.745
2011-12-26,989.745
2011-12-27,988.418
2011-12-28,983.72
2011-12-29,983.441
2011-12-30,977.989
2012-01-02,977.989
2012-01-03,1004.857
2012-01-04,1008.01
2012-01-05,1002.181
2012-01-06,1002.709
2012-01-09,992.83
2012-01-10,1011.589
2012-01-11,1019.104
2012-01-12,1023.669
2012-01-13,1044.286
2012-01-16,1032.828
2012-01-17,1058.981
2012-01-18,1054.947
2012-01-19,1064.888
2012-01-20,1074.983
2012-01-23,1081.128
2012-01-24,1078.025
2012-01-25,1095.106
2012-01-26,1109.5
2012-01-27,1120.578
2012-01-30,1109.928
2012-01-31,1122.34
2012-02-01,1125.426
2012-02-02,1130.211
2012-02-03,1136.569
2012-02-06,1136.336
2012-02-07,1146.575
2012-02-08,1156.596
2012-02-09,1158.292
2012-02-10,1140.526
2012-02-13,1152.024
2012-02-14,1143.426
2012-02-15,1156.518
2012-02-16,1142.839
2012-02-17,1158.904
2012-02-20,1178.898
2012-02-21,1181.557
2012-02-22,1180.383
2012-02-23,1178.816
2012-02-24,1180.427
2012-02-27,1170.373
2012-02-28,1181.336
2012-02-29,1193.926
2012-03-01,1189.574
2012-03-02,1194.505
2012-03-05,1181.551
2012-03-06,1154.027
2012-03-07,1146.846
2012-03-08,1181.259
2012-03-09,1175.997
2012-03-12,1168.304
2012-03-13,1181.991
2012-03-14,1186.366
2012-03-15,1189.692
2012-03-16,1195.733
2012-03-19,1188.465
2012-03-20,1185.359
2012-03-21,1186.608
2012-03-22,1175.867
2012-03-23,1180.125
2012-03-26,1177.85
2012-03-27,1201.417
2012-03-28,1199.13
2012-03-29,1186.831
2012-03-30,1193.971
2012-04-02,1197.599
2012-04-03,1198.331
2012-04-04,1179.281
2012-04-05,1174.206
2012-04-06,1174.206
2012-04-09,1161.068
2012-04-10,1167.013
2012-04-11,1160.896
2012-04-12,1174.025
2012-04-13,1183.882
2012-04-16,1178.912
2012-04-17,1180.707
2012-04-18,1186.11
2012-04-19,1190.566
2012-04-20,1193.311
2012-04-23,1181.421
2012-04-24,1191.016
2012-04-25,1197.87
2012-04-26,1202.826
2012-04-27,1213.308
2012-04-30,1217.02
2012-05-01,1218.547
2012-05-02,1224.423
2012-05-03,1219.643
2012-05-04,1210.823
2012-05-07,1184.378
2012-05-08,1188.985
2012-05-09,1178.577
2012-05-10,1191.103
2012-05-11,1185.598
2012-05-14,1166.665
2012-05-15,1171.957
2012-05-16,1146.977
2012-05-17,1147.316
2012-05-18,1118.327
2012-05-21,1121.6
2012-05-22,1137.072
2012-05-23,1112.299
2012-05-24,1118.354
2012-05-25,1115.041
2012-05-28,1121.296
2012-05-29,1126.724
2012-05-30,1112.603
2012-05-31,1115.987
2012-06-01,1098.68
2012-06-04,1087.202
2012-06-05,1092.521
2012-06-06,1113.566
2012-06-07,1118.265
2012-06-08,1101.616
2012-06-11,1121.794
2012-06-12,1125.818
2012-06-13,1130.88
2012-06-14,1122.9
2012-06-15,1147.98
2012-06-18,1152.737
2012-06-19,1164.029
2012-06-20,1168.756
2012-06-21,1155.001
2012-06-22,1150.556
2012-06-25,1143.783
2012-06-26,1145.115
2012-06-27,1161.736
2012-06-28,1160.349
2012-06-29,1185.399
2012-07-02,1193.254
2012-07-03,1215.419
2012-07-04,1209.501
2012-07-05,1220.249
2012-07-06,1219.463
2012-07-09,1201.349
2012-07-10,1220.038
2012-07-11,1233.266
2012-07-12,1216.973
2012-07-13,1232.222
2012-07-16,1237.064
2012-07-17,1242.889
2012-07-18,1250.902
2012-07-19,1264.818
2012-07-20,1257.586
2012-07-23,1234.001
2012-07-24,1243.82
2012-07-25,1246.198
2012-07-26,1263.954
2012-07-27,1265.235
2012-07-30,1278.718
2012-07-31,1284.362
2012-08-01,1287.928
2012-08-02,1279.388
2012-08-03,1291.337
2012-08-06,1299.681
2012-08-07,1292.106
2012-08-08,1288.897
2012-08-09,1288.747
2012-08-10,1283.614
2012-08-13,1285.733
2012-08-14,1293.972
2012-08-15,1287.241
2012-08-16,1286.352
2012-08-17,1281.244
2012-08-20,1282.135
2012-08-21,1287.642
2012-08-22,1280.458
2012-08-23,1288.398
2012-08-24,1281.422
2012-08-27,1279.672
2012-08-28,1275.16
2012-08-29,1279.696
2012-08-30,1266.09
2012-08-31,1276.21
2012-09-03,1275.747
2012-09-04,1271.01
2012-09-05,1263.734
2012-09-06,1268.772
2012-09-07,1286.24
2012-09-10,1289.864
2012-09-11,1296.172
2012-09-12,1305.328
2012-09-13,1304.08
2012-09-14,1329.964
2012-09-17,1328.974
2012-09-18,1318.801
2012-09-19,1323.388
2012-09-20,1318.269
2012-09-21,1328.688
2012-09-24,1315.368
2012-09-25,1321.182
2012-09-26,1306.253
2012-09-27,1318.366
2012-09-28,1320.334
2012-10-01,1318.596
2012-10-02,1321.219
2012-10-03,1312.838
2012-10-04,1325.166
2012-10-05,1335.113
2012-10-08,1316.336
2012-10-09,1314.7
2012-10-10,1306.094
2012-10-11,1305.79
2012-10-12,1313.601
2012-10-15,1314.672
2012-10-16,1319.592
2012-10-17,1327.386
2012-10-18,1329.958
2012-10-19,1319.504
2012-10-22,1316.745
2012-10-23,1310.817
2012-10-24,1308.508
2012-10-25,1319.094
2012-10-26,1318.31
2012-10-29,1306.327
2012-10-30,1307.36
2012-10-31,1304.398
2012-11-01,1296.896
2012-11-02,1300.72
2012-11-05,1296.381
2012-11-06,1296.339
2012-11-07,1311.987
2012-11-08,1297.381
2012-11-09,1293.53
2012-11-12,1296.022
2012-11-13,1296.894
2012-11-14,1288.234
2012-11-15,1268.758
2012-11-16,1262.503
2012-11-19,1269.635
2012-11-20,1274.315
2012-11-21,1273.839
2012-11-22,1284.542
2012-11-23,1289.837
2012-11-26,1296.091
2012-11-27,1301.32
2012-11-28,1308.967
2012-11-29,1323.262
2012-11-30,1332.964
2012-12-03,1330.714
2012-12-04,1334.895
2012-12-05,1339.487
2012-12-06,1340.038
2012-12-07,1356.735
2012-12-10,1356.03
2012-12-11,1357.889
2012-12-12,1366.298
2012-12-13,1367.504
2012-12-14,1373.511
2012-12-17,1369.361
2012-12-18,1370.585
2012-12-19,1369.476
2012-12-20,1376.097
2012-12-21,1369.957
2012-12-24,1373.193
2012-12-25,1373.193
2012-12-26,1375.759
2012-12-27,1374.435
2012-12-28,1380.142
2012-12-31,1372.988
2013-01-01,1372.988
2013-01-02,1385.587
2013-01-03,1387.841
2013-01-04,1381.133
2013-01-07,1376.218
2013-01-08,1369.61
2013-01-09,1380.207
2013-01-10,1397.625
2013-01-11,1391.611
2013-01-14,1375.992
2013-01-15,1373.043
2013-01-16,1381.552
2013-01-17,1380.152
2013-01-18,1381.966
2013-01-21,1382.201
2013-01-22,1380.142
2013-01-23,1383.755
2013-01-24,1389.274
2013-01-25,1384.452
2013-01-28,1382.025
2013-01-29,1387.293
2013-01-30,1396.417
2013-01-31,1395.372
2013-02-01,1396.972
2013-02-04,1401.933
2013-02-05,1397.324
2013-02-06,1401.138
2013-02-07,1398.529
2013-02-08,1404.312
2013-02-11,1400.429
2013-02-12,1401.466
2013-02-13,1414.672
2013-02-14,1411.026
2013-02-15,1410.189
2013-02-18,1411.63
2013-02-19,1421.415
2013-02-20,1429.996
2013-02-21,1415.164
2013-02-22,1414.693
2013-02-25,1411.433
2013-02-26,1400.014
2013-02-27,1402.257
2013-02-28,1405.657
2013-03-01,1400.009
2013-03-04,1379.304
2013-03-05,1387.138
2013-03-06,1398.999
2013-03-07,1402.793
2013-03-08,1392.247
2013-03-11,1393.67
2013-03-12,1407.539
2013-03-13,1403.34
2013-03-14,1405.919
2013-03-15,1403.775
2013-03-18,1392.737
2013-03-19,1394.531
2013-03-20,1387.268
2013-03-21,1405.474
2013-03-22,1401.287
2013-03-25,1413.806
2013-03-26,1422.963
2013-03-27,1432.422
2013-03-28,1432.899
2013-03-29,1432.899
2013-04-01,1427.68
2013-04-02,1436.106
2013-04-03,1442.996
2013-04-04,1439.132
2013-04-05,1437.721
2013-04-08,1428.482
2013-04-09,1439.561
2013-04-10,1442.073
2013-04-11,1447.472
2013-04-12,1445.52
2013-04-15,1440.686
2013-04-16,1443.9
2013-04-17,1443.21
2013-04-18,1452.552
2013-04-19,1454.248
2013-04-22,1449.158
2013-04-23,1438.481
2013-04-24,1456.388
2013-04-25,1475.655
2013-04-26,1483.859
2013-04-29,1502.196
2013-04-30,1515.436
2013-05-01,1513.531
2013-05-02,1524.616
2013-05-03,1512.487
2013-05-06,1523.775
2013-05-07,1520.056
2013-05-08,1539.531
2013-05-09,1548.34
2013-05-10,1538.51
2013-05-13,1534.774
2013-05-14,1540.145
2013-05-15,1535.445
2013-05-16,1528.641
2013-05-17,1523.234
2013-05-20,1530.495
2013-05-21,1513.811
2013-05-22,1513.421
2013-05-23,1476.752
2013-05-24,1477.658
2013-05-27,1483.11
2013-05-28,1476.466
2013-05-29,1455.908
2013-05-30,1442.661
2013-05-31,1430.876
2013-06-03,1434.506
2013-06-04,1449.049
2013-06-05,1432.323
2013-06-06,1411.306
2013-06-07,1411.46
2013-06-10,1393.932
2013-06-11,1393.744
2013-06-12,1384.997
2013-06-13,1372.97
2013-06-14,1387.892
2013-06-17,1387.886
2013-06-18,1398.297
2013-06-19,1399.115
2013-06-20,1336.632
2013-06-21,1330.635
2013-06-24,1300.149
2013-06-25,1325.281
2013-06-26,1331.828
2013-06-27,1346.169
2013-06-28,1356.692
2013-07-01,1350.369
2013-07-02,1362.157
2013-07-03,1338.703
2013-07-04,1347.773
2013-07-05,1348.08
2013-07-08,1335.733
2013-07-09,1347.027
2013-07-10,1364.655
2013-07-11,1410.895
2013-07-12,1400.721
2013-07-15,1399.306
2013-07-16,1402.702
2013-07-17,1392.21
2013-07-18,1394.496
2013-07-19,1394.373
2013-07-22,1411.594
2013-07-23,1419.479
2013-07-24,1426.255
2013-07-25,1416.099
2013-07-26,1423.217
2013-07-29,1419.776
2013-07-30,1417.009
2013-07-31,1403.582
2013-08-01,1416.938
2013-08-02,1427.559
2013-08-05,1427.548
2013-08-06,1419.028
2013-08-07,1422.692
2013-08-08,1431.175
2013-08-09,1433.326
2013-08-12,1427.39
2013-08-13,1422.881
2013-08-14,1418.627
2013-08-15,1406.355
2013-08-16,1402.569
2013-08-19,1387.829
2013-08-20,1367.05
2013-08-21,1353.622
2013-08-22,1338.987
2013-08-23,1344.606
2013-08-26,1344.747
2013-08-27,1325.358
2013-08-28,1321.999
2013-08-29,1331.925
2013-08-30,1328.15
2013-09-02,1344.307
2013-09-03,1340.072
2013-09-04,1327.194
2013-09-05,1329.53
2013-09-06,1339.364
2013-09-09,1359.659
2013-09-10,1368.146
2013-09-11,1371.134
2013-09-12,1378.884
2013-09-13,1376.031
2013-09-16,1410.272
2013-09-17,1410.433
2013-09-18,1414.677
2013-09-19,1450.492
2013-09-20,1440.133
2013-09-23,1434.47
2013-09-24,1429.196
2013-09-25,1432.001
2013-09-26,1427.223
2013-09-27,1430.535
2013-09-30,1413.535
2013-10-01,1424.271
2013-10-02,1418.714
2013-10-03,1417.596
2013-10-04,1417.512
2013-10-07,1409.745
2013-10-08,1413.027
2013-10-09,1411.127
2013-10-10,1419.71
2013-10-11,1423.162
2013-10-14,1421.905
2013-10-15,1423.619
2013-10-16,1423.55
2013-10-17,1431.384
2013-10-18,1439.718
2013-10-21,1438.307
2013-10-22,1453.554
2013-10-23,1450.728
2013-10-24,1459.388
2013-10-25,1455.066
2013-10-28,1453.374
2013-10-29,1457.919
2013-10-30,1474.335
2013-10-31,1461.879
2013-11-01,1451.591
2013-11-04,1452.105
2013-11-05,1452.63
2013-11-06,1459.167
2013-11-07,1456.614
2013-11-08,1448.295
2013-11-11,1448.101
2013-11-12,1443.518
2013-11-13,1439.385
2013-11-14,1448.392
2013-11-15,1452.93
2013-11-18,1455.045
2013-11-19,1451.684
2013-11-20,1450.356
2013-11-21,1438.52
2013-11-22,1438.639
2013-11-25,1437.245
2013-11-26,1438.523
2013-11-27,1434.437
2013-11-28,1437.349
2013-11-29,1436.745
2013-12-02,1434.414
2013-12-03,1432.336
2013-12-04,1419.084
2013-12-05,1403.541
2013-12-06,1402.872
2013-12-09,1405.558
2013-12-10,1395.929
2013-12-11,1380.35
2013-12-12,1380.299
2013-12-13,1379.319
2013-12-16,1374.673
2013-12-17,1377.701
2013-12-18,1369.375
2013-12-19,1366.253
2013-12-20,1380.243
2013-12-23,1389.764
2013-12-24,1394.655
2013-12-25,1394.655
2013-12-26,1398.064
2013-12-27,1408.429
2013-12-30,1405.867
2013-12-31,1418.011
2014-01-01,1418.011
2014-01-02,1414.175
2014-01-03,1398.049
2014-01-06,1392.979
2014-01-07,1388.134
2014-01-08,1402.259
2014-01-09,1396.992
2014-01-10,1402.232
2014-01-13,1399.116
2014-01-14,1388.955
2014-01-15,1385.605
2014-01-16,1385.052
2014-01-17,1384.806
2014-01-20,1378.939
2014-01-21,1378.016
2014-01-22,1378.455
2014-01-23,1364.867
2014-01-24,1354.13
2014-01-27,1350.905
2014-01-28,1359.037
2014-01-29,1354.603
2014-01-30,1348.16
2014-01-31,1344.682
2014-02-03,1339.345
2014-02-04,1331.961
2014-02-05,1329.393
2014-02-06,1340.715
2014-02-07,1348.575
2014-02-10,1345.975
2014-02-11,1354.924
2014-02-12,1356.427
2014-02-13,1360.015
2014-02-14,1366.076
2014-02-17,1378.346
2014-02-18,1377.244
2014-02-19,1383.426
2014-02-20,1381.528
2014-02-21,1384.051
2014-02-24,1387.583
2014-02-25,1392.246
2014-02-26,1383.727
2014-02-27,1387.274
2014-02-28,1386.041
2014-03-03,1374.927
2014-03-04,1381.473
2014-03-05,1380.343
2014-03-06,1396.055
2014-03-07,1390.791
2014-03-10,1383.789
2014-03-11,1389.241
2014-03-12,1377.032
2014-03-13,1374.519
2014-03-14,1372.853
2014-03-17,1381.301
2014-03-18,1381.64
2014-03-19,1374.852
2014-03-20,1354.357
2014-03-21,1369.894
2014-03-24,1383.971
2014-03-25,1385.92
2014-03-26,1400.261
2014-03-27,1409.04
2014-03-28,1417.792
2014-03-31,1423.381
2014-04-01,1425.459
2014-04-02,1426.806
2014-04-03,1436.463
2014-04-04,1441.237
2014-04-07,1433.878
2014-04-08,1447.984
2014-04-09,1458.342
2014-04-10,1461.708
2014-04-11,1457.715
2014-04-14,1456.505
2014-04-15,1464.222
2014-04-16,1474.027
2014-04-17,1475.157
2014-04-18,1475.157
2014-04-21,1470.479
2014-04-22,1475.049
2014-04-23,1464.822
2014-04-24,1477.492
2014-04-25,1471.305
2014-04-28,1466.309
2014-04-29,1469.201
2014-04-30,1479.718
2014-05-01,1483.047
2014-05-02,1488.741
2014-05-05,1491.271
2014-05-06,1495.98
2014-05-07,1492.209
2014-05-08,1501.515
2014-05-09,1501.447
2014-05-12,1493.503
2014-05-13,1492.402
2014-05-14,1508.813
2014-05-15,1511.438
2014-05-16,1511.139
2014-05-19,1512.958
2014-05-20,1512.289
2014-05-21,1514.996
2014-05-22,1514.802
2014-05-23,1517.879
2014-05-26,1518.996
2014-05-27,1511.465
2014-05-28,1510.826
2014-05-29,1527.058
2014-05-30,1521.257
2014-06-02,1518.127
2014-06-03,1514.494
2014-06-04,1512.116
2014-06-05,1511.979
2014-06-06,1522.589
2014-06-09,1525.359
2014-06-10,1524.058
2014-06-11,1521.505
2014-06-12,1523.762
2014-06-13,1521.8
2014-06-16,1521.413
2014-06-17,1510.158
2014-06-18,1515.215
2014-06-19,1514.017
2014-06-20,1507.091
2014-06-23,1507.613
2014-06-24,1510.031
2014-06-25,1510.845
2014-06-26,1517.602
2014-06-27,1516.906
2014-06-30,1513.996
2014-07-01,1508.202
2014-07-02,1513.859
2014-07-03,1518.099
2014-07-04,1519.486
2014-07-07,1520.58
2014-07-08,1519.886
2014-07-09,1520.836
2014-07-10,1519.86
2014-07-11,1529.357
2014-07-14,1530.679
2014-07-15,1531.686
2014-07-16,1538.375
2014-07-17,1542.777
2014-07-18,1543.637
2014-07-21,1547.183
2014-07-22,1550.695
2014-07-23,1563.605
2014-07-24,1565.988
2014-07-25,1565.705
2014-07-28,1564.668
2014-07-29,1566.922
2014-07-30,1565.109
2014-07-31,1572.608
2014-08-01,1562.939
2014-08-04,1551.739
2014-08-05,1559.456
2014-08-06,1562.25
2014-08-07,1559.677
2014-08-08,1544.578
2014-08-11,1558.176
2014-08-12,1554.929
2014-08-13,1560.785
2014-08-14,1561.738
2014-08-15,1566.473
2014-08-18,1568.335
2014-08-19,1572.128
2014-08-20,1569.169
2014-08-21,1573.306
2014-08-22,1574.084
2014-08-25,1576.392
2014-08-26,1574.954
2014-08-27,1582.608
2014-08-28,1577.447
2014-08-29,1579.023
2014-09-01,1570.651
2014-09-02,1568.233
2014-09-03,1575.336
2014-09-04,1567.835
2014-09-05,1569.002
2014-09-08,1565.811
2014-09-09,1558.842
2014-09-10,1554.624
2014-09-11,1555.855
2014-09-12,1556.985
2014-09-15,1539.784
2014-09-16,1524.169
2014-09-17,1532.471
2014-09-18,1524.527
2014-09-19,1529.644
2014-09-22,1520.681
2014-09-23,1525.773
2014-09-24,1527.226
2014-09-25,1521.359
2014-09-26,1519.755
2014-09-29,1519.381
2014-09-30,1516.377
2014-10-01,1515.465
2014-10-02,1509.631
2014-10-03,1504.042
2014-10-06,1508.659
2014-10-07,1503.565
2014-10-08,1497.797
2014-10-09,1518.55
2014-10-10,1496.925
2014-10-13,1488.49
2014-10-14,1483.022
2014-10-15,1484.9
2014-10-16,1463.576
2014-10-17,1466.489
2014-10-20,1479.471
2014-10-21,1488.819
2014-10-22,1488.139
2014-10-23,1501.9
2014-10-24,1496.113
2014-10-27,1496.155
2014-10-28,1493.952
2014-10-29,1499.684
2014-10-30,1491.024
2014-10-31,1498.356
2014-11-03,1501.893
2014-11-04,1502.239
2014-11-05,1501.43
2014-11-06,1503.306
2014-11-07,1506.057
2014-11-10,1516.208
2014-11-11,1509.604
2014-11-12,1515.004
2014-11-13,1519.813
2014-11-14,1515.652
2014-11-17,1507.314
2014-11-18,1519.453
2014-11-19,1517.142
2014-11-20,1512.282
2014-11-21,1526.473
2014-11-24,1513.651
2014-11-25,1520.292
2014-11-26,1529.389
2014-11-27,1526.393
2014-11-28,1520.196
2014-12-01,1493.791
2014-12-02,1499.746
2014-12-03,1486.357
2014-12-04,1483.485
2014-12-05,1480.85
2014-12-08,1471.71
2014-12-09,1492.223
2014-12-10,1501.282
2014-12-11,1497.715
2014-12-12,1503.276
2014-12-15,1496.007
2014-12-16,1477.067
2014-12-17,1477.078
2014-12-18,1473.909
2014-12-19,1483.322
2014-12-22,1501.96
2014-12-23,1496.629
2014-12-24,1503.679
2014-12-25,1503.679
2014-12-26,1504.219
2014-12-29,1511.901
2014-12-30,1512.856
2014-12-31,1506.393
2015-01-01,1506.393
2015-01-02,1504.788
2015-01-05,1487.172
2015-01-06,1471.864
2015-01-07,1470.354
2015-01-08,1495.438
2015-01-09,1493.947
2015-01-12,1492.457
2015-01-13,1491.648
2015-01-14,1487.264
2015-01-15,1497.32
2015-01-16,1491.019
2015-01-19,1486.479
2015-01-20,1492.801
2015-01-21,1502.27
2015-01-22,1507.05
2015-01-23,1509.654
2015-01-26,1518.345
2015-01-27,1519.174
2015-01-28,1512.644
2015-01-29,1511.641
2015-01-30,1503.949
2015-02-02,1516.509
2015-02-03,1517.134
2015-02-04,1523.463
2015-02-05,1519.052
2015-02-06,1524.285
2015-02-09,1512.481
2015-02-10,1512.276
2015-02-11,1508.469
2015-02-12,1505.752
2015-02-13,1512.392
2015-02-16,1518.128
2015-02-17,1517.151
2015-02-18,1521.835
2015-02-19,1523.189
