Date,JAPAN IMI GROWTH IMI (Large+Mid+Small Cap)
2010-08-24,639.702
2010-08-25,626.532
2010-08-26,630.913
2010-08-27,635.612
2010-08-30,646.378
2010-08-31,631.137
2010-09-01,633.125
2010-09-02,643.326
2010-09-03,646.631
2010-09-06,659.3
2010-09-07,659.96
2010-09-08,646.552
2010-09-09,652.731
2010-09-10,656.845
2010-09-13,664.322
2010-09-14,667.803
2010-09-15,660.534
2010-09-16,658.786
2010-09-17,663.106
2010-09-20,663.918
2010-09-21,665.427
2010-09-22,668.178
2010-09-23,669.644
2010-09-24,663.114
2010-09-27,673.304
2010-09-28,675.885
2010-09-29,683.337
2010-09-30,672.402
2010-10-01,675.46
2010-10-04,671.603
2010-10-05,680.422
2010-10-06,690.975
2010-10-07,696.161
2010-10-08,693.643
2010-10-11,691.741
2010-10-12,682.978
2010-10-13,682.93
2010-10-14,699.228
2010-10-15,692.031
2010-10-18,696.168
2010-10-19,693.378
2010-10-20,691.819
2010-10-21,687.15
2010-10-22,688.935
2010-10-25,692.612
2010-10-26,683.852
2010-10-27,682.817
2010-10-28,687.273
2010-10-29,683.825
2010-11-01,676.847
2010-11-02,675.303
2010-11-03,670.285
2010-11-04,689.307
2010-11-05,700.007
2010-11-08,709.085
2010-11-09,709.645
2010-11-10,701.282
2010-11-11,705.313
2010-11-12,697.803
2010-11-15,697.718
2010-11-16,691.346
2010-11-17,694.848
2010-11-18,704.179
2010-11-19,705.234
2010-11-22,711.78
2010-11-23,716.198
2010-11-24,705.996
2010-11-25,708.486
2010-11-26,702.152
2010-11-29,705.881
2010-11-30,699.092
2010-12-01,699.372
2010-12-02,712.965
2010-12-03,726.258
2010-12-06,727.45
2010-12-07,720.712
2010-12-08,717.171
2010-12-09,722.338
2010-12-10,718.213
2010-12-13,727.467
2010-12-14,731.315
2010-12-15,727.439
2010-12-16,725.046
2010-12-17,725.859
2010-12-20,726.532
2010-12-21,734.14
2010-12-22,734.409
2010-12-23,738.034
2010-12-24,736.281
2010-12-27,740.056
2010-12-28,745.4
2010-12-29,749.033
2010-12-30,744.679
2010-12-31,750.556
2011-01-03,745.135
2011-01-04,752.22
2011-01-05,739.96
2011-01-06,751.299
2011-01-07,755.146
2011-01-10,757.474
2011-01-11,751.043
2011-01-12,752.69
2011-01-13,763.281
2011-01-14,756.527
2011-01-17,757.743
2011-01-18,758.757
2011-01-19,769.47
2011-01-20,752.077
2011-01-21,742.195
2011-01-24,749.697
2011-01-25,759.779
2011-01-26,756.749
2011-01-27,759.067
2011-01-28,758.052
2011-01-31,752.129
2011-02-01,760.376
2011-02-02,770.525
2011-02-03,765.647
2011-02-04,771.563
2011-02-07,771.086
2011-02-08,777.956
2011-02-09,769.609
2011-02-10,762.989
2011-02-11,761.159
2011-02-14,771.584
2011-02-15,770.209
2011-02-16,773.832
2011-02-17,783.842
2011-02-18,783.001
2011-02-21,784.633
2011-02-22,772.685
2011-02-23,769.233
2011-02-24,766.554
2011-02-25,773.879
2011-02-28,779.725
2011-03-01,788.187
2011-03-02,774.857
2011-03-03,773.483
2011-03-04,779.32
2011-03-07,770.044
2011-03-08,762.611
2011-03-09,765.919
2011-03-10,752.327
2011-03-11,751.307
2011-03-14,696.061
2011-03-15,641.034
2011-03-16,690.404
2011-03-17,698.308
2011-03-18,694.595
2011-03-21,694.681
2011-03-22,722.181
2011-03-23,715.926
2011-03-24,710.523
2011-03-25,711.349
2011-03-28,707.003
2011-03-29,705.523
2011-03-30,716.761
2011-03-31,721.065
2011-04-01,701.269
2011-04-04,702.989
2011-04-05,688.686
2011-04-06,676.864
2011-04-07,678.585
2011-04-08,688.519
2011-04-11,690.08
2011-04-12,687.372
2011-04-13,690.782
2011-04-14,700.217
2011-04-15,696.717
2011-04-18,701.708
2011-04-19,692.694
2011-04-20,702.1
2011-04-21,712.83
2011-04-22,713.699
2011-04-25,710.42
2011-04-26,705.618
2011-04-27,703.979
2011-04-28,725.396
2011-04-29,728.257
2011-05-02,741.206
2011-05-03,743.315
2011-05-04,745.02
2011-05-05,751.307
2011-05-06,735.639
2011-05-09,730.25
2011-05-10,733.353
2011-05-11,730.39
2011-05-12,724.834
2011-05-13,719.772
2011-05-16,711.889
2011-05-17,708.034
2011-05-18,715.084
2011-05-19,707.034
2011-05-20,706.98
2011-05-23,695.505
2011-05-24,694.807
2011-05-25,692.916
2011-05-26,708.683
2011-05-27,709.285
2011-05-30,708.504
2011-05-31,718.625
2011-06-01,723.36
2011-06-02,711.107
2011-06-03,707.631
2011-06-06,704.876
2011-06-07,709.025
2011-06-08,711.306
2011-06-09,709.062
2011-06-10,711.613
2011-06-13,706.73
2011-06-14,710.647
2011-06-15,710.816
2011-06-16,699.345
2011-06-17,698.263
2011-06-20,696.102
2011-06-21,704.58
2011-06-22,716.381
2011-06-23,708.945
2011-06-24,716.684
2011-06-27,706.017
2011-06-28,711.251
2011-06-29,722.482
2011-06-30,726.245
2011-07-01,728.663
2011-07-04,736.701
2011-07-05,734.843
2011-07-06,745.332
2011-07-07,739.725
2011-07-08,749.142
2011-07-11,748.153
2011-07-12,744.695
2011-07-13,751.825
2011-07-14,747.983
2011-07-15,751.363
2011-07-18,750.84
2011-07-19,746.982
2011-07-20,754.167
2011-07-21,755.577
2011-07-22,765.097
2011-07-25,759.084
2011-07-26,765.749
2011-07-27,762.364
2011-07-28,754.351
2011-07-29,753.899
2011-08-01,768.393
2011-08-02,755.819
2011-08-03,742.342
2011-08-04,721.44
2011-08-05,703.25
2011-08-08,693.974
2011-08-09,686.454
2011-08-10,696.453
2011-08-11,687.859
2011-08-12,685.135
2011-08-15,695.583
2011-08-16,698.011
2011-08-17,696.071
2011-08-18,685.916
2011-08-19,673.169
2011-08-22,659.899
2011-08-23,669.588
2011-08-24,660.658
2011-08-25,665.006
2011-08-26,673.962
2011-08-29,676.338
2011-08-30,685.961
2011-08-31,691.121
2011-09-01,694.68
2011-09-02,687.476
2011-09-05,671.751
2011-09-06,656.028
2011-09-07,667.237
2011-09-08,668.99
2011-09-09,662.086
2011-09-12,654.802
2011-09-13,663.689
2011-09-14,656.959
2011-09-15,665.473
2011-09-16,679.543
2011-09-19,683.723
2011-09-20,671.77
2011-09-21,673.582
2011-09-22,661.858
2011-09-23,662.292
2011-09-26,647.243
2011-09-27,662.476
2011-09-28,672.573
2011-09-29,677.283
2011-09-30,674.084
2011-10-03,665.324
2011-10-04,656.872
2011-10-05,648.063
2011-10-06,660.381
2011-10-07,664.099
2011-10-10,664.359
2011-10-11,677.059
2011-10-12,669.757
2011-10-13,681.026
2011-10-14,666.868
2011-10-17,683.727
2011-10-18,674.897
2011-10-19,674.704
2011-10-20,666.324
2011-10-21,672.622
2011-10-24,684.45
2011-10-25,681.903
2011-10-26,679.233
2011-10-27,694.657
2011-10-28,705.055
2011-10-31,678.03
2011-11-01,666.187
2011-11-02,653.849
2011-11-03,654.394
2011-11-04,665.12
2011-11-07,664.973
2011-11-08,656.755
2011-11-09,665.78
2011-11-10,648.918
2011-11-11,653.793
2011-11-14,660.822
2011-11-15,656.406
2011-11-16,649.772
2011-11-17,652.888
2011-11-18,647.594
2011-11-21,643.841
2011-11-22,642.991
2011-11-23,639.547
2011-11-24,632.58
2011-11-25,628.635
2011-11-28,634.455
2011-11-29,649.678
2011-11-30,649.862
2011-12-01,657.613
2011-12-02,658.778
2011-12-05,663.486
2011-12-06,654.398
2011-12-07,664.319
2011-12-08,662.358
2011-12-09,653.94
2011-12-12,659.426
2011-12-13,653.464
2011-12-14,646.849
2011-12-15,637.327
2011-12-16,638.546
2011-12-19,630.803
2011-12-20,635.148
2011-12-21,638.975
2011-12-22,635.053
2011-12-23,634.972
2011-12-26,638.481
2011-12-27,638.394
2011-12-28,636.231
2011-12-29,638.096
2011-12-30,650.029
2012-01-02,650.029
2012-01-03,651.638
2012-01-04,662.568
2012-01-05,653.617
2012-01-06,647.802
2012-01-09,650.035
2012-01-10,651.446
2012-01-11,651.281
2012-01-12,646.988
2012-01-13,651.687
2012-01-16,646.828
2012-01-17,650.655
2012-01-18,653.985
2012-01-19,656.066
2012-01-20,666.411
2012-01-23,667.402
2012-01-24,662.136
2012-01-25,666.843
2012-01-26,672.248
2012-01-27,674.231
2012-01-30,672.557
2012-01-31,673.788
2012-02-01,676.558
2012-02-02,678.956
2012-02-03,674.077
2012-02-06,683.082
2012-02-07,682.368
2012-02-08,690.452
2012-02-09,688.046
2012-02-10,681.389
2012-02-13,686.286
2012-02-14,681.806
2012-02-15,696.054
2012-02-16,689.389
2012-02-17,694.068
2012-02-20,700.283
2012-02-21,695.623
2012-02-22,697.777
2012-02-23,701.326
2012-02-24,700.123
2012-02-27,702.517
2012-02-28,706.0
2012-02-29,700.232
2012-03-01,697.228
2012-03-02,696.251
2012-03-05,692.888
2012-03-06,693.971
2012-03-07,689.426
2012-03-08,695.797
2012-03-09,697.298
2012-03-12,696.02
2012-03-13,692.029
2012-03-14,692.158
2012-03-15,703.222
2012-03-16,704.687
2012-03-19,705.669
2012-03-20,702.926
2012-03-21,696.62
2012-03-22,708.387
2012-03-23,701.939
2012-03-26,698.288
2012-03-27,712.023
2012-03-28,717.106
2012-03-29,719.076
2012-03-30,716.74
2012-04-02,719.866
2012-04-03,713.845
2012-04-04,699.747
2012-04-05,698.762
2012-04-06,692.446
2012-04-09,691.773
2012-04-10,695.307
2012-04-11,689.112
2012-04-12,692.931
2012-04-13,696.042
2012-04-16,692.367
2012-04-17,689.378
2012-04-18,697.838
2012-04-19,691.496
2012-04-20,689.277
2012-04-23,691.916
2012-04-24,688.231
2012-04-25,691.187
2012-04-26,697.361
2012-04-27,695.04
2012-04-30,700.306
2012-05-01,685.44
2012-05-02,688.338
2012-05-03,686.625
2012-05-04,690.923
2012-05-07,673.243
2012-05-08,677.571
2012-05-09,670.869
2012-05-10,667.269
2012-05-11,662.497
2012-05-14,662.255
2012-05-15,651.4
2012-05-16,642.73
2012-05-17,654.65
2012-05-18,638.179
2012-05-21,636.954
2012-05-22,639.934
2012-05-23,634.554
2012-05-24,633.768
2012-05-25,633.371
2012-05-28,634.244
2012-05-29,639.155
2012-05-30,641.014
2012-05-31,642.075
2012-06-01,634.49
2012-06-04,621.184
2012-06-05,629.109
2012-06-06,635.752
2012-06-07,642.48
2012-06-08,631.202
2012-06-11,643.916
2012-06-12,638.744
2012-06-13,641.5
2012-06-14,641.4
2012-06-15,645.286
2012-06-18,654.335
2012-06-19,648.998
2012-06-20,656.212
2012-06-21,653.778
2012-06-22,649.071
2012-06-25,651.799
2012-06-26,648.357
2012-06-27,651.713
2012-06-28,666.981
2012-06-29,672.522
2012-07-02,675.464
2012-07-03,677.609
2012-07-04,679.521
2012-07-05,675.664
2012-07-06,675.208
2012-07-09,667.562
2012-07-10,663.816
2012-07-11,661.724
2012-07-12,656.898
2012-07-13,657.683
2012-07-16,661.609
2012-07-17,657.962
2012-07-18,657.276
2012-07-19,664.575
2012-07-20,655.325
2012-07-23,645.852
2012-07-24,643.944
2012-07-25,634.505
2012-07-26,640.238
2012-07-27,646.116
2012-07-30,653.663
2012-07-31,660.068
2012-08-01,655.642
2012-08-02,657.453
2012-08-03,647.803
2012-08-06,662.83
2012-08-07,665.248
2012-08-08,668.846
2012-08-09,671.378
2012-08-10,670.973
2012-08-13,669.992
2012-08-14,668.36
2012-08-15,666.901
2012-08-16,675.328
2012-08-17,677.76
2012-08-20,678.666
2012-08-21,678.346
2012-08-22,677.413
2012-08-23,687.427
2012-08-24,678.759
2012-08-27,677.663
2012-08-28,672.909
2012-08-29,674.654
2012-08-30,671.941
2012-08-31,663.735
2012-09-03,661.103
2012-09-04,657.807
2012-09-05,651.273
2012-09-06,648.229
2012-09-07,669.355
2012-09-10,667.949
2012-09-11,667.558
2012-09-12,676.411
2012-09-13,681.946
2012-09-14,683.097
2012-09-17,678.85
2012-09-18,681.278
2012-09-19,690.036
2012-09-20,679.879
2012-09-21,683.524
2012-09-24,682.989
2012-09-25,686.977
2012-09-26,680.88
2012-09-27,684.783
2012-09-28,677.334
2012-10-01,668.766
2012-10-02,668.214
2012-10-03,662.145
2012-10-04,669.938
2012-10-05,669.164
2012-10-08,673.745
2012-10-09,665.423
2012-10-10,653.387
2012-10-11,648.553
2012-10-12,652.618
2012-10-15,653.555
2012-10-16,660.508
2012-10-17,669.168
2012-10-18,674.614
2012-10-19,675.013
2012-10-22,671.447
2012-10-23,670.293
2012-10-24,665.61
2012-10-25,669.136
2012-10-26,665.616
2012-10-29,663.687
2012-10-30,659.059
2012-10-31,663.548
2012-11-01,663.103
2012-11-02,667.674
2012-11-05,667.223
2012-11-06,664.157
2012-11-07,666.833
2012-11-08,657.876
2012-11-09,656.573
2012-11-12,649.384
2012-11-13,649.066
2012-11-14,642.814
2012-11-15,649.369
2012-11-16,659.864
2012-11-19,670.765
2012-11-20,665.772
2012-11-21,664.981
2012-11-22,672.24
2012-11-23,673.668
2012-11-26,678.25
2012-11-27,678.661
2012-11-28,673.779
2012-11-29,678.25
2012-11-30,677.933
2012-12-03,678.47
2012-12-04,683.773
2012-12-05,680.2
2012-12-06,684.806
2012-12-07,684.337
2012-12-10,683.68
2012-12-11,681.309
2012-12-12,680.02
2012-12-13,680.184
2012-12-14,680.862
2012-12-17,683.169
2012-12-18,687.743
2012-12-19,701.502
2012-12-20,699.813
2012-12-21,696.492
2012-12-24,690.948
2012-12-25,695.999
2012-12-26,697.423
2012-12-27,701.188
2012-12-28,704.327
2012-12-31,701.313
2013-01-01,701.313
2013-01-02,695.641
2013-01-03,698.285
2013-01-04,711.211
2013-01-07,708.471
2013-01-08,707.079
2013-01-09,707.593
2013-01-10,711.029
2013-01-11,711.177
2013-01-14,709.823
2013-01-15,720.412
2013-01-16,707.881
2013-01-17,703.373
2013-01-18,713.994
2013-01-21,708.781
2013-01-22,716.424
2013-01-23,706.224
2013-01-24,702.877
2013-01-25,711.302
2013-01-28,709.92
2013-01-29,712.382
2013-01-30,721.632
2013-01-31,721.642
2013-02-01,716.238
2013-02-04,721.704
2013-02-05,703.592
2013-02-06,726.161
2013-02-07,725.959
2013-02-08,721.858
2013-02-11,716.488
2013-02-12,728.364
2013-02-13,717.379
2013-02-14,720.296
2013-02-15,706.644
2013-02-18,718.218
2013-02-19,722.976
2013-02-20,728.492
2013-02-21,727.288
2013-02-22,727.219
2013-02-25,734.836
2013-02-26,741.784
2013-02-27,733.162
2013-02-28,744.689
2013-03-01,743.145
2013-03-04,752.317
2013-03-05,748.764
2013-03-06,759.786
2013-03-07,754.389
2013-03-08,754.323
2013-03-11,763.976
2013-03-12,762.562
2013-03-13,759.251
2013-03-14,765.95
2013-03-15,785.958
2013-03-18,768.889
2013-03-19,781.476
2013-03-20,776.117
2013-03-21,788.896
2013-03-22,777.628
2013-03-25,785.979
2013-03-26,785.921
2013-03-27,793.368
2013-03-28,790.988
2013-03-29,791.642
2013-04-01,773.234
2013-04-02,764.542
2013-04-03,787.861
2013-04-04,781.084
2013-04-05,797.073
2013-04-08,807.424
2013-04-09,805.814
2013-04-10,810.81
2013-04-11,831.953
2013-04-12,837.787
2013-04-15,833.893
2013-04-16,828.463
2013-04-17,840.577
2013-04-18,824.312
2013-04-19,819.369
2013-04-22,831.879
2013-04-23,830.18
2013-04-24,845.974
2013-04-25,850.473
2013-04-26,858.336
2013-04-29,854.226
2013-04-30,865.61
2013-05-01,861.86
2013-05-02,851.789
2013-05-03,843.868
2013-05-06,840.724
2013-05-07,869.023
2013-05-08,877.856
2013-05-09,864.534
2013-05-10,868.663
2013-05-13,882.703
2013-05-14,878.754
2013-05-15,891.659
2013-05-16,890.718
2013-05-17,888.844
2013-05-20,901.963
2013-05-21,897.319
2013-05-22,893.123
2013-05-23,850.719
2013-05-24,857.937
2013-05-27,832.461
2013-05-28,834.084
2013-05-29,851.766
2013-05-30,819.595
2013-05-31,821.715
2013-06-03,804.377
2013-06-04,820.312
2013-06-05,802.016
2013-06-06,793.733
2013-06-07,792.67
2013-06-10,822.233
2013-06-11,833.865
2013-06-12,841.098
2013-06-13,809.051
2013-06-14,818.152
2013-06-17,838.124
2013-06-18,833.605
2013-06-19,850.016
2013-06-20,810.6
2013-06-21,822.491
2013-06-24,814.934
2013-06-25,804.717
2013-06-26,799.087
2013-06-27,815.53
2013-06-28,835.399
2013-07-01,845.146
2013-07-02,855.356
2013-07-03,864.359
2013-07-04,859.282
2013-07-05,864.063
2013-07-08,850.345
2013-07-09,867.418
2013-07-10,873.252
2013-07-11,886.513
2013-07-12,883.746
2013-07-15,879.765
2013-07-16,892.147
2013-07-17,889.63
2013-07-18,888.33
2013-07-19,882.87
2013-07-22,895.395
2013-07-23,895.649
2013-07-24,889.822
2013-07-25,883.483
2013-07-26,872.085
2013-07-29,844.001
2013-07-30,859.132
2013-07-31,841.573
2013-08-01,858.353
2013-08-02,888.979
2013-08-05,881.049
2013-08-06,895.772
2013-08-07,875.024
2013-08-08,868.3
2013-08-09,865.424
2013-08-12,854.215
2013-08-13,858.315
2013-08-14,872.064
2013-08-15,857.294
2013-08-16,854.402
2013-08-19,857.837
2013-08-20,846.133
2013-08-21,838.952
2013-08-22,828.784
2013-08-23,846.818
2013-08-26,846.113
2013-08-27,851.298
2013-08-28,832.435
2013-08-29,828.745
2013-08-30,824.541
2013-09-02,825.496
2013-09-03,844.388
2013-09-04,852.116
2013-09-05,848.982
2013-09-06,849.523
2013-09-09,862.966
2013-09-10,866.685
2013-09-11,872.206
2013-09-12,874.485
2013-09-13,874.12
2013-09-16,878.942
2013-09-17,870.256
2013-09-18,884.748
2013-09-19,895.2
2013-09-20,896.591
2013-09-23,905.039
2013-09-24,901.989
2013-09-25,899.582
2013-09-26,910.291
2013-09-27,914.883
2013-09-30,899.126
2013-10-01,899.679
2013-10-02,893.646
2013-10-03,894.549
2013-10-04,886.596
2013-10-07,874.957
2013-10-08,877.157
2013-10-09,886.982
2013-10-10,888.592
2013-10-11,900.226
2013-10-14,901.969
2013-10-15,898.888
2013-10-16,896.592
2013-10-17,912.853
2013-10-18,913.044
2013-10-21,915.587
2013-10-22,916.272
2013-10-23,910.228
2013-10-24,916.615
2013-10-25,897.852
2013-10-28,909.576
2013-10-29,902.596
2013-10-30,910.604
2013-10-31,904.949
2013-11-01,891.792
2013-11-04,893.375
2013-11-05,895.842
2013-11-06,899.901
2013-11-07,890.052
2013-11-08,883.285
2013-11-11,888.726
2013-11-12,900.587
2013-11-13,898.76
2013-11-14,906.133
2013-11-15,918.727
2013-11-18,922.61
2013-11-19,917.893
2013-11-20,918.998
2013-11-21,918.72
2013-11-22,919.649
2013-11-25,925.033
2013-11-26,921.806
2013-11-27,910.712
2013-11-28,921.949
2013-11-29,918.209
2013-12-02,912.598
2013-12-03,921.349
2013-12-04,903.787
2013-12-05,900.632
2013-12-06,899.427
2013-12-09,911.302
2013-12-10,913.064
2013-12-11,912.482
2013-12-12,900.874
2013-12-13,898.762
2013-12-16,885.604
2013-12-17,895.318
2013-12-18,905.346
2013-12-19,906.249
2013-12-20,907.513
2013-12-23,908.386
2013-12-24,902.083
2013-12-25,903.683
2013-12-26,917.22
2013-12-27,922.17
2013-12-30,928.703
2013-12-31,928.085
2014-01-01,928.085
2014-01-02,928.792
2014-01-03,933.681
2014-01-06,923.517
2014-01-07,916.563
2014-01-08,931.716
2014-01-09,925.597
2014-01-10,933.06
2014-01-13,940.101
2014-01-14,913.854
2014-01-15,926.345
2014-01-16,927.64
2014-01-17,927.726
2014-01-20,926.155
2014-01-21,928.027
2014-01-22,930.989
2014-01-23,926.493
2014-01-24,922.099
2014-01-27,896.628
2014-01-28,891.428
2014-01-29,920.706
2014-01-30,892.845
2014-01-31,894.45
2014-02-03,882.265
2014-02-04,837.883
2014-02-05,857.611
2014-02-06,852.762
2014-02-07,866.283
2014-02-10,882.811
2014-02-11,879.75
2014-02-12,888.04
2014-02-13,874.547
2014-02-14,864.58
2014-02-17,869.758
2014-02-18,888.549
2014-02-19,884.282
2014-02-20,865.872
2014-02-21,884.399
2014-02-24,884.608
2014-02-25,898.947
2014-02-26,892.446
2014-02-27,890.58
2014-02-28,885.554
2014-03-03,878.066
2014-03-04,877.918
2014-03-05,881.783
2014-03-06,887.783
2014-03-07,892.871
2014-03-10,887.064
2014-03-11,891.395
2014-03-12,874.996
2014-03-13,877.544
2014-03-14,853.563
2014-03-17,846.438
2014-03-18,857.755
2014-03-19,855.08
2014-03-20,833.728
2014-03-21,833.851
2014-03-24,850.471
2014-03-25,847.822
2014-03-26,854.471
2014-03-27,868.482
2014-03-28,867.027
2014-03-31,877.586
2014-04-01,874.01
2014-04-02,878.807
2014-04-03,881.382
2014-04-04,882.727
2014-04-07,872.471
2014-04-08,863.277
2014-04-09,847.494
2014-04-10,848.411
2014-04-11,833.839
2014-04-14,831.096
2014-04-15,834.252
2014-04-16,853.071
2014-04-17,852.728
2014-04-18,859.404
2014-04-21,855.319
2014-04-22,848.59
2014-04-23,859.053
2014-04-24,852.486
2014-04-25,857.247
2014-04-28,844.148
2014-04-29,844.477
2014-04-30,848.703
2014-05-01,863.989
2014-05-02,865.029
2014-05-05,866.13
2014-05-06,870.906
2014-05-07,846.235
2014-05-08,850.278
2014-05-09,852.572
2014-05-12,843.155
2014-05-13,857.68
2014-05-14,864.649
2014-05-15,863.004
2014-05-16,850.131
2014-05-19,844.593
2014-05-20,847.307
2014-05-21,843.574
2014-05-22,857.643
2014-05-23,864.162
2014-05-26,875.123
2014-05-27,874.215
2014-05-28,879.163
2014-05-29,884.198
2014-05-30,883.965
2014-06-02,896.171
2014-06-03,900.179
2014-06-04,902.562
2014-06-05,903.417
2014-06-06,903.02
2014-06-09,903.698
2014-06-10,898.485
2014-06-11,908.77
2014-06-12,906.888
2014-06-13,909.663
2014-06-16,903.936
2014-06-17,904.559
2014-06-18,913.541
2014-06-19,930.89
2014-06-20,928.251
2014-06-23,930.036
2014-06-24,929.384
2014-06-25,926.247
2014-06-26,931.747
2014-06-27,924.185
2014-06-30,932.124
2014-07-01,941.349
2014-07-02,943.082
2014-07-03,937.845
2014-07-04,943.636
2014-07-07,941.835
2014-07-08,941.633
2014-07-09,937.187
2014-07-10,932.661
2014-07-11,929.714
2014-07-14,935.174
2014-07-15,940.12
2014-07-16,940.984
2014-07-17,941.183
2014-07-18,935.153
2014-07-21,935.799
2014-07-22,942.169
2014-07-23,941.884
2014-07-24,937.561
2014-07-25,946.915
2014-07-28,950.082
2014-07-29,950.896
2014-07-30,946.892
2014-07-31,943.871
2014-08-01,942.916
2014-08-04,939.87
2014-08-05,926.971
2014-08-06,923.248
2014-08-07,929.335
2014-08-08,909.469
2014-08-11,925.649
2014-08-12,929.037
2014-08-13,930.314
2014-08-14,935.767
2014-08-15,936.363
2014-08-18,935.308
2014-08-19,939.797
2014-08-20,935.513
2014-08-21,939.527
2014-08-22,932.871
2014-08-25,939.424
2014-08-26,933.619
2014-08-27,935.36
2014-08-28,932.113
2014-08-29,929.006
2014-09-01,929.79
2014-09-02,932.933
2014-09-03,937.729
2014-09-04,931.392
2014-09-05,931.712
2014-09-08,930.272
2014-09-09,924.508
2014-09-10,924.649
2014-09-11,926.307
2014-09-12,924.483
2014-09-15,925.604
2014-09-16,925.052
2014-09-17,918.315
2014-09-18,918.044
2014-09-19,926.076
2014-09-22,922.107
2014-09-23,923.208
2014-09-24,920.923
2014-09-25,936.821
2014-09-26,930.067
2014-09-29,933.51
2014-09-30,924.377
2014-10-01,918.298
2014-10-02,900.171
2014-10-03,892.913
2014-10-06,907.817
2014-10-07,910.422
2014-10-08,898.662
2014-10-09,891.006
2014-10-10,879.213
2014-10-13,883.799
2014-10-14,863.778
2014-10-15,879.917
2014-10-16,861.725
2014-10-17,845.065
2014-10-20,879.123
2014-10-21,866.447
2014-10-22,885.612
2014-10-23,876.104
2014-10-24,884.059
2014-10-27,894.891
2014-10-28,890.347
2014-10-29,902.328
2014-10-30,902.081
2014-10-31,914.462
2014-11-03,897.765
2014-11-04,931.848
2014-11-05,921.706
2014-11-06,911.302
2014-11-07,913.267
2014-11-10,911.765
2014-11-11,915.565
2014-11-12,923.264
2014-11-13,926.499
2014-11-14,927.891
2014-11-17,903.22
2014-11-18,923.236
2014-11-19,915.747
2014-11-20,912.992
2014-11-21,918.663
2014-11-24,912.223
2014-11-25,921.886
2014-11-26,922.551
2014-11-27,912.928
2014-11-28,918.703
2014-12-01,930.731
2014-12-02,928.637
2014-12-03,925.164
2014-12-04,932.044
2014-12-05,922.721
2014-12-08,926.634
2014-12-09,931.854
2014-12-10,913.906
2014-12-11,903.305
2014-12-12,914.851
2014-12-15,902.964
2014-12-16,894.446
2014-12-17,892.923
2014-12-18,898.113
2014-12-19,914.257
2014-12-22,911.612
2014-12-23,905.683
2014-12-24,916.585
2014-12-25,913.816
2014-12-26,920.107
2014-12-29,916.367
2014-12-30,912.436
2014-12-31,908.478
2015-01-01,908.478
2015-01-02,906.135
2015-01-05,907.823
2015-01-06,888.43
2015-01-07,882.85
2015-01-08,893.949
2015-01-09,901.1
2015-01-12,902.771
2015-01-13,900.929
2015-01-14,900.859
2015-01-15,915.432
2015-01-16,899.546
2015-01-19,906.846
2015-01-20,916.883
2015-01-21,917.924
2015-01-22,914.888
2015-01-23,924.854
2015-01-26,919.65
2015-01-27,942.403
2015-01-28,942.351
2015-01-29,928.707
2015-01-30,934.46
2015-02-02,931.817
2015-02-03,916.876
2015-02-04,929.827
2015-02-05,923.065
2015-02-06,914.846
2015-02-09,921.331
2015-02-10,916.034
2015-02-11,907.625
2015-02-12,932.432
2015-02-13,933.323
2015-02-16,936.371
2015-02-17,934.228
2015-02-18,947.582
2015-02-19,954.822
2015-02-20,961.754
2015-02-23,963.8
2015-02-24,965.208
2015-02-25,968.317
2015-02-26,972.097
2015-02-27,974.676
2015-03-02,971.019
2015-03-03,976.984
2015-03-04,969.891
2015-03-05,969.081
2015-03-06,971.59
2015-03-09,964.97
2015-03-10,961.689
2015-03-11,961.71
2015-03-12,975.44
2015-03-13,987.468
2015-03-16,984.923
2015-03-17,995.687
2015-03-18,1006.603
2015-03-19,1003.62
2015-03-20,1013.211
2015-03-23,1023.263
2015-03-24,1017.443
2015-03-25,1025.919
2015-03-26,1012.704
2015-03-27,1011.198
2015-03-30,1007.943
2015-03-31,1001.268
2015-04-01,993.868
2015-04-02,1007.778
2015-04-03,1015.902
2015-04-06,1020.87
2015-04-07,1020.044
2015-04-08,1029.242
2015-04-09,1030.398
2015-04-10,1028.164
2015-04-13,1024.377
2015-04-14,1035.766
2015-04-15,1032.113
2015-04-16,1031.741
2015-04-17,1020.324
2015-04-20,1015.23
2015-04-21,1030.321
2015-04-22,1035.24
2015-04-23,1037.94
2015-04-24,1039.579
2015-04-27,1038.917
2015-04-28,1048.095
2015-04-29,1046.905
2015-04-30,1017.063
2015-05-01,1008.101
2015-05-04,1007.765
2015-05-05,1009.025
2015-05-06,1014.35
2015-05-07,1004.417
2015-05-08,1007.5
2015-05-11,1011.998
2015-05-12,1014.537
2015-05-13,1026.329
2015-05-14,1018.372
2015-05-15,1028.688
2015-05-18,1032.292
2015-05-19,1029.606
2015-05-20,1034.259
2015-05-21,1035.052
2015-05-22,1034.042
2015-05-25,1039.778
2015-05-26,1025.497
2015-05-27,1022.244
2015-05-28,1023.309
2015-05-29,1025.696
2015-06-01,1023.223
2015-06-02,1028.254
2015-06-03,1023.502
2015-06-04,1021.541
2015-06-05,1010.332
2015-06-08,1008.167
2015-06-09,998.729
2015-06-10,1009.223
2015-06-11,1015.842
2015-06-12,1022.305
2015-06-15,1021.745
2015-06-16,1015.897
2015-06-17,1006.506
2015-06-18,1007.649
2015-06-19,1020.305
2015-06-22,1025.732
2015-06-23,1036.742
2015-06-24,1034.889
2015-06-25,1034.692
