Date,JAPAN IMI GROWTH IMI (Large+Mid+Small Cap)
2005-11-08,908.345
2005-11-09,903.872
2005-11-10,897.735
2005-11-11,905.31
2005-11-14,892.043
2005-11-15,885.728
2005-11-16,891.515
2005-11-17,911.31
2005-11-18,920.778
2005-11-21,926.576
2005-11-22,920.797
2005-11-23,924.902
2005-11-24,921.447
2005-11-25,919.685
2005-11-28,932.995
2005-11-29,930.65
2005-11-30,924.938
2005-12-01,933.917
2005-12-02,947.063
2005-12-05,956.689
2005-12-06,952.71
2005-12-07,958.441
2005-12-08,941.394
2005-12-09,959.583
2005-12-12,981.364
2005-12-13,985.475
2005-12-14,994.821
2005-12-15,988.321
2005-12-16,992.566
2005-12-19,997.998
2005-12-20,1008.705
2005-12-21,1019.481
2005-12-22,1027.137
2005-12-23,1029.918
2005-12-26,1040.513
2005-12-27,1027.113
2005-12-28,1035.703
2005-12-29,1039.607
2005-12-30,1027.892
2006-01-02,1027.892
2006-01-03,1040.097
2006-01-04,1059.212
2006-01-05,1069.07
2006-01-06,1080.774
2006-01-09,1083.8
2006-01-10,1064.278
2006-01-11,1075.413
2006-01-12,1088.066
2006-01-13,1088.651
2006-01-16,1077.233
2006-01-17,1036.601
2006-01-18,1001.135
2006-01-19,1034.629
2006-01-20,1032.774
2006-01-23,1009.834
2006-01-24,1028.443
2006-01-25,1025.238
2006-01-26,1039.595
2006-01-27,1068.0
2006-01-30,1070.608
2006-01-31,1079.417
2006-02-01,1062.474
2006-02-02,1068.609
2006-02-03,1063.759
2006-02-06,1068.422
2006-02-07,1074.106
2006-02-08,1039.413
2006-02-09,1046.873
2006-02-10,1037.917
2006-02-13,1003.64
2006-02-14,1019.743
2006-02-15,1009.462
2006-02-16,1010.207
2006-02-17,983.35
2006-02-20,957.575
2006-02-21,984.704
2006-02-22,986.802
2006-02-23,1020.763
2006-02-24,1030.31
2006-02-27,1045.777
2006-02-28,1047.415
2006-03-01,1028.084
2006-03-02,1021.03
2006-03-03,1003.36
2006-03-06,1004.848
2006-03-07,994.531
2006-03-08,986.07
2006-03-09,1012.964
2006-03-10,1007.166
2006-03-13,1026.26
2006-03-14,1032.691
2006-03-15,1030.502
2006-03-16,1018.213
2006-03-17,1038.669
2006-03-20,1053.12
2006-03-21,1046.282
2006-03-22,1045.89
2006-03-23,1035.526
2006-03-24,1040.906
2006-03-27,1053.724
2006-03-28,1056.71
2006-03-29,1061.264
2006-03-30,1080.848
2006-03-31,1078.697
2006-04-03,1097.507
2006-04-04,1098.424
2006-04-05,1093.532
2006-04-06,1111.688
2006-04-07,1113.698
2006-04-10,1105.084
2006-04-11,1096.922
2006-04-12,1080.988
2006-04-13,1082.149
2006-04-14,1082.981
2006-04-17,1072.648
2006-04-18,1087.589
2006-04-19,1090.314
2006-04-20,1090.647
2006-04-21,1096.915
2006-04-24,1086.661
2006-04-25,1095.13
2006-04-26,1096.083
2006-04-27,1107.773
2006-04-28,1096.458
2006-05-01,1105.064
2006-05-02,1115.733
2006-05-03,1111.609
2006-05-04,1112.442
2006-05-05,1124.274
2006-05-08,1146.46
2006-05-09,1145.276
2006-05-10,1135.929
2006-05-11,1124.027
2006-05-12,1111.163
2006-05-15,1107.593
2006-05-16,1079.959
2006-05-17,1091.096
2006-05-18,1067.889
2006-05-19,1059.179
2006-05-22,1042.731
2006-05-23,1023.213
2006-05-24,1029.111
2006-05-25,1021.051
2006-05-26,1031.613
2006-05-29,1032.423
2006-05-30,1035.074
2006-05-31,1011.507
2006-06-01,1007.681
2006-06-02,1030.276
2006-06-05,1021.975
2006-06-06,986.047
2006-06-07,961.213
2006-06-08,924.968
2006-06-09,942.312
2006-06-12,945.89
2006-06-13,903.763
2006-06-14,910.813
2006-06-15,926.96
2006-06-16,958.787
2006-06-19,947.415
2006-06-20,938.018
2006-06-21,934.552
2006-06-22,956.142
2006-06-23,953.736
2006-06-26,955.111
2006-06-27,957.384
2006-06-28,943.402
2006-06-29,957.657
2006-06-30,997.752
2006-07-03,1001.181
2006-07-04,1007.404
2006-07-05,989.459
2006-07-06,981.27
2006-07-07,989.438
2006-07-10,1000.738
2006-07-11,991.942
2006-07-12,965.961
2006-07-13,958.378
2006-07-14,930.444
2006-07-17,924.089
2006-07-18,889.566
2006-07-19,892.922
2006-07-20,929.79
2006-07-21,927.602
2006-07-24,920.046
2006-07-25,930.483
2006-07-26,920.641
2006-07-27,945.091
2006-07-28,965.996
2006-07-31,979.11
2006-08-01,968.48
2006-08-02,975.81
2006-08-03,970.974
2006-08-04,980.02
2006-08-07,951.132
2006-08-08,963.792
2006-08-09,972.508
2006-08-10,973.988
2006-08-11,966.217
2006-08-14,978.471
2006-08-15,986.375
2006-08-16,1003.888
2006-08-17,1007.789
2006-08-18,1012.119
2006-08-21,999.954
2006-08-22,1006.285
2006-08-23,1005.965
2006-08-24,996.258
2006-08-25,984.669
2006-08-28,972.179
2006-08-29,984.421
2006-08-30,980.056
2006-08-31,991.293
2006-09-01,992.739
2006-09-04,1014.638
2006-09-05,1015.695
2006-09-06,1003.991
2006-09-07,988.84
2006-09-08,991.223
2006-09-11,967.773
2006-09-12,959.79
2006-09-13,958.453
2006-09-14,965.921
2006-09-15,962.476
2006-09-18,959.051
2006-09-19,967.178
2006-09-20,950.966
2006-09-21,960.512
2006-09-22,954.654
2006-09-25,948.06
2006-09-26,941.922
2006-09-27,964.873
2006-09-28,969.421
2006-09-29,974.077
2006-10-02,983.76
2006-10-03,977.403
2006-10-04,964.604
2006-10-05,984.164
2006-10-06,974.139
2006-10-09,972.83
2006-10-10,967.621
2006-10-11,955.967
2006-10-12,951.763
2006-10-13,960.912
2006-10-16,981.598
2006-10-17,983.194
2006-10-18,981.409
2006-10-19,985.056
2006-10-20,984.146
2006-10-23,989.837
2006-10-24,990.696
2006-10-25,987.454
2006-10-26,999.843
2006-10-27,998.786
2006-10-30,980.63
2006-10-31,982.926
2006-11-01,987.056
2006-11-02,982.286
2006-11-03,974.299
2006-11-06,968.745
2006-11-07,975.182
2006-11-08,955.142
2006-11-09,945.026
2006-11-10,947.057
2006-11-13,934.728
2006-11-14,957.703
2006-11-15,952.58
2006-11-16,945.212
2006-11-17,941.314
2006-11-20,911.078
2006-11-21,913.684
2006-11-22,939.799
2006-11-23,943.603
2006-11-24,936.024
2006-11-27,944.424
2006-11-28,946.201
2006-11-29,962.438
2006-11-30,980.513
2006-12-01,987.062
2006-12-04,987.077
2006-12-05,982.711
2006-12-06,992.251
2006-12-07,995.036
2006-12-08,988.057
2006-12-11,980.601
2006-12-12,985.011
2006-12-13,984.79
2006-12-14,989.895
2006-12-15,993.927
2006-12-18,992.799
2006-12-19,978.851
2006-12-20,987.886
2006-12-21,988.583
2006-12-22,984.299
2006-12-25,980.431
2006-12-26,984.71
2006-12-27,988.375
2006-12-28,985.93
2006-12-29,984.994
2007-01-01,984.994
2007-01-02,987.73
2007-01-03,983.261
2007-01-04,994.012
2007-01-05,986.197
2007-01-08,987.362
2007-01-09,989.66
2007-01-10,972.573
2007-01-11,961.152
2007-01-12,978.118
2007-01-15,988.892
2007-01-16,987.663
2007-01-17,993.877
2007-01-18,990.905
2007-01-19,989.022
2007-01-22,996.135
2007-01-23,996.253
2007-01-24,1000.785
2007-01-25,997.886
2007-01-26,989.898
2007-01-29,988.953
2007-01-30,990.338
2007-01-31,991.104
2007-02-01,1001.954
2007-02-02,997.942
2007-02-05,990.671
2007-02-06,992.51
2007-02-07,984.636
2007-02-08,976.686
2007-02-09,984.33
2007-02-12,983.442
2007-02-13,993.582
2007-02-14,1006.405
2007-02-15,1024.548
2007-02-16,1024.765
2007-02-19,1025.766
2007-02-20,1021.991
2007-02-21,1018.81
2007-02-22,1026.422
2007-02-23,1036.16
2007-02-26,1039.427
2007-02-27,1048.958
2007-02-28,1018.424
2007-03-01,1016.654
2007-03-02,1011.961
2007-03-05,984.142
2007-03-06,998.845
2007-03-07,993.626
2007-03-08,1004.051
2007-03-09,1004.724
2007-03-12,1016.571
2007-03-13,1012.425
2007-03-14,987.488
2007-03-15,988.883
2007-03-16,981.45
2007-03-19,983.332
2007-03-20,996.215
2007-03-21,991.946
2007-03-22,1006.527
2007-03-23,1010.143
2007-03-26,1010.991
2007-03-27,1005.957
2007-03-28,1010.084
2007-03-29,997.657
2007-03-30,1000.379
2007-04-02,984.307
2007-04-03,989.929
2007-04-04,1007.496
2007-04-05,1004.06
2007-04-06,1003.14
2007-04-09,1009.328
2007-04-10,1009.435
2007-04-11,1008.172
2007-04-12,1003.646
2007-04-13,991.384
2007-04-16,997.584
2007-04-17,995.462
2007-04-18,1011.797
2007-04-19,997.181
2007-04-20,992.864
2007-04-23,991.835
2007-04-24,994.374
2007-04-25,983.621
2007-04-26,988.347
2007-04-27,985.176
2007-04-30,984.955
2007-05-01,977.493
2007-05-02,981.21
2007-05-03,979.417
2007-05-04,980.313
2007-05-07,1000.628
2007-05-08,1003.488
2007-05-09,1011.74
2007-05-10,1003.524
2007-05-11,996.518
2007-05-14,995.153
2007-05-15,983.796
2007-05-16,977.608
2007-05-17,972.046
2007-05-18,965.27
2007-05-21,971.262
2007-05-22,988.128
2007-05-23,994.172
2007-05-24,992.534
2007-05-25,980.063
2007-05-28,984.666
2007-05-29,991.553
2007-05-30,989.576
2007-05-31,1000.0
2007-06-01,1005.043
2007-06-04,1010.391
2007-06-05,1013.163
2007-06-06,1017.734
2007-06-07,1015.45
2007-06-08,1000.931
2007-06-11,1001.712
2007-06-12,996.149
2007-06-13,989.603
2007-06-14,991.838
2007-06-15,995.408
2007-06-18,1005.188
2007-06-19,1005.507
2007-06-20,1004.013
2007-06-21,1007.497
2007-06-22,999.138
2007-06-25,994.089
2007-06-26,998.907
2007-06-27,989.274
2007-06-28,989.661
2007-06-29,998.904
2007-07-02,1012.977
2007-07-03,1012.616
2007-07-04,1012.73
2007-07-05,1013.892
2007-07-06,1007.287
2007-07-09,1012.765
2007-07-10,1020.228
2007-07-11,1011.175
2007-07-12,1002.046
2007-07-13,1016.023
2007-07-16,1017.438
2007-07-17,1013.209
2007-07-18,1006.476
2007-07-19,1011.682
2007-07-20,1024.251
2007-07-23,1014.259
2007-07-24,1024.532
2007-07-25,1021.316
2007-07-26,1020.018
2007-07-27,1000.862
2007-07-30,1011.283
2007-07-31,1005.68
2007-08-01,986.318
2007-08-02,985.228
2007-08-03,994.41
2007-08-06,996.022
2007-08-07,986.747
2007-08-08,982.462
2007-08-09,1001.749
2007-08-10,980.495
2007-08-13,971.569
2007-08-14,977.17
2007-08-15,957.169
2007-08-16,962.908
2007-08-17,908.673
2007-08-20,928.509
2007-08-21,949.243
2007-08-22,942.009
2007-08-23,961.559
2007-08-24,961.288
2007-08-27,961.179
2007-08-28,968.408
2007-08-29,949.584
2007-08-30,951.489
2007-08-31,975.055
2007-09-03,973.334
2007-09-04,963.883
2007-09-05,954.024
2007-09-06,955.564
2007-09-07,961.334
2007-09-10,940.154
2007-09-11,938.918
2007-09-12,935.187
2007-09-13,919.182
2007-09-14,937.741
2007-09-17,938.149
2007-09-18,911.6
2007-09-19,944.887
2007-09-20,956.89
2007-09-21,942.125
2007-09-24,945.73
2007-09-25,965.081
2007-09-26,964.271
2007-09-27,993.018
2007-09-28,999.699
2007-10-01,990.414
2007-10-02,1005.123
2007-10-03,1012.776
2007-10-04,1011.325
2007-10-05,1008.591
2007-10-08,1001.042
2007-10-09,1010.308
2007-10-10,1009.722
2007-10-11,1018.569
2007-10-12,1007.49
2007-10-15,1009.801
2007-10-16,997.402
2007-10-17,982.545
2007-10-18,1002.232
2007-10-19,992.312
2007-10-22,979.955
2007-10-23,979.429
2007-10-24,982.36
2007-10-25,969.404
2007-10-26,986.504
2007-10-29,999.8
2007-10-30,1000.288
2007-10-31,1001.02
2007-11-01,1012.464
2007-11-02,993.937
2007-11-05,980.009
2007-11-06,980.566
2007-11-07,975.723
2007-11-08,956.09
2007-11-09,959.43
2007-11-12,945.351
2007-11-13,938.399
2007-11-14,957.389
2007-11-15,959.59
2007-11-16,944.419
2007-11-19,937.341
2007-11-20,948.935
2007-11-21,941.732
2007-11-22,940.274
2007-11-23,945.106
2007-11-26,962.305
2007-11-27,965.458
2007-11-28,952.913
2007-11-29,981.076
2007-11-30,981.131
2007-12-03,984.023
2007-12-04,978.114
2007-12-05,971.95
2007-12-06,983.481
2007-12-07,987.496
2007-12-10,983.119
2007-12-11,990.69
2007-12-12,978.778
2007-12-13,956.129
2007-12-14,939.31
2007-12-17,919.93
2007-12-18,915.993
2007-12-19,907.507
2007-12-20,909.838
2007-12-21,913.306
2007-12-24,909.553
2007-12-25,929.722
2007-12-26,939.954
2007-12-27,934.515
2007-12-28,928.3
2007-12-31,939.934
2008-01-01,939.934
2008-01-02,956.719
2008-01-03,958.816
2008-01-04,928.133
2008-01-07,907.375
2008-01-08,905.085
2008-01-09,918.918
2008-01-10,904.82
2008-01-11,889.283
2008-01-14,897.599
2008-01-15,886.49
2008-01-16,848.756
2008-01-17,867.378
2008-01-18,880.694
2008-01-21,859.071
2008-01-22,801.408
2008-01-23,828.287
2008-01-24,844.641
2008-01-25,876.818
2008-01-28,840.782
2008-01-29,863.817
2008-01-30,853.906
2008-01-31,878.158
2008-02-01,874.278
2008-02-04,887.107
2008-02-05,879.267
2008-02-06,839.929
2008-02-07,843.97
2008-02-08,821.584
2008-02-11,826.933
2008-02-12,820.595
2008-02-13,817.364
2008-02-14,852.18
2008-02-15,857.685
2008-02-18,855.783
2008-02-19,867.228
2008-02-20,834.931
2008-02-21,863.345
2008-02-22,860.377
2008-02-25,875.355
2008-02-26,876.737
2008-02-27,895.991
2008-02-28,895.842
2008-02-29,889.201
2008-03-03,854.434
2008-03-04,857.26
2008-03-05,847.085
2008-03-06,871.958
2008-03-07,843.042
2008-03-10,829.603
2008-03-11,831.969
2008-03-12,847.209
2008-03-13,835.337
2008-03-14,823.472
2008-03-17,820.915
2008-03-18,818.266
2008-03-19,834.133
2008-03-20,838.904
2008-03-21,851.928
2008-03-24,837.018
2008-03-25,859.637
2008-03-26,872.422
2008-03-27,858.923
2008-03-28,874.677
2008-03-31,856.515
2008-04-01,847.993
2008-04-02,878.332
2008-04-03,893.809
2008-04-04,893.026
2008-04-07,900.079
2008-04-08,882.099
2008-04-09,869.313
2008-04-10,870.301
2008-04-11,892.863
2008-04-14,872.601
2008-04-15,871.79
2008-04-16,884.838
2008-04-17,891.44
2008-04-18,882.039
2008-04-21,914.839
2008-04-22,899.4
2008-04-23,899.711
2008-04-24,891.629
2008-04-25,910.756
2008-04-28,917.494
2008-04-29,927.435
2008-04-30,917.093
2008-05-01,915.861
2008-05-02,928.713
2008-05-05,929.949
2008-05-06,936.539
2008-05-07,934.402
2008-05-08,937.091
2008-05-09,918.644
2008-05-12,918.543
2008-05-13,925.076
2008-05-14,927.217
2008-05-15,943.51
2008-05-16,949.953
2008-05-19,953.25
2008-05-20,959.165
2008-05-21,946.794
2008-05-22,945.906
2008-05-23,949.057
2008-05-26,927.431
2008-05-27,936.016
2008-05-28,918.518
2008-05-29,935.376
2008-05-30,947.972
2008-06-02,969.198
2008-06-03,951.815
2008-06-04,967.053
2008-06-05,949.598
2008-06-06,960.343
2008-06-09,934.621
2008-06-10,912.986
2008-06-11,920.82
2008-06-12,892.862
2008-06-13,899.119
2008-06-16,918.022
2008-06-17,919.419
2008-06-18,926.747
2008-06-19,905.657
2008-06-20,896.728
2008-06-23,887.342
2008-06-24,890.436
2008-06-25,884.418
2008-06-26,892.139
2008-06-27,882.818
2008-06-30,881.963
2008-07-01,879.563
2008-07-02,865.971
2008-07-03,861.089
2008-07-04,860.662
2008-07-07,864.251
2008-07-08,844.814
2008-07-09,845.568
2008-07-10,851.275
2008-07-11,856.359
2008-07-14,852.926
2008-07-15,850.537
2008-07-16,844.297
2008-07-17,848.408
2008-07-18,830.078
2008-07-21,829.146
2008-07-22,851.6
2008-07-23,856.378
2008-07-24,873.208
2008-07-25,846.763
2008-07-28,850.928
2008-07-29,835.519
2008-07-30,847.671
2008-07-31,846.303
2008-08-01,829.24
2008-08-04,808.586
2008-08-05,807.709
2008-08-06,818.164
2008-08-07,803.762
2008-08-08,799.247
2008-08-11,813.764
2008-08-12,808.315
2008-08-13,798.01
2008-08-14,786.963
2008-08-15,784.612
2008-08-18,795.956
2008-08-19,783.102
2008-08-20,783.011
2008-08-21,789.124
2008-08-22,771.712
2008-08-25,788.357
2008-08-26,778.999
2008-08-27,776.237
2008-08-28,773.821
2008-08-29,803.2
2008-09-01,791.896
2008-09-02,773.568
2008-09-03,776.886
2008-09-04,764.659
2008-09-05,754.918
2008-09-08,776.031
2008-09-09,761.325
2008-09-10,757.548
2008-09-11,745.249
2008-09-12,751.978
2008-09-15,759.126
2008-09-16,728.859
2008-09-17,733.912
2008-09-18,716.258
2008-09-19,741.13
2008-09-22,754.053
2008-09-23,761.542
2008-09-24,757.392
2008-09-25,749.699
2008-09-26,745.443
2008-09-29,742.265
2008-09-30,705.773
2008-10-01,717.165
2008-10-02,700.458
2008-10-03,679.164
2008-10-06,675.755
2008-10-07,654.734
2008-10-08,612.234
2008-10-09,614.961
2008-10-10,580.335
2008-10-13,574.376
2008-10-14,643.326
2008-10-15,648.404
2008-10-16,589.223
2008-10-17,597.254
2008-10-20,619.066
2008-10-21,641.352
2008-10-22,607.33
2008-10-23,599.729
2008-10-24,574.616
2008-10-27,531.619
2008-10-28,542.846
2008-10-29,563.447
2008-10-30,611.019
2008-10-31,588.478
2008-11-03,584.936
2008-11-04,611.189
2008-11-05,652.755
2008-11-06,622.153
2008-11-07,601.896
2008-11-10,624.64
2008-11-11,613.509
2008-11-12,615.032
2008-11-13,584.931
2008-11-14,585.697
2008-11-17,588.482
2008-11-18,570.61
2008-11-19,564.2
2008-11-20,540.239
2008-11-21,557.972
2008-11-24,549.607
2008-11-25,574.056
2008-11-26,567.881
2008-11-27,573.568
2008-11-28,577.088
2008-12-01,580.511
2008-12-02,556.052
2008-12-03,568.53
2008-12-04,564.537
2008-12-05,569.104
2008-12-08,582.406
2008-12-09,586.163
2008-12-10,594.468
2008-12-11,607.287
2008-12-12,587.435
2008-12-15,614.875
2008-12-16,605.532
2008-12-17,630.313
2008-12-18,622.542
2008-12-19,617.684
2008-12-22,622.121
2008-12-23,620.85
2008-12-24,608.241
2008-12-25,613.164
2008-12-26,619.339
2008-12-29,627.788
2008-12-30,630.568
2008-12-31,627.298
2009-01-01,627.298
2009-01-02,625.057
2009-01-05,621.587
2009-01-06,611.325
2009-01-07,625.009
2009-01-08,616.571
2009-01-09,619.71
2009-01-12,626.691
2009-01-13,597.265
2009-01-14,603.947
2009-01-15,581.56
2009-01-16,588.574
2009-01-19,588.795
2009-01-20,579.391
2009-01-21,583.794
2009-01-22,586.565
2009-01-23,564.098
2009-01-26,559.231
2009-01-27,588.881
2009-01-28,581.27
2009-01-29,590.602
2009-01-30,573.84
2009-02-02,559.309
2009-02-03,561.344
2009-02-04,568.817
2009-02-05,558.272
2009-02-06,553.56
2009-02-09,541.805
2009-02-10,545.361
2009-02-11,550.736
2009-02-12,537.433
2009-02-13,533.41
2009-02-16,538.732
2009-02-17,525.221
2009-02-18,512.633
2009-02-19,509.412
2009-02-20,499.375
2009-02-23,496.758
2009-02-24,481.503
2009-02-25,489.189
2009-02-26,480.882
2009-02-27,495.003
2009-03-02,481.144
2009-03-03,471.004
2009-03-04,471.047
2009-03-05,481.852
2009-03-06,471.928
2009-03-09,459.794
2009-03-10,458.089
2009-03-11,473.962
2009-03-12,459.194
2009-03-13,472.93
2009-03-16,483.005
2009-03-17,491.57
2009-03-18,497.437
2009-03-19,520.633
2009-03-20,507.995
2009-03-23,518.738
2009-03-24,529.68
2009-03-25,533.529
2009-03-26,540.18
2009-03-27,541.056
2009-03-30,524.962
2009-03-31,504.928
2009-04-01,514.912
2009-04-02,530.994
2009-04-03,529.744
2009-04-06,524.165
2009-04-07,526.178
2009-04-08,517.895
2009-04-09,532.131
2009-04-10,531.443
2009-04-13,529.61
2009-04-14,532.802
2009-04-15,526.512
2009-04-16,527.105
2009-04-17,533.952
2009-04-20,537.052
2009-04-21,529.048
2009-04-22,530.328
2009-04-23,536.522
2009-04-24,533.149
2009-04-27,539.106
2009-04-28,527.656
2009-04-29,525.507
2009-04-30,533.71
2009-05-01,534.781
2009-05-04,534.458
2009-05-05,537.296
2009-05-06,538.112
2009-05-07,558.84
2009-05-08,566.855
2009-05-11,579.674
2009-05-12,578.034
2009-05-13,584.199
2009-05-14,571.549
2009-05-15,585.187
2009-05-18,567.716
2009-05-19,577.765
2009-05-20,585.431
2009-05-21,586.458
2009-05-22,582.207
2009-05-25,585.122
2009-05-26,587.051
2009-05-27,590.398
2009-05-28,580.628
2009-05-29,590.991
2009-06-01,591.746
2009-06-02,596.037
2009-06-03,599.717
2009-06-04,594.122
2009-06-05,587.206
2009-06-08,588.307
2009-06-09,590.548
2009-06-10,597.603
2009-06-11,600.769
2009-06-12,604.852
2009-06-15,604.776
2009-06-16,594.23
2009-06-17,606.835
2009-06-18,595.345
2009-06-19,596.472
2009-06-22,603.717
2009-06-23,594.059
2009-06-24,593.523
2009-06-25,599.136
2009-06-26,610.848
2009-06-29,602.671
2009-06-30,606.57
2009-07-01,605.349
2009-07-02,607.55
2009-07-03,605.42
2009-07-06,607.746
2009-07-07,603.783
2009-07-08,596.936
2009-07-09,596.472
2009-07-10,598.736
2009-07-13,582.199
2009-07-14,590.157
2009-07-15,584.625
2009-07-16,589.958
2009-07-17,591.256
2009-07-20,588.348
2009-07-21,609.374
2009-07-22,613.291
2009-07-23,607.538
2009-07-24,616.593
2009-07-27,616.789
2009-07-28,622.087
2009-07-29,619.496
2009-07-30,620.715
2009-07-31,632.243
2009-08-03,636.791
2009-08-04,636.062
2009-08-05,631.759
2009-08-06,633.148
2009-08-07,620.731
2009-08-10,628.41
2009-08-11,641.153
2009-08-12,630.951
2009-08-13,641.152
2009-08-14,651.016
2009-08-17,635.818
2009-08-18,633.646
2009-08-19,635.496
2009-08-20,641.874
2009-08-21,633.185
2009-08-24,646.753
2009-08-25,647.491
2009-08-26,654.876
2009-08-27,653.227
2009-08-28,656.942
2009-08-31,660.155
2009-09-01,660.502
2009-09-02,652.703
2009-09-03,647.824
2009-09-04,640.194
2009-09-07,646.33
2009-09-08,655.6
2009-09-09,655.073
2009-09-10,666.797
2009-09-11,670.429
2009-09-14,657.766
2009-09-15,653.134
2009-09-16,654.875
2009-09-17,660.982
2009-09-18,658.899
2009-09-21,652.363
2009-09-22,660.165
2009-09-23,658.431
2009-09-24,670.808
2009-09-25,666.09
2009-09-28,655.444
2009-09-29,650.439
2009-09-30,661.023
2009-10-01,649.639
2009-10-02,636.532
2009-10-05,626.099
2009-10-06,635.612
2009-10-07,642.579
2009-10-08,648.596
2009-10-09,649.64
2009-10-12,647.504
2009-10-13,650.087
2009-10-14,648.789
2009-10-15,649.277
2009-10-16,643.829
2009-10-19,650.102
2009-10-20,654.074
2009-10-21,651.214
2009-10-22,645.105
2009-10-23,638.771
2009-10-26,644.499
2009-10-27,632.424
2009-10-28,633.231
2009-10-29,624.218
2009-10-30,639.79
2009-11-02,628.944
2009-11-03,630.061
2009-11-04,627.141
2009-11-05,622.909
2009-11-06,628.756
2009-11-09,628.277
2009-11-10,630.244
2009-11-11,628.75
2009-11-12,620.566
2009-11-13,625.118
2009-11-16,623.904
2009-11-17,619.528
2009-11-18,616.644
2009-11-19,612.051
2009-11-20,611.191
2009-11-23,611.156
2009-11-24,607.674
2009-11-25,616.828
2009-11-26,621.61
2009-11-27,606.223
2009-11-30,631.151
2009-12-01,641.894
2009-12-02,638.706
2009-12-03,655.744
2009-12-04,644.834
2009-12-07,655.975
2009-12-08,663.667
2009-12-09,659.67
2009-12-10,647.507
2009-12-11,650.78
2009-12-14,657.904
2009-12-15,649.016
2009-12-16,656.005
2009-12-17,650.236
2009-12-18,645.134
2009-12-21,642.71
2009-12-22,645.966
2009-12-23,648.51
2009-12-24,654.254
2009-12-25,651.711
2009-12-28,658.006
2009-12-29,657.232
2009-12-30,645.483
2009-12-31,642.605
2010-01-01,642.605
2010-01-04,654.587
2010-01-05,662.392
2010-01-06,658.606
2010-01-07,652.873
2010-01-08,660.881
2010-01-11,668.214
2010-01-12,685.098
2010-01-13,674.736
2010-01-14,685.86
2010-01-15,691.898
2010-01-18,686.422
2010-01-19,677.845
2010-01-20,674.063
2010-01-21,682.332
2010-01-22,678.962
2010-01-25,674.134
2010-01-26,665.766
2010-01-27,660.026
2010-01-28,664.221
2010-01-29,649.626
2010-02-01,646.257
2010-02-02,659.967
2010-02-03,659.069
2010-02-04,661.235
2010-02-05,652.471
2010-02-08,645.84
2010-02-09,643.205
2010-02-10,642.419
2010-02-11,642.848
2010-02-12,646.995
2010-02-15,641.666
2010-02-16,641.112
2010-02-17,652.605
2010-02-18,652.293
2010-02-19,633.6
2010-02-22,654.937
2010-02-23,659.799
2010-02-24,653.473
2010-02-25,656.36
2010-02-26,658.399
2010-03-01,657.637
2010-03-02,663.369
2010-03-03,668.722
2010-03-04,659.227
2010-03-05,658.68
2010-03-08,672.607
2010-03-09,675.292
2010-03-10,667.718
2010-03-11,673.862
2010-03-12,677.238
2010-03-15,680.426
2010-03-16,679.107
2010-03-17,686.658
2010-03-18,680.467
2010-03-19,686.316
2010-03-22,689.937
2010-03-23,687.665
2010-03-24,677.804
2010-03-25,671.843
2010-03-26,683.442
2010-03-29,687.644
2010-03-30,694.47
2010-03-31,690.494
2010-04-01,692.082
2010-04-02,694.486
2010-04-05,696.265
2010-04-06,695.374
2010-04-07,699.366
2010-04-08,695.101
2010-04-09,695.887
2010-04-12,698.574
2010-04-13,694.391
2010-04-14,694.737
2010-04-15,702.854
2010-04-16,700.894
2010-04-19,689.239
2010-04-20,683.29
2010-04-21,693.717
2010-04-22,688.546
2010-04-23,680.645
2010-04-26,695.748
2010-04-27,703.897
2010-04-28,685.211
2010-04-29,684.084
2010-04-30,693.923
2010-05-03,690.252
2010-05-04,690.215
2010-05-05,691.239
2010-05-06,677.468
2010-05-07,677.059
2010-05-10,669.287
2010-05-11,664.433
2010-05-12,661.437
2010-05-13,677.811
2010-05-14,673.301
2010-05-17,656.599
2010-05-18,652.422
2010-05-19,658.26
2010-05-20,660.124
2010-05-21,643.846
2010-05-24,639.395
2010-05-25,627.246
2010-05-26,621.43
2010-05-27,628.84
2010-05-28,635.367
2010-05-31,636.278
2010-06-01,632.163
2010-06-02,618.126
2010-06-03,635.125
2010-06-04,638.735
2010-06-07,615.892
2010-06-08,621.458
2010-06-09,611.627
2010-06-10,618.901
2010-06-11,624.532
2010-06-14,635.116
2010-06-15,638.605
2010-06-16,648.585
2010-06-17,647.246
2010-06-18,645.036
2010-06-21,657.079
2010-06-22,653.231
2010-06-23,645.626
2010-06-24,651.044
2010-06-25,640.042
2010-06-28,636.501
2010-06-29,634.464
2010-06-30,624.675
2010-07-01,623.122
2010-07-02,620.736
2010-07-05,625.436
2010-07-06,635.811
2010-07-07,631.371
2010-07-08,637.952
2010-07-09,639.699
2010-07-12,639.331
2010-07-13,640.006
2010-07-14,651.579
2010-07-15,649.396
2010-07-16,641.99
2010-07-19,640.064
2010-07-20,631.629
2010-07-21,628.4
2010-07-22,625.042
2010-07-23,638.027
2010-07-26,643.487
2010-07-27,638.207
2010-07-28,655.688
2010-07-29,658.122
2010-07-30,651.097
2010-08-02,654.18
2010-08-03,664.703
2010-08-04,647.634
2010-08-05,660.98
2010-08-06,669.289
2010-08-09,660.66
2010-08-10,657.347
2010-08-11,645.006
2010-08-12,635.306
2010-08-13,634.777
2010-08-16,638.453
2010-08-17,634.632
2010-08-18,642.131
2010-08-19,652.933
2010-08-20,636.512
2010-08-23,635.149
