Date,PORTUGAL LARGE CAP Large Cap
2012-01-10,591.86
2012-01-11,580.576
2012-01-12,588.293
2012-01-13,577.337
2012-01-16,570.637
2012-01-17,580.207
2012-01-18,569.921
2012-01-19,582.25
2012-01-20,582.029
2012-01-23,583.498
2012-01-24,584.105
2012-01-25,580.883
2012-01-26,597.949
2012-01-27,586.959
2012-01-30,577.014
2012-01-31,578.964
2012-02-01,590.493
2012-02-02,588.406
2012-02-03,592.318
2012-02-06,583.784
2012-02-07,600.154
2012-02-08,606.204
2012-02-09,599.208
2012-02-10,591.096
2012-02-13,601.908
2012-02-14,600.687
2012-02-15,587.299
2012-02-16,588.96
2012-02-17,591.001
2012-02-20,599.03
2012-02-21,593.23
2012-02-22,596.161
2012-02-23,591.757
2012-02-24,604.791
2012-02-27,595.391
2012-02-28,595.291
2012-02-29,599.657
2012-03-01,609.005
2012-03-02,615.396
2012-03-05,607.605
2012-03-06,586.609
2012-03-07,596.063
2012-03-08,616.789
2012-03-09,610.916
2012-03-12,600.215
2012-03-13,605.844
2012-03-14,598.213
2012-03-15,598.418
2012-03-16,593.246
2012-03-19,602.36
2012-03-20,605.195
2012-03-21,601.792
2012-03-22,594.518
2012-03-23,593.65
2012-03-26,599.911
2012-03-27,602.726
2012-03-28,595.212
2012-03-29,583.164
2012-03-30,581.175
2012-04-02,581.419
2012-04-03,576.67
2012-04-04,551.35
2012-04-05,543.491
2012-04-06,543.491
2012-04-09,543.803
2012-04-10,531.905
2012-04-11,549.286
2012-04-12,544.211
2012-04-13,536.46
2012-04-16,530.351
2012-04-17,543.777
2012-04-18,534.157
2012-04-19,532.316
2012-04-20,539.917
2012-04-23,522.436
2012-04-24,537.647
2012-04-25,547.662
2012-04-26,543.723
2012-04-27,559.192
2012-04-30,565.75
2012-05-01,565.301
2012-05-02,559.219
2012-05-03,554.306
2012-05-04,550.263
2012-05-07,551.511
2012-05-08,548.887
2012-05-09,543.228
2012-05-10,553.553
2012-05-11,554.713
2012-05-14,531.866
2012-05-15,519.114
2012-05-16,506.116
2012-05-17,483.217
2012-05-18,484.598
2012-05-21,483.843
2012-05-22,498.101
2012-05-23,463.882
2012-05-24,465.095
2012-05-25,463.345
2012-05-28,463.743
2012-05-29,460.124
2012-05-30,446.034
2012-05-31,443.915
2012-06-01,430.821
2012-06-04,443.727
2012-06-05,440.985
2012-06-06,454.373
2012-06-07,456.073
2012-06-08,451.139
2012-06-11,447.826
2012-06-12,442.641
2012-06-13,433.992
2012-06-14,435.327
2012-06-15,450.98
2012-06-18,453.412
2012-06-19,463.463
2012-06-20,477.837
2012-06-21,470.593
2012-06-22,470.577
2012-06-25,465.246
2012-06-26,457.223
2012-06-27,462.117
2012-06-28,463.085
2012-06-29,492.323
2012-07-02,504.365
2012-07-03,514.665
2012-07-04,522.889
2012-07-05,506.515
2012-07-06,490.488
2012-07-09,493.747
2012-07-10,493.953
2012-07-11,497.395
2012-07-12,494.549
2012-07-13,505.866
2012-07-16,506.748
2012-07-17,506.214
2012-07-18,507.608
2012-07-19,506.24
2012-07-20,497.744
2012-07-23,469.148
2012-07-24,455.246
2012-07-25,455.667
2012-07-26,488.22
2012-07-27,489.33
2012-07-30,494.547
2012-07-31,495.049
2012-08-01,496.49
2012-08-02,481.143
2012-08-03,502.782
2012-08-06,514.224
2012-08-07,529.888
2012-08-08,522.308
2012-08-09,524.395
2012-08-10,519.173
2012-08-13,520.154
2012-08-14,519.79
2012-08-15,520.997
2012-08-16,528.864
2012-08-17,530.858
2012-08-20,538.214
2012-08-21,545.674
2012-08-22,545.918
2012-08-23,537.708
2012-08-24,532.443
2012-08-27,536.086
2012-08-28,543.074
2012-08-29,538.808
2012-08-30,528.139
2012-08-31,538.249
2012-09-03,548.908
2012-09-04,547.248
2012-09-05,555.016
2012-09-06,575.286
2012-09-07,595.544
2012-09-10,599.029
2012-09-11,606.307
2012-09-12,609.372
2012-09-13,614.657
2012-09-14,647.047
2012-09-17,647.977
2012-09-18,628.661
2012-09-19,629.739
2012-09-20,620.695
2012-09-21,627.188
2012-09-24,610.657
2012-09-25,617.966
2012-09-26,600.703
2012-09-27,601.442
2012-09-28,598.028
2012-10-01,606.858
2012-10-02,608.641
2012-10-03,605.629
2012-10-04,598.918
2012-10-05,608.63
2012-10-08,601.907
2012-10-09,595.64
2012-10-10,593.76
2012-10-11,601.346
2012-10-12,599.705
2012-10-15,597.338
2012-10-16,610.534
2012-10-17,621.103
2012-10-18,623.618
2012-10-19,611.549
2012-10-22,612.389
2012-10-23,598.91
2012-10-24,599.364
2012-10-25,590.235
2012-10-26,593.563
2012-10-29,588.654
2012-10-30,596.833
2012-10-31,589.435
2012-11-01,584.877
2012-11-02,578.712
2012-11-05,570.151
2012-11-06,570.343
2012-11-07,555.426
2012-11-08,554.851
2012-11-09,553.604
2012-11-12,551.969
2012-11-13,549.653
2012-11-14,550.278
2012-11-15,550.427
2012-11-16,538.36
2012-11-19,555.655
2012-11-20,558.944
2012-11-21,561.533
2012-11-22,564.335
2012-11-23,566.5
2012-11-26,559.821
2012-11-27,542.854
2012-11-28,541.63
2012-11-29,551.142
2012-11-30,555.743
2012-12-03,562.041
2012-12-04,559.327
2012-12-05,573.548
2012-12-06,573.016
2012-12-07,575.592
2012-12-10,574.027
2012-12-11,584.793
2012-12-12,590.185
2012-12-13,599.518
2012-12-14,605.682
2012-12-17,611.495
2012-12-18,615.892
2012-12-19,621.799
2012-12-20,631.048
2012-12-21,621.02
2012-12-24,623.345
2012-12-25,623.345
2012-12-26,624.62
2012-12-27,620.891
2012-12-28,615.754
2012-12-31,616.319
2013-01-01,616.319
2013-01-02,638.382
2013-01-03,635.052
2013-01-04,633.367
2013-01-07,631.783
2013-01-08,619.612
2013-01-09,626.516
2013-01-10,638.394
2013-01-11,647.018
2013-01-14,645.591
2013-01-15,643.583
2013-01-16,641.404
2013-01-17,651.097
2013-01-18,647.634
2013-01-21,645.891
2013-01-22,647.982
2013-01-23,652.524
2013-01-24,652.6
2013-01-25,651.444
2013-01-28,647.501
2013-01-29,648.868
2013-01-30,652.702
2013-01-31,652.849
2013-02-01,665.562
2013-02-04,651.294
2013-02-05,652.252
2013-02-06,650.595
2013-02-07,642.208
2013-02-08,642.359
2013-02-11,643.614
2013-02-12,656.851
2013-02-13,653.142
2013-02-14,635.483
2013-02-15,631.096
2013-02-18,630.107
2013-02-19,631.075
2013-02-20,630.628
2013-02-21,607.937
2013-02-22,606.746
2013-02-25,618.724
2013-02-26,604.291
2013-02-27,613.921
2013-02-28,613.703
2013-03-01,604.132
2013-03-04,607.307
2013-03-05,614.776
2013-03-06,615.782
2013-03-07,624.311
2013-03-08,624.314
2013-03-11,620.523
2013-03-12,625.023
2013-03-13,621.166
2013-03-14,638.081
2013-03-15,640.629
2013-03-18,632.89
2013-03-19,628.967
2013-03-20,636.977
2013-03-21,640.429
2013-03-22,645.493
2013-03-25,636.856
2013-03-26,635.579
2013-03-27,628.274
2013-03-28,627.171
2013-03-29,627.171
2013-04-01,627.464
2013-04-02,625.775
2013-04-03,611.616
2013-04-04,610.353
2013-04-05,612.416
2013-04-08,607.424
2013-04-09,623.741
2013-04-10,637.369
2013-04-11,639.265
2013-04-12,646.069
2013-04-15,643.465
2013-04-16,639.422
2013-04-17,631.338
2013-04-18,625.899
2013-04-19,644.15
2013-04-22,639.914
2013-04-23,649.524
2013-04-24,653.209
2013-04-25,666.148
2013-04-26,657.997
2013-04-29,674.03
2013-04-30,675.25
2013-05-01,675.711
2013-05-02,667.925
2013-05-03,674.069
2013-05-06,674.45
2013-05-07,675.634
2013-05-08,684.706
2013-05-09,678.175
2013-05-10,676.735
2013-05-13,679.623
2013-05-14,671.103
2013-05-15,666.631
2013-05-16,669.777
2013-05-17,669.953
2013-05-20,676.366
2013-05-21,673.113
2013-05-22,670.401
2013-05-23,666.592
2013-05-24,677.725
2013-05-27,683.041
2013-05-28,685.97
2013-05-29,686.807
2013-05-30,692.278
2013-05-31,685.225
2013-06-03,686.593
2013-06-04,692.572
2013-06-05,685.629
2013-06-06,688.048
2013-06-07,702.369
2013-06-10,704.052
2013-06-11,703.941
2013-06-12,705.524
2013-06-13,704.002
2013-06-14,707.729
2013-06-17,711.174
2013-06-18,720.362
2013-06-19,722.41
2013-06-20,694.748
2013-06-21,668.806
2013-06-24,651.362
2013-06-25,658.291
2013-06-26,664.46
2013-06-27,658.184
2013-06-28,658.413
2013-07-01,662.971
2013-07-02,661.359
2013-07-03,626.912
2013-07-04,640.475
2013-07-05,636.663
2013-07-08,645.26
2013-07-09,645.221
2013-07-10,658.698
2013-07-11,662.184
2013-07-12,652.354
2013-07-15,653.395
2013-07-16,663.311
2013-07-17,659.185
2013-07-18,671.608
2013-07-19,678.762
2013-07-22,681.965
2013-07-23,683.981
2013-07-24,694.663
2013-07-25,695.384
2013-07-26,701.539
2013-07-29,706.486
2013-07-30,715.308
2013-07-31,719.463
2013-08-01,723.443
2013-08-02,728.136
2013-08-05,727.915
2013-08-06,726.401
2013-08-07,730.725
2013-08-08,742.179
2013-08-09,743.071
2013-08-12,738.887
2013-08-13,738.082
2013-08-14,742.275
2013-08-15,740.078
2013-08-16,740.62
2013-08-19,740.302
2013-08-20,737.527
2013-08-21,733.28
2013-08-22,744.7
2013-08-23,749.391
2013-08-26,746.702
2013-08-27,740.665
2013-08-28,748.786
2013-08-29,744.886
2013-08-30,731.603
2013-09-02,740.922
2013-09-03,740.318
2013-09-04,742.502
2013-09-05,743.954
2013-09-06,750.612
2013-09-09,748.741
2013-09-10,751.684
2013-09-11,756.779
2013-09-12,752.554
2013-09-13,748.893
2013-09-16,748.774
2013-09-17,740.11
2013-09-18,743.09
2013-09-19,753.144
2013-09-20,754.281
2013-09-23,747.598
2013-09-24,746.29
2013-09-25,752.846
2013-09-26,750.436
2013-09-27,751.536
2013-09-30,747.084
2013-10-01,751.763
2013-10-02,755.573
2013-10-03,749.789
2013-10-04,736.244
2013-10-07,727.776
2013-10-08,720.835
2013-10-09,709.984
2013-10-10,709.689
2013-10-11,718.976
2013-10-14,727.145
2013-10-15,733.656
2013-10-16,738.359
2013-10-17,754.755
2013-10-18,762.412
2013-10-21,765.178
2013-10-22,771.253
2013-10-23,762.622
2013-10-24,763.755
2013-10-25,762.154
2013-10-28,760.437
2013-10-29,760.371
2013-10-30,767.846
2013-10-31,757.152
2013-11-01,752.111
2013-11-04,752.186
2013-11-05,751.731
2013-11-06,757.819
2013-11-07,743.153
2013-11-08,736.549
2013-11-11,743.905
2013-11-12,744.722
2013-11-13,743.109
2013-11-14,739.903
2013-11-15,741.224
2013-11-18,749.888
2013-11-19,749.311
2013-11-20,745.562
2013-11-21,745.605
2013-11-22,751.905
2013-11-25,754.177
2013-11-26,754.132
2013-11-27,758.556
2013-11-28,758.326
2013-11-29,761.987
2013-12-02,753.051
2013-12-03,745.32
2013-12-04,734.55
2013-12-05,733.136
2013-12-06,732.066
2013-12-09,737.031
2013-12-10,739.352
2013-12-11,739.127
2013-12-12,728.81
2013-12-13,727.756
2013-12-16,729.66
2013-12-17,727.133
2013-12-18,733.129
2013-12-19,729.642
2013-12-20,729.537
2013-12-23,737.469
2013-12-24,732.368
2013-12-25,732.368
2013-12-26,733.734
2013-12-27,740.442
2013-12-30,746.15
2013-12-31,745.413
2014-01-01,745.413
2014-01-02,730.464
2014-01-03,736.8
2014-01-06,741.258
2014-01-07,751.521
2014-01-08,757.673
2014-01-09,758.056
2014-01-10,766.031
2014-01-13,768.096
2014-01-14,765.275
2014-01-15,758.615
2014-01-16,760.606
2014-01-17,766.382
2014-01-20,765.962
2014-01-21,762.311
2014-01-22,758.18
2014-01-23,762.765
2014-01-24,752.647
2014-01-27,748.443
2014-01-28,753.088
2014-01-29,752.32
2014-01-30,744.167
2014-01-31,735.799
2014-02-03,736.156
2014-02-04,725.975
2014-02-05,727.367
2014-02-06,741.508
2014-02-07,742.232
2014-02-10,742.207
2014-02-11,762.036
2014-02-12,746.173
2014-02-13,759.006
2014-02-14,772.576
2014-02-17,779.147
2014-02-18,776.728
2014-02-19,780.172
2014-02-20,783.428
2014-02-21,793.713
2014-02-24,800.789
2014-02-25,806.602
2014-02-26,809.01
2014-02-27,811.024
2014-02-28,828.62
2014-03-03,811.345
2014-03-04,823.187
2014-03-05,831.118
2014-03-06,844.473
2014-03-07,847.258
2014-03-10,852.326
2014-03-11,856.992
2014-03-12,851.379
2014-03-13,841.523
2014-03-14,833.57
2014-03-17,840.482
2014-03-18,853.611
2014-03-19,850.034
2014-03-20,843.755
2014-03-21,839.825
2014-03-24,829.469
2014-03-25,844.355
2014-03-26,857.371
2014-03-27,857.456
2014-03-28,863.934
2014-03-31,872.966
2014-04-01,874.191
2014-04-02,868.034
2014-04-03,859.275
2014-04-04,846.554
2014-04-07,855.961
2014-04-08,838.275
2014-04-09,853.8
2014-04-10,853.592
2014-04-11,848.75
2014-04-14,849.722
2014-04-15,853.94
2014-04-16,867.115
2014-04-17,876.856
2014-04-18,876.856
2014-04-21,874.86
2014-04-22,879.126
2014-04-23,879.905
2014-04-24,887.216
2014-04-25,889.775
2014-04-28,890.359
2014-04-29,891.391
2014-04-30,897.307
2014-05-01,897.307
2014-05-02,902.213
2014-05-05,905.054
2014-05-06,910.003
2014-05-07,908.254
2014-05-08,915.983
2014-05-09,896.462
2014-05-12,906.548
2014-05-13,896.927
2014-05-14,876.788
2014-05-15,873.434
2014-05-16,879.853
2014-05-19,884.634
2014-05-20,885.404
2014-05-21,885.321
2014-05-22,897.454
2014-05-23,902.984
2014-05-26,913.256
2014-05-27,910.23
2014-05-28,911.497
2014-05-29,909.372
2014-05-30,925.647
2014-06-02,931.669
2014-06-03,926.629
2014-06-04,924.978
2014-06-05,935.109
2014-06-06,948.196
2014-06-09,956.125
2014-06-10,955.964
2014-06-11,950.87
2014-06-12,956.38
2014-06-13,961.483
2014-06-16,964.496
2014-06-17,960.874
2014-06-18,966.125
2014-06-19,981.743
2014-06-20,981.052
2014-06-23,984.982
2014-06-24,983.418
2014-06-25,972.255
2014-06-26,967.102
2014-06-27,969.774
2014-06-30,971.174
2014-07-01,947.628
2014-07-02,956.384
2014-07-03,960.526
2014-07-04,948.248
2014-07-07,934.612
2014-07-08,920.811
2014-07-09,892.328
2014-07-10,875.777
2014-07-11,898.679
2014-07-14,909.741
2014-07-15,897.082
2014-07-16,910.579
2014-07-17,906.417
2014-07-18,902.653
2014-07-21,910.469
2014-07-22,919.843
2014-07-23,923.215
2014-07-24,930.915
2014-07-25,936.566
2014-07-28,946.502
2014-07-29,939.761
2014-07-30,929.086
2014-07-31,919.926
2014-08-01,903.765
2014-08-04,901.136
2014-08-05,894.454
2014-08-06,866.976
2014-08-07,837.482
2014-08-08,832.473
2014-08-11,842.993
2014-08-12,839.34
2014-08-13,859.765
2014-08-14,871.685
2014-08-15,879.607
2014-08-18,891.648
2014-08-19,897.088
2014-08-20,902.111
2014-08-21,911.725
2014-08-22,901.469
2014-08-25,906.739
2014-08-26,925.249
2014-08-27,940.575
2014-08-28,931.03
2014-08-29,940.665
2014-09-01,933.605
2014-09-02,922.276
2014-09-03,924.015
2014-09-04,919.871
2014-09-05,928.117
2014-09-08,917.817
2014-09-09,904.629
2014-09-10,901.737
2014-09-11,897.605
2014-09-12,878.368
2014-09-15,872.587
2014-09-16,874.134
2014-09-17,883.905
2014-09-18,896.329
2014-09-19,883.5
2014-09-22,881.675
2014-09-23,871.494
2014-09-24,861.344
2014-09-25,847.237
2014-09-26,856.567
2014-09-29,856.696
2014-09-30,855.752
2014-10-01,844.791
2014-10-02,812.635
2014-10-03,815.952
2014-10-06,819.473
2014-10-07,816.713
2014-10-08,810.817
2014-10-09,806.637
2014-10-10,794.125
2014-10-13,798.676
2014-10-14,800.259
2014-10-15,783.13
2014-10-16,766.435
2014-10-17,789.951
2014-10-20,787.927
2014-10-21,806.289
2014-10-22,798.569
2014-10-23,801.819
2014-10-24,792.869
2014-10-27,792.892
2014-10-28,811.172
2014-10-29,810.752
2014-10-30,797.412
2014-10-31,812.157
2014-11-03,790.944
2014-11-04,776.007
2014-11-05,774.18
2014-11-06,771.48
2014-11-07,771.634
2014-11-10,783.2
2014-11-11,776.42
2014-11-12,761.891
2014-11-13,763.174
2014-11-14,769.39
2014-11-17,764.91
2014-11-18,776.465
2014-11-19,773.414
2014-11-20,769.262
2014-11-21,777.655
2014-11-24,776.621
2014-11-25,775.833
2014-11-26,768.35
2014-11-27,765.581
2014-11-28,743.857
2014-12-01,737.517
2014-12-02,746.667
2014-12-03,749.173
2014-12-04,754.743
2014-12-05,755.179
2014-12-08,746.892
2014-12-09,742.865
2014-12-10,719.314
2014-12-11,707.11
2014-12-12,693.155
2014-12-15,665.661
2014-12-16,687.522
2014-12-17,690.493
2014-12-18,701.27
2014-12-19,696.496
2014-12-22,692.229
2014-12-23,701.428
2014-12-24,696.598
2014-12-25,696.598
2014-12-26,695.512
2014-12-29,698.42
2014-12-30,685.266
2014-12-31,676.78
2015-01-01,676.78
2015-01-02,681.234
2015-01-05,650.261
2015-01-06,639.237
2015-01-07,635.441
2015-01-08,650.921
2015-01-09,641.476
2015-01-12,640.968
2015-01-13,656.975
2015-01-14,648.088
2015-01-15,670.22
2015-01-16,680.423
2015-01-19,689.718
2015-01-20,684.469
2015-01-21,705.687
2015-01-22,699.224
2015-01-23,691.947
2015-01-26,702.281
2015-01-27,707.503
2015-01-28,694.23
2015-01-29,699.741
2015-01-30,674.067
2015-02-02,685.063
2015-02-03,703.103
2015-02-04,693.429
2015-02-05,687.448
2015-02-06,674.843
2015-02-09,678.21
2015-02-10,679.016
2015-02-11,660.341
2015-02-12,674.837
2015-02-13,684.452
2015-02-16,683.12
2015-02-17,688.977
2015-02-18,690.42
2015-02-19,686.326
2015-02-20,698.182
2015-02-23,704.903
2015-02-24,720.14
2015-02-25,720.458
2015-02-26,706.667
2015-02-27,716.017
2015-03-02,707.207
2015-03-03,699.321
2015-03-04,671.93
2015-03-05,681.535
2015-03-06,665.364
2015-03-09,661.352
2015-03-10,630.615
2015-03-11,637.64
2015-03-12,646.062
2015-03-13,637.657
2015-03-16,647.298
2015-03-17,652.992
2015-03-18,663.636
2015-03-19,664.376
2015-03-20,689.234
2015-03-23,700.086
2015-03-24,699.116
2015-03-25,713.456
2015-03-26,701.753
2015-03-27,699.58
2015-03-30,691.567
2015-03-31,670.749
2015-04-01,676.752
2015-04-02,684.125
2015-04-03,684.125
2015-04-06,693.618
2015-04-07,711.332
2015-04-08,722.251
2015-04-09,736.076
2015-04-10,729.826
2015-04-13,738.307
2015-04-14,740.357
2015-04-15,740.362
2015-04-16,733.969
2015-04-17,729.775
2015-04-20,728.549
2015-04-21,720.133
2015-04-22,712.56
2015-04-23,721.583
2015-04-24,729.915
2015-04-27,735.972
2015-04-28,744.678
2015-04-29,745.177
2015-04-30,759.596
2015-05-01,760.749
2015-05-04,759.925
2015-05-05,747.276
2015-05-06,752.386
2015-05-07,741.351
2015-05-08,762.201
2015-05-11,764.651
2015-05-12,775.383
2015-05-13,796.391
2015-05-14,795.248
2015-05-15,790.262
2015-05-18,785.542
2015-05-19,770.549
2015-05-20,767.82
2015-05-21,771.904
2015-05-22,762.446
2015-05-25,749.189
2015-05-26,728.828
2015-05-27,741.393
2015-05-28,737.921
2015-05-29,736.14
2015-06-01,728.397
2015-06-02,751.6
2015-06-03,756.627
2015-06-04,749.322
2015-06-05,730.181
2015-06-08,715.252
2015-06-09,720.232
2015-06-10,740.752
2015-06-11,748.861
2015-06-12,741.262
2015-06-15,731.033
2015-06-16,727.99
2015-06-17,731.808
2015-06-18,740.271
2015-06-19,742.822
2015-06-22,758.119
2015-06-23,761.449
2015-06-24,762.102
2015-06-25,757.866
2015-06-26,753.015
2015-06-29,726.709
2015-06-30,722.444
2015-07-01,724.246
2015-07-02,733.112
2015-07-03,727.106
2015-07-06,700.555
2015-07-07,679.325
2015-07-08,703.363
2015-07-09,721.745
2015-07-10,747.586
2015-07-13,741.832
2015-07-14,738.637
2015-07-15,741.087
2015-07-16,745.019
2015-07-17,741.532
2015-07-20,746.723
2015-07-21,745.759
2015-07-22,739.136
2015-07-23,740.415
2015-07-24,737.199
2015-07-27,728.483
2015-07-28,727.077
2015-07-29,727.425
2015-07-30,724.457
2015-07-31,711.935
2015-08-03,705.939
2015-08-04,702.756
2015-08-05,703.559
2015-08-06,698.846
2015-08-07,701.434
2015-08-10,700.773
2015-08-11,696.948
2015-08-12,709.582
2015-08-13,711.526
2015-08-14,703.583
2015-08-17,707.119
2015-08-18,703.065
2015-08-19,693.264
2015-08-20,693.927
2015-08-21,672.166
2015-08-24,641.701
2015-08-25,652.733
2015-08-26,642.449
2015-08-27,662.202
2015-08-28,666.832
2015-08-31,660.876
2015-09-01,648.889
2015-09-02,640.053
2015-09-03,652.081
2015-09-04,637.367
2015-09-07,639.44
2015-09-08,649.865
2015-09-09,652.843
2015-09-10,636.734
2015-09-11,636.706
2015-09-14,636.545
2015-09-15,633.448
2015-09-16,653.198
2015-09-17,659.274
2015-09-18,656.649
2015-09-21,650.204
2015-09-22,635.419
2015-09-23,641.84
2015-09-24,643.339
2015-09-25,654.127
2015-09-28,649.696
2015-09-29,651.945
2015-09-30,669.841
2015-10-01,678.1
2015-10-02,698.373
2015-10-05,716.231
2015-10-06,722.248
2015-10-07,735.618
2015-10-08,735.891
2015-10-09,743.46
2015-10-12,723.988
2015-10-13,718.627
2015-10-14,712.847
2015-10-15,717.024
2015-10-16,725.214
2015-10-19,716.598
2015-10-20,717.558
2015-10-21,712.49
2015-10-22,708.562
2015-10-23,706.468
2015-10-26,704.161
2015-10-27,686.015
2015-10-28,695.801
2015-10-29,692.161
2015-10-30,700.647
2015-11-02,705.9
2015-11-03,714.627
2015-11-04,710.143
2015-11-05,703.326
2015-11-06,689.805
2015-11-09,667.498
2015-11-10,664.209
2015-11-11,650.458
2015-11-12,639.984
2015-11-13,639.412
2015-11-16,640.493
2015-11-17,648.995
2015-11-18,662.039
2015-11-19,675.538
2015-11-20,665.236
2015-11-23,658.301
2015-11-24,649.776
2015-11-25,649.191
2015-11-26,657.943
2015-11-27,655.711
2015-11-30,646.572
2015-12-01,643.008
2015-12-02,640.301
2015-12-03,658.009
2015-12-04,655.182
2015-12-07,659.965
2015-12-08,649.277
2015-12-09,665.804
2015-12-10,663.618
2015-12-11,657.443
2015-12-14,647.926
2015-12-15,648.025
2015-12-16,653.608
2015-12-17,664.096
2015-12-18,662.845
2015-12-21,664.765
2015-12-22,669.026
2015-12-23,677.651
2015-12-24,685.974
2015-12-25,685.974
2015-12-28,686.149
2015-12-29,695.173
2015-12-30,698.193
2015-12-31,700.021
2016-01-01,700.021
2016-01-04,667.738
2016-01-05,663.202
2016-01-06,661.867
2016-01-07,678.959
2016-01-08,679.271
2016-01-11,673.957
2016-01-12,671.798
2016-01-13,675.993
2016-01-14,660.437
2016-01-15,647.527
2016-01-18,632.453
2016-01-19,642.249
2016-01-20,633.28
2016-01-21,633.839
2016-01-22,657.422
2016-01-25,656.647
2016-01-26,664.984
2016-01-27,674.379
2016-01-28,676.082
2016-01-29,675.446
2016-02-01,690.572
2016-02-02,680.651
2016-02-03,677.091
2016-02-04,679.056
2016-02-05,665.985
2016-02-08,648.054
2016-02-09,638.161
2016-02-10,625.155
2016-02-11,598.698
2016-02-12,598.901
2016-02-15,603.333
2016-02-16,602.684
2016-02-17,613.539
2016-02-18,618.557
2016-02-19,616.361
2016-02-22,629.523
2016-02-23,611.569
2016-02-24,599.267
2016-02-25,615.494
2016-02-26,598.528
2016-02-29,602.354
2016-03-01,606.447
2016-03-02,604.057
2016-03-03,621.95
2016-03-04,615.111
2016-03-07,586.731
2016-03-08,594.975
2016-03-09,603.129
2016-03-10,620.095
2016-03-11,644.176
2016-03-14,642.467
2016-03-15,644.697
2016-03-16,645.745
2016-03-17,679.618
2016-03-18,676.802
2016-03-21,681.657
2016-03-22,673.56
2016-03-23,662.664
2016-03-24,663.498
2016-03-25,663.498
2016-03-28,666.559
2016-03-29,669.146
2016-03-30,699.777
2016-03-31,691.217
2016-04-01,679.348
2016-04-04,680.872
2016-04-05,658.44
2016-04-06,649.333
2016-04-07,643.356
2016-04-08,647.453
2016-04-11,652.355
2016-04-12,650.273
2016-04-13,648.517
2016-04-14,647.775
2016-04-15,646.691
2016-04-18,652.861
2016-04-19,662.633
2016-04-20,673.602
2016-04-21,665.51
2016-04-22,670.91
2016-04-25,672.581
2016-04-26,676.884
2016-04-27,685.373
2016-04-28,688.091
2016-04-29,689.846
2016-05-02,704.407
2016-05-03,701.299
2016-05-04,706.913
2016-05-05,712.695
2016-05-06,703.968
2016-05-09,700.658
2016-05-10,702.052
2016-05-11,690.386
2016-05-12,694.831
2016-05-13,694.322
2016-05-16,698.078
2016-05-17,697.686
2016-05-18,687.468
2016-05-19,676.463
2016-05-20,670.477
2016-05-23,656.055
2016-05-24,662.049
2016-05-25,668.218
2016-05-26,684.444
2016-05-27,680.283
2016-05-30,685.959
2016-05-31,686.996
2016-06-01,674.962
2016-06-02,675.816
2016-06-03,682.993
2016-06-06,693.005
2016-06-07,700.696
2016-06-08,707.798
2016-06-09,696.806
2016-06-10,673.435
2016-06-13,662.903
2016-06-14,633.572
2016-06-15,645.171
2016-06-16,646.06
2016-06-17,660.548
2016-06-20,692.375
2016-06-21,681.144
2016-06-22,683.669
2016-06-23,689.925
2016-06-24,603.496
2016-06-27,580.77
2016-06-28,601.333
2016-06-29,629.355
2016-06-30,630.41
2016-07-01,638.109
2016-07-04,642.096
2016-07-05,618.937
2016-07-06,607.723
2016-07-07,628.082
2016-07-08,627.746
2016-07-11,650.477
2016-07-12,654.37
2016-07-13,660.269
2016-07-14,665.591
2016-07-15,666.518
2016-07-18,674.425
2016-07-19,663.647
2016-07-20,671.466
2016-07-21,674.164
2016-07-22,678.562
2016-07-25,687.39
2016-07-26,683.521
2016-07-27,684.964
2016-07-28,682.145
2016-07-29,706.902
2016-08-01,708.278
2016-08-02,693.799
2016-08-03,687.884
2016-08-04,696.317
2016-08-05,697.312
2016-08-08,703.497
2016-08-09,711.603
2016-08-10,714.179
2016-08-11,717.244
2016-08-12,715.433
2016-08-15,715.464
2016-08-16,711.337
2016-08-17,697.679
2016-08-18,706.063
2016-08-19,697.678
2016-08-22,700.32
2016-08-23,702.159
2016-08-24,697.43
2016-08-25,699.476
2016-08-26,700.081
2016-08-29,691.886
2016-08-30,689.088
2016-08-31,689.599
2016-09-01,694.189
2016-09-02,700.347
2016-09-05,707.778
2016-09-06,704.221
2016-09-07,707.451
2016-09-08,710.859
2016-09-09,683.555
2016-09-12,674.132
2016-09-13,671.285
2016-09-14,671.411
2016-09-15,672.099
2016-09-16,663.577
2016-09-19,672.14
2016-09-20,672.999
2016-09-21,669.096
2016-09-22,692.534
2016-09-23,681.269
2016-09-26,682.094
2016-09-27,675.519
2016-09-28,683.689
2016-09-29,691.131
2016-09-30,692.117
2016-10-03,675.399
2016-10-04,666.729
2016-10-05,650.776
2016-10-06,638.821
2016-10-07,629.837
2016-10-10,644.37
2016-10-11,641.187
2016-10-12,647.597
2016-10-13,655.019
2016-10-14,662.485
2016-10-17,667.001
2016-10-18,676.084
2016-10-19,681.333
2016-10-20,675.378
2016-10-21,670.635
2016-10-24,679.093
2016-10-25,673.282
2016-10-26,681.602
2016-10-27,672.44
2016-10-28,676.915
2016-10-31,680.088
2016-11-01,676.043
2016-11-02,662.735
2016-11-03,664.992
2016-11-04,653.178
2016-11-07,663.669
2016-11-08,666.894
2016-11-09,640.587
2016-11-10,605.002
2016-11-11,597.181
2016-11-14,582.628
2016-11-15,593.537
2016-11-16,582.192
2016-11-17,596.021
2016-11-18,586.107
2016-11-21,598.617
