Date,PORTUGAL LARGE CAP Large Cap
2007-03-22,931.984
2007-03-23,932.552
2007-03-26,936.796
2007-03-27,939.341
2007-03-28,930.952
2007-03-29,929.743
2007-03-30,921.512
2007-04-02,937.919
2007-04-03,946.127
2007-04-04,947.598
2007-04-05,947.818
2007-04-06,947.818
2007-04-09,942.88
2007-04-10,952.207
2007-04-11,947.708
2007-04-12,945.762
2007-04-13,955.096
2007-04-16,960.6
2007-04-17,960.938
2007-04-18,963.715
2007-04-19,968.46
2007-04-20,970.968
2007-04-23,966.855
2007-04-24,965.932
2007-04-25,973.591
2007-04-26,973.431
2007-04-27,974.451
2007-04-30,974.546
2007-05-01,970.904
2007-05-02,969.382
2007-05-03,962.047
2007-05-04,967.915
2007-05-07,973.16
2007-05-08,960.47
2007-05-09,964.117
2007-05-10,960.403
2007-05-11,956.62
2007-05-14,962.938
2007-05-15,956.903
2007-05-16,955.328
2007-05-17,974.891
2007-05-18,981.108
2007-05-21,971.401
2007-05-22,976.585
2007-05-23,988.426
2007-05-24,990.486
2007-05-25,992.034
2007-05-28,995.134
2007-05-29,997.088
2007-05-30,988.572
2007-05-31,1000.0
2007-06-01,989.592
2007-06-04,980.841
2007-06-05,969.488
2007-06-06,957.244
2007-06-07,947.485
2007-06-08,942.284
2007-06-11,951.315
2007-06-12,958.681
2007-06-13,959.638
2007-06-14,969.243
2007-06-15,982.76
2007-06-18,986.819
2007-06-19,990.642
2007-06-20,1011.61
2007-06-21,1004.196
2007-06-22,1004.505
2007-06-25,1019.738
2007-06-26,1030.671
2007-06-27,1012.028
2007-06-28,1021.058
2007-06-29,1024.357
2007-07-02,1031.664
2007-07-03,1027.165
2007-07-04,1039.134
2007-07-05,1025.566
2007-07-06,1027.999
2007-07-09,1024.173
2007-07-10,1032.019
2007-07-11,1026.546
2007-07-12,1032.527
2007-07-13,1038.372
2007-07-16,1050.259
2007-07-17,1051.694
2007-07-18,1045.806
2007-07-19,1044.91
2007-07-20,1044.396
2007-07-23,1039.411
2007-07-24,1021.51
2007-07-25,1017.979
2007-07-26,998.002
2007-07-27,986.333
2007-07-30,1000.043
2007-07-31,1012.651
2007-08-01,994.929
2007-08-02,993.443
2007-08-03,1001.309
2007-08-06,998.427
2007-08-07,996.371
2007-08-08,1027.836
2007-08-09,1006.021
2007-08-10,976.373
2007-08-13,976.874
2007-08-14,958.524
2007-08-15,943.632
2007-08-16,910.878
2007-08-17,930.719
2007-08-20,941.326
2007-08-21,941.797
2007-08-22,957.219
2007-08-23,966.668
2007-08-24,973.176
2007-08-27,976.271
2007-08-28,963.093
2007-08-29,959.196
2007-08-30,945.659
2007-08-31,960.635
2007-09-03,964.512
2007-09-04,959.416
2007-09-05,964.232
2007-09-06,962.638
2007-09-07,941.638
2007-09-10,935.215
2007-09-11,942.743
2007-09-12,944.937
2007-09-13,945.205
2007-09-14,936.548
2007-09-17,930.459
2007-09-18,924.864
2007-09-19,948.473
2007-09-20,946.629
2007-09-21,948.689
2007-09-24,941.875
2007-09-25,924.02
2007-09-26,926.831
2007-09-27,945.873
2007-09-28,952.314
2007-10-01,956.703
2007-10-02,971.344
2007-10-03,989.869
2007-10-04,982.741
2007-10-05,986.24
2007-10-08,979.436
2007-10-09,986.593
2007-10-10,989.225
2007-10-11,1006.513
2007-10-12,1006.903
2007-10-15,1006.807
2007-10-16,996.569
2007-10-17,1008.251
2007-10-18,1024.332
2007-10-19,1017.015
2007-10-22,1001.677
2007-10-23,1019.033
2007-10-24,1008.791
2007-10-25,1021.047
2007-10-26,1049.819
2007-10-29,1062.302
2007-10-30,1072.22
2007-10-31,1074.784
2007-11-01,1065.862
2007-11-02,1060.484
2007-11-05,1059.235
2007-11-06,1092.216
2007-11-07,1100.189
2007-11-08,1105.084
2007-11-09,1104.854
2007-11-12,1103.186
2007-11-13,1094.71
2007-11-14,1102.47
2007-11-15,1095.042
2007-11-16,1092.978
2007-11-19,1077.15
2007-11-20,1086.541
2007-11-21,1079.963
2007-11-22,1098.042
2007-11-23,1112.85
2007-11-26,1103.277
2007-11-27,1087.181
2007-11-28,1091.462
2007-11-29,1085.463
2007-11-30,1076.253
2007-12-03,1086.086
2007-12-04,1089.774
2007-12-05,1078.098
2007-12-06,1075.202
2007-12-07,1074.11
2007-12-10,1070.291
2007-12-11,1075.561
2007-12-12,1061.318
2007-12-13,1034.179
2007-12-14,1042.176
2007-12-17,1048.034
2007-12-18,1049.714
2007-12-19,1038.635
2007-12-20,1026.57
2007-12-21,1029.94
2007-12-24,1040.321
2007-12-25,1040.321
2007-12-26,1047.471
2007-12-27,1038.341
2007-12-28,1045.226
2007-12-31,1037.532
2008-01-01,1037.532
2008-01-02,1033.166
2008-01-03,1030.572
2008-01-04,1028.685
2008-01-07,1047.822
2008-01-08,1058.088
2008-01-09,1044.606
2008-01-10,1051.33
2008-01-11,1046.556
2008-01-14,1047.626
2008-01-15,1034.017
2008-01-16,983.582
2008-01-17,983.778
2008-01-18,975.521
2008-01-21,903.673
2008-01-22,898.521
2008-01-23,864.904
2008-01-24,907.163
2008-01-25,922.158
2008-01-28,919.367
2008-01-29,947.696
2008-01-30,944.339
2008-01-31,943.11
2008-02-01,948.196
2008-02-04,946.866
2008-02-05,900.108
2008-02-06,911.749
2008-02-07,897.737
2008-02-08,893.579
2008-02-11,884.657
2008-02-12,906.059
2008-02-13,915.234
2008-02-14,921.589
2008-02-15,910.51
2008-02-18,906.481
2008-02-19,910.603
2008-02-20,887.483
2008-02-21,892.505
2008-02-22,876.116
2008-02-25,887.753
2008-02-26,900.37
2008-02-27,911.443
2008-02-28,910.148
2008-02-29,905.513
2008-03-03,892.072
2008-03-04,888.281
2008-03-05,905.781
2008-03-06,898.434
2008-03-07,894.747
2008-03-10,883.454
2008-03-11,878.652
2008-03-12,883.248
2008-03-13,871.009
2008-03-14,860.917
2008-03-17,841.017
2008-03-18,860.774
2008-03-19,852.856
2008-03-20,839.737
2008-03-21,839.737
2008-03-24,838.538
2008-03-25,889.931
2008-03-26,902.579
2008-03-27,907.784
2008-03-28,920.54
2008-03-31,909.208
2008-04-01,913.194
2008-04-02,940.497
2008-04-03,942.645
2008-04-04,947.359
2008-04-07,962.935
2008-04-08,962.378
2008-04-09,962.462
2008-04-10,963.86
2008-04-11,966.532
2008-04-14,958.769
2008-04-15,958.364
2008-04-16,973.049
2008-04-17,969.589
2008-04-18,964.903
2008-04-21,976.988
2008-04-22,977.839
2008-04-23,961.589
2008-04-24,951.623
2008-04-25,958.197
2008-04-28,959.502
2008-04-29,942.651
2008-04-30,938.171
2008-05-01,931.03
2008-05-02,943.887
2008-05-05,944.557
2008-05-06,962.632
2008-05-07,971.187
2008-05-08,965.957
2008-05-09,959.37
2008-05-12,951.294
2008-05-13,960.486
2008-05-14,957.111
2008-05-15,948.369
2008-05-16,947.266
2008-05-19,953.065
2008-05-20,951.938
2008-05-21,952.922
2008-05-22,961.613
2008-05-23,955.924
2008-05-26,951.818
2008-05-27,946.912
2008-05-28,941.846
2008-05-29,930.429
2008-05-30,933.722
2008-06-02,923.329
2008-06-03,922.976
2008-06-04,900.69
2008-06-05,910.344
2008-06-06,908.62
2008-06-09,899.769
2008-06-10,889.546
2008-06-11,885.347
2008-06-12,885.719
2008-06-13,877.057
2008-06-16,882.917
2008-06-17,886.588
2008-06-18,880.918
2008-06-19,863.101
2008-06-20,850.526
2008-06-23,839.255
2008-06-24,825.684
2008-06-25,835.895
2008-06-26,828.504
2008-06-27,810.384
2008-06-30,809.525
2008-07-01,782.775
2008-07-02,818.417
2008-07-03,812.729
2008-07-04,792.392
2008-07-07,802.976
2008-07-08,812.042
2008-07-09,822.015
2008-07-10,814.959
2008-07-11,802.782
2008-07-14,782.687
2008-07-15,758.766
2008-07-16,768.011
2008-07-17,789.407
2008-07-18,810.173
2008-07-21,810.849
2008-07-22,790.456
2008-07-23,790.105
2008-07-24,785.848
2008-07-25,783.703
2008-07-28,778.551
2008-07-29,767.418
2008-07-30,777.671
2008-07-31,786.067
2008-08-01,769.603
2008-08-04,763.622
2008-08-05,758.92
2008-08-06,738.801
2008-08-07,740.609
2008-08-08,725.449
2008-08-11,745.12
2008-08-12,751.408
2008-08-13,735.174
2008-08-14,738.223
2008-08-15,732.95
2008-08-18,730.109
2008-08-19,718.016
2008-08-20,718.002
2008-08-21,721.401
2008-08-22,726.139
2008-08-25,722.185
2008-08-26,717.544
2008-08-27,727.439
2008-08-28,738.781
2008-08-29,744.588
2008-09-01,746.057
2008-09-02,746.607
2008-09-03,754.769
2008-09-04,736.065
2008-09-05,709.389
2008-09-08,721.864
2008-09-09,703.462
2008-09-10,694.868
2008-09-11,673.543
2008-09-12,693.967
2008-09-15,673.309
2008-09-16,668.342
2008-09-17,653.692
2008-09-18,646.117
2008-09-19,705.693
2008-09-22,705.561
2008-09-23,709.644
2008-09-24,702.813
2008-09-25,698.918
2008-09-26,698.18
2008-09-29,659.424
2008-09-30,653.443
2008-10-01,639.346
2008-10-02,616.778
2008-10-03,615.136
2008-10-06,536.392
2008-10-07,546.62
2008-10-08,515.45
2008-10-09,513.952
2008-10-10,481.354
2008-10-13,535.776
2008-10-14,569.967
2008-10-15,548.813
2008-10-16,511.371
2008-10-17,517.671
2008-10-20,533.084
2008-10-21,511.633
2008-10-22,476.414
2008-10-23,477.531
2008-10-24,444.299
2008-10-27,418.44
2008-10-28,427.85
2008-10-29,491.296
2008-10-30,485.868
2008-10-31,485.193
2008-11-03,506.217
2008-11-04,544.628
2008-11-05,537.192
2008-11-06,501.502
2008-11-07,504.724
2008-11-10,505.738
2008-11-11,489.619
2008-11-12,481.167
2008-11-13,487.424
2008-11-14,497.072
2008-11-17,487.152
2008-11-18,492.939
2008-11-19,482.073
2008-11-20,458.789
2008-11-21,443.36
2008-11-24,478.209
2008-11-25,487.546
2008-11-26,487.983
2008-11-27,490.042
2008-11-28,488.041
2008-12-01,474.904
2008-12-02,477.078
2008-12-03,486.332
2008-12-04,480.881
2008-12-05,460.595
2008-12-08,482.38
2008-12-09,489.348
2008-12-10,489.666
2008-12-11,498.404
2008-12-12,497.034
2008-12-15,511.844
2008-12-16,518.034
2008-12-17,547.806
2008-12-18,557.578
2008-12-19,523.585
2008-12-22,521.984
2008-12-23,524.723
2008-12-24,528.194
2008-12-25,528.194
2008-12-26,530.743
2008-12-29,542.03
2008-12-30,544.69
2008-12-31,534.136
2009-01-01,534.136
2009-01-02,542.438
2009-01-05,545.618
2009-01-06,545.355
2009-01-07,549.902
2009-01-08,546.673
2009-01-09,539.215
2009-01-12,524.467
2009-01-13,522.647
2009-01-14,504.792
2009-01-15,510.256
2009-01-16,525.934
2009-01-19,519.153
2009-01-20,505.448
2009-01-21,495.234
2009-01-22,503.679
2009-01-23,505.23
2009-01-26,521.504
2009-01-27,516.259
2009-01-28,523.382
2009-01-29,518.062
2009-01-30,512.26
2009-02-02,502.575
2009-02-03,514.383
2009-02-04,517.463
2009-02-05,508.657
2009-02-06,517.283
2009-02-09,523.439
2009-02-10,517.5
2009-02-11,515.686
2009-02-12,507.802
2009-02-13,515.703
2009-02-16,502.447
2009-02-17,475.576
2009-02-18,477.946
2009-02-19,480.969
2009-02-20,473.052
2009-02-23,477.528
2009-02-24,468.901
2009-02-25,462.243
2009-02-26,473.607
2009-02-27,479.301
2009-03-02,464.409
2009-03-03,449.393
2009-03-04,453.027
2009-03-05,446.19
2009-03-06,454.936
2009-03-09,452.741
2009-03-10,462.03
2009-03-11,467.331
2009-03-12,474.358
2009-03-13,474.342
2009-03-16,477.049
2009-03-17,477.396
2009-03-18,486.902
2009-03-19,514.892
2009-03-20,508.452
2009-03-23,523.213
2009-03-24,516.667
2009-03-25,514.672
2009-03-26,502.121
2009-03-27,482.683
2009-03-30,475.633
2009-03-31,492.563
2009-04-01,493.319
2009-04-02,511.79
2009-04-03,507.656
2009-04-06,516.154
2009-04-07,514.048
2009-04-08,514.33
2009-04-09,520.812
2009-04-10,520.812
2009-04-13,525.229
2009-04-14,527.558
2009-04-15,521.029
2009-04-16,528.814
2009-04-17,529.276
2009-04-20,521.554
2009-04-21,508.004
2009-04-22,512.242
2009-04-23,507.071
2009-04-24,522.521
2009-04-27,518.306
2009-04-28,511.763
2009-04-29,531.273
2009-04-30,535.023
2009-05-01,535.104
2009-05-04,555.481
2009-05-05,551.813
2009-05-06,560.46
2009-05-07,571.957
2009-05-08,582.431
2009-05-11,586.693
2009-05-12,576.123
2009-05-13,572.027
2009-05-14,586.038
2009-05-15,587.694
2009-05-18,587.583
2009-05-19,605.129
2009-05-20,612.853
2009-05-21,601.722
2009-05-22,612.044
2009-05-25,608.868
2009-05-26,612.797
2009-05-27,614.293
2009-05-28,613.802
2009-05-29,618.127
2009-06-01,625.192
2009-06-02,628.95
2009-06-03,619.182
2009-06-04,615.785
2009-06-05,605.329
2009-06-08,589.744
2009-06-09,608.352
2009-06-10,596.187
2009-06-11,604.778
2009-06-12,598.765
2009-06-15,581.918
2009-06-16,581.125
2009-06-17,568.395
2009-06-18,580.299
2009-06-19,592.642
2009-06-22,581.361
2009-06-23,599.95
2009-06-24,604.548
2009-06-25,602.778
2009-06-26,610.17
2009-06-29,619.539
2009-06-30,619.094
2009-07-01,636.498
2009-07-02,620.079
2009-07-03,618.548
2009-07-06,611.002
2009-07-07,613.109
2009-07-08,603.506
2009-07-09,608.236
2009-07-10,598.669
2009-07-13,607.381
2009-07-14,609.469
2009-07-15,628.485
2009-07-16,620.668
2009-07-17,624.175
2009-07-20,633.128
2009-07-21,631.535
2009-07-22,625.742
2009-07-23,631.484
2009-07-24,627.863
2009-07-27,629.352
2009-07-28,628.966
2009-07-29,624.663
2009-07-30,621.004
2009-07-31,621.966
2009-08-03,643.754
2009-08-04,643.833
2009-08-05,644.802
2009-08-06,633.046
2009-08-07,631.71
2009-08-10,626.414
2009-08-11,623.563
2009-08-12,632.631
2009-08-13,637.291
2009-08-14,631.016
2009-08-17,614.965
2009-08-18,619.369
2009-08-19,631.452
2009-08-20,636.545
2009-08-21,651.783
2009-08-24,662.649
2009-08-25,668.031
2009-08-26,662.314
2009-08-27,662.539
2009-08-28,666.889
2009-08-31,666.544
2009-09-01,661.584
2009-09-02,646.593
2009-09-03,654.857
2009-09-04,660.274
2009-09-07,672.731
2009-09-08,678.569
2009-09-09,684.206
2009-09-10,683.134
2009-09-11,688.662
2009-09-14,689.137
2009-09-15,691.06
2009-09-16,700.517
2009-09-17,719.545
2009-09-18,710.234
2009-09-21,703.353
2009-09-22,715.333
2009-09-23,711.663
2009-09-24,701.47
2009-09-25,698.264
2009-09-28,703.207
2009-09-29,698.613
2009-09-30,708.443
2009-10-01,704.328
2009-10-02,701.59
2009-10-05,709.735
2009-10-06,739.989
2009-10-07,737.043
2009-10-08,743.077
2009-10-09,742.593
2009-10-12,749.22
2009-10-13,740.885
2009-10-14,763.392
2009-10-15,756.816
2009-10-16,753.433
2009-10-19,759.733
2009-10-20,760.005
2009-10-21,762.48
2009-10-22,753.209
2009-10-23,746.678
2009-10-26,734.046
2009-10-27,734.562
2009-10-28,714.9
2009-10-29,730.755
2009-10-30,717.788
2009-11-02,726.139
2009-11-03,713.53
2009-11-04,738.739
2009-11-05,744.423
2009-11-06,747.462
2009-11-09,757.541
2009-11-10,755.634
2009-11-11,757.202
2009-11-12,751.297
2009-11-13,755.173
2009-11-16,761.27
2009-11-17,749.816
2009-11-18,762.149
2009-11-19,745.531
2009-11-20,747.388
2009-11-23,760.743
2009-11-24,755.825
2009-11-25,765.13
2009-11-26,751.786
2009-11-27,756.145
2009-11-30,750.793
2009-12-01,767.161
2009-12-02,769.902
2009-12-03,772.133
2009-12-04,768.12
2009-12-07,761.653
2009-12-08,748.772
2009-12-09,739.939
2009-12-10,744.929
2009-12-11,747.149
2009-12-14,749.12
2009-12-15,742.706
2009-12-16,746.029
2009-12-17,728.367
2009-12-18,722.084
2009-12-21,732.793
2009-12-22,732.688
2009-12-23,740.59
2009-12-24,743.26
2009-12-25,743.26
2009-12-28,741.345
2009-12-29,746.417
2009-12-30,745.205
2009-12-31,740.293
2010-01-01,740.293
2010-01-04,753.401
2010-01-05,751.832
2010-01-06,748.497
2010-01-07,744.981
2010-01-08,752.571
2010-01-11,759.705
2010-01-12,755.106
2010-01-13,754.311
2010-01-14,751.187
2010-01-15,728.124
2010-01-18,731.628
2010-01-19,722.104
2010-01-20,700.747
2010-01-21,694.049
2010-01-22,688.5
2010-01-25,686.865
2010-01-26,679.239
2010-01-27,676.96
2010-01-28,662.942
2010-01-29,653.442
2010-02-01,649.25
2010-02-02,659.907
2010-02-03,643.604
2010-02-04,619.13
2010-02-05,612.217
2010-02-08,618.048
2010-02-09,621.494
2010-02-10,629.746
2010-02-11,622.706
2010-02-12,614.854
2010-02-15,615.425
2010-02-16,630.817
2010-02-17,628.803
2010-02-18,636.092
2010-02-19,644.562
2010-02-22,650.61
2010-02-23,642.841
2010-02-24,636.859
2010-02-25,622.857
2010-02-26,634.875
2010-03-01,638.001
2010-03-02,641.172
2010-03-03,652.839
2010-03-04,651.979
2010-03-05,668.744
2010-03-08,665.969
2010-03-09,657.147
2010-03-10,670.771
2010-03-11,671.844
2010-03-12,676.839
2010-03-15,669.405
2010-03-16,679.6
2010-03-17,691.271
2010-03-18,679.65
2010-03-19,675.399
2010-03-22,667.738
2010-03-23,674.241
2010-03-24,658.062
2010-03-25,664.802
2010-03-26,668.308
2010-03-29,679.522
2010-03-30,675.79
2010-03-31,680.56
2010-04-01,684.852
2010-04-02,684.852
2010-04-05,683.284
2010-04-06,679.208
2010-04-07,673.52
2010-04-08,669.544
2010-04-09,684.096
2010-04-12,700.627
2010-04-13,698.062
2010-04-14,708.711
2010-04-15,703.509
2010-04-16,685.892
2010-04-19,675.363
2010-04-20,685.495
2010-04-21,676.165
2010-04-22,653.888
2010-04-23,658.179
2010-04-26,635.168
2010-04-27,603.801
2010-04-28,591.455
2010-04-29,614.432
2010-04-30,617.161
2010-05-03,613.99
2010-05-04,586.929
2010-05-05,572.146
2010-05-06,553.703
2010-05-07,530.387
2010-05-10,608.205
2010-05-11,603.976
2010-05-12,625.213
2010-05-13,620.471
2010-05-14,589.662
2010-05-17,589.847
2010-05-18,589.77
2010-05-19,575.449
2010-05-20,565.899
2010-05-21,579.69
2010-05-24,574.993
2010-05-25,558.13
2010-05-26,575.684
2010-05-27,605.986
2010-05-28,605.824
2010-05-31,601.673
2010-06-01,606.27
2010-06-02,602.356
2010-06-03,606.069
2010-06-04,590.841
2010-06-07,584.287
2010-06-08,578.518
2010-06-09,585.344
2010-06-10,603.608
2010-06-11,602.89
2010-06-14,616.679
2010-06-15,618.671
2010-06-16,627.423
2010-06-17,627.83
2010-06-18,638.376
2010-06-21,640.053
2010-06-22,634.705
2010-06-23,626.795
2010-06-24,612.777
2010-06-25,608.556
2010-06-28,606.598
2010-06-29,588.287
2010-06-30,591.064
2010-07-01,603.107
2010-07-02,616.206
2010-07-05,614.126
2010-07-06,629.571
2010-07-07,634.772
2010-07-08,637.551
2010-07-09,625.045
2010-07-12,622.371
2010-07-13,622.739
2010-07-14,624.038
2010-07-15,638.558
2010-07-16,624.98
2010-07-19,623.856
2010-07-20,625.3
2010-07-21,616.6
2010-07-22,630.517
2010-07-23,625.598
2010-07-26,631.384
2010-07-27,639.349
2010-07-28,650.089
2010-07-29,653.361
2010-07-30,647.598
2010-08-02,664.248
2010-08-03,659.956
2010-08-04,660.784
2010-08-05,658.656
2010-08-06,655.268
2010-08-09,662.411
2010-08-10,649.134
2010-08-11,631.601
2010-08-12,636.658
2010-08-13,635.456
2010-08-16,642.615
2010-08-17,656.199
2010-08-18,651.516
2010-08-19,650.404
2010-08-20,643.993
2010-08-23,644.578
2010-08-24,642.692
2010-08-25,638.795
2010-08-26,646.899
2010-08-27,648.639
2010-08-30,647.544
2010-08-31,647.778
2010-09-01,655.459
2010-09-02,647.445
2010-09-03,649.08
2010-09-06,656.041
2010-09-07,651.631
2010-09-08,649.577
2010-09-09,655.347
2010-09-10,658.063
2010-09-13,675.449
2010-09-14,683.64
2010-09-15,680.683
2010-09-16,683.986
2010-09-17,679.888
2010-09-20,680.591
2010-09-21,689.078
2010-09-22,700.026
2010-09-23,693.492
2010-09-24,708.427
2010-09-27,707.267
2010-09-28,713.188
2010-09-29,716.626
2010-09-30,723.218
2010-10-01,738.975
2010-10-04,731.008
2010-10-05,748.48
2010-10-06,757.525
2010-10-07,769.575
2010-10-08,772.808
2010-10-11,771.409
2010-10-12,759.931
2010-10-13,773.35
2010-10-14,777.627
2010-10-15,776.52
2010-10-18,776.873
2010-10-19,767.179
2010-10-20,774.359
2010-10-21,779.731
2010-10-22,777.22
2010-10-25,785.562
2010-10-26,782.932
2010-10-27,773.242
2010-10-28,789.284
2010-10-29,794.31
2010-11-01,794.073
2010-11-02,809.409
2010-11-03,811.423
2010-11-04,810.454
2010-11-05,782.851
2010-11-08,771.847
2010-11-09,766.71
2010-11-10,759.663
2010-11-11,748.441
2010-11-12,752.22
2010-11-15,749.353
2010-11-16,743.686
2010-11-17,741.516
2010-11-18,749.852
2010-11-19,759.164
2010-11-22,749.11
2010-11-23,723.598
2010-11-24,726.185
2010-11-25,719.87
2010-11-26,706.818
2010-11-29,691.459
2010-11-30,687.702
2010-12-01,697.581
2010-12-02,715.655
2010-12-03,730.793
2010-12-06,725.026
2010-12-07,735.427
2010-12-08,730.062
2010-12-09,738.159
2010-12-10,747.081
2010-12-13,759.849
2010-12-14,749.576
2010-12-15,735.605
2010-12-16,724.464
2010-12-17,719.823
2010-12-20,724.462
2010-12-21,732.008
2010-12-22,726.155
2010-12-23,723.733
2010-12-24,727.1
2010-12-27,720.528
2010-12-28,718.771
2010-12-29,722.712
2010-12-30,717.225
2010-12-31,715.519
2011-01-03,724.097
2011-01-04,728.367
2011-01-05,714.481
2011-01-06,702.175
2011-01-07,682.117
2011-01-10,680.187
2011-01-11,691.544
2011-01-12,709.007
2011-01-13,730.236
2011-01-14,726.207
2011-01-17,718.652
2011-01-18,733.637
2011-01-19,742.296
2011-01-20,745.054
2011-01-21,760.834
2011-01-24,773.686
2011-01-25,766.181
2011-01-26,764.875
2011-01-27,768.016
2011-01-28,761.11
2011-01-31,775.234
2011-02-01,789.138
2011-02-02,795.018
2011-02-03,784.003
2011-02-04,778.986
2011-02-07,780.356
2011-02-08,789.583
2011-02-09,796.672
2011-02-10,778.047
2011-02-11,776.456
2011-02-14,773.46
2011-02-15,776.186
2011-02-16,783.989
2011-02-17,786.253
2011-02-18,781.352
2011-02-21,766.226
2011-02-22,766.342
2011-02-23,766.534
2011-02-24,771.855
2011-02-25,776.235
2011-02-28,777.276
2011-03-01,782.715
2011-03-02,785.032
2011-03-03,787.614
2011-03-04,780.426
2011-03-07,782.337
2011-03-08,781.586
2011-03-09,787.262
2011-03-10,779.416
2011-03-11,776.425
2011-03-14,780.313
2011-03-15,769.153
2011-03-16,763.579
2011-03-17,765.27
2011-03-18,779.632
2011-03-21,802.369
2011-03-22,792.261
2011-03-23,780.165
2011-03-24,791.903
2011-03-25,788.215
2011-03-28,782.619
2011-03-29,783.255
2011-03-30,790.115
2011-03-31,787.843
2011-04-01,799.101
2011-04-04,805.73
2011-04-05,799.145
2011-04-06,807.303
2011-04-07,809.714
2011-04-08,819.749
2011-04-11,821.536
2011-04-12,808.993
2011-04-13,824.607
2011-04-14,810.501
2011-04-15,806.826
2011-04-18,780.176
2011-04-19,785.876
2011-04-20,805.413
2011-04-21,808.907
2011-04-22,808.907
2011-04-25,808.324
2011-04-26,809.611
2011-04-27,809.819
2011-04-28,822.226
2011-04-29,828.538
2011-05-02,838.169
2011-05-03,830.685
2011-05-04,823.253
2011-05-05,805.783
2011-05-06,805.634
2011-05-09,791.89
2011-05-10,796.052
2011-05-11,804.616
2011-05-12,798.249
2011-05-13,799.417
2011-05-16,796.688
2011-05-17,795.868
2011-05-18,795.956
2011-05-19,800.634
2011-05-20,793.048
2011-05-23,774.329
2011-05-24,780.874
2011-05-25,784.475
2011-05-26,788.994
2011-05-27,801.714
2011-05-30,797.807
2011-05-31,805.616
2011-06-01,805.203
2011-06-02,803.168
2011-06-03,814.022
2011-06-06,814.03
2011-06-07,816.86
2011-06-08,797.179
2011-06-09,797.828
2011-06-10,775.882
2011-06-13,776.364
2011-06-14,788.393
2011-06-15,762.492
2011-06-16,750.739
2011-06-17,767.826
2011-06-20,753.58
2011-06-21,770.36
2011-06-22,771.841
2011-06-23,747.67
2011-06-24,740.4
2011-06-27,741.698
2011-06-28,748.163
2011-06-29,763.564
2011-06-30,792.107
2011-07-01,794.552
2011-07-04,803.328
2011-07-05,795.032
2011-07-06,765.089
2011-07-07,779.827
2011-07-08,762.064
2011-07-11,717.241
2011-07-12,713.416
2011-07-13,718.447
2011-07-14,702.858
2011-07-15,701.373
2011-07-18,682.741
2011-07-19,703.374
2011-07-20,716.057
2011-07-21,742.533
2011-07-22,753.89
2011-07-25,750.544
2011-07-26,757.451
2011-07-27,737.744
2011-07-28,735.737
2011-07-29,739.637
2011-08-01,712.948
2011-08-02,709.103
2011-08-03,702.96
2011-08-04,673.541
2011-08-05,671.837
2011-08-08,657.095
2011-08-09,637.713
2011-08-10,632.88
2011-08-11,642.694
2011-08-12,662.637
2011-08-15,690.475
2011-08-16,680.428
2011-08-17,689.269
2011-08-18,649.241
2011-08-19,653.286
2011-08-22,673.653
2011-08-23,675.014
2011-08-24,679.774
2011-08-25,664.901
2011-08-26,658.151
2011-08-29,685.406
2011-08-30,676.712
2011-08-31,700.021
2011-09-01,688.094
2011-09-02,702.686
2011-09-05,677.929
2011-09-06,657.562
2011-09-07,676.925
2011-09-08,679.321
2011-09-09,653.36
2011-09-12,623.489
2011-09-13,635.974
2011-09-14,646.67
2011-09-15,671.167
2011-09-16,680.798
2011-09-19,659.035
2011-09-20,668.734
2011-09-21,671.63
2011-09-22,625.457
2011-09-23,623.745
2011-09-26,627.025
2011-09-27,652.866
2011-09-28,652.056
2011-09-29,652.484
2011-09-30,633.148
2011-10-03,609.842
2011-10-04,605.754
2011-10-05,620.23
2011-10-06,637.12
2011-10-07,644.776
2011-10-10,666.874
2011-10-11,657.458
2011-10-12,678.502
2011-10-13,664.539
2011-10-14,679.042
2011-10-17,660.633
2011-10-18,660.796
2011-10-19,665.804
2011-10-20,658.935
2011-10-21,673.35
2011-10-24,674.333
2011-10-25,662.798
2011-10-26,657.151
2011-10-27,684.19
2011-10-28,681.112
2011-10-31,659.832
2011-11-01,628.609
2011-11-02,633.434
2011-11-03,651.448
2011-11-04,644.982
2011-11-07,647.898
2011-11-08,645.462
2011-11-09,632.466
2011-11-10,631.222
2011-11-11,625.419
2011-11-14,618.324
2011-11-15,607.192
2011-11-16,602.206
2011-11-17,594.118
2011-11-18,591.365
2011-11-21,574.677
2011-11-22,567.349
2011-11-23,552.703
2011-11-24,548.157
2011-11-25,551.238
2011-11-28,566.844
2011-11-29,566.619
2011-11-30,591.147
2011-12-01,587.305
2011-12-02,592.011
2011-12-05,600.516
2011-12-06,592.369
2011-12-07,596.005
2011-12-08,572.548
2011-12-09,585.064
2011-12-12,572.238
2011-12-13,565.694
2011-12-14,553.43
2011-12-15,568.5
2011-12-16,553.213
2011-12-19,551.836
2011-12-20,553.384
2011-12-21,537.934
2011-12-22,553.829
2011-12-23,552.231
2011-12-26,552.231
2011-12-27,554.515
2011-12-28,549.621
2011-12-29,549.491
2011-12-30,553.013
2012-01-02,569.534
2012-01-03,584.286
2012-01-04,577.712
2012-01-05,561.615
2012-01-06,566.644
2012-01-09,562.986
2012-01-10,563.389
2012-01-11,552.648
2012-01-12,559.994
2012-01-13,549.565
2012-01-16,543.187
2012-01-17,552.297
2012-01-18,542.505
2012-01-19,554.242
