Date,KOKUSAI INDEX (WORLD ex JP) LARGE GROWTH Large Cap
2010-08-25,818.562
2010-08-26,820.682
2010-08-27,828.946
2010-08-30,824.371
2010-08-31,822.3
2010-09-01,847.588
2010-09-02,852.596
2010-09-03,862.269
2010-09-06,864.128
2010-09-07,855.546
2010-09-08,861.303
2010-09-09,866.07
2010-09-10,867.579
2010-09-13,879.082
2010-09-14,883.178
2010-09-15,886.147
2010-09-16,885.483
2010-09-17,885.761
2010-09-20,898.172
2010-09-21,896.767
2010-09-22,899.439
2010-09-23,895.554
2010-09-24,912.702
2010-09-27,910.233
2010-09-28,913.144
2010-09-29,912.454
2010-09-30,909.307
2010-10-01,911.769
2010-10-04,905.589
2010-10-05,923.293
2010-10-06,927.496
2010-10-07,926.905
2010-10-08,931.218
2010-10-11,932.051
2010-10-12,931.751
2010-10-13,945.312
2010-10-14,947.725
2010-10-15,950.992
2010-10-18,952.176
2010-10-19,935.216
2010-10-20,946.413
2010-10-21,951.379
2010-10-22,949.926
2010-10-25,956.63
2010-10-26,953.082
2010-10-27,944.804
2010-10-28,950.236
2010-10-29,950.849
2010-11-01,954.399
2010-11-02,964.318
2010-11-03,966.036
2010-11-04,988.966
2010-11-05,988.819
2010-11-08,985.921
2010-11-09,983.98
2010-11-10,978.184
2010-11-11,975.527
2010-11-12,964.479
2010-11-15,962.999
2010-11-16,944.535
2010-11-17,945.899
2010-11-18,962.532
2010-11-19,962.932
2010-11-22,961.623
2010-11-23,943.368
2010-11-24,956.224
2010-11-25,958.178
2010-11-26,948.29
2010-11-29,939.923
2010-11-30,934.408
2010-12-01,953.42
2010-12-02,969.306
2010-12-03,976.085
2010-12-06,974.709
2010-12-07,979.335
2010-12-08,975.374
2010-12-09,976.448
2010-12-10,981.025
2010-12-13,987.237
2010-12-14,988.512
2010-12-15,981.969
2010-12-16,982.319
2010-12-17,980.843
2010-12-20,982.469
2010-12-21,990.778
2010-12-22,992.294
2010-12-23,991.644
2010-12-24,992.861
2010-12-27,991.125
2010-12-28,992.085
2010-12-29,995.056
2010-12-30,993.642
2010-12-31,995.095
2011-01-03,1001.297
2011-01-04,999.545
2011-01-05,997.948
2011-01-06,995.568
2011-01-07,993.715
2011-01-10,989.348
2011-01-11,996.277
2011-01-12,1008.107
2011-01-13,1010.376
2011-01-14,1012.807
2011-01-17,1011.759
2011-01-18,1019.416
2011-01-19,1010.844
2011-01-20,998.819
2011-01-21,1001.859
2011-01-24,1010.678
2011-01-25,1009.376
2011-01-26,1018.449
2011-01-27,1018.269
2011-01-28,1000.25
2011-01-31,1007.021
2011-02-01,1022.472
2011-02-02,1024.835
2011-02-03,1023.436
2011-02-04,1024.309
2011-02-07,1029.946
2011-02-08,1036.221
2011-02-09,1033.236
2011-02-10,1029.349
2011-02-11,1033.903
2011-02-14,1035.843
2011-02-15,1035.052
2011-02-16,1039.409
2011-02-17,1043.388
2011-02-18,1044.432
2011-02-21,1040.987
2011-02-22,1025.197
2011-02-23,1017.846
2011-02-24,1016.208
2011-02-25,1028.72
2011-02-28,1035.233
2011-03-01,1025.341
2011-03-02,1025.655
2011-03-03,1038.499
2011-03-04,1034.61
2011-03-07,1026.362
2011-03-08,1028.554
2011-03-09,1026.318
2011-03-10,1006.609
2011-03-11,1008.617
2011-03-14,1004.587
2011-03-15,988.105
2011-03-16,971.222
2011-03-17,985.985
2011-03-18,991.66
2011-03-21,1009.103
2011-03-22,1007.321
2011-03-23,1010.547
2011-03-24,1023.537
2011-03-25,1024.251
2011-03-28,1021.509
2011-03-29,1026.876
2011-03-30,1036.084
2011-03-31,1035.298
2011-04-01,1042.693
2011-04-04,1046.513
2011-04-05,1047.059
2011-04-06,1052.536
2011-04-07,1048.616
2011-04-08,1051.911
2011-04-11,1050.405
2011-04-12,1038.355
2011-04-13,1043.57
2011-04-14,1041.582
2011-04-15,1042.915
2011-04-18,1027.484
2011-04-19,1036.185
2011-04-20,1057.465
2011-04-21,1067.815
2011-04-22,1067.815
2011-04-25,1064.745
2011-04-26,1072.562
2011-04-27,1075.615
2011-04-28,1083.051
2011-04-29,1085.41
2011-05-02,1086.913
2011-05-03,1079.155
2011-05-04,1069.415
2011-05-05,1056.06
2011-05-06,1062.55
2011-05-09,1059.791
2011-05-10,1069.14
2011-05-11,1062.162
2011-05-12,1058.013
2011-05-13,1052.345
2011-05-16,1047.996
2011-05-17,1042.654
2011-05-18,1052.604
2011-05-19,1057.356
2011-05-20,1050.825
2011-05-23,1033.524
2011-05-24,1036.137
2011-05-25,1040.256
2011-05-26,1045.712
2011-05-27,1055.54
2011-05-30,1055.977
2011-05-31,1068.034
2011-06-01,1053.51
2011-06-02,1046.767
2011-06-03,1041.978
2011-06-06,1035.281
2011-06-07,1035.762
2011-06-08,1026.122
2011-06-09,1031.849
2011-06-10,1013.594
2011-06-13,1013.729
2011-06-14,1027.238
2011-06-15,1009.458
2011-06-16,1000.774
2011-06-17,1004.309
2011-06-20,1006.113
2011-06-21,1022.722
2011-06-22,1018.479
2011-06-23,1006.967
2011-06-24,1001.777
2011-06-27,1010.099
2011-06-28,1023.72
2011-06-29,1036.759
2011-06-30,1050.394
2011-07-01,1060.57
2011-07-04,1063.762
2011-07-05,1065.117
2011-07-06,1063.258
2011-07-07,1074.458
2011-07-08,1067.087
2011-07-11,1045.015
2011-07-12,1038.48
2011-07-13,1049.492
2011-07-14,1041.737
2011-07-15,1046.28
2011-07-18,1034.65
2011-07-19,1053.489
2011-07-20,1056.637
2011-07-21,1069.689
2011-07-22,1074.419
2011-07-25,1071.691
2011-07-26,1072.517
2011-07-27,1052.964
2011-07-28,1050.132
2011-07-29,1043.518
2011-08-01,1035.937
2011-08-02,1014.171
2011-08-03,1011.64
2011-08-04,967.293
2011-08-05,957.401
2011-08-08,906.78
2011-08-09,936.66
2011-08-10,907.232
2011-08-11,939.099
2011-08-12,953.652
2011-08-15,970.058
2011-08-16,964.457
2011-08-17,967.27
2011-08-18,920.551
2011-08-19,907.53
2011-08-22,909.756
2011-08-23,933.006
2011-08-24,942.006
2011-08-25,929.052
2011-08-26,938.821
2011-08-29,960.497
2011-08-30,965.604
2011-08-31,977.62
2011-09-01,971.83
2011-09-02,950.302
2011-09-05,933.601
2011-09-06,928.19
2011-09-07,953.229
2011-09-08,950.0
2011-09-09,920.624
2011-09-12,912.231
2011-09-13,920.999
2011-09-14,931.408
2011-09-15,949.448
2011-09-16,954.125
2011-09-19,938.336
2011-09-20,945.259
2011-09-21,924.364
2011-09-22,881.953
2011-09-23,885.975
2011-09-26,898.022
2011-09-27,921.864
2011-09-28,905.233
2011-09-29,906.336
2011-09-30,883.03
2011-10-03,861.16
2011-10-04,861.867
2011-10-05,882.884
2011-10-06,906.431
2011-10-07,909.142
2011-10-10,935.124
2011-10-11,937.485
2011-10-12,950.769
2011-10-13,946.895
2011-10-14,965.872
2011-10-17,950.802
2011-10-18,955.103
2011-10-19,948.654
2011-10-20,941.425
2011-10-21,964.527
2011-10-24,979.672
2011-10-25,966.95
2011-10-26,969.854
2011-10-27,1009.316
2011-10-28,1014.367
2011-10-31,987.554
2011-11-01,955.611
2011-11-02,970.34
2011-11-03,986.184
2011-11-04,983.584
2011-11-07,985.715
2011-11-08,997.464
2011-11-09,965.892
2011-11-10,964.769
2011-11-11,987.261
2011-11-14,977.959
2011-11-15,978.242
2011-11-16,968.267
2011-11-17,952.142
2011-11-18,947.096
2011-11-21,923.81
2011-11-22,923.95
2011-11-23,903.49
2011-11-24,902.32
2011-11-25,899.888
2011-11-28,930.511
2011-11-29,933.662
2011-11-30,971.265
2011-12-01,971.644
2011-12-02,971.333
2011-12-05,979.073
2011-12-06,974.941
2011-12-07,976.289
2011-12-08,960.061
2011-12-09,970.812
2011-12-12,956.372
2011-12-13,948.131
2011-12-14,929.698
2011-12-15,932.299
2011-12-16,934.78
2011-12-19,927.954
2011-12-20,951.876
2011-12-21,948.083
2011-12-22,953.694
2011-12-23,961.936
2011-12-26,961.962
2011-12-27,963.439
2011-12-28,951.552
2011-12-29,958.711
2011-12-30,961.536
2012-01-02,964.166
2012-01-03,982.57
2012-01-04,979.727
2012-01-05,976.241
2012-01-06,972.944
2012-01-09,973.038
2012-01-10,984.879
2012-01-11,981.178
2012-01-12,984.021
2012-01-13,978.524
2012-01-16,981.217
2012-01-17,989.866
2012-01-18,999.207
2012-01-19,1007.338
2012-01-20,1006.723
2012-01-23,1012.284
2012-01-24,1009.346
2012-01-25,1017.595
2012-01-26,1024.779
2012-01-27,1021.526
2012-01-30,1017.728
2012-01-31,1019.287
2012-02-01,1032.183
2012-02-02,1034.315
2012-02-03,1047.726
2012-02-06,1046.07
2012-02-07,1050.17
2012-02-08,1050.449
2012-02-09,1054.995
2012-02-10,1044.815
2012-02-13,1053.42
2012-02-14,1050.617
2012-02-15,1048.764
2012-02-16,1053.98
2012-02-17,1057.645
2012-02-20,1064.031
2012-02-21,1063.853
2012-02-22,1061.189
2012-02-23,1066.315
2012-02-24,1071.568
2012-02-27,1069.391
2012-02-28,1075.209
2012-02-29,1072.555
2012-03-01,1077.523
2012-03-02,1072.147
2012-03-05,1066.634
2012-03-06,1044.272
2012-03-07,1050.444
2012-03-08,1068.624
2012-03-09,1070.049
2012-03-12,1068.412
2012-03-13,1084.522
2012-03-14,1082.867
2012-03-15,1088.583
2012-03-16,1094.458
2012-03-19,1099.345
2012-03-20,1091.486
2012-03-21,1089.435
2012-03-22,1081.543
2012-03-23,1085.428
2012-03-26,1100.526
2012-03-27,1099.008
2012-03-28,1091.723
2012-03-29,1086.016
2012-03-30,1091.842
2012-04-02,1105.051
2012-04-03,1101.882
2012-04-04,1080.777
2012-04-05,1081.671
2012-04-06,1081.671
2012-04-09,1075.224
2012-04-10,1056.617
2012-04-11,1063.197
2012-04-12,1079.753
2012-04-13,1065.936
2012-04-16,1062.64
2012-04-17,1082.286
2012-04-18,1080.209
2012-04-19,1074.974
2012-04-20,1078.663
2012-04-23,1062.211
2012-04-24,1066.39
2012-04-25,1082.66
2012-04-26,1088.776
2012-04-27,1094.504
2012-04-30,1089.534
2012-05-01,1093.148
2012-05-02,1091.084
2012-05-03,1085.65
2012-05-04,1065.359
2012-05-07,1062.789
2012-05-08,1052.094
2012-05-09,1046.262
2012-05-10,1047.492
2012-05-11,1047.651
2012-05-14,1032.327
2012-05-15,1026.523
2012-05-16,1019.738
2012-05-17,1005.857
2012-05-18,995.635
2012-05-21,1012.135
2012-05-22,1017.601
2012-05-23,1008.576
2012-05-24,1010.873
2012-05-25,1007.557
2012-05-28,1009.211
2012-05-29,1020.7
2012-05-30,1003.425
2012-05-31,998.633
2012-06-01,974.866
2012-06-04,975.936
2012-06-05,979.633
2012-06-06,1001.777
2012-06-07,1007.186
2012-06-08,1006.92
2012-06-11,1000.913
2012-06-12,1008.994
2012-06-13,1006.44
2012-06-14,1009.816
2012-06-15,1019.157
2012-06-18,1024.656
2012-06-19,1038.276
2012-06-20,1038.028
2012-06-21,1017.195
2012-06-22,1016.791
2012-06-25,1001.826
2012-06-26,1004.899
2012-06-27,1013.191
2012-06-28,1007.569
2012-06-29,1039.931
2012-07-02,1044.721
2012-07-03,1055.912
2012-07-04,1054.964
2012-07-05,1050.822
2012-07-06,1039.71
2012-07-09,1036.331
2012-07-10,1031.843
2012-07-11,1028.895
2012-07-12,1018.472
2012-07-13,1035.023
2012-07-16,1034.305
2012-07-17,1037.576
2012-07-18,1047.83
2012-07-19,1058.997
2012-07-20,1047.371
2012-07-23,1030.7
2012-07-24,1024.433
2012-07-25,1022.591
2012-07-26,1044.799
2012-07-27,1063.892
2012-07-30,1065.964
2012-07-31,1062.356
2012-08-01,1061.049
2012-08-02,1051.729
2012-08-03,1073.359
2012-08-06,1078.528
2012-08-07,1083.945
2012-08-08,1083.059
2012-08-09,1085.494
2012-08-10,1085.59
2012-08-13,1085.482
2012-08-14,1087.819
2012-08-15,1087.945
2012-08-16,1096.238
2012-08-17,1098.276
2012-08-20,1099.323
2012-08-21,1101.496
2012-08-22,1097.804
2012-08-23,1094.751
2012-08-24,1097.459
2012-08-27,1098.967
2012-08-28,1097.398
2012-08-29,1096.377
2012-08-30,1086.12
2012-08-31,1093.547
2012-09-03,1096.38
2012-09-04,1091.221
2012-09-05,1091.251
2012-09-06,1113.285
2012-09-07,1120.131
2012-09-10,1113.022
2012-09-11,1116.814
2012-09-12,1118.672
2012-09-13,1130.706
2012-09-14,1145.967
2012-09-17,1144.495
2012-09-18,1142.331
2012-09-19,1145.137
2012-09-20,1139.704
2012-09-21,1141.101
2012-09-24,1134.833
2012-09-25,1129.493
2012-09-26,1116.524
2012-09-27,1126.63
2012-09-28,1119.686
2012-10-01,1127.106
2012-10-02,1127.513
2012-10-03,1128.925
2012-10-04,1135.805
2012-10-05,1139.358
2012-10-08,1130.35
2012-10-09,1118.44
2012-10-10,1113.674
2012-10-11,1116.119
2012-10-12,1115.815
2012-10-15,1121.343
2012-10-16,1135.023
2012-10-17,1138.683
2012-10-18,1132.909
2012-10-19,1117.009
2012-10-22,1118.367
2012-10-23,1100.077
2012-10-24,1100.511
2012-10-25,1102.928
2012-10-26,1102.55
2012-10-29,1100.87
2012-10-30,1105.075
2012-10-31,1101.676
2012-11-01,1111.26
2012-11-02,1104.368
2012-11-05,1104.392
2012-11-06,1110.442
2012-11-07,1092.389
2012-11-08,1081.531
2012-11-09,1083.268
2012-11-12,1083.173
2012-11-13,1081.721
2012-11-14,1069.477
2012-11-15,1064.681
2012-11-16,1063.572
2012-11-19,1089.549
2012-11-20,1091.391
2012-11-21,1093.692
2012-11-22,1098.473
2012-11-23,1111.99
2012-11-26,1111.45
2012-11-27,1109.654
2012-11-28,1115.166
2012-11-29,1125.328
2012-11-30,1125.244
2012-12-03,1124.394
2012-12-04,1122.704
2012-12-05,1119.19
2012-12-06,1122.897
2012-12-07,1123.188
2012-12-10,1125.136
2012-12-11,1132.118
2012-12-12,1132.035
2012-12-13,1127.308
2012-12-14,1123.572
2012-12-17,1132.099
2012-12-18,1142.143
2012-12-19,1139.306
2012-12-20,1140.685
2012-12-21,1131.659
2012-12-24,1130.648
2012-12-25,1130.63
2012-12-26,1125.914
2012-12-27,1126.458
2012-12-28,1118.012
2012-12-31,1130.328
2013-01-01,1130.366
2013-01-02,1157.387
2013-01-03,1153.959
2013-01-04,1154.53
2013-01-07,1152.179
2013-01-08,1149.3
2013-01-09,1153.406
2013-01-10,1161.643
2013-01-11,1165.311
2013-01-14,1161.6
2013-01-15,1161.691
2013-01-16,1162.065
2013-01-17,1168.945
2013-01-18,1168.818
2013-01-21,1170.466
2013-01-22,1173.004
2013-01-23,1177.532
2013-01-24,1176.191
2013-01-25,1182.213
2013-01-28,1179.71
2013-01-29,1184.152
2013-01-30,1182.544
2013-01-31,1178.741
2013-02-01,1191.732
2013-02-04,1175.015
2013-02-05,1183.482
2013-02-06,1182.099
2013-02-07,1178.392
2013-02-08,1188.016
2013-02-11,1181.843
2013-02-12,1184.758
2013-02-13,1187.356
2013-02-14,1186.239
2013-02-15,1185.467
2013-02-18,1184.712
2013-02-19,1194.165
2013-02-20,1186.777
2013-02-21,1172.292
2013-02-22,1181.053
2013-02-25,1170.908
2013-02-26,1167.081
2013-02-27,1179.02
2013-02-28,1183.201
2013-03-01,1181.212
2013-03-04,1183.015
2013-03-05,1197.896
2013-03-06,1196.262
2013-03-07,1200.711
2013-03-08,1202.374
2013-03-11,1206.902
2013-03-12,1205.145
2013-03-13,1204.22
2013-03-14,1211.856
2013-03-15,1214.014
2013-03-18,1204.749
2013-03-19,1199.118
2013-03-20,1206.123
2013-03-21,1196.002
2013-03-22,1204.253
2013-03-25,1199.829
2013-03-26,1205.991
2013-03-27,1203.798
2013-03-28,1210.2
2013-03-29,1210.2
2013-04-01,1206.212
2013-04-02,1215.897
2013-04-03,1206.855
2013-04-04,1202.636
2013-04-05,1195.071
2013-04-08,1202.049
2013-04-09,1204.804
2013-04-10,1220.691
2013-04-11,1228.095
2013-04-12,1222.098
2013-04-15,1200.617
2013-04-16,1209.165
2013-04-17,1190.231
2013-04-18,1183.728
2013-04-19,1190.736
2013-04-22,1192.906
2013-04-23,1207.179
2013-04-24,1209.446
2013-04-25,1216.898
2013-04-26,1215.337
2013-04-29,1226.245
2013-04-30,1232.361
2013-05-01,1226.424
2013-05-02,1231.741
2013-05-03,1244.822
2013-05-06,1245.074
2013-05-07,1248.997
2013-05-08,1260.363
2013-05-09,1256.828
2013-05-10,1257.204
2013-05-13,1256.849
2013-05-14,1264.705
2013-05-15,1265.452
2013-05-16,1262.333
2013-05-17,1266.214
2013-05-20,1268.058
2013-05-21,1270.46
2013-05-22,1264.394
2013-05-23,1252.283
2013-05-24,1252.615
2013-05-27,1253.076
2013-05-28,1258.651
2013-05-29,1247.84
2013-05-30,1254.624
2013-05-31,1237.215
2013-06-03,1238.124
2013-06-04,1236.201
2013-06-05,1218.558
2013-06-06,1222.715
2013-06-07,1238.401
2013-06-10,1237.05
2013-06-11,1226.853
2013-06-12,1221.522
2013-06-13,1230.141
2013-06-14,1228.903
2013-06-17,1236.676
2013-06-18,1242.956
2013-06-19,1234.602
2013-06-20,1193.493
2013-06-21,1188.412
2013-06-24,1170.664
2013-06-25,1181.944
2013-06-26,1195.34
2013-06-27,1202.167
2013-06-28,1197.658
2013-07-01,1207.837
2013-07-02,1208.5
2013-07-03,1204.674
2013-07-04,1212.729
2013-07-05,1212.553
2013-07-08,1221.21
2013-07-09,1228.191
2013-07-10,1232.457
2013-07-11,1253.013
2013-07-12,1255.227
2013-07-15,1256.926
2013-07-16,1254.422
2013-07-17,1258.124
2013-07-18,1262.781
2013-07-19,1265.039
2013-07-22,1268.647
2013-07-23,1264.782
2013-07-24,1266.205
2013-07-25,1267.616
2013-07-26,1268.462
2013-07-29,1265.832
2013-07-30,1266.575
2013-07-31,1266.557
2013-08-01,1281.112
2013-08-02,1287.34
2013-08-05,1287.323
2013-08-06,1283.867
2013-08-07,1278.442
2013-08-08,1284.956
2013-08-09,1282.829
2013-08-12,1282.314
2013-08-13,1286.875
2013-08-14,1285.403
2013-08-15,1270.156
2013-08-16,1271.743
2013-08-19,1267.938
2013-08-20,1268.564
2013-08-21,1261.408
2013-08-22,1269.761
2013-08-23,1274.41
2013-08-26,1273.707
2013-08-27,1254.478
2013-08-28,1251.915
2013-08-29,1253.877
2013-08-30,1246.623
2013-09-02,1254.674
2013-09-03,1259.153
2013-09-04,1267.33
2013-09-05,1267.576
2013-09-06,1271.823
2013-09-09,1282.413
2013-09-10,1292.401
2013-09-11,1297.005
2013-09-12,1295.409
2013-09-13,1295.823
2013-09-16,1305.412
2013-09-17,1307.908
2013-09-18,1320.608
2013-09-19,1332.527
2013-09-20,1324.985
2013-09-23,1319.267
2013-09-24,1317.345
2013-09-25,1313.763
2013-09-26,1318.894
2013-09-27,1316.868
2013-09-30,1308.557
2013-10-01,1317.216
2013-10-02,1314.05
2013-10-03,1305.824
2013-10-04,1310.148
2013-10-07,1300.973
2013-10-08,1287.041
2013-10-09,1280.874
2013-10-10,1304.915
2013-10-11,1314.494
2013-10-14,1319.33
2013-10-15,1315.732
2013-10-16,1326.598
2013-10-17,1337.833
2013-10-18,1352.399
2013-10-21,1353.727
2013-10-22,1364.654
2013-10-23,1360.15
2013-10-24,1366.467
2013-10-25,1368.447
2013-10-28,1369.794
2013-10-29,1372.073
2013-10-30,1368.957
2013-10-31,1361.742
2013-11-01,1359.38
2013-11-04,1362.263
2013-11-05,1359.683
2013-11-06,1364.719
2013-11-07,1347.963
2013-11-08,1356.328
2013-11-11,1359.645
2013-11-12,1357.132
2013-11-13,1361.852
2013-11-14,1373.006
2013-11-15,1379.048
2013-11-18,1378.517
2013-11-19,1374.452
2013-11-20,1369.499
2013-11-21,1373.758
2013-11-22,1381.488
2013-11-25,1382.588
2013-11-26,1383.647
2013-11-27,1389.177
2013-11-28,1391.373
2013-11-29,1393.186
2013-12-02,1387.156
2013-12-03,1378.996
2013-12-04,1374.017
2013-12-05,1372.476
2013-12-06,1383.742
2013-12-09,1385.942
2013-12-10,1382.138
2013-12-11,1370.952
2013-12-12,1361.513
2013-12-13,1361.306
2013-12-16,1372.162
2013-12-17,1365.587
2013-12-18,1383.877
2013-12-19,1388.076
2013-12-20,1396.082
2013-12-23,1407.905
2013-12-24,1409.195
2013-12-25,1409.21
2013-12-26,1413.584
2013-12-27,1420.318
2013-12-30,1421.096
2013-12-31,1426.271
2014-01-01,1426.296
2014-01-02,1412.66
2014-01-03,1411.01
2014-01-06,1406.48
2014-01-07,1413.995
2014-01-08,1416.211
2014-01-09,1413.129
2014-01-10,1420.127
2014-01-13,1408.559
2014-01-14,1419.87
2014-01-15,1425.012
2014-01-16,1424.088
2014-01-17,1421.872
2014-01-20,1422.388
2014-01-21,1427.307
2014-01-22,1429.658
2014-01-23,1418.855
2014-01-24,1387.657
2014-01-27,1377.12
2014-01-28,1381.334
2014-01-29,1366.725
2014-01-30,1377.197
2014-01-31,1369.564
2014-02-03,1347.146
2014-02-04,1352.812
2014-02-05,1352.86
2014-02-06,1373.834
2014-02-07,1391.127
2014-02-10,1394.892
2014-02-11,1410.966
2014-02-12,1412.44
2014-02-13,1419.615
2014-02-14,1426.311
2014-02-17,1428.675
2014-02-18,1433.399
2014-02-19,1427.027
2014-02-20,1429.003
2014-02-21,1429.332
2014-02-24,1439.058
2014-02-25,1439.777
2014-02-26,1436.916
2014-02-27,1441.489
2014-02-28,1447.701
2014-03-03,1429.577
2014-03-04,1451.693
2014-03-05,1453.444
2014-03-06,1459.11
2014-03-07,1453.315
2014-03-10,1450.891
2014-03-11,1446.299
2014-03-12,1442.977
2014-03-13,1427.772
2014-03-14,1419.981
2014-03-17,1433.16
2014-03-18,1442.977
2014-03-19,1436.285
2014-03-20,1434.924
2014-03-21,1431.53
2014-03-24,1421.291
2014-03-25,1428.739
2014-03-26,1424.567
2014-03-27,1421.973
2014-03-28,1428.179
2014-03-31,1436.419
2014-04-01,1448.433
2014-04-02,1451.693
2014-04-03,1448.576
2014-04-04,1435.413
2014-04-07,1420.21
2014-04-08,1426.579
2014-04-09,1441.934
2014-04-10,1421.652
2014-04-11,1406.131
2014-04-14,1414.774
2014-04-15,1416.917
2014-04-16,1432.031
2014-04-17,1435.038
2014-04-18,1435.038
2014-04-21,1438.639
2014-04-22,1449.856
2014-04-23,1444.3
2014-04-24,1449.536
2014-04-25,1436.973
2014-04-28,1438.93
2014-04-29,1447.746
2014-04-30,1451.698
2014-05-01,1455.251
2014-05-02,1453.696
2014-05-05,1456.505
2014-05-06,1448.485
2014-05-07,1449.921
2014-05-08,1451.446
2014-05-09,1450.287
2014-05-12,1463.832
2014-05-13,1465.225
2014-05-14,1462.1
2014-05-15,1451.149
2014-05-16,1457.201
2014-05-19,1461.411
2014-05-20,1454.93
2014-05-21,1464.183
2014-05-22,1469.581
2014-05-23,1474.071
2014-05-26,1477.402
2014-05-27,1484.511
2014-05-28,1481.112
2014-05-29,1488.638
2014-05-30,1490.659
2014-06-02,1490.5
2014-06-03,1488.114
2014-06-04,1490.394
2014-06-05,1497.37
2014-06-06,1503.818
2014-06-09,1505.321
2014-06-10,1506.436
2014-06-11,1502.569
2014-06-12,1494.841
2014-06-13,1493.651
2014-06-16,1494.24
2014-06-17,1495.264
2014-06-18,1502.436
2014-06-19,1509.438
2014-06-20,1507.582
2014-06-23,1505.272
2014-06-24,1498.86
2014-06-25,1502.886
2014-06-26,1502.451
2014-06-27,1508.177
2014-06-30,1510.751
2014-07-01,1521.48
2014-07-02,1524.267
2014-07-03,1533.085
2014-07-04,1531.574
2014-07-07,1523.543
2014-07-08,1510.488
2014-07-09,1516.246
2014-07-10,1505.728
2014-07-11,1509.077
2014-07-14,1520.245
2014-07-15,1512.108
2014-07-16,1517.524
2014-07-17,1502.43
2014-07-18,1514.174
2014-07-21,1510.311
2014-07-22,1520.961
2014-07-23,1526.099
2014-07-24,1527.658
2014-07-25,1516.563
2014-07-28,1516.408
2014-07-29,1512.833
2014-07-30,1513.638
2014-07-31,1487.205
2014-08-01,1480.296
2014-08-04,1485.246
2014-08-05,1477.997
2014-08-06,1473.932
2014-08-07,1465.128
2014-08-08,1474.347
2014-08-11,1483.828
2014-08-12,1480.201
2014-08-13,1490.281
2014-08-14,1497.371
2014-08-15,1497.552
2014-08-18,1511.489
2014-08-19,1520.536
2014-08-20,1522.261
2014-08-21,1525.926
2014-08-22,1522.883
2014-08-25,1530.963
2014-08-26,1535.202
2014-08-27,1535.752
2014-08-28,1530.097
2014-08-29,1533.761
2014-09-01,1533.376
2014-09-02,1534.761
2014-09-03,1535.577
2014-09-04,1533.4
2014-09-05,1535.715
2014-09-08,1531.946
2014-09-09,1522.646
2014-09-10,1526.753
2014-09-11,1527.733
2014-09-12,1521.763
2014-09-15,1518.015
2014-09-16,1524.83
2014-09-17,1528.217
2014-09-18,1536.307
2014-09-19,1531.509
2014-09-22,1517.118
2014-09-23,1509.59
2014-09-24,1519.5
2014-09-25,1495.904
2014-09-26,1505.348
2014-09-29,1500.412
2014-09-30,1498.996
2014-10-01,1480.132
2014-10-02,1473.807
2014-10-03,1483.247
2014-10-06,1484.368
2014-10-07,1465.537
2014-10-08,1479.491
2014-10-09,1462.726
2014-10-10,1438.437
2014-10-13,1422.862
2014-10-14,1422.624
2014-10-15,1406.716
2014-10-16,1407.942
2014-10-17,1431.582
2014-10-20,1440.73
2014-10-21,1467.911
2014-10-22,1460.374
2014-10-23,1476.563
2014-10-24,1481.43
2014-10-27,1480.248
2014-10-28,1498.319
2014-10-29,1498.588
2014-10-30,1503.788
2014-10-31,1518.791
2014-11-03,1512.869
2014-11-04,1506.758
2014-11-05,1514.467
2014-11-06,1519.213
2014-11-07,1516.434
2014-11-10,1525.2
2014-11-11,1528.327
2014-11-12,1527.551
2014-11-13,1532.388
2014-11-14,1532.453
2014-11-17,1531.68
2014-11-18,1542.666
2014-11-19,1540.978
2014-11-20,1542.386
2014-11-21,1552.626
2014-11-24,1560.237
2014-11-25,1561.914
2014-11-26,1568.448
2014-11-27,1569.568
2014-11-28,1567.67
2014-12-01,1552.83
2014-12-02,1557.448
2014-12-03,1560.596
2014-12-04,1559.102
2014-12-05,1562.169
2014-12-08,1551.11
2014-12-09,1548.79
2014-12-10,1529.166
2014-12-11,1532.535
2014-12-12,1510.787
2014-12-15,1493.351
2014-12-16,1490.078
2014-12-17,1505.881
2014-12-18,1539.243
2014-12-19,1545.783
2014-12-22,1551.83
2014-12-23,1548.902
2014-12-24,1550.114
2014-12-25,1550.088
2014-12-26,1555.083
2014-12-29,1559.397
2014-12-30,1548.658
2014-12-31,1538.469
2015-01-01,1538.481
2015-01-02,1532.361
2015-01-05,1502.247
2015-01-06,1487.586
2015-01-07,1498.156
2015-01-08,1529.643
2015-01-09,1519.124
2015-01-12,1513.188
2015-01-13,1516.294
2015-01-14,1505.238
2015-01-15,1499.936
2015-01-16,1514.173
2015-01-19,1519.637
2015-01-20,1522.695
2015-01-21,1530.909
2015-01-22,1546.656
2015-01-23,1547.685
2015-01-26,1553.144
2015-01-27,1542.597
2015-01-28,1531.202
2015-01-29,1539.488
2015-01-30,1525.367
2015-02-02,1538.596
2015-02-03,1555.84
2015-02-04,1556.704
2015-02-05,1568.479
2015-02-06,1562.059
2015-02-09,1554.645
2015-02-10,1569.287
2015-02-11,1570.259
2015-02-12,1584.362
2015-02-13,1594.76
2015-02-16,1594.792
2015-02-17,1598.472
2015-02-18,1601.263
2015-02-19,1606.495
2015-02-20,1615.227
2015-02-23,1620.686
2015-02-24,1623.153
2015-02-25,1624.812
2015-02-26,1625.497
2015-02-27,1622.643
2015-03-02,1630.283
2015-03-03,1621.687
2015-03-04,1617.889
2015-03-05,1621.72
