Date,KOKUSAI INDEX (WORLD ex JP) LARGE GROWTH Large Cap
2005-11-07,762.413
2005-11-08,760.421
2005-11-09,759.37
2005-11-10,763.33
2005-11-11,766.502
2005-11-14,766.313
2005-11-15,764.258
2005-11-16,763.16
2005-11-17,770.432
2005-11-18,772.49
2005-11-21,775.876
2005-11-22,777.919
2005-11-23,781.739
2005-11-24,781.594
2005-11-25,782.077
2005-11-28,777.403
2005-11-29,776.228
2005-11-30,773.267
2005-12-01,782.153
2005-12-02,785.519
2005-12-05,783.496
2005-12-06,785.973
2005-12-07,782.726
2005-12-08,784.627
2005-12-09,785.887
2005-12-12,789.058
2005-12-13,790.814
2005-12-14,792.821
2005-12-15,789.476
2005-12-16,790.728
2005-12-19,786.464
2005-12-20,784.27
2005-12-21,785.192
2005-12-22,787.172
2005-12-23,787.546
2005-12-26,787.546
2005-12-27,783.624
2005-12-28,785.633
2005-12-29,783.936
2005-12-30,778.43
2006-01-02,779.16
2006-01-03,793.26
2006-01-04,801.884
2006-01-05,801.004
2006-01-06,808.841
2006-01-09,809.421
2006-01-10,807.305
2006-01-11,810.422
2006-01-12,806.811
2006-01-13,806.644
2006-01-16,809.215
2006-01-17,804.407
2006-01-18,799.474
2006-01-19,804.476
2006-01-20,792.555
2006-01-23,796.588
2006-01-24,797.26
2006-01-25,798.401
2006-01-26,802.455
2006-01-27,807.222
2006-01-30,806.969
2006-01-31,806.654
2006-02-01,809.26
2006-02-02,801.516
2006-02-03,797.062
2006-02-06,795.278
2006-02-07,788.783
2006-02-08,791.616
2006-02-09,793.438
2006-02-10,792.511
2006-02-13,790.109
2006-02-14,794.402
2006-02-15,797.44
2006-02-16,801.714
2006-02-17,801.321
2006-02-20,803.926
2006-02-21,801.374
2006-02-22,804.506
2006-02-23,803.279
2006-02-24,802.764
2006-02-27,806.567
2006-02-28,798.787
2006-03-01,806.388
2006-03-02,805.66
2006-03-03,805.609
2006-03-06,803.396
2006-03-07,797.341
2006-03-08,798.165
2006-03-09,797.694
2006-03-10,801.712
2006-03-13,805.683
2006-03-14,812.948
2006-03-15,816.057
2006-03-16,818.244
2006-03-17,819.106
2006-03-20,819.832
2006-03-21,814.494
2006-03-22,817.654
2006-03-23,813.493
2006-03-24,816.989
2006-03-27,814.308
2006-03-28,811.896
2006-03-29,814.072
2006-03-30,820.447
2006-03-31,815.448
2006-04-03,819.993
2006-04-04,824.242
2006-04-05,827.887
2006-04-06,828.052
2006-04-07,820.063
2006-04-10,822.025
2006-04-11,816.999
2006-04-12,815.921
2006-04-13,817.456
2006-04-14,817.456
2006-04-17,819.637
2006-04-18,827.488
2006-04-19,832.681
2006-04-20,831.484
2006-04-21,833.524
2006-04-24,831.415
2006-04-25,829.735
2006-04-26,832.724
2006-04-27,834.574
2006-04-28,832.133
2006-05-01,832.594
2006-05-02,837.578
2006-05-03,831.098
2006-05-04,835.221
2006-05-05,844.162
2006-05-08,843.87
2006-05-09,846.866
2006-05-10,845.045
2006-05-11,838.352
2006-05-12,829.287
2006-05-15,823.474
2006-05-16,823.53
2006-05-17,807.947
2006-05-18,803.088
2006-05-19,800.669
2006-05-22,794.036
2006-05-23,799.339
2006-05-24,795.11
2006-05-25,805.038
2006-05-26,812.163
2006-05-29,813.829
2006-05-30,802.899
2006-05-31,805.666
2006-06-01,812.167
2006-06-02,815.725
2006-06-05,805.574
2006-06-06,795.68
2006-06-07,792.401
2006-06-08,780.573
2006-06-09,783.953
2006-06-12,773.444
2006-06-13,763.374
2006-06-14,768.366
2006-06-15,784.652
2006-06-16,782.226
2006-06-19,777.712
2006-06-20,779.883
2006-06-21,787.924
2006-06-22,784.153
2006-06-23,783.066
2006-06-26,784.491
2006-06-27,778.775
2006-06-28,779.588
2006-06-29,796.435
2006-06-30,805.989
2006-07-03,811.058
2006-07-04,811.77
2006-07-05,800.993
2006-07-06,804.863
2006-07-07,802.332
2006-07-10,800.986
2006-07-11,801.25
2006-07-12,794.874
2006-07-13,785.129
2006-07-14,777.426
2006-07-17,773.012
2006-07-18,772.548
2006-07-19,787.269
2006-07-20,785.159
2006-07-21,779.636
2006-07-24,791.338
2006-07-25,794.95
2006-07-26,794.538
2006-07-27,797.457
2006-07-28,805.466
2006-07-31,803.801
2006-08-01,797.836
2006-08-02,806.143
2006-08-03,803.466
2006-08-04,808.251
2006-08-07,802.819
2006-08-08,800.925
2006-08-09,803.619
2006-08-10,801.622
2006-08-11,799.983
2006-08-14,802.728
2006-08-15,813.531
2006-08-16,821.808
2006-08-17,823.634
2006-08-18,822.923
2006-08-21,824.014
2006-08-22,822.756
2006-08-23,818.396
2006-08-24,818.577
2006-08-25,818.051
2006-08-28,823.317
2006-08-29,824.889
2006-08-30,830.227
2006-08-31,828.947
2006-09-01,833.185
2006-09-04,836.092
2006-09-05,835.015
2006-09-06,824.481
2006-09-07,817.396
2006-09-08,818.315
2006-09-11,816.782
2006-09-12,825.827
2006-09-13,827.655
2006-09-14,828.41
2006-09-15,827.884
2006-09-18,829.819
2006-09-19,827.021
2006-09-20,832.832
2006-09-21,831.432
2006-09-22,827.641
2006-09-25,830.147
2006-09-26,837.292
2006-09-27,841.862
2006-09-28,843.292
2006-09-29,840.354
2006-10-02,839.413
2006-10-03,839.633
2006-10-04,846.226
2006-10-05,850.82
2006-10-06,846.762
2006-10-09,848.512
2006-10-10,849.313
2006-10-11,848.057
2006-10-12,855.92
2006-10-13,857.195
2006-10-16,860.31
2006-10-17,855.486
2006-10-18,857.675
2006-10-19,861.433
2006-10-20,864.01
2006-10-23,867.793
2006-10-24,867.197
2006-10-25,871.433
2006-10-26,875.119
2006-10-27,870.242
2006-10-30,870.403
2006-10-31,871.228
2006-11-01,868.148
2006-11-02,867.392
2006-11-03,865.404
2006-11-06,875.384
2006-11-07,881.098
2006-11-08,879.515
2006-11-09,876.827
2006-11-10,877.983
2006-11-13,877.342
2006-11-14,880.708
2006-11-15,884.803
2006-11-16,887.478
2006-11-17,884.824
2006-11-20,885.758
2006-11-21,887.816
2006-11-22,892.967
2006-11-23,892.893
2006-11-24,892.639
2006-11-27,880.01
2006-11-28,881.131
2006-11-29,889.926
2006-11-30,890.84
2006-12-01,888.092
2006-12-04,896.425
2006-12-05,900.543
2006-12-06,899.429
2006-12-07,897.322
2006-12-08,898.099
2006-12-11,897.42
2006-12-12,898.454
2006-12-13,900.813
2006-12-14,907.081
2006-12-15,905.203
2006-12-18,900.707
2006-12-19,901.948
2006-12-20,901.503
2006-12-21,897.614
2006-12-22,893.05
2006-12-25,893.05
2006-12-26,894.23
2006-12-27,900.898
2006-12-28,901.735
2006-12-29,899.917
2007-01-01,899.917
2007-01-02,906.24
2007-01-03,901.826
2007-01-04,899.524
2007-01-05,891.955
2007-01-08,892.457
2007-01-09,893.342
2007-01-10,891.679
2007-01-11,901.258
2007-01-12,908.742
2007-01-15,911.441
2007-01-16,909.381
2007-01-17,909.249
2007-01-18,905.874
2007-01-19,910.366
2007-01-22,905.62
2007-01-23,910.306
2007-01-24,916.315
2007-01-25,910.23
2007-01-26,904.844
2007-01-29,906.225
2007-01-30,911.867
2007-01-31,914.511
2007-02-01,922.078
2007-02-02,923.976
2007-02-05,921.626
2007-02-06,923.582
2007-02-07,928.076
2007-02-08,925.518
2007-02-09,922.348
2007-02-12,917.439
2007-02-13,922.946
2007-02-14,933.653
2007-02-15,936.33
2007-02-16,934.525
2007-02-19,936.211
2007-02-20,936.869
2007-02-21,933.027
2007-02-22,934.144
2007-02-23,935.475
2007-02-26,935.23
2007-02-27,905.893
2007-02-28,901.88
2007-03-01,896.186
2007-03-02,889.419
2007-03-05,879.113
2007-03-06,890.924
2007-03-07,893.711
2007-03-08,900.205
2007-03-09,900.525
2007-03-12,902.834
2007-03-13,889.969
2007-03-14,886.758
2007-03-15,895.396
2007-03-16,895.74
2007-03-19,906.784
2007-03-20,911.804
2007-03-21,923.257
2007-03-22,929.056
2007-03-23,928.598
2007-03-26,928.301
2007-03-27,924.376
2007-03-28,918.586
2007-03-29,923.337
2007-03-30,922.809
2007-04-02,926.533
2007-04-03,936.744
2007-04-04,940.822
2007-04-05,944.947
2007-04-06,944.947
2007-04-09,943.147
2007-04-10,949.408
2007-04-11,945.157
2007-04-12,949.54
2007-04-13,954.399
2007-04-16,965.266
2007-04-17,967.495
2007-04-18,965.697
2007-04-19,964.124
2007-04-20,974.233
2007-04-23,972.121
2007-04-24,970.435
2007-04-25,978.496
2007-04-26,977.135
2007-04-27,976.46
2007-04-30,970.797
2007-05-01,970.178
2007-05-02,977.077
2007-05-03,979.918
2007-05-04,985.607
2007-05-07,988.685
2007-05-08,983.297
2007-05-09,987.387
2007-05-10,975.269
2007-05-11,982.527
2007-05-14,981.39
2007-05-15,982.364
2007-05-16,987.138
2007-05-17,986.021
2007-05-18,993.312
2007-05-21,993.203
2007-05-22,991.8
2007-05-23,995.004
2007-05-24,985.688
2007-05-25,990.266
2007-05-28,990.742
2007-05-29,992.88
2007-05-30,996.208
2007-05-31,1000.0
2007-06-01,1005.441
2007-06-04,1008.698
2007-06-05,1005.042
2007-06-06,992.64
2007-06-07,976.865
2007-06-08,979.356
2007-06-11,982.647
2007-06-12,974.922
2007-06-13,983.764
2007-06-14,994.501
2007-06-15,1006.176
2007-06-18,1005.906
2007-06-19,1004.95
2007-06-20,999.587
2007-06-21,999.275
2007-06-22,993.015
2007-06-25,990.096
2007-06-26,985.424
2007-06-27,987.714
2007-06-28,993.376
2007-06-29,996.729
2007-07-02,1005.416
2007-07-03,1011.08
2007-07-04,1013.738
2007-07-05,1013.52
2007-07-06,1019.332
2007-07-09,1021.694
2007-07-10,1013.227
2007-07-11,1017.544
2007-07-12,1033.612
2007-07-13,1037.09
2007-07-16,1036.385
2007-07-17,1036.333
2007-07-18,1032.067
2007-07-19,1041.97
2007-07-20,1032.767
2007-07-23,1036.737
2007-07-24,1022.162
2007-07-25,1016.898
2007-07-26,993.734
2007-07-27,980.144
2007-07-30,986.996
2007-07-31,987.401
2007-08-01,983.577
2007-08-02,991.564
2007-08-03,977.249
2007-08-06,983.953
2007-08-07,988.118
2007-08-08,1007.009
2007-08-09,983.354
2007-08-10,969.365
2007-08-13,976.829
2007-08-14,960.759
2007-08-15,947.699
2007-08-16,927.654
2007-08-17,947.32
2007-08-20,952.696
2007-08-21,955.475
2007-08-22,969.947
2007-08-23,974.678
2007-08-24,985.72
2007-08-27,984.114
2007-08-28,965.938
2007-08-29,980.288
2007-08-30,985.168
2007-08-31,998.276
2007-09-03,998.737
2007-09-04,1007.096
2007-09-05,997.442
2007-09-06,1003.93
2007-09-07,989.0
2007-09-10,985.804
2007-09-11,1002.492
2007-09-12,1005.935
2007-09-13,1013.792
2007-09-14,1010.088
2007-09-17,1001.626
2007-09-18,1021.888
2007-09-19,1038.915
2007-09-20,1039.288
2007-09-21,1045.368
2007-09-24,1047.437
2007-09-25,1046.401
2007-09-26,1051.367
2007-09-27,1057.723
2007-09-28,1060.724
2007-10-01,1071.456
2007-10-02,1068.949
2007-10-03,1064.752
2007-10-04,1063.862
2007-10-05,1076.45
2007-10-08,1073.127
2007-10-09,1081.081
2007-10-10,1086.666
2007-10-11,1089.313
2007-10-12,1091.984
2007-10-15,1084.493
2007-10-16,1074.73
2007-10-17,1082.462
2007-10-18,1085.581
2007-10-19,1065.725
2007-10-22,1057.016
2007-10-23,1074.115
2007-10-24,1070.667
2007-10-25,1078.355
2007-10-26,1093.166
2007-10-29,1101.12
2007-10-30,1095.796
2007-10-31,1110.006
2007-11-01,1092.667
2007-11-02,1096.039
2007-11-05,1089.703
2007-11-06,1103.11
2007-11-07,1092.174
2007-11-08,1085.434
2007-11-09,1065.098
2007-11-12,1047.076
2007-11-13,1066.951
2007-11-14,1069.446
2007-11-15,1055.273
2007-11-16,1057.623
2007-11-19,1041.509
2007-11-20,1053.096
2007-11-21,1033.796
2007-11-22,1038.591
2007-11-23,1052.479
2007-11-26,1043.003
2007-11-27,1048.028
2007-11-28,1072.129
2007-11-29,1077.388
2007-11-30,1080.076
2007-12-03,1073.874
2007-12-04,1068.605
2007-12-05,1081.15
2007-12-06,1088.437
2007-12-07,1091.534
2007-12-10,1099.661
2007-12-11,1084.108
2007-12-12,1089.168
2007-12-13,1077.408
2007-12-14,1065.63
2007-12-17,1044.9
2007-12-18,1047.048
2007-12-19,1045.366
2007-12-20,1050.354
2007-12-21,1069.902
2007-12-24,1077.026
2007-12-25,1077.026
2007-12-26,1080.663
2007-12-27,1075.649
2007-12-28,1079.637
2007-12-31,1072.54
2008-01-01,1072.54
2008-01-02,1062.514
2008-01-03,1061.403
2008-01-04,1036.995
2008-01-07,1033.216
2008-01-08,1028.572
2008-01-09,1030.663
2008-01-10,1032.706
2008-01-11,1020.036
2008-01-14,1031.248
2008-01-15,1005.798
2008-01-16,987.777
2008-01-17,973.094
2008-01-18,968.653
2008-01-21,939.102
2008-01-22,939.305
2008-01-23,934.355
2008-01-24,966.582
2008-01-25,963.726
2008-01-28,967.16
2008-01-29,973.286
2008-01-30,968.518
2008-01-31,980.356
2008-02-01,996.409
2008-02-04,992.488
2008-02-05,960.124
2008-02-06,956.779
2008-02-07,948.316
2008-02-08,953.441
2008-02-11,956.99
2008-02-12,974.634
2008-02-13,981.034
2008-02-14,979.217
2008-02-15,973.15
2008-02-18,978.214
2008-02-19,982.348
2008-02-20,979.818
2008-02-21,981.028
2008-02-22,982.206
2008-02-25,995.76
2008-02-26,1006.981
2008-02-27,1015.355
2008-02-28,1009.023
2008-02-29,989.165
2008-03-03,983.831
2008-03-04,978.913
2008-03-05,990.345
2008-03-06,980.999
2008-03-07,970.355
2008-03-10,955.184
2008-03-11,971.128
2008-03-12,977.454
2008-03-13,980.494
2008-03-14,969.049
2008-03-17,947.234
2008-03-18,977.996
2008-03-19,956.429
2008-03-20,953.244
2008-03-21,953.244
2008-03-24,964.209
2008-03-25,984.911
2008-03-26,985.339
2008-03-27,983.573
2008-03-28,977.356
2008-03-31,980.988
2008-04-01,1001.066
2008-04-02,1005.0
2008-04-03,1008.577
2008-04-04,1016.526
2008-04-07,1020.145
2008-04-08,1013.841
2008-04-09,1009.881
2008-04-10,1014.206
2008-04-11,997.792
2008-04-14,993.984
2008-04-15,998.595
2008-04-16,1023.344
2008-04-17,1017.436
2008-04-18,1032.278
2008-04-21,1038.467
2008-04-22,1032.761
2008-04-23,1037.899
2008-04-24,1034.613
2008-04-25,1039.984
2008-04-28,1039.635
2008-04-29,1030.719
2008-04-30,1030.396
2008-05-01,1038.233
2008-05-02,1045.463
2008-05-05,1046.615
2008-05-06,1053.164
2008-05-07,1044.031
2008-05-08,1050.584
2008-05-09,1043.348
2008-05-12,1053.28
2008-05-13,1054.044
2008-05-14,1057.579
2008-05-15,1068.175
2008-05-16,1075.472
2008-05-19,1080.419
2008-05-20,1070.303
2008-05-21,1060.088
2008-05-22,1061.791
2008-05-23,1049.65
2008-05-26,1048.765
2008-05-27,1051.359
2008-05-28,1056.912
2008-05-29,1059.643
2008-05-30,1062.044
2008-06-02,1054.371
2008-06-03,1052.703
2008-06-04,1048.773
2008-06-05,1060.576
2008-06-06,1044.946
2008-06-09,1046.146
2008-06-10,1033.174
2008-06-11,1020.369
2008-06-12,1019.698
2008-06-13,1028.852
2008-06-16,1032.666
2008-06-17,1034.305
2008-06-18,1027.878
2008-06-19,1028.856
2008-06-20,1013.918
2008-06-23,1012.947
2008-06-24,1007.418
2008-06-25,1011.852
2008-06-26,992.824
2008-06-27,990.86
2008-06-30,995.221
2008-07-01,989.242
2008-07-02,974.218
2008-07-03,971.842
2008-07-04,968.249
2008-07-07,969.436
2008-07-08,970.799
2008-07-09,967.151
2008-07-10,966.229
2008-07-11,957.472
2008-07-14,959.888
2008-07-15,952.032
2008-07-16,959.149
2008-07-17,970.798
2008-07-18,968.091
2008-07-21,973.275
2008-07-22,975.204
2008-07-23,975.17
2008-07-24,958.498
2008-07-25,964.302
2008-07-28,956.472
2008-07-29,964.298
2008-07-30,979.628
2008-07-31,974.553
2008-08-01,961.848
2008-08-04,954.796
2008-08-05,966.65
2008-08-06,973.494
2008-08-07,965.074
2008-08-08,968.214
2008-08-11,971.223
2008-08-12,965.494
2008-08-13,960.276
2008-08-14,966.305
2008-08-15,961.385
2008-08-18,955.554
2008-08-19,945.037
2008-08-20,952.568
2008-08-21,957.239
2008-08-22,965.642
2008-08-25,952.855
2008-08-26,952.594
2008-08-27,959.512
2008-08-28,968.604
2008-08-29,959.99
2008-09-01,954.296
2008-09-02,946.309
2008-09-03,932.628
2008-09-04,906.869
2008-09-05,896.596
2008-09-08,908.765
2008-09-09,886.79
2008-09-10,888.458
2008-09-11,892.913
2008-09-12,909.971
2008-09-15,882.368
2008-09-16,880.142
2008-09-17,853.328
2008-09-18,872.774
2008-09-19,908.515
2008-09-22,893.732
2008-09-23,881.499
2008-09-24,877.939
2008-09-25,889.717
2008-09-26,880.428
2008-09-29,818.304
2008-09-30,835.351
2008-10-01,829.725
2008-10-02,793.043
2008-10-03,793.669
2008-10-06,743.746
2008-10-07,726.922
2008-10-08,707.413
2008-10-09,678.277
2008-10-10,646.207
2008-10-13,717.388
2008-10-14,718.111
2008-10-15,661.226
2008-10-16,659.726
2008-10-17,671.228
2008-10-20,695.414
2008-10-21,676.386
2008-10-22,634.397
2008-10-23,632.213
2008-10-24,609.07
2008-10-27,589.89
2008-10-28,639.068
2008-10-29,657.468
2008-10-30,672.984
2008-10-31,680.927
2008-11-03,683.461
2008-11-04,712.148
2008-11-05,688.685
2008-11-06,649.477
2008-11-07,663.103
2008-11-10,663.832
2008-11-11,637.853
2008-11-12,610.648
2008-11-13,632.021
2008-11-14,619.329
2008-11-17,602.37
2008-11-18,607.777
2008-11-19,581.473
2008-11-20,546.975
2008-11-21,563.441
2008-11-24,603.746
2008-11-25,605.584
2008-11-26,616.098
2008-11-27,620.973
2008-11-28,625.653
2008-12-01,580.965
2008-12-02,592.656
2008-12-03,601.342
2008-12-04,591.146
2008-12-05,592.674
2008-12-08,623.289
2008-12-09,618.159
2008-12-10,624.465
2008-12-11,619.302
2008-12-12,616.881
2008-12-15,620.841
2008-12-16,640.308
2008-12-17,647.421
2008-12-18,644.822
2008-12-19,635.27
2008-12-22,624.843
2008-12-23,621.77
2008-12-24,623.364
2008-12-25,623.364
2008-12-26,624.992
2008-12-29,629.533
2008-12-30,639.768
2008-12-31,642.533
2009-01-01,642.533
2009-01-02,662.541
2009-01-05,664.596
2009-01-06,668.792
2009-01-07,660.337
2009-01-08,661.11
2009-01-09,648.243
2009-01-12,632.681
2009-01-13,627.562
2009-01-14,607.556
2009-01-15,607.541
2009-01-16,617.88
2009-01-19,615.016
2009-01-20,591.186
2009-01-21,601.276
2009-01-22,596.504
2009-01-23,596.32
2009-01-26,609.425
2009-01-27,614.372
2009-01-28,629.691
2009-01-29,615.211
2009-01-30,603.838
2009-02-02,599.128
2009-02-03,612.455
2009-02-04,614.741
2009-02-05,621.452
2009-02-06,634.332
2009-02-09,638.877
2009-02-10,618.249
2009-02-11,615.951
2009-02-12,613.959
2009-02-13,615.568
2009-02-16,611.158
2009-02-17,589.883
2009-02-18,589.48
2009-02-19,589.709
2009-02-20,579.611
2009-02-23,567.591
2009-02-24,575.033
2009-02-25,569.172
2009-02-26,566.243
2009-02-27,557.761
2009-03-02,532.133
2009-03-03,527.971
2009-03-04,542.591
2009-03-05,527.616
2009-03-06,527.114
2009-03-09,520.768
2009-03-10,546.94
2009-03-11,550.45
2009-03-12,561.43
2009-03-13,567.595
2009-03-16,571.714
2009-03-17,580.229
2009-03-18,582.819
2009-03-19,591.835
2009-03-20,586.275
2009-03-23,613.33
2009-03-24,609.38
2009-03-25,611.596
2009-03-26,621.728
2009-03-27,607.557
2009-03-30,588.874
2009-03-31,600.516
2009-04-01,606.008
2009-04-02,628.99
2009-04-03,627.353
2009-04-06,623.321
2009-04-07,612.509
2009-04-08,616.333
2009-04-09,628.025
2009-04-10,628.025
2009-04-13,630.498
2009-04-14,627.087
2009-04-15,627.831
2009-04-16,637.701
2009-04-17,637.924
2009-04-20,618.157
2009-04-21,624.57
2009-04-22,623.824
2009-04-23,627.586
2009-04-24,642.768
2009-04-27,639.333
2009-04-28,634.119
2009-04-29,648.453
2009-04-30,651.673
2009-05-01,653.598
2009-05-04,670.434
2009-05-05,670.03
2009-05-06,676.281
2009-05-07,674.206
2009-05-08,683.535
2009-05-11,678.668
2009-05-12,680.367
2009-05-13,667.726
2009-05-14,669.514
2009-05-15,668.689
2009-05-18,681.446
2009-05-19,688.53
2009-05-20,694.313
2009-05-21,682.365
2009-05-22,685.503
2009-05-25,686.764
2009-05-26,698.672
2009-05-27,693.637
2009-05-28,696.842
2009-05-29,707.011
2009-06-01,725.11
2009-06-02,730.541
2009-06-03,719.642
2009-06-04,720.98
2009-06-05,720.321
2009-06-08,714.375
2009-06-09,719.961
2009-06-10,722.758
2009-06-11,728.38
2009-06-12,725.752
2009-06-15,706.628
2009-06-16,702.639
2009-06-17,697.87
2009-06-18,703.386
2009-06-19,708.102
2009-06-22,689.012
2009-06-23,690.299
2009-06-24,700.526
2009-06-25,705.455
2009-06-26,708.978
2009-06-29,714.467
2009-06-30,708.181
2009-07-01,715.578
2009-07-02,696.997
2009-07-03,696.076
2009-07-06,691.823
2009-07-07,683.953
2009-07-08,681.395
2009-07-09,685.46
2009-07-10,681.831
2009-07-13,692.375
2009-07-14,699.012
2009-07-15,720.22
2009-07-16,727.008
2009-07-17,730.688
2009-07-20,740.624
2009-07-21,745.177
2009-07-22,745.042
2009-07-23,759.723
2009-07-24,758.552
2009-07-27,759.732
2009-07-28,757.15
2009-07-29,754.12
2009-07-30,764.495
2009-07-31,766.643
2009-08-03,780.071
2009-08-04,778.81
2009-08-05,771.93
2009-08-06,768.675
2009-08-07,771.133
2009-08-10,766.486
2009-08-11,759.562
2009-08-12,767.288
2009-08-13,774.301
2009-08-14,767.35
2009-08-17,747.376
2009-08-18,756.27
2009-08-19,760.337
2009-08-20,768.732
2009-08-21,781.979
2009-08-24,784.662
2009-08-25,784.802
2009-08-26,781.27
2009-08-27,779.904
2009-08-28,785.437
2009-08-31,779.142
2009-09-01,768.11
2009-09-02,766.069
2009-09-03,769.939
2009-09-04,779.405
2009-09-07,786.355
2009-09-08,795.903
2009-09-09,800.839
2009-09-10,806.51
2009-09-11,811.351
2009-09-14,811.518
2009-09-15,812.364
2009-09-16,824.327
2009-09-17,826.533
2009-09-18,823.92
2009-09-21,819.851
2009-09-22,827.127
2009-09-23,823.845
2009-09-24,812.185
2009-09-25,807.242
2009-09-28,816.066
2009-09-29,815.507
2009-09-30,816.337
2009-10-01,799.967
2009-10-02,793.142
2009-10-05,799.487
2009-10-06,815.439
2009-10-07,816.134
2009-10-08,826.647
2009-10-09,828.444
2009-10-12,832.272
2009-10-13,830.556
2009-10-14,845.124
2009-10-15,849.098
2009-10-16,844.394
2009-10-19,855.347
2009-10-20,852.236
2009-10-21,851.858
2009-10-22,851.597
2009-10-23,846.603
2009-10-26,837.964
2009-10-27,833.236
2009-10-28,817.633
2009-10-29,831.792
2009-10-30,815.452
2009-11-02,819.686
2009-11-03,815.159
2009-11-04,824.965
2009-11-05,835.742
2009-11-06,839.178
2009-11-09,858.236
2009-11-10,857.665
2009-11-11,861.639
2009-11-12,855.918
2009-11-13,860.505
2009-11-16,873.724
2009-11-17,870.914
2009-11-18,871.839
2009-11-19,858.793
2009-11-20,854.382
2009-11-23,870.071
2009-11-24,866.899
2009-11-25,874.098
2009-11-26,862.187
2009-11-27,856.559
2009-11-30,855.411
2009-12-01,873.209
2009-12-02,875.931
2009-12-03,871.502
2009-12-04,869.957
2009-12-07,864.689
2009-12-08,852.104
2009-12-09,852.161
2009-12-10,858.678
2009-12-11,858.669
2009-12-14,865.91
2009-12-15,862.206
2009-12-16,866.367
2009-12-17,849.934
2009-12-18,851.344
2009-12-21,860.754
2009-12-22,863.576
2009-12-23,870.601
2009-12-24,874.907
2009-12-25,874.907
2009-12-28,878.514
2009-12-29,879.881
2009-12-30,876.16
2009-12-31,873.745
2010-01-01,873.745
2010-01-04,888.466
2010-01-05,887.552
2010-01-06,887.605
2010-01-07,886.469
2010-01-08,891.276
2010-01-11,895.964
2010-01-12,887.334
2010-01-13,890.982
2010-01-14,895.211
2010-01-15,885.086
2010-01-18,888.658
2010-01-19,894.408
2010-01-20,878.044
2010-01-21,863.446
2010-01-22,848.463
2010-01-25,847.695
2010-01-26,845.781
2010-01-27,844.457
2010-01-28,832.227
2010-01-29,825.418
2010-02-01,833.265
2010-02-02,843.043
2010-02-03,841.522
2010-02-04,815.282
2010-02-05,808.189
2010-02-08,808.119
2010-02-09,815.689
2010-02-10,815.038
2010-02-11,822.968
2010-02-12,822.915
2010-02-15,823.935
2010-02-16,837.633
2010-02-17,844.04
2010-02-18,849.083
2010-02-19,847.356
2010-02-22,847.064
2010-02-23,837.754
2010-02-24,842.233
2010-02-25,834.741
2010-02-26,841.753
2010-03-01,849.023
2010-03-02,855.478
2010-03-03,861.456
2010-03-04,861.326
2010-03-05,873.055
2010-03-08,874.933
2010-03-09,874.28
2010-03-10,879.57
2010-03-11,880.554
2010-03-12,884.223
2010-03-15,879.747
2010-03-16,888.126
2010-03-17,893.432
2010-03-18,890.858
2010-03-19,885.104
2010-03-22,887.581
2010-03-23,893.058
2010-03-24,885.11
2010-03-25,887.135
2010-03-26,886.135
2010-03-29,891.713
2010-03-30,893.272
2010-03-31,892.998
2010-04-01,901.582
2010-04-02,901.582
2010-04-05,904.658
2010-04-06,904.385
2010-04-07,900.468
2010-04-08,899.594
2010-04-09,908.56
2010-04-12,912.51
2010-04-13,910.642
2010-04-14,920.626
2010-04-15,921.375
2010-04-16,907.147
2010-04-19,905.186
2010-04-20,913.078
2010-04-21,910.196
2010-04-22,905.631
2010-04-23,912.791
2010-04-26,914.587
2010-04-27,893.792
2010-04-28,888.735
2010-04-29,900.206
2010-04-30,891.071
2010-05-03,893.197
2010-05-04,868.451
2010-05-05,858.298
2010-05-06,836.915
2010-05-07,814.835
2010-05-10,858.548
2010-05-11,853.056
2010-05-12,864.844
2010-05-13,857.862
2010-05-14,835.931
2010-05-17,831.77
2010-05-18,829.595
2010-05-19,814.689
2010-05-20,788.378
2010-05-21,796.855
2010-05-24,792.944
2010-05-25,781.382
2010-05-26,785.093
2010-05-27,809.151
2010-05-28,805.328
2010-05-31,805.494
2010-06-01,799.577
2010-06-02,810.707
2010-06-03,819.079
2010-06-04,794.518
2010-06-07,782.292
2010-06-08,784.055
2010-06-09,789.332
2010-06-10,808.663
2010-06-11,811.522
2010-06-14,819.628
2010-06-15,832.977
2010-06-16,834.936
2010-06-17,836.184
2010-06-18,837.932
2010-06-21,841.55
2010-06-22,830.523
2010-06-23,824.2
2010-06-24,812.993
2010-06-25,810.199
2010-06-28,813.692
2010-06-29,784.937
2010-06-30,779.425
2010-07-01,775.259
2010-07-02,776.35
2010-07-05,773.51
2010-07-06,786.224
2010-07-07,802.373
2010-07-08,811.866
2010-07-09,816.866
2010-07-12,818.184
2010-07-13,831.03
2010-07-14,834.788
2010-07-15,835.698
2010-07-16,817.616
2010-07-19,817.714
2010-07-20,823.722
2010-07-21,819.697
2010-07-22,837.645
2010-07-23,842.278
2010-07-26,849.498
2010-07-27,848.805
2010-07-28,845.463
2010-07-29,842.618
2010-07-30,841.341
2010-08-02,861.68
2010-08-03,861.235
2010-08-04,863.303
2010-08-05,861.284
2010-08-06,860.23
2010-08-09,866.319
2010-08-10,856.863
2010-08-11,833.463
2010-08-12,829.379
2010-08-13,827.551
2010-08-16,830.392
2010-08-17,841.982
2010-08-18,841.791
2010-08-19,830.762
2010-08-20,823.079
2010-08-23,821.41
2010-08-24,808.982
