Date,AUSTRIA GROWTH Standard (Large+Mid Cap)
2010-05-04,651.878
2010-05-05,628.547
2010-05-06,598.579
2010-05-07,576.208
2010-05-10,638.902
2010-05-11,629.122
2010-05-12,640.78
2010-05-13,634.994
2010-05-14,599.6
2010-05-17,584.522
2010-05-18,594.707
2010-05-19,584.327
2010-05-20,567.692
2010-05-21,577.969
2010-05-24,569.73
2010-05-25,540.928
2010-05-26,550.047
2010-05-27,573.941
2010-05-28,579.242
2010-05-31,574.814
2010-06-01,572.384
2010-06-02,561.986
2010-06-03,562.124
2010-06-04,537.527
2010-06-07,525.697
2010-06-08,515.897
2010-06-09,536.094
2010-06-10,549.728
2010-06-11,553.727
2010-06-14,577.31
2010-06-15,577.696
2010-06-16,573.427
2010-06-17,577.223
2010-06-18,580.353
2010-06-21,588.84
2010-06-22,585.192
2010-06-23,579.806
2010-06-24,570.453
2010-06-25,568.347
2010-06-28,575.781
2010-06-29,550.352
2010-06-30,538.265
2010-07-01,533.738
2010-07-02,539.306
2010-07-05,531.181
2010-07-06,549.27
2010-07-07,560.414
2010-07-08,574.978
2010-07-09,572.826
2010-07-12,570.429
2010-07-13,586.51
2010-07-14,590.065
2010-07-15,589.294
2010-07-16,583.228
2010-07-19,581.569
2010-07-20,579.477
2010-07-21,591.939
2010-07-22,612.882
2010-07-23,602.305
2010-07-26,619.58
2010-07-27,627.875
2010-07-28,625.776
2010-07-29,638.14
2010-07-30,636.036
2010-08-02,658.46
2010-08-03,663.477
2010-08-04,665.894
2010-08-05,662.097
2010-08-06,661.66
2010-08-09,665.521
2010-08-10,651.145
2010-08-11,624.753
2010-08-12,610.984
2010-08-13,614.255
2010-08-16,624.852
2010-08-17,642.045
2010-08-18,643.469
2010-08-19,638.795
2010-08-20,627.248
2010-08-23,630.405
2010-08-24,623.027
2010-08-25,611.085
2010-08-26,621.74
2010-08-27,622.079
2010-08-30,619.76
2010-08-31,617.587
2010-09-01,636.33
2010-09-02,640.804
2010-09-03,646.795
2010-09-06,656.708
2010-09-07,639.899
2010-09-08,643.374
2010-09-09,649.139
2010-09-10,646.607
2010-09-13,663.333
2010-09-14,668.924
2010-09-15,672.877
2010-09-16,676.111
2010-09-17,671.1
2010-09-20,676.971
2010-09-21,678.896
2010-09-22,690.895
2010-09-23,683.65
2010-09-24,701.764
2010-09-27,703.363
2010-09-28,704.728
2010-09-29,704.416
2010-09-30,708.072
2010-10-01,720.387
2010-10-04,710.892
2010-10-05,727.609
2010-10-06,742.139
2010-10-07,749.767
2010-10-08,753.997
2010-10-11,755.169
2010-10-12,743.538
2010-10-13,757.475
2010-10-14,764.897
2010-10-15,764.677
2010-10-18,767.742
2010-10-19,751.604
2010-10-20,769.45
2010-10-21,777.936
2010-10-22,775.456
2010-10-25,787.147
2010-10-26,780.953
2010-10-27,768.039
2010-10-28,771.032
2010-10-29,758.87
2010-11-01,758.269
2010-11-02,773.243
2010-11-03,769.946
2010-11-04,792.835
2010-11-05,783.106
2010-11-08,774.308
2010-11-09,785.244
2010-11-10,766.625
2010-11-11,751.794
2010-11-12,759.002
2010-11-15,759.044
2010-11-16,744.2
2010-11-17,748.895
2010-11-18,758.614
2010-11-19,762.365
2010-11-22,755.085
2010-11-23,727.291
2010-11-24,725.863
2010-11-25,728.713
2010-11-26,722.212
2010-11-29,705.633
2010-11-30,689.809
2010-12-01,721.245
2010-12-02,743.11
2010-12-03,755.039
2010-12-06,762.305
2010-12-07,765.843
2010-12-08,758.382
2010-12-09,772.189
2010-12-10,771.058
2010-12-13,797.625
2010-12-14,790.872
2010-12-15,780.264
2010-12-16,764.891
2010-12-17,765.427
2010-12-20,779.199
2010-12-21,795.718
2010-12-22,794.905
2010-12-23,782.069
2010-12-24,785.151
2010-12-27,787.821
2010-12-28,793.615
2010-12-29,806.32
2010-12-30,797.819
2010-12-31,805.838
2011-01-03,824.862
2011-01-04,819.91
2011-01-05,790.309
2011-01-06,783.756
2011-01-07,794.558
2011-01-10,767.216
2011-01-11,774.177
2011-01-12,792.36
2011-01-13,801.115
2011-01-14,787.678
2011-01-17,780.582
2011-01-18,805.509
2011-01-19,807.406
2011-01-20,784.611
2011-01-21,803.135
2011-01-24,814.462
2011-01-25,795.71
2011-01-26,809.44
2011-01-27,829.137
2011-01-28,814.407
2011-01-31,813.395
2011-02-01,835.295
2011-02-02,825.02
2011-02-03,814.682
2011-02-04,819.755
2011-02-07,831.298
2011-02-08,831.101
2011-02-09,826.26
2011-02-10,817.246
2011-02-11,815.064
2011-02-14,819.148
2011-02-15,808.256
2011-02-16,813.588
2011-02-17,813.209
2011-02-18,820.463
2011-02-21,813.642
2011-02-22,812.257
2011-02-23,796.899
2011-02-24,800.043
2011-02-25,807.458
2011-02-28,818.867
2011-03-01,811.228
2011-03-02,804.946
2011-03-03,801.819
2011-03-04,795.284
2011-03-07,792.935
2011-03-08,782.306
2011-03-09,782.415
2011-03-10,769.91
2011-03-11,761.295
2011-03-14,756.38
2011-03-15,752.443
2011-03-16,762.844
2011-03-17,784.962
2011-03-18,802.389
2011-03-21,818.117
2011-03-22,815.817
2011-03-23,818.895
2011-03-24,836.074
2011-03-25,841.839
2011-03-28,840.776
2011-03-29,840.897
2011-03-30,848.422
2011-03-31,840.449
2011-04-01,845.236
2011-04-04,848.069
2011-04-05,843.551
2011-04-06,860.943
2011-04-07,842.984
2011-04-08,863.866
2011-04-11,861.014
2011-04-12,846.807
2011-04-13,852.726
2011-04-14,840.007
2011-04-15,835.927
2011-04-18,803.418
2011-04-19,817.265
2011-04-20,848.203
2011-04-21,860.262
2011-04-22,860.262
2011-04-25,859.643
2011-04-26,860.222
2011-04-27,867.833
2011-04-28,878.275
2011-04-29,870.038
2011-05-02,877.448
2011-05-03,877.681
2011-05-04,871.074
2011-05-05,840.478
2011-05-06,842.446
2011-05-09,831.554
2011-05-10,846.704
2011-05-11,854.096
2011-05-12,843.188
2011-05-13,838.895
2011-05-16,836.957
2011-05-17,821.124
2011-05-18,831.516
2011-05-19,833.78
2011-05-20,817.527
2011-05-23,796.823
2011-05-24,809.359
2011-05-25,804.133
2011-05-26,810.145
2011-05-27,834.724
2011-05-30,834.37
2011-05-31,860.029
2011-06-01,859.734
2011-06-02,860.598
2011-06-03,871.6
2011-06-06,869.553
2011-06-07,869.028
2011-06-08,860.231
2011-06-09,862.436
2011-06-10,850.268
2011-06-13,851.275
2011-06-14,877.187
2011-06-15,858.789
2011-06-16,839.246
2011-06-17,851.552
2011-06-20,840.496
2011-06-21,866.142
2011-06-22,867.006
2011-06-23,849.857
2011-06-24,823.898
2011-06-27,835.874
2011-06-28,857.11
2011-06-29,880.037
2011-06-30,902.348
2011-07-01,915.218
2011-07-04,907.686
2011-07-05,900.657
2011-07-06,880.01
2011-07-07,892.763
2011-07-08,869.29
2011-07-11,825.166
2011-07-12,832.887
2011-07-13,850.247
2011-07-14,839.719
2011-07-15,831.104
2011-07-18,805.081
2011-07-19,825.741
2011-07-20,842.044
2011-07-21,871.663
2011-07-22,867.596
2011-07-25,855.294
2011-07-26,866.575
2011-07-27,845.415
2011-07-28,833.77
2011-07-29,840.17
2011-08-01,814.871
2011-08-02,775.94
2011-08-03,755.709
2011-08-04,724.736
2011-08-05,701.871
2011-08-08,650.838
2011-08-09,652.477
2011-08-10,629.071
2011-08-11,650.313
2011-08-12,674.939
2011-08-15,685.86
2011-08-16,683.566
2011-08-17,687.055
2011-08-18,633.847
2011-08-19,616.533
2011-08-22,615.097
2011-08-23,602.666
2011-08-24,622.824
2011-08-25,625.663
2011-08-26,624.665
2011-08-29,647.651
2011-08-30,643.106
2011-08-31,663.709
2011-09-01,650.585
2011-09-02,623.615
2011-09-05,586.472
2011-09-06,580.811
2011-09-07,600.277
2011-09-08,608.233
2011-09-09,546.03
2011-09-12,515.822
2011-09-13,524.184
2011-09-14,518.047
2011-09-15,543.591
2011-09-16,548.91
2011-09-19,513.363
2011-09-20,523.448
2011-09-21,509.023
2011-09-22,464.915
2011-09-23,461.558
2011-09-26,482.586
2011-09-27,522.408
2011-09-28,512.231
2011-09-29,518.042
2011-09-30,495.179
2011-10-03,463.932
2011-10-04,447.986
2011-10-05,488.48
2011-10-06,500.024
2011-10-07,516.378
2011-10-10,504.446
2011-10-11,480.88
2011-10-12,510.829
2011-10-13,488.754
2011-10-14,495.738
2011-10-17,478.84
2011-10-18,474.507
2011-10-19,475.669
2011-10-20,452.497
2011-10-21,481.775
2011-10-24,493.756
2011-10-25,494.399
2011-10-26,491.377
2011-10-27,544.758
2011-10-28,536.682
2011-10-31,496.272
2011-11-01,486.594
2011-11-02,466.487
2011-11-03,481.337
2011-11-04,490.918
2011-11-07,475.754
2011-11-08,485.277
2011-11-09,459.588
2011-11-10,443.212
2011-11-11,468.216
2011-11-14,459.985
2011-11-15,445.631
2011-11-16,443.611
2011-11-17,418.177
2011-11-18,409.582
2011-11-21,378.482
2011-11-22,362.562
2011-11-23,355.525
2011-11-24,362.092
2011-11-25,362.027
2011-11-28,389.441
2011-11-29,391.111
2011-11-30,416.311
2011-12-01,410.004
2011-12-02,414.989
2011-12-05,421.77
2011-12-06,411.656
2011-12-07,421.527
2011-12-08,419.056
2011-12-09,408.021
2011-12-12,388.543
2011-12-13,381.226
2011-12-14,371.446
2011-12-15,379.573
2011-12-16,384.708
2011-12-19,381.46
2011-12-20,397.182
2011-12-21,404.833
2011-12-22,412.606
2011-12-23,412.644
2011-12-26,412.644
2011-12-27,418.092
2011-12-28,418.855
2011-12-29,420.244
2011-12-30,422.424
2012-01-02,433.464
2012-01-03,432.919
2012-01-04,423.684
2012-01-05,401.407
2012-01-06,398.928
2012-01-09,395.8
2012-01-10,393.368
2012-01-11,391.449
2012-01-12,404.874
2012-01-13,407.043
2012-01-16,403.584
2012-01-17,414.785
2012-01-18,418.384
2012-01-19,433.194
2012-01-20,439.543
2012-01-23,461.749
2012-01-24,444.418
2012-01-25,445.395
2012-01-26,474.731
2012-01-27,475.106
2012-01-30,461.747
2012-01-31,465.525
2012-02-01,490.43
2012-02-02,504.069
2012-02-03,504.545
2012-02-06,506.556
2012-02-07,519.503
2012-02-08,519.102
2012-02-09,527.301
2012-02-10,501.539
2012-02-13,509.779
2012-02-14,501.361
2012-02-15,500.853
2012-02-16,497.284
2012-02-17,507.062
2012-02-20,521.727
2012-02-21,518.612
2012-02-22,505.279
2012-02-23,509.663
2012-02-24,522.819
2012-02-27,514.972
2012-02-28,512.113
2012-02-29,504.68
2012-03-01,518.893
2012-03-02,520.496
2012-03-05,517.648
2012-03-06,488.774
2012-03-07,493.913
2012-03-08,506.63
2012-03-09,499.325
2012-03-12,491.089
2012-03-13,496.538
2012-03-14,497.735
2012-03-15,506.225
2012-03-16,512.824
2012-03-19,525.836
2012-03-20,521.273
2012-03-21,516.689
2012-03-22,511.382
2012-03-23,517.865
2012-03-26,518.698
2012-03-27,517.07
2012-03-28,508.309
2012-03-29,501.589
2012-03-30,505.596
2012-04-02,495.08
2012-04-03,495.628
2012-04-04,475.762
2012-04-05,463.615
2012-04-06,463.615
2012-04-09,463.881
2012-04-10,455.12
2012-04-11,465.035
2012-04-12,476.561
2012-04-13,462.023
2012-04-16,454.14
2012-04-17,466.174
2012-04-18,460.754
2012-04-19,457.447
2012-04-20,469.936
2012-04-23,459.318
2012-04-24,475.657
2012-04-25,479.195
2012-04-26,479.473
2012-04-27,485.667
2012-04-30,490.178
2012-05-01,489.789
2012-05-02,484.917
2012-05-03,476.03
2012-05-04,473.147
2012-05-07,477.013
2012-05-08,464.525
2012-05-09,448.513
2012-05-10,453.202
2012-05-11,452.634
2012-05-14,432.974
2012-05-15,412.138
2012-05-16,411.291
2012-05-17,410.226
2012-05-18,405.399
2012-05-21,409.916
2012-05-22,416.529
2012-05-23,397.744
2012-05-24,401.693
2012-05-25,399.87
2012-05-28,400.701
2012-05-29,401.206
2012-05-30,388.712
2012-05-31,388.326
2012-06-01,376.329
2012-06-04,371.878
2012-06-05,376.36
2012-06-06,381.5
2012-06-07,383.484
2012-06-08,383.607
2012-06-11,385.245
2012-06-12,382.181
2012-06-13,380.909
2012-06-14,383.801
2012-06-15,380.557
2012-06-18,378.804
2012-06-19,390.961
2012-06-20,393.258
2012-06-21,377.7
2012-06-22,367.317
2012-06-25,360.429
2012-06-26,355.264
2012-06-27,357.577
2012-06-28,359.144
2012-06-29,379.878
2012-07-02,383.03
2012-07-03,388.575
2012-07-04,385.153
2012-07-05,376.019
2012-07-06,365.018
2012-07-09,365.043
2012-07-10,367.915
2012-07-11,364.698
2012-07-12,361.027
2012-07-13,369.824
2012-07-16,372.67
2012-07-17,372.74
2012-07-18,373.354
2012-07-19,377.692
2012-07-20,364.867
2012-07-23,352.844
2012-07-24,350.852
2012-07-25,355.674
2012-07-26,372.389
2012-07-27,375.725
2012-07-30,379.202
2012-07-31,379.575
2012-08-01,381.466
2012-08-02,365.006
2012-08-03,382.645
2012-08-06,389.149
2012-08-07,384.032
2012-08-08,377.275
2012-08-09,382.028
2012-08-10,377.708
2012-08-13,376.214
2012-08-14,371.328
2012-08-15,370.137
2012-08-16,378.674
2012-08-17,381.154
2012-08-20,383.477
2012-08-21,387.358
2012-08-22,382.126
2012-08-23,374.784
2012-08-24,371.384
2012-08-27,374.427
2012-08-28,368.883
2012-08-29,371.685
2012-08-30,363.485
2012-08-31,368.494
2012-09-03,375.696
2012-09-04,374.198
2012-09-05,383.041
2012-09-06,400.961
2012-09-07,400.911
2012-09-10,400.266
2012-09-11,401.904
2012-09-12,404.496
2012-09-13,404.021
2012-09-14,428.844
2012-09-17,424.353
2012-09-18,410.661
2012-09-19,409.491
2012-09-20,404.439
2012-09-21,404.063
2012-09-24,397.609
2012-09-25,398.32
2012-09-26,392.545
2012-09-27,392.831
2012-09-28,396.552
2012-10-01,405.985
2012-10-02,408.275
2012-10-03,403.09
2012-10-04,403.963
2012-10-05,414.868
2012-10-08,413.735
2012-10-09,407.719
2012-10-10,408.711
2012-10-11,413.585
2012-10-12,410.085
2012-10-15,414.251
2012-10-16,424.162
2012-10-17,435.241
2012-10-18,432.541
2012-10-19,423.848
2012-10-22,428.946
2012-10-23,408.423
2012-10-24,415.267
2012-10-25,419.544
2012-10-26,418.638
2012-10-29,427.647
2012-10-30,431.319
2012-10-31,427.351
2012-11-01,426.659
2012-11-02,433.988
2012-11-05,431.15
2012-11-06,427.245
2012-11-07,425.008
2012-11-08,416.397
2012-11-09,414.238
2012-11-12,414.149
2012-11-13,413.325
2012-11-14,418.095
2012-11-15,413.707
2012-11-16,410.419
2012-11-19,416.351
2012-11-20,418.214
2012-11-21,412.005
2012-11-22,419.718
2012-11-23,432.889
2012-11-26,433.814
2012-11-27,434.332
2012-11-28,440.795
2012-11-29,448.784
2012-11-30,443.71
2012-12-03,444.71
2012-12-04,440.52
2012-12-05,442.601
2012-12-06,443.392
2012-12-07,439.235
2012-12-10,439.581
2012-12-11,446.635
2012-12-12,448.486
2012-12-13,453.699
2012-12-14,455.143
2012-12-17,456.636
2012-12-18,468.758
2012-12-19,473.938
2012-12-20,470.152
2012-12-21,463.296
2012-12-24,464.017
2012-12-25,464.017
2012-12-26,464.966
2012-12-27,471.652
2012-12-28,466.29
2012-12-31,464.985
2013-01-01,464.985
2013-01-02,485.822
2013-01-03,483.362
2013-01-04,479.349
2013-01-07,480.735
2013-01-08,487.152
2013-01-09,493.758
2013-01-10,495.005
2013-01-11,499.524
2013-01-14,499.35
2013-01-15,492.962
2013-01-16,487.068
2013-01-17,490.568
2013-01-18,482.376
2013-01-21,474.292
2013-01-22,467.676
2013-01-23,464.673
2013-01-24,470.778
2013-01-25,481.08
2013-01-28,481.486
2013-01-29,483.93
2013-01-30,481.402
2013-01-31,483.354
2013-02-01,487.461
2013-02-04,467.799
2013-02-05,467.046
2013-02-06,463.186
2013-02-07,450.297
2013-02-08,463.855
2013-02-11,465.591
2013-02-12,475.801
2013-02-13,478.595
2013-02-14,467.771
2013-02-15,464.798
2013-02-18,465.277
2013-02-19,469.015
2013-02-20,475.631
2013-02-21,460.006
2013-02-22,467.1
2013-02-25,472.868
2013-02-26,459.652
2013-02-27,476.159
2013-02-28,484.774
2013-03-01,483.558
2013-03-04,483.097
2013-03-05,492.487
2013-03-06,486.19
2013-03-07,488.122
2013-03-08,493.571
2013-03-11,489.709
2013-03-12,481.701
2013-03-13,471.692
2013-03-14,476.935
2013-03-15,479.075
2013-03-18,464.586
2013-03-19,455.513
2013-03-20,468.508
2013-03-21,457.545
2013-03-22,455.841
2013-03-25,443.429
2013-03-26,448.454
2013-03-27,437.346
2013-03-28,444.078
2013-03-29,444.078
2013-04-01,444.285
2013-04-02,453.689
2013-04-03,450.901
2013-04-04,445.745
2013-04-05,443.416
2013-04-08,446.175
2013-04-09,461.473
2013-04-10,480.043
2013-04-11,490.509
2013-04-12,474.943
2013-04-15,463.763
2013-04-16,465.438
2013-04-17,456.717
2013-04-18,452.342
2013-04-19,458.14
2013-04-22,455.062
2013-04-23,468.827
2013-04-24,464.51
2013-04-25,470.377
2013-04-26,464.014
2013-04-29,472.078
2013-04-30,468.626
2013-05-01,468.946
2013-05-02,431.246
2013-05-03,444.707
2013-05-06,447.35
2013-05-07,445.66
2013-05-08,447.112
2013-05-09,444.447
2013-05-10,446.082
2013-05-13,449.83
2013-05-14,453.65
2013-05-15,455.821
2013-05-16,456.998
2013-05-17,455.541
2013-05-20,456.696
2013-05-21,459.035
2013-05-22,459.846
2013-05-23,448.2
2013-05-24,449.805
2013-05-27,453.298
2013-05-28,458.289
2013-05-29,457.15
2013-05-30,460.235
2013-05-31,450.691
2013-06-03,452.753
2013-06-04,454.783
2013-06-05,446.956
2013-06-06,436.881
2013-06-07,447.921
2013-06-10,442.676
2013-06-11,442.499
2013-06-12,441.191
2013-06-13,437.187
2013-06-14,442.558
2013-06-17,444.741
2013-06-18,450.903
2013-06-19,453.33
2013-06-20,425.154
2013-06-21,414.564
2013-06-24,388.135
2013-06-25,393.344
2013-06-26,399.198
2013-06-27,401.587
2013-06-28,396.953
2013-07-01,401.385
2013-07-02,400.819
2013-07-03,389.488
2013-07-04,396.326
2013-07-05,393.255
2013-07-08,403.04
2013-07-09,394.471
2013-07-10,391.827
2013-07-11,409.013
2013-07-12,418.387
2013-07-15,419.174
2013-07-16,415.1
2013-07-17,415.96
2013-07-18,423.848
2013-07-19,413.936
2013-07-22,416.352
2013-07-23,416.673
2013-07-24,429.005
2013-07-25,428.744
2013-07-26,434.693
2013-07-29,436.391
2013-07-30,430.131
2013-07-31,431.576
2013-08-01,449.308
2013-08-02,451.208
2013-08-05,449.36
2013-08-06,453.839
2013-08-07,448.461
2013-08-08,461.914
2013-08-09,462.306
2013-08-12,461.679
2013-08-13,464.652
2013-08-14,467.575
2013-08-15,467.046
2013-08-16,479.644
2013-08-19,467.701
2013-08-20,463.454
2013-08-21,461.277
2013-08-22,468.534
2013-08-23,474.012
2013-08-26,471.94
2013-08-27,458.123
2013-08-28,459.653
2013-08-29,460.289
2013-08-30,450.375
2013-09-02,455.44
2013-09-03,457.9
2013-09-04,463.113
2013-09-05,463.144
2013-09-06,460.301
2013-09-09,466.024
2013-09-10,470.928
2013-09-11,471.739
2013-09-12,457.813
2013-09-13,447.773
2013-09-16,457.888
2013-09-17,452.73
2013-09-18,457.214
2013-09-19,468.901
2013-09-20,470.058
2013-09-23,461.912
2013-09-24,463.138
2013-09-25,465.757
2013-09-26,461.136
2013-09-27,465.435
2013-09-30,461.429
2013-10-01,468.87
2013-10-02,469.435
2013-10-03,470.408
2013-10-04,470.752
2013-10-07,465.563
2013-10-08,459.273
2013-10-09,451.723
2013-10-10,463.36
2013-10-11,466.502
2013-10-14,466.894
2013-10-15,469.407
2013-10-16,468.204
2013-10-17,471.419
2013-10-18,476.685
2013-10-21,476.964
2013-10-22,481.114
2013-10-23,474.061
2013-10-24,478.573
2013-10-25,477.244
2013-10-28,474.775
2013-10-29,483.415
2013-10-30,504.151
2013-10-31,494.564
2013-11-01,490.654
2013-11-04,507.793
2013-11-05,497.946
2013-11-06,508.7
2013-11-07,498.693
2013-11-08,489.015
2013-11-11,495.905
2013-11-12,497.065
2013-11-13,489.549
2013-11-14,488.996
2013-11-15,493.44
2013-11-18,498.242
2013-11-19,493.167
2013-11-20,486.342
2013-11-21,493.105
2013-11-22,498.291
2013-11-25,497.585
2013-11-26,499.848
2013-11-27,501.862
2013-11-28,504.409
2013-11-29,499.345
2013-12-02,492.146
2013-12-03,481.867
2013-12-04,479.34
2013-12-05,481.213
2013-12-06,479.248
2013-12-09,481.845
2013-12-10,481.01
2013-12-11,476.803
2013-12-12,467.045
2013-12-13,460.932
2013-12-16,466.796
2013-12-17,461.381
2013-12-18,472.434
2013-12-19,470.5
2013-12-20,474.763
2013-12-23,483.255
2013-12-24,481.862
2013-12-25,481.862
2013-12-26,482.761
2013-12-27,487.519
2013-12-30,487.63
2013-12-31,486.395
2014-01-01,486.395
2014-01-02,480.407
2014-01-03,481.398
2014-01-06,482.424
2014-01-07,507.168
2014-01-08,518.814
2014-01-09,517.889
2014-01-10,520.926
2014-01-13,517.234
2014-01-14,515.225
2014-01-15,520.132
2014-01-16,511.705
2014-01-17,514.903
2014-01-20,509.64
2014-01-21,507.105
2014-01-22,515.341
2014-01-23,512.279
2014-01-24,506.073
2014-01-27,500.741
2014-01-28,512.674
2014-01-29,500.391
2014-01-30,491.405
2014-01-31,483.937
2014-02-03,477.064
2014-02-04,476.868
2014-02-05,485.67
2014-02-06,494.179
2014-02-07,501.688
2014-02-10,504.008
2014-02-11,514.734
2014-02-12,514.613
2014-02-13,513.391
2014-02-14,521.997
2014-02-17,526.321
2014-02-18,534.456
2014-02-19,531.786
2014-02-20,527.022
2014-02-21,533.884
2014-02-24,535.272
2014-02-25,534.236
2014-02-26,533.618
2014-02-27,523.584
2014-02-28,509.905
2014-03-03,490.724
2014-03-04,498.398
2014-03-05,502.959
2014-03-06,520.26
2014-03-07,514.661
2014-03-10,505.006
2014-03-11,498.621
2014-03-12,494.811
2014-03-13,485.258
2014-03-14,479.877
2014-03-17,489.918
2014-03-18,494.231
2014-03-19,494.098
2014-03-20,488.402
2014-03-21,487.667
2014-03-24,478.89
2014-03-25,481.602
2014-03-26,496.421
2014-03-27,488.203
2014-03-28,490.14
2014-03-31,501.719
2014-04-01,508.115
2014-04-02,506.109
2014-04-03,508.146
2014-04-04,510.025
2014-04-07,500.702
2014-04-08,493.535
2014-04-09,500.387
2014-04-10,505.582
2014-04-11,503.886
2014-04-14,493.581
2014-04-15,489.561
2014-04-16,490.3
2014-04-17,493.184
2014-04-18,493.184
2014-04-21,492.062
2014-04-22,498.511
2014-04-23,501.209
2014-04-24,499.996
2014-04-25,489.495
2014-04-28,489.98
2014-04-29,498.161
2014-04-30,497.712
2014-05-01,497.712
2014-05-02,498.199
2014-05-05,492.397
2014-05-06,484.86
2014-05-07,483.051
2014-05-08,485.48
2014-05-09,481.902
2014-05-12,484.027
2014-05-13,479.195
2014-05-14,479.702
2014-05-15,468.256
2014-05-16,467.423
2014-05-19,469.131
2014-05-20,466.123
2014-05-21,467.1
2014-05-22,474.794
2014-05-23,479.232
2014-05-26,487.931
2014-05-27,491.665
2014-05-28,493.378
2014-05-29,494.031
2014-05-30,499.328
2014-06-02,498.83
2014-06-03,495.51
2014-06-04,497.292
2014-06-05,503.016
2014-06-06,504.941
2014-06-09,503.238
2014-06-10,505.009
2014-06-11,502.767
2014-06-12,502.421
2014-06-13,499.118
2014-06-16,499.916
2014-06-17,498.855
2014-06-18,494.857
2014-06-19,497.045
2014-06-20,487.849
2014-06-23,483.094
2014-06-24,478.804
2014-06-25,475.823
2014-06-26,471.067
2014-06-27,471.286
2014-06-30,473.456
2014-07-01,474.412
2014-07-02,474.454
2014-07-03,468.24
2014-07-04,422.867
2014-07-07,416.129
2014-07-08,408.265
2014-07-09,406.138
2014-07-10,398.042
2014-07-11,407.432
2014-07-14,415.849
2014-07-15,406.829
2014-07-16,409.411
2014-07-17,407.364
2014-07-18,404.799
2014-07-21,402.07
2014-07-22,402.587
2014-07-23,409.332
2014-07-24,411.973
2014-07-25,413.024
2014-07-28,408.759
2014-07-29,407.434
2014-07-30,408.894
2014-07-31,404.863
2014-08-01,402.318
2014-08-04,405.205
2014-08-05,401.444
2014-08-06,400.234
2014-08-07,403.087
2014-08-08,409.937
2014-08-11,410.818
2014-08-12,399.939
2014-08-13,411.226
2014-08-14,409.606
2014-08-15,409.682
2014-08-18,408.453
2014-08-19,409.171
2014-08-20,405.212
2014-08-21,407.381
2014-08-22,408.297
2014-08-25,411.497
2014-08-26,411.319
2014-08-27,409.044
2014-08-28,398.837
2014-08-29,402.657
2014-09-01,401.114
2014-09-02,401.098
2014-09-03,408.177
2014-09-04,410.74
2014-09-05,413.633
2014-09-08,412.525
2014-09-09,408.141
2014-09-10,402.746
2014-09-11,399.883
2014-09-12,399.467
2014-09-15,397.216
2014-09-16,390.649
2014-09-17,394.898
2014-09-18,397.818
2014-09-19,397.333
2014-09-22,395.545
2014-09-23,386.874
2014-09-24,385.519
2014-09-25,384.286
2014-09-26,378.033
2014-09-29,374.148
2014-09-30,374.085
2014-10-01,371.417
2014-10-02,366.638
2014-10-03,364.566
2014-10-06,368.161
2014-10-07,364.461
2014-10-08,361.848
2014-10-09,360.03
2014-10-10,353.999
2014-10-13,359.248
2014-10-14,354.505
2014-10-15,347.737
2014-10-16,348.429
2014-10-17,354.001
2014-10-20,357.66
2014-10-21,363.308
2014-10-22,359.109
2014-10-23,362.843
2014-10-24,370.486
2014-10-27,380.33
2014-10-28,384.529
2014-10-29,377.502
2014-10-30,383.986
2014-10-31,383.943
2014-11-03,384.723
2014-11-04,384.63
2014-11-05,376.977
2014-11-06,383.952
2014-11-07,384.953
2014-11-10,387.752
2014-11-11,389.584
2014-11-12,385.913
2014-11-13,385.081
2014-11-14,387.242
2014-11-17,391.226
2014-11-18,400.512
2014-11-19,402.71
2014-11-20,399.409
2014-11-21,409.458
2014-11-24,411.679
2014-11-25,414.242
2014-11-26,418.639
2014-11-27,415.875
2014-11-28,417.71
2014-12-01,412.367
2014-12-02,413.506
2014-12-03,414.707
2014-12-04,412.166
2014-12-05,416.382
2014-12-08,416.196
2014-12-09,411.998
2014-12-10,411.903
2014-12-11,410.131
2014-12-12,396.917
2014-12-15,375.526
2014-12-16,388.638
2014-12-17,380.072
2014-12-18,384.527
2014-12-19,380.785
2014-12-22,387.322
2014-12-23,388.81
2014-12-24,389.225
2014-12-25,389.225
2014-12-26,388.618
2014-12-29,386.476
2014-12-30,382.98
2014-12-31,380.965
2015-01-01,380.965
2015-01-02,388.239
2015-01-05,374.878
2015-01-06,374.328
2015-01-07,368.591
2015-01-08,373.132
2015-01-09,371.41
2015-01-12,376.381
2015-01-13,380.776
2015-01-14,378.367
2015-01-15,367.728
2015-01-16,364.601
2015-01-19,369.686
2015-01-20,372.142
2015-01-21,377.004
2015-01-22,376.73
2015-01-23,368.433
2015-01-26,379.072
2015-01-27,379.804
2015-01-28,363.871
2015-01-29,361.958
2015-01-30,361.905
2015-02-02,367.718
2015-02-03,381.079
2015-02-04,379.001
2015-02-05,378.18
2015-02-06,379.989
2015-02-09,386.171
2015-02-10,396.558
2015-02-11,396.96
2015-02-12,409.119
2015-02-13,416.255
2015-02-16,414.36
2015-02-17,414.645
2015-02-18,417.729
2015-02-19,421.151
2015-02-20,425.246
2015-02-23,428.353
2015-02-24,422.554
2015-02-25,420.562
2015-02-26,415.41
2015-02-27,414.765
2015-03-02,412.303
2015-03-03,406.245
2015-03-04,404.377
2015-03-05,412.98
2015-03-06,416.836
2015-03-09,414.214
2015-03-10,398.722
2015-03-11,401.603
2015-03-12,398.277
2015-03-13,401.475
2015-03-16,405.806
