Date,AUSTRIA GROWTH Standard (Large+Mid Cap)
2005-10-21,1028.676
2005-10-24,1027.413
2005-10-25,1045.084
2005-10-26,1043.27
2005-10-27,1051.715
2005-10-28,1052.044
2005-10-31,1072.428
2005-11-01,1073.592
2005-11-02,1081.071
2005-11-03,1089.554
2005-11-04,1073.298
2005-11-07,1079.799
2005-11-08,1071.363
2005-11-09,1066.956
2005-11-10,1073.161
2005-11-11,1073.534
2005-11-14,1063.404
2005-11-15,1056.853
2005-11-16,1060.683
2005-11-17,1085.356
2005-11-18,1087.384
2005-11-21,1078.979
2005-11-22,1079.419
2005-11-23,1102.138
2005-11-24,1106.23
2005-11-25,1100.798
2005-11-28,1112.786
2005-11-29,1110.818
2005-11-30,1112.098
2005-12-01,1111.298
2005-12-02,1112.834
2005-12-05,1113.687
2005-12-06,1113.439
2005-12-07,1107.038
2005-12-08,1116.765
2005-12-09,1104.898
2005-12-12,1117.98
2005-12-13,1128.907
2005-12-14,1135.683
2005-12-15,1129.529
2005-12-16,1148.104
2005-12-19,1148.396
2005-12-20,1135.903
2005-12-21,1125.017
2005-12-22,1142.615
2005-12-23,1141.603
2005-12-26,1141.603
2005-12-27,1142.395
2005-12-28,1152.793
2005-12-29,1148.417
2005-12-30,1143.715
2006-01-02,1145.429
2006-01-03,1171.671
2006-01-04,1190.828
2006-01-05,1191.859
2006-01-06,1197.182
2006-01-09,1194.438
2006-01-10,1190.808
2006-01-11,1194.642
2006-01-12,1197.053
2006-01-13,1188.375
2006-01-16,1188.894
2006-01-17,1185.316
2006-01-18,1182.833
2006-01-19,1195.641
2006-01-20,1200.452
2006-01-23,1224.618
2006-01-24,1230.092
2006-01-25,1226.191
2006-01-26,1226.739
2006-01-27,1222.883
2006-01-30,1223.574
2006-01-31,1228.018
2006-02-01,1229.174
2006-02-02,1225.704
2006-02-03,1213.255
2006-02-06,1220.74
2006-02-07,1227.799
2006-02-08,1225.009
2006-02-09,1245.67
2006-02-10,1242.435
2006-02-13,1239.737
2006-02-14,1235.77
2006-02-15,1230.591
2006-02-16,1245.968
2006-02-17,1248.56
2006-02-20,1261.831
2006-02-21,1260.669
2006-02-22,1257.809
2006-02-23,1275.852
2006-02-24,1255.757
2006-02-27,1261.861
2006-02-28,1255.263
2006-03-01,1244.55
2006-03-02,1245.705
2006-03-03,1250.039
2006-03-06,1254.912
2006-03-07,1222.744
2006-03-08,1204.717
2006-03-09,1210.612
2006-03-10,1211.392
2006-03-13,1222.106
2006-03-14,1228.341
2006-03-15,1247.372
2006-03-16,1264.457
2006-03-17,1271.61
2006-03-20,1266.485
2006-03-21,1258.748
2006-03-22,1258.657
2006-03-23,1243.79
2006-03-24,1233.787
2006-03-27,1235.18
2006-03-28,1232.867
2006-03-29,1222.345
2006-03-30,1257.269
2006-03-31,1257.129
2006-04-03,1252.162
2006-04-04,1264.602
2006-04-05,1263.113
2006-04-06,1270.726
2006-04-07,1248.648
2006-04-10,1247.648
2006-04-11,1243.933
2006-04-12,1238.422
2006-04-13,1234.614
2006-04-14,1234.614
2006-04-17,1254.224
2006-04-18,1256.093
2006-04-19,1285.013
2006-04-20,1292.182
2006-04-21,1308.019
2006-04-24,1314.295
2006-04-25,1328.329
2006-04-26,1333.465
2006-04-27,1318.8
2006-04-28,1314.538
2006-05-01,1316.834
2006-05-02,1323.935
2006-05-03,1329.423
2006-05-04,1346.781
2006-05-05,1371.485
2006-05-08,1387.026
2006-05-09,1383.691
2006-05-10,1393.591
2006-05-11,1397.047
2006-05-12,1379.638
2006-05-15,1344.473
2006-05-16,1343.357
2006-05-17,1311.182
2006-05-18,1300.879
2006-05-19,1294.023
2006-05-22,1231.921
2006-05-23,1272.935
2006-05-24,1217.991
2006-05-25,1219.709
2006-05-26,1260.207
2006-05-29,1272.967
2006-05-30,1262.17
2006-05-31,1256.479
2006-06-01,1262.508
2006-06-02,1307.086
2006-06-05,1308.198
2006-06-06,1233.163
2006-06-07,1235.793
2006-06-08,1183.066
2006-06-09,1180.249
2006-06-12,1168.589
2006-06-13,1117.511
2006-06-14,1152.406
2006-06-15,1152.862
2006-06-16,1162.224
2006-06-19,1169.674
2006-06-20,1172.708
2006-06-21,1179.974
2006-06-22,1179.151
2006-06-23,1182.425
2006-06-26,1188.304
2006-06-27,1191.492
2006-06-28,1168.795
2006-06-29,1179.806
2006-06-30,1237.624
2006-07-03,1262.858
2006-07-04,1265.321
2006-07-05,1252.168
2006-07-06,1276.477
2006-07-07,1265.573
2006-07-10,1255.797
2006-07-11,1238.988
2006-07-12,1240.438
2006-07-13,1219.228
2006-07-14,1195.724
2006-07-17,1169.541
2006-07-18,1150.441
2006-07-19,1173.366
2006-07-20,1190.047
2006-07-21,1178.638
2006-07-24,1183.966
2006-07-25,1189.497
2006-07-26,1200.651
2006-07-27,1211.917
2006-07-28,1213.57
2006-07-31,1216.669
2006-08-01,1220.587
2006-08-02,1238.985
2006-08-03,1232.386
2006-08-04,1260.645
2006-08-07,1250.977
2006-08-08,1248.077
2006-08-09,1253.906
2006-08-10,1235.112
2006-08-11,1228.477
2006-08-14,1242.917
2006-08-15,1247.013
2006-08-16,1273.978
2006-08-17,1268.457
2006-08-18,1262.763
2006-08-21,1273.103
2006-08-22,1256.092
2006-08-23,1265.369
2006-08-24,1259.342
2006-08-25,1266.757
2006-08-28,1280.097
2006-08-29,1273.997
2006-08-30,1289.068
2006-08-31,1278.005
2006-09-01,1296.748
2006-09-04,1298.524
2006-09-05,1297.146
2006-09-06,1280.32
2006-09-07,1258.391
2006-09-08,1260.266
2006-09-11,1255.461
2006-09-12,1265.142
2006-09-13,1265.463
2006-09-14,1285.159
2006-09-15,1275.642
2006-09-18,1288.927
2006-09-19,1273.625
2006-09-20,1275.133
2006-09-21,1274.935
2006-09-22,1265.128
2006-09-25,1256.177
2006-09-26,1274.358
2006-09-27,1313.328
2006-09-28,1317.344
2006-09-29,1314.544
2006-10-02,1278.122
2006-10-03,1272.259
2006-10-04,1283.533
2006-10-05,1299.544
2006-10-06,1286.468
2006-10-09,1281.121
2006-10-10,1307.109
2006-10-11,1307.922
2006-10-12,1314.898
2006-10-13,1330.677
2006-10-16,1342.061
2006-10-17,1339.53
2006-10-18,1342.64
2006-10-19,1345.989
2006-10-20,1355.549
2006-10-23,1349.637
2006-10-24,1351.901
2006-10-25,1370.167
2006-10-26,1379.093
2006-10-27,1383.927
2006-10-30,1378.016
2006-10-31,1377.136
2006-11-01,1378.107
2006-11-02,1365.802
2006-11-03,1360.592
2006-11-06,1377.191
2006-11-07,1364.217
2006-11-08,1377.429
2006-11-09,1379.535
2006-11-10,1380.598
2006-11-13,1382.88
2006-11-14,1388.868
2006-11-15,1400.286
2006-11-16,1417.176
2006-11-17,1428.062
2006-11-20,1417.002
2006-11-21,1425.789
2006-11-22,1448.638
2006-11-23,1438.915
2006-11-24,1444.925
2006-11-27,1433.502
2006-11-28,1415.177
2006-11-29,1446.761
2006-11-30,1455.112
2006-12-01,1479.576
2006-12-04,1493.873
2006-12-05,1502.645
2006-12-06,1521.261
2006-12-07,1534.57
2006-12-08,1536.994
2006-12-11,1519.964
2006-12-12,1517.516
2006-12-13,1537.084
2006-12-14,1541.397
2006-12-15,1553.937
2006-12-18,1554.461
2006-12-19,1546.33
2006-12-20,1562.994
2006-12-21,1556.033
2006-12-22,1547.393
2006-12-25,1547.393
2006-12-26,1544.982
2006-12-27,1564.575
2006-12-28,1567.477
2006-12-29,1572.605
2007-01-01,1572.605
2007-01-02,1615.842
2007-01-03,1611.425
2007-01-04,1589.174
2007-01-05,1549.874
2007-01-08,1543.154
2007-01-09,1551.103
2007-01-10,1516.844
2007-01-11,1533.064
2007-01-12,1549.043
2007-01-15,1557.515
2007-01-16,1542.454
2007-01-17,1534.56
2007-01-18,1519.623
2007-01-19,1533.171
2007-01-22,1537.698
2007-01-23,1553.51
2007-01-24,1561.532
2007-01-25,1576.337
2007-01-26,1547.362
2007-01-29,1553.803
2007-01-30,1565.193
2007-01-31,1581.645
2007-02-01,1594.301
2007-02-02,1586.847
2007-02-05,1581.738
2007-02-06,1581.415
2007-02-07,1601.189
2007-02-08,1595.001
2007-02-09,1587.153
2007-02-12,1575.717
2007-02-13,1584.466
2007-02-14,1601.711
2007-02-15,1608.376
2007-02-16,1587.554
2007-02-19,1616.723
2007-02-20,1604.96
2007-02-21,1588.133
2007-02-22,1594.166
2007-02-23,1603.278
2007-02-26,1610.766
2007-02-27,1529.721
2007-02-28,1507.811
2007-03-01,1488.147
2007-03-02,1503.174
2007-03-05,1476.99
2007-03-06,1485.183
2007-03-07,1514.613
2007-03-08,1560.077
2007-03-09,1576.749
2007-03-12,1570.85
2007-03-13,1557.899
2007-03-14,1506.617
2007-03-15,1536.521
2007-03-16,1541.394
2007-03-19,1575.087
2007-03-20,1578.924
2007-03-21,1597.281
2007-03-22,1633.189
2007-03-23,1620.171
2007-03-26,1623.666
2007-03-27,1603.566
2007-03-28,1596.573
2007-03-29,1609.671
2007-03-30,1605.622
2007-04-02,1620.324
2007-04-03,1630.892
2007-04-04,1635.513
2007-04-05,1640.915
2007-04-06,1640.915
2007-04-09,1632.367
2007-04-10,1655.446
2007-04-11,1646.121
2007-04-12,1633.915
2007-04-13,1651.509
2007-04-16,1658.092
2007-04-17,1653.026
2007-04-18,1639.064
2007-04-19,1645.884
2007-04-20,1667.968
2007-04-23,1673.346
2007-04-24,1673.92
2007-04-25,1684.221
2007-04-26,1699.535
2007-04-27,1695.983
2007-04-30,1676.295
2007-05-01,1670.031
2007-05-02,1671.924
2007-05-03,1659.489
2007-05-04,1655.057
2007-05-07,1664.463
2007-05-08,1632.749
2007-05-09,1647.579
2007-05-10,1624.062
2007-05-11,1619.355
2007-05-14,1629.144
2007-05-15,1640.884
2007-05-16,1659.429
2007-05-17,1649.404
2007-05-18,1663.379
2007-05-21,1655.85
2007-05-22,1668.248
2007-05-23,1698.514
2007-05-24,1695.176
2007-05-25,1687.774
2007-05-28,1687.774
2007-05-29,1704.624
2007-05-30,1688.143
2007-05-31,1713.228
2007-06-01,1726.569
2007-06-04,1740.569
2007-06-05,1718.269
2007-06-06,1682.347
2007-06-07,1678.108
2007-06-08,1655.381
2007-06-11,1683.972
2007-06-12,1673.388
2007-06-13,1667.213
2007-06-14,1705.808
2007-06-15,1735.892
2007-06-18,1731.261
2007-06-19,1720.307
2007-06-20,1735.356
2007-06-21,1704.162
2007-06-22,1719.292
2007-06-25,1698.434
2007-06-26,1691.755
2007-06-27,1676.856
2007-06-28,1692.098
2007-06-29,1716.235
2007-07-02,1723.272
2007-07-03,1737.07
2007-07-04,1750.598
2007-07-05,1743.609
2007-07-06,1762.701
2007-07-09,1779.895
2007-07-10,1776.494
2007-07-11,1754.576
2007-07-12,1782.007
2007-07-13,1796.442
2007-07-16,1796.593
2007-07-17,1779.283
2007-07-18,1766.775
2007-07-19,1782.471
2007-07-20,1767.382
2007-07-23,1770.073
2007-07-24,1744.499
2007-07-25,1715.465
2007-07-26,1660.217
2007-07-27,1631.614
2007-07-30,1624.235
2007-07-31,1686.521
2007-08-01,1649.855
2007-08-02,1684.2
2007-08-03,1680.43
2007-08-06,1669.929
2007-08-07,1679.618
2007-08-08,1707.366
2007-08-09,1654.228
2007-08-10,1593.485
2007-08-13,1626.534
2007-08-14,1606.273
2007-08-15,1594.2
2007-08-16,1505.116
2007-08-17,1514.355
2007-08-20,1539.25
2007-08-21,1533.65
2007-08-22,1582.766
2007-08-23,1598.973
2007-08-24,1629.877
2007-08-27,1639.542
2007-08-28,1617.971
2007-08-29,1625.146
2007-08-30,1629.638
2007-08-31,1652.406
2007-09-03,1653.81
2007-09-04,1689.043
2007-09-05,1653.302
2007-09-06,1655.749
2007-09-07,1623.871
2007-09-10,1600.937
2007-09-11,1637.895
2007-09-12,1627.709
2007-09-13,1635.294
2007-09-14,1614.777
2007-09-17,1584.794
2007-09-18,1604.86
2007-09-19,1658.592
2007-09-20,1657.049
2007-09-21,1650.696
2007-09-24,1649.165
2007-09-25,1652.4
2007-09-26,1658.467
2007-09-27,1678.431
2007-09-28,1680.872
2007-10-01,1690.003
2007-10-02,1701.136
2007-10-03,1717.37
2007-10-04,1748.242
2007-10-05,1779.763
2007-10-08,1748.776
2007-10-09,1760.063
2007-10-10,1760.365
2007-10-11,1787.255
2007-10-12,1787.429
2007-10-15,1785.235
2007-10-16,1754.429
2007-10-17,1784.666
2007-10-18,1762.4
2007-10-19,1759.923
2007-10-22,1706.964
2007-10-23,1751.263
2007-10-24,1745.156
2007-10-25,1776.128
2007-10-26,1786.06
2007-10-29,1826.404
2007-10-30,1813.316
2007-10-31,1822.123
2007-11-01,1817.967
2007-11-02,1784.188
2007-11-05,1758.489
2007-11-06,1765.334
2007-11-07,1756.822
2007-11-08,1767.481
2007-11-09,1733.419
2007-11-12,1710.194
2007-11-13,1697.653
2007-11-14,1683.666
2007-11-15,1644.111
2007-11-16,1632.725
2007-11-19,1584.792
2007-11-20,1630.714
2007-11-21,1584.888
2007-11-22,1605.285
2007-11-23,1626.509
2007-11-26,1647.997
2007-11-27,1620.967
2007-11-28,1674.364
2007-11-29,1677.955
2007-11-30,1694.947
2007-12-03,1682.158
2007-12-04,1657.104
2007-12-05,1675.516
2007-12-06,1680.904
2007-12-07,1704.99
2007-12-10,1716.146
2007-12-11,1703.854
2007-12-12,1692.436
2007-12-13,1636.251
2007-12-14,1633.681
2007-12-17,1585.278
2007-12-18,1615.704
2007-12-19,1602.033
2007-12-20,1591.19
2007-12-21,1616.007
2007-12-24,1619.605
2007-12-25,1619.605
2007-12-26,1630.737
2007-12-27,1661.953
2007-12-28,1668.435
2007-12-31,1658.904
2008-01-01,1658.904
2008-01-02,1663.815
2008-01-03,1648.754
2008-01-04,1611.908
2008-01-07,1581.107
2008-01-08,1588.845
2008-01-09,1542.333
2008-01-10,1528.491
2008-01-11,1529.39
2008-01-14,1546.32
2008-01-15,1489.871
2008-01-16,1433.715
2008-01-17,1433.455
2008-01-18,1437.171
2008-01-21,1359.087
2008-01-22,1407.496
2008-01-23,1371.443
2008-01-24,1451.158
2008-01-25,1454.124
2008-01-28,1418.336
2008-01-29,1439.241
2008-01-30,1426.059
2008-01-31,1418.859
2008-02-01,1441.405
2008-02-04,1448.372
2008-02-05,1387.156
2008-02-06,1410.381
2008-02-07,1355.85
2008-02-08,1352.506
2008-02-11,1348.011
2008-02-12,1406.381
2008-02-13,1423.506
2008-02-14,1431.983
2008-02-15,1414.659
2008-02-18,1422.644
2008-02-19,1457.828
2008-02-20,1434.644
2008-02-21,1440.287
2008-02-22,1448.385
2008-02-25,1471.382
2008-02-26,1499.523
2008-02-27,1484.335
2008-02-28,1459.003
2008-02-29,1455.862
2008-03-03,1407.128
2008-03-04,1387.673
2008-03-05,1430.245
2008-03-06,1428.619
2008-03-07,1410.36
2008-03-10,1404.239
2008-03-11,1433.181
2008-03-12,1473.094
2008-03-13,1459.251
2008-03-14,1461.607
2008-03-17,1394.889
2008-03-18,1430.666
2008-03-19,1414.377
2008-03-20,1378.779
2008-03-21,1378.779
2008-03-24,1376.811
2008-03-25,1450.632
2008-03-26,1452.328
2008-03-27,1494.555
2008-03-28,1521.382
2008-03-31,1504.008
2008-04-01,1532.982
2008-04-02,1560.854
2008-04-03,1547.627
2008-04-04,1563.854
2008-04-07,1596.988
2008-04-08,1572.29
2008-04-09,1571.863
2008-04-10,1541.999
2008-04-11,1540.451
2008-04-14,1528.654
2008-04-15,1546.144
2008-04-16,1593.984
2008-04-17,1588.612
2008-04-18,1608.719
2008-04-21,1604.256
2008-04-22,1599.73
2008-04-23,1616.605
2008-04-24,1609.675
2008-04-25,1625.528
2008-04-28,1649.103
2008-04-29,1653.312
2008-04-30,1688.101
2008-05-01,1675.252
2008-05-02,1702.735
2008-05-05,1700.218
2008-05-06,1690.586
2008-05-07,1701.719
2008-05-08,1666.366
2008-05-09,1653.134
2008-05-12,1660.526
2008-05-13,1692.957
2008-05-14,1721.95
2008-05-15,1727.349
2008-05-16,1755.819
2008-05-19,1770.427
2008-05-20,1737.82
2008-05-21,1738.136
2008-05-22,1732.404
2008-05-23,1722.369
2008-05-26,1720.924
2008-05-27,1710.102
2008-05-28,1729.888
2008-05-29,1723.418
2008-05-30,1727.681
2008-06-02,1718.223
2008-06-03,1711.945
2008-06-04,1688.446
2008-06-05,1712.347
2008-06-06,1703.948
2008-06-09,1691.86
2008-06-10,1643.182
2008-06-11,1618.344
2008-06-12,1630.918
2008-06-13,1636.336
2008-06-16,1656.733
2008-06-17,1685.208
2008-06-18,1674.579
2008-06-19,1661.29
2008-06-20,1644.187
2008-06-23,1631.305
2008-06-24,1621.49
2008-06-25,1638.864
2008-06-26,1605.544
2008-06-27,1607.007
2008-06-30,1616.152
2008-07-01,1568.223
2008-07-02,1568.788
2008-07-03,1570.409
2008-07-04,1524.471
2008-07-07,1555.07
2008-07-08,1533.746
2008-07-09,1560.78
2008-07-10,1503.402
2008-07-11,1464.181
2008-07-14,1473.407
2008-07-15,1419.606
2008-07-16,1427.99
2008-07-17,1447.93
2008-07-18,1480.97
2008-07-21,1509.162
2008-07-22,1509.181
2008-07-23,1507.72
2008-07-24,1450.207
2008-07-25,1435.164
2008-07-28,1426.286
2008-07-29,1433.981
2008-07-30,1452.533
2008-07-31,1458.117
2008-08-01,1436.814
2008-08-04,1434.625
2008-08-05,1429.104
2008-08-06,1439.187
2008-08-07,1449.955
2008-08-08,1399.568
2008-08-11,1387.436
2008-08-12,1367.976
2008-08-13,1344.676
2008-08-14,1352.695
2008-08-15,1333.809
2008-08-18,1340.707
2008-08-19,1298.013
2008-08-20,1325.029
2008-08-21,1335.773
2008-08-22,1348.492
2008-08-25,1348.343
2008-08-26,1350.727
2008-08-27,1350.131
2008-08-28,1346.971
2008-08-29,1371.323
2008-09-01,1345.484
2008-09-02,1340.626
2008-09-03,1332.555
2008-09-04,1281.236
2008-09-05,1235.091
2008-09-08,1266.544
2008-09-09,1230.265
2008-09-10,1192.002
2008-09-11,1156.544
2008-09-12,1202.941
2008-09-15,1170.306
2008-09-16,1117.194
2008-09-17,1066.719
2008-09-18,1027.061
2008-09-19,1146.387
2008-09-22,1164.756
2008-09-23,1118.405
2008-09-24,1119.688
2008-09-25,1130.673
2008-09-26,1086.562
2008-09-29,988.227
2008-09-30,978.935
2008-10-01,957.388
2008-10-02,900.267
2008-10-03,959.475
2008-10-06,855.091
2008-10-07,831.835
2008-10-08,776.149
2008-10-09,743.911
2008-10-10,675.979
2008-10-13,763.954
2008-10-14,776.658
2008-10-15,722.813
2008-10-16,683.462
2008-10-17,672.817
2008-10-20,702.671
2008-10-21,703.125
2008-10-22,657.717
2008-10-23,635.617
2008-10-24,601.575
2008-10-27,519.285
2008-10-28,537.944
2008-10-29,586.672
2008-10-30,604.155
2008-10-31,621.608
2008-11-03,648.337
2008-11-04,717.952
2008-11-05,684.481
2008-11-06,646.45
2008-11-07,690.521
2008-11-10,662.265
2008-11-11,643.729
2008-11-12,601.637
2008-11-13,582.69
2008-11-14,597.072
2008-11-17,584.127
2008-11-18,568.15
2008-11-19,549.007
2008-11-20,512.524
2008-11-21,490.258
2008-11-24,558.103
2008-11-25,617.32
2008-11-26,578.405
2008-11-27,586.072
2008-11-28,578.643
2008-12-01,533.665
2008-12-02,548.848
2008-12-03,546.392
2008-12-04,564.372
2008-12-05,516.716
2008-12-08,527.008
2008-12-09,554.928
2008-12-10,549.626
2008-12-11,560.671
2008-12-12,552.866
2008-12-15,599.571
2008-12-16,588.68
2008-12-17,628.651
2008-12-18,626.842
2008-12-19,594.648
2008-12-22,618.199
2008-12-23,623.483
2008-12-24,625.473
2008-12-25,625.473
2008-12-26,628.491
2008-12-29,638.35
2008-12-30,632.906
2008-12-31,621.988
2009-01-01,621.988
2009-01-02,670.626
2009-01-05,665.82
2009-01-06,653.562
2009-01-07,701.805
2009-01-08,684.184
2009-01-09,645.454
2009-01-12,610.925
2009-01-13,572.974
2009-01-14,537.648
2009-01-15,526.299
2009-01-16,549.576
2009-01-19,531.831
2009-01-20,509.671
2009-01-21,486.019
2009-01-22,497.944
2009-01-23,483.208
2009-01-26,522.478
2009-01-27,537.49
2009-01-28,533.927
2009-01-29,530.376
2009-01-30,519.364
2009-02-02,493.685
2009-02-03,502.336
2009-02-04,508.191
2009-02-05,511.43
2009-02-06,510.872
2009-02-09,519.389
2009-02-10,515.17
2009-02-11,498.027
2009-02-12,473.424
2009-02-13,472.4
2009-02-16,454.224
2009-02-17,424.159
2009-02-18,422.619
2009-02-19,449.616
2009-02-20,430.687
2009-02-23,443.991
2009-02-24,442.493
2009-02-25,424.633
2009-02-26,421.379
2009-02-27,413.91
2009-03-02,402.625
2009-03-03,398.773
2009-03-04,422.033
2009-03-05,398.702
2009-03-06,402.565
2009-03-09,402.129
2009-03-10,427.753
2009-03-11,424.485
2009-03-12,434.288
2009-03-13,452.707
2009-03-16,476.291
2009-03-17,477.171
2009-03-18,501.463
2009-03-19,537.397
2009-03-20,562.223
2009-03-23,576.6
2009-03-24,543.481
2009-03-25,561.5
2009-03-26,555.855
2009-03-27,548.57
2009-03-30,506.747
2009-03-31,539.252
2009-04-01,541.822
2009-04-02,580.07
2009-04-03,591.493
2009-04-06,586.862
2009-04-07,559.792
2009-04-08,538.484
2009-04-09,555.265
2009-04-10,555.265
2009-04-13,559.974
2009-04-14,570.852
2009-04-15,553.72
2009-04-16,548.832
2009-04-17,565.359
2009-04-20,549.602
2009-04-21,535.914
2009-04-22,543.701
2009-04-23,541.357
2009-04-24,580.465
2009-04-27,559.418
2009-04-28,552.086
2009-04-29,587.061
2009-04-30,622.139
2009-05-01,622.233
2009-05-04,640.031
2009-05-05,633.795
2009-05-06,642.424
2009-05-07,655.014
2009-05-08,697.704
2009-05-11,689.028
2009-05-12,681.083
2009-05-13,671.433
2009-05-14,639.745
2009-05-15,649.666
2009-05-18,648.017
2009-05-19,662.974
2009-05-20,691.732
2009-05-21,691.029
2009-05-22,696.959
2009-05-25,698.653
2009-05-26,693.594
2009-05-27,710.709
2009-05-28,690.228
2009-05-29,748.458
2009-06-01,748.591
2009-06-02,758.522
2009-06-03,735.724
2009-06-04,706.301
2009-06-05,686.25
2009-06-08,688.398
2009-06-09,708.831
2009-06-10,708.897
2009-06-11,712.186
2009-06-12,707.523
2009-06-15,673.993
2009-06-16,688.909
2009-06-17,654.809
2009-06-18,667.213
2009-06-19,689.005
2009-06-22,643.682
2009-06-23,645.506
2009-06-24,677.653
2009-06-25,674.507
2009-06-26,681.321
2009-06-29,706.811
2009-06-30,715.28
2009-07-01,727.86
2009-07-02,704.951
2009-07-03,684.039
2009-07-06,651.392
2009-07-07,662.114
2009-07-08,646.587
2009-07-09,636.698
2009-07-10,627.708
2009-07-13,644.251
2009-07-14,645.254
2009-07-15,669.732
2009-07-16,668.193
2009-07-17,670.74
2009-07-20,685.268
2009-07-21,689.977
2009-07-22,687.256
2009-07-23,698.316
2009-07-24,712.87
2009-07-27,727.368
2009-07-28,717.318
2009-07-29,696.437
2009-07-30,699.467
2009-07-31,691.027
2009-08-03,714.036
2009-08-04,712.505
2009-08-05,708.14
2009-08-06,701.0
2009-08-07,708.677
2009-08-10,701.213
2009-08-11,688.867
2009-08-12,714.162
2009-08-13,726.939
2009-08-14,718.593
2009-08-17,678.563
2009-08-18,685.198
2009-08-19,701.966
2009-08-20,720.135
2009-08-21,736.62
2009-08-24,764.836
2009-08-25,763.034
2009-08-26,726.845
2009-08-27,722.925
2009-08-28,742.182
2009-08-31,732.317
2009-09-01,720.399
2009-09-02,711.822
2009-09-03,716.09
2009-09-04,723.082
2009-09-07,737.484
2009-09-08,733.541
2009-09-09,751.242
2009-09-10,742.67
2009-09-11,751.551
2009-09-14,741.276
2009-09-15,741.901
2009-09-16,764.706
2009-09-17,768.303
2009-09-18,750.312
2009-09-21,742.109
2009-09-22,772.058
2009-09-23,769.417
2009-09-24,747.583
2009-09-25,736.738
2009-09-28,746.224
2009-09-29,729.519
2009-09-30,739.473
2009-10-01,734.994
2009-10-02,713.334
2009-10-05,709.901
2009-10-06,721.971
2009-10-07,714.197
2009-10-08,735.029
2009-10-09,736.381
2009-10-12,748.051
2009-10-13,740.502
2009-10-14,743.174
2009-10-15,753.269
2009-10-16,738.404
2009-10-19,748.27
2009-10-20,745.62
2009-10-21,743.882
2009-10-22,735.581
2009-10-23,737.647
2009-10-26,733.89
2009-10-27,708.684
2009-10-28,679.052
2009-10-29,690.982
2009-10-30,675.063
2009-11-02,677.415
2009-11-03,650.826
2009-11-04,677.825
2009-11-05,695.79
2009-11-06,677.974
2009-11-09,691.498
2009-11-10,687.384
2009-11-11,688.413
2009-11-12,691.388
2009-11-13,693.945
2009-11-16,698.49
2009-11-17,685.21
2009-11-18,709.338
2009-11-19,695.915
2009-11-20,689.417
2009-11-23,708.047
2009-11-24,703.719
2009-11-25,710.357
2009-11-26,688.572
2009-11-27,676.367
2009-11-30,665.568
2009-12-01,681.594
2009-12-02,689.208
2009-12-03,687.368
2009-12-04,688.698
2009-12-07,678.061
2009-12-08,673.785
2009-12-09,654.404
2009-12-10,653.937
2009-12-11,647.721
2009-12-14,656.911
2009-12-15,640.429
2009-12-16,638.952
2009-12-17,611.013
2009-12-18,601.47
2009-12-21,604.805
2009-12-22,594.346
2009-12-23,602.98
2009-12-24,604.011
2009-12-25,604.011
2009-12-28,612.332
2009-12-29,617.675
2009-12-30,612.6
2009-12-31,614.592
2010-01-01,614.592
2010-01-04,631.801
2010-01-05,638.144
2010-01-06,636.861
2010-01-07,642.206
2010-01-08,638.355
2010-01-11,664.625
2010-01-12,664.073
2010-01-13,655.545
2010-01-14,655.289
2010-01-15,642.411
2010-01-18,647.677
2010-01-19,641.754
2010-01-20,617.402
2010-01-21,598.589
2010-01-22,600.483
2010-01-25,596.062
2010-01-26,586.598
2010-01-27,579.135
2010-01-28,566.697
2010-01-29,566.776
2010-02-01,575.36
2010-02-02,580.031
2010-02-03,576.591
2010-02-04,557.74
2010-02-05,527.651
2010-02-08,535.345
2010-02-09,543.212
2010-02-10,561.032
2010-02-11,564.048
2010-02-12,557.87
2010-02-15,559.823
2010-02-16,568.801
2010-02-17,578.702
2010-02-18,581.768
2010-02-19,577.221
2010-02-22,576.725
2010-02-23,547.777
2010-02-24,541.971
2010-02-25,525.44
2010-02-26,540.132
2010-03-01,536.393
2010-03-02,533.954
2010-03-03,532.136
2010-03-04,507.947
2010-03-05,519.061
2010-03-08,523.121
2010-03-09,523.161
2010-03-10,531.801
2010-03-11,530.143
2010-03-12,539.082
2010-03-15,538.454
2010-03-16,550.688
2010-03-17,568.681
2010-03-18,558.854
2010-03-19,552.575
2010-03-22,549.099
2010-03-23,552.507
2010-03-24,548.911
2010-03-25,563.022
2010-03-26,564.835
2010-03-29,573.682
2010-03-30,560.976
2010-03-31,568.534
2010-04-01,575.952
2010-04-02,575.952
2010-04-05,574.633
2010-04-06,577.479
2010-04-07,577.279
2010-04-08,578.416
2010-04-09,593.04
2010-04-12,603.892
2010-04-13,593.798
2010-04-14,604.611
2010-04-15,604.925
2010-04-16,598.807
2010-04-19,586.239
2010-04-20,607.675
2010-04-21,598.881
2010-04-22,593.044
2010-04-23,605.707
2010-04-26,610.052
2010-04-27,598.984
2010-04-28,577.223
2010-04-29,576.459
2010-04-30,587.493
2010-05-03,589.015
2010-05-04,566.029
2010-05-05,545.771
2010-05-06,519.75
2010-05-07,500.325
2010-05-10,554.763
2010-05-11,546.271
2010-05-12,556.393
2010-05-13,551.369
2010-05-14,520.637
2010-05-17,507.544
2010-05-18,516.387
2010-05-19,507.375
2010-05-20,492.93
2010-05-21,501.854
2010-05-24,494.7
2010-05-25,469.691
2010-05-26,477.609
2010-05-27,498.357
