Date,NETHERLANDS IMI VALUE IMI (Large+Mid+Small Cap)
2010-09-08,644.055
2010-09-09,654.517
2010-09-10,655.875
2010-09-13,670.189
2010-09-14,678.796
2010-09-15,682.129
2010-09-16,679.981
2010-09-17,675.508
2010-09-20,689.448
2010-09-21,690.048
2010-09-22,695.964
2010-09-23,686.884
2010-09-24,709.91
2010-09-27,707.976
2010-09-28,711.241
2010-09-29,710.029
2010-09-30,708.752
2010-10-01,713.879
2010-10-04,701.901
2010-10-05,725.337
2010-10-06,732.434
2010-10-07,739.145
2010-10-08,735.876
2010-10-11,735.34
2010-10-12,726.13
2010-10-13,745.487
2010-10-14,755.236
2010-10-15,753.35
2010-10-18,754.533
2010-10-19,738.632
2010-10-20,747.668
2010-10-21,754.115
2010-10-22,749.812
2010-10-25,756.663
2010-10-26,745.878
2010-10-27,736.299
2010-10-28,742.518
2010-10-29,734.544
2010-11-01,739.086
2010-11-02,748.5
2010-11-03,740.753
2010-11-04,757.331
2010-11-05,749.7
2010-11-08,742.655
2010-11-09,746.472
2010-11-10,739.308
2010-11-11,728.851
2010-11-12,726.986
2010-11-15,726.698
2010-11-16,712.492
2010-11-17,716.681
2010-11-18,727.697
2010-11-19,728.825
2010-11-22,721.751
2010-11-23,692.34
2010-11-24,693.363
2010-11-25,693.352
2010-11-26,677.421
2010-11-29,656.436
2010-11-30,641.542
2010-12-01,664.604
2010-12-02,683.56
2010-12-03,695.937
2010-12-06,688.005
2010-12-07,695.297
2010-12-08,693.338
2010-12-09,701.039
2010-12-10,704.329
2010-12-13,713.713
2010-12-14,713.657
2010-12-15,705.304
2010-12-16,699.333
2010-12-17,695.067
2010-12-20,693.249
2010-12-21,703.224
2010-12-22,700.482
2010-12-23,697.905
2010-12-24,700.027
2010-12-27,699.752
2010-12-28,700.567
2010-12-29,703.294
2010-12-30,709.611
2010-12-31,716.742
2011-01-03,720.691
2011-01-04,720.956
2011-01-05,710.634
2011-01-06,708.531
2011-01-07,699.637
2011-01-10,689.958
2011-01-11,700.924
2011-01-12,723.73
2011-01-13,740.652
2011-01-14,746.442
2011-01-17,744.314
2011-01-18,756.244
2011-01-19,747.825
2011-01-20,742.111
2011-01-21,762.38
2011-01-24,771.956
2011-01-25,768.068
2011-01-26,772.601
2011-01-27,785.235
2011-01-28,773.267
2011-01-31,776.114
2011-02-01,798.509
2011-02-02,799.571
2011-02-03,787.669
2011-02-04,790.57
2011-02-07,800.201
2011-02-08,815.11
2011-02-09,814.758
2011-02-10,810.365
2011-02-11,804.918
2011-02-14,801.007
2011-02-15,803.527
2011-02-16,805.121
2011-02-17,815.029
2011-02-18,821.001
2011-02-21,812.044
2011-02-22,810.794
2011-02-23,806.704
2011-02-24,799.227
2011-02-25,803.036
2011-02-28,814.225
2011-03-01,812.103
2011-03-02,806.765
2011-03-03,815.746
2011-03-04,822.329
2011-03-07,820.351
2011-03-08,814.02
2011-03-09,822.938
2011-03-10,803.82
2011-03-11,798.121
2011-03-14,799.946
2011-03-15,777.555
2011-03-16,762.114
2011-03-17,782.057
2011-03-18,791.895
2011-03-21,811.704
2011-03-22,815.11
2011-03-23,816.356
2011-03-24,832.614
2011-03-25,829.464
2011-03-28,831.878
2011-03-29,830.769
2011-03-30,833.159
2011-03-31,830.061
2011-04-01,841.614
2011-04-04,846.054
2011-04-05,842.401
2011-04-06,855.807
2011-04-07,847.452
2011-04-08,856.158
2011-04-11,857.842
2011-04-12,847.884
2011-04-13,852.884
2011-04-14,835.546
2011-04-15,829.427
2011-04-18,797.771
2011-04-19,806.043
2011-04-20,837.458
2011-04-21,842.523
2011-04-22,842.523
2011-04-25,841.916
2011-04-26,849.646
2011-04-27,853.397
2011-04-28,868.652
2011-04-29,872.303
2011-05-02,882.213
2011-05-03,874.482
2011-05-04,863.912
2011-05-05,850.771
2011-05-06,852.271
2011-05-09,825.535
2011-05-10,846.854
2011-05-11,846.363
2011-05-12,828.479
2011-05-13,822.56
2011-05-16,818.112
2011-05-17,802.065
2011-05-18,808.731
2011-05-19,811.904
2011-05-20,800.283
2011-05-23,775.876
2011-05-24,781.83
2011-05-25,785.449
2011-05-26,785.063
2011-05-27,802.147
2011-05-30,800.894
2011-05-31,816.04
2011-06-01,807.287
2011-06-02,797.976
2011-06-03,806.828
2011-06-06,803.226
2011-06-07,807.14
2011-06-08,792.655
2011-06-09,791.223
2011-06-10,770.823
2011-06-13,770.9
2011-06-14,787.98
2011-06-15,769.56
2011-06-16,753.129
2011-06-17,766.935
2011-06-20,759.651
2011-06-21,776.171
2011-06-22,779.634
2011-06-23,744.086
2011-06-24,739.168
2011-06-27,738.956
2011-06-28,746.962
2011-06-29,766.955
2011-06-30,786.265
2011-07-01,795.841
2011-07-04,795.124
2011-07-05,788.708
2011-07-06,773.208
2011-07-07,780.375
2011-07-08,766.199
2011-07-11,723.633
2011-07-12,712.804
2011-07-13,729.053
2011-07-14,721.905
2011-07-15,712.688
2011-07-18,681.348
2011-07-19,704.957
2011-07-20,722.076
2011-07-21,748.115
2011-07-22,747.77
2011-07-25,738.225
2011-07-26,746.709
2011-07-27,724.743
2011-07-28,723.261
2011-07-29,718.464
2011-08-01,698.543
2011-08-02,681.615
2011-08-03,663.641
2011-08-04,628.212
2011-08-05,626.792
2011-08-08,590.765
2011-08-09,604.391
2011-08-10,575.911
2011-08-11,588.818
2011-08-12,613.075
2011-08-15,628.283
2011-08-16,617.215
2011-08-17,619.99
2011-08-18,577.665
2011-08-19,571.313
2011-08-22,569.334
2011-08-23,571.72
2011-08-24,585.164
2011-08-25,582.596
2011-08-26,572.752
2011-08-29,592.202
2011-08-30,594.424
2011-08-31,614.898
2011-09-01,611.924
2011-09-02,588.46
2011-09-05,552.271
2011-09-06,540.31
2011-09-07,558.181
2011-09-08,562.213
2011-09-09,528.41
2011-09-12,499.845
2011-09-13,508.995
2011-09-14,516.674
2011-09-15,538.312
2011-09-16,548.46
2011-09-19,519.657
2011-09-20,533.187
2011-09-21,524.927
2011-09-22,484.607
2011-09-23,485.1
2011-09-26,503.65
2011-09-27,543.292
2011-09-28,535.925
2011-09-29,555.138
2011-09-30,528.354
2011-10-03,509.306
2011-10-04,495.941
2011-10-05,518.655
2011-10-06,543.593
2011-10-07,549.411
2011-10-10,569.262
2011-10-11,568.075
2011-10-12,596.95
2011-10-13,577.499
2011-10-14,593.173
2011-10-17,578.45
2011-10-18,574.551
2011-10-19,589.423
2011-10-20,578.121
2011-10-21,601.202
2011-10-24,613.566
2011-10-25,607.838
2011-10-26,596.305
2011-10-27,652.622
2011-10-28,640.472
2011-10-31,607.285
2011-11-01,552.447
2011-11-02,570.204
2011-11-03,593.45
2011-11-04,584.264
2011-11-07,572.997
2011-11-08,584.887
2011-11-09,547.028
2011-11-10,550.514
2011-11-11,574.529
2011-11-14,555.675
2011-11-15,535.815
2011-11-16,538.064
2011-11-17,525.35
2011-11-18,521.221
2011-11-21,498.374
2011-11-22,492.089
2011-11-23,477.903
2011-11-24,480.837
2011-11-25,476.79
2011-11-28,511.958
2011-11-29,517.343
2011-11-30,548.096
2011-12-01,540.873
2011-12-02,552.399
2011-12-05,564.101
2011-12-06,558.144
2011-12-07,550.666
2011-12-08,534.953
2011-12-09,548.604
2011-12-12,520.675
2011-12-13,513.669
2011-12-14,495.211
2011-12-15,503.984
2011-12-16,504.319
2011-12-19,500.437
2011-12-20,523.537
2011-12-21,516.815
2011-12-22,527.975
2011-12-23,532.735
2011-12-26,532.735
2011-12-27,537.197
2011-12-28,524.649
2011-12-29,528.275
2011-12-30,537.53
2012-01-02,545.883
2012-01-03,550.668
2012-01-04,535.246
2012-01-05,518.893
2012-01-06,514.591
2012-01-09,515.682
2012-01-10,525.213
2012-01-11,523.137
2012-01-12,532.422
2012-01-13,524.474
2012-01-16,532.908
2012-01-17,542.835
2012-01-18,550.281
2012-01-19,570.828
2012-01-20,572.329
2012-01-23,581.455
2012-01-24,572.344
2012-01-25,571.087
2012-01-26,587.746
2012-01-27,581.965
2012-01-30,568.465
2012-01-31,577.138
2012-02-01,596.677
2012-02-02,595.886
2012-02-03,600.307
2012-02-06,593.919
2012-02-07,601.259
2012-02-08,600.058
2012-02-09,596.739
2012-02-10,574.556
2012-02-13,583.021
2012-02-14,573.238
2012-02-15,576.26
2012-02-16,580.851
2012-02-17,597.093
2012-02-20,611.409
2012-02-21,604.909
2012-02-22,592.934
2012-02-23,594.455
2012-02-24,603.948
2012-02-27,601.618
2012-02-28,602.123
2012-02-29,597.045
2012-03-01,599.457
2012-03-02,600.454
2012-03-05,596.518
2012-03-06,570.114
2012-03-07,573.766
2012-03-08,593.689
2012-03-09,587.535
2012-03-12,586.43
2012-03-13,597.418
2012-03-14,602.117
2012-03-15,611.141
2012-03-16,620.118
2012-03-19,622.772
2012-03-20,614.156
2012-03-21,607.056
2012-03-22,599.66
2012-03-23,601.61
2012-03-26,612.809
2012-03-27,611.561
2012-03-28,603.799
2012-03-29,590.144
2012-03-30,593.592
2012-04-02,594.732
2012-04-03,584.965
2012-04-04,555.043
2012-04-05,554.892
2012-04-06,554.892
2012-04-09,555.208
2012-04-10,536.341
2012-04-11,542.824
2012-04-12,552.59
2012-04-13,536.065
2012-04-16,532.238
2012-04-17,551.123
2012-04-18,540.593
2012-04-19,534.145
2012-04-20,544.167
2012-04-23,525.384
2012-04-24,536.072
2012-04-25,545.561
2012-04-26,543.106
2012-04-27,547.413
2012-04-30,540.331
2012-05-01,539.906
2012-05-02,533.793
2012-05-03,530.984
2012-05-04,520.008
2012-05-07,526.953
2012-05-08,522.688
2012-05-09,521.707
2012-05-10,533.737
2012-05-11,534.85
2012-05-14,514.898
2012-05-15,506.633
2012-05-16,505.645
2012-05-17,493.925
2012-05-18,493.118
2012-05-21,499.538
2012-05-22,515.034
2012-05-23,492.19
2012-05-24,494.892
2012-05-25,492.783
2012-05-28,493.371
2012-05-29,496.807
2012-05-30,483.308
2012-05-31,479.76
2012-06-01,468.969
2012-06-04,476.016
2012-06-05,477.054
2012-06-06,491.049
2012-06-07,496.135
2012-06-08,489.101
2012-06-11,489.994
2012-06-12,484.673
2012-06-13,484.36
2012-06-14,486.344
2012-06-15,501.977
2012-06-18,495.26
2012-06-19,510.279
2012-06-20,515.923
2012-06-21,506.745
2012-06-22,498.631
2012-06-25,486.473
2012-06-26,485.246
2012-06-27,490.18
2012-06-28,487.471
2012-06-29,521.414
2012-07-02,520.427
2012-07-03,526.094
2012-07-04,521.722
2012-07-05,512.096
2012-07-06,501.171
2012-07-09,501.413
2012-07-10,502.878
2012-07-11,506.196
2012-07-12,504.67
2012-07-13,511.456
2012-07-16,515.252
2012-07-17,512.597
2012-07-18,518.071
2012-07-19,523.694
2012-07-20,511.208
2012-07-23,496.459
2012-07-24,489.714
2012-07-25,496.746
2012-07-26,519.431
2012-07-27,527.397
2012-07-30,528.148
2012-07-31,527.818
2012-08-01,528.942
2012-08-02,510.308
2012-08-03,534.87
2012-08-06,542.784
2012-08-07,549.821
2012-08-08,545.065
2012-08-09,549.366
2012-08-10,548.597
2012-08-13,546.596
2012-08-14,548.214
2012-08-15,546.693
2012-08-16,554.328
2012-08-17,557.008
2012-08-20,554.393
2012-08-21,566.53
2012-08-22,559.8
2012-08-23,561.37
2012-08-24,555.039
2012-08-27,561.48
2012-08-28,559.959
2012-08-29,561.233
2012-08-30,556.534
2012-08-31,567.883
2012-09-03,570.244
2012-09-04,565.026
2012-09-05,569.41
2012-09-06,587.383
2012-09-07,606.595
2012-09-10,601.664
2012-09-11,604.928
2012-09-12,610.937
2012-09-13,607.078
2012-09-14,627.38
2012-09-17,625.018
2012-09-18,612.567
2012-09-19,613.663
2012-09-20,605.224
2012-09-21,608.23
2012-09-24,599.754
2012-09-25,607.539
2012-09-26,586.648
2012-09-27,591.416
2012-09-28,576.563
2012-10-01,589.16
2012-10-02,589.885
2012-10-03,587.835
2012-10-04,592.945
2012-10-05,607.551
2012-10-08,596.706
2012-10-09,588.616
2012-10-10,586.823
2012-10-11,596.936
2012-10-12,593.847
2012-10-15,598.348
2012-10-16,611.194
2012-10-17,624.574
2012-10-18,623.623
2012-10-19,616.504
2012-10-22,622.479
2012-10-23,599.807
2012-10-24,601.465
2012-10-25,599.303
2012-10-26,596.441
2012-10-29,591.972
2012-10-30,603.094
2012-10-31,601.884
2012-11-01,610.097
2012-11-02,609.149
2012-11-05,600.068
2012-11-06,604.608
2012-11-07,594.649
2012-11-08,592.106
2012-11-09,588.44
2012-11-12,589.03
2012-11-13,591.446
2012-11-14,588.086
2012-11-15,582.691
2012-11-16,565.837
2012-11-19,581.865
2012-11-20,585.719
2012-11-21,589.503
2012-11-22,596.347
2012-11-23,605.911
2012-11-26,604.159
2012-11-27,604.0
2012-11-28,605.398
2012-11-29,613.946
2012-11-30,613.413
2012-12-03,618.747
2012-12-04,622.969
2012-12-05,625.88
2012-12-06,628.246
2012-12-07,626.418
2012-12-10,624.23
2012-12-11,631.486
2012-12-12,633.944
2012-12-13,636.666
2012-12-14,637.91
2012-12-17,635.982
2012-12-18,636.884
2012-12-19,644.503
2012-12-20,646.567
2012-12-21,637.243
2012-12-24,638.264
2012-12-25,638.264
2012-12-26,639.565
2012-12-27,642.522
2012-12-28,635.874
2012-12-31,637.479
2013-01-01,637.479
2013-01-02,656.168
2013-01-03,650.228
2013-01-04,649.975
2013-01-07,660.429
2013-01-08,653.523
2013-01-09,659.3
2013-01-10,676.319
2013-01-11,683.216
2013-01-14,681.314
2013-01-15,676.636
2013-01-16,672.848
2013-01-17,680.823
2013-01-18,672.762
2013-01-21,679.52
2013-01-22,679.46
2013-01-23,670.93
2013-01-24,681.5
2013-01-25,687.978
2013-01-28,689.056
2013-01-29,692.424
2013-01-30,699.405
2013-01-31,696.677
2013-02-01,703.929
2013-02-04,680.346
2013-02-05,673.105
2013-02-06,667.733
2013-02-07,656.871
2013-02-08,659.647
2013-02-11,661.384
2013-02-12,667.789
2013-02-13,663.936
2013-02-14,657.151
2013-02-15,653.25
2013-02-18,653.179
2013-02-19,660.924
2013-02-20,649.465
2013-02-21,623.431
2013-02-22,628.425
2013-02-25,631.209
2013-02-26,607.917
2013-02-27,614.373
2013-02-28,618.649
2013-03-01,608.519
2013-03-04,608.545
2013-03-05,628.113
2013-03-06,631.183
2013-03-07,634.862
2013-03-08,642.162
2013-03-11,640.378
2013-03-12,646.326
2013-03-13,642.058
2013-03-14,652.775
2013-03-15,653.287
2013-03-18,642.938
2013-03-19,637.222
2013-03-20,646.193
2013-03-21,640.783
2013-03-22,638.933
2013-03-25,626.463
2013-03-26,626.712
2013-03-27,613.898
2013-03-28,616.641
2013-03-29,616.641
2013-04-01,616.928
2013-04-02,629.596
2013-04-03,620.923
2013-04-04,621.374
2013-04-05,618.344
2013-04-08,616.846
2013-04-09,623.367
2013-04-10,642.928
2013-04-11,652.753
2013-04-12,642.049
2013-04-15,637.581
2013-04-16,640.847
2013-04-17,622.8
2013-04-18,619.587
2013-04-19,622.38
2013-04-22,613.175
2013-04-23,629.977
2013-04-24,638.032
2013-04-25,644.88
2013-04-26,642.037
2013-04-29,647.362
2013-04-30,647.171
2013-05-01,647.611
2013-05-02,646.491
2013-05-03,657.407
2013-05-06,655.894
2013-05-07,658.468
2013-05-08,668.623
2013-05-09,668.811
2013-05-10,667.052
2013-05-13,665.788
2013-05-14,672.15
2013-05-15,672.515
2013-05-16,674.214
2013-05-17,675.629
2013-05-20,684.287
2013-05-21,682.63
2013-05-22,691.647
2013-05-23,675.523
2013-05-24,676.458
2013-05-27,681.478
2013-05-28,687.532
2013-05-29,686.32
2013-05-30,697.205
2013-05-31,682.947
2013-06-03,682.02
2013-06-04,682.376
2013-06-05,668.58
2013-06-06,668.202
2013-06-07,679.625
2013-06-10,679.402
2013-06-11,678.55
2013-06-12,675.976
2013-06-13,674.322
2013-06-14,678.55
2013-06-17,689.838
2013-06-18,694.644
2013-06-19,691.58
2013-06-20,663.738
2013-06-21,650.558
2013-06-24,636.385
2013-06-25,640.872
2013-06-26,646.024
2013-06-27,653.678
2013-06-28,652.728
2013-07-01,663.652
2013-07-02,665.643
2013-07-03,658.935
2013-07-04,672.586
2013-07-05,667.207
2013-07-08,678.708
2013-07-09,682.009
2013-07-10,688.124
2013-07-11,696.434
2013-07-12,698.832
2013-07-15,703.073
2013-07-16,701.855
2013-07-17,703.437
2013-07-18,711.041
2013-07-19,718.539
2013-07-22,728.844
2013-07-23,728.427
2013-07-24,742.043
2013-07-25,737.789
2013-07-26,734.339
2013-07-29,735.294
2013-07-30,737.068
2013-07-31,739.019
2013-08-01,752.316
2013-08-02,751.384
2013-08-05,749.582
2013-08-06,751.005
2013-08-07,752.435
2013-08-08,763.005
2013-08-09,773.947
2013-08-12,773.541
2013-08-13,771.343
2013-08-14,776.771
2013-08-15,767.568
2013-08-16,770.293
2013-08-19,770.618
2013-08-20,762.722
2013-08-21,760.125
2013-08-22,771.858
2013-08-23,780.07
2013-08-26,774.476
2013-08-27,752.443
2013-08-28,745.314
2013-08-29,746.387
2013-08-30,733.327
2013-09-02,749.508
2013-09-03,745.497
2013-09-04,753.281
2013-09-05,751.625
2013-09-06,754.86
2013-09-09,763.754
2013-09-10,779.989
2013-09-11,781.437
2013-09-12,783.355
2013-09-13,781.888
2013-09-16,792.853
2013-09-17,789.436
2013-09-18,790.576
2013-09-19,797.706
2013-09-20,797.372
2013-09-23,792.827
2013-09-24,796.888
2013-09-25,797.611
2013-09-26,788.323
2013-09-27,789.286
2013-09-30,784.507
2013-10-01,797.428
2013-10-02,800.632
2013-10-03,795.581
2013-10-04,798.261
2013-10-07,792.075
2013-10-08,787.558
2013-10-09,776.289
2013-10-10,791.824
2013-10-11,800.583
2013-10-14,800.911
2013-10-15,809.073
2013-10-16,813.097
2013-10-17,816.996
2013-10-18,826.139
2013-10-21,836.193
2013-10-22,848.411
2013-10-23,848.714
2013-10-24,853.579
2013-10-25,849.765
2013-10-28,845.824
2013-10-29,849.669
2013-10-30,851.829
2013-10-31,847.048
2013-11-01,840.226
2013-11-04,848.011
2013-11-05,839.961
2013-11-06,857.279
2013-11-07,845.462
2013-11-08,847.515
2013-11-11,855.397
2013-11-12,852.319
2013-11-13,846.36
2013-11-14,854.25
2013-11-15,852.654
2013-11-18,860.468
2013-11-19,857.102
2013-11-20,851.743
2013-11-21,850.72
2013-11-22,856.789
2013-11-25,856.255
2013-11-26,854.839
2013-11-27,859.529
2013-11-28,861.741
2013-11-29,862.257
2013-12-02,857.408
2013-12-03,846.206
2013-12-04,837.716
2013-12-05,833.523
2013-12-06,840.101
2013-12-09,843.029
2013-12-10,845.34
2013-12-11,841.26
2013-12-12,829.538
2013-12-13,828.242
2013-12-16,839.733
2013-12-17,830.296
2013-12-18,841.006
2013-12-19,848.351
2013-12-20,857.072
2013-12-23,870.588
2013-12-24,872.045
2013-12-25,872.045
2013-12-26,873.657
2013-12-27,885.25
2013-12-30,885.95
2013-12-31,886.777
2014-01-01,886.777
2014-01-02,877.421
2014-01-03,879.744
2014-01-06,881.51
2014-01-07,885.811
2014-01-08,889.626
2014-01-09,886.301
2014-01-10,894.147
2014-01-13,897.95
2014-01-14,904.767
2014-01-15,903.556
2014-01-16,900.165
2014-01-17,900.234
2014-01-20,899.178
2014-01-21,882.421
2014-01-22,879.42
2014-01-23,884.967
2014-01-24,860.728
2014-01-27,852.676
2014-01-28,861.93
2014-01-29,857.697
2014-01-30,853.413
2014-01-31,843.292
2014-02-03,837.097
2014-02-04,834.411
2014-02-05,839.77
2014-02-06,860.218
2014-02-07,861.536
2014-02-10,863.935
2014-02-11,875.581
2014-02-12,879.081
2014-02-13,884.242
2014-02-14,892.095
2014-02-17,895.869
2014-02-18,898.771
2014-02-19,895.969
2014-02-20,882.69
2014-02-21,890.1
2014-02-24,888.127
2014-02-25,890.962
2014-02-26,881.479
2014-02-27,884.385
2014-02-28,896.211
2014-03-03,867.616
2014-03-04,888.861
2014-03-05,893.228
2014-03-06,903.979
2014-03-07,894.352
2014-03-10,888.036
2014-03-11,889.399
2014-03-12,886.16
2014-03-13,874.302
2014-03-14,865.012
2014-03-17,877.013
2014-03-18,883.098
2014-03-19,880.622
2014-03-20,878.627
2014-03-21,874.123
2014-03-24,864.076
2014-03-25,874.141
2014-03-26,882.757
2014-03-27,881.268
2014-03-28,886.729
2014-03-31,898.416
2014-04-01,908.432
2014-04-02,908.62
2014-04-03,899.456
2014-04-04,900.474
2014-04-07,892.069
2014-04-08,884.953
2014-04-09,889.008
2014-04-10,885.424
2014-04-11,870.23
2014-04-14,859.927
2014-04-15,852.195
2014-04-16,866.816
2014-04-17,869.936
2014-04-18,869.936
2014-04-21,867.974
2014-04-22,880.47
2014-04-23,880.096
2014-04-24,881.71
2014-04-25,872.888
2014-04-28,874.01
2014-04-29,884.539
2014-04-30,892.436
2014-05-01,892.436
2014-05-02,890.469
2014-05-05,887.548
2014-05-06,895.475
2014-05-07,896.209
2014-05-08,903.879
2014-05-09,892.707
2014-05-12,899.475
2014-05-13,893.777
2014-05-14,890.925
2014-05-15,878.488
2014-05-16,869.56
2014-05-19,873.64
2014-05-20,874.379
2014-05-21,877.466
2014-05-22,880.41
2014-05-23,885.404
2014-05-26,891.991
2014-05-27,887.3
2014-05-28,883.072
2014-05-29,888.627
2014-05-30,889.342
2014-06-02,888.908
2014-06-03,886.937
2014-06-04,888.832
2014-06-05,896.545
2014-06-06,905.851
2014-06-09,906.988
2014-06-10,898.998
2014-06-11,892.741
2014-06-12,892.375
2014-06-13,887.18
2014-06-16,885.259
2014-06-17,890.886
2014-06-18,895.602
2014-06-19,904.794
2014-06-20,898.447
2014-06-23,891.467
2014-06-24,890.635
2014-06-25,888.716
2014-06-26,882.915
2014-06-27,886.194
2014-06-30,892.562
2014-07-01,895.216
2014-07-02,893.936
2014-07-03,903.525
2014-07-04,898.921
2014-07-07,887.828
2014-07-08,873.266
2014-07-09,878.123
2014-07-10,855.53
2014-07-11,852.354
2014-07-14,862.014
2014-07-15,849.665
2014-07-16,861.583
2014-07-17,846.511
2014-07-18,848.91
2014-07-21,843.184
2014-07-22,844.732
2014-07-23,850.012
2014-07-24,857.443
2014-07-25,843.563
2014-07-28,843.159
2014-07-29,847.658
2014-07-30,840.89
2014-07-31,827.602
2014-08-01,820.375
2014-08-04,813.891
2014-08-05,813.232
2014-08-06,811.017
2014-08-07,803.702
2014-08-08,798.253
2014-08-11,814.264
2014-08-12,807.834
2014-08-13,814.947
2014-08-14,812.647
2014-08-15,813.094
2014-08-18,819.161
2014-08-19,824.141
2014-08-20,820.327
2014-08-21,827.511
2014-08-22,822.551
2014-08-25,827.406
2014-08-26,835.485
2014-08-27,836.589
2014-08-28,830.97
2014-08-29,833.136
2014-09-01,829.333
2014-09-02,831.418
2014-09-03,841.347
2014-09-04,836.925
2014-09-05,835.876
2014-09-08,836.128
2014-09-09,829.193
2014-09-10,829.82
2014-09-11,827.6
2014-09-12,828.058
2014-09-15,827.817
2014-09-16,825.643
2014-09-17,832.053
2014-09-18,842.26
2014-09-19,848.227
2014-09-22,837.583
2014-09-23,832.831
2014-09-24,830.158
2014-09-25,820.02
2014-09-26,812.91
2014-09-29,810.988
2014-09-30,811.982
2014-10-01,802.999
2014-10-02,786.747
2014-10-03,787.675
2014-10-06,793.992
2014-10-07,786.895
2014-10-08,784.04
2014-10-09,781.315
2014-10-10,762.953
2014-10-13,749.67
2014-10-14,741.932
2014-10-15,721.743
2014-10-16,714.719
2014-10-17,734.579
2014-10-20,733.059
2014-10-21,749.782
2014-10-22,751.166
2014-10-23,753.537
2014-10-24,751.864
2014-10-27,749.341
2014-10-28,766.773
2014-10-29,759.149
2014-10-30,756.381
2014-10-31,763.985
2014-11-03,756.242
2014-11-04,756.276
2014-11-05,765.362
2014-11-06,767.481
2014-11-07,762.376
2014-11-10,773.182
2014-11-11,772.682
2014-11-12,769.51
2014-11-13,766.011
2014-11-14,768.503
2014-11-17,771.229
2014-11-18,781.663
2014-11-19,782.434
2014-11-20,775.914
2014-11-21,774.99
2014-11-24,779.069
2014-11-25,784.97
2014-11-26,788.974
2014-11-27,793.008
2014-11-28,794.336
2014-12-01,790.513
2014-12-02,792.365
2014-12-03,787.986
2014-12-04,786.696
2014-12-05,791.556
2014-12-08,786.247
2014-12-09,779.531
2014-12-10,777.464
2014-12-11,775.905
2014-12-12,764.499
2014-12-15,743.638
2014-12-16,759.742
2014-12-17,747.098
2014-12-18,765.683
2014-12-19,764.249
2014-12-22,769.8
2014-12-23,776.197
2014-12-24,774.41
2014-12-25,774.41
2014-12-26,773.203
2014-12-29,774.599
2014-12-30,766.138
2014-12-31,768.122
2015-01-01,768.122
2015-01-02,760.974
2015-01-05,735.407
2015-01-06,731.955
2015-01-07,725.838
2015-01-08,741.899
2015-01-09,734.365
2015-01-12,737.214
2015-01-13,744.556
2015-01-14,736.967
2015-01-15,727.713
2015-01-16,733.01
2015-01-19,750.872
2015-01-20,752.282
2015-01-21,756.491
2015-01-22,756.273
2015-01-23,751.251
2015-01-26,756.978
2015-01-27,754.087
2015-01-28,746.612
2015-01-29,748.937
2015-01-30,742.391
2015-02-02,748.753
2015-02-03,762.754
2015-02-04,756.45
2015-02-05,760.474
2015-02-06,753.744
2015-02-09,747.792
2015-02-10,751.032
2015-02-11,758.254
2015-02-12,773.234
2015-02-13,784.884
2015-02-16,784.493
2015-02-17,781.348
2015-02-18,789.435
2015-02-19,795.41
2015-02-20,795.87
2015-02-23,806.446
2015-02-24,810.939
2015-02-25,812.117
2015-02-26,806.509
2015-02-27,808.988
2015-03-02,812.124
2015-03-03,802.808
2015-03-04,800.489
2015-03-05,809.49
2015-03-06,805.222
2015-03-09,801.532
2015-03-10,784.03
2015-03-11,790.114
2015-03-12,797.406
2015-03-13,791.052
2015-03-16,805.842
2015-03-17,799.029
2015-03-18,804.767
2015-03-19,801.366
2015-03-20,819.432
2015-03-23,826.075
2015-03-24,829.529
2015-03-25,826.185
2015-03-26,812.889
2015-03-27,811.949
2015-03-30,822.695
2015-03-31,809.252
2015-04-01,813.754
2015-04-02,830.687
2015-04-03,830.687
2015-04-06,842.213
2015-04-07,844.443
2015-04-08,835.142
2015-04-09,833.071
2015-04-10,836.968
2015-04-13,836.186
2015-04-14,838.003
2015-04-15,833.347
2015-04-16,827.235
2015-04-17,815.497
2015-04-20,826.127
2015-04-21,830.217
2015-04-22,825.514
2015-04-23,826.276
2015-04-24,835.029
2015-04-27,846.617
2015-04-28,836.758
2015-04-29,828.175
2015-04-30,831.615
2015-05-01,832.877
2015-05-04,834.064
2015-05-05,820.168
2015-05-06,827.5
2015-05-07,823.064
2015-05-08,836.428
2015-05-11,840.27
2015-05-12,843.029
2015-05-13,847.273
2015-05-14,857.41
2015-05-15,868.307
2015-05-18,859.999
2015-05-19,856.896
2015-05-20,861.204
2015-05-21,863.144
2015-05-22,856.844
2015-05-25,856.61
2015-05-26,837.287
2015-05-27,848.887
2015-05-28,849.619
2015-05-29,839.793
2015-06-01,830.181
2015-06-02,846.838
2015-06-03,859.003
2015-06-04,856.797
2015-06-05,831.068
2015-06-08,828.963
2015-06-09,831.234
2015-06-10,849.472
2015-06-11,848.199
2015-06-12,840.036
2015-06-15,824.452
2015-06-16,823.826
2015-06-17,817.303
2015-06-18,833.635
2015-06-19,832.887
2015-06-22,867.715
2015-06-23,858.886
2015-06-24,854.611
2015-06-25,855.702
2015-06-26,856.752
2015-06-29,823.332
2015-06-30,824.376
2015-07-01,839.17
2015-07-02,828.41
2015-07-03,823.796
2015-07-06,804.941
2015-07-07,774.009
2015-07-08,788.111
2015-07-09,810.335
2015-07-10,842.99
2015-07-13,847.069
2015-07-14,850.512
2015-07-15,849.395
2015-07-16,858.078
2015-07-17,853.183
2015-07-20,858.213
