Date,NETHERLANDS IMI VALUE IMI (Large+Mid+Small Cap)
2005-11-08,557.557
2005-11-09,555.623
2005-11-10,562.694
2005-11-11,568.078
2005-11-14,569.667
2005-11-15,567.175
2005-11-16,563.814
2005-11-17,571.218
2005-11-18,573.46
2005-11-21,576.676
2005-11-22,576.225
2005-11-23,582.523
2005-11-24,579.251
2005-11-25,577.748
2005-11-28,582.327
2005-11-29,583.73
2005-11-30,585.046
2005-12-01,589.106
2005-12-02,592.77
2005-12-05,596.591
2005-12-06,603.306
2005-12-07,598.747
2005-12-08,602.373
2005-12-09,602.252
2005-12-12,611.393
2005-12-13,610.347
2005-12-14,612.535
2005-12-15,609.954
2005-12-16,618.147
2005-12-19,618.267
2005-12-20,613.013
2005-12-21,613.403
2005-12-22,616.168
2005-12-23,617.097
2005-12-26,617.097
2005-12-27,618.558
2005-12-28,619.731
2005-12-29,618.602
2005-12-30,609.859
2006-01-02,614.766
2006-01-03,624.989
2006-01-04,635.91
2006-01-05,633.317
2006-01-06,637.879
2006-01-09,635.641
2006-01-10,627.966
2006-01-11,633.21
2006-01-12,632.157
2006-01-13,624.772
2006-01-16,626.453
2006-01-17,619.024
2006-01-18,612.091
2006-01-19,616.785
2006-01-20,609.107
2006-01-23,616.669
2006-01-24,615.085
2006-01-25,624.628
2006-01-26,632.272
2006-01-27,634.318
2006-01-30,632.149
2006-01-31,634.97
2006-02-01,640.3
2006-02-02,635.382
2006-02-03,633.622
2006-02-06,636.077
2006-02-07,639.107
2006-02-08,641.222
2006-02-09,649.227
2006-02-10,647.494
2006-02-13,651.57
2006-02-14,653.067
2006-02-15,653.963
2006-02-16,657.414
2006-02-17,663.888
2006-02-20,666.639
2006-02-21,664.717
2006-02-22,666.677
2006-02-23,668.002
2006-02-24,665.859
2006-02-27,669.392
2006-02-28,661.412
2006-03-01,664.51
2006-03-02,661.458
2006-03-03,659.677
2006-03-06,666.548
2006-03-07,656.252
2006-03-08,652.623
2006-03-09,655.945
2006-03-10,659.979
2006-03-13,669.437
2006-03-14,676.804
2006-03-15,680.332
2006-03-16,687.697
2006-03-17,691.005
2006-03-20,698.322
2006-03-21,698.51
2006-03-22,702.042
2006-03-23,696.483
2006-03-24,698.072
2006-03-27,694.178
2006-03-28,692.681
2006-03-29,689.709
2006-03-30,701.588
2006-03-31,695.223
2006-04-03,698.705
2006-04-04,702.169
2006-04-05,703.306
2006-04-06,702.068
2006-04-07,692.651
2006-04-10,693.061
2006-04-11,683.152
2006-04-12,681.261
2006-04-13,679.73
2006-04-14,679.73
2006-04-17,690.526
2006-04-18,690.102
2006-04-19,701.925
2006-04-20,707.452
2006-04-21,716.338
2006-04-24,715.471
2006-04-25,718.41
2006-04-26,719.629
2006-04-27,725.982
2006-04-28,722.648
2006-05-01,723.91
2006-05-02,727.345
2006-05-03,717.52
2006-05-04,725.789
2006-05-05,736.445
2006-05-08,742.033
2006-05-09,748.481
2006-05-10,747.746
2006-05-11,742.93
2006-05-12,727.182
2006-05-15,717.191
2006-05-16,719.168
2006-05-17,693.002
2006-05-18,692.102
2006-05-19,690.007
2006-05-22,675.575
2006-05-23,692.742
2006-05-24,682.038
2006-05-25,688.798
2006-05-26,695.531
2006-05-29,696.409
2006-05-30,684.644
2006-05-31,693.221
2006-06-01,691.969
2006-06-02,696.85
2006-06-05,692.198
2006-06-06,673.434
2006-06-07,679.284
2006-06-08,652.354
2006-06-09,663.147
2006-06-12,651.909
2006-06-13,637.403
2006-06-14,642.857
2006-06-15,660.954
2006-06-16,655.986
2006-06-19,657.113
2006-06-20,660.917
2006-06-21,663.868
2006-06-22,664.922
2006-06-23,660.045
2006-06-26,660.277
2006-06-27,655.057
2006-06-28,652.678
2006-06-29,665.405
2006-06-30,691.994
2006-07-03,697.403
2006-07-04,699.248
2006-07-05,685.624
2006-07-06,694.123
2006-07-07,694.919
2006-07-10,691.482
2006-07-11,687.581
2006-07-12,687.947
2006-07-13,677.191
2006-07-14,664.358
2006-07-17,653.985
2006-07-18,651.803
2006-07-19,672.459
2006-07-20,680.351
2006-07-21,679.689
2006-07-24,688.927
2006-07-25,686.862
2006-07-26,686.93
2006-07-27,702.567
2006-07-28,711.797
2006-07-31,707.67
2006-08-01,703.911
2006-08-02,715.306
2006-08-03,706.583
2006-08-04,721.192
2006-08-07,709.914
2006-08-08,707.763
2006-08-09,714.608
2006-08-10,704.577
2006-08-11,707.002
2006-08-14,714.225
2006-08-15,725.383
2006-08-16,734.211
2006-08-17,735.672
2006-08-18,732.266
2006-08-21,734.03
2006-08-22,729.02
2006-08-23,723.781
2006-08-24,730.343
2006-08-25,732.699
2006-08-28,740.88
2006-08-29,739.124
2006-08-30,748.055
2006-08-31,745.068
2006-09-01,749.843
2006-09-04,758.741
2006-09-05,751.308
2006-09-06,741.689
2006-09-07,732.706
2006-09-08,730.849
2006-09-11,731.472
2006-09-12,740.886
2006-09-13,745.227
2006-09-14,751.058
2006-09-15,752.777
2006-09-18,753.314
2006-09-19,747.368
2006-09-20,759.941
2006-09-21,762.126
2006-09-22,758.722
2006-09-25,757.246
2006-09-26,765.318
2006-09-27,768.929
2006-09-28,767.175
2006-09-29,768.699
2006-10-02,772.459
2006-10-03,771.112
2006-10-04,774.057
2006-10-05,776.663
2006-10-06,770.377
2006-10-09,772.41
2006-10-10,772.002
2006-10-11,772.634
2006-10-12,775.543
2006-10-13,772.253
2006-10-16,774.493
2006-10-17,764.634
2006-10-18,768.485
2006-10-19,774.7
2006-10-20,772.139
2006-10-23,774.415
2006-10-24,774.183
2006-10-25,775.319
2006-10-26,777.644
2006-10-27,777.905
2006-10-30,773.826
2006-10-31,774.598
2006-11-01,775.114
2006-11-02,772.712
2006-11-03,774.898
2006-11-06,786.679
2006-11-07,796.365
2006-11-08,793.604
2006-11-09,785.693
2006-11-10,789.019
2006-11-13,788.307
2006-11-14,786.929
2006-11-15,789.876
2006-11-16,788.611
2006-11-17,784.776
2006-11-20,781.792
2006-11-21,782.773
2006-11-22,786.5
2006-11-23,785.227
2006-11-24,788.1
2006-11-27,777.613
2006-11-28,779.82
2006-11-29,787.133
2006-11-30,786.363
2006-12-01,782.987
2006-12-04,785.989
2006-12-05,791.178
2006-12-06,788.948
2006-12-07,788.793
2006-12-08,789.57
2006-12-11,792.374
2006-12-12,801.605
2006-12-13,815.284
2006-12-14,821.786
2006-12-15,817.845
2006-12-18,815.955
2006-12-19,819.544
2006-12-20,827.042
2006-12-21,826.263
2006-12-22,820.172
2006-12-25,820.172
2006-12-26,818.894
2006-12-27,828.663
2006-12-28,828.676
2006-12-29,827.795
2007-01-01,827.795
2007-01-02,845.024
2007-01-03,839.806
2007-01-04,834.951
2007-01-05,820.961
2007-01-08,821.181
2007-01-09,829.275
2007-01-10,818.091
2007-01-11,826.392
2007-01-12,832.692
2007-01-15,836.704
2007-01-16,836.569
2007-01-17,834.053
2007-01-18,836.798
2007-01-19,839.453
2007-01-22,834.842
2007-01-23,839.373
2007-01-24,840.813
2007-01-25,835.797
2007-01-26,822.99
2007-01-29,825.743
2007-01-30,829.972
2007-01-31,828.384
2007-02-01,838.052
2007-02-02,840.197
2007-02-05,835.588
2007-02-06,841.272
2007-02-07,852.169
2007-02-08,848.253
2007-02-09,852.686
2007-02-12,842.968
2007-02-13,850.852
2007-02-14,859.442
2007-02-15,856.79
2007-02-16,854.043
2007-02-19,864.293
2007-02-20,865.775
2007-02-21,871.678
2007-02-22,872.597
2007-02-23,877.304
2007-02-26,878.498
2007-02-27,861.483
2007-02-28,846.047
2007-03-01,827.417
2007-03-02,830.815
2007-03-05,820.156
2007-03-06,820.655
2007-03-07,830.838
2007-03-08,842.46
2007-03-09,845.676
2007-03-12,853.178
2007-03-13,845.332
2007-03-14,824.957
2007-03-15,843.076
2007-03-16,845.215
2007-03-19,876.012
2007-03-20,891.338
2007-03-21,895.675
2007-03-22,914.633
2007-03-23,919.163
2007-03-26,911.662
2007-03-27,907.705
2007-03-28,901.937
2007-03-29,908.402
2007-03-30,907.801
2007-04-02,916.249
2007-04-03,925.936
2007-04-04,928.613
2007-04-05,938.513
2007-04-06,938.513
2007-04-09,933.623
2007-04-10,952.692
2007-04-11,950.419
2007-04-12,947.749
2007-04-13,956.853
2007-04-16,983.875
2007-04-17,990.529
2007-04-18,989.008
2007-04-19,984.555
2007-04-20,998.125
2007-04-23,993.376
2007-04-24,993.641
2007-04-25,1006.85
2007-04-26,1006.172
2007-04-27,1008.441
2007-04-30,1009.306
2007-05-01,1005.534
2007-05-02,1007.327
2007-05-03,1011.666
2007-05-04,1017.347
2007-05-07,1017.372
2007-05-08,998.495
2007-05-09,994.4
2007-05-10,985.466
2007-05-11,991.723
2007-05-14,988.034
2007-05-15,997.612
2007-05-16,987.204
2007-05-17,987.192
2007-05-18,991.138
2007-05-21,988.25
2007-05-22,996.852
2007-05-23,1000.322
2007-05-24,986.362
2007-05-25,991.7
2007-05-28,996.483
2007-05-29,997.435
2007-05-30,990.244
2007-05-31,1000.0
2007-06-01,1000.545
2007-06-04,1007.226
2007-06-05,1005.829
2007-06-06,989.0
2007-06-07,977.471
2007-06-08,970.453
2007-06-11,972.258
2007-06-12,964.436
2007-06-13,964.744
2007-06-14,977.956
2007-06-15,993.463
2007-06-18,994.543
2007-06-19,993.864
2007-06-20,995.914
2007-06-21,987.555
2007-06-22,986.969
2007-06-25,982.765
2007-06-26,979.254
2007-06-27,969.931
2007-06-28,979.693
2007-06-29,984.325
2007-07-02,991.469
2007-07-03,998.856
2007-07-04,1005.547
2007-07-05,999.601
2007-07-06,1004.018
2007-07-09,1005.291
2007-07-10,1005.105
2007-07-11,1007.325
2007-07-12,1021.219
2007-07-13,1027.092
2007-07-16,1036.551
2007-07-17,1034.951
2007-07-18,1024.736
2007-07-19,1034.221
2007-07-20,1024.313
2007-07-23,1026.723
2007-07-24,1014.998
2007-07-25,994.466
2007-07-26,969.206
2007-07-27,955.103
2007-07-30,955.555
2007-07-31,976.781
2007-08-01,951.811
2007-08-02,964.037
2007-08-03,958.921
2007-08-06,955.478
2007-08-07,967.195
2007-08-08,988.636
2007-08-09,957.973
2007-08-10,929.752
2007-08-13,946.557
2007-08-14,936.099
2007-08-15,920.875
2007-08-16,883.475
2007-08-17,916.828
2007-08-20,924.353
2007-08-21,923.438
2007-08-22,939.589
2007-08-23,945.637
2007-08-24,948.991
2007-08-27,951.89
2007-08-28,932.806
2007-08-29,936.045
2007-08-30,943.651
2007-08-31,948.854
2007-09-03,954.811
2007-09-04,959.88
2007-09-05,947.743
2007-09-06,955.681
2007-09-07,945.472
2007-09-10,941.022
2007-09-11,964.106
2007-09-12,972.165
2007-09-13,986.019
2007-09-14,979.274
2007-09-17,972.046
2007-09-18,987.613
2007-09-19,1014.218
2007-09-20,1019.42
2007-09-21,1021.489
2007-09-24,1017.143
2007-09-25,1011.972
2007-09-26,1020.102
2007-09-27,1028.881
2007-09-28,1034.412
2007-10-01,1045.493
2007-10-02,1039.202
2007-10-03,1038.784
2007-10-04,1038.894
2007-10-05,1045.957
2007-10-08,1041.837
2007-10-09,1051.643
2007-10-10,1063.231
2007-10-11,1072.019
2007-10-12,1070.781
2007-10-15,1053.488
2007-10-16,1040.994
2007-10-17,1049.32
2007-10-18,1048.17
2007-10-19,1045.406
2007-10-22,1022.367
2007-10-23,1037.399
2007-10-24,1028.437
2007-10-25,1039.57
2007-10-26,1043.429
2007-10-29,1048.631
2007-10-30,1039.478
2007-10-31,1055.696
2007-11-01,1044.49
2007-11-02,1044.692
2007-11-05,1040.95
2007-11-06,1048.232
2007-11-07,1045.558
2007-11-08,1033.351
2007-11-09,1010.784
2007-11-12,1002.118
2007-11-13,1005.749
2007-11-14,1017.453
2007-11-15,1000.934
2007-11-16,984.063
2007-11-19,965.805
2007-11-20,973.359
2007-11-21,948.692
2007-11-22,953.281
2007-11-23,974.126
2007-11-26,972.392
2007-11-27,981.796
2007-11-28,993.86
2007-11-29,994.247
2007-11-30,998.202
2007-12-03,989.572
2007-12-04,986.895
2007-12-05,995.338
2007-12-06,996.241
2007-12-07,1006.282
2007-12-10,1021.327
2007-12-11,1018.698
2007-12-12,1013.387
2007-12-13,992.136
2007-12-14,987.632
2007-12-17,968.944
2007-12-18,969.213
2007-12-19,965.637
2007-12-20,968.435
2007-12-21,980.072
2007-12-24,987.987
2007-12-25,987.987
2007-12-26,994.778
2007-12-27,998.828
2007-12-28,1007.934
2007-12-31,1002.424
2008-01-01,1002.424
2008-01-02,996.209
2008-01-03,990.705
2008-01-04,983.746
2008-01-07,981.893
2008-01-08,976.357
2008-01-09,964.475
2008-01-10,958.189
2008-01-11,960.659
2008-01-14,973.241
2008-01-15,944.665
2008-01-16,924.47
2008-01-17,921.282
2008-01-18,889.647
2008-01-21,823.203
2008-01-22,853.01
2008-01-23,822.187
2008-01-24,882.404
2008-01-25,865.347
2008-01-28,874.013
2008-01-29,888.076
2008-01-30,887.234
2008-01-31,885.142
2008-02-01,908.865
2008-02-04,906.114
2008-02-05,866.062
2008-02-06,879.039
2008-02-07,854.673
2008-02-08,849.648
2008-02-11,839.78
2008-02-12,867.871
2008-02-13,865.772
2008-02-14,861.489
2008-02-15,854.35
2008-02-18,875.071
2008-02-19,891.396
2008-02-20,882.283
2008-02-21,905.428
2008-02-22,902.395
2008-02-25,922.341
2008-02-26,940.298
2008-02-27,949.649
2008-02-28,935.225
2008-02-29,921.752
2008-03-03,910.9
2008-03-04,904.501
2008-03-05,922.706
2008-03-06,908.645
2008-03-07,903.452
2008-03-10,889.776
2008-03-11,901.065
2008-03-12,924.011
2008-03-13,916.738
2008-03-14,910.527
2008-03-17,885.181
2008-03-18,912.746
2008-03-19,903.385
2008-03-20,898.288
2008-03-21,898.288
2008-03-24,897.007
2008-03-25,931.634
2008-03-26,937.669
2008-03-27,950.824
2008-03-28,950.295
2008-03-31,953.705
2008-04-01,970.852
2008-04-02,985.669
2008-04-03,976.274
2008-04-04,996.261
2008-04-07,999.945
2008-04-08,997.477
2008-04-09,991.701
2008-04-10,986.055
2008-04-11,976.279
2008-04-14,969.687
2008-04-15,971.276
2008-04-16,999.182
2008-04-17,996.72
2008-04-18,1017.076
2008-04-21,1016.125
2008-04-22,1006.863
2008-04-23,1003.193
2008-04-24,992.608
2008-04-25,994.28
2008-04-28,1002.656
2008-04-29,990.479
2008-04-30,1001.575
2008-05-01,993.952
2008-05-02,1008.535
2008-05-05,1011.168
2008-05-06,1005.967
2008-05-07,1003.093
2008-05-08,1000.565
2008-05-09,992.933
2008-05-12,999.771
2008-05-13,996.314
2008-05-14,1010.022
2008-05-15,1013.452
2008-05-16,1015.722
2008-05-19,1020.569
2008-05-20,1012.323
2008-05-21,1011.301
2008-05-22,1007.259
2008-05-23,997.839
2008-05-26,995.686
2008-05-27,987.81
2008-05-28,996.79
2008-05-29,991.971
2008-05-30,1001.782
2008-06-02,990.819
2008-06-03,994.34
2008-06-04,987.299
2008-06-05,997.085
2008-06-06,974.57
2008-06-09,964.749
2008-06-10,944.617
2008-06-11,930.078
2008-06-12,937.992
2008-06-13,938.637
2008-06-16,942.143
2008-06-17,948.511
2008-06-18,929.409
2008-06-19,908.832
2008-06-20,897.918
2008-06-23,880.674
2008-06-24,887.083
2008-06-25,898.11
2008-06-26,877.991
2008-06-27,870.775
2008-06-30,868.345
2008-07-01,848.516
2008-07-02,851.468
2008-07-03,855.451
2008-07-04,841.161
2008-07-07,851.839
2008-07-08,837.842
2008-07-09,863.351
2008-07-10,842.975
2008-07-11,815.436
2008-07-14,825.531
2008-07-15,805.796
2008-07-16,810.505
2008-07-17,844.704
2008-07-18,865.457
2008-07-21,884.398
2008-07-22,878.459
2008-07-23,890.859
2008-07-24,876.217
2008-07-25,856.095
2008-07-28,847.694
2008-07-29,845.069
2008-07-30,855.534
2008-07-31,852.294
2008-08-01,844.801
2008-08-04,849.926
2008-08-05,876.7
2008-08-06,889.715
2008-08-07,871.985
2008-08-08,868.43
2008-08-11,881.409
2008-08-12,883.877
2008-08-13,866.773
2008-08-14,865.356
2008-08-15,860.935
2008-08-18,860.563
2008-08-19,827.002
2008-08-20,831.974
2008-08-21,826.91
2008-08-22,845.94
2008-08-25,836.487
2008-08-26,827.17
2008-08-27,829.495
2008-08-28,847.082
2008-08-29,848.576
2008-09-01,845.685
2008-09-02,862.406
2008-09-03,842.736
2008-09-04,824.009
2008-09-05,807.27
2008-09-08,831.19
2008-09-09,830.928
2008-09-10,818.464
2008-09-11,798.671
2008-09-12,823.072
2008-09-15,788.451
2008-09-16,752.189
2008-09-17,727.118
2008-09-18,719.758
2008-09-19,802.76
2008-09-22,789.664
2008-09-23,771.824
2008-09-24,755.501
2008-09-25,787.894
2008-09-26,750.395
2008-09-29,663.385
2008-09-30,665.97
2008-10-01,677.098
2008-10-02,669.494
2008-10-03,704.865
2008-10-06,615.044
2008-10-07,596.898
2008-10-08,550.46
2008-10-09,536.561
2008-10-10,485.117
2008-10-13,546.535
2008-10-14,571.253
2008-10-15,515.338
2008-10-16,474.941
2008-10-17,453.333
2008-10-20,489.35
2008-10-21,487.264
2008-10-22,447.987
2008-10-23,445.341
2008-10-24,417.055
2008-10-27,381.893
2008-10-28,367.504
2008-10-29,407.269
2008-10-30,412.129
2008-10-31,420.584
2008-11-03,431.441
2008-11-04,478.61
2008-11-05,475.657
2008-11-06,443.344
2008-11-07,451.1
2008-11-10,454.428
2008-11-11,426.112
2008-11-12,412.157
2008-11-13,412.116
2008-11-14,415.87
2008-11-17,400.305
2008-11-18,403.665
2008-11-19,382.047
2008-11-20,359.498
2008-11-21,348.212
2008-11-24,391.335
2008-11-25,390.665
2008-11-26,379.906
2008-11-27,394.808
2008-11-28,389.828
2008-12-01,361.534
2008-12-02,372.409
2008-12-03,378.981
2008-12-04,383.635
2008-12-05,362.763
2008-12-08,406.349
2008-12-09,417.29
2008-12-10,427.804
2008-12-11,433.719
2008-12-12,425.608
2008-12-15,434.919
2008-12-16,438.698
2008-12-17,455.572
2008-12-18,466.24
2008-12-19,448.23
2008-12-22,438.465
2008-12-23,442.123
2008-12-24,440.906
2008-12-25,440.906
2008-12-26,443.034
2008-12-29,448.894
2008-12-30,459.217
2008-12-31,445.842
2009-01-01,445.842
2009-01-02,468.346
2009-01-05,465.941
2009-01-06,469.219
2009-01-07,473.152
2009-01-08,470.155
2009-01-09,471.419
2009-01-12,459.684
2009-01-13,447.418
2009-01-14,417.463
2009-01-15,404.635
2009-01-16,417.258
2009-01-19,401.525
2009-01-20,378.4
2009-01-21,378.113
2009-01-22,378.733
2009-01-23,364.595
2009-01-26,408.896
2009-01-27,406.67
2009-01-28,429.746
2009-01-29,410.948
2009-01-30,396.735
2009-02-02,390.02
2009-02-03,406.086
2009-02-04,407.484
2009-02-05,397.637
2009-02-06,417.845
2009-02-09,430.447
2009-02-10,410.341
2009-02-11,407.001
2009-02-12,393.331
2009-02-13,397.74
2009-02-16,386.021
2009-02-17,360.596
2009-02-18,354.608
2009-02-19,357.565
2009-02-20,337.322
2009-02-23,327.437
2009-02-24,329.506
2009-02-25,324.266
2009-02-26,339.03
2009-02-27,327.595
2009-03-02,307.496
2009-03-03,295.171
2009-03-04,307.53
2009-03-05,284.141
2009-03-06,281.451
2009-03-09,279.234
2009-03-10,304.753
2009-03-11,304.221
2009-03-12,308.481
2009-03-13,311.543
2009-03-16,324.759
2009-03-17,318.343
2009-03-18,320.787
2009-03-19,342.25
2009-03-20,347.028
2009-03-23,367.502
2009-03-24,362.457
2009-03-25,371.579
2009-03-26,372.422
2009-03-27,357.099
2009-03-30,332.585
2009-03-31,343.648
2009-04-01,352.373
2009-04-02,382.442
2009-04-03,385.237
2009-04-06,378.465
2009-04-07,370.001
2009-04-08,373.802
2009-04-09,390.091
2009-04-10,390.091
2009-04-13,393.399
2009-04-14,402.509
2009-04-15,400.543
2009-04-16,402.449
2009-04-17,405.915
2009-04-20,381.419
2009-04-21,384.818
2009-04-22,393.486
2009-04-23,390.843
2009-04-24,403.742
2009-04-27,398.074
2009-04-28,392.861
2009-04-29,411.342
2009-04-30,425.979
2009-05-01,426.043
2009-05-04,447.814
2009-05-05,452.025
2009-05-06,455.445
2009-05-07,466.981
2009-05-08,480.716
2009-05-11,478.046
2009-05-12,472.278
2009-05-13,452.605
2009-05-14,451.208
2009-05-15,462.156
2009-05-18,477.423
2009-05-19,487.27
2009-05-20,500.226
2009-05-21,487.727
2009-05-22,500.996
2009-05-25,501.533
2009-05-26,504.268
2009-05-27,497.749
2009-05-28,483.307
2009-05-29,484.627
2009-06-01,501.681
2009-06-02,509.061
2009-06-03,499.774
2009-06-04,497.375
2009-06-05,498.365
2009-06-08,483.028
2009-06-09,488.29
2009-06-10,496.464
2009-06-11,499.245
2009-06-12,496.363
2009-06-15,474.11
2009-06-16,467.179
2009-06-17,451.619
2009-06-18,463.495
2009-06-19,464.53
2009-06-22,447.624
2009-06-23,447.891
2009-06-24,464.705
2009-06-25,459.605
2009-06-26,466.475
2009-06-29,474.987
2009-06-30,470.386
2009-07-01,482.742
2009-07-02,464.718
2009-07-03,466.474
2009-07-06,453.863
2009-07-07,455.014
2009-07-08,441.46
2009-07-09,450.494
2009-07-10,440.664
2009-07-13,458.231
2009-07-14,465.184
2009-07-15,488.153
2009-07-16,495.296
2009-07-17,501.217
2009-07-20,511.506
2009-07-21,514.161
2009-07-22,514.715
2009-07-23,528.6
2009-07-24,527.413
2009-07-27,533.193
2009-07-28,522.06
2009-07-29,533.741
2009-07-30,546.427
2009-07-31,555.995
2009-08-03,578.701
2009-08-04,575.384
2009-08-05,575.823
2009-08-06,576.779
2009-08-07,576.506
2009-08-10,576.305
2009-08-11,562.008
2009-08-12,573.789
2009-08-13,586.114
2009-08-14,575.57
2009-08-17,555.32
2009-08-18,561.052
2009-08-19,563.244
2009-08-20,570.449
2009-08-21,589.211
2009-08-24,604.46
2009-08-25,611.627
2009-08-26,603.327
2009-08-27,600.328
2009-08-28,615.213
2009-08-31,604.453
2009-09-01,588.05
2009-09-02,574.494
2009-09-03,580.007
2009-09-04,593.976
2009-09-07,613.658
2009-09-08,627.006
2009-09-09,638.673
2009-09-10,643.507
2009-09-11,647.336
2009-09-14,639.962
2009-09-15,638.307
2009-09-16,660.289
2009-09-17,672.482
2009-09-18,668.965
2009-09-21,662.127
2009-09-22,671.297
2009-09-23,671.203
2009-09-24,655.499
2009-09-25,650.789
2009-09-28,662.218
2009-09-29,662.176
2009-09-30,668.981
2009-10-01,649.712
2009-10-02,632.207
2009-10-05,638.49
2009-10-06,669.113
2009-10-07,668.084
2009-10-08,689.473
2009-10-09,690.492
2009-10-12,707.451
2009-10-13,703.43
2009-10-14,721.685
2009-10-15,722.08
2009-10-16,705.399
2009-10-19,717.066
2009-10-20,711.036
2009-10-21,709.595
2009-10-22,697.46
2009-10-23,699.313
2009-10-26,660.477
2009-10-27,642.037
2009-10-28,613.158
2009-10-29,636.367
2009-10-30,618.127
2009-11-02,622.018
2009-11-03,610.866
2009-11-04,635.835
2009-11-05,646.51
2009-11-06,643.963
2009-11-09,670.967
2009-11-10,661.959
2009-11-11,678.988
2009-11-12,670.878
2009-11-13,670.128
2009-11-16,684.768
2009-11-17,672.368
2009-11-18,675.912
2009-11-19,658.635
2009-11-20,649.703
2009-11-23,671.876
2009-11-24,666.722
2009-11-25,678.033
2009-11-26,646.441
2009-11-27,647.24
2009-11-30,633.575
2009-12-01,662.874
2009-12-02,658.399
2009-12-03,659.222
2009-12-04,657.488
2009-12-07,648.987
2009-12-08,634.737
2009-12-09,624.208
2009-12-10,637.625
2009-12-11,641.134
2009-12-14,650.74
2009-12-15,654.823
2009-12-16,668.263
2009-12-17,655.853
2009-12-18,642.91
2009-12-21,654.902
2009-12-22,652.199
2009-12-23,658.041
2009-12-24,661.387
2009-12-25,661.387
2009-12-28,668.684
2009-12-29,673.008
2009-12-30,661.41
2009-12-31,664.442
2010-01-01,664.442
2010-01-04,688.456
2010-01-05,691.394
2010-01-06,688.396
2010-01-07,686.709
2010-01-08,692.087
2010-01-11,696.938
2010-01-12,686.935
2010-01-13,690.701
2010-01-14,693.446
2010-01-15,680.521
2010-01-18,686.296
2010-01-19,678.29
2010-01-20,655.845
2010-01-21,644.115
2010-01-22,640.44
2010-01-25,648.474
2010-01-26,649.423
2010-01-27,647.251
2010-01-28,636.519
2010-01-29,643.293
2010-02-01,653.958
2010-02-02,662.856
2010-02-03,661.718
2010-02-04,627.786
2010-02-05,601.8
2010-02-08,600.488
2010-02-09,606.855
2010-02-10,612.291
2010-02-11,605.152
2010-02-12,602.08
2010-02-15,603.192
2010-02-16,608.082
2010-02-17,624.114
2010-02-18,621.771
2010-02-19,615.774
2010-02-22,622.037
2010-02-23,607.554
2010-02-24,608.471
2010-02-25,588.213
2010-02-26,601.473
2010-03-01,612.073
2010-03-02,620.519
2010-03-03,636.502
2010-03-04,632.058
2010-03-05,648.335
2010-03-08,645.503
2010-03-09,644.27
2010-03-10,656.376
2010-03-11,654.14
2010-03-12,660.645
2010-03-15,647.418
2010-03-16,660.43
2010-03-17,669.483
2010-03-18,658.063
2010-03-19,649.573
2010-03-22,646.775
2010-03-23,656.7
2010-03-24,646.743
2010-03-25,657.25
2010-03-26,657.11
2010-03-29,662.499
2010-03-30,658.943
2010-03-31,664.778
2010-04-01,682.203
2010-04-02,682.203
2010-04-05,680.641
2010-04-06,683.438
2010-04-07,674.604
2010-04-08,668.176
2010-04-09,683.323
2010-04-12,692.618
2010-04-13,691.663
2010-04-14,699.228
2010-04-15,697.181
2010-04-16,680.95
2010-04-19,679.019
2010-04-20,697.119
2010-04-21,688.077
2010-04-22,677.669
2010-04-23,689.401
2010-04-26,699.791
2010-04-27,672.988
2010-04-28,651.018
2010-04-29,663.86
2010-04-30,661.39
2010-05-03,661.121
2010-05-04,625.567
2010-05-05,610.032
2010-05-06,589.255
2010-05-07,557.053
2010-05-10,627.841
2010-05-11,616.375
2010-05-12,632.997
2010-05-13,627.988
2010-05-14,600.132
2010-05-17,594.999
2010-05-18,607.669
2010-05-19,584.457
2010-05-20,567.204
2010-05-21,577.671
2010-05-24,568.889
2010-05-25,540.337
2010-05-26,557.106
2010-05-27,578.328
2010-05-28,580.255
2010-05-31,578.623
2010-06-01,578.949
2010-06-02,574.526
2010-06-03,583.624
2010-06-04,563.696
2010-06-07,551.326
2010-06-08,545.827
2010-06-09,560.06
2010-06-10,573.94
2010-06-11,575.357
2010-06-14,593.044
2010-06-15,601.087
2010-06-16,603.553
2010-06-17,610.19
2010-06-18,613.721
2010-06-21,620.465
2010-06-22,614.16
2010-06-23,606.111
2010-06-24,600.026
2010-06-25,591.369
2010-06-28,601.675
2010-06-29,571.654
2010-06-30,572.828
2010-07-01,570.757
2010-07-02,580.412
2010-07-05,572.619
2010-07-06,593.796
2010-07-07,603.254
2010-07-08,617.055
2010-07-09,614.79
2010-07-12,615.762
2010-07-13,633.519
2010-07-14,636.344
2010-07-15,634.809
2010-07-16,623.792
2010-07-19,621.684
2010-07-20,613.678
2010-07-21,624.014
2010-07-22,645.7
2010-07-23,644.633
2010-07-26,658.946
2010-07-27,675.622
2010-07-28,674.496
2010-07-29,681.466
2010-07-30,668.36
2010-08-02,699.598
2010-08-03,698.374
2010-08-04,695.191
2010-08-05,697.82
2010-08-06,693.721
2010-08-09,699.093
2010-08-10,681.396
2010-08-11,657.712
2010-08-12,648.191
2010-08-13,647.881
2010-08-16,648.536
2010-08-17,660.044
2010-08-18,657.061
2010-08-19,647.268
2010-08-20,630.274
2010-08-23,628.875
2010-08-24,617.365
2010-08-25,608.878
2010-08-26,620.83
2010-08-27,627.489
2010-08-30,623.141
2010-08-31,628.84
2010-09-01,652.433
2010-09-02,657.879
2010-09-03,664.542
2010-09-06,667.691
