Date,FINLAND VALUE Standard (Large+Mid Cap)
2010-09-22,384.973
2010-09-23,380.329
2010-09-24,389.623
2010-09-27,384.171
2010-09-28,388.365
2010-09-29,389.163
2010-09-30,394.941
2010-10-01,400.502
2010-10-04,394.229
2010-10-05,406.017
2010-10-06,409.867
2010-10-07,416.699
2010-10-08,418.528
2010-10-11,421.477
2010-10-12,419.412
2010-10-13,431.633
2010-10-14,426.002
2010-10-15,419.461
2010-10-18,418.845
2010-10-19,408.822
2010-10-20,416.432
2010-10-21,433.57
2010-10-22,425.821
2010-10-25,429.49
2010-10-26,421.536
2010-10-27,417.612
2010-10-28,420.329
2010-10-29,414.538
2010-11-01,411.748
2010-11-02,416.617
2010-11-03,412.273
2010-11-04,425.316
2010-11-05,420.763
2010-11-08,413.97
2010-11-09,422.155
2010-11-10,413.825
2010-11-11,409.752
2010-11-12,408.23
2010-11-15,407.98
2010-11-16,397.143
2010-11-17,400.3
2010-11-18,404.269
2010-11-19,403.417
2010-11-22,398.211
2010-11-23,386.76
2010-11-24,388.402
2010-11-25,393.742
2010-11-26,385.45
2010-11-29,373.063
2010-11-30,370.864
2010-12-01,382.794
2010-12-02,391.118
2010-12-03,401.699
2010-12-06,398.817
2010-12-07,405.196
2010-12-08,400.935
2010-12-09,396.624
2010-12-10,395.842
2010-12-13,403.517
2010-12-14,402.24
2010-12-15,400.521
2010-12-16,398.579
2010-12-17,396.381
2010-12-20,398.691
2010-12-21,410.086
2010-12-22,412.413
2010-12-23,411.783
2010-12-24,413.406
2010-12-27,412.245
2010-12-28,412.2
2010-12-29,413.584
2010-12-30,415.501
2010-12-31,419.678
2011-01-03,428.381
2011-01-04,425.571
2011-01-05,424.494
2011-01-06,420.974
2011-01-07,420.929
2011-01-10,410.21
2011-01-11,415.763
2011-01-12,428.52
2011-01-13,436.841
2011-01-14,437.39
2011-01-17,434.441
2011-01-18,435.962
2011-01-19,425.595
2011-01-20,426.646
2011-01-21,437.856
2011-01-24,443.203
2011-01-25,437.283
2011-01-26,439.608
2011-01-27,440.731
2011-01-28,439.905
2011-01-31,441.747
2011-02-01,449.239
2011-02-02,453.682
2011-02-03,444.922
2011-02-04,440.876
2011-02-07,447.991
2011-02-08,450.612
2011-02-09,455.577
2011-02-10,444.822
2011-02-11,412.323
2011-02-14,400.413
2011-02-15,402.14
2011-02-16,405.107
2011-02-17,403.962
2011-02-18,406.099
2011-02-21,402.545
2011-02-22,400.603
2011-02-23,393.152
2011-02-24,392.975
2011-02-25,395.431
2011-02-28,397.809
2011-03-01,399.043
2011-03-02,397.782
2011-03-03,399.71
2011-03-04,395.559
2011-03-07,394.969
2011-03-08,394.422
2011-03-09,399.476
2011-03-10,392.329
2011-03-11,388.086
2011-03-14,382.897
2011-03-15,378.114
2011-03-16,374.821
2011-03-17,383.373
2011-03-18,390.019
2011-03-21,395.755
2011-03-22,395.86
2011-03-23,395.571
2011-03-24,402.538
2011-03-25,402.289
2011-03-28,407.572
2011-03-29,405.86
2011-03-30,408.139
2011-03-31,409.221
2011-04-01,411.423
2011-04-04,417.776
2011-04-05,420.186
2011-04-06,426.32
2011-04-07,423.478
2011-04-08,429.119
2011-04-11,431.381
2011-04-12,423.512
2011-04-13,424.4
2011-04-14,418.257
2011-04-15,417.236
2011-04-18,402.722
2011-04-19,404.721
2011-04-20,416.67
2011-04-21,420.649
2011-04-22,420.649
2011-04-25,420.346
2011-04-26,423.493
2011-04-27,429.84
2011-04-28,436.805
2011-04-29,436.014
2011-05-02,442.52
2011-05-03,436.53
2011-05-04,431.067
2011-05-05,421.978
2011-05-06,424.402
2011-05-09,417.248
2011-05-10,425.958
2011-05-11,426.631
2011-05-12,420.425
2011-05-13,419.525
2011-05-16,420.898
2011-05-17,416.486
2011-05-18,419.527
2011-05-19,418.644
2011-05-20,413.184
2011-05-23,401.26
2011-05-24,404.8
2011-05-25,405.95
2011-05-26,402.737
2011-05-27,409.178
2011-05-30,411.663
2011-05-31,384.827
2011-06-01,383.488
2011-06-02,383.874
2011-06-03,377.012
2011-06-06,378.103
2011-06-07,379.603
2011-06-08,368.244
2011-06-09,371.294
2011-06-10,363.425
2011-06-13,362.543
2011-06-14,366.74
2011-06-15,354.946
2011-06-16,345.453
2011-06-17,354.74
2011-06-20,340.892
2011-06-21,348.583
2011-06-22,347.731
2011-06-23,336.101
2011-06-24,336.493
2011-06-27,338.432
2011-06-28,341.818
2011-06-29,353.91
2011-06-30,362.973
2011-07-01,364.461
2011-07-04,364.791
2011-07-05,361.101
2011-07-06,355.931
2011-07-07,363.079
2011-07-08,351.471
2011-07-11,336.593
2011-07-12,332.139
2011-07-13,336.112
2011-07-14,332.261
2011-07-15,328.199
2011-07-18,317.386
2011-07-19,324.984
2011-07-20,333.572
2011-07-21,341.997
2011-07-22,341.346
2011-07-25,335.806
2011-07-26,339.767
2011-07-27,334.136
2011-07-28,330.83
2011-07-29,329.556
2011-08-01,315.632
2011-08-02,308.966
2011-08-03,302.705
2011-08-04,286.583
2011-08-05,285.394
2011-08-08,275.655
2011-08-09,284.472
2011-08-10,273.555
2011-08-11,287.35
2011-08-12,298.502
2011-08-15,314.729
2011-08-16,315.013
2011-08-17,315.28
2011-08-18,294.551
2011-08-19,300.229
2011-08-22,300.587
2011-08-23,304.56
2011-08-24,308.009
2011-08-25,304.649
2011-08-26,302.231
2011-08-29,314.499
2011-08-30,317.105
2011-08-31,325.46
2011-09-01,327.313
2011-09-02,313.666
2011-09-05,298.137
2011-09-06,297.066
2011-09-07,309.884
2011-09-08,313.302
2011-09-09,293.244
2011-09-12,281.013
2011-09-13,284.508
2011-09-14,288.311
2011-09-15,300.359
2011-09-16,299.92
2011-09-19,288.223
2011-09-20,295.87
2011-09-21,289.685
2011-09-22,268.575
2011-09-23,267.487
2011-09-26,271.663
2011-09-27,290.278
2011-09-28,285.998
2011-09-29,291.56
2011-09-30,282.261
2011-10-03,278.862
2011-10-04,266.035
2011-10-05,275.709
2011-10-06,287.845
2011-10-07,290.602
2011-10-10,302.154
2011-10-11,300.373
2011-10-12,312.097
2011-10-13,305.234
2011-10-14,311.647
2011-10-17,299.862
2011-10-18,298.675
2011-10-19,300.567
2011-10-20,300.58
2011-10-21,308.113
2011-10-24,316.887
2011-10-25,316.069
2011-10-26,313.115
2011-10-27,339.461
2011-10-28,337.751
2011-10-31,318.571
2011-11-01,299.863
2011-11-02,307.355
2011-11-03,315.024
2011-11-04,308.577
2011-11-07,311.023
2011-11-08,312.546
2011-11-09,299.676
2011-11-10,298.378
2011-11-11,312.247
2011-11-14,304.215
2011-11-15,299.203
2011-11-16,301.344
2011-11-17,295.934
2011-11-18,292.457
2011-11-21,279.663
2011-11-22,271.441
2011-11-23,265.045
2011-11-24,265.065
2011-11-25,263.025
2011-11-28,279.932
2011-11-29,278.648
2011-11-30,289.266
2011-12-01,286.57
2011-12-02,285.399
2011-12-05,285.964
2011-12-06,284.149
2011-12-07,276.299
2011-12-08,265.4
2011-12-09,270.985
2011-12-12,259.485
2011-12-13,259.674
2011-12-14,252.904
2011-12-15,254.257
2011-12-16,250.857
2011-12-19,247.633
2011-12-20,258.392
2011-12-21,256.234
2011-12-22,261.331
2011-12-23,262.233
2011-12-26,262.233
2011-12-27,260.661
2011-12-28,256.751
2011-12-29,259.481
2011-12-30,264.353
2012-01-02,271.505
2012-01-03,278.104
2012-01-04,269.428
2012-01-05,271.549
2012-01-06,269.872
2012-01-09,266.326
2012-01-10,277.316
2012-01-11,272.661
2012-01-12,275.07
2012-01-13,268.855
2012-01-16,276.519
2012-01-17,283.292
2012-01-18,289.614
2012-01-19,293.822
2012-01-20,294.1
2012-01-23,300.005
2012-01-24,288.22
2012-01-25,287.623
2012-01-26,297.303
2012-01-27,288.128
2012-01-30,279.18
2012-01-31,282.672
2012-02-01,292.473
2012-02-02,288.553
2012-02-03,291.313
2012-02-06,287.967
2012-02-07,291.469
2012-02-08,294.589
2012-02-09,292.967
2012-02-10,285.911
2012-02-13,287.679
2012-02-14,286.558
2012-02-15,289.47
2012-02-16,288.546
2012-02-17,299.008
2012-02-20,308.4
2012-02-21,308.253
2012-02-22,305.126
2012-02-23,304.116
2012-02-24,315.089
2012-02-27,304.156
2012-02-28,303.615
2012-02-29,300.389
2012-03-01,299.184
2012-03-02,297.409
2012-03-05,295.191
2012-03-06,282.493
2012-03-07,287.553
2012-03-08,293.777
2012-03-09,290.996
2012-03-12,289.118
2012-03-13,292.653
2012-03-14,290.7
2012-03-15,294.688
2012-03-16,302.979
2012-03-19,307.26
2012-03-20,303.663
2012-03-21,298.292
2012-03-22,295.182
2012-03-23,298.513
2012-03-26,303.446
2012-03-27,300.873
2012-03-28,302.071
2012-03-29,295.385
2012-03-30,302.839
2012-04-02,303.302
2012-04-03,301.969
2012-04-04,285.393
2012-04-05,285.854
2012-04-06,285.854
2012-04-09,286.018
2012-04-10,278.189
2012-04-11,266.961
2012-04-12,264.098
2012-04-13,261.268
2012-04-16,258.88
2012-04-17,269.632
2012-04-18,264.22
2012-04-19,261.626
2012-04-20,259.113
2012-04-23,250.667
2012-04-24,257.544
2012-04-25,264.191
2012-04-26,261.713
2012-04-27,266.542
2012-04-30,261.754
2012-05-01,261.546
2012-05-02,257.39
2012-05-03,256.322
2012-05-04,249.631
2012-05-07,250.909
2012-05-08,248.477
2012-05-09,246.964
2012-05-10,250.782
2012-05-11,252.101
2012-05-14,239.183
2012-05-15,232.8
2012-05-16,230.514
2012-05-17,229.917
2012-05-18,225.79
2012-05-21,230.921
2012-05-22,235.04
2012-05-23,222.856
2012-05-24,224.534
2012-05-25,224.142
2012-05-28,225.165
2012-05-29,227.27
2012-05-30,219.796
2012-05-31,216.024
2012-06-01,211.037
2012-06-04,210.926
2012-06-05,212.479
2012-06-06,220.073
2012-06-07,223.99
2012-06-08,225.604
2012-06-11,223.571
2012-06-12,223.3
2012-06-13,222.445
2012-06-14,213.205
2012-06-15,220.216
2012-06-18,219.992
2012-06-19,225.849
2012-06-20,228.133
2012-06-21,225.555
2012-06-22,224.294
2012-06-25,212.43
2012-06-26,210.832
2012-06-27,213.664
2012-06-28,210.751
2012-06-29,219.652
2012-07-02,222.318
2012-07-03,226.099
2012-07-04,222.658
2012-07-05,218.505
2012-07-06,212.883
2012-07-09,210.273
2012-07-10,211.617
2012-07-11,211.834
2012-07-12,211.248
2012-07-13,213.803
2012-07-16,215.337
2012-07-17,210.429
2012-07-18,212.316
2012-07-19,219.065
2012-07-20,208.96
2012-07-23,202.516
2012-07-24,202.121
2012-07-25,205.495
2012-07-26,216.683
2012-07-27,224.137
2012-07-30,225.848
2012-07-31,227.699
2012-08-01,229.769
2012-08-02,218.983
2012-08-03,229.838
2012-08-06,234.307
2012-08-07,240.93
2012-08-08,239.529
2012-08-09,244.409
2012-08-10,244.384
2012-08-13,240.453
2012-08-14,235.605
2012-08-15,235.781
2012-08-16,242.822
2012-08-17,243.838
2012-08-20,243.422
2012-08-21,249.85
2012-08-22,248.43
2012-08-23,250.399
2012-08-24,251.207
2012-08-27,257.54
2012-08-28,250.234
2012-08-29,243.167
2012-08-30,240.516
2012-08-31,244.635
2012-09-03,248.426
2012-09-04,244.232
2012-09-05,237.577
2012-09-06,240.103
2012-09-07,249.332
2012-09-10,248.97
2012-09-11,253.288
2012-09-12,257.039
2012-09-13,257.752
2012-09-14,270.477
2012-09-17,267.878
2012-09-18,261.448
2012-09-19,261.73
2012-09-20,258.724
2012-09-21,258.847
2012-09-24,254.389
2012-09-25,258.456
2012-09-26,248.396
2012-09-27,252.021
2012-09-28,249.64
2012-10-01,254.438
2012-10-02,252.976
2012-10-03,250.726
2012-10-04,252.183
2012-10-05,256.823
2012-10-08,252.947
2012-10-09,252.75
2012-10-10,249.668
2012-10-11,252.027
2012-10-12,250.016
2012-10-15,251.772
2012-10-16,261.432
2012-10-17,265.097
2012-10-18,265.231
2012-10-19,257.225
2012-10-22,259.736
2012-10-23,253.905
2012-10-24,253.156
2012-10-25,250.051
2012-10-26,249.398
2012-10-29,247.913
2012-10-30,253.003
2012-10-31,252.719
2012-11-01,257.098
2012-11-02,258.239
2012-11-05,254.765
2012-11-06,256.736
2012-11-07,250.396
2012-11-08,249.2
2012-11-09,247.547
2012-11-12,248.896
2012-11-13,249.397
2012-11-14,249.184
2012-11-15,248.564
2012-11-16,243.655
2012-11-19,255.419
2012-11-20,257.168
2012-11-21,262.611
2012-11-22,266.7
2012-11-23,276.258
2012-11-26,272.099
2012-11-27,268.146
2012-11-28,267.019
2012-11-29,272.768
2012-11-30,272.325
2012-12-03,274.681
2012-12-04,275.637
2012-12-05,282.215
2012-12-06,280.455
2012-12-07,283.589
2012-12-10,281.473
2012-12-11,288.358
2012-12-12,289.019
2012-12-13,288.839
2012-12-14,289.892
2012-12-17,291.421
2012-12-18,299.597
2012-12-19,299.783
2012-12-20,299.959
2012-12-21,295.337
2012-12-24,295.796
2012-12-25,295.796
2012-12-26,296.402
2012-12-27,295.003
2012-12-28,291.598
2012-12-31,290.782
2013-01-01,290.782
2013-01-02,303.268
2013-01-03,303.438
2013-01-04,304.57
2013-01-07,305.314
2013-01-08,300.111
2013-01-09,297.293
2013-01-10,306.536
2013-01-11,312.751
2013-01-14,312.387
2013-01-15,309.506
2013-01-16,309.294
2013-01-17,313.475
2013-01-18,308.167
2013-01-21,311.471
2013-01-22,312.405
2013-01-23,313.858
2013-01-24,311.42
2013-01-25,308.65
2013-01-28,309.974
2013-01-29,310.912
2013-01-30,311.284
2013-01-31,305.132
2013-02-01,311.418
2013-02-04,304.769
2013-02-05,306.997
2013-02-06,306.495
2013-02-07,302.714
2013-02-08,305.77
2013-02-11,307.03
2013-02-12,309.508
2013-02-13,309.528
2013-02-14,305.461
2013-02-15,307.383
2013-02-18,304.638
2013-02-19,307.925
2013-02-20,305.754
2013-02-21,298.749
2013-02-22,301.356
2013-02-25,302.974
2013-02-26,291.47
2013-02-27,299.111
2013-02-28,297.468
2013-03-01,294.699
2013-03-04,293.637
2013-03-05,299.914
2013-03-06,299.866
2013-03-07,302.301
2013-03-08,302.306
2013-03-11,301.421
2013-03-12,301.766
2013-03-13,298.268
2013-03-14,300.376
2013-03-15,300.085
2013-03-18,295.736
2013-03-19,294.141
2013-03-20,297.222
2013-03-21,298.071
2013-03-22,297.84
2013-03-25,294.079
2013-03-26,293.559
2013-03-27,289.833
2013-03-28,291.808
2013-03-29,291.808
2013-04-01,291.944
2013-04-02,296.569
2013-04-03,296.413
2013-04-04,295.306
2013-04-05,296.281
2013-04-08,293.758
2013-04-09,296.429
2013-04-10,304.127
2013-04-11,306.254
2013-04-12,302.368
2013-04-15,298.187
2013-04-16,294.299
2013-04-17,291.053
2013-04-18,285.781
2013-04-19,283.753
2013-04-22,285.614
2013-04-23,292.686
2013-04-24,296.261
2013-04-25,301.562
2013-04-26,301.204
2013-04-29,304.72
2013-04-30,306.182
2013-05-01,306.391
2013-05-02,301.629
2013-05-03,308.531
2013-05-06,308.483
2013-05-07,313.325
2013-05-08,318.389
2013-05-09,316.492
2013-05-10,318.503
2013-05-13,321.627
2013-05-14,318.199
2013-05-15,319.041
2013-05-16,320.085
2013-05-17,317.364
2013-05-20,319.459
2013-05-21,320.138
2013-05-22,320.568
2013-05-23,312.453
2013-05-24,313.496
2013-05-27,313.817
2013-05-28,315.041
2013-05-29,314.145
2013-05-30,313.82
2013-05-31,307.622
2013-06-03,307.059
2013-06-04,308.354
2013-06-05,303.699
2013-06-06,303.967
2013-06-07,308.736
2013-06-10,308.686
2013-06-11,305.191
2013-06-12,306.11
2013-06-13,307.626
2013-06-14,313.613
2013-06-17,316.013
2013-06-18,316.205
2013-06-19,317.115
2013-06-20,309.574
2013-06-21,308.67
2013-06-24,297.825
2013-06-25,300.491
2013-06-26,303.765
2013-06-27,303.97
2013-06-28,300.046
2013-07-01,304.959
2013-07-02,306.07
2013-07-03,304.777
2013-07-04,310.44
2013-07-05,305.578
2013-07-08,311.863
2013-07-09,317.492
2013-07-10,316.876
2013-07-11,325.929
2013-07-12,324.02
2013-07-15,325.073
2013-07-16,324.507
2013-07-17,323.823
2013-07-18,324.054
2013-07-19,326.79
2013-07-22,326.873
2013-07-23,328.955
2013-07-24,330.53
2013-07-25,329.098
2013-07-26,327.513
2013-07-29,326.969
2013-07-30,327.782
2013-07-31,326.436
2013-08-01,328.801
2013-08-02,331.679
2013-08-05,332.246
2013-08-06,335.726
2013-08-07,334.759
2013-08-08,340.774
2013-08-09,343.165
2013-08-12,341.675
2013-08-13,341.035
2013-08-14,342.581
2013-08-15,339.305
2013-08-16,343.876
2013-08-19,343.198
2013-08-20,340.432
2013-08-21,336.001
2013-08-22,340.033
2013-08-23,344.56
2013-08-26,343.012
2013-08-27,336.014
2013-08-28,332.324
2013-08-29,331.737
2013-08-30,324.894
2013-09-02,330.878
2013-09-03,357.275
2013-09-04,360.589
2013-09-05,363.905
2013-09-06,364.484
2013-09-09,370.707
2013-09-10,379.605
2013-09-11,385.171
2013-09-12,390.479
2013-09-13,390.339
2013-09-16,394.206
2013-09-17,395.134
2013-09-18,399.908
2013-09-19,403.26
2013-09-20,403.573
2013-09-23,397.34
2013-09-24,398.739
2013-09-25,396.511
2013-09-26,399.142
2013-09-27,402.825
2013-09-30,397.099
2013-10-01,403.162
2013-10-02,403.579
2013-10-03,403.144
2013-10-04,401.948
2013-10-07,399.407
2013-10-08,401.485
2013-10-09,394.036
2013-10-10,405.198
2013-10-11,405.706
2013-10-14,406.82
2013-10-15,415.068
2013-10-16,418.118
2013-10-17,424.746
2013-10-18,429.427
2013-10-21,427.753
2013-10-22,431.394
2013-10-23,430.454
2013-10-24,429.412
2013-10-25,425.534
2013-10-28,422.717
2013-10-29,434.821
2013-10-30,443.398
2013-10-31,436.022
2013-11-01,437.363
2013-11-04,441.834
2013-11-05,441.042
2013-11-06,448.409
2013-11-07,440.753
2013-11-08,438.16
2013-11-11,444.622
2013-11-12,440.507
2013-11-13,440.473
2013-11-14,445.58
2013-11-15,447.354
2013-11-18,454.434
2013-11-19,447.181
2013-11-20,446.143
2013-11-21,448.486
2013-11-22,451.296
2013-11-25,451.524
2013-11-26,451.464
2013-11-27,454.436
2013-11-28,455.327
2013-11-29,449.836
2013-12-02,447.913
2013-12-03,437.96
2013-12-04,435.499
2013-12-05,436.365
2013-12-06,437.243
2013-12-09,444.314
2013-12-10,443.102
2013-12-11,442.654
2013-12-12,439.301
2013-12-13,434.417
2013-12-16,438.786
2013-12-17,435.636
2013-12-18,440.16
2013-12-19,444.903
2013-12-20,450.395
2013-12-23,454.188
2013-12-24,452.88
2013-12-25,452.88
2013-12-26,453.725
2013-12-27,464.192
2013-12-30,463.882
2013-12-31,462.707
2014-01-01,462.707
2014-01-02,456.214
2014-01-03,456.606
2014-01-06,457.579
2014-01-07,456.737
2014-01-08,457.824
2014-01-09,458.518
2014-01-10,463.915
2014-01-13,463.086
2014-01-14,460.62
2014-01-15,461.39
2014-01-16,459.701
2014-01-17,457.336
2014-01-20,456.966
2014-01-21,455.842
2014-01-22,456.656
2014-01-23,453.296
2014-01-24,444.702
2014-01-27,438.58
2014-01-28,444.298
2014-01-29,443.372
2014-01-30,436.708
2014-01-31,428.369
2014-02-03,423.189
2014-02-04,426.444
2014-02-05,431.571
2014-02-06,448.371
2014-02-07,453.142
2014-02-10,456.517
2014-02-11,462.792
2014-02-12,461.77
2014-02-13,463.624
2014-02-14,465.48
2014-02-17,469.087
2014-02-18,471.283
2014-02-19,472.557
2014-02-20,471.921
2014-02-21,475.984
2014-02-24,478.47
2014-02-25,478.952
2014-02-26,474.501
2014-02-27,475.516
2014-02-28,479.181
2014-03-03,466.959
2014-03-04,475.264
2014-03-05,479.084
2014-03-06,481.364
2014-03-07,477.382
2014-03-10,476.713
2014-03-11,476.535
2014-03-12,470.476
2014-03-13,464.325
2014-03-14,463.494
2014-03-17,469.369
2014-03-18,472.532
2014-03-19,470.358
2014-03-20,462.132
2014-03-21,460.2
2014-03-24,455.739
2014-03-25,462.657
2014-03-26,468.279
2014-03-27,465.056
2014-03-28,469.61
2014-03-31,473.977
2014-04-01,487.578
2014-04-02,486.062
2014-04-03,483.414
2014-04-04,484.089
2014-04-07,480.356
2014-04-08,482.982
2014-04-09,485.929
2014-04-10,484.796
2014-04-11,480.068
2014-04-14,473.441
2014-04-15,468.697
2014-04-16,474.463
2014-04-17,477.209
2014-04-18,477.209
2014-04-21,476.122
2014-04-22,482.861
2014-04-23,484.476
2014-04-24,485.761
2014-04-25,482.919
2014-04-28,480.576
2014-04-29,491.833
2014-04-30,492.962
2014-05-01,492.962
2014-05-02,494.174
2014-05-05,495.026
2014-05-06,496.376
2014-05-07,496.306
2014-05-08,500.29
2014-05-09,495.264
2014-05-12,498.686
2014-05-13,502.305
2014-05-14,498.209
2014-05-15,494.781
2014-05-16,491.701
2014-05-19,495.955
2014-05-20,498.33
2014-05-21,501.976
2014-05-22,503.754
2014-05-23,504.994
2014-05-26,507.668
2014-05-27,505.407
2014-05-28,502.981
2014-05-29,503.647
2014-05-30,508.276
2014-06-02,512.607
2014-06-03,509.527
2014-06-04,510.481
2014-06-05,515.089
2014-06-06,522.387
2014-06-09,523.054
2014-06-10,519.082
2014-06-11,515.56
2014-06-12,516.449
2014-06-13,512.426
2014-06-16,515.199
2014-06-17,515.536
2014-06-18,518.843
2014-06-19,525.377
2014-06-20,523.2
2014-06-23,524.76
2014-06-24,519.93
2014-06-25,514.453
2014-06-26,516.832
2014-06-27,516.974
2014-06-30,517.012
2014-07-01,521.942
2014-07-02,523.837
2014-07-03,526.715
2014-07-04,521.545
2014-07-07,518.458
2014-07-08,512.977
2014-07-09,514.027
2014-07-10,507.158
2014-07-11,507.799
2014-07-14,515.762
2014-07-15,513.77
2014-07-16,519.728
2014-07-17,514.866
2014-07-18,511.171
2014-07-21,513.179
2014-07-22,512.954
2014-07-23,512.787
2014-07-24,512.544
2014-07-25,508.988
2014-07-28,506.474
2014-07-29,505.594
2014-07-30,502.566
2014-07-31,499.949
2014-08-01,496.284
2014-08-04,500.275
2014-08-05,492.408
2014-08-06,484.564
2014-08-07,484.318
2014-08-08,478.105
2014-08-11,483.022
2014-08-12,485.012
2014-08-13,482.397
2014-08-14,484.232
2014-08-15,485.363
2014-08-18,487.891
2014-08-19,491.16
2014-08-20,491.342
2014-08-21,494.605
2014-08-22,490.276
2014-08-25,492.625
2014-08-26,493.841
2014-08-27,495.981
2014-08-28,486.456
2014-08-29,488.48
2014-09-01,488.079
2014-09-02,488.825
2014-09-03,492.675
2014-09-04,491.488
2014-09-05,489.199
2014-09-08,487.155
2014-09-09,483.165
2014-09-10,480.236
2014-09-11,479.104
2014-09-12,478.077
2014-09-15,476.685
2014-09-16,475.645
2014-09-17,480.238
2014-09-18,479.617
2014-09-19,483.469
2014-09-22,484.646
2014-09-23,481.913
2014-09-24,480.846
2014-09-25,476.199
2014-09-26,476.915
2014-09-29,474.718
2014-09-30,474.157
2014-10-01,466.506
2014-10-02,462.874
2014-10-03,461.04
2014-10-06,466.182
2014-10-07,461.011
2014-10-08,461.098
2014-10-09,459.525
2014-10-10,451.267
2014-10-13,451.291
2014-10-14,452.659
2014-10-15,440.87
2014-10-16,438.016
2014-10-17,452.312
2014-10-20,449.438
2014-10-21,454.154
2014-10-22,455.758
2014-10-23,457.091
2014-10-24,454.184
2014-10-27,454.497
2014-10-28,468.191
2014-10-29,467.69
2014-10-30,465.697
2014-10-31,467.495
2014-11-03,462.428
2014-11-04,466.224
2014-11-05,469.386
2014-11-06,465.24
2014-11-07,458.673
2014-11-10,461.694
2014-11-11,464.589
2014-11-12,459.776
2014-11-13,463.917
2014-11-14,466.323
2014-11-17,465.638
2014-11-18,470.732
2014-11-19,471.362
2014-11-20,470.923
2014-11-21,476.622
2014-11-24,481.925
2014-11-25,485.535
2014-11-26,489.891
2014-11-27,490.222
2014-11-28,486.708
2014-12-01,486.356
2014-12-02,482.648
2014-12-03,479.811
2014-12-04,483.539
2014-12-05,484.048
2014-12-08,480.886
2014-12-09,479.671
2014-12-10,478.129
2014-12-11,476.815
2014-12-12,469.659
2014-12-15,455.285
2014-12-16,463.895
2014-12-17,458.011
2014-12-18,466.169
2014-12-19,465.838
2014-12-22,470.337
2014-12-23,470.596
2014-12-24,471.099
2014-12-25,471.099
2014-12-26,470.364
2014-12-29,469.888
2014-12-30,461.315
2014-12-31,458.888
2015-01-01,458.888
2015-01-02,459.642
2015-01-05,448.063
2015-01-06,447.406
2015-01-07,440.702
2015-01-08,449.348
2015-01-09,449.484
2015-01-12,450.065
2015-01-13,453.521
2015-01-14,445.713
2015-01-15,443.557
2015-01-16,446.969
2015-01-19,461.594
2015-01-20,461.214
2015-01-21,467.526
2015-01-22,468.577
2015-01-23,472.33
2015-01-26,478.047
2015-01-27,474.483
2015-01-28,478.71
2015-01-29,474.422
2015-01-30,472.319
2015-02-02,470.609
2015-02-03,483.489
2015-02-04,484.301
2015-02-05,492.62
2015-02-06,489.74
2015-02-09,482.621
2015-02-10,483.968
2015-02-11,481.718
2015-02-12,489.724
2015-02-13,491.999
2015-02-16,490.375
2015-02-17,490.459
2015-02-18,491.906
2015-02-19,493.167
2015-02-20,493.538
2015-02-23,496.186
2015-02-24,501.95
2015-02-25,500.301
2015-02-26,494.249
2015-02-27,495.095
2015-03-02,493.866
2015-03-03,492.05
2015-03-04,486.888
2015-03-05,491.464
2015-03-06,486.676
2015-03-09,488.964
2015-03-10,481.567
2015-03-11,482.947
2015-03-12,485.622
2015-03-13,480.153
2015-03-16,485.569
2015-03-17,485.004
2015-03-18,489.025
2015-03-19,491.162
2015-03-20,504.203
2015-03-23,509.645
2015-03-24,509.23
2015-03-25,509.715
2015-03-26,500.689
2015-03-27,496.884
2015-03-30,501.942
2015-03-31,491.216
2015-04-01,496.004
2015-04-02,502.613
2015-04-03,502.613
2015-04-06,509.587
2015-04-07,508.509
2015-04-08,507.204
2015-04-09,506.07
2015-04-10,509.659
2015-04-13,507.7
2015-04-14,512.99
2015-04-15,511.791
2015-04-16,518.011
2015-04-17,511.653
2015-04-20,514.168
2015-04-21,518.057
2015-04-22,507.371
2015-04-23,506.566
2015-04-24,511.862
2015-04-27,515.875
2015-04-28,504.27
2015-04-29,502.313
2015-04-30,505.567
2015-05-01,506.334
2015-05-04,507.695
2015-05-05,495.366
2015-05-06,501.628
2015-05-07,500.992
2015-05-08,512.195
2015-05-11,507.027
2015-05-12,502.225
2015-05-13,512.524
2015-05-14,513.766
2015-05-15,518.126
2015-05-18,514.613
2015-05-19,513.546
2015-05-20,516.025
2015-05-21,518.796
2015-05-22,513.097
2015-05-25,507.809
2015-05-26,497.287
2015-05-27,500.381
2015-05-28,497.88
2015-05-29,493.772
2015-06-01,493.724
2015-06-02,503.904
2015-06-03,510.827
2015-06-04,506.545
2015-06-05,492.881
2015-06-08,489.977
2015-06-09,490.216
2015-06-10,498.606
2015-06-11,498.562
2015-06-12,493.051
2015-06-15,487.209
2015-06-16,491.845
2015-06-17,486.05
2015-06-18,500.08
2015-06-19,496.835
2015-06-22,514.375
2015-06-23,506.813
2015-06-24,506.312
2015-06-25,508.144
2015-06-26,508.326
2015-06-29,496.696
2015-06-30,489.899
2015-07-01,492.898
2015-07-02,491.232
2015-07-03,488.819
2015-07-06,481.549
2015-07-07,466.517
2015-07-08,477.088
2015-07-09,491.449
2015-07-10,511.124
2015-07-13,511.517
2015-07-14,515.693
2015-07-15,516.765
2015-07-16,519.45
2015-07-17,511.672
2015-07-20,517.238
2015-07-21,507.341
2015-07-22,500.799
2015-07-23,504.431
2015-07-24,498.478
2015-07-27,499.544
2015-07-28,501.99
2015-07-29,505.339
2015-07-30,501.913
2015-07-31,508.206
2015-08-03,509.444
2015-08-04,511.902
