Date,FINLAND VALUE Standard (Large+Mid Cap)
2010-09-22,308.961
2010-09-23,305.234
2010-09-24,312.693
2010-09-27,308.318
2010-09-28,311.683
2010-09-29,312.323
2010-09-30,316.961
2010-10-01,321.424
2010-10-04,316.389
2010-10-05,325.85
2010-10-06,328.939
2010-10-07,334.423
2010-10-08,335.891
2010-10-11,338.257
2010-10-12,336.6
2010-10-13,346.408
2010-10-14,341.889
2010-10-15,336.639
2010-10-18,336.145
2010-10-19,328.101
2010-10-20,334.209
2010-10-21,347.963
2010-10-22,341.744
2010-10-25,344.688
2010-10-26,338.305
2010-10-27,335.155
2010-10-28,337.336
2010-10-29,332.688
2010-11-01,330.449
2010-11-02,334.357
2010-11-03,330.871
2010-11-04,341.338
2010-11-05,337.684
2010-11-08,332.232
2010-11-09,338.801
2010-11-10,332.116
2010-11-11,328.847
2010-11-12,327.626
2010-11-15,327.425
2010-11-16,318.728
2010-11-17,321.262
2010-11-18,324.447
2010-11-19,323.763
2010-11-22,319.585
2010-11-23,310.395
2010-11-24,311.713
2010-11-25,315.998
2010-11-26,309.344
2010-11-29,299.402
2010-11-30,297.637
2010-12-01,307.212
2010-12-02,313.892
2010-12-03,322.384
2010-12-06,320.071
2010-12-07,325.191
2010-12-08,321.771
2010-12-09,318.311
2010-12-10,317.684
2010-12-13,323.844
2010-12-14,322.818
2010-12-15,321.439
2010-12-16,319.881
2010-12-17,318.116
2010-12-20,319.97
2010-12-21,329.115
2010-12-22,330.983
2010-12-23,330.478
2010-12-24,331.78
2010-12-27,330.848
2010-12-28,330.812
2010-12-29,331.923
2010-12-30,333.461
2010-12-31,336.813
2011-01-03,343.798
2011-01-04,341.543
2011-01-05,340.678
2011-01-06,337.853
2011-01-07,337.817
2011-01-10,329.214
2011-01-11,333.671
2011-01-12,343.909
2011-01-13,350.587
2011-01-14,351.028
2011-01-17,348.661
2011-01-18,349.882
2011-01-19,341.562
2011-01-20,342.406
2011-01-21,351.402
2011-01-24,355.694
2011-01-25,350.942
2011-01-26,352.808
2011-01-27,353.709
2011-01-28,353.047
2011-01-31,354.525
2011-02-01,360.537
2011-02-02,364.103
2011-02-03,357.073
2011-02-04,353.826
2011-02-07,359.536
2011-02-08,361.639
2011-02-09,365.624
2011-02-10,356.993
2011-02-11,330.91
2011-02-14,321.352
2011-02-15,322.739
2011-02-16,325.12
2011-02-17,324.2
2011-02-18,325.915
2011-02-21,323.064
2011-02-22,321.505
2011-02-23,315.525
2011-02-24,315.383
2011-02-25,317.354
2011-02-28,319.263
2011-03-01,320.253
2011-03-02,319.241
2011-03-03,320.788
2011-03-04,317.457
2011-03-07,316.983
2011-03-08,316.544
2011-03-09,320.6
2011-03-10,314.864
2011-03-11,311.459
2011-03-14,307.295
2011-03-15,303.456
2011-03-16,300.813
2011-03-17,307.677
2011-03-18,313.011
2011-03-21,317.614
2011-03-22,317.699
2011-03-23,317.466
2011-03-24,322.97
2011-03-25,322.715
2011-03-28,326.952
2011-03-29,325.579
2011-03-30,327.312
2011-03-31,328.18
2011-04-01,328.981
2011-04-04,334.061
2011-04-05,335.988
2011-04-06,340.735
2011-04-07,338.464
2011-04-08,342.793
2011-04-11,344.6
2011-04-12,338.314
2011-04-13,339.024
2011-04-14,334.117
2011-04-15,332.869
2011-04-18,321.29
2011-04-19,322.885
2011-04-20,332.417
2011-04-21,335.329
2011-04-22,335.329
2011-04-25,335.087
2011-04-26,337.596
2011-04-27,342.656
2011-04-28,348.208
2011-04-29,347.577
2011-05-02,352.764
2011-05-03,347.988
2011-05-04,340.856
2011-05-05,333.668
2011-05-06,335.585
2011-05-09,329.929
2011-05-10,336.815
2011-05-11,337.348
2011-05-12,332.44
2011-05-13,331.729
2011-05-16,332.814
2011-05-17,329.326
2011-05-18,331.73
2011-05-19,331.033
2011-05-20,326.715
2011-05-23,317.286
2011-05-24,320.086
2011-05-25,320.995
2011-05-26,318.454
2011-05-27,323.547
2011-05-30,325.512
2011-05-31,304.292
2011-06-01,303.234
2011-06-02,303.539
2011-06-03,298.112
2011-06-06,298.975
2011-06-07,300.161
2011-06-08,291.18
2011-06-09,293.591
2011-06-10,287.369
2011-06-13,286.672
2011-06-14,289.991
2011-06-15,280.665
2011-06-16,273.159
2011-06-17,280.502
2011-06-20,269.551
2011-06-21,275.633
2011-06-22,274.959
2011-06-23,265.763
2011-06-24,266.073
2011-06-27,267.606
2011-06-28,270.284
2011-06-29,279.846
2011-06-30,287.012
2011-07-01,288.189
2011-07-04,288.449
2011-07-05,285.531
2011-07-06,281.444
2011-07-07,287.096
2011-07-08,277.917
2011-07-11,266.153
2011-07-12,262.631
2011-07-13,265.772
2011-07-14,262.727
2011-07-15,259.515
2011-07-18,250.965
2011-07-19,256.973
2011-07-20,263.764
2011-07-21,270.425
2011-07-22,269.911
2011-07-25,265.53
2011-07-26,268.662
2011-07-27,264.209
2011-07-28,261.596
2011-07-29,260.588
2011-08-01,249.578
2011-08-02,244.307
2011-08-03,239.357
2011-08-04,226.608
2011-08-05,225.668
2011-08-08,217.967
2011-08-09,224.939
2011-08-10,216.306
2011-08-11,227.215
2011-08-12,236.033
2011-08-15,248.864
2011-08-16,249.089
2011-08-17,249.3
2011-08-18,232.909
2011-08-19,237.399
2011-08-22,237.682
2011-08-23,240.823
2011-08-24,243.551
2011-08-25,240.894
2011-08-26,238.981
2011-08-29,248.682
2011-08-30,250.743
2011-08-31,257.349
2011-09-01,258.814
2011-09-02,248.023
2011-09-05,235.744
2011-09-06,234.897
2011-09-07,245.033
2011-09-08,247.736
2011-09-09,231.876
2011-09-12,222.204
2011-09-13,224.967
2011-09-14,227.974
2011-09-15,237.502
2011-09-16,237.154
2011-09-19,227.905
2011-09-20,233.952
2011-09-21,229.061
2011-09-22,212.369
2011-09-23,211.509
2011-09-26,214.81
2011-09-27,229.53
2011-09-28,226.146
2011-09-29,230.544
2011-09-30,223.191
2011-10-03,220.503
2011-10-04,210.361
2011-10-05,218.01
2011-10-06,227.606
2011-10-07,229.786
2011-10-10,238.921
2011-10-11,237.512
2011-10-12,246.783
2011-10-13,241.356
2011-10-14,246.427
2011-10-17,237.108
2011-10-18,236.17
2011-10-19,237.666
2011-10-20,237.676
2011-10-21,243.633
2011-10-24,250.571
2011-10-25,249.924
2011-10-26,247.588
2011-10-27,268.42
2011-10-28,267.068
2011-10-31,251.902
2011-11-01,237.109
2011-11-02,243.033
2011-11-03,249.097
2011-11-04,243.999
2011-11-07,245.933
2011-11-08,247.138
2011-11-09,236.961
2011-11-10,235.935
2011-11-11,246.901
2011-11-14,240.55
2011-11-15,236.587
2011-11-16,238.281
2011-11-17,234.002
2011-11-18,231.253
2011-11-21,221.136
2011-11-22,214.635
2011-11-23,209.577
2011-11-24,209.593
2011-11-25,207.98
2011-11-28,221.349
2011-11-29,220.334
2011-11-30,228.73
2011-12-01,226.598
2011-12-02,225.672
2011-12-05,226.119
2011-12-06,224.684
2011-12-07,218.476
2011-12-08,209.858
2011-12-09,214.275
2011-12-12,205.181
2011-12-13,205.331
2011-12-14,199.977
2011-12-15,201.047
2011-12-16,198.359
2011-12-19,195.809
2011-12-20,204.317
2011-12-21,202.611
2011-12-22,206.641
2011-12-23,207.354
2011-12-26,207.354
2011-12-27,206.111
2011-12-28,203.02
2011-12-29,205.178
2011-12-30,209.03
2012-01-02,214.686
2012-01-03,219.904
2012-01-04,213.044
2012-01-05,214.721
2012-01-06,213.395
2012-01-09,210.591
2012-01-10,219.281
2012-01-11,215.6
2012-01-12,217.504
2012-01-13,212.59
2012-01-16,218.65
2012-01-17,224.006
2012-01-18,229.005
2012-01-19,232.332
2012-01-20,232.552
2012-01-23,237.221
2012-01-24,227.902
2012-01-25,227.43
2012-01-26,235.085
2012-01-27,227.83
2012-01-30,220.754
2012-01-31,223.516
2012-02-01,231.266
2012-02-02,228.166
2012-02-03,230.348
2012-02-06,227.702
2012-02-07,230.472
2012-02-08,232.939
2012-02-09,231.656
2012-02-10,226.077
2012-02-13,227.475
2012-02-14,226.589
2012-02-15,228.891
2012-02-16,228.161
2012-02-17,236.433
2012-02-20,243.86
2012-02-21,243.743
2012-02-22,241.27
2012-02-23,240.472
2012-02-24,249.148
2012-02-27,240.503
2012-02-28,240.076
2012-02-29,237.525
2012-03-01,236.572
2012-03-02,235.169
2012-03-05,233.415
2012-03-06,223.374
2012-03-07,227.376
2012-03-08,232.297
2012-03-09,230.098
2012-03-12,228.613
2012-03-13,231.408
2012-03-14,229.864
2012-03-15,233.017
2012-03-16,239.573
2012-03-19,242.958
2012-03-20,240.114
2012-03-21,235.867
2012-03-22,233.407
2012-03-23,236.042
2012-03-26,239.943
2012-03-27,237.908
2012-03-28,238.808
2012-03-29,233.521
2012-03-30,239.177
2012-04-02,239.013
2012-04-03,237.963
2012-04-04,224.818
2012-04-05,224.876
2012-04-06,224.876
2012-04-09,225.005
2012-04-10,218.847
2012-04-11,210.014
2012-04-12,207.762
2012-04-13,204.693
2012-04-16,202.822
2012-04-17,211.11
2012-04-18,206.873
2012-04-19,204.842
2012-04-20,202.875
2012-04-23,196.262
2012-04-24,201.646
2012-04-25,206.553
2012-04-26,204.615
2012-04-27,208.391
2012-04-30,204.648
2012-05-01,204.485
2012-05-02,201.236
2012-05-03,200.401
2012-05-04,193.897
2012-05-07,194.89
2012-05-08,193.001
2012-05-09,191.826
2012-05-10,194.791
2012-05-11,195.816
2012-05-14,185.782
2012-05-15,180.824
2012-05-16,179.049
2012-05-17,178.585
2012-05-18,175.379
2012-05-21,179.364
2012-05-22,182.564
2012-05-23,173.1
2012-05-24,174.404
2012-05-25,174.099
2012-05-28,174.894
2012-05-29,176.529
2012-05-30,170.724
2012-05-31,167.794
2012-06-01,163.92
2012-06-04,163.834
2012-06-05,165.04
2012-06-06,170.939
2012-06-07,173.981
2012-06-08,175.234
2012-06-11,173.656
2012-06-12,173.445
2012-06-13,172.781
2012-06-14,165.604
2012-06-15,171.049
2012-06-18,170.876
2012-06-19,175.425
2012-06-20,177.199
2012-06-21,175.197
2012-06-22,174.217
2012-06-25,165.002
2012-06-26,163.761
2012-06-27,165.96
2012-06-28,163.698
2012-06-29,170.611
2012-07-02,172.682
2012-07-03,175.619
2012-07-04,172.947
2012-07-05,169.72
2012-07-06,165.354
2012-07-09,163.327
2012-07-10,164.37
2012-07-11,164.539
2012-07-12,164.084
2012-07-13,166.069
2012-07-16,167.26
2012-07-17,163.448
2012-07-18,164.913
2012-07-19,170.156
2012-07-20,162.307
2012-07-23,157.301
2012-07-24,156.994
2012-07-25,159.616
2012-07-26,168.305
2012-07-27,174.095
2012-07-30,175.424
2012-07-31,176.862
2012-08-01,178.47
2012-08-02,170.092
2012-08-03,178.523
2012-08-06,181.994
2012-08-07,187.139
2012-08-08,186.051
2012-08-09,189.841
2012-08-10,189.822
2012-08-13,186.768
2012-08-14,183.002
2012-08-15,183.14
2012-08-16,188.609
2012-08-17,189.398
2012-08-20,189.075
2012-08-21,194.067
2012-08-22,192.965
2012-08-23,194.494
2012-08-24,195.121
2012-08-27,200.04
2012-08-28,194.366
2012-08-29,188.877
2012-08-30,186.817
2012-08-31,190.017
2012-09-03,192.962
2012-09-04,189.704
2012-09-05,184.534
2012-09-06,186.497
2012-09-07,193.665
2012-09-10,193.384
2012-09-11,196.738
2012-09-12,199.651
2012-09-13,200.205
2012-09-14,210.089
2012-09-17,208.07
2012-09-18,203.076
2012-09-19,203.295
2012-09-20,200.96
2012-09-21,201.056
2012-09-24,197.593
2012-09-25,200.752
2012-09-26,192.938
2012-09-27,195.753
2012-09-28,193.904
2012-10-01,197.631
2012-10-02,196.496
2012-10-03,194.748
2012-10-04,195.88
2012-10-05,199.484
2012-10-08,196.473
2012-10-09,196.32
2012-10-10,193.926
2012-10-11,195.758
2012-10-12,194.197
2012-10-15,195.561
2012-10-16,203.064
2012-10-17,205.91
2012-10-18,206.014
2012-10-19,199.796
2012-10-22,201.746
2012-10-23,197.217
2012-10-24,196.636
2012-10-25,194.223
2012-10-26,193.716
2012-10-29,192.563
2012-10-30,196.516
2012-10-31,196.296
2012-11-01,199.697
2012-11-02,200.583
2012-11-05,197.885
2012-11-06,199.416
2012-11-07,194.491
2012-11-08,193.562
2012-11-09,192.278
2012-11-12,193.327
2012-11-13,193.715
2012-11-14,193.55
2012-11-15,193.068
2012-11-16,189.255
2012-11-19,198.393
2012-11-20,199.751
2012-11-21,203.979
2012-11-22,207.156
2012-11-23,214.58
2012-11-26,211.349
2012-11-27,208.278
2012-11-28,207.404
2012-11-29,211.869
2012-11-30,211.525
2012-12-03,213.355
2012-12-04,214.097
2012-12-05,219.206
2012-12-06,217.839
2012-12-07,220.274
2012-12-10,218.63
2012-12-11,223.978
2012-12-12,224.492
2012-12-13,224.352
2012-12-14,225.169
2012-12-17,226.357
2012-12-18,232.708
2012-12-19,232.852
2012-12-20,232.989
2012-12-21,229.399
2012-12-24,229.756
2012-12-25,229.756
2012-12-26,230.226
2012-12-27,229.14
2012-12-28,226.495
2012-12-31,225.861
2013-01-01,225.861
2013-01-02,235.56
2013-01-03,235.691
2013-01-04,236.571
2013-01-07,237.149
2013-01-08,233.107
2013-01-09,230.918
2013-01-10,238.098
2013-01-11,242.925
2013-01-14,242.642
2013-01-15,240.404
2013-01-16,240.24
2013-01-17,243.487
2013-01-18,239.364
2013-01-21,241.931
2013-01-22,242.656
2013-01-23,243.785
2013-01-24,241.891
2013-01-25,239.739
2013-01-28,240.768
2013-01-29,241.497
2013-01-30,241.785
2013-01-31,237.007
2013-02-01,241.89
2013-02-04,236.725
2013-02-05,238.455
2013-02-06,238.066
2013-02-07,235.129
2013-02-08,237.502
2013-02-11,238.481
2013-02-12,240.406
2013-02-13,240.421
2013-02-14,237.262
2013-02-15,238.755
2013-02-18,236.623
2013-02-19,239.177
2013-02-20,237.49
2013-02-21,232.049
2013-02-22,234.074
2013-02-25,235.33
2013-02-26,226.395
2013-02-27,232.331
2013-02-28,231.054
2013-03-01,228.903
2013-03-04,228.078
2013-03-05,232.954
2013-03-06,232.916
2013-03-07,234.808
2013-03-08,234.812
2013-03-11,234.125
2013-03-12,234.392
2013-03-13,231.675
2013-03-14,233.313
2013-03-15,233.087
2013-03-18,229.709
2013-03-19,228.47
2013-03-20,230.683
2013-03-21,231.343
2013-03-22,231.163
2013-03-25,228.154
2013-03-26,227.488
2013-03-27,224.601
2013-03-28,226.131
2013-03-29,226.131
2013-04-01,226.237
2013-04-02,229.485
2013-04-03,229.364
2013-04-04,228.507
2013-04-05,228.806
2013-04-08,226.858
2013-04-09,228.809
2013-04-10,234.103
2013-04-11,235.74
2013-04-12,232.748
2013-04-15,229.53
2013-04-16,226.537
2013-04-17,224.039
2013-04-18,219.981
2013-04-19,217.588
2013-04-22,219.015
2013-04-23,224.438
2013-04-24,226.936
2013-04-25,230.997
2013-04-26,230.722
2013-04-29,233.415
2013-04-30,234.535
2013-05-01,234.696
2013-05-02,231.048
2013-05-03,236.335
2013-05-06,236.298
2013-05-07,240.007
2013-05-08,243.886
2013-05-09,242.433
2013-05-10,243.974
2013-05-13,246.366
2013-05-14,243.741
2013-05-15,244.386
2013-05-16,245.185
2013-05-17,243.101
2013-05-20,244.705
2013-05-21,245.226
2013-05-22,245.555
2013-05-23,239.339
2013-05-24,240.138
2013-05-27,240.384
2013-05-28,241.321
2013-05-29,240.635
2013-05-30,240.386
2013-05-31,235.639
2013-06-03,235.208
2013-06-04,236.199
2013-06-05,232.634
2013-06-06,232.839
2013-06-07,236.492
2013-06-10,236.454
2013-06-11,233.776
2013-06-12,234.48
2013-06-13,235.641
2013-06-14,240.228
2013-06-17,242.066
2013-06-18,242.213
2013-06-19,242.91
2013-06-20,237.134
2013-06-21,236.441
2013-06-24,228.134
2013-06-25,230.176
2013-06-26,232.684
2013-06-27,232.841
2013-06-28,229.835
2013-07-01,233.599
2013-07-02,234.45
2013-07-03,233.459
2013-07-04,237.797
2013-07-05,234.073
2013-07-08,238.887
2013-07-09,243.199
2013-07-10,242.727
2013-07-11,249.662
2013-07-12,248.199
2013-07-15,249.006
2013-07-16,248.572
2013-07-17,248.049
2013-07-18,248.225
2013-07-19,250.321
2013-07-22,250.385
2013-07-23,251.98
2013-07-24,253.186
2013-07-25,252.089
2013-07-26,250.875
2013-07-29,250.458
2013-07-30,251.081
2013-07-31,250.05
2013-08-01,251.862
2013-08-02,254.066
2013-08-05,254.5
2013-08-06,257.166
2013-08-07,256.425
2013-08-08,261.033
2013-08-09,262.864
2013-08-12,261.724
2013-08-13,261.233
2013-08-14,262.417
2013-08-15,259.908
2013-08-16,263.409
2013-08-19,262.89
2013-08-20,260.771
2013-08-21,257.377
2013-08-22,260.465
2013-08-23,263.933
2013-08-26,262.747
2013-08-27,257.387
2013-08-28,254.56
2013-08-29,254.11
2013-08-30,248.869
2013-09-02,253.452
2013-09-03,273.672
2013-09-04,276.211
2013-09-05,278.751
2013-09-06,279.195
2013-09-09,283.961
2013-09-10,290.777
2013-09-11,295.041
2013-09-12,299.107
2013-09-13,299.0
2013-09-16,301.962
2013-09-17,302.673
2013-09-18,306.33
2013-09-19,308.897
2013-09-20,309.137
2013-09-23,304.363
2013-09-24,305.434
2013-09-25,303.728
2013-09-26,305.743
2013-09-27,308.564
2013-09-30,304.178
2013-10-01,308.822
2013-10-02,309.142
2013-10-03,308.808
2013-10-04,307.892
2013-10-07,305.946
2013-10-08,307.538
2013-10-09,301.832
2013-10-10,310.382
2013-10-11,310.771
2013-10-14,311.624
2013-10-15,317.942
2013-10-16,320.279
2013-10-17,325.356
2013-10-18,328.941
2013-10-21,327.659
2013-10-22,330.448
2013-10-23,329.728
2013-10-24,328.929
2013-10-25,325.959
2013-10-28,323.802
2013-10-29,333.073
2013-10-30,339.643
2013-10-31,333.993
2013-11-01,335.02
2013-11-04,338.445
2013-11-05,337.839
2013-11-06,343.482
2013-11-07,337.617
2013-11-08,335.631
2013-11-11,340.581
2013-11-12,337.429
2013-11-13,337.403
2013-11-14,341.315
2013-11-15,342.673
2013-11-18,348.097
2013-11-19,342.541
2013-11-20,341.746
2013-11-21,343.54
2013-11-22,345.693
2013-11-25,345.867
2013-11-26,345.822
2013-11-27,348.098
2013-11-28,348.78
2013-11-29,344.575
2013-12-02,343.101
2013-12-03,335.478
2013-12-04,333.592
2013-12-05,334.256
2013-12-06,334.929
2013-12-09,340.345
2013-12-10,339.416
2013-12-11,339.073
2013-12-12,336.505
2013-12-13,332.764
2013-12-16,336.11
2013-12-17,333.698
2013-12-18,337.163
2013-12-19,340.796
2013-12-20,345.002
2013-12-23,347.908
2013-12-24,346.906
2013-12-25,346.906
2013-12-26,347.553
2013-12-27,355.571
2013-12-30,355.334
2013-12-31,354.434
2014-01-01,354.434
2014-01-02,349.46
2014-01-03,349.761
2014-01-06,350.506
2014-01-07,349.86
2014-01-08,350.694
2014-01-09,351.225
2014-01-10,355.359
2014-01-13,354.724
2014-01-14,352.835
2014-01-15,353.425
2014-01-16,352.131
2014-01-17,350.319
2014-01-20,350.036
2014-01-21,349.175
2014-01-22,349.798
2014-01-23,347.225
2014-01-24,340.642
2014-01-27,335.953
2014-01-28,340.332
2014-01-29,339.623
2014-01-30,334.518
2014-01-31,328.131
2014-02-03,324.163
2014-02-04,326.656
2014-02-05,330.584
2014-02-06,343.452
2014-02-07,347.107
2014-02-10,349.692
2014-02-11,354.499
2014-02-12,353.716
2014-02-13,355.136
2014-02-14,356.557
2014-02-17,359.321
2014-02-18,361.003
2014-02-19,361.979
2014-02-20,361.491
2014-02-21,364.604
2014-02-24,366.508
2014-02-25,366.877
2014-02-26,363.468
2014-02-27,364.245
2014-02-28,367.053
2014-03-03,357.69
2014-03-04,364.052
2014-03-05,366.978
2014-03-06,368.725
2014-03-07,365.675
2014-03-10,365.162
2014-03-11,365.026
2014-03-12,360.385
2014-03-13,355.673
2014-03-14,355.036
2014-03-17,359.537
2014-03-18,361.959
2014-03-19,360.294
2014-03-20,353.993
2014-03-21,352.38
2014-03-24,348.964
2014-03-25,354.261
2014-03-26,358.291
2014-03-27,355.542
2014-03-28,359.024
2014-03-31,362.362
2014-04-01,372.761
2014-04-02,371.601
2014-04-03,369.172
2014-04-04,369.688
2014-04-07,366.837
2014-04-08,368.843
2014-04-09,369.237
2014-04-10,368.376
2014-04-11,364.783
2014-04-14,359.748
2014-04-15,356.143
2014-04-16,360.525
2014-04-17,362.611
2014-04-18,362.611
2014-04-21,361.785
2014-04-22,366.906
2014-04-23,368.133
2014-04-24,368.975
2014-04-25,365.095
2014-04-28,363.323
2014-04-29,371.833
2014-04-30,372.687
2014-05-01,372.687
2014-05-02,373.604
2014-05-05,374.247
2014-05-06,375.268
2014-05-07,375.215
2014-05-08,378.227
2014-05-09,374.428
2014-05-12,377.015
2014-05-13,379.75
2014-05-14,376.654
2014-05-15,374.063
2014-05-16,371.733
2014-05-19,374.95
2014-05-20,376.746
2014-05-21,379.502
2014-05-22,380.846
2014-05-23,381.784
2014-05-26,383.805
2014-05-27,382.096
2014-05-28,380.261
2014-05-29,380.765
2014-05-30,384.265
2014-06-02,387.539
2014-06-03,385.21
2014-06-04,385.932
2014-06-05,389.415
2014-06-06,394.933
2014-06-09,395.437
2014-06-10,392.435
2014-06-11,389.772
2014-06-12,390.443
2014-06-13,387.403
2014-06-16,389.499
2014-06-17,389.754
2014-06-18,392.253
2014-06-19,397.194
2014-06-20,395.547
2014-06-23,396.727
2014-06-24,393.076
2014-06-25,388.934
2014-06-26,390.733
2014-06-27,390.841
2014-06-30,390.869
2014-07-01,394.597
2014-07-02,396.029
2014-07-03,398.205
2014-07-04,394.297
2014-07-07,391.963
2014-07-08,387.819
2014-07-09,388.613
2014-07-10,383.42
2014-07-11,383.904
2014-07-14,389.924
2014-07-15,388.418
2014-07-16,392.923
2014-07-17,389.247
2014-07-18,386.454
2014-07-21,387.971
2014-07-22,387.802
2014-07-23,387.675
2014-07-24,387.491
2014-07-25,384.803
2014-07-28,382.903
2014-07-29,382.237
2014-07-30,379.948
2014-07-31,377.97
2014-08-01,375.199
2014-08-04,378.216
2014-08-05,372.269
2014-08-06,366.338
2014-08-07,366.152
2014-08-08,361.455
2014-08-11,365.173
2014-08-12,366.677
2014-08-13,364.7
2014-08-14,366.087
2014-08-15,366.942
2014-08-18,368.853
2014-08-19,371.325
2014-08-20,371.462
2014-08-21,373.93
2014-08-22,370.657
2014-08-25,372.432
2014-08-26,373.352
2014-08-27,374.969
2014-08-28,367.769
2014-08-29,369.298
2014-09-01,368.995
2014-09-02,369.559
2014-09-03,372.47
2014-09-04,371.573
2014-09-05,369.842
2014-09-08,368.297
2014-09-09,365.281
2014-09-10,363.066
2014-09-11,362.21
2014-09-12,361.434
2014-09-15,360.381
2014-09-16,359.596
2014-09-17,363.068
2014-09-18,362.598
2014-09-19,365.51
2014-09-22,366.4
2014-09-23,364.334
2014-09-24,363.527
2014-09-25,360.014
2014-09-26,360.555
2014-09-29,358.894
2014-09-30,358.47
2014-10-01,352.686
2014-10-02,349.94
2014-10-03,348.554
2014-10-06,352.441
2014-10-07,348.532
2014-10-08,348.597
2014-10-09,347.408
2014-10-10,341.165
2014-10-13,341.184
2014-10-14,342.217
2014-10-15,333.305
2014-10-16,331.147
2014-10-17,341.955
2014-10-20,339.782
2014-10-21,343.348
2014-10-22,344.561
2014-10-23,345.568
2014-10-24,343.371
2014-10-27,343.607
2014-10-28,353.96
2014-10-29,353.581
2014-10-30,352.075
2014-10-31,353.434
2014-11-03,349.603
2014-11-04,352.473
2014-11-05,354.864
2014-11-06,351.729
2014-11-07,346.764
2014-11-10,349.048
2014-11-11,351.237
2014-11-12,347.598
2014-11-13,350.729
2014-11-14,352.548
2014-11-17,352.03
2014-11-18,355.881
2014-11-19,356.358
2014-11-20,356.025
2014-11-21,360.334
2014-11-24,364.343
2014-11-25,367.072
2014-11-26,370.366
2014-11-27,370.615
2014-11-28,367.959
2014-12-01,367.693
2014-12-02,364.89
2014-12-03,362.745
2014-12-04,365.563
2014-12-05,365.948
2014-12-08,363.558
2014-12-09,362.639
2014-12-10,361.473
2014-12-11,360.48
2014-12-12,355.069
2014-12-15,344.203
2014-12-16,350.712
2014-12-17,346.263
2014-12-18,352.431
2014-12-19,352.181
2014-12-22,355.582
2014-12-23,355.778
2014-12-24,356.158
2014-12-25,356.158
2014-12-26,355.603
2014-12-29,355.243
2014-12-30,348.761
2014-12-31,346.927
2015-01-01,346.927
2015-01-02,347.497
2015-01-05,338.743
2015-01-06,338.246
2015-01-07,333.178
2015-01-08,339.714
2015-01-09,339.817
2015-01-12,340.257
2015-01-13,342.869
2015-01-14,336.966
2015-01-15,335.336
2015-01-16,337.916
2015-01-19,348.972
2015-01-20,348.685
2015-01-21,353.457
2015-01-22,354.252
2015-01-23,357.089
2015-01-26,361.412
2015-01-27,358.717
2015-01-28,361.912
2015-01-29,358.67
2015-01-30,357.081
2015-02-02,355.788
2015-02-03,365.525
2015-02-04,366.139
2015-02-05,372.429
2015-02-06,370.251
2015-02-09,364.869
2015-02-10,365.888
2015-02-11,364.186
2015-02-12,370.239
2015-02-13,371.959
2015-02-16,370.732
2015-02-17,370.795
2015-02-18,371.889
2015-02-19,372.842
2015-02-20,373.123
2015-02-23,375.125
2015-02-24,379.482
2015-02-25,378.236
2015-02-26,373.66
2015-02-27,374.3
2015-03-02,373.371
2015-03-03,371.998
2015-03-04,368.095
2015-03-05,371.555
2015-03-06,367.819
2015-03-09,369.548
2015-03-10,363.958
2015-03-11,365.001
2015-03-12,367.023
2015-03-13,362.889
2015-03-16,366.983
2015-03-17,366.556
2015-03-18,369.595
2015-03-19,371.209
2015-03-20,381.066
2015-03-23,385.179
2015-03-24,384.865
2015-03-25,385.103
2015-03-26,378.284
2015-03-27,375.043
2015-03-30,378.711
2015-03-31,370.619
2015-04-01,373.117
2015-04-02,378.031
2015-04-03,378.031
2015-04-06,383.276
2015-04-07,382.465
2015-04-08,381.484
2015-04-09,380.314
2015-04-10,382.291
2015-04-13,380.822
2015-04-14,384.79
2015-04-15,383.891
2015-04-16,388.557
2015-04-17,382.078
2015-04-20,383.956
2015-04-21,386.861
2015-04-22,378.88
2015-04-23,377.952
2015-04-24,381.903
2015-04-27,384.897
2015-04-28,376.239
2015-04-29,374.779
2015-04-30,377.206
2015-05-01,377.779
2015-05-04,378.794
2015-05-05,369.595
2015-05-06,374.268
2015-05-07,373.793
2015-05-08,382.151
2015-05-11,378.295
2015-05-12,374.713
2015-05-13,382.397
2015-05-14,383.323
2015-05-15,386.576
2015-05-18,383.956
2015-05-19,383.159
2015-05-20,385.009
2015-05-21,387.077
2015-05-22,382.825
2015-05-25,378.879
2015-05-26,371.029
2015-05-27,373.337
2015-05-28,371.471
2015-05-29,368.406
2015-06-01,368.371
2015-06-02,375.966
2015-06-03,381.131
2015-06-04,377.936
2015-06-05,367.741
2015-06-08,365.575
2015-06-09,365.753
2015-06-10,372.012
2015-06-11,371.98
2015-06-12,367.868
2015-06-15,363.51
2015-06-16,366.968
2015-06-17,362.644
2015-06-18,373.113
2015-06-19,370.691
2015-06-22,383.778
2015-06-23,378.136
2015-06-24,377.762
2015-06-25,379.129
2015-06-26,379.265
2015-06-29,370.588
2015-06-30,365.516
2015-07-01,367.754
2015-07-02,366.511
2015-07-03,364.711
2015-07-06,359.286
2015-07-07,348.071
2015-07-08,355.958
2015-07-09,366.673
2015-07-10,381.352
2015-07-13,381.646
2015-07-14,384.761
2015-07-15,385.562
2015-07-16,387.565
2015-07-17,381.762
2015-07-20,385.914
2015-07-21,378.53
2015-07-22,373.649
2015-07-23,376.359
2015-07-24,371.833
2015-07-27,372.628
2015-07-28,374.453
2015-07-29,376.951
2015-07-30,374.396
2015-07-31,379.09
2015-08-03,380.013
2015-08-04,381.846
