Date,NORWAY MID CAP Mid Cap
2005-11-11,496.346
2005-11-14,494.945
2005-11-15,492.209
2005-11-16,483.206
2005-11-17,490.367
2005-11-18,492.823
2005-11-21,489.108
2005-11-22,493.107
2005-11-23,498.485
2005-11-24,497.288
2005-11-25,499.912
2005-11-28,494.679
2005-11-29,492.443
2005-11-30,489.057
2005-12-01,492.59
2005-12-02,499.356
2005-12-05,501.586
2005-12-06,496.539
2005-12-07,500.634
2005-12-08,502.816
2005-12-09,505.428
2005-12-12,509.685
2005-12-13,506.357
2005-12-14,507.797
2005-12-15,506.722
2005-12-16,506.375
2005-12-19,504.497
2005-12-20,501.66
2005-12-21,499.193
2005-12-22,502.655
2005-12-23,505.176
2005-12-26,505.176
2005-12-27,508.094
2005-12-28,509.637
2005-12-29,508.689
2005-12-30,505.754
2006-01-02,501.332
2006-01-03,512.208
2006-01-04,515.487
2006-01-05,512.327
2006-01-06,518.137
2006-01-09,509.772
2006-01-10,500.397
2006-01-11,502.027
2006-01-12,500.991
2006-01-13,496.967
2006-01-16,501.272
2006-01-17,493.549
2006-01-18,486.138
2006-01-19,487.752
2006-01-20,491.066
2006-01-23,492.043
2006-01-24,503.533
2006-01-25,500.835
2006-01-26,499.598
2006-01-27,506.176
2006-01-30,503.448
2006-01-31,500.381
2006-02-01,511.594
2006-02-02,512.174
2006-02-03,499.194
2006-02-06,502.313
2006-02-07,495.844
2006-02-08,489.771
2006-02-09,496.037
2006-02-10,493.447
2006-02-13,494.241
2006-02-14,490.091
2006-02-15,494.939
2006-02-16,500.114
2006-02-17,512.099
2006-02-20,519.915
2006-02-21,519.588
2006-02-22,518.161
2006-02-23,526.627
2006-02-24,535.572
2006-02-27,538.291
2006-02-28,529.826
2006-03-01,539.366
2006-03-02,539.135
2006-03-03,555.317
2006-03-06,550.917
2006-03-07,542.77
2006-03-08,533.834
2006-03-09,531.149
2006-03-10,532.564
2006-03-13,536.866
2006-03-14,535.697
2006-03-15,534.849
2006-03-16,546.833
2006-03-17,559.499
2006-03-20,567.904
2006-03-21,551.948
2006-03-22,559.226
2006-03-23,577.061
2006-03-24,580.096
2006-03-27,579.052
2006-03-28,573.65
2006-03-29,575.439
2006-03-30,578.112
2006-03-31,574.2
2006-04-03,585.659
2006-04-04,583.184
2006-04-05,589.926
2006-04-06,588.485
2006-04-07,585.145
2006-04-10,581.683
2006-04-11,579.07
2006-04-12,572.2
2006-04-13,570.405
2006-04-14,570.405
2006-04-17,579.759
2006-04-18,574.252
2006-04-19,597.538
2006-04-20,616.584
2006-04-21,603.554
2006-04-24,613.047
2006-04-25,615.574
2006-04-26,620.033
2006-04-27,613.324
2006-04-28,605.642
2006-05-01,607.126
2006-05-02,615.984
2006-05-03,624.941
2006-05-04,623.013
2006-05-05,639.226
2006-05-08,639.975
2006-05-09,636.027
2006-05-10,633.853
2006-05-11,629.283
2006-05-12,616.823
2006-05-15,589.558
2006-05-16,594.656
2006-05-17,593.293
2006-05-18,570.413
2006-05-19,554.343
2006-05-22,527.091
2006-05-23,573.416
2006-05-24,552.496
2006-05-25,553.575
2006-05-26,564.676
2006-05-29,582.452
2006-05-30,578.107
2006-05-31,581.844
2006-06-01,581.762
2006-06-02,593.35
2006-06-05,595.854
2006-06-06,561.165
2006-06-07,546.544
2006-06-08,509.645
2006-06-09,522.887
2006-06-12,509.364
2006-06-13,496.756
2006-06-14,505.156
2006-06-15,524.058
2006-06-16,524.68
2006-06-19,513.908
2006-06-20,519.518
2006-06-21,514.408
2006-06-22,512.977
2006-06-23,522.141
2006-06-26,522.81
2006-06-27,534.666
2006-06-28,525.439
2006-06-29,529.905
2006-06-30,541.621
2006-07-03,552.157
2006-07-04,556.393
2006-07-05,540.449
2006-07-06,546.754
2006-07-07,549.578
2006-07-10,541.769
2006-07-11,539.783
2006-07-12,548.07
2006-07-13,542.536
2006-07-14,534.305
2006-07-17,513.797
2006-07-18,501.442
2006-07-19,511.978
2006-07-20,521.573
2006-07-21,515.666
2006-07-24,516.015
2006-07-25,531.115
2006-07-26,533.312
2006-07-27,544.374
2006-07-28,542.708
2006-07-31,547.458
2006-08-01,550.624
2006-08-02,566.206
2006-08-03,560.368
2006-08-04,573.145
2006-08-07,564.388
2006-08-08,557.004
2006-08-09,553.081
2006-08-10,542.455
2006-08-11,540.906
2006-08-14,536.523
2006-08-15,545.396
2006-08-16,550.894
2006-08-17,549.014
2006-08-18,553.242
2006-08-21,561.819
2006-08-22,554.746
2006-08-23,563.23
2006-08-24,558.275
2006-08-25,558.35
2006-08-28,559.502
2006-08-29,551.293
2006-08-30,562.63
2006-08-31,564.222
2006-09-01,572.145
2006-09-04,582.112
2006-09-05,578.388
2006-09-06,563.695
2006-09-07,559.084
2006-09-08,554.068
2006-09-11,527.04
2006-09-12,531.02
2006-09-13,540.072
2006-09-14,545.189
2006-09-15,547.293
2006-09-18,547.706
2006-09-19,552.009
2006-09-20,551.989
2006-09-21,544.306
2006-09-22,537.39
2006-09-25,521.191
2006-09-26,534.146
2006-09-27,550.129
2006-09-28,553.135
2006-09-29,559.78
2006-10-02,556.885
2006-10-03,541.979
2006-10-04,537.507
2006-10-05,539.403
2006-10-06,533.15
2006-10-09,541.06
2006-10-10,545.995
2006-10-11,546.231
2006-10-12,554.121
2006-10-13,561.044
2006-10-16,564.137
2006-10-17,556.741
2006-10-18,563.058
2006-10-19,575.662
2006-10-20,583.048
2006-10-23,585.339
2006-10-24,594.773
2006-10-25,604.107
2006-10-26,615.909
2006-10-27,612.697
2006-10-30,607.5
2006-10-31,615.918
2006-11-01,626.075
2006-11-02,622.401
2006-11-03,626.663
2006-11-06,638.442
2006-11-07,641.525
2006-11-08,641.551
2006-11-09,648.462
2006-11-10,651.233
2006-11-13,646.631
2006-11-14,652.063
2006-11-15,657.681
2006-11-16,661.399
2006-11-17,639.266
2006-11-20,651.469
2006-11-21,658.94
2006-11-22,670.917
2006-11-23,670.639
2006-11-24,679.25
2006-11-27,667.666
2006-11-28,653.89
2006-11-29,677.08
2006-11-30,692.718
2006-12-01,696.229
2006-12-04,705.349
2006-12-05,704.73
2006-12-06,709.747
2006-12-07,713.812
2006-12-08,713.889
2006-12-11,713.032
2006-12-12,715.411
2006-12-13,707.921
2006-12-14,712.599
2006-12-15,710.147
2006-12-18,709.45
2006-12-19,705.703
2006-12-20,719.611
2006-12-21,708.101
2006-12-22,707.634
2006-12-25,707.634
2006-12-26,707.441
2006-12-27,704.667
2006-12-28,711.331
2006-12-29,718.115
2007-01-01,718.115
2007-01-02,736.539
2007-01-03,721.064
2007-01-04,692.064
2007-01-05,678.872
2007-01-08,690.533
2007-01-09,677.29
2007-01-10,658.798
2007-01-11,669.168
2007-01-12,684.874
2007-01-15,709.853
2007-01-16,709.747
2007-01-17,701.195
2007-01-18,702.091
2007-01-19,711.267
2007-01-22,723.992
2007-01-23,722.224
2007-01-24,742.437
2007-01-25,738.659
2007-01-26,744.575
2007-01-29,753.23
2007-01-30,752.095
2007-01-31,760.306
2007-02-01,772.442
2007-02-02,775.318
2007-02-05,780.016
2007-02-06,788.054
2007-02-07,797.752
2007-02-08,793.271
2007-02-09,796.099
2007-02-12,790.001
2007-02-13,801.254
2007-02-14,833.26
2007-02-15,825.778
2007-02-16,830.108
2007-02-19,841.911
2007-02-20,830.347
2007-02-21,828.73
2007-02-22,832.735
2007-02-23,827.726
2007-02-26,842.654
2007-02-27,809.612
2007-02-28,783.325
2007-03-01,774.918
2007-03-02,780.788
2007-03-05,756.285
2007-03-06,772.883
2007-03-07,787.268
2007-03-08,803.638
2007-03-09,803.444
2007-03-12,806.509
2007-03-13,804.454
2007-03-14,783.287
2007-03-15,787.933
2007-03-16,802.168
2007-03-19,810.605
2007-03-20,808.9
2007-03-21,823.221
2007-03-22,830.702
2007-03-23,830.502
2007-03-26,831.788
2007-03-27,816.851
2007-03-28,820.852
2007-03-29,830.459
2007-03-30,829.905
2007-04-02,840.611
2007-04-03,836.741
2007-04-04,838.887
2007-04-05,841.362
2007-04-06,841.362
2007-04-09,836.75
2007-04-10,847.113
2007-04-11,856.906
2007-04-12,859.46
2007-04-13,868.935
2007-04-16,889.561
2007-04-17,884.253
2007-04-18,872.087
2007-04-19,881.818
2007-04-20,900.371
2007-04-23,901.326
2007-04-24,898.16
2007-04-25,912.337
2007-04-26,912.769
2007-04-27,924.532
2007-04-30,929.23
2007-05-01,925.301
2007-05-02,936.13
2007-05-03,947.391
2007-05-04,947.441
2007-05-07,951.534
2007-05-08,912.602
2007-05-09,924.781
2007-05-10,919.212
2007-05-11,909.239
2007-05-14,910.714
2007-05-15,929.724
2007-05-16,942.039
2007-05-17,934.055
2007-05-18,958.401
2007-05-21,965.571
2007-05-22,976.539
2007-05-23,999.76
2007-05-24,996.664
2007-05-25,992.962
2007-05-28,992.962
2007-05-29,978.469
2007-05-30,972.467
2007-05-31,1000.0
2007-06-01,1005.563
2007-06-04,1002.22
2007-06-05,1007.394
2007-06-06,982.355
2007-06-07,976.988
2007-06-08,958.088
2007-06-11,969.395
2007-06-12,957.801
2007-06-13,964.88
2007-06-14,997.847
2007-06-15,1027.78
2007-06-18,1048.412
2007-06-19,1043.797
2007-06-20,1059.71
2007-06-21,1055.74
2007-06-22,1055.927
2007-06-25,1046.361
2007-06-26,1041.994
2007-06-27,1024.102
2007-06-28,1050.174
2007-06-29,1059.907
2007-07-02,1090.131
2007-07-03,1091.107
2007-07-04,1096.221
2007-07-05,1099.898
2007-07-06,1090.509
2007-07-09,1101.49
2007-07-10,1085.278
2007-07-11,1099.16
2007-07-12,1114.04
2007-07-13,1127.441
2007-07-16,1131.454
2007-07-17,1134.065
2007-07-18,1129.923
2007-07-19,1156.57
2007-07-20,1143.75
2007-07-23,1151.44
2007-07-24,1120.195
2007-07-25,1096.583
2007-07-26,1063.606
2007-07-27,1040.417
2007-07-30,1050.589
2007-07-31,1070.044
2007-08-01,1032.236
2007-08-02,1053.067
2007-08-03,1035.261
2007-08-06,1006.769
2007-08-07,1017.836
2007-08-08,1069.726
2007-08-09,1039.351
2007-08-10,1004.284
2007-08-13,1008.705
2007-08-14,1005.618
2007-08-15,979.601
2007-08-16,917.647
2007-08-17,959.377
2007-08-20,971.327
2007-08-21,964.682
2007-08-22,990.597
2007-08-23,1002.469
2007-08-24,1011.653
2007-08-27,1008.588
2007-08-28,983.12
2007-08-29,981.813
2007-08-30,1004.866
2007-08-31,1024.058
2007-09-03,1027.246
2007-09-04,1043.257
2007-09-05,1032.904
2007-09-06,1045.554
2007-09-07,1022.821
2007-09-10,1016.293
2007-09-11,1036.745
2007-09-12,1044.377
2007-09-13,1058.112
2007-09-14,1060.284
2007-09-17,1046.571
2007-09-18,1055.259
2007-09-19,1110.901
2007-09-20,1122.791
2007-09-21,1137.067
2007-09-24,1152.349
2007-09-25,1138.424
2007-09-26,1160.544
2007-09-27,1177.307
2007-09-28,1180.553
2007-10-01,1201.677
2007-10-02,1188.294
2007-10-03,1158.3
2007-10-04,1148.03
2007-10-05,1163.002
2007-10-08,1164.487
2007-10-09,1165.665
2007-10-10,1177.096
2007-10-11,1206.643
2007-10-12,1198.2
2007-10-15,1213.373
2007-10-16,1183.549
2007-10-17,1185.713
2007-10-18,1170.224
2007-10-19,1167.647
2007-10-22,1121.894
2007-10-23,1173.452
2007-10-24,1166.911
2007-10-25,1195.565
2007-10-26,1224.711
2007-10-29,1244.959
2007-10-30,1226.083
2007-10-31,1230.955
2007-11-01,1214.695
2007-11-02,1202.825
2007-11-05,1205.441
2007-11-06,1242.985
2007-11-07,1252.127
2007-11-08,1261.512
2007-11-09,1225.092
2007-11-12,1160.328
2007-11-13,1146.461
2007-11-14,1167.576
2007-11-15,1115.548
2007-11-16,1080.677
2007-11-19,1044.146
2007-11-20,1089.42
2007-11-21,1068.002
2007-11-22,1059.411
2007-11-23,1082.56
2007-11-26,1106.961
2007-11-27,1069.234
2007-11-28,1103.213
2007-11-29,1101.599
2007-11-30,1101.656
2007-12-03,1081.181
2007-12-04,1071.118
2007-12-05,1093.655
2007-12-06,1095.597
2007-12-07,1127.618
2007-12-10,1141.266
2007-12-11,1142.189
2007-12-12,1158.198
2007-12-13,1128.858
2007-12-14,1116.492
2007-12-17,1076.149
2007-12-18,1076.357
2007-12-19,1066.162
2007-12-20,1068.519
2007-12-21,1103.123
2007-12-24,1109.314
2007-12-25,1109.314
2007-12-26,1116.867
2007-12-27,1138.227
2007-12-28,1165.925
2007-12-31,1162.897
2008-01-01,1162.897
2008-01-02,1186.221
2008-01-03,1181.507
2008-01-04,1175.552
2008-01-07,1153.756
2008-01-08,1185.795
2008-01-09,1159.344
2008-01-10,1131.549
2008-01-11,1099.457
2008-01-14,1117.872
2008-01-15,1076.287
2008-01-16,1004.684
2008-01-17,988.856
2008-01-18,964.288
2008-01-21,889.055
2008-01-22,936.459
2008-01-23,900.642
2008-01-24,965.752
2008-01-25,1017.59
2008-01-28,991.805
2008-01-29,1025.636
2008-01-30,1014.323
2008-01-31,959.087
2008-02-01,982.126
2008-02-04,995.751
2008-02-05,971.245
2008-02-06,985.155
2008-02-07,965.179
2008-02-08,965.063
2008-02-11,966.443
2008-02-12,1022.155
2008-02-13,1019.179
2008-02-14,1073.541
2008-02-15,1070.197
2008-02-18,1087.497
2008-02-19,1115.718
2008-02-20,1100.695
2008-02-21,1149.568
2008-02-22,1140.341
2008-02-25,1129.081
2008-02-26,1146.518
2008-02-27,1189.602
2008-02-28,1184.383
2008-02-29,1152.615
2008-03-03,1143.54
2008-03-04,1153.401
2008-03-05,1173.636
2008-03-06,1173.439
2008-03-07,1121.642
2008-03-10,1098.551
2008-03-11,1139.414
2008-03-12,1153.662
2008-03-13,1125.369
2008-03-14,1131.271
2008-03-17,1090.243
2008-03-18,1106.977
2008-03-19,1097.517
2008-03-20,1069.904
2008-03-21,1069.904
2008-03-24,1069.904
2008-03-25,1086.499
2008-03-26,1112.687
2008-03-27,1137.473
2008-03-28,1145.832
2008-03-31,1156.553
2008-04-01,1139.185
2008-04-02,1149.099
2008-04-03,1180.54
2008-04-04,1224.617
2008-04-07,1233.853
2008-04-08,1224.185
2008-04-09,1250.029
2008-04-10,1275.193
2008-04-11,1271.451
2008-04-14,1274.3
2008-04-15,1297.881
2008-04-16,1327.934
2008-04-17,1305.46
2008-04-18,1340.753
2008-04-21,1374.634
2008-04-22,1422.304
2008-04-23,1382.784
2008-04-24,1341.222
2008-04-25,1345.932
2008-04-28,1388.257
2008-04-29,1337.447
2008-04-30,1359.097
2008-05-01,1346.345
2008-05-02,1370.023
2008-05-05,1391.543
2008-05-06,1407.974
2008-05-07,1428.835
2008-05-08,1448.696
2008-05-09,1432.652
2008-05-12,1446.68
2008-05-13,1432.515
2008-05-14,1472.322
2008-05-15,1486.543
2008-05-16,1506.424
2008-05-19,1534.01
2008-05-20,1500.722
2008-05-21,1541.006
2008-05-22,1552.237
2008-05-23,1510.861
2008-05-26,1474.116
2008-05-27,1444.832
2008-05-28,1449.292
2008-05-29,1435.85
2008-05-30,1438.823
2008-06-02,1434.484
2008-06-03,1447.125
2008-06-04,1406.336
2008-06-05,1406.285
2008-06-06,1445.159
2008-06-09,1416.805
2008-06-10,1353.753
2008-06-11,1324.132
2008-06-12,1304.454
2008-06-13,1313.108
2008-06-16,1342.103
2008-06-17,1346.521
2008-06-18,1320.782
2008-06-19,1326.778
2008-06-20,1305.089
2008-06-23,1271.295
2008-06-24,1275.319
2008-06-25,1291.024
2008-06-26,1264.243
2008-06-27,1261.336
2008-06-30,1253.692
2008-07-01,1238.112
2008-07-02,1262.55
2008-07-03,1206.6
2008-07-04,1196.028
2008-07-07,1210.04
2008-07-08,1169.093
2008-07-09,1186.954
2008-07-10,1122.402
2008-07-11,1130.761
2008-07-14,1117.278
2008-07-15,1070.236
2008-07-16,1043.847
2008-07-17,1121.636
2008-07-18,1116.799
2008-07-21,1128.352
2008-07-22,1123.816
2008-07-23,1121.227
2008-07-24,1092.382
2008-07-25,1070.075
2008-07-28,1088.452
2008-07-29,1081.484
2008-07-30,1112.132
2008-07-31,1172.267
2008-08-01,1133.353
2008-08-04,1105.803
2008-08-05,1045.135
2008-08-06,1072.129
2008-08-07,1091.786
2008-08-08,1055.524
2008-08-11,1076.403
2008-08-12,1052.115
2008-08-13,1016.981
2008-08-14,1044.523
2008-08-15,1028.483
2008-08-18,1062.903
2008-08-19,1043.457
2008-08-20,1060.924
2008-08-21,1109.488
2008-08-22,1103.253
2008-08-25,1098.19
2008-08-26,1077.053
2008-08-27,1102.525
2008-08-28,1130.586
2008-08-29,1133.918
2008-09-01,1082.489
2008-09-02,1054.967
2008-09-03,1016.735
2008-09-04,982.844
2008-09-05,934.604
2008-09-08,963.018
2008-09-09,891.513
2008-09-10,899.603
2008-09-11,874.37
2008-09-12,931.581
2008-09-15,874.206
2008-09-16,811.063
2008-09-17,794.989
2008-09-18,842.832
2008-09-19,955.429
2008-09-22,988.795
2008-09-23,956.245
2008-09-24,938.287
2008-09-25,927.165
2008-09-26,875.323
2008-09-29,769.206
2008-09-30,793.962
2008-10-01,740.031
2008-10-02,667.406
2008-10-03,696.368
2008-10-06,579.868
2008-10-07,565.9
2008-10-08,499.717
2008-10-09,524.222
2008-10-10,483.698
2008-10-13,513.407
2008-10-14,542.728
2008-10-15,471.613
2008-10-16,371.316
2008-10-17,375.957
2008-10-20,412.574
2008-10-21,429.901
2008-10-22,388.44
2008-10-23,369.07
2008-10-24,324.786
2008-10-27,297.128
2008-10-28,307.569
2008-10-29,331.121
2008-10-30,357.325
2008-10-31,381.858
2008-11-03,409.322
2008-11-04,471.059
2008-11-05,447.433
2008-11-06,389.737
2008-11-07,407.351
2008-11-10,423.644
2008-11-11,377.779
2008-11-12,347.036
2008-11-13,352.006
2008-11-14,360.662
2008-11-17,345.149
2008-11-18,333.336
2008-11-19,299.961
2008-11-20,275.104
2008-11-21,250.392
2008-11-24,305.313
2008-11-25,304.988
2008-11-26,312.376
2008-11-27,343.928
2008-11-28,325.418
2008-12-01,282.569
2008-12-02,293.319
2008-12-03,301.397
2008-12-04,301.674
2008-12-05,273.709
2008-12-08,317.597
2008-12-09,317.605
2008-12-10,335.349
2008-12-11,335.704
2008-12-12,317.51
2008-12-15,326.85
2008-12-16,324.293
2008-12-17,356.415
2008-12-18,351.243
2008-12-19,327.404
2008-12-22,310.846
2008-12-23,320.127
2008-12-24,318.747
2008-12-25,318.747
2008-12-26,317.196
2008-12-29,332.106
2008-12-30,338.733
2008-12-31,338.678
2009-01-01,338.678
2009-01-02,373.486
2009-01-05,371.853
2009-01-06,389.06
2009-01-07,367.99
2009-01-08,370.134
2009-01-09,363.956
2009-01-12,342.254
2009-01-13,336.299
2009-01-14,309.966
2009-01-15,310.013
2009-01-16,334.244
2009-01-19,317.746
2009-01-20,306.431
2009-01-21,313.602
2009-01-22,305.73
2009-01-23,308.858
2009-01-26,334.219
2009-01-27,330.161
2009-01-28,349.53
2009-01-29,338.976
2009-01-30,329.126
2009-02-02,302.875
2009-02-03,319.668
2009-02-04,334.545
2009-02-05,339.103
2009-02-06,356.565
2009-02-09,375.485
2009-02-10,366.637
2009-02-11,359.662
2009-02-12,341.686
2009-02-13,359.329
2009-02-16,347.783
2009-02-17,329.313
2009-02-18,315.961
2009-02-19,324.148
2009-02-20,298.391
2009-02-23,284.494
2009-02-24,284.182
2009-02-25,288.82
2009-02-26,294.461
2009-02-27,281.946
2009-03-02,262.818
2009-03-03,247.762
2009-03-04,272.626
2009-03-05,254.284
2009-03-06,246.399
2009-03-09,257.531
2009-03-10,274.141
2009-03-11,269.327
2009-03-12,273.227
2009-03-13,279.072
2009-03-16,290.893
2009-03-17,285.929
2009-03-18,280.667
2009-03-19,317.995
2009-03-20,329.957
2009-03-23,347.309
2009-03-24,338.564
2009-03-25,342.615
2009-03-26,360.545
2009-03-27,345.991
2009-03-30,317.589
2009-03-31,328.491
2009-04-01,324.321
2009-04-02,350.808
2009-04-03,339.932
2009-04-06,335.4
2009-04-07,319.536
2009-04-08,316.139
2009-04-09,319.409
2009-04-10,319.409
2009-04-13,321.567
2009-04-14,335.724
2009-04-15,337.949
2009-04-16,347.27
2009-04-17,360.67
2009-04-20,332.239
2009-04-21,339.789
2009-04-22,345.486
2009-04-23,351.965
2009-04-24,368.328
2009-04-27,354.105
2009-04-28,344.654
2009-04-29,367.728
2009-04-30,367.959
2009-05-01,369.157
2009-05-04,407.12
2009-05-05,395.781
2009-05-06,404.329
2009-05-07,421.212
2009-05-08,440.886
2009-05-11,418.124
2009-05-12,417.388
2009-05-13,392.014
2009-05-14,394.086
2009-05-15,403.252
2009-05-18,411.059
2009-05-19,433.287
2009-05-20,456.643
2009-05-21,454.025
2009-05-22,439.298
2009-05-25,435.597
2009-05-26,423.601
2009-05-27,442.053
2009-05-28,442.11
2009-05-29,464.374
2009-06-01,470.37
2009-06-02,504.063
2009-06-03,469.595
2009-06-04,466.323
2009-06-05,463.832
2009-06-08,450.157
2009-06-09,459.395
2009-06-10,472.808
2009-06-11,495.321
2009-06-12,484.335
2009-06-15,456.331
2009-06-16,470.09
2009-06-17,436.818
2009-06-18,449.44
2009-06-19,452.211
2009-06-22,406.819
2009-06-23,405.974
2009-06-24,427.671
2009-06-25,419.534
2009-06-26,427.229
2009-06-29,434.78
2009-06-30,431.724
2009-07-01,447.405
2009-07-02,428.565
2009-07-03,423.871
2009-07-06,395.574
2009-07-07,389.68
2009-07-08,377.632
2009-07-09,380.373
2009-07-10,369.249
2009-07-13,384.12
2009-07-14,388.122
2009-07-15,416.819
2009-07-16,408.118
2009-07-17,412.636
2009-07-20,424.4
2009-07-21,445.362
2009-07-22,446.953
2009-07-23,459.096
2009-07-24,464.072
2009-07-27,480.752
2009-07-28,461.438
2009-07-29,450.833
2009-07-30,469.51
2009-07-31,475.717
2009-08-03,505.172
2009-08-04,491.766
2009-08-05,498.74
2009-08-06,496.168
2009-08-07,485.804
2009-08-10,473.929
2009-08-11,459.343
2009-08-12,473.239
2009-08-13,482.63
2009-08-14,476.1
2009-08-17,452.124
2009-08-18,466.888
2009-08-19,468.075
2009-08-20,479.743
2009-08-21,486.3
2009-08-24,503.025
2009-08-25,508.146
2009-08-26,488.153
2009-08-27,477.256
2009-08-28,501.734
2009-08-31,486.13
2009-09-01,476.984
2009-09-02,457.506
2009-09-03,470.083
2009-09-04,474.359
2009-09-07,487.564
2009-09-08,503.574
2009-09-09,517.169
2009-09-10,515.319
2009-09-11,515.524
2009-09-14,509.62
2009-09-15,525.607
2009-09-16,551.893
2009-09-17,561.504
2009-09-18,568.805
2009-09-21,555.812
2009-09-22,569.608
2009-09-23,559.443
2009-09-24,544.764
2009-09-25,540.365
2009-09-28,544.701
2009-09-29,545.419
2009-09-30,567.83
2009-10-01,550.859
2009-10-02,531.802
2009-10-05,546.679
2009-10-06,576.99
2009-10-07,564.978
2009-10-08,601.215
2009-10-09,599.101
2009-10-12,609.974
2009-10-13,606.057
2009-10-14,628.965
2009-10-15,623.518
2009-10-16,604.986
2009-10-19,627.602
2009-10-20,617.01
2009-10-21,615.955
2009-10-22,600.288
2009-10-23,602.906
2009-10-26,587.821
2009-10-27,567.656
2009-10-28,531.742
2009-10-29,554.443
2009-10-30,531.803
2009-11-02,534.363
2009-11-03,521.172
2009-11-04,548.107
2009-11-05,557.259
2009-11-06,555.171
2009-11-09,585.348
2009-11-10,577.613
2009-11-11,589.658
2009-11-12,581.013
2009-11-13,580.892
2009-11-16,609.611
2009-11-17,599.096
2009-11-18,608.9
2009-11-19,584.723
2009-11-20,585.277
2009-11-23,619.661
2009-11-24,607.675
2009-11-25,606.897
2009-11-26,575.828
2009-11-27,588.313
2009-11-30,579.385
2009-12-01,607.626
2009-12-02,615.174
2009-12-03,612.296
2009-12-04,621.771
2009-12-07,619.932
2009-12-08,615.301
2009-12-09,606.606
2009-12-10,614.901
2009-12-11,620.825
2009-12-14,634.889
2009-12-15,639.134
2009-12-16,658.628
2009-12-17,639.572
2009-12-18,629.545
2009-12-21,652.568
2009-12-22,647.235
2009-12-23,653.902
2009-12-24,654.177
2009-12-25,654.177
2009-12-28,668.799
2009-12-29,672.466
2009-12-30,667.3
2009-12-31,671.117
2010-01-01,671.117
2010-01-04,687.877
2010-01-05,683.858
2010-01-06,680.714
2010-01-07,678.55
2010-01-08,680.477
2010-01-11,680.581
2010-01-12,659.988
2010-01-13,656.936
2010-01-14,657.962
2010-01-15,641.449
2010-01-18,638.76
2010-01-19,634.337
2010-01-20,605.124
2010-01-21,592.707
2010-01-22,583.908
2010-01-25,588.254
2010-01-26,582.226
2010-01-27,577.901
2010-01-28,569.362
2010-01-29,583.204
2010-02-01,583.57
2010-02-02,602.096
2010-02-03,595.367
2010-02-04,564.454
2010-02-05,545.593
2010-02-08,545.385
2010-02-09,561.946
2010-02-10,537.986
2010-02-11,536.478
2010-02-12,518.93
2010-02-15,513.215
2010-02-16,526.159
2010-02-17,518.124
2010-02-18,518.05
2010-02-19,527.638
2010-02-22,532.125
2010-02-23,518.046
2010-02-24,519.315
2010-02-25,498.228
2010-02-26,528.647
2010-03-01,531.298
2010-03-02,536.955
2010-03-03,548.354
2010-03-04,550.888
2010-03-05,564.129
2010-03-08,556.993
2010-03-09,554.921
2010-03-10,567.169
2010-03-11,564.056
2010-03-12,568.897
2010-03-15,555.659
2010-03-16,566.317
2010-03-17,572.027
2010-03-18,561.443
2010-03-19,557.486
2010-03-22,552.404
2010-03-23,566.019
2010-03-24,557.289
2010-03-25,561.517
2010-03-26,559.183
2010-03-29,565.44
2010-03-30,562.958
2010-03-31,582.631
2010-04-01,584.063
2010-04-02,584.063
2010-04-05,582.504
2010-04-06,599.598
2010-04-07,600.239
2010-04-08,596.289
2010-04-09,609.7
2010-04-12,619.368
2010-04-13,608.232
2010-04-14,622.134
2010-04-15,628.862
2010-04-16,612.193
2010-04-19,595.268
2010-04-20,612.207
2010-04-21,614.426
2010-04-22,615.746
2010-04-23,627.218
2010-04-26,640.203
2010-04-27,631.901
2010-04-28,609.925
2010-04-29,622.783
2010-04-30,604.414
2010-05-03,607.728
2010-05-04,576.687
2010-05-05,560.506
2010-05-06,538.695
2010-05-07,510.66
2010-05-10,557.644
2010-05-11,543.477
2010-05-12,556.515
2010-05-13,553.684
2010-05-14,530.457
2010-05-17,527.238
2010-05-18,525.726
2010-05-19,490.47
2010-05-20,460.346
2010-05-21,487.61
2010-05-24,486.465
2010-05-25,460.529
2010-05-26,494.756
2010-05-27,492.504
2010-05-28,485.089
2010-05-31,465.442
2010-06-01,472.908
2010-06-02,469.972
2010-06-03,486.436
2010-06-04,472.831
2010-06-07,451.92
2010-06-08,443.348
2010-06-09,463.586
2010-06-10,483.759
2010-06-11,485.858
2010-06-14,509.445
2010-06-15,511.2
2010-06-16,499.11
2010-06-17,496.467
2010-06-18,498.74
2010-06-21,512.411
2010-06-22,496.181
2010-06-23,482.198
2010-06-24,468.909
2010-06-25,453.902
2010-06-28,455.621
2010-06-29,423.026
2010-06-30,421.131
2010-07-01,406.514
2010-07-02,428.689
2010-07-05,423.022
2010-07-06,452.977
2010-07-07,456.904
2010-07-08,461.831
2010-07-09,464.863
2010-07-12,464.149
2010-07-13,485.284
2010-07-14,484.969
2010-07-15,480.014
2010-07-16,478.865
2010-07-19,475.919
2010-07-20,472.501
2010-07-21,484.758
2010-07-22,502.054
2010-07-23,501.293
2010-07-26,513.675
2010-07-27,513.737
2010-07-28,512.115
2010-07-29,508.476
2010-07-30,506.833
2010-08-02,538.281
2010-08-03,541.444
2010-08-04,542.88
2010-08-05,539.922
2010-08-06,542.62
2010-08-09,543.713
2010-08-10,523.462
2010-08-11,492.822
2010-08-12,487.66
2010-08-13,485.677
2010-08-16,490.837
2010-08-17,504.521
