Date,NORWAY MID CAP Mid Cap
2005-11-11,502.93
2005-11-14,501.51
2005-11-15,498.738
2005-11-16,489.616
2005-11-17,496.872
2005-11-18,499.36
2005-11-21,495.596
2005-11-22,499.648
2005-11-23,505.098
2005-11-24,503.885
2005-11-25,505.767
2005-11-28,500.473
2005-11-29,498.211
2005-11-30,494.785
2005-12-01,498.36
2005-12-02,505.205
2005-12-05,507.461
2005-12-06,502.355
2005-12-07,506.498
2005-12-08,508.706
2005-12-09,511.348
2005-12-12,515.655
2005-12-13,512.288
2005-12-14,513.745
2005-12-15,512.657
2005-12-16,512.306
2005-12-19,510.406
2005-12-20,507.536
2005-12-21,505.04
2005-12-22,508.543
2005-12-23,511.093
2005-12-26,511.093
2005-12-27,514.046
2005-12-28,515.606
2005-12-29,514.648
2005-12-30,511.678
2006-01-02,507.204
2006-01-03,518.207
2006-01-04,521.525
2006-01-05,518.328
2006-01-06,524.206
2006-01-09,515.743
2006-01-10,506.258
2006-01-11,507.908
2006-01-12,506.859
2006-01-13,502.788
2006-01-16,507.143
2006-01-17,499.33
2006-01-18,491.832
2006-01-19,493.465
2006-01-20,496.818
2006-01-23,497.806
2006-01-24,509.431
2006-01-25,506.702
2006-01-26,505.45
2006-01-27,512.105
2006-01-30,509.345
2006-01-31,506.242
2006-02-01,517.587
2006-02-02,518.174
2006-02-03,505.041
2006-02-06,508.197
2006-02-07,501.652
2006-02-08,495.508
2006-02-09,501.848
2006-02-10,499.227
2006-02-13,500.031
2006-02-14,495.831
2006-02-15,500.736
2006-02-16,505.972
2006-02-17,518.098
2006-02-20,526.005
2006-02-21,525.674
2006-02-22,524.23
2006-02-23,532.795
2006-02-24,541.845
2006-02-27,544.597
2006-02-28,536.032
2006-03-01,545.684
2006-03-02,544.668
2006-03-03,561.016
2006-03-06,556.571
2006-03-07,548.341
2006-03-08,539.312
2006-03-09,536.6
2006-03-10,538.029
2006-03-13,542.375
2006-03-14,541.194
2006-03-15,540.338
2006-03-16,552.445
2006-03-17,565.241
2006-03-20,573.732
2006-03-21,557.612
2006-03-22,564.966
2006-03-23,582.983
2006-03-24,586.05
2006-03-27,584.994
2006-03-28,579.537
2006-03-29,581.344
2006-03-30,584.045
2006-03-31,580.092
2006-04-03,591.669
2006-04-04,589.169
2006-04-05,595.98
2006-04-06,594.525
2006-04-07,591.151
2006-04-10,587.653
2006-04-11,585.012
2006-04-12,578.072
2006-04-13,576.258
2006-04-14,576.258
2006-04-17,585.709
2006-04-18,580.146
2006-04-19,603.67
2006-04-20,622.912
2006-04-21,609.748
2006-04-24,619.339
2006-04-25,621.892
2006-04-26,626.396
2006-04-27,619.618
2006-04-28,609.53
2006-05-01,611.024
2006-05-02,619.939
2006-05-03,628.953
2006-05-04,627.013
2006-05-05,643.33
2006-05-08,644.083
2006-05-09,640.11
2006-05-10,637.923
2006-05-11,633.323
2006-05-12,619.971
2006-05-15,592.566
2006-05-16,597.691
2006-05-17,596.321
2006-05-18,573.324
2006-05-19,557.172
2006-05-22,529.782
2006-05-23,576.342
2006-05-24,555.316
2006-05-25,556.4
2006-05-26,567.558
2006-05-29,585.425
2006-05-30,581.058
2006-05-31,584.813
2006-06-01,584.731
2006-06-02,596.378
2006-06-05,598.895
2006-06-06,564.029
2006-06-07,549.333
2006-06-08,512.246
2006-06-09,525.555
2006-06-12,511.963
2006-06-13,499.291
2006-06-14,507.735
2006-06-15,526.733
2006-06-16,527.358
2006-06-19,516.531
2006-06-20,522.169
2006-06-21,517.033
2006-06-22,515.595
2006-06-23,524.806
2006-06-26,525.478
2006-06-27,537.395
2006-06-28,528.12
2006-06-29,532.609
2006-06-30,544.385
2006-07-03,554.975
2006-07-04,559.232
2006-07-05,543.208
2006-07-06,549.545
2006-07-07,552.383
2006-07-10,544.534
2006-07-11,542.538
2006-07-12,550.867
2006-07-13,545.305
2006-07-14,537.032
2006-07-17,516.419
2006-07-18,504.001
2006-07-19,514.591
2006-07-20,524.234
2006-07-21,518.298
2006-07-24,518.649
2006-07-25,533.826
2006-07-26,536.033
2006-07-27,547.152
2006-07-28,545.478
2006-07-31,550.252
2006-08-01,553.434
2006-08-02,569.095
2006-08-03,563.228
2006-08-04,576.07
2006-08-07,567.269
2006-08-08,559.846
2006-08-09,555.904
2006-08-10,545.224
2006-08-11,543.667
2006-08-14,539.261
2006-08-15,548.179
2006-08-16,553.705
2006-08-17,551.816
2006-08-18,556.065
2006-08-21,564.687
2006-08-22,557.577
2006-08-23,566.104
2006-08-24,561.124
2006-08-25,561.2
2006-08-28,562.357
2006-08-29,554.106
2006-08-30,565.502
2006-08-31,567.102
2006-09-01,575.065
2006-09-04,585.083
2006-09-05,581.34
2006-09-06,566.572
2006-09-07,561.937
2006-09-08,556.896
2006-09-11,529.73
2006-09-12,533.73
2006-09-13,542.829
2006-09-14,547.972
2006-09-15,550.086
2006-09-18,550.501
2006-09-19,554.826
2006-09-20,554.806
2006-09-21,547.083
2006-09-22,540.133
2006-09-25,523.85
2006-09-26,536.872
2006-09-27,552.936
2006-09-28,555.958
2006-09-29,562.636
2006-10-02,559.727
2006-10-03,544.745
2006-10-04,540.25
2006-10-05,542.156
2006-10-06,535.871
2006-10-09,543.821
2006-10-10,548.781
2006-10-11,549.019
2006-10-12,556.949
2006-10-13,563.907
2006-10-16,567.016
2006-10-17,559.583
2006-10-18,565.932
2006-10-19,578.6
2006-10-20,586.023
2006-10-23,588.326
2006-10-24,597.809
2006-10-25,607.191
2006-10-26,619.052
2006-10-27,615.824
2006-10-30,610.601
2006-10-31,619.061
2006-11-01,629.27
2006-11-02,625.578
2006-11-03,629.861
2006-11-06,641.7
2006-11-07,644.799
2006-11-08,644.825
2006-11-09,651.771
2006-11-10,654.557
2006-11-13,649.931
2006-11-14,655.391
2006-11-15,661.038
2006-11-16,664.774
2006-11-17,642.528
2006-11-20,654.794
2006-11-21,662.303
2006-11-22,674.341
2006-11-23,674.061
2006-11-24,682.716
2006-11-27,671.073
2006-11-28,657.227
2006-11-29,680.536
2006-11-30,696.253
2006-12-01,699.782
2006-12-04,708.948
2006-12-05,708.327
2006-12-06,713.369
2006-12-07,717.455
2006-12-08,717.533
2006-12-11,716.671
2006-12-12,719.062
2006-12-13,711.533
2006-12-14,716.236
2006-12-15,713.771
2006-12-18,713.07
2006-12-19,709.304
2006-12-20,723.283
2006-12-21,711.715
2006-12-22,711.245
2006-12-25,711.245
2006-12-26,711.051
2006-12-27,708.263
2006-12-28,714.961
2006-12-29,721.78
2007-01-01,721.78
2007-01-02,740.298
2007-01-03,724.744
2007-01-04,695.596
2007-01-05,682.336
2007-01-08,694.058
2007-01-09,680.747
2007-01-10,662.16
2007-01-11,672.584
2007-01-12,688.369
2007-01-15,713.476
2007-01-16,713.369
2007-01-17,704.774
2007-01-18,705.674
2007-01-19,714.897
2007-01-22,727.687
2007-01-23,725.91
2007-01-24,746.226
2007-01-25,742.429
2007-01-26,748.375
2007-01-29,757.074
2007-01-30,755.934
2007-01-31,764.187
2007-02-01,776.384
2007-02-02,779.275
2007-02-05,783.997
2007-02-06,792.076
2007-02-07,801.823
2007-02-08,797.32
2007-02-09,800.162
2007-02-12,794.033
2007-02-13,805.343
2007-02-14,837.513
2007-02-15,829.992
2007-02-16,834.344
2007-02-19,846.207
2007-02-20,834.585
2007-02-21,832.959
2007-02-22,836.985
2007-02-23,831.95
2007-02-26,846.955
2007-02-27,813.744
2007-02-28,787.323
2007-03-01,778.873
2007-03-02,784.773
2007-03-05,760.144
2007-03-06,776.827
2007-03-07,791.286
2007-03-08,807.739
2007-03-09,807.544
2007-03-12,810.625
2007-03-13,808.559
2007-03-14,787.284
2007-03-15,791.954
2007-03-16,806.262
2007-03-19,814.742
2007-03-20,813.028
2007-03-21,827.422
2007-03-22,834.942
2007-03-23,834.74
2007-03-26,836.033
2007-03-27,821.02
2007-03-28,825.042
2007-03-29,834.697
2007-03-30,832.577
2007-04-02,843.317
2007-04-03,839.435
2007-04-04,841.588
2007-04-05,844.071
2007-04-06,844.071
2007-04-09,839.444
2007-04-10,849.841
2007-04-11,859.665
2007-04-12,862.227
2007-04-13,871.733
2007-04-16,892.425
2007-04-17,887.1
2007-04-18,874.894
2007-04-19,884.657
2007-04-20,900.984
2007-04-23,901.94
2007-04-24,898.771
2007-04-25,912.958
2007-04-26,913.39
2007-04-27,925.161
2007-04-30,929.863
2007-05-01,925.931
2007-05-02,936.767
2007-05-03,948.036
2007-05-04,948.086
2007-05-07,952.182
2007-05-08,913.223
2007-05-09,925.41
2007-05-10,919.838
2007-05-11,909.239
2007-05-14,910.714
2007-05-15,929.724
2007-05-16,942.039
2007-05-17,934.055
2007-05-18,958.401
2007-05-21,965.571
2007-05-22,976.539
2007-05-23,999.76
2007-05-24,996.664
2007-05-25,992.962
2007-05-28,992.962
2007-05-29,978.469
2007-05-30,972.467
2007-05-31,1000.0
2007-06-01,1005.563
2007-06-04,1002.22
2007-06-05,1007.394
2007-06-06,982.355
2007-06-07,976.988
2007-06-08,958.088
2007-06-11,969.395
2007-06-12,957.801
2007-06-13,964.88
2007-06-14,997.847
2007-06-15,1027.78
2007-06-18,1048.412
2007-06-19,1043.797
2007-06-20,1059.71
2007-06-21,1054.755
2007-06-22,1054.942
2007-06-25,1045.384
2007-06-26,1041.022
2007-06-27,1023.146
2007-06-28,1049.194
2007-06-29,1058.917
2007-07-02,1089.113
2007-07-03,1090.089
2007-07-04,1095.198
2007-07-05,1098.871
2007-07-06,1089.491
2007-07-09,1100.462
2007-07-10,1084.265
2007-07-11,1098.134
2007-07-12,1113.0
2007-07-13,1126.389
2007-07-16,1130.398
2007-07-17,1133.006
2007-07-18,1128.869
2007-07-19,1155.49
2007-07-20,1142.682
2007-07-23,1150.365
2007-07-24,1119.149
2007-07-25,1095.56
2007-07-26,1062.613
2007-07-27,1039.445
2007-07-30,1049.608
2007-07-31,1069.045
2007-08-01,1031.272
2007-08-02,1052.084
2007-08-03,1034.294
2007-08-06,1005.829
2007-08-07,1016.886
2007-08-08,1068.728
2007-08-09,1038.381
2007-08-10,1003.346
2007-08-13,1007.763
2007-08-14,1004.679
2007-08-15,978.687
2007-08-16,916.791
2007-08-17,958.482
2007-08-20,970.42
2007-08-21,963.781
2007-08-22,989.673
2007-08-23,1001.533
2007-08-24,1010.708
2007-08-27,1007.647
2007-08-28,982.203
2007-08-29,980.896
2007-08-30,1003.928
2007-08-31,1023.102
2007-09-03,1026.287
2007-09-04,1042.283
2007-09-05,1031.94
2007-09-06,1044.578
2007-09-07,1021.866
2007-09-10,1015.345
2007-09-11,1035.777
2007-09-12,1043.403
2007-09-13,1057.124
2007-09-14,1059.295
2007-09-17,1045.595
2007-09-18,1054.274
2007-09-19,1109.864
2007-09-20,1121.743
2007-09-21,1136.005
2007-09-24,1151.274
2007-09-25,1137.361
2007-09-26,1159.461
2007-09-27,1176.208
2007-09-28,1179.451
2007-10-01,1200.555
2007-10-02,1187.185
2007-10-03,1157.218
2007-10-04,1146.958
2007-10-05,1161.916
2007-10-08,1163.4
2007-10-09,1164.577
2007-10-10,1175.997
2007-10-11,1205.517
2007-10-12,1197.081
2007-10-15,1212.24
2007-10-16,1182.444
2007-10-17,1184.606
2007-10-18,1169.132
2007-10-19,1166.557
2007-10-22,1120.846
2007-10-23,1172.356
2007-10-24,1165.822
2007-10-25,1194.449
2007-10-26,1223.568
2007-10-29,1243.797
2007-10-30,1224.938
2007-10-31,1229.806
2007-11-01,1213.561
2007-11-02,1201.702
2007-11-05,1204.316
2007-11-06,1241.825
2007-11-07,1250.958
2007-11-08,1260.334
2007-11-09,1223.949
2007-11-12,1159.245
2007-11-13,1145.391
2007-11-14,1166.486
2007-11-15,1114.507
2007-11-16,1079.668
2007-11-19,1043.172
2007-11-20,1088.403
2007-11-21,1067.005
2007-11-22,1058.422
2007-11-23,1081.55
2007-11-26,1105.928
2007-11-27,1068.236
2007-11-28,1102.183
2007-11-29,1100.571
2007-11-30,1100.628
2007-12-03,1080.172
2007-12-04,1070.118
2007-12-05,1092.634
2007-12-06,1094.574
2007-12-07,1125.584
2007-12-10,1139.207
2007-12-11,1140.129
2007-12-12,1156.109
2007-12-13,1126.821
2007-12-14,1114.478
2007-12-17,1074.207
2007-12-18,1074.415
2007-12-19,1064.238
2007-12-20,1066.592
2007-12-21,1101.133
2007-12-24,1107.313
2007-12-25,1107.313
2007-12-26,1114.853
2007-12-27,1136.174
2007-12-28,1163.822
2007-12-31,1160.799
2008-01-01,1160.799
2008-01-02,1184.081
2008-01-03,1179.376
2008-01-04,1173.431
2008-01-07,1151.674
2008-01-08,1183.656
2008-01-09,1157.252
2008-01-10,1129.508
2008-01-11,1097.474
2008-01-14,1115.856
2008-01-15,1074.345
2008-01-16,1002.871
2008-01-17,987.073
2008-01-18,962.548
2008-01-21,887.451
2008-01-22,934.77
2008-01-23,899.018
2008-01-24,964.01
2008-01-25,1015.754
2008-01-28,990.016
2008-01-29,1023.786
2008-01-30,1012.494
2008-01-31,957.357
2008-02-01,980.355
2008-02-04,993.955
2008-02-05,969.493
2008-02-06,983.378
2008-02-07,963.438
2008-02-08,963.322
2008-02-11,964.699
2008-02-12,1020.311
2008-02-13,1017.341
2008-02-14,1071.604
2008-02-15,1068.267
2008-02-18,1085.535
2008-02-19,1113.706
2008-02-20,1098.71
2008-02-21,1147.494
2008-02-22,1138.284
2008-02-25,1127.044
2008-02-26,1144.45
2008-02-27,1187.456
2008-02-28,1182.246
2008-02-29,1150.536
2008-03-03,1141.477
2008-03-04,1151.32
2008-03-05,1171.003
2008-03-06,1170.807
2008-03-07,1119.126
2008-03-10,1096.087
2008-03-11,1136.859
2008-03-12,1151.074
2008-03-13,1122.845
2008-03-14,1128.734
2008-03-17,1087.798
2008-03-18,1104.494
2008-03-19,1095.056
2008-03-20,1067.504
2008-03-21,1067.504
2008-03-24,1067.504
2008-03-25,1084.062
2008-03-26,1110.192
2008-03-27,1134.922
2008-03-28,1143.263
2008-03-31,1153.959
2008-04-01,1136.63
2008-04-02,1146.522
2008-04-03,1177.893
2008-04-04,1221.097
2008-04-07,1230.306
2008-04-08,1220.666
2008-04-09,1246.435
2008-04-10,1271.527
2008-04-11,1267.795
2008-04-14,1270.637
2008-04-15,1294.15
2008-04-16,1324.116
2008-04-17,1301.707
2008-04-18,1336.898
2008-04-21,1370.682
2008-04-22,1418.215
2008-04-23,1378.809
2008-04-24,1336.596
2008-04-25,1341.29
2008-04-28,1383.469
2008-04-29,1332.835
2008-04-30,1354.41
2008-05-01,1341.701
2008-05-02,1365.298
2008-05-05,1386.744
2008-05-06,1403.118
2008-05-07,1423.907
2008-05-08,1443.699
2008-05-09,1426.523
2008-05-12,1440.491
2008-05-13,1426.387
2008-05-14,1466.024
2008-05-15,1480.184
2008-05-16,1499.98
2008-05-19,1527.448
2008-05-20,1494.302
2008-05-21,1534.414
2008-05-22,1545.597
2008-05-23,1504.398
2008-05-26,1467.811
2008-05-27,1438.652
2008-05-28,1443.092
2008-05-29,1429.38
2008-05-30,1432.34
2008-06-02,1428.021
2008-06-03,1440.604
2008-06-04,1399.999
2008-06-05,1397.767
2008-06-06,1436.405
2008-06-09,1408.223
2008-06-10,1345.553
2008-06-11,1316.111
2008-06-12,1296.552
2008-06-13,1305.154
2008-06-16,1333.973
2008-06-17,1338.365
2008-06-18,1312.782
2008-06-19,1318.741
2008-06-20,1297.183
2008-06-23,1263.594
2008-06-24,1267.594
2008-06-25,1283.204
2008-06-26,1256.585
2008-06-27,1253.696
2008-06-30,1246.098
2008-07-01,1230.613
2008-07-02,1254.903
2008-07-03,1199.291
2008-07-04,1188.783
2008-07-07,1202.71
2008-07-08,1162.012
2008-07-09,1179.764
2008-07-10,1115.603
2008-07-11,1123.911
2008-07-14,1110.511
2008-07-15,1063.753
2008-07-16,1037.524
2008-07-17,1114.842
2008-07-18,1110.034
2008-07-21,1121.517
2008-07-22,1117.008
2008-07-23,1114.435
2008-07-24,1085.765
2008-07-25,1063.593
2008-07-28,1081.859
2008-07-29,1074.933
2008-07-30,1105.395
2008-07-31,1165.166
2008-08-01,1126.488
2008-08-04,1099.104
2008-08-05,1038.804
2008-08-06,1065.635
2008-08-07,1085.173
2008-08-08,1049.13
2008-08-11,1069.883
2008-08-12,1045.742
2008-08-13,1010.821
2008-08-14,1038.196
2008-08-15,1022.253
2008-08-18,1056.465
2008-08-19,1037.137
2008-08-20,1054.498
2008-08-21,1102.768
2008-08-22,1096.57
2008-08-25,1091.538
2008-08-26,1070.529
2008-08-27,1095.847
2008-08-28,1123.737
2008-08-29,1127.049
2008-09-01,1075.932
2008-09-02,1046.791
2008-09-03,1008.854
2008-09-04,973.303
2008-09-05,925.532
2008-09-08,953.67
2008-09-09,882.859
2008-09-10,890.87
2008-09-11,865.882
2008-09-12,922.538
2008-09-15,865.72
2008-09-16,803.19
2008-09-17,787.272
2008-09-18,834.65
2008-09-19,946.154
2008-09-22,978.229
2008-09-23,946.026
2008-09-24,928.261
2008-09-25,917.258
2008-09-26,865.969
2008-09-29,760.986
2008-09-30,785.478
2008-10-01,732.123
2008-10-02,660.274
2008-10-03,688.927
2008-10-06,573.671
2008-10-07,559.853
2008-10-08,494.377
2008-10-09,518.62
2008-10-10,478.529
2008-10-13,507.921
2008-10-14,536.929
2008-10-15,466.573
2008-10-16,367.348
2008-10-17,371.939
2008-10-20,408.165
2008-10-21,425.308
2008-10-22,384.289
2008-10-23,365.126
2008-10-24,321.316
2008-10-27,293.953
2008-10-28,304.282
2008-10-29,327.583
2008-10-30,353.507
2008-10-31,377.778
2008-11-03,404.948
2008-11-04,466.026
2008-11-05,442.652
2008-11-06,385.572
2008-11-07,402.998
2008-11-10,419.117
2008-11-11,373.742
2008-11-12,343.328
2008-11-13,348.245
2008-11-14,356.808
2008-11-17,341.46
2008-11-18,329.774
2008-11-19,296.755
2008-11-20,272.164
2008-11-21,247.716
2008-11-24,302.051
2008-11-25,301.729
2008-11-26,309.038
2008-11-27,340.253
2008-11-28,321.94
2008-12-01,279.55
2008-12-02,290.184
2008-12-03,298.176
2008-12-04,298.451
2008-12-05,270.537
2008-12-08,313.916
2008-12-09,313.924
2008-12-10,331.462
2008-12-11,331.814
2008-12-12,313.831
2008-12-15,323.062
2008-12-16,320.534
2008-12-17,352.284
2008-12-18,347.172
2008-12-19,323.609
2008-12-22,307.243
2008-12-23,316.417
2008-12-24,315.053
2008-12-25,315.053
2008-12-26,313.52
2008-12-29,328.257
2008-12-30,334.808
2008-12-31,334.753
2009-01-01,334.753
2009-01-02,369.158
2009-01-05,367.544
2009-01-06,384.551
2009-01-07,363.726
2009-01-08,365.844
2009-01-09,359.739
2009-01-12,338.288
2009-01-13,332.402
2009-01-14,306.374
2009-01-15,306.42
2009-01-16,330.371
2009-01-19,314.064
2009-01-20,302.88
2009-01-21,309.968
2009-01-22,302.187
2009-01-23,305.279
2009-01-26,330.346
2009-01-27,326.334
2009-01-28,345.479
2009-01-29,335.047
2009-01-30,325.312
2009-02-02,299.365
2009-02-03,315.963
2009-02-04,330.668
2009-02-05,335.173
2009-02-06,352.433
2009-02-09,371.134
2009-02-10,362.388
2009-02-11,355.494
2009-02-12,337.727
2009-02-13,355.165
2009-02-16,343.752
2009-02-17,325.496
2009-02-18,312.299
2009-02-19,320.391
2009-02-20,294.933
2009-02-23,281.197
2009-02-24,280.889
2009-02-25,285.472
2009-02-26,291.048
2009-02-27,278.679
2009-03-02,259.772
2009-03-03,244.891
2009-03-04,269.467
2009-03-05,251.337
2009-03-06,243.543
2009-03-09,254.422
2009-03-10,270.832
2009-03-11,266.076
2009-03-12,269.929
2009-03-13,275.703
2009-03-16,287.382
2009-03-17,282.478
2009-03-18,277.279
2009-03-19,314.156
2009-03-20,325.974
2009-03-23,343.116
2009-03-24,334.478
2009-03-25,338.479
2009-03-26,356.193
2009-03-27,341.815
2009-03-30,313.755
2009-03-31,324.526
2009-04-01,320.406
2009-04-02,346.574
2009-04-03,335.449
2009-04-06,330.977
2009-04-07,315.322
2009-04-08,311.97
2009-04-09,315.197
2009-04-10,315.197
2009-04-13,317.327
2009-04-14,331.297
2009-04-15,333.492
2009-04-16,342.691
2009-04-17,355.914
2009-04-20,327.858
2009-04-21,335.308
2009-04-22,340.931
2009-04-23,347.324
2009-04-24,363.471
2009-04-27,349.436
2009-04-28,340.109
2009-04-29,362.879
2009-04-30,363.107
2009-05-01,364.289
2009-05-04,401.751
2009-05-05,390.562
2009-05-06,398.997
2009-05-07,415.658
2009-05-08,435.073
2009-05-11,412.61
2009-05-12,411.884
2009-05-13,386.845
2009-05-14,388.89
2009-05-15,397.935
2009-05-18,405.639
2009-05-19,427.574
2009-05-20,450.621
2009-05-21,448.038
2009-05-22,433.505
2009-05-25,429.853
2009-05-26,418.015
2009-05-27,436.224
2009-05-28,436.28
2009-05-29,458.25
2009-06-01,464.168
2009-06-02,497.417
2009-06-03,463.402
2009-06-04,460.174
2009-06-05,457.715
2009-06-08,444.221
2009-06-09,453.337
2009-06-10,466.573
2009-06-11,488.79
2009-06-12,477.948
2009-06-15,450.314
2009-06-16,463.891
2009-06-17,431.058
2009-06-18,443.513
2009-06-19,446.247
2009-06-22,401.455
2009-06-23,400.62
2009-06-24,422.032
2009-06-25,414.001
2009-06-26,421.595
2009-06-29,429.047
2009-06-30,426.031
2009-07-01,441.505
2009-07-02,422.913
2009-07-03,418.281
2009-07-06,390.358
2009-07-07,384.541
2009-07-08,372.652
2009-07-09,375.357
2009-07-10,364.38
2009-07-13,379.055
2009-07-14,383.004
2009-07-15,411.322
2009-07-16,402.736
2009-07-17,407.194
2009-07-20,418.803
2009-07-21,439.489
2009-07-22,441.059
2009-07-23,453.042
2009-07-24,457.953
2009-07-27,474.413
2009-07-28,455.353
2009-07-29,444.888
2009-07-30,463.318
2009-07-31,469.444
2009-08-03,498.51
2009-08-04,485.282
2009-08-05,492.163
2009-08-06,489.625
2009-08-07,479.398
2009-08-10,467.68
2009-08-11,453.286
2009-08-12,466.999
2009-08-13,476.266
2009-08-14,469.822
2009-08-17,446.162
2009-08-18,460.731
2009-08-19,461.903
2009-08-20,473.416
2009-08-21,479.887
2009-08-24,496.392
2009-08-25,501.445
2009-08-26,481.716
2009-08-27,470.963
2009-08-28,495.118
2009-08-31,479.72
2009-09-01,470.694
2009-09-02,451.473
2009-09-03,463.884
2009-09-04,468.103
2009-09-07,481.135
2009-09-08,496.934
2009-09-09,510.349
2009-09-10,508.524
2009-09-11,508.726
2009-09-14,502.9
2009-09-15,518.677
2009-09-16,544.615
2009-09-17,554.1
2009-09-18,561.305
2009-09-21,548.483
2009-09-22,562.097
2009-09-23,552.065
2009-09-24,537.58
2009-09-25,533.24
2009-09-28,537.518
2009-09-29,538.227
2009-09-30,560.343
2009-10-01,543.595
2009-10-02,524.789
2009-10-05,539.47
2009-10-06,569.381
2009-10-07,557.527
2009-10-08,593.287
2009-10-09,591.201
2009-10-12,601.93
2009-10-13,598.065
2009-10-14,620.671
2009-10-15,615.296
2009-10-16,597.008
2009-10-19,619.326
2009-10-20,608.873
2009-10-21,607.832
2009-10-22,592.372
2009-10-23,594.955
2009-10-26,580.07
2009-10-27,560.17
2009-10-28,524.73
2009-10-29,547.132
2009-10-30,524.79
2009-11-02,527.317
2009-11-03,514.3
2009-11-04,540.879
2009-11-05,549.911
2009-11-06,547.85
2009-11-09,577.629
2009-11-10,569.996
2009-11-11,581.882
2009-11-12,573.351
2009-11-13,573.232
2009-11-16,601.572
2009-11-17,591.196
2009-11-18,600.871
2009-11-19,577.013
2009-11-20,577.56
2009-11-23,610.014
2009-11-24,598.214
2009-11-25,597.448
2009-11-26,566.863
2009-11-27,579.154
2009-11-30,570.365
2009-12-01,598.166
2009-12-02,605.596
2009-12-03,602.763
2009-12-04,612.09
2009-12-07,610.28
2009-12-08,605.722
2009-12-09,597.162
2009-12-10,605.328
2009-12-11,611.16
2009-12-14,625.005
2009-12-15,629.183
2009-12-16,648.374
2009-12-17,629.615
2009-12-18,619.744
2009-12-21,642.409
2009-12-22,637.158
2009-12-23,643.721
2009-12-24,643.992
2009-12-25,643.992
2009-12-28,658.387
2009-12-29,661.997
2009-12-30,656.911
2009-12-31,660.669
2010-01-01,660.669
2010-01-04,677.167
2010-01-05,673.211
2010-01-06,670.116
2010-01-07,667.986
2010-01-08,669.883
2010-01-11,669.985
2010-01-12,649.713
2010-01-13,646.709
2010-01-14,647.719
2010-01-15,631.462
2010-01-18,628.816
2010-01-19,624.461
2010-01-20,595.703
2010-01-21,583.48
2010-01-22,574.817
2010-01-25,579.096
2010-01-26,573.162
2010-01-27,568.904
2010-01-28,560.498
2010-01-29,574.124
2010-02-01,574.484
2010-02-02,592.722
2010-02-03,586.098
2010-02-04,555.666
2010-02-05,537.099
2010-02-08,536.894
2010-02-09,553.197
2010-02-10,529.61
2010-02-11,528.126
2010-02-12,510.851
2010-02-15,505.225
2010-02-16,517.967
2010-02-17,510.058
2010-02-18,509.985
2010-02-19,519.424
2010-02-22,523.84
2010-02-23,509.981
2010-02-24,511.23
2010-02-25,490.472
2010-02-26,520.417
2010-03-01,523.026
2010-03-02,528.595
2010-03-03,539.817
2010-03-04,542.312
2010-03-05,555.346
2010-03-08,548.321
2010-03-09,546.281
2010-03-10,558.339
2010-03-11,555.275
2010-03-12,560.04
2010-03-15,547.008
2010-03-16,557.5
2010-03-17,563.121
2010-03-18,552.702
2010-03-19,548.807
2010-03-22,543.803
2010-03-23,557.207
2010-03-24,548.613
2010-03-25,552.775
2010-03-26,550.478
2010-03-29,556.637
2010-03-30,554.193
2010-03-31,573.56
2010-04-01,574.97
2010-04-02,574.97
2010-04-05,573.435
2010-04-06,590.263
2010-04-07,590.894
2010-04-08,587.005
2010-04-09,600.208
2010-04-12,609.726
2010-04-13,598.763
2010-04-14,612.448
2010-04-15,619.072
2010-04-16,602.662
2010-04-19,586.0
2010-04-20,602.676
2010-04-21,604.86
2010-04-22,606.16
2010-04-23,617.453
2010-04-26,630.236
2010-04-27,622.064
2010-04-28,600.43
2010-04-29,613.087
2010-04-30,595.004
2010-05-03,598.267
2010-05-04,567.708
2010-05-05,551.188
2010-05-06,529.739
2010-05-07,502.17
2010-05-10,548.374
2010-05-11,534.441
2010-05-12,547.263
2010-05-13,544.479
2010-05-14,521.638
2010-05-17,518.472
2010-05-18,516.986
2010-05-19,482.316
2010-05-20,452.693
2010-05-21,479.503
2010-05-24,478.378
2010-05-25,452.872
2010-05-26,486.53
2010-05-27,484.316
2010-05-28,477.025
2010-05-31,457.704
2010-06-01,465.046
2010-06-02,462.159
2010-06-03,478.349
2010-06-04,464.97
2010-06-07,444.406
2010-06-08,435.977
2010-06-09,455.879
2010-06-10,475.716
2010-06-11,477.781
2010-06-14,500.976
2010-06-15,502.701
2010-06-16,490.812
2010-06-17,488.213
2010-06-18,490.448
2010-06-21,503.892
2010-06-22,487.932
2010-06-23,474.181
2010-06-24,461.113
2010-06-25,446.356
2010-06-28,448.046
2010-06-29,415.993
2010-06-30,414.13
2010-07-01,399.756
2010-07-02,421.562
2010-07-05,415.989
2010-07-06,445.446
2010-07-07,449.308
2010-07-08,454.153
2010-07-09,457.134
2010-07-12,456.433
2010-07-13,477.217
2010-07-14,476.906
2010-07-15,472.034
2010-07-16,470.904
2010-07-19,468.007
2010-07-20,464.646
2010-07-21,476.699
2010-07-22,493.707
2010-07-23,492.959
2010-07-26,505.135
2010-07-27,505.196
2010-07-28,503.601
2010-07-29,500.022
2010-07-30,498.407
2010-08-02,529.332
2010-08-03,532.443
2010-08-04,533.855
2010-08-05,530.946
2010-08-06,533.599
2010-08-09,534.674
2010-08-10,514.76
2010-08-11,484.629
2010-08-12,479.553
2010-08-13,477.602
2010-08-16,482.677
2010-08-17,496.133
