Date,SINGAPORE IMI IMI (Large+Mid+Small Cap)
2005-11-09,524.776
2005-11-10,522.118
2005-11-11,524.684
2005-11-14,521.364
2005-11-15,519.292
2005-11-16,522.668
2005-11-17,525.441
2005-11-18,532.109
2005-11-21,530.111
2005-11-22,528.703
2005-11-23,534.404
2005-11-24,536.149
2005-11-25,533.13
2005-11-28,536.817
2005-11-29,535.714
2005-11-30,537.806
2005-12-01,539.329
2005-12-02,544.715
2005-12-05,545.343
2005-12-06,539.373
2005-12-07,539.878
2005-12-08,539.307
2005-12-09,542.793
2005-12-12,544.727
2005-12-13,546.997
2005-12-14,547.085
2005-12-15,547.778
2005-12-16,549.187
2005-12-19,551.813
2005-12-20,550.959
2005-12-21,551.068
2005-12-22,548.6
2005-12-23,551.794
2005-12-26,551.794
2005-12-27,553.216
2005-12-28,554.08
2005-12-29,556.567
2005-12-30,557.651
2006-01-02,557.693
2006-01-03,567.297
2006-01-04,573.64
2006-01-05,576.783
2006-01-06,583.058
2006-01-09,586.107
2006-01-10,586.727
2006-01-11,587.29
2006-01-12,585.097
2006-01-13,583.964
2006-01-16,581.534
2006-01-17,577.11
2006-01-18,575.577
2006-01-19,578.857
2006-01-20,580.507
2006-01-23,578.172
2006-01-24,577.815
2006-01-25,581.831
2006-01-26,584.769
2006-01-27,590.527
2006-01-30,588.435
2006-01-31,591.209
2006-02-01,593.439
2006-02-02,593.908
2006-02-03,589.568
2006-02-06,595.613
2006-02-07,597.339
2006-02-08,591.731
2006-02-09,595.438
2006-02-10,594.678
2006-02-13,595.476
2006-02-14,598.885
2006-02-15,595.447
2006-02-16,595.153
2006-02-17,594.571
2006-02-20,595.323
2006-02-21,597.698
2006-02-22,592.959
2006-02-23,597.681
2006-02-24,600.76
2006-02-27,607.612
2006-02-28,610.917
2006-03-01,612.398
2006-03-02,612.762
2006-03-03,612.519
2006-03-06,614.648
2006-03-07,607.818
2006-03-08,610.453
2006-03-09,611.946
2006-03-10,610.483
2006-03-13,614.936
2006-03-14,615.884
2006-03-15,617.32
2006-03-16,617.512
2006-03-17,617.278
2006-03-20,622.134
2006-03-21,614.982
2006-03-22,614.899
2006-03-23,615.919
2006-03-24,617.511
2006-03-27,620.472
2006-03-28,623.638
2006-03-29,623.622
2006-03-30,626.347
2006-03-31,629.62
2006-04-03,633.672
2006-04-04,632.313
2006-04-05,636.35
2006-04-06,637.273
2006-04-07,639.208
2006-04-10,637.642
2006-04-11,636.028
2006-04-12,636.161
2006-04-13,637.763
2006-04-14,637.777
2006-04-17,641.347
2006-04-18,643.434
2006-04-19,651.647
2006-04-20,651.459
2006-04-21,656.19
2006-04-24,658.346
2006-04-25,655.9
2006-04-26,658.599
2006-04-27,661.705
2006-04-28,666.44
2006-05-01,667.879
2006-05-02,674.381
2006-05-03,683.524
2006-05-04,678.564
2006-05-05,678.894
2006-05-08,687.583
2006-05-09,681.288
2006-05-10,684.791
2006-05-11,680.571
2006-05-12,679.263
2006-05-15,650.485
2006-05-16,647.884
2006-05-17,660.575
2006-05-18,646.574
2006-05-19,640.809
2006-05-22,620.226
2006-05-23,628.503
2006-05-24,623.65
2006-05-25,618.571
2006-05-26,628.378
2006-05-29,627.0
2006-05-30,628.654
2006-05-31,614.426
2006-06-01,612.148
2006-06-02,623.493
2006-06-05,620.194
2006-06-06,614.819
2006-06-07,604.656
2006-06-08,585.135
2006-06-09,596.014
2006-06-12,596.226
2006-06-13,583.842
2006-06-14,583.555
2006-06-15,590.951
2006-06-16,608.52
2006-06-19,603.068
2006-06-20,595.309
2006-06-21,597.602
2006-06-22,603.192
2006-06-23,598.73
2006-06-26,602.8
2006-06-27,603.115
2006-06-28,599.906
2006-06-29,608.764
2006-06-30,628.164
2006-07-03,627.967
2006-07-04,633.313
2006-07-05,622.703
2006-07-06,628.852
2006-07-07,631.715
2006-07-10,630.476
2006-07-11,622.437
2006-07-12,622.552
2006-07-13,617.432
2006-07-14,606.052
2006-07-17,590.635
2006-07-18,594.91
2006-07-19,597.375
2006-07-20,609.146
2006-07-21,607.294
2006-07-24,606.893
2006-07-25,614.013
2006-07-26,616.474
2006-07-27,627.665
2006-07-28,624.222
2006-07-31,630.466
2006-08-01,628.797
2006-08-02,630.786
2006-08-03,633.038
2006-08-04,638.01
2006-08-07,638.824
2006-08-08,640.372
2006-08-09,640.853
2006-08-10,636.147
2006-08-11,635.069
2006-08-14,634.815
2006-08-15,633.397
2006-08-16,639.353
2006-08-17,644.324
2006-08-18,648.14
2006-08-21,644.594
2006-08-22,646.332
2006-08-23,645.433
2006-08-24,636.797
2006-08-25,639.062
2006-08-28,633.423
2006-08-29,642.693
2006-08-30,647.039
2006-08-31,651.557
2006-09-01,653.212
2006-09-04,662.701
2006-09-05,662.686
2006-09-06,664.604
2006-09-07,658.593
2006-09-08,659.492
2006-09-11,652.054
2006-09-12,652.655
2006-09-13,657.954
2006-09-14,659.62
2006-09-15,658.987
2006-09-18,663.99
2006-09-19,661.648
2006-09-20,660.975
2006-09-21,664.515
2006-09-22,658.617
2006-09-25,659.775
2006-09-26,659.277
2006-09-27,668.191
2006-09-28,670.971
2006-09-29,672.42
2006-10-02,682.408
2006-10-03,682.25
2006-10-04,681.821
2006-10-05,691.904
2006-10-06,691.902
2006-10-09,685.008
2006-10-10,694.132
2006-10-11,694.729
2006-10-12,695.485
2006-10-13,702.506
2006-10-16,703.078
2006-10-17,696.952
2006-10-18,700.387
2006-10-19,706.927
2006-10-20,712.081
2006-10-23,712.63
2006-10-24,712.92
2006-10-25,722.632
2006-10-26,732.335
2006-10-27,733.103
2006-10-30,721.93
2006-10-31,725.994
2006-11-01,735.0
2006-11-02,731.677
2006-11-03,729.158
2006-11-06,730.665
2006-11-07,738.488
2006-11-08,736.316
2006-11-09,738.888
2006-11-10,742.8
2006-11-13,740.91
2006-11-14,747.392
2006-11-15,750.245
2006-11-16,757.052
2006-11-17,762.48
2006-11-20,752.974
2006-11-21,760.374
2006-11-22,770.972
2006-11-23,774.434
2006-11-24,768.874
2006-11-27,774.332
2006-11-28,760.019
2006-11-29,772.415
2006-11-30,778.046
2006-12-01,778.161
2006-12-04,782.365
2006-12-05,799.368
2006-12-06,795.448
2006-12-07,797.444
2006-12-08,785.669
2006-12-11,791.379
2006-12-12,794.388
2006-12-13,791.068
2006-12-14,799.617
2006-12-15,804.68
2006-12-18,811.175
2006-12-19,796.295
2006-12-20,803.192
2006-12-21,801.991
2006-12-22,810.044
2006-12-25,810.044
2006-12-26,809.453
2006-12-27,816.984
2006-12-28,820.874
2006-12-29,828.55
2007-01-01,828.55
2007-01-02,830.77
2007-01-03,843.879
2007-01-04,836.797
2007-01-05,837.385
2007-01-08,827.098
2007-01-09,828.948
2007-01-10,815.063
2007-01-11,816.169
2007-01-12,826.898
2007-01-15,836.825
2007-01-16,839.177
2007-01-17,840.385
2007-01-18,847.786
2007-01-19,852.423
2007-01-22,871.019
2007-01-23,869.861
2007-01-24,874.725
2007-01-25,861.329
2007-01-26,854.024
2007-01-29,863.85
2007-01-30,865.066
2007-01-31,864.422
2007-02-01,878.487
2007-02-02,894.59
2007-02-05,897.766
2007-02-06,898.217
2007-02-07,904.272
2007-02-08,898.611
2007-02-09,898.088
2007-02-12,880.604
2007-02-13,873.363
2007-02-14,884.811
2007-02-15,902.789
2007-02-16,901.393
2007-02-19,900.927
2007-02-20,899.648
2007-02-21,915.423
2007-02-22,914.987
2007-02-23,920.509
2007-02-26,923.513
2007-02-27,906.079
2007-02-28,868.532
2007-03-01,866.03
2007-03-02,863.077
2007-03-05,830.637
2007-03-06,849.521
2007-03-07,853.621
2007-03-08,869.684
2007-03-09,876.689
2007-03-12,892.109
2007-03-13,882.792
2007-03-14,853.436
2007-03-15,868.07
2007-03-16,865.362
2007-03-19,878.414
2007-03-20,880.172
2007-03-21,893.26
2007-03-22,913.137
2007-03-23,910.31
2007-03-26,909.279
2007-03-27,919.11
2007-03-28,908.157
2007-03-29,917.111
2007-03-30,917.815
2007-04-02,919.409
2007-04-03,932.733
2007-04-04,947.636
2007-04-05,951.844
2007-04-06,951.844
2007-04-09,967.684
2007-04-10,972.462
2007-04-11,971.316
2007-04-12,956.653
2007-04-13,959.87
2007-04-16,972.885
2007-04-17,972.41
2007-04-18,969.015
2007-04-19,936.841
2007-04-20,957.042
2007-04-23,965.568
2007-04-24,961.55
2007-04-25,961.394
2007-04-26,971.583
2007-04-27,968.205
2007-04-30,957.642
2007-05-01,956.801
2007-05-02,969.721
2007-05-03,980.113
2007-05-04,995.808
2007-05-07,999.145
2007-05-08,986.987
2007-05-09,993.639
2007-05-10,993.883
2007-05-11,987.952
2007-05-14,1005.415
2007-05-15,997.636
2007-05-16,1001.607
2007-05-17,1003.564
2007-05-18,1002.255
2007-05-21,1002.815
2007-05-22,1006.838
2007-05-23,1017.677
2007-05-24,1010.112
2007-05-25,997.671
2007-05-28,1002.59
2007-05-29,1005.65
2007-05-30,998.421
2007-05-31,1000.0
2007-06-01,1008.318
2007-06-04,1019.329
2007-06-05,1016.685
2007-06-06,1013.513
2007-06-07,1006.263
2007-06-08,988.262
2007-06-11,1001.659
2007-06-12,1005.972
2007-06-13,1001.627
2007-06-14,1008.501
2007-06-15,1011.455
2007-06-18,1027.898
2007-06-19,1029.172
2007-06-20,1030.36
2007-06-21,1032.861
2007-06-22,1027.137
2007-06-25,1020.335
2007-06-26,1004.61
2007-06-27,998.072
2007-06-28,1008.308
2007-06-29,1014.803
2007-07-02,1018.358
2007-07-03,1025.19
2007-07-04,1022.137
2007-07-05,1021.659
2007-07-06,1024.703
2007-07-09,1042.925
2007-07-10,1043.489
2007-07-11,1035.235
2007-07-12,1043.206
2007-07-13,1051.094
2007-07-16,1051.48
2007-07-17,1051.198
2007-07-18,1031.747
2007-07-19,1039.703
2007-07-20,1055.855
2007-07-23,1051.934
2007-07-24,1061.612
2007-07-25,1047.663
2007-07-26,1029.252
2007-07-27,1004.866
2007-07-30,1014.548
2007-07-31,1018.76
2007-08-01,981.711
2007-08-02,984.123
2007-08-03,986.91
2007-08-06,951.795
2007-08-07,948.787
2007-08-08,991.575
2007-08-09,987.634
2007-08-10,965.227
2007-08-13,974.704
2007-08-14,975.959
2007-08-15,938.564
2007-08-16,896.87
2007-08-17,890.375
2007-08-20,948.112
2007-08-21,917.345
2007-08-22,951.445
2007-08-23,969.977
2007-08-24,970.32
2007-08-27,981.97
2007-08-28,963.569
2007-08-29,960.792
2007-08-30,956.935
2007-08-31,977.721
2007-09-03,974.243
2007-09-04,968.481
2007-09-05,985.863
2007-09-06,994.315
2007-09-07,1000.534
2007-09-10,988.259
2007-09-11,1007.61
2007-09-12,1015.471
2007-09-13,1017.778
2007-09-14,1024.851
2007-09-17,1004.39
2007-09-18,1002.827
2007-09-19,1044.185
2007-09-20,1035.109
2007-09-21,1028.742
2007-09-24,1059.158
2007-09-25,1052.601
2007-09-26,1064.545
2007-09-27,1088.36
2007-09-28,1092.363
2007-10-01,1114.189
2007-10-02,1119.687
2007-10-03,1111.587
2007-10-04,1120.686
2007-10-05,1136.61
2007-10-08,1137.131
2007-10-09,1150.423
2007-10-10,1141.131
2007-10-11,1163.459
2007-10-12,1155.691
2007-10-15,1155.725
2007-10-16,1134.825
2007-10-17,1147.388
2007-10-18,1141.803
2007-10-19,1120.548
2007-10-22,1087.545
2007-10-23,1105.555
2007-10-24,1093.927
2007-10-25,1114.733
2007-10-26,1135.436
2007-10-29,1148.943
2007-10-30,1141.588
2007-10-31,1147.054
2007-11-01,1145.792
2007-11-02,1119.404
2007-11-05,1106.741
2007-11-06,1115.949
2007-11-07,1120.155
2007-11-08,1120.271
2007-11-09,1095.935
2007-11-12,1061.669
2007-11-13,1056.278
2007-11-14,1069.578
2007-11-15,1052.031
2007-11-16,1040.101
2007-11-19,1035.787
2007-11-20,1041.442
2007-11-21,1008.996
2007-11-22,1001.97
2007-11-23,1011.428
2007-11-26,1039.119
2007-11-27,1024.455
2007-11-28,1021.036
2007-11-29,1046.74
2007-11-30,1060.042
2007-12-03,1051.861
2007-12-04,1061.577
2007-12-05,1073.115
2007-12-06,1069.414
2007-12-07,1077.262
2007-12-10,1076.299
2007-12-11,1087.139
2007-12-12,1077.482
2007-12-13,1059.281
2007-12-14,1048.6
2007-12-17,1006.639
2007-12-18,1016.262
2007-12-19,1009.458
2007-12-20,1009.079
2007-12-21,1027.249
2007-12-24,1039.869
2007-12-25,1039.869
2007-12-26,1049.945
2007-12-27,1051.684
2007-12-28,1046.928
2007-12-31,1065.692
2008-01-01,1065.692
2008-01-02,1060.392
2008-01-03,1042.263
2008-01-04,1054.16
2008-01-07,1027.437
2008-01-08,1026.033
2008-01-09,1029.041
2008-01-10,1022.238
2008-01-11,1016.775
2008-01-14,997.264
2008-01-15,975.93
2008-01-16,943.35
2008-01-17,965.411
2008-01-18,954.469
2008-01-21,892.132
2008-01-22,880.307
2008-01-23,914.096
2008-01-24,937.63
2008-01-25,975.66
2008-01-28,942.891
2008-01-29,943.291
2008-01-30,931.401
2008-01-31,929.593
2008-02-01,943.957
2008-02-04,966.313
2008-02-05,953.102
2008-02-06,923.667
2008-02-07,922.53
2008-02-08,922.012
2008-02-11,902.158
2008-02-12,922.535
2008-02-13,925.334
2008-02-14,955.542
2008-02-15,973.109
2008-02-18,971.91
2008-02-19,976.651
2008-02-20,957.624
2008-02-21,966.968
2008-02-22,970.756
2008-02-25,977.416
2008-02-26,980.602
2008-02-27,991.617
2008-02-28,984.645
2008-02-29,971.257
2008-03-03,942.571
2008-03-04,943.515
2008-03-05,936.876
2008-03-06,940.113
2008-03-07,922.993
2008-03-10,914.888
2008-03-11,923.378
2008-03-12,941.322
2008-03-13,910.651
2008-03-14,919.963
2008-03-17,906.659
2008-03-18,922.826
2008-03-19,919.535
2008-03-20,910.137
2008-03-21,910.137
2008-03-24,941.464
2008-03-25,968.769
2008-03-26,970.94
2008-03-27,979.872
2008-03-28,981.224
2008-03-31,977.801
2008-04-01,988.569
2008-04-02,1009.838
2008-04-03,1017.06
2008-04-04,1017.069
2008-04-07,1026.055
2008-04-08,1009.501
2008-04-09,998.028
2008-04-10,1006.945
2008-04-11,1027.145
2008-04-14,1000.11
2008-04-15,1006.746
2008-04-16,1019.856
2008-04-17,1031.734
2008-04-18,1025.257
2008-04-21,1045.54
2008-04-22,1051.396
2008-04-23,1052.434
2008-04-24,1040.559
2008-04-25,1039.865
2008-04-28,1043.894
2008-04-29,1040.808
2008-04-30,1039.127
2008-05-01,1036.691
2008-05-02,1060.544
2008-05-05,1067.883
2008-05-06,1068.809
2008-05-07,1058.433
2008-05-08,1037.224
2008-05-09,1038.537
2008-05-12,1045.074
2008-05-13,1046.949
2008-05-14,1039.643
2008-05-15,1042.864
2008-05-16,1060.083
2008-05-19,1059.351
2008-05-20,1051.945
2008-05-21,1058.896
2008-05-22,1048.978
2008-05-23,1036.513
2008-05-26,1027.456
2008-05-27,1029.99
2008-05-28,1034.599
2008-05-29,1042.495
2008-05-30,1052.476
2008-06-02,1050.121
2008-06-03,1038.846
2008-06-04,1031.94
2008-06-05,1031.092
2008-06-06,1035.915
2008-06-09,1015.757
2008-06-10,992.958
2008-06-11,996.694
2008-06-12,985.367
2008-06-13,973.279
2008-06-16,993.635
2008-06-17,996.525
2008-06-18,998.22
2008-06-19,983.882
2008-06-20,990.943
2008-06-23,980.58
2008-06-24,976.609
2008-06-25,982.176
2008-06-26,983.297
2008-06-27,975.2
2008-06-30,973.402
2008-07-01,957.937
2008-07-02,960.095
2008-07-03,946.931
2008-07-04,948.071
2008-07-07,957.549
2008-07-08,940.94
2008-07-09,955.035
2008-07-10,949.824
2008-07-11,961.08
2008-07-14,958.346
2008-07-15,942.57
2008-07-16,941.941
2008-07-17,951.747
2008-07-18,941.945
2008-07-21,963.095
2008-07-22,954.402
2008-07-23,974.163
2008-07-24,975.464
2008-07-25,958.938
2008-07-28,956.007
2008-07-29,943.831
2008-07-30,954.977
2008-07-31,957.054
2008-08-01,948.433
2008-08-04,938.672
2008-08-05,929.827
2008-08-06,937.151
2008-08-07,916.785
2008-08-08,901.979
2008-08-11,900.739
2008-08-12,896.207
2008-08-13,898.545
2008-08-14,898.694
2008-08-15,887.334
2008-08-18,883.102
2008-08-19,868.554
2008-08-20,879.924
2008-08-21,871.336
2008-08-22,874.084
2008-08-25,874.957
2008-08-26,858.474
2008-08-27,859.945
2008-08-28,855.476
2008-08-29,873.005
2008-09-01,858.151
2008-09-02,867.211
2008-09-03,845.27
2008-09-04,822.224
2008-09-05,804.132
2008-09-08,842.41
2008-09-09,831.911
2008-09-10,818.58
2008-09-11,785.431
2008-09-12,802.174
2008-09-15,774.619
2008-09-16,763.624
2008-09-17,754.875
2008-09-18,752.875
2008-09-19,800.85
2008-09-22,803.451
2008-09-23,783.277
2008-09-24,778.671
2008-09-25,768.178
2008-09-26,755.392
2008-09-29,735.81
2008-09-30,739.458
2008-10-01,735.535
2008-10-02,730.36
2008-10-03,711.0
2008-10-06,661.65
2008-10-07,666.802
2008-10-08,622.184
2008-10-09,638.22
2008-10-10,584.657
2008-10-13,622.699
2008-10-14,642.079
2008-10-15,614.881
2008-10-16,579.805
2008-10-17,561.344
2008-10-20,579.613
2008-10-21,574.368
2008-10-22,535.869
2008-10-23,510.174
2008-10-24,465.103
2008-10-27,462.875
2008-10-28,486.579
2008-10-29,484.809
2008-10-30,527.64
2008-10-31,518.439
2008-11-03,552.532
2008-11-04,540.065
2008-11-05,554.096
2008-11-06,534.862
2008-11-07,548.105
2008-11-10,557.156
2008-11-11,526.03
2008-11-12,518.763
2008-11-13,504.934
2008-11-14,502.493
2008-11-17,501.475
2008-11-18,482.378
2008-11-19,477.079
2008-11-20,460.039
2008-11-21,474.114
2008-11-24,470.611
2008-11-25,480.284
2008-11-26,495.239
2008-11-27,497.481
2008-11-28,501.903
2008-12-01,481.817
2008-12-02,468.875
2008-12-03,471.568
2008-12-04,474.336
2008-12-05,477.467
2008-12-08,483.149
2008-12-09,513.241
2008-12-10,532.629
2008-12-11,531.102
2008-12-12,517.709
2008-12-15,531.297
2008-12-16,535.34
2008-12-17,542.331
2008-12-18,556.635
2008-12-19,547.188
2008-12-22,533.537
2008-12-23,527.457
2008-12-24,531.825
2008-12-25,531.825
2008-12-26,527.353
2008-12-29,545.148
2008-12-30,545.353
2008-12-31,541.757
2009-01-01,541.757
2009-01-02,559.457
2009-01-05,577.898
2009-01-06,571.983
2009-01-07,563.588
2009-01-08,549.421
2009-01-09,542.642
2009-01-12,530.637
2009-01-13,524.304
2009-01-14,521.708
2009-01-15,502.758
2009-01-16,515.777
2009-01-19,515.363
2009-01-20,504.84
2009-01-21,503.73
2009-01-22,506.133
2009-01-23,493.935
2009-01-26,496.613
2009-01-27,494.835
2009-01-28,521.991
2009-01-29,519.522
2009-01-30,512.465
2009-02-02,499.073
2009-02-03,501.53
2009-02-04,501.489
2009-02-05,500.224
2009-02-06,506.176
2009-02-09,497.407
2009-02-10,500.358
2009-02-11,502.406
2009-02-12,490.614
2009-02-13,501.415
2009-02-16,492.054
2009-02-17,474.578
2009-02-18,478.805
2009-02-19,474.399
2009-02-20,461.076
2009-02-23,474.555
2009-02-24,469.498
2009-02-25,469.497
2009-02-26,468.116
2009-02-27,456.639
2009-03-02,435.214
2009-03-03,438.051
2009-03-04,443.664
2009-03-05,434.522
2009-03-06,431.996
2009-03-09,414.913
2009-03-10,426.464
2009-03-11,431.81
2009-03-12,427.007
2009-03-13,447.226
2009-03-16,454.472
2009-03-17,445.676
2009-03-18,453.879
2009-03-19,462.141
2009-03-20,461.632
2009-03-23,484.243
2009-03-24,496.4
2009-03-25,494.561
2009-03-26,514.898
2009-03-27,509.44
2009-03-30,483.887
2009-03-31,492.912
2009-04-01,493.375
2009-04-02,528.503
2009-04-03,529.92
2009-04-06,539.98
2009-04-07,524.811
2009-04-08,516.088
2009-04-09,532.335
2009-04-10,532.335
2009-04-13,545.483
2009-04-14,558.877
2009-04-15,563.936
2009-04-16,562.422
2009-04-17,564.128
2009-04-20,555.195
2009-04-21,553.201
2009-04-22,545.296
2009-04-23,552.092
2009-04-24,555.246
2009-04-27,542.879
2009-04-28,538.818
2009-04-29,557.278
2009-04-30,579.711
2009-05-01,577.934
2009-05-04,616.0
2009-05-05,632.661
2009-05-06,667.594
2009-05-07,697.309
2009-05-08,703.03
2009-05-11,678.719
2009-05-12,687.483
2009-05-13,686.001
2009-05-14,665.018
2009-05-15,669.816
2009-05-18,679.388
2009-05-19,710.084
2009-05-20,714.716
2009-05-21,692.299
2009-05-22,711.462
2009-05-25,715.364
2009-05-26,704.15
2009-05-27,727.312
2009-05-28,723.851
2009-05-29,739.103
2009-06-01,759.588
2009-06-02,761.783
2009-06-03,763.874
2009-06-04,756.025
2009-06-05,763.237
2009-06-08,738.908
2009-06-09,744.715
2009-06-10,761.371
2009-06-11,759.441
2009-06-12,753.475
2009-06-15,730.724
2009-06-16,721.948
2009-06-17,717.31
2009-06-18,707.945
2009-06-19,719.489
2009-06-22,711.564
2009-06-23,701.681
2009-06-24,718.724
2009-06-25,723.649
2009-06-26,729.404
2009-06-29,729.778
2009-06-30,733.639
2009-07-01,742.834
2009-07-02,730.042
2009-07-03,724.713
2009-07-06,711.118
2009-07-07,712.988
2009-07-08,706.533
2009-07-09,722.722
2009-07-10,719.697
2009-07-13,705.5
2009-07-14,721.439
2009-07-15,752.573
2009-07-16,754.948
2009-07-17,767.014
2009-07-20,781.986
2009-07-21,781.375
2009-07-22,779.111
2009-07-23,794.1
2009-07-24,807.562
2009-07-27,822.466
2009-07-28,836.432
2009-07-29,825.849
2009-07-30,841.546
2009-07-31,849.787
2009-08-03,860.456
2009-08-04,847.987
2009-08-05,834.735
2009-08-06,835.279
2009-08-07,816.989
2009-08-10,815.774
2009-08-11,829.382
2009-08-12,820.496
2009-08-13,834.934
2009-08-14,838.737
2009-08-17,807.371
2009-08-18,816.977
2009-08-19,807.69
2009-08-20,821.978
2009-08-21,821.951
2009-08-24,842.727
2009-08-25,846.86
2009-08-26,845.885
2009-08-27,849.649
2009-08-28,855.427
2009-08-31,835.11
2009-09-01,837.644
2009-09-02,831.252
2009-09-03,841.616
2009-09-04,851.269
2009-09-07,863.975
2009-09-08,873.553
2009-09-09,868.802
2009-09-10,873.328
2009-09-11,876.32
2009-09-14,859.676
2009-09-15,862.193
2009-09-16,879.133
2009-09-17,881.346
2009-09-18,872.805
2009-09-21,872.375
2009-09-22,886.594
2009-09-23,884.795
2009-09-24,876.394
2009-09-25,876.152
2009-09-28,863.894
2009-09-29,872.162
2009-09-30,884.157
2009-10-01,872.538
2009-10-02,855.082
2009-10-05,848.619
2009-10-06,863.596
2009-10-07,871.505
2009-10-08,883.661
2009-10-09,882.782
2009-10-12,889.639
2009-10-13,887.348
2009-10-14,904.139
2009-10-15,908.504
2009-10-16,905.196
2009-10-19,909.515
2009-10-20,907.258
2009-10-21,902.821
2009-10-22,895.411
2009-10-23,904.423
2009-10-26,905.069
2009-10-27,895.687
2009-10-28,880.618
2009-10-29,875.93
2009-10-30,881.88
2009-11-02,880.937
2009-11-03,870.393
2009-11-04,882.578
2009-11-05,874.892
2009-11-06,887.54
2009-11-09,901.947
2009-11-10,905.243
2009-11-11,918.61
2009-11-12,914.31
2009-11-13,916.163
2009-11-16,937.433
2009-11-17,931.161
2009-11-18,927.434
2009-11-19,926.275
2009-11-20,929.338
2009-11-23,944.708
2009-11-24,937.519
2009-11-25,945.593
2009-11-26,932.373
2009-11-27,930.731
2009-11-30,920.678
2009-12-01,939.214
2009-12-02,948.609
2009-12-03,954.955
2009-12-04,944.984
2009-12-07,945.398
2009-12-08,945.892
2009-12-09,945.619
2009-12-10,940.827
2009-12-11,944.187
2009-12-14,943.84
2009-12-15,943.233
2009-12-16,949.374
2009-12-17,941.51
2009-12-18,940.818
2009-12-21,933.975
2009-12-22,944.471
2009-12-23,948.507
2009-12-24,951.135
2009-12-25,951.135
2009-12-28,957.916
2009-12-29,966.561
2009-12-30,968.758
2009-12-31,974.385
2010-01-01,974.385
2010-01-04,979.739
2010-01-05,991.047
2010-01-06,993.761
2010-01-07,986.844
2010-01-08,989.731
2010-01-11,1000.304
2010-01-12,992.59
2010-01-13,982.579
2010-01-14,991.13
2010-01-15,986.966
2010-01-18,988.744
2010-01-19,987.756
2010-01-20,974.613
2010-01-21,959.158
2010-01-22,951.074
2010-01-25,950.011
2010-01-26,919.054
2010-01-27,905.55
2010-01-28,925.488
2010-01-29,920.339
2010-02-01,913.905
2010-02-02,911.295
2010-02-03,925.808
2010-02-04,912.327
2010-02-05,891.0
2010-02-08,895.647
2010-02-09,913.028
2010-02-10,909.317
2010-02-11,918.124
2010-02-12,920.151
2010-02-15,921.451
2010-02-16,925.57
2010-02-17,934.846
2010-02-18,925.04
2010-02-19,917.807
2010-02-22,922.245
2010-02-23,931.928
2010-02-24,928.319
2010-02-25,923.628
2010-02-26,927.418
2010-03-01,932.909
2010-03-02,933.488
2010-03-03,938.002
2010-03-04,933.394
2010-03-05,941.449
2010-03-08,952.821
2010-03-09,952.221
2010-03-10,960.661
2010-03-11,964.552
2010-03-12,968.38
2010-03-15,962.182
2010-03-16,972.794
2010-03-17,984.193
2010-03-18,980.245
2010-03-19,976.623
2010-03-22,964.693
2010-03-23,973.152
2010-03-24,963.92
2010-03-25,964.616
2010-03-26,972.871
2010-03-29,984.339
2010-03-30,986.405
2010-03-31,969.091
2010-04-01,986.832
2010-04-02,986.832
2010-04-05,995.776
2010-04-06,996.589
2010-04-07,1000.14
2010-04-08,995.114
2010-04-09,1003.878
2010-04-12,1007.201
2010-04-13,1001.663
2010-04-14,1035.371
2010-04-15,1034.404
2010-04-16,1032.807
2010-04-19,1012.056
2010-04-20,1022.548
2010-04-21,1021.764
2010-04-22,1023.514
2010-04-23,1028.868
2010-04-26,1037.937
2010-04-27,1033.384
2010-04-28,1009.457
2010-04-29,1022.704
2010-04-30,1026.066
2010-05-03,1012.887
2010-05-04,992.974
2010-05-05,971.16
2010-05-06,965.16
2010-05-07,954.288
2010-05-10,989.998
2010-05-11,977.746
2010-05-12,991.36
2010-05-13,987.443
2010-05-14,979.821
2010-05-17,968.487
2010-05-18,975.448
2010-05-19,945.572
2010-05-20,929.858
2010-05-21,914.907
2010-05-24,922.971
2010-05-25,885.751
2010-05-26,906.925
2010-05-27,922.524
2010-05-28,924.357
2010-05-31,932.386
2010-06-01,909.421
2010-06-02,914.427
2010-06-03,941.245
2010-06-04,940.648
2010-06-07,915.305
2010-06-08,915.793
2010-06-09,917.503
2010-06-10,933.51
2010-06-11,941.517
2010-06-14,956.101
2010-06-15,957.104
2010-06-16,968.775
2010-06-17,969.566
2010-06-18,976.156
2010-06-21,999.065
2010-06-22,988.405
2010-06-23,979.767
2010-06-24,968.932
2010-06-25,973.803
2010-06-28,985.869
2010-06-29,962.682
2010-06-30,967.448
2010-07-01,961.085
2010-07-02,972.661
2010-07-05,970.943
2010-07-06,983.935
2010-07-07,974.782
2010-07-08,990.7
2010-07-09,1000.082
2010-07-12,1001.349
2010-07-13,1007.479
2010-07-14,1018.536
2010-07-15,1014.713
2010-07-16,1018.753
2010-07-19,1011.084
2010-07-20,1018.099
2010-07-21,1010.044
2010-07-22,1017.086
2010-07-23,1023.67
2010-07-26,1031.088
2010-07-27,1039.071
2010-07-28,1039.115
2010-07-29,1046.16
2010-07-30,1046.1
2010-08-02,1064.035
2010-08-03,1061.722
2010-08-04,1057.445
2010-08-05,1056.373
2010-08-06,1058.236
2010-08-09,1058.119
2010-08-10,1045.263
2010-08-11,1026.205
2010-08-12,1019.187
2010-08-13,1028.086
2010-08-16,1026.192
2010-08-17,1027.893
2010-08-18,1029.274
2010-08-19,1035.49
2010-08-20,1027.729
