Date,WORLD ex USA MID GROWTH Mid Cap
2005-11-10,632.203
2005-11-11,635.391
2005-11-14,633.049
2005-11-15,630.554
2005-11-16,629.913
2005-11-17,637.93
2005-11-18,641.495
2005-11-21,646.624
2005-11-22,646.318
2005-11-23,652.272
2005-11-24,651.553
2005-11-25,649.959
2005-11-28,652.704
2005-11-29,652.726
2005-11-30,651.85
2005-12-01,656.927
2005-12-02,663.038
2005-12-05,667.112
2005-12-06,668.448
2005-12-07,666.748
2005-12-08,668.14
2005-12-09,672.484
2005-12-12,681.326
2005-12-13,681.364
2005-12-14,685.787
2005-12-15,679.451
2005-12-16,684.471
2005-12-19,685.011
2005-12-20,683.55
2005-12-21,685.769
2005-12-22,688.921
2005-12-23,690.335
2005-12-26,691.865
2005-12-27,690.506
2005-12-28,694.051
2005-12-29,695.311
2005-12-30,689.937
2006-01-02,691.668
2006-01-03,704.849
2006-01-04,720.222
2006-01-05,720.462
2006-01-06,728.11
2006-01-09,727.748
2006-01-10,724.204
2006-01-11,730.758
2006-01-12,732.999
2006-01-13,732.767
2006-01-16,734.738
2006-01-17,722.961
2006-01-18,711.248
2006-01-19,723.269
2006-01-20,720.708
2006-01-23,721.937
2006-01-24,724.113
2006-01-25,729.953
2006-01-26,735.917
2006-01-27,740.669
2006-01-30,738.844
2006-01-31,742.942
2006-02-01,744.009
2006-02-02,741.563
2006-02-03,736.123
2006-02-06,739.951
2006-02-07,736.474
2006-02-08,728.804
2006-02-09,734.031
2006-02-10,728.578
2006-02-13,720.284
2006-02-14,720.782
2006-02-15,722.323
2006-02-16,723.232
2006-02-17,722.962
2006-02-20,722.133
2006-02-21,726.307
2006-02-22,728.415
2006-02-23,735.68
2006-02-24,735.733
2006-02-27,739.787
2006-02-28,737.522
2006-03-01,738.888
2006-03-02,738.04
2006-03-03,735.561
2006-03-06,737.424
2006-03-07,724.193
2006-03-08,716.155
2006-03-09,727.034
2006-03-10,728.907
2006-03-13,738.373
2006-03-14,744.989
2006-03-15,749.138
2006-03-16,753.012
2006-03-17,756.574
2006-03-20,759.444
2006-03-21,754.276
2006-03-22,757.382
2006-03-23,751.65
2006-03-24,756.706
2006-03-27,757.427
2006-03-28,758.572
2006-03-29,757.651
2006-03-30,771.344
2006-03-31,767.407
2006-04-03,774.949
2006-04-04,780.624
2006-04-05,782.298
2006-04-06,787.554
2006-04-07,780.358
2006-04-10,779.68
2006-04-11,772.461
2006-04-12,767.623
2006-04-13,769.133
2006-04-14,768.786
2006-04-17,775.299
2006-04-18,779.759
2006-04-19,790.917
2006-04-20,789.544
2006-04-21,796.859
2006-04-24,794.272
2006-04-25,795.555
2006-04-26,801.265
2006-04-27,804.047
2006-04-28,801.301
2006-05-01,806.712
2006-05-02,814.878
2006-05-03,811.635
2006-05-04,819.697
2006-05-05,830.673
2006-05-08,836.223
2006-05-09,838.549
2006-05-10,837.326
2006-05-11,833.722
2006-05-12,821.285
2006-05-15,801.791
2006-05-16,794.201
2006-05-17,779.351
2006-05-18,771.467
2006-05-19,765.418
2006-05-22,745.667
2006-05-23,760.871
2006-05-24,747.782
2006-05-25,755.167
2006-05-26,767.539
2006-05-29,771.475
2006-05-30,764.837
2006-05-31,764.013
2006-06-01,762.539
2006-06-02,775.784
2006-06-05,770.435
2006-06-06,743.138
2006-06-07,735.816
2006-06-08,709.067
2006-06-09,721.197
2006-06-12,714.919
2006-06-13,690.194
2006-06-14,695.973
2006-06-15,717.022
2006-06-16,721.63
2006-06-19,717.329
2006-06-20,716.864
2006-06-21,720.618
2006-06-22,725.086
2006-06-23,722.887
2006-06-26,726.43
2006-06-27,725.411
2006-06-28,719.132
2006-06-29,732.199
2006-06-30,758.264
2006-07-03,762.732
2006-07-04,767.006
2006-07-05,753.001
2006-07-06,756.67
2006-07-07,758.984
2006-07-10,757.22
2006-07-11,752.299
2006-07-12,748.332
2006-07-13,737.547
2006-07-14,724.366
2006-07-17,712.351
2006-07-18,702.823
2006-07-19,719.495
2006-07-20,729.796
2006-07-21,722.738
2006-07-24,728.74
2006-07-25,735.555
2006-07-26,736.465
2006-07-27,751.596
2006-07-28,758.741
2006-07-31,761.085
2006-08-01,757.906
2006-08-02,767.961
2006-08-03,761.35
2006-08-04,770.688
2006-08-07,760.147
2006-08-08,761.859
2006-08-09,766.712
2006-08-10,758.137
2006-08-11,759.165
2006-08-14,762.976
2006-08-15,769.191
2006-08-16,779.441
2006-08-17,782.491
2006-08-18,780.005
2006-08-21,783.09
2006-08-22,782.216
2006-08-23,781.088
2006-08-24,778.78
2006-08-25,775.855
2006-08-28,777.706
2006-08-29,780.172
2006-08-30,787.049
2006-08-31,788.888
2006-09-01,794.304
2006-09-04,804.471
2006-09-05,800.674
2006-09-06,793.288
2006-09-07,781.055
2006-09-08,780.218
2006-09-11,770.845
2006-09-12,773.79
2006-09-13,775.584
2006-09-14,780.765
2006-09-15,776.992
2006-09-18,778.882
2006-09-19,777.296
2006-09-20,778.206
2006-09-21,782.922
2006-09-22,779.614
2006-09-25,775.79
2006-09-26,780.397
2006-09-27,791.093
2006-09-28,793.202
2006-09-29,793.106
2006-10-02,797.49
2006-10-03,791.476
2006-10-04,787.937
2006-10-05,796.794
2006-10-06,790.501
2006-10-09,793.015
2006-10-10,794.425
2006-10-11,791.721
2006-10-12,795.771
2006-10-13,799.286
2006-10-16,806.173
2006-10-17,801.218
2006-10-18,805.259
2006-10-19,811.367
2006-10-20,815.09
2006-10-23,813.648
2006-10-24,814.516
2006-10-25,819.456
2006-10-26,825.362
2006-10-27,826.343
2006-10-30,820.847
2006-10-31,826.221
2006-11-01,827.741
2006-11-02,824.632
2006-11-03,823.26
2006-11-06,828.277
2006-11-07,836.854
2006-11-08,831.086
2006-11-09,830.875
2006-11-10,835.997
2006-11-13,832.297
2006-11-14,833.993
2006-11-15,836.209
2006-11-16,836.699
2006-11-17,832.397
2006-11-20,827.245
2006-11-21,832.645
2006-11-22,845.657
2006-11-23,847.215
2006-11-24,848.782
2006-11-27,842.046
2006-11-28,838.9
2006-11-29,852.731
2006-11-30,858.766
2006-12-01,862.282
2006-12-04,865.628
2006-12-05,868.121
2006-12-06,870.878
2006-12-07,875.493
2006-12-08,874.387
2006-12-11,873.247
2006-12-12,874.756
2006-12-13,880.175
2006-12-14,882.673
2006-12-15,881.915
2006-12-18,880.456
2006-12-19,878.557
2006-12-20,884.803
2006-12-21,883.164
2006-12-22,879.51
2006-12-25,878.902
2006-12-26,878.944
2006-12-27,885.87
2006-12-28,887.762
2006-12-29,888.934
2007-01-01,888.934
2007-01-02,900.93
2007-01-03,893.445
2007-01-04,884.169
2007-01-05,874.117
2007-01-08,876.379
2007-01-09,878.0
2007-01-10,868.381
2007-01-11,874.637
2007-01-12,884.709
2007-01-15,892.545
2007-01-16,888.133
2007-01-17,890.43
2007-01-18,890.725
2007-01-19,893.506
2007-01-22,894.978
2007-01-23,898.907
2007-01-24,902.922
2007-01-25,899.397
2007-01-26,890.404
2007-01-29,892.737
2007-01-30,895.567
2007-01-31,894.938
2007-02-01,906.775
2007-02-02,909.733
2007-02-05,907.006
2007-02-06,911.893
2007-02-07,915.417
2007-02-08,910.65
2007-02-09,912.292
2007-02-12,906.099
2007-02-13,910.877
2007-02-14,926.97
2007-02-15,934.023
2007-02-16,931.722
2007-02-19,935.683
2007-02-20,933.188
2007-02-21,929.751
2007-02-22,934.069
2007-02-23,939.71
2007-02-26,942.948
2007-02-27,921.729
2007-02-28,906.422
2007-03-01,897.393
2007-03-02,895.419
2007-03-05,872.218
2007-03-06,884.087
2007-03-07,891.968
2007-03-08,903.254
2007-03-09,905.27
2007-03-12,910.097
2007-03-13,901.869
2007-03-14,881.582
2007-03-15,896.467
2007-03-16,900.247
2007-03-19,910.272
2007-03-20,918.399
2007-03-21,925.157
2007-03-22,938.859
2007-03-23,938.688
2007-03-26,939.047
2007-03-27,936.521
2007-03-28,934.933
2007-03-29,939.066
2007-03-30,939.59
2007-04-02,943.062
2007-04-03,951.306
2007-04-04,957.458
2007-04-05,960.037
2007-04-06,959.5
2007-04-09,957.741
2007-04-10,966.149
2007-04-11,963.706
2007-04-12,963.344
2007-04-13,965.759
2007-04-16,976.922
2007-04-17,977.373
2007-04-18,978.749
2007-04-19,972.411
2007-04-20,978.685
2007-04-23,978.086
2007-04-24,972.987
2007-04-25,979.71
2007-04-26,978.519
2007-04-27,977.009
2007-04-30,978.241
2007-05-01,974.096
2007-05-02,980.283
2007-05-03,978.668
2007-05-04,989.248
2007-05-07,995.656
2007-05-08,985.583
2007-05-09,989.753
2007-05-10,984.128
2007-05-11,984.438
2007-05-14,983.291
2007-05-15,985.199
2007-05-16,982.895
2007-05-17,981.672
2007-05-18,985.752
2007-05-21,986.233
2007-05-22,989.142
2007-05-23,996.673
2007-05-24,987.838
2007-05-25,985.566
2007-05-28,987.889
2007-05-29,991.147
2007-05-30,986.258
2007-05-31,1000.0
2007-06-01,1005.303
2007-06-04,1009.08
2007-06-05,1007.008
2007-06-06,992.455
2007-06-07,978.941
2007-06-08,968.61
2007-06-11,976.038
2007-06-12,969.572
2007-06-13,969.325
2007-06-14,982.323
2007-06-15,996.439
2007-06-18,1000.044
2007-06-19,997.932
2007-06-20,1001.593
2007-06-21,993.751
2007-06-22,992.16
2007-06-25,987.433
2007-06-26,984.157
2007-06-27,977.412
2007-06-28,990.046
2007-06-29,996.597
2007-07-02,1006.145
2007-07-03,1011.899
2007-07-04,1017.893
2007-07-05,1014.765
2007-07-06,1018.743
2007-07-09,1024.129
2007-07-10,1023.707
2007-07-11,1023.185
2007-07-12,1030.165
2007-07-13,1037.591
2007-07-16,1036.803
2007-07-17,1031.54
2007-07-18,1026.774
2007-07-19,1036.351
2007-07-20,1035.045
2007-07-23,1034.584
2007-07-24,1024.603
2007-07-25,1010.238
2007-07-26,986.993
2007-07-27,969.907
2007-07-30,972.231
2007-07-31,986.62
2007-08-01,968.492
2007-08-02,972.128
2007-08-03,970.188
2007-08-06,960.321
2007-08-07,964.373
2007-08-08,986.189
2007-08-09,972.902
2007-08-10,945.739
2007-08-13,951.488
2007-08-14,939.406
2007-08-15,920.81
2007-08-16,883.089
2007-08-17,890.381
2007-08-20,904.136
2007-08-21,908.392
2007-08-22,927.766
2007-08-23,937.357
2007-08-24,941.808
2007-08-27,945.736
2007-08-28,932.362
2007-08-29,933.912
2007-08-30,942.198
2007-08-31,958.942
2007-09-03,961.645
2007-09-04,965.037
2007-09-05,954.263
2007-09-06,959.574
2007-09-07,948.309
2007-09-10,935.718
2007-09-11,950.754
2007-09-12,954.262
2007-09-13,955.949
2007-09-14,949.0
2007-09-17,938.155
2007-09-18,942.414
2007-09-19,974.775
2007-09-20,981.768
2007-09-21,985.538
2007-09-24,987.475
2007-09-25,981.704
2007-09-26,988.901
2007-09-27,1003.287
2007-09-28,1008.329
2007-10-01,1015.37
2007-10-02,1017.491
2007-10-03,1019.413
2007-10-04,1019.001
2007-10-05,1028.618
2007-10-08,1025.194
2007-10-09,1032.47
2007-10-10,1039.587
2007-10-11,1047.478
2007-10-12,1040.569
2007-10-15,1039.574
2007-10-16,1023.989
2007-10-17,1034.177
2007-10-18,1035.61
2007-10-19,1025.671
2007-10-22,1002.148
2007-10-23,1023.524
2007-10-24,1017.615
2007-10-25,1031.201
2007-10-26,1041.668
2007-10-29,1053.093
2007-10-30,1048.584
2007-10-31,1059.989
2007-11-01,1051.473
2007-11-02,1043.249
2007-11-05,1032.779
2007-11-06,1042.819
2007-11-07,1041.367
2007-11-08,1031.294
2007-11-09,1018.293
2007-11-12,996.88
2007-11-13,996.215
2007-11-14,1010.443
2007-11-15,991.079
2007-11-16,977.905
2007-11-19,954.565
2007-11-20,969.114
2007-11-21,945.219
2007-11-22,949.271
2007-11-23,961.167
2007-11-26,968.345
2007-11-27,960.561
2007-11-28,976.934
2007-11-29,986.976
2007-11-30,992.422
2007-12-03,989.523
2007-12-04,977.247
2007-12-05,983.798
2007-12-06,984.701
2007-12-07,997.547
2007-12-10,1001.161
2007-12-11,1001.223
2007-12-12,998.328
2007-12-13,971.945
2007-12-14,962.788
2007-12-17,936.712
2007-12-18,936.773
2007-12-19,934.351
2007-12-20,933.483
2007-12-21,948.897
2007-12-24,953.256
2007-12-25,956.165
2007-12-26,962.412
2007-12-27,964.801
2007-12-28,971.669
2007-12-31,972.499
2008-01-01,972.499
2008-01-02,972.737
2008-01-03,967.169
2008-01-04,947.463
2008-01-07,927.063
2008-01-08,931.561
2008-01-09,916.809
2008-01-10,907.385
2008-01-11,901.573
2008-01-14,912.212
2008-01-15,885.712
2008-01-16,857.292
2008-01-17,859.031
2008-01-18,854.707
2008-01-21,810.472
2008-01-22,823.321
2008-01-23,817.346
2008-01-24,857.01
2008-01-25,870.79
2008-01-28,860.886
2008-01-29,878.486
2008-01-30,873.416
2008-01-31,876.889
2008-02-01,893.709
2008-02-04,904.456
2008-02-05,870.996
2008-02-06,866.081
2008-02-07,847.525
2008-02-08,848.569
2008-02-11,843.301
2008-02-12,865.333
2008-02-13,867.569
2008-02-14,882.563
2008-02-15,875.626
2008-02-18,883.264
2008-02-19,892.623
2008-02-20,877.093
2008-02-21,892.588
2008-02-22,887.048
2008-02-25,901.806
2008-02-26,912.964
2008-02-27,925.971
2008-02-28,919.106
2008-02-29,908.17
2008-03-03,893.664
2008-03-04,886.713
2008-03-05,900.844
2008-03-06,903.626
2008-03-07,888.239
2008-03-10,871.077
2008-03-11,877.907
2008-03-12,896.636
2008-03-13,888.59
2008-03-14,884.907
2008-03-17,856.449
2008-03-18,874.072
2008-03-19,861.932
2008-03-20,847.863
2008-03-21,850.729
2008-03-24,850.125
2008-03-25,884.423
2008-03-26,893.331
2008-03-27,902.155
2008-03-28,899.842
2008-03-31,900.173
2008-04-01,903.701
2008-04-02,916.043
2008-04-03,916.678
2008-04-04,925.701
2008-04-07,934.263
2008-04-08,919.519
2008-04-09,915.756
2008-04-10,914.244
2008-04-11,911.882
2008-04-14,904.228
2008-04-15,906.115
2008-04-16,932.577
2008-04-17,928.802
2008-04-18,930.78
2008-04-21,937.637
2008-04-22,939.155
2008-04-23,939.865
2008-04-24,927.85
2008-04-25,937.684
2008-04-28,944.124
2008-04-29,933.303
2008-04-30,940.751
2008-05-01,933.754
2008-05-02,947.832
2008-05-05,951.794
2008-05-06,956.888
2008-05-07,957.976
2008-05-08,964.427
2008-05-09,954.512
2008-05-12,959.741
2008-05-13,957.891
2008-05-14,961.708
2008-05-15,968.764
2008-05-16,978.997
2008-05-19,987.637
2008-05-20,975.195
2008-05-21,974.083
2008-05-22,974.893
2008-05-23,966.985
2008-05-26,959.926
2008-05-27,955.46
2008-05-28,956.723
2008-05-29,956.563
2008-05-30,965.955
2008-06-02,962.336
2008-06-03,961.145
2008-06-04,960.534
2008-06-05,960.583
2008-06-06,962.001
2008-06-09,949.47
2008-06-10,928.126
2008-06-11,923.178
2008-06-12,915.316
2008-06-13,913.856
2008-06-16,926.463
2008-06-17,934.049
2008-06-18,925.057
2008-06-19,918.403
2008-06-20,911.858
2008-06-23,904.075
2008-06-24,900.965
2008-06-25,905.679
2008-06-26,899.72
2008-06-27,900.262
2008-06-30,900.308
2008-07-01,882.124
2008-07-02,870.105
2008-07-03,860.907
2008-07-04,856.246
2008-07-07,861.974
2008-07-08,848.199
2008-07-09,862.203
2008-07-10,852.07
2008-07-11,844.453
2008-07-14,847.105
2008-07-15,834.279
2008-07-16,834.894
2008-07-17,852.022
2008-07-18,851.276
2008-07-21,861.942
2008-07-22,859.521
2008-07-23,862.957
2008-07-24,846.47
2008-07-25,840.316
2008-07-28,838.848
2008-07-29,829.375
2008-07-30,838.897
2008-07-31,841.247
2008-08-01,824.83
2008-08-04,818.508
2008-08-05,819.947
2008-08-06,829.8
2008-08-07,825.726
2008-08-08,814.064
2008-08-11,821.547
2008-08-12,812.99
2008-08-13,800.369
2008-08-14,803.521
2008-08-15,797.544
2008-08-18,799.215
2008-08-19,784.686
2008-08-20,791.604
2008-08-21,799.412
2008-08-22,803.642
2008-08-25,803.179
2008-08-26,798.7
2008-08-27,802.58
2008-08-28,810.637
2008-08-29,819.568
2008-09-01,807.169
2008-09-02,803.392
2008-09-03,790.299
2008-09-04,768.241
2008-09-05,748.07
2008-09-08,763.281
2008-09-09,745.893
2008-09-10,738.884
2008-09-11,727.874
2008-09-12,751.411
2008-09-15,733.601
2008-09-16,715.014
2008-09-17,707.374
2008-09-18,712.311
2008-09-19,756.815
2008-09-22,759.56
2008-09-23,748.934
2008-09-24,742.352
2008-09-25,743.828
2008-09-26,726.409
2008-09-29,683.628
2008-09-30,676.875
2008-10-01,675.469
2008-10-02,650.172
2008-10-03,649.485
2008-10-06,598.237
2008-10-07,593.784
2008-10-08,562.457
2008-10-09,558.743
2008-10-10,516.238
2008-10-13,550.531
2008-10-14,576.964
2008-10-15,547.695
2008-10-16,512.461
2008-10-17,521.289
2008-10-20,533.359
2008-10-21,532.27
2008-10-22,498.28
2008-10-23,489.116
2008-10-24,463.767
2008-10-27,437.533
2008-10-28,447.208
2008-10-29,485.727
2008-10-30,503.336
2008-10-31,501.773
2008-11-03,512.458
2008-11-04,545.577
2008-11-05,545.392
2008-11-06,510.153
2008-11-07,511.517
2008-11-10,521.482
2008-11-11,495.226
2008-11-12,481.747
2008-11-13,475.015
2008-11-14,478.743
2008-11-17,469.392
2008-11-18,465.792
2008-11-19,452.91
2008-11-20,431.31
2008-11-21,432.436
2008-11-24,458.305
2008-11-25,472.806
2008-11-26,469.985
2008-11-27,477.7
2008-11-28,481.756
2008-12-01,460.736
2008-12-02,460.291
2008-12-03,462.64
2008-12-04,461.524
2008-12-05,450.365
2008-12-08,476.156
2008-12-09,479.547
2008-12-10,488.156
2008-12-11,494.438
2008-12-12,487.473
2008-12-15,502.02
2008-12-16,504.597
2008-12-17,522.183
2008-12-18,523.457
2008-12-19,510.199
2008-12-22,503.624
2008-12-23,503.404
2008-12-24,501.253
2008-12-25,502.454
2008-12-26,504.293
2008-12-29,515.989
2008-12-30,518.461
2008-12-31,516.076
2009-01-01,516.076
2009-01-02,526.408
2009-01-05,527.094
2009-01-06,528.126
2009-01-07,529.812
2009-01-08,527.76
2009-01-09,521.611
2009-01-12,510.773
2009-01-13,497.8
2009-01-14,486.732
2009-01-15,478.538
2009-01-16,488.646
2009-01-19,482.223
2009-01-20,467.096
2009-01-21,468.558
2009-01-22,469.263
2009-01-23,461.373
2009-01-26,473.366
2009-01-27,481.844
2009-01-28,489.205
2009-01-29,483.8
2009-01-30,478.264
2009-02-02,466.137
2009-02-03,473.098
2009-02-04,481.056
2009-02-05,480.069
2009-02-06,486.906
2009-02-09,491.462
2009-02-10,482.589
2009-02-11,479.437
2009-02-12,471.831
2009-02-13,476.807
2009-02-16,471.534
2009-02-17,456.744
2009-02-18,451.007
2009-02-19,453.048
2009-02-20,441.167
2009-02-23,439.092
2009-02-24,432.006
2009-02-25,430.876
2009-02-26,434.858
2009-02-27,433.634
2009-03-02,415.576
2009-03-03,407.209
2009-03-04,417.142
2009-03-05,412.816
2009-03-06,410.089
2009-03-09,405.451
2009-03-10,419.207
2009-03-11,422.089
2009-03-12,420.444
2009-03-13,428.575
2009-03-16,439.51
2009-03-17,438.756
2009-03-18,441.135
2009-03-19,462.573
2009-03-20,457.905
2009-03-23,466.826
2009-03-24,469.921
2009-03-25,471.308
2009-03-26,473.257
2009-03-27,464.895
2009-03-30,450.291
2009-03-31,458.071
2009-04-01,462.574
2009-04-02,484.619
2009-04-03,481.892
2009-04-06,478.936
2009-04-07,472.277
2009-04-08,470.373
2009-04-09,481.791
2009-04-10,481.902
2009-04-13,486.002
2009-04-14,490.318
2009-04-15,488.165
2009-04-16,493.175
2009-04-17,495.524
2009-04-20,481.769
2009-04-21,482.338
2009-04-22,489.056
2009-04-23,495.587
2009-04-24,506.164
2009-04-27,503.501
2009-04-28,495.433
2009-04-29,507.27
2009-04-30,513.484
2009-05-01,514.113
2009-05-04,525.975
2009-05-05,528.969
2009-05-06,533.368
2009-05-07,536.506
2009-05-08,543.86
2009-05-11,543.214
2009-05-12,545.475
2009-05-13,535.724
2009-05-14,534.901
2009-05-15,543.314
2009-05-18,545.142
2009-05-19,559.011
2009-05-20,569.478
2009-05-21,561.992
2009-05-22,566.274
2009-05-25,568.263
2009-05-26,568.952
2009-05-27,573.498
2009-05-28,568.704
2009-05-29,579.274
2009-06-01,593.166
2009-06-02,599.229
2009-06-03,589.06
2009-06-04,585.436
2009-06-05,580.555
2009-06-08,573.062
2009-06-09,581.154
2009-06-10,587.849
2009-06-11,594.905
2009-06-12,591.265
2009-06-15,576.095
2009-06-16,573.585
2009-06-17,566.466
2009-06-18,567.148
2009-06-19,571.5
2009-06-22,560.249
2009-06-23,560.342
2009-06-24,570.449
2009-06-25,568.003
2009-06-26,577.416
2009-06-29,578.56
2009-06-30,578.139
2009-07-01,585.646
2009-07-02,576.219
2009-07-03,574.063
2009-07-06,566.438
2009-07-07,565.081
2009-07-08,556.07
2009-07-09,559.864
2009-07-10,556.535
2009-07-13,554.557
2009-07-14,562.955
2009-07-15,575.682
2009-07-16,579.69
2009-07-17,581.624
2009-07-20,589.596
2009-07-21,600.695
2009-07-22,602.882
2009-07-23,609.338
2009-07-24,609.802
2009-07-27,611.361
2009-07-28,608.619
2009-07-29,605.654
2009-07-30,613.9
2009-07-31,622.205
2009-08-03,635.77
2009-08-04,636.104
2009-08-05,634.663
2009-08-06,634.454
2009-08-07,629.43
2009-08-10,629.984
2009-08-11,626.616
2009-08-12,629.624
2009-08-13,641.185
2009-08-14,640.642
2009-08-17,622.26
2009-08-18,628.443
2009-08-19,631.249
2009-08-20,640.432
2009-08-21,647.553
2009-08-24,655.085
2009-08-25,656.529
2009-08-26,651.264
2009-08-27,648.678
2009-08-28,658.884
2009-08-31,653.882
2009-09-01,646.727
2009-09-02,639.435
2009-09-03,642.43
2009-09-04,646.592
2009-09-07,658.599
2009-09-08,671.091
2009-09-09,675.621
2009-09-10,680.853
2009-09-11,686.05
2009-09-14,679.451
2009-09-15,680.648
2009-09-16,692.977
2009-09-17,698.554
2009-09-18,690.235
2009-09-21,683.029
2009-09-22,694.008
2009-09-23,694.087
2009-09-24,683.525
2009-09-25,679.86
2009-09-28,681.494
2009-09-29,680.172
2009-09-30,685.817
2009-10-01,672.929
2009-10-02,660.734
2009-10-05,662.917
2009-10-06,680.183
2009-10-07,680.381
2009-10-08,693.092
2009-10-09,691.705
2009-10-12,696.497
2009-10-13,693.663
2009-10-14,704.12
2009-10-15,706.233
2009-10-16,701.114
2009-10-19,709.294
2009-10-20,707.728
2009-10-21,708.61
2009-10-22,701.477
2009-10-23,697.859
2009-10-26,690.391
2009-10-27,680.794
2009-10-28,665.49
2009-10-29,672.664
2009-10-30,667.501
2009-11-02,666.67
2009-11-03,662.701
2009-11-04,677.651
2009-11-05,679.445
2009-11-06,684.002
2009-11-09,697.703
2009-11-10,695.081
2009-11-11,696.712
2009-11-12,691.186
2009-11-13,695.436
2009-11-16,705.535
2009-11-17,698.291
2009-11-18,702.113
2009-11-19,688.002
2009-11-20,684.468
2009-11-23,696.818
2009-11-24,690.53
2009-11-25,698.791
2009-11-26,683.076
2009-11-27,684.239
2009-11-30,688.526
2009-12-01,707.964
2009-12-02,709.838
2009-12-03,711.007
2009-12-04,706.106
2009-12-07,705.557
2009-12-08,696.937
2009-12-09,691.42
2009-12-10,693.051
2009-12-11,695.105
2009-12-14,701.734
2009-12-15,696.981
2009-12-16,704.239
2009-12-17,688.381
2009-12-18,684.897
2009-12-21,690.197
2009-12-22,691.435
2009-12-23,697.105
2009-12-24,698.904
2009-12-25,698.271
2009-12-28,702.828
2009-12-29,706.464
2009-12-30,699.174
2009-12-31,702.943
2010-01-01,702.943
2010-01-04,718.504
2010-01-05,722.336
2010-01-06,723.112
2010-01-07,721.486
2010-01-08,724.737
2010-01-11,735.812
2010-01-12,729.97
2010-01-13,728.197
2010-01-14,734.309
2010-01-15,727.376
2010-01-18,729.325
2010-01-19,725.836
2010-01-20,712.788
2010-01-21,703.268
2010-01-22,698.831
2010-01-25,696.138
2010-01-26,690.706
2010-01-27,683.9
2010-01-28,678.657
2010-01-29,674.835
2010-02-01,678.047
2010-02-02,689.055
2010-02-03,685.275
2010-02-04,666.953
2010-02-05,652.243
2010-02-08,651.125
2010-02-09,655.798
2010-02-10,657.508
2010-02-11,660.065
2010-02-12,658.797
2010-02-15,658.611
2010-02-16,665.639
2010-02-17,672.311
2010-02-18,674.658
2010-02-19,668.385
2010-02-22,676.399
2010-02-23,671.836
2010-02-24,671.409
2010-02-25,662.047
2010-02-26,672.285
2010-03-01,674.785
2010-03-02,683.819
2010-03-03,692.859
2010-03-04,689.564
2010-03-05,697.452
2010-03-08,701.297
2010-03-09,697.961
2010-03-10,702.553
2010-03-11,703.103
2010-03-12,710.247
2010-03-15,703.302
2010-03-16,711.781
2010-03-17,718.24
2010-03-18,711.55
2010-03-19,708.638
2010-03-22,708.117
2010-03-23,712.736
2010-03-24,705.185
2010-03-25,708.988
2010-03-26,712.471
2010-03-29,717.598
2010-03-30,715.121
2010-03-31,718.113
2010-04-01,727.16
2010-04-02,727.453
2010-04-05,727.487
2010-04-06,728.314
2010-04-07,727.76
2010-04-08,723.071
2010-04-09,733.192
2010-04-12,737.877
2010-04-13,732.731
2010-04-14,739.638
2010-04-15,742.287
2010-04-16,731.818
2010-04-19,723.236
2010-04-20,730.886
2010-04-21,730.873
2010-04-22,723.328
2010-04-23,729.24
2010-04-26,735.139
2010-04-27,722.441
2010-04-28,706.521
2010-04-29,718.309
2010-04-30,720.377
2010-05-03,715.852
2010-05-04,696.533
2010-05-05,683.169
2010-05-06,672.525
2010-05-07,650.782
2010-05-10,683.578
2010-05-11,676.26
2010-05-12,687.951
2010-05-13,687.941
2010-05-14,669.716
2010-05-17,658.224
2010-05-18,660.995
2010-05-19,643.293
2010-05-20,628.63
2010-05-21,632.324
2010-05-24,629.068
2010-05-25,607.382
2010-05-26,620.072
2010-05-27,636.993
2010-05-28,640.597
2010-05-31,641.243
2010-06-01,640.913
2010-06-02,636.311
2010-06-03,648.252
2010-06-04,634.942
2010-06-07,621.421
2010-06-08,619.299
2010-06-09,631.86
2010-06-10,646.121
2010-06-11,647.586
2010-06-14,663.464
2010-06-15,668.954
2010-06-16,671.115
2010-06-17,671.231
2010-06-18,674.553
2010-06-21,682.481
2010-06-22,675.205
2010-06-23,666.971
2010-06-24,661.575
2010-06-25,658.153
2010-06-28,663.325
2010-06-29,640.712
2010-06-30,637.14
2010-07-01,632.621
2010-07-02,636.716
2010-07-05,634.008
2010-07-06,650.753
2010-07-07,653.612
2010-07-08,662.854
2010-07-09,667.507
2010-07-12,666.0
2010-07-13,678.402
2010-07-14,682.659
2010-07-15,683.639
2010-07-16,675.76
2010-07-19,670.219
2010-07-20,668.21
2010-07-21,673.572
2010-07-22,686.107
2010-07-23,690.659
2010-07-26,696.975
2010-07-27,694.804
2010-07-28,695.93
2010-07-29,697.419
2010-07-30,692.952
2010-08-02,710.845
2010-08-03,714.593
2010-08-04,709.942
2010-08-05,712.002
2010-08-06,713.672
2010-08-09,716.401
2010-08-10,702.733
2010-08-11,681.323
2010-08-12,675.829
2010-08-13,676.441
2010-08-16,681.202
2010-08-17,690.215
2010-08-18,691.332
2010-08-19,688.669
2010-08-20,673.454
2010-08-23,674.086
2010-08-24,666.784
2010-08-25,658.983
2010-08-26,669.989
2010-08-27,673.271
2010-08-30,675.668
2010-08-31,673.209
2010-09-01,692.125
2010-09-02,696.301
2010-09-03,702.314
2010-09-06,707.726
2010-09-07,698.709
2010-09-08,701.886
2010-09-09,708.176
2010-09-10,708.122
2010-09-13,718.686
2010-09-14,724.789
2010-09-15,725.604
