Date,NORWAY VALUE Standard (Large+Mid Cap)
2005-06-15,5551.897
2005-06-16,5591.358
2005-06-17,5691.204
2005-06-20,5669.157
2005-06-21,5700.483
2005-06-22,5669.845
2005-06-23,5692.643
2005-06-24,5803.997
2005-06-27,5759.552
2005-06-28,5776.977
2005-06-29,5833.361
2005-06-30,5840.013
2005-07-01,5853.904
2005-07-04,5910.085
2005-07-05,5859.098
2005-07-06,6000.978
2005-07-07,5877.313
2005-07-08,6071.84
2005-07-11,6086.469
2005-07-12,6075.423
2005-07-13,6055.844
2005-07-14,6052.208
2005-07-15,5964.894
2005-07-18,5967.334
2005-07-19,5964.439
2005-07-20,5958.447
2005-07-21,6052.727
2005-07-22,6045.318
2005-07-25,6071.445
2005-07-26,6021.982
2005-07-27,6032.318
2005-07-28,6063.938
2005-07-29,6142.037
2005-08-01,6161.317
2005-08-02,6236.894
2005-08-03,6328.838
2005-08-04,6271.509
2005-08-05,6210.261
2005-08-08,6312.332
2005-08-09,6379.208
2005-08-10,6376.642
2005-08-11,6428.763
2005-08-12,6404.157
2005-08-15,6311.861
2005-08-16,6238.267
2005-08-17,6264.884
2005-08-18,6169.652
2005-08-19,6243.404
2005-08-22,6368.305
2005-08-23,6334.366
2005-08-24,6343.096
2005-08-25,6363.53
2005-08-26,6365.932
2005-08-29,6415.637
2005-08-30,6338.973
2005-08-31,6522.007
2005-09-01,6712.82
2005-09-02,6725.073
2005-09-05,6662.569
2005-09-06,6710.428
2005-09-07,6647.021
2005-09-08,6608.497
2005-09-09,6616.104
2005-09-12,6590.256
2005-09-13,6554.076
2005-09-14,6635.665
2005-09-15,6683.253
2005-09-16,6683.517
2005-09-19,6690.636
2005-09-20,6725.725
2005-09-21,6763.306
2005-09-22,6745.345
2005-09-23,6636.353
2005-09-26,6520.165
2005-09-27,6498.676
2005-09-28,6556.77
2005-09-29,6614.756
2005-09-30,6598.145
2005-10-03,6548.852
2005-10-04,6461.52
2005-10-05,6395.201
2005-10-06,6231.017
2005-10-07,6203.528
2005-10-10,6166.782
2005-10-11,6219.518
2005-10-12,6246.487
2005-10-13,5974.949
2005-10-14,5988.675
2005-10-17,6024.177
2005-10-18,5816.347
2005-10-19,5682.14
2005-10-20,5859.105
2005-10-21,5775.29
2005-10-24,5909.496
2005-10-25,5991.508
2005-10-26,6062.827
2005-10-27,6026.432
2005-10-28,5980.141
2005-10-31,6080.277
2005-11-01,6065.773
2005-11-02,6095.671
2005-11-03,6273.817
2005-11-04,6173.839
2005-11-07,6172.648
2005-11-08,6121.882
2005-11-09,6164.028
2005-11-10,6178.19
2005-11-11,6102.563
2005-11-14,6120.117
2005-11-15,6070.069
2005-11-16,5970.043
2005-11-17,6058.231
2005-11-18,6098.159
2005-11-21,6139.534
2005-11-22,6213.365
2005-11-23,6229.74
2005-11-24,6188.222
2005-11-25,6254.039
2005-11-28,6246.91
2005-11-29,6187.559
2005-11-30,6196.477
2005-12-01,6255.66
2005-12-02,6387.4
2005-12-05,6469.032
2005-12-06,6417.597
2005-12-07,6516.683
2005-12-08,6519.819
2005-12-09,6543.635
2005-12-12,6581.774
2005-12-13,6559.088
2005-12-14,6623.237
2005-12-15,6431.805
2005-12-16,6433.518
2005-12-19,6336.829
2005-12-20,6325.036
2005-12-21,6260.195
2005-12-22,6324.669
2005-12-23,6292.768
2005-12-26,6292.768
2005-12-27,6328.422
2005-12-28,6374.632
2005-12-29,6361.351
2005-12-30,6356.941
2006-01-02,6358.481
2006-01-03,6494.234
2006-01-04,6624.964
2006-01-05,6578.047
2006-01-06,6682.518
2006-01-09,6622.874
2006-01-10,6565.883
2006-01-11,6540.87
2006-01-12,6580.298
2006-01-13,6550.406
2006-01-16,6641.999
2006-01-17,6545.053
2006-01-18,6470.112
2006-01-19,6603.094
2006-01-20,6728.815
2006-01-23,6787.257
2006-01-24,6875.533
2006-01-25,6877.1
2006-01-26,6885.292
2006-01-27,6970.553
2006-01-30,6995.298
2006-01-31,7030.594
2006-02-01,7123.782
2006-02-02,7100.704
2006-02-03,6913.791
2006-02-06,6972.076
2006-02-07,6845.068
2006-02-08,6826.559
2006-02-09,6866.426
2006-02-10,6804.748
2006-02-13,6741.23
2006-02-14,6645.627
2006-02-15,6776.002
2006-02-16,6816.279
2006-02-17,6947.018
2006-02-20,7016.502
2006-02-21,7062.717
2006-02-22,7013.638
2006-02-23,7122.905
2006-02-24,7155.019
2006-02-27,7134.645
2006-02-28,7054.262
2006-03-01,7170.727
2006-03-02,7167.767
2006-03-03,7265.875
2006-03-06,7239.094
2006-03-07,7141.685
2006-03-08,7081.973
2006-03-09,7086.47
2006-03-10,7087.907
2006-03-13,7167.884
2006-03-14,7251.798
2006-03-15,7256.719
2006-03-16,7389.005
2006-03-17,7593.249
2006-03-20,7628.127
2006-03-21,7506.184
2006-03-22,7619.539
2006-03-23,7695.146
2006-03-24,7731.319
2006-03-27,7753.288
2006-03-28,7735.826
2006-03-29,7786.08
2006-03-30,7990.6
2006-03-31,7934.762
2006-04-03,8045.49
2006-04-04,7989.741
2006-04-05,8051.302
2006-04-06,8141.675
2006-04-07,8009.528
2006-04-10,8117.434
2006-04-11,8146.719
2006-04-12,8016.44
2006-04-13,7991.286
2006-04-14,7991.286
2006-04-17,8122.34
2006-04-18,8227.227
2006-04-19,8404.958
2006-04-20,8541.966
2006-04-21,8556.211
2006-04-24,8672.751
2006-04-25,8598.132
2006-04-26,8734.518
2006-04-27,8573.416
2006-04-28,8536.809
2006-05-01,8557.727
2006-05-02,8695.851
2006-05-03,8770.132
2006-05-04,8838.23
2006-05-05,8872.136
2006-05-08,8736.31
2006-05-09,8907.888
2006-05-10,8987.875
2006-05-11,9089.358
2006-05-12,8868.425
2006-05-15,8355.175
2006-05-16,8275.32
2006-05-17,8256.35
2006-05-18,7756.34
2006-05-19,7789.649
2006-05-22,7466.544
2006-05-23,7990.696
2006-05-24,7697.125
2006-05-25,7712.154
2006-05-26,7974.196
2006-05-29,8175.581
2006-05-30,8030.919
2006-05-31,8005.084
2006-06-01,8027.757
2006-06-02,8269.874
2006-06-05,8304.77
2006-06-06,7938.433
2006-06-07,7853.132
2006-06-08,7304.913
2006-06-09,7566.63
2006-06-12,7331.529
2006-06-13,7033.858
2006-06-14,7107.764
2006-06-15,7568.622
2006-06-16,7441.311
2006-06-19,7390.271
2006-06-20,7284.887
2006-06-21,7324.137
2006-06-22,7391.661
2006-06-23,7588.316
2006-06-26,7544.882
2006-06-27,7718.06
2006-06-28,7578.889
2006-06-29,7689.786
2006-06-30,7762.541
2006-07-03,7883.983
2006-07-04,7938.489
2006-07-05,7757.303
2006-07-06,7896.823
2006-07-07,8006.908
2006-07-10,7831.18
2006-07-11,7826.791
2006-07-12,7951.821
2006-07-13,7887.349
2006-07-14,7769.533
2006-07-17,7577.95
2006-07-18,7457.955
2006-07-19,7502.834
2006-07-20,7705.996
2006-07-21,7619.502
2006-07-24,7520.276
2006-07-25,7775.82
2006-07-26,7805.497
2006-07-27,8104.753
2006-07-28,8014.814
2006-07-31,8071.837
2006-08-01,8071.076
2006-08-02,8195.107
2006-08-03,8108.295
2006-08-04,8176.174
2006-08-07,8189.517
2006-08-08,8189.541
2006-08-09,8146.621
2006-08-10,7954.294
2006-08-11,7940.362
2006-08-14,7870.266
2006-08-15,7998.825
2006-08-16,7997.367
2006-08-17,7926.527
2006-08-18,7938.98
2006-08-21,8171.694
2006-08-22,8110.652
2006-08-23,8150.94
2006-08-24,8049.976
2006-08-25,8041.584
2006-08-28,8046.794
2006-08-29,7895.95
2006-08-30,8006.853
2006-08-31,7998.885
2006-09-01,8039.273
2006-09-04,8127.932
2006-09-05,8103.569
2006-09-06,7899.945
2006-09-07,7728.62
2006-09-08,7621.62
2006-09-11,7392.477
2006-09-12,7437.585
2006-09-13,7390.658
2006-09-14,7536.5
2006-09-15,7443.743
2006-09-18,7520.613
2006-09-19,7612.448
2006-09-20,7501.077
2006-09-21,7351.31
2006-09-22,7294.346
2006-09-25,7059.997
2006-09-26,7288.225
2006-09-27,7470.452
2006-09-28,7509.619
2006-09-29,7432.175
2006-10-02,7361.508
2006-10-03,7182.782
2006-10-04,7227.963
2006-10-05,7306.807
2006-10-06,7243.514
2006-10-09,7321.082
2006-10-10,7391.163
2006-10-11,7315.172
2006-10-12,7391.611
2006-10-13,7502.078
2006-10-16,7581.923
2006-10-17,7533.118
2006-10-18,7640.648
2006-10-19,7768.657
2006-10-20,7807.244
2006-10-23,7643.584
2006-10-24,7678.318
2006-10-25,7749.925
2006-10-26,7947.418
2006-10-27,7903.998
2006-10-30,7780.067
2006-10-31,7851.698
2006-11-01,8012.299
2006-11-02,7927.941
2006-11-03,7989.894
2006-11-06,8131.616
2006-11-07,8147.151
2006-11-08,8123.548
2006-11-09,8215.401
2006-11-10,8266.53
2006-11-13,8207.528
2006-11-14,8233.671
2006-11-15,8248.247
2006-11-16,8339.097
2006-11-17,8052.904
2006-11-20,8105.544
2006-11-21,8181.53
2006-11-22,8225.166
2006-11-23,8185.685
2006-11-24,8269.662
2006-11-27,8157.691
2006-11-28,8026.525
2006-11-29,8303.34
2006-11-30,8437.278
2006-12-01,8396.993
2006-12-04,8440.411
2006-12-05,8467.864
2006-12-06,8412.955
2006-12-07,8404.025
2006-12-08,8392.012
2006-12-11,8341.796
2006-12-12,8401.939
2006-12-13,8356.251
2006-12-14,8502.618
2006-12-15,8543.409
2006-12-18,9072.719
2006-12-19,9069.536
2006-12-20,9265.093
2006-12-21,9156.858
2006-12-22,9112.424
2006-12-25,9112.424
2006-12-26,9109.936
2006-12-27,9117.618
2006-12-28,9230.27
2006-12-29,9273.46
2007-01-01,9273.46
2007-01-02,9434.86
2007-01-03,9185.565
2007-01-04,8839.614
2007-01-05,8711.062
2007-01-08,8823.526
2007-01-09,8739.65
2007-01-10,8515.516
2007-01-11,8638.152
2007-01-12,8736.093
2007-01-15,9024.242
2007-01-16,9013.005
2007-01-17,8920.506
2007-01-18,8967.96
2007-01-19,9104.089
2007-01-22,9201.428
2007-01-23,9280.471
2007-01-24,9519.66
2007-01-25,9522.199
2007-01-26,9545.975
2007-01-29,9690.532
2007-01-30,9650.041
2007-01-31,9763.747
2007-02-01,9851.213
2007-02-02,9881.641
2007-02-05,9890.944
2007-02-06,9917.265
2007-02-07,9989.318
2007-02-08,9854.99
2007-02-09,9894.414
2007-02-12,9829.625
2007-02-13,10010.127
2007-02-14,10212.893
2007-02-15,10143.045
2007-02-16,10122.631
2007-02-19,10135.194
2007-02-20,10029.497
2007-02-21,9994.753
2007-02-22,9984.049
2007-02-23,10080.605
2007-02-26,10153.434
2007-02-27,9860.089
2007-02-28,9570.249
2007-03-01,9449.636
2007-03-02,9472.098
2007-03-05,9197.542
2007-03-06,9316.752
2007-03-07,9407.146
2007-03-08,9627.198
2007-03-09,9604.13
2007-03-12,9633.989
2007-03-13,9594.214
2007-03-14,9393.082
2007-03-15,9511.311
2007-03-16,9566.677
2007-03-19,9698.719
2007-03-20,9709.979
2007-03-21,9836.042
2007-03-22,9975.607
2007-03-23,10094.714
2007-03-26,10068.803
2007-03-27,9943.009
2007-03-28,10040.349
2007-03-29,10108.622
2007-03-30,10067.627
2007-04-02,10116.994
2007-04-03,10099.759
2007-04-04,10061.614
2007-04-05,10146.76
2007-04-06,10146.76
2007-04-09,10091.132
2007-04-10,10280.921
2007-04-11,10310.178
2007-04-12,10273.248
2007-04-13,10368.812
2007-04-16,10532.234
2007-04-17,10512.377
2007-04-18,10373.823
2007-04-19,10358.157
2007-04-20,10520.416
2007-04-23,10619.51
2007-04-24,10603.101
2007-04-25,10658.86
2007-04-26,10694.477
2007-04-27,10615.486
2007-04-30,10714.959
2007-05-01,10669.66
2007-05-02,10808.866
2007-05-03,10834.293
2007-05-04,10880.324
2007-05-07,10991.47
2007-05-08,10652.454
2007-05-09,10662.194
2007-05-10,10508.225
2007-05-11,10397.182
2007-05-14,10388.999
2007-05-15,10648.972
2007-05-16,10722.141
2007-05-17,10631.266
2007-05-18,10816.813
2007-05-21,10863.738
2007-05-22,10973.668
2007-05-23,11101.051
2007-05-24,11028.235
2007-05-25,10923.013
2007-05-28,10923.013
2007-05-29,10875.173
2007-05-30,10755.285
2007-05-31,11019.642
2007-06-01,11123.086
2007-06-04,11182.535
2007-06-05,11140.586
2007-06-06,10972.247
2007-06-07,10867.105
2007-06-08,10713.931
2007-06-11,10818.758
2007-06-12,10614.271
2007-06-13,10659.301
2007-06-14,10912.082
2007-06-15,11209.206
2007-06-18,11290.366
2007-06-19,11298.943
2007-06-20,11386.915
2007-06-21,11414.861
2007-06-22,11369.686
2007-06-25,11334.837
2007-06-26,11216.915
2007-06-27,11087.728
2007-06-28,11463.828
2007-06-29,11599.101
2007-07-02,11790.093
2007-07-03,11805.763
2007-07-04,11945.202
2007-07-05,11981.017
2007-07-06,12045.664
2007-07-09,12130.944
2007-07-10,12024.291
2007-07-11,12068.885
2007-07-12,12400.758
2007-07-13,12435.863
2007-07-16,12497.381
2007-07-17,12350.296
2007-07-18,12283.477
2007-07-19,12473.991
2007-07-20,12445.356
2007-07-23,12341.097
2007-07-24,12135.878
2007-07-25,11927.972
2007-07-26,11602.885
2007-07-27,11263.85
2007-07-30,11365.282
2007-07-31,11630.506
2007-08-01,11365.822
2007-08-02,11380.078
2007-08-03,11271.936
2007-08-06,10931.129
2007-08-07,11026.044
2007-08-08,11464.7
2007-08-09,10916.321
2007-08-10,10543.659
2007-08-13,10747.745
2007-08-14,10692.388
2007-08-15,10463.665
2007-08-16,9945.518
2007-08-17,10318.085
2007-08-20,10488.227
2007-08-21,10272.659
2007-08-22,10539.875
2007-08-23,10765.38
2007-08-24,10887.939
2007-08-27,10812.761
2007-08-28,10624.788
2007-08-29,10653.94
2007-08-30,10816.277
2007-08-31,11045.554
2007-09-03,11057.632
2007-09-04,11221.926
2007-09-05,11281.18
2007-09-06,11347.964
2007-09-07,11248.326
2007-09-10,11157.631
2007-09-11,11414.841
2007-09-12,11518.444
2007-09-13,11762.732
2007-09-14,11693.373
2007-09-17,11586.903
2007-09-18,11606.014
2007-09-19,12052.165
2007-09-20,12130.707
2007-09-21,12258.033
2007-09-24,12300.163
2007-09-25,12073.46
2007-09-26,12215.17
2007-09-27,12270.506
2007-09-28,12479.188
2007-10-01,12619.855
2007-10-02,12276.684
2007-10-03,12143.378
2007-10-04,12057.332
2007-10-05,12156.234
2007-10-08,12106.294
2007-10-09,12179.741
2007-10-10,12207.542
2007-10-11,12593.673
2007-10-12,12557.169
2007-10-15,12778.859
2007-10-16,12582.009
2007-10-17,12567.894
2007-10-18,12456.94
2007-10-19,12548.679
2007-10-22,12020.449
2007-10-23,12387.246
2007-10-24,12303.728
2007-10-25,12614.406
2007-10-26,12883.508
2007-10-29,13107.321
2007-10-30,12902.841
2007-10-31,12880.3
2007-11-01,12555.426
2007-11-02,12551.49
2007-11-05,12595.271
2007-11-06,12967.839
2007-11-07,13066.107
2007-11-08,13187.903
2007-11-09,12996.71
2007-11-12,12421.102
2007-11-13,12196.283
2007-11-14,12337.056
2007-11-15,11917.578
2007-11-16,11731.508
2007-11-19,11400.218
2007-11-20,11852.315
2007-11-21,11646.413
2007-11-22,11647.022
2007-11-23,11917.685
2007-11-26,11995.253
2007-11-27,11616.885
2007-11-28,11982.558
2007-11-29,12093.334
2007-11-30,12171.505
2007-12-03,12073.025
2007-12-04,12016.183
2007-12-05,12296.929
2007-12-06,12497.89
2007-12-07,11864.587
2007-12-10,11919.871
2007-12-11,11905.898
2007-12-12,12024.273
2007-12-13,11775.5
2007-12-14,11596.069
2007-12-17,11305.467
2007-12-18,11252.721
2007-12-19,11264.806
2007-12-20,11214.063
2007-12-21,11510.772
2007-12-24,11575.371
2007-12-25,11575.371
2007-12-26,11654.191
2007-12-27,12024.317
2007-12-28,12196.187
2007-12-31,12164.516
2008-01-01,12164.516
2008-01-02,12164.615
2008-01-03,12210.084
2008-01-04,11967.975
2008-01-07,11701.21
2008-01-08,11942.483
2008-01-09,11610.572
2008-01-10,11316.689
2008-01-11,11079.161
2008-01-14,11181.504
2008-01-15,10833.256
2008-01-16,10228.708
2008-01-17,10188.215
2008-01-18,10029.329
2008-01-21,9238.433
2008-01-22,9600.186
2008-01-23,9313.856
2008-01-24,9784.041
2008-01-25,10011.573
2008-01-28,9720.718
2008-01-29,10072.057
2008-01-30,10054.681
2008-01-31,9714.199
2008-02-01,10133.236
2008-02-04,10337.58
2008-02-05,9995.357
2008-02-06,9935.22
2008-02-07,9685.701
2008-02-08,9629.62
2008-02-11,9570.964
2008-02-12,10063.422
2008-02-13,10162.448
2008-02-14,10546.252
2008-02-15,10613.314
2008-02-18,10815.704
2008-02-19,11015.89
2008-02-20,10799.769
2008-02-21,11025.987
2008-02-22,10917.893
2008-02-25,10977.773
2008-02-26,11032.852
2008-02-27,11440.826
2008-02-28,11475.237
2008-02-29,11256.427
2008-03-03,11222.618
2008-03-04,11258.84
2008-03-05,11338.195
2008-03-06,11353.917
2008-03-07,11072.311
2008-03-10,10820.63
2008-03-11,11070.537
2008-03-12,11271.463
2008-03-13,11107.367
2008-03-14,10955.112
2008-03-17,10682.728
2008-03-18,10875.529
2008-03-19,10684.885
2008-03-20,10416.055
2008-03-21,10416.055
2008-03-24,10416.055
2008-03-25,10750.586
2008-03-26,10917.469
2008-03-27,11115.056
2008-03-28,11160.181
2008-03-31,11183.049
2008-04-01,11152.847
2008-04-02,11343.015
2008-04-03,11355.178
2008-04-04,11549.001
2008-04-07,11842.224
2008-04-08,11765.505
2008-04-09,11785.388
2008-04-10,11863.479
2008-04-11,11869.148
2008-04-14,11733.736
2008-04-15,12039.064
2008-04-16,12320.614
2008-04-17,12067.261
2008-04-18,12040.238
2008-04-21,12377.774
2008-04-22,12777.289
2008-04-23,12784.157
2008-04-24,12378.647
2008-04-25,12450.461
2008-04-28,12804.618
2008-04-29,12519.156
2008-04-30,12697.057
2008-05-01,12577.923
2008-05-02,13102.734
2008-05-05,13153.439
2008-05-06,13209.037
2008-05-07,13499.336
2008-05-08,13618.645
2008-05-09,13447.058
2008-05-12,13578.726
2008-05-13,13518.63
2008-05-14,13689.471
2008-05-15,14176.672
2008-05-16,14495.363
2008-05-19,14694.976
2008-05-20,14612.766
2008-05-21,14836.03
2008-05-22,15221.817
2008-05-23,14906.616
2008-05-26,14503.287
2008-05-27,14089.624
2008-05-28,13961.457
2008-05-29,13855.126
2008-05-30,13966.854
2008-06-02,13812.899
2008-06-03,13698.843
2008-06-04,13311.807
2008-06-05,13341.878
2008-06-06,13883.188
2008-06-09,13792.3
2008-06-10,13334.17
2008-06-11,13188.591
2008-06-12,13222.29
2008-06-13,13211.61
2008-06-16,13515.015
2008-06-17,13593.736
2008-06-18,13434.35
2008-06-19,13312.126
2008-06-20,13111.762
2008-06-23,12947.971
2008-06-24,12993.045
2008-06-25,12885.281
2008-06-26,12967.938
2008-06-27,12823.061
2008-06-30,12796.439
2008-07-01,12561.211
2008-07-02,12682.388
2008-07-03,12215.996
2008-07-04,12317.556
2008-07-07,12355.492
2008-07-08,11933.807
2008-07-09,12152.473
2008-07-10,12161.329
2008-07-11,12211.472
2008-07-14,11692.068
2008-07-15,11371.719
2008-07-16,10918.918
2008-07-17,11358.33
2008-07-18,11356.294
2008-07-21,11642.907
2008-07-22,11458.585
2008-07-23,11355.771
2008-07-24,11242.358
2008-07-25,11162.893
2008-07-28,11397.459
2008-07-29,11333.88
2008-07-30,11596.632
2008-07-31,11843.57
2008-08-01,11342.329
2008-08-04,11350.717
2008-08-05,11119.555
2008-08-06,11279.173
2008-08-07,11353.937
2008-08-08,10926.664
2008-08-11,11011.627
2008-08-12,10893.792
2008-08-13,10636.714
2008-08-14,10800.862
2008-08-15,10684.528
2008-08-18,10861.55
2008-08-19,10586.869
2008-08-20,10807.567
2008-08-21,11166.202
2008-08-22,11202.452
2008-08-25,10974.893
2008-08-26,10790.048
2008-08-27,11058.672
2008-08-28,11126.079
2008-08-29,11148.562
2008-09-01,10772.498
2008-09-02,10440.81
2008-09-03,10088.876
2008-09-04,9669.295
2008-09-05,9271.292
2008-09-08,9521.91
2008-09-09,8998.056
2008-09-10,9026.877
2008-09-11,8879.661
2008-09-12,9295.646
2008-09-15,8737.949
2008-09-16,8251.878
2008-09-17,8021.004
2008-09-18,8303.477
2008-09-19,9197.644
2008-09-22,9400.524
2008-09-23,9150.268
2008-09-24,8971.26
2008-09-25,8978.628
2008-09-26,8530.997
2008-09-29,7614.705
2008-09-30,7887.968
2008-10-01,7627.48
2008-10-02,7175.419
2008-10-03,7691.085
2008-10-06,6627.901
2008-10-07,6537.258
2008-10-08,6172.454
2008-10-09,6362.391
2008-10-10,5701.804
2008-10-13,6095.445
2008-10-14,6521.135
2008-10-15,5804.167
2008-10-16,5215.655
2008-10-17,5573.513
2008-10-20,5995.165
2008-10-21,5932.939
2008-10-22,5444.321
2008-10-23,5511.683
2008-10-24,5129.446
2008-10-27,4783.776
2008-10-28,4908.365
2008-10-29,5321.761
2008-10-30,5693.777
2008-10-31,5839.971
2008-11-03,6208.14
2008-11-04,6661.851
2008-11-05,6578.505
2008-11-06,5735.754
2008-11-07,5912.497
2008-11-10,5920.278
2008-11-11,5398.022
2008-11-12,4942.066
2008-11-13,4925.796
2008-11-14,5128.41
2008-11-17,4856.424
2008-11-18,4808.797
2008-11-19,4444.345
2008-11-20,4212.129
2008-11-21,4090.754
2008-11-24,4770.383
2008-11-25,4817.325
2008-11-26,4855.5
2008-11-27,5097.052
2008-11-28,4880.24
2008-12-01,4408.875
2008-12-02,4567.65
2008-12-03,4617.521
2008-12-04,4462.6
2008-12-05,3989.421
2008-12-08,4599.724
2008-12-09,4659.257
2008-12-10,4755.395
2008-12-11,5009.775
2008-12-12,4666.521
2008-12-15,4865.748
2008-12-16,4784.381
2008-12-17,5203.546
2008-12-18,5129.124
2008-12-19,4821.097
2008-12-22,4639.636
2008-12-23,4622.398
2008-12-24,4602.473
2008-12-25,4602.473
2008-12-26,4580.075
2008-12-29,4890.365
2008-12-30,4957.615
2008-12-31,4956.801
2009-01-01,4956.801
2009-01-02,5319.206
2009-01-05,5411.835
2009-01-06,5540.243
2009-01-07,5325.475
2009-01-08,5284.373
2009-01-09,5187.802
2009-01-12,5034.075
2009-01-13,4897.386
2009-01-14,4646.107
2009-01-15,4794.792
2009-01-16,5181.064
2009-01-19,5035.259
2009-01-20,4862.888
2009-01-21,5009.858
2009-01-22,4919.387
2009-01-23,4986.075
2009-01-26,5315.866
2009-01-27,5273.292
2009-01-28,5449.126
2009-01-29,5272.625
2009-01-30,5109.826
2009-02-02,4830.627
2009-02-03,5023.777
2009-02-04,5158.201
2009-02-05,5132.311
2009-02-06,5314.882
2009-02-09,5649.932
2009-02-10,5564.239
2009-02-11,5481.573
2009-02-12,5192.102
2009-02-13,5427.101
2009-02-16,5197.653
2009-02-17,4957.538
2009-02-18,4908.772
2009-02-19,5077.726
2009-02-20,4780.763
2009-02-23,4821.356
2009-02-24,4792.641
2009-02-25,4791.83
2009-02-26,5045.791
2009-02-27,4832.203
2009-03-02,4553.495
2009-03-03,4311.502
2009-03-04,4720.799
2009-03-05,4519.314
2009-03-06,4564.51
2009-03-09,4703.224
2009-03-10,4933.869
2009-03-11,4855.174
2009-03-12,4792.346
2009-03-13,4918.542
2009-03-16,5035.449
2009-03-17,5058.851
2009-03-18,4960.825
2009-03-19,5589.832
2009-03-20,5572.95
2009-03-23,5842.265
2009-03-24,5701.958
2009-03-25,5656.23
2009-03-26,5769.771
2009-03-27,5459.618
2009-03-30,5047.798
2009-03-31,5234.947
2009-04-01,5308.228
2009-04-02,5759.235
2009-04-03,5523.63
2009-04-06,5486.899
2009-04-07,5272.346
2009-04-08,5094.078
2009-04-09,5146.771
2009-04-10,5146.771
2009-04-13,5181.553
2009-04-14,5361.841
2009-04-15,5329.246
2009-04-16,5511.472
2009-04-17,5674.295
2009-04-20,5326.886
2009-04-21,5437.45
2009-04-22,5553.671
2009-04-23,5551.191
2009-04-24,5788.025
2009-04-27,5564.01
2009-04-28,5554.937
2009-04-29,5860.739
2009-04-30,5913.544
2009-05-01,5932.805
2009-05-04,6297.104
2009-05-05,6243.55
2009-05-06,6311.711
2009-05-07,6489.11
2009-05-08,6832.042
2009-05-11,6662.096
2009-05-12,6653.602
2009-05-13,6421.548
2009-05-14,6390.27
2009-05-15,6395.816
2009-05-18,6547.711
2009-05-19,6681.891
2009-05-20,6851.486
2009-05-21,6812.209
2009-05-22,6712.158
2009-05-25,6736.873
2009-05-26,6669.061
2009-05-27,6670.258
2009-05-28,6712.69
2009-05-29,7019.456
2009-06-01,7110.102
2009-06-02,7472.368
2009-06-03,6968.822
2009-06-04,7103.774
2009-06-05,7034.518
2009-06-08,6793.032
2009-06-09,6994.674
2009-06-10,7116.372
2009-06-11,7222.787
2009-06-12,7125.009
2009-06-15,6759.188
2009-06-16,6878.502
2009-06-17,6588.105
2009-06-18,6694.111
2009-06-19,6712.4
2009-06-22,6169.291
2009-06-23,6170.661
2009-06-24,6432.836
2009-06-25,6239.522
2009-06-26,6418.479
2009-06-29,6518.807
2009-06-30,6463.693
2009-07-01,6650.239
2009-07-02,6451.583
2009-07-03,6434.231
2009-07-06,6072.557
2009-07-07,6075.493
2009-07-08,5962.412
2009-07-09,6052.53
2009-07-10,5931.223
2009-07-13,5999.595
2009-07-14,6182.603
2009-07-15,6472.623
2009-07-16,6452.658
2009-07-17,6529.155
2009-07-20,6731.871
2009-07-21,6947.348
2009-07-22,6925.085
2009-07-23,7075.825
2009-07-24,7067.673
2009-07-27,7192.583
2009-07-28,6964.2
2009-07-29,6863.491
2009-07-30,7022.174
2009-07-31,7148.149
2009-08-03,7512.101
2009-08-04,7433.2
2009-08-05,7417.249
2009-08-06,7379.107
2009-08-07,7376.605
2009-08-10,7177.145
2009-08-11,6975.22
2009-08-12,7285.655
2009-08-13,7406.027
2009-08-14,7299.886
2009-08-17,6968.631
2009-08-18,7139.735
2009-08-19,7259.791
2009-08-20,7435.132
2009-08-21,7714.723
2009-08-24,7807.343
2009-08-25,7778.738
2009-08-26,7540.928
2009-08-27,7416.469
2009-08-28,7647.802
2009-08-31,7500.124
2009-09-01,7402.72
2009-09-02,7217.932
2009-09-03,7287.428
2009-09-04,7360.19
2009-09-07,7583.677
2009-09-08,7690.629
2009-09-09,7863.056
2009-09-10,7748.143
2009-09-11,7819.608
2009-09-14,7735.943
2009-09-15,7966.973
2009-09-16,8130.394
2009-09-17,8235.044
2009-09-18,8176.615
2009-09-21,7993.944
2009-09-22,8262.915
2009-09-23,8186.37
2009-09-24,8082.815
2009-09-25,8221.168
2009-09-28,8234.308
2009-09-29,8178.778
2009-09-30,8257.624
2009-10-01,8119.579
2009-10-02,7944.715
2009-10-05,8234.858
2009-10-06,8652.069
2009-10-07,8505.838
2009-10-08,8757.811
2009-10-09,8888.957
2009-10-12,8887.378
2009-10-13,8813.438
2009-10-14,9109.636
2009-10-15,9079.626
2009-10-16,8948.95
2009-10-19,9249.784
2009-10-20,9247.262
2009-10-21,9295.726
2009-10-22,9174.182
2009-10-23,9044.465
2009-10-26,8871.348
2009-10-27,8890.627
2009-10-28,8494.593
2009-10-29,8846.103
2009-10-30,8585.913
2009-11-02,8598.075
2009-11-03,8360.86
2009-11-04,8762.56
2009-11-05,8777.146
2009-11-06,8689.013
2009-11-09,9133.381
2009-11-10,9029.438
2009-11-11,9119.338
2009-11-12,8999.241
2009-11-13,9046.104
2009-11-16,9439.78
2009-11-17,9303.597
2009-11-18,9383.671
2009-11-19,9039.32
2009-11-20,9077.111
2009-11-23,9494.788
2009-11-24,9365.956
2009-11-25,9422.816
2009-11-26,8994.979
2009-11-27,9166.32
2009-11-30,8943.536
