Date,NORWAY VALUE Standard (Large+Mid Cap)
2005-06-15,3995.818
2005-06-16,4024.219
2005-06-17,4096.081
2005-06-20,4080.213
2005-06-21,4102.759
2005-06-22,4080.708
2005-06-23,4097.116
2005-06-24,4177.26
2005-06-27,4145.272
2005-06-28,4157.813
2005-06-29,4198.394
2005-06-30,4203.181
2005-07-01,4213.179
2005-07-04,4253.614
2005-07-05,4216.917
2005-07-06,4319.031
2005-07-07,4230.027
2005-07-08,4370.032
2005-07-11,4380.561
2005-07-12,4372.611
2005-07-13,4358.519
2005-07-14,4355.903
2005-07-15,4293.061
2005-07-18,4294.817
2005-07-19,4292.733
2005-07-20,4288.421
2005-07-21,4356.276
2005-07-22,4350.944
2005-07-25,4369.748
2005-07-26,4334.149
2005-07-27,4341.587
2005-07-28,4364.345
2005-07-29,4420.554
2005-08-01,4434.43
2005-08-02,4488.825
2005-08-03,4554.999
2005-08-04,4513.738
2005-08-05,4469.656
2005-08-08,4543.119
2005-08-09,4591.252
2005-08-10,4589.405
2005-08-11,4626.917
2005-08-12,4609.208
2005-08-15,4542.78
2005-08-16,4489.813
2005-08-17,4508.97
2005-08-18,4440.429
2005-08-19,4493.511
2005-08-22,4583.404
2005-08-23,4558.978
2005-08-24,4565.261
2005-08-25,4579.968
2005-08-26,4581.696
2005-08-29,4617.47
2005-08-30,4562.294
2005-08-31,4694.027
2005-09-01,4831.359
2005-09-02,4836.928
2005-09-05,4791.973
2005-09-06,4826.395
2005-09-07,4780.79
2005-09-08,4753.082
2005-09-09,4758.554
2005-09-12,4739.962
2005-09-13,4713.94
2005-09-14,4772.623
2005-09-15,4806.85
2005-09-16,4807.04
2005-09-19,4812.16
2005-09-20,4837.397
2005-09-21,4864.426
2005-09-22,4851.509
2005-09-23,4773.117
2005-09-26,4689.551
2005-09-27,4674.095
2005-09-28,4715.878
2005-09-29,4757.584
2005-09-30,4745.637
2005-10-03,4710.184
2005-10-04,4647.371
2005-10-05,4599.672
2005-10-06,4481.584
2005-10-07,4461.813
2005-10-10,4435.384
2005-10-11,4473.314
2005-10-12,4492.711
2005-10-13,4297.41
2005-10-14,4307.283
2005-10-17,4332.817
2005-10-18,4183.338
2005-10-19,4086.811
2005-10-20,4214.091
2005-10-21,4153.808
2005-10-24,4250.334
2005-10-25,4309.32
2005-10-26,4360.616
2005-10-27,4334.439
2005-10-28,4301.145
2005-10-31,4373.166
2005-11-01,4362.734
2005-11-02,4384.239
2005-11-03,4512.367
2005-11-04,4440.46
2005-11-07,4439.603
2005-11-08,4403.09
2005-11-09,4433.403
2005-11-10,4443.589
2005-11-11,4389.195
2005-11-14,4401.821
2005-11-15,4365.824
2005-11-16,4293.882
2005-11-17,4357.31
2005-11-18,4386.028
2005-11-21,4415.787
2005-11-22,4468.888
2005-11-23,4480.666
2005-11-24,4450.804
2005-11-25,4495.734
2005-11-28,4489.411
2005-11-29,4446.757
2005-11-30,4453.166
2005-12-01,4495.699
2005-12-02,4590.375
2005-12-05,4649.041
2005-12-06,4612.077
2005-12-07,4683.286
2005-12-08,4685.539
2005-12-09,4702.655
2005-12-12,4730.064
2005-12-13,4713.76
2005-12-14,4759.862
2005-12-15,4622.288
2005-12-16,4623.519
2005-12-19,4554.032
2005-12-20,4545.557
2005-12-21,4498.958
2005-12-22,4545.293
2005-12-23,4521.881
2005-12-26,4521.881
2005-12-27,4547.501
2005-12-28,4580.707
2005-12-29,4571.163
2005-12-30,4567.994
2006-01-02,4569.101
2006-01-03,4666.651
2006-01-04,4760.592
2006-01-05,4726.878
2006-01-06,4801.949
2006-01-09,4759.089
2006-01-10,4718.137
2006-01-11,4700.163
2006-01-12,4728.495
2006-01-13,4707.015
2006-01-16,4772.833
2006-01-17,4703.169
2006-01-18,4649.318
2006-01-19,4744.876
2006-01-20,4835.217
2006-01-23,4877.212
2006-01-24,4940.646
2006-01-25,4941.773
2006-01-26,4947.659
2006-01-27,5008.926
2006-01-30,5026.707
2006-01-31,5052.071
2006-02-01,5119.034
2006-02-02,5102.45
2006-02-03,4968.138
2006-02-06,5010.021
2006-02-07,4918.754
2006-02-08,4905.455
2006-02-09,4934.102
2006-02-10,4889.781
2006-02-13,4844.138
2006-02-14,4775.44
2006-02-15,4869.125
2006-02-16,4898.067
2006-02-17,4992.014
2006-02-20,5041.944
2006-02-21,5075.154
2006-02-22,5039.886
2006-02-23,5118.404
2006-02-24,5141.48
2006-02-27,5126.84
2006-02-28,5069.078
2006-03-01,5152.768
2006-03-02,5148.105
2006-03-03,5218.569
2006-03-06,5199.334
2006-03-07,5129.372
2006-03-08,5086.485
2006-03-09,5089.715
2006-03-10,5090.747
2006-03-13,5148.189
2006-03-14,5208.459
2006-03-15,5211.993
2006-03-16,5307.005
2006-03-17,5453.699
2006-03-20,5478.749
2006-03-21,5391.166
2006-03-22,5472.581
2006-03-23,5526.885
2006-03-24,5552.865
2006-03-27,5568.643
2006-03-28,5556.102
2006-03-29,5592.196
2006-03-30,5739.088
2006-03-31,5698.984
2006-04-03,5778.512
2006-04-04,5738.471
2006-04-05,5782.686
2006-04-06,5847.595
2006-04-07,5752.683
2006-04-10,5830.184
2006-04-11,5851.218
2006-04-12,5757.647
2006-04-13,5739.581
2006-04-14,5739.581
2006-04-17,5833.708
2006-04-18,5909.041
2006-04-19,6036.693
2006-04-20,6135.095
2006-04-21,6140.805
2006-04-24,6224.446
2006-04-25,6170.892
2006-04-26,6256.655
2006-04-27,6141.255
2006-04-28,6110.113
2006-05-01,6125.085
2006-05-02,6223.946
2006-05-03,6277.112
2006-05-04,6320.368
2006-05-05,6344.614
2006-05-08,6247.482
2006-05-09,6370.181
2006-05-10,6410.474
2006-05-11,6482.856
2006-05-12,6325.278
2006-05-15,5959.21
2006-05-16,5902.255
2006-05-17,5888.725
2006-05-18,5532.1
2006-05-19,5555.857
2006-05-22,5324.106
2006-05-23,5697.859
2006-05-24,5488.525
2006-05-25,5499.242
2006-05-26,5686.093
2006-05-29,5829.693
2006-05-30,5725.239
2006-05-31,5706.821
2006-06-01,5722.985
2006-06-02,5895.59
2006-06-05,5920.467
2006-06-06,5659.305
2006-06-07,5598.495
2006-06-08,5205.25
2006-06-09,5391.741
2006-06-12,5224.216
2006-06-13,5012.105
2006-06-14,5064.768
2006-06-15,5393.161
2006-06-16,5302.443
2006-06-19,5266.073
2006-06-20,5190.98
2006-06-21,5218.948
2006-06-22,5267.064
2006-06-23,5407.194
2006-06-26,5376.244
2006-06-27,5499.645
2006-06-28,5400.477
2006-06-29,5479.498
2006-06-30,5531.341
2006-07-03,5617.877
2006-07-04,5656.716
2006-07-05,5527.609
2006-07-06,5627.026
2006-07-07,5705.47
2006-07-10,5580.252
2006-07-11,5577.124
2006-07-12,5666.216
2006-07-13,5620.275
2006-07-14,5536.323
2006-07-17,5399.808
2006-07-18,5314.303
2006-07-19,5346.282
2006-07-20,5491.049
2006-07-21,5429.416
2006-07-24,5358.711
2006-07-25,5540.803
2006-07-26,5561.95
2006-07-27,5775.19
2006-07-28,5711.103
2006-07-31,5751.736
2006-08-01,5751.194
2006-08-02,5839.574
2006-08-03,5777.715
2006-08-04,5826.083
2006-08-07,5835.591
2006-08-08,5835.608
2006-08-09,5805.025
2006-08-10,5667.979
2006-08-11,5658.051
2006-08-14,5608.102
2006-08-15,5699.71
2006-08-16,5698.671
2006-08-17,5648.193
2006-08-18,5657.066
2006-08-21,5822.89
2006-08-22,5779.394
2006-08-23,5808.102
2006-08-24,5736.158
2006-08-25,5730.178
2006-08-28,5733.891
2006-08-29,5624.012
2006-08-30,5703.005
2006-08-31,5697.33
2006-09-01,5726.096
2006-09-04,5789.246
2006-09-05,5771.893
2006-09-06,5626.858
2006-09-07,5504.829
2006-09-08,5428.617
2006-09-11,5265.406
2006-09-12,5297.535
2006-09-13,5264.11
2006-09-14,5367.989
2006-09-15,5301.921
2006-09-18,5356.673
2006-09-19,5422.084
2006-09-20,5342.758
2006-09-21,5236.084
2006-09-22,5195.511
2006-09-25,5028.592
2006-09-26,5191.151
2006-09-27,5320.945
2006-09-28,5348.843
2006-09-29,5293.682
2006-10-02,5243.348
2006-10-03,5116.047
2006-10-04,5148.228
2006-10-05,5204.387
2006-10-06,5159.305
2006-10-09,5214.554
2006-10-10,5264.47
2006-10-11,5210.344
2006-10-12,5264.789
2006-10-13,5343.471
2006-10-16,5400.342
2006-10-17,5365.58
2006-10-18,5442.17
2006-10-19,5533.346
2006-10-20,5560.83
2006-10-23,5444.261
2006-10-24,5469.001
2006-10-25,5520.004
2006-10-26,5660.671
2006-10-27,5629.745
2006-10-30,5541.473
2006-10-31,5592.493
2006-11-01,5706.884
2006-11-02,5646.799
2006-11-03,5690.925
2006-11-06,5791.869
2006-11-07,5802.934
2006-11-08,5786.123
2006-11-09,5851.546
2006-11-10,5887.964
2006-11-13,5845.939
2006-11-14,5864.56
2006-11-15,5874.942
2006-11-16,5939.039
2006-11-17,5735.214
2006-11-20,5772.705
2006-11-21,5826.821
2006-11-22,5857.898
2006-11-23,5829.78
2006-11-24,5889.588
2006-11-27,5809.843
2006-11-28,5716.428
2006-11-29,5913.573
2006-11-30,6008.963
2006-12-01,5980.272
2006-12-04,6011.194
2006-12-05,6027.143
2006-12-06,5988.06
2006-12-07,5981.704
2006-12-08,5973.154
2006-12-11,5937.412
2006-12-12,5980.219
2006-12-13,5947.7
2006-12-14,6051.879
2006-12-15,6080.913
2006-12-18,6457.658
2006-12-19,6455.393
2006-12-20,6594.584
2006-12-21,6517.545
2006-12-22,6485.919
2006-12-25,6485.919
2006-12-26,6484.148
2006-12-27,6487.252
2006-12-28,6567.405
2006-12-29,6598.135
2007-01-01,6598.135
2007-01-02,6712.972
2007-01-03,6535.597
2007-01-04,6289.45
2007-01-05,6197.985
2007-01-08,6278.003
2007-01-09,6218.325
2007-01-10,6058.853
2007-01-11,6146.109
2007-01-12,6215.794
2007-01-15,6420.815
2007-01-16,6412.819
2007-01-17,6347.006
2007-01-18,6380.77
2007-01-19,6477.626
2007-01-22,6546.884
2007-01-23,6603.124
2007-01-24,6773.308
2007-01-25,6775.114
2007-01-26,6792.031
2007-01-29,6894.885
2007-01-30,6866.075
2007-01-31,6946.978
2007-02-01,7009.21
2007-02-02,7030.86
2007-02-05,7037.48
2007-02-06,7056.207
2007-02-07,7107.474
2007-02-08,7011.898
2007-02-09,7039.949
2007-02-12,6993.85
2007-02-13,7122.279
2007-02-14,7266.549
2007-02-15,7216.851
2007-02-16,7202.326
2007-02-19,7211.265
2007-02-20,7136.061
2007-02-21,7111.34
2007-02-22,7103.724
2007-02-23,7172.424
2007-02-26,7224.243
2007-02-27,7015.526
2007-02-28,6809.303
2007-03-01,6723.486
2007-03-02,6739.468
2007-03-05,6544.119
2007-03-06,6625.971
2007-03-07,6690.258
2007-03-08,6846.757
2007-03-09,6830.351
2007-03-12,6851.587
2007-03-13,6823.299
2007-03-14,6680.257
2007-03-15,6764.339
2007-03-16,6803.715
2007-03-19,6897.622
2007-03-20,6905.63
2007-03-21,6995.285
2007-03-22,7094.542
2007-03-23,7179.25
2007-03-26,7160.822
2007-03-27,7071.359
2007-03-28,7140.585
2007-03-29,7189.14
2007-03-30,7159.985
2007-04-02,7195.095
2007-04-03,7182.837
2007-04-04,7155.709
2007-04-05,7216.264
2007-04-06,7216.264
2007-04-09,7176.702
2007-04-10,7311.678
2007-04-11,7332.485
2007-04-12,7306.221
2007-04-13,7369.834
2007-04-16,7485.99
2007-04-17,7471.876
2007-04-18,7373.396
2007-04-19,7362.261
2007-04-20,7471.912
2007-04-23,7542.292
2007-04-24,7530.637
2007-04-25,7557.749
2007-04-26,7583.004
2007-04-27,7526.994
2007-04-30,7597.526
2007-05-01,7565.407
2007-05-02,7664.111
2007-05-03,7682.141
2007-05-04,7713.991
2007-05-07,7792.793
2007-05-08,7552.435
2007-05-09,7542.852
2007-05-10,7433.928
2007-05-11,7352.991
2007-05-14,7347.204
2007-05-15,7531.059
2007-05-16,7573.077
2007-05-17,7508.892
2007-05-18,7639.944
2007-05-21,7673.088
2007-05-22,7750.731
2007-05-23,7840.702
2007-05-24,7789.272
2007-05-25,7714.392
2007-05-28,7714.392
2007-05-29,7680.606
2007-05-30,7595.935
2007-05-31,7783.198
2007-06-01,7856.26
2007-06-04,7898.25
2007-06-05,7868.621
2007-06-06,7747.47
2007-06-07,7673.23
2007-06-08,7565.075
2007-06-11,7639.093
2007-06-12,7494.705
2007-06-13,7526.501
2007-06-14,7704.988
2007-06-15,7914.787
2007-06-18,7971.572
2007-06-19,7977.628
2007-06-20,8039.741
2007-06-21,8059.472
2007-06-22,8027.576
2007-06-25,8002.971
2007-06-26,7919.712
2007-06-27,7828.499
2007-06-28,8094.045
2007-06-29,8189.554
2007-07-02,8324.405
2007-07-03,8335.468
2007-07-04,8433.92
2007-07-05,8459.207
2007-07-06,8504.851
2007-07-09,8565.063
2007-07-10,8489.761
2007-07-11,8521.246
2007-07-12,8755.565
2007-07-13,8780.351
2007-07-16,8823.786
2007-07-17,8719.937
2007-07-18,8672.759
2007-07-19,8807.272
2007-07-20,8787.054
2007-07-23,8713.442
2007-07-24,8568.547
2007-07-25,8421.754
2007-07-26,8192.226
2007-07-27,7952.85
2007-07-30,8024.467
2007-07-31,8211.728
2007-08-01,8024.848
2007-08-02,8034.914
2007-08-03,7958.56
2007-08-06,7717.932
2007-08-07,7784.947
2007-08-08,8094.661
2007-08-09,7707.478
2007-08-10,7444.359
2007-08-13,7588.454
2007-08-14,7549.369
2007-08-15,7387.879
2007-08-16,7022.041
2007-08-17,7285.092
2007-08-20,7405.221
2007-08-21,7253.019
2007-08-22,7441.687
2007-08-23,7600.905
2007-08-24,7687.438
2007-08-27,7634.359
2007-08-28,7501.64
2007-08-29,7522.223
2007-08-30,7636.841
2007-08-31,7798.722
2007-09-03,7807.25
2007-09-04,7923.25
2007-09-05,7965.086
2007-09-06,8012.239
2007-09-07,7941.89
2007-09-10,7877.854
2007-09-11,8059.457
2007-09-12,8132.607
2007-09-13,8305.087
2007-09-14,8256.116
2007-09-17,8180.943
2007-09-18,8194.436
2007-09-19,8509.441
2007-09-20,8564.896
2007-09-21,8654.795
2007-09-24,8684.54
2007-09-25,8524.477
2007-09-26,8624.531
2007-09-27,8663.601
2007-09-28,8810.941
2007-10-01,8910.259
2007-10-02,8667.963
2007-10-03,8573.842
2007-10-04,8513.089
2007-10-05,8582.919
2007-10-08,8547.659
2007-10-09,8599.516
2007-10-10,8613.263
2007-10-11,8885.706
2007-10-12,8859.95
2007-10-15,9016.367
2007-10-16,8877.476
2007-10-17,8867.516
2007-10-18,8789.231
2007-10-19,8853.959
2007-10-22,8481.256
2007-10-23,8740.057
2007-10-24,8681.129
2007-10-25,8900.334
2007-10-26,9090.204
2007-10-29,9248.119
2007-10-30,9103.845
2007-10-31,9087.94
2007-11-01,8858.719
2007-11-02,8855.942
2007-11-05,8886.833
2007-11-06,9149.705
2007-11-07,9219.04
2007-11-08,9304.976
2007-11-09,9170.076
2007-11-12,8763.945
2007-11-13,8605.32
2007-11-14,8704.644
2007-11-15,8408.674
2007-11-16,8277.389
2007-11-19,8043.641
2007-11-20,8362.626
2007-11-21,8217.348
2007-11-22,8217.778
2007-11-23,8408.749
2007-11-26,8462.849
2007-11-27,8193.183
2007-11-28,8451.086
2007-11-29,8529.214
2007-11-30,8584.347
2007-12-03,8514.891
2007-12-04,8474.801
2007-12-05,8672.806
2007-12-06,8814.54
2007-12-07,8367.883
2007-12-10,8406.874
2007-12-11,8397.019
2007-12-12,8480.507
2007-12-13,8305.052
2007-12-14,8178.502
2007-12-17,7973.546
2007-12-18,7936.345
2007-12-19,7944.868
2007-12-20,7909.08
2007-12-21,8118.344
2007-12-24,8163.904
2007-12-25,8163.904
2007-12-26,8219.495
2007-12-27,8480.538
2007-12-28,8601.755
2007-12-31,8579.418
2008-01-01,8579.418
2008-01-02,8579.488
2008-01-03,8611.556
2008-01-04,8440.801
2008-01-07,8252.656
2008-01-08,8422.822
2008-01-09,8188.731
2008-01-10,7981.46
2008-01-11,7813.936
2008-01-14,7886.117
2008-01-15,7640.504
2008-01-16,7214.127
2008-01-17,7185.568
2008-01-18,7073.509
2008-01-21,6515.704
2008-01-22,6770.841
2008-01-23,6568.898
2008-01-24,6900.511
2008-01-25,7060.985
2008-01-28,6855.85
2008-01-29,7103.644
2008-01-30,7091.389
2008-01-31,6851.253
2008-02-01,7146.792
2008-02-04,7290.912
2008-02-05,7049.548
2008-02-06,7007.135
2008-02-07,6831.154
2008-02-08,6791.6
2008-02-11,6750.231
2008-02-12,7097.553
2008-02-13,7167.395
2008-02-14,7438.085
2008-02-15,7485.382
2008-02-18,7628.125
2008-02-19,7769.312
2008-02-20,7616.886
2008-02-21,7776.434
2008-02-22,7698.766
2008-02-25,7740.991
2008-02-26,7779.83
2008-02-27,8067.513
2008-02-28,8091.778
2008-02-29,7937.484
2008-03-03,7913.644
2008-03-04,7939.186
2008-03-05,7995.143
2008-03-06,8006.229
2008-03-07,7807.655
2008-03-10,7630.181
2008-03-11,7806.403
2008-03-12,7948.087
2008-03-13,7832.374
2008-03-14,7725.011
2008-03-17,7532.939
2008-03-18,7668.893
2008-03-19,7534.46
2008-03-20,7344.895
2008-03-21,7344.895
2008-03-24,7344.895
2008-03-25,7580.79
2008-03-26,7698.467
2008-03-27,7837.796
2008-03-28,7869.616
2008-03-31,7885.741
2008-04-01,7864.445
2008-04-02,7998.542
2008-04-03,8007.118
2008-04-04,8143.793
2008-04-07,8350.56
2008-04-08,8296.461
2008-04-09,8310.482
2008-04-10,8365.547
2008-04-11,8369.545
2008-04-14,8274.059
2008-04-15,8489.361
2008-04-16,8687.897
2008-04-17,8509.245
2008-04-18,8490.189
2008-04-21,8728.203
2008-04-22,9009.922
2008-04-23,9014.764
2008-04-24,8728.819
2008-04-25,8769.492
2008-04-28,9018.942
2008-04-29,8817.877
2008-04-30,8943.182
2008-05-01,8859.27
2008-05-02,9211.338
2008-05-05,9246.984
2008-05-06,9286.07
2008-05-07,9481.504
2008-05-08,9565.303
2008-05-09,9443.349
2008-05-12,9535.815
2008-05-13,9493.611
2008-05-14,9613.587
2008-05-15,9955.729
2008-05-16,10179.534
2008-05-19,10319.47
2008-05-20,10257.937
2008-05-21,10354.353
2008-05-22,10623.601
2008-05-23,10403.616
2008-05-26,10122.125
2008-05-27,9833.422
2008-05-28,9743.971
2008-05-29,9669.761
2008-05-30,9747.739
2008-06-02,9640.29
2008-06-03,9560.688
2008-06-04,9290.568
2008-06-05,9311.555
2008-06-06,9689.346
2008-06-09,9625.913
2008-06-10,9306.176
2008-06-11,9204.574
2008-06-12,9228.092
2008-06-13,9220.638
2008-06-16,9432.391
2008-06-17,9487.332
2008-06-18,9376.093
2008-06-19,9290.791
2008-06-20,9150.953
2008-06-23,9036.64
2008-06-24,9068.098
2008-06-25,8992.887
2008-06-26,9050.575
2008-06-27,8949.463
2008-06-30,8930.883
2008-07-01,8766.713
2008-07-02,8851.284
2008-07-03,8525.78
2008-07-04,8596.661
2008-07-07,8623.138
2008-07-08,8328.835
2008-07-09,8481.447
2008-07-10,8487.627
2008-07-11,8522.623
2008-07-14,8160.121
2008-07-15,7936.543
2008-07-16,7620.525
2008-07-17,7927.199
2008-07-18,7925.777
2008-07-21,8125.811
2008-07-22,7997.168
2008-07-23,7925.413
2008-07-24,7846.26
2008-07-25,7790.8
2008-07-28,7954.508
2008-07-29,7910.135
2008-07-30,8093.514
2008-07-31,8265.857
2008-08-01,7916.031
2008-08-04,7921.885
2008-08-05,7760.553
2008-08-06,7871.954
2008-08-07,7924.132
2008-08-08,7625.931
2008-08-11,7685.228
2008-08-12,7602.989
2008-08-13,7423.569
2008-08-14,7538.131
2008-08-15,7456.939
2008-08-18,7580.486
2008-08-19,7388.781
2008-08-20,7542.811
2008-08-21,7793.109
2008-08-22,7818.409
2008-08-25,7659.591
2008-08-26,7530.584
2008-08-27,7718.061
2008-08-28,7765.106
2008-08-29,7780.798
2008-09-01,7518.335
2008-09-02,7281.06
2008-09-03,7035.634
2008-09-04,6743.032
2008-09-05,6465.478
2008-09-08,6640.251
2008-09-09,6274.933
2008-09-10,6295.032
2008-09-11,6192.368
2008-09-12,6482.462
2008-09-15,6093.543
2008-09-16,5754.574
2008-09-17,5593.571
2008-09-18,5790.557
2008-09-19,6414.119
2008-09-22,6555.6
2008-09-23,6381.081
2008-09-24,6256.246
2008-09-25,6261.384
2008-09-26,5949.222
2008-09-29,5310.232
2008-09-30,5500.796
2008-10-01,5319.14
2008-10-02,5003.889
2008-10-03,5363.496
2008-10-06,4622.069
2008-10-07,4558.857
2008-10-08,4304.456
2008-10-09,4436.912
2008-10-10,3976.241
2008-10-13,4250.753
2008-10-14,4547.614
2008-10-15,4047.625
2008-10-16,3637.217
2008-10-17,3886.775
2008-10-20,4180.821
2008-10-21,4137.427
2008-10-22,3796.681
2008-10-23,3843.657
2008-10-24,3577.098
2008-10-27,3336.04
2008-10-28,3422.924
2008-10-29,3711.212
2008-10-30,3970.643
2008-10-31,4072.594
2008-11-03,4329.342
2008-11-04,4645.745
2008-11-05,4587.622
2008-11-06,3999.917
2008-11-07,4123.171
2008-11-10,4128.597
2008-11-11,3764.394
2008-11-12,3446.426
2008-11-13,3435.08
2008-11-14,3576.376
2008-11-17,3386.702
2008-11-18,3353.489
2008-11-19,3099.333
2008-11-20,2937.393
2008-11-21,2852.75
2008-11-24,3326.7
2008-11-25,3359.436
2008-11-26,3386.058
2008-11-27,3554.508
2008-11-28,3403.311
2008-12-01,3074.597
2008-12-02,3185.321
2008-12-03,3220.099
2008-12-04,3112.063
2008-12-05,2781.447
2008-12-08,3206.954
2008-12-09,3248.46
2008-12-10,3315.488
2008-12-11,3492.844
2008-12-12,3253.524
2008-12-15,3392.427
2008-12-16,3335.697
2008-12-17,3627.942
2008-12-18,3576.054
2008-12-19,3361.296
2008-12-22,3234.78
2008-12-23,3222.762
2008-12-24,3208.87
2008-12-25,3208.87
2008-12-26,3193.254
2008-12-29,3409.59
2008-12-30,3456.477
2008-12-31,3455.909
2009-01-01,3455.909
2009-01-02,3708.581
2009-01-05,3773.162
2009-01-06,3862.689
2009-01-07,3712.951
2009-01-08,3684.295
2009-01-09,3616.965
2009-01-12,3509.785
2009-01-13,3414.485
2009-01-14,3239.292
2009-01-15,3342.956
2009-01-16,3612.267
2009-01-19,3510.611
2009-01-20,3390.433
2009-01-21,3492.901
2009-01-22,3429.825
2009-01-23,3476.32
2009-01-26,3706.252
2009-01-27,3676.569
2009-01-28,3799.161
2009-01-29,3676.104
2009-01-30,3562.599
2009-02-02,3367.94
2009-02-03,3502.605
2009-02-04,3596.327
2009-02-05,3578.276
2009-02-06,3705.565
2009-02-09,3939.165
2009-02-10,3879.419
2009-02-11,3821.784
2009-02-12,3619.963
2009-02-13,3783.805
2009-02-16,3623.833
2009-02-17,3456.423
2009-02-18,3422.424
2009-02-19,3540.219
2009-02-20,3333.175
2009-02-23,3361.477
2009-02-24,3341.456
2009-02-25,3340.891
2009-02-26,3517.954
2009-02-27,3369.039
2009-03-02,3174.723
2009-03-03,3006.003
2009-03-04,3291.368
2009-03-05,3150.891
2009-03-06,3182.402
2009-03-09,3278.795
2009-03-10,3439.586
2009-03-11,3384.725
2009-03-12,3340.926
2009-03-13,3428.902
2009-03-16,3510.402
2009-03-17,3526.716
2009-03-18,3458.378
2009-03-19,3896.883
2009-03-20,3885.114
2009-03-23,4072.863
2009-03-24,3975.05
2009-03-25,3943.172
2009-03-26,4022.325
2009-03-27,3806.106
2009-03-30,3519.01
2009-03-31,3649.479
2009-04-01,3700.566
2009-04-02,4014.98
2009-04-03,3850.731
2009-04-06,3825.124
2009-04-07,3675.551
2009-04-08,3551.274
2009-04-09,3588.008
2009-04-10,3588.008
2009-04-13,3612.256
2009-04-14,3737.942
2009-04-15,3715.219
2009-04-16,3842.255
2009-04-17,3955.765
2009-04-20,3713.573
2009-04-21,3790.651
2009-04-22,3871.674
2009-04-23,3869.945
2009-04-24,4028.165
2009-04-27,3872.262
2009-04-28,3865.947
2009-04-29,4078.77
2009-04-30,4115.52
2009-05-01,4128.924
2009-05-04,4382.457
2009-05-05,4345.186
2009-05-06,4392.623
2009-05-07,4516.084
2009-05-08,4753.606
2009-05-11,4635.361
2009-05-12,4629.451
2009-05-13,4467.992
2009-05-14,4446.23
2009-05-15,4450.088
2009-05-18,4555.774
2009-05-19,4649.134
2009-05-20,4731.383
2009-05-21,4704.259
2009-05-22,4635.168
2009-05-25,4652.235
2009-05-26,4605.407
2009-05-27,4606.234
2009-05-28,4635.535
2009-05-29,4847.376
2009-06-01,4909.973
2009-06-02,5160.141
2009-06-03,4812.411
2009-06-04,4905.604
2009-06-05,4857.778
2009-06-08,4691.017
2009-06-09,4830.263
2009-06-10,4914.303
2009-06-11,4987.789
2009-06-12,4920.268
2009-06-15,4667.645
2009-06-16,4750.039
2009-06-17,4549.502
2009-06-18,4622.705
2009-06-19,4635.335
2009-06-22,4260.284
2009-06-23,4261.23
2009-06-24,4442.279
2009-06-25,4308.783
2009-06-26,4432.364
2009-06-29,4501.647
2009-06-30,4463.587
2009-07-01,4592.409
2009-07-02,4455.224
2009-07-03,4443.242
2009-07-06,4193.483
2009-07-07,4195.51
2009-07-08,4117.421
2009-07-09,4179.654
2009-07-10,4095.883
2009-07-13,4143.098
2009-07-14,4269.477
2009-07-15,4469.754
2009-07-16,4455.967
2009-07-17,4508.793
2009-07-20,4648.781
2009-07-21,4797.581
2009-07-22,4782.207
2009-07-23,4886.303
2009-07-24,4880.674
2009-07-27,4966.932
2009-07-28,4809.219
2009-07-29,4739.673
2009-07-30,4849.254
2009-07-31,4936.247
2009-08-03,5187.579
2009-08-04,5133.093
2009-08-05,5122.078
2009-08-06,5095.738
2009-08-07,5094.011
2009-08-10,4956.271
2009-08-11,4816.829
2009-08-12,5031.204
2009-08-13,5114.328
2009-08-14,5041.031
2009-08-17,4812.279
2009-08-18,4930.437
2009-08-19,5013.343
2009-08-20,5134.427
2009-08-21,5327.502
2009-08-24,5391.462
2009-08-25,5371.708
2009-08-26,5207.486
2009-08-27,5121.539
2009-08-28,5281.289
2009-08-31,5179.308
2009-09-01,5112.045
2009-09-02,4984.436
2009-09-03,5032.428
2009-09-04,5082.675
2009-09-07,5237.007
2009-09-08,5310.864
2009-09-09,5429.936
2009-09-10,5350.581
2009-09-11,5399.932
2009-09-14,5342.156
2009-09-15,5501.696
2009-09-16,5614.549
2009-09-17,5686.817
2009-09-18,5646.468
2009-09-21,5520.322
2009-09-22,5706.063
2009-09-23,5653.204
2009-09-24,5581.693
2009-09-25,5677.234
2009-09-28,5686.308
2009-09-29,5647.961
2009-09-30,5702.41
2009-10-01,5607.081
2009-10-02,5486.326
2009-10-05,5686.688
2009-10-06,5974.799
2009-10-07,5873.817
2009-10-08,6047.82
2009-10-09,6138.385
2009-10-12,6137.294
2009-10-13,6086.234
2009-10-14,6290.777
2009-10-15,6270.054
2009-10-16,6179.814
2009-10-19,6387.558
2009-10-20,6385.817
2009-10-21,6419.284
2009-10-22,6335.351
2009-10-23,6245.773
2009-10-26,6126.225
2009-10-27,6139.538
2009-10-28,5866.051
2009-10-29,6108.792
2009-10-30,5929.114
2009-11-02,5937.512
2009-11-03,5773.701
2009-11-04,6051.1
2009-11-05,6061.173
2009-11-06,6000.311
2009-11-09,6307.175
2009-11-10,6235.396
2009-11-11,6297.478
2009-11-12,6214.543
2009-11-13,6246.905
2009-11-16,6518.763
2009-11-17,6424.72
2009-11-18,6480.016
2009-11-19,6242.22
2009-11-20,6268.317
2009-11-23,6554.447
2009-11-24,6465.512
2009-11-25,6504.764
2009-11-26,6209.419
2009-11-27,6327.699
2009-11-30,6173.907
