Date,AUSTRALIA MID CAP Mid Cap
2005-11-10,561.985
2005-11-11,565.864
2005-11-14,567.616
2005-11-15,568.106
2005-11-16,567.646
2005-11-17,574.842
2005-11-18,580.741
2005-11-21,584.344
2005-11-22,577.655
2005-11-23,579.807
2005-11-24,584.505
2005-11-25,581.599
2005-11-28,587.824
2005-11-29,590.283
2005-11-30,588.041
2005-12-01,584.957
2005-12-02,594.223
2005-12-05,599.288
2005-12-06,600.352
2005-12-07,597.83
2005-12-08,593.543
2005-12-09,596.04
2005-12-12,602.186
2005-12-13,599.522
2005-12-14,606.122
2005-12-15,598.626
2005-12-16,597.131
2005-12-19,596.523
2005-12-20,590.974
2005-12-21,594.98
2005-12-22,597.505
2005-12-23,596.969
2005-12-26,596.969
2005-12-27,595.494
2005-12-28,603.159
2005-12-29,605.757
2005-12-30,606.895
2006-01-02,606.895
2006-01-03,611.186
2006-01-04,624.374
2006-01-05,624.695
2006-01-06,624.512
2006-01-09,628.328
2006-01-10,626.323
2006-01-11,630.845
2006-01-12,629.812
2006-01-13,630.558
2006-01-16,632.951
2006-01-17,634.056
2006-01-18,616.989
2006-01-19,622.021
2006-01-20,623.031
2006-01-23,623.729
2006-01-24,622.475
2006-01-25,625.057
2006-01-26,626.843
2006-01-27,634.392
2006-01-30,634.863
2006-01-31,641.02
2006-02-01,642.958
2006-02-02,634.491
2006-02-03,624.515
2006-02-06,624.586
2006-02-07,622.179
2006-02-08,607.095
2006-02-09,613.381
2006-02-10,610.306
2006-02-13,606.984
2006-02-14,610.659
2006-02-15,606.548
2006-02-16,599.843
2006-02-17,599.812
2006-02-20,610.891
2006-02-21,615.502
2006-02-22,615.31
2006-02-23,618.228
2006-02-24,614.256
2006-02-27,617.331
2006-02-28,625.072
2006-03-01,620.141
2006-03-02,628.182
2006-03-03,628.197
2006-03-06,628.131
2006-03-07,618.657
2006-03-08,618.656
2006-03-09,621.783
2006-03-10,618.112
2006-03-13,629.84
2006-03-14,632.285
2006-03-15,635.613
2006-03-16,635.075
2006-03-17,629.306
2006-03-20,624.771
2006-03-21,617.3
2006-03-22,625.585
2006-03-23,620.864
2006-03-24,615.584
2006-03-27,614.416
2006-03-28,616.987
2006-03-29,614.68
2006-03-30,622.826
2006-03-31,621.823
2006-04-03,631.125
2006-04-04,633.519
2006-04-05,643.409
2006-04-06,652.706
2006-04-07,648.326
2006-04-10,641.709
2006-04-11,645.038
2006-04-12,638.893
2006-04-13,630.018
2006-04-14,630.018
2006-04-17,641.043
2006-04-18,650.177
2006-04-19,663.797
2006-04-20,656.744
2006-04-21,661.436
2006-04-24,658.609
2006-04-25,660.736
2006-04-26,676.771
2006-04-27,679.306
2006-04-28,677.934
2006-05-01,685.739
2006-05-02,678.988
2006-05-03,683.75
2006-05-04,679.104
2006-05-05,687.753
2006-05-08,692.342
2006-05-09,698.914
2006-05-10,704.211
2006-05-11,708.326
2006-05-12,699.035
2006-05-15,675.892
2006-05-16,678.306
2006-05-17,672.661
2006-05-18,666.262
2006-05-19,657.156
2006-05-22,646.827
2006-05-23,648.506
2006-05-24,645.825
2006-05-25,643.859
2006-05-26,653.632
2006-05-29,660.67
2006-05-30,665.737
2006-05-31,646.335
2006-06-01,648.592
2006-06-02,653.257
2006-06-05,661.425
2006-06-06,642.765
2006-06-07,640.291
2006-06-08,629.878
2006-06-09,639.445
2006-06-12,637.228
2006-06-13,614.402
2006-06-14,614.074
2006-06-15,619.514
2006-06-16,633.519
2006-06-19,621.401
2006-06-20,618.084
2006-06-21,620.06
2006-06-22,627.852
2006-06-23,621.282
2006-06-26,623.049
2006-06-27,630.642
2006-06-28,619.829
2006-06-29,628.788
2006-06-30,649.264
2006-07-03,649.439
2006-07-04,652.565
2006-07-05,645.391
2006-07-06,652.148
2006-07-07,660.306
2006-07-10,656.354
2006-07-11,656.4
2006-07-12,662.867
2006-07-13,662.228
2006-07-14,645.148
2006-07-17,638.911
2006-07-18,634.95
2006-07-19,632.002
2006-07-20,645.416
2006-07-21,641.3
2006-07-24,638.731
2006-07-25,647.015
2006-07-26,642.331
2006-07-27,658.066
2006-07-28,654.598
2006-07-31,660.146
2006-08-01,655.162
2006-08-02,650.238
2006-08-03,652.69
2006-08-04,649.894
2006-08-07,647.937
2006-08-08,656.707
2006-08-09,650.935
2006-08-10,651.647
2006-08-11,652.541
2006-08-14,648.759
2006-08-15,642.416
2006-08-16,647.028
2006-08-17,653.3
2006-08-18,649.747
2006-08-21,656.114
2006-08-22,658.135
2006-08-23,658.743
2006-08-24,646.831
2006-08-25,646.387
2006-08-28,648.901
2006-08-29,653.149
2006-08-30,655.963
2006-08-31,662.648
2006-09-01,660.623
2006-09-04,675.328
2006-09-05,677.751
2006-09-06,672.792
2006-09-07,665.989
2006-09-08,659.291
2006-09-11,646.017
2006-09-12,640.488
2006-09-13,644.457
2006-09-14,653.477
2006-09-15,648.846
2006-09-18,656.134
2006-09-19,659.225
2006-09-20,647.0
2006-09-21,648.092
2006-09-22,646.476
2006-09-25,649.832
2006-09-26,654.962
2006-09-27,668.536
2006-09-28,667.867
2006-09-29,674.386
2006-10-02,679.084
2006-10-03,674.074
2006-10-04,665.52
2006-10-05,679.879
2006-10-06,679.137
2006-10-09,680.744
2006-10-10,687.19
2006-10-11,695.96
2006-10-12,701.101
2006-10-13,702.767
2006-10-16,708.259
2006-10-17,704.52
2006-10-18,712.186
2006-10-19,711.896
2006-10-20,720.272
2006-10-23,719.847
2006-10-24,714.686
2006-10-25,725.313
2006-10-26,731.292
2006-10-27,731.164
2006-10-30,738.064
2006-10-31,738.989
2006-11-01,747.4
2006-11-02,743.134
2006-11-03,742.371
2006-11-06,743.05
2006-11-07,755.264
2006-11-08,743.642
2006-11-09,736.701
2006-11-10,744.225
2006-11-13,735.316
2006-11-14,740.908
2006-11-15,745.825
2006-11-16,739.301
2006-11-17,747.283
2006-11-20,735.808
2006-11-21,747.402
2006-11-22,766.988
2006-11-23,770.896
2006-11-24,774.855
2006-11-27,777.509
2006-11-28,768.53
2006-11-29,783.649
2006-11-30,794.219
2006-12-01,793.801
2006-12-04,791.265
2006-12-05,785.716
2006-12-06,791.605
2006-12-07,792.119
2006-12-08,784.215
2006-12-11,786.634
2006-12-12,790.948
2006-12-13,795.631
2006-12-14,802.754
2006-12-15,802.866
2006-12-18,804.174
2006-12-19,805.836
2006-12-20,816.531
2006-12-21,810.607
2006-12-22,812.043
2006-12-25,812.043
2006-12-26,810.335
2006-12-27,817.57
2006-12-28,825.583
2006-12-29,828.996
2007-01-01,828.996
2007-01-02,838.987
2007-01-03,831.682
2007-01-04,816.687
2007-01-05,806.299
2007-01-08,795.227
2007-01-09,809.069
2007-01-10,795.024
2007-01-11,807.005
2007-01-12,821.178
2007-01-15,828.178
2007-01-16,828.857
2007-01-17,829.821
2007-01-18,831.006
2007-01-19,828.161
2007-01-22,836.436
2007-01-23,840.721
2007-01-24,832.231
2007-01-25,828.229
2007-01-26,822.271
2007-01-29,815.363
2007-01-30,822.614
2007-01-31,814.83
2007-02-01,821.885
2007-02-02,824.146
2007-02-05,823.542
2007-02-06,830.802
2007-02-07,833.172
2007-02-08,839.108
2007-02-09,839.179
2007-02-12,832.411
2007-02-13,837.796
2007-02-14,860.184
2007-02-15,870.638
2007-02-16,867.578
2007-02-19,876.278
2007-02-20,875.134
2007-02-21,871.865
2007-02-22,881.406
2007-02-23,886.402
2007-02-26,894.427
2007-02-27,891.205
2007-02-28,860.057
2007-03-01,854.941
2007-03-02,850.23
2007-03-05,817.905
2007-03-06,833.248
2007-03-07,844.256
2007-03-08,844.459
2007-03-09,851.202
2007-03-12,864.619
2007-03-13,864.131
2007-03-14,844.033
2007-03-15,863.251
2007-03-16,869.12
2007-03-19,879.576
2007-03-20,881.537
2007-03-21,877.493
2007-03-22,900.889
2007-03-23,899.108
2007-03-26,907.605
2007-03-27,905.447
2007-03-28,898.895
2007-03-29,902.852
2007-03-30,910.732
2007-04-02,910.427
2007-04-03,921.93
2007-04-04,937.987
2007-04-05,937.88
2007-04-06,937.88
2007-04-09,934.56
2007-04-10,953.431
2007-04-11,952.604
2007-04-12,958.496
2007-04-13,959.65
2007-04-16,971.439
2007-04-17,972.795
2007-04-18,989.218
2007-04-19,978.349
2007-04-20,982.943
2007-04-23,981.925
2007-04-24,971.759
2007-04-25,978.683
2007-04-26,974.375
2007-04-27,974.928
2007-04-30,979.302
2007-05-01,966.285
2007-05-02,977.45
2007-05-03,977.767
2007-05-04,983.796
2007-05-07,992.368
2007-05-08,987.228
2007-05-09,991.656
2007-05-10,1003.739
2007-05-11,992.52
2007-05-14,1005.594
2007-05-15,1000.891
2007-05-16,989.138
2007-05-17,998.982
2007-05-18,993.605
2007-05-21,1001.125
2007-05-22,997.338
2007-05-23,1004.766
2007-05-24,988.427
2007-05-25,979.376
2007-05-28,976.499
2007-05-29,985.752
2007-05-30,978.499
2007-05-31,1000.0
2007-06-01,1007.45
2007-06-04,1019.061
2007-06-05,1019.863
2007-06-06,1020.45
2007-06-07,1020.231
2007-06-08,1002.508
2007-06-11,1000.072
2007-06-12,1004.669
2007-06-13,991.92
2007-06-14,997.439
2007-06-15,1006.385
2007-06-18,1018.039
2007-06-19,1027.007
2007-06-20,1039.183
2007-06-21,1037.527
2007-06-22,1036.431
2007-06-25,1032.601
2007-06-26,1028.047
2007-06-27,995.219
2007-06-28,1018.966
2007-06-29,1021.341
2007-07-02,1030.424
2007-07-03,1029.386
2007-07-04,1031.868
2007-07-05,1042.596
2007-07-06,1040.449
2007-07-09,1050.998
2007-07-10,1041.859
2007-07-11,1038.719
2007-07-12,1046.16
2007-07-13,1058.76
2007-07-16,1062.459
2007-07-17,1065.107
2007-07-18,1062.726
2007-07-19,1075.661
2007-07-20,1082.366
2007-07-23,1078.094
2007-07-24,1084.225
2007-07-25,1069.682
2007-07-26,1052.051
2007-07-27,997.616
2007-07-30,989.471
2007-07-31,1002.734
2007-08-01,963.63
2007-08-02,978.89
2007-08-03,978.569
2007-08-06,959.351
2007-08-07,964.222
2007-08-08,992.764
2007-08-09,999.622
2007-08-10,951.925
2007-08-13,962.135
2007-08-14,948.139
2007-08-15,907.269
2007-08-16,848.978
2007-08-17,846.767
2007-08-20,896.073
2007-08-21,900.544
2007-08-22,908.268
2007-08-23,946.517
2007-08-24,939.524
2007-08-27,962.891
2007-08-28,955.769
2007-08-29,938.11
2007-08-30,947.322
2007-08-31,957.794
2007-09-03,965.228
2007-09-04,972.763
2007-09-05,966.649
2007-09-06,970.972
2007-09-07,974.319
2007-09-10,960.201
2007-09-11,973.24
2007-09-12,980.661
2007-09-13,982.677
2007-09-14,997.55
2007-09-17,995.132
2007-09-18,983.851
2007-09-19,1036.868
2007-09-20,1057.196
2007-09-21,1049.93
2007-09-24,1058.41
2007-09-25,1058.327
2007-09-26,1072.566
2007-09-27,1082.452
2007-09-28,1084.696
2007-10-01,1093.629
2007-10-02,1091.194
2007-10-03,1098.494
2007-10-04,1087.201
2007-10-05,1109.892
2007-10-08,1115.291
2007-10-09,1117.275
2007-10-10,1124.559
2007-10-11,1130.028
2007-10-12,1121.876
2007-10-15,1111.959
2007-10-16,1083.307
2007-10-17,1094.724
2007-10-18,1108.624
2007-10-19,1099.178
2007-10-22,1054.69
2007-10-23,1083.934
2007-10-24,1084.453
2007-10-25,1092.12
2007-10-26,1113.448
2007-10-29,1130.502
2007-10-30,1117.216
2007-10-31,1126.092
2007-11-01,1129.771
2007-11-02,1107.597
2007-11-05,1099.886
2007-11-06,1110.811
2007-11-07,1137.856
2007-11-08,1103.097
2007-11-09,1102.678
2007-11-12,1034.733
2007-11-13,1054.346
2007-11-14,1080.567
2007-11-15,1075.926
2007-11-16,1058.081
2007-11-19,1066.424
2007-11-20,1048.978
2007-11-21,1021.889
2007-11-22,1017.495
2007-11-23,1018.352
2007-11-26,1049.024
2007-11-27,1037.0
2007-11-28,1031.217
2007-11-29,1039.676
2007-11-30,1057.391
2007-12-03,1053.981
2007-12-04,1040.475
2007-12-05,1034.761
2007-12-06,1053.815
2007-12-07,1076.107
2007-12-10,1068.812
2007-12-11,1077.836
2007-12-12,1066.27
2007-12-13,1056.553
2007-12-14,1023.199
2007-12-17,960.457
2007-12-18,949.817
2007-12-19,951.309
2007-12-20,945.142
2007-12-21,973.133
2007-12-24,990.171
2007-12-25,990.171
2007-12-26,992.842
2007-12-27,997.787
2007-12-28,997.316
2007-12-31,1005.493
2008-01-01,1005.493
2008-01-02,1009.421
2008-01-03,1014.19
2008-01-04,1006.115
2008-01-07,975.613
2008-01-08,989.923
2008-01-09,989.822
2008-01-10,987.541
2008-01-11,979.185
2008-01-14,982.701
2008-01-15,969.161
2008-01-16,929.553
2008-01-17,939.957
2008-01-18,911.085
2008-01-21,875.639
2008-01-22,820.121
2008-01-23,851.298
2008-01-24,881.823
2008-01-25,926.03
2008-01-28,927.762
2008-01-29,914.477
2008-01-30,912.644
2008-01-31,913.104
2008-02-01,947.079
2008-02-04,965.817
2008-02-05,935.009
2008-02-06,906.57
2008-02-07,897.662
2008-02-08,911.787
2008-02-11,902.941
2008-02-12,914.323
2008-02-13,900.626
2008-02-14,931.462
2008-02-15,922.799
2008-02-18,933.178
2008-02-19,942.277
2008-02-20,923.803
2008-02-21,938.645
2008-02-22,935.012
2008-02-25,945.749
2008-02-26,951.645
2008-02-27,980.117
2008-02-28,981.824
2008-02-29,968.6
2008-03-03,951.457
2008-03-04,929.17
2008-03-05,926.458
2008-03-06,935.841
2008-03-07,908.106
2008-03-10,885.569
2008-03-11,882.671
2008-03-12,906.108
2008-03-13,894.652
2008-03-14,895.767
2008-03-17,853.775
2008-03-18,869.413
2008-03-19,884.066
2008-03-20,835.678
2008-03-21,835.678
2008-03-24,845.379
2008-03-25,891.168
2008-03-26,909.582
2008-03-27,908.912
2008-03-28,907.225
2008-03-31,904.668
2008-04-01,896.025
2008-04-02,923.428
2008-04-03,933.121
2008-04-04,950.161
2008-04-07,965.204
2008-04-08,957.107
2008-04-09,949.799
2008-04-10,933.932
2008-04-11,922.309
2008-04-14,899.08
2008-04-15,913.656
2008-04-16,939.172
2008-04-17,945.25
2008-04-18,924.674
2008-04-21,965.359
2008-04-22,957.347
2008-04-23,969.039
2008-04-24,952.986
2008-04-25,946.505
2008-04-28,956.193
2008-04-29,950.634
2008-04-30,978.75
2008-05-01,972.27
2008-05-02,990.738
2008-05-05,1006.7
2008-05-06,1006.221
2008-05-07,998.205
2008-05-08,1004.529
2008-05-09,1001.707
2008-05-12,1010.448
2008-05-13,1004.214
2008-05-14,999.669
2008-05-15,1008.301
2008-05-16,1025.702
2008-05-19,1033.552
2008-05-20,1036.84
2008-05-21,1035.628
2008-05-22,1025.953
2008-05-23,1016.088
2008-05-26,1003.608
2008-05-27,1006.06
2008-05-28,1000.19
2008-05-29,1007.487
2008-05-30,1012.342
2008-06-02,1014.317
2008-06-03,1001.358
2008-06-04,1010.593
2008-06-05,993.284
2008-06-06,1015.352
2008-06-09,1006.636
2008-06-10,980.469
2008-06-11,971.642
2008-06-12,940.513
2008-06-13,950.177
2008-06-16,949.256
2008-06-17,958.332
2008-06-18,964.05
2008-06-19,964.82
2008-06-20,946.709
2008-06-23,937.975
2008-06-24,952.702
2008-06-25,945.581
2008-06-26,953.445
2008-06-27,954.078
2008-06-30,947.73
2008-07-01,927.829
2008-07-02,929.919
2008-07-03,916.604
2008-07-04,924.336
2008-07-07,904.684
2008-07-08,893.173
2008-07-09,908.526
2008-07-10,907.404
2008-07-11,913.715
2008-07-14,910.8
2008-07-15,908.147
2008-07-16,904.373
2008-07-17,912.821
2008-07-18,892.175
2008-07-21,923.736
2008-07-22,921.066
2008-07-23,921.851
2008-07-24,918.044
2008-07-25,895.587
2008-07-28,896.739
2008-07-29,882.248
2008-07-30,883.338
2008-07-31,890.385
2008-08-01,870.923
2008-08-04,880.484
2008-08-05,857.867
2008-08-06,861.648
2008-08-07,863.329
2008-08-08,854.868
2008-08-11,858.572
2008-08-12,847.611
2008-08-13,824.381
2008-08-14,837.527
2008-08-15,826.89
2008-08-18,829.945
2008-08-19,816.098
2008-08-20,827.548
2008-08-21,829.817
2008-08-22,831.456
2008-08-25,845.355
2008-08-26,835.371
2008-08-27,842.611
2008-08-28,858.083
2008-08-29,867.324
2008-09-01,849.893
2008-09-02,848.885
2008-09-03,834.119
2008-09-04,818.267
2008-09-05,777.002
2008-09-08,818.531
2008-09-09,795.47
2008-09-10,783.297
2008-09-11,766.804
2008-09-12,804.849
2008-09-15,782.46
2008-09-16,742.308
2008-09-17,746.527
2008-09-18,735.973
2008-09-19,783.391
2008-09-22,827.438
2008-09-23,812.182
2008-09-24,816.806
2008-09-25,811.324
2008-09-26,793.184
2008-09-29,757.672
2008-09-30,712.368
2008-10-01,734.835
2008-10-02,712.547
2008-10-03,708.047
2008-10-06,627.021
2008-10-07,638.245
2008-10-08,563.438
2008-10-09,586.848
2008-10-10,501.906
2008-10-13,530.669
2008-10-14,570.337
2008-10-15,560.353
2008-10-16,509.131
2008-10-17,531.879
2008-10-20,555.863
2008-10-21,564.242
2008-10-22,537.012
2008-10-23,506.589
2008-10-24,452.396
2008-10-27,439.045
2008-10-28,450.373
2008-10-29,476.785
2008-10-30,487.319
2008-10-31,481.099
2008-11-03,514.918
2008-11-04,530.126
2008-11-05,552.842
2008-11-06,519.337
2008-11-07,509.602
2008-11-10,533.399
2008-11-11,490.72
2008-11-12,484.856
2008-11-13,463.201
2008-11-14,478.506
2008-11-17,460.273
2008-11-18,449.67
2008-11-19,439.963
2008-11-20,405.212
2008-11-21,408.764
2008-11-24,420.452
2008-11-25,432.754
2008-11-26,426.213
2008-11-27,438.563
2008-11-28,441.681
2008-12-01,435.042
2008-12-02,419.23
2008-12-03,421.601
2008-12-04,420.408
2008-12-05,409.487
2008-12-08,440.879
2008-12-09,437.767
2008-12-10,445.047
2008-12-11,440.645
2008-12-12,425.617
2008-12-15,443.822
2008-12-16,436.329
2008-12-17,456.202
2008-12-18,471.619
2008-12-19,464.142
2008-12-22,456.772
2008-12-23,457.355
2008-12-24,464.386
2008-12-25,464.386
2008-12-26,462.857
2008-12-29,476.581
2008-12-30,476.236
2008-12-31,490.131
2009-01-01,490.131
2009-01-02,492.902
2009-01-05,490.993
2009-01-06,499.497
2009-01-07,504.041
2009-01-08,494.644
2009-01-09,494.559
2009-01-12,476.735
2009-01-13,462.101
2009-01-14,465.412
2009-01-15,443.662
2009-01-16,456.571
2009-01-19,459.675
2009-01-20,442.933
2009-01-21,435.995
2009-01-22,443.523
2009-01-23,423.726
2009-01-26,429.195
2009-01-27,439.28
2009-01-28,440.932
2009-01-29,439.825
2009-01-30,423.811
2009-02-02,416.818
2009-02-03,410.365
2009-02-04,401.455
2009-02-05,395.464
2009-02-06,407.735
2009-02-09,420.498
2009-02-10,414.042
2009-02-11,403.353
2009-02-12,405.337
2009-02-13,421.414
2009-02-16,405.674
2009-02-17,394.442
2009-02-18,384.406
2009-02-19,395.333
2009-02-20,382.751
2009-02-23,376.625
2009-02-24,369.61
2009-02-25,370.846
2009-02-26,377.718
2009-02-27,369.296
2009-03-02,354.906
2009-03-03,354.547
2009-03-04,351.359
2009-03-05,351.319
2009-03-06,344.376
2009-03-09,338.662
2009-03-10,350.783
2009-03-11,360.616
2009-03-12,355.999
2009-03-13,376.373
2009-03-16,381.448
2009-03-17,391.523
2009-03-18,395.708
2009-03-19,418.347
2009-03-20,409.868
2009-03-23,419.743
2009-03-24,428.584
2009-03-25,427.709
2009-03-26,430.676
2009-03-27,433.064
2009-03-30,417.652
2009-03-31,427.861
2009-04-01,424.658
2009-04-02,452.709
2009-04-03,450.559
2009-04-06,454.306
2009-04-07,452.369
2009-04-08,437.759
2009-04-09,452.398
2009-04-10,452.398
2009-04-13,458.802
2009-04-14,467.171
2009-04-15,462.033
2009-04-16,468.675
2009-04-17,469.363
2009-04-20,459.794
2009-04-21,449.247
2009-04-22,445.352
2009-04-23,450.768
2009-04-24,452.877
2009-04-27,459.482
2009-04-28,451.638
2009-04-29,464.527
2009-04-30,485.488
2009-05-01,478.878
2009-05-04,499.247
2009-05-05,499.381
2009-05-06,495.811
2009-05-07,514.818
2009-05-08,515.551
2009-05-11,518.3
2009-05-12,511.284
2009-05-13,503.411
2009-05-14,485.725
2009-05-15,488.225
2009-05-18,490.029
2009-05-19,510.456
2009-05-20,513.267
2009-05-21,509.21
2009-05-22,512.091
2009-05-25,511.374
2009-05-26,516.027
2009-05-27,530.335
2009-05-28,524.272
2009-05-29,542.39
2009-06-01,555.694
2009-06-02,571.605
2009-06-03,573.202
2009-06-04,556.418
2009-06-05,555.502
2009-06-08,544.782
2009-06-09,546.811
2009-06-10,562.684
2009-06-11,574.236
2009-06-12,572.14
2009-06-15,555.826
2009-06-16,547.653
2009-06-17,533.599
2009-06-18,539.958
2009-06-19,544.593
2009-06-22,537.168
2009-06-23,521.532
2009-06-24,535.992
2009-06-25,537.32
2009-06-26,550.69
2009-06-29,543.953
2009-06-30,556.644
2009-07-01,546.086
2009-07-02,537.496
2009-07-03,531.757
2009-07-06,522.197
2009-07-07,524.312
2009-07-08,515.255
2009-07-09,514.13
2009-07-10,512.44
2009-07-13,505.923
2009-07-14,529.121
2009-07-15,552.01
2009-07-16,563.709
2009-07-17,563.523
2009-07-20,578.371
2009-07-21,579.66
2009-07-22,585.789
2009-07-23,595.927
2009-07-24,595.779
2009-07-27,604.518
2009-07-28,614.974
2009-07-29,600.377
2009-07-30,612.581
2009-07-31,620.653
2009-08-03,626.793
2009-08-04,626.929
2009-08-05,615.875
2009-08-06,626.159
2009-08-07,623.59
2009-08-10,627.308
2009-08-11,626.364
2009-08-12,625.315
2009-08-13,652.281
2009-08-14,648.894
2009-08-17,625.51
2009-08-18,628.611
2009-08-19,634.783
2009-08-20,634.835
2009-08-21,626.433
2009-08-24,646.264
2009-08-25,643.81
2009-08-26,644.641
2009-08-27,647.724
2009-08-28,665.122
2009-08-31,661.247
2009-09-01,661.256
2009-09-02,647.081
2009-09-03,651.238
2009-09-04,658.668
2009-09-07,670.409
2009-09-08,684.334
2009-09-09,683.802
2009-09-10,689.563
2009-09-11,693.437
2009-09-14,682.465
2009-09-15,686.854
2009-09-16,707.295
2009-09-17,722.111
2009-09-18,713.969
2009-09-21,707.993
2009-09-22,714.256
2009-09-23,723.75
2009-09-24,716.527
2009-09-25,708.523
2009-09-28,704.436
2009-09-29,711.536
2009-09-30,728.136
2009-10-01,720.609
2009-10-02,697.226
2009-10-05,701.184
2009-10-06,714.372
2009-10-07,728.916
2009-10-08,750.076
2009-10-09,745.491
2009-10-12,749.181
2009-10-13,754.875
2009-10-14,765.018
2009-10-15,778.603
2009-10-16,768.634
2009-10-19,769.621
2009-10-20,780.711
2009-10-21,784.412
2009-10-22,774.354
2009-10-23,774.412
2009-10-26,762.529
2009-10-27,742.378
2009-10-28,723.419
2009-10-29,717.376
2009-10-30,722.794
2009-11-02,707.551
2009-11-03,704.54
2009-11-04,709.076
2009-11-05,704.718
2009-11-06,724.236
2009-11-09,746.641
2009-11-10,752.083
2009-11-11,756.104
2009-11-12,753.057
2009-11-13,751.245
2009-11-16,767.755
2009-11-17,756.676
2009-11-18,757.972
2009-11-19,745.216
2009-11-20,735.274
2009-11-23,750.783
2009-11-24,737.157
2009-11-25,744.86
2009-11-26,730.109
2009-11-27,709.385
2009-11-30,731.805
2009-12-01,742.379
2009-12-02,751.305
2009-12-03,752.449
2009-12-04,736.116
2009-12-07,735.044
2009-12-08,730.643
2009-12-09,725.834
2009-12-10,728.684
2009-12-11,729.123
2009-12-14,735.869
2009-12-15,737.747
2009-12-16,726.649
2009-12-17,720.062
2009-12-18,720.956
2009-12-21,716.262
2009-12-22,720.58
2009-12-23,729.936
2009-12-24,734.219
2009-12-25,734.219
2009-12-28,738.422
2009-12-29,755.942
2009-12-30,750.665
2009-12-31,764.124
2010-01-01,764.124
2010-01-04,776.896
2010-01-05,787.841
2010-01-06,787.915
2010-01-07,791.45
2010-01-08,791.681
2010-01-11,810.152
2010-01-12,796.178
2010-01-13,785.493
2010-01-14,793.887
2010-01-15,787.753
2010-01-18,790.651
2010-01-19,777.152
2010-01-20,768.481
2010-01-21,753.761
2010-01-22,745.745
2010-01-25,741.056
2010-01-26,737.119
2010-01-27,726.878
2010-01-28,732.799
2010-01-29,709.396
2010-02-01,700.038
2010-02-02,711.146
2010-02-03,719.238
2010-02-04,705.678
2010-02-05,685.97
2010-02-08,687.633
2010-02-09,690.262
2010-02-10,696.761
2010-02-11,709.966
2010-02-12,706.83
2010-02-15,705.362
2010-02-16,714.047
2010-02-17,724.893
2010-02-18,726.979
2010-02-19,715.951
2010-02-22,731.798
2010-02-23,729.564
2010-02-24,722.851
2010-02-25,701.139
2010-02-26,711.075
2010-03-01,723.548
2010-03-02,728.24
2010-03-03,734.36
2010-03-04,732.042
2010-03-05,742.131
2010-03-08,753.262
2010-03-09,754.806
2010-03-10,756.361
2010-03-11,753.547
2010-03-12,755.268
2010-03-15,747.414
2010-03-16,752.353
2010-03-17,769.552
2010-03-18,768.555
2010-03-19,765.709
2010-03-22,758.133
2010-03-23,767.02
2010-03-24,761.802
2010-03-25,760.127
2010-03-26,757.344
2010-03-29,767.088
2010-03-30,773.294
2010-03-31,769.237
2010-04-01,776.146
2010-04-02,776.146
2010-04-05,775.682
2010-04-06,785.375
2010-04-07,787.81
2010-04-08,785.314
2010-04-09,790.586
2010-04-12,794.252
2010-04-13,782.931
2010-04-14,794.557
2010-04-15,795.482
2010-04-16,785.823
2010-04-19,768.845
2010-04-20,777.993
2010-04-21,785.5
2010-04-22,775.079
2010-04-23,772.665
2010-04-26,777.192
2010-04-27,774.32
2010-04-28,761.785
2010-04-29,765.478
2010-04-30,770.418
2010-05-03,763.661
2010-05-04,747.208
2010-05-05,735.556
2010-05-06,720.69
2010-05-07,697.086
2010-05-10,722.008
2010-05-11,713.946
2010-05-12,718.293
2010-05-13,731.32
2010-05-14,720.092
2010-05-17,691.368
2010-05-18,685.424
2010-05-19,650.05
2010-05-20,624.835
2010-05-21,619.451
2010-05-24,629.414
2010-05-25,600.624
2010-05-26,618.3
2010-05-27,635.072
2010-05-28,648.86
2010-05-31,640.858
2010-06-01,641.26
2010-06-02,630.054
2010-06-03,652.751
2010-06-04,640.045
2010-06-07,609.293
2010-06-08,615.883
2010-06-09,629.045
2010-06-10,647.652
2010-06-11,655.375
2010-06-14,667.493
2010-06-15,668.856
2010-06-16,679.902
2010-06-17,674.171
2010-06-18,680.451
2010-06-21,696.853
2010-06-22,686.973
2010-06-23,668.94
2010-06-24,667.069
2010-06-25,660.302
2010-06-28,661.743
2010-06-29,643.439
2010-06-30,629.013
2010-07-01,618.508
2010-07-02,626.543
2010-07-05,617.098
2010-07-06,634.312
2010-07-07,636.652
2010-07-08,659.998
2010-07-09,665.906
2010-07-12,666.18
2010-07-13,663.273
2010-07-14,677.495
2010-07-15,676.765
2010-07-16,672.545
2010-07-19,658.106
2010-07-20,671.99
2010-07-21,679.562
2010-07-22,684.213
2010-07-23,698.387
2010-07-26,704.489
2010-07-27,706.678
2010-07-28,701.49
2010-07-29,703.732
2010-07-30,701.441
2010-08-02,715.162
2010-08-03,719.448
2010-08-04,713.775
2010-08-05,716.182
2010-08-06,718.937
2010-08-09,720.834
2010-08-10,710.734
2010-08-11,692.33
2010-08-12,682.34
2010-08-13,694.102
2010-08-16,691.447
2010-08-17,703.619
2010-08-18,701.968
2010-08-19,701.023
2010-08-20,685.077
2010-08-23,692.782
2010-08-24,684.868
2010-08-25,667.939
2010-08-26,676.863
2010-08-27,686.186
2010-08-30,701.721
2010-08-31,691.341
2010-09-01,719.978
2010-09-02,726.126
2010-09-03,734.796
2010-09-06,745.006
