Date,KOKUSAI INDEX (WORLD ex JP) VALUE Standard (Large+Mid Cap)
2005-06-10,5852.443
2005-06-13,5855.359
2005-06-14,5871.898
2005-06-15,5889.812
2005-06-16,5915.562
2005-06-17,5970.46
2005-06-20,5950.185
2005-06-21,5946.689
2005-06-22,5954.078
2005-06-23,5916.417
2005-06-24,5882.06
2005-06-27,5874.24
2005-06-28,5908.691
2005-06-29,5908.573
2005-06-30,5880.226
2005-07-01,5883.795
2005-07-04,5881.238
2005-07-05,5903.947
2005-07-06,5890.659
2005-07-07,5861.097
2005-07-08,5925.349
2005-07-11,5982.386
2005-07-12,6001.709
2005-07-13,6002.858
2005-07-14,6023.02
2005-07-15,6010.651
2005-07-18,5987.158
2005-07-19,6000.275
2005-07-20,6011.931
2005-07-21,6009.651
2005-07-22,6036.89
2005-07-25,6025.429
2005-07-26,6018.802
2005-07-27,6042.58
2005-07-28,6074.887
2005-07-29,6059.048
2005-08-01,6073.108
2005-08-02,6121.39
2005-08-03,6141.64
2005-08-04,6104.928
2005-08-05,6051.804
2005-08-08,6063.688
2005-08-09,6095.169
2005-08-10,6132.493
2005-08-11,6169.417
2005-08-12,6145.521
2005-08-15,6137.558
2005-08-16,6089.298
2005-08-17,6079.963
2005-08-18,6033.949
2005-08-19,6054.551
2005-08-22,6083.387
2005-08-23,6049.989
2005-08-24,6025.348
2005-08-25,6027.855
2005-08-26,5999.196
2005-08-29,6010.088
2005-08-30,5988.455
2005-08-31,6067.859
2005-09-01,6129.2
2005-09-02,6133.231
2005-09-05,6142.049
2005-09-06,6196.148
2005-09-07,6209.46
2005-09-08,6187.26
2005-09-09,6232.17
2005-09-12,6203.267
2005-09-13,6162.959
2005-09-14,6175.563
2005-09-15,6165.685
2005-09-16,6218.486
2005-09-19,6197.652
2005-09-20,6185.335
2005-09-21,6139.48
2005-09-22,6119.522
2005-09-23,6114.903
2005-09-26,6145.011
2005-09-27,6137.116
2005-09-28,6162.05
2005-09-29,6190.363
2005-09-30,6201.06
2005-10-03,6184.791
2005-10-04,6144.413
2005-10-05,6061.99
2005-10-06,6043.051
2005-10-07,6046.196
2005-10-10,6010.029
2005-10-11,5998.773
2005-10-12,5967.838
2005-10-13,5915.877
2005-10-14,5972.275
2005-10-17,5981.268
2005-10-18,5910.053
2005-10-19,5929.179
2005-10-20,5880.515
2005-10-21,5880.895
2005-10-24,5963.227
2005-10-25,5976.756
2005-10-26,5976.159
2005-10-27,5933.168
2005-10-28,5980.738
2005-10-31,6028.738
2005-11-01,6023.784
2005-11-02,6082.06
2005-11-03,6120.551
2005-11-04,6080.569
2005-11-07,6087.842
2005-11-08,6073.63
2005-11-09,6082.695
2005-11-10,6113.902
2005-11-11,6149.886
2005-11-14,6145.106
2005-11-15,6123.436
2005-11-16,6111.113
2005-11-17,6169.71
2005-11-18,6208.166
2005-11-21,6251.291
2005-11-22,6268.309
2005-11-23,6313.529
2005-11-24,6314.378
2005-11-25,6314.226
2005-11-28,6284.482
2005-11-29,6284.688
2005-11-30,6243.592
2005-12-01,6303.32
2005-12-02,6315.941
2005-12-05,6320.726
2005-12-06,6340.462
2005-12-07,6305.975
2005-12-08,6318.124
2005-12-09,6326.45
2005-12-12,6353.647
2005-12-13,6383.22
2005-12-14,6419.069
2005-12-15,6389.338
2005-12-16,6411.728
2005-12-19,6393.14
2005-12-20,6376.767
2005-12-21,6387.249
2005-12-22,6410.948
2005-12-23,6413.857
2005-12-26,6413.857
2005-12-27,6383.656
2005-12-28,6397.613
2005-12-29,6391.326
2005-12-30,6352.512
2006-01-02,6360.537
2006-01-03,6477.867
2006-01-04,6535.89
2006-01-05,6528.756
2006-01-06,6589.989
2006-01-09,6593.019
2006-01-10,6578.195
2006-01-11,6618.534
2006-01-12,6589.941
2006-01-13,6588.042
2006-01-16,6600.505
2006-01-17,6551.937
2006-01-18,6516.755
2006-01-19,6553.607
2006-01-20,6468.183
2006-01-23,6513.376
2006-01-24,6506.867
2006-01-25,6533.602
2006-01-26,6591.241
2006-01-27,6630.129
2006-01-30,6626.406
2006-01-31,6628.658
2006-02-01,6654.726
2006-02-02,6592.173
2006-02-03,6550.309
2006-02-06,6565.644
2006-02-07,6520.067
2006-02-08,6544.242
2006-02-09,6577.918
2006-02-10,6568.979
2006-02-13,6574.294
2006-02-14,6603.262
2006-02-15,6619.723
2006-02-16,6656.874
2006-02-17,6674.309
2006-02-20,6688.949
2006-02-21,6681.093
2006-02-22,6728.416
2006-02-23,6719.998
2006-02-24,6724.533
2006-02-27,6739.048
2006-02-28,6684.941
2006-03-01,6730.025
2006-03-02,6710.384
2006-03-03,6708.282
2006-03-06,6697.072
2006-03-07,6651.745
2006-03-08,6644.659
2006-03-09,6644.919
2006-03-10,6685.86
2006-03-13,6725.464
2006-03-14,6792.008
2006-03-15,6818.953
2006-03-16,6862.487
2006-03-17,6867.188
2006-03-20,6861.258
2006-03-21,6824.329
2006-03-22,6859.716
2006-03-23,6824.749
2006-03-24,6847.091
2006-03-27,6824.864
2006-03-28,6791.593
2006-03-29,6808.636
2006-03-30,6850.953
2006-03-31,6811.707
2006-04-03,6847.255
2006-04-04,6893.012
2006-04-05,6925.136
2006-04-06,6915.744
2006-04-07,6838.942
2006-04-10,6851.496
2006-04-11,6800.198
2006-04-12,6793.177
2006-04-13,6794.097
2006-04-14,6794.097
2006-04-17,6832.625
2006-04-18,6909.114
2006-04-19,6961.735
2006-04-20,6968.638
2006-04-21,7004.935
2006-04-24,6989.588
2006-04-25,6981.58
2006-04-26,7016.053
2006-04-27,7044.044
2006-04-28,7070.604
2006-05-01,7064.301
2006-05-02,7122.281
2006-05-03,7086.317
2006-05-04,7121.918
2006-05-05,7213.098
2006-05-08,7210.208
2006-05-09,7236.562
2006-05-10,7230.812
2006-05-11,7174.633
2006-05-12,7075.663
2006-05-15,7034.409
2006-05-16,7041.655
2006-05-17,6873.085
2006-05-18,6834.651
2006-05-19,6834.989
2006-05-22,6776.865
2006-05-23,6825.956
2006-05-24,6771.873
2006-05-25,6855.608
2006-05-26,6919.149
2006-05-29,6926.819
2006-05-30,6839.486
2006-05-31,6886.072
2006-06-01,6942.066
2006-06-02,6989.297
2006-06-05,6909.248
2006-06-06,6826.333
2006-06-07,6816.377
2006-06-08,6730.83
2006-06-09,6767.631
2006-06-12,6698.243
2006-06-13,6577.949
2006-06-14,6598.0
2006-06-15,6727.525
2006-06-16,6706.448
2006-06-19,6666.332
2006-06-20,6684.02
2006-06-21,6727.696
2006-06-22,6712.95
2006-06-23,6695.752
2006-06-26,6723.96
2006-06-27,6689.584
2006-06-28,6705.222
2006-06-29,6831.321
2006-06-30,6913.868
2006-07-03,6966.059
2006-07-04,6977.991
2006-07-05,6912.538
2006-07-06,6963.22
2006-07-07,6957.983
2006-07-10,6961.173
2006-07-11,6951.308
2006-07-12,6903.897
2006-07-13,6817.733
2006-07-14,6756.53
2006-07-17,6716.946
2006-07-18,6719.438
2006-07-19,6862.877
2006-07-20,6864.387
2006-07-21,6830.954
2006-07-24,6926.235
2006-07-25,6957.663
2006-07-26,6975.528
2006-07-27,7022.496
2006-07-28,7095.05
2006-07-31,7075.049
2006-08-01,7042.133
2006-08-02,7103.832
2006-08-03,7092.083
2006-08-04,7146.495
2006-08-07,7106.902
2006-08-08,7099.585
2006-08-09,7106.235
2006-08-10,7073.903
2006-08-11,7065.121
2006-08-14,7083.563
2006-08-15,7164.347
2006-08-16,7211.485
2006-08-17,7224.101
2006-08-18,7225.821
2006-08-21,7236.517
2006-08-22,7232.949
2006-08-23,7210.431
2006-08-24,7225.004
2006-08-25,7207.231
2006-08-28,7249.905
2006-08-29,7252.015
2006-08-30,7276.979
2006-08-31,7264.689
2006-09-01,7301.633
2006-09-04,7330.207
2006-09-05,7314.587
2006-09-06,7252.915
2006-09-07,7195.79
2006-09-08,7206.018
2006-09-11,7187.771
2006-09-12,7257.011
2006-09-13,7283.759
2006-09-14,7296.015
2006-09-15,7292.536
2006-09-18,7306.654
2006-09-19,7291.468
2006-09-20,7330.46
2006-09-21,7329.587
2006-09-22,7310.576
2006-09-25,7332.235
2006-09-26,7383.087
2006-09-27,7412.651
2006-09-28,7417.768
2006-09-29,7403.162
2006-10-02,7418.61
2006-10-03,7417.255
2006-10-04,7473.481
2006-10-05,7501.171
2006-10-06,7474.918
2006-10-09,7481.386
2006-10-10,7498.824
2006-10-11,7492.118
2006-10-12,7548.892
2006-10-13,7562.059
2006-10-16,7584.772
2006-10-17,7544.597
2006-10-18,7577.515
2006-10-19,7591.2
2006-10-20,7610.286
2006-10-23,7632.971
2006-10-24,7635.025
2006-10-25,7673.638
2006-10-26,7715.198
2006-10-27,7697.719
2006-10-30,7685.501
2006-10-31,7697.579
2006-11-01,7682.221
2006-11-02,7667.072
2006-11-03,7657.743
2006-11-06,7737.001
2006-11-07,7778.035
2006-11-08,7786.088
2006-11-09,7763.953
2006-11-10,7785.164
2006-11-13,7791.281
2006-11-14,7805.204
2006-11-15,7826.823
2006-11-16,7841.62
2006-11-17,7838.531
2006-11-20,7834.615
2006-11-21,7850.695
2006-11-22,7879.568
2006-11-23,7878.276
2006-11-24,7872.444
2006-11-27,7788.641
2006-11-28,7795.067
2006-11-29,7882.212
2006-11-30,7893.659
2006-12-01,7879.507
2006-12-04,7919.647
2006-12-05,7955.326
2006-12-06,7955.746
2006-12-07,7954.367
2006-12-08,7965.661
2006-12-11,7981.053
2006-12-12,8003.659
2006-12-13,8025.628
2006-12-14,8074.329
2006-12-15,8079.209
2006-12-18,8060.202
2006-12-19,8077.826
2006-12-20,8095.49
2006-12-21,8074.531
2006-12-22,8040.412
2006-12-25,8040.412
2006-12-26,8057.512
2006-12-27,8128.645
2006-12-28,8130.547
2006-12-29,8103.827
2007-01-01,8103.827
2007-01-02,8167.322
2007-01-03,8143.477
2007-01-04,8093.245
2007-01-05,8009.067
2007-01-08,8014.369
2007-01-09,8014.072
2007-01-10,7973.245
2007-01-11,8030.9
2007-01-12,8081.82
2007-01-15,8108.407
2007-01-16,8090.915
2007-01-17,8089.818
2007-01-18,8091.32
2007-01-19,8131.448
2007-01-22,8110.647
2007-01-23,8149.779
2007-01-24,8193.989
2007-01-25,8132.941
2007-01-26,8091.501
2007-01-29,8099.878
2007-01-30,8148.689
2007-01-31,8166.42
2007-02-01,8243.666
2007-02-02,8253.607
2007-02-05,8248.282
2007-02-06,8274.699
2007-02-07,8298.723
2007-02-08,8271.085
2007-02-09,8248.689
2007-02-12,8208.919
2007-02-13,8270.861
2007-02-14,8349.675
2007-02-15,8351.367
2007-02-16,8341.706
2007-02-19,8359.293
2007-02-20,8366.21
2007-02-21,8331.049
2007-02-22,8333.519
2007-02-23,8339.891
2007-02-26,8366.034
2007-02-27,8134.462
2007-02-28,8080.659
2007-03-01,8030.49
2007-03-02,7968.326
2007-03-05,7859.204
2007-03-06,7964.565
2007-03-07,7987.19
2007-03-08,8059.034
2007-03-09,8074.119
2007-03-12,8086.169
2007-03-13,7959.713
2007-03-14,7893.864
2007-03-15,7979.705
2007-03-16,7961.862
2007-03-19,8062.887
2007-03-20,8121.998
2007-03-21,8218.873
2007-03-22,8290.991
2007-03-23,8304.817
2007-03-26,8294.071
2007-03-27,8269.579
2007-03-28,8218.1
2007-03-29,8271.541
2007-03-30,8253.72
2007-04-02,8295.56
2007-04-03,8370.494
2007-04-04,8376.46
2007-04-05,8411.195
2007-04-06,8411.195
2007-04-09,8396.683
2007-04-10,8454.319
2007-04-11,8427.052
2007-04-12,8458.416
2007-04-13,8505.046
2007-04-16,8611.388
2007-04-17,8625.399
2007-04-18,8632.883
2007-04-19,8604.822
2007-04-20,8697.824
2007-04-23,8671.545
2007-04-24,8647.803
2007-04-25,8743.468
2007-04-26,8733.183
2007-04-27,8727.126
2007-04-30,8700.71
2007-05-01,8697.485
2007-05-02,8749.719
2007-05-03,8787.406
2007-05-04,8829.476
2007-05-07,8865.353
2007-05-08,8807.292
2007-05-09,8837.609
2007-05-10,8742.641
2007-05-11,8813.043
2007-05-14,8810.304
2007-05-15,8840.896
2007-05-16,8862.002
2007-05-17,8855.842
2007-05-18,8918.781
2007-05-21,8927.665
2007-05-22,8921.306
2007-05-23,8954.425
2007-05-24,8860.74
2007-05-25,8890.91
2007-05-28,8897.885
2007-05-29,8917.401
2007-05-30,8934.302
2007-05-31,8965.574
2007-06-01,9014.709
2007-06-04,9033.349
2007-06-05,8994.083
2007-06-06,8895.363
2007-06-07,8764.538
2007-06-08,8789.346
2007-06-11,8821.17
2007-06-12,8735.056
2007-06-13,8815.208
2007-06-14,8888.639
2007-06-15,8977.627
2007-06-18,8971.697
2007-06-19,8986.407
2007-06-20,8921.869
2007-06-21,8909.948
2007-06-22,8833.375
2007-06-25,8817.412
2007-06-26,8779.217
2007-06-27,8785.431
2007-06-28,8836.124
2007-06-29,8862.355
2007-07-02,8938.71
2007-07-03,8982.222
2007-07-04,8999.742
2007-07-05,8958.291
2007-07-06,9012.731
2007-07-09,9031.008
2007-07-10,8932.706
2007-07-11,8948.976
2007-07-12,9088.782
2007-07-13,9134.281
2007-07-16,9132.566
2007-07-17,9119.146
2007-07-18,9075.493
2007-07-19,9124.29
2007-07-20,9021.003
2007-07-23,9062.024
2007-07-24,8890.95
2007-07-25,8855.699
2007-07-26,8629.27
2007-07-27,8499.723
2007-07-30,8532.529
2007-07-31,8558.824
2007-08-01,8524.041
2007-08-02,8571.916
2007-08-03,8403.518
2007-08-06,8500.379
2007-08-07,8592.916
2007-08-08,8756.538
2007-08-09,8502.216
2007-08-10,8376.185
2007-08-13,8431.808
2007-08-14,8290.707
2007-08-15,8190.974
2007-08-16,8095.865
2007-08-17,8343.891
2007-08-20,8365.402
2007-08-21,8372.258
2007-08-22,8481.595
2007-08-23,8510.17
2007-08-24,8575.595
2007-08-27,8541.959
2007-08-28,8350.79
2007-08-29,8460.71
2007-08-30,8461.476
2007-08-31,8557.405
2007-09-03,8568.713
2007-09-04,8640.22
2007-09-05,8538.149
2007-09-06,8573.323
2007-09-07,8438.741
2007-09-10,8405.113
2007-09-11,8534.184
2007-09-12,8566.428
2007-09-13,8647.129
2007-09-14,8614.157
2007-09-17,8538.905
2007-09-18,8730.786
2007-09-19,8893.31
2007-09-20,8861.491
2007-09-21,8894.686
2007-09-24,8847.891
2007-09-25,8809.457
2007-09-26,8862.415
2007-09-27,8931.163
2007-09-28,8924.195
2007-10-01,9031.784
2007-10-02,9036.079
2007-10-03,9024.48
2007-10-04,9045.418
2007-10-05,9128.024
2007-10-08,9069.359
2007-10-09,9138.792
2007-10-10,9132.755
2007-10-11,9159.689
2007-10-12,9156.143
2007-10-15,9097.837
2007-10-16,9001.132
2007-10-17,9026.306
2007-10-18,8999.813
2007-10-19,8846.975
2007-10-22,8782.378
2007-10-23,8874.51
2007-10-24,8841.79
2007-10-25,8895.787
2007-10-26,9030.852
2007-10-29,9096.236
2007-10-30,9046.284
2007-10-31,9151.897
2007-11-01,8916.178
2007-11-02,8860.606
2007-11-05,8796.744
2007-11-06,8889.828
2007-11-07,8737.518
2007-11-08,8713.536
2007-11-09,8593.302
2007-11-12,8510.037
2007-11-13,8685.924
2007-11-14,8706.659
2007-11-15,8550.262
2007-11-16,8523.256
2007-11-19,8372.034
2007-11-20,8443.248
2007-11-21,8275.954
2007-11-22,8296.314
2007-11-23,8411.802
2007-11-26,8288.769
2007-11-27,8352.593
2007-11-28,8555.121
2007-11-29,8573.737
2007-11-30,8663.585
2007-12-03,8619.608
2007-12-04,8543.02
2007-12-05,8654.129
2007-12-06,8734.418
2007-12-07,8765.253
2007-12-10,8840.644
2007-12-11,8697.593
2007-12-12,8720.4
2007-12-13,8608.638
2007-12-14,8509.765
2007-12-17,8362.657
2007-12-18,8394.86
2007-12-19,8366.971
2007-12-20,8369.337
2007-12-21,8501.611
2007-12-24,8558.471
2007-12-25,8558.471
2007-12-26,8579.507
2007-12-27,8540.32
2007-12-28,8572.273
2007-12-31,8529.323
2008-01-01,8529.323
2008-01-02,8451.422
2008-01-03,8442.327
2008-01-04,8307.143
2008-01-07,8315.816
2008-01-08,8241.705
2008-01-09,8242.898
2008-01-10,8265.241
2008-01-11,8223.519
2008-01-14,8282.14
2008-01-15,8074.574
2008-01-16,7991.19
2008-01-17,7832.934
2008-01-18,7719.272
2008-01-21,7480.934
2008-01-22,7538.761
2008-01-23,7578.868
2008-01-24,7805.637
2008-01-25,7741.698
2008-01-28,7823.256
2008-01-29,7900.398
2008-01-30,7852.259
2008-01-31,7920.205
2008-02-01,8045.704
2008-02-04,8003.277
2008-02-05,7708.827
2008-02-06,7686.419
2008-02-07,7637.966
2008-02-08,7608.662
2008-02-11,7566.642
2008-02-12,7726.769
2008-02-13,7768.288
2008-02-14,7728.558
2008-02-15,7689.273
2008-02-18,7738.567
2008-02-19,7765.27
2008-02-20,7723.361
2008-02-21,7720.748
2008-02-22,7739.976
2008-02-25,7875.204
2008-02-26,7972.257
2008-02-27,8006.64
2008-02-28,7912.809
2008-02-29,7732.394
2008-03-03,7672.123
2008-03-04,7606.0
2008-03-05,7685.467
2008-03-06,7540.252
2008-03-07,7466.192
2008-03-10,7367.445
2008-03-11,7595.392
2008-03-12,7636.379
2008-03-13,7609.856
2008-03-14,7478.672
2008-03-17,7325.322
2008-03-18,7637.019
2008-03-19,7502.814
2008-03-20,7566.605
2008-03-21,7566.605
2008-03-24,7618.696
2008-03-25,7785.692
2008-03-26,7750.458
2008-03-27,7759.998
2008-03-28,7687.914
2008-03-31,7716.428
2008-04-01,7937.092
2008-04-02,8003.95
2008-04-03,7999.125
2008-04-04,8020.777
2008-04-07,8057.647
2008-04-08,8003.412
2008-04-09,7944.821
2008-04-10,7941.749
2008-04-11,7813.629
2008-04-14,7758.056
2008-04-15,7787.738
2008-04-16,7978.313
2008-04-17,7973.582
2008-04-18,8077.873
2008-04-21,8065.929
2008-04-22,8031.49
2008-04-23,8015.442
2008-04-24,8022.883
2008-04-25,8100.864
2008-04-28,8121.451
2008-04-29,8081.602
2008-04-30,8093.277
2008-05-01,8130.782
2008-05-02,8226.738
2008-05-05,8208.059
2008-05-06,8228.597
2008-05-07,8129.778
2008-05-08,8124.283
2008-05-09,8055.762
2008-05-12,8142.029
2008-05-13,8117.576
2008-05-14,8154.513
2008-05-15,8211.391
2008-05-16,8257.073
2008-05-19,8290.591
2008-05-20,8216.707
2008-05-21,8148.767
2008-05-22,8163.346
2008-05-23,8054.22
2008-05-26,8044.505
2008-05-27,8023.143
2008-05-28,8038.854
2008-05-29,8059.065
2008-05-30,8065.949
2008-06-02,7969.515
2008-06-03,7936.552
2008-06-04,7881.721
2008-06-05,7986.508
2008-06-06,7821.55
2008-06-09,7784.358
2008-06-10,7694.82
2008-06-11,7590.344
2008-06-12,7587.426
2008-06-13,7651.108
2008-06-16,7668.144
2008-06-17,7662.988
2008-06-18,7563.099
2008-06-19,7527.643
2008-06-20,7422.402
2008-06-23,7380.367
2008-06-24,7386.031
2008-06-25,7452.33
2008-06-26,7291.48
2008-06-27,7249.714
2008-06-30,7276.468
2008-07-01,7217.166
2008-07-02,7168.431
2008-07-03,7182.845
2008-07-04,7141.248
2008-07-07,7103.845
2008-07-08,7145.876
2008-07-09,7117.42
2008-07-10,7092.447
2008-07-11,6982.203
2008-07-14,6931.104
2008-07-15,6798.426
2008-07-16,6914.459
2008-07-17,7086.344
2008-07-18,7163.815
2008-07-21,7194.841
2008-07-22,7242.885
2008-07-23,7333.724
2008-07-24,7183.676
2008-07-25,7148.935
2008-07-28,7025.522
2008-07-29,7095.667
2008-07-30,7211.608
2008-07-31,7159.577
2008-08-01,7112.243
2008-08-04,7061.139
2008-08-05,7236.257
2008-08-06,7263.706
2008-08-07,7153.633
2008-08-08,7207.82
2008-08-11,7292.137
2008-08-12,7195.842
2008-08-13,7068.222
2008-08-14,7111.388
2008-08-15,7101.161
2008-08-18,7036.839
2008-08-19,6897.559
2008-08-20,6947.699
2008-08-21,6959.888
2008-08-22,7051.629
2008-08-25,6954.883
2008-08-26,6945.647
2008-08-27,7001.878
2008-08-28,7133.676
2008-08-29,7107.703
2008-09-01,7068.345
2008-09-02,7084.19
2008-09-03,7060.889
2008-09-04,6847.4
2008-09-05,6788.724
2008-09-08,7006.216
2008-09-09,6826.16
2008-09-10,6805.615
2008-09-11,6788.129
2008-09-12,6883.318
2008-09-15,6543.184
2008-09-16,6520.46
2008-09-17,6278.015
2008-09-18,6474.516
2008-09-19,6969.118
2008-09-22,6798.044
2008-09-23,6700.582
2008-09-24,6671.604
2008-09-25,6820.904
2008-09-26,6776.432
2008-09-29,6233.355
2008-09-30,6402.188
2008-10-01,6448.242
2008-10-02,6255.664
2008-10-03,6275.136
2008-10-06,5875.544
2008-10-07,5662.225
2008-10-08,5454.874
2008-10-09,5124.229
2008-10-10,4876.585
2008-10-13,5389.725
2008-10-14,5548.822
2008-10-15,5114.919
2008-10-16,5083.476
2008-10-17,5140.865
2008-10-20,5375.44
2008-10-21,5256.778
2008-10-22,4905.936
2008-10-23,4955.508
2008-10-24,4709.938
2008-10-27,4502.812
2008-10-28,4822.418
2008-10-29,5006.031
2008-10-30,5110.064
2008-10-31,5173.16
2008-11-03,5210.265
2008-11-04,5482.307
2008-11-05,5288.357
2008-11-06,4967.1
2008-11-07,5083.557
2008-11-10,5051.27
2008-11-11,4861.469
2008-11-12,4638.369
2008-11-13,4824.662
2008-11-14,4747.673
2008-11-17,4616.968
2008-11-18,4653.394
2008-11-19,4387.782
2008-11-20,4095.367
2008-11-21,4218.1
2008-11-24,4585.47
2008-11-25,4676.49
2008-11-26,4771.129
2008-11-27,4816.226
2008-11-28,4867.579
2008-12-01,4448.039
2008-12-02,4615.766
2008-12-03,4697.368
2008-12-04,4605.421
2008-12-05,4633.569
2008-12-08,4937.138
2008-12-09,4867.609
2008-12-10,4924.874
2008-12-11,4851.003
2008-12-12,4832.077
2008-12-15,4813.698
2008-12-16,5000.028
2008-12-17,5025.838
2008-12-18,4962.459
2008-12-19,4889.965
2008-12-22,4794.753
2008-12-23,4767.039
2008-12-24,4787.521
2008-12-25,4787.521
2008-12-26,4810.308
2008-12-29,4851.87
2008-12-30,4948.069
2008-12-31,4982.723
2009-01-01,4982.723
2009-01-02,5146.174
2009-01-05,5119.069
2009-01-06,5153.366
2009-01-07,5057.344
2009-01-08,5058.616
2009-01-09,4959.372
2009-01-12,4825.127
2009-01-13,4773.391
2009-01-14,4581.025
2009-01-15,4519.541
2009-01-16,4570.605
2009-01-19,4514.88
2009-01-20,4268.045
2009-01-21,4376.288
2009-01-22,4318.697
2009-01-23,4303.353
2009-01-26,4416.918
2009-01-27,4458.999
2009-01-28,4649.772
2009-01-29,4485.517
2009-01-30,4379.08
2009-02-02,4327.601
2009-02-03,4402.685
2009-02-04,4415.091
2009-02-05,4437.625
2009-02-06,4564.343
2009-02-09,4622.684
2009-02-10,4404.593
2009-02-11,4398.511
2009-02-12,4356.68
2009-02-13,4345.122
2009-02-16,4299.346
2009-02-17,4075.351
2009-02-18,4049.17
2009-02-19,4039.593
2009-02-20,3922.989
2009-02-23,3840.377
2009-02-24,3940.969
2009-02-25,3916.195
2009-02-26,3957.566
2009-02-27,3834.455
2009-03-02,3614.926
2009-03-03,3562.157
2009-03-04,3659.983
2009-03-05,3483.248
2009-03-06,3478.078
2009-03-09,3445.292
2009-03-10,3695.281
2009-03-11,3707.783
2009-03-12,3835.685
2009-03-13,3886.461
2009-03-16,3945.331
2009-03-17,4021.027
2009-03-18,4108.112
2009-03-19,4162.255
2009-03-20,4076.501
2009-03-23,4339.294
2009-03-24,4271.836
2009-03-25,4313.248
2009-03-26,4378.008
2009-03-27,4279.59
2009-03-30,4070.851
2009-03-31,4180.404
2009-04-01,4261.705
2009-04-02,4468.29
2009-04-03,4496.721
2009-04-06,4462.52
2009-04-07,4358.33
2009-04-08,4378.767
2009-04-09,4563.532
2009-04-10,4563.662
2009-04-13,4598.385
2009-04-14,4562.952
2009-04-15,4594.155
2009-04-16,4666.768
2009-04-17,4706.696
2009-04-20,4460.887
2009-04-21,4528.009
2009-04-22,4537.074
2009-04-23,4577.476
2009-04-24,4693.445
2009-04-27,4638.975
2009-04-28,4587.852
2009-04-29,4726.341
2009-04-30,4765.704
2009-05-01,4785.792
2009-05-04,4969.215
2009-05-05,4978.015
2009-05-06,5087.841
2009-05-07,5049.899
2009-05-08,5206.589
2009-05-11,5101.458
2009-05-12,5082.608
2009-05-13,4915.119
2009-05-14,4949.166
2009-05-15,4918.808
2009-05-18,5054.495
2009-05-19,5112.335
2009-05-20,5125.398
2009-05-21,5024.159
2009-05-22,5055.46
2009-05-25,5059.306
2009-05-26,5157.189
2009-05-27,5107.928
2009-05-28,5139.628
2009-05-29,5224.371
2009-06-01,5375.155
2009-06-02,5397.075
2009-06-03,5278.769
2009-06-04,5321.523
2009-06-05,5297.353
2009-06-08,5253.189
2009-06-09,5292.86
2009-06-10,5314.278
2009-06-11,5378.2
2009-06-12,5361.576
2009-06-15,5197.12
2009-06-16,5154.23
2009-06-17,5078.505
2009-06-18,5143.508
2009-06-19,5174.767
2009-06-22,5000.793
2009-06-23,5003.1
2009-06-24,5079.925
2009-06-25,5109.276
2009-06-26,5135.299
2009-06-29,5203.302
2009-06-30,5154.135
2009-07-01,5213.707
2009-07-02,5044.101
2009-07-03,5046.239
2009-07-06,5007.11
2009-07-07,4943.751
2009-07-08,4882.413
2009-07-09,4918.797
2009-07-10,4877.484
2009-07-13,4996.687
2009-07-14,5059.481
2009-07-15,5240.128
2009-07-16,5278.436
2009-07-17,5274.247
2009-07-20,5363.721
2009-07-21,5393.158
2009-07-22,5391.554
2009-07-23,5529.669
2009-07-24,5548.996
2009-07-27,5594.458
2009-07-28,5552.047
2009-07-29,5526.352
2009-07-30,5632.326
2009-07-31,5659.715
2009-08-03,5798.853
2009-08-04,5818.505
2009-08-05,5816.238
2009-08-06,5808.272
2009-08-07,5861.383
2009-08-10,5837.669
2009-08-11,5737.915
2009-08-12,5820.306
2009-08-13,5892.975
2009-08-14,5838.393
2009-08-17,5666.045
2009-08-18,5735.972
2009-08-19,5771.38
2009-08-20,5846.494
2009-08-21,5980.922
2009-08-24,6020.854
2009-08-25,6052.606
2009-08-26,6018.376
2009-08-27,6023.401
2009-08-28,6073.784
2009-08-31,6017.407
2009-09-01,5872.818
2009-09-02,5819.699
2009-09-03,5862.471
2009-09-04,5942.151
2009-09-07,5996.735
2009-09-08,6068.28
2009-09-09,6127.259
2009-09-10,6158.35
2009-09-11,6172.83
2009-09-14,6188.265
2009-09-15,6207.682
2009-09-16,6335.929
2009-09-17,6357.851
2009-09-18,6345.934
2009-09-21,6287.821
2009-09-22,6366.509
2009-09-23,6330.432
2009-09-24,6222.623
2009-09-25,6190.801
2009-09-28,6299.284
2009-09-29,6288.34
2009-09-30,6278.376
2009-10-01,6124.375
2009-10-02,6046.954
2009-10-05,6139.129
2009-10-06,6267.802
2009-10-07,6268.061
2009-10-08,6349.102
2009-10-09,6361.794
2009-10-12,6409.65
2009-10-13,6371.965
2009-10-14,6518.153
2009-10-15,6538.529
2009-10-16,6461.467
2009-10-19,6544.544
2009-10-20,6505.817
2009-10-21,6489.32
2009-10-22,6505.925
2009-10-23,6441.434
2009-10-26,6330.297
2009-10-27,6293.278
2009-10-28,6144.528
2009-10-29,6281.355
2009-10-30,6108.727
2009-11-02,6140.254
2009-11-03,6101.696
2009-11-04,6173.506
2009-11-05,6260.055
2009-11-06,6272.38
2009-11-09,6447.546
2009-11-10,6441.675
2009-11-11,6480.774
2009-11-12,6422.726
2009-11-13,6450.069
2009-11-16,6563.738
2009-11-17,6522.828
2009-11-18,6554.852
2009-11-19,6433.086
2009-11-20,6393.235
2009-11-23,6526.647
2009-11-24,6489.254
