Date,KOKUSAI INDEX (WORLD ex JP) VALUE Standard (Large+Mid Cap)
2009-11-25,4508.05
2009-11-26,4429.674
2009-11-27,4395.487
2009-11-30,4400.435
2009-12-01,4487.285
2009-12-02,4494.981
2009-12-03,4466.735
2009-12-04,4473.364
2009-12-07,4453.357
2009-12-08,4387.781
2009-12-09,4377.926
2009-12-10,4405.409
2009-12-11,4413.299
2009-12-14,4443.341
2009-12-15,4416.353
2009-12-16,4441.536
2009-12-17,4361.448
2009-12-18,4353.971
2009-12-21,4407.388
2009-12-22,4417.247
2009-12-23,4437.341
2009-12-24,4456.062
2009-12-25,4456.062
2009-12-28,4473.062
2009-12-29,4481.67
2009-12-30,4461.043
2009-12-31,4453.204
2010-01-01,4453.204
2010-01-04,4534.821
2010-01-05,4551.165
2010-01-06,4553.509
2010-01-07,4558.246
2010-01-08,4565.954
2010-01-11,4604.926
2010-01-12,4560.97
2010-01-13,4575.109
2010-01-14,4589.503
2010-01-15,4528.252
2010-01-18,4542.856
2010-01-19,4572.299
2010-01-20,4501.506
2010-01-21,4414.321
2010-01-22,4350.536
2010-01-25,4352.745
2010-01-26,4332.188
2010-01-27,4323.544
2010-01-28,4283.136
2010-01-29,4266.98
2010-02-01,4308.479
2010-02-02,4366.819
2010-02-03,4334.364
2010-02-04,4195.775
2010-02-05,4152.723
2010-02-08,4140.156
2010-02-09,4174.186
2010-02-10,4183.988
2010-02-11,4200.092
2010-02-12,4186.331
2010-02-15,4193.94
2010-02-16,4272.335
2010-02-17,4301.299
2010-02-18,4322.087
2010-02-19,4320.093
2010-02-22,4332.379
2010-02-23,4278.751
2010-02-24,4306.81
2010-02-25,4261.503
2010-02-26,4299.831
2010-03-01,4321.433
2010-03-02,4355.227
2010-03-03,4384.775
2010-03-04,4386.769
2010-03-05,4454.613
2010-03-08,4461.533
2010-03-09,4457.884
2010-03-10,4494.217
2010-03-11,4500.67
2010-03-12,4515.565
2010-03-15,4491.486
2010-03-16,4545.46
2010-03-17,4582.673
2010-03-18,4559.774
2010-03-19,4531.375
2010-03-22,4533.854
2010-03-23,4570.927
2010-03-24,4535.915
2010-03-25,4548.959
2010-03-26,4549.536
2010-03-29,4583.211
2010-03-30,4573.208
2010-03-31,4574.941
2010-04-01,4627.332
2010-04-02,4627.332
2010-04-05,4645.437
2010-04-06,4651.932
2010-04-07,4626.041
2010-04-08,4620.199
2010-04-09,4673.712
2010-04-12,4698.39
2010-04-13,4685.389
2010-04-14,4746.213
2010-04-15,4751.822
2010-04-16,4661.934
2010-04-19,4658.011
2010-04-20,4711.082
2010-04-21,4687.426
2010-04-22,4657.478
2010-04-23,4689.162
2010-04-26,4686.109
2010-04-27,4566.545
2010-04-28,4553.481
2010-04-29,4612.903
2010-04-30,4568.458
2010-05-03,4594.307
2010-05-04,4464.201
2010-05-05,4408.904
2010-05-06,4267.232
2010-05-07,4168.348
2010-05-10,4409.424
2010-05-11,4376.53
2010-05-12,4432.187
2010-05-13,4395.481
2010-05-14,4272.666
2010-05-17,4252.509
2010-05-18,4238.864
2010-05-19,4171.814
2010-05-20,4033.499
2010-05-21,4093.46
2010-05-24,4043.285
2010-05-25,3986.006
2010-05-26,4010.32
2010-05-27,4142.809
2010-05-28,4119.094
2010-05-31,4114.809
2010-06-01,4066.533
2010-06-02,4115.819
2010-06-03,4148.344
2010-06-04,4012.738
2010-06-07,3951.499
2010-06-08,3973.535
2010-06-09,3996.598
2010-06-10,4096.13
2010-06-11,4119.603
2010-06-14,4154.488
2010-06-15,4224.385
2010-06-16,4227.197
2010-06-17,4236.433
2010-06-18,4252.65
2010-06-21,4264.968
2010-06-22,4198.995
2010-06-23,4159.724
2010-06-24,4097.759
2010-06-25,4096.197
2010-06-28,4113.398
2010-06-29,3971.627
2010-06-30,3954.76
2010-07-01,3930.481
2010-07-02,3935.095
2010-07-05,3919.211
2010-07-06,3991.654
2010-07-07,4086.139
2010-07-08,4140.765
2010-07-09,4170.114
2010-07-12,4171.209
2010-07-13,4248.439
2010-07-14,4250.384
2010-07-15,4251.535
2010-07-16,4153.774
2010-07-19,4151.744
2010-07-20,4169.95
2010-07-21,4149.963
2010-07-22,4245.059
2010-07-23,4264.52
2010-07-26,4325.221
2010-07-27,4351.331
2010-07-28,4331.519
2010-07-29,4335.373
2010-07-30,4319.818
2010-08-02,4443.263
2010-08-03,4436.553
2010-08-04,4443.591
2010-08-05,4439.727
2010-08-06,4426.478
2010-08-09,4459.167
2010-08-10,4407.191
2010-08-11,4273.597
2010-08-12,4252.65
2010-08-13,4241.023
2010-08-16,4241.782
2010-08-17,4293.891
2010-08-18,4289.168
2010-08-19,4218.818
2010-08-20,4171.287
2010-08-23,4176.642
2010-08-24,4115.223
2010-08-25,4100.321
2010-08-26,4112.497
2010-08-27,4166.932
2010-08-30,4131.841
2010-08-31,4136.532
2010-09-01,4268.253
2010-09-02,4291.933
2010-09-03,4344.791
2010-09-06,4357.36
2010-09-07,4295.936
2010-09-08,4327.873
2010-09-09,4365.803
2010-09-10,4375.081
2010-09-13,4438.59
2010-09-14,4443.707
2010-09-15,4450.466
2010-09-16,4441.387
2010-09-17,4424.538
2010-09-20,4492.426
2010-09-21,4480.211
2010-09-22,4473.479
2010-09-23,4429.991
2010-09-24,4518.003
2010-09-27,4497.733
2010-09-28,4514.611
2010-09-29,4506.219
2010-09-30,4500.395
2010-10-01,4526.574
2010-10-04,4493.162
2010-10-05,4588.327
2010-10-06,4610.792
2010-10-07,4614.537
2010-10-08,4622.498
2010-10-11,4625.633
2010-10-12,4618.502
2010-10-13,4675.483
2010-10-14,4675.226
2010-10-15,4651.489
2010-10-18,4680.214
2010-10-19,4608.358
2010-10-20,4664.04
2010-10-21,4673.934
2010-10-22,4659.944
2010-10-25,4676.546
2010-10-26,4657.018
2010-10-27,4617.697
2010-10-28,4649.955
2010-10-29,4650.388
2010-11-01,4653.419
2010-11-02,4696.978
2010-11-03,4700.125
2010-11-04,4812.026
2010-11-05,4807.983
2010-11-08,4784.708
2010-11-09,4770.851
2010-11-10,4738.982
2010-11-11,4723.971
2010-11-12,4691.796
2010-11-15,4691.343
2010-11-16,4600.547
2010-11-17,4605.02
2010-11-18,4673.765
2010-11-19,4673.944
2010-11-22,4638.926
2010-11-23,4545.434
2010-11-24,4590.551
2010-11-25,4595.207
2010-11-26,4539.211
2010-11-29,4498.465
2010-11-30,4470.708
2010-12-01,4570.031
2010-12-02,4648.94
2010-12-03,4676.807
2010-12-06,4660.603
2010-12-07,4686.254
2010-12-08,4690.994
2010-12-09,4718.595
2010-12-10,4743.892
2010-12-13,4776.368
2010-12-14,4784.453
2010-12-15,4753.592
2010-12-16,4754.624
2010-12-17,4737.687
2010-12-20,4746.154
2010-12-21,4792.695
2010-12-22,4805.786
2010-12-23,4803.695
2010-12-24,4809.017
2010-12-27,4801.01
2010-12-28,4811.051
2010-12-29,4820.44
2010-12-30,4812.85
2010-12-31,4826.046
2011-01-03,4868.126
2011-01-04,4880.029
2011-01-05,4873.38
2011-01-06,4857.542
2011-01-07,4840.802
2011-01-10,4808.222
2011-01-11,4836.997
2011-01-12,4911.887
2011-01-13,4942.924
2011-01-14,4971.242
2011-01-17,4963.867
2011-01-18,4995.695
2011-01-19,4965.823
2011-01-20,4938.637
2011-01-21,4998.615
2011-01-24,5029.819
2011-01-25,5012.406
2011-01-26,5033.117
2011-01-27,5054.936
2011-01-28,4984.824
2011-01-31,5010.222
2011-02-01,5109.456
2011-02-02,5106.046
2011-02-03,5092.156
2011-02-04,5092.336
2011-02-07,5128.212
2011-02-08,5155.797
2011-02-09,5140.366
2011-02-10,5124.354
2011-02-11,5130.409
2011-02-14,5136.488
2011-02-15,5141.776
2011-02-16,5180.426
2011-02-17,5210.385
2011-02-18,5231.32
2011-02-21,5206.918
2011-02-22,5138.831
2011-02-23,5116.849
2011-02-24,5105.004
2011-02-25,5149.248
2011-02-28,5197.467
2011-03-01,5141.381
2011-03-02,5133.978
2011-03-03,5193.676
2011-03-04,5172.393
2011-03-07,5145.153
2011-03-08,5167.556
2011-03-09,5163.467
2011-03-10,5064.458
2011-03-11,5071.703
2011-03-14,5050.925
2011-03-15,4966.128
2011-03-16,4877.141
2011-03-17,4962.738
2011-03-18,5003.37
2011-03-21,5088.561
2011-03-22,5084.271
2011-03-23,5082.352
2011-03-24,5131.727
2011-03-25,5141.216
2011-03-28,5129.366
2011-03-29,5140.445
2011-03-30,5186.383
2011-03-31,5174.297
2011-04-01,5217.564
2011-04-04,5232.105
2011-04-05,5231.777
2011-04-06,5272.264
2011-04-07,5258.56
2011-04-08,5281.066
2011-04-11,5267.525
2011-04-12,5207.021
2011-04-13,5217.984
2011-04-14,5201.067
2011-04-15,5211.066
2011-04-18,5110.305
2011-04-19,5144.414
2011-04-20,5243.454
2011-04-21,5272.752
2011-04-22,5272.752
2011-04-25,5262.309
2011-04-26,5310.751
2011-04-27,5342.701
2011-04-28,5394.526
2011-04-29,5411.332
2011-05-02,5417.562
2011-05-03,5385.047
2011-05-04,5336.6
2011-05-05,5258.761
2011-05-06,5283.449
2011-05-09,5252.809
2011-05-10,5306.78
2011-05-11,5274.982
2011-05-12,5249.677
2011-05-13,5221.369
2011-05-16,5206.231
2011-05-17,5183.736
2011-05-18,5230.61
2011-05-19,5252.805
2011-05-20,5210.948
2011-05-23,5122.217
2011-05-24,5130.721
2011-05-25,5147.196
2011-05-26,5158.072
2011-05-27,5205.625
2011-05-30,5203.108
2011-05-31,5268.747
2011-06-01,5180.252
2011-06-02,5142.475
2011-06-03,5131.017
2011-06-06,5086.672
2011-06-07,5094.779
2011-06-08,5057.424
2011-06-09,5085.626
2011-06-10,5006.312
2011-06-13,5018.477
2011-06-14,5087.734
2011-06-15,4989.428
2011-06-16,4964.34
2011-06-17,5006.312
2011-06-20,5007.704
2011-06-21,5081.76
2011-06-22,5064.321
2011-06-23,4977.463
2011-06-24,4941.446
2011-06-27,4972.014
2011-06-28,5023.664
2011-06-29,5093.634
2011-06-30,5166.482
2011-07-01,5219.124
2011-07-04,5226.539
2011-07-05,5203.835
2011-07-06,5169.634
2011-07-07,5212.406
2011-07-08,5158.956
2011-07-11,5034.057
2011-07-12,5005.786
2011-07-13,5052.063
2011-07-14,5020.31
2011-07-15,5012.096
2011-07-18,4937.249
2011-07-19,5014.107
2011-07-20,5054.173
2011-07-21,5153.562
2011-07-22,5158.348
2011-07-25,5117.925
2011-07-26,5120.758
2011-07-27,5028.496
2011-07-28,5005.328
2011-07-29,4977.344
2011-08-01,4922.733
2011-08-02,4818.556
2011-08-03,4796.314
2011-08-04,4590.582
2011-08-05,4544.483
2011-08-08,4294.063
2011-08-09,4424.392
2011-08-10,4252.239
2011-08-11,4416.655
2011-08-12,4469.622
2011-08-15,4578.934
2011-08-16,4542.309
2011-08-17,4569.249
2011-08-18,4367.696
2011-08-19,4307.453
2011-08-22,4312.816
2011-08-23,4410.828
2011-08-24,4472.551
2011-08-25,4414.458
2011-08-26,4423.092
2011-08-29,4547.887
2011-08-30,4552.481
2011-08-31,4612.716
2011-09-01,4573.044
2011-09-02,4451.611
2011-09-05,4368.879
2011-09-06,4317.76
2011-09-07,4448.647
2011-09-08,4428.766
2011-09-09,4280.873
2011-09-12,4230.186
2011-09-13,4277.798
2011-09-14,4320.513
2011-09-15,4430.7
2011-09-16,4448.194
2011-09-19,4353.478
2011-09-20,4387.364
2011-09-21,4274.29
2011-09-22,4091.415
2011-09-23,4121.787
2011-09-26,4208.848
2011-09-27,4330.752
2011-09-28,4261.311
2011-09-29,4318.256
2011-09-30,4220.012
2011-10-03,4097.666
2011-10-04,4101.949
2011-10-05,4199.887
2011-10-06,4304.551
2011-10-07,4309.881
2011-10-10,4441.323
2011-10-11,4436.469
2011-10-12,4521.562
2011-10-13,4469.918
2011-10-14,4543.498
2011-10-17,4471.243
2011-10-18,4508.44
2011-10-19,4519.089
2011-10-20,4492.089
2011-10-21,4602.808
2011-10-24,4657.283
2011-10-25,4588.981
2011-10-26,4618.504
2011-10-27,4829.802
2011-10-28,4821.671
2011-10-31,4679.295
2011-11-01,4489.009
2011-11-02,4561.166
2011-11-03,4631.151
2011-11-04,4596.028
2011-11-07,4609.912
2011-11-08,4662.361
2011-11-09,4506.774
2011-11-10,4523.277
2011-11-11,4634.748
2011-11-14,4578.431
2011-11-15,4556.995
2011-11-16,4513.068
2011-11-17,4452.217
2011-11-18,4442.778
2011-11-21,4332.967
2011-11-22,4302.566
2011-11-23,4200.479
2011-11-24,4189.375
2011-11-25,4189.819
2011-11-28,4329.361
2011-11-29,4356.321
2011-11-30,4555.957
2011-12-01,4540.055
2011-12-02,4564.847
2011-12-05,4619.363
2011-12-06,4605.622
2011-12-07,4620.15
2011-12-08,4513.505
2011-12-09,4580.905
2011-12-12,4488.357
2011-12-13,4459.516
2011-12-14,4386.188
2011-12-15,4418.42
2011-12-16,4431.272
2011-12-19,4384.11
2011-12-20,4504.952
2011-12-21,4518.225
2011-12-22,4573.7
2011-12-23,4611.504
2011-12-26,4611.653
2011-12-27,4609.978
2011-12-28,4541.548
2011-12-29,4586.39
2011-12-30,4598.334
2012-01-02,4615.613
2012-01-03,4699.227
2012-01-04,4674.931
2012-01-05,4647.145
2012-01-06,4626.409
2012-01-09,4627.839
2012-01-10,4695.113
2012-01-11,4684.924
2012-01-12,4700.171
2012-01-13,4667.896
2012-01-16,4679.202
2012-01-17,4710.294
2012-01-18,4747.776
2012-01-19,4795.069
2012-01-20,4805.391
2012-01-23,4835.522
2012-01-24,4810.683
2012-01-25,4817.912
2012-01-26,4840.919
2012-01-27,4813.76
2012-01-30,4776.797
2012-01-31,4784.374
2012-02-01,4858.854
2012-02-02,4861.404
2012-02-03,4924.349
2012-02-06,4918.115
2012-02-07,4941.429
2012-02-08,4952.652
2012-02-09,4959.197
2012-02-10,4895.056
2012-02-13,4932.178
2012-02-14,4907.248
2012-02-15,4901.359
2012-02-16,4933.273
2012-02-17,4975.409
2012-02-20,5005.336
2012-02-21,5002.22
2012-02-22,4965.777
2012-02-23,4980.337
2012-02-24,5007.624
2012-02-27,4998.077
2012-02-28,5014.39
2012-02-29,5000.101
2012-03-01,5030.576
2012-03-02,5006.646
2012-03-05,4987.189
2012-03-06,4870.208
2012-03-07,4894.982
2012-03-08,4966.495
2012-03-09,4967.409
2012-03-12,4962.168
2012-03-13,5055.247
2012-03-14,5044.005
2012-03-15,5076.505
2012-03-16,5101.954
2012-03-19,5119.196
2012-03-20,5086.652
2012-03-21,5068.807
2012-03-22,5023.256
2012-03-23,5047.133
2012-03-26,5110.057
2012-03-27,5090.731
2012-03-28,5052.703
2012-03-29,5018.426
2012-03-30,5049.939
2012-04-02,5088.926
2012-04-03,5051.352
2012-04-04,4962.615
2012-04-05,4947.722
2012-04-06,4947.722
2012-04-09,4908.581
2012-04-10,4814.61
2012-04-11,4853.606
2012-04-12,4917.99
2012-04-13,4842.571
2012-04-16,4854.44
2012-04-17,4941.938
2012-04-18,4913.386
2012-04-19,4891.12
2012-04-20,4916.108
2012-04-23,4847.853
2012-04-24,4902.928
2012-04-25,4943.449
2012-04-26,4972.186
2012-04-27,4992.629
2012-04-30,4971.333
2012-05-01,5002.397
2012-05-02,4963.813
2012-05-03,4935.907
2012-05-04,4863.142
2012-05-07,4867.036
2012-05-08,4826.827
2012-05-09,4786.208
2012-05-10,4824.698
2012-05-11,4809.628
2012-05-14,4731.197
2012-05-15,4689.214
2012-05-16,4657.624
2012-05-17,4597.559
2012-05-18,4561.155
2012-05-21,4597.739
2012-05-22,4637.475
2012-05-23,4578.5
2012-05-24,4605.476
2012-05-25,4595.421
2012-05-28,4598.723
2012-05-29,4636.545
2012-05-30,4550.425
2012-05-31,4545.049
2012-06-01,4458.243
2012-06-04,4459.197
2012-06-05,4485.741
2012-06-06,4594.765
2012-06-07,4623.303
2012-06-08,4625.485
2012-06-11,4598.075
2012-06-12,4636.518
2012-06-13,4636.119
2012-06-14,4669.672
2012-06-15,4723.921
2012-06-18,4712.664
2012-06-19,4784.759
2012-06-20,4795.404
2012-06-21,4706.709
2012-06-22,4706.052
2012-06-25,4626.856
2012-06-26,4638.303
2012-06-27,4694.609
2012-06-28,4684.698
2012-06-29,4830.029
2012-07-02,4846.302
2012-07-03,4883.912
2012-07-04,4875.039
2012-07-05,4831.783
2012-07-06,4779.054
2012-07-09,4764.517
2012-07-10,4746.347
2012-07-11,4765.514
2012-07-12,4721.894
2012-07-13,4802.764
2012-07-16,4800.443
2012-07-17,4823.759
2012-07-18,4862.579
2012-07-19,4875.683
2012-07-20,4807.788
2012-07-23,4735.897
2012-07-24,4691.73
2012-07-25,4700.009
2012-07-26,4807.245
2012-07-27,4898.085
2012-07-30,4914.705
2012-07-31,4898.372
2012-08-01,4897.035
2012-08-02,4824.647
2012-08-03,4947.245
2012-08-06,4972.418
2012-08-07,5009.65
2012-08-08,5013.127
2012-08-09,5014.356
2012-08-10,5020.216
2012-08-13,5008.949
2012-08-14,5016.415
2012-08-15,5013.757
2012-08-16,5054.736
2012-08-17,5061.016
2012-08-20,5059.112
2012-08-21,5078.352
2012-08-22,5050.322
2012-08-23,5029.664
2012-08-24,5037.681
2012-08-27,5041.84
2012-08-28,5038.516
2012-08-29,5032.923
2012-08-30,4990.636
2012-08-31,5028.996
2012-09-03,5035.844
2012-09-04,5010.075
2012-09-05,5011.038
2012-09-06,5123.98
2012-09-07,5178.633
2012-09-10,5161.49
2012-09-11,5193.417
2012-09-12,5214.626
2012-09-13,5264.671
2012-09-14,5338.032
2012-09-17,5310.938
2012-09-18,5277.721
2012-09-19,5288.023
2012-09-20,5268.33
2012-09-21,5287.191
2012-09-24,5267.821
2012-09-25,5252.146
2012-09-26,5181.374
2012-09-27,5220.319
2012-09-28,5185.402
2012-10-01,5225.34
2012-10-02,5229.111
2012-10-03,5230.951
2012-10-04,5272.471
2012-10-05,5305.695
2012-10-08,5269.773
2012-10-09,5228.652
2012-10-10,5197.419
2012-10-11,5220.959
2012-10-12,5194.443
2012-10-15,5225.195
2012-10-16,5295.065
2012-10-17,5354.313
2012-10-18,5365.803
2012-10-19,5290.273
2012-10-22,5281.746
2012-10-23,5189.661
2012-10-24,5188.784
2012-10-25,5204.671
2012-10-26,5191.34
2012-10-29,5175.229
2012-10-30,5206.751
2012-10-31,5204.007
2012-11-01,5256.207
2012-11-02,5220.494
2012-11-05,5200.734
2012-11-06,5244.604
2012-11-07,5133.98
2012-11-08,5092.675
2012-11-09,5084.704
2012-11-12,5081.55
2012-11-13,5067.335
2012-11-14,5010.646
2012-11-15,4995.503
2012-11-16,4978.957
2012-11-19,5085.609
2012-11-20,5088.561
2012-11-21,5105.399
2012-11-22,5125.866
2012-11-23,5186.449
2012-11-26,5167.502
2012-11-27,5148.022
2012-11-28,5172.508
2012-11-29,5216.337
2012-11-30,5222.449
2012-12-03,5215.195
2012-12-04,5215.793
2012-12-05,5247.769
2012-12-06,5257.064
2012-12-07,5267.227
2012-12-10,5270.411
2012-12-11,5310.483
2012-12-12,5330.701
2012-12-13,5313.068
2012-12-14,5305.418
2012-12-17,5346.324
2012-12-18,5399.441
2012-12-19,5392.63
2012-12-20,5413.078
2012-12-21,5367.213
2012-12-24,5357.735
2012-12-25,5357.591
2012-12-26,5352.924
2012-12-27,5348.51
2012-12-28,5300.346
2012-12-31,5347.635
2013-01-01,5347.912
2013-01-02,5481.889
2013-01-03,5467.487
2013-01-04,5491.517
2013-01-07,5480.897
2013-01-08,5460.677
2013-01-09,5484.744
2013-01-10,5538.748
2013-01-11,5552.119
2013-01-14,5553.577
2013-01-15,5556.6
2013-01-16,5544.329
2013-01-17,5579.363
2013-01-18,5577.615
2013-01-21,5589.383
2013-01-22,5603.101
2013-01-23,5598.43
2013-01-24,5631.237
2013-01-25,5667.933
2013-01-28,5660.874
2013-01-29,5701.379
2013-01-30,5690.409
2013-01-31,5667.463
2013-02-01,5716.927
2013-02-04,5628.914
2013-02-05,5664.681
2013-02-06,5663.754
2013-02-07,5626.149
2013-02-08,5663.826
2013-02-11,5658.907
2013-02-12,5696.428
2013-02-13,5705.413
2013-02-14,5687.837
2013-02-15,5672.387
2013-02-18,5673.337
2013-02-19,5725.422
2013-02-20,5674.167
2013-02-21,5593.702
2013-02-22,5639.973
2013-02-25,5585.258
2013-02-26,5550.62
2013-02-27,5623.781
2013-02-28,5637.017
2013-03-01,5621.416
2013-03-04,5632.058
2013-03-05,5702.255
2013-03-06,5713.445
2013-03-07,5730.897
2013-03-08,5754.897
2013-03-11,5768.151
2013-03-12,5764.228
2013-03-13,5747.111
2013-03-14,5795.685
2013-03-15,5800.753
2013-03-18,5750.424
2013-03-19,5721.171
2013-03-20,5762.181
2013-03-21,5725.504
2013-03-22,5755.38
2013-03-25,5716.89
2013-03-26,5744.808
2013-03-27,5722.246
2013-03-28,5744.751
2013-03-29,5744.751
2013-04-01,5738.026
2013-04-02,5777.646
2013-04-03,5712.923
2013-04-04,5713.427
2013-04-05,5697.184
2013-04-08,5715.37
2013-04-09,5759.421
2013-04-10,5839.35
2013-04-11,5866.572
2013-04-12,5831.462
2013-04-15,5730.365
2013-04-16,5769.785
2013-04-17,5683.672
2013-04-18,5673.966
2013-04-19,5720.701
2013-04-22,5736.26
2013-04-23,5818.415
2013-04-24,5848.194
2013-04-25,5877.887
2013-04-26,5867.549
2013-04-29,5922.797
2013-04-30,5949.334
2013-05-01,5904.5
2013-05-02,5924.379
2013-05-03,5986.032
2013-05-06,5983.049
2013-05-07,6016.678
2013-05-08,6059.918
2013-05-09,6029.751
2013-05-10,6024.612
2013-05-13,6020.947
2013-05-14,6066.807
2013-05-15,6087.154
2013-05-16,6078.783
2013-05-17,6111.226
2013-05-20,6128.095
2013-05-21,6136.411
2013-05-22,6109.938
2013-05-23,6054.154
2013-05-24,6044.507
2013-05-27,6053.32
2013-05-28,6091.043
2013-05-29,6048.935
2013-05-30,6081.948
2013-05-31,5988.564
2013-06-03,6017.436
2013-06-04,6011.24
2013-06-05,5925.851
2013-06-06,5945.972
2013-06-07,6011.731
2013-06-10,6006.835
2013-06-11,5954.679
2013-06-12,5924.757
2013-06-13,5979.467
2013-06-14,5970.01
2013-06-17,6020.705
2013-06-18,6050.505
2013-06-19,5988.946
2013-06-20,5789.933
2013-06-21,5776.381
2013-06-24,5696.514
2013-06-25,5756.856
2013-06-26,5817.125
2013-06-27,5856.023
2013-06-28,5829.229
2013-07-01,5861.268
2013-07-02,5852.925
2013-07-03,5821.99
2013-07-04,5861.565
2013-07-05,5859.585
2013-07-08,5915.108
2013-07-09,5954.335
2013-07-10,5965.697
2013-07-11,6059.418
2013-07-12,6063.503
2013-07-15,6084.731
2013-07-16,6077.084
2013-07-17,6090.941
2013-07-18,6136.064
2013-07-19,6151.609
2013-07-22,6182.252
2013-07-23,6190.432
2013-07-24,6183.307
2013-07-25,6180.036
2013-07-26,6185.472
2013-07-29,6172.361
2013-07-30,6160.306
2013-07-31,6157.648
2013-08-01,6211.907
2013-08-02,6225.413
2013-08-05,6206.664
2013-08-06,6181.085
2013-08-07,6166.424
2013-08-08,6215.89
2013-08-09,6218.547
2013-08-12,6207.615
2013-08-13,6215.163
2013-08-14,6211.152
2013-08-15,6137.913
2013-08-16,6143.445
2013-08-19,6098.078
2013-08-20,6098.341
2013-08-21,6049.897
2013-08-22,6093.371
2013-08-23,6140.64
2013-08-26,6112.827
2013-08-27,6019.658
2013-08-28,6021.151
2013-08-29,6025.569
2013-08-30,5993.571
2013-09-02,6034.958
2013-09-03,6030.819
2013-09-04,6071.954
2013-09-05,6083.931
2013-09-06,6105.617
2013-09-09,6155.367
2013-09-10,6215.68
2013-09-11,6248.079
2013-09-12,6230.746
2013-09-13,6238.698
2013-09-16,6297.759
2013-09-17,6304.389
2013-09-18,6355.315
2013-09-19,6388.746
2013-09-20,6337.507
2013-09-23,6307.806
2013-09-24,6300.091
2013-09-25,6302.909
2013-09-26,6303.325
2013-09-27,6291.155
2013-09-30,6249.849
2013-10-01,6294.264
2013-10-02,6297.064
2013-10-03,6262.69
2013-10-04,6292.291
2013-10-07,6254.207
2013-10-08,6204.443
2013-10-09,6193.681
2013-10-10,6313.741
2013-10-11,6354.895
2013-10-14,6377.932
2013-10-15,6363.129
2013-10-16,6423.341
2013-10-17,6490.261
2013-10-18,6527.072
2013-10-21,6532.182
2013-10-22,6580.132
2013-10-23,6534.739
2013-10-24,6555.115
2013-10-25,6575.077
2013-10-28,6576.303
2013-10-29,6610.675
2013-10-30,6594.75
2013-10-31,6556.398
2013-11-01,6545.275
2013-11-04,6577.476
2013-11-05,6555.359
2013-11-06,6605.66
2013-11-07,6531.222
2013-11-08,6572.917
2013-11-11,6587.25
2013-11-12,6563.585
2013-11-13,6573.132
2013-11-14,6615.892
2013-11-15,6647.268
2013-11-18,6660.978
2013-11-19,6636.248
2013-11-20,6615.791
2013-11-21,6637.967
2013-11-22,6664.218
2013-11-25,6659.219
2013-11-26,6641.204
2013-11-27,6658.627
2013-11-28,6670.381
2013-11-29,6664.408
2013-12-02,6637.246
2013-12-03,6594.423
2013-12-04,6571.143
2013-12-05,6529.699
2013-12-06,6603.362
2013-12-09,6620.585
2013-12-10,6601.757
2013-12-11,6533.679
2013-12-12,6493.003
2013-12-13,6485.879
2013-12-16,6544.077
2013-12-17,6510.336
2013-12-18,6601.199
2013-12-19,6623.846
2013-12-20,6656.148
2013-12-23,6697.489
2013-12-24,6716.84
2013-12-25,6716.976
2013-12-26,6740.93
2013-12-27,6777.469
2013-12-30,6778.514
2013-12-31,6798.074
2014-01-01,6798.162
2014-01-02,6720.982
2014-01-03,6726.495
2014-01-06,6717.186
2014-01-07,6751.155
2014-01-08,6743.01
2014-01-09,6732.481
2014-01-10,6766.04
2014-01-13,6724.592
2014-01-14,6759.604
2014-01-15,6797.102
2014-01-16,6792.01
2014-01-17,6783.001
2014-01-20,6780.919
2014-01-21,6780.394
2014-01-22,6783.631
2014-01-23,6736.639
2014-01-24,6606.429
2014-01-27,6572.116
2014-01-28,6609.762
2014-01-29,6569.072
2014-01-30,6596.621
2014-01-31,6547.504
2014-02-03,6433.847
2014-02-04,6443.682
2014-02-05,6441.933
2014-02-06,6535.671
2014-02-07,6601.998
2014-02-10,6613.058
2014-02-11,6698.918
2014-02-12,6709.671
2014-02-13,6739.953
2014-02-14,6783.206
2014-02-17,6796.318
2014-02-18,6807.431
2014-02-19,6790.814
2014-02-20,6812.915
2014-02-21,6820.864
2014-02-24,6852.713
2014-02-25,6842.155
2014-02-26,6824.143
2014-02-27,6841.895
2014-02-28,6881.796
2014-03-03,6798.878
2014-03-04,6896.452
2014-03-05,6897.22
2014-03-06,6928.58
2014-03-07,6906.67
2014-03-10,6891.023
2014-03-11,6868.582
2014-03-12,6854.75
2014-03-13,6799.848
2014-03-14,6770.489
2014-03-17,6833.983
2014-03-18,6878.553
2014-03-19,6846.687
2014-03-20,6852.59
2014-03-21,6862.975
2014-03-24,6835.803
2014-03-25,6891.115
2014-03-26,6891.15
2014-03-27,6886.818
2014-03-28,6936.102
2014-03-31,6984.799
2014-04-01,7019.021
2014-04-02,7032.357
2014-04-03,7028.553
2014-04-04,7009.273
2014-04-07,6950.099
2014-04-08,6974.536
2014-04-09,7026.294
2014-04-10,6951.198
2014-04-11,6890.409
2014-04-14,6918.724
2014-04-15,6925.872
2014-04-16,6991.239
2014-04-17,7015.944
2014-04-18,7015.944
2014-04-21,7022.461
2014-04-22,7062.4
2014-04-23,7051.931
2014-04-24,7057.795
2014-04-25,7021.882
2014-04-28,7053.005
2014-04-29,7099.024
2014-04-30,7120.064
2014-05-01,7109.921
2014-05-02,7101.869
2014-05-05,7099.15
2014-05-06,7072.871
2014-05-07,7114.212
2014-05-08,7128.018
2014-05-09,7101.387
