Date,NETHERLANDS GROWTH Standard (Large+Mid Cap)
2005-06-14,3885.803
2005-06-15,3870.017
2005-06-16,3894.435
2005-06-17,3947.154
2005-06-20,3914.422
2005-06-21,3939.191
2005-06-22,3947.407
2005-06-23,3933.618
2005-06-24,3922.364
2005-06-27,3926.888
2005-06-28,3965.825
2005-06-29,3962.083
2005-06-30,3969.272
2005-07-01,3966.865
2005-07-04,3972.79
2005-07-05,3966.789
2005-07-06,3995.82
2005-07-07,3928.672
2005-07-08,3969.194
2005-07-11,4015.276
2005-07-12,4035.327
2005-07-13,4022.374
2005-07-14,4042.113
2005-07-15,4014.504
2005-07-18,3996.637
2005-07-19,3988.531
2005-07-20,3991.142
2005-07-21,4016.59
2005-07-22,4006.41
2005-07-25,3987.724
2005-07-26,4001.37
2005-07-27,4008.729
2005-07-28,4025.083
2005-07-29,4033.539
2005-08-01,4075.006
2005-08-02,4089.463
2005-08-03,4088.881
2005-08-04,4106.254
2005-08-05,4071.208
2005-08-08,4071.454
2005-08-09,4107.394
2005-08-10,4170.676
2005-08-11,4190.97
2005-08-12,4164.486
2005-08-15,4148.917
2005-08-16,4124.49
2005-08-17,4116.536
2005-08-18,4051.457
2005-08-19,4068.097
2005-08-22,4121.209
2005-08-23,4086.036
2005-08-24,4079.872
2005-08-25,4054.326
2005-08-26,4059.322
2005-08-29,4061.098
2005-08-30,4030.645
2005-08-31,4086.496
2005-09-01,4142.182
2005-09-02,4179.685
2005-09-05,4188.815
2005-09-06,4201.086
2005-09-07,4173.705
2005-09-08,4176.77
2005-09-09,4188.55
2005-09-12,4150.913
2005-09-13,4128.518
2005-09-14,4136.595
2005-09-15,4093.353
2005-09-16,4128.966
2005-09-19,4106.791
2005-09-20,4129.785
2005-09-21,4089.649
2005-09-22,4031.733
2005-09-23,4022.459
2005-09-26,4050.585
2005-09-27,4019.039
2005-09-28,4047.958
2005-09-29,4030.383
2005-09-30,4070.185
2005-10-03,4100.735
2005-10-04,4144.471
2005-10-05,4128.604
2005-10-06,4130.47
2005-10-07,4105.281
2005-10-10,4080.94
2005-10-11,4066.552
2005-10-12,4034.947
2005-10-13,3993.158
2005-10-14,4063.14
2005-10-17,4056.886
2005-10-18,4016.509
2005-10-19,3944.73
2005-10-20,3975.551
2005-10-21,3979.212
2005-10-24,3986.307
2005-10-25,4022.656
2005-10-26,4027.955
2005-10-27,3976.848
2005-10-28,3963.673
2005-10-31,4006.234
2005-11-01,4009.279
2005-11-02,4072.289
2005-11-03,4055.751
2005-11-04,3983.718
2005-11-07,3991.082
2005-11-08,3989.273
2005-11-09,4010.648
2005-11-10,4016.943
2005-11-11,4027.214
2005-11-14,4024.089
2005-11-15,4016.132
2005-11-16,3984.265
2005-11-17,4016.873
2005-11-18,4030.314
2005-11-21,4041.882
2005-11-22,4043.746
2005-11-23,4098.531
2005-11-24,4089.089
2005-11-25,4084.403
2005-11-28,4096.374
2005-11-29,4127.532
2005-11-30,4129.335
2005-12-01,4172.996
2005-12-02,4176.967
2005-12-05,4175.539
2005-12-06,4192.917
2005-12-07,4175.718
2005-12-08,4216.975
2005-12-09,4229.677
2005-12-12,4287.669
2005-12-13,4287.323
2005-12-14,4316.941
2005-12-15,4324.186
2005-12-16,4383.081
2005-12-19,4362.376
2005-12-20,4303.18
2005-12-21,4312.151
2005-12-22,4313.356
2005-12-23,4331.976
2005-12-26,4331.976
2005-12-27,4347.79
2005-12-28,4351.878
2005-12-29,4351.255
2005-12-30,4293.402
2006-01-02,4326.821
2006-01-03,4397.12
2006-01-04,4454.776
2006-01-05,4447.136
2006-01-06,4512.745
2006-01-09,4518.386
2006-01-10,4486.993
2006-01-11,4517.621
2006-01-12,4484.728
2006-01-13,4445.459
2006-01-16,4463.746
2006-01-17,4398.17
2006-01-18,4392.564
2006-01-19,4412.651
2006-01-20,4352.763
2006-01-23,4429.831
2006-01-24,4441.489
2006-01-25,4478.874
2006-01-26,4551.194
2006-01-27,4543.017
2006-01-30,4521.651
2006-01-31,4530.831
2006-02-01,4568.293
2006-02-02,4518.657
2006-02-03,4503.447
2006-02-06,4508.927
2006-02-07,4509.038
2006-02-08,4510.797
2006-02-09,4572.919
2006-02-10,4524.373
2006-02-13,4550.817
2006-02-14,4543.252
2006-02-15,4568.873
2006-02-16,4578.293
2006-02-17,4598.823
2006-02-20,4616.72
2006-02-21,4576.428
2006-02-22,4586.144
2006-02-23,4592.98
2006-02-24,4577.183
2006-02-27,4591.71
2006-02-28,4526.919
2006-03-01,4571.776
2006-03-02,4563.791
2006-03-03,4565.074
2006-03-06,4601.023
2006-03-07,4520.802
2006-03-08,4475.264
2006-03-09,4528.707
2006-03-10,4525.0
2006-03-13,4540.457
2006-03-14,4582.73
2006-03-15,4624.279
2006-03-16,4654.554
2006-03-17,4633.862
2006-03-20,4653.333
2006-03-21,4613.472
2006-03-22,4614.103
2006-03-23,4620.608
2006-03-24,4642.264
2006-03-27,4645.654
2006-03-28,4643.075
2006-03-29,4601.747
2006-03-30,4692.555
2006-03-31,4662.061
2006-04-03,4706.939
2006-04-04,4726.295
2006-04-05,4727.554
2006-04-06,4713.568
2006-04-07,4685.039
2006-04-10,4686.942
2006-04-11,4613.63
2006-04-12,4609.899
2006-04-13,4613.157
2006-04-14,4613.157
2006-04-17,4686.428
2006-04-18,4655.664
2006-04-19,4748.489
2006-04-20,4770.005
2006-04-21,4813.273
2006-04-24,4796.818
2006-04-25,4804.973
2006-04-26,4863.939
2006-04-27,4918.426
2006-04-28,4890.474
2006-05-01,4899.015
2006-05-02,4934.387
2006-05-03,4864.7
2006-05-04,4893.89
2006-05-05,4976.443
2006-05-08,4944.731
2006-05-09,4957.658
2006-05-10,4936.485
2006-05-11,4914.357
2006-05-12,4836.997
2006-05-15,4764.088
2006-05-16,4783.787
2006-05-17,4650.907
2006-05-18,4660.709
2006-05-19,4616.63
2006-05-22,4568.685
2006-05-23,4704.827
2006-05-24,4625.06
2006-05-25,4655.486
2006-05-26,4712.302
2006-05-29,4743.762
2006-05-30,4689.339
2006-05-31,4717.086
2006-06-01,4727.421
2006-06-02,4754.416
2006-06-05,4741.665
2006-06-06,4594.078
2006-06-07,4616.829
2006-06-08,4449.741
2006-06-09,4498.199
2006-06-12,4437.33
2006-06-13,4322.961
2006-06-14,4346.522
2006-06-15,4450.46
2006-06-16,4432.759
2006-06-19,4441.701
2006-06-20,4448.913
2006-06-21,4521.93
2006-06-22,4536.457
2006-06-23,4520.999
2006-06-26,4505.023
2006-06-27,4474.557
2006-06-28,4451.347
2006-06-29,4541.394
2006-06-30,4723.506
2006-07-03,4756.311
2006-07-04,4766.571
2006-07-05,4675.005
2006-07-06,4724.291
2006-07-07,4700.578
2006-07-10,4689.192
2006-07-11,4632.172
2006-07-12,4639.25
2006-07-13,4582.805
2006-07-14,4491.513
2006-07-17,4454.94
2006-07-18,4462.018
2006-07-19,4633.426
2006-07-20,4682.313
2006-07-21,4653.498
2006-07-24,4752.41
2006-07-25,4727.259
2006-07-26,4753.232
2006-07-27,4818.782
2006-07-28,4870.584
2006-07-31,4876.263
2006-08-01,4817.464
2006-08-02,4922.876
2006-08-03,4836.571
2006-08-04,4897.688
2006-08-07,4821.433
2006-08-08,4795.499
2006-08-09,4832.841
2006-08-10,4776.462
2006-08-11,4786.951
2006-08-14,4833.79
2006-08-15,4910.587
2006-08-16,4942.68
2006-08-17,4959.402
2006-08-18,4940.948
2006-08-21,4955.268
2006-08-22,4951.325
2006-08-23,4932.593
2006-08-24,4958.246
2006-08-25,4929.805
2006-08-28,4980.207
2006-08-29,4982.956
2006-08-30,5031.602
2006-08-31,5022.678
2006-09-01,5033.725
2006-09-04,5093.39
2006-09-05,5060.184
2006-09-06,5014.088
2006-09-07,4988.681
2006-09-08,4989.57
2006-09-11,4988.211
2006-09-12,5063.871
2006-09-13,5065.56
2006-09-14,5089.631
2006-09-15,5086.078
2006-09-18,5108.327
2006-09-19,5065.993
2006-09-20,5114.553
2006-09-21,5140.482
2006-09-22,5145.485
2006-09-25,5116.125
2006-09-26,5172.359
2006-09-27,5201.737
2006-09-28,5199.831
2006-09-29,5197.538
2006-10-02,5213.579
2006-10-03,5200.629
2006-10-04,5208.88
2006-10-05,5224.292
2006-10-06,5190.482
2006-10-09,5207.722
2006-10-10,5189.162
2006-10-11,5200.764
2006-10-12,5215.18
2006-10-13,5188.679
2006-10-16,5187.893
2006-10-17,5136.9
2006-10-18,5124.268
2006-10-19,5171.173
2006-10-20,5163.843
2006-10-23,5192.438
2006-10-24,5187.304
2006-10-25,5223.603
2006-10-26,5251.698
2006-10-27,5234.054
2006-10-30,5199.59
2006-10-31,5199.776
2006-11-01,5202.599
2006-11-02,5227.061
2006-11-03,5246.339
2006-11-06,5317.241
2006-11-07,5371.564
2006-11-08,5366.394
2006-11-09,5408.646
2006-11-10,5433.998
2006-11-13,5421.356
2006-11-14,5409.301
2006-11-15,5484.0
2006-11-16,5463.543
2006-11-17,5453.229
2006-11-20,5445.914
2006-11-21,5454.67
2006-11-22,5497.66
2006-11-23,5479.999
2006-11-24,5526.669
2006-11-27,5447.859
2006-11-28,5435.497
2006-11-29,5502.022
2006-11-30,5497.892
2006-12-01,5481.517
2006-12-04,5489.74
2006-12-05,5517.696
2006-12-06,5510.15
2006-12-07,5507.616
2006-12-08,5515.027
2006-12-11,5489.392
2006-12-12,5535.95
2006-12-13,5570.176
2006-12-14,5593.226
2006-12-15,5587.983
2006-12-18,5569.879
2006-12-19,5600.536
2006-12-20,5630.089
2006-12-21,5598.441
2006-12-22,5567.134
2006-12-25,5567.134
2006-12-26,5558.459
2006-12-27,5636.175
2006-12-28,5639.734
2006-12-29,5660.948
2007-01-01,5660.948
2007-01-02,5747.46
2007-01-03,5720.253
2007-01-04,5662.513
2007-01-05,5562.564
2007-01-08,5552.21
2007-01-09,5574.241
2007-01-10,5521.977
2007-01-11,5579.761
2007-01-12,5649.037
2007-01-15,5673.661
2007-01-16,5675.572
2007-01-17,5731.197
2007-01-18,5719.088
2007-01-19,5730.767
2007-01-22,5699.552
2007-01-23,5714.853
2007-01-24,5724.302
2007-01-25,5685.029
2007-01-26,5638.26
2007-01-29,5663.406
2007-01-30,5704.781
2007-01-31,5700.324
2007-02-01,5769.187
2007-02-02,5763.04
2007-02-05,5739.054
2007-02-06,5758.183
2007-02-07,5797.037
2007-02-08,5735.952
2007-02-09,5741.091
2007-02-12,5675.125
2007-02-13,5715.104
2007-02-14,5789.23
2007-02-15,5823.888
2007-02-16,5792.052
2007-02-19,5816.553
2007-02-20,5811.562
2007-02-21,5775.187
2007-02-22,5746.693
2007-02-23,5789.896
2007-02-26,5789.945
2007-02-27,5679.77
2007-02-28,5566.813
2007-03-01,5437.889
2007-03-02,5469.742
2007-03-05,5384.881
2007-03-06,5413.82
2007-03-07,5466.733
2007-03-08,5519.999
2007-03-09,5541.405
2007-03-12,5637.414
2007-03-13,5612.298
2007-03-14,5540.798
2007-03-15,5713.82
2007-03-16,5788.154
2007-03-19,5831.247
2007-03-20,5883.865
2007-03-21,5904.365
2007-03-22,5987.557
2007-03-23,5996.141
2007-03-26,5940.341
2007-03-27,5945.217
2007-03-28,5933.318
2007-03-29,6011.798
2007-03-30,5998.404
2007-04-02,6046.139
2007-04-03,6084.872
2007-04-04,6109.997
2007-04-05,6140.425
2007-04-06,6140.425
2007-04-09,6108.436
2007-04-10,6192.317
2007-04-11,6145.13
2007-04-12,6127.46
2007-04-13,6186.69
2007-04-16,6294.025
2007-04-17,6275.241
2007-04-18,6272.839
2007-04-19,6313.293
2007-04-20,6372.874
2007-04-23,6358.804
2007-04-24,6376.543
2007-04-25,6418.318
2007-04-26,6399.312
2007-04-27,6380.876
2007-04-30,6404.763
2007-05-01,6380.828
2007-05-02,6368.842
2007-05-03,6407.779
2007-05-04,6439.545
2007-05-07,6488.663
2007-05-08,6417.618
2007-05-09,6423.882
2007-05-10,6356.216
2007-05-11,6388.263
2007-05-14,6380.0
2007-05-15,6408.529
2007-05-16,6359.159
2007-05-17,6347.597
2007-05-18,6393.677
2007-05-21,6375.746
2007-05-22,6404.689
2007-05-23,6426.783
2007-05-24,6363.418
2007-05-25,6366.872
2007-05-28,6378.236
2007-05-29,6411.815
2007-05-30,6376.804
2007-05-31,6475.942
2007-06-01,6467.636
2007-06-04,6494.981
2007-06-05,6472.059
2007-06-06,6349.099
2007-06-07,6312.896
2007-06-08,6260.844
2007-06-11,6316.026
2007-06-12,6271.17
2007-06-13,6266.642
2007-06-14,6380.848
2007-06-15,6497.166
2007-06-18,6485.651
2007-06-19,6463.874
2007-06-20,6497.405
2007-06-21,6455.616
2007-06-22,6473.979
2007-06-25,6494.336
2007-06-26,6470.215
2007-06-27,6434.215
2007-06-28,6532.793
2007-06-29,6561.918
2007-07-02,6637.84
2007-07-03,6687.189
2007-07-04,6701.993
2007-07-05,6662.049
2007-07-06,6691.298
2007-07-09,6755.765
2007-07-10,6821.193
2007-07-11,6839.405
2007-07-12,6904.709
2007-07-13,6904.405
2007-07-16,6910.565
2007-07-17,6906.587
2007-07-18,6879.451
2007-07-19,6958.233
2007-07-20,6907.657
2007-07-23,6925.56
2007-07-24,6854.823
2007-07-25,6739.003
2007-07-26,6561.509
2007-07-27,6452.19
2007-07-30,6448.095
2007-07-31,6547.085
2007-08-01,6415.553
2007-08-02,6463.84
2007-08-03,6440.497
2007-08-06,6369.932
2007-08-07,6378.952
2007-08-08,6501.873
2007-08-09,6301.323
2007-08-10,6154.404
2007-08-13,6262.971
2007-08-14,6218.058
2007-08-15,6171.193
2007-08-16,5949.349
2007-08-17,6057.886
2007-08-20,6118.284
2007-08-21,6133.009
2007-08-22,6260.093
2007-08-23,6308.78
2007-08-24,6363.763
2007-08-27,6380.116
2007-08-28,6265.686
2007-08-29,6287.555
2007-08-30,6379.858
2007-08-31,6428.39
2007-09-03,6445.788
2007-09-04,6468.765
2007-09-05,6409.24
2007-09-06,6477.68
2007-09-07,6400.293
2007-09-10,6423.661
2007-09-11,6537.733
2007-09-12,6606.522
2007-09-13,6637.603
2007-09-14,6585.482
2007-09-17,6528.706
2007-09-18,6603.918
2007-09-19,6771.604
2007-09-20,6780.857
2007-09-21,6811.137
2007-09-24,6767.116
2007-09-25,6709.931
2007-09-26,6779.743
2007-09-27,6834.463
2007-09-28,6866.938
2007-10-01,6923.845
2007-10-02,6833.548
2007-10-03,6807.776
2007-10-04,6779.379
2007-10-05,6828.308
2007-10-08,6792.241
2007-10-09,6866.213
2007-10-10,6967.764
2007-10-11,7020.157
2007-10-12,7023.01
2007-10-15,6919.523
2007-10-16,6849.583
2007-10-17,6951.516
2007-10-18,6969.764
2007-10-19,6936.51
2007-10-22,6794.03
2007-10-23,6888.991
2007-10-24,6797.955
2007-10-25,6881.12
2007-10-26,6889.225
2007-10-29,6918.479
2007-10-30,6864.151
2007-10-31,6928.468
2007-11-01,6923.322
2007-11-02,7001.988
2007-11-05,6994.806
2007-11-06,7032.803
2007-11-07,7043.331
2007-11-08,7009.616
2007-11-09,6909.722
2007-11-12,6852.628
2007-11-13,6894.845
2007-11-14,7002.593
2007-11-15,6889.348
2007-11-16,6805.525
2007-11-19,6724.571
2007-11-20,6774.395
2007-11-21,6639.663
2007-11-22,6673.532
2007-11-23,6759.186
2007-11-26,6776.96
2007-11-27,6798.465
2007-11-28,6845.209
2007-11-29,6849.21
2007-11-30,6927.086
2007-12-03,6873.857
2007-12-04,6856.109
2007-12-05,6932.974
2007-12-06,6943.703
2007-12-07,6973.003
2007-12-10,7023.462
2007-12-11,6981.733
2007-12-12,6939.197
2007-12-13,6814.465
2007-12-14,6804.011
2007-12-17,6709.903
2007-12-18,6696.521
2007-12-19,6657.487
2007-12-20,6674.716
2007-12-21,6763.425
2007-12-24,6820.368
2007-12-25,6820.368
2007-12-26,6867.247
2007-12-27,6822.257
2007-12-28,6889.429
2007-12-31,6867.03
2008-01-01,6867.03
2008-01-02,6819.346
2008-01-03,6756.072
2008-01-04,6698.939
2008-01-07,6654.946
2008-01-08,6650.683
2008-01-09,6501.815
2008-01-10,6407.397
2008-01-11,6342.127
2008-01-14,6411.746
2008-01-15,6187.085
2008-01-16,5978.224
2008-01-17,6054.815
2008-01-18,5966.183
2008-01-21,5642.425
2008-01-22,5817.981
2008-01-23,5661.425
2008-01-24,6043.933
2008-01-25,6064.702
2008-01-28,6054.787
2008-01-29,6151.306
2008-01-30,6074.69
2008-01-31,6075.096
2008-02-01,6168.019
2008-02-04,6202.057
2008-02-05,5936.563
2008-02-06,6005.642
2008-02-07,5807.405
2008-02-08,5836.194
2008-02-11,5778.732
2008-02-12,5960.475
2008-02-13,6047.802
2008-02-14,6083.126
2008-02-15,6005.159
2008-02-18,6094.425
2008-02-19,6176.301
2008-02-20,6025.73
2008-02-21,6075.69
2008-02-22,6068.604
2008-02-25,6147.486
2008-02-26,6183.71
2008-02-27,6285.022
2008-02-28,6192.116
2008-02-29,6134.895
2008-03-03,6054.457
2008-03-04,6014.506
2008-03-05,6138.626
2008-03-06,6154.549
2008-03-07,6131.251
2008-03-10,6112.775
2008-03-11,6145.72
2008-03-12,6212.082
2008-03-13,6219.463
2008-03-14,6173.19
2008-03-17,6007.637
2008-03-18,6148.22
2008-03-19,6095.093
2008-03-20,6040.153
2008-03-21,6040.153
2008-03-24,6031.534
2008-03-25,6212.406
2008-03-26,6306.629
2008-03-27,6385.344
2008-03-28,6330.752
2008-03-31,6388.004
2008-04-01,6427.43
2008-04-02,6442.833
2008-04-03,6421.891
2008-04-04,6516.757
2008-04-07,6534.703
2008-04-08,6483.035
2008-04-09,6449.999
2008-04-10,6474.213
2008-04-11,6396.253
2008-04-14,6398.674
2008-04-15,6417.612
2008-04-16,6615.164
2008-04-17,6580.557
2008-04-18,6637.327
2008-04-21,6638.995
2008-04-22,6608.051
2008-04-23,6613.217
2008-04-24,6533.821
2008-04-25,6584.253
2008-04-28,6614.646
2008-04-29,6556.346
2008-04-30,6593.434
2008-05-01,6543.25
2008-05-02,6635.017
2008-05-05,6634.67
2008-05-06,6639.456
2008-05-07,6627.326
2008-05-08,6644.827
2008-05-09,6626.809
2008-05-12,6666.637
2008-05-13,6624.345
2008-05-14,6660.395
2008-05-15,6704.315
2008-05-16,6739.691
2008-05-19,6794.22
2008-05-20,6726.752
2008-05-21,6744.505
2008-05-22,6692.428
2008-05-23,6636.601
2008-05-26,6603.102
2008-05-27,6588.195
2008-05-28,6631.804
2008-05-29,6607.061
2008-05-30,6690.623
2008-06-02,6604.085
2008-06-03,6624.489
2008-06-04,6592.261
2008-06-05,6645.778
2008-06-06,6553.47
2008-06-09,6491.844
2008-06-10,6382.845
2008-06-11,6328.198
2008-06-12,6332.656
2008-06-13,6264.763
2008-06-16,6290.259
2008-06-17,6269.793
2008-06-18,6154.171
2008-06-19,5997.311
2008-06-20,5928.406
2008-06-23,5879.574
2008-06-24,5876.097
2008-06-25,5935.7
2008-06-26,5887.241
2008-06-27,5823.308
2008-06-30,5876.585
2008-07-01,5785.923
2008-07-02,5790.213
2008-07-03,5746.84
2008-07-04,5704.045
2008-07-07,5739.351
2008-07-08,5669.576
2008-07-09,5745.403
2008-07-10,5602.589
2008-07-11,5502.912
2008-07-14,5591.66
2008-07-15,5516.721
2008-07-16,5526.144
2008-07-17,5681.29
2008-07-18,5687.985
2008-07-21,5722.79
2008-07-22,5708.615
2008-07-23,5723.109
2008-07-24,5549.089
2008-07-25,5631.373
2008-07-28,5591.741
2008-07-29,5535.012
2008-07-30,5574.326
2008-07-31,5500.409
2008-08-01,5434.207
2008-08-04,5500.531
2008-08-05,5686.349
2008-08-06,5768.389
2008-08-07,5683.728
2008-08-08,5713.427
2008-08-11,5737.712
2008-08-12,5713.495
2008-08-13,5652.01
2008-08-14,5624.177
2008-08-15,5639.506
2008-08-18,5623.175
2008-08-19,5507.388
2008-08-20,5531.286
2008-08-21,5552.626
2008-08-22,5646.317
2008-08-25,5591.635
2008-08-26,5556.254
2008-08-27,5610.791
2008-08-28,5668.006
2008-08-29,5670.988
2008-09-01,5639.394
2008-09-02,5711.744
2008-09-03,5596.642
2008-09-04,5503.744
2008-09-05,5412.696
2008-09-08,5427.835
2008-09-09,5394.329
2008-09-10,5347.561
2008-09-11,5276.544
2008-09-12,5427.627
2008-09-15,5338.75
2008-09-16,5275.006
2008-09-17,5145.901
2008-09-18,5198.154
2008-09-19,5363.812
2008-09-22,5345.431
2008-09-23,5344.159
2008-09-24,5227.748
2008-09-25,5324.402
2008-09-26,5158.071
2008-09-29,4834.356
2008-09-30,4766.647
2008-10-01,4810.676
2008-10-02,4709.576
2008-10-03,4784.151
2008-10-06,4365.601
2008-10-07,4397.971
2008-10-08,4126.384
2008-10-09,4054.463
2008-10-10,3716.801
2008-10-13,4045.606
2008-10-14,4187.923
2008-10-15,4012.066
2008-10-16,3823.057
2008-10-17,3939.512
2008-10-20,4068.889
2008-10-21,4066.017
2008-10-22,3878.281
2008-10-23,3929.521
2008-10-24,3801.837
2008-10-27,3632.284
2008-10-28,3672.62
2008-10-29,4070.228
2008-10-30,4020.685
2008-10-31,4096.952
2008-11-03,4160.706
2008-11-04,4371.921
2008-11-05,4297.046
2008-11-06,4026.133
2008-11-07,4063.311
2008-11-10,4068.882
2008-11-11,3887.926
2008-11-12,3829.638
2008-11-13,3864.519
2008-11-14,3912.748
2008-11-17,3811.817
2008-11-18,3875.115
2008-11-19,3750.928
2008-11-20,3656.289
2008-11-21,3567.363
2008-11-24,3912.289
2008-11-25,3904.074
2008-11-26,3893.024
2008-11-27,3905.661
2008-11-28,3859.001
2008-12-01,3654.68
2008-12-02,3754.005
2008-12-03,3786.573
2008-12-04,3750.555
2008-12-05,3614.695
2008-12-08,3816.851
2008-12-09,3808.539
2008-12-10,3840.407
2008-12-11,3863.223
2008-12-12,3878.218
2008-12-15,3952.184
2008-12-16,4010.583
2008-12-17,4143.408
2008-12-18,4224.888
2008-12-19,4103.012
2008-12-22,4023.54
2008-12-23,4053.276
2008-12-24,4006.956
2008-12-25,4006.956
2008-12-26,4026.294
2008-12-29,4067.611
2008-12-30,4104.415
2008-12-31,4042.373
2009-01-01,4042.373
2009-01-02,4206.972
2009-01-05,4155.516
2009-01-06,4076.592
2009-01-07,4111.547
2009-01-08,4155.955
2009-01-09,4097.179
2009-01-12,4014.986
2009-01-13,3968.122
2009-01-14,3853.938
2009-01-15,3833.405
2009-01-16,3938.023
2009-01-19,3951.222
2009-01-20,3853.755
2009-01-21,3791.654
2009-01-22,3756.237
2009-01-23,3736.794
2009-01-26,3898.559
2009-01-27,3957.971
2009-01-28,4018.885
2009-01-29,3899.08
2009-01-30,3803.738
2009-02-02,3751.873
2009-02-03,3878.605
2009-02-04,3886.105
2009-02-05,3816.944
2009-02-06,3877.385
2009-02-09,3924.386
2009-02-10,3828.34
2009-02-11,3826.186
2009-02-12,3734.548
2009-02-13,3792.496
2009-02-16,3714.445
2009-02-17,3573.869
2009-02-18,3578.526
2009-02-19,3650.361
2009-02-20,3557.064
2009-02-23,3574.016
2009-02-24,3557.634
2009-02-25,3510.328
2009-02-26,3520.529
2009-02-27,3523.836
2009-03-02,3427.609
2009-03-03,3317.22
2009-03-04,3383.402
2009-03-05,3288.427
2009-03-06,3309.225
2009-03-09,3308.5
2009-03-10,3431.942
2009-03-11,3426.237
2009-03-12,3464.255
2009-03-13,3487.136
2009-03-16,3584.639
2009-03-17,3558.467
2009-03-18,3568.449
2009-03-19,3649.438
2009-03-20,3613.284
2009-03-23,3693.325
2009-03-24,3684.69
2009-03-25,3751.514
2009-03-26,3762.329
2009-03-27,3640.088
2009-03-30,3546.518
2009-03-31,3663.311
2009-04-01,3691.699
2009-04-02,3817.564
2009-04-03,3756.919
2009-04-06,3756.803
2009-04-07,3740.779
2009-04-08,3746.221
2009-04-09,3706.023
2009-04-10,3706.023
2009-04-13,3737.45
2009-04-14,3677.965
2009-04-15,3689.792
2009-04-16,3722.194
2009-04-17,3748.65
2009-04-20,3657.834
2009-04-21,3680.246
2009-04-22,3646.523
2009-04-23,3661.387
2009-04-24,3744.775
2009-04-27,3729.055
2009-04-28,3700.068
2009-04-29,3815.977
2009-04-30,3792.736
2009-05-01,3793.308
2009-05-04,3927.558
2009-05-05,3901.782
2009-05-06,3947.058
2009-05-07,3998.697
2009-05-08,4027.471
2009-05-11,4043.739
2009-05-12,4102.852
2009-05-13,4102.119
2009-05-14,4075.442
2009-05-15,4105.818
2009-05-18,4144.649
2009-05-19,4178.619
2009-05-20,4244.295
2009-05-21,4166.59
2009-05-22,4226.907
2009-05-25,4240.267
2009-05-26,4289.187
2009-05-27,4277.535
2009-05-28,4221.853
2009-05-29,4253.447
2009-06-01,4327.336
2009-06-02,4380.952
2009-06-03,4308.026
2009-06-04,4317.457
2009-06-05,4255.375
2009-06-08,4200.994
2009-06-09,4245.837
2009-06-10,4276.632
2009-06-11,4297.163
2009-06-12,4224.711
2009-06-15,4145.97
2009-06-16,4166.934
2009-06-17,4152.323
2009-06-18,4190.237
2009-06-19,4223.268
2009-06-22,4162.045
2009-06-23,4238.559
2009-06-24,4286.044
2009-06-25,4267.795
2009-06-26,4302.559
2009-06-29,4339.703
2009-06-30,4275.999
2009-07-01,4404.616
2009-07-02,4297.834
2009-07-03,4314.248
2009-07-06,4290.452
2009-07-07,4287.737
2009-07-08,4232.188
2009-07-09,4259.342
2009-07-10,4197.747
2009-07-13,4258.926
2009-07-14,4253.414
2009-07-15,4396.571
2009-07-16,4442.7
2009-07-17,4496.137
2009-07-20,4517.694
2009-07-21,4552.506
2009-07-22,4598.623
2009-07-23,4617.676
2009-07-24,4604.181
2009-07-27,4610.899
2009-07-28,4591.894
2009-07-29,4597.343
2009-07-30,4658.41
2009-07-31,4687.484
2009-08-03,4774.402
2009-08-04,4757.476
2009-08-05,4733.5
2009-08-06,4813.382
2009-08-07,4796.376
2009-08-10,4727.026
2009-08-11,4710.771
2009-08-12,4823.98
2009-08-13,4810.941
2009-08-14,4780.675
2009-08-17,4668.779
2009-08-18,4702.287
2009-08-19,4750.065
2009-08-20,4828.067
2009-08-21,4918.911
2009-08-24,4905.949
2009-08-25,4938.3
2009-08-26,4939.947
2009-08-27,4901.715
2009-08-28,4975.131
2009-08-31,4921.936
2009-09-01,4862.568
2009-09-02,4839.562
2009-09-03,4803.605
2009-09-04,4817.973
2009-09-07,4906.937
2009-09-08,4990.036
2009-09-09,5027.514
2009-09-10,5058.932
2009-09-11,5069.378
2009-09-14,5107.499
2009-09-15,5128.828
2009-09-16,5173.55
2009-09-17,5177.833
2009-09-18,5195.632
2009-09-21,5180.31
2009-09-22,5219.607
2009-09-23,5252.744
2009-09-24,5182.46
2009-09-25,5147.583
2009-09-28,5199.193
2009-09-29,5174.298
2009-09-30,5184.249
2009-10-01,5145.694
2009-10-02,5093.364
2009-10-05,5136.153
2009-10-06,5246.307
2009-10-07,5214.248
2009-10-08,5282.075
2009-10-09,5311.845
2009-10-12,5404.526
2009-10-13,5399.169
2009-10-14,5443.26
2009-10-15,5455.18
2009-10-16,5428.41
2009-10-19,5550.413
2009-10-20,5533.114
2009-10-21,5573.742
2009-10-22,5538.999
2009-10-23,5513.818
2009-10-26,5461.536
2009-10-27,5482.681
2009-10-28,5418.92
2009-10-29,5513.271
2009-10-30,5418.811
2009-11-02,5464.32
2009-11-03,5347.97
2009-11-04,5452.124
2009-11-05,5475.361
2009-11-06,5455.232
2009-11-09,5573.122
2009-11-10,5574.954
2009-11-11,5595.998
2009-11-12,5567.016
2009-11-13,5571.503
2009-11-16,5661.002
2009-11-17,5632.402
2009-11-18,5631.907
2009-11-19,5490.759
2009-11-20,5462.982
2009-11-23,5599.006
2009-11-24,5573.862
2009-11-25,5643.242
2009-11-26,5502.664
2009-11-27,5528.732
