Date,NETHERLANDS GROWTH Standard (Large+Mid Cap)
2005-06-14,2881.633
2005-06-15,2869.926
2005-06-16,2888.034
2005-06-17,2927.13
2005-06-20,2902.856
2005-06-21,2921.225
2005-06-22,2927.317
2005-06-23,2917.092
2005-06-24,2908.746
2005-06-27,2912.101
2005-06-28,2940.976
2005-06-29,2938.2
2005-06-30,2943.532
2005-07-01,2941.747
2005-07-04,2946.14
2005-07-05,2941.691
2005-07-06,2963.22
2005-07-07,2913.424
2005-07-08,2943.474
2005-07-11,2977.648
2005-07-12,2992.517
2005-07-13,2982.911
2005-07-14,2997.549
2005-07-15,2977.075
2005-07-18,2963.825
2005-07-19,2957.814
2005-07-20,2959.75
2005-07-21,2978.622
2005-07-22,2971.072
2005-07-25,2957.216
2005-07-26,2967.335
2005-07-27,2972.792
2005-07-28,2984.92
2005-07-29,2991.191
2005-08-01,3021.071
2005-08-02,3031.789
2005-08-03,3031.358
2005-08-04,3044.237
2005-08-05,3018.256
2005-08-08,3018.438
2005-08-09,3045.082
2005-08-10,3090.383
2005-08-11,3105.248
2005-08-12,3085.625
2005-08-15,3074.089
2005-08-16,3055.99
2005-08-17,3050.097
2005-08-18,3001.878
2005-08-19,3014.207
2005-08-22,3053.56
2005-08-23,3027.498
2005-08-24,3022.932
2005-08-25,3004.003
2005-08-26,3007.705
2005-08-29,3009.021
2005-08-30,2986.458
2005-08-31,3027.839
2005-09-01,3069.099
2005-09-02,3096.886
2005-09-05,3103.651
2005-09-06,3112.743
2005-09-07,3092.456
2005-09-08,3094.493
2005-09-09,3103.221
2005-09-12,3075.337
2005-09-13,3058.745
2005-09-14,3064.729
2005-09-15,3032.691
2005-09-16,3059.076
2005-09-19,3042.648
2005-09-20,3059.683
2005-09-21,3029.947
2005-09-22,2987.038
2005-09-23,2980.167
2005-09-26,3001.005
2005-09-27,2977.633
2005-09-28,2999.059
2005-09-29,2986.038
2005-09-30,3015.526
2005-10-03,3038.16
2005-10-04,3070.564
2005-10-05,3058.808
2005-10-06,3060.191
2005-10-07,3041.528
2005-10-10,3023.495
2005-10-11,3012.835
2005-10-12,2989.42
2005-10-13,2958.459
2005-10-14,3010.307
2005-10-17,3005.674
2005-10-18,2975.759
2005-10-19,2922.579
2005-10-20,2945.414
2005-10-21,2948.127
2005-10-24,2953.383
2005-10-25,2980.313
2005-10-26,2984.239
2005-10-27,2946.375
2005-10-28,2936.614
2005-10-31,2968.146
2005-11-01,2970.403
2005-11-02,3017.086
2005-11-03,3004.832
2005-11-04,2949.329
2005-11-07,2954.781
2005-11-08,2953.441
2005-11-09,2969.266
2005-11-10,2973.926
2005-11-11,2981.531
2005-11-14,2979.217
2005-11-15,2973.326
2005-11-16,2949.734
2005-11-17,2973.875
2005-11-18,2983.826
2005-11-21,2992.39
2005-11-22,2993.77
2005-11-23,3034.33
2005-11-24,3027.34
2005-11-25,3023.871
2005-11-28,3032.733
2005-11-29,3055.801
2005-11-30,3057.135
2005-12-01,3089.46
2005-12-02,3092.4
2005-12-05,3091.342
2005-12-06,3104.208
2005-12-07,3091.475
2005-12-08,3122.019
2005-12-09,3131.423
2005-12-12,3174.357
2005-12-13,3174.101
2005-12-14,3196.029
2005-12-15,3201.393
2005-12-16,3244.995
2005-12-19,3229.667
2005-12-20,3185.841
2005-12-21,3192.483
2005-12-22,3193.375
2005-12-23,3207.16
2005-12-26,3207.16
2005-12-27,3218.868
2005-12-28,3221.895
2005-12-29,3221.433
2005-12-30,3178.602
2006-01-02,3203.344
2006-01-03,3255.389
2006-01-04,3298.075
2006-01-05,3292.418
2006-01-06,3340.991
2006-01-09,3345.168
2006-01-10,3321.926
2006-01-11,3344.602
2006-01-12,3320.249
2006-01-13,3291.177
2006-01-16,3304.715
2006-01-17,3256.166
2006-01-18,3252.016
2006-01-19,3266.887
2006-01-20,3222.55
2006-01-23,3279.606
2006-01-24,3288.238
2006-01-25,3315.915
2006-01-26,3369.457
2006-01-27,3363.403
2006-01-30,3347.585
2006-01-31,3354.381
2006-02-01,3382.116
2006-02-02,3345.368
2006-02-03,3334.108
2006-02-06,3338.165
2006-02-07,3338.247
2006-02-08,3339.549
2006-02-09,3385.541
2006-02-10,3349.6
2006-02-13,3369.178
2006-02-14,3363.577
2006-02-15,3382.545
2006-02-16,3389.52
2006-02-17,3404.719
2006-02-20,3417.969
2006-02-21,3388.139
2006-02-22,3395.332
2006-02-23,3400.393
2006-02-24,3388.698
2006-02-27,3399.453
2006-02-28,3351.485
2006-03-01,3384.695
2006-03-02,3378.783
2006-03-03,3379.733
2006-03-06,3406.348
2006-03-07,3346.956
2006-03-08,3313.242
2006-03-09,3352.809
2006-03-10,3350.065
2006-03-13,3361.508
2006-03-14,3392.805
2006-03-15,3423.565
2006-03-16,3445.979
2006-03-17,3430.66
2006-03-20,3445.075
2006-03-21,3415.564
2006-03-22,3416.032
2006-03-23,3420.848
2006-03-24,3436.881
2006-03-27,3439.39
2006-03-28,3437.481
2006-03-29,3406.884
2006-03-30,3474.113
2006-03-31,3448.235
2006-04-03,3481.429
2006-04-04,3495.745
2006-04-05,3496.676
2006-04-06,3486.331
2006-04-07,3465.23
2006-04-10,3466.638
2006-04-11,3412.414
2006-04-12,3409.654
2006-04-13,3408.524
2006-04-14,3408.524
2006-04-17,3462.661
2006-04-18,3439.931
2006-04-19,3508.517
2006-04-20,3524.414
2006-04-21,3556.383
2006-04-24,3542.779
2006-04-25,3548.776
2006-04-26,3592.327
2006-04-27,3632.568
2006-04-28,3610.678
2006-05-01,3616.984
2006-05-02,3643.099
2006-05-03,3591.396
2006-05-04,3612.945
2006-05-05,3673.736
2006-05-08,3650.325
2006-05-09,3659.868
2006-05-10,3639.648
2006-05-11,3623.334
2006-05-12,3566.058
2006-05-15,3512.305
2006-05-16,3526.829
2006-05-17,3428.863
2006-05-18,3436.09
2006-05-19,3403.593
2006-05-22,3368.246
2006-05-23,3468.041
2006-05-24,3409.243
2006-05-25,3431.671
2006-05-26,3473.552
2006-05-29,3496.742
2006-05-30,3456.625
2006-05-31,3477.078
2006-06-01,3484.696
2006-06-02,3504.595
2006-06-05,3495.196
2006-06-06,3386.406
2006-06-07,3403.177
2006-06-08,3280.011
2006-06-09,3315.731
2006-06-12,3270.863
2006-06-13,3186.559
2006-06-14,3203.926
2006-06-15,3280.542
2006-06-16,3267.494
2006-06-19,3274.085
2006-06-20,3279.401
2006-06-21,3333.224
2006-06-22,3343.932
2006-06-23,3332.537
2006-06-26,3320.761
2006-06-27,3298.304
2006-06-28,3281.195
2006-06-29,3347.571
2006-06-30,3481.81
2006-07-03,3505.991
2006-07-04,3513.555
2006-07-05,3446.059
2006-07-06,3482.389
2006-07-07,3464.909
2006-07-10,3456.517
2006-07-11,3414.486
2006-07-12,3419.704
2006-07-13,3378.096
2006-07-14,3310.803
2006-07-17,3283.844
2006-07-18,3289.062
2006-07-19,3415.41
2006-07-20,3451.446
2006-07-21,3430.206
2006-07-24,3503.116
2006-07-25,3484.577
2006-07-26,3503.722
2006-07-27,3552.041
2006-07-28,3590.122
2006-07-31,3593.888
2006-08-01,3549.923
2006-08-02,3627.599
2006-08-03,3564.003
2006-08-04,3609.039
2006-08-07,3552.847
2006-08-08,3533.737
2006-08-09,3561.254
2006-08-10,3519.709
2006-08-11,3527.438
2006-08-14,3561.953
2006-08-15,3618.544
2006-08-16,3642.193
2006-08-17,3654.515
2006-08-18,3640.917
2006-08-21,3651.469
2006-08-22,3648.563
2006-08-23,3634.759
2006-08-24,3653.663
2006-08-25,3632.705
2006-08-28,3669.846
2006-08-29,3671.871
2006-08-30,3707.718
2006-08-31,3701.142
2006-09-01,3709.283
2006-09-04,3753.249
2006-09-05,3728.78
2006-09-06,3694.812
2006-09-07,3675.861
2006-09-08,3676.517
2006-09-11,3675.515
2006-09-12,3731.264
2006-09-13,3732.509
2006-09-14,3750.245
2006-09-15,3747.628
2006-09-18,3764.021
2006-09-19,3732.828
2006-09-20,3768.609
2006-09-21,3787.714
2006-09-22,3791.4
2006-09-25,3769.767
2006-09-26,3811.202
2006-09-27,3832.849
2006-09-28,3831.445
2006-09-29,3829.756
2006-10-02,3841.575
2006-10-03,3832.033
2006-10-04,3838.113
2006-10-05,3849.469
2006-10-06,3824.13
2006-10-09,3836.833
2006-10-10,3823.158
2006-10-11,3831.706
2006-10-12,3842.327
2006-10-13,3822.802
2006-10-16,3822.223
2006-10-17,3784.653
2006-10-18,3775.347
2006-10-19,3809.433
2006-10-20,3804.033
2006-10-23,3825.098
2006-10-24,3821.316
2006-10-25,3848.057
2006-10-26,3868.753
2006-10-27,3855.755
2006-10-30,3830.366
2006-10-31,3830.504
2006-11-01,3832.583
2006-11-02,3850.604
2006-11-03,3859.902
2006-11-06,3912.067
2006-11-07,3952.034
2006-11-08,3948.231
2006-11-09,3979.317
2006-11-10,3997.969
2006-11-13,3988.668
2006-11-14,3979.799
2006-11-15,4034.757
2006-11-16,4019.706
2006-11-17,4012.118
2006-11-20,4006.736
2006-11-21,4013.178
2006-11-22,4044.807
2006-11-23,4031.813
2006-11-24,4066.15
2006-11-27,4008.167
2006-11-28,3999.072
2006-11-29,4048.016
2006-11-30,4044.978
2006-12-01,4032.93
2006-12-04,4038.98
2006-12-05,4059.548
2006-12-06,4053.996
2006-12-07,4052.132
2006-12-08,4057.585
2006-12-11,4038.724
2006-12-12,4072.978
2006-12-13,4098.159
2006-12-14,4115.118
2006-12-15,4111.261
2006-12-18,4097.941
2006-12-19,4120.496
2006-12-20,4142.239
2006-12-21,4118.955
2006-12-22,4095.921
2006-12-25,4095.921
2006-12-26,4089.539
2006-12-27,4146.717
2006-12-28,4149.336
2006-12-29,4164.944
2007-01-01,4164.944
2007-01-02,4228.593
2007-01-03,4208.576
2007-01-04,4166.095
2007-01-05,4092.559
2007-01-08,4084.942
2007-01-09,4101.151
2007-01-10,4062.698
2007-01-11,4105.212
2007-01-12,4156.18
2007-01-15,4174.297
2007-01-16,4175.703
2007-01-17,4216.628
2007-01-18,4207.719
2007-01-19,4216.311
2007-01-22,4193.345
2007-01-23,4204.603
2007-01-24,4211.555
2007-01-25,4182.661
2007-01-26,4148.251
2007-01-29,4166.752
2007-01-30,4197.193
2007-01-31,4193.914
2007-02-01,4244.579
2007-02-02,4240.056
2007-02-05,4222.409
2007-02-06,4236.483
2007-02-07,4265.068
2007-02-08,4220.126
2007-02-09,4223.907
2007-02-12,4175.374
2007-02-13,4204.788
2007-02-14,4259.325
2007-02-15,4284.824
2007-02-16,4261.401
2007-02-19,4279.427
2007-02-20,4275.755
2007-02-21,4248.992
2007-02-22,4228.029
2007-02-23,4259.815
2007-02-26,4259.851
2007-02-27,4178.792
2007-02-28,4095.685
2007-03-01,4000.831
2007-03-02,4024.267
2007-03-05,3961.832
2007-03-06,3983.123
2007-03-07,4022.053
2007-03-08,4061.243
2007-03-09,4076.992
2007-03-12,4147.629
2007-03-13,4129.15
2007-03-14,4076.545
2007-03-15,4203.843
2007-03-16,4258.533
2007-03-19,4290.238
2007-03-20,4328.951
2007-03-21,4344.033
2007-03-22,4405.24
2007-03-23,4411.556
2007-03-26,4370.502
2007-03-27,4374.09
2007-03-28,4365.335
2007-03-29,4423.075
2007-03-30,4410.43
2007-04-02,4445.528
2007-04-03,4474.007
2007-04-04,4492.481
2007-04-05,4514.854
2007-04-06,4514.854
2007-04-09,4491.333
2007-04-10,4553.008
2007-04-11,4518.313
2007-04-12,4505.321
2007-04-13,4548.871
2007-04-16,4627.791
2007-04-17,4613.979
2007-04-18,4612.213
2007-04-19,4641.958
2007-04-20,4684.944
2007-04-23,4674.191
2007-04-24,4685.797
2007-04-25,4716.496
2007-04-26,4702.41
2007-04-27,4687.793
2007-04-30,4705.341
2007-05-01,4687.758
2007-05-02,4678.274
2007-05-03,4706.875
2007-05-04,4730.209
2007-05-07,4766.105
2007-05-08,4713.92
2007-05-09,4718.521
2007-05-10,4668.598
2007-05-11,4692.136
2007-05-14,4686.067
2007-05-15,4707.022
2007-05-16,4670.76
2007-05-17,4658.901
2007-05-18,4692.722
2007-05-21,4679.561
2007-05-22,4700.804
2007-05-23,4717.02
2007-05-24,4670.512
2007-05-25,4673.048
2007-05-28,4681.388
2007-05-29,4706.034
2007-05-30,4680.337
2007-05-31,4753.101
2007-06-01,4747.004
2007-06-04,4767.074
2007-06-05,4750.251
2007-06-06,4660.003
2007-06-07,4633.431
2007-06-08,4595.227
2007-06-11,4635.728
2007-06-12,4602.805
2007-06-13,4599.483
2007-06-14,4683.305
2007-06-15,4768.678
2007-06-18,4760.227
2007-06-19,4744.244
2007-06-20,4768.853
2007-06-21,4738.182
2007-06-22,4751.66
2007-06-25,4766.601
2007-06-26,4748.898
2007-06-27,4722.475
2007-06-28,4794.828
2007-06-29,4816.204
2007-07-02,4871.928
2007-07-03,4908.148
2007-07-04,4919.014
2007-07-05,4889.696
2007-07-06,4911.164
2007-07-09,4958.481
2007-07-10,5006.502
2007-07-11,5019.869
2007-07-12,5067.8
2007-07-13,5067.576
2007-07-16,5072.098
2007-07-17,5069.179
2007-07-18,5049.261
2007-07-19,5107.084
2007-07-20,5069.964
2007-07-23,5083.104
2007-07-24,5031.185
2007-07-25,4946.178
2007-07-26,4815.903
2007-07-27,4735.345
2007-07-30,4732.339
2007-07-31,4804.467
2007-08-01,4707.043
2007-08-02,4742.471
2007-08-03,4725.344
2007-08-06,4673.571
2007-08-07,4680.189
2007-08-08,4770.376
2007-08-09,4623.234
2007-08-10,4515.44
2007-08-13,4595.095
2007-08-14,4562.143
2007-08-15,4527.758
2007-08-16,4364.993
2007-08-17,4444.626
2007-08-20,4488.899
2007-08-21,4499.702
2007-08-22,4592.941
2007-08-23,4628.662
2007-08-24,4669.003
2007-08-27,4681.001
2007-08-28,4597.045
2007-08-29,4613.091
2007-08-30,4680.573
2007-08-31,4716.179
2007-09-03,4728.943
2007-09-04,4745.8
2007-09-05,4702.129
2007-09-06,4752.34
2007-09-07,4695.566
2007-09-10,4712.709
2007-09-11,4796.398
2007-09-12,4846.865
2007-09-13,4869.668
2007-09-14,4831.429
2007-09-17,4789.775
2007-09-18,4844.955
2007-09-19,4967.977
2007-09-20,4974.765
2007-09-21,4996.98
2007-09-24,4964.685
2007-09-25,4922.731
2007-09-26,4973.948
2007-09-27,5014.093
2007-09-28,5037.919
2007-10-01,5079.668
2007-10-02,5013.422
2007-10-03,4994.515
2007-10-04,4973.681
2007-10-05,5009.578
2007-10-08,4983.118
2007-10-09,5037.387
2007-10-10,5111.89
2007-10-11,5150.328
2007-10-12,5152.421
2007-10-15,5076.498
2007-10-16,5025.186
2007-10-17,5099.97
2007-10-18,5113.357
2007-10-19,5088.96
2007-10-22,4984.43
2007-10-23,5054.098
2007-10-24,4986.844
2007-10-25,5047.853
2007-10-26,5053.799
2007-10-29,5075.259
2007-10-30,5035.404
2007-10-31,5082.586
2007-11-01,5078.811
2007-11-02,5135.238
2007-11-05,5129.971
2007-11-06,5157.837
2007-11-07,5165.559
2007-11-08,5140.832
2007-11-09,5067.57
2007-11-12,5025.698
2007-11-13,5056.66
2007-11-14,5135.682
2007-11-15,5052.628
2007-11-16,4991.153
2007-11-19,4931.781
2007-11-20,4968.322
2007-11-21,4869.51
2007-11-22,4894.349
2007-11-23,4957.168
2007-11-26,4970.203
2007-11-27,4985.974
2007-11-28,5020.257
2007-11-29,5023.191
2007-11-30,5080.305
2007-12-03,5041.267
2007-12-04,5028.251
2007-12-05,5084.623
2007-12-06,5092.491
2007-12-07,5113.98
2007-12-10,5150.987
2007-12-11,5120.383
2007-12-12,5089.187
2007-12-13,4997.709
2007-12-14,4990.042
2007-12-17,4921.024
2007-12-18,4911.209
2007-12-19,4882.582
2007-12-20,4895.218
2007-12-21,4960.276
2007-12-24,5002.039
2007-12-25,5002.039
2007-12-26,5036.419
2007-12-27,5003.424
2007-12-28,5052.687
2007-12-31,5036.26
2008-01-01,5036.26
2008-01-02,5001.288
2008-01-03,4954.884
2008-01-04,4912.983
2008-01-07,4880.719
2008-01-08,4877.592
2008-01-09,4768.412
2008-01-10,4699.166
2008-01-11,4651.298
2008-01-14,4702.356
2008-01-15,4537.59
2008-01-16,4384.412
2008-01-17,4440.584
2008-01-18,4375.581
2008-01-21,4138.138
2008-01-22,4266.891
2008-01-23,4152.073
2008-01-24,4432.603
2008-01-25,4447.835
2008-01-28,4440.563
2008-01-29,4511.35
2008-01-30,4455.16
2008-01-31,4455.458
2008-02-01,4523.607
2008-02-04,4548.571
2008-02-05,4353.858
2008-02-06,4404.521
2008-02-07,4259.134
2008-02-08,4280.248
2008-02-11,4238.105
2008-02-12,4371.396
2008-02-13,4435.441
2008-02-14,4461.347
2008-02-15,4404.166
2008-02-18,4469.634
2008-02-19,4529.681
2008-02-20,4419.253
2008-02-21,4455.894
2008-02-22,4450.697
2008-02-25,4508.549
2008-02-26,4535.115
2008-02-27,4609.417
2008-02-28,4541.28
2008-02-29,4499.314
2008-03-03,4440.322
2008-03-04,4411.021
2008-03-05,4502.051
2008-03-06,4513.728
2008-03-07,4496.642
2008-03-10,4483.092
2008-03-11,4507.253
2008-03-12,4555.923
2008-03-13,4561.336
2008-03-14,4527.399
2008-03-17,4405.984
2008-03-18,4509.087
2008-03-19,4470.124
2008-03-20,4429.831
2008-03-21,4429.831
2008-03-24,4423.509
2008-03-25,4556.161
2008-03-26,4625.264
2008-03-27,4682.993
2008-03-28,4640.823
2008-03-31,4682.792
2008-04-01,4711.693
2008-04-02,4722.985
2008-04-03,4707.633
2008-04-04,4777.176
2008-04-07,4789.551
2008-04-08,4751.682
2008-04-09,4727.468
2008-04-10,4745.215
2008-04-11,4688.075
2008-04-14,4689.85
2008-04-15,4702.078
2008-04-16,4846.821
2008-04-17,4821.465
2008-04-18,4863.06
2008-04-21,4863.214
2008-04-22,4840.547
2008-04-23,4844.331
2008-04-24,4783.992
2008-04-25,4819.375
2008-04-28,4840.878
2008-04-29,4797.733
2008-04-30,4824.873
2008-05-01,4788.15
2008-05-02,4855.302
2008-05-05,4855.049
2008-05-06,4858.55
2008-05-07,4849.674
2008-05-08,4862.481
2008-05-09,4848.8
2008-05-12,4877.942
2008-05-13,4846.998
2008-05-14,4873.375
2008-05-15,4905.511
2008-05-16,4930.832
2008-05-19,4966.739
2008-05-20,4917.418
2008-05-21,4930.396
2008-05-22,4892.326
2008-05-23,4851.515
2008-05-26,4827.027
2008-05-27,4816.129
2008-05-28,4848.008
2008-05-29,4829.921
2008-05-30,4891.007
2008-06-02,4827.746
2008-06-03,4842.661
2008-06-04,4819.102
2008-06-05,4858.224
2008-06-06,4790.745
2008-06-09,4745.695
2008-06-10,4666.014
2008-06-11,4626.066
2008-06-12,4629.324
2008-06-13,4579.693
2008-06-16,4598.331
2008-06-17,4583.37
2008-06-18,4498.847
2008-06-19,4384.179
2008-06-20,4333.808
2008-06-23,4298.111
2008-06-24,4295.569
2008-06-25,4339.14
2008-06-26,4303.716
2008-06-27,4256.979
2008-06-30,4295.925
2008-07-01,4229.649
2008-07-02,4232.786
2008-07-03,4201.078
2008-07-04,4169.794
2008-07-07,4195.604
2008-07-08,4144.597
2008-07-09,4200.028
2008-07-10,4095.628
2008-07-11,4022.762
2008-07-14,4087.639
2008-07-15,4032.856
2008-07-16,4039.744
2008-07-17,4153.16
2008-07-18,4158.054
2008-07-21,4183.498
2008-07-22,4173.135
2008-07-23,4183.731
2008-07-24,4056.518
2008-07-25,4116.67
2008-07-28,4087.698
2008-07-29,4045.458
2008-07-30,4074.192
2008-07-31,4020.167
2008-08-01,3969.583
2008-08-04,4018.031
2008-08-05,4153.767
2008-08-06,4213.485
2008-08-07,4151.644
2008-08-08,4173.338
2008-08-11,4191.077
2008-08-12,4173.388
2008-08-13,4128.476
2008-08-14,4108.146
2008-08-15,4119.343
2008-08-18,4107.414
2008-08-19,4022.838
2008-08-20,4040.294
2008-08-21,4055.882
2008-08-22,4124.318
2008-08-25,4084.376
2008-08-26,4058.532
2008-08-27,4098.368
2008-08-28,4139.659
2008-08-29,4141.837
2008-09-01,4118.762
2008-09-02,4171.603
2008-09-03,4087.538
2008-09-04,4019.689
2008-09-05,3953.192
2008-09-08,3964.249
2008-09-09,3939.777
2008-09-10,3905.62
2008-09-11,3853.752
2008-09-12,3964.097
2008-09-15,3899.185
2008-09-16,3852.629
2008-09-17,3758.337
2008-09-18,3796.5
2008-09-19,3917.489
2008-09-22,3904.064
2008-09-23,3903.135
2008-09-24,3818.114
2008-09-25,3888.705
2008-09-26,3767.225
2008-09-29,3530.798
2008-09-30,3481.346
2008-10-01,3513.503
2008-10-02,3439.664
2008-10-03,3494.131
2008-10-06,3188.44
2008-10-07,3212.082
2008-10-08,3013.727
2008-10-09,2961.199
2008-10-10,2714.586
2008-10-13,2954.73
2008-10-14,3058.672
2008-10-15,2930.234
2008-10-16,2792.19
2008-10-17,2877.244
2008-10-20,2971.735
2008-10-21,2969.637
2008-10-22,2832.523
2008-10-23,2869.947
2008-10-24,2776.692
2008-10-27,2652.858
2008-10-28,2682.318
2008-10-29,2972.713
2008-10-30,2935.998
2008-10-31,2991.69
2008-11-03,3038.244
2008-11-04,3192.478
2008-11-05,3136.751
2008-11-06,2938.99
2008-11-07,2966.13
2008-11-10,2970.196
2008-11-11,2838.102
2008-11-12,2795.553
2008-11-13,2821.016
2008-11-14,2856.222
2008-11-17,2782.544
2008-11-18,2828.751
2008-11-19,2738.097
2008-11-20,2669.012
2008-11-21,2604.098
2008-11-24,2855.887
2008-11-25,2849.89
2008-11-26,2841.824
2008-11-27,2851.049
2008-11-28,2816.988
2008-12-01,2667.838
2008-12-02,2740.343
2008-12-03,2764.116
2008-12-04,2737.824
2008-12-05,2638.649
2008-12-08,2786.219
2008-12-09,2780.152
2008-12-10,2803.414
2008-12-11,2820.07
2008-12-12,2831.016
2008-12-15,2885.009
2008-12-16,2927.639
2008-12-17,3024.599
2008-12-18,3084.078
2008-12-19,2995.11
2008-12-22,2937.098
2008-12-23,2958.804
2008-12-24,2924.992
2008-12-25,2924.992
2008-12-26,2939.108
2008-12-29,2969.269
2008-12-30,2996.135
2008-12-31,2950.845
2009-01-01,2950.845
2009-01-02,3070.999
2009-01-05,3033.437
2009-01-06,2975.824
2009-01-07,3001.341
2009-01-08,3033.758
2009-01-09,2990.853
2009-01-12,2930.854
2009-01-13,2896.644
2009-01-14,2813.292
2009-01-15,2798.303
2009-01-16,2874.672
2009-01-19,2884.307
2009-01-20,2813.158
2009-01-21,2767.826
2009-01-22,2741.972
2009-01-23,2727.779
2009-01-26,2845.864
2009-01-27,2889.234
2009-01-28,2933.7
2009-01-29,2846.244
2009-01-30,2776.647
2009-02-02,2738.786
2009-02-03,2831.298
2009-02-04,2836.773
2009-02-05,2786.287
2009-02-06,2830.407
2009-02-09,2864.717
2009-02-10,2794.605
2009-02-11,2793.034
2009-02-12,2726.139
2009-02-13,2768.441
2009-02-16,2711.465
2009-02-17,2608.848
2009-02-18,2612.247
2009-02-19,2664.685
2009-02-20,2596.58
2009-02-23,2608.954
2009-02-24,2596.996
2009-02-25,2562.464
2009-02-26,2569.91
2009-02-27,2572.325
2009-03-02,2502.081
2009-03-03,2421.499
2009-03-04,2469.811
2009-03-05,2400.481
2009-03-06,2415.663
2009-03-09,2415.134
2009-03-10,2505.244
2009-03-11,2501.08
2009-03-12,2528.832
2009-03-13,2545.534
2009-03-16,2616.709
2009-03-17,2597.604
2009-03-18,2604.891
2009-03-19,2664.011
2009-03-20,2637.62
2009-03-23,2696.048
2009-03-24,2689.744
2009-03-25,2738.524
2009-03-26,2746.419
2009-03-27,2656.859
2009-03-30,2588.05
2009-03-31,2673.279
2009-04-01,2693.995
2009-04-02,2785.844
2009-04-03,2741.589
2009-04-06,2741.504
2009-04-07,2729.811
2009-04-08,2733.782
2009-04-09,2700.279
2009-04-10,2700.279
2009-04-13,2723.177
2009-04-14,2679.835
2009-04-15,2688.453
2009-04-16,2712.062
2009-04-17,2731.338
2009-04-20,2665.167
2009-04-21,2681.497
2009-04-22,2656.926
2009-04-23,2667.229
2009-04-24,2726.873
2009-04-27,2714.779
2009-04-28,2693.676
2009-04-29,2778.059
2009-04-30,2759.836
2009-05-01,2760.253
2009-05-04,2857.941
2009-05-05,2839.185
2009-05-06,2872.131
2009-05-07,2909.707
2009-05-08,2930.644
2009-05-11,2941.919
2009-05-12,2984.926
2009-05-13,2984.392
2009-05-14,2964.984
2009-05-15,2987.083
2009-05-18,3012.343
2009-05-19,3037.033
2009-05-20,3084.767
2009-05-21,3028.29
2009-05-22,3072.128
2009-05-25,3081.839
2009-05-26,3117.394
2009-05-27,3108.925
2009-05-28,3068.455
2009-05-29,3091.418
2009-06-01,3145.121
2009-06-02,3184.089
2009-06-03,3131.086
2009-06-04,3137.94
2009-06-05,3092.82
2009-06-08,3053.295
2009-06-09,3085.887
2009-06-10,3108.269
2009-06-11,3123.191
2009-06-12,3070.532
2009-06-15,3013.304
2009-06-16,3028.54
2009-06-17,3017.921
2009-06-18,3045.477
2009-06-19,3069.484
2009-06-22,3024.987
2009-06-23,3080.597
2009-06-24,3115.109
2009-06-25,3101.847
2009-06-26,3127.113
2009-06-29,3154.109
2009-06-30,3107.809
2009-07-01,3201.288
2009-07-02,3123.679
2009-07-03,3135.609
2009-07-06,3118.314
2009-07-07,3116.34
2009-07-08,3075.967
2009-07-09,3095.703
2009-07-10,3050.935
2009-07-13,3095.4
2009-07-14,3091.394
2009-07-15,3195.441
2009-07-16,3228.968
2009-07-17,3267.806
2009-07-20,3283.473
2009-07-21,3308.775
2009-07-22,3342.293
2009-07-23,3356.141
2009-07-24,3346.333
2009-07-27,3351.216
2009-07-28,3337.403
2009-07-29,3341.362
2009-07-30,3385.746
2009-07-31,3406.877
2009-08-03,3467.51
2009-08-04,3455.217
2009-08-05,3437.629
2009-08-06,3495.642
2009-08-07,3483.292
2009-08-10,3432.927
2009-08-11,3421.122
2009-08-12,3503.339
2009-08-13,3493.869
2009-08-14,3471.89
2009-08-17,3390.626
2009-08-18,3414.961
2009-08-19,3449.659
2009-08-20,3506.307
2009-08-21,3572.281
2009-08-24,3562.868
2009-08-25,3586.362
2009-08-26,3587.558
2009-08-27,3559.288
2009-08-28,3612.598
2009-08-31,3573.972
2009-09-01,3530.862
2009-09-02,3514.157
2009-09-03,3488.047
2009-09-04,3498.48
2009-09-07,3563.08
2009-09-08,3623.421
2009-09-09,3650.635
2009-09-10,3673.448
2009-09-11,3681.033
2009-09-14,3708.714
2009-09-15,3724.202
2009-09-16,3756.676
2009-09-17,3759.786
2009-09-18,3772.711
2009-09-21,3761.585
2009-09-22,3790.12
2009-09-23,3814.181
2009-09-24,3763.146
2009-09-25,3737.82
2009-09-28,3775.296
2009-09-29,3757.219
2009-09-30,3764.445
2009-10-01,3736.449
2009-10-02,3698.451
2009-10-05,3729.521
2009-10-06,3809.507
2009-10-07,3786.228
2009-10-08,3835.479
2009-10-09,3857.096
2009-10-12,3924.395
2009-10-13,3920.505
2009-10-14,3952.521
2009-10-15,3961.176
2009-10-16,3941.738
2009-10-19,4030.328
2009-10-20,4017.767
2009-10-21,4047.268
2009-10-22,4022.04
2009-10-23,4003.755
2009-10-26,3965.792
2009-10-27,3981.145
2009-10-28,3934.847
2009-10-29,4003.358
2009-10-30,3934.768
2009-11-02,3967.813
2009-11-03,3883.328
2009-11-04,3958.957
2009-11-05,3975.83
2009-11-06,3961.214
2009-11-09,4046.817
2009-11-10,4048.148
2009-11-11,4063.428
2009-11-12,4042.384
2009-11-13,4045.642
2009-11-16,4110.63
2009-11-17,4089.863
2009-11-18,4086.559
2009-11-19,3984.141
2009-11-20,3963.986
2009-11-23,4062.686
2009-11-24,4044.441
2009-11-25,4094.784
2009-11-26,3992.779
2009-11-27,4011.694
