Date,USA LARGE GROWTH Large Cap
2010-08-31,806.452
2010-09-01,828.997
2010-09-02,836.863
2010-09-03,848.685
2010-09-06,848.685
2010-09-07,841.314
2010-09-08,845.823
2010-09-09,847.514
2010-09-10,852.152
2010-09-13,861.648
2010-09-14,863.168
2010-09-15,867.888
2010-09-16,869.775
2010-09-17,872.007
2010-09-20,884.03
2010-09-21,883.556
2010-09-22,881.92
2010-09-23,877.941
2010-09-24,896.094
2010-09-27,892.357
2010-09-28,896.067
2010-09-29,894.869
2010-09-30,891.418
2010-10-01,893.344
2010-10-04,885.653
2010-10-05,903.775
2010-10-06,903.526
2010-10-07,901.972
2010-10-08,908.849
2010-10-11,909.056
2010-10-12,912.308
2010-10-13,921.767
2010-10-14,921.156
2010-10-15,931.301
2010-10-18,935.855
2010-10-19,919.958
2010-10-20,929.046
2010-10-21,932.446
2010-10-22,936.422
2010-10-25,939.354
2010-10-26,941.252
2010-10-27,939.111
2010-10-28,940.171
2010-10-29,939.974
2010-11-01,942.769
2010-11-02,951.914
2010-11-03,954.979
2010-11-04,971.081
2010-11-05,971.821
2010-11-08,971.361
2010-11-09,965.681
2010-11-10,969.635
2010-11-11,963.072
2010-11-12,949.177
2010-11-15,947.321
2010-11-16,932.103
2010-11-17,933.699
2010-11-18,948.844
2010-11-19,952.224
2010-11-22,953.727
2010-11-23,939.954
2010-11-24,955.447
2010-11-25,955.447
2010-11-26,949.13
2010-11-29,947.101
2010-11-30,940.466
2010-12-01,960.752
2010-12-02,971.672
2010-12-03,974.06
2010-12-06,973.243
2010-12-07,973.15
2010-12-08,975.367
2010-12-09,976.715
2010-12-10,981.091
2010-12-13,981.524
2010-12-14,982.714
2010-12-15,978.128
2010-12-16,983.314
2010-12-17,984.48
2010-12-20,986.562
2010-12-21,990.908
2010-12-22,992.21
2010-12-23,990.722
2010-12-24,990.722
2010-12-27,990.795
2010-12-28,990.545
2010-12-29,993.414
2010-12-30,992.116
2010-12-31,991.361
2011-01-03,1001.239
2011-01-04,997.453
2011-01-05,1003.227
2011-01-06,1002.687
2011-01-07,1002.341
2011-01-10,1002.169
2011-01-11,1005.797
2011-01-12,1014.442
2011-01-13,1013.177
2011-01-14,1019.619
2011-01-17,1019.619
2011-01-18,1022.694
2011-01-19,1012.92
2011-01-20,1010.112
2011-01-21,1006.618
2011-01-24,1015.132
2011-01-25,1017.251
2011-01-26,1023.056
2011-01-27,1024.049
2011-01-28,1002.621
2011-01-31,1010.679
2011-02-01,1025.404
2011-02-02,1023.164
2011-02-03,1024.788
2011-02-04,1028.877
2011-02-07,1034.383
2011-02-08,1039.568
2011-02-09,1037.713
2011-02-10,1036.142
2011-02-11,1042.423
2011-02-14,1043.939
2011-02-15,1041.139
2011-02-16,1047.377
2011-02-17,1049.169
2011-02-18,1050.021
2011-02-21,1050.021
2011-02-22,1025.227
2011-02-23,1016.8
2011-02-24,1017.23
2011-02-25,1029.115
2011-02-28,1032.613
2011-03-01,1016.594
2011-03-02,1018.569
2011-03-03,1036.376
2011-03-04,1029.836
2011-03-07,1019.544
2011-03-08,1027.418
2011-03-09,1024.977
2011-03-10,1007.175
2011-03-11,1014.076
2011-03-14,1008.408
2011-03-15,997.376
2011-03-16,976.455
2011-03-17,987.774
2011-03-18,989.253
2011-03-21,1005.731
2011-03-22,1002.744
2011-03-23,1007.761
2011-03-24,1019.34
2011-03-25,1021.686
2011-03-28,1019.657
2011-03-29,1028.382
2011-03-30,1032.925
2011-03-31,1032.112
2011-04-01,1036.667
2011-04-04,1036.499
2011-04-05,1035.449
2011-04-06,1037.02
2011-04-07,1036.023
2011-04-08,1031.047
2011-04-11,1029.116
2011-04-12,1022.404
2011-04-13,1025.762
2011-04-14,1025.526
2011-04-15,1026.573
2011-04-18,1017.732
2011-04-19,1023.4
2011-04-20,1038.356
2011-04-21,1046.416
2011-04-22,1046.416
2011-04-25,1044.074
2011-04-26,1052.894
2011-04-27,1059.286
2011-04-28,1062.935
2011-04-29,1064.034
2011-05-02,1063.03
2011-05-03,1059.225
2011-05-04,1052.653
2011-05-05,1044.517
2011-05-06,1048.548
2011-05-09,1054.529
2011-05-10,1062.222
2011-05-11,1051.339
2011-05-12,1057.291
2011-05-13,1048.009
2011-05-16,1038.636
2011-05-17,1038.043
2011-05-18,1046.883
2011-05-19,1050.571
2011-05-20,1044.235
2011-05-23,1031.567
2011-05-24,1030.266
2011-05-25,1034.335
2011-05-26,1039.977
2011-05-27,1043.254
2011-05-30,1043.254
2011-05-31,1055.192
2011-06-01,1032.871
2011-06-02,1032.104
2011-06-03,1021.569
2011-06-06,1011.939
2011-06-07,1010.55
2011-06-08,1006.121
2011-06-09,1012.381
2011-06-10,996.063
2011-06-13,994.852
2011-06-14,1008.951
2011-06-15,992.057
2011-06-16,991.083
2011-06-17,992.337
2011-06-20,998.24
2011-06-21,1013.595
2011-06-22,1007.007
2011-06-23,1007.281
2011-06-24,994.898
2011-06-27,1005.145
2011-06-28,1021.442
2011-06-29,1029.71
2011-06-30,1040.999
2011-07-01,1055.97
2011-07-04,1055.97
2011-07-05,1058.26
2011-07-06,1062.509
2011-07-07,1074.755
2011-07-08,1068.688
2011-07-11,1049.515
2011-07-12,1044.354
2011-07-13,1048.218
2011-07-14,1039.717
2011-07-15,1050.31
2011-07-18,1044.138
2011-07-19,1065.633
2011-07-20,1063.231
2011-07-21,1074.808
2011-07-22,1078.656
2011-07-25,1074.305
2011-07-26,1071.08
2011-07-27,1048.068
2011-07-28,1048.164
2011-07-29,1042.179
2011-08-01,1037.689
2011-08-02,1011.945
2011-08-03,1019.509
2011-08-04,971.037
2011-08-05,971.16
2011-08-08,911.067
2011-08-09,952.406
2011-08-10,913.337
2011-08-11,953.595
2011-08-12,962.125
2011-08-15,977.967
2011-08-16,969.682
2011-08-17,968.364
2011-08-18,922.77
2011-08-19,907.506
2011-08-22,909.651
2011-08-23,943.186
2011-08-24,953.65
2011-08-25,938.081
2011-08-26,956.556
2011-08-29,980.809
2011-08-30,984.239
2011-08-31,987.74
2011-09-01,977.773
2011-09-02,954.968
2011-09-05,954.968
2011-09-06,951.251
2011-09-07,976.075
2011-09-08,968.064
2011-09-09,941.767
2011-09-12,948.307
2011-09-13,957.869
2011-09-14,971.977
2011-09-15,988.221
2011-09-16,994.819
2011-09-19,989.381
2011-09-20,987.453
2011-09-21,962.222
2011-09-22,931.165
2011-09-23,936.073
2011-09-26,954.291
2011-09-27,963.313
2011-09-28,944.294
2011-09-29,944.979
2011-09-30,920.263
2011-10-03,897.668
2011-10-04,916.256
2011-10-05,934.301
2011-10-06,951.737
2011-10-07,946.045
2011-10-10,977.839
2011-10-11,980.885
2011-10-12,987.65
2011-10-13,989.29
2011-10-14,1009.704
2011-10-17,990.803
2011-10-18,1005.955
2011-10-19,988.852
2011-10-20,990.625
2011-10-21,1008.984
2011-10-24,1023.19
2011-10-25,1003.696
2011-10-26,1009.759
2011-10-27,1041.625
2011-10-28,1044.535
2011-10-31,1023.306
2011-11-01,997.379
2011-11-02,1012.089
2011-11-03,1032.257
2011-11-04,1027.272
2011-11-07,1033.942
2011-11-08,1046.354
2011-11-09,1009.703
2011-11-10,1015.459
2011-11-11,1035.076
2011-11-14,1028.238
2011-11-15,1035.404
2011-11-16,1019.705
2011-11-17,1000.403
2011-11-18,998.039
2011-11-21,979.553
2011-11-22,979.06
2011-11-23,958.657
2011-11-24,958.657
2011-11-25,954.745
2011-11-28,984.366
2011-11-29,984.744
2011-11-30,1023.181
2011-12-01,1024.222
2011-12-02,1022.304
2011-12-05,1031.313
2011-12-06,1030.365
2011-12-07,1029.924
2011-12-08,1012.457
2011-12-09,1028.819
2011-12-12,1016.021
2011-12-13,1005.776
2011-12-14,991.247
2011-12-15,991.935
2011-12-16,995.065
2011-12-19,985.724
2011-12-20,1014.697
2011-12-21,1010.179
2011-12-22,1014.543
2011-12-23,1024.331
2011-12-26,1024.331
2011-12-27,1025.508
2011-12-28,1013.259
2011-12-29,1023.133
2011-12-30,1019.714
2012-01-02,1019.714
2012-01-03,1035.557
2012-01-04,1036.643
2012-01-05,1038.867
2012-01-06,1038.414
2012-01-09,1038.153
2012-01-10,1046.754
2012-01-11,1046.366
2012-01-12,1048.984
2012-01-13,1044.95
2012-01-16,1044.95
2012-01-17,1051.666
2012-01-18,1062.744
2012-01-19,1069.279
2012-01-20,1067.842
2012-01-23,1069.167
2012-01-24,1070.051
2012-01-25,1084.833
2012-01-26,1080.491
2012-01-27,1080.223
2012-01-30,1080.399
2012-01-31,1081.588
2012-02-01,1089.666
2012-02-02,1092.305
2012-02-03,1108.158
2012-02-06,1107.771
2012-02-07,1109.622
2012-02-08,1110.967
2012-02-09,1115.126
2012-02-10,1109.106
2012-02-13,1117.37
2012-02-14,1118.401
2012-02-15,1111.856
2012-02-16,1122.7
2012-02-17,1122.686
2012-02-20,1122.686
2012-02-21,1123.895
2012-02-22,1123.166
2012-02-23,1128.19
2012-02-24,1131.779
2012-02-27,1132.267
2012-02-28,1138.378
2012-02-29,1133.842
2012-03-01,1140.536
2012-03-02,1137.437
2012-03-05,1131.382
2012-03-06,1115.78
2012-03-07,1123.474
2012-03-08,1136.428
2012-03-09,1140.564
2012-03-12,1139.429
2012-03-13,1158.459
2012-03-14,1160.743
2012-03-15,1166.003
2012-03-16,1167.159
2012-03-19,1174.31
2012-03-20,1170.998
2012-03-21,1169.337
2012-03-22,1163.127
2012-03-23,1165.341
2012-03-26,1182.354
2012-03-27,1180.879
2012-03-28,1175.892
2012-03-29,1173.687
2012-03-30,1175.948
2012-04-02,1187.299
2012-04-03,1186.279
2012-04-04,1173.326
2012-04-05,1176.717
2012-04-06,1176.717
2012-04-09,1165.556
2012-04-10,1146.494
2012-04-11,1153.746
2012-04-12,1169.345
2012-04-13,1155.993
2012-04-16,1147.724
2012-04-17,1168.458
2012-04-18,1165.186
2012-04-19,1154.7
2012-04-20,1155.274
2012-04-23,1144.375
2012-04-24,1143.74
2012-04-25,1167.193
2012-04-26,1173.994
2012-04-27,1179.677
2012-04-30,1173.329
2012-05-01,1176.195
2012-05-02,1176.601
2012-05-03,1167.221
2012-05-04,1145.221
2012-05-07,1144.896
2012-05-08,1140.563
2012-05-09,1134.412
2012-05-10,1133.448
2012-05-11,1131.324
2012-05-14,1119.511
2012-05-15,1115.018
2012-05-16,1110.055
2012-05-17,1090.994
2012-05-18,1082.561
2012-05-21,1106.965
2012-05-22,1105.607
2012-05-23,1110.515
2012-05-24,1109.221
2012-05-25,1105.474
2012-05-28,1105.474
2012-05-29,1119.092
2012-05-30,1105.29
2012-05-31,1100.151
2012-06-01,1071.281
2012-06-04,1074.88
2012-06-05,1078.685
2012-06-06,1102.784
2012-06-07,1101.35
2012-06-08,1109.841
2012-06-11,1094.985
2012-06-12,1107.097
2012-06-13,1097.666
2012-06-14,1107.065
2012-06-15,1119.011
2012-06-18,1124.724
2012-06-19,1135.353
2012-06-20,1133.144
2012-06-21,1106.519
2012-06-22,1115.617
2012-06-25,1097.802
2012-06-26,1102.729
2012-06-27,1110.944
2012-06-28,1105.573
2012-06-29,1135.718
2012-07-02,1139.952
2012-07-03,1148.926
2012-07-04,1148.926
2012-07-05,1147.357
2012-07-06,1135.809
2012-07-09,1135.044
2012-07-10,1125.893
2012-07-11,1122.294
2012-07-12,1115.48
2012-07-13,1132.636
2012-07-16,1129.707
2012-07-17,1135.746
2012-07-18,1144.671
2012-07-19,1154.137
2012-07-20,1141.91
2012-07-23,1131.364
2012-07-24,1121.834
2012-07-25,1119.049
2012-07-26,1136.535
2012-07-27,1159.764
2012-07-30,1160.438
2012-07-31,1155.828
2012-08-01,1151.172
2012-08-02,1146.31
2012-08-03,1167.18
2012-08-06,1171.237
2012-08-07,1177.037
2012-08-08,1175.754
2012-08-09,1177.164
2012-08-10,1179.29
2012-08-13,1180.387
2012-08-14,1181.585
2012-08-15,1183.909
2012-08-16,1194.117
2012-08-17,1198.895
2012-08-20,1199.681
2012-08-21,1194.298
2012-08-22,1197.214
2012-08-23,1187.971
2012-08-24,1195.69
2012-08-27,1196.512
2012-08-28,1195.283
2012-08-29,1196.281
2012-08-30,1186.005
2012-08-31,1192.715
2012-09-03,1192.715
2012-09-04,1191.959
2012-09-05,1190.079
2012-09-06,1213.728
2012-09-07,1217.782
2012-09-10,1207.91
2012-09-11,1210.897
2012-09-12,1214.406
2012-09-13,1233.859
2012-09-14,1240.654
2012-09-17,1240.37
2012-09-18,1239.748
2012-09-19,1241.708
2012-09-20,1238.77
2012-09-21,1237.968
2012-09-24,1233.155
2012-09-25,1218.793
2012-09-26,1210.958
2012-09-27,1225.009
2012-09-28,1218.483
2012-10-01,1220.601
2012-10-02,1220.954
2012-10-03,1227.946
2012-10-04,1233.928
2012-10-05,1231.206
2012-10-08,1224.623
2012-10-09,1209.929
2012-10-10,1204.689
2012-10-11,1203.256
2012-10-12,1204.212
2012-10-15,1213.316
2012-10-16,1227.324
2012-10-17,1226.606
2012-10-18,1216.553
2012-10-19,1193.747
2012-10-22,1198.125
2012-10-23,1181.76
2012-10-24,1178.083
2012-10-25,1178.405
2012-10-26,1179.334
2012-10-29,1179.334
2012-10-30,1179.334
2012-10-31,1178.686
2012-11-01,1191.598
2012-11-02,1180.302
2012-11-05,1184.298
2012-11-06,1191.687
2012-11-07,1167.793
2012-11-08,1151.55
2012-11-09,1155.455
2012-11-12,1156.93
2012-11-13,1153.083
2012-11-14,1138.162
2012-11-15,1136.601
2012-11-16,1142.427
2012-11-19,1169.384
2012-11-20,1170.439
2012-11-21,1173.09
2012-11-22,1173.09
2012-11-23,1189.528
2012-11-26,1189.582
2012-11-27,1184.898
2012-11-28,1194.199
2012-11-29,1201.657
2012-11-30,1201.219
2012-12-03,1195.747
2012-12-04,1192.346
2012-12-05,1185.815
2012-12-06,1190.424
2012-12-07,1190.889
2012-12-10,1190.294
2012-12-11,1198.337
2012-12-12,1195.686
2012-12-13,1188.609
2012-12-14,1180.292
2012-12-17,1194.617
2012-12-18,1207.886
2012-12-19,1198.824
2012-12-20,1202.872
2012-12-21,1192.977
2012-12-24,1191.147
2012-12-25,1191.147
2012-12-26,1181.794
2012-12-27,1181.978
2012-12-28,1169.299
2012-12-31,1191.491
2013-01-01,1191.491
2013-01-02,1222.838
2013-01-03,1219.167
2013-01-04,1221.454
2013-01-07,1219.165
2013-01-08,1216.625
2013-01-09,1220.866
2013-01-10,1228.927
2013-01-11,1230.377
2013-01-14,1225.679
2013-01-15,1223.802
2013-01-16,1225.474
2013-01-17,1232.135
2013-01-18,1236.167
2013-01-21,1236.167
2013-01-22,1239.81
2013-01-23,1245.358
2013-01-24,1237.685
2013-01-25,1241.805
2013-01-28,1240.536
2013-01-29,1243.136
2013-01-30,1239.209
2013-01-31,1235.953
2013-02-01,1248.155
2013-02-04,1231.628
2013-02-05,1246.654
2013-02-06,1244.811
2013-02-07,1246.598
2013-02-08,1256.175
2013-02-11,1252.8
2013-02-12,1249.769
2013-02-13,1250.709
2013-02-14,1251.346
2013-02-15,1251.207
2013-02-18,1251.207
2013-02-19,1257.761
2013-02-20,1243.016
2013-02-21,1236.13
2013-02-22,1246.823
2013-02-25,1227.029
2013-02-26,1234.633
2013-02-27,1247.765
2013-02-28,1246.236
2013-03-01,1249.602
2013-03-04,1254.982
2013-03-05,1268.359
2013-03-06,1267.492
2013-03-07,1269.771
2013-03-08,1274.846
2013-03-11,1279.407
2013-03-12,1274.952
2013-03-13,1276.418
2013-03-14,1282.344
2013-03-15,1279.871
2013-03-18,1273.683
2013-03-19,1270.364
2013-03-20,1278.582
2013-03-21,1268.021
2013-03-22,1279.103
2013-03-25,1275.662
2013-03-26,1285.789
2013-03-27,1286.169
2013-03-28,1291.06
2013-03-29,1291.06
2013-04-01,1283.713
2013-04-02,1293.496
2013-04-03,1282.643
2013-04-04,1285.741
2013-04-05,1277.531
2013-04-08,1286.404
2013-04-09,1288.76
2013-04-10,1305.384
2013-04-11,1311.543
2013-04-12,1309.758
2013-04-15,1279.594
2013-04-16,1299.467
2013-04-17,1280.344
2013-04-18,1265.607
2013-04-19,1272.899
2013-04-22,1279.903
2013-04-23,1290.4
2013-04-24,1288.079
2013-04-25,1294.502
2013-04-26,1292.328
2013-04-29,1302.523
2013-04-30,1308.661
2013-05-01,1300.17
2013-05-02,1313.757
2013-05-03,1328.061
2013-05-06,1329.912
2013-05-07,1334.896
2013-05-08,1341.753
2013-05-09,1338.855
2013-05-10,1345.272
2013-05-13,1345.21
2013-05-14,1355.441
2013-05-15,1359.796
2013-05-16,1351.723
2013-05-17,1364.561
2013-05-20,1362.033
2013-05-21,1364.328
2013-05-22,1352.24
2013-05-23,1347.328
2013-05-24,1347.406
2013-05-27,1347.406
2013-05-28,1354.814
2013-05-29,1343.237
2013-05-30,1347.877
2013-05-31,1329.916
2013-06-03,1335.337
2013-06-04,1327.01
2013-06-05,1307.989
2013-06-06,1318.801
2013-06-07,1337.331
2013-06-10,1335.867
2013-06-11,1322.652
2013-06-12,1309.889
2013-06-13,1327.754
2013-06-14,1321.566
2013-06-17,1329.944
2013-06-18,1341.375
2013-06-19,1324.2
2013-06-20,1291.31
2013-06-21,1291.255
2013-06-24,1275.615
2013-06-25,1285.853
2013-06-26,1298.92
2013-06-27,1305.187
2013-06-28,1301.404
2013-07-01,1311.465
2013-07-02,1312.597
2013-07-03,1315.97
2013-07-04,1315.97
2013-07-05,1328.085
2013-07-08,1334.763
2013-07-09,1343.528
2013-07-10,1344.666
2013-07-11,1363.948
2013-07-12,1368.782
2013-07-15,1369.602
2013-07-16,1365.59
2013-07-17,1370.391
2013-07-18,1375.994
2013-07-19,1377.815
2013-07-22,1379.685
2013-07-23,1374.684
2013-07-24,1373.688
2013-07-25,1380.329
2013-07-26,1382.611
2013-07-29,1376.92
2013-07-30,1379.879
2013-07-31,1378.546
2013-08-01,1397.294
2013-08-02,1401.397
2013-08-05,1402.429
2013-08-06,1393.3
2013-08-07,1387.853
2013-08-08,1392.394
2013-08-09,1386.401
2013-08-12,1385.976
2013-08-13,1392.838
2013-08-14,1386.11
2013-08-15,1367.464
2013-08-16,1364.933
2013-08-19,1360.736
2013-08-20,1364.686
2013-08-21,1359.756
2013-08-22,1371.569
2013-08-23,1373.641
2013-08-26,1372.578
2013-08-27,1350.058
2013-08-28,1354.464
2013-08-29,1359.041
2013-08-30,1353.493
2013-09-02,1353.493
2013-09-03,1364.752
2013-09-04,1376.398
2013-09-05,1378.813
2013-09-06,1380.239
2013-09-09,1394.559
2013-09-10,1402.125
2013-09-11,1405.555
2013-09-12,1403.431
2013-09-13,1405.233
2013-09-16,1409.225
2013-09-17,1416.502
2013-09-18,1435.448
2013-09-19,1435.525
2013-09-20,1427.992
2013-09-23,1422.746
2013-09-24,1420.36
2013-09-25,1414.116
2013-09-26,1424.109
2013-09-27,1418.749
2013-09-30,1409.333
2013-10-01,1422.594
2013-10-02,1420.572
2013-10-03,1405.937
2013-10-04,1416.122
2013-10-07,1403.523
2013-10-08,1383.406
2013-10-09,1382.699
2013-10-10,1414.153
2013-10-11,1423.422
2013-10-14,1430.792
2013-10-15,1422.706
2013-10-16,1442.477
2013-10-17,1448.24
2013-10-18,1462.608
2013-10-21,1462.539
2013-10-22,1470.489
2013-10-23,1465.836
2013-10-24,1474.441
2013-10-25,1478.62
2013-10-28,1480.142
2013-10-29,1486.366
2013-10-30,1480.244
2013-10-31,1475.09
2013-11-01,1479.018
2013-11-04,1480.357
2013-11-05,1478.287
2013-11-06,1481.078
2013-11-07,1459.416
2013-11-08,1478.118
2013-11-11,1478.872
2013-11-12,1477.681
2013-11-13,1492.5
2013-11-14,1501.886
2013-11-15,1508.349
2013-11-18,1499.953
2013-11-19,1497.277
2013-11-20,1490.547
2013-11-21,1502.84
2013-11-22,1513.257
2013-11-25,1511.69
2013-11-26,1517.699
2013-11-27,1523.115
2013-11-28,1523.115
2013-11-29,1525.434
2013-12-02,1520.171
2013-12-03,1515.906
2013-12-04,1514.192
2013-12-05,1512.447
2013-12-06,1525.562
2013-12-09,1527.485
2013-12-10,1523.974
2013-12-11,1509.62
2013-12-12,1505.322
2013-12-13,1505.875
2013-12-16,1514.407
2013-12-17,1510.189
2013-12-18,1533.891
2013-12-19,1532.812
2013-12-20,1542.352
2013-12-23,1554.44
2013-12-24,1556.653
2013-12-25,1556.653
2013-12-26,1563.581
2013-12-27,1561.49
2013-12-30,1561.112
2013-12-31,1568.771
2014-01-01,1568.771
2014-01-02,1557.038
2014-01-03,1553.085
2014-01-06,1547.728
2014-01-07,1558.126
2014-01-08,1560.603
2014-01-09,1560.644
2014-01-10,1563.831
2014-01-13,1541.572
2014-01-14,1562.298
2014-01-15,1570.59
2014-01-16,1568.415
2014-01-17,1563.151
2014-01-20,1563.151
2014-01-21,1571.06
2014-01-22,1573.898
2014-01-23,1561.319
2014-01-24,1526.282
2014-01-27,1516.334
2014-01-28,1522.666
2014-01-29,1501.603
2014-01-30,1524.947
2014-01-31,1515.129
2014-02-03,1481.057
2014-02-04,1494.964
2014-02-05,1493.368
2014-02-06,1512.108
2014-02-07,1535.82
2014-02-10,1539.659
2014-02-11,1555.388
2014-02-12,1556.047
2014-02-13,1567.2
2014-02-14,1572.403
2014-02-17,1572.403
2014-02-18,1577.251
2014-02-19,1564.002
2014-02-20,1571.166
2014-02-21,1568.168
2014-02-24,1579.764
2014-02-25,1579.448
2014-02-26,1579.585
2014-02-27,1588.9
2014-02-28,1591.515
2014-03-03,1579.754
2014-03-04,1604.201
2014-03-05,1606.651
2014-03-06,1608.132
2014-03-07,1605.457
2014-03-10,1605.583
2014-03-11,1598.788
2014-03-12,1599.963
2014-03-13,1579.115
2014-03-14,1571.985
2014-03-17,1588.236
2014-03-18,1599.188
2014-03-19,1588.684
2014-03-20,1595.216
2014-03-21,1585.866
2014-03-24,1573.389
2014-03-25,1576.69
2014-03-26,1562.886
2014-03-27,1557.925
2014-03-28,1561.682
2014-03-31,1571.626
2014-04-01,1587.532
2014-04-02,1592.175
2014-04-03,1587.808
2014-04-04,1560.585
2014-04-07,1542.017
2014-04-08,1549.187
2014-04-09,1571.2
2014-04-10,1533.56
2014-04-11,1516.809
2014-04-14,1531.123
2014-04-15,1541.198
2014-04-16,1559.466
2014-04-17,1560.24
2014-04-18,1560.24
2014-04-21,1568.233
2014-04-22,1577.955
2014-04-23,1571.294
2014-04-24,1578.869
2014-04-25,1561.531
2014-04-28,1563.203
2014-04-29,1573.727
2014-04-30,1577.348
2014-05-01,1581.124
2014-05-02,1580.503
2014-05-05,1587.238
2014-05-06,1570.731
2014-05-07,1574.55
2014-05-08,1571.51
2014-05-09,1577.456
2014-05-12,1595.01
2014-05-13,1595.192
2014-05-14,1586.802
2014-05-15,1571.183
2014-05-16,1579.073
2014-05-19,1587.497
2014-05-20,1578.065
2014-05-21,1592.359
2014-05-22,1598.448
2014-05-23,1606.842
2014-05-26,1606.842
2014-05-27,1620.657
2014-05-28,1616.716
2014-05-29,1627.315
2014-05-30,1629.131
2014-06-02,1629.639
2014-06-03,1627.944
2014-06-04,1632.135
2014-06-05,1642.672
2014-06-06,1649.952
2014-06-09,1652.389
2014-06-10,1651.52
2014-06-11,1647.722
2014-06-12,1632.596
2014-06-13,1634.106
2014-06-16,1635.534
2014-06-17,1637.356
2014-06-18,1651.402
2014-06-19,1652.633
2014-06-20,1651.826
2014-06-23,1651.125
2014-06-24,1641.053
2014-06-25,1653.173
2014-06-26,1653.506
2014-06-27,1658.896
2014-06-30,1660.273
2014-07-01,1674.057
2014-07-02,1676.545
2014-07-03,1686.486
2014-07-04,1686.486
2014-07-07,1679.003
2014-07-08,1664.591
2014-07-09,1674.677
2014-07-10,1665.675
2014-07-11,1670.771
2014-07-14,1681.537
2014-07-15,1674.583
2014-07-16,1676.674
2014-07-17,1656.127
2014-07-18,1677.175
2014-07-21,1673.572
2014-07-22,1684.542
2014-07-23,1691.101
2014-07-24,1690.73
2014-07-25,1680.351
2014-07-28,1681.24
2014-07-29,1675.288
2014-07-30,1681.521
2014-07-31,1646.771
2014-08-01,1642.685
2014-08-04,1655.91
2014-08-05,1641.664
2014-08-06,1640.158
2014-08-07,1630.808
2014-08-08,1649.669
2014-08-11,1657.025
2014-08-12,1652.288
2014-08-13,1665.05
2014-08-14,1673.416
2014-08-15,1676.342
2014-08-18,1691.88
2014-08-19,1702.62
2014-08-20,1706.485
2014-08-21,1709.495
2014-08-22,1709.341
2014-08-25,1716.836
2014-08-26,1718.772
2014-08-27,1718.618
2014-08-28,1714.525
2014-08-29,1718.77
2014-09-01,1718.77
2014-09-02,1721.605
2014-09-03,1715.175
2014-09-04,1711.283
2014-09-05,1720.504
2014-09-08,1717.312
2014-09-09,1705.169
2014-09-10,1715.236
2014-09-11,1715.745
2014-09-12,1706.711
2014-09-15,1700.41
2014-09-16,1714.396
2014-09-17,1717.063
2014-09-18,1726.169
2014-09-19,1722.913
2014-09-22,1706.376
2014-09-23,1700.705
2014-09-24,1717.161
2014-09-25,1685.779
2014-09-26,1705.216
2014-09-29,1702.041
2014-09-30,1698.147
2014-10-01,1673.817
2014-10-02,1675.148
2014-10-03,1694.957
2014-10-06,1690.445
2014-10-07,1665.915
2014-10-08,1695.936
2014-10-09,1663.329
2014-10-10,1641.652
2014-10-13,1612.075
2014-10-14,1613.853
2014-10-15,1601.58
2014-10-16,1602.87
2014-10-17,1625.288
2014-10-20,1643.288
2014-10-21,1679.664
2014-10-22,1665.128
2014-10-23,1690.255
2014-10-24,1698.558
2014-10-27,1696.486
2014-10-28,1717.951
2014-10-29,1713.321
2014-10-30,1726.026
2014-10-31,1743.298
2014-11-03,1743.694
2014-11-04,1735.474
2014-11-05,1742.703
2014-11-06,1750.417
2014-11-07,1749.923
2014-11-10,1756.3
2014-11-11,1760.149
2014-11-12,1762.387
2014-11-13,1767.481
2014-11-14,1768.831
2014-11-17,1766.794
2014-11-18,1777.774
2014-11-19,1775.097
2014-11-20,1778.157
2014-11-21,1788.27
2014-11-24,1800.106
2014-11-25,1799.855
2014-11-26,1807.163
2014-11-27,1807.163
2014-11-28,1807.624
2014-12-01,1787.525
2014-12-02,1797.569
2014-12-03,1804.57
2014-12-04,1803.73
2014-12-05,1805.78
2014-12-08,1793.465
2014-12-09,1798.309
2014-12-10,1769.043
2014-12-11,1778.172
2014-12-12,1753.624
2014-12-15,1742.676
2014-12-16,1721.62
2014-12-17,1757.07
2014-12-18,1800.407
2014-12-19,1808.7
2014-12-22,1814.04
2014-12-23,1811.31
2014-12-24,1812.772
2014-12-25,1812.772
2014-12-26,1822.657
2014-12-29,1825.199
2014-12-30,1814.7
2014-12-31,1797.241
2015-01-01,1797.241
2015-01-02,1794.026
2015-01-05,1761.234
2015-01-06,1743.926
2015-01-07,1767.803
2015-01-08,1800.117
2015-01-09,1785.662
2015-01-12,1770.544
2015-01-13,1768.546
2015-01-14,1759.422
2015-01-15,1740.411
2015-01-16,1763.771
2015-01-19,1763.771
2015-01-20,1769.618
2015-01-21,1778.329
2015-01-22,1807.898
2015-01-23,1805.417
2015-01-26,1810.825
2015-01-27,1786.366
2015-01-28,1769.764
2015-01-29,1787.029
2015-01-30,1770.492
2015-02-02,1788.816
2015-02-03,1811.48
2015-02-04,1806.414
2015-02-05,1825.292
2015-02-06,1818.729
2015-02-09,1810.945
2015-02-10,1832.752
2015-02-11,1839.038
2015-02-12,1855.449
2015-02-13,1865.567
2015-02-16,1865.567
2015-02-17,1869.062
2015-02-18,1871.498
2015-02-19,1875.145
2015-02-20,1889.57
2015-02-23,1891.583
2015-02-24,1893.292
2015-02-25,1893.297
2015-02-26,1894.763
2015-02-27,1886.657
2015-03-02,1902.391
2015-03-03,1894.172
2015-03-04,1889.063
2015-03-05,1892.01
2015-03-06,1867.642
