Date,USA LARGE GROWTH Large Cap
2005-11-03,838.095
2005-11-04,840.112
2005-11-07,843.522
2005-11-08,840.637
2005-11-09,840.82
2005-11-10,849.597
2005-11-11,851.07
2005-11-14,850.825
2005-11-15,849.097
2005-11-16,851.192
2005-11-17,859.616
2005-11-18,861.1
2005-11-21,864.316
2005-11-22,867.773
2005-11-23,870.285
2005-11-24,870.285
2005-11-25,871.912
2005-11-28,865.789
2005-11-29,864.471
2005-11-30,861.002
2005-12-01,871.348
2005-12-02,872.369
2005-12-05,867.916
2005-12-06,869.242
2005-12-07,866.508
2005-12-08,864.88
2005-12-09,867.052
2005-12-12,868.171
2005-12-13,870.757
2005-12-14,872.521
2005-12-15,872.041
2005-12-16,869.389
2005-12-19,861.072
2005-12-20,861.06
2005-12-21,863.339
2005-12-22,866.626
2005-12-23,867.377
2005-12-26,867.377
2005-12-27,859.308
2005-12-28,860.533
2005-12-29,856.68
2005-12-30,851.586
2006-01-02,851.586
2006-01-03,865.01
2006-01-04,869.875
2006-01-05,869.604
2006-01-06,878.253
2006-01-09,880.9
2006-01-10,880.726
2006-01-11,883.415
2006-01-12,877.874
2006-01-13,877.588
2006-01-16,877.588
2006-01-17,874.556
2006-01-18,870.005
2006-01-19,873.943
2006-01-20,855.573
2006-01-23,855.76
2006-01-24,858.468
2006-01-25,856.114
2006-01-26,860.438
2006-01-27,866.954
2006-01-30,867.36
2006-01-31,864.538
2006-02-01,866.443
2006-02-02,859.131
2006-02-03,854.377
2006-02-06,851.818
2006-02-07,846.063
2006-02-08,854.343
2006-02-09,851.754
2006-02-10,855.653
2006-02-13,851.337
2006-02-14,860.728
2006-02-15,864.409
2006-02-16,869.671
2006-02-17,865.624
2006-02-20,865.624
2006-02-21,861.573
2006-02-22,866.461
2006-02-23,864.215
2006-02-24,864.744
2006-02-27,870.45
2006-02-28,860.858
2006-03-01,869.197
2006-03-02,867.678
2006-03-03,866.249
2006-03-06,861.294
2006-03-07,859.323
2006-03-08,862.453
2006-03-09,857.04
2006-03-10,862.493
2006-03-13,863.184
2006-03-14,871.474
2006-03-15,874.003
2006-03-16,873.283
2006-03-17,875.204
2006-03-20,876.127
2006-03-21,870.805
2006-03-22,873.956
2006-03-23,871.246
2006-03-24,871.524
2006-03-27,870.238
2006-03-28,865.276
2006-03-29,872.552
2006-03-30,872.151
2006-03-31,868.547
2006-04-03,869.599
2006-04-04,874.155
2006-04-05,876.698
2006-04-06,876.122
2006-04-07,868.273
2006-04-10,868.481
2006-04-11,861.643
2006-04-12,862.198
2006-04-13,863.643
2006-04-14,863.643
2006-04-17,858.435
2006-04-18,870.112
2006-04-19,870.357
2006-04-20,871.323
2006-04-21,869.067
2006-04-24,866.756
2006-04-25,863.355
2006-04-26,866.681
2006-04-27,869.169
2006-04-28,863.751
2006-05-01,860.198
2006-05-02,862.794
2006-05-03,857.209
2006-05-04,860.261
2006-05-05,868.255
2006-05-08,868.957
2006-05-09,868.423
2006-05-10,866.633
2006-05-11,854.311
2006-05-12,846.907
2006-05-15,850.805
2006-05-16,848.096
2006-05-17,836.958
2006-05-18,831.668
2006-05-19,833.733
2006-05-22,830.31
2006-05-23,825.642
2006-05-24,830.137
2006-05-25,839.705
2006-05-26,842.819
2006-05-29,842.819
2006-05-30,829.177
2006-05-31,834.774
2006-06-01,845.566
2006-06-02,845.554
2006-06-05,830.034
2006-06-06,829.101
2006-06-07,823.314
2006-06-08,824.171
2006-06-09,820.494
2006-06-12,808.241
2006-06-13,804.238
2006-06-14,809.762
2006-06-15,826.52
2006-06-16,823.635
2006-06-19,817.071
2006-06-20,816.406
2006-06-21,825.595
2006-06-22,819.379
2006-06-23,818.554
2006-06-26,821.405
2006-06-27,812.035
2006-06-28,816.068
2006-06-29,835.145
2006-06-30,832.413
2006-07-03,838.163
2006-07-04,838.163
2006-07-05,829.121
2006-07-06,829.658
2006-07-07,822.511
2006-07-10,822.793
2006-07-11,827.112
2006-07-12,816.423
2006-07-13,805.859
2006-07-14,801.22
2006-07-17,801.114
2006-07-18,801.695
2006-07-19,815.798
2006-07-20,806.893
2006-07-21,800.93
2006-07-24,814.93
2006-07-25,819.437
2006-07-26,816.999
2006-07-27,812.754
2006-07-28,822.408
2006-07-31,821.025
2006-08-01,814.88
2006-08-02,821.64
2006-08-03,822.489
2006-08-04,821.576
2006-08-07,819.472
2006-08-08,816.784
2006-08-09,815.24
2006-08-10,820.197
2006-08-11,816.682
2006-08-14,818.512
2006-08-15,830.944
2006-08-16,839.818
2006-08-17,841.68
2006-08-18,844.228
2006-08-21,840.898
2006-08-22,840.47
2006-08-23,836.042
2006-08-24,837.122
2006-08-25,838.102
2006-08-28,843.552
2006-08-29,846.751
2006-08-30,849.267
2006-08-31,849.05
2006-09-01,854.076
2006-09-04,854.076
2006-09-05,855.887
2006-09-06,846.178
2006-09-07,842.234
2006-09-08,846.424
2006-09-11,849.55
2006-09-12,859.825
2006-09-13,861.483
2006-09-14,861.057
2006-09-15,864.636
2006-09-18,863.691
2006-09-19,861.388
2006-09-20,868.309
2006-09-21,862.393
2006-09-22,858.268
2006-09-25,867.1
2006-09-26,874.338
2006-09-27,875.149
2006-09-28,877.543
2006-09-29,874.728
2006-10-02,869.684
2006-10-03,874.075
2006-10-04,886.44
2006-10-05,889.81
2006-10-06,886.9
2006-10-09,887.744
2006-10-10,888.538
2006-10-11,886.116
2006-10-12,895.81
2006-10-13,896.348
2006-10-16,898.029
2006-10-17,893.19
2006-10-18,893.208
2006-10-19,894.866
2006-10-20,896.249
2006-10-23,902.788
2006-10-24,901.996
2006-10-25,903.804
2006-10-26,910.482
2006-10-27,901.177
2006-10-30,903.683
2006-10-31,904.806
2006-11-01,896.49
2006-11-02,896.116
2006-11-03,893.171
2006-11-06,903.922
2006-11-07,906.52
2006-11-08,907.337
2006-11-09,902.035
2006-11-10,903.596
2006-11-13,905.785
2006-11-14,913.476
2006-11-15,917.226
2006-11-16,920.861
2006-11-17,919.766
2006-11-20,919.984
2006-11-21,921.874
2006-11-22,925.563
2006-11-23,925.563
2006-11-24,922.571
2006-11-27,907.056
2006-11-28,910.889
2006-11-29,917.709
2006-11-30,917.615
2006-12-01,914.334
2006-12-04,925.449
2006-12-05,929.338
2006-12-06,926.978
2006-12-07,921.233
2006-12-08,922.913
2006-12-11,923.785
2006-12-12,921.965
2006-12-13,923.711
2006-12-14,932.156
2006-12-15,931.092
2006-12-18,925.301
2006-12-19,927.774
2006-12-20,924.983
2006-12-21,921.273
2006-12-22,915.825
2006-12-25,915.825
2006-12-26,919.136
2006-12-27,924.739
2006-12-28,924.223
2006-12-29,920.653
2007-01-01,920.653
2007-01-02,920.653
2007-01-03,918.344
2007-01-04,922.702
2007-01-05,918.609
2007-01-08,920.28
2007-01-09,921.659
2007-01-10,924.782
2007-01-11,933.22
2007-01-12,939.929
2007-01-15,939.929
2007-01-16,939.571
2007-01-17,938.12
2007-01-18,932.567
2007-01-19,936.404
2007-01-22,929.202
2007-01-23,932.366
2007-01-24,941.387
2007-01-25,930.74
2007-01-26,928.387
2007-01-29,927.797
2007-01-30,932.782
2007-01-31,939.089
2007-02-01,942.669
2007-02-02,944.05
2007-02-05,941.894
2007-02-06,941.661
2007-02-07,944.531
2007-02-08,944.08
2007-02-09,936.701
2007-02-12,932.43
2007-02-13,938.072
2007-02-14,945.937
2007-02-15,948.663
2007-02-16,947.16
2007-02-19,947.16
2007-02-20,949.951
2007-02-21,949.571
2007-02-22,949.721
2007-02-23,947.017
2007-02-26,943.851
2007-02-27,909.416
2007-02-28,914.462
2007-03-01,911.567
2007-03-02,901.128
2007-03-05,895.438
2007-03-06,908.619
2007-03-07,907.366
2007-03-08,912.585
2007-03-09,911.908
2007-03-12,914.754
2007-03-13,897.795
2007-03-14,905.456
2007-03-15,906.32
2007-03-16,903.462
2007-03-19,913.94
2007-03-20,918.59
2007-03-21,934.532
2007-03-22,934.102
2007-03-23,934.037
2007-03-26,936.058
2007-03-27,929.527
2007-03-28,922.712
2007-03-29,925.149
2007-03-30,924.256
2007-04-02,926.41
2007-04-03,936.273
2007-04-04,939.731
2007-04-05,943.381
2007-04-06,943.381
2007-04-09,943.585
2007-04-10,946.212
2007-04-11,939.462
2007-04-12,946.688
2007-04-13,949.663
2007-04-16,959.295
2007-04-17,963.042
2007-04-18,960.968
2007-04-19,959.326
2007-04-20,969.493
2007-04-23,967.252
2007-04-24,967.54
2007-04-25,975.907
2007-04-26,975.673
2007-04-27,975.931
2007-04-30,966.346
2007-05-01,968.744
2007-05-02,975.863
2007-05-03,979.816
2007-05-04,981.635
2007-05-07,983.587
2007-05-08,983.14
2007-05-09,984.761
2007-05-10,970.874
2007-05-11,980.613
2007-05-14,978.415
2007-05-15,975.807
2007-05-16,985.252
2007-05-17,984.704
2007-05-18,991.933
2007-05-21,994.082
2007-05-22,992.828
2007-05-23,991.971
2007-05-24,983.426
2007-05-25,989.651
2007-05-28,989.651
2007-05-29,991.28
2007-05-30,999.82
2007-05-31,1000.0
2007-06-01,1003.548
2007-06-04,1006.03
2007-06-05,1002.133
2007-06-06,993.17
2007-06-07,975.593
2007-06-08,987.047
2007-06-11,985.851
2007-06-12,975.986
2007-06-13,990.242
2007-06-14,996.086
2007-06-15,1003.257
2007-06-18,1002.682
2007-06-19,1003.092
2007-06-20,991.824
2007-06-21,997.966
2007-06-22,987.44
2007-06-25,983.545
2007-06-26,980.339
2007-06-27,989.758
2007-06-28,989.143
2007-06-29,986.69
2007-07-02,997.227
2007-07-03,1001.019
2007-07-04,1001.019
2007-07-05,1004.842
2007-07-06,1009.432
2007-07-09,1009.132
2007-07-10,997.208
2007-07-11,1002.639
2007-07-12,1021.524
2007-07-13,1023.54
2007-07-16,1022.81
2007-07-17,1025.049
2007-07-18,1023.887
2007-07-19,1031.087
2007-07-20,1020.632
2007-07-23,1025.169
2007-07-24,1009.748
2007-07-25,1013.231
2007-07-26,994.163
2007-07-27,980.249
2007-07-30,990.35
2007-07-31,976.051
2007-08-01,983.251
2007-08-02,990.858
2007-08-03,969.249
2007-08-06,987.301
2007-08-07,990.323
2007-08-08,1003.765
2007-08-09,977.628
2007-08-10,976.466
2007-08-13,978.554
2007-08-14,960.831
2007-08-15,947.479
2007-08-16,943.688
2007-08-17,962.954
2007-08-20,962.752
2007-08-21,964.091
2007-08-22,975.359
2007-08-23,975.045
2007-08-24,988.132
2007-08-27,981.796
2007-08-28,961.205
2007-08-29,983.634
2007-08-30,982.521
2007-08-31,994.23
2007-09-03,994.23
2007-09-04,1005.365
2007-09-05,996.359
2007-09-06,1001.273
2007-09-07,984.302
2007-09-10,985.089
2007-09-11,998.456
2007-09-12,997.465
2007-09-13,1003.029
2007-09-14,1002.963
2007-09-17,997.37
2007-09-18,1022.79
2007-09-19,1027.644
2007-09-20,1023.92
2007-09-21,1030.103
2007-09-24,1028.422
2007-09-25,1030.974
2007-09-26,1036.187
2007-09-27,1039.946
2007-09-28,1038.949
2007-10-01,1050.389
2007-10-02,1049.256
2007-10-03,1042.904
2007-10-04,1044.17
2007-10-05,1055.419
2007-10-08,1055.94
2007-10-09,1064.464
2007-10-10,1066.93
2007-10-11,1059.508
2007-10-12,1067.979
2007-10-15,1057.493
2007-10-16,1053.577
2007-10-17,1057.811
2007-10-18,1060.263
2007-10-19,1032.054
2007-10-22,1036.444
2007-10-23,1049.725
2007-10-24,1048.247
2007-10-25,1047.033
2007-10-26,1061.027
2007-10-29,1065.252
2007-10-30,1061.999
2007-10-31,1076.746
2007-11-01,1055.881
2007-11-02,1062.739
2007-11-05,1058.924
2007-11-06,1070.552
2007-11-07,1045.086
2007-11-08,1033.557
2007-11-09,1011.602
2007-11-12,999.756
2007-11-13,1030.142
2007-11-14,1021.844
2007-11-15,1013.561
2007-11-16,1022.885
2007-11-19,1008.079
2007-11-20,1014.155
2007-11-21,999.685
2007-11-22,999.685
2007-11-23,1014.938
2007-11-26,994.871
2007-11-27,1009.248
2007-11-28,1037.579
2007-11-29,1038.667
2007-11-30,1039.947
2007-12-03,1033.623
2007-12-04,1029.037
2007-12-05,1044.018
2007-12-06,1058.365
2007-12-07,1056.847
2007-12-10,1063.603
2007-12-11,1038.995
2007-12-12,1046.906
2007-12-13,1048.423
2007-12-14,1035.821
2007-12-17,1017.435
2007-12-18,1022.103
2007-12-19,1022.147
2007-12-20,1031.007
2007-12-21,1048.664
2007-12-24,1056.736
2007-12-25,1056.736
2007-12-26,1058.34
2007-12-27,1043.669
2007-12-28,1044.805
2007-12-31,1036.225
2008-01-01,1036.225
2008-01-02,1021.89
2008-01-03,1022.386
2008-01-04,991.699
2008-01-07,992.735
2008-01-08,975.255
2008-01-09,990.542
2008-01-10,997.799
2008-01-11,980.689
2008-01-14,993.953
2008-01-15,969.631
2008-01-16,959.807
2008-01-17,937.685
2008-01-18,935.674
2008-01-21,935.674
2008-01-22,921.096
2008-01-23,931.339
2008-01-24,945.276
2008-01-25,931.475
2008-01-28,942.569
2008-01-29,944.613
2008-01-30,940.795
2008-01-31,956.132
2008-02-01,966.097
2008-02-04,956.382
2008-02-05,930.094
2008-02-06,922.422
2008-02-07,928.267
2008-02-08,930.391
2008-02-11,940.767
2008-02-12,945.362
2008-02-13,959.769
2008-02-14,947.175
2008-02-15,945.72
2008-02-18,945.72
2008-02-19,944.73
2008-02-20,954.447
2008-02-21,942.989
2008-02-22,948.327
2008-02-25,960.45
2008-02-26,968.476
2008-02-27,968.862
2008-02-28,963.653
2008-02-29,940.532
2008-03-03,941.611
2008-03-04,940.487
2008-03-05,947.697
2008-03-06,930.644
2008-03-07,922.808
2008-03-10,908.792
2008-03-11,934.947
2008-03-12,929.94
2008-03-13,935.691
2008-03-14,918.557
2008-03-17,908.847
2008-03-18,943.127
2008-03-19,919.358
2008-03-20,935.037
2008-03-21,935.037
2008-03-24,953.814
2008-03-25,958.758
2008-03-26,952.826
2008-03-27,939.835
2008-03-28,933.882
2008-03-31,939.358
2008-04-01,969.054
2008-04-02,965.895
2008-04-03,967.184
2008-04-04,970.514
2008-04-07,970.48
2008-04-08,967.007
2008-04-09,960.728
2008-04-10,969.975
2008-04-11,950.937
2008-04-14,949.319
2008-04-15,951.756
2008-04-16,974.104
2008-04-17,973.182
2008-04-18,995.339
2008-04-21,998.471
2008-04-22,987.65
2008-04-23,994.19
2008-04-24,996.916
2008-04-25,998.783
2008-04-28,998.009
2008-04-29,995.149
2008-04-30,989.272
2008-05-01,1008.435
2008-05-02,1008.82
2008-05-05,1006.456
2008-05-06,1013.87
2008-05-07,999.548
2008-05-08,1006.244
2008-05-09,1000.577
2008-05-12,1010.831
2008-05-13,1011.054
2008-05-14,1013.642
2008-05-15,1025.823
2008-05-16,1027.811
2008-05-19,1026.163
2008-05-20,1017.749
2008-05-21,1000.056
2008-05-22,1003.84
2008-05-23,994.244
2008-05-26,994.244
2008-05-27,1005.332
2008-05-28,1011.039
2008-05-29,1017.227
2008-05-30,1020.884
2008-06-02,1010.803
2008-06-03,1007.491
2008-06-04,1011.025
2008-06-05,1031.493
2008-06-06,1002.525
2008-06-09,1005.892
2008-06-10,1003.214
2008-06-11,987.059
2008-06-12,991.304
2008-06-13,1007.126
2008-06-16,1008.37
2008-06-17,1003.858
2008-06-18,995.246
2008-06-19,1001.254
2008-06-20,982.272
2008-06-23,983.089
2008-06-24,976.923
2008-06-25,983.504
2008-06-26,956.102
2008-06-27,954.653
2008-06-30,952.862
2008-07-01,956.461
2008-07-02,936.803
2008-07-03,937.473
2008-07-04,937.473
2008-07-07,935.677
2008-07-08,947.192
2008-07-09,927.091
2008-07-10,935.465
2008-07-11,927.996
2008-07-14,924.591
2008-07-15,920.743
2008-07-16,936.857
2008-07-17,943.984
2008-07-18,938.398
2008-07-21,939.797
2008-07-22,946.102
2008-07-23,947.92
2008-07-24,931.042
2008-07-25,938.783
2008-07-28,924.262
2008-07-29,941.908
2008-07-30,955.984
2008-07-31,946.443
2008-08-01,937.739
2008-08-04,929.672
2008-08-05,954.29
2008-08-06,961.911
2008-08-07,950.479
2008-08-08,969.673
2008-08-11,973.36
2008-08-12,970.273
2008-08-13,971.237
2008-08-14,975.355
2008-08-15,977.903
2008-08-18,965.991
2008-08-19,958.878
2008-08-20,963.531
2008-08-21,966.172
2008-08-22,976.765
2008-08-25,958.779
2008-08-26,961.028
2008-08-27,967.835
2008-08-28,977.057
2008-08-29,960.551
2008-09-01,960.551
2008-09-02,951.842
2008-09-03,944.429
2008-09-04,917.644
2008-09-05,917.136
2008-09-08,928.364
2008-09-09,903.255
2008-09-10,911.75
2008-09-11,927.03
2008-09-12,931.054
2008-09-15,898.28
2008-09-16,908.343
2008-09-17,867.762
2008-09-18,895.48
2008-09-19,918.304
2008-09-22,887.824
2008-09-23,875.246
2008-09-24,876.698
2008-09-25,890.113
2008-09-26,892.307
2008-09-29,818.816
2008-09-30,858.287
2008-10-01,846.015
2008-10-02,808.077
2008-10-03,801.138
2008-10-06,767.933
2008-10-07,727.693
2008-10-08,723.739
2008-10-09,682.868
2008-10-10,670.342
2008-10-13,749.626
2008-10-14,727.904
2008-10-15,664.796
2008-10-16,693.59
2008-10-17,692.219
2008-10-20,720.458
2008-10-21,695.51
2008-10-22,657.616
2008-10-23,659.734
2008-10-24,639.309
2008-10-27,616.612
2008-10-28,682.156
2008-10-29,679.798
2008-10-30,700.728
2008-10-31,709.472
2008-11-03,706.451
2008-11-04,730.89
2008-11-05,696.37
2008-11-06,664.719
2008-11-07,681.988
2008-11-10,674.12
2008-11-11,657.174
2008-11-12,625.757
2008-11-13,665.82
2008-11-14,636.456
2008-11-17,619.948
2008-11-18,626.006
2008-11-19,590.999
2008-11-20,556.388
2008-11-21,590.788
2008-11-24,623.013
2008-11-25,622.061
2008-11-26,642.079
2008-11-27,642.079
2008-11-28,645.947
2008-12-01,596.47
2008-12-02,612.784
2008-12-03,626.839
2008-12-04,611.055
2008-12-05,631.733
2008-12-08,651.335
2008-12-09,639.13
2008-12-10,645.163
2008-12-11,630.002
2008-12-12,631.832
2008-12-15,628.133
2008-12-16,655.749
2008-12-17,650.634
2008-12-18,642.133
2008-12-19,644.767
2008-12-22,634.958
2008-12-23,629.585
2008-12-24,631.804
2008-12-25,631.804
2008-12-26,634.115
2008-12-29,631.195
2008-12-30,645.346
2008-12-31,652.364
2009-01-01,652.364
2009-01-02,673.777
2009-01-05,674.171
2009-01-06,679.802
2009-01-07,663.945
2009-01-08,665.638
2009-01-09,652.176
2009-01-12,640.838
2009-01-13,642.151
2009-01-14,623.534
2009-01-15,628.106
2009-01-16,634.136
2009-01-19,634.136
2009-01-20,605.731
2009-01-21,628.704
2009-01-22,621.856
2009-01-23,624.34
2009-01-26,628.882
2009-01-27,634.304
2009-01-28,652.324
2009-01-29,636.029
2009-01-30,622.853
2009-02-02,623.897
2009-02-03,637.152
2009-02-04,635.207
2009-02-05,647.421
2009-02-06,661.816
2009-02-09,661.325
2009-02-10,635.583
2009-02-11,639.586
2009-02-12,643.201
2009-02-13,639.249
2009-02-16,639.249
2009-02-17,616.602
2009-02-18,618.979
2009-02-19,612.967
2009-02-20,609.524
2009-02-23,587.642
2009-02-24,605.741
2009-02-25,598.235
2009-02-26,586.073
2009-02-27,578.318
2009-03-02,555.765
2009-03-03,554.929
2009-03-04,568.752
2009-03-05,548.528
2009-03-06,547.821
2009-03-09,539.616
2009-03-10,568.736
2009-03-11,571.54
2009-03-12,589.938
2009-03-13,593.659
2009-03-16,590.413
2009-03-17,608.139
2009-03-18,613.506
2009-03-19,609.644
2009-03-20,602.863
2009-03-23,639.021
2009-03-24,629.334
2009-03-25,632.131
2009-03-26,648.679
2009-03-27,635.508
2009-03-30,619.671
2009-03-31,625.734
2009-04-01,632.986
2009-04-02,649.994
2009-04-03,654.458
2009-04-06,650.398
2009-04-07,636.799
2009-04-08,645.889
2009-04-09,661.473
2009-04-10,661.473
2009-04-13,661.217
2009-04-14,652.609
2009-04-15,655.33
2009-04-16,667.579
2009-04-17,668.872
2009-04-20,648.423
2009-04-21,658.321
2009-04-22,654.566
2009-04-23,658.9
2009-04-24,670.525
2009-04-27,667.106
2009-04-28,665.858
2009-04-29,678.631
2009-04-30,678.261
2009-05-01,680.622
2009-05-04,696.315
2009-05-05,694.84
2009-05-06,698.98
2009-05-07,690.591
2009-05-08,699.047
2009-05-11,691.265
2009-05-12,692.521
2009-05-13,678.123
2009-05-14,683.199
2009-05-15,678.304
2009-05-18,696.553
2009-05-19,696.601
2009-05-20,696.234
2009-05-21,685.023
2009-05-22,684.408
2009-05-25,684.408
2009-05-26,701.592
2009-05-27,691.314
2009-05-28,700.108
2009-05-29,709.269
2009-06-01,728.663
2009-06-02,731.12
2009-06-03,725.18
2009-06-04,730.047
2009-06-05,730.359
2009-06-08,729.08
2009-06-09,732.416
2009-06-10,730.177
2009-06-11,732.151
2009-06-12,732.458
2009-06-15,717.485
2009-06-16,709.153
2009-06-17,713.011
2009-06-18,717.213
2009-06-19,720.689
2009-06-22,702.028
2009-06-23,702.241
2009-06-24,707.903
2009-06-25,723.349
2009-06-26,722.686
2009-06-29,727.395
2009-06-30,721.657
2009-07-01,724.23
2009-07-02,706.852
2009-07-03,706.852
2009-07-06,708.497
2009-07-07,694.818
2009-07-08,698.502
2009-07-09,699.665
2009-07-10,698.549
2009-07-13,712.198
2009-07-14,715.435
2009-07-15,734.967
2009-07-16,743.1
2009-07-17,745.878
2009-07-20,753.094
2009-07-21,755.986
2009-07-22,755.688
2009-07-23,770.309
2009-07-24,770.709
2009-07-27,769.547
2009-07-28,769.275
2009-07-29,767.602
2009-07-30,773.829
2009-07-31,772.683
2009-08-03,782.912
2009-08-04,781.963
2009-08-05,775.213
2009-08-06,769.609
2009-08-07,777.501
2009-08-10,775.452
2009-08-11,769.656
2009-08-12,776.989
2009-08-13,781.507
2009-08-14,775.046
2009-08-17,758.464
2009-08-18,766.128
2009-08-19,771.317
2009-08-20,779.016
2009-08-21,789.995
2009-08-24,789.367
2009-08-25,790.197
2009-08-26,790.864
2009-08-27,792.681
2009-08-28,790.717
2009-08-31,785.292
2009-09-01,773.317
2009-09-02,772.957
2009-09-03,778.521
2009-09-04,789.113
2009-09-07,789.113
2009-09-08,795.222
2009-09-09,799.71
2009-09-10,807.612
2009-09-11,808.38
2009-09-14,810.693
2009-09-15,811.78
2009-09-16,821.09
2009-09-17,820.252
2009-09-18,822.329
2009-09-21,821.899
2009-09-22,824.774
2009-09-23,817.894
2009-09-24,813.007
2009-09-25,808.245
2009-09-28,820.243
2009-09-29,818.693
2009-09-30,818.285
2009-10-01,800.02
2009-10-02,798.401
2009-10-05,804.325
2009-10-06,815.838
2009-10-07,819.448
2009-10-08,825.362
2009-10-09,830.455
2009-10-12,831.953
2009-10-13,831.215
2009-10-14,842.796
2009-10-15,846.755
2009-10-16,843.184
2009-10-19,850.888
2009-10-20,846.527
2009-10-21,841.215
2009-10-22,846.776
2009-10-23,840.831
2009-10-26,834.357
2009-10-27,829.683
2009-10-28,816.202
2009-10-29,831.0
2009-10-30,812.168
2009-11-02,818.106
2009-11-03,818.807
2009-11-04,822.447
2009-11-05,837.223
2009-11-06,840.881
2009-11-09,857.391
2009-11-10,857.842
2009-11-11,861.967
2009-11-12,855.538
2009-11-13,861.376
2009-11-16,871.65
2009-11-17,873.739
2009-11-18,871.978
2009-11-19,862.56
2009-11-20,859.647
2009-11-23,870.35
2009-11-24,870.61
2009-11-25,874.046
2009-11-26,874.046
2009-11-27,861.608
2009-11-30,862.673
2009-12-01,873.299
2009-12-02,873.197
2009-12-03,866.508
2009-12-04,869.685
2009-12-07,866.375
2009-12-08,858.03
2009-12-09,862.289
2009-12-10,868.728
2009-12-11,869.743
2009-12-14,877.356
2009-12-15,873.345
2009-12-16,873.554
2009-12-17,862.405
2009-12-18,869.575
2009-12-21,878.269
2009-12-22,882.239
2009-12-23,886.929
2009-12-24,891.679
2009-12-25,891.679
2009-12-28,894.095
2009-12-29,892.95
2009-12-30,893.509
2009-12-31,883.617
2010-01-01,883.617
2010-01-04,896.736
2010-01-05,898.217
2010-01-06,897.028
2010-01-07,897.815
2010-01-08,903.264
2010-01-11,902.607
2010-01-12,895.071
2010-01-13,902.3
2010-01-14,904.839
2010-01-15,896.594
2010-01-18,896.594
2010-01-19,907.879
2010-01-20,896.071
2010-01-21,882.188
2010-01-22,859.767
2010-01-25,863.412
2010-01-26,862.16
2010-01-27,865.752
2010-01-28,850.502
2010-01-29,840.014
2010-02-01,851.424
2010-02-02,859.916
2010-02-03,858.829
2010-02-04,833.367
2010-02-05,837.331
2010-02-08,831.53
2010-02-09,842.331
2010-02-10,839.883
2010-02-11,849.75
2010-02-12,848.634
2010-02-15,848.634
2010-02-16,862.44
2010-02-17,867.392
2010-02-18,873.67
2010-02-19,873.58
2010-02-22,870.398
2010-02-23,860.543
2010-02-24,867.837
2010-02-25,867.009
2010-02-26,867.683
2010-03-01,876.579
2010-03-02,878.285
2010-03-03,879.397
2010-03-04,882.63
2010-03-05,893.63
2010-03-08,893.947
2010-03-09,895.927
2010-03-10,899.089
2010-03-11,903.208
2010-03-12,904.322
2010-03-15,905.406
2010-03-16,910.329
2010-03-17,914.407
2010-03-18,914.811
2010-03-19,909.817
2010-03-22,915.116
2010-03-23,920.702
2010-03-24,914.617
2010-03-25,914.371
2010-03-26,914.915
2010-03-29,918.85
2010-03-30,921.118
2010-03-31,917.01
2010-04-01,921.864
2010-04-02,921.864
2010-04-05,928.56
2010-04-06,929.379
2010-04-07,925.791
2010-04-08,929.097
2010-04-09,934.545
2010-04-12,936.079
2010-04-13,937.058
2010-04-14,946.79
2010-04-15,948.82
2010-04-16,936.655
2010-04-19,940.657
2010-04-20,946.55
2010-04-21,946.399
2010-04-22,947.334
2010-04-23,953.337
2010-04-26,950.059
2010-04-27,930.165
2010-04-28,933.587
2010-04-29,944.082
2010-04-30,928.405
2010-05-03,938.445
2010-05-04,915.388
2010-05-05,909.908
2010-05-06,882.961
2010-05-07,866.123
2010-05-10,903.236
2010-05-11,900.221
2010-05-12,914.443
2010-05-13,902.825
2010-05-14,886.155
2010-05-17,886.991
2010-05-18,876.268
2010-05-19,870.697
2010-05-20,838.627
2010-05-21,848.247
2010-05-24,841.36
2010-05-25,840.463
2010-05-26,833.234
2010-05-27,858.846
2010-05-28,849.26
2010-05-31,849.26
2010-06-01,836.448
2010-06-02,857.916
2010-06-03,863.46
2010-06-04,835.038
2010-06-07,823.728
2010-06-08,828.878
2010-06-09,822.777
2010-06-10,845.893
2010-06-11,850.956
2010-06-14,849.957
2010-06-15,870.13
2010-06-16,869.98
2010-06-17,870.986
2010-06-18,872.111
2010-06-21,868.968
2010-06-22,856.207
2010-06-23,854.191
2010-06-24,839.747
2010-06-25,839.404
2010-06-28,838.174
2010-06-29,810.085
2010-06-30,801.395
2010-07-01,800.797
2010-07-02,798.495
2010-07-05,798.495
2010-07-06,802.242
2010-07-07,826.919
2010-07-08,834.727
2010-07-09,839.915
2010-07-12,842.47
2010-07-13,854.065
2010-07-14,856.749
2010-07-15,857.729
2010-07-16,834.791
2010-07-19,840.159
2010-07-20,851.128
2010-07-21,839.828
2010-07-22,858.787
2010-07-23,864.992
2010-07-26,871.897
2010-07-27,870.125
2010-07-28,864.628
2010-07-29,859.699
2010-07-30,860.141
2010-08-02,877.708
2010-08-03,873.61
2010-08-04,880.35
2010-08-05,878.87
2010-08-06,876.946
2010-08-09,881.532
2010-08-10,876.077
2010-08-11,852.86
2010-08-12,845.93
2010-08-13,841.705
2010-08-16,842.64
2010-08-17,854.296
2010-08-18,856.143
2010-08-19,842.495
2010-08-20,839.873
2010-08-23,835.14
2010-08-24,821.575
2010-08-25,825.375
2010-08-26,818.226
2010-08-27,829.917
2010-08-30,819.619
