Date,PORTUGAL VALUE Standard (Large+Mid Cap)
2005-11-09,197.574
2005-11-10,196.283
2005-11-11,195.926
2005-11-14,195.679
2005-11-15,194.776
2005-11-16,195.171
2005-11-17,197.473
2005-11-18,196.665
2005-11-21,197.658
2005-11-22,197.918
2005-11-23,198.977
2005-11-24,200.914
2005-11-25,201.056
2005-11-28,202.771
2005-11-29,202.131
2005-11-30,201.405
2005-12-01,200.504
2005-12-02,200.299
2005-12-05,200.994
2005-12-06,202.456
2005-12-07,202.318
2005-12-08,204.46
2005-12-09,203.495
2005-12-12,206.004
2005-12-13,205.676
2005-12-14,206.634
2005-12-15,205.691
2005-12-16,207.318
2005-12-19,207.802
2005-12-20,205.99
2005-12-21,210.568
2005-12-22,212.538
2005-12-23,215.352
2005-12-26,215.352
2005-12-27,214.494
2005-12-28,213.795
2005-12-29,213.43
2005-12-30,212.009
2006-01-02,211.783
2006-01-03,216.518
2006-01-04,219.638
2006-01-05,220.741
2006-01-06,223.614
2006-01-09,227.188
2006-01-10,225.067
2006-01-11,228.497
2006-01-12,226.7
2006-01-13,228.352
2006-01-16,228.121
2006-01-17,227.204
2006-01-18,226.995
2006-01-19,225.871
2006-01-20,225.455
2006-01-23,228.366
2006-01-24,227.149
2006-01-25,228.786
2006-01-26,228.696
2006-01-27,226.63
2006-01-30,224.647
2006-01-31,226.095
2006-02-01,227.785
2006-02-02,226.804
2006-02-03,225.727
2006-02-06,227.013
2006-02-07,227.736
2006-02-08,229.121
2006-02-09,229.526
2006-02-10,230.008
2006-02-13,230.175
2006-02-14,229.713
2006-02-15,230.696
2006-02-16,230.848
2006-02-17,232.132
2006-02-20,232.408
2006-02-21,234.639
2006-02-22,235.17
2006-02-23,236.492
2006-02-24,236.863
2006-02-27,237.893
2006-02-28,235.814
2006-03-01,237.852
2006-03-02,237.883
2006-03-03,237.111
2006-03-06,240.484
2006-03-07,237.792
2006-03-08,237.221
2006-03-09,238.98
2006-03-10,240.547
2006-03-13,246.838
2006-03-14,250.518
2006-03-15,258.205
2006-03-16,258.287
2006-03-17,258.159
2006-03-20,258.114
2006-03-21,256.495
2006-03-22,256.861
2006-03-23,254.719
2006-03-24,257.428
2006-03-27,257.273
2006-03-28,258.097
2006-03-29,260.506
2006-03-30,266.89
2006-03-31,265.658
2006-04-03,265.683
2006-04-04,267.76
2006-04-05,271.038
2006-04-06,268.558
2006-04-07,267.301
2006-04-10,267.096
2006-04-11,266.056
2006-04-12,265.213
2006-04-13,265.309
2006-04-14,265.309
2006-04-17,269.523
2006-04-18,269.494
2006-04-19,272.496
2006-04-20,270.779
2006-04-21,271.176
2006-04-24,270.893
2006-04-25,270.605
2006-04-26,272.455
2006-04-27,272.311
2006-04-28,271.996
2006-05-01,272.471
2006-05-02,273.821
2006-05-03,272.076
2006-05-04,273.604
2006-05-05,274.527
2006-05-08,274.506
2006-05-09,274.478
2006-05-10,273.913
2006-05-11,273.726
2006-05-12,273.263
2006-05-15,270.457
2006-05-16,270.388
2006-05-17,263.78
2006-05-18,260.178
2006-05-19,255.547
2006-05-22,256.079
2006-05-23,258.449
2006-05-24,258.867
2006-05-25,259.481
2006-05-26,263.056
2006-05-29,263.287
2006-05-30,262.343
2006-05-31,262.207
2006-06-01,259.107
2006-06-02,264.604
2006-06-05,264.359
2006-06-06,261.102
2006-06-07,262.376
2006-06-08,255.722
2006-06-09,257.51
2006-06-12,254.092
2006-06-13,248.42
2006-06-14,247.15
2006-06-15,251.695
2006-06-16,251.719
2006-06-19,251.308
2006-06-20,251.204
2006-06-21,255.172
2006-06-22,254.527
2006-06-23,254.222
2006-06-26,253.736
2006-06-27,255.219
2006-06-28,254.245
2006-06-29,255.613
2006-06-30,261.363
2006-07-03,262.903
2006-07-04,261.574
2006-07-05,259.196
2006-07-06,260.227
2006-07-07,262.753
2006-07-10,261.122
2006-07-11,260.784
2006-07-12,258.725
2006-07-13,258.279
2006-07-14,255.275
2006-07-17,252.345
2006-07-18,250.952
2006-07-19,255.547
2006-07-20,257.121
2006-07-21,258.609
2006-07-24,258.137
2006-07-25,259.77
2006-07-26,260.814
2006-07-27,263.897
2006-07-28,266.369
2006-07-31,265.907
2006-08-01,264.806
2006-08-02,266.65
2006-08-03,267.323
2006-08-04,270.693
2006-08-07,269.067
2006-08-08,269.501
2006-08-09,271.817
2006-08-10,268.659
2006-08-11,268.608
2006-08-14,270.053
2006-08-15,270.74
2006-08-16,274.844
2006-08-17,274.592
2006-08-18,275.034
2006-08-21,276.138
2006-08-22,274.915
2006-08-23,275.234
2006-08-24,274.316
2006-08-25,273.083
2006-08-28,275.879
2006-08-29,274.436
2006-08-30,277.196
2006-08-31,276.276
2006-09-01,276.832
2006-09-04,280.117
2006-09-05,278.996
2006-09-06,277.05
2006-09-07,274.257
2006-09-08,274.293
2006-09-11,273.363
2006-09-12,275.063
2006-09-13,276.406
2006-09-14,277.133
2006-09-15,277.243
2006-09-18,277.3
2006-09-19,277.49
2006-09-20,278.206
2006-09-21,279.671
2006-09-22,281.143
2006-09-25,280.603
2006-09-26,280.179
2006-09-27,286.976
2006-09-28,286.024
2006-09-29,286.686
2006-10-02,291.238
2006-10-03,289.566
2006-10-04,291.825
2006-10-05,290.091
2006-10-06,287.97
2006-10-09,288.973
2006-10-10,289.099
2006-10-11,289.098
2006-10-12,289.45
2006-10-13,288.551
2006-10-16,287.928
2006-10-17,287.553
2006-10-18,288.727
2006-10-19,290.295
2006-10-20,291.235
2006-10-23,291.32
2006-10-24,290.365
2006-10-25,293.911
2006-10-26,296.033
2006-10-27,297.323
2006-10-30,295.854
2006-10-31,295.979
2006-11-01,295.833
2006-11-02,295.886
2006-11-03,294.143
2006-11-06,298.289
2006-11-07,300.816
2006-11-08,299.826
2006-11-09,302.335
2006-11-10,303.759
2006-11-13,302.816
2006-11-14,300.812
2006-11-15,303.096
2006-11-16,302.504
2006-11-17,301.79
2006-11-20,300.592
2006-11-21,302.793
2006-11-22,304.376
2006-11-23,305.006
2006-11-24,308.332
2006-11-27,309.93
2006-11-28,309.698
2006-11-29,310.811
2006-11-30,314.467
2006-12-01,315.254
2006-12-04,315.853
2006-12-05,315.346
2006-12-06,317.684
2006-12-07,317.177
2006-12-08,318.44
2006-12-11,316.035
2006-12-12,317.922
2006-12-13,319.43
2006-12-14,321.669
2006-12-15,326.671
2006-12-18,324.222
2006-12-19,328.073
2006-12-20,328.97
2006-12-21,330.211
2006-12-22,327.58
2006-12-25,327.58
2006-12-26,327.07
2006-12-27,327.252
2006-12-28,328.991
2006-12-29,331.599
2007-01-01,331.599
2007-01-02,335.637
2007-01-03,334.143
2007-01-04,332.944
2007-01-05,329.614
2007-01-08,331.134
2007-01-09,331.525
2007-01-10,330.075
2007-01-11,328.791
2007-01-12,331.771
2007-01-15,331.952
2007-01-16,332.225
2007-01-17,331.464
2007-01-18,331.767
2007-01-19,333.734
2007-01-22,333.475
2007-01-23,335.487
2007-01-24,334.48
2007-01-25,334.59
2007-01-26,332.547
2007-01-29,336.195
2007-01-30,337.412
2007-01-31,336.3
2007-02-01,338.131
2007-02-02,336.646
2007-02-05,335.22
2007-02-06,338.075
2007-02-07,339.895
2007-02-08,341.391
2007-02-09,340.41
2007-02-12,337.576
2007-02-13,338.007
2007-02-14,342.548
2007-02-15,343.881
2007-02-16,343.731
2007-02-19,346.76
2007-02-20,348.483
2007-02-21,345.307
2007-02-22,344.556
2007-02-23,344.883
2007-02-26,343.907
2007-02-27,339.893
2007-02-28,334.774
2007-03-01,333.601
2007-03-02,329.393
2007-03-05,321.499
2007-03-06,324.273
2007-03-07,325.453
2007-03-08,329.456
2007-03-09,329.948
2007-03-12,334.222
2007-03-13,331.704
2007-03-14,325.731
2007-03-15,327.426
2007-03-16,327.195
2007-03-19,329.889
2007-03-20,328.908
2007-03-21,330.87
2007-03-22,333.791
2007-03-23,337.998
2007-03-26,341.187
2007-03-27,336.558
2007-03-28,334.864
2007-03-29,336.674
2007-03-30,336.536
2007-04-02,340.388
2007-04-03,341.743
2007-04-04,342.768
2007-04-05,345.382
2007-04-06,345.382
2007-04-09,343.583
2007-04-10,345.439
2007-04-11,345.396
2007-04-12,345.119
2007-04-13,346.673
2007-04-16,355.021
2007-04-17,356.305
2007-04-18,358.134
2007-04-19,359.196
2007-04-20,361.995
2007-04-23,359.352
2007-04-24,358.624
2007-04-25,367.911
2007-04-26,368.633
2007-04-27,372.771
2007-04-30,372.675
2007-05-01,371.282
2007-05-02,371.669
2007-05-03,372.474
2007-05-04,374.932
2007-05-07,376.352
2007-05-08,372.939
2007-05-09,374.768
2007-05-10,370.502
2007-05-11,369.207
2007-05-14,374.097
2007-05-15,380.071
2007-05-16,380.593
2007-05-17,378.325
2007-05-18,381.26
2007-05-21,382.929
2007-05-22,387.886
2007-05-23,393.976
2007-05-24,393.834
2007-05-25,393.71
2007-05-28,398.646
2007-05-29,404.115
2007-05-30,404.448
2007-05-31,414.448
2007-06-01,407.631
2007-06-04,404.792
2007-06-05,401.093
2007-06-06,396.185
2007-06-07,394.253
2007-06-08,391.08
2007-06-11,396.09
2007-06-12,400.033
2007-06-13,400.351
2007-06-14,404.602
2007-06-15,409.676
2007-06-18,410.988
2007-06-19,414.207
2007-06-20,422.621
2007-06-21,419.997
2007-06-22,420.033
2007-06-25,427.179
2007-06-26,432.576
2007-06-27,421.212
2007-06-28,427.153
2007-06-29,429.672
2007-07-02,433.446
2007-07-03,429.326
2007-07-04,435.504
2007-07-05,431.319
2007-07-06,433.534
2007-07-09,432.376
2007-07-10,434.174
2007-07-11,431.801
2007-07-12,433.892
2007-07-13,435.324
2007-07-16,440.101
2007-07-17,442.379
2007-07-18,440.604
2007-07-19,440.584
2007-07-20,439.258
2007-07-23,435.178
2007-07-24,425.519
2007-07-25,424.457
2007-07-26,413.737
2007-07-27,410.128
2007-07-30,419.379
2007-07-31,423.246
2007-08-01,414.567
2007-08-02,413.791
2007-08-03,417.786
2007-08-06,415.76
2007-08-07,414.754
2007-08-08,427.281
2007-08-09,417.547
2007-08-10,403.512
2007-08-13,403.774
2007-08-14,396.406
2007-08-15,389.969
2007-08-16,375.574
2007-08-17,388.028
2007-08-20,391.324
2007-08-21,389.865
2007-08-22,395.197
2007-08-23,398.418
2007-08-24,401.322
2007-08-27,403.519
2007-08-28,396.912
2007-08-29,394.223
2007-08-30,389.066
2007-08-31,396.673
2007-09-03,398.851
2007-09-04,397.142
2007-09-05,399.414
2007-09-06,399.824
2007-09-07,391.657
2007-09-10,387.22
2007-09-11,388.266
2007-09-12,390.309
2007-09-13,390.34
2007-09-14,386.855
2007-09-17,382.504
2007-09-18,379.739
2007-09-19,389.551
2007-09-20,388.406
2007-09-21,387.813
2007-09-24,383.638
2007-09-25,374.284
2007-09-26,374.124
2007-09-27,383.424
2007-09-28,386.255
2007-10-01,387.4
2007-10-02,395.986
2007-10-03,405.876
2007-10-04,403.696
2007-10-05,404.539
2007-10-08,402.464
2007-10-09,402.501
2007-10-10,403.64
2007-10-11,408.839
2007-10-12,411.218
2007-10-15,410.79
2007-10-16,406.152
2007-10-17,409.435
2007-10-18,414.775
2007-10-19,413.205
2007-10-22,405.03
2007-10-23,411.491
2007-10-24,407.796
2007-10-25,412.575
2007-10-26,427.377
2007-10-29,431.428
2007-10-30,435.978
2007-10-31,435.153
2007-11-01,426.642
2007-11-02,424.72
2007-11-05,423.173
2007-11-06,434.348
2007-11-07,428.814
2007-11-08,424.265
2007-11-09,425.044
2007-11-12,423.601
2007-11-13,429.109
2007-11-14,433.641
2007-11-15,425.48
2007-11-16,425.329
2007-11-19,421.709
2007-11-20,428.201
2007-11-21,420.408
2007-11-22,427.0
2007-11-23,433.243
2007-11-26,426.541
2007-11-27,424.499
2007-11-28,425.377
2007-11-29,427.505
2007-11-30,424.111
2007-12-03,422.643
2007-12-04,423.775
2007-12-05,421.498
2007-12-06,419.91
2007-12-07,424.246
2007-12-10,423.828
2007-12-11,422.306
2007-12-12,420.487
2007-12-13,414.038
2007-12-14,412.668
2007-12-17,406.863
2007-12-18,409.339
2007-12-19,407.446
2007-12-20,402.892
2007-12-21,405.706
2007-12-24,406.551
2007-12-25,406.551
2007-12-26,409.345
2007-12-27,407.857
2007-12-28,409.095
2007-12-31,405.077
2008-01-01,405.077
2008-01-02,408.379
2008-01-03,403.605
2008-01-04,399.788
2008-01-07,406.018
2008-01-08,413.112
2008-01-09,410.97
2008-01-10,409.8
2008-01-11,407.126
2008-01-14,403.713
2008-01-15,402.713
2008-01-16,392.04
2008-01-17,393.339
2008-01-18,394.403
2008-01-21,369.674
2008-01-22,372.912
2008-01-23,359.295
2008-01-24,369.866
2008-01-25,374.967
2008-01-28,375.243
2008-01-29,378.905
2008-01-30,375.803
2008-01-31,374.36
2008-02-01,378.089
2008-02-04,380.09
2008-02-05,366.652
2008-02-06,373.063
2008-02-07,368.682
2008-02-08,370.86
2008-02-11,365.998
2008-02-12,374.445
2008-02-13,377.347
2008-02-14,377.114
2008-02-15,378.873
2008-02-18,376.947
2008-02-19,379.23
2008-02-20,374.428
2008-02-21,375.885
2008-02-22,371.603
2008-02-25,375.308
2008-02-26,376.443
2008-02-27,373.224
2008-02-28,378.274
2008-02-29,382.87
2008-03-03,378.996
2008-03-04,375.766
2008-03-05,383.643
2008-03-06,378.557
2008-03-07,375.751
2008-03-10,371.473
2008-03-11,367.853
2008-03-12,367.61
2008-03-13,364.241
2008-03-14,360.33
2008-03-17,346.987
2008-03-18,353.422
2008-03-19,344.171
2008-03-20,336.561
2008-03-21,336.561
2008-03-24,336.081
2008-03-25,354.058
2008-03-26,359.291
2008-03-27,360.698
2008-03-28,363.507
2008-03-31,360.861
2008-04-01,359.828
2008-04-02,373.23
2008-04-03,376.871
2008-04-04,381.152
2008-04-07,384.054
2008-04-08,379.644
2008-04-09,384.117
2008-04-10,379.358
2008-04-11,377.217
2008-04-14,375.115
2008-04-15,376.77
2008-04-16,396.25
2008-04-17,398.133
2008-04-18,398.319
2008-04-21,401.385
2008-04-22,403.272
2008-04-23,395.253
2008-04-24,387.271
2008-04-25,396.208
2008-04-28,395.423
2008-04-29,390.978
2008-04-30,390.367
2008-05-01,387.396
2008-05-02,396.307
2008-05-05,397.433
2008-05-06,399.73
2008-05-07,401.867
2008-05-08,400.496
2008-05-09,400.226
2008-05-12,399.667
2008-05-13,402.311
2008-05-14,401.978
2008-05-15,404.551
2008-05-16,406.033
2008-05-19,404.467
2008-05-20,402.971
2008-05-21,401.272
2008-05-22,401.631
2008-05-23,400.977
2008-05-26,399.371
2008-05-27,398.349
2008-05-28,397.505
2008-05-29,389.116
2008-05-30,392.337
2008-06-02,391.592
2008-06-03,389.118
2008-06-04,385.017
2008-06-05,392.334
2008-06-06,390.902
2008-06-09,387.954
2008-06-10,380.157
2008-06-11,375.936
2008-06-12,375.781
2008-06-13,373.578
2008-06-16,375.922
2008-06-17,378.909
2008-06-18,373.317
2008-06-19,365.295
2008-06-20,361.09
2008-06-23,358.821
2008-06-24,353.524
2008-06-25,357.308
2008-06-26,352.736
2008-06-27,346.213
2008-06-30,343.468
2008-07-01,326.452
2008-07-02,337.968
2008-07-03,335.27
2008-07-04,327.903
2008-07-07,332.338
2008-07-08,331.949
2008-07-09,337.259
2008-07-10,332.579
2008-07-11,328.848
2008-07-14,322.885
2008-07-15,312.337
2008-07-16,317.239
2008-07-17,331.859
2008-07-18,347.376
2008-07-21,355.644
2008-07-22,344.035
2008-07-23,345.718
2008-07-24,339.427
2008-07-25,338.666
2008-07-28,335.213
2008-07-29,327.084
2008-07-30,328.792
2008-07-31,328.358
2008-08-01,323.866
2008-08-04,321.391
2008-08-05,319.665
2008-08-06,313.365
2008-08-07,314.689
2008-08-08,307.09
2008-08-11,318.961
2008-08-12,323.211
2008-08-13,312.893
2008-08-14,313.281
2008-08-15,307.985
2008-08-18,309.237
2008-08-19,299.838
2008-08-20,300.001
2008-08-21,297.558
2008-08-22,300.221
2008-08-25,297.889
2008-08-26,295.559
2008-08-27,298.225
2008-08-28,301.203
2008-08-29,303.856
2008-09-01,304.038
2008-09-02,309.581
2008-09-03,312.886
2008-09-04,303.102
2008-09-05,294.039
2008-09-08,301.22
2008-09-09,295.484
2008-09-10,294.036
2008-09-11,286.3
2008-09-12,292.593
2008-09-15,284.272
2008-09-16,289.82
2008-09-17,286.067
2008-09-18,285.424
2008-09-19,305.742
2008-09-22,314.072
2008-09-23,307.906
2008-09-24,302.536
2008-09-25,307.298
2008-09-26,309.928
2008-09-29,293.827
2008-09-30,291.775
2008-10-01,293.732
2008-10-02,284.643
2008-10-03,280.527
2008-10-06,252.968
2008-10-07,250.195
2008-10-08,239.813
2008-10-09,241.821
2008-10-10,223.083
2008-10-13,241.609
2008-10-14,248.264
2008-10-15,243.132
2008-10-16,227.932
2008-10-17,229.96
2008-10-20,234.4
2008-10-21,229.95
2008-10-22,215.5
2008-10-23,213.33
2008-10-24,198.195
2008-10-27,187.615
2008-10-28,186.404
2008-10-29,206.079
2008-10-30,206.654
2008-10-31,205.945
2008-11-03,216.945
2008-11-04,234.524
2008-11-05,235.84
2008-11-06,220.635
2008-11-07,222.013
2008-11-10,223.692
2008-11-11,217.432
2008-11-12,214.082
2008-11-13,217.988
2008-11-14,220.993
2008-11-17,216.697
2008-11-18,214.498
2008-11-19,205.769
2008-11-20,198.596
2008-11-21,189.731
2008-11-24,199.99
2008-11-25,204.844
2008-11-26,204.868
2008-11-27,207.524
2008-11-28,208.699
2008-12-01,206.725
2008-12-02,207.901
2008-12-03,212.874
2008-12-04,216.487
2008-12-05,208.493
2008-12-08,215.768
2008-12-09,218.799
2008-12-10,219.222
2008-12-11,222.512
2008-12-12,223.173
2008-12-15,230.167
2008-12-16,230.279
2008-12-17,243.036
2008-12-18,242.501
2008-12-19,231.191
2008-12-22,230.756
2008-12-23,231.158
2008-12-24,233.854
2008-12-25,233.854
2008-12-26,234.982
2008-12-29,240.132
2008-12-30,240.011
2008-12-31,236.056
2009-01-01,236.056
2009-01-02,240.244
2009-01-05,238.979
2009-01-06,239.263
2009-01-07,247.005
2009-01-08,243.593
2009-01-09,238.636
2009-01-12,234.187
2009-01-13,228.606
2009-01-14,219.863
2009-01-15,218.271
2009-01-16,224.274
2009-01-19,219.912
2009-01-20,212.866
2009-01-21,209.697
2009-01-22,211.356
2009-01-23,209.308
2009-01-26,217.448
2009-01-27,216.779
2009-01-28,219.769
2009-01-29,216.396
2009-01-30,212.383
2009-02-02,208.971
2009-02-03,213.903
2009-02-04,213.853
2009-02-05,208.106
2009-02-06,212.614
2009-02-09,216.901
2009-02-10,215.651
2009-02-11,215.571
2009-02-12,212.569
2009-02-13,219.157
2009-02-16,215.693
2009-02-17,204.249
2009-02-18,204.982
2009-02-19,202.753
2009-02-20,196.87
2009-02-23,197.236
2009-02-24,191.968
2009-02-25,189.869
2009-02-26,195.019
2009-02-27,195.106
2009-03-02,188.615
2009-03-03,183.746
2009-03-04,185.39
2009-03-05,184.984
2009-03-06,185.043
2009-03-09,181.261
2009-03-10,186.261
2009-03-11,188.048
2009-03-12,192.733
2009-03-13,194.45
2009-03-16,197.272
2009-03-17,195.677
2009-03-18,199.445
2009-03-19,209.66
2009-03-20,201.741
2009-03-23,205.284
2009-03-24,201.474
2009-03-25,200.826
2009-03-26,198.865
2009-03-27,195.041
2009-03-30,192.394
2009-03-31,198.577
2009-04-01,201.719
2009-04-02,216.591
2009-04-03,213.356
2009-04-06,213.847
2009-04-07,210.944
2009-04-08,211.436
2009-04-09,218.518
2009-04-10,218.518
2009-04-13,220.371
2009-04-14,221.736
2009-04-15,218.615
2009-04-16,222.337
2009-04-17,224.102
2009-04-20,221.137
2009-04-21,216.204
2009-04-22,219.544
2009-04-23,220.246
2009-04-24,226.071
2009-04-27,224.435
2009-04-28,219.688
2009-04-29,226.653
2009-04-30,228.591
2009-05-01,228.626
2009-05-04,234.369
2009-05-05,234.546
2009-05-06,242.487
2009-05-07,250.514
2009-05-08,253.942
2009-05-11,252.317
2009-05-12,247.107
2009-05-13,239.911
2009-05-14,249.551
2009-05-15,251.709
2009-05-18,251.381
2009-05-19,256.679
2009-05-20,260.021
2009-05-21,255.578
2009-05-22,260.57
2009-05-25,259.282
2009-05-26,261.053
2009-05-27,261.524
2009-05-28,259.529
2009-05-29,261.93
2009-06-01,264.869
2009-06-02,265.651
2009-06-03,262.22
2009-06-04,261.397
2009-06-05,258.225
2009-06-08,250.52
2009-06-09,257.876
2009-06-10,258.353
2009-06-11,261.001
2009-06-12,261.301
2009-06-15,256.014
2009-06-16,256.566
2009-06-17,250.332
2009-06-18,253.249
2009-06-19,256.536
2009-06-22,251.213
2009-06-23,252.031
2009-06-24,253.37
2009-06-25,250.841
2009-06-26,253.655
2009-06-29,256.879
2009-06-30,259.791
2009-07-01,268.441
2009-07-02,262.152
2009-07-03,265.437
2009-07-06,261.521
2009-07-07,263.647
2009-07-08,257.809
2009-07-09,259.876
2009-07-10,255.6
2009-07-13,260.885
2009-07-14,262.705
2009-07-15,270.0
2009-07-16,271.574
2009-07-17,272.711
2009-07-20,276.832
2009-07-21,277.01
2009-07-22,276.57
2009-07-23,278.015
2009-07-24,274.665
2009-07-27,276.501
2009-07-28,276.117
2009-07-29,276.081
2009-07-30,277.306
2009-07-31,276.263
2009-08-03,286.708
2009-08-04,289.701
2009-08-05,287.446
2009-08-06,287.539
2009-08-07,282.767
2009-08-10,283.47
2009-08-11,282.017
2009-08-12,284.311
2009-08-13,288.673
2009-08-14,291.638
2009-08-17,282.847
2009-08-18,288.299
2009-08-19,291.289
2009-08-20,295.063
2009-08-21,299.745
2009-08-24,301.852
2009-08-25,300.596
2009-08-26,297.655
2009-08-27,294.217
2009-08-28,299.123
2009-08-31,299.278
2009-09-01,298.285
2009-09-02,290.995
2009-09-03,295.066
2009-09-04,297.421
2009-09-07,303.669
2009-09-08,306.649
2009-09-09,310.302
2009-09-10,312.765
2009-09-11,316.069
2009-09-14,315.517
2009-09-15,320.415
2009-09-16,328.733
2009-09-17,332.887
2009-09-18,327.949
2009-09-21,323.405
2009-09-22,328.347
2009-09-23,328.975
2009-09-24,329.047
2009-09-25,328.396
2009-09-28,329.275
2009-09-29,326.768
2009-09-30,328.979
2009-10-01,328.377
2009-10-02,324.647
2009-10-05,327.089
2009-10-06,338.587
2009-10-07,339.403
2009-10-08,345.303
2009-10-09,345.28
2009-10-12,351.104
2009-10-13,347.459
2009-10-14,355.863
2009-10-15,357.194
2009-10-16,355.436
2009-10-19,360.643
2009-10-20,359.378
2009-10-21,358.961
2009-10-22,353.795
2009-10-23,351.839
2009-10-26,345.394
2009-10-27,339.376
2009-10-28,325.454
2009-10-29,339.34
2009-10-30,331.982
2009-11-02,333.617
2009-11-03,324.882
2009-11-04,333.797
2009-11-05,336.91
2009-11-06,335.606
2009-11-09,341.826
2009-11-10,339.942
2009-11-11,340.669
2009-11-12,336.086
2009-11-13,336.499
2009-11-16,341.399
2009-11-17,334.726
2009-11-18,338.781
2009-11-19,331.771
2009-11-20,330.318
2009-11-23,338.16
2009-11-24,334.606
2009-11-25,335.596
2009-11-26,325.816
2009-11-27,329.325
2009-11-30,324.625
2009-12-01,329.903
2009-12-02,328.475
2009-12-03,327.03
2009-12-04,322.883
2009-12-07,319.998
2009-12-08,314.03
2009-12-09,307.39
2009-12-10,309.762
2009-12-11,310.365
2009-12-14,314.72
2009-12-15,312.296
2009-12-16,315.542
2009-12-17,305.558
2009-12-18,308.45
2009-12-21,313.283
2009-12-22,313.713
2009-12-23,314.963
2009-12-24,316.705
2009-12-25,316.705
2009-12-28,317.167
2009-12-29,320.422
2009-12-30,319.181
2009-12-31,318.833
2010-01-01,318.833
2010-01-04,326.538
2010-01-05,328.23
2010-01-06,328.109
2010-01-07,330.793
2010-01-08,334.931
2010-01-11,338.817
2010-01-12,335.639
2010-01-13,334.15
2010-01-14,330.6
2010-01-15,320.852
2010-01-18,321.798
2010-01-19,317.584
2010-01-20,307.865
2010-01-21,303.546
2010-01-22,301.902
2010-01-25,301.084
2010-01-26,298.533
2010-01-27,296.105
2010-01-28,290.656
2010-01-29,288.102
2010-02-01,291.514
2010-02-02,293.105
2010-02-03,281.383
2010-02-04,264.985
2010-02-05,258.992
2010-02-08,263.408
2010-02-09,267.268
2010-02-10,269.54
2010-02-11,264.049
2010-02-12,263.579
2010-02-15,263.447
2010-02-16,268.145
2010-02-17,267.314
2010-02-18,267.565
2010-02-19,268.274
2010-02-22,269.198
2010-02-23,262.103
2010-02-24,260.83
2010-02-25,254.065
2010-02-26,260.621
2010-03-01,259.935
2010-03-02,263.138
2010-03-03,267.584
2010-03-04,268.885
2010-03-05,276.283
2010-03-08,274.213
2010-03-09,272.149
2010-03-10,279.983
2010-03-11,279.934
2010-03-12,281.635
2010-03-15,275.817
2010-03-16,282.736
2010-03-17,288.722
2010-03-18,283.312
2010-03-19,280.329
2010-03-22,275.837
2010-03-23,277.604
2010-03-24,270.778
2010-03-25,274.151
2010-03-26,276.449
2010-03-29,280.231
2010-03-30,279.088
2010-03-31,280.068
2010-04-01,283.682
2010-04-02,283.682
2010-04-05,283.032
2010-04-06,279.662
2010-04-07,277.035
2010-04-08,274.676
2010-04-09,283.039
2010-04-12,289.06
2010-04-13,287.75
2010-04-14,291.998
2010-04-15,288.428
2010-04-16,279.788
2010-04-19,275.754
2010-04-20,279.856
2010-04-21,270.203
2010-04-22,261.504
2010-04-23,265.129
2010-04-26,255.363
2010-04-27,242.188
2010-04-28,235.744
2010-04-29,247.928
2010-04-30,252.864
2010-05-03,249.164
2010-05-04,237.833
2010-05-05,229.359
2010-05-06,220.157
2010-05-07,216.231
2010-05-10,246.222
2010-05-11,236.649
2010-05-12,240.988
2010-05-13,234.682
2010-05-14,221.297
2010-05-17,221.566
2010-05-18,223.795
2010-05-19,218.432
2010-05-20,212.191
2010-05-21,218.34
2010-05-24,215.545
2010-05-25,206.643
2010-05-26,210.426
2010-05-27,216.172
2010-05-28,216.152
2010-05-31,215.081
2010-06-01,216.349
2010-06-02,212.144
2010-06-03,214.736
2010-06-04,205.844
2010-06-07,203.991
2010-06-08,202.422
2010-06-09,205.464
2010-06-10,212.038
2010-06-11,214.131
2010-06-14,218.914
2010-06-15,219.599
2010-06-16,221.72
2010-06-17,221.473
2010-06-18,227.429
2010-06-21,228.924
2010-06-22,224.56
2010-06-23,222.117
2010-06-24,219.219
2010-06-25,218.821
2010-06-28,218.642
2010-06-29,209.405
2010-06-30,211.546
2010-07-01,212.455
2010-07-02,217.249
2010-07-05,215.739
2010-07-06,222.841
2010-07-07,228.216
2010-07-08,232.288
2010-07-09,227.019
2010-07-12,224.397
2010-07-13,226.412
2010-07-14,226.445
2010-07-15,228.2
2010-07-16,226.226
2010-07-19,225.105
2010-07-20,224.772
2010-07-21,222.917
2010-07-22,231.952
2010-07-23,228.784
2010-07-26,232.923
2010-07-27,237.933
2010-07-28,241.686
2010-07-29,240.376
2010-07-30,238.007
2010-08-02,246.169
2010-08-03,246.986
2010-08-04,245.977
2010-08-05,246.528
2010-08-06,244.23
2010-08-09,245.819
2010-08-10,241.08
2010-08-11,230.248
2010-08-12,227.043
2010-08-13,225.425
2010-08-16,226.514
2010-08-17,230.03
2010-08-18,227.282
2010-08-19,224.427
2010-08-20,219.327
2010-08-23,219.945
2010-08-24,218.265
2010-08-25,216.812
2010-08-26,221.166
2010-08-27,221.618
2010-08-30,221.422
2010-08-31,220.44
2010-09-01,225.802
2010-09-02,225.624
2010-09-03,226.367
2010-09-06,228.417
2010-09-07,223.552
2010-09-08,223.88
2010-09-09,225.484
2010-09-10,227.153
2010-09-13,233.619
2010-09-14,237.865
2010-09-15,234.601
2010-09-16,235.653
2010-09-17,231.404
2010-09-20,232.252
2010-09-21,233.856
