Date,CANADA Standard (Large+Mid Cap)
2005-06-16,2602.288
2005-06-17,2605.186
2005-06-20,2625.919
2005-06-21,2606.048
2005-06-22,2632.484
2005-06-23,2620.198
2005-06-24,2622.171
2005-06-27,2631.01
2005-06-28,2639.857
2005-06-29,2648.587
2005-06-30,2615.186
2005-07-01,2581.464
2005-07-04,2588.19
2005-07-05,2619.411
2005-07-06,2650.489
2005-07-07,2662.534
2005-07-08,2706.94
2005-07-11,2727.621
2005-07-12,2748.866
2005-07-13,2742.446
2005-07-14,2710.109
2005-07-15,2698.309
2005-07-18,2702.546
2005-07-19,2730.266
2005-07-20,2739.725
2005-07-21,2747.867
2005-07-22,2768.218
2005-07-25,2757.502
2005-07-26,2734.072
2005-07-27,2757.785
2005-07-28,2762.587
2005-07-29,2758.428
2005-08-01,2787.991
2005-08-02,2852.368
2005-08-03,2836.653
2005-08-04,2853.252
2005-08-05,2812.222
2005-08-08,2845.011
2005-08-09,2828.738
2005-08-10,2860.555
2005-08-11,2896.881
2005-08-12,2912.847
2005-08-15,2888.255
2005-08-16,2854.937
2005-08-17,2823.168
2005-08-18,2764.87
2005-08-19,2805.966
2005-08-22,2834.548
2005-08-23,2836.572
2005-08-24,2852.472
2005-08-25,2880.391
2005-08-26,2847.362
2005-08-29,2867.397
2005-08-30,2879.728
2005-08-31,2921.091
2005-09-01,2966.547
2005-09-02,2948.398
2005-09-05,2944.805
2005-09-06,2958.339
2005-09-07,2964.72
2005-09-08,2960.0
2005-09-09,3019.683
2005-09-12,2982.562
2005-09-13,2983.499
2005-09-14,3011.382
2005-09-15,2996.652
2005-09-16,3017.064
2005-09-19,3058.592
2005-09-20,3039.288
2005-09-21,3059.946
2005-09-22,3033.786
2005-09-23,3030.136
2005-09-26,3056.458
2005-09-27,3065.53
2005-09-28,3050.043
2005-09-29,3066.401
2005-09-30,3096.077
2005-10-03,3108.188
2005-10-04,3045.797
2005-10-05,2960.097
2005-10-06,2903.79
2005-10-07,2941.038
2005-10-10,2941.038
2005-10-11,2934.054
2005-10-12,2910.616
2005-10-13,2864.543
2005-10-14,2873.121
2005-10-17,2911.737
2005-10-18,2839.139
2005-10-19,2888.322
2005-10-20,2824.136
2005-10-21,2831.966
2005-10-24,2842.552
2005-10-25,2870.899
2005-10-26,2863.358
2005-10-27,2853.005
2005-10-28,2855.839
2005-10-31,2872.584
2005-11-01,2872.324
2005-11-02,2933.197
2005-11-03,2960.967
2005-11-04,2966.017
2005-11-07,2933.051
2005-11-08,2914.662
2005-11-09,2929.938
2005-11-10,2903.722
2005-11-11,2926.723
2005-11-14,2918.171
2005-11-15,2903.736
2005-11-16,2940.813
2005-11-17,2952.482
2005-11-18,2938.246
2005-11-21,2990.976
2005-11-22,3026.01
2005-11-23,3048.626
2005-11-24,3092.475
2005-11-25,3079.797
2005-11-28,3063.872
2005-11-29,3059.536
2005-11-30,3027.092
2005-12-01,3074.525
2005-12-02,3095.472
2005-12-05,3109.13
2005-12-06,3140.204
2005-12-07,3147.161
2005-12-08,3159.118
2005-12-09,3146.905
2005-12-12,3154.435
2005-12-13,3171.933
2005-12-14,3159.317
2005-12-15,3137.987
2005-12-16,3151.88
2005-12-19,3145.731
2005-12-20,3126.34
2005-12-21,3142.022
2005-12-22,3155.2
2005-12-23,3156.593
2005-12-26,3156.593
2005-12-27,3139.776
2005-12-28,3172.989
2005-12-29,3178.88
2005-12-30,3160.776
2006-01-02,3160.776
2006-01-03,3247.513
2006-01-04,3275.791
2006-01-05,3246.897
2006-01-06,3270.729
2006-01-09,3238.761
2006-01-10,3261.601
2006-01-11,3276.841
2006-01-12,3262.828
2006-01-13,3269.8
2006-01-16,3312.055
2006-01-17,3285.821
2006-01-18,3227.911
2006-01-19,3275.361
2006-01-20,3297.027
2006-01-23,3344.226
2006-01-24,3314.087
2006-01-25,3330.02
2006-01-26,3354.393
2006-01-27,3395.086
2006-01-30,3430.601
2006-01-31,3438.076
2006-02-01,3444.151
2006-02-02,3428.664
2006-02-03,3418.158
2006-02-06,3465.414
2006-02-07,3374.717
2006-02-08,3342.885
2006-02-09,3357.007
2006-02-10,3319.136
2006-02-13,3284.929
2006-02-14,3315.451
2006-02-15,3300.219
2006-02-16,3322.293
2006-02-17,3362.438
2006-02-20,3400.687
2006-02-21,3394.008
2006-02-22,3379.552
2006-02-23,3350.422
2006-02-24,3367.532
2006-02-27,3370.078
2006-02-28,3375.056
2006-03-01,3412.148
2006-03-02,3461.751
2006-03-03,3470.012
2006-03-06,3434.102
2006-03-07,3389.958
2006-03-08,3344.763
2006-03-09,3338.367
2006-03-10,3352.273
2006-03-13,3369.858
2006-03-14,3410.022
2006-03-15,3440.811
2006-03-16,3452.723
2006-03-17,3406.506
2006-03-20,3374.776
2006-03-21,3381.228
2006-03-22,3384.498
2006-03-23,3390.707
2006-03-24,3423.282
2006-03-27,3397.351
2006-03-28,3390.075
2006-03-29,3426.732
2006-03-30,3471.484
2006-03-31,3426.153
2006-04-03,3442.522
2006-04-04,3452.968
2006-04-05,3501.691
2006-04-06,3540.258
2006-04-07,3530.413
2006-04-10,3543.542
2006-04-11,3514.187
2006-04-12,3498.861
2006-04-13,3510.169
2006-04-14,3510.169
2006-04-17,3553.055
2006-04-18,3599.558
2006-04-19,3627.301
2006-04-20,3561.569
2006-04-21,3608.984
2006-04-24,3574.597
2006-04-25,3594.572
2006-04-26,3606.227
2006-04-27,3581.786
2006-04-28,3592.88
2006-05-01,3617.602
2006-05-02,3657.086
2006-05-03,3628.258
2006-05-04,3612.496
2006-05-05,3656.143
2006-05-08,3645.603
2006-05-09,3689.849
2006-05-10,3684.636
2006-05-11,3638.287
2006-05-12,3585.049
2006-05-15,3506.364
2006-05-16,3511.762
2006-05-17,3462.176
2006-05-18,3386.462
2006-05-19,3383.228
2006-05-22,3402.855
2006-05-23,3393.753
2006-05-24,3339.132
2006-05-25,3473.262
2006-05-26,3493.453
2006-05-29,3534.154
2006-05-30,3504.459
2006-05-31,3496.815
2006-06-01,3530.206
2006-06-02,3561.588
2006-06-05,3484.629
2006-06-06,3432.688
2006-06-07,3383.643
2006-06-08,3333.917
2006-06-09,3374.126
2006-06-12,3332.41
2006-06-13,3219.449
2006-06-14,3239.201
2006-06-15,3299.251
2006-06-16,3283.992
2006-06-19,3218.777
2006-06-20,3236.912
2006-06-21,3304.356
2006-06-22,3274.056
2006-06-23,3290.34
2006-06-26,3333.42
2006-06-27,3310.759
2006-06-28,3314.983
2006-06-29,3407.645
2006-06-30,3440.426
2006-07-03,3442.283
2006-07-04,3502.415
2006-07-05,3445.013
2006-07-06,3447.83
2006-07-07,3447.805
2006-07-10,3418.823
2006-07-11,3440.554
2006-07-12,3414.113
2006-07-13,3379.863
2006-07-14,3400.05
2006-07-17,3338.101
2006-07-18,3337.353
2006-07-19,3388.495
2006-07-20,3337.083
2006-07-21,3311.108
2006-07-24,3358.751
2006-07-25,3404.385
2006-07-26,3441.916
2006-07-27,3428.009
2006-07-28,3455.314
2006-07-31,3450.02
2006-08-01,3458.711
2006-08-02,3512.818
2006-08-03,3500.328
2006-08-04,3490.871
2006-08-07,3516.592
2006-08-08,3536.933
2006-08-09,3540.709
2006-08-10,3509.744
2006-08-11,3522.961
2006-08-14,3478.301
2006-08-15,3520.684
2006-08-16,3556.543
2006-08-17,3563.394
2006-08-18,3537.472
2006-08-21,3589.277
2006-08-22,3617.161
2006-08-23,3641.4
2006-08-24,3605.602
2006-08-25,3603.629
2006-08-28,3615.0
2006-08-29,3582.068
2006-08-30,3587.356
2006-08-31,3588.162
2006-09-01,3624.515
2006-09-04,3622.55
2006-09-05,3618.356
2006-09-06,3574.271
2006-09-07,3526.757
2006-09-08,3485.597
2006-09-11,3411.425
2006-09-12,3432.152
2006-09-13,3451.863
2006-09-14,3426.263
2006-09-15,3415.397
2006-09-18,3462.371
2006-09-19,3431.386
2006-09-20,3396.307
2006-09-21,3410.639
2006-09-22,3405.053
2006-09-25,3415.378
2006-09-26,3436.171
2006-09-27,3479.663
2006-09-28,3509.365
2006-09-29,3479.688
2006-10-02,3485.605
2006-10-03,3394.427
2006-10-04,3402.848
2006-10-05,3442.679
2006-10-06,3421.347
2006-10-09,3436.439
2006-10-10,3428.929
2006-10-11,3366.196
2006-10-12,3402.695
2006-10-13,3454.368
2006-10-16,3501.128
2006-10-17,3477.604
2006-10-18,3476.999
2006-10-19,3512.448
2006-10-20,3535.021
2006-10-23,3555.303
2006-10-24,3572.665
2006-10-25,3630.127
2006-10-26,3619.355
2006-10-27,3625.465
2006-10-30,3614.146
2006-10-31,3646.053
2006-11-01,3564.978
2006-11-02,3584.335
2006-11-03,3631.127
2006-11-06,3654.923
2006-11-07,3654.717
2006-11-08,3677.727
2006-11-09,3682.164
2006-11-10,3664.295
2006-11-13,3643.582
2006-11-14,3633.019
2006-11-15,3665.458
2006-11-16,3645.127
2006-11-17,3635.641
2006-11-20,3636.05
2006-11-21,3691.146
2006-11-22,3699.915
2006-11-23,3727.257
2006-11-24,3745.184
2006-11-27,3725.704
2006-11-28,3720.085
2006-11-29,3742.765
2006-11-30,3749.85
2006-12-01,3748.235
2006-12-04,3770.923
2006-12-05,3795.615
2006-12-06,3781.521
2006-12-07,3779.128
2006-12-08,3779.054
2006-12-11,3768.789
2006-12-12,3746.428
2006-12-13,3758.025
2006-12-14,3783.344
2006-12-15,3726.729
2006-12-18,3705.014
2006-12-19,3708.417
2006-12-20,3736.523
2006-12-21,3698.129
2006-12-22,3678.827
2006-12-25,3678.827
2006-12-26,3670.739
2006-12-27,3714.867
2006-12-28,3735.552
2006-12-29,3723.548
2007-01-01,3723.548
2007-01-02,3725.392
2007-01-03,3648.056
2007-01-04,3589.258
2007-01-05,3564.214
2007-01-08,3583.334
2007-01-09,3551.266
2007-01-10,3548.159
2007-01-11,3565.763
2007-01-12,3635.409
2007-01-15,3665.865
2007-01-16,3637.21
2007-01-17,3635.959
2007-01-18,3605.638
2007-01-19,3638.389
2007-01-22,3628.951
2007-01-23,3671.77
2007-01-24,3697.901
2007-01-25,3686.626
2007-01-26,3690.035
2007-01-29,3677.692
2007-01-30,3704.589
2007-01-31,3712.545
2007-02-01,3761.987
2007-02-02,3730.418
2007-02-05,3747.931
2007-02-06,3750.907
2007-02-07,3734.19
2007-02-08,3745.915
2007-02-09,3746.914
2007-02-12,3738.787
2007-02-13,3802.26
2007-02-14,3813.86
2007-02-15,3847.708
2007-02-16,3852.382
2007-02-19,3844.755
2007-02-20,3845.602
2007-02-21,3866.513
2007-02-22,3858.226
2007-02-23,3872.396
2007-02-26,3888.004
2007-02-27,3765.163
2007-02-28,3738.692
2007-03-01,3716.63
2007-03-02,3673.271
2007-03-05,3624.619
2007-03-06,3680.195
2007-03-07,3706.63
2007-03-08,3719.668
2007-03-09,3745.086
2007-03-12,3763.242
2007-03-13,3690.226
2007-03-14,3674.934
2007-03-15,3689.4
2007-03-16,3678.872
2007-03-19,3731.556
2007-03-20,3756.425
2007-03-21,3830.649
2007-03-22,3821.34
2007-03-23,3844.084
2007-03-26,3862.953
2007-03-27,3843.338
2007-03-28,3843.85
2007-03-29,3854.739
2007-03-30,3840.985
2007-04-02,3867.214
2007-04-03,3896.684
2007-04-04,3918.795
2007-04-05,3936.492
2007-04-06,3936.492
2007-04-09,3949.201
2007-04-10,3945.201
2007-04-11,3944.014
2007-04-12,4003.196
2007-04-13,4024.844
2007-04-16,4066.852
2007-04-17,4063.902
2007-04-18,4087.74
2007-04-19,4045.63
2007-04-20,4085.355
2007-04-23,4075.022
2007-04-24,4067.934
2007-04-25,4115.015
2007-04-26,4073.865
2007-04-27,4108.588
2007-04-30,4073.326
2007-05-01,4057.543
2007-05-02,4116.112
2007-05-03,4156.645
2007-05-04,4176.474
2007-05-07,4225.849
2007-05-08,4233.53
2007-05-09,4222.328
2007-05-10,4205.267
2007-05-11,4234.662
2007-05-14,4232.446
2007-05-15,4276.629
2007-05-16,4292.331
2007-05-17,4334.361
2007-05-18,4362.516
2007-05-21,4385.852
2007-05-22,4378.549
2007-05-23,4405.514
2007-05-24,4340.344
2007-05-25,4374.684
2007-05-28,4387.102
2007-05-29,4384.713
2007-05-30,4413.405
2007-05-31,4420.979
2007-06-01,4463.881
2007-06-04,4499.568
2007-06-05,4482.503
2007-06-06,4424.043
2007-06-07,4338.651
2007-06-08,4374.844
2007-06-11,4381.984
2007-06-12,4340.976
2007-06-13,4378.074
2007-06-14,4419.195
2007-06-15,4484.703
2007-06-18,4456.857
2007-06-19,4476.735
2007-06-20,4421.231
2007-06-21,4437.027
2007-06-22,4415.816
2007-06-25,4352.416
2007-06-26,4305.467
2007-06-27,4323.412
2007-06-28,4348.896
2007-06-29,4413.266
2007-07-02,4456.416
2007-07-03,4467.908
2007-07-04,4483.109
2007-07-05,4484.788
2007-07-06,4540.108
2007-07-09,4555.23
2007-07-10,4529.232
2007-07-11,4515.936
2007-07-12,4624.889
2007-07-13,4673.114
2007-07-16,4642.245
2007-07-17,4659.097
2007-07-18,4734.029
2007-07-19,4750.793
2007-07-20,4734.656
2007-07-23,4690.386
2007-07-24,4577.248
2007-07-25,4569.914
2007-07-26,4460.315
2007-07-27,4398.768
2007-07-30,4398.566
2007-07-31,4401.979
2007-08-01,4366.926
2007-08-02,4442.567
2007-08-03,4351.06
2007-08-06,4355.607
2007-08-07,4346.778
2007-08-08,4445.921
2007-08-09,4325.333
2007-08-10,4329.217
2007-08-13,4328.46
2007-08-14,4220.227
2007-08-15,4116.298
2007-08-16,4064.862
2007-08-17,4188.567
2007-08-20,4218.131
2007-08-21,4262.062
2007-08-22,4321.214
2007-08-23,4353.952
2007-08-24,4378.124
2007-08-27,4366.885
2007-08-28,4253.081
2007-08-29,4330.03
2007-08-30,4333.298
2007-08-31,4402.265
2007-09-03,4426.114
2007-09-04,4455.171
2007-09-05,4433.571
2007-09-06,4465.053
2007-09-07,4417.29
2007-09-10,4395.764
2007-09-11,4462.172
2007-09-12,4512.965
2007-09-13,4563.361
2007-09-14,4568.789
2007-09-17,4575.628
2007-09-18,4671.635
2007-09-19,4677.479
2007-09-20,4708.682
2007-09-21,4749.358
2007-09-24,4749.629
2007-09-25,4764.069
2007-09-26,4753.983
2007-09-27,4805.849
2007-09-28,4832.669
2007-10-01,4876.002
2007-10-02,4831.107
2007-10-03,4805.799
2007-10-04,4829.524
2007-10-05,4957.265
2007-10-08,4934.63
2007-10-09,4950.331
2007-10-10,4961.552
2007-10-11,4987.679
2007-10-12,5009.199
2007-10-15,4985.683
2007-10-16,4928.924
2007-10-17,4983.202
2007-10-18,5016.719
2007-10-19,4953.408
2007-10-22,4902.933
2007-10-23,4983.448
2007-10-24,4963.617
2007-10-25,4991.645
2007-10-26,5088.245
2007-10-29,5179.156
2007-10-30,5139.621
2007-10-31,5284.95
2007-11-01,5186.622
2007-11-02,5269.5
2007-11-05,5243.311
2007-11-06,5343.967
2007-11-07,5303.888
2007-11-08,5246.809
2007-11-09,5061.606
2007-11-12,4838.384
2007-11-13,4888.034
2007-11-14,4943.649
2007-11-15,4739.797
2007-11-16,4756.278
2007-11-19,4664.379
2007-11-20,4696.888
2007-11-21,4611.645
2007-11-22,4661.401
2007-11-23,4679.878
2007-11-26,4643.948
2007-11-27,4633.938
2007-11-28,4738.505
2007-11-29,4740.218
2007-11-30,4697.127
2007-12-03,4678.825
2007-12-04,4613.278
2007-12-05,4658.702
2007-12-06,4690.393
2007-12-07,4727.92
2007-12-10,4757.445
2007-12-11,4654.266
2007-12-12,4693.681
2007-12-13,4637.397
2007-12-14,4616.459
2007-12-17,4573.1
2007-12-18,4545.651
2007-12-19,4593.592
2007-12-20,4621.229
2007-12-21,4713.825
2007-12-24,4774.454
2007-12-25,4774.454
2007-12-26,4798.005
2007-12-27,4799.91
2007-12-28,4876.948
2007-12-31,4824.454
2008-01-01,4824.454
2008-01-02,4813.584
2008-01-03,4849.671
2008-01-04,4733.214
2008-01-07,4667.807
2008-01-08,4676.32
2008-01-09,4650.864
2008-01-10,4650.742
2008-01-11,4611.951
2008-01-14,4644.641
2008-01-15,4509.238
2008-01-16,4390.208
2008-01-17,4282.738
2008-01-18,4275.274
2008-01-21,4055.225
2008-01-22,4260.92
2008-01-23,4257.984
2008-01-24,4405.057
2008-01-25,4433.677
2008-01-28,4474.149
2008-01-29,4520.46
2008-01-30,4515.067
2008-01-31,4516.184
2008-02-01,4609.95
2008-02-04,4603.841
2008-02-05,4440.065
2008-02-06,4429.018
2008-02-07,4415.938
2008-02-08,4498.266
2008-02-11,4525.129
2008-02-12,4536.981
2008-02-13,4587.41
2008-02-14,4585.69
2008-02-15,4559.301
2008-02-18,4535.318
2008-02-19,4594.146
2008-02-20,4602.513
2008-02-21,4617.848
2008-02-22,4639.597
2008-02-25,4746.535
2008-02-26,4831.385
2008-02-27,4858.731
2008-02-28,4929.174
2008-02-29,4794.519
2008-03-03,4728.298
2008-03-04,4699.037
2008-03-05,4749.425
2008-03-06,4692.869
2008-03-07,4655.01
2008-03-10,4503.621
2008-03-11,4640.576
2008-03-12,4648.805
2008-03-13,4730.318
2008-03-14,4646.516
2008-03-17,4485.722
2008-03-18,4577.839
2008-03-19,4383.938
2008-03-20,4307.744
2008-03-21,4307.744
2008-03-24,4427.637
2008-03-25,4543.076
2008-03-26,4566.589
2008-03-27,4586.605
2008-03-28,4519.493
2008-03-31,4529.491
2008-04-01,4542.521
2008-04-02,4621.98
2008-04-03,4678.303
2008-04-04,4724.545
2008-04-07,4734.818
2008-04-08,4723.419
2008-04-09,4702.44
2008-04-10,4768.397
2008-04-11,4674.896
2008-04-14,4700.973
2008-04-15,4749.967
2008-04-16,4911.21
2008-04-17,4873.484
2008-04-18,4929.957
2008-04-21,4986.058
2008-04-22,4961.599
2008-04-23,4838.223
2008-04-24,4813.062
2008-04-25,4883.07
2008-04-28,4851.414
2008-04-29,4768.243
2008-04-30,4848.973
2008-05-01,4827.772
2008-05-02,4912.966
2008-05-05,4933.64
2008-05-06,5017.855
2008-05-07,5024.699
2008-05-08,5065.251
2008-05-09,5060.495
2008-05-12,5120.635
2008-05-13,5119.563
2008-05-14,5128.649
2008-05-15,5213.872
2008-05-16,5287.374
2008-05-19,5315.345
2008-05-20,5353.704
2008-05-21,5294.883
2008-05-22,5298.494
2008-05-23,5254.633
2008-05-26,5254.367
2008-05-27,5141.013
2008-05-28,5213.016
2008-05-29,5217.283
2008-05-30,5216.239
2008-06-02,5215.692
2008-06-03,5159.074
2008-06-04,5107.953
2008-06-05,5175.406
2008-06-06,5186.659
2008-06-09,5160.001
2008-06-10,5086.613
2008-06-11,5106.075
2008-06-12,5026.259
2008-06-13,5075.191
2008-06-16,5157.152
2008-06-17,5220.249
2008-06-18,5211.787
2008-06-19,5149.415
2008-06-20,5044.102
2008-06-23,5092.14
2008-06-24,4998.07
2008-06-25,5027.471
2008-06-26,4977.966
2008-06-27,5001.889
2008-06-30,5027.007
2008-07-01,4985.241
2008-07-02,4860.963
2008-07-03,4890.338
2008-07-04,4847.395
2008-07-07,4748.209
2008-07-08,4775.104
2008-07-09,4737.193
2008-07-10,4800.119
2008-07-11,4780.885
2008-07-14,4801.322
2008-07-15,4699.781
2008-07-16,4736.508
2008-07-17,4742.921
2008-07-18,4738.237
2008-07-21,4810.477
2008-07-22,4786.584
2008-07-23,4728.47
2008-07-24,4613.166
2008-07-25,4649.379
2008-07-28,4590.911
2008-07-29,4587.817
2008-07-30,4725.148
2008-07-31,4675.708
2008-08-01,4630.72
2008-08-04,4613.662
2008-08-05,4483.949
2008-08-06,4539.349
2008-08-07,4484.923
2008-08-08,4403.426
2008-08-11,4365.353
2008-08-12,4374.838
2008-08-13,4424.313
2008-08-14,4442.401
2008-08-15,4337.766
2008-08-18,4357.954
2008-08-19,4331.052
2008-08-20,4434.463
2008-08-21,4576.992
2008-08-22,4539.656
2008-08-25,4476.905
2008-08-26,4489.105
2008-08-27,4560.785
2008-08-28,4614.817
2008-08-29,4583.132
2008-09-01,4544.328
2008-09-02,4375.038
2008-09-03,4362.749
2008-09-04,4245.938
2008-09-05,4243.238
2008-09-08,4185.626
2008-09-09,4019.274
2008-09-10,4133.309
2008-09-11,4148.969
2008-09-12,4254.443
2008-09-15,4060.597
2008-09-16,4049.771
2008-09-17,3911.503
2008-09-18,4004.04
2008-09-19,4368.086
2008-09-22,4332.439
2008-09-23,4301.605
2008-09-24,4294.456
2008-09-25,4317.671
2008-09-26,4152.261
2008-09-29,3860.474
2008-09-30,3931.023
2008-10-01,3922.806
2008-10-02,3593.985
2008-10-03,3545.36
2008-10-06,3293.837
2008-10-07,3177.63
2008-10-08,3231.191
2008-10-09,3006.16
2008-10-10,2732.31
2008-10-13,2803.571
2008-10-14,3107.121
2008-10-15,2839.039
2008-10-16,2792.143
2008-10-17,2891.277
2008-10-20,3072.508
2008-10-21,2874.632
2008-10-22,2626.361
2008-10-23,2647.979
2008-10-24,2608.18
2008-10-27,2347.353
2008-10-28,2528.906
2008-10-29,2763.448
2008-10-30,2888.664
2008-10-31,2869.799
2008-11-03,2910.05
2008-11-04,3126.025
2008-11-05,3050.83
2008-11-06,2893.781
2008-11-07,2911.058
2008-11-10,2908.19
2008-11-11,2796.155
2008-11-12,2589.719
2008-11-13,2717.484
2008-11-14,2642.174
2008-11-17,2542.263
2008-11-18,2576.423
2008-11-19,2448.772
2008-11-20,2123.747
2008-11-21,2266.067
2008-11-24,2451.16
2008-11-25,2457.763
2008-11-26,2532.417
2008-11-27,2552.453
2008-11-28,2705.931
2008-12-01,2430.282
2008-12-02,2406.559
2008-12-03,2382.301
2008-12-04,2292.845
2008-12-05,2260.787
2008-12-08,2465.059
2008-12-09,2406.559
2008-12-10,2478.182
2008-12-11,2469.547
2008-12-12,2481.355
2008-12-15,2477.835
2008-12-16,2580.671
2008-12-17,2622.133
2008-12-18,2555.922
2008-12-19,2540.175
2008-12-22,2446.827
2008-12-23,2473.61
2008-12-24,2470.145
2008-12-25,2470.145
2008-12-26,2458.716
2008-12-29,2556.003
2008-12-30,2606.768
2008-12-31,2628.627
2009-01-01,2628.627
2009-01-02,2745.285
2009-01-05,2827.707
2009-01-06,2907.508
2009-01-07,2777.33
2009-01-08,2822.376
2009-01-09,2760.79
2009-01-12,2642.005
2009-01-13,2643.353
2009-01-14,2528.136
2009-01-15,2542.58
2009-01-16,2587.95
2009-01-19,2548.172
2009-01-20,2433.768
2009-01-21,2487.925
2009-01-22,2422.593
2009-01-23,2492.492
2009-01-26,2565.074
2009-01-27,2578.071
2009-01-28,2669.667
2009-01-29,2609.064
2009-01-30,2535.033
2009-02-02,2523.236
2009-02-03,2518.233
2009-02-04,2564.208
2009-02-05,2614.68
2009-02-06,2629.51
2009-02-09,2689.507
2009-02-10,2613.989
2009-02-11,2531.35
2009-02-12,2544.145
2009-02-13,2530.902
2009-02-16,2524.488
2009-02-17,2393.607
2009-02-18,2336.623
2009-02-19,2345.09
2009-02-20,2271.91
2009-02-23,2199.069
2009-02-24,2279.43
2009-02-25,2275.122
2009-02-26,2385.014
2009-02-27,2316.813
2009-03-02,2156.323
2009-03-03,2132.368
2009-03-04,2199.135
2009-03-05,2147.682
2009-03-06,2137.488
2009-03-09,2110.935
2009-03-10,2239.216
2009-03-11,2278.567
2009-03-12,2341.501
2009-03-13,2375.58
2009-03-16,2402.78
2009-03-17,2456.465
2009-03-18,2477.368
2009-03-19,2573.308
2009-03-20,2507.889
2009-03-23,2659.917
2009-03-24,2635.26
2009-03-25,2621.06
2009-03-26,2666.773
2009-03-27,2602.068
2009-03-30,2503.03
2009-03-31,2533.256
2009-04-01,2583.296
2009-04-02,2668.318
2009-04-03,2689.315
2009-04-06,2666.589
2009-04-07,2610.181
2009-04-08,2654.356
2009-04-09,2751.503
2009-04-10,2751.503
2009-04-13,2781.415
2009-04-14,2792.845
2009-04-15,2805.41
2009-04-16,2840.24
2009-04-17,2850.577
2009-04-20,2712.496
2009-04-21,2733.255
2009-04-22,2753.557
2009-04-23,2814.346
2009-04-24,2893.187
2009-04-27,2847.872
2009-04-28,2811.262
2009-04-29,2873.866
2009-04-30,2884.8
2009-05-01,2930.253
2009-05-04,3081.349
2009-05-05,3090.393
2009-05-06,3180.468
2009-05-07,3138.117
2009-05-08,3250.814
2009-05-11,3207.98
2009-05-12,3189.507
2009-05-13,3065.289
2009-05-14,3086.083
2009-05-15,3080.826
2009-05-18,3089.813
2009-05-19,3217.727
2009-05-20,3305.954
2009-05-21,3203.594
2009-05-22,3273.927
2009-05-25,3297.803
2009-05-26,3390.057
2009-05-27,3371.724
2009-05-28,3453.417
2009-05-29,3496.365
2009-06-01,3610.98
2009-06-02,3622.413
2009-06-03,3466.361
2009-06-04,3523.635
2009-06-05,3516.365
2009-06-08,3474.158
2009-06-09,3524.561
2009-06-10,3521.592
2009-06-11,3598.695
2009-06-12,3514.54
2009-06-15,3387.967
2009-06-16,3362.478
2009-06-17,3247.172
2009-06-18,3309.154
2009-06-19,3347.572
2009-06-22,3139.977
2009-06-23,3160.051
2009-06-24,3251.479
2009-06-25,3290.591
2009-06-26,3338.971
2009-06-29,3350.48
2009-06-30,3305.626
2009-07-01,3343.921
2009-07-02,3262.68
2009-07-03,3281.349
2009-07-06,3187.656
2009-07-07,3138.684
2009-07-08,3072.33
2009-07-09,3109.911
2009-07-10,3093.781
2009-07-13,3148.676
2009-07-14,3238.07
2009-07-15,3368.672
2009-07-16,3410.452
2009-07-17,3439.948
2009-07-20,3523.916
2009-07-21,3536.751
2009-07-22,3513.79
2009-07-23,3633.298
2009-07-24,3665.724
2009-07-27,3691.502
2009-07-28,3613.831
2009-07-29,3565.545
2009-07-30,3658.99
2009-07-31,3701.156
2009-08-03,3754.992
2009-08-04,3827.261
2009-08-05,3823.857
2009-08-06,3712.853
2009-08-07,3700.226
2009-08-10,3676.818
2009-08-11,3560.245
2009-08-12,3607.391
2009-08-13,3684.311
2009-08-14,3660.343
2009-08-17,3495.774
2009-08-18,3556.801
2009-08-19,3569.857
2009-08-20,3599.559
2009-08-21,3693.186
2009-08-24,3699.419
2009-08-25,3729.683
2009-08-26,3663.559
2009-08-27,3670.195
2009-08-28,3735.031
2009-08-31,3646.929
2009-09-01,3597.386
2009-09-02,3567.676
2009-09-03,3641.528
2009-09-04,3725.975
2009-09-07,3776.352
2009-09-08,3820.417
2009-09-09,3766.706
2009-09-10,3800.183
2009-09-11,3866.68
2009-09-14,3854.769
2009-09-15,3927.993
2009-09-16,3989.019
2009-09-17,4018.438
2009-09-18,3946.73
2009-09-21,3897.217
2009-09-22,4001.865
2009-09-23,3967.632
2009-09-24,3841.023
2009-09-25,3797.585
2009-09-28,3835.918
2009-09-29,3865.425
2009-09-30,3910.083
2009-10-01,3802.051
2009-10-02,3728.361
2009-10-05,3795.9
2009-10-06,3910.43
2009-10-07,3934.818
2009-10-08,3994.105
2009-10-09,4031.247
2009-10-12,4061.834
2009-10-13,4060.159
2009-10-14,4118.28
2009-10-15,4100.812
2009-10-16,4064.209
2009-10-19,4098.114
2009-10-20,4040.159
2009-10-21,4023.08
2009-10-22,4047.854
2009-10-23,3972.89
2009-10-26,3882.118
2009-10-27,3799.387
2009-10-28,3675.439
2009-10-29,3786.508
2009-10-30,3707.888
2009-11-02,3706.534
2009-11-03,3774.742
2009-11-04,3815.062
2009-11-05,3850.888
2009-11-06,3851.459
2009-11-09,3983.187
2009-11-10,3979.265
2009-11-11,4005.493
2009-11-12,3971.269
2009-11-13,3984.013
2009-11-16,4037.745
2009-11-17,4025.529
2009-11-18,4078.229
2009-11-19,3984.748
2009-11-20,3966.792
2009-11-23,4038.783
2009-11-24,3992.789
2009-11-25,4058.612
2009-11-26,3955.472
2009-11-27,3961.391
2009-11-30,3981.986
2009-12-01,4117.149
