Date,CANADA Standard (Large+Mid Cap)
2005-06-16,3262.778
2005-06-17,3266.411
2005-06-20,3292.414
2005-06-21,3267.499
2005-06-22,3300.671
2005-06-23,3285.38
2005-06-24,3288.102
2005-06-27,3299.186
2005-06-28,3310.54
2005-06-29,3321.488
2005-06-30,3279.956
2005-07-01,3237.661
2005-07-04,3246.097
2005-07-05,3285.26
2005-07-06,3324.237
2005-07-07,3339.344
2005-07-08,3395.039
2005-07-11,3420.98
2005-07-12,3447.626
2005-07-13,3439.581
2005-07-14,3399.024
2005-07-15,3384.225
2005-07-18,3389.544
2005-07-19,3424.312
2005-07-20,3436.196
2005-07-21,3446.408
2005-07-22,3472.339
2005-07-25,3458.897
2005-07-26,3429.508
2005-07-27,3459.327
2005-07-28,3465.35
2005-07-29,3460.132
2005-08-01,3497.217
2005-08-02,3577.97
2005-08-03,3558.497
2005-08-04,3579.33
2005-08-05,3527.859
2005-08-08,3568.992
2005-08-09,3548.578
2005-08-10,3588.492
2005-08-11,3634.198
2005-08-12,3654.498
2005-08-15,3623.669
2005-08-16,3581.929
2005-08-17,3542.158
2005-08-18,3469.021
2005-08-19,3520.6
2005-08-22,3556.62
2005-08-23,3559.159
2005-08-24,3579.156
2005-08-25,3614.188
2005-08-26,3572.744
2005-08-29,3597.991
2005-08-30,3613.616
2005-08-31,3665.634
2005-09-01,3722.677
2005-09-02,3699.902
2005-09-05,3695.393
2005-09-06,3712.377
2005-09-07,3720.585
2005-09-08,3714.661
2005-09-09,3789.561
2005-09-12,3742.976
2005-09-13,3744.409
2005-09-14,3779.463
2005-09-15,3761.009
2005-09-16,3786.627
2005-09-19,3838.747
2005-09-20,3814.6
2005-09-21,3840.528
2005-09-22,3807.739
2005-09-23,3803.157
2005-09-26,3836.443
2005-09-27,3847.83
2005-09-28,3828.69
2005-09-29,3849.223
2005-09-30,3886.844
2005-10-03,3902.048
2005-10-04,3823.728
2005-10-05,3716.143
2005-10-06,3645.454
2005-10-07,3692.216
2005-10-10,3692.216
2005-10-11,3683.447
2005-10-12,3654.03
2005-10-13,3596.19
2005-10-14,3606.959
2005-10-17,3655.437
2005-10-18,3564.298
2005-10-19,3626.049
2005-10-20,3545.489
2005-10-21,3555.763
2005-10-24,3569.055
2005-10-25,3604.651
2005-10-26,3595.183
2005-10-27,3582.205
2005-10-28,3585.818
2005-10-31,3606.843
2005-11-01,3606.517
2005-11-02,3683.212
2005-11-03,3718.093
2005-11-04,3724.435
2005-11-07,3683.04
2005-11-08,3659.948
2005-11-09,3679.137
2005-11-10,3646.61
2005-11-11,3675.495
2005-11-14,3664.789
2005-11-15,3646.728
2005-11-16,3693.292
2005-11-17,3708.027
2005-11-18,3690.147
2005-11-21,3756.534
2005-11-22,3800.535
2005-11-23,3829.123
2005-11-24,3884.208
2005-11-25,3868.285
2005-11-28,3848.454
2005-11-29,3843.247
2005-11-30,3802.611
2005-12-01,3862.196
2005-12-02,3888.509
2005-12-05,3905.667
2005-12-06,3944.701
2005-12-07,3953.767
2005-12-08,3968.796
2005-12-09,3953.453
2005-12-12,3962.94
2005-12-13,3985.276
2005-12-14,3969.468
2005-12-15,3942.701
2005-12-16,3960.157
2005-12-19,3952.431
2005-12-20,3928.068
2005-12-21,3947.777
2005-12-22,3964.6
2005-12-23,3966.449
2005-12-26,3966.449
2005-12-27,3945.317
2005-12-28,3987.396
2005-12-29,3995.194
2005-12-30,3972.441
2006-01-02,3972.441
2006-01-03,4081.451
2006-01-04,4116.997
2006-01-05,4080.687
2006-01-06,4110.639
2006-01-09,4070.466
2006-01-10,4099.171
2006-01-11,4118.332
2006-01-12,4100.721
2006-01-13,4109.483
2006-01-16,4162.62
2006-01-17,4129.649
2006-01-18,4056.873
2006-01-19,4116.53
2006-01-20,4143.761
2006-01-23,4203.08
2006-01-24,4165.667
2006-01-25,4185.695
2006-01-26,4216.33
2006-01-27,4267.502
2006-01-30,4312.199
2006-01-31,4321.595
2006-02-01,4329.508
2006-02-02,4310.039
2006-02-03,4296.833
2006-02-06,4356.237
2006-02-07,4242.225
2006-02-08,4202.21
2006-02-09,4219.974
2006-02-10,4172.393
2006-02-13,4129.53
2006-02-14,4167.9
2006-02-15,4148.788
2006-02-16,4176.539
2006-02-17,4227.383
2006-02-20,4275.724
2006-02-21,4267.326
2006-02-22,4249.151
2006-02-23,4212.536
2006-02-24,4234.088
2006-02-27,4237.4
2006-02-28,4243.663
2006-03-01,4290.554
2006-03-02,4352.926
2006-03-03,4363.314
2006-03-06,4318.159
2006-03-07,4262.652
2006-03-08,4206.202
2006-03-09,4198.07
2006-03-10,4215.558
2006-03-13,4237.825
2006-03-14,4288.448
2006-03-15,4327.234
2006-03-16,4342.231
2006-03-17,4284.108
2006-03-20,4244.203
2006-03-21,4252.318
2006-03-22,4256.437
2006-03-23,4264.295
2006-03-24,4305.516
2006-03-27,4272.917
2006-03-28,4263.855
2006-03-29,4310.226
2006-03-30,4366.516
2006-03-31,4309.897
2006-04-03,4330.488
2006-04-04,4343.628
2006-04-05,4405.005
2006-04-06,4453.525
2006-04-07,4441.141
2006-04-10,4457.66
2006-04-11,4420.764
2006-04-12,4401.484
2006-04-13,4415.709
2006-04-14,4415.709
2006-04-17,4469.659
2006-04-18,4528.159
2006-04-19,4563.065
2006-04-20,4480.375
2006-04-21,4540.557
2006-04-24,4497.293
2006-04-25,4522.429
2006-04-26,4537.117
2006-04-27,4506.378
2006-04-28,4520.335
2006-05-01,4551.44
2006-05-02,4601.116
2006-05-03,4565.232
2006-05-04,4545.41
2006-05-05,4600.329
2006-05-08,4587.068
2006-05-09,4642.74
2006-05-10,4636.18
2006-05-11,4578.042
2006-05-12,4511.381
2006-05-15,4412.391
2006-05-16,4419.261
2006-05-17,4356.95
2006-05-18,4261.701
2006-05-19,4257.831
2006-05-22,4282.532
2006-05-23,4271.077
2006-05-24,4202.373
2006-05-25,4371.178
2006-05-26,4396.589
2006-05-29,4448.039
2006-05-30,4410.767
2006-05-31,4401.322
2006-06-01,4443.439
2006-06-02,4482.969
2006-06-05,4386.101
2006-06-06,4320.723
2006-06-07,4259.286
2006-06-08,4196.692
2006-06-09,4247.307
2006-06-12,4194.813
2006-06-13,4052.913
2006-06-14,4077.865
2006-06-15,4153.675
2006-06-16,4134.479
2006-06-19,4052.375
2006-06-20,4075.381
2006-06-21,4160.302
2006-06-22,4122.2
2006-06-23,4142.703
2006-06-26,4197.191
2006-06-27,4168.686
2006-06-28,4174.44
2006-06-29,4291.537
2006-06-30,4332.821
2006-07-03,4335.16
2006-07-04,4410.889
2006-07-05,4338.598
2006-07-06,4342.225
2006-07-07,4342.193
2006-07-10,4305.697
2006-07-11,4333.065
2006-07-12,4299.781
2006-07-13,4256.717
2006-07-14,4282.142
2006-07-17,4204.122
2006-07-18,4203.18
2006-07-19,4267.667
2006-07-20,4202.954
2006-07-21,4170.239
2006-07-24,4230.96
2006-07-25,4288.443
2006-07-26,4335.721
2006-07-27,4318.43
2006-07-28,4352.894
2006-07-31,4346.225
2006-08-01,4357.174
2006-08-02,4425.756
2006-08-03,4410.02
2006-08-04,4398.104
2006-08-07,4430.509
2006-08-08,4456.192
2006-08-09,4460.949
2006-08-10,4421.936
2006-08-11,4438.751
2006-08-14,4382.776
2006-08-15,4436.208
2006-08-16,4481.522
2006-08-17,4490.164
2006-08-18,4457.609
2006-08-21,4523.199
2006-08-22,4558.407
2006-08-23,4589.031
2006-08-24,4543.916
2006-08-25,4541.43
2006-08-28,4555.761
2006-08-29,4514.531
2006-08-30,4521.458
2006-08-31,4522.474
2006-09-01,4568.293
2006-09-04,4565.816
2006-09-05,4560.531
2006-09-06,4505.306
2006-09-07,4445.418
2006-09-08,4393.538
2006-09-11,4300.044
2006-09-12,4326.17
2006-09-13,4351.327
2006-09-14,4319.074
2006-09-15,4305.381
2006-09-18,4364.606
2006-09-19,4325.546
2006-09-20,4281.4
2006-09-21,4299.544
2006-09-22,4292.503
2006-09-25,4305.519
2006-09-26,4332.076
2006-09-27,4387.455
2006-09-28,4424.91
2006-09-29,4387.911
2006-10-02,4395.373
2006-10-03,4280.396
2006-10-04,4291.016
2006-10-05,4341.302
2006-10-06,4314.401
2006-10-09,4333.433
2006-10-10,4323.963
2006-10-11,4244.864
2006-10-12,4290.891
2006-10-13,4356.051
2006-10-16,4415.018
2006-10-17,4385.353
2006-10-18,4384.597
2006-10-19,4429.406
2006-10-20,4457.873
2006-10-23,4483.449
2006-10-24,4505.906
2006-10-25,4578.377
2006-10-26,4564.792
2006-10-27,4572.741
2006-10-30,4558.534
2006-10-31,4598.778
2006-11-01,4496.959
2006-11-02,4521.376
2006-11-03,4580.401
2006-11-06,4610.417
2006-11-07,4610.157
2006-11-08,4639.24
2006-11-09,4644.836
2006-11-10,4622.758
2006-11-13,4596.627
2006-11-14,4583.337
2006-11-15,4624.274
2006-11-16,4598.72
2006-11-17,4586.752
2006-11-20,4587.631
2006-11-21,4657.145
2006-11-22,4668.287
2006-11-23,4702.785
2006-11-24,4725.405
2006-11-27,4700.841
2006-11-28,4694.152
2006-11-29,4723.019
2006-11-30,4731.96
2006-12-01,4729.976
2006-12-04,4758.606
2006-12-05,4789.765
2006-12-06,4772.292
2006-12-07,4769.387
2006-12-08,4769.294
2006-12-11,4756.339
2006-12-12,4728.119
2006-12-13,4743.07
2006-12-14,4775.27
2006-12-15,4703.812
2006-12-18,4676.438
2006-12-19,4680.734
2006-12-20,4716.269
2006-12-21,4667.809
2006-12-22,4643.802
2006-12-25,4643.802
2006-12-26,4633.593
2006-12-27,4689.996
2006-12-28,4716.557
2006-12-29,4701.402
2007-01-01,4701.402
2007-01-02,4703.73
2007-01-03,4606.084
2007-01-04,4531.845
2007-01-05,4500.224
2007-01-08,4524.459
2007-01-09,4483.968
2007-01-10,4480.064
2007-01-11,4502.307
2007-01-12,4590.245
2007-01-15,4628.7
2007-01-16,4592.519
2007-01-17,4590.964
2007-01-18,4552.787
2007-01-19,4594.141
2007-01-22,4582.224
2007-01-23,4636.901
2007-01-24,4669.9
2007-01-25,4655.662
2007-01-26,4659.967
2007-01-29,4644.597
2007-01-30,4678.635
2007-01-31,4689.05
2007-02-01,4751.497
2007-02-02,4711.624
2007-02-05,4733.744
2007-02-06,4737.575
2007-02-07,4716.515
2007-02-08,4731.325
2007-02-09,4732.587
2007-02-12,4722.349
2007-02-13,4802.673
2007-02-14,4817.339
2007-02-15,4860.093
2007-02-16,4866.065
2007-02-19,4856.629
2007-02-20,4857.749
2007-02-21,4884.172
2007-02-22,4874.138
2007-02-23,4892.038
2007-02-26,4911.98
2007-02-27,4756.89
2007-02-28,4723.754
2007-03-01,4695.919
2007-03-02,4641.135
2007-03-05,4579.663
2007-03-06,4649.883
2007-03-07,4683.641
2007-03-08,4700.125
2007-03-09,4732.268
2007-03-12,4755.21
2007-03-13,4663.342
2007-03-14,4644.086
2007-03-15,4662.367
2007-03-16,4649.074
2007-03-19,4715.653
2007-03-20,4747.184
2007-03-21,4840.996
2007-03-22,4829.356
2007-03-23,4858.1
2007-03-26,4882.323
2007-03-27,4857.532
2007-03-28,4858.776
2007-03-29,4872.54
2007-03-30,4855.609
2007-04-02,4888.767
2007-04-03,4926.022
2007-04-04,4954.046
2007-04-05,4976.496
2007-04-06,4976.496
2007-04-09,4992.562
2007-04-10,4987.526
2007-04-11,4986.041
2007-04-12,5060.859
2007-04-13,5088.227
2007-04-16,5141.333
2007-04-17,5137.651
2007-04-18,5167.824
2007-04-19,5114.639
2007-04-20,5164.89
2007-04-23,5152.49
2007-04-24,5143.527
2007-04-25,5203.057
2007-04-26,5151.264
2007-04-27,5195.251
2007-04-30,5150.662
2007-05-01,5130.71
2007-05-02,5205.184
2007-05-03,5256.442
2007-05-04,5281.623
2007-05-07,5344.063
2007-05-08,5353.836
2007-05-09,5339.669
2007-05-10,5318.094
2007-05-11,5355.793
2007-05-14,5352.99
2007-05-15,5408.9
2007-05-16,5428.914
2007-05-17,5482.142
2007-05-18,5517.985
2007-05-21,5547.501
2007-05-22,5538.412
2007-05-23,5572.603
2007-05-24,5490.169
2007-05-25,5533.607
2007-05-28,5549.314
2007-05-29,5546.719
2007-05-30,5583.27
2007-05-31,5593.021
2007-06-01,5647.297
2007-06-04,5692.48
2007-06-05,5670.891
2007-06-06,5597.333
2007-06-07,5489.294
2007-06-08,5535.086
2007-06-11,5544.12
2007-06-12,5492.33
2007-06-13,5539.722
2007-06-14,5591.754
2007-06-15,5674.644
2007-06-18,5639.421
2007-06-19,5664.574
2007-06-20,5594.721
2007-06-21,5614.77
2007-06-22,5587.929
2007-06-25,5507.815
2007-06-26,5448.709
2007-06-27,5472.198
2007-06-28,5504.985
2007-06-29,5586.466
2007-07-02,5641.087
2007-07-03,5655.634
2007-07-04,5674.875
2007-07-05,5677.018
2007-07-06,5747.111
2007-07-09,5766.253
2007-07-10,5733.344
2007-07-11,5716.544
2007-07-12,5854.463
2007-07-13,5915.509
2007-07-16,5876.434
2007-07-17,5897.766
2007-07-18,5992.716
2007-07-19,6014.03
2007-07-20,5993.602
2007-07-23,5937.56
2007-07-24,5795.068
2007-07-25,5785.782
2007-07-26,5647.023
2007-07-27,5569.366
2007-07-30,5569.224
2007-07-31,5573.546
2007-08-01,5529.574
2007-08-02,5625.354
2007-08-03,5509.617
2007-08-06,5515.374
2007-08-07,5504.195
2007-08-08,5629.827
2007-08-09,5477.128
2007-08-10,5482.047
2007-08-13,5481.238
2007-08-14,5344.186
2007-08-15,5212.638
2007-08-16,5148.07
2007-08-17,5304.759
2007-08-20,5342.57
2007-08-21,5398.283
2007-08-22,5473.29
2007-08-23,5514.756
2007-08-24,5545.372
2007-08-27,5531.156
2007-08-28,5387.011
2007-08-29,5485.04
2007-08-30,5489.256
2007-08-31,5576.625
2007-09-03,5606.837
2007-09-04,5643.645
2007-09-05,5616.513
2007-09-06,5656.606
2007-09-07,5596.097
2007-09-10,5568.826
2007-09-11,5653.032
2007-09-12,5717.829
2007-09-13,5781.698
2007-09-14,5788.577
2007-09-17,5797.241
2007-09-18,5918.893
2007-09-19,5926.356
2007-09-20,5966.057
2007-09-21,6017.595
2007-09-24,6018.06
2007-09-25,6036.356
2007-09-26,6024.779
2007-09-27,6090.509
2007-09-28,6125.073
2007-10-01,6179.995
2007-10-02,6123.093
2007-10-03,6091.018
2007-10-04,6121.086
2007-10-05,6283.061
2007-10-08,6254.373
2007-10-09,6274.273
2007-10-10,6288.495
2007-10-11,6321.634
2007-10-12,6348.911
2007-10-15,6319.105
2007-10-16,6247.166
2007-10-17,6315.974
2007-10-18,6358.642
2007-10-19,6278.396
2007-10-22,6214.419
2007-10-23,6317.323
2007-10-24,6292.185
2007-10-25,6327.714
2007-10-26,6450.17
2007-10-29,6565.722
2007-10-30,6515.69
2007-10-31,6700.419
2007-11-01,6575.755
2007-11-02,6680.831
2007-11-05,6647.649
2007-11-06,6775.264
2007-11-07,6724.573
2007-11-08,6652.206
2007-11-09,6417.394
2007-11-12,6134.38
2007-11-13,6197.523
2007-11-14,6268.267
2007-11-15,6010.3
2007-11-16,6031.271
2007-11-19,5915.16
2007-11-20,5956.386
2007-11-21,5848.408
2007-11-22,5911.507
2007-11-23,5934.964
2007-11-26,5889.397
2007-11-27,5876.71
2007-11-28,6009.922
2007-11-29,6012.382
2007-11-30,5957.727
2007-12-03,5934.56
2007-12-04,5851.421
2007-12-05,5909.153
2007-12-06,5949.697
2007-12-07,5997.423
2007-12-10,6034.956
2007-12-11,5904.07
2007-12-12,5954.537
2007-12-13,5883.152
2007-12-14,5856.59
2007-12-17,5801.583
2007-12-18,5766.774
2007-12-19,5827.918
2007-12-20,5862.981
2007-12-21,5980.586
2007-12-24,6058.122
2007-12-25,6058.122
2007-12-26,6088.005
2007-12-27,6091.272
2007-12-28,6189.649
2007-12-31,6123.025
2008-01-01,6123.025
2008-01-02,6109.543
2008-01-03,6155.345
2008-01-04,6007.535
2008-01-07,5924.519
2008-01-08,5935.354
2008-01-09,5903.045
2008-01-10,5903.0
2008-01-11,5853.79
2008-01-14,5895.283
2008-01-15,5723.434
2008-01-16,5572.369
2008-01-17,5436.001
2008-01-18,5426.527
2008-01-21,5147.224
2008-01-22,5409.206
2008-01-23,5405.479
2008-01-24,5592.185
2008-01-25,5628.518
2008-01-28,5679.897
2008-01-29,5738.99
2008-01-30,5732.676
2008-01-31,5734.094
2008-02-01,5853.147
2008-02-04,5845.412
2008-02-05,5637.469
2008-02-06,5623.564
2008-02-07,5606.956
2008-02-08,5711.718
2008-02-11,5745.829
2008-02-12,5760.926
2008-02-13,5825.146
2008-02-14,5822.961
2008-02-15,5789.452
2008-02-18,5758.998
2008-02-19,5833.777
2008-02-20,5844.464
2008-02-21,5863.97
2008-02-22,5891.588
2008-02-25,6028.137
2008-02-26,6135.898
2008-02-27,6171.086
2008-02-28,6260.827
2008-02-29,6089.879
2008-03-03,6005.766
2008-03-04,5968.77
2008-03-05,6032.773
2008-03-06,5961.365
2008-03-07,5913.397
2008-03-10,5721.083
2008-03-11,5895.075
2008-03-12,5906.246
2008-03-13,6009.825
2008-03-14,5903.355
2008-03-17,5699.068
2008-03-18,5816.126
2008-03-19,5569.921
2008-03-20,5473.174
2008-03-21,5473.174
2008-03-24,5625.517
2008-03-25,5772.384
2008-03-26,5802.735
2008-03-27,5828.885
2008-03-28,5744.19
2008-03-31,5756.995
2008-04-01,5773.856
2008-04-02,5874.854
2008-04-03,5946.444
2008-04-04,6005.221
2008-04-07,6018.278
2008-04-08,6003.92
2008-04-09,5977.302
2008-04-10,6061.139
2008-04-11,5942.317
2008-04-14,5975.556
2008-04-15,6037.848
2008-04-16,6242.809
2008-04-17,6194.855
2008-04-18,6266.732
2008-04-21,6338.045
2008-04-22,6307.792
2008-04-23,6150.941
2008-04-24,6118.953
2008-04-25,6207.956
2008-04-28,6168.007
2008-04-29,6062.349
2008-04-30,6165.443
2008-05-01,6138.486
2008-05-02,6246.81
2008-05-05,6273.117
2008-05-06,6380.196
2008-05-07,6389.036
2008-05-08,6440.607
2008-05-09,6434.723
2008-05-12,6511.195
2008-05-13,6510.073
2008-05-14,6521.947
2008-05-15,6630.322
2008-05-16,6724.546
2008-05-19,6760.12
2008-05-20,6809.032
2008-05-21,6734.431
2008-05-22,6739.024
2008-05-23,6683.238
2008-05-26,6682.9
2008-05-27,6538.738
2008-05-28,6630.944
2008-05-29,6636.515
2008-05-30,6635.27
2008-06-02,6634.634
2008-06-03,6562.612
2008-06-04,6497.748
2008-06-05,6583.818
2008-06-06,6598.364
2008-06-09,6564.45
2008-06-10,6471.111
2008-06-11,6496.409
2008-06-12,6395.162
2008-06-13,6457.421
2008-06-16,6561.703
2008-06-17,6641.985
2008-06-18,6631.27
2008-06-19,6552.038
2008-06-20,6418.038
2008-06-23,6479.17
2008-06-24,6359.6
2008-06-25,6397.476
2008-06-26,6335.704
2008-06-27,6366.762
2008-06-30,6398.735
2008-07-01,6345.571
2008-07-02,6187.381
2008-07-03,6224.794
2008-07-04,6170.133
2008-07-07,6044.475
2008-07-08,6078.798
2008-07-09,6030.537
2008-07-10,6110.659
2008-07-11,6086.2
2008-07-14,6112.217
2008-07-15,5982.967
2008-07-16,6029.808
2008-07-17,6037.972
2008-07-18,6032.101
2008-07-21,6124.068
2008-07-22,6094.477
2008-07-23,6020.484
2008-07-24,5873.674
2008-07-25,5919.783
2008-07-28,5845.338
2008-07-29,5841.7
2008-07-30,6017.084
2008-07-31,5954.126
2008-08-01,5896.858
2008-08-04,5875.135
2008-08-05,5709.956
2008-08-06,5780.634
2008-08-07,5711.325
2008-08-08,5607.542
2008-08-11,5559.08
2008-08-12,5571.158
2008-08-13,5634.716
2008-08-14,5657.752
2008-08-15,5524.974
2008-08-18,5550.937
2008-08-19,5516.747
2008-08-20,5648.743
2008-08-21,5830.37
2008-08-22,5782.809
2008-08-25,5702.874
2008-08-26,5718.425
2008-08-27,5810.17
2008-08-28,5879.104
2008-08-29,5839.006
2008-09-01,5789.569
2008-09-02,5573.946
2008-09-03,5558.326
2008-09-04,5409.529
2008-09-05,5406.342
2008-09-08,5333.17
2008-09-09,5121.217
2008-09-10,5266.58
2008-09-11,5287.015
2008-09-12,5421.439
2008-09-15,5174.42
2008-09-16,5160.639
2008-09-17,4984.456
2008-09-18,5102.537
2008-09-19,5566.492
2008-09-22,5521.065
2008-09-23,5481.894
2008-09-24,5472.83
2008-09-25,5502.826
2008-09-26,5292.73
2008-09-29,4920.801
2008-09-30,5010.726
2008-10-01,5000.845
2008-10-02,4581.659
2008-10-03,4520.245
2008-10-06,4199.56
2008-10-07,4051.399
2008-10-08,4119.779
2008-10-09,3832.864
2008-10-10,3483.729
2008-10-13,3574.588
2008-10-14,3961.632
2008-10-15,3619.862
2008-10-16,3560.108
2008-10-17,3686.51
2008-10-20,3917.666
2008-10-21,3665.361
2008-10-22,3348.797
2008-10-23,3377.021
2008-10-24,3326.277
2008-10-27,2993.638
2008-10-28,3225.177
2008-10-29,3525.021
2008-10-30,3684.745
2008-10-31,3660.681
2008-11-03,3712.043
2008-11-04,3987.54
2008-11-05,3891.665
2008-11-06,3691.401
2008-11-07,3713.441
2008-11-10,3709.802
2008-11-11,3566.886
2008-11-12,3303.93
2008-11-13,3466.932
2008-11-14,3371.269
2008-11-17,3244.002
2008-11-18,3287.596
2008-11-19,3124.934
2008-11-20,2710.206
2008-11-21,2891.978
2008-11-24,3128.196
2008-11-25,3136.651
2008-11-26,3232.411
2008-11-27,3258.081
2008-11-28,3453.988
2008-12-01,3102.371
2008-12-02,3072.092
2008-12-03,3041.157
2008-12-04,2926.981
2008-12-05,2886.058
2008-12-08,3147.13
2008-12-09,3072.557
2008-12-10,3164.169
2008-12-11,3153.625
2008-12-12,3168.704
2008-12-15,3164.228
2008-12-16,3295.551
2008-12-17,3348.499
2008-12-18,3263.983
2008-12-19,3244.046
2008-12-22,3124.872
2008-12-23,3159.507
2008-12-24,3155.081
2008-12-25,3155.081
2008-12-26,3140.483
2008-12-29,3265.476
2008-12-30,3330.436
2008-12-31,3358.364
2009-01-01,3358.364
2009-01-02,3508.451
2009-01-05,3613.786
2009-01-06,3715.771
2009-01-07,3549.407
2009-01-08,3606.976
2009-01-09,3528.27
2009-01-12,3376.463
2009-01-13,3378.229
2009-01-14,3231.019
2009-01-15,3249.491
2009-01-16,3307.698
2009-01-19,3256.858
2009-01-20,3110.636
2009-01-21,3179.923
2009-01-22,3097.104
2009-01-23,3186.464
2009-01-26,3279.256
2009-01-27,3295.871
2009-01-28,3413.162
2009-01-29,3335.764
2009-01-30,3241.113
2009-02-02,3226.031
2009-02-03,3219.634
2009-02-04,3278.89
2009-02-05,3343.466
2009-02-06,3362.461
2009-02-09,3439.181
2009-02-10,3342.627
2009-02-11,3237.158
2009-02-12,3253.52
2009-02-13,3236.585
2009-02-16,3228.383
2009-02-17,3061.009
2009-02-18,2988.135
2009-02-19,2998.99
2009-02-20,2905.47
2009-02-23,2812.924
2009-02-24,2915.719
2009-02-25,2910.422
2009-02-26,3051.151
2009-02-27,2964.089
2009-03-02,2758.827
2009-03-03,2728.183
2009-03-04,2813.831
2009-03-05,2748.042
2009-03-06,2735.239
2009-03-09,2701.354
2009-03-10,2865.554
2009-03-11,2916.069
2009-03-12,2997.148
2009-03-13,3040.789
2009-03-16,3075.605
2009-03-17,3144.331
2009-03-18,3171.111
2009-03-19,3294.094
2009-03-20,3210.402
2009-03-23,3405.031
2009-03-24,3373.572
2009-03-25,3355.787
2009-03-26,3414.314
2009-03-27,3332.012
2009-03-30,3205.191
2009-03-31,3243.895
2009-04-01,3308.478
2009-04-02,3417.367
2009-04-03,3444.767
2009-04-06,3415.658
2009-04-07,3343.567
2009-04-08,3400.154
2009-04-09,3524.596
2009-04-10,3524.596
2009-04-13,3562.943
2009-04-14,3577.599
2009-04-15,3593.734
2009-04-16,3638.353
2009-04-17,3651.595
2009-04-20,3474.736
2009-04-21,3502.025
2009-04-22,3528.037
2009-04-23,3605.925
2009-04-24,3706.941
2009-04-27,3648.881
2009-04-28,3602.123
2009-04-29,3682.827
2009-04-30,3696.839
2009-05-01,3755.087
2009-05-04,3948.715
2009-05-05,3960.336
2009-05-06,4075.849
2009-05-07,4021.615
2009-05-08,4166.04
2009-05-11,4111.146
2009-05-12,4087.487
2009-05-13,3928.717
2009-05-14,3955.384
2009-05-15,3949.075
2009-05-18,3960.596
2009-05-19,4124.601
2009-05-20,4237.873
2009-05-21,4106.66
2009-05-22,4196.842
2009-05-25,4227.68
2009-05-26,4345.977
2009-05-27,4322.888
2009-05-28,4427.733
2009-05-29,4482.9
2009-06-01,4629.97
2009-06-02,4644.72
2009-06-03,4444.761
2009-06-04,4518.21
2009-06-05,4509.14
2009-06-08,4455.186
2009-06-09,4519.846
2009-06-10,4516.104
2009-06-11,4615.617
2009-06-12,4507.696
2009-06-15,4345.356
2009-06-16,4312.664
2009-06-17,4164.774
2009-06-18,4244.37
2009-06-19,4293.645
2009-06-22,4027.381
2009-06-23,4053.238
2009-06-24,4170.553
2009-06-25,4221.085
2009-06-26,4283.793
2009-06-29,4298.558
2009-06-30,4241.012
2009-07-01,4290.143
2009-07-02,4186.483
2009-07-03,4210.974
2009-07-06,4090.737
2009-07-07,4027.891
2009-07-08,3942.774
2009-07-09,3991.025
2009-07-10,3970.338
2009-07-13,4040.818
2009-07-14,4155.556
2009-07-15,4323.242
2009-07-16,4376.861
2009-07-17,4414.715
2009-07-20,4522.495
2009-07-21,4538.972
2009-07-22,4509.505
2009-07-23,4663.701
2009-07-24,4705.322
2009-07-27,4738.41
2009-07-28,4638.713
2009-07-29,4577.008
2009-07-30,4696.961
2009-07-31,4751.088
2009-08-03,4820.197
2009-08-04,4912.966
2009-08-05,4909.1
2009-08-06,4766.662
2009-08-07,4750.451
2009-08-10,4720.399
2009-08-11,4570.75
2009-08-12,4631.339
2009-08-13,4730.315
2009-08-14,4699.787
2009-08-17,4488.485
2009-08-18,4566.874
2009-08-19,4583.87
2009-08-20,4622.027
2009-08-21,4742.249
2009-08-24,4750.492
2009-08-25,4789.355
2009-08-26,4704.503
2009-08-27,4713.198
2009-08-28,4796.587
2009-08-31,4683.546
2009-09-01,4619.927
2009-09-02,4582.011
2009-09-03,4676.86
2009-09-04,4785.743
2009-09-07,4850.448
2009-09-08,4907.224
2009-09-09,4838.301
2009-09-10,4881.333
2009-09-11,4967.357
2009-09-14,4952.056
2009-09-15,5046.123
2009-09-16,5124.535
2009-09-17,5162.341
2009-09-18,5070.24
2009-09-21,5006.676
2009-09-22,5141.233
2009-09-23,5097.303
2009-09-24,4935.105
2009-09-25,4879.293
2009-09-28,4929.239
2009-09-29,4967.156
2009-09-30,5024.543
2009-10-01,4886.333
2009-10-02,4792.199
2009-10-05,4879.009
2009-10-06,5026.219
2009-10-07,5057.607
2009-10-08,5133.81
2009-10-09,5181.551
2009-10-12,5220.866
2009-10-13,5218.764
2009-10-14,5293.516
2009-10-15,5271.1
2009-10-16,5224.051
2009-10-19,5267.632
2009-10-20,5193.156
2009-10-21,5171.203
2009-10-22,5203.899
2009-10-23,5107.545
2009-10-26,4990.849
2009-10-27,4884.489
2009-10-28,4725.426
2009-10-29,4868.225
2009-10-30,4767.144
2009-11-02,4765.404
2009-11-03,4853.098
2009-11-04,4905.445
2009-11-05,4951.545
2009-11-06,4952.316
2009-11-09,5121.71
2009-11-10,5116.73
2009-11-11,5150.455
2009-11-12,5106.607
2009-11-13,5123.247
2009-11-16,5192.344
2009-11-17,5176.662
2009-11-18,5244.973
2009-11-19,5124.749
2009-11-20,5101.674
2009-11-23,5194.504
2009-11-24,5135.347
2009-11-25,5220.03
2009-11-26,5087.855
2009-11-27,5095.587
2009-11-30,5122.283
2009-12-01,5296.261
