Date,FINLAND GROWTH Standard (Large+Mid Cap)
2005-09-29,950.433
2005-09-30,974.504
2005-10-03,976.938
2005-10-04,979.617
2005-10-05,969.617
2005-10-06,967.207
2005-10-07,957.698
2005-10-10,953.702
2005-10-11,958.014
2005-10-12,957.642
2005-10-13,936.506
2005-10-14,947.662
2005-10-17,952.473
2005-10-18,947.895
2005-10-19,937.76
2005-10-20,903.405
2005-10-21,904.756
2005-10-24,909.148
2005-10-25,920.779
2005-10-26,922.184
2005-10-27,912.083
2005-10-28,909.736
2005-10-31,935.55
2005-11-01,948.973
2005-11-02,957.512
2005-11-03,965.171
2005-11-04,955.298
2005-11-07,952.675
2005-11-08,946.696
2005-11-09,945.947
2005-11-10,947.512
2005-11-11,956.561
2005-11-14,958.79
2005-11-15,943.45
2005-11-16,931.041
2005-11-17,947.055
2005-11-18,951.385
2005-11-21,957.69
2005-11-22,953.607
2005-11-23,968.674
2005-11-24,968.579
2005-11-25,968.294
2005-11-28,964.004
2005-11-29,958.855
2005-11-30,952.796
2005-12-01,959.406
2005-12-02,961.272
2005-12-05,972.242
2005-12-06,973.606
2005-12-07,984.638
2005-12-08,1003.37
2005-12-09,994.476
2005-12-12,1011.928
2005-12-13,1012.277
2005-12-14,1025.284
2005-12-15,1011.593
2005-12-16,1028.37
2005-12-19,1031.785
2005-12-20,1019.603
2005-12-21,1010.4
2005-12-22,1016.347
2005-12-23,1028.284
2005-12-26,1028.284
2005-12-27,1031.498
2005-12-28,1026.69
2005-12-29,1024.638
2005-12-30,1011.841
2006-01-02,1016.51
2006-01-03,1036.772
2006-01-04,1063.498
2006-01-05,1076.025
2006-01-06,1080.831
2006-01-09,1080.941
2006-01-10,1066.667
2006-01-11,1059.562
2006-01-12,1051.098
2006-01-13,1049.035
2006-01-16,1053.147
2006-01-17,1039.972
2006-01-18,1033.304
2006-01-19,1042.952
2006-01-20,1026.247
2006-01-23,1037.164
2006-01-24,1032.04
2006-01-25,1048.549
2006-01-26,1039.161
2006-01-27,1037.486
2006-01-30,1031.809
2006-01-31,1040.99
2006-02-01,1049.982
2006-02-02,1043.766
2006-02-03,1032.121
2006-02-06,1026.419
2006-02-07,1016.786
2006-02-08,1024.164
2006-02-09,1035.465
2006-02-10,1023.82
2006-02-13,1022.821
2006-02-14,1039.298
2006-02-15,1056.33
2006-02-16,1067.741
2006-02-17,1069.483
2006-02-20,1073.451
2006-02-21,1075.9
2006-02-22,1074.44
2006-02-23,1081.229
2006-02-24,1079.035
2006-02-27,1079.12
2006-02-28,1072.311
2006-03-01,1077.324
2006-03-02,1086.704
2006-03-03,1081.293
2006-03-06,1091.363
2006-03-07,1090.294
2006-03-08,1104.085
2006-03-09,1121.172
2006-03-10,1118.278
2006-03-13,1131.256
2006-03-14,1144.953
2006-03-15,1142.24
2006-03-16,1155.374
2006-03-17,1152.46
2006-03-20,1166.806
2006-03-21,1165.082
2006-03-22,1155.949
2006-03-23,1145.726
2006-03-24,1150.779
2006-03-27,1152.404
2006-03-28,1145.519
2006-03-29,1136.731
2006-03-30,1191.859
2006-03-31,1180.566
2006-04-03,1187.37
2006-04-04,1189.614
2006-04-05,1198.01
2006-04-06,1197.301
2006-04-07,1180.761
2006-04-10,1176.972
2006-04-11,1206.977
2006-04-12,1191.319
2006-04-13,1190.698
2006-04-14,1190.698
2006-04-17,1209.61
2006-04-18,1204.743
2006-04-19,1217.621
2006-04-20,1266.054
2006-04-21,1283.038
2006-04-24,1270.213
2006-04-25,1271.304
2006-04-26,1290.046
2006-04-27,1291.525
2006-04-28,1274.733
2006-05-01,1276.959
2006-05-02,1283.048
2006-05-03,1277.547
2006-05-04,1288.5
2006-05-05,1295.314
2006-05-08,1301.154
2006-05-09,1310.753
2006-05-10,1299.58
2006-05-11,1267.1
2006-05-12,1235.796
2006-05-15,1237.443
2006-05-16,1239.942
2006-05-17,1202.779
2006-05-18,1180.895
2006-05-19,1174.334
2006-05-22,1147.651
2006-05-23,1198.419
2006-05-24,1175.103
2006-05-25,1176.761
2006-05-26,1213.823
2006-05-29,1215.019
2006-05-30,1198.194
2006-05-31,1199.048
2006-06-01,1220.198
2006-06-02,1223.392
2006-06-05,1206.99
2006-06-06,1146.336
2006-06-07,1157.53
2006-06-08,1106.894
2006-06-09,1135.015
2006-06-12,1105.628
2006-06-13,1077.389
2006-06-14,1078.231
2006-06-15,1127.159
2006-06-16,1105.31
2006-06-19,1128.153
2006-06-20,1120.99
2006-06-21,1122.975
2006-06-22,1105.446
2006-06-23,1100.347
2006-06-26,1108.452
2006-06-27,1103.938
2006-06-28,1067.278
2006-06-29,1084.999
2006-06-30,1141.174
2006-07-03,1146.175
2006-07-04,1147.364
2006-07-05,1120.294
2006-07-06,1131.992
2006-07-07,1108.044
2006-07-10,1105.358
2006-07-11,1084.705
2006-07-12,1083.722
2006-07-13,1054.388
2006-07-14,1037.239
2006-07-17,1025.703
2006-07-18,1033.789
2006-07-19,1093.59
2006-07-20,1105.527
2006-07-21,1083.31
2006-07-24,1105.358
2006-07-25,1101.826
2006-07-26,1083.466
2006-07-27,1100.145
2006-07-28,1109.889
2006-07-31,1107.932
2006-08-01,1087.219
2006-08-02,1096.479
2006-08-03,1088.408
2006-08-04,1117.416
2006-08-07,1091.505
2006-08-08,1093.027
2006-08-09,1125.53
2006-08-10,1107.413
2006-08-11,1099.964
2006-08-14,1119.358
2006-08-15,1144.809
2006-08-16,1182.8
2006-08-17,1202.353
2006-08-18,1185.834
2006-08-21,1193.099
2006-08-22,1200.494
2006-08-23,1176.934
2006-08-24,1166.286
2006-08-25,1157.042
2006-08-28,1174.511
2006-08-29,1163.855
2006-08-30,1177.169
2006-08-31,1171.351
2006-09-01,1157.556
2006-09-04,1156.789
2006-09-05,1134.993
2006-09-06,1108.543
2006-09-07,1087.392
2006-09-08,1081.124
2006-09-11,1080.783
2006-09-12,1106.438
2006-09-13,1112.412
2006-09-14,1101.407
2006-09-15,1081.003
2006-09-18,1073.066
2006-09-19,1060.947
2006-09-20,1078.139
2006-09-21,1093.712
2006-09-22,1092.56
2006-09-25,1088.819
2006-09-26,1098.683
2006-09-27,1111.872
2006-09-28,1120.17
2006-09-29,1117.608
2006-10-02,1112.113
2006-10-03,1108.163
2006-10-04,1101.507
2006-10-05,1101.268
2006-10-06,1096.218
2006-10-09,1094.571
2006-10-10,1114.938
2006-10-11,1135.554
2006-10-12,1138.038
2006-10-13,1133.113
2006-10-16,1135.191
2006-10-17,1116.572
2006-10-18,1125.714
2006-10-19,1095.613
2006-10-20,1101.64
2006-10-23,1110.288
2006-10-24,1100.807
2006-10-25,1094.313
2006-10-26,1111.43
2006-10-27,1127.454
2006-10-30,1124.69
2006-10-31,1126.578
2006-11-01,1123.159
2006-11-02,1109.87
2006-11-03,1103.315
2006-11-06,1112.891
2006-11-07,1128.01
2006-11-08,1116.294
2006-11-09,1119.87
2006-11-10,1115.221
2006-11-13,1121.346
2006-11-14,1126.147
2006-11-15,1140.757
2006-11-16,1140.742
2006-11-17,1133.371
2006-11-20,1138.002
2006-11-21,1152.42
2006-11-22,1187.326
2006-11-23,1179.967
2006-11-24,1190.776
2006-11-27,1158.312
2006-11-28,1144.751
2006-11-29,1156.856
2006-11-30,1148.025
2006-12-01,1135.033
2006-12-04,1139.82
2006-12-05,1153.552
2006-12-06,1154.332
2006-12-07,1166.308
2006-12-08,1167.143
2006-12-11,1171.053
2006-12-12,1172.335
2006-12-13,1172.495
2006-12-14,1170.734
2006-12-15,1171.039
2006-12-18,1169.043
2006-12-19,1163.707
2006-12-20,1170.406
2006-12-21,1168.78
2006-12-22,1165.397
2006-12-25,1165.397
2006-12-26,1163.581
2006-12-27,1180.352
2006-12-28,1176.981
2006-12-29,1178.124
2007-01-01,1178.124
2007-01-02,1204.237
2007-01-03,1199.06
2007-01-04,1192.113
2007-01-05,1142.363
2007-01-08,1136.018
2007-01-09,1128.541
2007-01-10,1102.482
2007-01-11,1127.663
2007-01-12,1127.32
2007-01-15,1134.552
2007-01-16,1147.831
2007-01-17,1155.942
2007-01-18,1146.288
2007-01-19,1161.51
2007-01-22,1150.749
2007-01-23,1156.874
2007-01-24,1167.764
2007-01-25,1214.928
2007-01-26,1230.173
2007-01-29,1229.159
2007-01-30,1252.222
2007-01-31,1248.506
2007-02-01,1263.136
2007-02-02,1259.875
2007-02-05,1263.577
2007-02-06,1258.69
2007-02-07,1266.747
2007-02-08,1258.483
2007-02-09,1257.327
2007-02-12,1244.118
2007-02-13,1262.664
2007-02-14,1310.326
2007-02-15,1311.114
2007-02-16,1320.312
2007-02-19,1328.616
2007-02-20,1320.301
2007-02-21,1314.186
2007-02-22,1306.777
2007-02-23,1311.447
2007-02-26,1315.577
2007-02-27,1279.93
2007-02-28,1251.644
2007-03-01,1224.97
2007-03-02,1225.799
2007-03-05,1217.078
2007-03-06,1220.487
2007-03-07,1236.96
2007-03-08,1257.042
2007-03-09,1251.245
2007-03-12,1247.481
2007-03-13,1235.595
2007-03-14,1206.467
2007-03-15,1236.705
2007-03-16,1255.193
2007-03-19,1275.703
2007-03-20,1266.477
2007-03-21,1277.488
2007-03-22,1325.875
2007-03-23,1321.486
2007-03-26,1305.83
2007-03-27,1299.803
2007-03-28,1288.711
2007-03-29,1314.336
2007-03-30,1316.149
2007-04-02,1304.996
2007-04-03,1322.995
2007-04-04,1338.862
2007-04-05,1360.72
2007-04-06,1360.72
2007-04-09,1353.631
2007-04-10,1362.255
2007-04-11,1352.865
2007-04-12,1346.02
2007-04-13,1364.029
2007-04-16,1382.526
2007-04-17,1380.409
2007-04-18,1371.097
2007-04-19,1412.792
2007-04-20,1436.181
2007-04-23,1432.727
2007-04-24,1424.324
2007-04-25,1440.03
2007-04-26,1462.377
2007-04-27,1459.706
2007-04-30,1453.663
2007-05-01,1448.231
2007-05-02,1474.28
2007-05-03,1464.806
2007-05-04,1474.847
2007-05-07,1467.671
2007-05-08,1442.89
2007-05-09,1446.968
2007-05-10,1437.301
2007-05-11,1444.347
2007-05-14,1496.148
2007-05-15,1517.707
2007-05-16,1532.326
2007-05-17,1523.068
2007-05-18,1547.095
2007-05-21,1551.004
2007-05-22,1526.794
2007-05-23,1529.642
2007-05-24,1515.643
2007-05-25,1530.305
2007-05-28,1536.994
2007-05-29,1532.23
2007-05-30,1553.984
2007-05-31,1573.907
2007-06-01,1606.284
2007-06-04,1625.956
2007-06-05,1616.235
2007-06-06,1606.756
2007-06-07,1583.48
2007-06-08,1587.109
2007-06-11,1603.798
2007-06-12,1574.222
2007-06-13,1583.007
2007-06-14,1616.109
2007-06-15,1651.971
2007-06-18,1632.63
2007-06-19,1624.896
2007-06-20,1638.502
2007-06-21,1592.717
2007-06-22,1596.283
2007-06-25,1590.126
2007-06-26,1581.152
2007-06-27,1564.867
2007-06-28,1596.81
2007-06-29,1603.513
2007-07-02,1631.328
2007-07-03,1661.537
2007-07-04,1657.762
2007-07-05,1638.396
2007-07-06,1654.808
2007-07-09,1655.608
2007-07-10,1659.975
2007-07-11,1650.307
2007-07-12,1694.877
2007-07-13,1709.54
2007-07-16,1709.7
2007-07-17,1710.201
2007-07-18,1693.204
2007-07-19,1697.063
2007-07-20,1670.822
2007-07-23,1663.623
2007-07-24,1646.824
2007-07-25,1604.08
2007-07-26,1562.671
2007-07-27,1598.494
2007-07-30,1615.9
2007-07-31,1645.799
2007-08-01,1602.775
2007-08-02,1712.886
2007-08-03,1687.011
2007-08-06,1674.545
2007-08-07,1677.057
2007-08-08,1743.609
2007-08-09,1700.275
2007-08-10,1647.511
2007-08-13,1723.622
2007-08-14,1693.473
2007-08-15,1656.627
2007-08-16,1580.704
2007-08-17,1639.592
2007-08-20,1658.702
2007-08-21,1663.713
2007-08-22,1709.493
2007-08-23,1695.195
2007-08-24,1718.173
2007-08-27,1727.674
2007-08-28,1698.907
2007-08-29,1770.033
2007-08-30,1814.604
2007-08-31,1828.729
2007-09-03,1830.83
2007-09-04,1858.787
2007-09-05,1838.836
2007-09-06,1881.952
2007-09-07,1870.316
2007-09-10,1864.929
2007-09-11,1909.223
2007-09-12,1877.977
2007-09-13,1878.775
2007-09-14,1867.972
2007-09-17,1881.36
2007-09-18,1926.514
2007-09-19,2025.543
2007-09-20,2026.814
2007-09-21,2033.856
2007-09-24,2024.948
2007-09-25,2017.094
2007-09-26,2065.687
2007-09-27,2078.296
2007-09-28,2085.307
2007-10-01,2055.169
2007-10-02,2046.24
2007-10-03,2030.845
2007-10-04,1997.287
2007-10-05,2018.702
2007-10-08,1995.953
2007-10-09,1987.24
2007-10-10,2031.569
2007-10-11,2108.997
2007-10-12,2054.87
2007-10-15,2018.961
2007-10-16,1947.692
2007-10-17,2011.453
2007-10-18,2066.192
2007-10-19,2049.803
2007-10-22,2034.271
2007-10-23,2085.076
2007-10-24,2092.042
2007-10-25,2147.134
2007-10-26,2184.902
2007-10-29,2189.602
2007-10-30,2168.08
2007-10-31,2182.058
2007-11-01,2170.961
2007-11-02,2180.09
2007-11-05,2181.295
2007-11-06,2242.909
2007-11-07,2305.011
2007-11-08,2216.412
2007-11-09,2126.58
2007-11-12,2089.563
2007-11-13,2100.591
2007-11-14,2137.066
2007-11-15,2114.801
2007-11-16,2092.874
2007-11-19,2098.056
2007-11-20,2138.525
2007-11-21,2058.172
2007-11-22,2080.124
2007-11-23,2098.922
2007-11-26,2124.426
2007-11-27,2073.681
2007-11-28,2159.295
2007-11-29,2175.275
2007-11-30,2182.224
2007-12-03,2195.149
2007-12-04,2123.741
2007-12-05,2145.321
2007-12-06,2140.124
2007-12-07,2149.717
2007-12-10,2190.483
2007-12-11,2185.477
2007-12-12,2186.394
2007-12-13,2101.307
2007-12-14,2082.933
2007-12-17,2003.653
2007-12-18,1978.262
2007-12-19,1997.448
2007-12-20,2027.227
2007-12-21,2105.937
2007-12-24,2110.627
2007-12-25,2110.627
2007-12-26,2125.134
2007-12-27,2118.529
2007-12-28,2127.284
2007-12-31,2115.131
2008-01-01,2115.131
2008-01-02,2070.14
2008-01-03,2076.949
2008-01-04,2002.952
2008-01-07,1925.548
2008-01-08,1948.132
2008-01-09,1874.886
2008-01-10,1884.264
2008-01-11,1889.466
2008-01-14,1928.932
2008-01-15,1903.382
2008-01-16,1853.623
2008-01-17,1831.655
2008-01-18,1777.633
2008-01-21,1655.201
2008-01-22,1722.298
2008-01-23,1668.409
2008-01-24,1899.744
2008-01-25,1937.754
2008-01-28,1886.79
2008-01-29,1890.254
2008-01-30,1905.215
2008-01-31,1952.473
2008-02-01,2014.906
2008-02-04,2024.685
2008-02-05,1902.908
2008-02-06,1932.209
2008-02-07,1869.186
2008-02-08,1917.225
2008-02-11,1935.806
2008-02-12,2033.189
2008-02-13,2012.055
2008-02-14,2004.517
2008-02-15,1964.276
2008-02-18,2014.766
2008-02-19,2014.251
2008-02-20,1990.192
2008-02-21,2013.426
2008-02-22,1994.794
2008-02-25,2029.841
2008-02-26,2075.18
2008-02-27,2115.681
2008-02-28,2087.587
2008-02-29,2022.363
2008-03-03,1967.148
2008-03-04,1883.753
2008-03-05,1949.353
2008-03-06,1911.576
2008-03-07,1880.441
2008-03-10,1850.721
2008-03-11,1782.711
2008-03-12,1838.042
2008-03-13,1839.098
2008-03-14,1807.867
2008-03-17,1754.279
2008-03-18,1837.088
2008-03-19,1734.316
2008-03-20,1651.616
2008-03-21,1651.616
2008-03-24,1649.259
2008-03-25,1787.956
2008-03-26,1799.737
2008-03-27,1805.92
2008-03-28,1815.736
2008-03-31,1827.803
2008-04-01,1909.518
2008-04-02,1912.52
2008-04-03,1912.235
2008-04-04,1916.582
2008-04-07,1935.747
2008-04-08,1912.736
2008-04-09,1884.278
2008-04-10,1867.235
2008-04-11,1847.668
2008-04-14,1838.807
2008-04-15,1821.649
2008-04-16,1902.196
2008-04-17,1694.206
2008-04-18,1689.732
2008-04-21,1708.726
2008-04-22,1695.379
2008-04-23,1706.203
2008-04-24,1665.775
2008-04-25,1695.641
2008-04-28,1723.185
2008-04-29,1720.026
2008-04-30,1768.262
2008-05-01,1754.803
2008-05-02,1737.531
2008-05-05,1730.541
2008-05-06,1717.92
2008-05-07,1763.004
2008-05-08,1743.055
2008-05-09,1734.456
2008-05-12,1730.013
2008-05-13,1720.367
2008-05-14,1735.83
2008-05-15,1717.129
2008-05-16,1753.42
2008-05-19,1805.679
2008-05-20,1773.845
2008-05-21,1772.669
2008-05-22,1763.849
2008-05-23,1736.076
2008-05-26,1722.013
2008-05-27,1714.694
2008-05-28,1727.63
2008-05-29,1701.968
2008-05-30,1746.154
2008-06-02,1703.904
2008-06-03,1704.106
2008-06-04,1683.983
2008-06-05,1643.659
2008-06-06,1630.835
2008-06-09,1630.9
2008-06-10,1594.647
2008-06-11,1578.56
2008-06-12,1576.827
2008-06-13,1583.726
2008-06-16,1575.714
2008-06-17,1588.145
2008-06-18,1572.294
2008-06-19,1526.955
2008-06-20,1541.151
2008-06-23,1506.761
2008-06-24,1517.021
2008-06-25,1592.968
2008-06-26,1549.172
2008-06-27,1507.567
2008-06-30,1523.18
2008-07-01,1499.146
2008-07-02,1488.718
2008-07-03,1521.064
2008-07-04,1502.774
2008-07-07,1529.561
2008-07-08,1511.519
2008-07-09,1549.292
2008-07-10,1547.588
2008-07-11,1548.778
2008-07-14,1536.755
2008-07-15,1518.617
2008-07-16,1526.306
2008-07-17,1617.702
2008-07-18,1647.053
2008-07-21,1641.815
2008-07-22,1608.218
2008-07-23,1589.079
2008-07-24,1614.544
2008-07-25,1639.559
2008-07-28,1629.638
2008-07-29,1611.75
2008-07-30,1618.499
2008-07-31,1617.595
2008-08-01,1583.354
2008-08-04,1595.308
2008-08-05,1610.821
2008-08-06,1604.805
2008-08-07,1580.707
2008-08-08,1551.739
2008-08-11,1563.456
2008-08-12,1544.188
2008-08-13,1492.684
2008-08-14,1521.712
2008-08-15,1498.803
2008-08-18,1492.438
2008-08-19,1456.778
2008-08-20,1474.442
2008-08-21,1484.385
2008-08-22,1522.842
2008-08-25,1500.401
2008-08-26,1520.433
2008-08-27,1507.354
2008-08-28,1505.244
2008-08-29,1483.27
2008-09-01,1465.957
2008-09-02,1447.344
2008-09-03,1389.424
2008-09-04,1335.282
2008-09-05,1218.665
2008-09-08,1209.84
2008-09-09,1193.214
2008-09-10,1190.064
2008-09-11,1184.154
2008-09-12,1234.691
2008-09-15,1216.507
2008-09-16,1191.795
2008-09-17,1142.803
2008-09-18,1140.489
2008-09-19,1259.632
2008-09-22,1211.761
2008-09-23,1218.784
2008-09-24,1193.227
2008-09-25,1217.891
2008-09-26,1175.968
2008-09-29,1094.061
2008-09-30,1082.289
2008-10-01,1091.591
2008-10-02,1040.874
2008-10-03,1062.175
2008-10-06,964.294
2008-10-07,995.766
2008-10-08,958.367
2008-10-09,956.276
2008-10-10,902.082
2008-10-13,953.876
2008-10-14,1013.143
2008-10-15,927.708
2008-10-16,877.914
2008-10-17,957.366
2008-10-20,990.062
2008-10-21,983.98
2008-10-22,895.559
2008-10-23,902.781
2008-10-24,871.491
2008-10-27,834.586
2008-10-28,812.451
2008-10-29,898.715
2008-10-30,925.112
2008-10-31,883.369
2008-11-03,917.823
2008-11-04,974.663
2008-11-05,958.532
2008-11-06,863.539
2008-11-07,875.942
2008-11-10,881.475
2008-11-11,800.856
2008-11-12,752.746
2008-11-13,751.417
2008-11-14,733.355
2008-11-17,727.852
2008-11-18,752.389
2008-11-19,757.559
2008-11-20,733.516
2008-11-21,705.225
2008-11-24,779.256
2008-11-25,804.13
2008-11-26,801.939
2008-11-27,816.098
2008-11-28,795.734
2008-12-01,748.137
2008-12-02,775.374
2008-12-03,756.401
2008-12-04,779.82
2008-12-05,728.237
2008-12-08,799.952
2008-12-09,814.407
2008-12-10,842.222
2008-12-11,858.252
2008-12-12,840.141
2008-12-15,852.705
2008-12-16,869.679
2008-12-17,899.899
2008-12-18,905.815
2008-12-19,877.433
2008-12-22,859.262
2008-12-23,858.539
2008-12-24,861.28
2008-12-25,861.28
2008-12-26,865.436
2008-12-29,846.243
2008-12-30,881.625
2008-12-31,866.416
2009-01-01,866.416
2009-01-02,887.48
2009-01-05,911.3
2009-01-06,894.522
2009-01-07,901.86
2009-01-08,872.895
2009-01-09,872.372
2009-01-12,845.707
2009-01-13,811.564
2009-01-14,776.283
2009-01-15,770.43
2009-01-16,809.917
2009-01-19,788.592
2009-01-20,745.988
2009-01-21,747.62
2009-01-22,697.562
2009-01-23,702.331
2009-01-26,714.369
2009-01-27,733.724
2009-01-28,757.477
2009-01-29,729.517
2009-01-30,712.921
2009-02-02,701.554
2009-02-03,713.197
2009-02-04,740.739
2009-02-05,743.444
2009-02-06,771.201
2009-02-09,777.935
2009-02-10,742.406
2009-02-11,727.542
2009-02-12,712.47
2009-02-13,719.458
2009-02-16,698.706
2009-02-17,657.849
2009-02-18,660.941
2009-02-19,646.987
2009-02-20,610.679
2009-02-23,613.075
2009-02-24,597.309
2009-02-25,586.766
2009-02-26,591.335
2009-02-27,579.852
2009-03-02,543.933
2009-03-03,557.949
2009-03-04,572.835
2009-03-05,556.331
2009-03-06,537.767
2009-03-09,549.226
2009-03-10,591.905
2009-03-11,616.711
2009-03-12,650.464
2009-03-13,633.995
2009-03-16,686.889
2009-03-17,667.507
2009-03-18,681.083
2009-03-19,723.492
2009-03-20,682.803
2009-03-23,700.515
2009-03-24,713.694
2009-03-25,732.735
2009-03-26,720.589
2009-03-27,703.019
2009-03-30,660.215
2009-03-31,690.494
2009-04-01,688.009
2009-04-02,762.828
2009-04-03,742.241
2009-04-06,761.497
2009-04-07,735.795
2009-04-08,752.331
2009-04-09,778.339
2009-04-10,778.339
2009-04-13,784.939
2009-04-14,795.368
2009-04-15,767.184
2009-04-16,828.208
2009-04-17,843.442
2009-04-20,820.413
2009-04-21,836.153
2009-04-22,846.133
2009-04-23,834.704
2009-04-24,842.413
2009-04-27,816.792
2009-04-28,796.21
2009-04-29,830.658
2009-04-30,862.438
2009-05-01,862.568
2009-05-04,907.656
2009-05-05,883.268
2009-05-06,895.543
2009-05-07,878.283
2009-05-08,889.578
2009-05-11,870.788
2009-05-12,855.358
2009-05-13,836.554
2009-05-14,844.096
2009-05-15,869.385
2009-05-18,878.437
2009-05-19,918.657
2009-05-20,944.459
2009-05-21,943.5
2009-05-22,908.972
2009-05-25,924.042
2009-05-26,916.883
2009-05-27,933.847
2009-05-28,930.149
2009-05-29,934.817
2009-06-01,980.772
2009-06-02,995.504
2009-06-03,942.388
2009-06-04,939.028
2009-06-05,931.546
2009-06-08,915.59
2009-06-09,955.46
2009-06-10,968.336
2009-06-11,973.564
2009-06-12,954.111
2009-06-15,914.812
2009-06-16,925.577
2009-06-17,900.199
2009-06-18,915.082
2009-06-19,912.788
2009-06-22,878.096
2009-06-23,879.613
2009-06-24,912.276
2009-06-25,887.344
2009-06-26,912.334
2009-06-29,928.766
2009-06-30,901.932
2009-07-01,921.569
2009-07-02,899.907
2009-07-03,892.545
2009-07-06,883.621
2009-07-07,889.954
2009-07-08,869.214
2009-07-09,879.542
2009-07-10,865.46
2009-07-13,892.776
2009-07-14,892.116
2009-07-15,953.237
2009-07-16,846.818
2009-07-17,840.856
2009-07-20,844.303
2009-07-21,836.58
2009-07-22,844.357
2009-07-23,868.102
2009-07-24,856.232
2009-07-27,853.042
2009-07-28,845.19
2009-07-29,842.167
2009-07-30,852.463
2009-07-31,860.359
2009-08-03,885.459
2009-08-04,877.171
2009-08-05,867.51
2009-08-06,873.324
2009-08-07,875.804
2009-08-10,870.82
2009-08-11,859.122
2009-08-12,868.283
2009-08-13,879.657
2009-08-14,869.244
2009-08-17,835.482
2009-08-18,837.178
2009-08-19,827.688
2009-08-20,826.973
2009-08-21,852.369
2009-08-24,869.132
2009-08-25,861.325
2009-08-26,875.768
2009-08-27,890.355
2009-08-28,919.092
2009-08-31,913.975
2009-09-01,888.217
2009-09-02,873.078
2009-09-03,895.169
2009-09-04,916.986
2009-09-07,943.742
2009-09-08,958.351
2009-09-09,976.339
2009-09-10,984.75
2009-09-11,979.308
2009-09-14,975.306
2009-09-15,995.703
2009-09-16,1019.712
2009-09-17,1024.663
2009-09-18,1019.571
2009-09-21,1014.369
2009-09-22,1021.123
2009-09-23,1024.291
2009-09-24,982.907
2009-09-25,988.669
2009-09-28,999.278
2009-09-29,970.8
2009-09-30,962.857
2009-10-01,940.349
2009-10-02,914.428
2009-10-05,932.779
2009-10-06,955.912
2009-10-07,949.359
2009-10-08,957.452
2009-10-09,966.142
2009-10-12,982.024
2009-10-13,972.724
2009-10-14,1002.784
2009-10-15,929.681
2009-10-16,919.202
2009-10-19,932.087
2009-10-20,919.912
2009-10-21,914.004
2009-10-22,914.036
2009-10-23,911.036
2009-10-26,898.332
2009-10-27,895.646
2009-10-28,882.427
2009-10-29,892.739
2009-10-30,865.626
2009-11-02,877.906
2009-11-03,865.095
2009-11-04,891.695
2009-11-05,894.992
2009-11-06,897.453
2009-11-09,929.44
2009-11-10,914.425
2009-11-11,937.131
2009-11-12,930.862
2009-11-13,933.88
2009-11-16,947.718
2009-11-17,929.294
2009-11-18,951.231
2009-11-19,923.811
2009-11-20,911.152
2009-11-23,935.297
2009-11-24,920.378
2009-11-25,929.189
2009-11-26,895.382
2009-11-27,911.408
2009-11-30,900.006
2009-12-01,926.384
2009-12-02,930.615
2009-12-03,928.959
2009-12-04,927.057
2009-12-07,920.946
2009-12-08,907.583
2009-12-09,899.293
2009-12-10,897.036
2009-12-11,905.752
2009-12-14,905.729
2009-12-15,898.574
2009-12-16,905.87
2009-12-17,888.817
2009-12-18,879.249
2009-12-21,891.952
2009-12-22,898.95
2009-12-23,907.681
2009-12-24,909.233
2009-12-25,909.233
2009-12-28,916.029
2009-12-29,922.449
2009-12-30,915.814
2009-12-31,918.791
2010-01-01,918.791
2010-01-04,940.093
2010-01-05,941.173
2010-01-06,939.28
2010-01-07,935.119
2010-01-08,941.82
2010-01-11,949.001
2010-01-12,934.594
2010-01-13,937.153
2010-01-14,943.774
2010-01-15,928.3
2010-01-18,935.888
2010-01-19,925.246
2010-01-20,910.746
2010-01-21,910.13
2010-01-22,909.39
2010-01-25,904.851
2010-01-26,892.202
2010-01-27,899.333
2010-01-28,892.861
2010-01-29,890.34
2010-02-01,902.775
2010-02-02,913.861
2010-02-03,907.426
2010-02-04,881.805
2010-02-05,858.412
2010-02-08,849.912
2010-02-09,857.131
2010-02-10,857.462
2010-02-11,860.154
2010-02-12,855.47
2010-02-15,857.22
2010-02-16,878.453
2010-02-17,884.946
2010-02-18,888.213
2010-02-19,884.139
2010-02-22,897.111
2010-02-23,894.028
2010-02-24,899.249
2010-02-25,890.223
2010-02-26,908.582
2010-03-01,912.684
2010-03-02,917.147
2010-03-03,935.863
2010-03-04,937.504
2010-03-05,942.086
2010-03-08,943.488
2010-03-09,934.525
2010-03-10,945.633
2010-03-11,946.606
2010-03-12,972.729
2010-03-15,954.857
2010-03-16,973.425
2010-03-17,966.295
2010-03-18,952.207
2010-03-19,939.254
2010-03-22,946.141
2010-03-23,957.307
2010-03-24,942.92
2010-03-25,954.446
2010-03-26,960.272
2010-03-29,964.821
2010-03-30,950.137
2010-03-31,964.066
2010-04-01,978.957
2010-04-02,978.957
2010-04-05,976.715
2010-04-06,976.59
2010-04-07,971.284
2010-04-08,961.828
2010-04-09,969.506
2010-04-12,983.085
2010-04-13,980.054
2010-04-14,979.435
2010-04-15,972.201
2010-04-16,955.59
2010-04-19,943.384
2010-04-20,977.159
2010-04-21,951.683
2010-04-22,942.086
2010-04-23,962.574
2010-04-26,966.474
2010-04-27,936.524
2010-04-28,924.229
2010-04-29,950.895
2010-04-30,972.561
2010-05-03,961.516
2010-05-04,913.631
2010-05-05,880.982
2010-05-06,869.777
2010-05-07,842.186
