Date,FINLAND GROWTH Standard (Large+Mid Cap)
2010-03-26,1071.409
2010-03-29,1076.484
2010-03-30,1060.101
2010-03-31,1075.643
2010-04-01,1092.419
2010-04-02,1092.419
2010-04-05,1089.917
2010-04-06,1089.778
2010-04-07,1083.857
2010-04-08,1073.305
2010-04-09,1082.834
2010-04-12,1098.0
2010-04-13,1094.615
2010-04-14,1100.211
2010-04-15,1092.085
2010-04-16,1073.425
2010-04-19,1059.714
2010-04-20,1097.654
2010-04-21,1069.037
2010-04-22,1058.256
2010-04-23,1081.27
2010-04-26,1085.651
2010-04-27,1052.009
2010-04-28,1038.198
2010-04-29,1068.152
2010-04-30,1092.489
2010-05-03,1080.082
2010-05-04,1026.292
2010-05-05,989.617
2010-05-06,977.03
2010-05-07,946.038
2010-05-10,1036.689
2010-05-11,1017.017
2010-05-12,1049.379
2010-05-13,1039.904
2010-05-14,999.542
2010-05-17,993.923
2010-05-18,1004.988
2010-05-19,968.44
2010-05-20,949.574
2010-05-21,957.829
2010-05-24,944.437
2010-05-25,910.053
2010-05-26,936.603
2010-05-27,970.575
2010-05-28,977.841
2010-05-31,969.203
2010-06-01,974.48
2010-06-02,982.078
2010-06-03,994.735
2010-06-04,962.452
2010-06-07,948.67
2010-06-08,945.038
2010-06-09,980.665
2010-06-10,1013.179
2010-06-11,1012.038
2010-06-14,1056.006
2010-06-15,1067.785
2010-06-16,1060.391
2010-06-17,1058.257
2010-06-18,1063.948
2010-06-21,1071.833
2010-06-22,1060.286
2010-06-23,1042.825
2010-06-24,1021.843
2010-06-25,1019.852
2010-06-28,1030.367
2010-06-29,982.438
2010-06-30,985.259
2010-07-01,978.561
2010-07-02,993.923
2010-07-05,984.472
2010-07-06,1022.135
2010-07-07,1019.48
2010-07-08,1034.732
2010-07-09,1042.53
2010-07-12,1042.74
2010-07-13,1075.692
2010-07-14,1079.267
2010-07-15,1082.646
2010-07-16,1067.214
2010-07-19,1067.71
2010-07-20,1061.719
2010-07-21,1079.269
2010-07-22,1099.732
2010-07-23,1108.3
2010-07-26,1118.941
2010-07-27,1119.552
2010-07-28,1122.641
2010-07-29,1125.924
2010-07-30,1116.451
2010-08-02,1158.133
2010-08-03,1161.026
2010-08-04,1156.799
2010-08-05,1173.112
2010-08-06,1175.923
2010-08-09,1190.159
2010-08-10,1155.953
2010-08-11,1106.469
2010-08-12,1100.787
2010-08-13,1113.358
2010-08-16,1121.266
2010-08-17,1146.106
2010-08-18,1144.758
2010-08-19,1130.326
2010-08-20,1094.059
2010-08-23,1093.271
2010-08-24,1075.04
2010-08-25,1061.133
2010-08-26,1081.236
2010-08-27,1089.948
2010-08-30,1085.799
2010-08-31,1097.537
2010-09-01,1136.899
2010-09-02,1146.804
2010-09-03,1152.845
2010-09-06,1151.586
2010-09-07,1125.038
2010-09-08,1144.483
2010-09-09,1155.067
2010-09-10,1166.014
2010-09-13,1190.666
2010-09-14,1195.702
2010-09-15,1201.571
2010-09-16,1210.03
2010-09-17,1211.309
2010-09-20,1227.772
2010-09-21,1237.214
2010-09-22,1243.646
2010-09-23,1216.159
2010-09-24,1252.19
2010-09-27,1249.898
2010-09-28,1285.076
2010-09-29,1295.04
2010-09-30,1307.991
2010-10-01,1316.624
2010-10-04,1299.27
2010-10-05,1327.158
2010-10-06,1342.376
2010-10-07,1350.423
2010-10-08,1349.988
2010-10-11,1357.328
2010-10-12,1346.579
2010-10-13,1370.851
2010-10-14,1358.177
2010-10-15,1337.065
2010-10-18,1322.35
2010-10-19,1301.354
2010-10-20,1335.903
2010-10-21,1370.777
2010-10-22,1360.058
2010-10-25,1381.177
2010-10-26,1358.449
2010-10-27,1347.089
2010-10-28,1340.78
2010-10-29,1329.73
2010-11-01,1342.116
2010-11-02,1348.306
2010-11-03,1345.271
2010-11-04,1401.457
2010-11-05,1384.056
2010-11-08,1362.577
2010-11-09,1394.045
2010-11-10,1365.873
2010-11-11,1355.074
2010-11-12,1341.445
2010-11-15,1352.58
2010-11-16,1313.418
2010-11-17,1319.061
2010-11-18,1349.087
2010-11-19,1349.941
2010-11-22,1333.439
2010-11-23,1295.54
2010-11-24,1322.844
2010-11-25,1323.325
2010-11-26,1304.582
2010-11-29,1268.21
2010-11-30,1258.731
2010-12-01,1297.168
2010-12-02,1345.453
2010-12-03,1357.096
2010-12-06,1347.361
2010-12-07,1370.585
2010-12-08,1354.433
2010-12-09,1328.13
2010-12-10,1329.333
2010-12-13,1361.468
2010-12-14,1363.016
2010-12-15,1362.182
2010-12-16,1349.806
2010-12-17,1340.2
2010-12-20,1345.513
2010-12-21,1368.049
2010-12-22,1371.029
2010-12-23,1365.651
2010-12-24,1371.033
2010-12-27,1367.736
2010-12-28,1367.693
2010-12-29,1370.262
2010-12-30,1372.751
2010-12-31,1386.549
2011-01-03,1410.608
2011-01-04,1398.759
2011-01-05,1360.536
2011-01-06,1349.254
2011-01-07,1351.29
2011-01-10,1321.059
2011-01-11,1346.294
2011-01-12,1379.019
2011-01-13,1390.205
2011-01-14,1398.732
2011-01-17,1384.694
2011-01-18,1405.221
2011-01-19,1388.392
2011-01-20,1351.165
2011-01-21,1390.417
2011-01-24,1396.617
2011-01-25,1405.211
2011-01-26,1422.947
2011-01-27,1436.345
2011-01-28,1429.323
2011-01-31,1430.726
2011-02-01,1455.14
2011-02-02,1427.216
2011-02-03,1400.486
2011-02-04,1395.309
2011-02-07,1410.413
2011-02-08,1426.165
2011-02-09,1440.833
2011-02-10,1425.363
2011-02-11,1437.161
2011-02-14,1430.154
2011-02-15,1417.936
2011-02-16,1420.86
2011-02-17,1415.224
2011-02-18,1430.666
2011-02-21,1423.688
2011-02-22,1426.399
2011-02-23,1399.806
2011-02-24,1393.06
2011-02-25,1407.283
2011-02-28,1428.785
2011-03-01,1438.506
2011-03-02,1425.262
2011-03-03,1446.304
2011-03-04,1434.492
2011-03-07,1443.833
2011-03-08,1438.791
2011-03-09,1460.564
2011-03-10,1425.218
2011-03-11,1402.408
2011-03-14,1402.804
2011-03-15,1391.357
2011-03-16,1369.815
2011-03-17,1405.296
2011-03-18,1429.494
2011-03-21,1476.973
2011-03-22,1476.388
2011-03-23,1475.33
2011-03-24,1502.157
2011-03-25,1508.605
2011-03-28,1503.235
2011-03-29,1504.072
2011-03-30,1519.096
2011-03-31,1525.37
2011-04-01,1547.109
2011-04-04,1569.269
2011-04-05,1571.398
2011-04-06,1585.193
2011-04-07,1562.27
2011-04-08,1592.028
2011-04-11,1598.9
2011-04-12,1570.046
2011-04-13,1587.979
2011-04-14,1572.272
2011-04-15,1566.59
2011-04-18,1525.968
2011-04-19,1562.276
2011-04-20,1609.163
2011-04-21,1612.061
2011-04-22,1612.061
2011-04-25,1610.9
2011-04-26,1622.086
2011-04-27,1631.196
2011-04-28,1652.301
2011-04-29,1659.595
2011-05-02,1664.999
2011-05-03,1635.61
2011-05-04,1614.883
2011-05-05,1573.118
2011-05-06,1588.156
2011-05-09,1564.365
2011-05-10,1589.174
2011-05-11,1582.477
2011-05-12,1561.265
2011-05-13,1559.018
2011-05-16,1555.464
2011-05-17,1536.717
2011-05-18,1550.803
2011-05-19,1565.196
2011-05-20,1548.359
2011-05-23,1507.443
2011-05-24,1517.644
2011-05-25,1516.095
2011-05-26,1512.122
2011-05-27,1541.368
2011-05-30,1544.449
2011-05-31,1573.865
2011-06-01,1565.656
2011-06-02,1567.229
2011-06-03,1556.355
2011-06-06,1544.742
2011-06-07,1554.753
2011-06-08,1513.639
2011-06-09,1528.581
2011-06-10,1479.4
2011-06-13,1472.312
2011-06-14,1487.416
2011-06-15,1448.377
2011-06-16,1416.843
2011-06-17,1452.941
2011-06-20,1427.528
2011-06-21,1464.166
2011-06-22,1471.443
2011-06-23,1415.875
2011-06-24,1417.526
2011-06-27,1426.8
2011-06-28,1429.439
2011-06-29,1488.556
2011-06-30,1532.539
2011-07-01,1540.238
2011-07-04,1551.775
2011-07-05,1545.228
2011-07-06,1526.523
2011-07-07,1549.442
2011-07-08,1509.493
2011-07-11,1450.83
2011-07-12,1430.365
2011-07-13,1487.141
2011-07-14,1465.934
2011-07-15,1429.116
2011-07-18,1369.114
2011-07-19,1387.481
2011-07-20,1405.869
2011-07-21,1415.464
2011-07-22,1431.792
2011-07-25,1430.053
2011-07-26,1420.917
2011-07-27,1388.131
2011-07-28,1350.258
2011-07-29,1352.289
2011-08-01,1290.531
2011-08-02,1238.606
2011-08-03,1192.015
2011-08-04,1109.31
2011-08-05,1099.899
2011-08-08,1048.957
2011-08-09,1125.779
2011-08-10,1091.751
2011-08-11,1162.902
2011-08-12,1189.842
2011-08-15,1223.672
2011-08-16,1198.072
2011-08-17,1216.828
2011-08-18,1115.804
2011-08-19,1115.492
2011-08-22,1107.022
2011-08-23,1110.623
2011-08-24,1132.721
2011-08-25,1119.858
2011-08-26,1125.608
2011-08-29,1173.224
2011-08-30,1178.487
2011-08-31,1228.65
2011-09-01,1205.41
2011-09-02,1159.86
2011-09-05,1099.697
2011-09-06,1080.822
2011-09-07,1135.5
2011-09-08,1139.167
2011-09-09,1076.262
2011-09-12,1047.071
2011-09-13,1052.322
2011-09-14,1066.887
2011-09-15,1117.894
2011-09-16,1129.111
2011-09-19,1079.804
2011-09-20,1106.032
2011-09-21,1089.653
2011-09-22,1014.108
2011-09-23,999.887
2011-09-26,998.667
2011-09-27,1065.094
2011-09-28,1046.931
2011-09-29,1068.421
2011-09-30,1017.535
2011-10-03,995.081
2011-10-04,944.587
2011-10-05,992.86
2011-10-06,1047.0
2011-10-07,1049.961
2011-10-10,1094.045
2011-10-11,1101.354
2011-10-12,1152.733
2011-10-13,1146.209
2011-10-14,1168.759
2011-10-17,1117.597
2011-10-18,1121.06
2011-10-19,1118.436
2011-10-20,1089.293
2011-10-21,1145.992
2011-10-24,1191.45
2011-10-25,1194.481
2011-10-26,1199.407
2011-10-27,1285.551
2011-10-28,1284.95
2011-10-31,1197.394
2011-11-01,1131.696
2011-11-02,1171.272
2011-11-03,1209.174
2011-11-04,1182.514
2011-11-07,1186.359
2011-11-08,1193.298
2011-11-09,1147.843
2011-11-10,1133.323
2011-11-11,1191.946
2011-11-14,1175.141
2011-11-15,1150.102
2011-11-16,1145.804
2011-11-17,1119.529
2011-11-18,1102.751
2011-11-21,1049.094
2011-11-22,1057.286
2011-11-23,1029.567
2011-11-24,1050.255
2011-11-25,1051.248
2011-11-28,1131.403
2011-11-29,1135.162
2011-11-30,1191.815
2011-12-01,1174.796
2011-12-02,1168.771
2011-12-05,1197.324
2011-12-06,1189.723
2011-12-07,1177.08
2011-12-08,1135.493
2011-12-09,1139.201
2011-12-12,1096.538
2011-12-13,1079.767
2011-12-14,1034.726
2011-12-15,1044.694
2011-12-16,1047.585
2011-12-19,1042.498
2011-12-20,1088.19
2011-12-21,1070.406
2011-12-22,1088.24
2011-12-23,1096.899
2011-12-26,1096.899
2011-12-27,1092.973
2011-12-28,1078.823
2011-12-29,1086.796
2011-12-30,1099.961
2012-01-02,1130.627
2012-01-03,1146.602
2012-01-04,1121.619
2012-01-05,1106.19
2012-01-06,1099.359
2012-01-09,1098.79
2012-01-10,1124.06
2012-01-11,1098.324
2012-01-12,1120.277
2012-01-13,1101.368
2012-01-16,1119.473
2012-01-17,1142.874
2012-01-18,1156.195
2012-01-19,1175.908
2012-01-20,1168.99
2012-01-23,1180.101
2012-01-24,1159.646
2012-01-25,1154.52
2012-01-26,1212.785
2012-01-27,1191.332
2012-01-30,1169.789
2012-01-31,1185.435
2012-02-01,1234.708
2012-02-02,1244.86
2012-02-03,1260.157
2012-02-06,1252.975
2012-02-07,1263.147
2012-02-08,1286.248
2012-02-09,1293.693
2012-02-10,1277.233
2012-02-13,1286.273
2012-02-14,1273.585
2012-02-15,1279.347
2012-02-16,1281.744
2012-02-17,1307.777
2012-02-20,1344.744
2012-02-21,1325.532
2012-02-22,1309.921
2012-02-23,1315.72
2012-02-24,1344.679
2012-02-27,1322.108
2012-02-28,1318.455
2012-02-29,1319.744
2012-03-01,1313.214
2012-03-02,1309.545
2012-03-05,1309.427
2012-03-06,1255.825
2012-03-07,1284.188
2012-03-08,1320.265
2012-03-09,1305.383
2012-03-12,1313.072
2012-03-13,1333.685
2012-03-14,1331.078
2012-03-15,1343.472
2012-03-16,1355.481
2012-03-19,1357.531
2012-03-20,1327.19
2012-03-21,1303.975
2012-03-22,1284.746
2012-03-23,1309.038
2012-03-26,1348.938
2012-03-27,1329.846
2012-03-28,1307.733
2012-03-29,1301.981
2012-03-30,1337.017
2012-04-02,1348.162
2012-04-03,1343.914
2012-04-04,1279.397
2012-04-05,1287.415
2012-04-06,1287.415
2012-04-09,1288.154
2012-04-10,1250.427
2012-04-11,1268.808
2012-04-12,1298.853
2012-04-13,1275.91
2012-04-16,1284.198
2012-04-17,1314.753
2012-04-18,1303.428
2012-04-19,1300.177
2012-04-20,1317.731
2012-04-23,1278.314
2012-04-24,1335.98
2012-04-25,1371.991
2012-04-26,1359.451
2012-04-27,1391.512
2012-04-30,1368.23
2012-05-01,1367.145
2012-05-02,1359.405
2012-05-03,1363.967
2012-05-04,1341.64
2012-05-07,1347.017
2012-05-08,1326.439
2012-05-09,1315.089
2012-05-10,1327.233
2012-05-11,1341.085
2012-05-14,1285.16
2012-05-15,1268.148
2012-05-16,1252.196
2012-05-17,1248.953
2012-05-18,1219.221
2012-05-21,1234.083
2012-05-22,1258.159
2012-05-23,1197.804
2012-05-24,1208.064
2012-05-25,1196.974
2012-05-28,1197.959
2012-05-29,1214.198
2012-05-30,1177.021
2012-05-31,1149.797
2012-06-01,1112.438
2012-06-04,1107.108
2012-06-05,1114.157
2012-06-06,1144.219
2012-06-07,1164.389
2012-06-08,1141.285
2012-06-11,1140.409
2012-06-12,1137.551
2012-06-13,1111.724
2012-06-14,1121.153
2012-06-15,1150.359
2012-06-18,1142.268
2012-06-19,1177.777
2012-06-20,1190.979
2012-06-21,1163.163
2012-06-22,1156.658
2012-06-25,1120.907
2012-06-26,1111.09
2012-06-27,1137.609
2012-06-28,1129.299
2012-06-29,1208.534
2012-07-02,1221.647
2012-07-03,1239.873
2012-07-04,1234.933
2012-07-05,1219.674
2012-07-06,1188.036
2012-07-09,1178.309
2012-07-10,1187.443
2012-07-11,1179.124
2012-07-12,1151.997
2012-07-13,1168.982
2012-07-16,1178.616
2012-07-17,1185.08
2012-07-18,1176.115
2012-07-19,1163.519
2012-07-20,1145.855
2012-07-23,1113.434
2012-07-24,1108.262
2012-07-25,1120.807
2012-07-26,1156.189
2012-07-27,1186.309
2012-07-30,1187.523
2012-07-31,1172.656
2012-08-01,1155.179
2012-08-02,1128.165
2012-08-03,1181.687
2012-08-06,1206.733
2012-08-07,1220.96
2012-08-08,1199.504
2012-08-09,1208.32
2012-08-10,1196.513
2012-08-13,1195.699
2012-08-14,1200.707
2012-08-15,1186.873
2012-08-16,1206.835
2012-08-17,1205.393
2012-08-20,1209.707
2012-08-21,1234.143
2012-08-22,1213.252
2012-08-23,1208.962
2012-08-24,1195.7
2012-08-27,1203.794
2012-08-28,1196.682
2012-08-29,1193.855
2012-08-30,1187.386
2012-08-31,1213.275
2012-09-03,1229.51
2012-09-04,1207.807
2012-09-05,1210.432
2012-09-06,1243.993
2012-09-07,1295.665
2012-09-10,1295.471
2012-09-11,1313.963
2012-09-12,1335.309
2012-09-13,1334.612
2012-09-14,1399.354
2012-09-17,1375.471
2012-09-18,1335.59
2012-09-19,1342.91
2012-09-20,1315.744
2012-09-21,1326.384
2012-09-24,1302.13
2012-09-25,1332.241
2012-09-26,1292.823
2012-09-27,1299.439
2012-09-28,1290.351
2012-10-01,1325.792
2012-10-02,1323.477
2012-10-03,1308.184
2012-10-04,1316.316
2012-10-05,1351.038
2012-10-08,1332.03
2012-10-09,1319.813
2012-10-10,1318.192
2012-10-11,1331.412
2012-10-12,1326.09
2012-10-15,1333.979
2012-10-16,1327.778
2012-10-17,1362.087
2012-10-18,1370.407
2012-10-19,1354.063
2012-10-22,1354.908
2012-10-23,1305.931
2012-10-24,1321.028
2012-10-25,1326.028
2012-10-26,1325.568
2012-10-29,1332.563
2012-10-30,1361.02
2012-10-31,1354.972
2012-11-01,1376.796
2012-11-02,1384.153
2012-11-05,1362.426
2012-11-06,1357.511
2012-11-07,1329.881
2012-11-08,1327.489
2012-11-09,1323.842
2012-11-12,1321.452
2012-11-13,1312.174
2012-11-14,1316.006
2012-11-15,1306.663
2012-11-16,1285.978
2012-11-19,1332.18
2012-11-20,1335.616
2012-11-21,1343.605
2012-11-22,1362.488
2012-11-23,1370.292
2012-11-26,1362.608
2012-11-27,1356.46
2012-11-28,1353.494
2012-11-29,1378.503
2012-11-30,1385.962
2012-12-03,1402.513
2012-12-04,1407.449
2012-12-05,1409.158
2012-12-06,1400.37
2012-12-07,1406.515
2012-12-10,1384.921
2012-12-11,1403.923
2012-12-12,1398.711
2012-12-13,1388.844
2012-12-14,1392.431
2012-12-17,1393.823
2012-12-18,1400.289
2012-12-19,1398.117
2012-12-20,1391.143
2012-12-21,1379.846
2012-12-24,1381.993
2012-12-25,1381.993
2012-12-26,1384.821
2012-12-27,1384.338
2012-12-28,1375.02
2012-12-31,1371.172
2013-01-01,1371.172
2013-01-02,1439.26
2013-01-03,1428.859
2013-01-04,1421.797
2013-01-07,1426.108
2013-01-08,1417.277
2013-01-09,1419.626
2013-01-10,1422.285
2013-01-11,1434.491
2013-01-14,1433.356
2013-01-15,1434.98
2013-01-16,1459.286
2013-01-17,1477.582
2013-01-18,1468.48
2013-01-21,1495.6
2013-01-22,1505.419
2013-01-23,1498.054
2013-01-24,1495.056
2013-01-25,1513.199
2013-01-28,1508.748
2013-01-29,1521.623
2013-01-30,1552.097
2013-01-31,1531.385
2013-02-01,1575.621
2013-02-04,1546.009
2013-02-05,1545.517
2013-02-06,1562.663
2013-02-07,1545.655
2013-02-08,1582.354
2013-02-11,1577.494
2013-02-12,1594.26
2013-02-13,1602.617
2013-02-14,1598.565
2013-02-15,1609.453
2013-02-18,1598.344
2013-02-19,1609.335
2013-02-20,1609.325
2013-02-21,1555.568
2013-02-22,1553.201
2013-02-25,1556.467
2013-02-26,1523.805
2013-02-27,1532.624
2013-02-28,1536.36
2013-03-01,1528.752
2013-03-04,1525.352
2013-03-05,1550.693
2013-03-06,1545.832
2013-03-07,1550.451
2013-03-08,1541.154
2013-03-11,1535.452
2013-03-12,1540.064
2013-03-13,1527.041
2013-03-14,1535.987
2013-03-15,1543.454
2013-03-18,1535.651
2013-03-19,1531.22
2013-03-20,1551.557
2013-03-21,1528.94
2013-03-22,1517.267
2013-03-25,1505.948
2013-03-26,1506.212
2013-03-27,1471.113
2013-03-28,1503.654
2013-03-29,1503.654
2013-04-01,1504.357
2013-04-02,1523.662
2013-04-03,1541.462
2013-04-04,1518.972
2013-04-05,1509.964
2013-04-08,1497.718
2013-04-09,1499.739
2013-04-10,1526.548
2013-04-11,1554.443
2013-04-12,1537.361
2013-04-15,1504.987
2013-04-16,1496.116
2013-04-17,1471.724
2013-04-18,1484.558
2013-04-19,1500.608
2013-04-22,1494.909
2013-04-23,1576.822
2013-04-24,1585.249
2013-04-25,1628.898
2013-04-26,1625.164
2013-04-29,1649.172
2013-04-30,1647.487
2013-05-01,1648.612
2013-05-02,1610.846
2013-05-03,1628.087
2013-05-06,1623.921
2013-05-07,1630.855
2013-05-08,1660.146
2013-05-09,1650.254
2013-05-10,1665.984
2013-05-13,1663.176
2013-05-14,1682.387
2013-05-15,1682.386
2013-05-16,1675.611
2013-05-17,1646.019
2013-05-20,1665.535
2013-05-21,1672.444
2013-05-22,1677.406
2013-05-23,1631.703
2013-05-24,1634.572
2013-05-27,1632.959
2013-05-28,1640.59
2013-05-29,1633.062
2013-05-30,1635.202
2013-05-31,1609.545
2013-06-03,1610.322
2013-06-04,1602.761
2013-06-05,1564.774
2013-06-06,1575.576
2013-06-07,1583.156
2013-06-10,1586.801
2013-06-11,1565.317
2013-06-12,1583.207
2013-06-13,1586.97
2013-06-14,1602.523
2013-06-17,1606.537
2013-06-18,1612.067
2013-06-19,1607.71
2013-06-20,1549.687
2013-06-21,1545.158
2013-06-24,1471.367
2013-06-25,1477.175
2013-06-26,1481.289
2013-06-27,1493.336
2013-06-28,1485.003
2013-07-01,1496.879
2013-07-02,1504.8
2013-07-03,1480.54
2013-07-04,1510.289
2013-07-05,1502.42
2013-07-08,1519.742
2013-07-09,1530.965
2013-07-10,1541.374
2013-07-11,1585.423
2013-07-12,1581.079
2013-07-15,1547.79
2013-07-16,1540.356
2013-07-17,1559.609
2013-07-18,1549.352
2013-07-19,1518.03
2013-07-22,1505.286
2013-07-23,1528.11
2013-07-24,1538.768
2013-07-25,1533.86
2013-07-26,1528.547
2013-07-29,1512.129
2013-07-30,1512.214
2013-07-31,1497.695
2013-08-01,1546.242
2013-08-02,1546.324
2013-08-05,1547.882
2013-08-06,1553.835
2013-08-07,1529.368
2013-08-08,1567.79
2013-08-09,1595.95
2013-08-12,1607.939
2013-08-13,1597.275
2013-08-14,1609.519
2013-08-15,1598.875
2013-08-16,1629.865
2013-08-19,1635.054
2013-08-20,1636.883
2013-08-21,1632.437
2013-08-22,1651.595
2013-08-23,1667.915
2013-08-26,1665.265
2013-08-27,1646.241
2013-08-28,1626.28
2013-08-29,1624.229
2013-08-30,1602.679
2013-09-02,1637.285
2013-09-03,1629.952
2013-09-04,1638.493
2013-09-05,1639.414
2013-09-06,1654.987
2013-09-09,1678.072
2013-09-10,1704.348
2013-09-11,1732.988
2013-09-12,1705.964
2013-09-13,1701.888
2013-09-16,1722.464
2013-09-17,1706.93
2013-09-18,1705.199
2013-09-19,1744.951
2013-09-20,1756.391
2013-09-23,1742.734
2013-09-24,1734.745
2013-09-25,1721.161
2013-09-26,1715.975
2013-09-27,1733.014
2013-09-30,1704.686
2013-10-01,1720.849
2013-10-02,1717.169
2013-10-03,1722.675
2013-10-04,1695.971
2013-10-07,1672.181
2013-10-08,1669.433
2013-10-09,1650.391
2013-10-10,1675.017
2013-10-11,1661.973
2013-10-14,1659.079
2013-10-15,1644.05
2013-10-16,1647.04
2013-10-17,1656.469
2013-10-18,1685.519
2013-10-21,1712.563
2013-10-22,1686.206
2013-10-23,1670.614
2013-10-24,1681.669
2013-10-25,1686.457
2013-10-28,1679.128
2013-10-29,1670.7
2013-10-30,1682.535
2013-10-31,1685.389
2013-11-01,1664.551
2013-11-04,1691.586
2013-11-05,1690.136
2013-11-06,1719.313
2013-11-07,1702.083
2013-11-08,1706.265
2013-11-11,1715.844
2013-11-12,1698.807
2013-11-13,1684.017
2013-11-14,1714.965
2013-11-15,1733.718
2013-11-18,1742.524
2013-11-19,1740.596
2013-11-20,1755.72
2013-11-21,1759.651
2013-11-22,1769.702
2013-11-25,1772.029
2013-11-26,1762.457
2013-11-27,1772.266
2013-11-28,1775.924
2013-11-29,1759.722
2013-12-02,1736.493
2013-12-03,1695.687
2013-12-04,1694.661
2013-12-05,1698.665
2013-12-06,1702.086
2013-12-09,1728.241
2013-12-10,1712.099
2013-12-11,1703.606
2013-12-12,1664.261
2013-12-13,1659.972
2013-12-16,1669.518
2013-12-17,1652.886
2013-12-18,1684.893
2013-12-19,1698.432
2013-12-20,1718.225
2013-12-23,1734.0
2013-12-24,1729.003
2013-12-25,1729.003
2013-12-26,1732.229
2013-12-27,1772.891
2013-12-30,1759.669
2013-12-31,1755.211
2014-01-01,1755.211
2014-01-02,1735.587
2014-01-03,1742.814
2014-01-06,1746.527
2014-01-07,1732.492
2014-01-08,1724.118
2014-01-09,1752.583
2014-01-10,1770.306
2014-01-13,1773.395
2014-01-14,1763.386
2014-01-15,1770.771
2014-01-16,1778.874
2014-01-17,1770.069
2014-01-20,1766.482
2014-01-21,1757.245
2014-01-22,1762.323
2014-01-23,1711.317
2014-01-24,1679.751
2014-01-27,1666.872
2014-01-28,1670.047
2014-01-29,1674.812
2014-01-30,1657.325
2014-01-31,1617.295
2014-02-03,1608.563
2014-02-04,1614.616
2014-02-05,1625.66
2014-02-06,1678.133
2014-02-07,1700.807
2014-02-10,1729.915
2014-02-11,1756.556
2014-02-12,1727.419
2014-02-13,1735.455
2014-02-14,1736.037
2014-02-17,1738.1
2014-02-18,1752.584
2014-02-19,1748.442
2014-02-20,1740.022
2014-02-21,1759.785
2014-02-24,1764.062
2014-02-25,1777.513
2014-02-26,1751.366
2014-02-27,1753.828
2014-02-28,1772.11
2014-03-03,1711.801
2014-03-04,1750.868
2014-03-05,1748.003
2014-03-06,1776.862
2014-03-07,1759.801
2014-03-10,1739.855
2014-03-11,1740.431
2014-03-12,1703.563
2014-03-13,1680.82
2014-03-14,1697.923
2014-03-17,1718.341
2014-03-18,1734.072
2014-03-19,1715.213
2014-03-20,1676.717
2014-03-21,1659.845
2014-03-24,1636.984
2014-03-25,1661.388
2014-03-26,1692.914
2014-03-27,1675.315
2014-03-28,1708.167
2014-03-31,1713.928
2014-04-01,1744.086
2014-04-02,1756.13
2014-04-03,1761.131
2014-04-04,1759.307
2014-04-07,1721.524
2014-04-08,1759.977
2014-04-09,1775.549
2014-04-10,1770.465
2014-04-11,1732.859
2014-04-14,1706.24
2014-04-15,1683.296
2014-04-16,1698.426
2014-04-17,1713.08
2014-04-18,1713.08
2014-04-21,1709.179
2014-04-22,1742.205
2014-04-23,1733.157
2014-04-24,1726.975
2014-04-25,1713.19
2014-04-28,1696.622
2014-04-29,1719.979
2014-04-30,1739.949
2014-05-01,1739.949
2014-05-02,1728.864
2014-05-05,1722.138
2014-05-06,1715.255
2014-05-07,1718.961
2014-05-08,1738.049
2014-05-09,1720.178
2014-05-12,1742.991
2014-05-13,1755.912
2014-05-14,1751.575
2014-05-15,1728.512
2014-05-16,1711.964
2014-05-19,1727.947
2014-05-20,1741.153
2014-05-21,1755.751
2014-05-22,1772.561
2014-05-23,1772.109
2014-05-26,1774.952
2014-05-27,1765.967
2014-05-28,1757.542
2014-05-29,1759.869
2014-05-30,1774.413
2014-06-02,1773.272
2014-06-03,1754.349
2014-06-04,1748.51
2014-06-05,1755.707
2014-06-06,1767.435
2014-06-09,1756.145
2014-06-10,1762.13
2014-06-11,1761.708
2014-06-12,1776.963
2014-06-13,1768.44
2014-06-16,1764.427
2014-06-17,1766.382
2014-06-18,1794.396
2014-06-19,1803.475
2014-06-20,1796.0
2014-06-23,1808.097
2014-06-24,1780.767
2014-06-25,1768.028
2014-06-26,1756.271
2014-06-27,1757.762
2014-06-30,1744.724
2014-07-01,1751.72
2014-07-02,1752.434
2014-07-03,1782.726
2014-07-04,1762.678
2014-07-07,1747.283
2014-07-08,1707.309
2014-07-09,1722.292
2014-07-10,1715.91
2014-07-11,1706.306
2014-07-14,1734.107
2014-07-15,1704.389
2014-07-16,1733.172
2014-07-17,1728.743
2014-07-18,1760.545
2014-07-21,1774.367
2014-07-22,1770.669
2014-07-23,1781.466
2014-07-24,1841.847
2014-07-25,1833.551
2014-07-28,1820.535
2014-07-29,1826.308
2014-07-30,1811.457
2014-07-31,1782.349
2014-08-01,1768.209
2014-08-04,1768.78
2014-08-05,1782.887
2014-08-06,1754.94
2014-08-07,1749.669
2014-08-08,1726.73
2014-08-11,1752.875
2014-08-12,1746.132
2014-08-13,1762.072
2014-08-14,1765.061
2014-08-15,1751.477
2014-08-18,1769.032
2014-08-19,1789.4
2014-08-20,1819.488
2014-08-21,1836.254
2014-08-22,1815.22
2014-08-25,1819.674
2014-08-26,1823.275
2014-08-27,1818.011
2014-08-28,1799.243
2014-08-29,1839.015
2014-09-01,1819.58
2014-09-02,1844.393
2014-09-03,1863.511
2014-09-04,1855.397
2014-09-05,1841.585
2014-09-08,1856.577
2014-09-09,1830.961
2014-09-10,1820.876
2014-09-11,1826.792
2014-09-12,1825.904
