Date,BELGIUM IMI IMI (Large+Mid+Small Cap)
2005-11-09,619.91
2005-11-10,625.104
2005-11-11,628.722
2005-11-14,628.575
2005-11-15,626.999
2005-11-16,623.602
2005-11-17,626.699
2005-11-18,629.14
2005-11-21,633.46
2005-11-22,634.401
2005-11-23,638.817
2005-11-24,636.526
2005-11-25,637.035
2005-11-28,638.637
2005-11-29,636.568
2005-11-30,635.439
2005-12-01,638.821
2005-12-02,642.329
2005-12-05,643.383
2005-12-06,646.809
2005-12-07,645.123
2005-12-08,649.788
2005-12-09,648.882
2005-12-12,657.226
2005-12-13,654.858
2005-12-14,661.405
2005-12-15,652.912
2005-12-16,663.524
2005-12-19,664.125
2005-12-20,658.09
2005-12-21,659.31
2005-12-22,663.171
2005-12-23,663.678
2005-12-26,663.678
2005-12-27,668.189
2005-12-28,671.679
2005-12-29,669.18
2005-12-30,662.595
2006-01-02,667.005
2006-01-03,680.798
2006-01-04,692.379
2006-01-05,694.194
2006-01-06,698.353
2006-01-09,694.833
2006-01-10,694.012
2006-01-11,701.938
2006-01-12,700.998
2006-01-13,701.609
2006-01-16,706.876
2006-01-17,695.524
2006-01-18,692.833
2006-01-19,698.48
2006-01-20,693.728
2006-01-23,702.517
2006-01-24,703.182
2006-01-25,708.747
2006-01-26,715.509
2006-01-27,714.95
2006-01-30,710.805
2006-01-31,711.322
2006-02-01,716.34
2006-02-02,713.395
2006-02-03,708.145
2006-02-06,710.694
2006-02-07,708.09
2006-02-08,706.111
2006-02-09,713.13
2006-02-10,708.634
2006-02-13,708.254
2006-02-14,704.697
2006-02-15,706.866
2006-02-16,709.098
2006-02-17,712.851
2006-02-20,717.027
2006-02-21,719.845
2006-02-22,725.293
2006-02-23,728.216
2006-02-24,723.893
2006-02-27,725.634
2006-02-28,720.048
2006-03-01,724.441
2006-03-02,722.222
2006-03-03,718.441
2006-03-06,723.01
2006-03-07,707.819
2006-03-08,705.022
2006-03-09,708.522
2006-03-10,712.833
2006-03-13,720.604
2006-03-14,726.15
2006-03-15,728.01
2006-03-16,734.233
2006-03-17,739.689
2006-03-20,740.996
2006-03-21,734.604
2006-03-22,738.214
2006-03-23,731.904
2006-03-24,737.018
2006-03-27,733.634
2006-03-28,732.723
2006-03-29,727.34
2006-03-30,741.586
2006-03-31,734.355
2006-04-03,737.185
2006-04-04,745.576
2006-04-05,747.249
2006-04-06,745.942
2006-04-07,737.331
2006-04-10,734.083
2006-04-11,726.143
2006-04-12,724.844
2006-04-13,724.376
2006-04-14,724.376
2006-04-17,735.881
2006-04-18,736.653
2006-04-19,745.389
2006-04-20,746.927
2006-04-21,753.065
2006-04-24,755.382
2006-04-25,765.112
2006-04-26,770.054
2006-04-27,776.499
2006-04-28,777.192
2006-05-01,778.549
2006-05-02,783.468
2006-05-03,779.019
2006-05-04,785.061
2006-05-05,794.783
2006-05-08,797.395
2006-05-09,801.651
2006-05-10,801.34
2006-05-11,800.988
2006-05-12,789.061
2006-05-15,768.698
2006-05-16,772.747
2006-05-17,745.272
2006-05-18,742.508
2006-05-19,743.895
2006-05-22,723.479
2006-05-23,744.095
2006-05-24,739.976
2006-05-25,748.08
2006-05-26,757.537
2006-05-29,758.068
2006-05-30,747.037
2006-05-31,751.688
2006-06-01,749.905
2006-06-02,759.797
2006-06-05,753.101
2006-06-06,729.234
2006-06-07,727.97
2006-06-08,700.925
2006-06-09,708.002
2006-06-12,699.277
2006-06-13,683.61
2006-06-14,685.418
2006-06-15,705.363
2006-06-16,701.528
2006-06-19,700.59
2006-06-20,703.825
2006-06-21,708.908
2006-06-22,712.879
2006-06-23,710.154
2006-06-26,712.508
2006-06-27,709.963
2006-06-28,706.526
2006-06-29,718.118
2006-06-30,745.641
2006-07-03,753.439
2006-07-04,752.791
2006-07-05,741.115
2006-07-06,750.195
2006-07-07,753.613
2006-07-10,754.072
2006-07-11,748.822
2006-07-12,747.574
2006-07-13,729.895
2006-07-14,718.953
2006-07-17,709.552
2006-07-18,705.631
2006-07-19,723.704
2006-07-20,733.596
2006-07-21,732.244
2006-07-24,740.558
2006-07-25,738.583
2006-07-26,739.842
2006-07-27,756.252
2006-07-28,762.344
2006-07-31,762.94
2006-08-01,756.516
2006-08-02,769.646
2006-08-03,765.493
2006-08-04,779.311
2006-08-07,768.419
2006-08-08,770.345
2006-08-09,775.214
2006-08-10,770.316
2006-08-11,778.472
2006-08-14,783.865
2006-08-15,797.738
2006-08-16,801.819
2006-08-17,802.44
2006-08-18,801.54
2006-08-21,805.897
2006-08-22,798.658
2006-08-23,792.844
2006-08-24,793.079
2006-08-25,791.57
2006-08-28,799.12
2006-08-29,797.581
2006-08-30,806.912
2006-08-31,797.344
2006-09-01,799.909
2006-09-04,805.107
2006-09-05,801.079
2006-09-06,790.328
2006-09-07,782.325
2006-09-08,781.365
2006-09-11,782.054
2006-09-12,793.14
2006-09-13,797.976
2006-09-14,804.481
2006-09-15,801.554
2006-09-18,803.496
2006-09-19,801.515
2006-09-20,811.272
2006-09-21,817.109
2006-09-22,814.296
2006-09-25,814.236
2006-09-26,813.939
2006-09-27,821.659
2006-09-28,819.599
2006-09-29,821.016
2006-10-02,825.945
2006-10-03,823.396
2006-10-04,826.671
2006-10-05,833.08
2006-10-06,822.319
2006-10-09,825.396
2006-10-10,826.847
2006-10-11,826.922
2006-10-12,836.077
2006-10-13,833.809
2006-10-16,834.9
2006-10-17,822.756
2006-10-18,831.44
2006-10-19,835.806
2006-10-20,837.862
2006-10-23,837.149
2006-10-24,835.738
2006-10-25,839.494
2006-10-26,844.118
2006-10-27,842.317
2006-10-30,837.573
2006-10-31,844.309
2006-11-01,847.641
2006-11-02,841.043
2006-11-03,844.543
2006-11-06,848.649
2006-11-07,856.137
2006-11-08,855.387
2006-11-09,854.314
2006-11-10,856.172
2006-11-13,859.332
2006-11-14,858.776
2006-11-15,866.316
2006-11-16,862.661
2006-11-17,856.34
2006-11-20,851.538
2006-11-21,855.068
2006-11-22,860.8
2006-11-23,858.062
2006-11-24,861.629
2006-11-27,853.618
2006-11-28,850.966
2006-11-29,861.13
2006-11-30,861.841
2006-12-01,862.304
2006-12-04,866.715
2006-12-05,871.038
2006-12-06,872.748
2006-12-07,880.638
2006-12-08,884.477
2006-12-11,885.38
2006-12-12,891.08
2006-12-13,894.371
2006-12-14,895.498
2006-12-15,892.697
2006-12-18,895.071
2006-12-19,898.829
2006-12-20,902.602
2006-12-21,902.169
2006-12-22,898.019
2006-12-25,898.019
2006-12-26,896.619
2006-12-27,899.41
2006-12-28,902.381
2006-12-29,904.28
2007-01-01,904.28
2007-01-02,925.441
2007-01-03,924.085
2007-01-04,906.987
2007-01-05,894.876
2007-01-08,900.583
2007-01-09,905.09
2007-01-10,896.365
2007-01-11,902.581
2007-01-12,906.039
2007-01-15,909.783
2007-01-16,906.337
2007-01-17,907.785
2007-01-18,909.946
2007-01-19,911.852
2007-01-22,909.579
2007-01-23,911.737
2007-01-24,911.795
2007-01-25,908.605
2007-01-26,895.536
2007-01-29,901.334
2007-01-30,906.012
2007-01-31,908.577
2007-02-01,917.691
2007-02-02,920.732
2007-02-05,916.761
2007-02-06,926.568
2007-02-07,933.119
2007-02-08,926.886
2007-02-09,927.123
2007-02-12,921.882
2007-02-13,933.58
2007-02-14,945.6
2007-02-15,945.595
2007-02-16,942.48
2007-02-19,948.325
2007-02-20,945.328
2007-02-21,941.802
2007-02-22,940.742
2007-02-23,941.316
2007-02-26,944.753
2007-02-27,925.03
2007-02-28,905.204
2007-03-01,890.53
2007-03-02,893.033
2007-03-05,876.839
2007-03-06,884.585
2007-03-07,897.053
2007-03-08,908.935
2007-03-09,910.53
2007-03-12,911.321
2007-03-13,898.736
2007-03-14,877.433
2007-03-15,892.808
2007-03-16,894.425
2007-03-19,914.418
2007-03-20,915.851
2007-03-21,919.3
2007-03-22,944.585
2007-03-23,945.359
2007-03-26,937.196
2007-03-27,943.073
2007-03-28,938.132
2007-03-29,947.308
2007-03-30,943.141
2007-04-02,950.818
2007-04-03,960.586
2007-04-04,964.443
2007-04-05,968.458
2007-04-06,968.458
2007-04-09,963.413
2007-04-10,978.004
2007-04-11,976.187
2007-04-12,974.373
2007-04-13,977.051
2007-04-16,983.764
2007-04-17,984.775
2007-04-18,980.926
2007-04-19,975.033
2007-04-20,991.949
2007-04-23,987.05
2007-04-24,991.358
2007-04-25,999.009
2007-04-26,997.497
2007-04-27,996.295
2007-04-30,992.582
2007-05-01,988.873
2007-05-02,1000.661
2007-05-03,1000.358
2007-05-04,1004.268
2007-05-07,1011.622
2007-05-08,1000.243
2007-05-09,1007.111
2007-05-10,999.47
2007-05-11,994.136
2007-05-14,991.927
2007-05-15,998.036
2007-05-16,997.864
2007-05-17,995.772
2007-05-18,1007.727
2007-05-21,1001.532
2007-05-22,1004.842
2007-05-23,1009.746
2007-05-24,997.252
2007-05-25,995.29
2007-05-28,999.875
2007-05-29,997.142
2007-05-30,990.089
2007-05-31,1000.0
2007-06-01,1001.505
2007-06-04,1004.159
2007-06-05,1004.914
2007-06-06,985.249
2007-06-07,970.863
2007-06-08,962.054
2007-06-11,974.119
2007-06-12,967.023
2007-06-13,969.947
2007-06-14,982.054
2007-06-15,992.151
2007-06-18,992.141
2007-06-19,990.078
2007-06-20,996.429
2007-06-21,990.993
2007-06-22,988.516
2007-06-25,992.422
2007-06-26,983.488
2007-06-27,974.681
2007-06-28,986.396
2007-06-29,997.409
2007-07-02,999.052
2007-07-03,1004.845
2007-07-04,1009.099
2007-07-05,1001.408
2007-07-06,1008.084
2007-07-09,1009.588
2007-07-10,1010.558
2007-07-11,1008.064
2007-07-12,1015.801
2007-07-13,1020.031
2007-07-16,1015.365
2007-07-17,1007.012
2007-07-18,1002.169
2007-07-19,1009.659
2007-07-20,1006.36
2007-07-23,1010.929
2007-07-24,998.334
2007-07-25,980.625
2007-07-26,957.976
2007-07-27,947.292
2007-07-30,948.243
2007-07-31,959.655
2007-08-01,944.323
2007-08-02,944.657
2007-08-03,942.405
2007-08-06,932.515
2007-08-07,940.541
2007-08-08,950.234
2007-08-09,917.885
2007-08-10,898.152
2007-08-13,912.343
2007-08-14,897.375
2007-08-15,886.624
2007-08-16,855.503
2007-08-17,879.651
2007-08-20,885.801
2007-08-21,884.951
2007-08-22,899.379
2007-08-23,906.342
2007-08-24,918.902
2007-08-27,921.194
2007-08-28,908.465
2007-08-29,912.197
2007-08-30,923.301
2007-08-31,932.22
2007-09-03,936.731
2007-09-04,943.948
2007-09-05,937.32
2007-09-06,940.601
2007-09-07,924.704
2007-09-10,916.609
2007-09-11,932.721
2007-09-12,935.442
2007-09-13,940.68
2007-09-14,931.33
2007-09-17,917.757
2007-09-18,931.604
2007-09-19,961.777
2007-09-20,966.297
2007-09-21,967.357
2007-09-24,950.587
2007-09-25,932.392
2007-09-26,940.047
2007-09-27,954.531
2007-09-28,954.518
2007-10-01,958.347
2007-10-02,962.063
2007-10-03,962.349
2007-10-04,982.838
2007-10-05,994.085
2007-10-08,986.326
2007-10-09,996.425
2007-10-10,1009.967
2007-10-11,1021.464
2007-10-12,1013.527
2007-10-15,1007.187
2007-10-16,992.408
2007-10-17,997.804
2007-10-18,992.192
2007-10-19,984.779
2007-10-22,960.392
2007-10-23,976.777
2007-10-24,958.172
2007-10-25,974.419
2007-10-26,981.916
2007-10-29,983.555
2007-10-30,979.482
2007-10-31,995.303
2007-11-01,972.261
2007-11-02,954.713
2007-11-05,941.972
2007-11-06,950.554
2007-11-07,948.458
2007-11-08,913.174
2007-11-09,893.707
2007-11-12,889.61
2007-11-13,902.585
2007-11-14,918.044
2007-11-15,907.627
2007-11-16,892.133
2007-11-19,871.324
2007-11-20,881.782
2007-11-21,850.957
2007-11-22,858.074
2007-11-23,881.31
2007-11-26,886.843
2007-11-27,896.036
2007-11-28,909.472
2007-11-29,916.753
2007-11-30,920.209
2007-12-03,913.634
2007-12-04,904.31
2007-12-05,911.593
2007-12-06,914.834
2007-12-07,923.699
2007-12-10,934.314
2007-12-11,925.232
2007-12-12,920.163
2007-12-13,898.287
2007-12-14,893.259
2007-12-17,871.046
2007-12-18,875.222
2007-12-19,868.365
2007-12-20,869.877
2007-12-21,880.766
2007-12-24,890.669
2007-12-25,890.669
2007-12-26,896.791
2007-12-27,901.99
2007-12-28,912.147
2007-12-31,904.481
2008-01-01,904.481
2008-01-02,908.641
2008-01-03,903.065
2008-01-04,897.96
2008-01-07,888.805
2008-01-08,888.148
2008-01-09,875.757
2008-01-10,873.98
2008-01-11,877.755
2008-01-14,884.993
2008-01-15,855.589
2008-01-16,820.715
2008-01-17,815.175
2008-01-18,788.569
2008-01-21,739.609
2008-01-22,768.039
2008-01-23,747.42
2008-01-24,798.857
2008-01-25,776.424
2008-01-28,798.036
2008-01-29,822.628
2008-01-30,826.057
2008-01-31,814.942
2008-02-01,834.546
2008-02-04,830.638
2008-02-05,790.782
2008-02-06,792.847
2008-02-07,774.051
2008-02-08,764.652
2008-02-11,752.657
2008-02-12,785.86
2008-02-13,790.115
2008-02-14,800.887
2008-02-15,784.251
2008-02-18,796.413
2008-02-19,810.254
2008-02-20,801.657
2008-02-21,811.185
2008-02-22,796.885
2008-02-25,814.727
2008-02-26,835.908
2008-02-27,841.439
2008-02-28,841.243
2008-02-29,835.716
2008-03-03,831.239
2008-03-04,822.552
2008-03-05,839.942
2008-03-06,827.795
2008-03-07,823.81
2008-03-10,810.681
2008-03-11,827.501
2008-03-12,853.563
2008-03-13,844.616
2008-03-14,840.486
2008-03-17,818.279
2008-03-18,846.928
2008-03-19,837.706
2008-03-20,824.639
2008-03-21,824.639
2008-03-24,823.462
2008-03-25,856.742
2008-03-26,863.078
2008-03-27,870.905
2008-03-28,868.177
2008-03-31,875.111
2008-04-01,885.382
2008-04-02,892.365
2008-04-03,876.675
2008-04-04,889.872
2008-04-07,901.533
2008-04-08,899.051
2008-04-09,897.346
2008-04-10,896.062
2008-04-11,890.3
2008-04-14,886.551
2008-04-15,887.69
2008-04-16,911.251
2008-04-17,906.921
2008-04-18,918.116
2008-04-21,923.102
2008-04-22,920.626
2008-04-23,915.922
2008-04-24,901.167
2008-04-25,906.259
2008-04-28,916.354
2008-04-29,909.028
2008-04-30,917.338
2008-05-01,910.355
2008-05-02,922.397
2008-05-05,927.3
2008-05-06,915.426
2008-05-07,914.615
2008-05-08,909.566
2008-05-09,904.513
2008-05-12,908.898
2008-05-13,903.17
2008-05-14,905.287
2008-05-15,902.223
2008-05-16,908.691
2008-05-19,911.792
2008-05-20,907.769
2008-05-21,903.259
2008-05-22,899.489
2008-05-23,885.929
2008-05-26,882.392
2008-05-27,874.861
2008-05-28,880.587
2008-05-29,875.75
2008-05-30,881.5
2008-06-02,869.138
2008-06-03,868.375
2008-06-04,868.321
2008-06-05,883.216
2008-06-06,872.73
2008-06-09,855.383
2008-06-10,833.089
2008-06-11,821.93
2008-06-12,828.871
2008-06-13,824.812
2008-06-16,826.909
2008-06-17,834.532
2008-06-18,815.107
2008-06-19,794.014
2008-06-20,783.506
2008-06-23,767.3
2008-06-24,771.237
2008-06-25,782.566
2008-06-26,737.621
2008-06-27,735.583
2008-06-30,729.047
2008-07-01,711.936
2008-07-02,715.852
2008-07-03,708.975
2008-07-04,693.55
2008-07-07,698.529
2008-07-08,685.408
2008-07-09,708.883
2008-07-10,698.75
2008-07-11,686.734
2008-07-14,689.006
2008-07-15,657.818
2008-07-16,661.11
2008-07-17,690.464
2008-07-18,703.244
2008-07-21,713.788
2008-07-22,696.901
2008-07-23,709.869
2008-07-24,702.094
2008-07-25,688.681
2008-07-28,679.224
2008-07-29,668.098
2008-07-30,676.199
2008-07-31,671.435
2008-08-01,671.148
2008-08-04,664.154
2008-08-05,685.923
2008-08-06,704.54
2008-08-07,679.806
2008-08-08,672.292
2008-08-11,682.024
2008-08-12,686.211
2008-08-13,663.16
2008-08-14,665.594
2008-08-15,664.311
2008-08-18,663.077
2008-08-19,643.662
2008-08-20,641.24
2008-08-21,638.393
2008-08-22,649.665
2008-08-25,641.635
2008-08-26,638.753
2008-08-27,643.087
2008-08-28,656.094
2008-08-29,669.751
2008-09-01,664.223
2008-09-02,677.639
2008-09-03,667.257
2008-09-04,643.215
2008-09-05,625.182
2008-09-08,651.688
2008-09-09,642.985
2008-09-10,631.552
2008-09-11,615.567
2008-09-12,634.955
2008-09-15,609.584
2008-09-16,581.83
2008-09-17,562.708
2008-09-18,572.093
2008-09-19,629.301
2008-09-22,622.257
2008-09-23,607.251
2008-09-24,597.719
2008-09-25,597.078
2008-09-26,565.108
2008-09-29,505.702
2008-09-30,509.56
2008-10-01,521.071
2008-10-02,523.424
2008-10-03,525.069
2008-10-06,484.125
2008-10-07,475.16
2008-10-08,446.727
2008-10-09,440.352
2008-10-10,415.363
2008-10-13,443.966
2008-10-14,394.95
2008-10-15,371.203
2008-10-16,340.53
2008-10-17,347.695
2008-10-20,354.315
2008-10-21,349.482
2008-10-22,321.699
2008-10-23,318.637
2008-10-24,303.577
2008-10-27,285.975
2008-10-28,288.152
2008-10-29,314.924
2008-10-30,324.394
2008-10-31,329.369
2008-11-03,344.133
2008-11-04,360.824
2008-11-05,357.13
2008-11-06,339.854
2008-11-07,340.321
2008-11-10,347.781
2008-11-11,331.761
2008-11-12,320.972
2008-11-13,317.622
2008-11-14,318.773
2008-11-17,313.066
2008-11-18,308.053
2008-11-19,293.129
2008-11-20,279.605
2008-11-21,269.363
2008-11-24,282.013
2008-11-25,290.248
2008-11-26,285.258
2008-11-27,296.818
2008-11-28,294.385
2008-12-01,280.004
2008-12-02,283.483
2008-12-03,288.29
2008-12-04,293.257
2008-12-05,287.147
2008-12-08,306.072
2008-12-09,304.811
2008-12-10,309.752
2008-12-11,311.371
2008-12-12,311.132
2008-12-15,319.029
2008-12-16,320.295
2008-12-17,330.724
2008-12-18,336.781
2008-12-19,320.043
2008-12-22,318.323
2008-12-23,319.861
2008-12-24,318.753
2008-12-25,318.753
2008-12-26,320.291
2008-12-29,328.869
2008-12-30,327.816
2008-12-31,323.0
2009-01-01,323.0
2009-01-02,340.123
2009-01-05,335.943
2009-01-06,334.096
2009-01-07,342.277
2009-01-08,338.548
2009-01-09,335.907
2009-01-12,333.308
2009-01-13,329.071
2009-01-14,317.926
2009-01-15,307.715
2009-01-16,312.88
2009-01-19,305.5
2009-01-20,292.677
2009-01-21,294.283
2009-01-22,298.06
2009-01-23,297.167
2009-01-26,315.951
2009-01-27,313.562
2009-01-28,326.563
2009-01-29,319.12
2009-01-30,316.025
2009-02-02,307.809
2009-02-03,313.119
2009-02-04,314.041
2009-02-05,311.743
2009-02-06,318.867
2009-02-09,329.217
2009-02-10,320.982
2009-02-11,317.336
2009-02-12,307.282
2009-02-13,309.725
2009-02-16,305.623
2009-02-17,291.508
2009-02-18,287.616
2009-02-19,298.135
2009-02-20,289.001
2009-02-23,290.907
2009-02-24,286.256
2009-02-25,285.168
2009-02-26,286.976
2009-02-27,288.906
2009-03-02,272.535
2009-03-03,262.893
2009-03-04,266.24
2009-03-05,261.824
2009-03-06,256.852
2009-03-09,260.757
2009-03-10,273.568
2009-03-11,282.469
2009-03-12,285.943
2009-03-13,286.46
2009-03-16,295.656
2009-03-17,293.923
2009-03-18,296.063
2009-03-19,306.802
2009-03-20,304.385
2009-03-23,311.642
2009-03-24,308.78
2009-03-25,311.44
2009-03-26,318.386
2009-03-27,305.695
2009-03-30,294.881
2009-03-31,306.301
2009-04-01,310.383
2009-04-02,326.529
2009-04-03,322.016
2009-04-06,321.875
2009-04-07,311.426
2009-04-08,310.485
2009-04-09,316.939
2009-04-10,316.939
2009-04-13,319.626
2009-04-14,322.884
2009-04-15,326.498
2009-04-16,331.883
2009-04-17,337.644
2009-04-20,324.776
2009-04-21,330.34
2009-04-22,334.955
2009-04-23,335.743
2009-04-24,347.482
2009-04-27,341.26
2009-04-28,338.402
2009-04-29,350.533
2009-04-30,350.339
2009-05-01,350.392
2009-05-04,359.688
2009-05-05,355.874
2009-05-06,365.705
2009-05-07,377.928
2009-05-08,388.403
2009-05-11,386.329
2009-05-12,380.521
2009-05-13,373.333
2009-05-14,367.353
2009-05-15,371.423
2009-05-18,378.055
2009-05-19,385.148
2009-05-20,395.845
2009-05-21,387.189
2009-05-22,394.021
2009-05-25,396.655
2009-05-26,393.02
2009-05-27,395.722
2009-05-28,392.0
2009-05-29,399.459
2009-06-01,403.789
2009-06-02,406.981
2009-06-03,400.813
2009-06-04,400.414
2009-06-05,396.96
2009-06-08,388.112
2009-06-09,394.899
2009-06-10,397.216
2009-06-11,396.504
2009-06-12,396.098
2009-06-15,380.631
2009-06-16,379.834
2009-06-17,374.704
2009-06-18,379.839
2009-06-19,381.936
2009-06-22,370.883
2009-06-23,378.847
2009-06-24,389.082
2009-06-25,386.475
2009-06-26,390.68
2009-06-29,395.607
2009-06-30,393.341
2009-07-01,405.684
2009-07-02,397.477
2009-07-03,397.446
2009-07-06,388.574
2009-07-07,389.218
2009-07-08,381.16
2009-07-09,384.514
2009-07-10,383.692
2009-07-13,388.466
2009-07-14,395.191
2009-07-15,409.168
2009-07-16,410.467
2009-07-17,408.235
2009-07-20,415.283
2009-07-21,416.059
2009-07-22,419.208
2009-07-23,423.09
2009-07-24,421.424
2009-07-27,422.212
2009-07-28,415.734
2009-07-29,414.44
2009-07-30,420.434
2009-07-31,426.812
2009-08-03,434.856
2009-08-04,434.697
2009-08-05,432.88
2009-08-06,442.691
2009-08-07,441.8
2009-08-10,449.63
2009-08-11,444.344
2009-08-12,447.545
2009-08-13,447.977
2009-08-14,446.398
2009-08-17,434.543
2009-08-18,442.019
2009-08-19,445.44
2009-08-20,454.636
2009-08-21,465.821
2009-08-24,473.998
2009-08-25,478.16
2009-08-26,473.598
2009-08-27,468.046
2009-08-28,477.694
2009-08-31,472.828
2009-09-01,464.113
2009-09-02,453.703
2009-09-03,460.355
2009-09-04,465.413
2009-09-07,476.896
2009-09-08,489.04
2009-09-09,495.935
2009-09-10,496.975
2009-09-11,501.547
2009-09-14,498.256
2009-09-15,502.672
2009-09-16,512.64
2009-09-17,516.022
2009-09-18,515.022
2009-09-21,511.142
2009-09-22,511.917
2009-09-23,514.099
2009-09-24,506.93
2009-09-25,503.666
2009-09-28,507.242
2009-09-29,505.458
2009-09-30,507.054
2009-10-01,498.222
2009-10-02,491.433
2009-10-05,499.342
2009-10-06,520.405
2009-10-07,514.584
2009-10-08,526.192
2009-10-09,526.302
2009-10-12,531.569
2009-10-13,526.455
2009-10-14,541.115
2009-10-15,542.74
2009-10-16,540.584
2009-10-19,549.038
2009-10-20,542.851
2009-10-21,545.071
2009-10-22,542.315
2009-10-23,540.439
2009-10-26,526.427
2009-10-27,511.435
2009-10-28,494.439
2009-10-29,511.375
2009-10-30,499.574
2009-11-02,503.27
2009-11-03,488.482
2009-11-04,503.24
2009-11-05,509.94
2009-11-06,511.221
2009-11-09,526.499
2009-11-10,519.754
2009-11-11,522.562
2009-11-12,520.206
2009-11-13,527.204
2009-11-16,537.873
2009-11-17,531.013
2009-11-18,535.818
2009-11-19,524.265
2009-11-20,523.789
2009-11-23,535.718
2009-11-24,531.652
2009-11-25,536.163
2009-11-26,516.646
2009-11-27,523.358
2009-11-30,517.136
2009-12-01,534.918
2009-12-02,540.944
2009-12-03,542.834
2009-12-04,537.547
2009-12-07,534.727
2009-12-08,526.003
2009-12-09,519.056
2009-12-10,520.965
2009-12-11,519.034
2009-12-14,523.953
2009-12-15,521.394
2009-12-16,525.765
2009-12-17,511.031
2009-12-18,500.928
2009-12-21,507.004
2009-12-22,505.297
2009-12-23,509.415
2009-12-24,510.882
2009-12-25,510.882
2009-12-28,517.295
2009-12-29,520.01
2009-12-30,513.289
2009-12-31,515.094
2010-01-01,515.094
2010-01-04,530.121
2010-01-05,532.672
2010-01-06,533.241
2010-01-07,529.29
2010-01-08,528.62
2010-01-11,536.854
2010-01-12,532.075
2010-01-13,534.719
2010-01-14,534.403
2010-01-15,524.058
2010-01-18,528.083
2010-01-19,522.75
2010-01-20,510.136
2010-01-21,501.101
2010-01-22,502.723
2010-01-25,502.797
2010-01-26,503.543
2010-01-27,504.908
2010-01-28,501.224
2010-01-29,504.391
2010-02-01,510.186
2010-02-02,515.185
2010-02-03,510.663
2010-02-04,490.489
2010-02-05,473.457
2010-02-08,477.116
2010-02-09,481.231
2010-02-10,485.012
2010-02-11,485.345
2010-02-12,487.293
2010-02-15,484.338
2010-02-16,492.813
2010-02-17,499.33
2010-02-18,499.515
2010-02-19,496.633
2010-02-22,497.169
2010-02-23,492.95
2010-02-24,497.343
2010-02-25,487.356
2010-02-26,498.579
2010-03-01,499.437
2010-03-02,504.781
2010-03-03,515.989
2010-03-04,509.019
2010-03-05,512.025
2010-03-08,510.097
2010-03-09,509.889
2010-03-10,518.779
2010-03-11,515.228
2010-03-12,520.589
2010-03-15,513.332
2010-03-16,523.475
2010-03-17,529.356
2010-03-18,523.979
2010-03-19,519.06
2010-03-22,519.059
2010-03-23,522.647
2010-03-24,515.147
2010-03-25,517.213
2010-03-26,515.693
2010-03-29,519.545
2010-03-30,515.081
2010-03-31,516.884
2010-04-01,522.748
2010-04-02,522.748
2010-04-05,521.551
2010-04-06,521.85
2010-04-07,520.735
2010-04-08,516.866
2010-04-09,526.537
2010-04-12,534.916
2010-04-13,529.751
2010-04-14,533.214
2010-04-15,530.872
2010-04-16,523.367
2010-04-19,517.84
2010-04-20,523.59
2010-04-21,518.413
2010-04-22,509.947
2010-04-23,514.492
2010-04-26,516.147
2010-04-27,499.349
2010-04-28,485.472
2010-04-29,498.23
2010-04-30,499.774
2010-05-03,498.736
2010-05-04,480.866
2010-05-05,468.243
2010-05-06,457.821
2010-05-07,437.431
2010-05-10,484.087
2010-05-11,474.2
2010-05-12,483.064
2010-05-13,480.239
2010-05-14,459.343
2010-05-17,455.109
2010-05-18,466.565
2010-05-19,455.223
2010-05-20,445.647
2010-05-21,454.825
2010-05-24,451.244
2010-05-25,432.392
2010-05-26,442.296
2010-05-27,459.306
2010-05-28,459.469
2010-05-31,458.581
2010-06-01,460.633
2010-06-02,458.372
2010-06-03,461.944
2010-06-04,446.397
2010-06-07,441.058
2010-06-08,438.445
2010-06-09,449.451
2010-06-10,458.324
2010-06-11,457.528
2010-06-14,471.014
2010-06-15,474.047
2010-06-16,474.857
2010-06-17,477.691
2010-06-18,478.923
2010-06-21,482.191
2010-06-22,476.484
2010-06-23,467.023
2010-06-24,463.356
2010-06-25,460.842
2010-06-28,467.152
2010-06-29,446.885
2010-06-30,450.743
2010-07-01,449.234
2010-07-02,453.369
2010-07-05,449.878
2010-07-06,466.539
2010-07-07,468.921
2010-07-08,478.791
2010-07-09,478.851
2010-07-12,479.417
2010-07-13,490.866
2010-07-14,493.558
2010-07-15,495.195
2010-07-16,488.566
2010-07-19,486.353
2010-07-20,479.954
2010-07-21,485.822
2010-07-22,497.167
2010-07-23,494.085
2010-07-26,503.917
2010-07-27,509.288
2010-07-28,506.275
2010-07-29,505.278
2010-07-30,499.954
2010-08-02,516.9
2010-08-03,520.179
2010-08-04,517.844
2010-08-05,514.609
2010-08-06,510.258
2010-08-09,512.26
2010-08-10,504.91
2010-08-11,486.931
2010-08-12,491.429
2010-08-13,487.813
2010-08-16,488.58
2010-08-17,496.504
2010-08-18,494.962
2010-08-19,487.575
2010-08-20,477.238
2010-08-23,479.219
2010-08-24,474.894
2010-08-25,470.745
2010-08-26,480.141
2010-08-27,482.825
2010-08-30,480.793
2010-08-31,482.376
2010-09-01,501.193
2010-09-02,502.221
2010-09-03,504.869
2010-09-06,507.78
2010-09-07,498.307
2010-09-08,503.494
2010-09-09,505.485
2010-09-10,502.746
2010-09-13,514.378
2010-09-14,518.812
2010-09-15,521.77
2010-09-16,521.261
