Date,BELGIUM IMI IMI (Large+Mid+Small Cap)
2010-09-16,508.072
2010-09-17,502.339
2010-09-20,510.435
2010-09-21,511.754
2010-09-22,516.108
2010-09-23,514.064
2010-09-24,525.927
2010-09-27,524.844
2010-09-28,529.782
2010-09-29,532.398
2010-09-30,531.086
2010-10-01,532.025
2010-10-04,525.144
2010-10-05,538.634
2010-10-06,543.466
2010-10-07,542.538
2010-10-08,548.911
2010-10-11,550.276
2010-10-12,547.301
2010-10-13,563.493
2010-10-14,565.058
2010-10-15,560.294
2010-10-18,560.416
2010-10-19,552.063
2010-10-20,559.801
2010-10-21,566.961
2010-10-22,563.81
2010-10-25,567.221
2010-10-26,559.24
2010-10-27,551.388
2010-10-28,556.352
2010-10-29,557.74
2010-11-01,559.897
2010-11-02,565.602
2010-11-03,556.272
2010-11-04,573.789
2010-11-05,561.149
2010-11-08,555.749
2010-11-09,560.636
2010-11-10,548.126
2010-11-11,540.009
2010-11-12,539.175
2010-11-15,539.966
2010-11-16,528.08
2010-11-17,533.118
2010-11-18,545.455
2010-11-19,546.554
2010-11-22,541.027
2010-11-23,523.361
2010-11-24,523.29
2010-11-25,524.479
2010-11-26,513.501
2010-11-29,497.998
2010-11-30,491.632
2010-12-01,505.215
2010-12-02,518.988
2010-12-03,526.223
2010-12-06,521.538
2010-12-07,526.543
2010-12-08,519.878
2010-12-09,518.012
2010-12-10,521.546
2010-12-13,528.857
2010-12-14,527.998
2010-12-15,524.698
2010-12-16,518.391
2010-12-17,514.766
2010-12-20,515.234
2010-12-21,520.101
2010-12-22,518.818
2010-12-23,518.234
2010-12-24,518.956
2010-12-27,515.865
2010-12-28,514.614
2010-12-29,516.889
2010-12-30,519.531
2010-12-31,522.925
2011-01-03,529.547
2011-01-04,529.497
2011-01-05,520.028
2011-01-06,517.437
2011-01-07,511.526
2011-01-10,502.926
2011-01-11,507.593
2011-01-12,519.291
2011-01-13,529.832
2011-01-14,526.491
2011-01-17,522.789
2011-01-18,532.234
2011-01-19,530.463
2011-01-20,520.472
2011-01-21,531.635
2011-01-24,537.042
2011-01-25,538.602
2011-01-26,541.33
2011-01-27,542.373
2011-01-28,531.347
2011-01-31,532.648
2011-02-01,542.739
2011-02-02,545.682
2011-02-03,538.864
2011-02-04,536.067
2011-02-07,543.129
2011-02-08,548.834
2011-02-09,547.803
2011-02-10,540.103
2011-02-11,540.827
2011-02-14,537.966
2011-02-15,541.257
2011-02-16,543.926
2011-02-17,547.624
2011-02-18,547.472
2011-02-21,541.941
2011-02-22,541.904
2011-02-23,541.509
2011-02-24,539.413
2011-02-25,541.437
2011-02-28,547.201
2011-03-01,552.145
2011-03-02,548.318
2011-03-03,553.44
2011-03-04,559.008
2011-03-07,556.302
2011-03-08,552.045
2011-03-09,552.892
2011-03-10,546.168
2011-03-11,544.471
2011-03-14,546.938
2011-03-15,529.723
2011-03-16,521.355
2011-03-17,532.735
2011-03-18,537.588
2011-03-21,550.781
2011-03-22,548.158
2011-03-23,548.666
2011-03-24,557.129
2011-03-25,556.237
2011-03-28,553.382
2011-03-29,553.066
2011-03-30,556.607
2011-03-31,555.64
2011-04-01,563.377
2011-04-04,571.259
2011-04-05,569.575
2011-04-06,577.398
2011-04-07,573.622
2011-04-08,579.932
2011-04-11,581.685
2011-04-12,577.191
2011-04-13,583.717
2011-04-14,579.472
2011-04-15,582.567
2011-04-18,567.857
2011-04-19,577.977
2011-04-20,589.477
2011-04-21,592.799
2011-04-22,592.799
2011-04-25,592.371
2011-04-26,602.507
2011-04-27,603.169
2011-04-28,613.653
2011-04-29,615.493
2011-05-02,619.318
2011-05-03,613.953
2011-05-04,605.014
2011-05-05,590.671
2011-05-06,589.56
2011-05-09,579.649
2011-05-10,589.441
2011-05-11,584.169
2011-05-12,582.887
2011-05-13,586.796
2011-05-16,588.431
2011-05-17,580.493
2011-05-18,584.048
2011-05-19,586.777
2011-05-20,585.022
2011-05-23,568.492
2011-05-24,572.653
2011-05-25,570.713
2011-05-26,567.999
2011-05-27,574.831
2011-05-30,576.156
2011-05-31,588.409
2011-06-01,586.934
2011-06-02,578.017
2011-06-03,583.239
2011-06-06,582.075
2011-06-07,584.746
2011-06-08,576.341
2011-06-09,576.238
2011-06-10,561.847
2011-06-13,562.627
2011-06-14,571.177
2011-06-15,558.498
2011-06-16,549.352
2011-06-17,559.652
2011-06-20,555.667
2011-06-21,564.1
2011-06-22,560.519
2011-06-23,542.7
2011-06-24,542.655
2011-06-27,546.813
2011-06-28,548.494
2011-06-29,559.794
2011-06-30,567.059
2011-07-01,568.517
2011-07-04,575.252
2011-07-05,567.77
2011-07-06,558.468
2011-07-07,566.588
2011-07-08,554.458
2011-07-11,532.247
2011-07-12,525.26
2011-07-13,534.707
2011-07-14,532.544
2011-07-15,531.399
2011-07-18,519.108
2011-07-19,529.503
2011-07-20,539.111
2011-07-21,554.599
2011-07-22,560.093
2011-07-25,556.441
2011-07-26,559.962
2011-07-27,549.221
2011-07-28,546.341
2011-07-29,541.391
2011-08-01,527.661
2011-08-02,519.107
2011-08-03,509.13
2011-08-04,490.379
2011-08-05,483.659
2011-08-08,465.423
2011-08-09,477.555
2011-08-10,463.142
2011-08-11,477.053
2011-08-12,501.581
2011-08-15,511.493
2011-08-16,508.255
2011-08-17,511.956
2011-08-18,487.176
2011-08-19,482.177
2011-08-22,485.609
2011-08-23,485.608
2011-08-24,492.554
2011-08-25,488.493
2011-08-26,485.889
2011-08-29,497.433
2011-08-30,498.213
2011-08-31,508.209
2011-09-01,503.358
2011-09-02,494.612
2011-09-05,467.938
2011-09-06,467.496
2011-09-07,477.636
2011-09-08,480.925
2011-09-09,458.342
2011-09-12,440.532
2011-09-13,445.915
2011-09-14,449.597
2011-09-15,461.539
2011-09-16,467.276
2011-09-19,452.436
2011-09-20,462.411
2011-09-21,458.335
2011-09-22,430.143
2011-09-23,436.694
2011-09-26,442.356
2011-09-27,464.479
2011-09-28,460.735
2011-09-29,465.27
2011-09-30,453.627
2011-10-03,445.179
2011-10-04,434.519
2011-10-05,445.051
2011-10-06,454.397
2011-10-07,453.312
2011-10-10,465.526
2011-10-11,463.986
2011-10-12,474.312
2011-10-13,470.182
2011-10-14,480.461
2011-10-17,470.673
2011-10-18,464.74
2011-10-19,468.968
2011-10-20,460.09
2011-10-21,474.244
2011-10-24,478.089
2011-10-25,473.197
2011-10-26,469.703
2011-10-27,495.891
2011-10-28,493.457
2011-10-31,478.601
2011-11-01,456.663
2011-11-02,460.027
2011-11-03,466.564
2011-11-04,460.831
2011-11-07,460.313
2011-11-08,468.677
2011-11-09,460.009
2011-11-10,459.345
2011-11-11,476.635
2011-11-14,466.808
2011-11-15,458.837
2011-11-16,459.815
2011-11-17,454.59
2011-11-18,452.669
2011-11-21,439.149
2011-11-22,441.3
2011-11-23,433.305
2011-11-24,430.936
2011-11-25,430.434
2011-11-28,448.664
2011-11-29,448.296
2011-11-30,462.596
2011-12-01,459.136
2011-12-02,462.585
2011-12-05,471.308
2011-12-06,462.865
2011-12-07,464.369
2011-12-08,455.621
2011-12-09,459.428
2011-12-12,447.091
2011-12-13,444.986
2011-12-14,433.671
2011-12-15,437.814
2011-12-16,438.229
2011-12-19,441.63
2011-12-20,451.383
2011-12-21,446.779
2011-12-22,449.901
2011-12-23,452.635
2011-12-26,452.635
2011-12-27,455.739
2011-12-28,450.958
2011-12-29,454.329
2011-12-30,459.087
2012-01-02,466.382
2012-01-03,469.47
2012-01-04,458.098
2012-01-05,453.46
2012-01-06,448.171
2012-01-09,451.707
2012-01-10,459.489
2012-01-11,456.876
2012-01-12,461.39
2012-01-13,452.616
2012-01-16,457.082
2012-01-17,462.929
2012-01-18,467.316
2012-01-19,474.985
2012-01-20,476.009
2012-01-23,481.454
2012-01-24,474.877
2012-01-25,476.447
2012-01-26,490.544
2012-01-27,485.844
2012-01-30,479.444
2012-01-31,478.64
2012-02-01,493.031
2012-02-02,494.89
2012-02-03,502.781
2012-02-06,499.558
2012-02-07,505.721
2012-02-08,504.77
2012-02-09,507.394
2012-02-10,497.713
2012-02-13,505.361
2012-02-14,499.406
2012-02-15,497.251
2012-02-16,500.547
2012-02-17,507.921
2012-02-20,515.467
2012-02-21,512.59
2012-02-22,507.923
2012-02-23,509.662
2012-02-24,515.552
2012-02-27,512.263
2012-02-28,516.892
2012-02-29,519.218
2012-03-01,522.335
2012-03-02,516.655
2012-03-05,516.654
2012-03-06,499.355
2012-03-07,506.391
2012-03-08,523.516
2012-03-09,520.775
2012-03-12,524.799
2012-03-13,530.663
2012-03-14,530.383
2012-03-15,533.1
2012-03-16,541.48
2012-03-19,545.782
2012-03-20,540.675
2012-03-21,540.06
2012-03-22,536.324
2012-03-23,540.498
2012-03-26,548.13
2012-03-27,546.195
2012-03-28,539.355
2012-03-29,533.574
2012-03-30,542.672
2012-04-02,547.211
2012-04-03,548.07
2012-04-04,523.42
2012-04-05,518.724
2012-04-06,518.724
2012-04-09,519.022
2012-04-10,513.503
2012-04-11,519.883
2012-04-12,528.516
2012-04-13,518.261
2012-04-16,520.536
2012-04-17,531.897
2012-04-18,529.634
2012-04-19,525.558
2012-04-20,528.152
2012-04-23,514.133
2012-04-24,523.124
2012-04-25,530.311
2012-04-26,530.073
2012-04-27,534.503
2012-04-30,530.904
2012-05-01,530.483
2012-05-02,532.343
2012-05-03,534.934
2012-05-04,525.783
2012-05-07,530.82
2012-05-08,521.355
2012-05-09,515.876
2012-05-10,521.347
2012-05-11,523.066
2012-05-14,509.477
2012-05-15,501.909
2012-05-16,499.691
2012-05-17,495.356
2012-05-18,487.721
2012-05-21,492.381
2012-05-22,501.983
2012-05-23,485.325
2012-05-24,492.655
2012-05-25,491.981
2012-05-28,490.13
2012-05-29,497.166
2012-05-30,486.494
2012-05-31,484.526
2012-06-01,472.653
2012-06-04,475.977
2012-06-05,475.826
2012-06-06,487.373
2012-06-07,489.814
2012-06-08,487.726
2012-06-11,488.791
2012-06-12,489.75
2012-06-13,495.494
2012-06-14,499.173
2012-06-15,501.233
2012-06-18,498.397
2012-06-19,508.778
2012-06-20,505.272
2012-06-21,502.16
2012-06-22,495.847
2012-06-25,494.632
2012-06-26,497.392
2012-06-27,503.343
2012-06-28,504.431
2012-06-29,535.09
2012-07-02,540.196
2012-07-03,544.378
2012-07-04,540.512
2012-07-05,532.443
2012-07-06,524.902
2012-07-09,521.072
2012-07-10,527.787
2012-07-11,523.782
2012-07-12,518.474
2012-07-13,523.527
2012-07-16,524.438
2012-07-17,523.781
2012-07-18,532.713
2012-07-19,541.647
2012-07-20,529.395
2012-07-23,515.844
2012-07-24,514.566
2012-07-25,516.156
2012-07-26,538.678
2012-07-27,548.041
2012-07-30,548.842
2012-07-31,539.186
2012-08-01,545.556
2012-08-02,531.488
2012-08-03,550.546
2012-08-06,556.48
2012-08-07,560.194
2012-08-08,556.189
2012-08-09,555.413
2012-08-10,552.692
2012-08-13,551.772
2012-08-14,552.377
2012-08-15,551.848
2012-08-16,556.876
2012-08-17,557.108
2012-08-20,558.758
2012-08-21,564.384
2012-08-22,559.392
2012-08-23,558.55
2012-08-24,559.927
2012-08-27,564.602
2012-08-28,566.115
2012-08-29,565.56
2012-08-30,560.503
2012-08-31,568.219
2012-09-03,577.581
2012-09-04,572.322
2012-09-05,575.254
2012-09-06,590.185
2012-09-07,593.834
2012-09-10,585.405
2012-09-11,590.163
2012-09-12,590.777
2012-09-13,589.929
2012-09-14,606.241
2012-09-17,606.207
2012-09-18,601.8
2012-09-19,604.313
2012-09-20,603.792
2012-09-21,607.96
2012-09-24,602.416
2012-09-25,607.49
2012-09-26,596.647
2012-09-27,594.823
2012-09-28,589.106
2012-10-01,596.878
2012-10-02,603.904
2012-10-03,603.356
2012-10-04,608.282
2012-10-05,619.735
2012-10-08,610.273
2012-10-09,601.257
2012-10-10,594.873
2012-10-11,598.066
2012-10-12,597.802
2012-10-15,597.696
2012-10-16,607.522
2012-10-17,613.217
2012-10-18,605.975
2012-10-19,598.912
2012-10-22,599.205
2012-10-23,590.561
2012-10-24,593.692
2012-10-25,591.169
2012-10-26,592.392
2012-10-29,589.696
2012-10-30,597.295
2012-10-31,587.255
2012-11-01,588.227
2012-11-02,588.577
2012-11-05,580.328
2012-11-06,587.877
2012-11-07,577.813
2012-11-08,577.133
2012-11-09,578.686
2012-11-12,578.823
2012-11-13,583.539
2012-11-14,576.838
2012-11-15,576.431
2012-11-16,568.722
2012-11-19,586.979
2012-11-20,591.129
2012-11-21,589.609
2012-11-22,597.596
2012-11-23,602.95
2012-11-26,602.298
2012-11-27,600.797
2012-11-28,597.996
2012-11-29,609.077
2012-11-30,611.803
2012-12-03,617.692
2012-12-04,617.267
2012-12-05,613.137
2012-12-06,612.091
2012-12-07,612.068
2012-12-10,613.634
2012-12-11,619.568
2012-12-12,618.51
2012-12-13,620.377
2012-12-14,624.633
2012-12-17,624.483
2012-12-18,631.38
2012-12-19,639.034
2012-12-20,637.272
2012-12-21,630.462
2012-12-24,628.682
2012-12-25,628.682
2012-12-26,629.968
2012-12-27,632.859
2012-12-28,627.338
2012-12-31,627.099
2013-01-01,627.099
2013-01-02,642.258
2013-01-03,631.851
2013-01-04,633.55
2013-01-07,632.609
2013-01-08,626.223
2013-01-09,622.53
2013-01-10,632.748
2013-01-11,639.943
2013-01-14,638.874
2013-01-15,644.627
2013-01-16,645.415
2013-01-17,649.219
2013-01-18,650.335
2013-01-21,651.651
2013-01-22,654.46
2013-01-23,651.003
2013-01-24,658.321
2013-01-25,667.829
2013-01-28,668.691
2013-01-29,672.113
2013-01-30,675.342
2013-01-31,648.935
2013-02-01,671.55
2013-02-04,651.87
2013-02-05,651.393
2013-02-06,647.414
2013-02-07,639.26
2013-02-08,639.668
2013-02-11,637.493
2013-02-12,648.835
2013-02-13,652.398
2013-02-14,666.327
2013-02-15,665.601
2013-02-18,658.508
2013-02-19,667.171
2013-02-20,671.35
2013-02-21,654.511
2013-02-22,660.939
2013-02-25,664.347
2013-02-26,647.954
2013-02-27,658.006
2013-02-28,664.171
2013-03-01,658.389
2013-03-04,657.607
2013-03-05,667.871
2013-03-06,666.545
2013-03-07,673.883
2013-03-08,677.909
2013-03-11,680.367
2013-03-12,677.394
2013-03-13,674.827
2013-03-14,680.803
2013-03-15,679.052
2013-03-18,676.342
2013-03-19,666.819
2013-03-20,673.582
2013-03-21,670.277
2013-03-22,676.576
2013-03-25,670.243
2013-03-26,672.623
2013-03-27,664.98
2013-03-28,674.443
2013-03-29,674.443
2013-04-01,674.758
2013-04-02,683.054
2013-04-03,674.164
2013-04-04,668.794
2013-04-05,665.819
2013-04-08,670.706
2013-04-09,670.936
2013-04-10,689.783
2013-04-11,691.242
2013-04-12,682.897
2013-04-15,677.649
2013-04-16,675.658
2013-04-17,661.088
2013-04-18,664.23
2013-04-19,671.182
2013-04-22,674.915
2013-04-23,686.212
2013-04-24,684.905
2013-04-25,682.891
2013-04-26,670.604
2013-04-29,684.309
2013-04-30,685.36
2013-05-01,685.828
2013-05-02,683.815
2013-05-03,692.274
2013-05-06,691.146
2013-05-07,696.213
2013-05-08,707.171
2013-05-09,701.099
2013-05-10,696.274
2013-05-13,697.73
2013-05-14,701.722
2013-05-15,696.818
2013-05-16,698.7
2013-05-17,691.93
2013-05-20,693.008
2013-05-21,692.819
2013-05-22,695.145
2013-05-23,686.948
2013-05-24,689.62
2013-05-27,695.149
2013-05-28,694.596
2013-05-29,686.994
2013-05-30,689.999
2013-05-31,675.907
2013-06-03,673.459
2013-06-04,679.027
2013-06-05,668.692
2013-06-06,674.138
2013-06-07,687.508
2013-06-10,682.78
2013-06-11,678.188
2013-06-12,677.942
2013-06-13,675.87
2013-06-14,685.341
2013-06-17,690.365
2013-06-18,687.918
2013-06-19,687.358
2013-06-20,650.712
2013-06-21,645.057
2013-06-24,628.652
2013-06-25,637.919
2013-06-26,649.025
2013-06-27,653.963
2013-06-28,647.188
2013-07-01,653.043
2013-07-02,649.515
2013-07-03,637.985
2013-07-04,654.554
2013-07-05,639.479
2013-07-08,652.526
2013-07-09,655.179
2013-07-10,661.56
2013-07-11,677.453
2013-07-12,673.18
2013-07-15,675.994
2013-07-16,672.483
2013-07-17,671.432
2013-07-18,670.98
2013-07-19,671.64
2013-07-22,669.747
2013-07-23,665.511
2013-07-24,674.482
2013-07-25,666.093
2013-07-26,667.715
2013-07-29,666.63
2013-07-30,670.99
2013-07-31,696.03
2013-08-01,705.823
2013-08-02,715.272
2013-08-05,714.791
2013-08-06,715.758
2013-08-07,716.168
2013-08-08,731.878
2013-08-09,730.239
2013-08-12,730.711
2013-08-13,731.564
2013-08-14,730.324
2013-08-15,722.967
2013-08-16,729.216
2013-08-19,723.766
2013-08-20,719.782
2013-08-21,714.748
2013-08-22,716.035
2013-08-23,723.242
2013-08-26,718.546
2013-08-27,704.003
2013-08-28,696.104
2013-08-29,694.931
2013-08-30,684.441
2013-09-02,697.338
2013-09-03,694.386
2013-09-04,695.798
2013-09-05,694.518
2013-09-06,701.578
2013-09-09,702.022
2013-09-10,711.498
2013-09-11,715.698
2013-09-12,713.666
2013-09-13,717.305
2013-09-16,728.903
2013-09-17,726.87
2013-09-18,732.075
2013-09-19,748.938
2013-09-20,739.517
2013-09-23,733.466
2013-09-24,730.849
2013-09-25,732.14
2013-09-26,733.632
2013-09-27,734.081
2013-09-30,731.348
2013-10-01,730.828
2013-10-02,730.065
2013-10-03,728.53
2013-10-04,731.359
2013-10-07,725.291
2013-10-08,721.175
2013-10-09,715.562
2013-10-10,728.118
2013-10-11,730.321
2013-10-14,731.661
2013-10-15,737.979
2013-10-16,740.858
2013-10-17,752.62
2013-10-18,763.071
2013-10-21,763.437
2013-10-22,774.105
2013-10-23,768.485
2013-10-24,770.525
2013-10-25,770.434
2013-10-28,768.917
2013-10-29,772.535
2013-10-30,764.5
2013-10-31,766.35
2013-11-01,753.71
2013-11-04,757.776
2013-11-05,754.906
2013-11-06,765.932
2013-11-07,753.818
2013-11-08,746.552
2013-11-11,761.297
2013-11-12,758.84
2013-11-13,752.555
2013-11-14,762.361
2013-11-15,762.312
2013-11-18,764.472
2013-11-19,760.58
2013-11-20,756.759
2013-11-21,752.996
2013-11-22,752.122
2013-11-25,757.723
2013-11-26,755.615
2013-11-27,760.035
2013-11-28,759.051
2013-11-29,760.925
2013-12-02,755.06
2013-12-03,746.618
2013-12-04,741.453
2013-12-05,741.246
2013-12-06,751.48
2013-12-09,752.755
2013-12-10,752.731
2013-12-11,750.729
2013-12-12,743.197
2013-12-13,738.659
2013-12-16,752.613
2013-12-17,746.133
2013-12-18,754.81
2013-12-19,761.806
2013-12-20,767.772
2013-12-23,772.695
2013-12-24,773.058
2013-12-25,773.058
2013-12-26,774.501
2013-12-27,788.853
2013-12-30,787.449
2013-12-31,788.851
2014-01-01,788.851
2014-01-02,769.309
2014-01-03,774.387
2014-01-06,769.588
2014-01-07,775.544
2014-01-08,779.941
2014-01-09,779.93
2014-01-10,784.215
2014-01-13,782.508
2014-01-14,779.979
2014-01-15,778.121
2014-01-16,781.634
2014-01-17,775.907
2014-01-20,779.782
2014-01-21,779.809
2014-01-22,780.919
2014-01-23,782.082
2014-01-24,761.288
2014-01-27,757.932
2014-01-28,762.316
2014-01-29,755.615
2014-01-30,750.129
2014-01-31,745.497
2014-02-03,734.948
2014-02-04,733.769
2014-02-05,734.079
2014-02-06,748.773
2014-02-07,755.702
2014-02-10,758.422
2014-02-11,771.985
2014-02-12,772.669
2014-02-13,775.332
2014-02-14,780.871
2014-02-17,785.817
2014-02-18,786.548
2014-02-19,789.283
2014-02-20,785.604
2014-02-21,789.184
2014-02-24,795.006
2014-02-25,794.08
2014-02-26,802.06
2014-02-27,800.042
2014-02-28,812.092
2014-03-03,791.3
2014-03-04,806.79
2014-03-05,804.571
2014-03-06,813.649
2014-03-07,805.512
2014-03-10,807.357
2014-03-11,807.579
2014-03-12,801.928
2014-03-13,793.487
2014-03-14,784.804
2014-03-17,792.091
2014-03-18,799.526
2014-03-19,798.299
2014-03-20,791.882
2014-03-21,798.73
2014-03-24,790.951
2014-03-25,798.189
2014-03-26,804.429
2014-03-27,805.321
2014-03-28,815.063
2014-03-31,813.741
2014-04-01,822.195
2014-04-02,823.055
2014-04-03,820.827
2014-04-04,821.483
2014-04-07,815.623
2014-04-08,812.951
2014-04-09,817.812
2014-04-10,817.251
2014-04-11,809.24
2014-04-14,811.978
2014-04-15,808.349
2014-04-16,820.867
2014-04-17,823.642
2014-04-18,823.642
2014-04-21,821.767
2014-04-22,831.41
2014-04-23,827.753
2014-04-24,831.224
2014-04-25,826.938
2014-04-28,833.375
2014-04-29,838.519
2014-04-30,830.524
2014-05-01,830.524
2014-05-02,827.954
2014-05-05,831.857
2014-05-06,833.718
2014-05-07,839.101
2014-05-08,847.922
2014-05-09,839.157
2014-05-12,845.351
2014-05-13,839.856
2014-05-14,840.365
2014-05-15,830.567
2014-05-16,831.478
2014-05-19,831.604
2014-05-20,830.785
2014-05-21,831.511
2014-05-22,833.363
2014-05-23,830.881
2014-05-26,838.856
2014-05-27,837.146
2014-05-28,837.081
2014-05-29,837.28
2014-05-30,838.168
2014-06-02,835.989
2014-06-03,832.694
2014-06-04,833.795
2014-06-05,834.855
2014-06-06,840.579
2014-06-09,840.384
2014-06-10,846.296
2014-06-11,844.609
2014-06-12,843.347
2014-06-13,835.47
2014-06-16,834.155
2014-06-17,838.28
2014-06-18,837.728
2014-06-19,850.826
2014-06-20,851.294
2014-06-23,846.626
2014-06-24,844.329
2014-06-25,841.412
2014-06-26,839.044
2014-06-27,842.477
2014-06-30,845.849
2014-07-01,851.359
2014-07-02,850.974
2014-07-03,857.99
2014-07-04,852.143
2014-07-07,848.604
2014-07-08,842.201
2014-07-09,845.144
2014-07-10,834.545
2014-07-11,830.601
2014-07-14,839.372
2014-07-15,833.317
2014-07-16,840.586
2014-07-17,830.714
2014-07-18,833.1
2014-07-21,829.624
2014-07-22,838.104
2014-07-23,840.082
2014-07-24,843.38
2014-07-25,834.274
2014-07-28,830.839
2014-07-29,829.064
2014-07-30,821.497
2014-07-31,815.373
2014-08-01,807.032
2014-08-04,808.328
2014-08-05,809.31
2014-08-06,805.826
2014-08-07,803.49
2014-08-08,800.244
2014-08-11,812.557
2014-08-12,808.964
2014-08-13,815.947
2014-08-14,818.645
2014-08-15,819.767
2014-08-18,829.212
2014-08-19,831.441
2014-08-20,827.302
2014-08-21,833.046
2014-08-22,827.656
2014-08-25,833.927
2014-08-26,839.092
2014-08-27,839.879
2014-08-28,833.038
2014-08-29,832.507
2014-09-01,830.197
2014-09-02,828.946
2014-09-03,832.514
2014-09-04,835.822
2014-09-05,831.029
2014-09-08,826.045
2014-09-09,821.035
2014-09-10,819.983
2014-09-11,820.454
2014-09-12,817.153
2014-09-15,826.456
2014-09-16,822.592
2014-09-17,826.645
2014-09-18,831.551
2014-09-19,828.904
2014-09-22,826.611
2014-09-23,823.422
2014-09-24,824.023
2014-09-25,816.779
2014-09-26,813.201
2014-09-29,809.358
2014-09-30,811.108
2014-10-01,797.546
2014-10-02,784.917
2014-10-03,785.316
2014-10-06,791.77
2014-10-07,781.25
2014-10-08,778.871
2014-10-09,781.218
2014-10-10,768.975
2014-10-13,769.006
2014-10-14,769.964
2014-10-15,750.826
2014-10-16,748.804
2014-10-17,769.71
2014-10-20,769.232
2014-10-21,782.161
2014-10-22,783.172
2014-10-23,784.775
2014-10-24,786.433
2014-10-27,784.342
2014-10-28,798.275
2014-10-29,801.619
2014-10-30,792.941
2014-10-31,795.071
2014-11-03,788.121
2014-11-04,786.969
2014-11-05,793.729
2014-11-06,792.388
2014-11-07,786.344
2014-11-10,795.102
2014-11-11,798.012
2014-11-12,793.238
2014-11-13,801.029
2014-11-14,799.418
2014-11-17,801.389
2014-11-18,810.834
2014-11-19,814.992
2014-11-20,814.965
2014-11-21,821.996
2014-11-24,825.694
2014-11-25,830.306
2014-11-26,831.284
2014-11-27,834.487
2014-11-28,838.213
2014-12-01,832.968
2014-12-02,826.678
2014-12-03,822.865
2014-12-04,823.152
2014-12-05,832.374
2014-12-08,829.505
2014-12-09,819.936
2014-12-10,821.447
2014-12-11,819.527
2014-12-12,803.086
2014-12-15,790.973
2014-12-16,805.723
2014-12-17,797.576
2014-12-18,816.047
2014-12-19,823.223
2014-12-22,825.042
2014-12-23,827.856
2014-12-24,825.87
2014-12-25,825.87
2014-12-26,824.583
2014-12-29,827.464
2014-12-30,814.795
2014-12-31,816.314
2015-01-01,816.314
2015-01-02,807.642
2015-01-05,785.627
2015-01-06,778.382
2015-01-07,779.154
2015-01-08,805.534
2015-01-09,798.824
2015-01-12,805.175
2015-01-13,813.583
2015-01-14,805.257
2015-01-15,807.527
2015-01-16,813.786
2015-01-19,828.23
2015-01-20,823.594
2015-01-21,832.267
2015-01-22,828.798
2015-01-23,835.483
2015-01-26,842.959
2015-01-27,848.315
2015-01-28,848.653
2015-01-29,851.846
2015-01-30,845.414
2015-02-02,851.354
2015-02-03,864.786
2015-02-04,865.732
2015-02-05,865.144
2015-02-06,853.463
2015-02-09,843.685
2015-02-10,850.243
2015-02-11,849.923
2015-02-12,860.483
2015-02-13,860.657
2015-02-16,857.908
2015-02-17,864.604
2015-02-18,863.185
2015-02-19,874.926
2015-02-20,871.334
2015-02-23,881.695
2015-02-24,883.758
2015-02-25,883.516
2015-02-26,888.422
2015-02-27,888.235
2015-03-02,887.584
2015-03-03,877.51
2015-03-04,878.245
2015-03-05,884.1
2015-03-06,870.981
2015-03-09,863.146
2015-03-10,837.583
2015-03-11,846.36
2015-03-12,847.662
2015-03-13,842.83
2015-03-16,853.603
2015-03-17,846.842
2015-03-18,846.25
2015-03-19,846.978
2015-03-20,864.554
2015-03-23,872.654
2015-03-24,870.489
2015-03-25,871.115
2015-03-26,859.177
2015-03-27,859.852
2015-03-30,870.951
2015-03-31,857.4
2015-04-01,862.922
2015-04-02,881.099
2015-04-03,881.099
2015-04-06,893.324
2015-04-07,890.784
2015-04-08,879.805
2015-04-09,881.734
2015-04-10,884.489
2015-04-13,881.18
2015-04-14,886.668
2015-04-15,879.394
2015-04-16,876.797
2015-04-17,867.993
2015-04-20,873.15
2015-04-21,873.465
2015-04-22,866.924
2015-04-23,870.251
2015-04-24,878.593
2015-04-27,892.478
2015-04-28,887.841
2015-04-29,874.288
2015-04-30,876.014
2015-05-01,877.343
2015-05-04,871.91
2015-05-05,858.948
2015-05-06,873.795
2015-05-07,866.84
2015-05-08,884.201
2015-05-11,885.318
2015-05-12,883.809
2015-05-13,888.911
2015-05-14,901.062
2015-05-15,904.398
2015-05-18,902.356
2015-05-19,900.614
2015-05-20,899.988
2015-05-21,904.022
2015-05-22,895.272
2015-05-25,894.03
2015-05-26,876.698
2015-05-27,886.526
2015-05-28,890.002
2015-05-29,879.984
2015-06-01,873.885
2015-06-02,890.595
2015-06-03,906.947
2015-06-04,900.172
2015-06-05,877.171
2015-06-08,883.741
2015-06-09,883.586
2015-06-10,900.3
2015-06-11,899.791
2015-06-12,892.608
2015-06-15,878.419
2015-06-16,883.853
2015-06-17,878.087
2015-06-18,892.158
2015-06-19,891.884
2015-06-22,917.722
2015-06-23,916.404
2015-06-24,915.971
2015-06-25,913.57
2015-06-26,909.758
2015-06-29,886.231
2015-06-30,874.14
2015-07-01,891.291
2015-07-02,884.42
2015-07-03,875.917
2015-07-06,862.307
2015-07-07,841.056
2015-07-08,858.362
2015-07-09,877.743
2015-07-10,909.334
2015-07-13,913.428
2015-07-14,914.134
2015-07-15,918.702
2015-07-16,926.529
2015-07-17,923.443
2015-07-20,928.758
2015-07-21,924.213
2015-07-22,918.954
2015-07-23,921.888
2015-07-24,912.094
2015-07-27,901.785
2015-07-28,905.947
2015-07-29,909.001
