Date,KOKUSAI INDEX (WORLD ex JP) GROWTH Standard (Large+Mid Cap)
2009-10-29,3300.392
2009-10-30,3233.209
2009-11-02,3249.541
2009-11-03,3235.191
2009-11-04,3275.582
2009-11-05,3319.061
2009-11-06,3332.117
2009-11-09,3409.237
2009-11-10,3405.718
2009-11-11,3421.828
2009-11-12,3397.704
2009-11-13,3417.047
2009-11-16,3471.091
2009-11-17,3457.929
2009-11-18,3460.683
2009-11-19,3405.362
2009-11-20,3387.346
2009-11-23,3448.613
2009-11-24,3435.376
2009-11-25,3465.339
2009-11-26,3417.332
2009-11-27,3395.576
2009-11-30,3390.892
2009-12-01,3463.384
2009-12-02,3475.223
2009-12-03,3456.775
2009-12-04,3453.153
2009-12-07,3434.827
2009-12-08,3385.401
2009-12-09,3384.025
2009-12-10,3409.728
2009-12-11,3411.051
2009-12-14,3443.025
2009-12-15,3429.072
2009-12-16,3448.498
2009-12-17,3383.981
2009-12-18,3389.263
2009-12-21,3427.358
2009-12-22,3439.643
2009-12-23,3468.342
2009-12-24,3485.17
2009-12-25,3485.17
2009-12-28,3498.229
2009-12-29,3503.825
2009-12-30,3489.451
2009-12-31,3480.484
2010-01-01,3480.484
2010-01-04,3542.138
2010-01-05,3542.447
2010-01-06,3545.746
2010-01-07,3542.464
2010-01-08,3561.508
2010-01-11,3581.625
2010-01-12,3543.663
2010-01-13,3559.84
2010-01-14,3576.035
2010-01-15,3533.862
2010-01-18,3546.835
2010-01-19,3568.379
2010-01-20,3504.368
2010-01-21,3446.573
2010-01-22,3387.581
2010-01-25,3385.837
2010-01-26,3375.836
2010-01-27,3369.57
2010-01-28,3321.375
2010-01-29,3293.688
2010-02-01,3328.804
2010-02-02,3369.915
2010-02-03,3361.063
2010-02-04,3253.729
2010-02-05,3224.061
2010-02-08,3222.914
2010-02-09,3255.279
2010-02-10,3253.135
2010-02-11,3285.575
2010-02-12,3284.719
2010-02-15,3288.358
2010-02-16,3343.488
2010-02-17,3369.157
2010-02-18,3388.247
2010-02-19,3382.818
2010-02-22,3384.383
2010-02-23,3345.82
2010-02-24,3364.178
2010-02-25,3335.405
2010-02-26,3364.426
2010-03-01,3396.709
2010-03-02,3423.727
2010-03-03,3447.873
2010-03-04,3447.27
2010-03-05,3495.442
2010-03-08,3501.948
2010-03-09,3498.526
2010-03-10,3522.507
2010-03-11,3526.457
2010-03-12,3542.605
2010-03-15,3521.644
2010-03-16,3557.915
2010-03-17,3579.843
2010-03-18,3565.961
2010-03-19,3541.644
2010-03-22,3553.458
2010-03-23,3577.281
2010-03-24,3546.034
2010-03-25,3552.306
2010-03-26,3550.193
2010-03-29,3574.018
2010-03-30,3577.608
2010-03-31,3577.314
2010-04-01,3613.59
2010-04-02,3613.59
2010-04-05,3629.757
2010-04-06,3629.535
2010-04-07,3613.516
2010-04-08,3608.856
2010-04-09,3647.344
2010-04-12,3662.997
2010-04-13,3655.495
2010-04-14,3697.558
2010-04-15,3700.766
2010-04-16,3642.972
2010-04-19,3631.905
2010-04-20,3667.969
2010-04-21,3657.779
2010-04-22,3644.501
2010-04-23,3675.894
2010-04-26,3683.008
2010-04-27,3596.575
2010-04-28,3575.106
2010-04-29,3624.505
2010-04-30,3586.407
2010-05-03,3597.338
2010-05-04,3495.662
2010-05-05,3451.691
2010-05-06,3365.667
2010-05-07,3273.057
2010-05-10,3453.322
2010-05-11,3430.294
2010-05-12,3483.335
2010-05-13,3454.679
2010-05-14,3364.256
2010-05-17,3346.784
2010-05-18,3336.513
2010-05-19,3274.962
2010-05-20,3166.856
2010-05-21,3205.577
2010-05-24,3187.333
2010-05-25,3140.229
2010-05-26,3160.026
2010-05-27,3260.688
2010-05-28,3244.784
2010-05-31,3245.504
2010-06-01,3217.366
2010-06-02,3263.305
2010-06-03,3299.715
2010-06-04,3197.595
2010-06-07,3144.614
2010-06-08,3150.611
2010-06-09,3176.739
2010-06-10,3258.744
2010-06-11,3271.957
2010-06-14,3306.621
2010-06-15,3362.016
2010-06-16,3368.061
2010-06-17,3372.03
2010-06-18,3379.294
2010-06-21,3391.971
2010-06-22,3344.816
2010-06-23,3320.632
2010-06-24,3273.874
2010-06-25,3266.496
2010-06-28,3279.473
2010-06-29,3160.89
2010-06-30,3139.229
2010-07-01,3123.344
2010-07-02,3127.262
2010-07-05,3116.052
2010-07-06,3166.48
2010-07-07,3231.78
2010-07-08,3270.214
2010-07-09,3291.106
2010-07-12,3293.247
2010-07-13,3348.938
2010-07-14,3363.052
2010-07-15,3366.349
2010-07-16,3293.196
2010-07-19,3293.236
2010-07-20,3318.009
2010-07-21,3303.658
2010-07-22,3377.268
2010-07-23,3398.344
2010-07-26,3429.38
2010-07-27,3422.319
2010-07-28,3407.25
2010-07-29,3396.968
2010-07-30,3392.783
2010-08-02,3476.257
2010-08-03,3473.544
2010-08-04,3484.073
2010-08-05,3476.456
2010-08-06,3472.063
2010-08-09,3496.186
2010-08-10,3453.819
2010-08-11,3356.345
2010-08-12,3339.488
2010-08-13,3332.605
2010-08-16,3344.32
2010-08-17,3393.625
2010-08-18,3394.193
2010-08-19,3352.387
2010-08-20,3321.018
2010-08-23,3312.866
2010-08-24,3262.323
2010-08-25,3255.575
2010-08-26,3265.799
2010-08-27,3300.497
2010-08-30,3280.436
2010-08-31,3273.185
2010-09-01,3375.972
2010-09-02,3399.188
2010-09-03,3437.507
2010-09-06,3445.24
2010-09-07,3408.482
2010-09-08,3433.187
2010-09-09,3451.11
2010-09-10,3457.389
2010-09-13,3504.835
2010-09-14,3521.289
2010-09-15,3533.544
2010-09-16,3530.397
2010-09-17,3532.242
2010-09-20,3582.69
2010-09-21,3576.411
2010-09-22,3584.987
2010-09-23,3568.805
2010-09-24,3639.203
2010-09-27,3628.764
2010-09-28,3643.849
2010-09-29,3643.849
2010-09-30,3631.824
2010-10-01,3641.724
2010-10-04,3615.814
2010-10-05,3687.477
2010-10-06,3700.048
2010-10-07,3697.596
2010-10-08,3716.005
2010-10-11,3720.425
2010-10-12,3718.877
2010-10-13,3772.589
2010-10-14,3781.083
2010-10-15,3791.819
2010-10-18,3793.965
2010-10-19,3725.303
2010-10-20,3770.906
2010-10-21,3789.834
2010-10-22,3785.938
2010-10-25,3813.575
2010-10-26,3799.452
2010-10-27,3767.946
2010-10-28,3788.951
2010-10-29,3794.703
2010-11-01,3808.322
2010-11-02,3847.217
2010-11-03,3851.74
2010-11-04,3942.825
2010-11-05,3943.761
2010-11-08,3933.428
2010-11-09,3926.474
2010-11-10,3903.125
2010-11-11,3893.618
2010-11-12,3849.412
2010-11-15,3844.624
2010-11-16,3769.923
2010-11-17,3777.54
2010-11-18,3843.774
2010-11-19,3849.293
2010-11-22,3845.891
2010-11-23,3774.135
2010-11-24,3827.701
2010-11-25,3835.856
2010-11-26,3797.6
2010-11-29,3762.265
2010-11-30,3742.236
2010-12-01,3820.296
2010-12-02,3885.304
2010-12-03,3914.985
2010-12-06,3910.651
2010-12-07,3928.994
2010-12-08,3911.215
2010-12-09,3913.832
2010-12-10,3933.373
2010-12-13,3957.207
2010-12-14,3961.733
2010-12-15,3936.988
2010-12-16,3941.145
2010-12-17,3938.772
2010-12-20,3945.12
2010-12-21,3979.029
2010-12-22,3983.076
2010-12-23,3979.424
2010-12-24,3983.939
2010-12-27,3976.803
2010-12-28,3980.388
2010-12-29,3993.055
2010-12-30,3989.013
2010-12-31,3994.609
2011-01-03,4021.132
2011-01-04,4011.63
2011-01-05,4003.546
2011-01-06,3993.578
2011-01-07,3987.002
2011-01-10,3971.002
2011-01-11,4001.335
2011-01-12,4047.949
2011-01-13,4057.073
2011-01-14,4067.159
2011-01-17,4062.579
2011-01-18,4095.237
2011-01-19,4057.677
2011-01-20,4005.302
2011-01-21,4019.317
2011-01-24,4052.723
2011-01-25,4045.484
2011-01-26,4086.434
2011-01-27,4088.061
2011-01-28,4017.572
2011-01-31,4043.597
2011-02-01,4107.725
2011-02-02,4114.447
2011-02-03,4111.045
2011-02-04,4117.186
2011-02-07,4141.418
2011-02-08,4165.237
2011-02-09,4152.824
2011-02-10,4140.49
2011-02-11,4159.909
2011-02-14,4170.606
2011-02-15,4164.497
2011-02-16,4182.831
2011-02-17,4198.809
2011-02-18,4203.331
2011-02-21,4189.098
2011-02-22,4122.439
2011-02-23,4090.207
2011-02-24,4085.213
2011-02-25,4140.38
2011-02-28,4167.181
2011-03-01,4127.617
2011-03-02,4131.033
2011-03-03,4184.822
2011-03-04,4170.312
2011-03-07,4137.338
2011-03-08,4144.791
2011-03-09,4135.302
2011-03-10,4052.611
2011-03-11,4060.214
2011-03-14,4045.955
2011-03-15,3980.252
2011-03-16,3916.04
2011-03-17,3975.891
2011-03-18,4001.123
2011-03-21,4072.316
2011-03-22,4063.895
2011-03-23,4076.987
2011-03-24,4130.142
2011-03-25,4134.951
2011-03-28,4121.784
2011-03-29,4143.877
2011-03-30,4183.515
2011-03-31,4181.665
2011-04-01,4212.391
2011-04-04,4229.209
2011-04-05,4233.21
2011-04-06,4252.943
2011-04-07,4234.972
2011-04-08,4247.955
2011-04-11,4238.299
2011-04-12,4187.756
2011-04-13,4211.168
2011-04-14,4202.812
2011-04-15,4211.276
2011-04-18,4145.718
2011-04-19,4182.124
2011-04-20,4271.057
2011-04-21,4311.404
2011-04-22,4311.404
2011-04-25,4299.261
2011-04-26,4329.635
2011-04-27,4341.434
2011-04-28,4369.66
2011-04-29,4380.678
2011-05-02,4385.255
2011-05-03,4349.212
2011-05-04,4309.065
2011-05-05,4256.973
2011-05-06,4283.997
2011-05-09,4276.401
2011-05-10,4316.894
2011-05-11,4288.356
2011-05-12,4271.53
2011-05-13,4249.614
2011-05-16,4230.539
2011-05-17,4205.714
2011-05-18,4248.212
2011-05-19,4267.407
2011-05-20,4242.183
2011-05-23,4169.785
2011-05-24,4179.825
2011-05-25,4197.539
2011-05-26,4220.669
2011-05-27,4262.16
2011-05-30,4264.751
2011-05-31,4313.447
2011-06-01,4252.547
2011-06-02,4227.647
2011-06-03,4205.682
2011-06-06,4175.803
2011-06-07,4179.065
2011-06-08,4136.431
2011-06-09,4159.743
2011-06-10,4086.271
2011-06-13,4083.841
2011-06-14,4140.99
2011-06-15,4068.471
2011-06-16,4030.37
2011-06-17,4045.156
2011-06-20,4052.285
2011-06-21,4123.852
2011-06-22,4109.038
2011-06-23,4063.173
2011-06-24,4041.022
2011-06-27,4072.622
2011-06-28,4128.297
2011-06-29,4181.451
2011-06-30,4236.633
2011-07-01,4278.929
2011-07-04,4292.49
2011-07-05,4296.942
2011-07-06,4287.999
2011-07-07,4333.924
2011-07-08,4302.585
2011-07-11,4208.926
2011-07-12,4183.096
2011-07-13,4228.987
2011-07-14,4194.25
2011-07-15,4213.469
2011-07-18,4162.618
2011-07-19,4240.658
2011-07-20,4253.003
2011-07-21,4305.672
2011-07-22,4325.84
2011-07-25,4312.67
2011-07-26,4312.952
2011-07-27,4231.273
2011-07-28,4215.817
2011-07-29,4192.924
2011-08-01,4159.462
2011-08-02,4064.097
2011-08-03,4053.862
2011-08-04,3866.035
2011-08-05,3824.24
2011-08-08,3611.529
2011-08-09,3739.103
2011-08-10,3626.418
2011-08-11,3757.063
2011-08-12,3816.737
2011-08-15,3886.073
2011-08-16,3857.519
2011-08-17,3865.819
2011-08-18,3673.294
2011-08-19,3623.09
2011-08-22,3630.828
2011-08-23,3726.307
2011-08-24,3763.876
2011-08-25,3710.796
2011-08-26,3752.782
2011-08-29,3846.514
2011-08-30,3869.774
2011-08-31,3919.604
2011-09-01,3892.89
2011-09-02,3803.889
2011-09-05,3738.101
2011-09-06,3715.518
2011-09-07,3820.353
2011-09-08,3806.398
2011-09-09,3688.058
2011-09-12,3653.622
2011-09-13,3690.318
2011-09-14,3735.353
2011-09-15,3806.266
2011-09-16,3823.39
2011-09-19,3760.06
2011-09-20,3784.002
2011-09-21,3699.222
2011-09-22,3525.951
2011-09-23,3540.439
2011-09-26,3588.785
2011-09-27,3687.259
2011-09-28,3615.562
2011-09-29,3617.11
2011-09-30,3521.397
2011-10-03,3426.624
2011-10-04,3433.418
2011-10-05,3518.804
2011-10-06,3614.575
2011-10-07,3622.084
2011-10-10,3727.949
2011-10-11,3736.489
2011-10-12,3791.981
2011-10-13,3777.061
2011-10-14,3852.769
2011-10-17,3789.739
2011-10-18,3811.309
2011-10-19,3785.355
2011-10-20,3757.748
2011-10-21,3854.193
2011-10-24,3921.381
2011-10-25,3868.408
2011-10-26,3880.515
2011-10-27,4042.583
2011-10-28,4062.099
2011-10-31,3950.608
2011-11-01,3820.149
2011-11-02,3880.599
2011-11-03,3946.238
2011-11-04,3936.48
2011-11-07,3941.291
2011-11-08,3985.491
2011-11-09,3855.014
2011-11-10,3850.821
2011-11-11,3943.191
2011-11-14,3904.468
2011-11-15,3904.439
2011-11-16,3864.27
2011-11-17,3796.339
2011-11-18,3775.992
2011-11-21,3684.398
2011-11-22,3683.383
2011-11-23,3600.044
2011-11-24,3596.247
2011-11-25,3586.376
2011-11-28,3710.637
2011-11-29,3724.212
2011-11-30,3878.563
2011-12-01,3878.509
2011-12-02,3878.491
2011-12-05,3910.961
2011-12-06,3892.339
2011-12-07,3895.174
2011-12-08,3826.217
2011-12-09,3869.858
2011-12-12,3809.624
2011-12-13,3773.978
2011-12-14,3696.896
2011-12-15,3708.984
2011-12-16,3722.729
2011-12-19,3692.955
2011-12-20,3793.338
2011-12-21,3778.467
2011-12-22,3803.22
2011-12-23,3834.463
2011-12-26,3834.599
2011-12-27,3841.331
2011-12-28,3792.376
2011-12-29,3821.242
2011-12-30,3833.057
2012-01-02,3843.466
2012-01-03,3915.231
2012-01-04,3903.276
2012-01-05,3890.561
2012-01-06,3877.986
2012-01-09,3880.139
2012-01-10,3929.333
2012-01-11,3914.679
2012-01-12,3928.823
2012-01-13,3905.048
2012-01-16,3914.451
2012-01-17,3948.085
2012-01-18,3988.994
2012-01-19,4022.862
2012-01-20,4017.244
2012-01-23,4040.745
2012-01-24,4028.02
2012-01-25,4062.598
2012-01-26,4089.148
2012-01-27,4077.637
2012-01-30,4058.942
2012-01-31,4067.522
2012-02-01,4122.121
2012-02-02,4131.829
2012-02-03,4184.459
2012-02-06,4177.9
2012-02-07,4192.332
2012-02-08,4195.236
2012-02-09,4213.402
2012-02-10,4172.09
2012-02-13,4204.927
2012-02-14,4194.423
2012-02-15,4189.187
2012-02-16,4210.584
2012-02-17,4226.037
2012-02-20,4252.725
2012-02-21,4249.444
2012-02-22,4238.038
2012-02-23,4260.158
2012-02-24,4282.014
2012-02-27,4272.135
2012-02-28,4291.817
2012-02-29,4281.318
2012-03-01,4302.634
2012-03-02,4280.02
2012-03-05,4254.671
2012-03-06,4161.908
2012-03-07,4189.105
2012-03-08,4263.476
2012-03-09,4270.244
2012-03-12,4260.943
2012-03-13,4325.044
2012-03-14,4313.606
2012-03-15,4336.961
2012-03-16,4359.949
2012-03-19,4378.372
2012-03-20,4344.77
2012-03-21,4339.768
2012-03-22,4305.819
2012-03-23,4323.18
2012-03-26,4384.314
2012-03-27,4375.89
2012-03-28,4344.282
2012-03-29,4324.081
2012-03-30,4350.29
2012-04-02,4401.674
2012-04-03,4388.18
2012-04-04,4301.034
2012-04-05,4305.104
2012-04-06,4305.104
2012-04-09,4276.997
2012-04-10,4201.27
2012-04-11,4230.923
2012-04-12,4299.463
2012-04-13,4244.337
2012-04-16,4231.698
2012-04-17,4309.123
2012-04-18,4299.471
2012-04-19,4281.337
2012-04-20,4294.387
2012-04-23,4225.745
2012-04-24,4241.212
2012-04-25,4306.195
2012-04-26,4333.47
2012-04-27,4358.411
2012-04-30,4338.988
2012-05-01,4353.985
2012-05-02,4345.916
2012-05-03,4321.411
2012-05-04,4239.767
2012-05-07,4231.118
2012-05-08,4185.566
2012-05-09,4161.932
2012-05-10,4169.015
2012-05-11,4169.206
2012-05-14,4105.415
2012-05-15,4079.515
2012-05-16,4052.062
2012-05-17,3992.096
2012-05-18,3950.451
2012-05-21,4018.207
2012-05-22,4042.595
2012-05-23,4007.662
2012-05-24,4017.216
2012-05-25,4007.269
2012-05-28,4015.096
2012-05-29,4060.968
2012-05-30,3988.639
2012-05-31,3967.469
2012-06-01,3869.61
2012-06-04,3872.408
2012-06-05,3892.098
2012-06-06,3980.412
2012-06-07,4000.23
2012-06-08,3999.555
2012-06-11,3972.827
2012-06-12,4004.996
2012-06-13,3990.838
2012-06-14,4003.981
2012-06-15,4043.276
2012-06-18,4066.403
2012-06-19,4122.104
2012-06-20,4122.388
2012-06-21,4035.192
2012-06-22,4032.803
2012-06-25,3971.959
2012-06-26,3983.876
2012-06-27,4016.697
2012-06-28,3993.225
2012-06-29,4124.232
2012-07-02,4141.66
2012-07-03,4187.81
2012-07-04,4184.527
2012-07-05,4168.821
2012-07-06,4120.305
2012-07-09,4104.282
2012-07-10,4085.397
2012-07-11,4072.344
2012-07-12,4033.063
2012-07-13,4098.66
2012-07-16,4094.545
2012-07-17,4107.601
2012-07-18,4148.787
2012-07-19,4192.959
2012-07-20,4143.844
2012-07-23,4075.765
2012-07-24,4048.614
2012-07-25,4045.98
2012-07-26,4137.868
2012-07-27,4213.826
2012-07-30,4219.154
2012-07-31,4202.091
2012-08-01,4194.658
2012-08-02,4156.47
2012-08-03,4245.608
2012-08-06,4267.88
2012-08-07,4293.83
2012-08-08,4289.529
2012-08-09,4299.138
2012-08-10,4299.751
2012-08-13,4296.374
2012-08-14,4303.369
2012-08-15,4307.196
2012-08-16,4342.581
2012-08-17,4351.749
2012-08-20,4351.339
2012-08-21,4362.487
2012-08-22,4347.142
2012-08-23,4335.073
2012-08-24,4343.912
2012-08-27,4348.052
2012-08-28,4342.3
2012-08-29,4339.685
2012-08-30,4299.14
2012-08-31,4330.672
2012-09-03,4340.416
2012-09-04,4320.787
2012-09-05,4320.316
2012-09-06,4408.741
2012-09-07,4440.822
2012-09-10,4414.247
2012-09-11,4427.773
2012-09-12,4438.14
2012-09-13,4482.947
2012-09-14,4548.408
2012-09-17,4538.06
2012-09-18,4525.528
2012-09-19,4538.131
2012-09-20,4516.065
2012-09-21,4523.042
2012-09-24,4495.295
2012-09-25,4472.337
2012-09-26,4419.839
2012-09-27,4461.688
2012-09-28,4438.204
2012-10-01,4466.571
2012-10-02,4468.731
2012-10-03,4472.162
2012-10-04,4501.503
2012-10-05,4516.893
2012-10-08,4481.323
2012-10-09,4432.155
2012-10-10,4411.345
2012-10-11,4423.624
2012-10-12,4419.506
2012-10-15,4441.746
2012-10-16,4495.697
2012-10-17,4512.073
2012-10-18,4492.875
2012-10-19,4429.627
2012-10-22,4431.638
2012-10-23,4360.901
2012-10-24,4361.116
2012-10-25,4372.121
2012-10-26,4370.498
2012-10-29,4364.307
2012-10-30,4380.95
2012-10-31,4372.011
2012-11-01,4415.654
2012-11-02,4386.418
2012-11-05,4386.902
2012-11-06,4412.528
2012-11-07,4341.781
2012-11-08,4297.323
2012-11-09,4302.577
2012-11-12,4301.184
2012-11-13,4296.766
2012-11-14,4247.646
2012-11-15,4228.501
2012-11-16,4225.088
2012-11-19,4325.714
2012-11-20,4333.576
2012-11-21,4343.328
2012-11-22,4362.859
2012-11-23,4416.033
2012-11-26,4410.346
2012-11-27,4403.293
2012-11-28,4424.213
2012-11-29,4462.714
2012-11-30,4463.139
2012-12-03,4459.05
2012-12-04,4453.053
2012-12-05,4442.84
2012-12-06,4457.524
2012-12-07,4459.583
2012-12-10,4468.028
2012-12-11,4496.018
2012-12-12,4497.445
2012-12-13,4477.408
2012-12-14,4465.398
2012-12-17,4498.009
2012-12-18,4539.743
2012-12-19,4532.081
2012-12-20,4539.732
2012-12-21,4503.742
2012-12-24,4499.489
2012-12-25,4499.415
2012-12-26,4480.353
2012-12-27,4483.48
2012-12-28,4450.26
2012-12-31,4499.828
2013-01-01,4499.981
2013-01-02,4607.017
2013-01-03,4594.166
2013-01-04,4598.873
2013-01-07,4589.262
2013-01-08,4576.946
2013-01-09,4593.299
2013-01-10,4624.757
2013-01-11,4637.865
2013-01-14,4625.562
2013-01-15,4629.093
2013-01-16,4629.016
2013-01-17,4658.324
2013-01-18,4659.116
2013-01-21,4666.139
2013-01-22,4676.459
2013-01-23,4689.813
2013-01-24,4690.459
2013-01-25,4718.405
2013-01-28,4706.963
2013-01-29,4722.129
2013-01-30,4714.876
2013-01-31,4701.714
2013-02-01,4754.051
2013-02-04,4690.387
2013-02-05,4722.891
2013-02-06,4720.86
2013-02-07,4704.12
2013-02-08,4742.013
2013-02-11,4718.059
2013-02-12,4731.804
2013-02-13,4742.472
2013-02-14,4739.762
2013-02-15,4736.602
2013-02-18,4733.051
2013-02-19,4769.293
2013-02-20,4733.891
2013-02-21,4674.08
2013-02-22,4711.379
2013-02-25,4667.372
2013-02-26,4654.449
2013-02-27,4705.266
2013-02-28,4722.416
2013-03-01,4713.987
2013-03-04,4721.576
2013-03-05,4780.416
2013-03-06,4776.064
2013-03-07,4792.813
2013-03-08,4800.903
2013-03-11,4817.07
2013-03-12,4810.593
2013-03-13,4808.435
2013-03-14,4839.334
2013-03-15,4844.721
2013-03-18,4809.146
2013-03-19,4786.035
2013-03-20,4816.081
2013-03-21,4776.653
2013-03-22,4805.404
2013-03-25,4786.22
2013-03-26,4811.036
2013-03-27,4803.181
2013-03-28,4832.808
2013-03-29,4832.808
2013-04-01,4813.219
2013-04-02,4845.677
2013-04-03,4805.662
2013-04-04,4790.216
2013-04-05,4762.89
2013-04-08,4790.826
2013-04-09,4803.334
2013-04-10,4867.646
2013-04-11,4897.954
2013-04-12,4872.855
2013-04-15,4778.194
2013-04-16,4814.328
2013-04-17,4737.527
2013-04-18,4713.44
2013-04-19,4745.641
2013-04-22,4754.708
2013-04-23,4813.998
2013-04-24,4825.699
2013-04-25,4858.355
2013-04-26,4849.541
2013-04-29,4890.447
2013-04-30,4916.098
2013-05-01,4889.769
2013-05-02,4910.604
2013-05-03,4963.633
2013-05-06,4966.769
2013-05-07,4983.226
2013-05-08,5028.585
2013-05-09,5016.664
2013-05-10,5021.454
2013-05-13,5018.638
2013-05-14,5051.124
2013-05-15,5054.475
2013-05-16,5042.118
2013-05-17,5058.238
2013-05-20,5066.015
2013-05-21,5076.006
2013-05-22,5047.869
2013-05-23,5002.656
2013-05-24,5001.682
2013-05-27,5004.026
2013-05-28,5027.777
2013-05-29,4986.165
2013-05-30,5015.957
2013-05-31,4948.499
2013-06-03,4950.698
2013-06-04,4941.24
2013-06-05,4872.306
2013-06-06,4891.85
2013-06-07,4952.264
2013-06-10,4947.898
2013-06-11,4905.508
2013-06-12,4884.316
2013-06-13,4922.497
2013-06-14,4918.968
2013-06-17,4952.035
2013-06-18,4978.523
2013-06-19,4945.439
2013-06-20,4779.279
2013-06-21,4757.261
2013-06-24,4686.488
2013-06-25,4733.7
2013-06-26,4785.019
2013-06-27,4815.537
2013-06-28,4797.165
2013-07-01,4840.827
2013-07-02,4840.804
2013-07-03,4826.491
2013-07-04,4857.298
2013-07-05,4858.556
2013-07-08,4892.148
2013-07-09,4919.725
2013-07-10,4938.584
2013-07-11,5020.579
2013-07-12,5030.083
2013-07-15,5036.689
2013-07-16,5025.943
2013-07-17,5039.032
2013-07-18,5060.677
2013-07-19,5071.295
2013-07-22,5085.352
2013-07-23,5070.427
2013-07-24,5073.174
2013-07-25,5080.907
2013-07-26,5081.242
2013-07-29,5070.14
2013-07-30,5075.782
2013-07-31,5078.734
2013-08-01,5140.296
2013-08-02,5162.039
2013-08-05,5162.287
2013-08-06,5147.784
2013-08-07,5123.439
2013-08-08,5153.648
2013-08-09,5147.94
2013-08-12,5144.883
2013-08-13,5160.229
2013-08-14,5152.54
2013-08-15,5088.882
2013-08-16,5095.399
2013-08-19,5078.13
2013-08-20,5086.48
2013-08-21,5056.705
2013-08-22,5093.404
2013-08-23,5112.685
2013-08-26,5108.385
2013-08-27,5028.888
2013-08-28,5019.307
2013-08-29,5029.524
2013-08-30,4999.791
2013-09-02,5031.894
2013-09-03,5048.261
2013-09-04,5083.377
2013-09-05,5086.558
2013-09-06,5102.721
2013-09-09,5148.415
2013-09-10,5191.012
2013-09-11,5210.201
2013-09-12,5201.177
2013-09-13,5203.077
2013-09-16,5243.896
2013-09-17,5253.74
2013-09-18,5302.757
2013-09-19,5348.577
2013-09-20,5316.367
2013-09-23,5291.579
2013-09-24,5286.056
2013-09-25,5272.798
2013-09-26,5290.942
2013-09-27,5283.911
2013-09-30,5254.585
2013-10-01,5291.765
2013-10-02,5279.275
2013-10-03,5246.626
2013-10-04,5264.902
2013-10-07,5227.07
2013-10-08,5168.625
2013-10-09,5141.527
2013-10-10,5236.69
2013-10-11,5273.873
2013-10-14,5293.118
2013-10-15,5275.777
2013-10-16,5319.927
2013-10-17,5366.075
2013-10-18,5422.284
2013-10-21,5428.329
2013-10-22,5469.73
2013-10-23,5447.291
2013-10-24,5472.432
2013-10-25,5478.96
2013-10-28,5480.345
2013-10-29,5491.311
2013-10-30,5476.86
2013-10-31,5450.787
2013-11-01,5438.944
2013-11-04,5454.977
2013-11-05,5441.226
2013-11-06,5459.218
2013-11-07,5390.922
2013-11-08,5424.032
2013-11-11,5439.104
2013-11-12,5427.943
2013-11-13,5445.795
2013-11-14,5488.117
2013-11-15,5512.13
2013-11-18,5506.269
2013-11-19,5486.443
2013-11-20,5467.209
2013-11-21,5487.141
2013-11-22,5515.78
2013-11-25,5519.071
2013-11-26,5524.432
2013-11-27,5545.021
2013-11-28,5554.059
2013-11-29,5559.515
2013-12-02,5536.57
2013-12-03,5503.638
2013-12-04,5482.215
2013-12-05,5476.765
2013-12-06,5520.316
2013-12-09,5530.723
2013-12-10,5518.12
2013-12-11,5470.976
2013-12-12,5434.619
2013-12-13,5436.736
2013-12-16,5480.089
2013-12-17,5456.99
2013-12-18,5526.724
2013-12-19,5542.016
2013-12-20,5576.679
2013-12-23,5622.471
2013-12-24,5630.318
2013-12-25,5630.366
2013-12-26,5646.663
2013-12-27,5671.882
2013-12-30,5677.367
2013-12-31,5698.846
2014-01-01,5698.967
2014-01-02,5644.395
2014-01-03,5640.741
2014-01-06,5622.554
2014-01-07,5651.804
2014-01-08,5662.055
2014-01-09,5649.952
2014-01-10,5679.78
2014-01-13,5634.101
2014-01-14,5680.269
2014-01-15,5699.176
2014-01-16,5696.192
2014-01-17,5687.974
2014-01-20,5689.374
2014-01-21,5708.045
2014-01-22,5719.489
2014-01-23,5677.925
2014-01-24,5552.212
2014-01-27,5510.794
2014-01-28,5535.597
2014-01-29,5481.844
2014-01-30,5519.948
2014-01-31,5489.298
2014-02-03,5397.78
2014-02-04,5423.503
2014-02-05,5422.301
2014-02-06,5507.656
2014-02-07,5576.192
2014-02-10,5589.697
2014-02-11,5654.969
2014-02-12,5663.279
2014-02-13,5693.501
2014-02-14,5720.246
2014-02-17,5730.298
2014-02-18,5750.367
2014-02-19,5728.771
2014-02-20,5739.855
2014-02-21,5742.99
2014-02-24,5781.895
2014-02-25,5784.08
2014-02-26,5773.859
2014-02-27,5793.695
2014-02-28,5818.247
2014-03-03,5745.116
2014-03-04,5833.911
2014-03-05,5839.622
2014-03-06,5863.927
2014-03-07,5841.186
2014-03-10,5827.525
2014-03-11,5808.879
2014-03-12,5794.084
2014-03-13,5733.522
2014-03-14,5705.892
2014-03-17,5758.673
2014-03-18,5798.413
2014-03-19,5772.423
2014-03-20,5763.794
2014-03-21,5749.358
2014-03-24,5702.828
2014-03-25,5730.972
2014-03-26,5714.398
2014-03-27,5704.605
2014-03-28,5730.239
2014-03-31,5767.102
2014-04-01,5818.246
2014-04-02,5831.566
2014-04-03,5814.695
2014-04-04,5762.972
2014-04-07,5696.598
2014-04-08,5720.796
2014-04-09,5784.172
2014-04-10,5700.589
2014-04-11,5633.903
2014-04-14,5661.439
