Date,KOKUSAI INDEX (WORLD ex JP) GROWTH Standard (Large+Mid Cap)
2005-06-10,2385.621
2005-06-13,2386.428
2005-06-14,2390.38
2005-06-15,2395.407
2005-06-16,2404.508
2005-06-17,2420.541
2005-06-20,2416.234
2005-06-21,2418.301
2005-06-22,2419.543
2005-06-23,2398.942
2005-06-24,2382.299
2005-06-27,2378.274
2005-06-28,2394.745
2005-06-29,2393.902
2005-06-30,2384.426
2005-07-01,2381.162
2005-07-04,2378.746
2005-07-05,2391.608
2005-07-06,2389.446
2005-07-07,2381.346
2005-07-08,2410.289
2005-07-11,2435.561
2005-07-12,2448.109
2005-07-13,2443.917
2005-07-14,2451.567
2005-07-15,2448.159
2005-07-18,2441.663
2005-07-19,2454.634
2005-07-20,2464.879
2005-07-21,2465.651
2005-07-22,2473.335
2005-07-25,2465.072
2005-07-26,2466.629
2005-07-27,2479.064
2005-07-28,2496.928
2005-07-29,2491.869
2005-08-01,2501.934
2005-08-02,2520.888
2005-08-03,2528.616
2005-08-04,2517.787
2005-08-05,2501.141
2005-08-08,2503.598
2005-08-09,2516.252
2005-08-10,2521.393
2005-08-11,2535.121
2005-08-12,2524.516
2005-08-15,2523.667
2005-08-16,2499.378
2005-08-17,2496.349
2005-08-18,2481.306
2005-08-19,2488.871
2005-08-22,2499.652
2005-08-23,2489.056
2005-08-24,2479.439
2005-08-25,2480.134
2005-08-26,2468.408
2005-08-29,2475.952
2005-08-30,2466.43
2005-08-31,2496.053
2005-09-01,2515.971
2005-09-02,2514.842
2005-09-05,2516.651
2005-09-06,2540.486
2005-09-07,2546.338
2005-09-08,2537.209
2005-09-09,2553.928
2005-09-12,2546.434
2005-09-13,2528.61
2005-09-14,2526.646
2005-09-15,2519.557
2005-09-16,2533.726
2005-09-19,2523.613
2005-09-20,2512.529
2005-09-21,2495.03
2005-09-22,2493.616
2005-09-23,2493.139
2005-09-26,2501.517
2005-09-27,2494.727
2005-09-28,2501.917
2005-09-29,2514.607
2005-09-30,2529.763
2005-10-03,2525.632
2005-10-04,2517.474
2005-10-05,2482.902
2005-10-06,2472.792
2005-10-07,2473.901
2005-10-10,2464.422
2005-10-11,2457.521
2005-10-12,2442.749
2005-10-13,2426.378
2005-10-14,2449.376
2005-10-17,2450.702
2005-10-18,2428.969
2005-10-19,2442.849
2005-10-20,2424.237
2005-10-21,2428.187
2005-10-24,2456.15
2005-10-25,2458.707
2005-10-26,2450.503
2005-10-27,2424.478
2005-10-28,2444.53
2005-10-31,2470.785
2005-11-01,2466.458
2005-11-02,2494.701
2005-11-03,2513.879
2005-11-04,2500.568
2005-11-07,2505.47
2005-11-08,2498.28
2005-11-09,2494.666
2005-11-10,2507.637
2005-11-11,2516.847
2005-11-14,2516.236
2005-11-15,2504.222
2005-11-16,2504.18
2005-11-17,2528.578
2005-11-18,2533.976
2005-11-21,2546.235
2005-11-22,2554.424
2005-11-23,2568.547
2005-11-24,2568.389
2005-11-25,2570.209
2005-11-28,2552.71
2005-11-29,2551.522
2005-11-30,2544.068
2005-12-01,2574.967
2005-12-02,2585.222
2005-12-05,2580.174
2005-12-06,2588.8
2005-12-07,2578.667
2005-12-08,2586.737
2005-12-09,2592.001
2005-12-12,2604.599
2005-12-13,2609.386
2005-12-14,2617.339
2005-12-15,2606.572
2005-12-16,2609.299
2005-12-19,2594.324
2005-12-20,2589.493
2005-12-21,2592.797
2005-12-22,2601.048
2005-12-23,2602.958
2005-12-26,2602.958
2005-12-27,2588.982
2005-12-28,2597.289
2005-12-29,2591.542
2005-12-30,2573.738
2006-01-02,2576.847
2006-01-03,2624.04
2006-01-04,2652.896
2006-01-05,2649.609
2006-01-06,2677.903
2006-01-09,2680.579
2006-01-10,2675.605
2006-01-11,2686.852
2006-01-12,2674.155
2006-01-13,2673.866
2006-01-16,2681.679
2006-01-17,2665.88
2006-01-18,2650.493
2006-01-19,2669.859
2006-01-20,2633.68
2006-01-23,2647.966
2006-01-24,2653.052
2006-01-25,2656.535
2006-01-26,2672.684
2006-01-27,2689.169
2006-01-30,2688.935
2006-01-31,2688.6
2006-02-01,2696.229
2006-02-02,2672.165
2006-02-03,2656.606
2006-02-06,2655.492
2006-02-07,2632.063
2006-02-08,2640.634
2006-02-09,2645.971
2006-02-10,2641.021
2006-02-13,2631.464
2006-02-14,2644.794
2006-02-15,2654.612
2006-02-16,2670.62
2006-02-17,2670.803
2006-02-20,2678.633
2006-02-21,2670.946
2006-02-22,2680.687
2006-02-23,2677.889
2006-02-24,2679.061
2006-02-27,2690.14
2006-02-28,2664.753
2006-03-01,2692.066
2006-03-02,2692.055
2006-03-03,2692.61
2006-03-06,2683.346
2006-03-07,2659.956
2006-03-08,2658.168
2006-03-09,2658.087
2006-03-10,2670.403
2006-03-13,2686.252
2006-03-14,2712.286
2006-03-15,2725.379
2006-03-16,2733.368
2006-03-17,2736.825
2006-03-20,2736.778
2006-03-21,2719.8
2006-03-22,2731.047
2006-03-23,2720.059
2006-03-24,2731.879
2006-03-27,2724.331
2006-03-28,2716.278
2006-03-29,2726.68
2006-03-30,2747.37
2006-03-31,2730.551
2006-04-03,2744.001
2006-04-04,2758.898
2006-04-05,2774.453
2006-04-06,2777.102
2006-04-07,2749.662
2006-04-10,2754.707
2006-04-11,2734.033
2006-04-12,2730.887
2006-04-13,2736.986
2006-04-14,2736.986
2006-04-17,2746.785
2006-04-18,2774.886
2006-04-19,2796.55
2006-04-20,2793.451
2006-04-21,2800.139
2006-04-24,2792.857
2006-04-25,2787.775
2006-04-26,2798.175
2006-04-27,2803.461
2006-04-28,2795.982
2006-05-01,2798.204
2006-05-02,2815.826
2006-05-03,2797.844
2006-05-04,2814.709
2006-05-05,2845.068
2006-05-08,2844.79
2006-05-09,2854.526
2006-05-10,2849.18
2006-05-11,2826.619
2006-05-12,2792.496
2006-05-15,2767.42
2006-05-16,2765.984
2006-05-17,2712.848
2006-05-18,2696.005
2006-05-19,2689.406
2006-05-22,2660.529
2006-05-23,2680.704
2006-05-24,2662.073
2006-05-25,2697.071
2006-05-26,2721.713
2006-05-29,2727.745
2006-05-30,2690.507
2006-05-31,2702.719
2006-06-01,2725.214
2006-06-02,2740.477
2006-06-05,2702.697
2006-06-06,2665.238
2006-06-07,2650.893
2006-06-08,2608.249
2006-06-09,2620.009
2006-06-12,2580.644
2006-06-13,2539.145
2006-06-14,2558.637
2006-06-15,2621.339
2006-06-16,2612.786
2006-06-19,2593.838
2006-06-20,2598.365
2006-06-21,2628.714
2006-06-22,2617.941
2006-06-23,2618.267
2006-06-26,2623.788
2006-06-27,2604.408
2006-06-28,2605.175
2006-06-29,2664.678
2006-06-30,2699.574
2006-07-03,2717.751
2006-07-04,2721.629
2006-07-05,2682.893
2006-07-06,2695.454
2006-07-07,2685.443
2006-07-10,2678.614
2006-07-11,2679.362
2006-07-12,2659.251
2006-07-13,2622.918
2006-07-14,2595.455
2006-07-17,2575.687
2006-07-18,2571.367
2006-07-19,2624.772
2006-07-20,2614.054
2006-07-21,2589.753
2006-07-24,2630.138
2006-07-25,2646.845
2006-07-26,2645.938
2006-07-27,2654.658
2006-07-28,2680.966
2006-07-31,2678.381
2006-08-01,2658.466
2006-08-02,2687.489
2006-08-03,2678.682
2006-08-04,2691.304
2006-08-07,2673.149
2006-08-08,2665.338
2006-08-09,2671.368
2006-08-10,2663.097
2006-08-11,2656.313
2006-08-14,2663.535
2006-08-15,2700.796
2006-08-16,2732.708
2006-08-17,2738.961
2006-08-18,2736.252
2006-08-21,2738.494
2006-08-22,2734.567
2006-08-23,2718.88
2006-08-24,2719.96
2006-08-25,2718.637
2006-08-28,2734.6
2006-08-29,2740.137
2006-08-30,2758.196
2006-08-31,2755.742
2006-09-01,2771.243
2006-09-04,2781.049
2006-09-05,2777.658
2006-09-06,2740.112
2006-09-07,2715.122
2006-09-08,2716.89
2006-09-11,2709.16
2006-09-12,2740.646
2006-09-13,2750.218
2006-09-14,2751.791
2006-09-15,2749.527
2006-09-18,2758.345
2006-09-19,2747.274
2006-09-20,2764.054
2006-09-21,2760.683
2006-09-22,2746.82
2006-09-25,2754.611
2006-09-26,2777.115
2006-09-27,2792.336
2006-09-28,2797.488
2006-09-29,2789.521
2006-10-02,2785.221
2006-10-03,2779.079
2006-10-04,2801.928
2006-10-05,2819.503
2006-10-06,2804.654
2006-10-09,2811.101
2006-10-10,2816.696
2006-10-11,2811.902
2006-10-12,2838.159
2006-10-13,2844.094
2006-10-16,2857.057
2006-10-17,2839.436
2006-10-18,2847.11
2006-10-19,2860.74
2006-10-20,2866.541
2006-10-23,2877.704
2006-10-24,2878.276
2006-10-25,2894.601
2006-10-26,2910.973
2006-10-27,2894.0
2006-10-30,2892.573
2006-10-31,2897.552
2006-11-01,2884.985
2006-11-02,2882.323
2006-11-03,2878.839
2006-11-06,2912.314
2006-11-07,2931.42
2006-11-08,2927.52
2006-11-09,2920.753
2006-11-10,2927.143
2006-11-13,2926.293
2006-11-14,2937.694
2006-11-15,2953.444
2006-11-16,2958.002
2006-11-17,2950.06
2006-11-20,2952.759
2006-11-21,2962.572
2006-11-22,2982.409
2006-11-23,2982.69
2006-11-24,2982.459
2006-11-27,2939.613
2006-11-28,2942.885
2006-11-29,2976.203
2006-11-30,2980.646
2006-12-01,2972.481
2006-12-04,2999.54
2006-12-05,3012.929
2006-12-06,3012.866
2006-12-07,3009.011
2006-12-08,3013.188
2006-12-11,3010.088
2006-12-12,3008.63
2006-12-13,3016.113
2006-12-14,3035.514
2006-12-15,3031.67
2006-12-18,3020.367
2006-12-19,3022.291
2006-12-20,3025.19
2006-12-21,3012.072
2006-12-22,2997.044
2006-12-25,2997.044
2006-12-26,2999.484
2006-12-27,3023.007
2006-12-28,3024.625
2006-12-29,3020.594
2007-01-01,3020.594
2007-01-02,3044.157
2007-01-03,3030.956
2007-01-04,3021.713
2007-01-05,2994.343
2007-01-08,2999.739
2007-01-09,3004.09
2007-01-10,3000.476
2007-01-11,3033.304
2007-01-12,3056.794
2007-01-15,3066.267
2007-01-16,3060.472
2007-01-17,3060.132
2007-01-18,3047.707
2007-01-19,3060.168
2007-01-22,3047.036
2007-01-23,3060.291
2007-01-24,3080.842
2007-01-25,3058.872
2007-01-26,3041.328
2007-01-29,3045.901
2007-01-30,3061.982
2007-01-31,3072.135
2007-02-01,3098.094
2007-02-02,3103.961
2007-02-05,3097.532
2007-02-06,3104.993
2007-02-07,3123.107
2007-02-08,3114.738
2007-02-09,3102.035
2007-02-12,3083.344
2007-02-13,3102.816
2007-02-14,3142.718
2007-02-15,3152.39
2007-02-16,3146.164
2007-02-19,3152.336
2007-02-20,3155.471
2007-02-21,3146.318
2007-02-22,3149.413
2007-02-23,3153.386
2007-02-26,3152.452
2007-02-27,3054.445
2007-02-28,3040.818
2007-03-01,3019.477
2007-03-02,2994.954
2007-03-05,2952.404
2007-03-06,2993.915
2007-03-07,3004.991
2007-03-08,3029.999
2007-03-09,3033.859
2007-03-12,3044.776
2007-03-13,3000.327
2007-03-14,2984.086
2007-03-15,3018.261
2007-03-16,3022.145
2007-03-19,3057.956
2007-03-20,3075.939
2007-03-21,3114.396
2007-03-22,3134.453
2007-03-23,3134.155
2007-03-26,3130.999
2007-03-27,3117.02
2007-03-28,3097.384
2007-03-29,3112.904
2007-03-30,3112.92
2007-04-02,3127.698
2007-04-03,3161.691
2007-04-04,3173.8
2007-04-05,3186.597
2007-04-06,3186.597
2007-04-09,3181.317
2007-04-10,3202.102
2007-04-11,3187.571
2007-04-12,3201.765
2007-04-13,3217.609
2007-04-16,3254.522
2007-04-17,3262.732
2007-04-18,3255.061
2007-04-19,3248.383
2007-04-20,3278.651
2007-04-23,3274.75
2007-04-24,3268.127
2007-04-25,3295.561
2007-04-26,3290.042
2007-04-27,3288.239
2007-04-30,3270.648
2007-05-01,3268.046
2007-05-02,3293.342
2007-05-03,3301.136
2007-05-04,3322.122
2007-05-07,3330.92
2007-05-08,3310.193
2007-05-09,3324.055
2007-05-10,3286.565
2007-05-11,3307.966
2007-05-14,3304.077
2007-05-15,3306.252
2007-05-16,3320.345
2007-05-17,3316.315
2007-05-18,3339.891
2007-05-21,3339.734
2007-05-22,3340.378
2007-05-23,3350.944
2007-05-24,3315.47
2007-05-25,3327.743
2007-05-28,3329.753
2007-05-29,3339.104
2007-05-30,3348.624
2007-05-31,3367.289
2007-06-01,3383.812
2007-06-04,3395.508
2007-06-05,3382.568
2007-06-06,3339.507
2007-06-07,3286.057
2007-06-08,3294.138
2007-06-11,3306.13
2007-06-12,3280.669
2007-06-13,3310.836
2007-06-14,3345.817
2007-06-15,3384.071
2007-06-18,3382.141
2007-06-19,3379.757
2007-06-20,3364.395
2007-06-21,3363.486
2007-06-22,3342.877
2007-06-25,3330.99
2007-06-26,3315.081
2007-06-27,3323.456
2007-06-28,3341.955
2007-06-29,3352.478
2007-07-02,3381.752
2007-07-03,3400.223
2007-07-04,3409.41
2007-07-05,3409.559
2007-07-06,3429.175
2007-07-09,3437.695
2007-07-10,3408.845
2007-07-11,3421.512
2007-07-12,3473.186
2007-07-13,3485.02
2007-07-16,3481.11
2007-07-17,3479.364
2007-07-18,3465.241
2007-07-19,3495.4
2007-07-20,3466.035
2007-07-23,3476.295
2007-07-24,3425.233
2007-07-25,3404.589
2007-07-26,3325.156
2007-07-27,3278.255
2007-07-30,3301.685
2007-07-31,3304.095
2007-08-01,3288.134
2007-08-02,3313.086
2007-08-03,3264.71
2007-08-06,3284.215
2007-08-07,3299.799
2007-08-08,3365.035
2007-08-09,3287.89
2007-08-10,3243.33
2007-08-13,3265.233
2007-08-14,3210.417
2007-08-15,3159.303
2007-08-16,3090.119
2007-08-17,3152.771
2007-08-20,3173.409
2007-08-21,3182.717
2007-08-22,3234.552
2007-08-23,3248.242
2007-08-24,3283.619
2007-08-27,3277.043
2007-08-28,3215.043
2007-08-29,3263.343
2007-08-30,3278.945
2007-08-31,3323.8
2007-09-03,3325.86
2007-09-04,3353.462
2007-09-05,3321.143
2007-09-06,3341.516
2007-09-07,3290.512
2007-09-10,3276.458
2007-09-11,3330.942
2007-09-12,3341.622
2007-09-13,3365.222
2007-09-14,3353.366
2007-09-17,3323.741
2007-09-18,3391.184
2007-09-19,3447.703
2007-09-20,3449.789
2007-09-21,3468.623
2007-09-24,3473.057
2007-09-25,3466.096
2007-09-26,3484.16
2007-09-27,3508.555
2007-09-28,3516.809
2007-10-01,3553.566
2007-10-02,3548.163
2007-10-03,3536.772
2007-10-04,3535.197
2007-10-05,3576.974
2007-10-08,3564.725
2007-10-09,3590.833
2007-10-10,3608.937
2007-10-11,3616.113
2007-10-12,3624.807
2007-10-15,3599.221
2007-10-16,3565.046
2007-10-17,3592.599
2007-10-18,3600.271
2007-10-19,3533.39
2007-10-22,3507.046
2007-10-23,3561.14
2007-10-24,3546.899
2007-10-25,3571.926
2007-10-26,3616.322
2007-10-29,3643.342
2007-10-30,3622.679
2007-10-31,3669.451
2007-11-01,3611.962
2007-11-02,3620.664
2007-11-05,3597.51
2007-11-06,3641.396
2007-11-07,3602.433
2007-11-08,3584.588
2007-11-09,3520.03
2007-11-12,3459.016
2007-11-13,3520.615
2007-11-14,3529.717
2007-11-15,3479.35
2007-11-16,3483.398
2007-11-19,3426.086
2007-11-20,3462.388
2007-11-21,3399.274
2007-11-22,3414.577
2007-11-23,3460.182
2007-11-26,3430.127
2007-11-27,3442.752
2007-11-28,3521.755
2007-11-29,3537.157
2007-11-30,3547.258
2007-12-03,3529.396
2007-12-04,3509.593
2007-12-05,3551.895
2007-12-06,3577.325
2007-12-07,3591.843
2007-12-10,3617.63
2007-12-11,3565.91
2007-12-12,3582.501
2007-12-13,3543.04
2007-12-14,3505.128
2007-12-17,3435.417
2007-12-18,3443.939
2007-12-19,3440.748
2007-12-20,3458.531
2007-12-21,3520.569
2007-12-24,3544.318
2007-12-25,3544.318
2007-12-26,3556.68
2007-12-27,3539.148
2007-12-28,3553.635
2007-12-31,3532.663
2008-01-01,3532.663
2008-01-02,3499.805
2008-01-03,3493.795
2008-01-04,3411.233
2008-01-07,3391.978
2008-01-08,3373.88
2008-01-09,3375.126
2008-01-10,3379.547
2008-01-11,3338.304
2008-01-14,3377.824
2008-01-15,3290.947
2008-01-16,3231.365
2008-01-17,3181.361
2008-01-18,3167.873
2008-01-21,3074.898
2008-01-22,3079.8
2008-01-23,3068.676
2008-01-24,3173.679
2008-01-25,3166.348
2008-01-28,3180.904
2008-01-29,3204.114
2008-01-30,3188.162
2008-01-31,3224.22
2008-02-01,3281.628
2008-02-04,3271.479
2008-02-05,3161.938
2008-02-06,3148.577
2008-02-07,3122.536
2008-02-08,3140.493
2008-02-11,3152.544
2008-02-12,3206.995
2008-02-13,3232.623
2008-02-14,3225.507
2008-02-15,3204.993
2008-02-18,3221.069
2008-02-19,3236.199
2008-02-20,3230.546
2008-02-21,3232.608
2008-02-22,3236.459
2008-02-25,3283.619
2008-02-26,3320.661
2008-02-27,3344.66
2008-02-28,3322.495
2008-02-29,3255.095
2008-03-03,3237.804
2008-03-04,3220.149
2008-03-05,3260.534
2008-03-06,3227.026
2008-03-07,3189.523
2008-03-10,3135.547
2008-03-11,3191.737
2008-03-12,3212.038
2008-03-13,3221.617
2008-03-14,3183.96
2008-03-17,3106.742
2008-03-18,3207.603
2008-03-19,3134.001
2008-03-20,3124.788
2008-03-21,3124.788
2008-03-24,3164.252
2008-03-25,3234.592
2008-03-26,3236.703
2008-03-27,3231.239
2008-03-28,3210.353
2008-03-31,3224.784
2008-04-01,3291.516
2008-04-02,3306.815
2008-04-03,3316.638
2008-04-04,3344.164
2008-04-07,3355.865
2008-04-08,3334.763
2008-04-09,3320.127
2008-04-10,3334.971
2008-04-11,3281.43
2008-04-14,3270.193
2008-04-15,3284.791
2008-04-16,3369.73
2008-04-17,3351.207
2008-04-18,3399.308
2008-04-21,3418.763
2008-04-22,3399.385
2008-04-23,3414.075
2008-04-24,3401.639
2008-04-25,3422.787
2008-04-28,3423.912
2008-04-29,3392.987
2008-04-30,3395.262
2008-05-01,3417.843
2008-05-02,3443.667
2008-05-05,3448.28
2008-05-06,3471.789
2008-05-07,3442.823
2008-05-08,3465.806
2008-05-09,3443.792
2008-05-12,3475.713
2008-05-13,3480.112
2008-05-14,3490.513
2008-05-15,3527.262
2008-05-16,3552.984
2008-05-19,3567.617
2008-05-20,3534.245
2008-05-21,3501.173
2008-05-22,3505.182
2008-05-23,3465.268
2008-05-26,3461.447
2008-05-27,3467.339
2008-05-28,3488.024
2008-05-29,3493.66
2008-05-30,3505.398
2008-06-02,3480.057
2008-06-03,3474.909
2008-06-04,3463.86
2008-06-05,3503.876
2008-06-06,3452.981
2008-06-09,3454.127
2008-06-10,3407.973
2008-06-11,3365.277
2008-06-12,3362.02
2008-06-13,3393.017
2008-06-16,3409.281
2008-06-17,3416.372
2008-06-18,3392.573
2008-06-19,3394.348
2008-06-20,3345.86
2008-06-23,3343.208
2008-06-24,3322.194
2008-06-25,3337.178
2008-06-26,3274.149
2008-06-27,3269.519
2008-06-30,3280.612
2008-07-01,3258.294
2008-07-02,3203.202
2008-07-03,3189.555
2008-07-04,3178.24
2008-07-07,3180.8
2008-07-08,3183.157
2008-07-09,3172.739
2008-07-10,3170.065
2008-07-11,3141.112
2008-07-14,3149.246
2008-07-15,3118.553
2008-07-16,3143.356
2008-07-17,3181.943
2008-07-18,3175.571
2008-07-21,3196.909
2008-07-22,3199.263
2008-07-23,3198.18
2008-07-24,3137.832
2008-07-25,3155.464
2008-07-28,3129.176
2008-07-29,3152.063
2008-07-30,3202.728
2008-07-31,3183.056
2008-08-01,3141.804
2008-08-04,3112.812
2008-08-05,3150.896
2008-08-06,3176.806
2008-08-07,3149.307
2008-08-08,3157.795
2008-08-11,3170.085
2008-08-12,3149.578
2008-08-13,3134.203
2008-08-14,3154.403
2008-08-15,3139.08
2008-08-18,3118.609
2008-08-19,3084.057
2008-08-20,3109.359
2008-08-21,3124.978
2008-08-22,3151.436
2008-08-25,3110.263
2008-08-26,3109.875
2008-08-27,3133.137
2008-08-28,3163.966
2008-08-29,3138.223
2008-09-01,3118.971
2008-09-02,3091.02
2008-09-03,3044.104
2008-09-04,2958.842
2008-09-05,2925.882
2008-09-08,2963.29
2008-09-09,2884.486
2008-09-10,2891.088
2008-09-11,2903.451
2008-09-12,2961.866
2008-09-15,2864.824
2008-09-16,2856.413
2008-09-17,2768.994
2008-09-18,2833.015
2008-09-19,2958.094
2008-09-22,2908.905
2008-09-23,2866.473
2008-09-24,2853.086
2008-09-25,2888.193
2008-09-26,2853.131
2008-09-29,2646.431
2008-09-30,2703.164
2008-10-01,2681.801
2008-10-02,2557.659
2008-10-03,2555.828
2008-10-06,2391.538
2008-10-07,2332.887
2008-10-08,2271.753
2008-10-09,2179.625
2008-10-10,2076.041
2008-10-13,2305.242
2008-10-14,2308.721
2008-10-15,2120.625
2008-10-16,2116.587
2008-10-17,2150.691
2008-10-20,2230.336
2008-10-21,2169.735
2008-10-22,2031.208
2008-10-23,2018.513
2008-10-24,1941.553
2008-10-27,1876.127
2008-10-28,2026.204
2008-10-29,2092.189
2008-10-30,2146.894
2008-10-31,2173.292
2008-11-03,2182.645
2008-11-04,2279.453
2008-11-05,2202.821
2008-11-06,2073.881
2008-11-07,2117.383
2008-11-10,2118.49
2008-11-11,2033.678
2008-11-12,1944.152
2008-11-13,2013.833
2008-11-14,1971.647
2008-11-17,1918.546
2008-11-18,1932.266
2008-11-19,1845.121
2008-11-20,1733.075
2008-11-21,1786.915
2008-11-24,1917.874
2008-11-25,1928.475
2008-11-26,1965.476
2008-11-27,1981.294
2008-11-28,1996.118
2008-12-01,1850.278
2008-12-02,1888.654
2008-12-03,1916.08
2008-12-04,1880.16
2008-12-05,1886.164
2008-12-08,1984.544
2008-12-09,1969.878
2008-12-10,1993.349
2008-12-11,1974.815
2008-12-12,1969.577
2008-12-15,1980.224
2008-12-16,2043.717
2008-12-17,2068.737
2008-12-18,2058.683
2008-12-19,2029.461
2008-12-22,1993.388
2008-12-23,1984.209
2008-12-24,1989.503
2008-12-25,1989.503
2008-12-26,1995.698
2008-12-29,2010.204
2008-12-30,2043.713
2008-12-31,2053.865
2009-01-01,2053.865
2009-01-02,2119.412
2009-01-05,2127.52
2009-01-06,2142.828
2009-01-07,2113.869
2009-01-08,2117.077
2009-01-09,2074.721
2009-01-12,2022.684
2009-01-13,2007.066
2009-01-14,1941.713
2009-01-15,1943.538
2009-01-16,1977.11
2009-01-19,1967.098
2009-01-20,1888.047
2009-01-21,1921.882
2009-01-22,1905.868
2009-01-23,1905.882
2009-01-26,1947.645
2009-01-27,1964.476
2009-01-28,2015.411
2009-01-29,1968.333
2009-01-30,1932.049
2009-02-02,1914.92
2009-02-03,1956.985
2009-02-04,1966.387
2009-02-05,1989.196
2009-02-06,2031.741
2009-02-09,2046.523
2009-02-10,1980.051
2009-02-11,1972.07
2009-02-12,1966.442
2009-02-13,1972.291
2009-02-16,1958.047
2009-02-17,1887.755
2009-02-18,1884.056
2009-02-19,1884.305
2009-02-20,1852.318
2009-02-23,1812.527
2009-02-24,1838.033
2009-02-25,1820.214
2009-02-26,1811.81
2009-02-27,1785.998
2009-03-02,1701.758
2009-03-03,1689.019
2009-03-04,1737.639
2009-03-05,1688.481
2009-03-06,1686.697
2009-03-09,1666.818
2009-03-10,1752.069
2009-03-11,1762.097
2009-03-12,1798.289
2009-03-13,1817.935
2009-03-16,1830.224
2009-03-17,1857.901
2009-03-18,1868.624
2009-03-19,1899.07
2009-03-20,1878.712
2009-03-23,1964.9
2009-03-24,1951.047
2009-03-25,1958.262
2009-03-26,1991.864
2009-03-27,1945.908
2009-03-30,1885.454
2009-03-31,1922.79
2009-04-01,1940.661
2009-04-02,2017.575
2009-04-03,2014.657
2009-04-06,2001.425
2009-04-07,1963.818
2009-04-08,1977.926
2009-04-09,2019.529
2009-04-10,2019.529
2009-04-13,2026.739
2009-04-14,2016.689
2009-04-15,2018.804
2009-04-16,2051.499
2009-04-17,2054.048
2009-04-20,1987.078
2009-04-21,2008.014
2009-04-22,2009.7
2009-04-23,2022.216
2009-04-24,2071.418
2009-04-27,2058.678
2009-04-28,2041.634
2009-04-29,2089.522
2009-04-30,2100.802
2009-05-01,2107.348
2009-05-04,2164.607
2009-05-05,2164.253
2009-05-06,2183.145
2009-05-07,2172.763
2009-05-08,2204.088
2009-05-11,2187.2
2009-05-12,2190.828
2009-05-13,2145.723
2009-05-14,2153.046
2009-05-15,2151.589
2009-05-18,2194.05
2009-05-19,2218.724
2009-05-20,2236.854
2009-05-21,2196.596
2009-05-22,2207.141
2009-05-25,2211.059
2009-05-26,2249.588
2009-05-27,2234.814
2009-05-28,2244.356
2009-05-29,2277.754
2009-06-01,2339.159
2009-06-02,2355.71
2009-06-03,2317.8
2009-06-04,2322.408
2009-06-05,2318.821
2009-06-08,2298.495
2009-06-09,2319.735
2009-06-10,2328.857
2009-06-11,2347.774
2009-06-12,2338.047
2009-06-15,2275.154
2009-06-16,2260.797
2009-06-17,2243.669
2009-06-18,2259.726
2009-06-19,2275.581
2009-06-22,2211.329
2009-06-23,2215.579
2009-06-24,2249.738
2009-06-25,2266.666
2009-06-26,2278.697
2009-06-29,2295.691
2009-06-30,2277.146
2009-07-01,2300.571
2009-07-02,2240.628
2009-07-03,2237.599
2009-07-06,2221.247
2009-07-07,2195.297
2009-07-08,2184.868
2009-07-09,2199.259
2009-07-10,2187.321
2009-07-13,2220.091
2009-07-14,2242.307
2009-07-15,2310.488
2009-07-16,2332.568
2009-07-17,2343.522
2009-07-20,2376.972
2009-07-21,2392.201
2009-07-22,2393.302
2009-07-23,2441.193
2009-07-24,2439.05
2009-07-27,2442.972
2009-07-28,2433.575
2009-07-29,2423.184
2009-07-30,2456.99
2009-07-31,2464.865
2009-08-03,2510.717
2009-08-04,2508.236
2009-08-05,2488.237
2009-08-06,2477.54
2009-08-07,2487.15
2009-08-10,2473.026
2009-08-11,2449.102
2009-08-12,2475.004
2009-08-13,2499.796
2009-08-14,2476.553
2009-08-17,2410.809
2009-08-18,2440.111
2009-08-19,2453.489
2009-08-20,2480.812
2009-08-21,2524.485
2009-08-24,2532.527
2009-08-25,2533.804
2009-08-26,2521.455
2009-08-27,2517.709
2009-08-28,2536.866
2009-08-31,2514.609
2009-09-01,2477.55
2009-09-02,2469.244
2009-09-03,2484.028
2009-09-04,2515.698
2009-09-07,2538.832
2009-09-08,2572.026
2009-09-09,2589.751
2009-09-10,2609.039
2009-09-11,2623.948
2009-09-14,2624.549
2009-09-15,2629.297
2009-09-16,2669.956
2009-09-17,2676.502
2009-09-18,2667.424
2009-09-21,2654.175
2009-09-22,2679.074
2009-09-23,2667.528
2009-09-24,2627.082
2009-09-25,2611.399
2009-09-28,2640.889
2009-09-29,2639.283
2009-09-30,2642.505
2009-10-01,2587.076
2009-10-02,2563.196
2009-10-05,2586.599
2009-10-06,2639.161
2009-10-07,2640.428
2009-10-08,2676.34
2009-10-09,2682.526
2009-10-12,2696.082
2009-10-13,2689.679
2009-10-14,2737.259
2009-10-15,2749.936
2009-10-16,2733.962
2009-10-19,2769.456
2009-10-20,2758.041
2009-10-21,2755.221
2009-10-22,2754.26
2009-10-23,2735.855
2009-10-26,2706.679
2009-10-27,2688.698
2009-10-28,2633.096
2009-10-29,2680.857
2009-10-30,2626.285
2009-11-02,2639.538
2009-11-03,2627.879
2009-11-04,2660.655
2009-11-05,2695.963
2009-11-06,2706.503
2009-11-09,2769.116
2009-11-10,2766.232
2009-11-11,2779.151
2009-11-12,2759.489
2009-11-13,2775.021
2009-11-16,2818.889
2009-11-17,2808.102
2009-11-18,2810.245
2009-11-19,2765.32
2009-11-20,2750.63
2009-11-23,2800.305
2009-11-24,2789.55
