Date,SWITZERLAND MID GROWTH Mid Cap
2005-11-10,599.462
2005-11-11,598.757
2005-11-14,595.126
2005-11-15,591.365
2005-11-16,586.295
2005-11-17,595.976
2005-11-18,599.259
2005-11-21,604.281
2005-11-22,601.542
2005-11-23,607.335
2005-11-24,603.708
2005-11-25,604.683
2005-11-28,599.525
2005-11-29,598.343
2005-11-30,600.509
2005-12-01,607.036
2005-12-02,606.835
2005-12-05,615.359
2005-12-06,616.398
2005-12-07,613.851
2005-12-08,616.505
2005-12-09,617.938
2005-12-12,622.86
2005-12-13,618.075
2005-12-14,622.81
2005-12-15,614.052
2005-12-16,619.422
2005-12-19,618.871
2005-12-20,613.563
2005-12-21,611.279
2005-12-22,610.021
2005-12-23,612.716
2005-12-26,612.716
2005-12-27,614.404
2005-12-28,617.93
2005-12-29,619.277
2005-12-30,618.14
2006-01-02,618.14
2006-01-03,632.877
2006-01-04,637.6
2006-01-05,634.309
2006-01-06,644.225
2006-01-09,644.04
2006-01-10,639.349
2006-01-11,647.146
2006-01-12,643.163
2006-01-13,647.083
2006-01-16,652.322
2006-01-17,644.887
2006-01-18,643.663
2006-01-19,646.373
2006-01-20,646.042
2006-01-23,655.38
2006-01-24,647.38
2006-01-25,650.248
2006-01-26,654.684
2006-01-27,655.257
2006-01-30,648.583
2006-01-31,648.083
2006-02-01,655.007
2006-02-02,649.397
2006-02-03,643.184
2006-02-06,638.494
2006-02-07,639.646
2006-02-08,641.931
2006-02-09,646.864
2006-02-10,645.831
2006-02-13,641.106
2006-02-14,635.286
2006-02-15,639.531
2006-02-16,651.459
2006-02-17,659.203
2006-02-20,659.278
2006-02-21,661.646
2006-02-22,661.439
2006-02-23,661.322
2006-02-24,657.946
2006-02-27,653.372
2006-02-28,651.843
2006-03-01,657.609
2006-03-02,665.16
2006-03-03,666.228
2006-03-06,671.568
2006-03-07,657.747
2006-03-08,648.602
2006-03-09,653.581
2006-03-10,653.117
2006-03-13,655.45
2006-03-14,665.859
2006-03-15,670.443
2006-03-16,678.549
2006-03-17,681.981
2006-03-20,682.891
2006-03-21,670.514
2006-03-22,671.026
2006-03-23,662.785
2006-03-24,668.773
2006-03-27,665.842
2006-03-28,676.979
2006-03-29,672.895
2006-03-30,684.648
2006-03-31,672.214
2006-04-03,680.245
2006-04-04,685.571
2006-04-05,692.38
2006-04-06,689.606
2006-04-07,686.659
2006-04-10,674.861
2006-04-11,668.178
2006-04-12,664.089
2006-04-13,664.48
2006-04-14,664.48
2006-04-17,676.552
2006-04-18,675.686
2006-04-19,686.945
2006-04-20,689.187
2006-04-21,694.667
2006-04-24,700.159
2006-04-25,699.202
2006-04-26,707.918
2006-04-27,713.545
2006-04-28,721.98
2006-05-01,726.272
2006-05-02,725.68
2006-05-03,727.689
2006-05-04,737.716
2006-05-05,752.345
2006-05-08,762.918
2006-05-09,765.025
2006-05-10,762.305
2006-05-11,766.061
2006-05-12,756.896
2006-05-15,737.139
2006-05-16,733.511
2006-05-17,716.662
2006-05-18,705.663
2006-05-19,695.359
2006-05-22,682.253
2006-05-23,703.805
2006-05-24,690.647
2006-05-25,690.647
2006-05-26,703.87
2006-05-29,711.883
2006-05-30,703.476
2006-05-31,706.505
2006-06-01,705.46
2006-06-02,723.882
2006-06-05,725.235
2006-06-06,694.208
2006-06-07,690.076
2006-06-08,664.382
2006-06-09,676.118
2006-06-12,663.771
2006-06-13,645.919
2006-06-14,653.695
2006-06-15,670.856
2006-06-16,670.44
2006-06-19,666.266
2006-06-20,669.244
2006-06-21,670.503
2006-06-22,664.408
2006-06-23,661.732
2006-06-26,665.567
2006-06-27,669.471
2006-06-28,664.163
2006-06-29,676.505
2006-06-30,700.718
2006-07-03,710.378
2006-07-04,709.559
2006-07-05,696.471
2006-07-06,703.68
2006-07-07,699.525
2006-07-10,703.467
2006-07-11,697.403
2006-07-12,697.971
2006-07-13,688.49
2006-07-14,677.133
2006-07-17,661.964
2006-07-18,655.444
2006-07-19,668.963
2006-07-20,676.176
2006-07-21,670.891
2006-07-24,675.298
2006-07-25,674.624
2006-07-26,681.299
2006-07-27,696.985
2006-07-28,712.461
2006-07-31,713.229
2006-08-01,710.661
2006-08-02,716.008
2006-08-03,706.763
2006-08-04,718.088
2006-08-07,706.145
2006-08-08,702.463
2006-08-09,711.026
2006-08-10,692.569
2006-08-11,694.376
2006-08-14,702.788
2006-08-15,713.44
2006-08-16,724.571
2006-08-17,728.285
2006-08-18,721.381
2006-08-21,725.053
2006-08-22,720.355
2006-08-23,717.691
2006-08-24,721.93
2006-08-25,716.402
2006-08-28,719.445
2006-08-29,724.909
2006-08-30,733.525
2006-08-31,732.075
2006-09-01,738.075
2006-09-04,746.547
2006-09-05,739.83
2006-09-06,733.306
2006-09-07,720.422
2006-09-08,720.588
2006-09-11,719.911
2006-09-12,726.934
2006-09-13,730.02
2006-09-14,731.869
2006-09-15,717.913
2006-09-18,726.097
2006-09-19,726.43
2006-09-20,733.226
2006-09-21,748.189
2006-09-22,750.54
2006-09-25,742.999
2006-09-26,749.82
2006-09-27,753.757
2006-09-28,755.121
2006-09-29,757.11
2006-10-02,762.227
2006-10-03,760.461
2006-10-04,762.084
2006-10-05,766.184
2006-10-06,757.588
2006-10-09,754.4
2006-10-10,757.084
2006-10-11,757.29
2006-10-12,761.47
2006-10-13,763.499
2006-10-16,765.843
2006-10-17,762.374
2006-10-18,764.318
2006-10-19,777.514
2006-10-20,784.204
2006-10-23,776.309
2006-10-24,772.796
2006-10-25,790.979
2006-10-26,794.0
2006-10-27,796.691
2006-10-30,791.034
2006-10-31,795.039
2006-11-01,799.47
2006-11-02,794.045
2006-11-03,788.842
2006-11-06,791.361
2006-11-07,802.929
2006-11-08,796.969
2006-11-09,801.685
2006-11-10,805.153
2006-11-13,804.022
2006-11-14,803.352
2006-11-15,809.19
2006-11-16,811.85
2006-11-17,809.643
2006-11-20,808.229
2006-11-21,813.885
2006-11-22,823.598
2006-11-23,825.838
2006-11-24,823.287
2006-11-27,817.126
2006-11-28,809.422
2006-11-29,822.442
2006-11-30,822.906
2006-12-01,826.723
2006-12-04,833.477
2006-12-05,834.643
2006-12-06,846.465
2006-12-07,855.604
2006-12-08,853.917
2006-12-11,850.737
2006-12-12,847.969
2006-12-13,851.652
2006-12-14,849.608
2006-12-15,848.456
2006-12-18,852.824
2006-12-19,854.19
2006-12-20,857.113
2006-12-21,858.941
2006-12-22,856.678
2006-12-25,856.678
2006-12-26,855.414
2006-12-27,857.23
2006-12-28,858.404
2006-12-29,859.261
2007-01-01,859.261
2007-01-02,864.323
2007-01-03,874.058
2007-01-04,867.994
2007-01-05,857.267
2007-01-08,858.702
2007-01-09,866.215
2007-01-10,859.476
2007-01-11,864.391
2007-01-12,871.719
2007-01-15,881.841
2007-01-16,879.744
2007-01-17,885.358
2007-01-18,884.858
2007-01-19,885.729
2007-01-22,885.384
2007-01-23,890.3
2007-01-24,890.541
2007-01-25,891.702
2007-01-26,875.029
2007-01-29,878.318
2007-01-30,885.132
2007-01-31,892.794
2007-02-01,902.427
2007-02-02,908.613
2007-02-05,908.314
2007-02-06,911.554
2007-02-07,923.259
2007-02-08,916.119
2007-02-09,917.371
2007-02-12,907.189
2007-02-13,909.763
2007-02-14,924.716
2007-02-15,934.799
2007-02-16,932.35
2007-02-19,935.01
2007-02-20,927.365
2007-02-21,922.882
2007-02-22,924.15
2007-02-23,924.681
2007-02-26,922.17
2007-02-27,893.375
2007-02-28,890.32
2007-03-01,881.272
2007-03-02,889.131
2007-03-05,870.561
2007-03-06,884.68
2007-03-07,898.323
2007-03-08,908.4
2007-03-09,909.068
2007-03-12,914.76
2007-03-13,908.227
2007-03-14,884.963
2007-03-15,898.988
2007-03-16,905.664
2007-03-19,922.633
2007-03-20,924.737
2007-03-21,931.882
2007-03-22,950.156
2007-03-23,948.304
2007-03-26,945.557
2007-03-27,940.855
2007-03-28,933.877
2007-03-29,937.613
2007-03-30,937.045
2007-04-02,945.228
2007-04-03,953.713
2007-04-04,955.543
2007-04-05,965.581
2007-04-06,965.581
2007-04-09,956.631
2007-04-10,966.553
2007-04-11,965.471
2007-04-12,958.823
2007-04-13,964.309
2007-04-16,978.483
2007-04-17,979.696
2007-04-18,981.396
2007-04-19,972.741
2007-04-20,979.274
2007-04-23,981.8
2007-04-24,977.028
2007-04-25,992.7
2007-04-26,989.218
2007-04-27,982.985
2007-04-30,991.369
2007-05-01,985.164
2007-05-02,987.728
2007-05-03,982.971
2007-05-04,987.578
2007-05-07,991.889
2007-05-08,978.427
2007-05-09,990.313
2007-05-10,985.945
2007-05-11,985.709
2007-05-14,984.93
2007-05-15,990.436
2007-05-16,993.989
2007-05-17,987.506
2007-05-18,999.038
2007-05-21,993.089
2007-05-22,991.359
2007-05-23,1000.245
2007-05-24,993.014
2007-05-25,993.594
2007-05-28,993.594
2007-05-29,997.438
2007-05-30,992.12
2007-05-31,1000.0
2007-06-01,1003.692
2007-06-04,1004.532
2007-06-05,1001.92
2007-06-06,984.158
2007-06-07,963.693
2007-06-08,958.927
2007-06-11,964.4
2007-06-12,958.908
2007-06-13,953.239
2007-06-14,966.688
2007-06-15,976.715
2007-06-18,986.605
2007-06-19,986.569
2007-06-20,996.079
2007-06-21,983.945
2007-06-22,984.681
2007-06-25,979.159
2007-06-26,974.068
2007-06-27,969.101
2007-06-28,980.383
2007-06-29,985.559
2007-07-02,1000.209
2007-07-03,1003.583
2007-07-04,1009.59
2007-07-05,1009.701
2007-07-06,1012.506
2007-07-09,1019.968
2007-07-10,1021.157
2007-07-11,1021.11
2007-07-12,1023.712
2007-07-13,1024.45
2007-07-16,1023.814
2007-07-17,1020.222
2007-07-18,1012.616
2007-07-19,1018.554
2007-07-20,1015.856
2007-07-23,1008.155
2007-07-24,1000.11
2007-07-25,976.403
2007-07-26,956.898
2007-07-27,943.074
2007-07-30,948.876
2007-07-31,961.928
2007-08-01,963.85
2007-08-02,945.072
2007-08-03,941.465
2007-08-06,937.627
2007-08-07,940.504
2007-08-08,960.879
2007-08-09,936.556
2007-08-10,908.272
2007-08-13,908.665
2007-08-14,899.083
2007-08-15,882.732
2007-08-16,839.239
2007-08-17,848.168
2007-08-20,854.067
2007-08-21,852.926
2007-08-22,868.13
2007-08-23,875.351
2007-08-24,884.779
2007-08-27,887.179
2007-08-28,878.252
2007-08-29,885.356
2007-08-30,887.29
2007-08-31,901.058
2007-09-03,903.256
2007-09-04,910.107
2007-09-05,899.264
2007-09-06,899.211
2007-09-07,887.04
2007-09-10,874.972
2007-09-11,884.861
2007-09-12,887.894
2007-09-13,883.328
2007-09-14,869.897
2007-09-17,861.218
2007-09-18,866.24
2007-09-19,891.808
2007-09-20,891.723
2007-09-21,892.17
2007-09-24,896.573
2007-09-25,893.316
2007-09-26,894.623
2007-09-27,899.616
2007-09-28,908.314
2007-10-01,918.264
2007-10-02,924.952
2007-10-03,933.307
2007-10-04,937.632
2007-10-05,949.511
2007-10-08,951.6
2007-10-09,958.005
2007-10-10,963.058
2007-10-11,968.344
2007-10-12,962.307
2007-10-15,964.236
2007-10-16,949.383
2007-10-17,961.213
2007-10-18,975.552
2007-10-19,966.575
2007-10-22,949.085
2007-10-23,959.228
2007-10-24,952.881
2007-10-25,964.413
2007-10-26,965.481
2007-10-29,968.627
2007-10-30,971.372
2007-10-31,988.697
2007-11-01,985.416
2007-11-02,983.033
2007-11-05,976.103
2007-11-06,995.345
2007-11-07,997.551
2007-11-08,993.672
2007-11-09,989.209
2007-11-12,980.57
2007-11-13,982.233
2007-11-14,992.203
2007-11-15,978.8
2007-11-16,969.735
2007-11-19,934.839
2007-11-20,944.951
2007-11-21,918.941
2007-11-22,916.113
2007-11-23,924.01
2007-11-26,922.786
2007-11-27,912.798
2007-11-28,931.384
2007-11-29,935.006
2007-11-30,946.87
2007-12-03,942.014
2007-12-04,941.466
2007-12-05,949.352
2007-12-06,949.384
2007-12-07,956.365
2007-12-10,965.0
2007-12-11,962.117
2007-12-12,961.307
2007-12-13,934.588
2007-12-14,930.968
2007-12-17,906.194
2007-12-18,906.287
2007-12-19,904.924
2007-12-20,899.664
2007-12-21,913.759
2007-12-24,912.536
2007-12-25,912.536
2007-12-26,918.525
2007-12-27,930.054
2007-12-28,942.87
2007-12-31,940.246
2008-01-01,940.246
2008-01-02,952.189
2008-01-03,933.546
2008-01-04,915.233
2008-01-07,887.79
2008-01-08,895.499
2008-01-09,878.221
2008-01-10,883.578
2008-01-11,882.412
2008-01-14,895.567
2008-01-15,866.262
2008-01-16,845.01
2008-01-17,837.78
2008-01-18,833.044
2008-01-21,798.203
2008-01-22,831.64
2008-01-23,825.121
2008-01-24,861.802
2008-01-25,866.606
2008-01-28,859.997
2008-01-29,881.661
2008-01-30,870.048
2008-01-31,873.628
2008-02-01,891.036
2008-02-04,887.817
2008-02-05,848.182
2008-02-06,852.862
2008-02-07,833.995
2008-02-08,836.08
2008-02-11,824.983
2008-02-12,846.165
2008-02-13,845.038
2008-02-14,867.344
2008-02-15,860.527
2008-02-18,863.545
2008-02-19,871.992
2008-02-20,862.184
2008-02-21,871.158
2008-02-22,867.016
2008-02-25,879.164
2008-02-26,897.192
2008-02-27,913.407
2008-02-28,911.148
2008-02-29,907.454
2008-03-03,894.488
2008-03-04,891.662
2008-03-05,911.107
2008-03-06,917.991
2008-03-07,904.096
2008-03-10,895.454
2008-03-11,900.653
2008-03-12,920.001
2008-03-13,912.647
2008-03-14,909.9
2008-03-17,892.242
2008-03-18,903.611
2008-03-19,892.518
2008-03-20,875.39
2008-03-21,875.39
2008-03-24,865.077
2008-03-25,905.663
2008-03-26,914.323
2008-03-27,931.963
2008-03-28,930.637
2008-03-31,941.544
2008-04-01,943.86
2008-04-02,951.319
2008-04-03,946.811
2008-04-04,961.315
2008-04-07,959.989
2008-04-08,942.214
2008-04-09,937.705
2008-04-10,932.272
2008-04-11,919.851
2008-04-14,911.693
2008-04-15,910.858
2008-04-16,929.878
2008-04-17,921.732
2008-04-18,921.454
2008-04-21,926.722
2008-04-22,944.127
2008-04-23,945.383
2008-04-24,918.225
2008-04-25,930.729
2008-04-28,936.468
2008-04-29,934.725
2008-04-30,937.501
2008-05-01,931.598
2008-05-02,932.39
2008-05-05,944.216
2008-05-06,942.728
2008-05-07,949.462
2008-05-08,957.354
2008-05-09,954.21
2008-05-12,952.841
2008-05-13,952.769
2008-05-14,952.493
2008-05-15,958.68
2008-05-16,971.23
2008-05-19,974.713
2008-05-20,968.211
2008-05-21,974.41
2008-05-22,969.974
2008-05-23,971.506
2008-05-26,963.561
2008-05-27,962.759
2008-05-28,967.125
2008-05-29,965.456
2008-05-30,976.482
2008-06-02,976.694
2008-06-03,979.902
2008-06-04,985.136
2008-06-05,991.33
2008-06-06,986.127
2008-06-09,970.058
2008-06-10,942.803
2008-06-11,938.246
2008-06-12,931.206
2008-06-13,925.256
2008-06-16,935.69
2008-06-17,943.628
2008-06-18,933.987
2008-06-19,923.005
2008-06-20,916.755
2008-06-23,896.199
2008-06-24,896.39
2008-06-25,901.663
2008-06-26,894.854
2008-06-27,889.523
2008-06-30,887.868
2008-07-01,862.782
2008-07-02,854.946
2008-07-03,846.009
2008-07-04,849.974
2008-07-07,851.411
2008-07-08,838.12
2008-07-09,858.018
2008-07-10,840.976
2008-07-11,832.79
2008-07-14,840.172
2008-07-15,833.226
2008-07-16,828.262
2008-07-17,858.569
2008-07-18,860.498
2008-07-21,874.191
2008-07-22,868.942
2008-07-23,873.41
2008-07-24,861.338
2008-07-25,857.339
2008-07-28,854.232
2008-07-29,841.753
2008-07-30,849.318
2008-07-31,848.634
2008-08-01,848.148
2008-08-04,843.971
2008-08-05,846.771
2008-08-06,857.274
2008-08-07,864.588
2008-08-08,849.735
2008-08-11,862.125
2008-08-12,854.534
2008-08-13,841.651
2008-08-14,837.715
2008-08-15,832.514
2008-08-18,827.617
2008-08-19,817.212
2008-08-20,811.431
2008-08-21,813.573
2008-08-22,822.501
2008-08-25,819.296
2008-08-26,823.667
2008-08-27,819.218
2008-08-28,832.632
2008-08-29,837.507
2008-09-01,834.327
2008-09-02,845.558
2008-09-03,837.187
2008-09-04,816.927
2008-09-05,804.184
2008-09-08,808.39
2008-09-09,802.178
2008-09-10,795.407
2008-09-11,786.199
2008-09-12,800.853
2008-09-15,789.08
2008-09-16,786.196
2008-09-17,779.452
2008-09-18,787.474
2008-09-19,820.51
2008-09-22,824.413
2008-09-23,815.769
2008-09-24,802.155
2008-09-25,807.642
2008-09-26,791.91
2008-09-29,744.721
2008-09-30,738.032
2008-10-01,732.902
2008-10-02,708.97
2008-10-03,714.517
2008-10-06,671.267
2008-10-07,661.765
2008-10-08,641.241
2008-10-09,626.597
2008-10-10,589.063
2008-10-13,623.913
2008-10-14,640.806
2008-10-15,606.489
2008-10-16,583.226
2008-10-17,588.857
2008-10-20,589.857
2008-10-21,588.937
2008-10-22,564.682
2008-10-23,553.326
2008-10-24,533.192
2008-10-27,508.32
2008-10-28,510.454
2008-10-29,555.841
2008-10-30,559.586
2008-10-31,554.18
2008-11-03,566.939
2008-11-04,600.917
2008-11-05,586.741
2008-11-06,548.097
2008-11-07,559.008
2008-11-10,566.583
2008-11-11,543.223
2008-11-12,520.786
2008-11-13,507.962
2008-11-14,515.262
2008-11-17,503.09
2008-11-18,492.885
2008-11-19,479.163
2008-11-20,453.489
2008-11-21,449.492
2008-11-24,479.344
2008-11-25,494.193
2008-11-26,487.462
2008-11-27,497.468
2008-11-28,500.15
2008-12-01,481.696
2008-12-02,488.747
2008-12-03,485.295
2008-12-04,487.315
2008-12-05,470.774
2008-12-08,495.912
2008-12-09,496.98
2008-12-10,504.138
2008-12-11,505.104
2008-12-12,506.996
2008-12-15,513.525
2008-12-16,526.095
2008-12-17,561.513
2008-12-18,574.902
2008-12-19,553.481
2008-12-22,550.643
2008-12-23,553.21
2008-12-24,558.666
2008-12-25,558.666
2008-12-26,561.014
2008-12-29,582.15
2008-12-30,577.793
2008-12-31,571.251
2009-01-01,571.251
2009-01-02,567.704
2009-01-05,579.739
2009-01-06,576.668
2009-01-07,583.233
2009-01-08,575.762
2009-01-09,564.185
2009-01-12,552.832
2009-01-13,543.278
2009-01-14,533.863
2009-01-15,529.337
2009-01-16,534.162
2009-01-19,528.582
2009-01-20,511.325
2009-01-21,509.697
2009-01-22,514.202
2009-01-23,498.361
2009-01-26,511.28
2009-01-27,516.599
2009-01-28,525.008
2009-01-29,521.268
2009-01-30,512.924
2009-02-02,499.256
2009-02-03,511.513
2009-02-04,521.829
2009-02-05,517.953
2009-02-06,526.309
2009-02-09,531.781
2009-02-10,526.07
2009-02-11,522.749
2009-02-12,517.396
2009-02-13,526.123
2009-02-16,520.242
2009-02-17,498.592
2009-02-18,492.491
2009-02-19,494.111
2009-02-20,482.724
2009-02-23,482.812
2009-02-24,478.863
2009-02-25,477.03
2009-02-26,474.278
2009-02-27,474.281
2009-03-02,448.168
2009-03-03,442.721
2009-03-04,452.426
2009-03-05,444.371
2009-03-06,449.572
2009-03-09,449.115
2009-03-10,474.115
2009-03-11,472.758
2009-03-12,463.552
2009-03-13,466.564
2009-03-16,479.342
2009-03-17,473.014
2009-03-18,476.905
2009-03-19,498.021
2009-03-20,500.613
2009-03-23,501.414
2009-03-24,496.469
2009-03-25,507.143
2009-03-26,504.35
2009-03-27,495.277
2009-03-30,481.71
2009-03-31,495.459
2009-04-01,497.906
2009-04-02,520.082
2009-04-03,521.727
2009-04-06,518.832
2009-04-07,508.606
2009-04-08,504.117
2009-04-09,519.284
2009-04-10,519.284
2009-04-13,525.463
2009-04-14,526.242
2009-04-15,520.051
2009-04-16,524.522
2009-04-17,525.459
2009-04-20,516.065
2009-04-21,523.766
2009-04-22,537.514
2009-04-23,539.707
2009-04-24,559.023
2009-04-27,556.437
2009-04-28,550.283
2009-04-29,566.527
2009-04-30,570.852
2009-05-01,571.806
2009-05-04,584.395
2009-05-05,585.118
2009-05-06,586.964
2009-05-07,586.411
2009-05-08,599.584
2009-05-11,596.981
2009-05-12,592.128
2009-05-13,583.733
2009-05-14,585.959
2009-05-15,596.631
2009-05-18,597.188
2009-05-19,613.655
2009-05-20,625.987
2009-05-21,623.15
2009-05-22,616.685
2009-05-25,625.501
2009-05-26,620.43
2009-05-27,624.754
2009-05-28,618.73
2009-05-29,630.876
2009-06-01,627.727
2009-06-02,650.684
2009-06-03,645.038
2009-06-04,648.185
2009-06-05,641.022
2009-06-08,632.371
2009-06-09,640.41
2009-06-10,645.768
2009-06-11,649.995
2009-06-12,649.126
2009-06-15,634.799
2009-06-16,632.593
2009-06-17,619.641
2009-06-18,623.073
2009-06-19,627.441
2009-06-22,612.439
2009-06-23,622.077
2009-06-24,627.814
2009-06-25,615.491
2009-06-26,625.311
2009-06-29,629.79
2009-06-30,631.387
2009-07-01,636.468
2009-07-02,623.438
2009-07-03,618.809
2009-07-06,616.079
2009-07-07,619.747
2009-07-08,612.568
2009-07-09,617.327
2009-07-10,610.294
2009-07-13,614.477
2009-07-14,616.031
2009-07-15,628.108
2009-07-16,631.191
2009-07-17,632.402
2009-07-20,641.376
2009-07-21,652.023
2009-07-22,651.378
2009-07-23,656.314
2009-07-24,650.041
2009-07-27,658.691
2009-07-28,659.797
2009-07-29,654.899
2009-07-30,663.52
2009-07-31,675.7
2009-08-03,694.304
2009-08-04,688.01
2009-08-05,689.124
2009-08-06,686.336
2009-08-07,681.983
2009-08-10,679.964
2009-08-11,673.975
2009-08-12,686.306
2009-08-13,691.75
2009-08-14,689.973
2009-08-17,675.178
2009-08-18,679.936
2009-08-19,691.164
2009-08-20,698.891
2009-08-21,710.312
2009-08-24,716.097
2009-08-25,716.91
2009-08-26,710.12
2009-08-27,709.832
2009-08-28,722.411
2009-08-31,717.316
2009-09-01,711.903
2009-09-02,700.76
2009-09-03,702.258
2009-09-04,705.665
2009-09-07,720.099
2009-09-08,733.146
2009-09-09,742.919
2009-09-10,746.545
2009-09-11,758.731
2009-09-14,760.717
2009-09-15,760.053
2009-09-16,769.677
2009-09-17,777.259
2009-09-18,776.019
2009-09-21,770.446
2009-09-22,777.474
2009-09-23,781.512
2009-09-24,768.843
2009-09-25,765.16
2009-09-28,767.124
2009-09-29,764.698
2009-09-30,766.486
2009-10-01,752.322
2009-10-02,740.089
2009-10-05,745.126
2009-10-06,760.411
2009-10-07,758.522
2009-10-08,770.457
2009-10-09,773.332
2009-10-12,781.976
2009-10-13,773.553
2009-10-14,783.057
2009-10-15,782.467
2009-10-16,776.43
2009-10-19,785.443
2009-10-20,779.122
2009-10-21,777.367
2009-10-22,770.589
2009-10-23,768.362
2009-10-26,757.596
2009-10-27,752.982
2009-10-28,735.804
2009-10-29,731.764
2009-10-30,727.922
2009-11-02,731.468
2009-11-03,722.47
2009-11-04,744.761
2009-11-05,750.967
2009-11-06,753.057
2009-11-09,769.144
2009-11-10,772.309
2009-11-11,771.178
2009-11-12,768.235
2009-11-13,769.529
2009-11-16,780.836
2009-11-17,768.401
2009-11-18,776.516
2009-11-19,758.105
2009-11-20,754.797
2009-11-23,769.561
2009-11-24,763.154
2009-11-25,771.622
2009-11-26,753.527
2009-11-27,761.214
2009-11-30,759.231
2009-12-01,771.483
2009-12-02,771.959
2009-12-03,777.814
2009-12-04,778.328
2009-12-07,771.953
2009-12-08,762.653
2009-12-09,758.117
2009-12-10,760.91
2009-12-11,758.209
2009-12-14,763.873
2009-12-15,761.222
2009-12-16,769.977
2009-12-17,754.929
2009-12-18,751.869
2009-12-21,757.21
2009-12-22,759.828
2009-12-23,770.761
2009-12-24,771.243
2009-12-25,771.243
2009-12-28,775.662
2009-12-29,780.99
2009-12-30,770.157
2009-12-31,775.558
2010-01-01,775.558
2010-01-04,793.882
2010-01-05,795.19
2010-01-06,797.533
2010-01-07,798.532
2010-01-08,801.245
2010-01-11,817.945
2010-01-12,813.266
2010-01-13,810.741
2010-01-14,816.97
2010-01-15,813.722
2010-01-18,816.944
2010-01-19,812.038
2010-01-20,800.362
2010-01-21,792.532
2010-01-22,788.109
2010-01-25,785.765
2010-01-26,781.326
2010-01-27,776.586
2010-01-28,767.04
2010-01-29,768.713
2010-02-01,766.326
2010-02-02,774.628
2010-02-03,770.164
2010-02-04,747.883
2010-02-05,725.882
2010-02-08,730.284
2010-02-09,734.181
2010-02-10,729.717
2010-02-11,724.381
2010-02-12,716.435
2010-02-15,721.447
2010-02-16,725.397
2010-02-17,729.735
2010-02-18,732.429
2010-02-19,732.185
2010-02-22,737.037
2010-02-23,735.246
2010-02-24,739.553
2010-02-25,726.934
2010-02-26,741.121
2010-03-01,729.277
2010-03-02,745.268
2010-03-03,761.428
2010-03-04,759.896
2010-03-05,765.977
2010-03-08,767.47
2010-03-09,759.886
2010-03-10,766.293
2010-03-11,764.369
2010-03-12,771.912
2010-03-15,766.68
2010-03-16,779.3
2010-03-17,785.394
2010-03-18,778.064
2010-03-19,779.868
2010-03-22,781.579
2010-03-23,786.024
2010-03-24,775.878
2010-03-25,781.597
2010-03-26,785.911
2010-03-29,790.331
2010-03-30,788.172
2010-03-31,800.557
2010-04-01,811.502
2010-04-02,811.502
2010-04-05,800.982
2010-04-06,800.947
2010-04-07,793.758
2010-04-08,789.952
2010-04-09,805.526
2010-04-12,816.54
2010-04-13,815.774
2010-04-14,825.989
2010-04-15,821.985
2010-04-16,813.981
2010-04-19,804.445
2010-04-20,811.892
2010-04-21,810.836
2010-04-22,797.595
2010-04-23,810.304
2010-04-26,810.374
2010-04-27,791.55
2010-04-28,767.258
2010-04-29,780.199
2010-04-30,778.192
2010-05-03,774.179
2010-05-04,748.952
2010-05-05,727.851
2010-05-06,724.39
2010-05-07,695.337
2010-05-10,733.587
2010-05-11,729.668
2010-05-12,743.108
2010-05-13,738.574
2010-05-14,711.708
2010-05-17,699.721
2010-05-18,706.758
2010-05-19,681.874
2010-05-20,667.336
2010-05-21,674.642
2010-05-24,668.992
2010-05-25,648.313
2010-05-26,663.23
2010-05-27,684.34
2010-05-28,686.068
2010-05-31,685.597
2010-06-01,684.44
2010-06-02,681.24
2010-06-03,693.704
2010-06-04,680.028
2010-06-07,673.062
2010-06-08,675.115
2010-06-09,693.102
2010-06-10,704.891
2010-06-11,700.988
2010-06-14,718.522
2010-06-15,725.595
2010-06-16,726.833
2010-06-17,736.052
2010-06-18,734.994
2010-06-21,744.927
2010-06-22,738.739
2010-06-23,729.086
2010-06-24,723.965
2010-06-25,726.201
2010-06-28,741.436
2010-06-29,719.269
2010-06-30,724.739
2010-07-01,723.073
2010-07-02,721.519
2010-07-05,722.68
2010-07-06,738.37
2010-07-07,743.52
2010-07-08,753.653
2010-07-09,752.182
2010-07-12,747.353
2010-07-13,765.372
2010-07-14,765.815
2010-07-15,770.95
2010-07-16,759.9
2010-07-19,749.014
2010-07-20,745.997
2010-07-21,753.71
2010-07-22,769.228
2010-07-23,763.425
2010-07-26,768.588
2010-07-27,759.742
2010-07-28,763.636
2010-07-29,775.675
2010-07-30,765.865
2010-08-02,791.137
2010-08-03,792.743
2010-08-04,786.255
2010-08-05,791.988
2010-08-06,794.415
2010-08-09,793.974
2010-08-10,779.681
2010-08-11,758.136
2010-08-12,758.338
2010-08-13,761.616
2010-08-16,769.605
2010-08-17,779.727
2010-08-18,782.496
2010-08-19,786.45
2010-08-20,770.353
2010-08-23,770.453
2010-08-24,766.632
2010-08-25,758.039
2010-08-26,769.173
2010-08-27,773.02
2010-08-30,776.131
2010-08-31,783.565
2010-09-01,799.829
2010-09-02,801.356
2010-09-03,802.742
2010-09-06,811.204
2010-09-07,804.236
2010-09-08,806.593
2010-09-09,809.096
2010-09-10,802.216
2010-09-13,815.917
2010-09-14,827.144
2010-09-15,821.085
2010-09-16,810.911
2010-09-17,815.199
2010-09-20,831.662
