Date,EM (EMERGING MARKETS) Standard (Large+Mid Cap)
2010-09-20,395.155
2010-09-21,395.093
2010-09-22,396.61
2010-09-23,396.336
2010-09-24,398.649
2010-09-27,401.808
2010-09-28,401.722
2010-09-29,405.161
2010-09-30,407.145
2010-10-01,411.149
2010-10-04,412.925
2010-10-05,415.233
2010-10-06,418.984
2010-10-07,417.503
2010-10-08,416.925
2010-10-11,419.463
2010-10-12,416.17
2010-10-13,423.266
2010-10-14,426.868
2010-10-15,424.794
2010-10-18,421.381
2010-10-19,415.788
2010-10-20,417.2
2010-10-21,419.122
2010-10-22,418.731
2010-10-25,422.562
2010-10-26,423.06
2010-10-27,416.361
2010-10-28,417.857
2010-10-29,418.967
2010-11-01,424.707
2010-11-02,425.972
2010-11-03,429.157
2010-11-04,436.221
2010-11-05,438.064
2010-11-08,437.404
2010-11-09,437.58
2010-11-10,435.052
2010-11-11,431.611
2010-11-12,424.94
2010-11-15,422.622
2010-11-16,417.168
2010-11-17,414.619
2010-11-18,421.164
2010-11-19,421.557
2010-11-22,422.194
2010-11-23,413.238
2010-11-24,415.785
2010-11-25,416.673
2010-11-26,409.854
2010-11-29,409.735
2010-11-30,407.907
2010-12-01,416.155
2010-12-02,422.426
2010-12-03,425.388
2010-12-06,427.164
2010-12-07,428.758
2010-12-08,422.988
2010-12-09,423.492
2010-12-10,422.838
2010-12-13,425.908
2010-12-14,428.219
2010-12-15,424.956
2010-12-16,421.756
2010-12-17,423.149
2010-12-20,421.508
2010-12-21,426.576
2010-12-22,427.486
2010-12-23,428.01
2010-12-24,427.649
2010-12-27,426.944
2010-12-28,427.316
2010-12-29,431.497
2010-12-30,434.891
2010-12-31,437.015
2011-01-03,441.669
2011-01-04,442.264
2011-01-05,440.72
2011-01-06,438.446
2011-01-07,435.467
2011-01-10,431.344
2011-01-11,433.979
2011-01-12,441.542
2011-01-13,441.534
2011-01-14,440.398
2011-01-17,438.44
2011-01-18,440.136
2011-01-19,440.959
2011-01-20,434.115
2011-01-21,431.672
2011-01-24,431.713
2011-01-25,431.441
2011-01-26,433.969
2011-01-27,433.729
2011-01-28,427.834
2011-01-31,425.159
2011-02-01,429.707
2011-02-02,431.452
2011-02-03,430.615
2011-02-04,429.318
2011-02-07,428.792
2011-02-08,428.287
2011-02-09,421.97
2011-02-10,414.019
2011-02-11,414.76
2011-02-14,420.269
2011-02-15,419.727
2011-02-16,421.433
2011-02-17,422.705
2011-02-18,426.545
2011-02-21,425.978
2011-02-22,418.855
2011-02-23,416.706
2011-02-24,413.335
2011-02-25,418.033
2011-02-28,421.194
2011-03-01,422.864
2011-03-02,423.32
2011-03-03,428.71
2011-03-04,432.951
2011-03-07,430.553
2011-03-08,431.989
2011-03-09,432.006
2011-03-10,424.413
2011-03-11,421.732
2011-03-14,425.011
2011-03-15,415.834
2011-03-16,417.245
2011-03-17,415.394
2011-03-18,418.129
2011-03-21,422.54
2011-03-22,426.411
2011-03-23,427.779
2011-03-24,432.002
2011-03-25,435.525
2011-03-28,433.552
2011-03-29,435.159
2011-03-30,441.633
2011-03-31,445.958
2011-04-01,451.472
2011-04-04,454.669
2011-04-05,455.343
2011-04-06,458.64
2011-04-07,458.217
2011-04-08,459.675
2011-04-11,457.498
2011-04-12,448.831
2011-04-13,451.887
2011-04-14,450.845
2011-04-15,450.63
2011-04-18,443.294
2011-04-19,444.97
2011-04-20,455.972
2011-04-21,460.208
2011-04-22,460.234
2011-04-25,459.402
2011-04-26,459.297
2011-04-27,458.981
2011-04-28,458.444
2011-04-29,459.791
2011-05-02,460.96
2011-05-03,453.191
2011-05-04,447.535
2011-05-05,444.053
2011-05-06,444.779
2011-05-09,444.292
2011-05-10,446.207
2011-05-11,445.942
2011-05-12,439.042
2011-05-13,438.192
2011-05-16,435.173
2011-05-17,433.972
2011-05-18,437.526
2011-05-19,436.809
2011-05-20,436.952
2011-05-23,426.718
2011-05-24,430.967
2011-05-25,428.456
2011-05-26,434.375
2011-05-27,439.927
2011-05-30,440.122
2011-05-31,447.731
2011-06-01,447.293
2011-06-02,444.54
2011-06-03,443.286
2011-06-06,440.821
2011-06-07,442.365
2011-06-08,439.661
2011-06-09,438.474
2011-06-10,433.371
2011-06-13,431.78
2011-06-14,435.552
2011-06-15,433.025
2011-06-16,425.381
2011-06-17,424.008
2011-06-20,421.979
2011-06-21,427.634
2011-06-22,428.925
2011-06-23,424.724
2011-06-24,428.709
2011-06-27,427.531
2011-06-28,430.899
2011-06-29,435.617
2011-06-30,440.844
2011-07-01,444.918
2011-07-04,449.867
2011-07-05,448.638
2011-07-06,446.751
2011-07-07,449.378
2011-07-08,448.051
2011-07-11,440.034
2011-07-12,431.745
2011-07-13,438.235
2011-07-14,437.331
2011-07-15,437.408
2011-07-18,432.417
2011-07-19,435.065
2011-07-20,438.164
2011-07-21,440.766
2011-07-22,444.627
2011-07-25,442.704
2011-07-26,446.01
2011-07-27,443.117
2011-07-28,441.783
2011-07-29,438.886
2011-08-01,442.733
2011-08-02,434.797
2011-08-03,425.5
2011-08-04,414.163
2011-08-05,401.843
2011-08-08,382.231
2011-08-09,373.895
2011-08-10,378.701
2011-08-11,382.286
2011-08-12,382.437
2011-08-15,391.637
2011-08-16,393.837
2011-08-17,396.118
2011-08-18,384.799
2011-08-19,375.043
2011-08-22,373.489
2011-08-23,381.16
2011-08-24,378.263
2011-08-25,376.292
2011-08-26,377.403
2011-08-29,388.558
2011-08-30,392.122
2011-08-31,399.665
2011-09-01,401.55
2011-09-02,395.326
2011-09-05,382.963
2011-09-06,382.393
2011-09-07,390.863
2011-09-08,392.513
2011-09-09,384.317
2011-09-12,375.833
2011-09-13,373.704
2011-09-14,369.11
2011-09-15,373.456
2011-09-16,378.557
2011-09-19,367.981
2011-09-20,368.672
2011-09-21,364.361
2011-09-22,341.37
2011-09-23,333.974
2011-09-26,330.104
2011-09-27,346.388
2011-09-28,345.498
2011-09-29,346.833
2011-09-30,341.396
2011-10-03,330.539
2011-10-04,322.388
2011-10-05,324.455
2011-10-06,335.139
2011-10-07,342.828
2011-10-10,348.566
2011-10-11,352.9
2011-10-12,358.228
2011-10-13,361.071
2011-10-14,363.025
2011-10-17,365.364
2011-10-18,359.194
2011-10-19,362.234
2011-10-20,352.452
2011-10-21,357.252
2011-10-24,368.646
2011-10-25,370.94
2011-10-26,372.918
2011-10-27,385.914
2011-10-28,392.26
2011-10-31,386.616
2011-11-01,376.192
2011-11-02,379.461
2011-11-03,378.258
2011-11-04,384.341
2011-11-07,384.615
2011-11-08,384.717
2011-11-09,380.644
2011-11-10,370.521
2011-11-11,377.21
2011-11-14,379.531
2011-11-15,376.583
2011-11-16,373.033
2011-11-17,369.897
2011-11-18,362.968
2011-11-21,353.562
2011-11-22,353.377
2011-11-23,344.02
2011-11-24,345.184
2011-11-25,341.003
2011-11-28,350.697
2011-11-29,353.522
2011-11-30,360.85
2011-12-01,372.824
2011-12-02,373.492
2011-12-05,375.583
2011-12-06,370.654
2011-12-07,372.941
2011-12-08,368.387
2011-12-09,363.181
2011-12-12,359.616
2011-12-13,356.559
2011-12-14,351.575
2011-12-15,348.753
2011-12-16,351.609
2011-12-19,345.66
2011-12-20,350.338
2011-12-21,356.334
2011-12-22,357.656
2011-12-23,360.832
2011-12-26,360.804
2011-12-27,359.55
2011-12-28,355.205
2011-12-29,355.648
2011-12-30,356.501
2012-01-02,356.783
2012-01-03,365.739
2012-01-04,364.822
2012-01-05,362.838
2012-01-06,360.757
2012-01-09,362.259
2012-01-10,369.245
2012-01-11,369.182
2012-01-12,371.064
2012-01-13,370.848
2012-01-16,370.437
2012-01-17,378.424
2012-01-18,381.765
2012-01-19,385.871
2012-01-20,387.311
2012-01-23,389.092
2012-01-24,388.301
2012-01-25,389.124
2012-01-26,395.111
2012-01-27,395.746
2012-01-30,391.716
2012-01-31,396.937
2012-02-01,401.022
2012-02-02,406.537
2012-02-03,408.255
2012-02-06,407.857
2012-02-07,408.379
2012-02-08,413.113
2012-02-09,413.503
2012-02-10,405.904
2012-02-13,410.216
2012-02-14,407.885
2012-02-15,412.395
2012-02-16,408.802
2012-02-17,413.98
2012-02-20,415.567
2012-02-21,414.766
2012-02-22,414.829
2012-02-23,412.787
2012-02-24,416.026
2012-02-27,411.735
2012-02-28,416.562
2012-02-29,420.714
2012-03-01,419.651
2012-03-02,421.043
2012-03-05,415.402
2012-03-06,406.011
2012-03-07,404.672
2012-03-08,410.517
2012-03-09,413.396
2012-03-12,409.743
2012-03-13,416.017
2012-03-14,416.141
2012-03-15,415.624
2012-03-16,414.854
2012-03-19,414.075
2012-03-20,409.649
2012-03-21,408.803
2012-03-22,406.06
2012-03-23,406.608
2012-03-26,407.738
2012-03-27,412.08
2012-03-28,407.595
2012-03-29,403.193
2012-03-30,406.671
2012-04-02,409.163
2012-04-03,412.267
2012-04-04,405.129
2012-04-05,405.157
2012-04-06,404.965
2012-04-09,400.907
2012-04-10,396.979
2012-04-11,397.011
2012-04-12,400.462
2012-04-13,401.499
2012-04-16,398.866
2012-04-17,398.948
2012-04-18,400.389
2012-04-19,400.4
2012-04-20,399.702
2012-04-23,394.423
2012-04-24,395.664
2012-04-25,395.902
2012-04-26,397.638
2012-04-27,399.127
2012-04-30,401.81
2012-05-01,401.63
2012-05-02,403.406
2012-05-03,401.27
2012-05-04,396.859
2012-05-07,392.533
2012-05-08,388.896
2012-05-09,383.204
2012-05-10,384.317
2012-05-11,380.534
2012-05-14,373.31
2012-05-15,371.353
2012-05-16,362.807
2012-05-17,361.493
2012-05-18,355.979
2012-05-21,358.861
2012-05-22,361.259
2012-05-23,352.564
2012-05-24,354.665
2012-05-25,354.744
2012-05-28,357.651
2012-05-29,362.542
2012-05-30,357.251
2012-05-31,356.749
2012-06-01,351.908
2012-06-04,347.456
2012-06-05,349.06
2012-06-06,355.856
2012-06-07,360.085
2012-06-08,356.972
2012-06-11,360.844
2012-06-12,360.182
2012-06-13,362.772
2012-06-14,360.716
2012-06-15,365.348
2012-06-18,368.872
2012-06-19,372.643
2012-06-20,374.561
2012-06-21,368.309
2012-06-22,362.36
2012-06-25,357.238
2012-06-26,358.318
2012-06-27,360.827
2012-06-28,358.384
2012-06-29,370.518
2012-07-02,372.136
2012-07-03,378.229
2012-07-04,378.339
2012-07-05,378.02
2012-07-06,374.394
2012-07-09,370.427
2012-07-10,369.869
2012-07-11,369.177
2012-07-12,362.061
2012-07-13,366.85
2012-07-16,367.14
2012-07-17,369.799
2012-07-18,368.941
2012-07-19,373.03
2012-07-20,371.355
2012-07-23,361.698
2012-07-24,360.51
2012-07-25,359.043
2012-07-26,363.376
2012-07-27,373.433
2012-07-30,376.295
2012-07-31,377.746
2012-08-01,378.503
2012-08-02,374.855
2012-08-03,377.996
2012-08-06,383.834
2012-08-07,384.026
2012-08-08,385.166
2012-08-09,388.678
2012-08-10,388.723
2012-08-13,386.11
2012-08-14,387.999
2012-08-15,386.807
2012-08-16,387.465
2012-08-17,385.58
2012-08-20,384.934
2012-08-21,387.449
2012-08-22,385.098
2012-08-23,386.955
2012-08-24,383.533
2012-08-27,381.772
2012-08-28,380.187
2012-08-29,378.677
2012-08-30,375.317
2012-08-31,376.488
2012-09-03,378.723
2012-09-04,376.565
2012-09-05,373.527
2012-09-06,378.073
2012-09-07,385.389
2012-09-10,385.941
2012-09-11,387.193
2012-09-12,389.367
2012-09-13,390.776
2012-09-14,403.56
2012-09-17,403.038
2012-09-18,400.732
2012-09-19,401.764
2012-09-20,397.356
2012-09-21,400.7
2012-09-24,399.849
2012-09-25,398.873
2012-09-26,394.307
2012-09-27,397.496
2012-09-28,399.206
2012-10-01,400.244
2012-10-02,400.703
2012-10-03,399.222
2012-10-04,400.426
2012-10-05,401.88
2012-10-08,397.521
2012-10-09,396.984
2012-10-10,395.192
2012-10-11,396.742
2012-10-12,397.038
2012-10-15,396.454
2012-10-16,399.693
2012-10-17,402.884
2012-10-18,403.904
2012-10-19,401.013
2012-10-22,401.511
2012-10-23,397.334
2012-10-24,396.428
2012-10-25,398.253
2012-10-26,394.898
2012-10-29,394.718
2012-10-30,395.887
2012-10-31,396.782
2012-11-01,398.537
2012-11-02,400.552
2012-11-05,399.007
2012-11-06,401.242
2012-11-07,401.734
2012-11-08,396.908
2012-11-09,395.191
2012-11-12,394.525
2012-11-13,391.797
2012-11-14,391.185
2012-11-15,388.677
2012-11-16,386.878
2012-11-19,390.148
2012-11-20,390.748
2012-11-21,391.291
2012-11-22,393.25
2012-11-23,397.332
2012-11-26,397.029
2012-11-27,397.568
2012-11-28,395.531
2012-11-29,400.531
2012-11-30,401.82
2012-12-03,402.101
2012-12-04,401.947
2012-12-05,405.977
2012-12-06,407.54
2012-12-07,408.657
2012-12-10,410.669
2012-12-11,412.865
2012-12-12,415.601
2012-12-13,416.082
2012-12-14,416.185
2012-12-17,415.086
2012-12-18,417.573
2012-12-19,420.343
2012-12-20,420.159
2012-12-21,416.311
2012-12-24,416.596
2012-12-25,417.269
2012-12-26,417.985
2012-12-27,419.156
2012-12-28,421.46
2012-12-31,421.467
2013-01-01,421.693
2013-01-02,430.652
2013-01-03,432.464
2013-01-04,430.556
2013-01-07,429.724
2013-01-08,427.365
2013-01-09,428.631
2013-01-10,430.215
2013-01-11,428.637
2013-01-14,431.71
2013-01-15,428.821
2013-01-16,427.918
2013-01-17,428.694
2013-01-18,431.725
2013-01-21,430.682
2013-01-22,431.115
2013-01-23,430.106
2013-01-24,428.405
2013-01-25,427.153
2013-01-28,424.372
2013-01-29,427.591
2013-01-30,426.93
2013-01-31,427.278
2013-02-01,428.818
2013-02-04,428.79
2013-02-05,426.768
2013-02-06,425.24
2013-02-07,423.579
2013-02-08,424.117
2013-02-11,423.273
2013-02-12,423.523
2013-02-13,425.864
2013-02-14,426.248
2013-02-15,426.525
2013-02-18,425.672
2013-02-19,425.533
2013-02-20,427.333
2013-02-21,421.228
2013-02-22,421.327
2013-02-25,421.745
2013-02-26,417.075
2013-02-27,418.636
2013-02-28,421.91
2013-03-01,421.348
2013-03-04,416.656
2013-03-05,420.124
2013-03-06,424.185
2013-03-07,423.437
2013-03-08,426.652
2013-03-11,425.73
2013-03-12,423.38
2013-03-13,419.956
2013-03-14,419.448
2013-03-15,417.282
2013-03-18,412.461
2013-03-19,410.399
2013-03-20,410.954
2013-03-21,409.396
2013-03-22,406.787
2013-03-25,409.514
2013-03-26,412.09
2013-03-27,413.475
2013-03-28,413.726
2013-03-29,414.643
2013-04-01,413.202
2013-04-02,412.42
2013-04-03,410.793
2013-04-04,407.639
2013-04-05,404.101
2013-04-08,403.746
2013-04-09,407.366
2013-04-10,410.828
2013-04-11,412.738
2013-04-12,409.007
2013-04-15,402.518
2013-04-16,404.776
2013-04-17,401.825
2013-04-18,400.378
2013-04-19,405.968
2013-04-22,406.357
2013-04-23,405.509
2013-04-24,408.688
2013-04-25,412.602
2013-04-26,410.652
2013-04-29,412.736
2013-04-30,417.768
2013-05-01,417.234
2013-05-02,417.122
2013-05-03,419.119
2013-05-06,420.681
2013-05-07,423.386
2013-05-08,426.873
2013-05-09,426.687
2013-05-10,422.761
2013-05-13,419.252
2013-05-14,421.312
2013-05-15,421.33
2013-05-16,421.458
2013-05-17,421.25
2013-05-20,422.296
2013-05-21,422.341
2013-05-22,422.35
2013-05-23,413.452
2013-05-24,413.776
2013-05-27,414.543
2013-05-28,415.531
2013-05-29,411.452
2013-05-30,409.892
2013-05-31,407.05
2013-06-03,402.901
2013-06-04,405.345
2013-06-05,400.265
2013-06-06,397.736
2013-06-07,396.198
2013-06-10,393.152
2013-06-11,385.685
2013-06-12,385.695
2013-06-13,381.693
2013-06-14,385.789
2013-06-17,387.464
2013-06-18,386.031
2013-06-19,383.344
2013-06-20,367.919
2013-06-21,364.743
2013-06-24,357.807
2013-06-25,358.862
2013-06-26,365.426
2013-06-27,372.611
2013-06-28,381.138
2013-07-01,381.837
2013-07-02,377.872
2013-07-03,370.032
2013-07-04,374.09
2013-07-05,372.271
2013-07-08,367.634
2013-07-09,370.379
2013-07-10,371.615
2013-07-11,382.683
2013-07-12,383.699
2013-07-15,386.525
2013-07-16,386.951
2013-07-17,389.643
2013-07-18,388.903
2013-07-19,386.091
2013-07-22,387.549
2013-07-23,393.688
2013-07-24,392.682
2013-07-25,391.058
2013-07-26,390.742
2013-07-29,387.64
2013-07-30,387.584
2013-07-31,385.12
2013-08-01,387.865
2013-08-02,388.367
2013-08-05,388.795
2013-08-06,384.73
2013-08-07,381.37
2013-08-08,384.929
2013-08-09,386.96
2013-08-12,389.615
2013-08-13,392.965
2013-08-14,393.786
2013-08-15,390.792
2013-08-16,389.919
2013-08-19,384.549
2013-08-20,379.383
2013-08-21,376.193
2013-08-22,375.431
2013-08-23,379.726
2013-08-26,379.75
2013-08-27,372.717
2013-08-28,370.434
2013-08-29,374.956
2013-08-30,378.505
2013-09-02,382.151
2013-09-03,380.415
2013-09-04,382.047
2013-09-05,386.314
2013-09-06,389.631
2013-09-09,397.119
2013-09-10,404.314
2013-09-11,404.559
2013-09-12,403.96
2013-09-13,402.509
2013-09-16,408.698
2013-09-17,409.02
2013-09-18,408.444
2013-09-19,417.251
2013-09-20,413.44
2013-09-23,414.728
2013-09-24,412.433
2013-09-25,411.219
2013-09-26,409.372
2013-09-27,408.149
2013-09-30,403.119
2013-10-01,406.763
2013-10-02,407.385
2013-10-03,410.409
2013-10-04,411.5
2013-10-07,410.279
2013-10-08,412.004
2013-10-09,410.705
2013-10-10,414.136
2013-10-11,417.892
2013-10-14,417.666
2013-10-15,420.607
2013-10-16,421.186
2013-10-17,422.305
2013-10-18,425.746
2013-10-21,425.995
2013-10-22,426.816
2013-10-23,422.262
2013-10-24,421.181
2013-10-25,419.744
2013-10-28,422.651
2013-10-29,423.629
2013-10-30,426.1
2013-10-31,422.704
2013-11-01,420.089
2013-11-04,419.778
2013-11-05,415.413
2013-11-06,415.373
2013-11-07,412.958
2013-11-08,406.873
2013-11-11,405.944
2013-11-12,405.387
2013-11-13,400.656
2013-11-14,405.532
2013-11-15,411.014
2013-11-18,419.278
2013-11-19,418.968
2013-11-20,416.976
2013-11-21,410.715
2013-11-22,412.736
2013-11-25,413.357
2013-11-26,411.225
2013-11-27,412.637
2013-11-28,413.958
2013-11-29,416.523
2013-12-02,414.565
2013-12-03,410.184
2013-12-04,407.343
2013-12-05,408.451
2013-12-06,409.994
2013-12-09,414.335
2013-12-10,414.165
2013-12-11,410.169
2013-12-12,405.67
2013-12-13,405.282
2013-12-16,405.252
2013-12-17,405.296
2013-12-18,406.231
2013-12-19,405.396
2013-12-20,404.422
2013-12-23,406.336
2013-12-24,407.429
2013-12-25,407.233
2013-12-26,406.598
2013-12-27,408.4
2013-12-30,410.177
2013-12-31,410.501
2014-01-01,410.488
2014-01-02,405.661
2014-01-03,401.042
2014-01-06,398.163
2014-01-07,397.78
2014-01-08,398.471
2014-01-09,394.358
2014-01-10,397.24
2014-01-13,400.233
2014-01-14,399.356
2014-01-15,400.437
2014-01-16,399.117
2014-01-17,398.168
2014-01-20,397.606
2014-01-21,397.576
2014-01-22,399.925
2014-01-23,394.812
2014-01-24,389.045
2014-01-27,381.643
2014-01-28,382.813
2014-01-29,383.895
2014-01-30,383.775
2014-01-31,383.845
2014-02-03,379.902
2014-02-04,376.214
2014-02-05,375.733
2014-02-06,381.176
2014-02-07,384.26
2014-02-10,383.568
2014-02-11,387.424
2014-02-12,390.931
2014-02-13,387.909
2014-02-14,392.619
2014-02-17,395.502
2014-02-18,393.299
2014-02-19,393.466
2014-02-20,390.012
2014-02-21,393.576
2014-02-24,393.238
2014-02-25,392.068
2014-02-26,392.373
2014-02-27,395.245
2014-02-28,396.56
2014-03-03,390.125
2014-03-04,392.395
2014-03-05,393.64
2014-03-06,398.224
2014-03-07,396.783
2014-03-10,392.036
2014-03-11,392.409
2014-03-12,387.801
2014-03-13,387.219
2014-03-14,384.974
2014-03-17,387.268
2014-03-18,391.081
2014-03-19,390.313
2014-03-20,386.276
2014-03-21,388.028
2014-03-24,391.881
2014-03-25,393.767
2014-03-26,397.785
2014-03-27,400.71
2014-03-28,404.681
2014-03-31,408.733
2014-04-01,411.281
2014-04-02,413.021
2014-04-03,411.312
2014-04-04,412.088
2014-04-07,413.077
2014-04-08,416.105
2014-04-09,417.487
2014-04-10,420.336
2014-04-11,417.79
2014-04-14,416.265
2014-04-15,411.518
2014-04-16,412.604
2014-04-17,415.388
2014-04-18,416.496
2014-04-21,416.065
2014-04-22,415.318
2014-04-23,413.313
2014-04-24,413.611
2014-04-25,409.054
2014-04-28,408.972
2014-04-29,411.941
2014-04-30,410.098
2014-05-01,410.396
2014-05-02,413.534
2014-05-05,412.579
2014-05-06,413.801
2014-05-07,414.039
2014-05-08,415.853
2014-05-09,415.093
2014-05-12,418.767
2014-05-13,421.538
2014-05-14,425.592
2014-05-15,424.321
2014-05-16,425.554
2014-05-19,427.015
2014-05-20,424.759
2014-05-21,425.49
2014-05-22,429.516
2014-05-23,430.303
2014-05-26,429.902
2014-05-27,426.379
2014-05-28,428.687
2014-05-29,428.916
2014-05-30,424.413
2014-06-02,425.186
2014-06-03,427.926
2014-06-04,426.003
2014-06-05,427.686
2014-06-06,431.818
2014-06-09,433.509
2014-06-10,437.111
2014-06-11,436.51
2014-06-12,436.31
2014-06-13,434.026
2014-06-16,433.105
2014-06-17,431.979
2014-06-18,432.461
2014-06-19,434.931
2014-06-20,432.432
2014-06-23,431.859
2014-06-24,434.333
2014-06-25,431.802
2014-06-26,433.923
2014-06-27,433.705
2014-06-30,435.689
2014-07-01,435.994
2014-07-02,440.213
2014-07-03,441.088
2014-07-04,441.376
2014-07-07,442.245
2014-07-08,442.427
2014-07-09,440.926
2014-07-10,441.582
2014-07-11,440.058
2014-07-14,442.46
2014-07-15,443.724
2014-07-16,444.208
2014-07-17,442.559
2014-07-18,442.853
2014-07-21,442.862
2014-07-22,447.54
2014-07-23,448.885
2014-07-24,450.22
2014-07-25,449.341
2014-07-28,449.624
2014-07-29,450.21
2014-07-30,449.477
2014-07-31,444.114
2014-08-01,441.802
2014-08-04,445.634
2014-08-05,443.081
2014-08-06,440.469
2014-08-07,438.217
2014-08-08,435.874
2014-08-11,442.556
2014-08-12,443.85
2014-08-13,446.633
2014-08-14,447.365
2014-08-15,448.26
2014-08-18,449.325
2014-08-19,452.452
2014-08-20,452.721
2014-08-21,451.423
2014-08-22,451.919
2014-08-25,452.91
2014-08-26,453.957
2014-08-27,456.49
2014-08-28,453.743
2014-08-29,454.122
2014-09-01,455.26
2014-09-02,453.664
2014-09-03,459.644
2014-09-04,459.45
2014-09-05,458.061
2014-09-08,457.382
2014-09-09,454.282
2014-09-10,449.153
2014-09-11,446.862
2014-09-12,443.583
2014-09-15,441.337
2014-09-16,440.642
2014-09-17,444.128
2014-09-18,441.624
2014-09-19,440.62
2014-09-22,434.932
2014-09-23,431.805
2014-09-24,432.864
2014-09-25,428.864
2014-09-26,428.171
2014-09-29,422.174
2014-09-30,420.462
2014-10-01,416.926
2014-10-02,415.121
2014-10-03,417.108
2014-10-06,422.668
2014-10-07,422.901
2014-10-08,417.84
2014-10-09,421.869
2014-10-10,414.155
2014-10-13,414.839
2014-10-14,415.083
2014-10-15,411.133
2014-10-16,406.157
2014-10-17,408.841
2014-10-20,410.825
2014-10-21,410.948
2014-10-22,413.172
2014-10-23,410.938
2014-10-24,412.051
2014-10-27,409.296
2014-10-28,415.516
2014-10-29,420.711
2014-10-30,421.836
2014-10-31,425.419
2014-11-03,423.054
2014-11-04,421.7
2014-11-05,418.077
2014-11-06,415.1
2014-11-07,413.566
2014-11-10,417.792
2014-11-11,416.168
2014-11-12,417.164
2014-11-13,415.765
2014-11-14,414.963
2014-11-17,412.903
2014-11-18,414.083
2014-11-19,414.611
2014-11-20,414.702
2014-11-21,420.672
2014-11-24,423.601
2014-11-25,422.712
2014-11-26,423.957
2014-11-27,424.231
2014-11-28,420.92
2014-12-01,412.722
2014-12-02,412.486
2014-12-03,413.079
2014-12-04,413.512
2014-12-05,413.006
2014-12-08,409.338
2014-12-09,404.553
2014-12-10,401.73
2014-12-11,396.44
2014-12-12,393.256
2014-12-15,387.241
2014-12-16,381.355
2014-12-17,384.801
2014-12-18,391.912
2014-12-19,395.951
2014-12-22,401.391
2014-12-23,399.106
2014-12-24,398.8
2014-12-25,398.604
2014-12-26,399.411
2014-12-29,402.521
2014-12-30,400.797
2014-12-31,401.521
2015-01-01,401.51
2015-01-02,400.493
2015-01-05,395.041
2015-01-06,392.53
2015-01-07,395.236
2015-01-08,402.667
2015-01-09,403.733
2015-01-12,401.295
2015-01-13,403.128
2015-01-14,401.38
2015-01-15,403.163
2015-01-16,402.106
2015-01-19,400.034
2015-01-20,402.034
2015-01-21,409.925
2015-01-22,413.071
2015-01-23,416.164
2015-01-26,415.274
2015-01-27,415.761
2015-01-28,413.584
2015-01-29,408.77
2015-01-30,403.928
2015-02-02,404.954
2015-02-03,410.289
2015-02-04,412.11
2015-02-05,412.698
2015-02-06,411.181
2015-02-09,408.78
2015-02-10,406.284
2015-02-11,404.064
2015-02-12,408.261
2015-02-13,414.789
2015-02-16,413.718
2015-02-17,413.317
2015-02-18,414.148
2015-02-19,414.193
2015-02-20,413.922
2015-02-23,413.543
2015-02-24,415.409
2015-02-25,417.488
2015-02-26,417.917
2015-02-27,416.435
2015-03-02,415.656
2015-03-03,414.864
2015-03-04,410.689
2015-03-05,410.026
2015-03-06,408.621
2015-03-09,403.6
2015-03-10,397.112
2015-03-11,396.812
2015-03-12,399.152
2015-03-13,395.383
2015-03-16,395.832
2015-03-17,399.408
2015-03-18,402.653
2015-03-19,406.142
2015-03-20,408.059
2015-03-23,410.694
2015-03-24,411.923
2015-03-25,411.054
2015-03-26,405.319
2015-03-27,403.526
2015-03-30,408.112
2015-03-31,410.513
2015-04-01,414.052
2015-04-02,418.266
2015-04-03,418.885
2015-04-06,423.805
2015-04-07,423.986
2015-04-08,430.222
2015-04-09,433.451
2015-04-10,435.99
2015-04-13,438.943
2015-04-14,436.981
2015-04-15,437.098
2015-04-16,443.586
2015-04-17,439.589
2015-04-20,435.873
2015-04-21,439.462
2015-04-22,441.758
2015-04-23,444.505
2015-04-24,447.313
2015-04-27,449.528
2015-04-28,450.131
2015-04-29,447.001
2015-04-30,442.087
2015-05-01,441.342
2015-05-04,442.325
2015-05-05,442.222
2015-05-06,439.08
2015-05-07,432.552
2015-05-08,436.822
2015-05-11,437.297
2015-05-12,434.366
2015-05-13,436.442
2015-05-14,437.281
2015-05-15,440.524
2015-05-18,439.501
2015-05-19,439.513
2015-05-20,437.551
2015-05-21,436.131
2015-05-22,438.324
2015-05-25,437.369
2015-05-26,433.695
2015-05-27,430.627
2015-05-28,426.618
2015-05-29,424.383
2015-06-01,423.893
2015-06-02,422.644
2015-06-03,421.019
2015-06-04,417.976
2015-06-05,415.519
2015-06-08,413.407
2015-06-09,410.895
2015-06-10,413.804
2015-06-11,413.398
2015-06-12,414.569
2015-06-15,410.848
2015-06-16,408.749
2015-06-17,410.492
2015-06-18,414.0
2015-06-19,412.752
2015-06-22,418.192
2015-06-23,420.045
2015-06-24,421.23
2015-06-25,419.309
2015-06-26,416.158
2015-06-29,407.776
2015-06-30,413.362
2015-07-01,413.278
2015-07-02,413.27
2015-07-03,410.256
2015-07-06,401.426
2015-07-07,395.829
2015-07-08,384.904
2015-07-09,391.437
2015-07-10,397.006
2015-07-13,401.428
2015-07-14,400.605
2015-07-15,399.777
2015-07-16,401.45
2015-07-17,401.451
2015-07-20,398.806
2015-07-21,400.684
2015-07-22,396.998
2015-07-23,393.834
2015-07-24,388.252
2015-07-27,380.7
2015-07-28,380.15
2015-07-29,383.975
2015-07-30,381.425
