Date,EM (EMERGING MARKETS) Standard (Large+Mid Cap)
2010-05-03,1774.381
2010-05-04,1743.385
2010-05-05,1707.593
2010-05-06,1670.168
2010-05-07,1632.366
2010-05-10,1703.398
2010-05-11,1689.879
2010-05-12,1706.13
2010-05-13,1719.769
2010-05-14,1692.067
2010-05-17,1657.065
2010-05-18,1657.267
2010-05-19,1606.711
2010-05-20,1557.144
2010-05-21,1564.643
2010-05-24,1573.891
2010-05-25,1510.474
2010-05-26,1559.668
2010-05-27,1597.477
2010-05-28,1620.27
2010-05-31,1637.2
2010-06-01,1603.2
2010-06-02,1605.752
2010-06-03,1634.376
2010-06-04,1614.713
2010-06-07,1572.609
2010-06-08,1575.215
2010-06-09,1582.631
2010-06-10,1603.636
2010-06-11,1621.748
2010-06-14,1645.01
2010-06-15,1658.442
2010-06-16,1668.493
2010-06-17,1675.488
2010-06-18,1686.593
2010-06-21,1731.017
2010-06-22,1711.652
2010-06-23,1698.803
2010-06-24,1684.668
2010-06-25,1676.611
2010-06-28,1684.23
2010-06-29,1636.753
2010-06-30,1625.457
2010-07-01,1610.188
2010-07-02,1617.755
2010-07-05,1617.206
2010-07-06,1649.227
2010-07-07,1648.879
2010-07-08,1668.299
2010-07-09,1688.096
2010-07-12,1689.464
2010-07-13,1698.006
2010-07-14,1705.936
2010-07-15,1698.833
2010-07-16,1684.286
2010-07-19,1677.628
2010-07-20,1693.234
2010-07-21,1712.757
2010-07-22,1728.536
2010-07-23,1742.837
2010-07-26,1750.26
2010-07-27,1760.165
2010-07-28,1761.474
2010-07-29,1766.251
2010-07-30,1761.969
2010-08-02,1800.61
2010-08-03,1795.194
2010-08-04,1798.526
2010-08-05,1798.972
2010-08-06,1797.934
2010-08-09,1806.939
2010-08-10,1781.821
2010-08-11,1747.9
2010-08-12,1737.748
2010-08-13,1745.544
2010-08-16,1754.24
2010-08-17,1769.582
2010-08-18,1770.145
2010-08-19,1770.54
2010-08-20,1759.708
2010-08-23,1756.616
2010-08-24,1734.168
2010-08-25,1715.022
2010-08-26,1721.131
2010-08-27,1728.258
2010-08-30,1732.333
2010-08-31,1728.343
2010-09-01,1763.775
2010-09-02,1773.883
2010-09-03,1789.022
2010-09-06,1803.578
2010-09-07,1793.888
2010-09-08,1791.417
2010-09-09,1800.237
2010-09-10,1807.188
2010-09-13,1844.602
2010-09-14,1848.072
2010-09-15,1852.87
2010-09-16,1840.358
2010-09-17,1849.278
2010-09-20,1864.061
2010-09-21,1863.77
2010-09-22,1870.925
2010-09-23,1869.644
2010-09-24,1880.556
2010-09-27,1895.461
2010-09-28,1895.052
2010-09-29,1911.279
2010-09-30,1920.647
2010-10-01,1939.535
2010-10-04,1947.916
2010-10-05,1958.802
2010-10-06,1976.501
2010-10-07,1969.516
2010-10-08,1966.798
2010-10-11,1978.772
2010-10-12,1963.239
2010-10-13,1996.715
2010-10-14,2013.708
2010-10-15,2004.011
2010-10-18,1987.912
2010-10-19,1961.525
2010-10-20,1968.23
2010-10-21,1977.298
2010-10-22,1975.453
2010-10-25,1993.528
2010-10-26,1995.875
2010-10-27,1964.274
2010-10-28,1971.345
2010-10-29,1976.583
2010-11-01,2003.67
2010-11-02,2009.636
2010-11-03,2024.711
2010-11-04,2058.037
2010-11-05,2066.73
2010-11-08,2063.616
2010-11-09,2064.45
2010-11-10,2052.523
2010-11-11,2036.292
2010-11-12,2004.822
2010-11-15,1993.886
2010-11-16,1968.152
2010-11-17,1956.138
2010-11-18,1987.017
2010-11-19,1988.87
2010-11-22,1991.888
2010-11-23,1949.63
2010-11-24,1961.647
2010-11-25,1965.838
2010-11-26,1933.665
2010-11-29,1933.11
2010-11-30,1924.485
2010-12-01,1963.404
2010-12-02,1992.992
2010-12-03,2006.965
2010-12-06,2015.348
2010-12-07,2022.918
2010-12-08,1995.692
2010-12-09,1998.072
2010-12-10,1994.99
2010-12-13,2009.481
2010-12-14,2020.385
2010-12-15,2004.99
2010-12-16,1989.893
2010-12-17,1996.473
2010-12-20,1988.736
2010-12-21,2012.65
2010-12-22,2017.027
2010-12-23,2019.513
2010-12-24,2017.809
2010-12-27,2014.484
2010-12-28,2016.253
2010-12-29,2035.989
2010-12-30,2052.019
2010-12-31,2062.042
2011-01-03,2084.039
2011-01-04,2086.849
2011-01-05,2079.567
2011-01-06,2068.836
2011-01-07,2054.779
2011-01-10,2035.332
2011-01-11,2047.762
2011-01-12,2083.451
2011-01-13,2083.413
2011-01-14,2078.053
2011-01-17,2068.871
2011-01-18,2076.873
2011-01-19,2080.809
2011-01-20,2048.518
2011-01-21,2037.031
2011-01-24,2037.246
2011-01-25,2035.992
2011-01-26,2047.963
2011-01-27,2046.845
2011-01-28,2019.032
2011-01-31,2006.489
2011-02-01,2028.109
2011-02-02,2036.344
2011-02-03,2032.395
2011-02-04,2026.272
2011-02-07,2023.807
2011-02-08,2021.423
2011-02-09,1991.611
2011-02-10,1954.123
2011-02-11,1957.627
2011-02-14,1983.655
2011-02-15,1981.105
2011-02-16,1989.158
2011-02-17,1995.17
2011-02-18,2013.296
2011-02-21,2010.631
2011-02-22,1977.021
2011-02-23,1966.883
2011-02-24,1950.975
2011-02-25,1973.153
2011-02-28,1988.074
2011-03-01,1995.958
2011-03-02,1998.113
2011-03-03,2023.555
2011-03-04,2043.595
2011-03-07,2032.288
2011-03-08,2039.073
2011-03-09,2039.199
2011-03-10,2003.362
2011-03-11,1990.742
2011-03-14,2006.245
2011-03-15,1962.937
2011-03-16,1969.615
2011-03-17,1960.874
2011-03-18,1973.788
2011-03-21,1994.61
2011-03-22,2012.948
2011-03-23,2019.424
2011-03-24,2039.365
2011-03-25,2055.999
2011-03-28,2046.696
2011-03-29,2054.285
2011-03-30,2084.859
2011-03-31,2105.275
2011-04-01,2131.321
2011-04-04,2146.443
2011-04-05,2149.63
2011-04-06,2165.194
2011-04-07,2163.213
2011-04-08,2170.096
2011-04-11,2159.835
2011-04-12,2118.939
2011-04-13,2133.368
2011-04-14,2128.561
2011-04-15,2127.547
2011-04-18,2092.97
2011-04-19,2100.889
2011-04-20,2152.866
2011-04-21,2172.909
2011-04-22,2173.028
2011-04-25,2169.116
2011-04-26,2168.63
2011-04-27,2167.148
2011-04-28,2164.67
2011-04-29,2171.038
2011-05-02,2176.575
2011-05-03,2139.903
2011-05-04,2113.197
2011-05-05,2096.76
2011-05-06,2100.262
2011-05-09,2097.994
2011-05-10,2107.136
2011-05-11,2105.894
2011-05-12,2073.38
2011-05-13,2069.54
2011-05-16,2055.327
2011-05-17,2049.697
2011-05-18,2066.529
2011-05-19,2063.176
2011-05-20,2063.897
2011-05-23,2015.564
2011-05-24,2035.67
2011-05-25,2023.821
2011-05-26,2051.782
2011-05-27,2078.02
2011-05-30,2079.007
2011-05-31,2114.956
2011-06-01,2112.896
2011-06-02,2099.972
2011-06-03,2094.091
2011-06-06,2082.443
2011-06-07,2089.838
2011-06-08,2077.066
2011-06-09,2071.481
2011-06-10,2047.37
2011-06-13,2039.863
2011-06-14,2057.725
2011-06-15,2045.786
2011-06-16,2009.767
2011-06-17,2003.318
2011-06-20,1993.779
2011-06-21,2020.504
2011-06-22,2026.621
2011-06-23,2006.771
2011-06-24,2025.603
2011-06-27,2020.037
2011-06-28,2036.006
2011-06-29,2058.566
2011-06-30,2083.31
2011-07-01,2102.577
2011-07-04,2125.98
2011-07-05,2120.225
2011-07-06,2111.354
2011-07-07,2123.941
2011-07-08,2117.746
2011-07-11,2079.976
2011-07-12,2040.797
2011-07-13,2071.58
2011-07-14,2067.341
2011-07-15,2067.712
2011-07-18,2044.249
2011-07-19,2056.827
2011-07-20,2071.597
2011-07-21,2084.009
2011-07-22,2102.321
2011-07-25,2093.236
2011-07-26,2108.957
2011-07-27,2095.285
2011-07-28,2089.052
2011-07-29,2075.475
2011-08-01,2093.704
2011-08-02,2056.194
2011-08-03,2012.307
2011-08-04,1958.771
2011-08-05,1900.51
2011-08-08,1807.797
2011-08-09,1768.409
2011-08-10,1791.217
2011-08-11,1808.204
2011-08-12,1808.958
2011-08-15,1852.479
2011-08-16,1862.916
2011-08-17,1873.751
2011-08-18,1820.217
2011-08-19,1774.073
2011-08-22,1766.728
2011-08-23,1803.055
2011-08-24,1789.402
2011-08-25,1780.137
2011-08-26,1785.393
2011-08-29,1838.207
2011-08-30,1855.07
2011-08-31,1890.763
2011-09-01,1899.69
2011-09-02,1870.251
2011-09-05,1811.81
2011-09-06,1809.126
2011-09-07,1849.233
2011-09-08,1857.123
2011-09-09,1818.362
2011-09-12,1778.222
2011-09-13,1768.189
2011-09-14,1746.462
2011-09-15,1767.033
2011-09-16,1791.17
2011-09-19,1741.138
2011-09-20,1744.403
2011-09-21,1724.01
2011-09-22,1615.242
2011-09-23,1580.247
2011-09-26,1561.94
2011-09-27,1638.99
2011-09-28,1634.822
2011-09-29,1641.145
2011-09-30,1615.419
2011-10-03,1564.071
2011-10-04,1525.501
2011-10-05,1535.281
2011-10-06,1585.834
2011-10-07,1622.218
2011-10-10,1649.373
2011-10-11,1669.881
2011-10-12,1695.093
2011-10-13,1708.545
2011-10-14,1717.79
2011-10-17,1728.952
2011-10-18,1699.758
2011-10-19,1714.139
2011-10-20,1667.849
2011-10-21,1690.565
2011-10-24,1744.489
2011-10-25,1755.347
2011-10-26,1764.709
2011-10-27,1826.221
2011-10-28,1856.255
2011-10-31,1829.553
2011-11-01,1780.231
2011-11-02,1795.698
2011-11-03,1790.008
2011-11-04,1818.796
2011-11-07,1820.106
2011-11-08,1820.587
2011-11-09,1801.318
2011-11-10,1753.412
2011-11-11,1785.065
2011-11-14,1796.113
2011-11-15,1782.163
2011-11-16,1765.361
2011-11-17,1750.523
2011-11-18,1717.732
2011-11-21,1673.222
2011-11-22,1672.343
2011-11-23,1628.065
2011-11-24,1633.575
2011-11-25,1613.788
2011-11-28,1659.666
2011-11-29,1673.041
2011-11-30,1707.719
2011-12-01,1764.389
2011-12-02,1767.548
2011-12-05,1777.447
2011-12-06,1754.12
2011-12-07,1764.957
2011-12-08,1743.407
2011-12-09,1718.771
2011-12-12,1701.907
2011-12-13,1687.493
2011-12-14,1663.916
2011-12-15,1650.559
2011-12-16,1664.078
2011-12-19,1635.925
2011-12-20,1658.066
2011-12-21,1686.445
2011-12-22,1692.712
2011-12-23,1707.747
2011-12-26,1707.615
2011-12-27,1701.722
2011-12-28,1681.156
2011-12-29,1683.266
2011-12-30,1687.3
2012-01-02,1688.648
2012-01-03,1731.097
2012-01-04,1726.755
2012-01-05,1717.367
2012-01-06,1707.515
2012-01-09,1714.628
2012-01-10,1747.691
2012-01-11,1747.395
2012-01-12,1756.306
2012-01-13,1755.282
2012-01-16,1753.341
2012-01-17,1791.146
2012-01-18,1806.96
2012-01-19,1826.443
2012-01-20,1833.264
2012-01-23,1841.696
2012-01-24,1837.952
2012-01-25,1841.897
2012-01-26,1870.233
2012-01-27,1873.243
2012-01-30,1854.207
2012-01-31,1879.011
2012-02-01,1898.362
2012-02-02,1924.496
2012-02-03,1932.632
2012-02-06,1930.806
2012-02-07,1933.278
2012-02-08,1955.69
2012-02-09,1957.546
2012-02-10,1921.581
2012-02-13,1942.085
2012-02-14,1931.073
2012-02-15,1952.428
2012-02-16,1935.418
2012-02-17,1959.956
2012-02-20,1967.477
2012-02-21,1963.693
2012-02-22,1963.989
2012-02-23,1954.336
2012-02-24,1969.672
2012-02-27,1949.358
2012-02-28,1972.241
2012-02-29,1991.911
2012-03-01,1986.944
2012-03-02,1993.566
2012-03-05,1966.869
2012-03-06,1922.403
2012-03-07,1916.075
2012-03-08,1943.755
2012-03-09,1957.395
2012-03-12,1940.105
2012-03-13,1969.832
2012-03-14,1970.418
2012-03-15,1967.989
2012-03-16,1964.344
2012-03-19,1960.669
2012-03-20,1939.718
2012-03-21,1935.711
2012-03-22,1922.722
2012-03-23,1925.329
2012-03-26,1930.685
2012-03-27,1951.245
2012-03-28,1930.017
2012-03-29,1909.174
2012-03-30,1925.642
2012-04-02,1937.468
2012-04-03,1952.17
2012-04-04,1918.37
2012-04-05,1918.547
2012-04-06,1917.66
2012-04-09,1898.446
2012-04-10,1879.862
2012-04-11,1880.015
2012-04-12,1896.358
2012-04-13,1901.323
2012-04-16,1889.016
2012-04-17,1889.422
2012-04-18,1896.246
2012-04-19,1896.309
2012-04-20,1893.076
2012-04-23,1868.077
2012-04-24,1873.957
2012-04-25,1875.109
2012-04-26,1883.332
2012-04-27,1890.431
2012-04-30,1903.164
2012-05-01,1902.311
2012-05-02,1910.739
2012-05-03,1900.642
2012-05-04,1879.754
2012-05-07,1859.288
2012-05-08,1842.065
2012-05-09,1815.109
2012-05-10,1820.389
2012-05-11,1802.481
2012-05-14,1768.441
2012-05-15,1759.461
2012-05-16,1718.99
2012-05-17,1712.796
2012-05-18,1686.69
2012-05-21,1700.479
2012-05-22,1711.862
2012-05-23,1670.725
2012-05-24,1680.635
2012-05-25,1681.05
2012-05-28,1694.84
2012-05-29,1718.051
2012-05-30,1693.062
2012-05-31,1690.722
2012-06-01,1667.792
2012-06-04,1646.712
2012-06-05,1654.325
2012-06-06,1686.781
2012-06-07,1706.833
2012-06-08,1692.108
2012-06-11,1710.487
2012-06-12,1707.387
2012-06-13,1719.681
2012-06-14,1710.082
2012-06-15,1732.055
2012-06-18,1748.788
2012-06-19,1766.717
2012-06-20,1775.813
2012-06-21,1746.195
2012-06-22,1718.0
2012-06-25,1693.724
2012-06-26,1698.846
2012-06-27,1710.744
2012-06-28,1699.228
2012-06-29,1756.77
2012-07-02,1764.447
2012-07-03,1793.356
2012-07-04,1794.215
2012-07-05,1792.808
2012-07-06,1775.609
2012-07-09,1756.92
2012-07-10,1754.278
2012-07-11,1751.05
2012-07-12,1717.437
2012-07-13,1740.157
2012-07-16,1741.588
2012-07-17,1754.313
2012-07-18,1750.265
2012-07-19,1769.701
2012-07-20,1761.766
2012-07-23,1715.963
2012-07-24,1710.345
2012-07-25,1703.425
2012-07-26,1724.049
2012-07-27,1771.792
2012-07-30,1785.372
2012-07-31,1792.304
2012-08-01,1795.95
2012-08-02,1778.669
2012-08-03,1793.599
2012-08-06,1821.323
2012-08-07,1822.274
2012-08-08,1827.761
2012-08-09,1844.522
2012-08-10,1844.836
2012-08-13,1832.452
2012-08-14,1841.43
2012-08-15,1835.792
2012-08-16,1838.953
2012-08-17,1830.013
2012-08-20,1827.029
2012-08-21,1838.994
2012-08-22,1827.872
2012-08-23,1836.69
2012-08-24,1820.446
2012-08-27,1812.141
2012-08-28,1804.665
2012-08-29,1797.504
2012-08-30,1781.564
2012-08-31,1787.124
2012-09-03,1797.767
2012-09-04,1787.528
2012-09-05,1773.146
2012-09-06,1794.821
2012-09-07,1829.554
2012-09-10,1832.239
2012-09-11,1838.185
2012-09-12,1848.522
2012-09-13,1855.21
2012-09-14,1915.903
2012-09-17,1913.446
2012-09-18,1902.527
2012-09-19,1907.43
2012-09-20,1886.502
2012-09-21,1902.388
2012-09-24,1898.365
2012-09-25,1893.729
2012-09-26,1872.053
2012-09-27,1887.192
2012-09-28,1895.316
2012-10-01,1900.259
2012-10-02,1902.443
2012-10-03,1895.41
2012-10-04,1901.126
2012-10-05,1908.029
2012-10-08,1887.416
2012-10-09,1884.869
2012-10-10,1876.361
2012-10-11,1883.72
2012-10-12,1885.122
2012-10-15,1882.353
2012-10-16,1897.731
2012-10-17,1912.954
2012-10-18,1917.798
2012-10-19,1904.084
2012-10-22,1906.455
2012-10-23,1886.62
2012-10-24,1882.318
2012-10-25,1890.985
2012-10-26,1875.052
2012-10-29,1874.198
2012-10-30,1879.759
2012-10-31,1884.013
2012-11-01,1892.351
2012-11-02,1901.919
2012-11-05,1894.583
2012-11-06,1905.197
2012-11-07,1907.55
2012-11-08,1884.644
2012-11-09,1876.496
2012-11-12,1873.35
2012-11-13,1860.451
2012-11-14,1857.544
2012-11-15,1845.639
2012-11-16,1837.096
2012-11-19,1852.62
2012-11-20,1855.47
2012-11-21,1858.048
2012-11-22,1867.356
2012-11-23,1886.737
2012-11-26,1885.316
2012-11-27,1887.881
2012-11-28,1878.204
2012-11-29,1901.951
2012-11-30,1908.071
2012-12-03,1909.417
2012-12-04,1908.693
2012-12-05,1927.829
2012-12-06,1935.265
2012-12-07,1940.571
2012-12-10,1950.141
2012-12-11,1960.574
2012-12-12,1973.566
2012-12-13,1975.858
2012-12-14,1976.347
2012-12-17,1971.13
2012-12-18,1982.943
2012-12-19,1996.095
2012-12-20,1995.229
2012-12-21,1976.96
2012-12-24,1978.313
2012-12-25,1981.509
2012-12-26,1985.046
2012-12-27,1990.616
2012-12-28,2001.563
2012-12-31,2001.596
2013-01-01,2002.668
2013-01-02,2045.219
2013-01-03,2053.831
2013-01-04,2044.771
2013-01-07,2040.834
2013-01-08,2029.633
2013-01-09,2035.647
2013-01-10,2043.169
2013-01-11,2035.675
2013-01-14,2050.277
2013-01-15,2036.556
2013-01-16,2032.267
2013-01-17,2035.954
2013-01-18,2050.35
2013-01-21,2045.442
2013-01-22,2047.502
2013-01-23,2042.707
2013-01-24,2034.634
2013-01-25,2028.691
2013-01-28,2015.53
2013-01-29,2030.944
2013-01-30,2027.821
2013-01-31,2029.504
2013-02-01,2036.839
2013-02-04,2036.712
2013-02-05,2027.136
2013-02-06,2019.883
2013-02-07,2012.01
2013-02-08,2014.581
2013-02-11,2010.572
2013-02-12,2011.911
2013-02-13,2023.029
2013-02-14,2024.861
2013-02-15,2026.177
2013-02-18,2022.125
2013-02-19,2021.461
2013-02-20,2030.014
2013-02-21,2001.015
2013-02-22,2001.485
2013-02-25,2003.47
2013-02-26,1981.305
2013-02-27,1988.734
2013-02-28,2004.298
2013-03-01,2001.633
2013-03-04,1979.392
2013-03-05,1995.869
2013-03-06,2015.234
2013-03-07,2011.69
2013-03-08,2026.971
2013-03-11,2022.617
2013-03-12,2011.459
2013-03-13,1995.193
2013-03-14,1992.824
2013-03-15,1982.537
2013-03-18,1959.659
2013-03-19,1949.865
2013-03-20,1952.499
2013-03-21,1945.097
2013-03-22,1932.818
2013-03-25,1945.773
2013-03-26,1958.032
2013-03-27,1964.641
2013-03-28,1965.854
2013-03-29,1970.211
2013-04-01,1963.404
2013-04-02,1959.708
2013-04-03,1951.99
2013-04-04,1937.025
2013-04-05,1920.217
2013-04-08,1918.565
2013-04-09,1935.779
2013-04-10,1952.252
2013-04-11,1961.33
2013-04-12,1943.678
2013-04-15,1912.902
2013-04-16,1923.634
2013-04-17,1909.718
2013-04-18,1902.844
2013-04-19,1929.422
2013-04-22,1931.323
2013-04-23,1927.296
2013-04-24,1942.406
2013-04-25,1961.052
2013-04-26,1951.797
2013-04-29,1961.752
2013-04-30,1985.833
2013-05-01,1983.292
2013-05-02,1982.848
2013-05-03,1992.356
2013-05-06,1999.848
2013-05-07,2012.784
2013-05-08,2029.363
2013-05-09,2028.483
2013-05-10,2009.834
2013-05-13,1993.198
2013-05-14,2003.259
2013-05-15,2003.363
2013-05-16,2004.006
2013-05-17,2003.028
2013-05-20,2008.037
2013-05-21,2008.3
2013-05-22,2008.348
2013-05-23,1966.041
2013-05-24,1967.598
2013-05-27,1971.247
2013-05-28,1975.961
2013-05-29,1956.624
2013-05-30,1949.326
2013-05-31,1935.82
2013-06-03,1916.095
2013-06-04,1927.838
2013-06-05,1903.68
2013-06-06,1891.658
2013-06-07,1884.468
2013-06-10,1870.026
2013-06-11,1834.512
2013-06-12,1834.568
2013-06-13,1815.7
2013-06-14,1835.194
2013-06-17,1843.313
2013-06-18,1836.5
2013-06-19,1823.768
2013-06-20,1750.415
2013-06-21,1735.373
2013-06-24,1702.399
2013-06-25,1707.432
2013-06-26,1738.665
2013-06-27,1772.886
2013-06-28,1813.503
2013-07-01,1816.877
2013-07-02,1798.014
2013-07-03,1760.987
2013-07-04,1780.305
2013-07-05,1771.653
2013-07-08,1749.673
2013-07-09,1762.739
2013-07-10,1768.661
2013-07-11,1821.344
2013-07-12,1826.192
2013-07-15,1839.666
2013-07-16,1841.712
2013-07-17,1854.66
2013-07-18,1851.155
2013-07-19,1837.789
2013-07-22,1844.761
2013-07-23,1874.011
2013-07-24,1869.291
2013-07-25,1861.621
2013-07-26,1860.142
2013-07-29,1845.385
2013-07-30,1845.151
2013-07-31,1833.432
2013-08-01,1846.552
2013-08-02,1848.984
2013-08-05,1851.023
2013-08-06,1831.683
2013-08-07,1815.754
2013-08-08,1832.794
2013-08-09,1842.468
2013-08-12,1855.159
2013-08-13,1871.164
2013-08-14,1875.118
2013-08-15,1860.917
2013-08-16,1856.842
2013-08-19,1831.308
2013-08-20,1806.706
2013-08-21,1791.569
2013-08-22,1787.955
2013-08-23,1808.418
2013-08-26,1808.536
2013-08-27,1775.068
2013-08-28,1764.195
2013-08-29,1785.765
2013-08-30,1802.664
2013-09-02,1820.088
2013-09-03,1811.847
2013-09-04,1819.652
2013-09-05,1840.096
2013-09-06,1855.9
2013-09-09,1891.718
2013-09-10,1926.005
2013-09-11,1927.183
2013-09-12,1924.34
2013-09-13,1917.432
2013-09-16,1946.95
2013-09-17,1948.536
2013-09-18,1945.8
2013-09-19,1987.755
2013-09-20,1969.614
2013-09-23,1975.749
2013-09-24,1964.817
2013-09-25,1959.037
2013-09-26,1950.237
2013-09-27,1944.413
2013-09-30,1920.464
2013-10-01,1937.838
2013-10-02,1940.804
2013-10-03,1955.211
2013-10-04,1960.411
2013-10-07,1954.677
2013-10-08,1962.897
2013-10-09,1956.705
2013-10-10,1973.085
2013-10-11,1990.995
2013-10-14,1989.916
2013-10-15,2003.927
2013-10-16,2006.687
2013-10-17,2012.016
2013-10-18,2028.508
2013-10-21,2029.697
2013-10-22,2033.61
2013-10-23,2011.909
2013-10-24,2006.765
2013-10-25,1999.92
2013-10-28,2013.769
2013-10-29,2018.431
2013-10-30,2030.215
2013-10-31,2014.051
2013-11-01,2001.6
2013-11-04,2000.121
2013-11-05,1979.351
2013-11-06,1979.163
2013-11-07,1967.688
2013-11-08,1938.696
2013-11-11,1934.289
2013-11-12,1931.644
2013-11-13,1909.1
2013-11-14,1932.337
2013-11-15,1958.45
2013-11-18,1997.844
2013-11-19,1996.367
2013-11-20,1986.884
2013-11-21,1957.052
2013-11-22,1966.679
2013-11-25,1969.659
2013-11-26,1959.506
2013-11-27,1966.239
2013-11-28,1972.534
2013-11-29,1984.758
2013-12-02,1975.442
2013-12-03,1954.573
2013-12-04,1941.034
2013-12-05,1946.319
2013-12-06,1953.679
2013-12-09,1974.401
2013-12-10,1973.592
2013-12-11,1954.55
2013-12-12,1933.121
2013-12-13,1931.275
2013-12-16,1931.132
2013-12-17,1931.345
2013-12-18,1935.801
2013-12-19,1931.826
2013-12-20,1927.189
2013-12-23,1936.336
2013-12-24,1941.542
2013-12-25,1940.609
2013-12-26,1937.617
2013-12-27,1946.211
2013-12-30,1954.679
2013-12-31,1956.224
2014-01-01,1956.164
2014-01-02,1933.177
2014-01-03,1911.167
2014-01-06,1897.46
2014-01-07,1895.632
2014-01-08,1898.93
2014-01-09,1879.333
2014-01-10,1893.068
2014-01-13,1907.341
2014-01-14,1903.161
2014-01-15,1908.338
2014-01-16,1902.047
2014-01-17,1897.525
2014-01-20,1894.885
2014-01-21,1894.744
2014-01-22,1905.937
2014-01-23,1881.572
2014-01-24,1854.089
2014-01-27,1818.878
2014-01-28,1824.674
2014-01-29,1829.87
2014-01-30,1829.295
2014-01-31,1829.631
2014-02-03,1810.924
2014-02-04,1793.343
2014-02-05,1791.051
2014-02-06,1817.02
2014-02-07,1831.73
2014-02-10,1828.48
2014-02-11,1846.898
2014-02-12,1863.616
2014-02-13,1849.248
2014-02-14,1871.705
2014-02-17,1885.457
2014-02-18,1874.964
2014-02-19,1875.821
2014-02-20,1859.352
2014-02-21,1876.362
2014-02-24,1874.752
2014-02-25,1869.189
2014-02-26,1870.65
2014-02-27,1884.344
2014-02-28,1890.624
2014-03-03,1859.956
2014-03-04,1870.792
2014-03-05,1876.727
2014-03-06,1898.606
2014-03-07,1891.751
2014-03-10,1869.168
2014-03-11,1870.948
2014-03-12,1848.988
2014-03-13,1846.231
2014-03-14,1835.535
2014-03-17,1846.474
2014-03-18,1864.655
2014-03-19,1860.993
2014-03-20,1841.779
2014-03-21,1850.135
2014-03-24,1868.658
2014-03-25,1877.656
2014-03-26,1896.821
2014-03-27,1910.789
2014-03-28,1929.731
2014-03-31,1949.083
2014-04-01,1961.252
2014-04-02,1969.562
2014-04-03,1961.608
2014-04-04,1965.315
2014-04-07,1970.134
2014-04-08,1984.585
2014-04-09,1991.179
2014-04-10,2004.771
2014-04-11,1992.646
2014-04-14,1985.379
2014-04-15,1962.834
2014-04-16,1968.049
2014-04-17,1981.33
2014-04-18,1986.622
2014-04-21,1984.583
2014-04-22,1981.053
2014-04-23,1971.499
2014-04-24,1972.929
2014-04-25,1951.201
2014-04-28,1950.815
2014-04-29,1965.108
2014-04-30,1956.339
2014-05-01,1957.761
2014-05-02,1972.746
2014-05-05,1968.218
2014-05-06,1974.06
2014-05-07,1975.201
2014-05-08,1983.861
2014-05-09,1980.238
2014-05-12,1997.827
2014-05-13,2011.058
2014-05-14,2030.399
2014-05-15,2024.337
2014-05-16,2030.229
2014-05-19,2037.214
2014-05-20,2026.466
2014-05-21,2029.956
2014-05-22,2049.203
2014-05-23,2053.007
2014-05-26,2051.122
2014-05-27,2034.401
2014-05-28,2045.455
2014-05-29,2046.546
2014-05-30,2025.07
2014-06-02,2028.767
2014-06-03,2041.868
2014-06-04,2032.703
2014-06-05,2040.786
2014-06-06,2060.502
2014-06-09,2068.585
2014-06-10,2085.776
2014-06-11,2082.916
2014-06-12,2082.16
2014-06-13,2071.275
2014-06-16,2067.045
2014-06-17,2061.675
2014-06-18,2063.981
2014-06-19,2075.904
2014-06-20,2063.989
2014-06-23,2061.311
2014-06-24,2073.175
2014-06-25,2061.141
2014-06-26,2071.286
2014-06-27,2070.291
2014-06-30,2079.79
2014-07-01,2081.325
2014-07-02,2101.696
2014-07-03,2106.015
2014-07-04,2107.515
2014-07-07,2111.705
2014-07-08,2112.586
2014-07-09,2105.492
2014-07-10,2108.675
2014-07-11,2101.403
2014-07-14,2113.223
2014-07-15,2119.366
2014-07-16,2121.927
2014-07-17,2114.117
2014-07-18,2115.538
2014-07-21,2115.586
2014-07-22,2137.937
2014-07-23,2144.363
2014-07-24,2150.76
2014-07-25,2146.583
2014-07-28,2147.938
2014-07-29,2150.791
2014-07-30,2147.292
2014-07-31,2121.713
2014-08-01,2110.735
2014-08-04,2129.053
2014-08-05,2116.865
2014-08-06,2104.42
2014-08-07,2093.715
2014-08-08,2082.524
2014-08-11,2114.506
2014-08-12,2120.726
2014-08-13,2134.099
2014-08-14,2137.712
2014-08-15,2141.992
2014-08-18,2147.081
2014-08-19,2162.081
2014-08-20,2163.372
2014-08-21,2157.217
2014-08-22,2159.602
2014-08-25,2164.388
2014-08-26,2169.406
2014-08-27,2181.52
2014-08-28,2168.537
2014-08-29,2170.375
2014-09-01,2175.824
2014-09-02,2168.198
2014-09-03,2196.81
2014-09-04,2195.947
2014-09-05,2189.325
2014-09-08,2186.152
2014-09-09,2171.342
2014-09-10,2146.827
2014-09-11,2135.941
2014-09-12,2120.275
2014-09-15,2109.647
2014-09-16,2106.347
2014-09-17,2123.021
2014-09-18,2111.067
2014-09-19,2106.275
2014-09-22,2079.087
2014-09-23,2064.138
2014-09-24,2069.22
2014-09-25,2050.098
2014-09-26,2046.787
2014-09-29,2018.136
2014-09-30,2009.951
2014-10-01,1993.052
2014-10-02,1984.426
2014-10-03,1993.924
2014-10-06,2020.584
2014-10-07,2021.698
2014-10-08,1997.504
2014-10-09,2016.784
2014-10-10,1979.909
2014-10-13,1983.18
2014-10-14,1984.348
2014-10-15,1965.483
2014-10-16,1941.691
