Date,SPAIN SMID VALUE SMID (Small+Mid Cap)
2010-09-08,513.999
2010-09-09,525.514
2010-09-10,525.697
2010-09-13,535.163
2010-09-14,541.769
2010-09-15,542.183
2010-09-16,543.229
2010-09-17,529.658
2010-09-20,535.189
2010-09-21,536.425
2010-09-22,540.742
2010-09-23,536.379
2010-09-24,547.971
2010-09-27,546.418
2010-09-28,545.663
2010-09-29,543.57
2010-09-30,546.86
2010-10-01,546.674
2010-10-04,541.374
2010-10-05,558.466
2010-10-06,564.691
2010-10-07,565.793
2010-10-08,563.448
2010-10-11,559.434
2010-10-12,553.887
2010-10-13,564.461
2010-10-14,568.678
2010-10-15,568.952
2010-10-18,567.716
2010-10-19,559.801
2010-10-20,565.243
2010-10-21,572.767
2010-10-22,567.544
2010-10-25,567.966
2010-10-26,561.17
2010-10-27,555.459
2010-10-28,562.792
2010-10-29,562.578
2010-11-01,553.954
2010-11-02,563.557
2010-11-03,555.272
2010-11-04,566.743
2010-11-05,548.383
2010-11-08,541.538
2010-11-09,547.736
2010-11-10,531.486
2010-11-11,525.674
2010-11-12,534.35
2010-11-15,534.905
2010-11-16,522.353
2010-11-17,524.332
2010-11-18,530.669
2010-11-19,527.451
2010-11-22,511.57
2010-11-23,496.331
2010-11-24,496.81
2010-11-25,496.429
2010-11-26,482.872
2010-11-29,468.432
2010-11-30,458.417
2010-12-01,475.361
2010-12-02,488.581
2010-12-03,500.867
2010-12-06,497.473
2010-12-07,501.421
2010-12-08,502.971
2010-12-09,506.219
2010-12-10,507.593
2010-12-13,517.154
2010-12-14,517.867
2010-12-15,515.204
2010-12-16,508.441
2010-12-17,500.677
2010-12-20,503.038
2010-12-21,513.061
2010-12-22,512.886
2010-12-23,509.399
2010-12-24,511.407
2010-12-27,504.175
2010-12-28,502.648
2010-12-29,506.963
2010-12-30,507.421
2010-12-31,512.521
2011-01-03,511.839
2011-01-04,508.12
2011-01-05,500.434
2011-01-06,491.644
2011-01-07,480.65
2011-01-10,473.72
2011-01-11,484.859
2011-01-12,510.503
2011-01-13,529.354
2011-01-14,534.049
2011-01-17,528.793
2011-01-18,545.734
2011-01-19,552.051
2011-01-20,555.297
2011-01-21,570.837
2011-01-24,576.033
2011-01-25,568.748
2011-01-26,569.304
2011-01-27,575.203
2011-01-28,574.158
2011-01-31,579.153
2011-02-01,584.671
2011-02-02,592.946
2011-02-03,577.749
2011-02-04,578.285
2011-02-07,585.846
2011-02-08,591.363
2011-02-09,593.076
2011-02-10,580.887
2011-02-11,579.251
2011-02-14,576.637
2011-02-15,583.506
2011-02-16,592.091
2011-02-17,595.858
2011-02-18,598.524
2011-02-21,585.111
2011-02-22,584.202
2011-02-23,581.234
2011-02-24,580.66
2011-02-25,590.707
2011-02-28,597.452
2011-03-01,593.979
2011-03-02,591.705
2011-03-03,594.34
2011-03-04,593.682
2011-03-07,597.52
2011-03-08,595.062
2011-03-09,601.038
2011-03-10,587.715
2011-03-11,589.406
2011-03-14,596.259
2011-03-15,589.739
2011-03-16,577.362
2011-03-17,591.84
2011-03-18,599.48
2011-03-21,611.874
2011-03-22,611.568
2011-03-23,611.245
2011-03-24,621.662
2011-03-25,618.231
2011-03-28,621.98
2011-03-29,619.322
2011-03-30,622.954
2011-03-31,617.915
2011-04-01,622.456
2011-04-04,629.059
2011-04-05,623.406
2011-04-06,639.481
2011-04-07,637.157
2011-04-08,645.008
2011-04-11,644.115
2011-04-12,644.117
2011-04-13,644.957
2011-04-14,635.568
2011-04-15,625.564
2011-04-18,601.729
2011-04-19,608.505
2011-04-20,619.836
2011-04-21,625.447
2011-04-22,625.447
2011-04-25,624.996
2011-04-26,632.969
2011-04-27,637.827
2011-04-28,652.501
2011-04-29,650.704
2011-05-02,657.273
2011-05-03,651.391
2011-05-04,650.035
2011-05-05,631.823
2011-05-06,632.07
2011-05-09,611.649
2011-05-10,620.544
2011-05-11,619.483
2011-05-12,615.772
2011-05-13,609.635
2011-05-16,610.805
2011-05-17,600.948
2011-05-18,605.029
2011-05-19,606.428
2011-05-20,596.586
2011-05-23,579.631
2011-05-24,580.158
2011-05-25,583.518
2011-05-26,585.531
2011-05-27,594.164
2011-05-30,595.29
2011-05-31,606.459
2011-06-01,604.534
2011-06-02,600.249
2011-06-03,605.853
2011-06-06,597.446
2011-06-07,600.3
2011-06-08,589.002
2011-06-09,585.379
2011-06-10,570.494
2011-06-13,570.938
2011-06-14,585.797
2011-06-15,572.795
2011-06-16,562.141
2011-06-17,576.007
2011-06-20,566.701
2011-06-21,576.772
2011-06-22,576.527
2011-06-23,554.108
2011-06-24,546.637
2011-06-27,551.929
2011-06-28,558.19
2011-06-29,570.252
2011-06-30,589.073
2011-07-01,598.702
2011-07-04,600.683
2011-07-05,593.535
2011-07-06,575.894
2011-07-07,578.034
2011-07-08,560.767
2011-07-11,533.164
2011-07-12,529.948
2011-07-13,540.634
2011-07-14,533.598
2011-07-15,527.443
2011-07-18,512.166
2011-07-19,524.345
2011-07-20,537.958
2011-07-21,563.776
2011-07-22,568.9
2011-07-25,554.547
2011-07-26,559.4
2011-07-27,545.576
2011-07-28,545.978
2011-07-29,551.781
2011-08-01,526.325
2011-08-02,510.291
2011-08-03,505.451
2011-08-04,482.038
2011-08-05,483.766
2011-08-08,471.625
2011-08-09,476.575
2011-08-10,454.88
2011-08-11,469.579
2011-08-12,492.601
2011-08-15,508.964
2011-08-16,504.427
2011-08-17,509.161
2011-08-18,487.282
2011-08-19,482.484
2011-08-22,485.22
2011-08-23,483.81
2011-08-24,489.862
2011-08-25,486.629
2011-08-26,481.891
2011-08-29,495.892
2011-08-30,497.072
2011-08-31,506.926
2011-09-01,502.332
2011-09-02,489.957
2011-09-05,466.733
2011-09-06,458.794
2011-09-07,470.308
2011-09-08,472.57
2011-09-09,447.149
2011-09-12,430.274
2011-09-13,435.234
2011-09-14,442.96
2011-09-15,456.057
2011-09-16,456.875
2011-09-19,444.28
2011-09-20,447.254
2011-09-21,440.667
2011-09-22,418.606
2011-09-23,422.171
2011-09-26,426.375
2011-09-27,446.953
2011-09-28,444.946
2011-09-29,453.706
2011-09-30,440.373
2011-10-03,429.739
2011-10-04,423.085
2011-10-05,432.631
2011-10-06,445.692
2011-10-07,452.419
2011-10-10,464.873
2011-10-11,465.252
2011-10-12,479.796
2011-10-13,472.794
2011-10-14,482.72
2011-10-17,476.708
2011-10-18,470.638
2011-10-19,473.317
2011-10-20,456.832
2011-10-21,473.982
2011-10-24,478.784
2011-10-25,479.3
2011-10-26,474.715
2011-10-27,502.308
2011-10-28,502.011
2011-10-31,481.71
2011-11-01,452.776
2011-11-02,460.774
2011-11-03,465.282
2011-11-04,461.356
2011-11-07,458.727
2011-11-08,459.372
2011-11-09,441.124
2011-11-10,437.495
2011-11-11,453.533
2011-11-14,443.681
2011-11-15,433.643
2011-11-16,434.228
2011-11-17,431.05
2011-11-18,431.509
2011-11-21,418.327
2011-11-22,410.393
2011-11-23,400.231
2011-11-24,397.489
2011-11-25,395.999
2011-11-28,413.425
2011-11-29,415.994
2011-11-30,440.086
2011-12-01,438.308
2011-12-02,447.102
2011-12-05,457.623
2011-12-06,456.651
2011-12-07,455.207
2011-12-08,443.34
2011-12-09,452.374
2011-12-12,435.997
2011-12-13,431.441
2011-12-14,419.734
2011-12-15,425.629
2011-12-16,430.65
2011-12-19,435.657
2011-12-20,449.872
2011-12-21,443.431
2011-12-22,447.776
2011-12-23,449.601
2011-12-26,449.601
2011-12-27,449.021
2011-12-28,436.486
2011-12-29,437.043
2011-12-30,441.55
2012-01-02,448.824
2012-01-03,452.308
2012-01-04,442.033
2012-01-05,423.865
2012-01-06,421.346
2012-01-09,421.683
2012-01-10,428.273
2012-01-11,424.795
2012-01-12,431.588
2012-01-13,427.546
2012-01-16,426.7
2012-01-17,429.068
2012-01-18,430.124
2012-01-19,444.627
2012-01-20,444.521
2012-01-23,455.064
2012-01-24,450.432
2012-01-25,448.037
2012-01-26,458.944
2012-01-27,454.586
2012-01-30,443.908
2012-01-31,446.161
2012-02-01,459.198
2012-02-02,462.163
2012-02-03,466.187
2012-02-06,465.982
2012-02-07,470.375
2012-02-08,471.541
2012-02-09,476.301
2012-02-10,465.589
2012-02-13,465.676
2012-02-14,459.604
2012-02-15,454.02
2012-02-16,439.557
2012-02-17,444.856
2012-02-20,454.214
2012-02-21,452.056
2012-02-22,446.171
2012-02-23,439.481
2012-02-24,445.516
2012-02-27,444.101
2012-02-28,439.833
2012-02-29,437.838
2012-03-01,438.303
2012-03-02,433.015
2012-03-05,428.49
2012-03-06,412.489
2012-03-07,413.369
2012-03-08,422.139
2012-03-09,423.419
2012-03-12,430.16
2012-03-13,439.161
2012-03-14,441.865
2012-03-15,437.383
2012-03-16,440.516
2012-03-19,445.099
2012-03-20,443.974
2012-03-21,439.164
2012-03-22,430.07
2012-03-23,428.953
2012-03-26,428.049
2012-03-27,422.11
2012-03-28,410.896
2012-03-29,406.163
2012-03-30,410.615
2012-04-02,410.823
2012-04-03,405.303
2012-04-04,389.406
2012-04-05,387.079
2012-04-06,387.079
2012-04-09,387.301
2012-04-10,376.309
2012-04-11,383.293
2012-04-12,383.871
2012-04-13,371.513
2012-04-16,365.847
2012-04-17,376.425
2012-04-18,365.837
2012-04-19,362.139
2012-04-20,366.467
2012-04-23,353.887
2012-04-24,359.046
2012-04-25,367.892
2012-04-26,363.487
2012-04-27,373.161
2012-04-30,367.32
2012-05-01,367.028
2012-05-02,357.291
2012-05-03,354.68
2012-05-04,352.051
2012-05-07,353.497
2012-05-08,349.485
2012-05-09,337.871
2012-05-10,345.67
2012-05-11,340.888
2012-05-14,330.364
2012-05-15,323.578
2012-05-16,318.413
2012-05-17,313.613
2012-05-18,316.49
2012-05-21,318.811
2012-05-22,323.456
2012-05-23,309.411
2012-05-24,311.555
2012-05-25,309.671
2012-05-28,302.849
2012-05-29,297.152
2012-05-30,286.231
2012-05-31,281.751
2012-06-01,278.965
2012-06-04,285.881
2012-06-05,288.15
2012-06-06,294.776
2012-06-07,298.621
2012-06-08,298.868
2012-06-11,298.12
2012-06-12,294.034
2012-06-13,295.601
2012-06-14,299.879
2012-06-15,305.872
2012-06-18,299.873
2012-06-19,304.436
2012-06-20,311.629
2012-06-21,311.157
2012-06-22,321.615
2012-06-25,309.441
2012-06-26,300.216
2012-06-27,305.027
2012-06-28,305.058
2012-06-29,326.704
2012-07-02,326.443
2012-07-03,328.473
2012-07-04,326.9
2012-07-05,316.534
2012-07-06,305.987
2012-07-09,303.34
2012-07-10,305.338
2012-07-11,305.698
2012-07-12,297.617
2012-07-13,299.881
2012-07-16,296.355
2012-07-17,294.97
2012-07-18,296.839
2012-07-19,297.637
2012-07-20,281.568
2012-07-23,276.797
2012-07-24,270.735
2012-07-25,272.914
2012-07-26,292.642
2012-07-27,301.413
2012-07-30,302.379
2012-07-31,302.879
2012-08-01,300.66
2012-08-02,285.592
2012-08-03,300.318
2012-08-06,313.031
2012-08-07,316.988
2012-08-08,315.244
2012-08-09,314.233
2012-08-10,313.751
2012-08-13,312.453
2012-08-14,314.319
2012-08-15,313.187
2012-08-16,333.2
2012-08-17,342.263
2012-08-20,344.679
2012-08-21,349.612
2012-08-22,344.005
2012-08-23,345.707
2012-08-24,351.589
2012-08-27,354.19
2012-08-28,351.306
2012-08-29,353.201
2012-08-30,347.157
2012-08-31,359.313
2012-09-03,354.105
2012-09-04,355.002
2012-09-05,352.363
2012-09-06,366.804
2012-09-07,369.418
2012-09-10,371.959
2012-09-11,375.572
2012-09-12,379.091
2012-09-13,377.831
2012-09-14,395.167
2012-09-17,393.364
2012-09-18,389.655
2012-09-19,389.448
2012-09-20,384.406
2012-09-21,394.193
2012-09-24,387.974
2012-09-25,388.427
2012-09-26,369.317
2012-09-27,370.608
2012-09-28,369.7
2012-10-01,375.342
2012-10-02,378.482
2012-10-03,374.582
2012-10-04,375.736
2012-10-05,378.703
2012-10-08,372.351
2012-10-09,364.614
2012-10-10,358.22
2012-10-11,359.758
2012-10-12,358.515
2012-10-15,357.822
2012-10-16,370.88
2012-10-17,382.621
2012-10-18,379.849
2012-10-19,371.036
2012-10-22,371.647
2012-10-23,363.72
2012-10-24,365.513
2012-10-25,365.975
2012-10-26,362.837
2012-10-29,360.073
2012-10-30,363.789
2012-10-31,364.471
2012-11-01,365.048
2012-11-02,365.256
2012-11-05,360.487
2012-11-06,360.898
2012-11-07,355.662
2012-11-08,352.256
2012-11-09,348.883
2012-11-12,346.169
2012-11-13,345.351
2012-11-14,345.029
2012-11-15,347.625
2012-11-16,342.61
2012-11-19,352.096
2012-11-20,352.091
2012-11-21,353.663
2012-11-22,357.153
2012-11-23,363.486
2012-11-26,363.696
2012-11-27,365.852
2012-11-28,367.41
2012-11-29,378.77
2012-11-30,378.334
2012-12-03,377.742
2012-12-04,378.902
2012-12-05,381.428
2012-12-06,379.458
2012-12-07,375.869
2012-12-10,374.868
2012-12-11,380.989
2012-12-12,385.841
2012-12-13,390.408
2012-12-14,389.552
2012-12-17,393.684
2012-12-18,403.429
2012-12-19,414.318
2012-12-20,414.962
2012-12-21,411.706
2012-12-24,409.748
2012-12-25,409.748
2012-12-26,410.586
2012-12-27,408.182
2012-12-28,401.978
2012-12-31,396.687
2013-01-01,396.687
2013-01-02,411.71
2013-01-03,410.994
2013-01-04,415.818
2013-01-07,423.384
2013-01-08,427.078
2013-01-09,434.658
2013-01-10,439.851
2013-01-11,445.132
2013-01-14,441.557
2013-01-15,442.303
2013-01-16,435.391
2013-01-17,440.114
2013-01-18,436.171
2013-01-21,440.043
2013-01-22,436.892
2013-01-23,436.239
2013-01-24,439.678
2013-01-25,444.948
2013-01-28,444.397
2013-01-29,443.246
2013-01-30,441.383
2013-01-31,430.303
2013-02-01,423.753
2013-02-04,404.476
2013-02-05,407.876
2013-02-06,407.447
2013-02-07,402.683
2013-02-08,406.559
2013-02-11,404.485
2013-02-12,414.219
2013-02-13,418.732
2013-02-14,412.924
2013-02-15,412.267
2013-02-18,411.189
2013-02-19,414.288
2013-02-20,417.031
2013-02-21,408.224
2013-02-22,409.232
2013-02-25,413.958
2013-02-26,400.584
2013-02-27,407.384
2013-02-28,408.598
2013-03-01,402.593
2013-03-04,401.183
2013-03-05,407.454
2013-03-06,406.241
2013-03-07,409.863
2013-03-08,415.472
2013-03-11,415.191
2013-03-12,414.373
2013-03-13,411.102
2013-03-14,417.66
2013-03-15,418.66
2013-03-18,407.627
2013-03-19,396.474
2013-03-20,400.605
2013-03-21,397.807
2013-03-22,398.796
2013-03-25,388.109
2013-03-26,385.181
2013-03-27,377.937
2013-03-28,379.804
2013-03-29,379.804
2013-04-01,379.981
2013-04-02,381.797
2013-04-03,377.85
2013-04-04,374.681
2013-04-05,376.982
2013-04-08,376.27
2013-04-09,381.948
2013-04-10,398.104
2013-04-11,400.835
2013-04-12,398.097
2013-04-15,395.686
2013-04-16,394.194
2013-04-17,384.935
2013-04-18,386.208
2013-04-19,388.529
2013-04-22,392.472
2013-04-23,404.165
2013-04-24,405.655
2013-04-25,407.51
2013-04-26,407.579
2013-04-29,416.27
2013-04-30,416.189
2013-05-01,416.474
2013-05-02,412.047
2013-05-03,418.222
2013-05-06,416.346
2013-05-07,422.278
2013-05-08,429.734
2013-05-09,426.571
2013-05-10,421.521
2013-05-13,417.199
2013-05-14,417.538
2013-05-15,420.56
2013-05-16,419.796
2013-05-17,415.631
2013-05-20,415.085
2013-05-21,414.325
2013-05-22,414.418
2013-05-23,408.301
2013-05-24,407.102
2013-05-27,411.0
2013-05-28,414.312
2013-05-29,416.406
2013-05-30,420.374
2013-05-31,412.216
2013-06-03,412.402
2013-06-04,417.947
2013-06-05,415.386
2013-06-06,417.341
2013-06-07,416.642
2013-06-10,417.549
2013-06-11,413.531
2013-06-12,418.73
2013-06-13,414.344
2013-06-14,416.19
2013-06-17,418.713
2013-06-18,423.182
2013-06-19,419.111
2013-06-20,400.38
2013-06-21,391.972
2013-06-24,383.038
2013-06-25,383.55
2013-06-26,391.038
2013-06-27,396.595
2013-06-28,394.695
2013-07-01,403.458
2013-07-02,409.354
2013-07-03,402.019
2013-07-04,409.42
2013-07-05,403.931
2013-07-08,410.508
2013-07-09,410.903
2013-07-10,413.46
2013-07-11,421.492
2013-07-12,410.487
2013-07-15,413.938
2013-07-16,417.814
2013-07-17,416.65
2013-07-18,425.632
2013-07-19,427.857
2013-07-22,430.726
2013-07-23,434.275
2013-07-24,440.944
2013-07-25,442.656
2013-07-26,445.039
2013-07-29,445.134
2013-07-30,448.372
2013-07-31,447.574
2013-08-01,454.248
2013-08-02,456.904
2013-08-05,458.294
2013-08-06,457.274
2013-08-07,461.999
2013-08-08,476.421
2013-08-09,479.445
2013-08-12,477.743
2013-08-13,476.437
2013-08-14,480.444
2013-08-15,477.793
2013-08-16,485.786
2013-08-19,478.094
2013-08-20,468.518
2013-08-21,466.188
2013-08-22,475.791
2013-08-23,479.397
2013-08-26,476.059
2013-08-27,459.827
2013-08-28,457.576
2013-08-29,455.155
2013-08-30,445.471
2013-09-02,453.158
2013-09-03,453.227
2013-09-04,454.753
2013-09-05,454.846
2013-09-06,460.669
2013-09-09,463.086
2013-09-10,470.749
2013-09-11,480.236
2013-09-12,485.187
2013-09-13,480.772
2013-09-16,488.459
2013-09-17,488.489
2013-09-18,489.829
2013-09-19,503.187
2013-09-20,505.983
2013-09-23,501.676
2013-09-24,504.398
2013-09-25,505.955
2013-09-26,506.005
2013-09-27,501.217
2013-09-30,500.929
2013-10-01,510.518
2013-10-02,514.007
2013-10-03,512.077
2013-10-04,515.041
2013-10-07,512.733
2013-10-08,511.168
2013-10-09,512.361
2013-10-10,522.852
2013-10-11,524.535
2013-10-14,524.837
2013-10-15,524.907
2013-10-16,526.787
2013-10-17,532.22
2013-10-18,535.663
2013-10-21,540.891
2013-10-22,546.281
2013-10-23,537.267
2013-10-24,545.905
2013-10-25,540.245
2013-10-28,533.746
2013-10-29,539.456
2013-10-30,536.098
2013-10-31,538.972
2013-11-01,532.41
2013-11-04,534.978
2013-11-05,529.229
2013-11-06,535.99
2013-11-07,527.297
2013-11-08,526.725
2013-11-11,530.916
2013-11-12,531.556
2013-11-13,525.742
2013-11-14,526.7
2013-11-15,526.354
2013-11-18,532.538
2013-11-19,525.472
2013-11-20,513.758
2013-11-21,516.582
2013-11-22,523.222
2013-11-25,524.129
2013-11-26,527.266
2013-11-27,533.087
2013-11-28,538.834
2013-11-29,539.048
2013-12-02,533.35
2013-12-03,525.28
2013-12-04,520.019
2013-12-05,518.11
2013-12-06,519.05
2013-12-09,526.663
2013-12-10,529.197
2013-12-11,527.92
2013-12-12,521.483
2013-12-13,522.688
2013-12-16,530.964
2013-12-17,528.751
2013-12-18,533.426
2013-12-19,544.186
2013-12-20,545.122
2013-12-23,552.505
2013-12-24,555.705
2013-12-25,555.705
2013-12-26,556.742
2013-12-27,563.261
2013-12-30,565.61
2013-12-31,564.667
2014-01-01,564.667
2014-01-02,553.687
2014-01-03,554.204
2014-01-06,565.876
2014-01-07,581.142
2014-01-08,591.211
2014-01-09,591.482
2014-01-10,602.693
2014-01-13,610.412
2014-01-14,608.554
2014-01-15,615.4
2014-01-16,613.635
2014-01-17,612.414
2014-01-20,610.838
2014-01-21,600.477
2014-01-22,598.672
2014-01-23,606.571
2014-01-24,589.111
2014-01-27,584.805
2014-01-28,593.391
2014-01-29,592.679
2014-01-30,594.582
2014-01-31,588.146
2014-02-03,581.948
2014-02-04,583.451
2014-02-05,584.187
2014-02-06,600.945
2014-02-07,605.345
2014-02-10,606.141
2014-02-11,611.025
2014-02-12,608.195
2014-02-13,611.907
2014-02-14,617.875
2014-02-17,616.199
2014-02-18,616.451
2014-02-19,615.072
2014-02-20,610.724
2014-02-21,615.181
2014-02-24,625.308
2014-02-25,627.511
2014-02-26,623.164
2014-02-27,623.851
2014-02-28,628.831
2014-03-03,611.932
2014-03-04,627.479
2014-03-05,631.356
2014-03-06,642.292
2014-03-07,636.073
2014-03-10,640.729
2014-03-11,640.871
2014-03-12,638.178
2014-03-13,635.711
2014-03-14,621.124
2014-03-17,633.567
2014-03-18,638.474
2014-03-19,640.383
2014-03-20,633.382
2014-03-21,629.364
2014-03-24,617.266
2014-03-25,621.097
2014-03-26,629.917
2014-03-27,629.695
2014-03-28,638.318
2014-03-31,642.037
2014-04-01,651.686
2014-04-02,648.008
2014-04-03,653.889
2014-04-04,659.704
2014-04-07,657.837
2014-04-08,648.318
2014-04-09,653.098
2014-04-10,649.135
2014-04-11,637.924
2014-04-14,627.604
2014-04-15,622.395
2014-04-16,632.83
2014-04-17,637.395
2014-04-18,637.395
2014-04-21,635.944
2014-04-22,647.167
2014-04-23,650.118
2014-04-24,649.498
2014-04-25,641.481
2014-04-28,638.398
2014-04-29,647.298
2014-04-30,646.921
2014-05-01,646.921
2014-05-02,648.898
2014-05-05,651.351
2014-05-06,656.314
2014-05-07,649.021
2014-05-08,651.794
2014-05-09,643.163
2014-05-12,649.842
2014-05-13,644.657
2014-05-14,640.685
2014-05-15,619.98
2014-05-16,619.683
2014-05-19,618.589
2014-05-20,620.063
2014-05-21,622.417
2014-05-22,622.985
2014-05-23,625.572
2014-05-26,635.72
2014-05-27,637.234
2014-05-28,638.769
2014-05-29,640.569
2014-05-30,649.081
2014-06-02,652.713
2014-06-03,647.347
2014-06-04,648.583
2014-06-05,655.781
2014-06-06,667.917
2014-06-09,671.399
2014-06-10,666.312
2014-06-11,659.133
2014-06-12,663.354
2014-06-13,663.166
2014-06-16,661.437
2014-06-17,665.202
2014-06-18,670.353
2014-06-19,677.102
2014-06-20,671.286
2014-06-23,671.304
2014-06-24,669.005
2014-06-25,662.658
2014-06-26,665.85
2014-06-27,667.108
2014-06-30,668.521
2014-07-01,668.418
2014-07-02,671.525
2014-07-03,668.916
2014-07-04,665.767
2014-07-07,659.366
2014-07-08,648.365
2014-07-09,648.138
2014-07-10,633.63
2014-07-11,638.624
2014-07-14,644.036
2014-07-15,637.432
2014-07-16,648.855
2014-07-17,644.783
2014-07-18,643.103
2014-07-21,643.614
2014-07-22,651.235
2014-07-23,651.493
2014-07-24,661.524
2014-07-25,662.072
2014-07-28,664.612
2014-07-29,666.062
2014-07-30,662.296
2014-07-31,649.843
2014-08-01,635.825
2014-08-04,636.445
2014-08-05,624.197
2014-08-06,610.494
2014-08-07,600.107
2014-08-08,602.755
2014-08-11,612.378
2014-08-12,614.827
2014-08-13,617.198
2014-08-14,618.746
2014-08-15,613.632
2014-08-18,618.129
2014-08-19,619.459
2014-08-20,623.595
2014-08-21,633.184
2014-08-22,627.456
2014-08-25,635.771
2014-08-26,643.732
2014-08-27,643.914
2014-08-28,636.025
2014-08-29,635.538
2014-09-01,635.489
2014-09-02,633.987
2014-09-03,641.986
2014-09-04,643.723
2014-09-05,647.9
2014-09-08,644.736
2014-09-09,634.221
2014-09-10,632.495
2014-09-11,633.529
2014-09-12,631.536
2014-09-15,623.364
2014-09-16,618.294
2014-09-17,630.456
2014-09-18,632.081
2014-09-19,628.409
2014-09-22,626.076
2014-09-23,618.577
2014-09-24,615.988
2014-09-25,606.55
2014-09-26,606.02
2014-09-29,602.111
2014-09-30,606.039
2014-10-01,596.992
2014-10-02,580.985
2014-10-03,586.896
2014-10-06,591.892
2014-10-07,580.713
2014-10-08,579.954
2014-10-09,575.805
2014-10-10,562.955
2014-10-13,569.905
2014-10-14,571.891
2014-10-15,554.157
2014-10-16,546.249
2014-10-17,565.661
2014-10-20,562.681
2014-10-21,575.766
2014-10-22,581.55
2014-10-23,583.906
2014-10-24,584.458
2014-10-27,578.54
2014-10-28,591.88
2014-10-29,584.891
2014-10-30,580.387
2014-10-31,585.842
2014-11-03,578.568
2014-11-04,571.26
2014-11-05,573.416
2014-11-06,570.944
2014-11-07,564.021
2014-11-10,574.197
2014-11-11,574.915
2014-11-12,566.023
2014-11-13,560.761
2014-11-14,552.99
2014-11-17,560.771
2014-11-18,572.961
2014-11-19,578.102
2014-11-20,570.688
2014-11-21,581.905
2014-11-24,584.472
2014-11-25,591.174
2014-11-26,591.53
2014-11-27,591.547
2014-11-28,591.185
2014-12-01,587.423
2014-12-02,584.475
2014-12-03,588.576
2014-12-04,583.559
2014-12-05,589.192
2014-12-08,583.837
2014-12-09,573.281
2014-12-10,571.527
2014-12-11,569.238
2014-12-12,562.43
2014-12-15,549.104
2014-12-16,564.219
2014-12-17,560.237
2014-12-18,574.644
2014-12-19,572.622
2014-12-22,575.977
2014-12-23,578.286
2014-12-24,580.058
2014-12-25,580.058
2014-12-26,579.154
2014-12-29,573.694
2014-12-30,566.271
2014-12-31,563.744
2015-01-01,563.744
2015-01-02,565.852
2015-01-05,549.545
2015-01-06,544.496
2015-01-07,541.429
2015-01-08,551.186
2015-01-09,550.71
2015-01-12,552.176
2015-01-13,561.632
2015-01-14,559.196
2015-01-15,557.991
2015-01-16,560.483
2015-01-19,572.73
2015-01-20,571.745
2015-01-21,575.046
2015-01-22,576.588
2015-01-23,566.166
2015-01-26,575.142
2015-01-27,577.416
2015-01-28,571.52
2015-01-29,571.6
2015-01-30,566.412
2015-02-02,565.028
2015-02-03,583.535
2015-02-04,580.479
2015-02-05,582.622
2015-02-06,579.336
2015-02-09,569.014
2015-02-10,578.698
2015-02-11,570.612
2015-02-12,584.316
2015-02-13,592.074
2015-02-16,588.517
2015-02-17,589.41
2015-02-18,591.094
2015-02-19,597.152
2015-02-20,598.018
2015-02-23,602.916
2015-02-24,608.484
2015-02-25,609.249
2015-02-26,604.145
2015-02-27,600.553
2015-03-02,597.557
2015-03-03,588.574
2015-03-04,583.063
2015-03-05,590.093
2015-03-06,578.231
2015-03-09,576.025
2015-03-10,564.429
2015-03-11,561.639
2015-03-12,561.233
2015-03-13,559.409
2015-03-16,566.956
2015-03-17,562.318
2015-03-18,565.67
2015-03-19,565.311
2015-03-20,583.971
2015-03-23,595.108
2015-03-24,596.699
2015-03-25,598.438
2015-03-26,591.358
2015-03-27,591.814
2015-03-30,595.402
2015-03-31,589.65
2015-04-01,591.102
2015-04-02,603.43
2015-04-03,603.43
2015-04-06,611.803
2015-04-07,610.034
2015-04-08,605.056
2015-04-09,604.372
2015-04-10,602.305
2015-04-13,604.515
2015-04-14,609.543
2015-04-15,605.893
2015-04-16,606.715
2015-04-17,599.35
2015-04-20,598.3
2015-04-21,600.393
2015-04-22,593.739
2015-04-23,596.58
2015-04-24,603.409
2015-04-27,611.44
2015-04-28,614.462
2015-04-29,610.594
2015-04-30,610.753
2015-05-01,611.68
2015-05-04,613.036
2015-05-05,598.768
2015-05-06,607.109
2015-05-07,602.015
2015-05-08,610.013
2015-05-11,609.505
2015-05-12,608.755
2015-05-13,616.643
2015-05-14,622.605
2015-05-15,624.646
2015-05-18,625.411
2015-05-19,616.961
2015-05-20,615.93
2015-05-21,618.956
2015-05-22,611.694
2015-05-25,596.882
2015-05-26,586.624
2015-05-27,593.194
2015-05-28,595.231
2015-05-29,589.524
2015-06-01,588.09
2015-06-02,602.906
2015-06-03,611.741
2015-06-04,602.705
2015-06-05,588.955
2015-06-08,585.938
2015-06-09,590.05
2015-06-10,600.875
2015-06-11,598.804
2015-06-12,593.618
2015-06-15,582.31
2015-06-16,585.752
2015-06-17,581.897
2015-06-18,594.869
2015-06-19,594.996
2015-06-22,616.583
2015-06-23,605.661
2015-06-24,602.525
2015-06-25,604.583
2015-06-26,605.389
2015-06-29,580.866
2015-06-30,577.349
2015-07-01,582.15
2015-07-02,581.458
2015-07-03,578.58
2015-07-06,566.187
2015-07-07,550.134
2015-07-08,561.272
2015-07-09,573.48
2015-07-10,595.475
2015-07-13,594.678
2015-07-14,593.011
2015-07-15,595.132
2015-07-16,600.02
2015-07-17,597.236
2015-07-20,602.677
2015-07-21,601.916
