Date,SPAIN SMID VALUE SMID (Small+Mid Cap)
2005-11-09,527.644
2005-11-10,527.843
2005-11-11,529.781
2005-11-14,533.408
2005-11-15,528.538
2005-11-16,523.449
2005-11-17,529.291
2005-11-18,533.137
2005-11-21,531.762
2005-11-22,529.348
2005-11-23,536.3
2005-11-24,535.971
2005-11-25,535.475
2005-11-28,539.441
2005-11-29,538.07
2005-11-30,536.831
2005-12-01,538.306
2005-12-02,536.777
2005-12-05,536.102
2005-12-06,536.666
2005-12-07,534.19
2005-12-08,539.966
2005-12-09,539.732
2005-12-12,548.193
2005-12-13,545.232
2005-12-14,548.978
2005-12-15,549.708
2005-12-16,554.285
2005-12-19,552.04
2005-12-20,549.181
2005-12-21,549.406
2005-12-22,551.991
2005-12-23,552.816
2005-12-26,552.816
2005-12-27,553.659
2005-12-28,556.41
2005-12-29,552.279
2005-12-30,549.32
2006-01-02,552.208
2006-01-03,562.313
2006-01-04,574.39
2006-01-05,574.018
2006-01-06,576.582
2006-01-09,576.132
2006-01-10,570.717
2006-01-11,573.805
2006-01-12,572.918
2006-01-13,570.564
2006-01-16,577.726
2006-01-17,570.693
2006-01-18,570.301
2006-01-19,581.331
2006-01-20,581.247
2006-01-23,586.41
2006-01-24,586.191
2006-01-25,591.534
2006-01-26,596.658
2006-01-27,596.62
2006-01-30,596.976
2006-01-31,601.149
2006-02-01,605.493
2006-02-02,599.127
2006-02-03,597.185
2006-02-06,596.317
2006-02-07,596.031
2006-02-08,596.864
2006-02-09,601.215
2006-02-10,598.084
2006-02-13,604.102
2006-02-14,604.91
2006-02-15,610.32
2006-02-16,615.892
2006-02-17,622.555
2006-02-20,625.263
2006-02-21,624.119
2006-02-22,624.085
2006-02-23,625.723
2006-02-24,625.046
2006-02-27,631.508
2006-02-28,626.665
2006-03-01,636.445
2006-03-02,628.093
2006-03-03,625.935
2006-03-06,625.922
2006-03-07,611.978
2006-03-08,613.564
2006-03-09,613.584
2006-03-10,614.383
2006-03-13,621.768
2006-03-14,628.071
2006-03-15,629.552
2006-03-16,639.662
2006-03-17,642.578
2006-03-20,646.433
2006-03-21,644.892
2006-03-22,645.071
2006-03-23,646.34
2006-03-24,647.868
2006-03-27,645.347
2006-03-28,645.49
2006-03-29,644.915
2006-03-30,653.4
2006-03-31,650.888
2006-04-03,657.047
2006-04-04,666.73
2006-04-05,671.534
2006-04-06,671.019
2006-04-07,663.02
2006-04-10,662.457
2006-04-11,657.501
2006-04-12,652.464
2006-04-13,653.703
2006-04-14,653.703
2006-04-17,664.086
2006-04-18,659.747
2006-04-19,669.821
2006-04-20,669.188
2006-04-21,678.012
2006-04-24,680.977
2006-04-25,686.135
2006-04-26,689.909
2006-04-27,691.764
2006-04-28,691.166
2006-05-01,692.373
2006-05-02,696.227
2006-05-03,694.396
2006-05-04,705.61
2006-05-05,715.655
2006-05-08,718.214
2006-05-09,722.674
2006-05-10,724.507
2006-05-11,723.313
2006-05-12,708.777
2006-05-15,696.981
2006-05-16,693.799
2006-05-17,668.369
2006-05-18,666.59
2006-05-19,663.796
2006-05-22,643.026
2006-05-23,655.157
2006-05-24,644.794
2006-05-25,654.478
2006-05-26,662.044
2006-05-29,668.775
2006-05-30,665.58
2006-05-31,666.008
2006-06-01,665.735
2006-06-02,675.715
2006-06-05,672.029
2006-06-06,655.741
2006-06-07,653.094
2006-06-08,637.853
2006-06-09,641.928
2006-06-12,636.018
2006-06-13,622.871
2006-06-14,625.096
2006-06-15,638.99
2006-06-16,637.979
2006-06-19,638.492
2006-06-20,642.086
2006-06-21,647.686
2006-06-22,644.89
2006-06-23,643.366
2006-06-26,648.583
2006-06-27,649.825
2006-06-28,644.41
2006-06-29,651.531
2006-06-30,669.365
2006-07-03,676.558
2006-07-04,680.356
2006-07-05,670.29
2006-07-06,676.272
2006-07-07,676.046
2006-07-10,672.883
2006-07-11,670.256
2006-07-12,671.239
2006-07-13,661.045
2006-07-14,655.124
2006-07-17,642.408
2006-07-18,639.508
2006-07-19,654.944
2006-07-20,659.754
2006-07-21,659.769
2006-07-24,668.081
2006-07-25,671.78
2006-07-26,671.422
2006-07-27,682.958
2006-07-28,692.958
2006-07-31,693.372
2006-08-01,688.375
2006-08-02,702.472
2006-08-03,696.28
2006-08-04,705.392
2006-08-07,699.139
2006-08-08,700.498
2006-08-09,704.645
2006-08-10,694.272
2006-08-11,692.175
2006-08-14,698.245
2006-08-15,703.676
2006-08-16,712.287
2006-08-17,713.534
2006-08-18,710.295
2006-08-21,717.005
2006-08-22,711.915
2006-08-23,711.198
2006-08-24,714.1
2006-08-25,710.14
2006-08-28,715.477
2006-08-29,715.123
2006-08-30,720.403
2006-08-31,718.076
2006-09-01,721.338
2006-09-04,727.934
2006-09-05,724.077
2006-09-06,721.361
2006-09-07,714.271
2006-09-08,713.818
2006-09-11,713.679
2006-09-12,718.025
2006-09-13,719.838
2006-09-14,734.942
2006-09-15,733.066
2006-09-18,734.418
2006-09-19,736.383
2006-09-20,743.745
2006-09-21,747.261
2006-09-22,750.675
2006-09-25,748.443
2006-09-26,751.378
2006-09-27,760.721
2006-09-28,762.052
2006-09-29,760.676
2006-10-02,761.944
2006-10-03,761.918
2006-10-04,766.252
2006-10-05,771.281
2006-10-06,762.27
2006-10-09,761.617
2006-10-10,764.068
2006-10-11,766.585
2006-10-12,772.428
2006-10-13,770.778
2006-10-16,775.631
2006-10-17,767.577
2006-10-18,778.86
2006-10-19,786.596
2006-10-20,793.548
2006-10-23,793.091
2006-10-24,794.136
2006-10-25,804.482
2006-10-26,806.771
2006-10-27,811.935
2006-10-30,811.387
2006-10-31,819.868
2006-11-01,820.599
2006-11-02,819.857
2006-11-03,817.442
2006-11-06,820.694
2006-11-07,829.136
2006-11-08,827.845
2006-11-09,830.337
2006-11-10,836.411
2006-11-13,832.348
2006-11-14,837.17
2006-11-15,840.867
2006-11-16,839.909
2006-11-17,840.948
2006-11-20,843.354
2006-11-21,850.306
2006-11-22,869.934
2006-11-23,870.691
2006-11-24,874.199
2006-11-27,863.705
2006-11-28,861.618
2006-11-29,876.564
2006-11-30,880.995
2006-12-01,878.839
2006-12-04,886.661
2006-12-05,891.619
2006-12-06,899.114
2006-12-07,900.38
2006-12-08,902.014
2006-12-11,892.352
2006-12-12,898.973
2006-12-13,902.389
2006-12-14,910.662
2006-12-15,910.975
2006-12-18,915.387
2006-12-19,918.004
2006-12-20,919.728
2006-12-21,912.959
2006-12-22,909.955
2006-12-25,909.955
2006-12-26,908.537
2006-12-27,910.502
2006-12-28,903.275
2006-12-29,901.327
2007-01-01,901.327
2007-01-02,919.367
2007-01-03,918.639
2007-01-04,911.064
2007-01-05,909.327
2007-01-08,915.19
2007-01-09,922.385
2007-01-10,908.932
2007-01-11,913.076
2007-01-12,919.946
2007-01-15,931.932
2007-01-16,928.59
2007-01-17,938.05
2007-01-18,954.122
2007-01-19,960.182
2007-01-22,953.422
2007-01-23,958.072
2007-01-24,956.584
2007-01-25,949.35
2007-01-26,944.65
2007-01-29,953.805
2007-01-30,957.84
2007-01-31,958.779
2007-02-01,966.35
2007-02-02,968.749
2007-02-05,966.743
2007-02-06,968.354
2007-02-07,981.243
2007-02-08,978.616
2007-02-09,982.9
2007-02-12,979.418
2007-02-13,991.672
2007-02-14,1010.773
2007-02-15,1017.005
2007-02-16,1016.589
2007-02-19,1026.406
2007-02-20,1022.986
2007-02-21,1013.477
2007-02-22,1015.66
2007-02-23,1012.217
2007-02-26,1024.485
2007-02-27,993.121
2007-02-28,983.467
2007-03-01,972.693
2007-03-02,977.45
2007-03-05,951.542
2007-03-06,957.997
2007-03-07,979.599
2007-03-08,991.302
2007-03-09,986.756
2007-03-12,988.198
2007-03-13,979.657
2007-03-14,963.585
2007-03-15,980.492
2007-03-16,986.963
2007-03-19,996.021
2007-03-20,1010.385
2007-03-21,1019.022
2007-03-22,1028.127
2007-03-23,1031.473
2007-03-26,1033.512
2007-03-27,1027.586
2007-03-28,1027.93
2007-03-29,1041.138
2007-03-30,1045.892
2007-04-02,1054.078
2007-04-03,1059.195
2007-04-04,1054.902
2007-04-05,1061.962
2007-04-06,1061.962
2007-04-09,1056.429
2007-04-10,1065.47
2007-04-11,1064.536
2007-04-12,1063.528
2007-04-13,1072.381
2007-04-16,1085.312
2007-04-17,1077.891
2007-04-18,1075.718
2007-04-19,1074.361
2007-04-20,1084.686
2007-04-23,1081.872
2007-04-24,1062.573
2007-04-25,1066.43
2007-04-26,1054.083
2007-04-27,1051.773
2007-04-30,1045.845
2007-05-01,1041.937
2007-05-02,1045.798
2007-05-03,1027.668
2007-05-04,1037.889
2007-05-07,1038.395
2007-05-08,1030.063
2007-05-09,988.809
2007-05-10,980.479
2007-05-11,989.196
2007-05-14,989.318
2007-05-15,990.311
2007-05-16,987.865
2007-05-17,994.753
2007-05-18,999.67
2007-05-21,994.785
2007-05-22,994.652
2007-05-23,996.673
2007-05-24,985.907
2007-05-25,992.71
2007-05-28,993.476
2007-05-29,997.28
2007-05-30,994.11
2007-05-31,1000.0
2007-06-01,997.006
2007-06-04,1000.136
2007-06-05,1004.952
2007-06-06,980.22
2007-06-07,965.706
2007-06-08,963.266
2007-06-11,966.593
2007-06-12,957.565
2007-06-13,957.015
2007-06-14,965.216
2007-06-15,975.602
2007-06-18,978.709
2007-06-19,974.58
2007-06-20,974.799
2007-06-21,973.06
2007-06-22,971.322
2007-06-25,970.388
2007-06-26,961.022
2007-06-27,954.091
2007-06-28,965.703
2007-06-29,973.558
2007-07-02,985.72
2007-07-03,990.358
2007-07-04,999.685
2007-07-05,999.329
2007-07-06,1004.57
2007-07-09,1005.775
2007-07-10,999.915
2007-07-11,1008.506
2007-07-12,1023.461
2007-07-13,1020.019
2007-07-16,1017.195
2007-07-17,1016.468
2007-07-18,1009.287
2007-07-19,1011.887
2007-07-20,1023.972
2007-07-23,1027.447
2007-07-24,1013.219
2007-07-25,1001.72
2007-07-26,985.191
2007-07-27,976.631
2007-07-30,976.848
2007-07-31,987.709
2007-08-01,971.511
2007-08-02,971.207
2007-08-03,977.039
2007-08-06,967.489
2007-08-07,961.719
2007-08-08,974.312
2007-08-09,956.889
2007-08-10,946.331
2007-08-13,949.754
2007-08-14,942.196
2007-08-15,934.102
2007-08-16,892.55
2007-08-17,906.323
2007-08-20,913.744
2007-08-21,906.722
2007-08-22,920.809
2007-08-23,922.801
2007-08-24,925.044
2007-08-27,926.157
2007-08-28,915.403
2007-08-29,924.444
2007-08-30,927.546
2007-08-31,942.404
2007-09-03,940.372
2007-09-04,942.823
2007-09-05,935.904
2007-09-06,943.799
2007-09-07,941.771
2007-09-10,934.761
2007-09-11,946.135
2007-09-12,952.571
2007-09-13,956.677
2007-09-14,944.474
2007-09-17,920.667
2007-09-18,931.818
2007-09-19,961.307
2007-09-20,975.036
2007-09-21,981.386
2007-09-24,987.746
2007-09-25,976.422
2007-09-26,980.107
2007-09-27,982.722
2007-09-28,986.036
2007-10-01,989.211
2007-10-02,981.25
2007-10-03,987.333
2007-10-04,989.091
2007-10-05,994.035
2007-10-08,991.72
2007-10-09,1000.965
2007-10-10,1008.97
2007-10-11,1023.911
2007-10-12,1038.844
2007-10-15,1038.571
2007-10-16,1029.703
2007-10-17,1039.607
2007-10-18,1045.592
2007-10-19,1036.939
2007-10-22,1015.663
2007-10-23,1027.997
2007-10-24,1019.588
2007-10-25,1049.38
2007-10-26,1062.802
2007-10-29,1071.078
2007-10-30,1062.779
2007-10-31,1075.415
2007-11-01,1066.291
2007-11-02,1071.083
2007-11-05,1066.979
2007-11-06,1073.213
2007-11-07,1081.89
2007-11-08,1073.443
2007-11-09,1069.352
2007-11-12,1057.52
2007-11-13,1051.985
2007-11-14,1063.924
2007-11-15,1053.65
2007-11-16,1057.747
2007-11-19,1038.494
2007-11-20,1037.936
2007-11-21,1022.593
2007-11-22,1030.351
2007-11-23,1023.501
2007-11-26,1024.821
2007-11-27,1032.328
2007-11-28,1034.254
2007-11-29,1040.39
2007-11-30,1064.531
2007-12-03,1064.367
2007-12-04,1059.29
2007-12-05,1068.108
2007-12-06,1064.905
2007-12-07,1069.656
2007-12-10,1080.395
2007-12-11,1078.02
2007-12-12,1077.737
2007-12-13,1050.723
2007-12-14,1043.374
2007-12-17,1020.757
2007-12-18,1013.56
2007-12-19,989.78
2007-12-20,973.456
2007-12-21,978.371
2007-12-24,980.55
2007-12-25,980.55
2007-12-26,987.289
2007-12-27,975.397
2007-12-28,978.659
2007-12-31,973.069
2008-01-01,973.069
2008-01-02,985.343
2008-01-03,966.419
2008-01-04,939.586
2008-01-07,916.871
2008-01-08,917.091
2008-01-09,902.069
2008-01-10,896.448
2008-01-11,906.122
2008-01-14,909.091
2008-01-15,871.06
2008-01-16,847.803
2008-01-17,847.706
2008-01-18,844.912
2008-01-21,795.379
2008-01-22,816.484
2008-01-23,787.132
2008-01-24,831.109
2008-01-25,836.873
2008-01-28,842.226
2008-01-29,866.388
2008-01-30,857.975
2008-01-31,857.062
2008-02-01,877.601
2008-02-04,896.069
2008-02-05,844.121
2008-02-06,855.562
2008-02-07,834.499
2008-02-08,834.962
2008-02-11,829.767
2008-02-12,859.573
2008-02-13,865.916
2008-02-14,874.573
2008-02-15,866.95
2008-02-18,873.276
2008-02-19,876.329
2008-02-20,860.802
2008-02-21,875.927
2008-02-22,863.267
2008-02-25,867.04
2008-02-26,882.135
2008-02-27,903.82
2008-02-28,900.496
2008-02-29,890.171
2008-03-03,874.421
2008-03-04,860.108
2008-03-05,877.655
2008-03-06,877.211
2008-03-07,866.787
2008-03-10,851.857
2008-03-11,869.398
2008-03-12,893.166
2008-03-13,894.481
2008-03-14,902.618
2008-03-17,892.36
2008-03-18,911.634
2008-03-19,900.556
2008-03-20,897.263
2008-03-21,897.263
2008-03-24,895.982
2008-03-25,936.422
2008-03-26,951.392
2008-03-27,971.402
2008-03-28,971.308
2008-03-31,973.106
2008-04-01,983.623
2008-04-02,993.283
2008-04-03,987.316
2008-04-04,996.04
2008-04-07,1000.759
2008-04-08,988.631
2008-04-09,982.887
2008-04-10,965.995
2008-04-11,961.524
2008-04-14,958.813
2008-04-15,965.081
2008-04-16,990.009
2008-04-17,983.987
2008-04-18,989.63
2008-04-21,993.853
2008-04-22,991.165
2008-04-23,986.271
2008-04-24,974.167
2008-04-25,976.782
2008-04-28,980.225
2008-04-29,966.004
2008-04-30,969.936
2008-05-01,962.554
2008-05-02,971.744
2008-05-05,971.317
2008-05-06,975.369
2008-05-07,970.891
2008-05-08,972.901
2008-05-09,964.553
2008-05-12,972.384
2008-05-13,970.39
2008-05-14,973.861
2008-05-15,973.41
2008-05-16,977.4
2008-05-19,988.593
2008-05-20,980.739
2008-05-21,980.389
2008-05-22,972.4
2008-05-23,958.695
2008-05-26,959.009
2008-05-27,954.925
2008-05-28,951.444
2008-05-29,947.474
2008-05-30,951.966
2008-06-02,936.026
2008-06-03,939.006
2008-06-04,937.694
2008-06-05,936.356
2008-06-06,923.449
2008-06-09,903.771
2008-06-10,875.156
2008-06-11,864.655
2008-06-12,873.925
2008-06-13,871.669
2008-06-16,870.023
2008-06-17,881.217
2008-06-18,864.66
2008-06-19,856.927
2008-06-20,853.056
2008-06-23,836.864
2008-06-24,837.221
2008-06-25,851.489
2008-06-26,839.71
2008-06-27,840.064
2008-06-30,831.444
2008-07-01,806.007
2008-07-02,804.85
2008-07-03,798.775
2008-07-04,780.597
2008-07-07,790.365
2008-07-08,781.497
2008-07-09,795.704
2008-07-10,786.68
2008-07-11,772.6
2008-07-14,769.353
2008-07-15,749.801
2008-07-16,752.811
2008-07-17,783.806
2008-07-18,801.666
2008-07-21,809.08
2008-07-22,801.093
2008-07-23,818.354
2008-07-24,793.028
2008-07-25,778.813
2008-07-28,772.172
2008-07-29,776.577
2008-07-30,789.798
2008-07-31,783.216
2008-08-01,770.366
2008-08-04,764.787
2008-08-05,785.921
2008-08-06,791.498
2008-08-07,790.406
2008-08-08,782.799
2008-08-11,799.878
2008-08-12,794.617
2008-08-13,775.372
2008-08-14,776.395
2008-08-15,773.28
2008-08-18,773.425
2008-08-19,742.669
2008-08-20,743.747
2008-08-21,744.033
2008-08-22,756.085
2008-08-25,747.754
2008-08-26,743.473
2008-08-27,743.118
2008-08-28,754.856
2008-08-29,754.855
2008-09-01,745.693
2008-09-02,755.632
2008-09-03,745.806
2008-09-04,723.2
2008-09-05,700.19
2008-09-08,720.331
2008-09-09,713.11
2008-09-10,700.841
2008-09-11,686.827
2008-09-12,706.728
2008-09-15,691.239
2008-09-16,690.113
2008-09-17,671.94
2008-09-18,669.504
2008-09-19,728.305
2008-09-22,714.839
2008-09-23,710.717
2008-09-24,707.437
2008-09-25,716.003
2008-09-26,704.226
2008-09-29,669.466
2008-09-30,650.084
2008-10-01,651.894
2008-10-02,636.114
2008-10-03,645.585
2008-10-06,592.38
2008-10-07,591.958
2008-10-08,573.444
2008-10-09,564.953
2008-10-10,531.818
2008-10-13,571.199
2008-10-14,577.271
2008-10-15,561.508
2008-10-16,549.426
2008-10-17,558.045
2008-10-20,564.458
2008-10-21,559.698
2008-10-22,535.298
2008-10-23,525.97
2008-10-24,500.802
2008-10-27,477.73
2008-10-28,485.024
2008-10-29,521.431
2008-10-30,529.043
2008-10-31,533.565
2008-11-03,541.409
2008-11-04,570.143
2008-11-05,570.398
2008-11-06,533.471
2008-11-07,543.956
2008-11-10,545.871
2008-11-11,518.983
2008-11-12,512.438
2008-11-13,512.168
2008-11-14,520.474
2008-11-17,508.047
2008-11-18,507.156
2008-11-19,499.311
2008-11-20,488.379
2008-11-21,492.109
2008-11-24,526.138
2008-11-25,531.661
2008-11-26,528.53
2008-11-27,534.664
2008-11-28,524.409
2008-12-01,509.12
2008-12-02,535.087
2008-12-03,535.291
2008-12-04,537.231
2008-12-05,512.04
2008-12-08,547.145
2008-12-09,546.497
2008-12-10,556.825
2008-12-11,561.472
2008-12-12,553.925
2008-12-15,569.833
2008-12-16,581.371
2008-12-17,601.103
2008-12-18,608.589
2008-12-19,578.665
2008-12-22,566.345
2008-12-23,563.628
2008-12-24,565.427
2008-12-25,565.427
2008-12-26,568.156
2008-12-29,565.933
2008-12-30,563.884
2008-12-31,554.157
2009-01-01,554.157
2009-01-02,573.11
2009-01-05,578.041
2009-01-06,577.222
2009-01-07,585.751
2009-01-08,589.977
2009-01-09,577.004
2009-01-12,563.396
2009-01-13,545.129
2009-01-14,528.761
2009-01-15,522.85
2009-01-16,531.816
2009-01-19,516.16
2009-01-20,489.498
2009-01-21,484.495
2009-01-22,482.061
2009-01-23,466.785
2009-01-26,487.652
2009-01-27,490.028
2009-01-28,503.659
2009-01-29,482.046
2009-01-30,471.175
2009-02-02,460.742
2009-02-03,468.873
2009-02-04,472.737
2009-02-05,466.538
2009-02-06,476.457
2009-02-09,486.713
2009-02-10,483.34
2009-02-11,476.245
2009-02-12,465.798
2009-02-13,473.422
2009-02-16,457.568
2009-02-17,436.983
2009-02-18,433.551
2009-02-19,436.871
2009-02-20,415.844
2009-02-23,413.393
2009-02-24,412.37
2009-02-25,410.345
2009-02-26,422.662
2009-02-27,417.31
2009-03-02,393.34
2009-03-03,385.616
2009-03-04,390.962
2009-03-05,373.911
2009-03-06,374.547
2009-03-09,372.086
2009-03-10,393.852
2009-03-11,400.643
2009-03-12,405.92
2009-03-13,411.376
2009-03-16,422.776
2009-03-17,417.953
2009-03-18,425.428
2009-03-19,448.111
2009-03-20,446.683
2009-03-23,460.0
2009-03-24,461.906
2009-03-25,463.855
2009-03-26,464.485
2009-03-27,452.11
2009-03-30,430.866
2009-03-31,441.321
2009-04-01,448.143
2009-04-02,472.749
2009-04-03,476.621
2009-04-06,477.014
2009-04-07,475.308
2009-04-08,481.72
2009-04-09,498.621
2009-04-10,498.621
2009-04-13,502.849
2009-04-14,519.545
2009-04-15,520.552
2009-04-16,525.955
2009-04-17,525.969
2009-04-20,506.129
2009-04-21,504.615
2009-04-22,519.591
2009-04-23,521.276
2009-04-24,532.573
2009-04-27,523.578
2009-04-28,511.027
2009-04-29,532.35
2009-04-30,537.814
2009-05-01,537.895
2009-05-04,551.981
2009-05-05,561.544
2009-05-06,564.319
2009-05-07,573.74
2009-05-08,589.982
2009-05-11,594.169
2009-05-12,597.542
2009-05-13,577.176
2009-05-14,579.465
2009-05-15,581.719
2009-05-18,583.305
2009-05-19,600.996
2009-05-20,614.413
2009-05-21,600.414
2009-05-22,616.297
2009-05-25,615.9
2009-05-26,617.634
2009-05-27,621.044
2009-05-28,616.012
2009-05-29,619.912
2009-06-01,634.075
2009-06-02,643.259
2009-06-03,628.825
2009-06-04,628.015
2009-06-05,623.892
2009-06-08,606.124
2009-06-09,612.91
2009-06-10,620.303
2009-06-11,628.556
2009-06-12,621.589
2009-06-15,602.296
2009-06-16,601.919
2009-06-17,580.29
2009-06-18,583.892
2009-06-19,589.59
2009-06-22,572.432
2009-06-23,580.117
2009-06-24,595.821
2009-06-25,591.961
2009-06-26,599.053
2009-06-29,607.128
2009-06-30,602.296
2009-07-01,616.875
2009-07-02,604.769
2009-07-03,603.572
2009-07-06,588.239
2009-07-07,588.344
2009-07-08,572.274
2009-07-09,582.283
2009-07-10,575.229
2009-07-13,583.606
2009-07-14,590.501
2009-07-15,605.212
2009-07-16,609.138
2009-07-17,613.956
2009-07-20,619.048
2009-07-21,624.342
2009-07-22,625.826
2009-07-23,636.43
2009-07-24,636.188
2009-07-27,640.415
2009-07-28,635.286
2009-07-29,629.668
2009-07-30,640.096
2009-07-31,643.225
2009-08-03,663.404
2009-08-04,662.739
2009-08-05,661.697
2009-08-06,665.163
2009-08-07,660.143
2009-08-10,661.194
2009-08-11,655.966
2009-08-12,661.864
2009-08-13,674.358
2009-08-14,669.804
2009-08-17,644.263
2009-08-18,652.646
2009-08-19,657.937
2009-08-20,667.248
2009-08-21,684.851
2009-08-24,692.279
2009-08-25,695.488
2009-08-26,690.809
2009-08-27,689.927
2009-08-28,707.632
2009-08-31,701.459
2009-09-01,685.159
2009-09-02,667.509
2009-09-03,672.447
2009-09-04,679.694
2009-09-07,697.813
2009-09-08,708.61
2009-09-09,718.696
2009-09-10,710.303
2009-09-11,720.768
2009-09-14,720.246
2009-09-15,724.671
2009-09-16,743.987
2009-09-17,751.302
2009-09-18,751.174
2009-09-21,740.701
2009-09-22,757.081
2009-09-23,760.099
2009-09-24,745.733
2009-09-25,744.708
2009-09-28,756.382
2009-09-29,754.62
2009-09-30,760.287
2009-10-01,747.967
2009-10-02,733.525
2009-10-05,735.961
2009-10-06,755.171
2009-10-07,746.961
2009-10-08,755.711
2009-10-09,752.682
2009-10-12,762.05
2009-10-13,753.825
2009-10-14,769.605
2009-10-15,765.357
2009-10-16,753.353
2009-10-19,763.55
2009-10-20,755.445
2009-10-21,752.823
2009-10-22,746.261
2009-10-23,744.921
2009-10-26,724.308
2009-10-27,709.147
2009-10-28,684.566
2009-10-29,705.959
2009-10-30,686.555
2009-11-02,690.422
2009-11-03,676.832
2009-11-04,695.132
2009-11-05,702.11
2009-11-06,703.896
2009-11-09,718.636
2009-11-10,714.005
2009-11-11,707.538
2009-11-12,704.897
2009-11-13,705.787
2009-11-16,721.363
2009-11-17,713.201
2009-11-18,720.57
2009-11-19,700.109
2009-11-20,696.763
2009-11-23,710.076
2009-11-24,706.717
2009-11-25,711.414
2009-11-26,687.851
2009-11-27,692.085
2009-11-30,677.874
2009-12-01,689.148
2009-12-02,686.615
2009-12-03,688.751
2009-12-04,680.376
2009-12-07,679.898
2009-12-08,666.505
2009-12-09,656.892
2009-12-10,655.679
2009-12-11,653.178
2009-12-14,656.783
2009-12-15,654.467
2009-12-16,658.674
2009-12-17,645.178
2009-12-18,641.551
2009-12-21,644.384
2009-12-22,643.591
2009-12-23,650.876
2009-12-24,651.989
2009-12-25,651.989
2009-12-28,656.992
2009-12-29,658.476
2009-12-30,651.419
2009-12-31,653.537
2010-01-01,653.537
2010-01-04,670.163
2010-01-05,678.095
2010-01-06,683.408
2010-01-07,682.691
2010-01-08,689.19
2010-01-11,697.109
2010-01-12,692.015
2010-01-13,692.791
2010-01-14,692.39
2010-01-15,677.663
2010-01-18,680.076
2010-01-19,676.9
2010-01-20,657.932
2010-01-21,644.689
2010-01-22,643.452
2010-01-25,644.501
2010-01-26,643.461
2010-01-27,636.048
2010-01-28,627.175
2010-01-29,627.948
2010-02-01,629.041
2010-02-02,637.018
2010-02-03,626.275
2010-02-04,586.269
2010-02-05,569.999
2010-02-08,572.147
2010-02-09,574.158
2010-02-10,581.176
2010-02-11,571.137
2010-02-12,570.214
2010-02-15,569.597
2010-02-16,577.319
2010-02-17,579.028
2010-02-18,580.233
2010-02-19,581.897
2010-02-22,584.594
2010-02-23,574.017
2010-02-24,572.672
2010-02-25,563.809
2010-02-26,573.115
2010-03-01,568.707
2010-03-02,579.863
2010-03-03,596.289
2010-03-04,596.092
2010-03-05,603.546
2010-03-08,610.939
2010-03-09,602.164
2010-03-10,613.293
2010-03-11,612.439
2010-03-12,621.225
2010-03-15,617.229
2010-03-16,628.899
2010-03-17,634.039
2010-03-18,625.459
2010-03-19,621.7
2010-03-22,612.423
2010-03-23,616.558
2010-03-24,602.208
2010-03-25,609.715
2010-03-26,612.704
2010-03-29,616.533
2010-03-30,610.659
2010-03-31,608.576
2010-04-01,615.603
2010-04-02,615.603
2010-04-05,614.193
2010-04-06,614.096
2010-04-07,613.588
2010-04-08,610.968
2010-04-09,627.243
2010-04-12,635.51
2010-04-13,634.06
2010-04-14,640.806
2010-04-15,637.366
2010-04-16,624.827
2010-04-19,618.234
2010-04-20,623.399
2010-04-21,611.989
2010-04-22,595.852
2010-04-23,604.967
2010-04-26,601.641
2010-04-27,580.062
2010-04-28,562.472
2010-04-29,573.786
2010-04-30,576.609
2010-05-03,571.135
2010-05-04,539.502
2010-05-05,525.768
2010-05-06,508.783
2010-05-07,495.217
2010-05-10,536.992
2010-05-11,520.108
2010-05-12,527.797
2010-05-13,518.485
2010-05-14,489.581
2010-05-17,478.138
2010-05-18,487.632
2010-05-19,475.347
2010-05-20,469.91
2010-05-21,486.456
2010-05-24,475.015
2010-05-25,455.118
2010-05-26,454.693
2010-05-27,468.76
2010-05-28,470.527
2010-05-31,468.958
2010-06-01,467.923
2010-06-02,461.214
2010-06-03,461.958
2010-06-04,440.557
2010-06-07,430.731
2010-06-08,424.304
2010-06-09,433.816
2010-06-10,449.646
2010-06-11,467.901
2010-06-14,479.137
2010-06-15,485.681
2010-06-16,482.209
2010-06-17,482.464
2010-06-18,497.55
2010-06-21,500.772
2010-06-22,497.04
2010-06-23,490.5
2010-06-24,482.593
2010-06-25,482.826
2010-06-28,493.047
2010-06-29,467.068
2010-06-30,472.996
2010-07-01,476.736
2010-07-02,488.788
2010-07-05,486.805
2010-07-06,503.725
2010-07-07,520.169
2010-07-08,523.608
2010-07-09,520.626
2010-07-12,515.611
2010-07-13,525.323
2010-07-14,527.864
2010-07-15,532.152
2010-07-16,528.605
2010-07-19,524.044
2010-07-20,523.397
2010-07-21,525.691
2010-07-22,539.08
2010-07-23,536.615
2010-07-26,548.735
2010-07-27,563.978
2010-07-28,564.535
2010-07-29,567.411
2010-07-30,556.002
2010-08-02,576.776
2010-08-03,585.406
2010-08-04,579.584
2010-08-05,580.271
2010-08-06,578.272
2010-08-09,581.697
2010-08-10,566.928
2010-08-11,538.546
2010-08-12,529.579
2010-08-13,523.26
2010-08-16,527.312
2010-08-17,536.661
2010-08-18,534.104
2010-08-19,527.454
2010-08-20,511.544
2010-08-23,514.194
2010-08-24,504.369
2010-08-25,492.769
2010-08-26,502.469
2010-08-27,507.282
2010-08-30,506.87
2010-08-31,508.535
2010-09-01,528.021
2010-09-02,528.83
2010-09-03,533.254
2010-09-06,536.801
