Date,EM (EMERGING MARKETS) MID GROWTH Mid Cap
2010-08-27,841.187
2010-08-30,844.299
2010-08-31,844.765
2010-09-01,863.368
2010-09-02,870.175
2010-09-03,878.016
2010-09-06,884.315
2010-09-07,879.231
2010-09-08,879.813
2010-09-09,887.419
2010-09-10,890.885
2010-09-13,904.491
2010-09-14,906.815
2010-09-15,911.301
2010-09-16,905.239
2010-09-17,911.403
2010-09-20,916.629
2010-09-21,917.591
2010-09-22,923.085
2010-09-23,922.714
2010-09-24,927.408
2010-09-27,938.964
2010-09-28,937.118
2010-09-29,939.686
2010-09-30,944.643
2010-10-01,953.079
2010-10-04,955.536
2010-10-05,959.655
2010-10-06,968.737
2010-10-07,968.357
2010-10-08,966.198
2010-10-11,970.819
2010-10-12,963.134
2010-10-13,977.889
2010-10-14,982.625
2010-10-15,978.318
2010-10-18,968.087
2010-10-19,956.041
2010-10-20,960.03
2010-10-21,966.597
2010-10-22,966.432
2010-10-25,975.165
2010-10-26,974.959
2010-10-27,962.808
2010-10-28,965.938
2010-10-29,970.559
2010-11-01,982.574
2010-11-02,984.411
2010-11-03,990.449
2010-11-04,1001.57
2010-11-05,1004.123
2010-11-08,999.423
2010-11-09,1000.333
2010-11-10,991.752
2010-11-11,987.674
2010-11-12,970.006
2010-11-15,964.38
2010-11-16,954.573
2010-11-17,948.025
2010-11-18,964.438
2010-11-19,969.485
2010-11-22,970.594
2010-11-23,948.892
2010-11-24,952.279
2010-11-25,955.255
2010-11-26,941.5
2010-11-29,940.398
2010-11-30,941.559
2010-12-01,953.832
2010-12-02,966.248
2010-12-03,970.519
2010-12-06,971.059
2010-12-07,971.155
2010-12-08,958.136
2010-12-09,956.145
2010-12-10,954.877
2010-12-13,958.498
2010-12-14,962.636
2010-12-15,952.584
2010-12-16,940.565
2010-12-17,941.738
2010-12-20,931.653
2010-12-21,942.325
2010-12-22,942.15
2010-12-23,943.815
2010-12-24,941.236
2010-12-27,940.31
2010-12-28,941.664
2010-12-29,950.64
2010-12-30,959.318
2010-12-31,964.334
2011-01-03,973.922
2011-01-04,977.203
2011-01-05,974.749
2011-01-06,970.879
2011-01-07,970.093
2011-01-10,959.753
2011-01-11,963.087
2011-01-12,974.348
2011-01-13,974.51
2011-01-14,971.087
2011-01-17,961.986
2011-01-18,963.34
2011-01-19,964.507
2011-01-20,950.858
2011-01-21,946.107
2011-01-24,945.7
2011-01-25,947.312
2011-01-26,948.018
2011-01-27,946.136
2011-01-28,932.085
2011-01-31,928.702
2011-02-01,938.291
2011-02-02,938.419
2011-02-03,934.16
2011-02-04,930.147
2011-02-07,932.979
2011-02-08,933.568
2011-02-09,919.642
2011-02-10,899.254
2011-02-11,897.605
2011-02-14,911.146
2011-02-15,913.079
2011-02-16,914.83
2011-02-17,915.621
2011-02-18,927.35
2011-02-21,922.788
2011-02-22,901.155
2011-02-23,891.08
2011-02-24,883.053
2011-02-25,895.451
2011-02-28,902.394
2011-03-01,906.039
2011-03-02,904.786
2011-03-03,917.911
2011-03-04,926.69
2011-03-07,922.261
2011-03-08,924.102
2011-03-09,927.07
2011-03-10,918.45
2011-03-11,911.137
2011-03-14,911.452
2011-03-15,891.757
2011-03-16,897.597
2011-03-17,890.918
2011-03-18,902.317
2011-03-21,913.024
2011-03-22,922.663
2011-03-23,921.568
2011-03-24,929.432
2011-03-25,934.213
2011-03-28,928.247
2011-03-29,932.614
2011-03-30,948.476
2011-03-31,959.125
2011-04-01,972.292
2011-04-04,978.173
2011-04-05,978.858
2011-04-06,985.88
2011-04-07,990.379
2011-04-08,997.375
2011-04-11,996.085
2011-04-12,978.88
2011-04-13,985.791
2011-04-14,986.794
2011-04-15,987.078
2011-04-18,978.578
2011-04-19,979.419
2011-04-20,998.649
2011-04-21,1004.871
2011-04-22,1005.933
2011-04-25,1005.548
2011-04-26,1004.786
2011-04-27,1005.344
2011-04-28,999.046
2011-04-29,999.181
2011-05-02,1004.413
2011-05-03,989.613
2011-05-04,981.738
2011-05-05,975.12
2011-05-06,976.053
2011-05-09,975.951
2011-05-10,980.383
2011-05-11,982.93
2011-05-12,967.745
2011-05-13,969.006
2011-05-16,963.124
2011-05-17,957.922
2011-05-18,965.967
2011-05-19,960.39
2011-05-20,961.772
2011-05-23,938.442
2011-05-24,949.549
2011-05-25,942.818
2011-05-26,954.469
2011-05-27,967.563
2011-05-30,970.194
2011-05-31,986.803
2011-06-01,986.881
2011-06-02,982.059
2011-06-03,982.154
2011-06-06,978.661
2011-06-07,977.492
2011-06-08,971.035
2011-06-09,967.473
2011-06-10,954.97
2011-06-13,949.425
2011-06-14,959.507
2011-06-15,956.196
2011-06-16,941.232
2011-06-17,941.159
2011-06-20,935.349
2011-06-21,947.674
2011-06-22,950.554
2011-06-23,943.524
2011-06-24,951.902
2011-06-27,947.769
2011-06-28,953.281
2011-06-29,963.736
2011-06-30,976.611
2011-07-01,985.862
2011-07-04,994.655
2011-07-05,995.873
2011-07-06,994.283
2011-07-07,1001.585
2011-07-08,997.23
2011-07-11,983.05
2011-07-12,964.841
2011-07-13,982.182
2011-07-14,982.039
2011-07-15,981.306
2011-07-18,970.185
2011-07-19,973.166
2011-07-20,981.219
2011-07-21,988.141
2011-07-22,998.709
2011-07-25,991.945
2011-07-26,999.31
2011-07-27,992.745
2011-07-28,991.01
2011-07-29,982.944
2011-08-01,992.422
2011-08-02,978.956
2011-08-03,959.976
2011-08-04,932.175
2011-08-05,900.974
2011-08-08,860.221
2011-08-09,843.902
2011-08-10,860.804
2011-08-11,869.322
2011-08-12,869.823
2011-08-15,889.973
2011-08-16,898.219
2011-08-17,902.606
2011-08-18,888.592
2011-08-19,859.885
2011-08-22,843.4
2011-08-23,861.584
2011-08-24,853.421
2011-08-25,845.085
2011-08-26,844.937
2011-08-29,871.991
2011-08-30,883.827
2011-08-31,904.739
2011-09-01,911.096
2011-09-02,904.112
2011-09-05,877.071
2011-09-06,868.831
2011-09-07,883.746
2011-09-08,888.959
2011-09-09,872.138
2011-09-12,851.761
2011-09-13,844.906
2011-09-14,823.393
2011-09-15,828.434
2011-09-16,843.171
2011-09-19,813.408
2011-09-20,812.876
2011-09-21,802.314
2011-09-22,752.761
2011-09-23,738.723
2011-09-26,719.479
2011-09-27,755.994
2011-09-28,755.932
2011-09-29,758.918
2011-09-30,745.73
2011-10-03,718.958
2011-10-04,700.045
2011-10-05,703.386
2011-10-06,727.511
2011-10-07,749.853
2011-10-10,759.216
2011-10-11,770.687
2011-10-12,782.177
2011-10-13,795.314
2011-10-14,793.75
2011-10-17,804.68
2011-10-18,788.538
2011-10-19,795.89
2011-10-20,769.047
2011-10-21,777.615
2011-10-24,799.526
2011-10-25,803.008
2011-10-26,807.491
2011-10-27,838.001
2011-10-28,847.1
2011-10-31,833.76
2011-11-01,809.905
2011-11-02,816.23
2011-11-03,812.588
2011-11-04,828.161
2011-11-07,826.856
2011-11-08,824.047
2011-11-09,818.012
2011-11-10,791.845
2011-11-11,805.573
2011-11-14,811.31
2011-11-15,803.152
2011-11-16,796.092
2011-11-17,791.34
2011-11-18,773.557
2011-11-21,756.377
2011-11-22,754.252
2011-11-23,732.79
2011-11-24,736.653
2011-11-25,727.896
2011-11-28,745.893
2011-11-29,755.512
2011-11-30,768.412
2011-12-01,788.433
2011-12-02,789.988
2011-12-05,791.468
2011-12-06,781.907
2011-12-07,786.022
2011-12-08,775.217
2011-12-09,766.102
2011-12-12,759.21
2011-12-13,750.788
2011-12-14,739.207
2011-12-15,732.279
2011-12-16,741.401
2011-12-19,727.36
2011-12-20,734.314
2011-12-21,745.827
2011-12-22,746.596
2011-12-23,754.569
2011-12-26,754.649
2011-12-27,752.317
2011-12-28,745.549
2011-12-29,748.398
2011-12-30,750.732
2012-01-02,750.722
2012-01-03,765.156
2012-01-04,761.423
2012-01-05,756.359
2012-01-06,749.453
2012-01-09,752.114
2012-01-10,763.948
2012-01-11,763.711
2012-01-12,770.603
2012-01-13,768.976
2012-01-16,769.201
2012-01-17,784.739
2012-01-18,790.794
2012-01-19,801.074
2012-01-20,805.417
2012-01-23,807.219
2012-01-24,804.999
2012-01-25,805.794
2012-01-26,820.517
2012-01-27,822.207
2012-01-30,812.42
2012-01-31,824.677
2012-02-01,833.38
2012-02-02,844.838
2012-02-03,850.449
2012-02-06,848.166
2012-02-07,849.242
2012-02-08,861.351
2012-02-09,863.917
2012-02-10,853.612
2012-02-13,858.363
2012-02-14,853.978
2012-02-15,865.731
2012-02-16,856.902
2012-02-17,865.289
2012-02-20,870.385
2012-02-21,869.693
2012-02-22,870.693
2012-02-23,866.416
2012-02-24,872.0
2012-02-27,865.624
2012-02-28,874.919
2012-02-29,883.673
2012-03-01,882.336
2012-03-02,886.877
2012-03-05,879.133
2012-03-06,862.213
2012-03-07,862.202
2012-03-08,876.046
2012-03-09,880.364
2012-03-12,873.226
2012-03-13,882.309
2012-03-14,882.448
2012-03-15,881.443
2012-03-16,880.513
2012-03-19,879.417
2012-03-20,869.042
2012-03-21,865.009
2012-03-22,860.581
2012-03-23,861.882
2012-03-26,863.9
2012-03-27,872.197
2012-03-28,862.126
2012-03-29,853.008
2012-03-30,861.688
2012-04-02,867.55
2012-04-03,870.041
2012-04-04,858.785
2012-04-05,860.96
2012-04-06,861.955
2012-04-09,854.183
2012-04-10,843.882
2012-04-11,841.354
2012-04-12,847.528
2012-04-13,851.097
2012-04-16,846.405
2012-04-17,848.533
2012-04-18,850.557
2012-04-19,848.583
2012-04-20,849.065
2012-04-23,838.445
2012-04-24,838.459
2012-04-25,841.227
2012-04-26,843.831
2012-04-27,844.627
2012-04-30,849.77
2012-05-01,848.749
2012-05-02,852.789
2012-05-03,853.265
2012-05-04,851.568
2012-05-07,842.255
2012-05-08,837.515
2012-05-09,823.357
2012-05-10,824.271
2012-05-11,819.566
2012-05-14,802.027
2012-05-15,794.689
2012-05-16,778.857
2012-05-17,778.473
2012-05-18,763.729
2012-05-21,767.457
2012-05-22,771.432
2012-05-23,753.756
2012-05-24,757.6
2012-05-25,761.166
2012-05-28,769.633
2012-05-29,778.983
2012-05-30,768.8
2012-05-31,771.153
2012-06-01,759.673
2012-06-04,747.413
2012-06-05,751.907
2012-06-06,765.785
2012-06-07,772.266
2012-06-08,768.315
2012-06-11,774.402
2012-06-12,773.221
2012-06-13,778.247
2012-06-14,771.288
2012-06-15,779.675
2012-06-18,786.597
2012-06-19,795.499
2012-06-20,802.153
2012-06-21,790.531
2012-06-22,779.082
2012-06-25,770.987
2012-06-26,768.631
2012-06-27,771.339
2012-06-28,764.527
2012-06-29,788.694
2012-07-02,793.405
2012-07-03,802.648
2012-07-04,804.861
2012-07-05,804.664
2012-07-06,798.075
2012-07-09,790.816
2012-07-10,788.261
2012-07-11,788.745
2012-07-12,772.941
2012-07-13,778.615
2012-07-16,778.126
2012-07-17,783.052
2012-07-18,779.854
2012-07-19,787.611
2012-07-20,785.015
2012-07-23,767.946
2012-07-24,766.651
2012-07-25,765.458
2012-07-26,773.58
2012-07-27,791.381
2012-07-30,795.773
2012-07-31,797.319
2012-08-01,798.593
2012-08-02,792.971
2012-08-03,802.043
2012-08-06,811.635
2012-08-07,811.264
2012-08-08,811.246
2012-08-09,818.371
2012-08-10,820.5
2012-08-13,815.192
2012-08-14,815.246
2012-08-15,814.426
2012-08-16,818.202
2012-08-17,813.042
2012-08-20,812.877
2012-08-21,821.676
2012-08-22,818.648
2012-08-23,822.514
2012-08-24,818.097
2012-08-27,816.513
2012-08-28,814.235
2012-08-29,812.06
2012-08-30,807.77
2012-08-31,811.487
2012-09-03,816.706
2012-09-04,813.292
2012-09-05,807.638
2012-09-06,815.901
2012-09-07,825.263
2012-09-10,821.805
2012-09-11,825.986
2012-09-12,825.928
2012-09-13,828.671
2012-09-14,846.546
2012-09-17,846.414
2012-09-18,844.117
2012-09-19,845.077
2012-09-20,839.773
2012-09-21,848.276
2012-09-24,847.232
2012-09-25,849.0
2012-09-26,839.769
2012-09-27,844.256
2012-09-28,851.794
2012-10-01,851.058
2012-10-02,853.139
2012-10-03,852.706
2012-10-04,853.402
2012-10-05,855.376
2012-10-08,844.737
2012-10-09,845.06
2012-10-10,845.17
2012-10-11,848.436
2012-10-12,852.175
2012-10-15,848.98
2012-10-16,854.192
2012-10-17,862.066
2012-10-18,860.688
2012-10-19,857.561
2012-10-22,859.398
2012-10-23,849.658
2012-10-24,846.531
2012-10-25,848.881
2012-10-26,841.981
2012-10-29,838.391
2012-10-30,843.826
2012-10-31,847.698
2012-11-01,853.74
2012-11-02,856.072
2012-11-05,854.324
2012-11-06,859.586
2012-11-07,861.625
2012-11-08,854.815
2012-11-09,850.734
2012-11-12,848.375
2012-11-13,844.731
2012-11-14,842.276
2012-11-15,840.057
2012-11-16,832.824
2012-11-19,836.475
2012-11-20,836.481
2012-11-21,835.735
2012-11-22,839.204
2012-11-23,847.359
2012-11-26,849.988
2012-11-27,850.392
2012-11-28,845.593
2012-11-29,855.218
2012-11-30,857.198
2012-12-03,856.607
2012-12-04,859.846
2012-12-05,866.039
2012-12-06,869.927
2012-12-07,871.007
2012-12-10,872.144
2012-12-11,874.343
2012-12-12,880.148
2012-12-13,880.097
2012-12-14,879.569
2012-12-17,877.175
2012-12-18,881.839
2012-12-19,887.745
2012-12-20,887.418
2012-12-21,880.464
2012-12-24,882.429
2012-12-25,884.104
2012-12-26,886.257
2012-12-27,889.563
2012-12-28,894.863
2012-12-31,896.021
2013-01-01,896.512
2013-01-02,910.103
2013-01-03,913.586
2013-01-04,912.151
2013-01-07,909.412
2013-01-08,903.971
2013-01-09,906.738
2013-01-10,905.012
2013-01-11,901.381
2013-01-14,901.824
2013-01-15,894.551
2013-01-16,892.513
2013-01-17,890.539
2013-01-18,894.947
2013-01-21,896.168
2013-01-22,894.621
2013-01-23,891.629
2013-01-24,888.772
2013-01-25,887.696
2013-01-28,883.945
2013-01-29,893.284
2013-01-30,889.79
2013-01-31,891.597
2013-02-01,895.356
2013-02-04,898.713
2013-02-05,899.69
2013-02-06,897.89
2013-02-07,896.768
2013-02-08,894.222
2013-02-11,892.371
2013-02-12,891.25
2013-02-13,897.05
2013-02-14,902.145
2013-02-15,901.694
2013-02-18,897.836
2013-02-19,896.995
2013-02-20,899.124
2013-02-21,889.312
2013-02-22,893.708
2013-02-25,895.004
2013-02-26,887.778
2013-02-27,893.283
2013-02-28,901.242
2013-03-01,904.246
2013-03-04,895.861
2013-03-05,901.914
2013-03-06,907.029
2013-03-07,905.558
2013-03-08,913.445
2013-03-11,909.012
2013-03-12,904.973
2013-03-13,897.744
2013-03-14,895.893
2013-03-15,891.011
2013-03-18,885.519
2013-03-19,884.253
2013-03-20,883.008
2013-03-21,879.746
2013-03-22,872.479
2013-03-25,878.45
2013-03-26,881.338
2013-03-27,883.896
2013-03-28,884.749
2013-03-29,886.674
2013-04-01,884.515
2013-04-02,881.767
2013-04-03,880.588
2013-04-04,875.865
2013-04-05,870.026
2013-04-08,867.493
2013-04-09,872.771
2013-04-10,882.441
2013-04-11,887.163
2013-04-12,883.456
2013-04-15,871.41
2013-04-16,874.637
2013-04-17,873.145
2013-04-18,869.842
2013-04-19,877.804
2013-04-22,879.012
2013-04-23,876.637
2013-04-24,885.694
2013-04-25,890.231
2013-04-26,888.208
2013-04-29,894.345
2013-04-30,903.867
2013-05-01,902.696
2013-05-02,904.438
2013-05-03,905.264
2013-05-06,910.04
2013-05-07,916.933
2013-05-08,922.875
2013-05-09,921.093
2013-05-10,913.276
2013-05-13,910.353
2013-05-14,915.467
2013-05-15,917.328
2013-05-16,917.911
2013-05-17,916.71
2013-05-20,916.511
2013-05-21,917.209
2013-05-22,917.475
2013-05-23,900.431
2013-05-24,904.482
2013-05-27,905.009
2013-05-28,909.665
2013-05-29,901.902
2013-05-30,896.657
2013-05-31,892.499
2013-06-03,879.963
2013-06-04,886.107
2013-06-05,878.703
2013-06-06,869.919
2013-06-07,866.633
2013-06-10,857.648
2013-06-11,844.676
2013-06-12,841.909
2013-06-13,832.575
2013-06-14,843.774
2013-06-17,848.667
2013-06-18,845.967
2013-06-19,841.344
2013-06-20,810.048
2013-06-21,799.008
2013-06-24,784.172
2013-06-25,779.964
2013-06-26,800.629
2013-06-27,814.235
2013-06-28,829.433
2013-07-01,834.945
2013-07-02,830.355
2013-07-03,812.945
2013-07-04,815.893
2013-07-05,815.972
2013-07-08,803.069
2013-07-09,809.247
2013-07-10,812.438
2013-07-11,832.386
2013-07-12,836.291
2013-07-15,843.627
2013-07-16,848.742
2013-07-17,853.417
2013-07-18,854.133
2013-07-19,849.52
2013-07-22,850.77
2013-07-23,860.956
2013-07-24,858.916
2013-07-25,852.624
2013-07-26,852.415
2013-07-29,846.872
2013-07-30,847.274
2013-07-31,842.842
2013-08-01,845.359
2013-08-02,848.485
2013-08-05,851.496
2013-08-06,843.882
2013-08-07,836.064
2013-08-08,844.85
2013-08-09,846.218
2013-08-12,849.672
2013-08-13,855.95
2013-08-14,856.041
2013-08-15,847.886
2013-08-16,844.989
2013-08-19,829.851
2013-08-20,814.124
2013-08-21,808.588
2013-08-22,800.134
2013-08-23,810.184
2013-08-26,811.186
2013-08-27,792.867
2013-08-28,788.387
2013-08-29,799.557
2013-08-30,810.346
2013-09-02,815.692
2013-09-03,813.717
2013-09-04,816.803
2013-09-05,824.241
2013-09-06,828.108
2013-09-09,843.574
2013-09-10,855.002
2013-09-11,854.513
2013-09-12,854.979
2013-09-13,852.479
2013-09-16,860.888
2013-09-17,863.785
2013-09-18,863.447
2013-09-19,879.138
2013-09-20,871.102
2013-09-23,879.865
2013-09-24,875.648
2013-09-25,872.666
2013-09-26,865.981
2013-09-27,864.483
2013-09-30,856.526
2013-10-01,863.697
2013-10-02,866.39
2013-10-03,871.67
2013-10-04,875.037
2013-10-07,872.18
2013-10-08,876.41
2013-10-09,876.842
2013-10-10,882.204
2013-10-11,887.129
2013-10-14,886.036
2013-10-15,890.063
2013-10-16,890.665
2013-10-17,894.177
2013-10-18,900.86
2013-10-21,904.271
2013-10-22,910.844
2013-10-23,903.111
2013-10-24,902.596
2013-10-25,900.529
2013-10-28,900.307
2013-10-29,901.044
2013-10-30,904.392
2013-10-31,897.902
2013-11-01,888.033
2013-11-04,885.536
2013-11-05,879.743
2013-11-06,877.715
2013-11-07,870.437
2013-11-08,860.991
2013-11-11,855.872
2013-11-12,855.739
2013-11-13,850.415
2013-11-14,863.594
2013-11-15,870.19
2013-11-18,885.118
2013-11-19,884.722
2013-11-20,881.249
2013-11-21,869.889
2013-11-22,875.886
2013-11-25,876.934
2013-11-26,878.741
2013-11-27,878.64
2013-11-28,880.348
2013-11-29,886.567
2013-12-02,883.531
2013-12-03,875.775
2013-12-04,870.329
2013-12-05,874.125
2013-12-06,875.957
2013-12-09,883.002
2013-12-10,883.275
2013-12-11,878.438
2013-12-12,870.378
2013-12-13,870.253
2013-12-16,869.089
2013-12-17,869.822
2013-12-18,870.299
2013-12-19,868.3
2013-12-20,862.566
2013-12-23,866.574
2013-12-24,871.531
2013-12-25,870.648
2013-12-26,868.389
2013-12-27,875.028
2013-12-30,881.287
2013-12-31,882.418
2014-01-01,882.519
2014-01-02,876.419
2014-01-03,869.052
2014-01-06,862.874
2014-01-07,864.296
2014-01-08,865.078
2014-01-09,856.927
2014-01-10,863.947
2014-01-13,869.393
2014-01-14,866.25
2014-01-15,867.849
2014-01-16,863.413
2014-01-17,861.326
2014-01-20,858.724
2014-01-21,858.065
2014-01-22,862.907
2014-01-23,854.326
2014-01-24,838.722
2014-01-27,821.012
2014-01-28,823.944
2014-01-29,828.93
2014-01-30,825.454
2014-01-31,825.962
2014-02-03,818.21
2014-02-04,810.882
2014-02-05,810.609
2014-02-06,822.853
2014-02-07,830.512
2014-02-10,830.69
2014-02-11,835.085
2014-02-12,842.031
2014-02-13,841.38
2014-02-14,849.555
2014-02-17,853.386
2014-02-18,847.684
2014-02-19,849.555
2014-02-20,845.851
2014-02-21,852.873
2014-02-24,852.117
2014-02-25,851.904
2014-02-26,855.781
2014-02-27,862.382
2014-02-28,867.258
2014-03-03,860.741
2014-03-04,862.592
2014-03-05,864.849
2014-03-06,875.193
2014-03-07,872.188
2014-03-10,862.738
2014-03-11,867.184
2014-03-12,857.198
2014-03-13,858.479
2014-03-14,849.851
2014-03-17,856.079
2014-03-18,863.856
2014-03-19,861.831
2014-03-20,853.488
2014-03-21,854.042
2014-03-24,858.994
2014-03-25,862.228
2014-03-26,870.101
2014-03-27,873.037
2014-03-28,882.227
2014-03-31,894.042
2014-04-01,900.618
2014-04-02,903.44
2014-04-03,898.951
2014-04-04,899.763
2014-04-07,901.215
2014-04-08,905.302
2014-04-09,909.075
2014-04-10,915.452
2014-04-11,909.989
2014-04-14,903.359
2014-04-15,894.743
2014-04-16,896.802
2014-04-17,903.535
2014-04-18,904.504
2014-04-21,903.625
2014-04-22,905.37
2014-04-23,901.312
2014-04-24,904.268
2014-04-25,896.091
2014-04-28,892.489
2014-04-29,897.9
2014-04-30,899.065
2014-05-01,899.797
2014-05-02,908.863
2014-05-05,906.46
2014-05-06,906.766
2014-05-07,904.366
2014-05-08,906.154
2014-05-09,902.79
2014-05-12,908.182
2014-05-13,913.884
2014-05-14,919.884
2014-05-15,917.739
2014-05-16,920.405
2014-05-19,921.06
2014-05-20,914.911
2014-05-21,915.462
2014-05-22,926.867
2014-05-23,929.295
2014-05-26,929.397
2014-05-27,922.213
2014-05-28,925.257
2014-05-29,925.054
2014-05-30,921.142
2014-06-02,917.891
2014-06-03,922.056
2014-06-04,919.651
2014-06-05,925.124
2014-06-06,933.145
2014-06-09,936.402
2014-06-10,944.113
2014-06-11,942.899
2014-06-12,943.532
2014-06-13,939.327
2014-06-16,936.131
2014-06-17,936.698
2014-06-18,937.598
2014-06-19,944.127
2014-06-20,939.665
2014-06-23,937.205
2014-06-24,942.268
2014-06-25,939.374
2014-06-26,944.723
2014-06-27,945.322
2014-06-30,951.939
2014-07-01,952.759
2014-07-02,957.175
2014-07-03,960.527
2014-07-04,964.0
2014-07-07,967.578
2014-07-08,969.727
2014-07-09,966.823
2014-07-10,965.333
2014-07-11,962.403
2014-07-14,967.689
2014-07-15,967.167
2014-07-16,966.711
2014-07-17,965.747
2014-07-18,962.746
2014-07-21,964.352
2014-07-22,974.526
2014-07-23,976.4
2014-07-24,973.911
2014-07-25,973.958
2014-07-28,973.341
2014-07-29,968.951
2014-07-30,963.431
2014-07-31,956.177
2014-08-01,956.893
2014-08-04,966.265
2014-08-05,962.82
2014-08-06,957.755
2014-08-07,952.872
2014-08-08,949.81
2014-08-11,961.775
2014-08-12,965.002
2014-08-13,973.788
2014-08-14,972.813
2014-08-15,971.619
2014-08-18,972.778
2014-08-19,980.113
2014-08-20,980.859
2014-08-21,979.727
2014-08-22,980.588
2014-08-25,981.306
2014-08-26,984.936
2014-08-27,989.174
2014-08-28,983.614
2014-08-29,986.186
2014-09-01,988.282
2014-09-02,984.653
2014-09-03,996.517
2014-09-04,995.932
2014-09-05,993.628
2014-09-08,992.434
2014-09-09,985.838
2014-09-10,979.592
2014-09-11,975.667
2014-09-12,968.224
2014-09-15,960.223
2014-09-16,958.83
2014-09-17,966.06
2014-09-18,963.258
2014-09-19,964.383
2014-09-22,953.777
2014-09-23,947.469
2014-09-24,949.071
2014-09-25,944.858
2014-09-26,941.096
2014-09-29,933.113
2014-09-30,930.895
2014-10-01,924.558
2014-10-02,921.087
2014-10-03,919.663
2014-10-06,929.398
2014-10-07,930.925
2014-10-08,920.267
2014-10-09,928.986
2014-10-10,913.007
2014-10-13,907.621
2014-10-14,908.175
2014-10-15,900.325
2014-10-16,892.29
2014-10-17,900.684
2014-10-20,907.419
2014-10-21,911.24
2014-10-22,919.137
2014-10-23,914.645
2014-10-24,914.304
2014-10-27,908.667
2014-10-28,918.566
2014-10-29,926.668
2014-10-30,925.206
2014-10-31,928.116
2014-11-03,924.956
2014-11-04,921.253
2014-11-05,914.003
2014-11-06,905.784
2014-11-07,901.087
2014-11-10,903.404
2014-11-11,903.139
2014-11-12,906.006
2014-11-13,905.364
2014-11-14,902.695
2014-11-17,898.205
2014-11-18,903.89
2014-11-19,905.705
2014-11-20,903.791
2014-11-21,913.449
2014-11-24,917.071
2014-11-25,920.964
2014-11-26,921.769
2014-11-27,920.334
2014-11-28,914.191
2014-12-01,897.788
2014-12-02,898.971
2014-12-03,899.734
2014-12-04,897.879
2014-12-05,897.27
2014-12-08,886.696
2014-12-09,877.9
2014-12-10,878.44
2014-12-11,868.366
2014-12-12,865.853
2014-12-15,857.198
2014-12-16,845.523
2014-12-17,845.741
2014-12-18,858.963
2014-12-19,861.013
2014-12-22,867.815
2014-12-23,863.471
2014-12-24,865.122
2014-12-25,864.998
2014-12-26,866.435
2014-12-29,872.108
2014-12-30,873.916
2014-12-31,878.67
2015-01-01,878.536
2015-01-02,873.21
2015-01-05,861.532
2015-01-06,858.772
2015-01-07,862.941
2015-01-08,876.465
2015-01-09,883.518
2015-01-12,880.992
2015-01-13,885.618
2015-01-14,885.177
2015-01-15,883.035
2015-01-16,880.853
2015-01-19,876.201
2015-01-20,880.359
2015-01-21,896.367
2015-01-22,900.44
2015-01-23,906.914
2015-01-26,906.557
2015-01-27,909.704
2015-01-28,909.564
2015-01-29,904.067
2015-01-30,895.628
2015-02-02,892.845
2015-02-03,903.837
2015-02-04,903.76
2015-02-05,903.49
2015-02-06,901.99
2015-02-09,894.674
2015-02-10,890.063
2015-02-11,884.615
2015-02-12,893.105
2015-02-13,906.727
2015-02-16,904.314
2015-02-17,901.226
2015-02-18,901.523
2015-02-19,903.628
2015-02-20,902.259
2015-02-23,904.813
2015-02-24,910.367
2015-02-25,915.81
2015-02-26,915.569
2015-02-27,914.768
2015-03-02,913.882
2015-03-03,913.234
2015-03-04,905.659
2015-03-05,905.626
2015-03-06,909.317
2015-03-09,894.322
2015-03-10,880.204
2015-03-11,876.996
2015-03-12,883.049
2015-03-13,871.918
2015-03-16,872.677
2015-03-17,880.942
2015-03-18,884.719
2015-03-19,890.703
2015-03-20,896.961
2015-03-23,902.709
2015-03-24,910.161
2015-03-25,911.382
2015-03-26,900.363
2015-03-27,900.175
2015-03-30,911.83
2015-03-31,917.053
2015-04-01,927.497
2015-04-02,939.179
2015-04-03,943.403
2015-04-06,953.542
2015-04-07,954.392
2015-04-08,972.437
2015-04-09,977.544
2015-04-10,985.764
2015-04-13,992.696
2015-04-14,987.018
2015-04-15,988.052
2015-04-16,1001.821
2015-04-17,999.768
2015-04-20,989.127
2015-04-21,993.545
2015-04-22,999.541
2015-04-23,1004.15
2015-04-24,1002.189
2015-04-27,1009.672
2015-04-28,1007.065
2015-04-29,997.465
2015-04-30,989.474
2015-05-01,987.841
2015-05-04,984.045
2015-05-05,982.727
2015-05-06,974.266
2015-05-07,957.532
2015-05-08,974.228
2015-05-11,979.388
2015-05-12,975.472
2015-05-13,980.64
2015-05-14,983.926
2015-05-15,988.4
2015-05-18,991.843
2015-05-19,992.235
2015-05-20,993.212
2015-05-21,987.841
2015-05-22,988.647
2015-05-25,987.576
2015-05-26,974.538
2015-05-27,967.631
2015-05-28,960.838
2015-05-29,958.675
2015-06-01,957.076
2015-06-02,949.433
2015-06-03,945.831
2015-06-04,936.903
2015-06-05,934.939
2015-06-08,924.461
2015-06-09,920.437
2015-06-10,929.191
2015-06-11,929.451
2015-06-12,928.937
2015-06-15,920.722
2015-06-16,914.288
2015-06-17,917.217
2015-06-18,929.574
2015-06-19,926.565
2015-06-22,939.118
2015-06-23,941.962
2015-06-24,949.091
2015-06-25,948.819
2015-06-26,943.122
2015-06-29,922.084
2015-06-30,932.55
2015-07-01,932.663
2015-07-02,934.938
2015-07-03,928.124
2015-07-06,908.565
2015-07-07,894.858
