Date,EM (EMERGING MARKETS) MID GROWTH Mid Cap
2005-11-09,551.895
2005-11-10,554.978
2005-11-11,560.177
2005-11-14,561.474
2005-11-15,560.185
2005-11-16,562.177
2005-11-17,568.0
2005-11-18,572.18
2005-11-21,573.14
2005-11-22,568.109
2005-11-23,578.701
2005-11-24,580.446
2005-11-25,582.288
2005-11-28,582.671
2005-11-29,581.65
2005-11-30,584.527
2005-12-01,586.579
2005-12-02,591.844
2005-12-05,599.085
2005-12-06,600.392
2005-12-07,600.342
2005-12-08,600.338
2005-12-09,600.196
2005-12-12,602.699
2005-12-13,604.915
2005-12-14,606.7
2005-12-15,604.155
2005-12-16,604.077
2005-12-19,609.955
2005-12-20,609.031
2005-12-21,612.259
2005-12-22,612.242
2005-12-23,616.57
2005-12-26,613.396
2005-12-27,614.827
2005-12-28,619.296
2005-12-29,628.392
2005-12-30,628.362
2006-01-02,630.038
2006-01-03,642.987
2006-01-04,652.022
2006-01-05,663.1
2006-01-06,668.503
2006-01-09,675.411
2006-01-10,670.71
2006-01-11,671.533
2006-01-12,673.886
2006-01-13,677.864
2006-01-16,682.812
2006-01-17,671.055
2006-01-18,660.073
2006-01-19,667.729
2006-01-20,661.896
2006-01-23,654.872
2006-01-24,664.702
2006-01-25,669.475
2006-01-26,674.192
2006-01-27,681.782
2006-01-30,680.431
2006-01-31,686.318
2006-02-01,687.64
2006-02-02,681.147
2006-02-03,672.576
2006-02-06,683.327
2006-02-07,681.445
2006-02-08,671.219
2006-02-09,678.965
2006-02-10,684.118
2006-02-13,675.483
2006-02-14,678.126
2006-02-15,679.402
2006-02-16,683.704
2006-02-17,689.907
2006-02-20,697.135
2006-02-21,696.649
2006-02-22,691.714
2006-02-23,699.097
2006-02-24,701.043
2006-02-27,703.645
2006-02-28,697.825
2006-03-01,705.339
2006-03-02,707.455
2006-03-03,697.847
2006-03-06,698.929
2006-03-07,679.754
2006-03-08,674.44
2006-03-09,677.111
2006-03-10,680.22
2006-03-13,688.631
2006-03-14,688.592
2006-03-15,696.871
2006-03-16,700.454
2006-03-17,702.872
2006-03-20,704.21
2006-03-21,691.86
2006-03-22,683.734
2006-03-23,682.757
2006-03-24,685.388
2006-03-27,690.255
2006-03-28,685.572
2006-03-29,687.55
2006-03-30,697.969
2006-03-31,705.475
2006-04-03,717.195
2006-04-04,725.401
2006-04-05,727.044
2006-04-06,732.778
2006-04-07,731.944
2006-04-10,727.809
2006-04-11,725.2
2006-04-12,723.519
2006-04-13,726.283
2006-04-14,731.459
2006-04-17,734.721
2006-04-18,742.06
2006-04-19,751.54
2006-04-20,752.788
2006-04-21,758.875
2006-04-24,753.191
2006-04-25,747.222
2006-04-26,755.22
2006-04-27,751.85
2006-04-28,754.57
2006-05-01,757.597
2006-05-02,761.179
2006-05-03,770.464
2006-05-04,774.814
2006-05-05,776.418
2006-05-08,783.28
2006-05-09,777.902
2006-05-10,777.526
2006-05-11,774.617
2006-05-12,757.045
2006-05-15,722.666
2006-05-16,720.881
2006-05-17,723.064
2006-05-18,701.476
2006-05-19,697.235
2006-05-22,668.147
2006-05-23,672.567
2006-05-24,664.77
2006-05-25,658.112
2006-05-26,670.196
2006-05-29,675.745
2006-05-30,671.447
2006-05-31,667.088
2006-06-01,668.167
2006-06-02,677.706
2006-06-05,669.458
2006-06-06,655.156
2006-06-07,637.526
2006-06-08,613.538
2006-06-09,626.744
2006-06-12,617.841
2006-06-13,594.164
2006-06-14,598.974
2006-06-15,608.525
2006-06-16,622.512
2006-06-19,616.292
2006-06-20,604.355
2006-06-21,606.25
2006-06-22,607.643
2006-06-23,604.294
2006-06-26,604.239
2006-06-27,611.094
2006-06-28,613.631
2006-06-29,624.011
2006-06-30,645.651
2006-07-03,655.901
2006-07-04,659.46
2006-07-05,645.051
2006-07-06,648.972
2006-07-07,650.002
2006-07-10,653.666
2006-07-11,650.349
2006-07-12,650.114
2006-07-13,634.389
2006-07-14,623.472
2006-07-17,610.2
2006-07-18,612.572
2006-07-19,620.644
2006-07-20,634.429
2006-07-21,631.374
2006-07-24,634.558
2006-07-25,641.488
2006-07-26,644.369
2006-07-27,660.184
2006-07-28,657.468
2006-07-31,658.9
2006-08-01,651.927
2006-08-02,658.054
2006-08-03,658.124
2006-08-04,663.556
2006-08-07,660.563
2006-08-08,661.948
2006-08-09,668.237
2006-08-10,667.933
2006-08-11,667.584
2006-08-14,665.568
2006-08-15,671.146
2006-08-16,683.877
2006-08-17,689.112
2006-08-18,683.713
2006-08-21,674.875
2006-08-22,677.207
2006-08-23,672.649
2006-08-24,669.658
2006-08-25,670.682
2006-08-28,670.242
2006-08-29,676.044
2006-08-30,686.28
2006-08-31,684.661
2006-09-01,689.465
2006-09-04,702.921
2006-09-05,701.436
2006-09-06,699.093
2006-09-07,692.542
2006-09-08,693.808
2006-09-11,685.903
2006-09-12,686.991
2006-09-13,689.881
2006-09-14,691.182
2006-09-15,695.719
2006-09-18,704.108
2006-09-19,703.086
2006-09-20,700.417
2006-09-21,697.536
2006-09-22,690.175
2006-09-25,686.636
2006-09-26,687.69
2006-09-27,693.895
2006-09-28,696.255
2006-09-29,694.209
2006-10-02,697.739
2006-10-03,696.199
2006-10-04,694.978
2006-10-05,700.87
2006-10-06,702.348
2006-10-09,698.776
2006-10-10,703.322
2006-10-11,699.433
2006-10-12,703.811
2006-10-13,714.309
2006-10-16,717.035
2006-10-17,714.597
2006-10-18,719.769
2006-10-19,722.893
2006-10-20,723.161
2006-10-23,722.303
2006-10-24,723.157
2006-10-25,725.628
2006-10-26,732.556
2006-10-27,733.357
2006-10-30,729.044
2006-10-31,738.8
2006-11-01,743.75
2006-11-02,744.399
2006-11-03,750.319
2006-11-06,756.583
2006-11-07,760.031
2006-11-08,755.523
2006-11-09,760.246
2006-11-10,757.144
2006-11-13,754.688
2006-11-14,760.991
2006-11-15,762.761
2006-11-16,767.404
2006-11-17,762.006
2006-11-20,761.039
2006-11-21,766.68
2006-11-22,777.833
2006-11-23,781.193
2006-11-24,782.264
2006-11-27,782.776
2006-11-28,768.919
2006-11-29,777.565
2006-11-30,783.486
2006-12-01,786.235
2006-12-04,786.051
2006-12-05,794.588
2006-12-06,796.445
2006-12-07,797.238
2006-12-08,795.029
2006-12-11,790.431
2006-12-12,785.22
2006-12-13,789.989
2006-12-14,799.112
2006-12-15,802.384
2006-12-18,805.658
2006-12-19,796.934
2006-12-20,803.862
2006-12-21,804.126
2006-12-22,806.363
2006-12-25,807.441
2006-12-26,808.423
2006-12-27,818.631
2006-12-28,824.833
2006-12-29,828.392
2007-01-01,828.583
2007-01-02,840.458
2007-01-03,837.384
2007-01-04,823.795
2007-01-05,812.898
2007-01-08,806.761
2007-01-09,806.937
2007-01-10,797.701
2007-01-11,802.621
2007-01-12,812.215
2007-01-15,825.168
2007-01-16,827.527
2007-01-17,827.527
2007-01-18,832.606
2007-01-19,826.611
2007-01-22,833.818
2007-01-23,833.183
2007-01-24,839.624
2007-01-25,835.468
2007-01-26,825.191
2007-01-29,817.872
2007-01-30,821.26
2007-01-31,822.322
2007-02-01,830.934
2007-02-02,836.638
2007-02-05,836.375
2007-02-06,840.95
2007-02-07,841.822
2007-02-08,840.409
2007-02-09,838.712
2007-02-12,829.048
2007-02-13,830.53
2007-02-14,844.125
2007-02-15,851.448
2007-02-16,852.904
2007-02-19,855.839
2007-02-20,853.725
2007-02-21,856.416
2007-02-22,862.976
2007-02-23,858.946
2007-02-26,861.574
2007-02-27,840.102
2007-02-28,825.761
2007-03-01,815.035
2007-03-02,807.897
2007-03-05,766.904
2007-03-06,784.427
2007-03-07,789.913
2007-03-08,810.269
2007-03-09,812.626
2007-03-12,819.161
2007-03-13,812.438
2007-03-14,796.088
2007-03-15,809.003
2007-03-16,812.39
2007-03-19,824.068
2007-03-20,830.415
2007-03-21,836.957
2007-03-22,849.122
2007-03-23,853.261
2007-03-26,854.35
2007-03-27,851.042
2007-03-28,840.034
2007-03-29,851.951
2007-03-30,859.471
2007-04-02,860.603
2007-04-03,871.671
2007-04-04,881.687
2007-04-05,884.209
2007-04-06,886.017
2007-04-09,890.923
2007-04-10,895.443
2007-04-11,895.063
2007-04-12,895.183
2007-04-13,900.688
2007-04-16,915.519
2007-04-17,917.817
2007-04-18,920.385
2007-04-19,910.627
2007-04-20,927.7
2007-04-23,933.904
2007-04-24,935.809
2007-04-25,937.694
2007-04-26,936.939
2007-04-27,924.622
2007-04-30,922.25
2007-05-01,921.652
2007-05-02,924.829
2007-05-03,936.117
2007-05-04,947.581
2007-05-07,955.929
2007-05-08,947.823
2007-05-09,951.865
2007-05-10,950.663
2007-05-11,950.594
2007-05-14,958.075
2007-05-15,948.834
2007-05-16,957.513
2007-05-17,959.671
2007-05-18,961.038
2007-05-21,973.221
2007-05-22,980.251
2007-05-23,981.169
2007-05-24,970.145
2007-05-25,973.321
2007-05-28,979.978
2007-05-29,987.431
2007-05-30,980.115
2007-05-31,1000.0
2007-06-01,1006.79
2007-06-04,1005.26
2007-06-05,1003.095
2007-06-06,991.038
2007-06-07,987.952
2007-06-08,970.393
2007-06-11,975.016
2007-06-12,977.336
2007-06-13,977.885
2007-06-14,997.294
2007-06-15,1011.227
2007-06-18,1026.688
2007-06-19,1027.441
2007-06-20,1024.317
2007-06-21,1028.071
2007-06-22,1024.976
2007-06-25,1018.338
2007-06-26,1011.04
2007-06-27,1001.588
2007-06-28,1015.968
2007-06-29,1026.602
2007-07-02,1043.9
2007-07-03,1060.331
2007-07-04,1067.295
2007-07-05,1065.826
2007-07-06,1071.702
2007-07-09,1085.784
2007-07-10,1079.883
2007-07-11,1070.75
2007-07-12,1081.562
2007-07-13,1094.328
2007-07-16,1092.603
2007-07-17,1093.011
2007-07-18,1086.438
2007-07-19,1096.9
2007-07-20,1107.343
2007-07-23,1119.498
2007-07-24,1110.67
2007-07-25,1101.929
2007-07-26,1078.063
2007-07-27,1038.185
2007-07-30,1042.489
2007-07-31,1062.069
2007-08-01,1028.354
2007-08-02,1029.974
2007-08-03,1031.729
2007-08-06,1008.235
2007-08-07,1017.716
2007-08-08,1046.038
2007-08-09,1033.46
2007-08-10,998.129
2007-08-13,1004.973
2007-08-14,986.773
2007-08-15,961.821
2007-08-16,894.317
2007-08-17,888.921
2007-08-20,927.902
2007-08-21,926.267
2007-08-22,949.094
2007-08-23,966.905
2007-08-24,970.5
2007-08-27,987.755
2007-08-28,983.931
2007-08-29,983.536
2007-08-30,996.243
2007-08-31,1020.149
2007-09-03,1027.994
2007-09-04,1027.331
2007-09-05,1024.491
2007-09-06,1031.689
2007-09-07,1030.717
2007-09-10,1016.883
2007-09-11,1028.419
2007-09-12,1029.417
2007-09-13,1040.909
2007-09-14,1047.651
2007-09-17,1040.636
2007-09-18,1045.554
2007-09-19,1082.737
2007-09-20,1088.183
2007-09-21,1098.158
2007-09-24,1104.553
2007-09-25,1102.373
2007-09-26,1112.122
2007-09-27,1132.284
2007-09-28,1134.125
2007-10-01,1145.282
2007-10-02,1162.425
2007-10-03,1157.15
2007-10-04,1149.154
2007-10-05,1163.633
2007-10-08,1172.243
2007-10-09,1181.44
2007-10-10,1199.66
2007-10-11,1219.511
2007-10-12,1204.801
2007-10-15,1210.44
2007-10-16,1198.369
2007-10-17,1201.658
2007-10-18,1202.465
2007-10-19,1188.318
2007-10-22,1158.778
2007-10-23,1185.814
2007-10-24,1189.466
2007-10-25,1205.057
2007-10-26,1233.69
2007-10-29,1250.998
2007-10-30,1252.481
2007-10-31,1265.71
2007-11-01,1257.265
2007-11-02,1247.176
2007-11-05,1236.235
2007-11-06,1250.523
2007-11-07,1247.684
2007-11-08,1212.451
2007-11-09,1211.15
2007-11-12,1164.521
2007-11-13,1164.828
2007-11-14,1201.249
2007-11-15,1181.131
2007-11-16,1168.023
2007-11-19,1149.713
2007-11-20,1148.634
2007-11-21,1104.974
2007-11-22,1098.11
2007-11-23,1090.48
2007-11-26,1108.518
2007-11-27,1101.518
2007-11-28,1119.16
2007-11-29,1136.136
2007-11-30,1157.559
2007-12-03,1166.071
2007-12-04,1172.726
2007-12-05,1194.271
2007-12-06,1194.625
2007-12-07,1191.449
2007-12-10,1176.11
2007-12-11,1178.313
2007-12-12,1176.607
2007-12-13,1158.346
2007-12-14,1148.697
2007-12-17,1103.077
2007-12-18,1102.923
2007-12-19,1106.417
2007-12-20,1099.985
2007-12-21,1117.907
2007-12-24,1141.681
2007-12-25,1143.971
2007-12-26,1149.376
2007-12-27,1163.025
2007-12-28,1169.07
2007-12-31,1172.859
2008-01-01,1173.656
2008-01-02,1168.855
2008-01-03,1166.512
2008-01-04,1165.276
2008-01-07,1146.427
2008-01-08,1154.45
2008-01-09,1159.889
2008-01-10,1146.598
2008-01-11,1135.172
2008-01-14,1133.213
2008-01-15,1115.676
2008-01-16,1074.376
2008-01-17,1065.448
2008-01-18,1059.395
2008-01-21,994.036
2008-01-22,953.313
2008-01-23,964.859
2008-01-24,985.923
2008-01-25,1013.929
2008-01-28,985.823
2008-01-29,993.717
2008-01-30,974.337
2008-01-31,976.638
2008-02-01,996.011
2008-02-04,1022.71
2008-02-05,1018.792
2008-02-06,1002.74
2008-02-07,992.68
2008-02-08,993.529
2008-02-11,975.42
2008-02-12,983.971
2008-02-13,984.39
2008-02-14,1013.491
2008-02-15,1019.513
2008-02-18,1029.863
2008-02-19,1040.804
2008-02-20,1021.494
2008-02-21,1028.594
2008-02-22,1024.095
2008-02-25,1032.229
2008-02-26,1043.434
2008-02-27,1060.615
2008-02-28,1063.214
2008-02-29,1052.483
2008-03-03,1026.766
2008-03-04,1020.359
2008-03-05,1018.87
2008-03-06,1022.162
2008-03-07,997.986
2008-03-10,968.154
2008-03-11,989.363
2008-03-12,998.477
2008-03-13,964.485
2008-03-14,953.748
2008-03-17,907.051
2008-03-18,919.885
2008-03-19,927.111
2008-03-20,917.47
2008-03-21,924.066
2008-03-24,935.066
2008-03-25,964.324
2008-03-26,963.926
2008-03-27,966.479
2008-03-28,973.833
2008-03-31,967.712
2008-04-01,968.094
2008-04-02,985.867
2008-04-03,988.251
2008-04-04,991.446
2008-04-07,1005.611
2008-04-08,996.403
2008-04-09,993.73
2008-04-10,998.445
2008-04-11,996.97
2008-04-14,975.682
2008-04-15,977.747
2008-04-16,989.651
2008-04-17,995.886
2008-04-18,994.763
2008-04-21,1008.086
2008-04-22,1013.824
2008-04-23,1023.014
2008-04-24,1024.002
2008-04-25,1023.974
2008-04-28,1022.885
2008-04-29,1013.15
2008-04-30,1024.532
2008-05-01,1024.276
2008-05-02,1039.476
2008-05-05,1041.164
2008-05-06,1037.23
2008-05-07,1026.583
2008-05-08,1011.661
2008-05-09,1001.879
2008-05-12,1002.588
2008-05-13,1009.67
2008-05-14,1011.337
2008-05-15,1028.849
2008-05-16,1040.634
2008-05-19,1050.475
2008-05-20,1034.996
2008-05-21,1029.701
2008-05-22,1020.39
2008-05-23,1011.126
2008-05-26,993.079
2008-05-27,1000.234
2008-05-28,1001.634
2008-05-29,1009.636
2008-05-30,1013.737
2008-06-02,1007.903
2008-06-03,994.783
2008-06-04,989.609
2008-06-05,995.912
2008-06-06,993.187
2008-06-09,980.002
2008-06-10,956.102
2008-06-11,943.157
2008-06-12,927.563
2008-06-13,924.404
2008-06-16,930.64
2008-06-17,939.09
2008-06-18,939.83
2008-06-19,927.683
2008-06-20,917.97
2008-06-23,904.638
2008-06-24,899.406
2008-06-25,907.142
2008-06-26,902.335
2008-06-27,882.8
2008-06-30,878.325
2008-07-01,861.954
2008-07-02,856.195
2008-07-03,840.857
2008-07-04,832.579
2008-07-07,837.182
2008-07-08,825.654
2008-07-09,839.834
2008-07-10,850.235
2008-07-11,856.98
2008-07-14,856.158
2008-07-15,831.629
2008-07-16,834.195
2008-07-17,846.319
2008-07-18,840.964
2008-07-21,854.649
2008-07-22,855.166
2008-07-23,878.288
2008-07-24,884.283
2008-07-25,875.935
2008-07-28,875.875
2008-07-29,867.514
2008-07-30,878.626
2008-07-31,881.825
2008-08-01,873.216
2008-08-04,860.104
2008-08-05,849.466
2008-08-06,858.115
2008-08-07,854.982
2008-08-08,848.242
2008-08-11,850.935
2008-08-12,841.207
2008-08-13,831.35
2008-08-14,838.021
2008-08-15,829.53
2008-08-18,818.676
2008-08-19,806.241
2008-08-20,814.976
2008-08-21,806.109
2008-08-22,803.162
2008-08-25,799.36
2008-08-26,789.9
2008-08-27,799.273
2008-08-28,800.525
2008-08-29,803.662
2008-09-01,781.912
2008-09-02,772.811
2008-09-03,763.77
2008-09-04,750.882
2008-09-05,733.326
2008-09-08,762.739
2008-09-09,741.814
2008-09-10,737.593
2008-09-11,712.397
2008-09-12,720.595
2008-09-15,700.14
2008-09-16,658.149
2008-09-17,659.539
2008-09-18,643.314
2008-09-19,690.093
2008-09-22,695.927
2008-09-23,680.047
2008-09-24,680.789
2008-09-25,683.804
2008-09-26,671.925
2008-09-29,642.596
2008-09-30,643.749
2008-10-01,646.284
2008-10-02,629.463
2008-10-03,620.925
2008-10-06,565.286
2008-10-07,553.274
2008-10-08,503.701
2008-10-09,505.626
2008-10-10,481.596
2008-10-13,515.403
2008-10-14,548.752
2008-10-15,515.398
2008-10-16,471.804
2008-10-17,467.126
2008-10-20,477.664
2008-10-21,474.197
2008-10-22,441.688
2008-10-23,420.712
2008-10-24,387.5
2008-10-27,367.214
2008-10-28,385.083
2008-10-29,393.578
2008-10-30,436.505
2008-10-31,447.361
2008-11-03,464.934
2008-11-04,476.223
2008-11-05,476.63
2008-11-06,442.247
2008-11-07,449.906
2008-11-10,459.791
2008-11-11,442.764
2008-11-12,426.735
2008-11-13,413.467
2008-11-14,415.927
2008-11-17,408.999
2008-11-18,390.656
2008-11-19,381.606
2008-11-20,358.644
2008-11-21,363.295
2008-11-24,368.461
2008-11-25,376.866
2008-11-26,383.736
2008-11-27,390.829
2008-11-28,390.794
2008-12-01,384.927
2008-12-02,377.882
2008-12-03,379.051
2008-12-04,378.23
2008-12-05,376.736
2008-12-08,398.049
2008-12-09,399.317
2008-12-10,412.634
2008-12-11,420.273
2008-12-12,409.713
2008-12-15,417.219
2008-12-16,422.826
2008-12-17,431.749
2008-12-18,442.282
2008-12-19,437.999
2008-12-22,430.662
2008-12-23,421.472
2008-12-24,421.156
2008-12-25,421.609
2008-12-26,420.561
2008-12-29,427.265
2008-12-30,435.09
2008-12-31,435.693
2009-01-01,436.815
2009-01-02,439.99
2009-01-05,450.2
2009-01-06,457.381
2009-01-07,450.716
2009-01-08,438.388
2009-01-09,434.809
2009-01-12,424.668
2009-01-13,422.031
2009-01-14,421.662
2009-01-15,409.408
2009-01-16,418.997
2009-01-19,416.338
2009-01-20,406.567
2009-01-21,404.914
2009-01-22,404.525
2009-01-23,397.867
2009-01-26,401.637
2009-01-27,404.91
2009-01-28,413.296
2009-01-29,410.594
2009-01-30,407.978
2009-02-02,400.556
2009-02-03,406.315
2009-02-04,412.122
2009-02-05,411.544
2009-02-06,421.737
2009-02-09,426.507
2009-02-10,426.673
2009-02-11,421.058
2009-02-12,414.358
2009-02-13,421.432
2009-02-16,416.869
2009-02-17,400.865
2009-02-18,397.941
2009-02-19,402.237
2009-02-20,389.774
2009-02-23,393.553
2009-02-24,386.708
2009-02-25,387.354
2009-02-26,388.991
2009-02-27,384.168
2009-03-02,369.165
2009-03-03,369.659
2009-03-04,379.085
2009-03-05,375.065
2009-03-06,377.875
2009-03-09,374.863
2009-03-10,383.66
2009-03-11,390.211
2009-03-12,391.816
2009-03-13,400.022
2009-03-16,409.139
2009-03-17,411.856
2009-03-18,415.735
2009-03-19,425.263
2009-03-20,424.093
2009-03-23,439.775
2009-03-24,441.191
2009-03-25,447.251
2009-03-26,453.523
2009-03-27,449.1
2009-03-30,431.849
2009-03-31,440.601
2009-04-01,451.447
2009-04-02,473.489
2009-04-03,475.224
2009-04-06,479.762
2009-04-07,474.995
2009-04-08,472.738
2009-04-09,488.402
2009-04-10,490.464
2009-04-13,495.252
2009-04-14,500.493
2009-04-15,499.544
2009-04-16,504.453
2009-04-17,498.976
2009-04-20,495.18
2009-04-21,494.259
2009-04-22,501.67
2009-04-23,510.555
2009-04-24,518.472
2009-04-27,508.668
2009-04-28,500.819
2009-04-29,516.7
2009-04-30,535.138
2009-05-01,535.535
2009-05-04,559.363
2009-05-05,560.773
2009-05-06,565.752
2009-05-07,569.755
2009-05-08,575.033
2009-05-11,572.46
2009-05-12,569.018
2009-05-13,563.736
2009-05-14,556.235
2009-05-15,565.06
2009-05-18,580.108
2009-05-19,594.936
2009-05-20,604.672
2009-05-21,594.997
2009-05-22,602.689
2009-05-25,606.936
2009-05-26,600.456
2009-05-27,608.201
2009-05-28,612.884
2009-05-29,617.517
2009-06-01,638.42
2009-06-02,634.024
2009-06-03,631.042
2009-06-04,626.349
2009-06-05,627.499
2009-06-08,616.53
2009-06-09,613.412
2009-06-10,625.708
2009-06-11,629.04
2009-06-12,628.754
2009-06-15,614.572
2009-06-16,609.574
2009-06-17,601.421
2009-06-18,599.232
2009-06-19,605.779
2009-06-22,600.229
2009-06-23,588.97
2009-06-24,604.459
2009-06-25,612.862
2009-06-26,621.804
2009-06-29,621.569
2009-06-30,619.743
2009-07-01,626.912
2009-07-02,626.716
2009-07-03,629.772
2009-07-06,624.609
2009-07-07,626.215
2009-07-08,616.486
2009-07-09,618.603
2009-07-10,615.229
2009-07-13,601.944
2009-07-14,614.75
2009-07-15,634.701
2009-07-16,639.855
2009-07-17,645.486
2009-07-20,661.839
2009-07-21,664.504
2009-07-22,663.429
2009-07-23,672.253
2009-07-24,676.261
2009-07-27,685.227
2009-07-28,691.715
2009-07-29,681.842
2009-07-30,684.858
2009-07-31,693.064
2009-08-03,706.94
2009-08-04,703.587
2009-08-05,696.077
2009-08-06,694.515
2009-08-07,689.108
2009-08-10,691.645
2009-08-11,689.508
2009-08-12,686.604
2009-08-13,697.486
2009-08-14,692.944
2009-08-17,668.055
2009-08-18,671.261
2009-08-19,668.722
2009-08-20,679.511
2009-08-21,685.208
2009-08-24,700.53
2009-08-25,696.009
2009-08-26,692.731
2009-08-27,686.028
2009-08-28,693.587
2009-08-31,688.842
2009-09-01,692.439
2009-09-02,681.446
2009-09-03,690.795
2009-09-04,701.395
2009-09-07,711.333
2009-09-08,718.761
2009-09-09,720.408
2009-09-10,724.422
2009-09-11,731.824
2009-09-14,723.892
2009-09-15,729.411
2009-09-16,742.737
2009-09-17,749.91
2009-09-18,752.605
2009-09-21,749.378
2009-09-22,755.466
2009-09-23,752.586
2009-09-24,751.408
2009-09-25,756.465
2009-09-28,747.945
2009-09-29,750.749
2009-09-30,749.139
2009-10-01,747.253
2009-10-02,742.25
2009-10-05,747.226
2009-10-06,760.702
2009-10-07,762.096
2009-10-08,770.067
2009-10-09,774.528
2009-10-12,777.176
2009-10-13,776.85
2009-10-14,788.24
2009-10-15,791.905
2009-10-16,785.691
2009-10-19,792.344
2009-10-20,789.923
2009-10-21,784.512
2009-10-22,777.442
2009-10-23,784.467
2009-10-26,784.147
2009-10-27,773.574
2009-10-28,754.556
2009-10-29,751.596
2009-10-30,751.088
2009-11-02,745.949
2009-11-03,740.784
2009-11-04,762.112
2009-11-05,761.643
2009-11-06,766.933
2009-11-09,783.974
2009-11-10,786.799
2009-11-11,796.327
2009-11-12,791.837
2009-11-13,794.257
2009-11-16,808.179
2009-11-17,804.547
2009-11-18,806.601
2009-11-19,799.033
2009-11-20,796.362
2009-11-23,803.502
2009-11-24,802.728
2009-11-25,808.755
2009-11-26,796.885
2009-11-27,780.648
2009-11-30,795.111
2009-12-01,808.518
2009-12-02,819.198
2009-12-03,827.166
2009-12-04,827.131
2009-12-07,828.869
2009-12-08,825.82
2009-12-09,820.633
2009-12-10,818.762
2009-12-11,824.785
2009-12-14,829.245
2009-12-15,821.579
2009-12-16,815.472
2009-12-17,801.226
2009-12-18,794.993
2009-12-21,792.319
2009-12-22,799.876
2009-12-23,808.147
2009-12-24,815.493
2009-12-25,815.491
2009-12-28,823.605
2009-12-29,824.575
2009-12-30,828.793
2009-12-31,836.776
2010-01-01,836.776
2010-01-04,846.868
2010-01-05,853.292
2010-01-06,857.981
2010-01-07,852.395
2010-01-08,854.083
2010-01-11,861.899
2010-01-12,860.171
2010-01-13,850.725
2010-01-14,851.517
2010-01-15,851.785
2010-01-18,851.13
2010-01-19,851.024
2010-01-20,841.432
2010-01-21,823.967
2010-01-22,806.825
2010-01-25,798.232
2010-01-26,779.262
2010-01-27,767.78
2010-01-28,777.196
2010-01-29,775.498
2010-02-01,775.245
2010-02-02,779.685
2010-02-03,790.943
2010-02-04,771.035
2010-02-05,743.752
2010-02-08,739.024
2010-02-09,751.316
2010-02-10,759.246
2010-02-11,768.1
2010-02-12,768.146
2010-02-15,769.186
2010-02-16,774.194
2010-02-17,783.975
2010-02-18,783.208
2010-02-19,775.443
2010-02-22,782.352
2010-02-23,783.536
2010-02-24,780.972
2010-02-25,772.396
2010-02-26,783.727
2010-03-01,794.547
2010-03-02,803.163
2010-03-03,808.342
2010-03-04,804.492
2010-03-05,813.871
2010-03-08,824.286
2010-03-09,825.16
2010-03-10,833.714
2010-03-11,831.821
2010-03-12,830.465
2010-03-15,820.388
2010-03-16,824.356
2010-03-17,834.296
2010-03-18,834.378
2010-03-19,833.306
2010-03-22,826.75
2010-03-23,827.858
2010-03-24,825.421
2010-03-25,826.561
2010-03-26,828.868
2010-03-29,834.814
2010-03-30,836.071
2010-03-31,835.516
2010-04-01,849.305
2010-04-02,849.391
2010-04-05,853.963
2010-04-06,856.249
2010-04-07,864.413
2010-04-08,858.614
2010-04-09,859.734
2010-04-12,855.897
2010-04-13,850.125
2010-04-14,859.616
2010-04-15,862.202
2010-04-16,850.321
2010-04-19,832.146
2010-04-20,842.937
2010-04-21,849.527
2010-04-22,845.768
2010-04-23,848.463
2010-04-26,858.883
2010-04-27,847.366
2010-04-28,835.257
2010-04-29,841.195
2010-04-30,849.193
2010-05-03,845.046
2010-05-04,832.191
2010-05-05,812.678
2010-05-06,787.827
2010-05-07,769.932
2010-05-10,808.453
2010-05-11,801.147
2010-05-12,805.703
2010-05-13,812.756
2010-05-14,801.312
2010-05-17,784.894
2010-05-18,781.713
2010-05-19,758.333
2010-05-20,734.253
2010-05-21,736.623
2010-05-24,742.969
2010-05-25,712.489
2010-05-26,738.022
2010-05-27,757.955
2010-05-28,771.622
2010-05-31,779.147
2010-06-01,763.207
2010-06-02,763.49
2010-06-03,776.705
2010-06-04,769.404
2010-06-07,750.579
2010-06-08,753.279
2010-06-09,754.723
2010-06-10,763.263
2010-06-11,773.013
2010-06-14,784.629
2010-06-15,791.196
2010-06-16,797.042
2010-06-17,803.93
2010-06-18,809.183
2010-06-21,830.281
2010-06-22,824.214
2010-06-23,819.629
2010-06-24,814.388
2010-06-25,808.213
2010-06-28,810.379
2010-06-29,787.628
2010-06-30,786.967
2010-07-01,781.903
2010-07-02,781.37
2010-07-05,779.722
2010-07-06,794.244
2010-07-07,795.64
2010-07-08,806.373
2010-07-09,815.047
2010-07-12,814.765
2010-07-13,820.492
2010-07-14,825.649
2010-07-15,826.226
2010-07-16,819.838
2010-07-19,817.215
2010-07-20,823.334
2010-07-21,832.458
2010-07-22,837.998
2010-07-23,844.983
2010-07-26,845.288
2010-07-27,849.738
2010-07-28,850.814
2010-07-29,853.328
2010-07-30,856.299
2010-08-02,874.059
2010-08-03,869.795
2010-08-04,871.956
2010-08-05,870.425
2010-08-06,867.846
2010-08-09,873.648
2010-08-10,863.796
2010-08-11,849.863
2010-08-12,844.777
2010-08-13,852.031
2010-08-16,857.109
2010-08-17,863.653
2010-08-18,866.815
2010-08-19,866.365
2010-08-20,861.842
2010-08-23,859.969
2010-08-24,854.193
2010-08-25,841.427
2010-08-26,843.865
