Date,DENMARK IMI VALUE IMI (Large+Mid+Small Cap)
2010-09-10,672.731
2010-09-13,681.286
2010-09-14,691.616
2010-09-15,689.417
2010-09-16,685.367
2010-09-17,683.6
2010-09-20,690.733
2010-09-21,701.87
2010-09-22,713.731
2010-09-23,710.922
2010-09-24,726.583
2010-09-27,725.583
2010-09-28,720.355
2010-09-29,719.666
2010-09-30,724.931
2010-10-01,721.167
2010-10-04,718.619
2010-10-05,736.697
2010-10-06,749.196
2010-10-07,752.119
2010-10-08,748.07
2010-10-11,754.711
2010-10-12,746.941
2010-10-13,770.115
2010-10-14,770.168
2010-10-15,754.821
2010-10-18,754.149
2010-10-19,740.142
2010-10-20,750.304
2010-10-21,769.325
2010-10-22,762.396
2010-10-25,768.052
2010-10-26,755.93
2010-10-27,745.484
2010-10-28,753.156
2010-10-29,750.549
2010-11-01,755.527
2010-11-02,762.966
2010-11-03,754.458
2010-11-04,774.618
2010-11-05,766.406
2010-11-08,756.84
2010-11-09,740.745
2010-11-10,720.87
2010-11-11,726.475
2010-11-12,723.129
2010-11-15,721.158
2010-11-16,710.719
2010-11-17,705.675
2010-11-18,711.049
2010-11-19,714.038
2010-11-22,707.459
2010-11-23,697.572
2010-11-24,693.899
2010-11-25,697.73
2010-11-26,687.504
2010-11-29,670.839
2010-11-30,668.985
2010-12-01,690.199
2010-12-02,707.77
2010-12-03,712.41
2010-12-06,711.636
2010-12-07,725.797
2010-12-08,724.157
2010-12-09,713.332
2010-12-10,723.105
2010-12-13,733.393
2010-12-14,734.985
2010-12-15,737.716
2010-12-16,734.14
2010-12-17,739.556
2010-12-20,732.429
2010-12-21,738.75
2010-12-22,734.065
2010-12-23,737.59
2010-12-24,740.518
2010-12-27,738.946
2010-12-28,740.238
2010-12-29,743.664
2010-12-30,747.782
2010-12-31,755.569
2011-01-03,769.94
2011-01-04,772.698
2011-01-05,750.202
2011-01-06,747.353
2011-01-07,737.304
2011-01-10,760.323
2011-01-11,766.819
2011-01-12,781.341
2011-01-13,795.143
2011-01-14,801.955
2011-01-17,796.815
2011-01-18,809.816
2011-01-19,819.051
2011-01-20,808.529
2011-01-21,810.938
2011-01-24,817.071
2011-01-25,818.283
2011-01-26,821.929
2011-01-27,832.098
2011-01-28,827.283
2011-01-31,822.377
2011-02-01,836.98
2011-02-02,832.206
2011-02-03,819.822
2011-02-04,814.465
2011-02-07,819.081
2011-02-08,825.276
2011-02-09,827.934
2011-02-10,810.201
2011-02-11,808.699
2011-02-14,808.74
2011-02-15,812.466
2011-02-16,811.751
2011-02-17,813.584
2011-02-18,808.642
2011-02-21,801.632
2011-02-22,805.398
2011-02-23,807.551
2011-02-24,817.961
2011-02-25,816.198
2011-02-28,826.71
2011-03-01,820.027
2011-03-02,812.912
2011-03-03,815.751
2011-03-04,808.16
2011-03-07,804.834
2011-03-08,806.517
2011-03-09,813.857
2011-03-10,799.163
2011-03-11,787.821
2011-03-14,791.431
2011-03-15,779.675
2011-03-16,778.075
2011-03-17,787.847
2011-03-18,806.453
2011-03-21,814.541
2011-03-22,814.194
2011-03-23,811.535
2011-03-24,813.467
2011-03-25,812.423
2011-03-28,809.643
2011-03-29,804.129
2011-03-30,806.981
2011-03-31,809.638
2011-04-01,808.2
2011-04-04,813.368
2011-04-05,816.008
2011-04-06,824.805
2011-04-07,829.993
2011-04-08,843.805
2011-04-11,839.367
2011-04-12,834.492
2011-04-13,839.046
2011-04-14,837.04
2011-04-15,836.876
2011-04-18,807.982
2011-04-19,812.276
2011-04-20,836.735
2011-04-21,840.225
2011-04-22,840.225
2011-04-25,839.618
2011-04-26,847.646
2011-04-27,849.093
2011-04-28,862.677
2011-04-29,877.054
2011-05-02,883.526
2011-05-03,874.474
2011-05-04,867.652
2011-05-05,849.403
2011-05-06,846.805
2011-05-09,830.03
2011-05-10,836.801
2011-05-11,853.841
2011-05-12,849.924
2011-05-13,852.446
2011-05-16,856.972
2011-05-17,847.248
2011-05-18,844.87
2011-05-19,845.736
2011-05-20,839.989
2011-05-23,817.776
2011-05-24,821.843
2011-05-25,816.53
2011-05-26,811.152
2011-05-27,827.731
2011-05-30,821.629
2011-05-31,833.915
2011-06-01,828.525
2011-06-02,829.295
2011-06-03,836.586
2011-06-06,815.625
2011-06-07,804.418
2011-06-08,783.836
2011-06-09,785.106
2011-06-10,771.182
2011-06-13,772.081
2011-06-14,773.374
2011-06-15,743.752
2011-06-16,729.986
2011-06-17,737.819
2011-06-20,720.3
2011-06-21,743.101
2011-06-22,734.621
2011-06-23,700.521
2011-06-24,702.425
2011-06-27,709.069
2011-06-28,715.425
2011-06-29,728.831
2011-06-30,750.688
2011-07-01,760.046
2011-07-04,766.655
2011-07-05,753.461
2011-07-06,742.852
2011-07-07,748.784
2011-07-08,737.361
2011-07-11,703.314
2011-07-12,696.436
2011-07-13,715.288
2011-07-14,705.788
2011-07-15,696.962
2011-07-18,679.449
2011-07-19,697.807
2011-07-20,707.228
2011-07-21,732.93
2011-07-22,740.162
2011-07-25,726.143
2011-07-26,730.048
2011-07-27,717.872
2011-07-28,704.731
2011-07-29,697.828
2011-08-01,686.087
2011-08-02,668.101
2011-08-03,661.204
2011-08-04,630.876
2011-08-05,637.081
2011-08-08,598.773
2011-08-09,604.079
2011-08-10,573.63
2011-08-11,583.844
2011-08-12,593.298
2011-08-15,618.544
2011-08-16,604.987
2011-08-17,620.176
2011-08-18,579.186
2011-08-19,565.838
2011-08-22,558.515
2011-08-23,558.319
2011-08-24,562.151
2011-08-25,552.919
2011-08-26,551.803
2011-08-29,578.941
2011-08-30,578.223
2011-08-31,606.633
2011-09-01,596.246
2011-09-02,571.745
2011-09-05,543.083
2011-09-06,538.431
2011-09-07,559.658
2011-09-08,557.16
2011-09-09,529.246
2011-09-12,510.23
2011-09-13,511.515
2011-09-14,516.166
2011-09-15,546.922
2011-09-16,547.232
2011-09-19,524.246
2011-09-20,538.139
2011-09-21,543.766
2011-09-22,516.86
2011-09-23,517.181
2011-09-26,514.405
2011-09-27,538.517
2011-09-28,536.914
2011-09-29,542.089
2011-09-30,524.119
2011-10-03,518.314
2011-10-04,510.278
2011-10-05,518.636
2011-10-06,525.276
2011-10-07,531.859
2011-10-10,549.401
2011-10-11,548.58
2011-10-12,571.549
2011-10-13,565.086
2011-10-14,578.938
2011-10-17,562.776
2011-10-18,557.273
2011-10-19,560.447
2011-10-20,551.747
2011-10-21,569.83
2011-10-24,583.279
2011-10-25,584.165
2011-10-26,578.913
2011-10-27,612.521
2011-10-28,624.042
2011-10-31,587.892
2011-11-01,550.526
2011-11-02,545.023
2011-11-03,554.175
2011-11-04,554.337
2011-11-07,544.195
2011-11-08,555.813
2011-11-09,538.602
2011-11-10,537.45
2011-11-11,549.993
2011-11-14,551.118
2011-11-15,550.147
2011-11-16,549.817
2011-11-17,545.17
2011-11-18,537.068
2011-11-21,522.536
2011-11-22,516.314
2011-11-23,508.427
2011-11-24,506.215
2011-11-25,505.806
2011-11-28,526.4
2011-11-29,530.534
2011-11-30,572.402
2011-12-01,557.474
2011-12-02,568.856
2011-12-05,578.459
2011-12-06,570.646
2011-12-07,565.6
2011-12-08,553.46
2011-12-09,552.857
2011-12-12,537.686
2011-12-13,531.821
2011-12-14,502.181
2011-12-15,503.466
2011-12-16,507.461
2011-12-19,506.382
2011-12-20,518.142
2011-12-21,518.69
2011-12-22,525.736
2011-12-23,532.002
2011-12-26,532.002
2011-12-27,534.347
2011-12-28,526.174
2011-12-29,528.428
2011-12-30,538.885
2012-01-02,550.678
2012-01-03,559.966
2012-01-04,551.315
2012-01-05,555.338
2012-01-06,544.158
2012-01-09,543.856
2012-01-10,551.153
2012-01-11,544.895
2012-01-12,563.331
2012-01-13,560.878
2012-01-16,560.312
2012-01-17,566.414
2012-01-18,574.959
2012-01-19,582.297
2012-01-20,582.946
2012-01-23,591.733
2012-01-24,587.169
2012-01-25,595.174
2012-01-26,616.421
2012-01-27,603.303
2012-01-30,592.376
2012-01-31,611.56
2012-02-01,641.346
2012-02-02,637.411
2012-02-03,649.101
2012-02-06,648.738
2012-02-07,660.224
2012-02-08,665.617
2012-02-09,677.517
2012-02-10,666.187
2012-02-13,678.128
2012-02-14,670.485
2012-02-15,680.859
2012-02-16,668.577
2012-02-17,694.287
2012-02-20,706.675
2012-02-21,698.105
2012-02-22,667.046
2012-02-23,663.58
2012-02-24,683.433
2012-02-27,662.958
2012-02-28,670.268
2012-02-29,679.494
2012-03-01,691.527
2012-03-02,680.225
2012-03-05,675.131
2012-03-06,645.103
2012-03-07,648.334
2012-03-08,657.685
2012-03-09,667.718
2012-03-12,666.418
2012-03-13,674.4
2012-03-14,666.109
2012-03-15,667.467
2012-03-16,670.709
2012-03-19,666.24
2012-03-20,656.471
2012-03-21,647.93
2012-03-22,645.951
2012-03-23,657.636
2012-03-26,660.065
2012-03-27,649.635
2012-03-28,645.272
2012-03-29,624.443
2012-03-30,647.395
2012-04-02,656.678
2012-04-03,664.55
2012-04-04,636.88
2012-04-05,634.197
2012-04-06,634.197
2012-04-09,634.564
2012-04-10,616.962
2012-04-11,617.17
2012-04-12,631.764
2012-04-13,624.339
2012-04-16,624.813
2012-04-17,631.941
2012-04-18,634.134
2012-04-19,637.954
2012-04-20,636.776
2012-04-23,621.782
2012-04-24,628.302
2012-04-25,630.173
2012-04-26,634.73
2012-04-27,655.589
2012-04-30,658.738
2012-05-01,665.142
2012-05-02,660.404
2012-05-03,661.167
2012-05-04,659.266
2012-05-07,643.452
2012-05-08,631.367
2012-05-09,608.509
2012-05-10,614.72
2012-05-11,608.414
2012-05-14,585.555
2012-05-15,585.079
2012-05-16,559.946
2012-05-17,558.52
2012-05-18,559.108
2012-05-21,562.833
2012-05-22,568.962
2012-05-23,547.752
2012-05-24,551.927
2012-05-25,547.357
2012-05-28,548.517
2012-05-29,556.109
2012-05-30,538.369
2012-05-31,542.363
2012-06-01,525.411
2012-06-04,521.293
2012-06-05,519.855
2012-06-06,531.26
2012-06-07,548.764
2012-06-08,541.49
2012-06-11,544.591
2012-06-12,537.117
2012-06-13,538.393
2012-06-14,532.372
2012-06-15,545.867
2012-06-18,542.627
2012-06-19,558.34
2012-06-20,567.39
2012-06-21,560.874
2012-06-22,554.579
2012-06-25,541.025
2012-06-26,531.373
2012-06-27,534.612
2012-06-28,533.126
2012-06-29,565.398
2012-07-02,563.606
2012-07-03,574.817
2012-07-04,573.793
2012-07-05,564.442
2012-07-06,548.891
2012-07-09,545.578
2012-07-10,548.885
2012-07-11,545.815
2012-07-12,537.827
2012-07-13,550.494
2012-07-16,555.845
2012-07-17,557.642
2012-07-18,566.814
2012-07-19,576.164
2012-07-20,563.817
2012-07-23,544.615
2012-07-24,546.765
2012-07-25,547.223
2012-07-26,562.718
2012-07-27,572.788
2012-07-30,570.829
2012-07-31,575.079
2012-08-01,568.555
2012-08-02,559.037
2012-08-03,578.269
2012-08-06,587.824
2012-08-07,592.565
2012-08-08,586.652
2012-08-09,582.533
2012-08-10,573.916
2012-08-13,577.071
2012-08-14,585.629
2012-08-15,584.786
2012-08-16,587.479
2012-08-17,586.535
2012-08-20,586.265
2012-08-21,598.869
2012-08-22,590.422
2012-08-23,596.708
2012-08-24,583.445
2012-08-27,587.892
2012-08-28,587.809
2012-08-29,587.678
2012-08-30,577.889
2012-08-31,583.045
2012-09-03,589.927
2012-09-04,589.236
2012-09-05,589.43
2012-09-06,598.983
2012-09-07,613.987
2012-09-10,615.07
2012-09-11,612.817
2012-09-12,618.104
2012-09-13,609.362
2012-09-14,641.016
2012-09-17,642.655
2012-09-18,631.615
2012-09-19,640.741
2012-09-20,636.518
2012-09-21,647.213
2012-09-24,642.476
2012-09-25,647.843
2012-09-26,628.707
2012-09-27,629.342
2012-09-28,627.541
2012-10-01,637.228
2012-10-02,638.444
2012-10-03,633.823
2012-10-04,634.27
2012-10-05,645.504
2012-10-08,639.513
2012-10-09,625.948
2012-10-10,613.84
2012-10-11,619.866
2012-10-12,612.436
2012-10-15,611.857
2012-10-16,624.743
2012-10-17,629.24
2012-10-18,633.755
2012-10-19,621.602
2012-10-22,622.026
2012-10-23,611.92
2012-10-24,611.68
2012-10-25,611.854
2012-10-26,609.842
2012-10-29,608.36
2012-10-30,613.311
2012-10-31,611.03
2012-11-01,613.643
2012-11-02,615.383
2012-11-05,602.797
2012-11-06,603.945
2012-11-07,594.861
2012-11-08,591.068
2012-11-09,594.864
2012-11-12,599.986
2012-11-13,596.876
2012-11-14,594.155
2012-11-15,588.584
2012-11-16,583.856
2012-11-19,595.517
2012-11-20,596.511
2012-11-21,599.271
2012-11-22,608.821
2012-11-23,611.742
2012-11-26,609.484
2012-11-27,603.384
2012-11-28,595.664
2012-11-29,608.364
2012-11-30,614.763
2012-12-03,622.947
2012-12-04,620.138
2012-12-05,622.128
2012-12-06,623.57
2012-12-07,621.187
2012-12-10,619.12
2012-12-11,625.962
2012-12-12,630.649
2012-12-13,631.304
2012-12-14,638.089
2012-12-17,635.208
2012-12-18,643.57
2012-12-19,652.269
2012-12-20,651.268
2012-12-21,647.928
2012-12-24,648.93
2012-12-25,648.93
2012-12-26,650.483
2012-12-27,651.069
2012-12-28,643.362
2012-12-31,641.532
2013-01-01,641.532
2013-01-02,668.832
2013-01-03,666.826
2013-01-04,664.973
2013-01-07,675.008
2013-01-08,671.399
2013-01-09,678.754
2013-01-10,698.336
2013-01-11,705.788
2013-01-14,703.916
2013-01-15,701.394
2013-01-16,696.671
2013-01-17,704.099
2013-01-18,704.852
2013-01-21,713.559
2013-01-22,708.839
2013-01-23,701.136
2013-01-24,702.267
2013-01-25,713.162
2013-01-28,708.489
2013-01-29,704.143
2013-01-30,707.105
2013-01-31,693.444
2013-02-01,711.422
2013-02-04,696.86
2013-02-05,695.428
2013-02-06,694.416
2013-02-07,691.931
2013-02-08,693.783
2013-02-11,689.582
2013-02-12,696.964
2013-02-13,699.149
2013-02-14,695.71
2013-02-15,696.663
2013-02-18,696.797
2013-02-19,710.046
2013-02-20,715.82
2013-02-21,699.544
2013-02-22,695.005
2013-02-25,708.825
2013-02-26,699.757
2013-02-27,703.691
2013-02-28,707.69
2013-03-01,697.862
2013-03-04,700.795
2013-03-05,715.349
2013-03-06,716.558
2013-03-07,719.609
2013-03-08,721.197
2013-03-11,723.307
2013-03-12,728.956
2013-03-13,722.187
2013-03-14,730.577
2013-03-15,740.047
2013-03-18,730.162
2013-03-19,726.654
2013-03-20,734.401
2013-03-21,734.114
2013-03-22,734.92
2013-03-25,727.174
2013-03-26,723.418
2013-03-27,713.411
2013-03-28,716.594
2013-03-29,716.594
2013-04-01,716.915
2013-04-02,718.986
2013-04-03,719.402
2013-04-04,707.626
2013-04-05,703.392
2013-04-08,704.51
2013-04-09,707.889
2013-04-10,722.499
2013-04-11,729.258
2013-04-12,719.656
2013-04-15,709.148
2013-04-16,712.141
2013-04-17,695.275
2013-04-18,694.87
2013-04-19,699.416
2013-04-22,701.884
2013-04-23,718.3
2013-04-24,715.933
2013-04-25,719.764
2013-04-26,720.921
2013-04-29,719.954
2013-04-30,721.152
2013-05-01,724.045
2013-05-02,716.866
2013-05-03,731.949
2013-05-06,730.544
2013-05-07,734.832
2013-05-08,749.915
2013-05-09,745.469
2013-05-10,738.308
2013-05-13,743.755
2013-05-14,752.956
2013-05-15,743.494
2013-05-16,750.252
2013-05-17,751.035
2013-05-20,752.868
2013-05-21,761.518
2013-05-22,761.442
2013-05-23,747.611
2013-05-24,752.736
2013-05-27,760.425
2013-05-28,766.992
2013-05-29,769.296
2013-05-30,770.072
2013-05-31,755.49
2013-06-03,754.532
2013-06-04,760.555
2013-06-05,761.416
2013-06-06,754.139
2013-06-07,754.995
2013-06-10,763.512
2013-06-11,753.427
2013-06-12,751.25
2013-06-13,747.02
2013-06-14,751.105
2013-06-17,758.148
2013-06-18,770.866
2013-06-19,772.99
2013-06-20,745.52
2013-06-21,740.657
2013-06-24,724.313
2013-06-25,732.668
2013-06-26,735.955
2013-06-27,743.266
2013-06-28,744.536
2013-07-01,752.082
2013-07-02,759.024
2013-07-03,748.233
2013-07-04,755.372
2013-07-05,749.463
2013-07-08,766.823
2013-07-09,765.743
2013-07-10,776.817
2013-07-11,799.177
2013-07-12,802.079
2013-07-15,795.722
2013-07-16,795.98
2013-07-17,797.283
2013-07-18,803.202
2013-07-19,814.391
2013-07-22,819.97
2013-07-23,828.762
2013-07-24,840.28
2013-07-25,840.752
2013-07-26,835.589
2013-07-29,832.929
2013-07-30,839.404
2013-07-31,842.573
2013-08-01,852.354
2013-08-02,859.782
2013-08-05,860.306
2013-08-06,850.06
2013-08-07,842.153
2013-08-08,856.043
2013-08-09,863.227
2013-08-12,857.613
2013-08-13,864.457
2013-08-14,865.862
2013-08-15,858.052
2013-08-16,900.01
2013-08-19,900.587
2013-08-20,898.101
2013-08-21,898.434
2013-08-22,901.159
2013-08-23,902.558
2013-08-26,899.279
2013-08-27,881.127
2013-08-28,880.62
2013-08-29,877.401
2013-08-30,867.383
2013-09-02,880.641
2013-09-03,884.429
2013-09-04,888.936
2013-09-05,898.28
2013-09-06,907.32
2013-09-09,919.242
2013-09-10,936.347
2013-09-11,938.214
2013-09-12,941.579
2013-09-13,929.821
2013-09-16,937.733
2013-09-17,932.247
2013-09-18,937.887
2013-09-19,960.696
2013-09-20,962.284
2013-09-23,942.185
2013-09-24,952.244
2013-09-25,952.401
2013-09-26,958.543
2013-09-27,969.695
2013-09-30,957.896
2013-10-01,974.315
2013-10-02,980.457
2013-10-03,987.318
2013-10-04,987.669
2013-10-07,986.185
2013-10-08,990.106
2013-10-09,976.97
2013-10-10,990.618
2013-10-11,1002.161
2013-10-14,1000.766
2013-10-15,994.873
2013-10-16,1015.264
2013-10-17,1024.702
2013-10-18,1027.285
2013-10-21,1034.66
2013-10-22,1047.907
2013-10-23,1039.578
2013-10-24,1045.281
2013-10-25,1039.358
2013-10-28,1024.226
2013-10-29,1033.003
2013-10-30,1032.866
2013-10-31,1019.348
2013-11-01,1014.02
2013-11-04,1012.527
2013-11-05,1002.676
2013-11-06,1032.571
2013-11-07,1015.045
2013-11-08,1018.546
2013-11-11,1022.176
2013-11-12,1013.905
2013-11-13,1013.157
2013-11-14,1030.875
2013-11-15,1031.704
2013-11-18,1037.777
2013-11-19,1028.614
2013-11-20,1014.67
2013-11-21,1016.807
2013-11-22,1011.486
2013-11-25,1015.316
2013-11-26,1019.467
2013-11-27,1034.305
2013-11-28,1043.86
2013-11-29,1048.853
2013-12-02,1044.037
2013-12-03,1037.541
2013-12-04,1025.373
2013-12-05,1025.388
2013-12-06,1027.858
2013-12-09,1036.212
2013-12-10,1040.914
2013-12-11,1043.386
2013-12-12,1031.516
2013-12-13,1026.418
2013-12-16,1029.159
2013-12-17,1027.532
2013-12-18,1046.147
2013-12-19,1048.122
2013-12-20,1060.524
2013-12-23,1076.061
2013-12-24,1073.104
2013-12-25,1073.104
2013-12-26,1075.073
2013-12-27,1099.531
2013-12-30,1108.847
2013-12-31,1105.979
2014-01-01,1105.979
2014-01-02,1099.059
2014-01-03,1106.129
2014-01-06,1114.099
2014-01-07,1129.331
2014-01-08,1135.132
2014-01-09,1140.59
2014-01-10,1150.07
2014-01-13,1155.477
2014-01-14,1169.991
2014-01-15,1174.06
2014-01-16,1165.242
2014-01-17,1160.809
2014-01-20,1150.785
2014-01-21,1157.765
2014-01-22,1156.713
2014-01-23,1164.346
2014-01-24,1149.44
2014-01-27,1117.084
2014-01-28,1123.78
2014-01-29,1109.574
2014-01-30,1116.593
2014-01-31,1105.064
2014-02-03,1093.104
2014-02-04,1081.697
2014-02-05,1086.825
2014-02-06,1108.506
2014-02-07,1120.784
2014-02-10,1134.771
2014-02-11,1143.526
2014-02-12,1135.074
2014-02-13,1131.467
2014-02-14,1146.683
2014-02-17,1152.8
2014-02-18,1156.568
2014-02-19,1159.651
2014-02-20,1152.322
2014-02-21,1168.211
2014-02-24,1178.765
2014-02-25,1201.746
2014-02-26,1187.175
2014-02-27,1163.797
2014-02-28,1199.361
2014-03-03,1165.776
2014-03-04,1187.54
2014-03-05,1185.323
2014-03-06,1193.321
2014-03-07,1184.02
2014-03-10,1173.404
2014-03-11,1174.858
2014-03-12,1151.35
2014-03-13,1146.262
2014-03-14,1123.109
2014-03-17,1134.542
2014-03-18,1140.27
2014-03-19,1139.898
2014-03-20,1118.806
2014-03-21,1124.927
2014-03-24,1110.841
2014-03-25,1113.08
2014-03-26,1120.62
2014-03-27,1114.932
2014-03-28,1135.51
2014-03-31,1156.411
2014-04-01,1173.161
2014-04-02,1181.949
2014-04-03,1178.672
2014-04-04,1177.824
2014-04-07,1168.754
2014-04-08,1165.191
2014-04-09,1174.48
2014-04-10,1169.102
2014-04-11,1157.368
2014-04-14,1128.94
2014-04-15,1122.765
2014-04-16,1140.182
2014-04-17,1142.57
2014-04-18,1142.57
2014-04-21,1139.982
2014-04-22,1160.879
2014-04-23,1158.348
2014-04-24,1156.632
2014-04-25,1148.54
2014-04-28,1150.898
2014-04-29,1161.905
2014-04-30,1172.918
2014-05-01,1180.526
2014-05-02,1186.466
2014-05-05,1189.631
2014-05-06,1194.08
2014-05-07,1180.001
2014-05-08,1179.95
2014-05-09,1179.563
2014-05-12,1202.111
2014-05-13,1192.297
2014-05-14,1207.331
2014-05-15,1210.711
2014-05-16,1209.622
2014-05-19,1201.235
2014-05-20,1208.408
2014-05-21,1228.958
2014-05-22,1231.864
2014-05-23,1231.776
2014-05-26,1238.029
2014-05-27,1236.81
2014-05-28,1244.436
2014-05-29,1246.093
2014-05-30,1248.895
2014-06-02,1252.039
2014-06-03,1238.079
2014-06-04,1239.255
2014-06-05,1238.882
2014-06-06,1264.059
2014-06-09,1259.845
2014-06-10,1259.921
2014-06-11,1241.241
2014-06-12,1246.306
2014-06-13,1245.787
2014-06-16,1241.307
2014-06-17,1210.953
2014-06-18,1232.191
2014-06-19,1242.318
2014-06-20,1224.646
2014-06-23,1229.527
2014-06-24,1223.278
2014-06-25,1220.394
2014-06-26,1224.969
2014-06-27,1233.931
2014-06-30,1240.319
2014-07-01,1244.844
2014-07-02,1256.074
2014-07-03,1254.45
2014-07-04,1251.536
2014-07-07,1244.324
2014-07-08,1229.888
2014-07-09,1223.001
2014-07-10,1211.097
2014-07-11,1213.482
2014-07-14,1227.265
2014-07-15,1213.905
2014-07-16,1221.923
2014-07-17,1218.295
2014-07-18,1203.779
2014-07-21,1198.404
2014-07-22,1206.694
2014-07-23,1218.723
2014-07-24,1220.342
2014-07-25,1210.011
2014-07-28,1206.688
2014-07-29,1209.431
2014-07-30,1207.052
2014-07-31,1190.639
2014-08-01,1182.32
2014-08-04,1182.358
2014-08-05,1188.128
2014-08-06,1177.093
2014-08-07,1145.2
2014-08-08,1136.069
2014-08-11,1147.633
2014-08-12,1152.982
2014-08-13,1166.534
2014-08-14,1165.956
2014-08-15,1168.124
2014-08-18,1177.789
2014-08-19,1194.438
2014-08-20,1195.283
2014-08-21,1210.174
2014-08-22,1202.057
2014-08-25,1208.862
2014-08-26,1211.924
2014-08-27,1216.563
2014-08-28,1208.146
2014-08-29,1199.461
2014-09-01,1197.093
2014-09-02,1206.831
2014-09-03,1213.314
2014-09-04,1206.112
2014-09-05,1204.799
2014-09-08,1205.189
2014-09-09,1201.729
2014-09-10,1200.244
2014-09-11,1197.114
2014-09-12,1200.766
2014-09-15,1179.779
2014-09-16,1175.903
2014-09-17,1198.307
2014-09-18,1196.8
2014-09-19,1201.23
2014-09-22,1194.48
2014-09-23,1184.063
2014-09-24,1159.498
2014-09-25,1143.892
2014-09-26,1155.335
2014-09-29,1139.978
2014-09-30,1131.768
2014-10-01,1120.259
2014-10-02,1101.279
2014-10-03,1104.757
2014-10-06,1107.72
2014-10-07,1096.331
2014-10-08,1077.318
2014-10-09,1079.157
2014-10-10,1052.035
2014-10-13,1050.099
2014-10-14,1049.114
2014-10-15,1031.59
2014-10-16,1012.548
2014-10-17,1036.318
2014-10-20,1042.765
2014-10-21,1071.827
2014-10-22,1087.578
2014-10-23,1093.183
2014-10-24,1090.654
2014-10-27,1100.815
2014-10-28,1113.973
2014-10-29,1130.531
2014-10-30,1116.683
2014-10-31,1121.136
2014-11-03,1106.327
2014-11-04,1103.372
2014-11-05,1082.424
2014-11-06,1080.85
2014-11-07,1070.462
2014-11-10,1085.731
2014-11-11,1071.971
2014-11-12,1059.739
2014-11-13,1058.113
2014-11-14,1058.303
2014-11-17,1052.222
2014-11-18,1077.586
2014-11-19,1082.48
2014-11-20,1071.942
2014-11-21,1076.087
2014-11-24,1087.068
2014-11-25,1098.559
2014-11-26,1104.481
2014-11-27,1088.769
2014-11-28,1079.075
2014-12-01,1066.293
2014-12-02,1069.542
2014-12-03,1079.312
2014-12-04,1078.376
2014-12-05,1067.572
2014-12-08,1059.279
2014-12-09,1056.029
2014-12-10,1045.1
2014-12-11,1029.181
2014-12-12,1032.295
2014-12-15,1016.684
2014-12-16,1011.308
2014-12-17,1019.612
2014-12-18,1040.794
2014-12-19,1050.557
2014-12-22,1058.146
2014-12-23,1054.844
2014-12-24,1055.881
2014-12-25,1055.881
2014-12-26,1054.258
2014-12-29,1054.865
2014-12-30,1049.74
2014-12-31,1044.06
2015-01-01,1044.06
2015-01-02,1051.494
2015-01-05,1028.991
2015-01-06,1015.391
2015-01-07,1005.254
2015-01-08,1020.609
2015-01-09,1025.206
2015-01-12,1027.804
2015-01-13,1041.691
2015-01-14,1022.119
2015-01-15,1019.463
2015-01-16,1005.566
2015-01-19,1022.625
2015-01-20,1020.491
2015-01-21,1027.462
2015-01-22,1023.423
2015-01-23,1014.981
2015-01-26,1029.207
2015-01-27,1025.462
2015-01-28,1030.346
2015-01-29,1021.66
2015-01-30,1020.335
2015-02-02,1024.408
2015-02-03,1056.17
2015-02-04,1048.985
2015-02-05,1045.566
2015-02-06,1041.563
2015-02-09,1030.043
2015-02-10,1026.668
2015-02-11,1012.517
2015-02-12,1027.923
2015-02-13,1048.705
2015-02-16,1059.831
2015-02-17,1059.457
2015-02-18,1069.96
2015-02-19,1077.594
2015-02-20,1080.58
2015-02-23,1088.337
2015-02-24,1072.455
2015-02-25,1113.964
2015-02-26,1103.805
2015-02-27,1108.36
2015-03-02,1106.312
2015-03-03,1099.854
2015-03-04,1087.79
2015-03-05,1097.841
2015-03-06,1079.167
2015-03-09,1079.309
2015-03-10,1055.845
2015-03-11,1048.669
2015-03-12,1048.235
2015-03-13,1038.446
2015-03-16,1048.833
2015-03-17,1040.3
2015-03-18,1048.452
2015-03-19,1057.011
2015-03-20,1081.739
2015-03-23,1105.892
2015-03-24,1110.892
2015-03-25,1116.828
2015-03-26,1096.095
2015-03-27,1097.043
2015-03-30,1110.074
2015-03-31,1088.978
2015-04-01,1100.283
2015-04-02,1112.822
2015-04-03,1112.822
2015-04-06,1127.91
2015-04-07,1125.335
2015-04-08,1120.869
2015-04-09,1111.891
2015-04-10,1107.09
2015-04-13,1100.241
2015-04-14,1098.705
2015-04-15,1096.363
2015-04-16,1096.815
2015-04-17,1090.867
2015-04-20,1093.597
2015-04-21,1109.999
2015-04-22,1099.619
2015-04-23,1102.559
2015-04-24,1110.096
2015-04-27,1116.219
2015-04-28,1115.177
2015-04-29,1110.818
2015-04-30,1111.292
2015-05-01,1112.62
2015-05-04,1114.956
2015-05-05,1113.019
2015-05-06,1121.024
2015-05-07,1107.826
2015-05-08,1114.419
2015-05-11,1132.164
2015-05-12,1131.351
2015-05-13,1140.792
2015-05-14,1143.218
2015-05-15,1149.509
2015-05-18,1136.111
2015-05-19,1121.086
2015-05-20,1119.899
2015-05-21,1113.182
2015-05-22,1103.983
2015-05-25,1103.983
2015-05-26,1085.738
2015-05-27,1093.756
2015-05-28,1105.466
2015-05-29,1106.841
