Date,DENMARK IMI VALUE IMI (Large+Mid+Small Cap)
2005-11-08,599.059
2005-11-09,599.123
2005-11-10,600.502
2005-11-11,600.139
2005-11-14,606.337
2005-11-15,604.97
2005-11-16,606.275
2005-11-17,616.283
2005-11-18,614.038
2005-11-21,617.499
2005-11-22,614.214
2005-11-23,620.953
2005-11-24,615.876
2005-11-25,614.889
2005-11-28,613.814
2005-11-29,615.906
2005-11-30,629.081
2005-12-01,629.536
2005-12-02,632.497
2005-12-05,636.358
2005-12-06,642.052
2005-12-07,641.92
2005-12-08,645.49
2005-12-09,647.376
2005-12-12,652.016
2005-12-13,648.778
2005-12-14,655.18
2005-12-15,650.558
2005-12-16,656.338
2005-12-19,659.223
2005-12-20,652.657
2005-12-21,651.345
2005-12-22,655.873
2005-12-23,662.826
2005-12-26,662.826
2005-12-27,662.641
2005-12-28,665.417
2005-12-29,664.3
2005-12-30,662.937
2006-01-02,668.627
2006-01-03,676.92
2006-01-04,684.283
2006-01-05,680.355
2006-01-06,683.277
2006-01-09,677.348
2006-01-10,676.717
2006-01-11,684.017
2006-01-12,688.085
2006-01-13,683.861
2006-01-16,689.852
2006-01-17,683.722
2006-01-18,680.824
2006-01-19,686.699
2006-01-20,687.961
2006-01-23,694.523
2006-01-24,696.324
2006-01-25,697.227
2006-01-26,699.078
2006-01-27,689.377
2006-01-30,683.711
2006-01-31,686.409
2006-02-01,691.236
2006-02-02,694.487
2006-02-03,689.64
2006-02-06,689.111
2006-02-07,681.271
2006-02-08,683.148
2006-02-09,681.778
2006-02-10,678.053
2006-02-13,684.177
2006-02-14,682.014
2006-02-15,681.746
2006-02-16,681.582
2006-02-17,686.596
2006-02-20,688.355
2006-02-21,686.879
2006-02-22,687.543
2006-02-23,688.387
2006-02-24,691.128
2006-02-27,692.425
2006-02-28,691.382
2006-03-01,697.905
2006-03-02,698.601
2006-03-03,702.786
2006-03-06,708.948
2006-03-07,694.823
2006-03-08,696.77
2006-03-09,702.268
2006-03-10,704.264
2006-03-13,714.796
2006-03-14,720.887
2006-03-15,726.566
2006-03-16,732.726
2006-03-17,733.42
2006-03-20,739.597
2006-03-21,735.902
2006-03-22,733.328
2006-03-23,727.464
2006-03-24,730.042
2006-03-27,737.344
2006-03-28,739.177
2006-03-29,733.796
2006-03-30,745.409
2006-03-31,745.306
2006-04-03,751.532
2006-04-04,758.432
2006-04-05,759.763
2006-04-06,771.115
2006-04-07,771.221
2006-04-10,772.259
2006-04-11,777.017
2006-04-12,761.815
2006-04-13,760.408
2006-04-14,760.408
2006-04-17,772.509
2006-04-18,773.548
2006-04-19,777.193
2006-04-20,782.544
2006-04-21,789.599
2006-04-24,790.27
2006-04-25,797.178
2006-04-26,803.053
2006-04-27,805.658
2006-04-28,808.968
2006-05-01,813.511
2006-05-02,819.045
2006-05-03,818.824
2006-05-04,825.645
2006-05-05,831.71
2006-05-08,836.931
2006-05-09,853.827
2006-05-10,861.732
2006-05-11,864.354
2006-05-12,868.902
2006-05-15,830.722
2006-05-16,831.765
2006-05-17,809.754
2006-05-18,792.133
2006-05-19,790.856
2006-05-22,772.819
2006-05-23,792.537
2006-05-24,774.615
2006-05-25,775.643
2006-05-26,779.752
2006-05-29,797.719
2006-05-30,788.995
2006-05-31,786.603
2006-06-01,785.086
2006-06-02,801.521
2006-06-05,802.188
2006-06-06,772.931
2006-06-07,773.194
2006-06-08,743.294
2006-06-09,750.668
2006-06-12,742.902
2006-06-13,705.883
2006-06-14,708.764
2006-06-15,730.312
2006-06-16,724.508
2006-06-19,738.202
2006-06-20,730.891
2006-06-21,731.83
2006-06-22,736.123
2006-06-23,732.312
2006-06-26,741.452
2006-06-27,744.556
2006-06-28,733.189
2006-06-29,744.369
2006-06-30,774.657
2006-07-03,774.542
2006-07-04,782.125
2006-07-05,767.265
2006-07-06,775.401
2006-07-07,776.967
2006-07-10,772.15
2006-07-11,771.24
2006-07-12,761.872
2006-07-13,753.803
2006-07-14,745.161
2006-07-17,728.659
2006-07-18,726.229
2006-07-19,738.343
2006-07-20,758.423
2006-07-21,759.293
2006-07-24,765.147
2006-07-25,765.429
2006-07-26,762.108
2006-07-27,779.464
2006-07-28,784.34
2006-07-31,778.74
2006-08-01,772.628
2006-08-02,790.617
2006-08-03,793.681
2006-08-04,805.496
2006-08-07,797.097
2006-08-08,793.744
2006-08-09,792.646
2006-08-10,787.209
2006-08-11,779.776
2006-08-14,783.354
2006-08-15,796.336
2006-08-16,798.295
2006-08-17,800.753
2006-08-18,798.468
2006-08-21,798.541
2006-08-22,794.359
2006-08-23,788.888
2006-08-24,784.126
2006-08-25,783.182
2006-08-28,783.197
2006-08-29,787.411
2006-08-30,795.3
2006-08-31,791.948
2006-09-01,787.789
2006-09-04,792.504
2006-09-05,788.046
2006-09-06,785.186
2006-09-07,778.568
2006-09-08,775.552
2006-09-11,777.643
2006-09-12,781.228
2006-09-13,791.049
2006-09-14,795.52
2006-09-15,790.488
2006-09-18,794.515
2006-09-19,792.919
2006-09-20,798.906
2006-09-21,809.037
2006-09-22,804.647
2006-09-25,799.672
2006-09-26,802.349
2006-09-27,805.284
2006-09-28,803.529
2006-09-29,806.102
2006-10-02,811.391
2006-10-03,805.305
2006-10-04,806.411
2006-10-05,814.448
2006-10-06,816.728
2006-10-09,820.253
2006-10-10,822.811
2006-10-11,825.878
2006-10-12,825.87
2006-10-13,825.439
2006-10-16,830.41
2006-10-17,824.029
2006-10-18,827.099
2006-10-19,837.264
2006-10-20,844.19
2006-10-23,850.952
2006-10-24,844.254
2006-10-25,852.93
2006-10-26,861.259
2006-10-27,854.744
2006-10-30,845.134
2006-10-31,861.17
2006-11-01,873.396
2006-11-02,865.394
2006-11-03,864.1
2006-11-06,884.424
2006-11-07,890.927
2006-11-08,906.692
2006-11-09,888.443
2006-11-10,893.56
2006-11-13,880.893
2006-11-14,878.159
2006-11-15,884.958
2006-11-16,881.872
2006-11-17,881.796
2006-11-20,880.172
2006-11-21,896.264
2006-11-22,904.306
2006-11-23,901.195
2006-11-24,906.834
2006-11-27,902.28
2006-11-28,887.773
2006-11-29,908.23
2006-11-30,925.885
2006-12-01,917.952
2006-12-04,919.637
2006-12-05,919.77
2006-12-06,927.765
2006-12-07,923.245
2006-12-08,923.985
2006-12-11,922.681
2006-12-12,921.575
2006-12-13,923.879
2006-12-14,926.429
2006-12-15,921.709
2006-12-18,925.705
2006-12-19,928.52
2006-12-20,932.422
2006-12-21,933.511
2006-12-22,933.479
2006-12-25,933.479
2006-12-26,931.933
2006-12-27,938.986
2006-12-28,939.71
2006-12-29,946.067
2007-01-01,946.067
2007-01-02,963.446
2007-01-03,958.539
2007-01-04,939.837
2007-01-05,935.288
2007-01-08,933.016
2007-01-09,934.5
2007-01-10,923.767
2007-01-11,922.652
2007-01-12,926.291
2007-01-15,936.647
2007-01-16,935.646
2007-01-17,942.09
2007-01-18,947.237
2007-01-19,950.886
2007-01-22,949.817
2007-01-23,955.505
2007-01-24,962.361
2007-01-25,963.685
2007-01-26,964.718
2007-01-29,964.125
2007-01-30,971.121
2007-01-31,974.611
2007-02-01,977.642
2007-02-02,977.049
2007-02-05,972.559
2007-02-06,987.304
2007-02-07,1006.557
2007-02-08,994.816
2007-02-09,995.099
2007-02-12,984.534
2007-02-13,988.1
2007-02-14,1003.706
2007-02-15,1009.6
2007-02-16,1012.521
2007-02-19,1022.166
2007-02-20,1010.868
2007-02-21,1007.039
2007-02-22,1003.354
2007-02-23,1015.562
2007-02-26,1010.509
2007-02-27,1000.115
2007-02-28,978.582
2007-03-01,962.857
2007-03-02,972.559
2007-03-05,948.53
2007-03-06,955.782
2007-03-07,962.487
2007-03-08,975.074
2007-03-09,976.318
2007-03-12,986.071
2007-03-13,979.283
2007-03-14,954.065
2007-03-15,958.166
2007-03-16,962.102
2007-03-19,972.4
2007-03-20,972.48
2007-03-21,980.681
2007-03-22,994.967
2007-03-23,986.752
2007-03-26,999.817
2007-03-27,1016.005
2007-03-28,1006.835
2007-03-29,1011.393
2007-03-30,1016.119
2007-04-02,1013.85
2007-04-03,1016.466
2007-04-04,1013.238
2007-04-05,1017.886
2007-04-06,1017.886
2007-04-09,1012.511
2007-04-10,1011.596
2007-04-11,1002.405
2007-04-12,1008.759
2007-04-13,1019.564
2007-04-16,1033.861
2007-04-17,1034.268
2007-04-18,1038.683
2007-04-19,1042.263
2007-04-20,1051.882
2007-04-23,1052.844
2007-04-24,1041.656
2007-04-25,1054.302
2007-04-26,1059.027
2007-04-27,1054.205
2007-04-30,1052.331
2007-05-01,1031.708
2007-05-02,1029.017
2007-05-03,1030.24
2007-05-04,1031.894
2007-05-07,1038.779
2007-05-08,1021.032
2007-05-09,1014.405
2007-05-10,1008.168
2007-05-11,1005.436
2007-05-14,1004.553
2007-05-15,1003.186
2007-05-16,1005.696
2007-05-17,999.634
2007-05-18,1009.353
2007-05-21,1003.177
2007-05-22,1007.646
2007-05-23,1013.586
2007-05-24,1004.235
2007-05-25,1004.518
2007-05-28,1004.518
2007-05-29,1007.738
2007-05-30,998.968
2007-05-31,1000.0
2007-06-01,997.669
2007-06-04,999.952
2007-06-05,1002.848
2007-06-06,983.646
2007-06-07,957.584
2007-06-08,945.327
2007-06-11,952.914
2007-06-12,941.183
2007-06-13,937.279
2007-06-14,946.373
2007-06-15,951.791
2007-06-18,953.004
2007-06-19,959.658
2007-06-20,957.291
2007-06-21,946.276
2007-06-22,940.368
2007-06-25,937.012
2007-06-26,933.011
2007-06-27,921.746
2007-06-28,933.298
2007-06-29,946.068
2007-07-02,960.557
2007-07-03,968.62
2007-07-04,989.722
2007-07-05,984.62
2007-07-06,985.439
2007-07-09,981.803
2007-07-10,980.186
2007-07-11,989.824
2007-07-12,996.0
2007-07-13,997.832
2007-07-16,1003.618
2007-07-17,1005.147
2007-07-18,1001.487
2007-07-19,1011.802
2007-07-20,1008.14
2007-07-23,1005.483
2007-07-24,1003.611
2007-07-25,995.342
2007-07-26,985.315
2007-07-27,965.678
2007-07-30,965.675
2007-07-31,977.53
2007-08-01,967.989
2007-08-02,969.626
2007-08-03,962.941
2007-08-06,957.807
2007-08-07,964.502
2007-08-08,983.857
2007-08-09,949.382
2007-08-10,927.707
2007-08-13,941.4
2007-08-14,927.208
2007-08-15,909.285
2007-08-16,877.659
2007-08-17,907.936
2007-08-20,920.316
2007-08-21,913.208
2007-08-22,930.6
2007-08-23,948.105
2007-08-24,945.503
2007-08-27,948.61
2007-08-28,929.535
2007-08-29,929.778
2007-08-30,937.962
2007-08-31,945.77
2007-09-03,943.357
2007-09-04,947.406
2007-09-05,938.405
2007-09-06,933.375
2007-09-07,914.918
2007-09-10,896.925
2007-09-11,916.579
2007-09-12,922.928
2007-09-13,920.694
2007-09-14,907.076
2007-09-17,894.954
2007-09-18,897.628
2007-09-19,933.442
2007-09-20,937.973
2007-09-21,934.675
2007-09-24,930.616
2007-09-25,925.703
2007-09-26,936.998
2007-09-27,949.886
2007-09-28,950.105
2007-10-01,961.33
2007-10-02,966.227
2007-10-03,964.28
2007-10-04,963.88
2007-10-05,964.075
2007-10-08,956.888
2007-10-09,972.966
2007-10-10,986.775
2007-10-11,1001.801
2007-10-12,987.554
2007-10-15,991.159
2007-10-16,968.69
2007-10-17,969.658
2007-10-18,965.321
2007-10-19,955.41
2007-10-22,937.573
2007-10-23,957.983
2007-10-24,945.201
2007-10-25,949.011
2007-10-26,970.127
2007-10-29,978.893
2007-10-30,992.659
2007-10-31,1009.61
2007-11-01,984.866
2007-11-02,983.546
2007-11-05,978.786
2007-11-06,976.561
2007-11-07,977.07
2007-11-08,967.018
2007-11-09,946.897
2007-11-12,942.388
2007-11-13,945.253
2007-11-14,951.348
2007-11-15,934.637
2007-11-16,918.34
2007-11-19,900.44
2007-11-20,899.015
2007-11-21,869.821
2007-11-22,863.388
2007-11-23,893.558
2007-11-26,899.94
2007-11-27,897.53
2007-11-28,909.416
2007-11-29,907.533
2007-11-30,912.52
2007-12-03,911.488
2007-12-04,906.556
2007-12-05,904.046
2007-12-06,908.713
2007-12-07,923.835
2007-12-10,936.062
2007-12-11,930.843
2007-12-12,931.237
2007-12-13,913.798
2007-12-14,896.534
2007-12-17,873.783
2007-12-18,872.418
2007-12-19,867.331
2007-12-20,860.185
2007-12-21,867.55
2007-12-24,869.585
2007-12-25,869.585
2007-12-26,875.722
2007-12-27,879.184
2007-12-28,885.721
2007-12-31,880.771
2008-01-01,880.771
2008-01-02,892.382
2008-01-03,884.355
2008-01-04,870.575
2008-01-07,865.609
2008-01-08,869.351
2008-01-09,846.365
2008-01-10,839.803
2008-01-11,826.51
2008-01-14,843.47
2008-01-15,811.595
2008-01-16,786.65
2008-01-17,787.357
2008-01-18,779.295
2008-01-21,723.704
2008-01-22,752.63
2008-01-23,742.497
2008-01-24,767.913
2008-01-25,773.533
2008-01-28,762.534
2008-01-29,766.392
2008-01-30,771.73
2008-01-31,779.455
2008-02-01,804.793
2008-02-04,810.595
2008-02-05,775.811
2008-02-06,773.411
2008-02-07,766.456
2008-02-08,758.592
2008-02-11,753.328
2008-02-12,770.658
2008-02-13,780.714
2008-02-14,789.821
2008-02-15,780.228
2008-02-18,790.211
2008-02-19,804.115
2008-02-20,788.708
2008-02-21,801.902
2008-02-22,799.026
2008-02-25,814.792
2008-02-26,835.504
2008-02-27,858.622
2008-02-28,858.017
2008-02-29,846.383
2008-03-03,835.78
2008-03-04,840.076
2008-03-05,852.335
2008-03-06,854.762
2008-03-07,835.999
2008-03-10,817.734
2008-03-11,835.694
2008-03-12,857.547
2008-03-13,841.466
2008-03-14,834.476
2008-03-17,813.931
2008-03-18,850.593
2008-03-19,824.2
2008-03-20,812.268
2008-03-21,812.268
2008-03-24,811.112
2008-03-25,851.356
2008-03-26,857.346
2008-03-27,870.438
2008-03-28,868.773
2008-03-31,868.132
2008-04-01,872.541
2008-04-02,883.518
2008-04-03,867.44
2008-04-04,873.199
2008-04-07,882.272
2008-04-08,874.393
2008-04-09,867.272
2008-04-10,857.189
2008-04-11,848.836
2008-04-14,844.105
2008-04-15,850.445
2008-04-16,870.261
2008-04-17,876.148
2008-04-18,866.608
2008-04-21,870.834
2008-04-22,870.572
2008-04-23,859.919
2008-04-24,846.537
2008-04-25,857.166
2008-04-28,852.817
2008-04-29,827.584
2008-04-30,835.696
2008-05-01,829.372
2008-05-02,843.56
2008-05-05,849.413
2008-05-06,850.889
2008-05-07,845.367
2008-05-08,841.04
2008-05-09,834.127
2008-05-12,837.791
2008-05-13,843.794
2008-05-14,839.475
2008-05-15,848.769
2008-05-16,863.641
2008-05-19,863.094
2008-05-20,855.058
2008-05-21,853.606
2008-05-22,842.266
2008-05-23,840.937
2008-05-26,842.102
2008-05-27,833.918
2008-05-28,837.785
2008-05-29,832.087
2008-05-30,838.93
2008-06-02,831.61
2008-06-03,822.743
2008-06-04,811.696
2008-06-05,816.304
2008-06-06,803.608
2008-06-09,795.857
2008-06-10,777.307
2008-06-11,770.51
2008-06-12,771.636
2008-06-13,775.764
2008-06-16,775.305
2008-06-17,789.087
2008-06-18,771.427
2008-06-19,758.109
2008-06-20,751.453
2008-06-23,734.685
2008-06-24,727.622
2008-06-25,745.181
2008-06-26,734.327
2008-06-27,725.64
2008-06-30,719.866
2008-07-01,703.763
2008-07-02,717.96
2008-07-03,705.535
2008-07-04,696.189
2008-07-07,696.351
2008-07-08,679.951
2008-07-09,694.536
2008-07-10,690.268
2008-07-11,667.527
2008-07-14,666.303
2008-07-15,656.235
2008-07-16,644.966
2008-07-17,684.529
2008-07-18,697.204
2008-07-21,715.559
2008-07-22,705.683
2008-07-23,728.453
2008-07-24,723.708
2008-07-25,714.246
2008-07-28,711.686
2008-07-29,697.434
2008-07-30,712.502
2008-07-31,706.973
2008-08-01,705.345
2008-08-04,703.058
2008-08-05,721.169
2008-08-06,740.168
2008-08-07,726.848
2008-08-08,715.558
2008-08-11,730.18
2008-08-12,722.3
2008-08-13,708.591
2008-08-14,708.902
2008-08-15,707.889
2008-08-18,708.021
2008-08-19,689.027
2008-08-20,681.074
2008-08-21,687.594
2008-08-22,688.905
2008-08-25,680.822
2008-08-26,671.812
2008-08-27,672.226
2008-08-28,681.968
2008-08-29,689.285
2008-09-01,683.432
2008-09-02,689.078
2008-09-03,681.299
2008-09-04,655.976
2008-09-05,633.204
2008-09-08,648.25
2008-09-09,648.803
2008-09-10,632.683
2008-09-11,612.443
2008-09-12,631.624
2008-09-15,619.218
2008-09-16,607.649
2008-09-17,591.463
2008-09-18,617.811
2008-09-19,658.227
2008-09-22,667.945
2008-09-23,649.661
2008-09-24,650.736
2008-09-25,655.799
2008-09-26,635.038
2008-09-29,590.731
2008-09-30,557.983
2008-10-01,556.233
2008-10-02,542.909
2008-10-03,561.457
2008-10-06,480.769
2008-10-07,453.537
2008-10-08,420.212
2008-10-09,432.158
2008-10-10,399.901
2008-10-13,439.582
2008-10-14,485.933
2008-10-15,465.994
2008-10-16,438.411
2008-10-17,463.474
2008-10-20,471.342
2008-10-21,458.437
2008-10-22,423.804
2008-10-23,401.443
2008-10-24,363.041
2008-10-27,334.673
2008-10-28,335.161
2008-10-29,362.493
2008-10-30,376.705
2008-10-31,379.346
2008-11-03,392.925
2008-11-04,422.932
2008-11-05,431.6
2008-11-06,406.057
2008-11-07,401.319
2008-11-10,402.659
2008-11-11,372.778
2008-11-12,362.909
2008-11-13,358.414
2008-11-14,353.805
2008-11-17,346.394
2008-11-18,342.551
2008-11-19,327.967
2008-11-20,302.109
2008-11-21,304.174
2008-11-24,326.353
2008-11-25,335.505
2008-11-26,329.888
2008-11-27,342.143
2008-11-28,331.013
2008-12-01,323.339
2008-12-02,325.909
2008-12-03,322.877
2008-12-04,330.395
2008-12-05,309.595
2008-12-08,330.923
2008-12-09,335.437
2008-12-10,333.635
2008-12-11,336.705
2008-12-12,334.791
2008-12-15,342.5
2008-12-16,337.125
2008-12-17,345.098
2008-12-18,336.875
2008-12-19,317.191
2008-12-22,306.448
2008-12-23,307.928
2008-12-24,309.014
2008-12-25,309.014
2008-12-26,310.48
2008-12-29,321.234
2008-12-30,319.184
2008-12-31,314.075
2009-01-01,314.075
2009-01-02,332.682
2009-01-05,338.257
2009-01-06,344.104
2009-01-07,341.87
2009-01-08,349.447
2009-01-09,355.536
2009-01-12,351.421
2009-01-13,338.993
2009-01-14,327.323
2009-01-15,321.419
2009-01-16,321.831
2009-01-19,312.855
2009-01-20,301.996
2009-01-21,303.044
2009-01-22,306.702
2009-01-23,299.127
2009-01-26,323.92
2009-01-27,320.266
2009-01-28,334.226
2009-01-29,322.382
2009-01-30,317.207
2009-02-02,309.12
2009-02-03,310.791
2009-02-04,316.94
2009-02-05,306.323
2009-02-06,309.496
2009-02-09,314.131
2009-02-10,306.425
2009-02-11,304.042
2009-02-12,299.311
2009-02-13,304.493
2009-02-16,298.273
2009-02-17,283.23
2009-02-18,279.832
2009-02-19,284.028
2009-02-20,274.932
2009-02-23,274.845
2009-02-24,265.331
2009-02-25,259.886
2009-02-26,266.413
2009-02-27,259.593
2009-03-02,246.674
2009-03-03,241.371
2009-03-04,249.721
2009-03-05,239.82
2009-03-06,234.902
2009-03-09,231.631
2009-03-10,245.523
2009-03-11,256.177
2009-03-12,259.663
2009-03-13,263.839
2009-03-16,276.946
2009-03-17,277.807
2009-03-18,277.502
2009-03-19,297.618
2009-03-20,294.565
2009-03-23,301.388
2009-03-24,295.32
2009-03-25,295.236
2009-03-26,305.944
2009-03-27,295.896
2009-03-30,277.634
2009-03-31,291.033
2009-04-01,299.046
2009-04-02,315.496
2009-04-03,322.166
2009-04-06,327.455
2009-04-07,309.947
2009-04-08,311.685
2009-04-09,311.176
2009-04-10,311.176
2009-04-13,313.827
2009-04-14,324.596
2009-04-15,320.003
2009-04-16,338.331
2009-04-17,348.096
2009-04-20,329.7
2009-04-21,326.36
2009-04-22,336.16
2009-04-23,339.03
2009-04-24,349.115
2009-04-27,338.783
2009-04-28,331.459
2009-04-29,345.276
2009-04-30,358.713
2009-05-01,364.202
2009-05-04,380.733
2009-05-05,382.401
2009-05-06,417.645
2009-05-07,442.843
2009-05-08,445.207
2009-05-11,458.213
2009-05-12,446.884
2009-05-13,434.845
2009-05-14,434.201
2009-05-15,449.144
2009-05-18,458.644
2009-05-19,476.011
2009-05-20,482.663
2009-05-21,482.136
2009-05-22,489.89
2009-05-25,483.825
2009-05-26,472.064
2009-05-27,476.544
2009-05-28,463.333
2009-05-29,476.885
2009-06-01,476.948
2009-06-02,495.74
2009-06-03,481.401
2009-06-04,485.789
2009-06-05,479.625
2009-06-08,468.143
2009-06-09,481.208
2009-06-10,492.811
2009-06-11,501.786
2009-06-12,501.18
2009-06-15,485.678
2009-06-16,483.283
2009-06-17,464.912
2009-06-18,471.499
2009-06-19,475.591
2009-06-22,459.448
2009-06-23,450.443
2009-06-24,463.173
2009-06-25,457.06
2009-06-26,462.862
2009-06-29,474.854
2009-06-30,473.737
2009-07-01,484.836
2009-07-02,473.157
2009-07-03,469.536
2009-07-06,462.249
2009-07-07,461.962
2009-07-08,453.705
2009-07-09,455.901
2009-07-10,451.103
2009-07-13,447.428
2009-07-14,458.794
2009-07-15,469.513
2009-07-16,478.893
2009-07-17,485.111
2009-07-20,495.807
2009-07-21,512.56
2009-07-22,518.832
2009-07-23,534.792
2009-07-24,526.064
2009-07-27,532.023
2009-07-28,533.515
2009-07-29,523.425
2009-07-30,534.086
2009-07-31,541.589
2009-08-03,573.273
2009-08-04,567.469
2009-08-05,575.447
2009-08-06,581.365
2009-08-07,576.17
2009-08-10,576.947
2009-08-11,567.076
2009-08-12,574.511
2009-08-13,589.262
2009-08-14,588.96
2009-08-17,568.312
2009-08-18,575.998
2009-08-19,579.158
2009-08-20,597.015
2009-08-21,611.325
2009-08-24,617.415
2009-08-25,621.762
2009-08-26,619.279
2009-08-27,616.123
2009-08-28,623.102
2009-08-31,618.933
2009-09-01,610.595
2009-09-02,584.749
2009-09-03,587.264
2009-09-04,598.288
2009-09-07,606.368
2009-09-08,619.023
2009-09-09,622.005
2009-09-10,618.103
2009-09-11,620.49
2009-09-14,619.155
2009-09-15,606.738
2009-09-16,623.81
2009-09-17,641.334
2009-09-18,644.197
2009-09-21,638.219
2009-09-22,645.484
2009-09-23,642.275
2009-09-24,629.296
2009-09-25,629.695
2009-09-28,630.113
2009-09-29,620.04
2009-09-30,630.797
2009-10-01,626.674
2009-10-02,603.674
2009-10-05,608.629
2009-10-06,622.826
2009-10-07,614.15
2009-10-08,620.005
2009-10-09,618.973
2009-10-12,621.662
2009-10-13,614.737
2009-10-14,633.368
2009-10-15,641.484
2009-10-16,639.786
2009-10-19,644.85
2009-10-20,648.216
2009-10-21,653.135
2009-10-22,640.104
2009-10-23,642.757
2009-10-26,629.197
2009-10-27,611.907
2009-10-28,584.141
2009-10-29,605.16
2009-10-30,595.429
2009-11-02,604.872
2009-11-03,590.011
2009-11-04,588.316
2009-11-05,598.397
2009-11-06,603.402
2009-11-09,608.816
2009-11-10,602.461
2009-11-11,605.234
2009-11-12,601.623
2009-11-13,599.413
2009-11-16,615.998
2009-11-17,606.18
2009-11-18,609.76
2009-11-19,596.034
2009-11-20,588.131
2009-11-23,600.699
2009-11-24,592.463
2009-11-25,590.945
2009-11-26,577.771
2009-11-27,581.753
2009-11-30,576.204
2009-12-01,595.105
2009-12-02,604.669
2009-12-03,615.13
2009-12-04,609.391
2009-12-07,607.095
2009-12-08,595.734
2009-12-09,596.55
2009-12-10,597.578
2009-12-11,593.885
2009-12-14,602.584
2009-12-15,599.927
2009-12-16,602.273
2009-12-17,596.539
2009-12-18,586.996
2009-12-21,580.042
2009-12-22,581.703
2009-12-23,586.214
2009-12-24,587.203
2009-12-25,587.203
2009-12-28,591.64
2009-12-29,595.817
2009-12-30,593.037
2009-12-31,595.01
2010-01-01,595.01
2010-01-04,615.676
2010-01-05,614.594
2010-01-06,612.398
2010-01-07,620.957
2010-01-08,625.571
2010-01-11,644.843
2010-01-12,636.592
2010-01-13,632.744
2010-01-14,638.355
2010-01-15,633.111
2010-01-18,637.769
2010-01-19,633.097
2010-01-20,620.645
2010-01-21,612.982
2010-01-22,612.858
2010-01-25,617.296
2010-01-26,605.6
2010-01-27,603.212
2010-01-28,600.909
2010-01-29,610.228
2010-02-01,608.44
2010-02-02,612.266
2010-02-03,612.899
2010-02-04,597.626
2010-02-05,581.913
2010-02-08,569.52
2010-02-09,570.619
2010-02-10,567.997
2010-02-11,568.933
2010-02-12,571.179
2010-02-15,565.975
2010-02-16,578.542
2010-02-17,583.297
2010-02-18,582.097
2010-02-19,584.873
2010-02-22,590.061
2010-02-23,601.176
2010-02-24,599.115
2010-02-25,589.448
2010-02-26,603.865
2010-03-01,607.289
2010-03-02,617.582
2010-03-03,624.165
2010-03-04,616.517
2010-03-05,626.548
2010-03-08,628.873
2010-03-09,625.42
2010-03-10,629.814
2010-03-11,631.019
2010-03-12,634.904
2010-03-15,630.499
2010-03-16,640.478
2010-03-17,646.905
2010-03-18,645.744
2010-03-19,640.114
2010-03-22,640.979
2010-03-23,651.784
2010-03-24,641.313
2010-03-25,644.085
2010-03-26,648.203
2010-03-29,651.91
2010-03-30,647.337
2010-03-31,652.625
2010-04-01,652.862
2010-04-02,652.862
2010-04-05,651.287
2010-04-06,655.499
2010-04-07,659.81
2010-04-08,653.769
2010-04-09,660.162
2010-04-12,673.818
2010-04-13,661.346
2010-04-14,668.202
2010-04-15,665.336
2010-04-16,655.147
2010-04-19,643.82
2010-04-20,656.291
2010-04-21,660.008
2010-04-22,648.45
2010-04-23,658.334
2010-04-26,659.769
2010-04-27,650.544
2010-04-28,633.615
2010-04-29,645.715
2010-04-30,648.259
2010-05-03,639.801
2010-05-04,615.06
2010-05-05,594.468
2010-05-06,587.77
2010-05-07,553.78
2010-05-10,605.554
2010-05-11,597.1
2010-05-12,616.727
2010-05-13,611.34
2010-05-14,604.453
2010-05-17,587.484
2010-05-18,604.601
2010-05-19,590.859
2010-05-20,567.958
2010-05-21,577.462
2010-05-24,569.264
2010-05-25,541.703
2010-05-26,555.179
2010-05-27,571.227
2010-05-28,565.937
2010-05-31,567.251
2010-06-01,566.085
2010-06-02,567.02
2010-06-03,581.204
2010-06-04,567.44
2010-06-07,559.067
2010-06-08,554.197
2010-06-09,573.865
2010-06-10,591.753
2010-06-11,583.032
2010-06-14,601.163
2010-06-15,601.699
2010-06-16,600.964
2010-06-17,602.049
2010-06-18,607.447
2010-06-21,607.196
2010-06-22,600.215
2010-06-23,598.212
2010-06-24,592.001
2010-06-25,587.478
2010-06-28,589.845
2010-06-29,558.489
2010-06-30,566.711
2010-07-01,559.02
2010-07-02,578.753
2010-07-05,573.699
2010-07-06,597.536
2010-07-07,601.353
2010-07-08,605.394
2010-07-09,605.908
2010-07-12,606.211
2010-07-13,615.913
2010-07-14,614.304
2010-07-15,624.725
2010-07-16,618.072
2010-07-19,615.886
2010-07-20,607.865
2010-07-21,612.387
2010-07-22,625.182
2010-07-23,632.835
2010-07-26,637.035
2010-07-27,645.247
2010-07-28,644.007
2010-07-29,650.888
2010-07-30,643.374
2010-08-02,665.511
2010-08-03,672.932
2010-08-04,669.623
2010-08-05,668.391
2010-08-06,654.939
2010-08-09,661.89
2010-08-10,646.214
2010-08-11,630.652
2010-08-12,631.749
2010-08-13,626.505
2010-08-16,631.514
2010-08-17,640.603
2010-08-18,638.555
2010-08-19,645.457
2010-08-20,633.45
2010-08-23,633.903
2010-08-24,626.618
2010-08-25,621.829
2010-08-26,640.185
2010-08-27,644.522
2010-08-30,638.494
2010-08-31,646.718
2010-09-01,669.591
2010-09-02,665.713
2010-09-03,680.65
2010-09-06,687.552
2010-09-07,673.174
2010-09-08,677.758
2010-09-09,682.577
