Date,AUSTRALIA SMID GROWTH SMID (Small+Mid Cap)
2005-11-08,550.173
2005-11-09,548.532
2005-11-10,550.78
2005-11-11,552.867
2005-11-14,553.665
2005-11-15,554.875
2005-11-16,554.617
2005-11-17,560.139
2005-11-18,564.702
2005-11-21,568.989
2005-11-22,564.917
2005-11-23,568.845
2005-11-24,573.332
2005-11-25,569.272
2005-11-28,574.364
2005-11-29,575.471
2005-11-30,576.669
2005-12-01,572.424
2005-12-02,580.876
2005-12-05,584.491
2005-12-06,586.343
2005-12-07,585.125
2005-12-08,581.326
2005-12-09,583.514
2005-12-12,588.074
2005-12-13,584.197
2005-12-14,589.639
2005-12-15,583.072
2005-12-16,581.312
2005-12-19,581.03
2005-12-20,576.814
2005-12-21,580.123
2005-12-22,582.43
2005-12-23,583.609
2005-12-26,583.609
2005-12-27,582.167
2005-12-28,590.76
2005-12-29,593.269
2005-12-30,594.816
2006-01-02,594.816
2006-01-03,598.97
2006-01-04,609.131
2006-01-05,608.441
2006-01-06,609.718
2006-01-09,615.732
2006-01-10,613.365
2006-01-11,618.453
2006-01-12,618.307
2006-01-13,619.284
2006-01-16,621.422
2006-01-17,623.062
2006-01-18,603.458
2006-01-19,608.423
2006-01-20,610.983
2006-01-23,611.146
2006-01-24,609.986
2006-01-25,614.1
2006-01-26,615.855
2006-01-27,618.142
2006-01-30,618.61
2006-01-31,627.182
2006-02-01,627.223
2006-02-02,620.596
2006-02-03,610.519
2006-02-06,609.215
2006-02-07,608.45
2006-02-08,595.46
2006-02-09,602.717
2006-02-10,600.312
2006-02-13,595.518
2006-02-14,600.691
2006-02-15,600.276
2006-02-16,593.143
2006-02-17,593.449
2006-02-20,602.864
2006-02-21,605.908
2006-02-22,605.234
2006-02-23,607.9
2006-02-24,604.435
2006-02-27,609.635
2006-02-28,616.819
2006-03-01,611.206
2006-03-02,622.234
2006-03-03,621.287
2006-03-06,619.65
2006-03-07,612.06
2006-03-08,611.328
2006-03-09,613.898
2006-03-10,611.264
2006-03-13,623.656
2006-03-14,625.397
2006-03-15,629.594
2006-03-16,630.633
2006-03-17,625.08
2006-03-20,623.47
2006-03-21,616.69
2006-03-22,625.229
2006-03-23,621.44
2006-03-24,618.931
2006-03-27,623.543
2006-03-28,625.921
2006-03-29,622.337
2006-03-30,631.953
2006-03-31,632.867
2006-04-03,641.334
2006-04-04,642.561
2006-04-05,650.615
2006-04-06,660.114
2006-04-07,655.789
2006-04-10,650.089
2006-04-11,655.001
2006-04-12,647.737
2006-04-13,639.625
2006-04-14,639.625
2006-04-17,650.818
2006-04-18,662.155
2006-04-19,678.516
2006-04-20,671.675
2006-04-21,673.305
2006-04-24,673.095
2006-04-25,675.268
2006-04-26,691.109
2006-04-27,693.533
2006-04-28,690.749
2006-05-01,698.621
2006-05-02,692.424
2006-05-03,700.706
2006-05-04,693.577
2006-05-05,703.289
2006-05-08,710.813
2006-05-09,716.11
2006-05-10,726.108
2006-05-11,730.864
2006-05-12,721.593
2006-05-15,694.75
2006-05-16,688.841
2006-05-17,689.292
2006-05-18,676.062
2006-05-19,664.649
2006-05-22,646.066
2006-05-23,646.918
2006-05-24,651.153
2006-05-25,647.233
2006-05-26,656.009
2006-05-29,667.517
2006-05-30,672.542
2006-05-31,656.394
2006-06-01,655.711
2006-06-02,658.645
2006-06-05,667.478
2006-06-06,650.159
2006-06-07,646.058
2006-06-08,633.241
2006-06-09,638.584
2006-06-12,636.37
2006-06-13,614.117
2006-06-14,612.003
2006-06-15,616.42
2006-06-16,633.962
2006-06-19,621.142
2006-06-20,617.704
2006-06-21,620.082
2006-06-22,630.196
2006-06-23,621.981
2006-06-26,622.139
2006-06-27,632.745
2006-06-28,621.429
2006-06-29,632.609
2006-06-30,657.126
2006-07-03,660.031
2006-07-04,662.842
2006-07-05,655.792
2006-07-06,664.436
2006-07-07,674.688
2006-07-10,669.958
2006-07-11,668.411
2006-07-12,674.61
2006-07-13,671.59
2006-07-14,654.046
2006-07-17,646.808
2006-07-18,641.664
2006-07-19,640.536
2006-07-20,653.846
2006-07-21,647.739
2006-07-24,643.621
2006-07-25,655.398
2006-07-26,649.06
2006-07-27,663.742
2006-07-28,660.89
2006-07-31,666.793
2006-08-01,661.934
2006-08-02,655.431
2006-08-03,656.15
2006-08-04,652.537
2006-08-07,652.523
2006-08-08,658.213
2006-08-09,652.401
2006-08-10,652.948
2006-08-11,653.49
2006-08-14,650.224
2006-08-15,643.333
2006-08-16,645.486
2006-08-17,653.783
2006-08-18,650.361
2006-08-21,658.441
2006-08-22,658.672
2006-08-23,659.969
2006-08-24,651.98
2006-08-25,653.321
2006-08-28,657.088
2006-08-29,659.829
2006-08-30,661.555
2006-08-31,670.38
2006-09-01,667.254
2006-09-04,680.511
2006-09-05,684.091
2006-09-06,677.017
2006-09-07,669.918
2006-09-08,662.14
2006-09-11,648.369
2006-09-12,639.852
2006-09-13,643.086
2006-09-14,652.794
2006-09-15,647.743
2006-09-18,652.736
2006-09-19,656.682
2006-09-20,647.302
2006-09-21,647.02
2006-09-22,642.804
2006-09-25,648.121
2006-09-26,652.102
2006-09-27,665.573
2006-09-28,665.047
2006-09-29,670.823
2006-10-02,676.572
2006-10-03,669.914
2006-10-04,662.406
2006-10-05,675.775
2006-10-06,673.966
2006-10-09,675.953
2006-10-10,680.952
2006-10-11,687.417
2006-10-12,689.529
2006-10-13,694.752
2006-10-16,702.475
2006-10-17,699.661
2006-10-18,704.51
2006-10-19,705.389
2006-10-20,712.397
2006-10-23,713.796
2006-10-24,712.145
2006-10-25,722.384
2006-10-26,728.972
2006-10-27,729.362
2006-10-30,734.717
2006-10-31,734.803
2006-11-01,743.145
2006-11-02,738.674
2006-11-03,736.437
2006-11-06,741.715
2006-11-07,753.042
2006-11-08,739.059
2006-11-09,733.87
2006-11-10,742.762
2006-11-13,732.257
2006-11-14,737.485
2006-11-15,740.066
2006-11-16,733.876
2006-11-17,741.942
2006-11-20,730.143
2006-11-21,740.625
2006-11-22,757.921
2006-11-23,762.172
2006-11-24,769.401
2006-11-27,772.229
2006-11-28,761.6
2006-11-29,778.825
2006-11-30,791.156
2006-12-01,788.93
2006-12-04,785.759
2006-12-05,780.885
2006-12-06,789.696
2006-12-07,789.221
2006-12-08,784.015
2006-12-11,782.829
2006-12-12,782.082
2006-12-13,787.724
2006-12-14,798.564
2006-12-15,801.863
2006-12-18,802.294
2006-12-19,803.677
2006-12-20,813.734
2006-12-21,807.752
2006-12-22,810.018
2006-12-25,810.054
2006-12-26,808.35
2006-12-27,815.385
2006-12-28,820.437
2006-12-29,823.822
2007-01-01,823.822
2007-01-02,834.815
2007-01-03,831.465
2007-01-04,812.833
2007-01-05,801.572
2007-01-08,791.737
2007-01-09,800.064
2007-01-10,786.384
2007-01-11,795.738
2007-01-12,809.59
2007-01-15,818.623
2007-01-16,821.388
2007-01-17,821.728
2007-01-18,822.365
2007-01-19,820.404
2007-01-22,827.695
2007-01-23,831.032
2007-01-24,824.506
2007-01-25,820.947
2007-01-26,815.041
2007-01-29,807.816
2007-01-30,814.811
2007-01-31,809.481
2007-02-01,813.89
2007-02-02,815.485
2007-02-05,815.749
2007-02-06,824.396
2007-02-07,823.893
2007-02-08,827.876
2007-02-09,828.98
2007-02-12,824.561
2007-02-13,833.684
2007-02-14,854.56
2007-02-15,862.673
2007-02-16,861.032
2007-02-19,867.704
2007-02-20,866.327
2007-02-21,864.77
2007-02-22,871.372
2007-02-23,875.619
2007-02-26,884.909
2007-02-27,879.498
2007-02-28,845.393
2007-03-01,843.985
2007-03-02,838.254
2007-03-05,802.647
2007-03-06,817.3
2007-03-07,831.155
2007-03-08,830.937
2007-03-09,839.639
2007-03-12,852.639
2007-03-13,853.519
2007-03-14,836.121
2007-03-15,855.131
2007-03-16,866.156
2007-03-19,872.768
2007-03-20,877.999
2007-03-21,876.242
2007-03-22,898.916
2007-03-23,896.292
2007-03-26,906.642
2007-03-27,906.523
2007-03-28,900.658
2007-03-29,904.262
2007-03-30,911.064
2007-04-02,910.257
2007-04-03,918.958
2007-04-04,936.702
2007-04-05,934.693
2007-04-06,934.693
2007-04-09,931.385
2007-04-10,951.339
2007-04-11,949.065
2007-04-12,954.398
2007-04-13,956.016
2007-04-16,967.071
2007-04-17,964.806
2007-04-18,976.695
2007-04-19,965.595
2007-04-20,971.208
2007-04-23,972.629
2007-04-24,963.33
2007-04-25,970.194
2007-04-26,965.688
2007-04-27,966.563
2007-04-30,972.926
2007-05-01,958.856
2007-05-02,965.54
2007-05-03,966.917
2007-05-04,971.599
2007-05-07,982.908
2007-05-08,979.376
2007-05-09,982.47
2007-05-10,992.123
2007-05-11,983.558
2007-05-14,998.601
2007-05-15,993.227
2007-05-16,983.101
2007-05-17,989.124
2007-05-18,983.223
2007-05-21,993.39
2007-05-22,995.438
2007-05-23,1003.85
2007-05-24,985.758
2007-05-25,979.998
2007-05-28,978.33
2007-05-29,987.133
2007-05-30,979.566
2007-05-31,1000.0
2007-06-01,1008.16
2007-06-04,1023.583
2007-06-05,1024.488
2007-06-06,1024.626
2007-06-07,1022.531
2007-06-08,1002.961
2007-06-11,1000.523
2007-06-12,1007.176
2007-06-13,991.561
2007-06-14,997.516
2007-06-15,1008.064
2007-06-18,1020.645
2007-06-19,1026.87
2007-06-20,1036.41
2007-06-21,1035.185
2007-06-22,1039.474
2007-06-25,1034.61
2007-06-26,1030.722
2007-06-27,992.428
2007-06-28,1019.507
2007-06-29,1024.765
2007-07-02,1034.556
2007-07-03,1035.852
2007-07-04,1039.015
2007-07-05,1045.554
2007-07-06,1042.7
2007-07-09,1052.387
2007-07-10,1047.423
2007-07-11,1044.125
2007-07-12,1059.591
2007-07-13,1071.753
2007-07-16,1077.152
2007-07-17,1078.265
2007-07-18,1072.34
2007-07-19,1086.805
2007-07-20,1094.491
2007-07-23,1089.036
2007-07-24,1098.578
2007-07-25,1080.751
2007-07-26,1063.016
2007-07-27,1004.413
2007-07-30,996.738
2007-07-31,1019.753
2007-08-01,971.604
2007-08-02,983.85
2007-08-03,986.989
2007-08-06,961.267
2007-08-07,966.507
2007-08-08,995.903
2007-08-09,1001.224
2007-08-10,948.779
2007-08-13,953.165
2007-08-14,940.112
2007-08-15,891.783
2007-08-16,825.521
2007-08-17,819.566
2007-08-20,877.047
2007-08-21,886.74
2007-08-22,894.134
2007-08-23,934.005
2007-08-24,925.424
2007-08-27,955.875
2007-08-28,945.872
2007-08-29,924.321
2007-08-30,933.668
2007-08-31,946.961
2007-09-03,959.795
2007-09-04,968.483
2007-09-05,964.537
2007-09-06,967.417
2007-09-07,975.782
2007-09-10,958.786
2007-09-11,975.948
2007-09-12,986.161
2007-09-13,985.609
2007-09-14,997.258
2007-09-17,997.53
2007-09-18,986.354
2007-09-19,1044.053
2007-09-20,1063.756
2007-09-21,1056.236
2007-09-24,1074.873
2007-09-25,1072.683
2007-09-26,1088.563
2007-09-27,1103.721
2007-09-28,1112.146
2007-10-01,1124.411
2007-10-02,1116.923
2007-10-03,1117.103
2007-10-04,1105.811
2007-10-05,1127.405
2007-10-08,1133.384
2007-10-09,1132.662
2007-10-10,1143.634
2007-10-11,1153.152
2007-10-12,1147.288
2007-10-15,1149.342
2007-10-16,1120.81
2007-10-17,1130.047
2007-10-18,1148.743
2007-10-19,1139.989
2007-10-22,1089.139
2007-10-23,1121.947
2007-10-24,1126.795
2007-10-25,1136.255
2007-10-26,1166.971
2007-10-29,1197.0
2007-10-30,1188.795
2007-10-31,1209.8
2007-11-01,1217.799
2007-11-02,1192.018
2007-11-05,1179.15
2007-11-06,1190.06
2007-11-07,1227.956
2007-11-08,1190.135
2007-11-09,1190.961
2007-11-12,1118.013
2007-11-13,1135.41
2007-11-14,1162.649
2007-11-15,1159.195
2007-11-16,1139.63
2007-11-19,1149.837
2007-11-20,1128.657
2007-11-21,1091.997
2007-11-22,1081.425
2007-11-23,1081.43
2007-11-26,1119.903
2007-11-27,1109.149
2007-11-28,1103.183
2007-11-29,1114.098
2007-11-30,1134.223
2007-12-03,1130.812
2007-12-04,1115.659
2007-12-05,1105.372
2007-12-06,1123.931
2007-12-07,1147.799
2007-12-10,1146.872
2007-12-11,1156.151
2007-12-12,1147.547
2007-12-13,1134.973
2007-12-14,1094.787
2007-12-17,1048.903
2007-12-18,1035.453
2007-12-19,1039.468
2007-12-20,1032.687
2007-12-21,1062.441
2007-12-24,1080.884
2007-12-25,1080.884
2007-12-26,1083.799
2007-12-27,1097.988
2007-12-28,1097.703
2007-12-31,1105.909
2008-01-01,1105.909
2008-01-02,1109.333
2008-01-03,1117.485
2008-01-04,1110.929
2008-01-07,1077.358
2008-01-08,1091.496
2008-01-09,1087.11
2008-01-10,1089.295
2008-01-11,1080.697
2008-01-14,1085.067
2008-01-15,1074.742
2008-01-16,1031.359
2008-01-17,1038.602
2008-01-18,1007.691
2008-01-21,968.773
2008-01-22,895.469
2008-01-23,929.877
2008-01-24,962.409
2008-01-25,1017.079
2008-01-28,1018.98
2008-01-29,1008.125
2008-01-30,1001.274
2008-01-31,1004.162
2008-02-01,1045.055
2008-02-04,1075.672
2008-02-05,1049.859
2008-02-06,1020.241
2008-02-07,1015.552
2008-02-08,1030.964
2008-02-11,1020.926
2008-02-12,1027.176
2008-02-13,1014.481
2008-02-14,1043.91
2008-02-15,1032.049
2008-02-18,1037.397
2008-02-19,1046.627
2008-02-20,1033.376
2008-02-21,1059.861
2008-02-22,1058.107
2008-02-25,1076.653
2008-02-26,1085.311
2008-02-27,1112.377
2008-02-28,1112.611
2008-02-29,1100.912
2008-03-03,1077.231
2008-03-04,1063.987
2008-03-05,1060.283
2008-03-06,1070.659
2008-03-07,1040.089
2008-03-10,1005.984
2008-03-11,994.311
2008-03-12,1017.822
2008-03-13,1006.957
2008-03-14,1009.227
2008-03-17,969.366
2008-03-18,981.797
2008-03-19,995.18
2008-03-20,937.079
2008-03-21,937.079
2008-03-24,947.957
2008-03-25,999.59
2008-03-26,1022.432
2008-03-27,1021.352
2008-03-28,1019.313
2008-03-31,1017.339
2008-04-01,1007.698
2008-04-02,1035.416
2008-04-03,1050.349
2008-04-04,1060.434
2008-04-07,1079.913
2008-04-08,1072.54
2008-04-09,1069.942
2008-04-10,1054.35
2008-04-11,1045.821
2008-04-14,1018.549
2008-04-15,1032.937
2008-04-16,1060.549
2008-04-17,1072.484
2008-04-18,1050.904
2008-04-21,1098.061
2008-04-22,1087.698
2008-04-23,1102.265
2008-04-24,1086.577
2008-04-25,1079.187
2008-04-28,1095.808
2008-04-29,1087.067
2008-04-30,1123.2
2008-05-01,1117.374
2008-05-02,1137.145
2008-05-05,1151.524
2008-05-06,1154.73
2008-05-07,1151.58
2008-05-08,1153.629
2008-05-09,1157.109
2008-05-12,1164.319
2008-05-13,1156.986
2008-05-14,1151.543
2008-05-15,1162.442
2008-05-16,1178.57
2008-05-19,1186.603
2008-05-20,1192.433
2008-05-21,1191.526
2008-05-22,1182.408
2008-05-23,1174.104
2008-05-26,1160.643
2008-05-27,1165.874
2008-05-28,1161.691
2008-05-29,1164.571
2008-05-30,1160.925
2008-06-02,1162.062
2008-06-03,1150.004
2008-06-04,1157.432
2008-06-05,1128.633
2008-06-06,1150.557
2008-06-09,1140.681
2008-06-10,1109.096
2008-06-11,1101.713
2008-06-12,1073.204
2008-06-13,1085.319
2008-06-16,1082.974
2008-06-17,1095.495
2008-06-18,1102.867
2008-06-19,1107.526
2008-06-20,1092.696
2008-06-23,1082.591
2008-06-24,1097.527
2008-06-25,1091.438
2008-06-26,1103.014
2008-06-27,1097.733
2008-06-30,1090.055
2008-07-01,1071.423
2008-07-02,1071.383
2008-07-03,1043.477
2008-07-04,1053.292
2008-07-07,1030.541
2008-07-08,1017.956
2008-07-09,1025.928
2008-07-10,1026.964
2008-07-11,1042.569
2008-07-14,1040.343
2008-07-15,1044.948
2008-07-16,1035.834
2008-07-17,1036.353
2008-07-18,1009.299
2008-07-21,1036.2
2008-07-22,1041.696
2008-07-23,1038.652
2008-07-24,1027.402
2008-07-25,1003.204
2008-07-28,1011.717
2008-07-29,998.186
2008-07-30,998.236
2008-07-31,1007.779
2008-08-01,985.086
2008-08-04,989.773
2008-08-05,950.971
2008-08-06,952.09
2008-08-07,949.763
2008-08-08,940.757
2008-08-11,940.171
2008-08-12,917.689
2008-08-13,893.948
2008-08-14,919.559
2008-08-15,910.522
2008-08-18,912.472
2008-08-19,900.928
2008-08-20,915.399
2008-08-21,915.86
2008-08-22,922.826
2008-08-25,937.397
2008-08-26,924.472
2008-08-27,929.946
2008-08-28,945.106
2008-08-29,957.448
2008-09-01,939.653
2008-09-02,929.694
2008-09-03,904.938
2008-09-04,881.852
2008-09-05,836.143
2008-09-08,880.422
2008-09-09,855.192
2008-09-10,837.186
2008-09-11,813.325
2008-09-12,856.791
2008-09-15,837.662
2008-09-16,792.326
2008-09-17,794.061
2008-09-18,783.827
2008-09-19,833.505
2008-09-22,873.958
2008-09-23,857.971
2008-09-24,864.284
2008-09-25,858.345
2008-09-26,841.041
2008-09-29,805.728
2008-09-30,753.589
2008-10-01,775.729
2008-10-02,738.966
2008-10-03,729.833
2008-10-06,639.011
2008-10-07,643.003
2008-10-08,563.779
2008-10-09,585.961
2008-10-10,498.293
2008-10-13,532.159
2008-10-14,582.169
2008-10-15,568.947
2008-10-16,509.097
2008-10-17,531.13
2008-10-20,550.413
2008-10-21,561.296
2008-10-22,534.87
2008-10-23,506.287
2008-10-24,457.287
2008-10-27,438.631
2008-10-28,450.133
2008-10-29,483.384
2008-10-30,501.952
2008-10-31,502.407
2008-11-03,540.802
2008-11-04,556.158
2008-11-05,579.364
2008-11-06,534.889
2008-11-07,520.789
2008-11-10,540.716
2008-11-11,492.785
2008-11-12,478.358
2008-11-13,460.099
2008-11-14,476.647
2008-11-17,457.277
2008-11-18,444.593
2008-11-19,434.807
2008-11-20,396.715
2008-11-21,404.014
2008-11-24,419.394
2008-11-25,429.541
2008-11-26,418.518
2008-11-27,429.421
2008-11-28,436.719
2008-12-01,429.483
2008-12-02,412.93
2008-12-03,418.374
2008-12-04,414.014
2008-12-05,404.267
2008-12-08,436.614
2008-12-09,433.51
2008-12-10,443.056
2008-12-11,442.1
2008-12-12,424.214
2008-12-15,446.133
2008-12-16,435.545
2008-12-17,456.954
2008-12-18,466.616
2008-12-19,451.704
2008-12-22,442.857
2008-12-23,440.672
2008-12-24,448.484
2008-12-25,448.484
2008-12-26,447.008
2008-12-29,462.051
2008-12-30,468.923
2008-12-31,488.146
2009-01-01,488.146
2009-01-02,490.417
2009-01-05,496.219
2009-01-06,506.206
2009-01-07,509.553
2009-01-08,494.845
2009-01-09,494.162
2009-01-12,475.244
2009-01-13,458.682
2009-01-14,463.545
2009-01-15,442.962
2009-01-16,459.556
2009-01-19,462.859
2009-01-20,442.756
2009-01-21,433.104
2009-01-22,438.082
2009-01-23,425.448
2009-01-26,430.939
2009-01-27,438.831
2009-01-28,448.455
2009-01-29,445.487
2009-01-30,430.093
2009-02-02,420.606
2009-02-03,416.985
2009-02-04,411.413
2009-02-05,410.867
2009-02-06,425.673
2009-02-09,439.525
2009-02-10,432.332
2009-02-11,420.464
2009-02-12,423.483
2009-02-13,440.868
2009-02-16,427.102
2009-02-17,418.084
2009-02-18,411.114
2009-02-19,425.253
2009-02-20,414.334
2009-02-23,411.076
2009-02-24,406.095
2009-02-25,408.709
2009-02-26,417.16
2009-02-27,412.081
2009-03-02,400.631
2009-03-03,397.304
2009-03-04,397.06
2009-03-05,397.675
2009-03-06,393.2
2009-03-09,389.91
2009-03-10,400.542
2009-03-11,407.816
2009-03-12,401.219
2009-03-13,420.975
2009-03-16,428.107
2009-03-17,438.124
2009-03-18,436.783
2009-03-19,460.945
2009-03-20,456.68
2009-03-23,468.778
2009-03-24,473.702
2009-03-25,476.214
2009-03-26,483.272
2009-03-27,481.104
2009-03-30,466.233
2009-03-31,476.271
2009-04-01,472.504
2009-04-02,500.305
2009-04-03,501.481
2009-04-06,509.665
2009-04-07,504.562
2009-04-08,491.636
2009-04-09,506.364
2009-04-10,506.364
2009-04-13,513.531
2009-04-14,522.577
2009-04-15,521.343
2009-04-16,528.396
2009-04-17,528.886
2009-04-20,516.803
2009-04-21,506.775
2009-04-22,506.578
2009-04-23,516.244
2009-04-24,518.254
2009-04-27,529.145
2009-04-28,522.112
2009-04-29,539.043
2009-04-30,559.437
2009-05-01,554.522
2009-05-04,585.981
2009-05-05,591.104
2009-05-06,583.834
2009-05-07,611.124
2009-05-08,612.932
2009-05-11,620.602
2009-05-12,615.96
2009-05-13,611.728
2009-05-14,585.866
2009-05-15,592.114
2009-05-18,588.032
2009-05-19,613.194
2009-05-20,613.323
2009-05-21,614.024
2009-05-22,617.636
2009-05-25,621.304
2009-05-26,625.164
2009-05-27,638.838
2009-05-28,628.12
2009-05-29,649.514
2009-06-01,667.058
2009-06-02,686.963
2009-06-03,689.484
2009-06-04,669.03
2009-06-05,669.133
2009-06-08,656.22
2009-06-09,659.521
2009-06-10,676.664
2009-06-11,694.187
2009-06-12,694.321
2009-06-15,674.502
2009-06-16,662.188
2009-06-17,642.921
2009-06-18,651.816
2009-06-19,655.977
2009-06-22,647.166
2009-06-23,627.139
2009-06-24,640.394
2009-06-25,641.668
2009-06-26,661.004
2009-06-29,652.083
2009-06-30,665.003
2009-07-01,654.412
2009-07-02,643.223
2009-07-03,638.548
2009-07-06,622.123
2009-07-07,626.341
2009-07-08,610.232
2009-07-09,607.407
2009-07-10,605.405
2009-07-13,600.085
2009-07-14,623.757
2009-07-15,653.2
2009-07-16,665.694
2009-07-17,663.591
2009-07-20,681.43
2009-07-21,685.303
2009-07-22,690.227
2009-07-23,702.021
2009-07-24,700.134
2009-07-27,712.435
2009-07-28,723.283
2009-07-29,711.01
2009-07-30,721.744
2009-07-31,735.005
2009-08-03,747.27
2009-08-04,749.263
2009-08-05,736.554
2009-08-06,746.76
2009-08-07,741.477
2009-08-10,747.417
2009-08-11,744.458
2009-08-12,742.456
2009-08-13,770.432
2009-08-14,767.923
2009-08-17,745.654
2009-08-18,744.734
2009-08-19,750.5
2009-08-20,754.49
2009-08-21,747.913
2009-08-24,771.536
2009-08-25,770.825
2009-08-26,769.22
2009-08-27,768.619
2009-08-28,791.045
2009-08-31,789.242
2009-09-01,787.754
2009-09-02,772.222
2009-09-03,781.138
2009-09-04,794.761
2009-09-07,809.794
2009-09-08,830.099
2009-09-09,829.01
2009-09-10,834.656
2009-09-11,835.964
2009-09-14,822.308
2009-09-15,824.202
2009-09-16,850.178
2009-09-17,867.096
2009-09-18,854.59
2009-09-21,849.459
2009-09-22,860.143
2009-09-23,869.786
2009-09-24,857.389
2009-09-25,847.438
2009-09-28,839.698
2009-09-29,848.702
2009-09-30,864.556
2009-10-01,855.934
2009-10-02,830.713
2009-10-05,835.954
2009-10-06,855.722
2009-10-07,867.695
2009-10-08,891.701
2009-10-09,891.342
2009-10-12,893.533
2009-10-13,899.643
2009-10-14,915.352
2009-10-15,928.254
2009-10-16,917.506
2009-10-19,920.285
2009-10-20,928.181
2009-10-21,933.808
2009-10-22,925.198
2009-10-23,927.488
2009-10-26,917.651
2009-10-27,894.751
2009-10-28,872.769
2009-10-29,868.492
2009-10-30,873.355
2009-11-02,854.69
2009-11-03,853.417
2009-11-04,862.302
2009-11-05,864.414
2009-11-06,891.307
2009-11-09,917.096
2009-11-10,924.179
2009-11-11,923.938
2009-11-12,925.335
2009-11-13,925.372
2009-11-16,946.358
2009-11-17,933.699
2009-11-18,936.142
2009-11-19,919.132
2009-11-20,909.217
2009-11-23,935.07
2009-11-24,924.185
2009-11-25,935.254
2009-11-26,919.165
2009-11-27,893.086
2009-11-30,913.753
2009-12-01,925.83
2009-12-02,944.942
2009-12-03,948.624
2009-12-04,927.372
2009-12-07,922.865
2009-12-08,912.886
2009-12-09,906.77
2009-12-10,909.502
2009-12-11,916.141
2009-12-14,922.435
2009-12-15,921.099
2009-12-16,905.675
2009-12-17,896.559
2009-12-18,896.308
2009-12-21,893.709
2009-12-22,896.897
2009-12-23,908.088
2009-12-24,916.95
2009-12-25,916.95
2009-12-28,922.198
2009-12-29,942.149
2009-12-30,935.188
2009-12-31,950.452
2010-01-01,950.452
2010-01-04,971.203
2010-01-05,983.258
2010-01-06,988.585
2010-01-07,994.577
2010-01-08,995.303
2010-01-11,1016.691
2010-01-12,998.096
2010-01-13,983.299
2010-01-14,992.783
2010-01-15,982.114
2010-01-18,980.158
2010-01-19,969.791
2010-01-20,957.844
2010-01-21,933.018
2010-01-22,920.87
2010-01-25,918.344
2010-01-26,913.465
2010-01-27,892.168
2010-01-28,895.894
2010-01-29,862.577
2010-02-01,844.958
2010-02-02,863.115
2010-02-03,873.438
2010-02-04,852.672
2010-02-05,823.645
2010-02-08,825.684
2010-02-09,829.637
2010-02-10,838.197
2010-02-11,862.883
2010-02-12,865.683
2010-02-15,863.197
2010-02-16,875.021
2010-02-17,895.871
2010-02-18,895.872
2010-02-19,881.193
2010-02-22,901.181
2010-02-23,893.921
2010-02-24,888.599
2010-02-25,862.388
2010-02-26,872.098
2010-03-01,888.94
2010-03-02,894.358
2010-03-03,905.796
2010-03-04,903.139
2010-03-05,916.73
2010-03-08,935.939
2010-03-09,939.444
2010-03-10,947.61
2010-03-11,940.638
2010-03-12,943.622
2010-03-15,937.118
2010-03-16,938.534
2010-03-17,966.573
2010-03-18,967.771
2010-03-19,966.812
2010-03-22,955.855
2010-03-23,965.955
2010-03-24,957.626
2010-03-25,954.708
2010-03-26,948.158
2010-03-29,961.246
2010-03-30,972.465
2010-03-31,970.929
2010-04-01,981.905
2010-04-02,981.905
2010-04-05,981.318
2010-04-06,1001.97
2010-04-07,1007.173
2010-04-08,1004.363
2010-04-09,1015.412
2010-04-12,1024.143
2010-04-13,1005.201
2010-04-14,1020.062
2010-04-15,1019.37
2010-04-16,1008.984
2010-04-19,987.326
2010-04-20,997.621
2010-04-21,1007.349
2010-04-22,992.591
2010-04-23,987.402
2010-04-26,993.187
2010-04-27,991.867
2010-04-28,971.397
2010-04-29,973.201
2010-04-30,974.821
2010-05-03,962.586
2010-05-04,934.909
2010-05-05,917.359
2010-05-06,901.274
2010-05-07,871.825
2010-05-10,908.547
2010-05-11,898.238
2010-05-12,906.573
2010-05-13,925.76
2010-05-14,913.809
2010-05-17,873.695
2010-05-18,861.32
2010-05-19,813.877
2010-05-20,777.798
2010-05-21,775.839
2010-05-24,791.999
2010-05-25,754.132
2010-05-26,777.868
2010-05-27,800.642
2010-05-28,816.771
2010-05-31,805.597
2010-06-01,805.945
2010-06-02,788.217
2010-06-03,817.558
2010-06-04,801.525
2010-06-07,762.263
2010-06-08,772.815
2010-06-09,786.38
2010-06-10,803.364
2010-06-11,816.001
2010-06-14,831.088
2010-06-15,832.008
2010-06-16,849.823
2010-06-17,842.775
2010-06-18,855.569
2010-06-21,879.175
2010-06-22,864.386
2010-06-23,836.778
2010-06-24,836.116
2010-06-25,827.465
2010-06-28,828.316
2010-06-29,801.708
2010-06-30,784.671
2010-07-01,765.288
2010-07-02,774.97
2010-07-05,770.039
2010-07-06,789.746
2010-07-07,789.762
2010-07-08,816.858
2010-07-09,825.264
2010-07-12,830.318
2010-07-13,824.364
2010-07-14,842.315
2010-07-15,837.682
2010-07-16,830.875
2010-07-19,806.187
2010-07-20,824.866
2010-07-21,834.175
2010-07-22,844.821
2010-07-23,863.928
2010-07-26,875.313
2010-07-27,877.639
2010-07-28,867.798
2010-07-29,875.032
2010-07-30,872.058
2010-08-02,887.891
2010-08-03,898.239
2010-08-04,890.66
2010-08-05,898.355
2010-08-06,902.43
2010-08-09,908.806
2010-08-10,889.944
2010-08-11,864.365
2010-08-12,846.812
2010-08-13,865.258
2010-08-16,863.28
