Date,AUSTRALIA SMID GROWTH SMID (Small+Mid Cap)
2010-08-13,882.424
2010-08-16,880.407
2010-08-17,900.432
2010-08-18,893.866
2010-08-19,893.322
2010-08-20,871.614
2010-08-23,878.942
2010-08-24,864.93
2010-08-25,840.037
2010-08-26,852.256
2010-08-27,863.121
2010-08-30,884.888
2010-08-31,873.648
2010-09-01,908.316
2010-09-02,917.716
2010-09-03,936.866
2010-09-06,952.417
2010-09-07,947.048
2010-09-08,946.644
2010-09-09,963.986
2010-09-10,961.042
2010-09-13,987.912
2010-09-14,994.703
2010-09-15,1004.639
2010-09-16,988.063
2010-09-17,996.043
2010-09-20,1005.517
2010-09-21,1002.587
2010-09-22,1010.667
2010-09-23,1002.734
2010-09-24,1004.805
2010-09-27,1024.679
2010-09-28,1023.016
2010-09-29,1025.921
2010-09-30,1012.722
2010-10-01,1014.116
2010-10-04,1017.005
2010-10-05,1017.897
2010-10-06,1049.79
2010-10-07,1060.965
2010-10-08,1058.402
2010-10-11,1070.659
2010-10-12,1050.554
2010-10-13,1066.205
2010-10-14,1088.792
2010-10-15,1078.203
2010-10-18,1068.575
2010-10-19,1050.89
2010-10-20,1057.305
2010-10-21,1064.519
2010-10-22,1062.155
2010-10-25,1091.549
2010-10-26,1077.05
2010-10-27,1039.233
2010-10-28,1051.497
2010-10-29,1052.984
2010-11-01,1074.159
2010-11-02,1084.657
2010-11-03,1087.755
2010-11-04,1111.85
2010-11-05,1127.901
2010-11-08,1124.742
2010-11-09,1134.062
2010-11-10,1105.482
2010-11-11,1111.935
2010-11-12,1094.974
2010-11-15,1089.211
2010-11-16,1072.857
2010-11-17,1054.204
2010-11-18,1073.502
2010-11-19,1072.401
2010-11-22,1080.492
2010-11-23,1053.582
2010-11-24,1061.203
2010-11-25,1064.464
2010-11-26,1046.094
2010-11-29,1038.028
2010-11-30,1034.715
2010-12-01,1039.747
2010-12-02,1070.461
2010-12-03,1091.789
2010-12-06,1098.113
2010-12-07,1109.118
2010-12-08,1089.798
2010-12-09,1101.972
2010-12-10,1099.177
2010-12-13,1112.956
2010-12-14,1127.556
2010-12-15,1121.5
2010-12-16,1121.45
2010-12-17,1125.875
2010-12-20,1129.643
2010-12-21,1145.693
2010-12-22,1150.703
2010-12-23,1156.416
2010-12-24,1150.75
2010-12-27,1150.062
2010-12-28,1159.52
2010-12-29,1167.011
2010-12-30,1174.067
2010-12-31,1184.228
2011-01-03,1176.834
2011-01-04,1170.811
2011-01-05,1152.127
2011-01-06,1147.683
2011-01-07,1148.447
2011-01-10,1143.172
2011-01-11,1125.419
2011-01-12,1143.334
2011-01-13,1173.405
2011-01-14,1163.222
2011-01-17,1158.178
2011-01-18,1167.574
2011-01-19,1188.599
2011-01-20,1152.119
2011-01-21,1143.354
2011-01-24,1150.901
2011-01-25,1151.712
2011-01-26,1153.45
2011-01-27,1149.709
2011-01-28,1133.345
2011-01-31,1130.116
2011-02-01,1156.314
2011-02-02,1165.778
2011-02-03,1173.661
2011-02-04,1188.164
2011-02-07,1190.381
2011-02-08,1193.526
2011-02-09,1185.066
2011-02-10,1173.403
2011-02-11,1167.916
2011-02-14,1184.461
2011-02-15,1183.042
2011-02-16,1182.643
2011-02-17,1193.554
2011-02-18,1202.23
2011-02-21,1194.218
2011-02-22,1171.819
2011-02-23,1171.006
2011-02-24,1175.436
2011-02-25,1190.395
2011-02-28,1197.376
2011-03-01,1201.194
2011-03-02,1198.358
2011-03-03,1196.437
2011-03-04,1210.397
2011-03-07,1202.036
2011-03-08,1192.112
2011-03-09,1183.573
2011-03-10,1145.782
2011-03-11,1141.003
2011-03-14,1131.576
2011-03-15,1080.477
2011-03-16,1092.466
2011-03-17,1084.227
2011-03-18,1123.96
2011-03-21,1137.649
2011-03-22,1150.176
2011-03-23,1149.515
2011-03-24,1179.02
2011-03-25,1199.754
2011-03-28,1191.328
2011-03-29,1192.964
2011-03-30,1218.335
2011-03-31,1228.511
2011-04-01,1238.568
2011-04-04,1253.55
2011-04-05,1255.615
2011-04-06,1265.252
2011-04-07,1268.169
2011-04-08,1291.976
2011-04-11,1292.401
2011-04-12,1251.639
2011-04-13,1259.25
2011-04-14,1253.268
2011-04-15,1245.812
2011-04-18,1235.471
2011-04-19,1214.777
2011-04-20,1253.168
2011-04-21,1275.659
2011-04-22,1275.659
2011-04-25,1270.969
2011-04-26,1278.212
2011-04-27,1262.719
2011-04-28,1273.672
2011-04-29,1252.743
2011-05-02,1257.604
2011-05-03,1234.888
2011-05-04,1219.222
2011-05-05,1212.247
2011-05-06,1222.496
2011-05-09,1221.721
2011-05-10,1226.916
2011-05-11,1243.527
2011-05-12,1201.248
2011-05-13,1201.864
2011-05-16,1184.695
2011-05-17,1185.985
2011-05-18,1196.171
2011-05-19,1218.457
2011-05-20,1213.722
2011-05-23,1174.546
2011-05-24,1179.507
2011-05-25,1159.911
2011-05-26,1191.126
2011-05-27,1208.035
2011-05-30,1207.423
2011-05-31,1218.498
2011-06-01,1225.116
2011-06-02,1188.038
2011-06-03,1189.888
2011-06-06,1187.426
2011-06-07,1177.405
2011-06-08,1157.277
2011-06-09,1161.369
2011-06-10,1161.103
2011-06-13,1162.918
2011-06-14,1174.389
2011-06-15,1172.508
2011-06-16,1128.542
2011-06-17,1140.186
2011-06-20,1119.961
2011-06-21,1134.794
2011-06-22,1152.053
2011-06-23,1128.105
2011-06-24,1127.338
2011-06-27,1093.002
2011-06-28,1096.724
2011-06-29,1127.399
2011-06-30,1162.924
2011-07-01,1163.265
2011-07-04,1177.305
2011-07-05,1164.979
2011-07-06,1170.739
2011-07-07,1178.83
2011-07-08,1198.15
2011-07-11,1168.663
2011-07-12,1145.07
2011-07-13,1176.688
2011-07-14,1173.768
2011-07-15,1159.329
2011-07-18,1156.052
2011-07-19,1168.445
2011-07-20,1196.693
2011-07-21,1211.894
2011-07-22,1235.168
2011-07-25,1215.848
2011-07-26,1245.164
2011-07-27,1248.436
2011-07-28,1223.733
2011-07-29,1207.049
2011-08-01,1230.897
2011-08-02,1197.289
2011-08-03,1152.911
2011-08-04,1122.351
2011-08-05,1047.895
2011-08-08,999.049
2011-08-09,988.652
2011-08-10,1025.372
2011-08-11,1023.512
2011-08-12,1042.836
2011-08-15,1090.804
2011-08-16,1086.039
2011-08-17,1109.205
2011-08-18,1069.319
2011-08-19,1029.296
2011-08-22,1024.36
2011-08-23,1058.069
2011-08-24,1059.511
2011-08-25,1070.562
2011-08-26,1073.053
2011-08-29,1106.489
2011-08-30,1117.457
2011-08-31,1129.129
2011-09-01,1134.56
2011-09-02,1110.821
2011-09-05,1078.078
2011-09-06,1053.84
2011-09-07,1089.204
2011-09-08,1099.213
2011-09-09,1085.381
2011-09-12,1020.554
2011-09-13,1028.726
2011-09-14,987.578
2011-09-15,1014.958
2011-09-16,1043.974
2011-09-19,1007.252
2011-09-20,1006.328
2011-09-21,998.787
2011-09-22,924.012
2011-09-23,903.341
2011-09-26,864.746
2011-09-27,928.59
2011-09-28,926.702
2011-09-29,911.512
2011-09-30,906.302
2011-10-03,865.357
2011-10-04,846.404
2011-10-05,873.25
2011-10-06,920.577
2011-10-07,962.803
2011-10-10,987.978
2011-10-11,993.339
2011-10-12,1008.155
2011-10-13,1019.653
2011-10-14,1025.465
2011-10-17,1038.565
2011-10-18,1002.032
2011-10-19,1017.353
2011-10-20,992.636
2011-10-21,1006.679
2011-10-24,1051.92
2011-10-25,1045.146
2011-10-26,1034.038
2011-10-27,1098.4
2011-10-28,1106.131
2011-10-31,1076.996
2011-11-01,1027.742
2011-11-02,1021.067
2011-11-03,1015.522
2011-11-04,1045.193
2011-11-07,1048.056
2011-11-08,1054.945
2011-11-09,1050.885
2011-11-10,1018.548
2011-11-11,1049.808
2011-11-14,1052.846
2011-11-15,1043.881
2011-11-16,1029.271
2011-11-17,1024.787
2011-11-18,1000.738
2011-11-21,969.169
2011-11-22,961.254
2011-11-23,929.323
2011-11-24,923.932
2011-11-25,918.317
2011-11-28,951.324
2011-11-29,966.075
2011-11-30,998.188
2011-12-01,1019.801
2011-12-02,1038.228
2011-12-05,1049.499
2011-12-06,1021.087
2011-12-07,1033.626
2011-12-08,1031.278
2011-12-09,1015.158
2011-12-12,1018.805
2011-12-13,999.972
2011-12-14,981.041
2011-12-15,965.058
2011-12-16,975.15
2011-12-19,939.384
2011-12-20,961.132
2011-12-21,981.55
2011-12-22,967.699
2011-12-23,986.269
2011-12-26,986.269
2011-12-27,986.755
2011-12-28,969.957
2011-12-29,960.497
2011-12-30,973.608
2012-01-02,973.608
2012-01-03,1001.215
2012-01-04,1013.763
2012-01-05,991.06
2012-01-06,983.059
2012-01-09,979.323
2012-01-10,1002.489
2012-01-11,1012.008
2012-01-12,1016.159
2012-01-13,1020.206
2012-01-16,1011.666
2012-01-17,1040.069
2012-01-18,1044.001
2012-01-19,1051.921
2012-01-20,1069.461
2012-01-23,1079.146
2012-01-24,1065.176
2012-01-25,1066.481
2012-01-26,1083.991
2012-01-27,1091.132
2012-01-30,1082.862
2012-01-31,1084.23
2012-02-01,1087.623
2012-02-02,1105.799
2012-02-03,1107.102
2012-02-06,1117.489
2012-02-07,1121.15
2012-02-08,1129.635
2012-02-09,1130.524
2012-02-10,1110.122
2012-02-13,1121.824
2012-02-14,1099.89
2012-02-15,1101.769
2012-02-16,1084.289
2012-02-17,1090.261
2012-02-20,1115.575
2012-02-21,1122.639
2012-02-22,1118.321
2012-02-23,1123.616
2012-02-24,1133.934
2012-02-27,1129.251
2012-02-28,1135.118
2012-02-29,1150.426
2012-03-01,1132.805
2012-03-02,1133.977
2012-03-05,1124.555
2012-03-06,1092.503
2012-03-07,1072.504
2012-03-08,1088.588
2012-03-09,1105.037
2012-03-12,1093.366
2012-03-13,1110.82
2012-03-14,1118.884
2012-03-15,1121.894
2012-03-16,1123.075
2012-03-19,1132.116
2012-03-20,1110.734
2012-03-21,1102.907
2012-03-22,1095.34
2012-03-23,1096.818
2012-03-26,1103.79
2012-03-27,1111.082
2012-03-28,1105.724
2012-03-29,1093.07
2012-03-30,1103.131
2012-04-02,1109.928
2012-04-03,1107.363
2012-04-04,1086.228
2012-04-05,1084.798
2012-04-06,1084.798
2012-04-09,1085.114
2012-04-10,1072.072
2012-04-11,1062.885
2012-04-12,1084.901
2012-04-13,1094.899
2012-04-16,1084.039
2012-04-17,1081.364
2012-04-18,1096.811
2012-04-19,1097.332
2012-04-20,1101.993
2012-04-23,1085.309
2012-04-24,1080.23
2012-04-25,1082.85
2012-04-26,1090.787
2012-04-27,1097.238
2012-04-30,1102.148
2012-05-01,1094.235
2012-05-02,1089.257
2012-05-03,1073.61
2012-05-04,1052.878
2012-05-07,1019.577
2012-05-08,1011.959
2012-05-09,979.593
2012-05-10,1000.076
2012-05-11,992.347
2012-05-14,983.421
2012-05-15,968.091
2012-05-16,936.983
2012-05-17,941.477
2012-05-18,913.106
2012-05-21,914.403
2012-05-22,938.32
2012-05-23,902.327
2012-05-24,902.14
2012-05-25,899.287
2012-05-28,919.995
2012-05-29,937.764
2012-05-30,918.025
2012-05-31,920.767
2012-06-01,901.275
2012-06-04,884.418
2012-06-05,907.841
2012-06-06,923.444
2012-06-07,937.45
2012-06-08,918.701
2012-06-11,923.817
2012-06-12,923.903
2012-06-13,929.598
2012-06-14,919.719
2012-06-15,932.26
2012-06-18,952.128
2012-06-19,955.42
2012-06-20,952.697
2012-06-21,930.513
2012-06-22,911.995
2012-06-25,901.814
2012-06-26,900.537
2012-06-27,910.157
2012-06-28,906.99
2012-06-29,937.35
2012-07-02,943.527
2012-07-03,941.871
2012-07-04,957.112
2012-07-05,954.904
2012-07-06,946.289
2012-07-09,923.352
2012-07-10,922.397
2012-07-11,918.048
2012-07-12,898.995
2012-07-13,910.6
2012-07-16,921.255
2012-07-17,928.531
2012-07-18,931.711
2012-07-19,954.682
2012-07-20,952.823
2012-07-23,919.483
2012-07-24,916.991
2012-07-25,911.114
2012-07-26,925.973
2012-07-27,944.342
2012-07-30,955.866
2012-07-31,960.504
2012-08-01,954.143
2012-08-02,951.26
2012-08-03,943.854
2012-08-06,961.094
2012-08-07,960.71
2012-08-08,965.898
2012-08-09,974.791
2012-08-10,970.39
2012-08-13,972.765
2012-08-14,972.125
2012-08-15,973.493
2012-08-16,985.107
2012-08-17,989.761
2012-08-20,997.948
2012-08-21,1005.224
2012-08-22,994.295
2012-08-23,1002.582
2012-08-24,984.701
2012-08-27,988.769
2012-08-28,990.271
2012-08-29,984.887
2012-08-30,965.146
2012-08-31,962.964
2012-09-03,958.11
2012-09-04,951.076
2012-09-05,935.602
2012-09-06,964.058
2012-09-07,981.368
2012-09-10,986.673
2012-09-11,989.836
2012-09-12,1001.394
2012-09-13,996.898
2012-09-14,1028.581
2012-09-17,1019.91
2012-09-18,1008.553
2012-09-19,1018.667
2012-09-20,1005.63
2012-09-21,1015.968
2012-09-24,1004.238
2012-09-25,1001.111
2012-09-26,987.594
2012-09-27,1000.532
2012-09-28,1000.991
2012-10-01,998.571
2012-10-02,1001.986
2012-10-03,995.995
2012-10-04,1001.658
2012-10-05,1013.78
2012-10-08,1008.601
2012-10-09,1013.113
2012-10-10,1014.81
2012-10-11,1009.876
2012-10-12,1007.539
2012-10-15,1001.473
2012-10-16,1006.275
2012-10-17,1030.833
2012-10-18,1036.027
2012-10-19,1043.23
2012-10-22,1038.926
2012-10-23,1026.24
2012-10-24,1020.545
2012-10-25,1021.435
2012-10-26,1011.791
2012-10-29,1009.498
2012-10-30,1011.603
2012-10-31,1022.3
2012-11-01,1011.859
2012-11-02,1012.702
2012-11-05,1009.428
2012-11-06,1014.733
2012-11-07,1018.849
2012-11-08,1013.122
2012-11-09,1008.501
2012-11-12,1007.556
2012-11-13,993.584
2012-11-14,983.979
2012-11-15,968.099
2012-11-16,966.608
2012-11-19,982.095
2012-11-20,987.775
2012-11-21,980.691
2012-11-22,998.007
2012-11-23,1000.048
2012-11-26,1006.486
2012-11-27,1015.315
2012-11-28,1007.498
2012-11-29,1010.478
2012-11-30,1015.927
2012-12-03,1016.757
2012-12-04,1013.277
2012-12-05,1011.946
2012-12-06,1011.647
2012-12-07,1016.596
2012-12-10,1017.013
2012-12-11,1024.128
2012-12-12,1035.2
2012-12-13,1037.602
2012-12-14,1035.591
2012-12-17,1032.943
2012-12-18,1040.663
2012-12-19,1043.869
2012-12-20,1042.597
2012-12-21,1032.732
2012-12-24,1028.637
2012-12-25,1028.637
2012-12-26,1026.853
2012-12-27,1034.864
2012-12-28,1042.77
2012-12-31,1036.292
2013-01-01,1036.292
2013-01-02,1065.535
2013-01-03,1082.789
2013-01-04,1065.99
2013-01-07,1067.667
2013-01-08,1061.619
2013-01-09,1068.296
2013-01-10,1074.522
2013-01-11,1071.555
2013-01-14,1073.416
2013-01-15,1070.995
2013-01-16,1079.244
2013-01-17,1078.612
2013-01-18,1080.303
2013-01-21,1080.714
2013-01-22,1083.022
2013-01-23,1083.484
2013-01-24,1077.369
2013-01-25,1078.786
2013-01-28,1075.582
2013-01-29,1086.116
2013-01-30,1087.014
2013-01-31,1085.745
2013-02-01,1087.906
2013-02-04,1087.839
2013-02-05,1072.294
2013-02-06,1070.079
2013-02-07,1069.004
2013-02-08,1076.405
2013-02-11,1070.447
2013-02-12,1077.333
2013-02-13,1085.957
2013-02-14,1093.882
2013-02-15,1084.204
2013-02-18,1085.881
2013-02-19,1089.067
2013-02-20,1080.091
2013-02-21,1056.36
2013-02-22,1077.336
2013-02-25,1080.354
2013-02-26,1061.792
2013-02-27,1066.903
2013-02-28,1086.954
2013-03-01,1073.45
2013-03-04,1055.941
2013-03-05,1072.816
2013-03-06,1087.228
2013-03-07,1084.98
2013-03-08,1086.315
2013-03-11,1095.405
2013-03-12,1091.173
2013-03-13,1086.646
2013-03-14,1087.545
2013-03-15,1109.139
2013-03-18,1088.933
2013-03-19,1082.172
2013-03-20,1079.987
2013-03-21,1084.087
2013-03-22,1082.315
2013-03-25,1085.197
2013-03-26,1081.058
2013-03-27,1085.965
2013-03-28,1081.787
2013-03-29,1081.787
2013-04-01,1080.646
2013-04-02,1082.103
2013-04-03,1073.79
2013-04-04,1047.024
2013-04-05,1048.676
2013-04-08,1053.099
2013-04-09,1073.744
2013-04-10,1080.022
2013-04-11,1083.348
2013-04-12,1075.749
2013-04-15,1041.736
2013-04-16,1023.322
2013-04-17,1022.022
2013-04-18,994.611
2013-04-19,1009.713
2013-04-22,1016.702
2013-04-23,1023.946
2013-04-24,1038.002
2013-04-25,1043.567
2013-04-26,1046.667
2013-04-29,1053.343
2013-04-30,1056.367
2013-05-01,1041.023
2013-05-02,1023.585
2013-05-03,1034.114
2013-05-06,1037.965
2013-05-07,1037.559
2013-05-08,1057.019
2013-05-09,1061.398
2013-05-10,1050.785
2013-05-13,1046.951
2013-05-14,1045.682
2013-05-15,1032.314
2013-05-16,1019.939
2013-05-17,1005.908
2013-05-20,1013.264
2013-05-21,1005.492
2013-05-22,998.405
2013-05-23,983.445
2013-05-24,964.081
2013-05-27,950.934
2013-05-28,955.994
2013-05-29,967.456
2013-05-30,972.086
2013-05-31,966.359
2013-06-03,958.883
2013-06-04,957.401
2013-06-05,937.335
2013-06-06,922.382
2013-06-07,913.215
2013-06-10,909.315
2013-06-11,912.288
2013-06-12,916.999
2013-06-13,911.182
2013-06-14,927.117
2013-06-17,922.074
2013-06-18,907.261
2013-06-19,930.72
2013-06-20,880.887
2013-06-21,883.014
2013-06-24,874.183
2013-06-25,865.835
2013-06-26,887.049
2013-06-27,897.37
2013-06-28,876.921
2013-07-01,871.173
2013-07-02,889.858
2013-07-03,870.975
2013-07-04,892.851
2013-07-05,886.719
2013-07-08,887.117
2013-07-09,899.218
2013-07-10,907.298
2013-07-11,917.595
2013-07-12,911.01
2013-07-15,912.298
2013-07-16,922.069
2013-07-17,920.179
2013-07-18,916.169
2013-07-19,920.02
2013-07-22,928.923
2013-07-23,931.561
2013-07-24,926.69
2013-07-25,915.433
2013-07-26,919.368
2013-07-29,913.917
2013-07-30,894.573
2013-07-31,892.544
2013-08-01,893.546
2013-08-02,897.181
2013-08-05,894.983
2013-08-06,900.961
2013-08-07,883.258
2013-08-08,903.57
2013-08-09,908.597
2013-08-12,918.359
2013-08-13,924.816
2013-08-14,930.048
2013-08-15,920.544
2013-08-16,928.753
2013-08-19,928.748
2013-08-20,916.994
2013-08-21,917.458
2013-08-22,915.049
2013-08-23,929.36
2013-08-26,930.763
2013-08-27,920.221
2013-08-28,907.424
2013-08-29,903.048
2013-08-30,913.138
2013-09-02,935.833
2013-09-03,943.093
2013-09-04,951.132
2013-09-05,947.419
2013-09-06,954.29
2013-09-09,965.077
2013-09-10,975.793
2013-09-11,985.61
2013-09-12,986.692
2013-09-13,973.98
2013-09-16,991.137
2013-09-17,989.728
2013-09-18,985.457
2013-09-19,1015.532
2013-09-20,1000.113
2013-09-23,999.318
2013-09-24,992.818
2013-09-25,1000.26
2013-09-26,1001.893
2013-09-27,1001.832
2013-09-30,994.536
2013-10-01,994.698
2013-10-02,992.097
2013-10-03,996.589
2013-10-04,997.402
2013-10-07,985.355
2013-10-08,985.049
2013-10-09,980.795
2013-10-10,981.491
2013-10-11,997.037
2013-10-14,989.679
2013-10-15,1003.503
2013-10-16,999.999
2013-10-17,1012.518
2013-10-18,1024.592
2013-10-21,1033.798
2013-10-22,1041.776
2013-10-23,1030.718
2013-10-24,1028.515
2013-10-25,1026.742
2013-10-28,1026.037
2013-10-29,1007.462
2013-10-30,1012.328
2013-10-31,1015.88
2013-11-01,1003.038
2013-11-04,1000.368
2013-11-05,1010.425
2013-11-06,1005.906
2013-11-07,1004.187
2013-11-08,989.974
2013-11-11,987.982
2013-11-12,984.765
2013-11-13,967.567
2013-11-14,981.106
2013-11-15,994.94
2013-11-18,992.77
2013-11-19,988.59
2013-11-20,969.764
2013-11-21,950.746
2013-11-22,951.937
2013-11-25,957.774
2013-11-26,952.834
2013-11-27,940.628
2013-11-28,943.992
2013-11-29,943.448
2013-12-02,935.304
2013-12-03,932.25
2013-12-04,921.74
2013-12-05,914.197
2013-12-06,917.301
2013-12-09,912.9
2013-12-10,915.738
2013-12-11,900.721
2013-12-12,882.607
2013-12-13,893.762
2013-12-16,896.31
2013-12-17,890.386
2013-12-18,883.916
2013-12-19,900.001
2013-12-20,915.564
2013-12-23,925.925
2013-12-24,935.449
2013-12-25,935.449
2013-12-26,930.942
2013-12-27,926.961
2013-12-30,937.081
2013-12-31,941.658
2014-01-01,941.658
2014-01-02,942.466
2014-01-03,944.425
2014-01-06,935.702
2014-01-07,932.5
2014-01-08,936.128
2014-01-09,935.522
2014-01-10,944.757
2014-01-13,952.456
2014-01-14,930.371
2014-01-15,933.394
2014-01-16,935.023
2014-01-17,925.645
2014-01-20,923.837
2014-01-21,933.844
2014-01-22,937.732
2014-01-23,918.561
2014-01-24,908.145
2014-01-27,910.957
2014-01-28,902.689
2014-01-29,910.669
2014-01-30,898.376
2014-01-31,897.019
2014-02-03,906.145
2014-02-04,897.774
2014-02-05,893.065
2014-02-06,906.414
2014-02-07,919.404
2014-02-10,925.566
2014-02-11,939.014
2014-02-12,951.536
2014-02-13,947.47
2014-02-14,963.677
2014-02-17,973.467
2014-02-18,971.743
2014-02-19,976.639
2014-02-20,975.308
2014-02-21,980.43
2014-02-24,989.859
2014-02-25,992.314
2014-02-26,990.283
2014-02-27,981.05
2014-02-28,983.695
2014-03-03,983.176
2014-03-04,985.921
2014-03-05,1003.373
2014-03-06,1016.224
2014-03-07,1024.659
2014-03-10,1012.985
2014-03-11,1005.873
2014-03-12,991.87
2014-03-13,1012.171
2014-03-14,991.696
2014-03-17,997.651
2014-03-18,1006.45
2014-03-19,1008.634
2014-03-20,986.417
2014-03-21,1000.265
2014-03-24,1001.511
2014-03-25,998.966
2014-03-26,1014.12
2014-03-27,1009.825
2014-03-28,1010.658
2014-03-31,1019.485
2014-04-01,1013.977
2014-04-02,1017.46
2014-04-03,1015.866
2014-04-04,1026.353
2014-04-07,1015.508
2014-04-08,1015.987
2014-04-09,1030.648
2014-04-10,1045.847
2014-04-11,1030.395
2014-04-14,1014.844
2014-04-15,1011.436
2014-04-16,1022.14
2014-04-17,1025.995
2014-04-18,1025.995
2014-04-21,1026.214
2014-04-22,1030.881
2014-04-23,1029.931
2014-04-24,1030.42
2014-04-25,1031.977
2014-04-28,1024.526
2014-04-29,1012.967
2014-04-30,1017.862
2014-05-01,1009.569
2014-05-02,1012.984
2014-05-05,1014.005
2014-05-06,1028.001
2014-05-07,1015.794
2014-05-08,1026.348
2014-05-09,1022.302
2014-05-12,1024.599
2014-05-13,1035.661
2014-05-14,1037.989
2014-05-15,1036.647
2014-05-16,1031.974
2014-05-19,1015.691
2014-05-20,1011.281
2014-05-21,1004.4
2014-05-22,1021.952
2014-05-23,1021.471
2014-05-26,1028.337
2014-05-27,1029.547
2014-05-28,1034.31
2014-05-29,1039.834
2014-05-30,1038.849
2014-06-02,1040.268
2014-06-03,1026.012
2014-06-04,1021.862
2014-06-05,1026.91
2014-06-06,1031.485
2014-06-09,1032.48
2014-06-10,1033.985
2014-06-11,1032.014
2014-06-12,1032.644
2014-06-13,1023.106
2014-06-16,1025.173
2014-06-17,1022.837
2014-06-18,1023.626
2014-06-19,1046.06
2014-06-20,1034.289
2014-06-23,1045.688
2014-06-24,1039.458
2014-06-25,1037.347
2014-06-26,1050.495
2014-06-27,1045.073
2014-06-30,1037.621
2014-07-01,1047.81
2014-07-02,1056.884
2014-07-03,1056.143
2014-07-04,1058.773
2014-07-07,1058.062
2014-07-08,1063.324
2014-07-09,1046.561
2014-07-10,1049.913
2014-07-11,1050.903
2014-07-14,1055.625
2014-07-15,1051.153
2014-07-16,1053.615
2014-07-17,1058.582
2014-07-18,1059.705
2014-07-21,1063.857
2014-07-22,1069.565
2014-07-23,1081.891
2014-07-24,1079.781
2014-07-25,1075.679
2014-07-28,1075.738
2014-07-29,1076.278
2014-07-30,1077.253
2014-07-31,1073.152
2014-08-01,1060.572
2014-08-04,1057.588
2014-08-05,1053.921
2014-08-06,1057.001
2014-08-07,1050.954
2014-08-08,1038.449
2014-08-11,1041.014
2014-08-12,1058.868
2014-08-13,1054.811
2014-08-14,1064.045
2014-08-15,1061.678
2014-08-18,1068.636
2014-08-19,1078.928
2014-08-20,1079.237
2014-08-21,1079.269
2014-08-22,1082.29
2014-08-25,1084.178
2014-08-26,1085.02
2014-08-27,1094.524
2014-08-28,1093.224
2014-08-29,1098.723
2014-09-01,1097.364
2014-09-02,1095.899
2014-09-03,1108.717
2014-09-04,1108.085
2014-09-05,1103.119
2014-09-08,1091.335
2014-09-09,1088.28
2014-09-10,1071.538
2014-09-11,1060.521
2014-09-12,1049.587
2014-09-15,1039.171
2014-09-16,1030.16
2014-09-17,1030.444
2014-09-18,1025.604
2014-09-19,1026.581
2014-09-22,1007.631
2014-09-23,1013.155
2014-09-24,1008.187
2014-09-25,1005.01
2014-09-26,989.208
2014-09-29,976.455
2014-09-30,982.297
2014-10-01,984.106
2014-10-02,983.403
2014-10-03,970.493
2014-10-06,980.634
2014-10-07,985.493
2014-10-08,969.842
2014-10-09,985.411
2014-10-10,951.426
2014-10-13,944.687
2014-10-14,950.379
2014-10-15,963.202
2014-10-16,955.46
2014-10-17,959.255
2014-10-20,971.827
2014-10-21,978.445
2014-10-22,992.797
2014-10-23,986.007
2014-10-24,995.811
2014-10-27,1002.588
2014-10-28,1004.315
2014-10-29,1011.624
2014-10-30,1002.266
2014-10-31,1006.472
2014-11-03,996.092
2014-11-04,1004.294
2014-11-05,985.528
2014-11-06,984.551
2014-11-07,995.942
2014-11-10,998.195
2014-11-11,1003.115
2014-11-12,1007.162
2014-11-13,1007.693
2014-11-14,1007.237
2014-11-17,999.485
2014-11-18,1000.122
2014-11-19,985.595
2014-11-20,973.344
2014-11-21,977.747
2014-11-24,980.538
2014-11-25,966.453
2014-11-26,977.947
2014-11-27,975.886
2014-11-28,959.306
2014-12-01,930.399
2014-12-02,940.508
2014-12-03,948.08
2014-12-04,954.601
2014-12-05,946.392
2014-12-08,952.558
2014-12-09,939.23
2014-12-10,931.282
2014-12-11,919.027
2014-12-12,918.631
2014-12-15,908.65
2014-12-16,906.13
2014-12-17,904.364
2014-12-18,911.92
2014-12-19,934.042
2014-12-22,950.452
2014-12-23,936.133
2014-12-24,936.375
2014-12-25,936.375
2014-12-26,937.184
2014-12-29,960.242
2014-12-30,951.051
2014-12-31,950.48
2015-01-01,950.48
2015-01-02,951.628
2015-01-05,953.269
2015-01-06,941.888
2015-01-07,930.163
2015-01-08,943.411
2015-01-09,968.068
2015-01-12,956.416
2015-01-13,957.149
2015-01-14,949.112
2015-01-15,951.988
2015-01-16,935.675
2015-01-19,941.476
2015-01-20,936.094
2015-01-21,950.773
2015-01-22,946.034
2015-01-23,941.504
2015-01-26,938.779
2015-01-27,950.367
2015-01-28,952.921
2015-01-29,933.844
2015-01-30,936.925
2015-02-02,944.353
2015-02-03,938.303
2015-02-04,954.421
2015-02-05,965.512
2015-02-06,964.593
2015-02-09,970.608
2015-02-10,961.852
2015-02-11,955.655
2015-02-12,956.203
2015-02-13,979.889
2015-02-16,977.584
2015-02-17,977.602
2015-02-18,991.108
2015-02-19,987.768
2015-02-20,989.036
2015-02-23,990.276
2015-02-24,993.379
2015-02-25,1014.001
2015-02-26,1003.895
2015-02-27,1010.786
2015-03-02,1010.602
2015-03-03,1014.775
2015-03-04,1012.62
2015-03-05,1007.277
2015-03-06,1002.354
2015-03-09,984.44
2015-03-10,975.55
2015-03-11,969.3
2015-03-12,993.977
2015-03-13,983.274
2015-03-16,979.188
2015-03-17,971.432
2015-03-18,976.964
2015-03-19,986.804
2015-03-20,1009.437
2015-03-23,1020.183
