Date,KOKUSAI INDEX (WORLD ex JP) SMID GROWTH SMID (Small+Mid Cap)
2005-11-04,671.981
2005-11-07,672.44
2005-11-08,669.536
2005-11-09,670.361
2005-11-10,672.835
2005-11-11,674.847
2005-11-14,674.626
2005-11-15,671.859
2005-11-16,671.903
2005-11-17,680.774
2005-11-18,682.988
2005-11-21,688.904
2005-11-22,692.163
2005-11-23,695.424
2005-11-24,695.468
2005-11-25,695.928
2005-11-28,688.889
2005-11-29,690.216
2005-11-30,691.079
2005-12-01,700.395
2005-12-02,702.905
2005-12-05,702.233
2005-12-06,704.616
2005-12-07,701.749
2005-12-08,705.021
2005-12-09,707.628
2005-12-12,711.008
2005-12-13,711.186
2005-12-14,713.59
2005-12-15,709.974
2005-12-16,710.624
2005-12-19,705.244
2005-12-20,704.777
2005-12-21,707.591
2005-12-22,711.877
2005-12-23,713.421
2005-12-26,713.421
2005-12-27,708.357
2005-12-28,711.834
2005-12-29,711.18
2005-12-30,707.612
2006-01-02,708.498
2006-01-03,721.485
2006-01-04,730.624
2006-01-05,730.016
2006-01-06,738.339
2006-01-09,741.667
2006-01-10,741.968
2006-01-11,745.988
2006-01-12,743.507
2006-01-13,743.917
2006-01-16,746.134
2006-01-17,741.754
2006-01-18,738.783
2006-01-19,748.596
2006-01-20,741.266
2006-01-23,745.339
2006-01-24,749.805
2006-01-25,750.183
2006-01-26,757.19
2006-01-27,761.923
2006-01-30,762.293
2006-01-31,764.201
2006-02-01,766.502
2006-02-02,760.751
2006-02-03,756.527
2006-02-06,760.44
2006-02-07,750.974
2006-02-08,751.949
2006-02-09,752.921
2006-02-10,750.062
2006-02-13,745.639
2006-02-14,747.869
2006-02-15,751.228
2006-02-16,756.886
2006-02-17,758.861
2006-02-20,761.207
2006-02-21,759.94
2006-02-22,762.973
2006-02-23,763.095
2006-02-24,764.668
2006-02-27,766.783
2006-02-28,761.158
2006-03-01,770.514
2006-03-02,772.115
2006-03-03,771.589
2006-03-06,766.949
2006-03-07,755.44
2006-03-08,751.937
2006-03-09,752.445
2006-03-10,756.503
2006-03-13,761.486
2006-03-14,770.09
2006-03-15,775.416
2006-03-16,778.761
2006-03-17,780.572
2006-03-20,779.829
2006-03-21,773.966
2006-03-22,778.216
2006-03-23,778.228
2006-03-24,783.378
2006-03-27,783.234
2006-03-28,782.416
2006-03-29,787.571
2006-03-30,793.277
2006-03-31,791.537
2006-04-03,792.921
2006-04-04,798.18
2006-04-05,803.862
2006-04-06,806.321
2006-04-07,797.375
2006-04-10,796.814
2006-04-11,788.978
2006-04-12,788.771
2006-04-13,791.446
2006-04-14,791.446
2006-04-17,795.875
2006-04-18,806.894
2006-04-19,817.226
2006-04-20,815.437
2006-04-21,817.999
2006-04-24,816.186
2006-04-25,814.73
2006-04-26,816.722
2006-04-27,813.988
2006-04-28,815.93
2006-05-01,817.138
2006-05-02,823.293
2006-05-03,822.165
2006-05-04,829.733
2006-05-05,839.537
2006-05-08,841.34
2006-05-09,843.094
2006-05-10,842.261
2006-05-11,834.349
2006-05-12,819.793
2006-05-15,804.008
2006-05-16,801.666
2006-05-17,785.119
2006-05-18,775.652
2006-05-19,775.251
2006-05-22,758.957
2006-05-23,768.269
2006-05-24,758.929
2006-05-25,770.272
2006-05-26,780.586
2006-05-29,783.474
2006-05-30,770.947
2006-05-31,778.477
2006-06-01,786.328
2006-06-02,792.115
2006-06-05,777.895
2006-06-06,763.605
2006-06-07,757.193
2006-06-08,743.534
2006-06-09,746.612
2006-06-12,730.89
2006-06-13,713.449
2006-06-14,719.267
2006-06-15,744.48
2006-06-16,741.734
2006-06-19,733.373
2006-06-20,731.955
2006-06-21,742.982
2006-06-22,741.622
2006-06-23,744.549
2006-06-26,748.207
2006-06-27,742.252
2006-06-28,741.253
2006-06-29,760.468
2006-06-30,773.554
2006-07-03,779.048
2006-07-04,780.804
2006-07-05,768.826
2006-07-06,771.748
2006-07-07,766.151
2006-07-10,761.983
2006-07-11,762.92
2006-07-12,757.18
2006-07-13,744.031
2006-07-14,735.715
2006-07-17,726.014
2006-07-18,723.763
2006-07-19,741.984
2006-07-20,733.711
2006-07-21,723.041
2006-07-24,735.858
2006-07-25,743.712
2006-07-26,743.294
2006-07-27,744.41
2006-07-28,752.638
2006-07-31,755.212
2006-08-01,749.646
2006-08-02,758.341
2006-08-03,759.011
2006-08-04,760.317
2006-08-07,755.663
2006-08-08,751.983
2006-08-09,750.183
2006-08-10,748.026
2006-08-11,744.79
2006-08-14,745.459
2006-08-15,757.424
2006-08-16,769.628
2006-08-17,771.252
2006-08-18,770.546
2006-08-21,769.626
2006-08-22,769.105
2006-08-23,764.179
2006-08-24,762.792
2006-08-25,762.669
2006-08-28,767.081
2006-08-29,770.105
2006-08-30,774.964
2006-08-31,776.226
2006-09-01,781.432
2006-09-04,784.505
2006-09-05,785.149
2006-09-06,773.588
2006-09-07,766.263
2006-09-08,766.411
2006-09-11,761.671
2006-09-12,772.134
2006-09-13,777.96
2006-09-14,777.906
2006-09-15,777.312
2006-09-18,780.482
2006-09-19,776.956
2006-09-20,780.627
2006-09-21,779.193
2006-09-22,773.923
2006-09-25,776.855
2006-09-26,782.53
2006-09-27,787.093
2006-09-28,787.69
2006-09-29,785.834
2006-10-02,783.825
2006-10-03,778.226
2006-10-04,785.881
2006-10-05,795.065
2006-10-06,790.554
2006-10-09,793.676
2006-10-10,796.675
2006-10-11,794.279
2006-10-12,803.266
2006-10-13,806.693
2006-10-16,813.592
2006-10-17,806.633
2006-10-18,807.321
2006-10-19,812.059
2006-10-20,810.551
2006-10-23,811.756
2006-10-24,813.946
2006-10-25,819.05
2006-10-26,825.868
2006-10-27,821.175
2006-10-30,820.874
2006-10-31,822.595
2006-11-01,816.904
2006-11-02,815.876
2006-11-03,816.812
2006-11-06,826.075
2006-11-07,832.044
2006-11-08,832.823
2006-11-09,830.956
2006-11-10,835.374
2006-11-13,836.377
2006-11-14,840.688
2006-11-15,845.95
2006-11-16,845.758
2006-11-17,843.982
2006-11-20,844.849
2006-11-21,850.101
2006-11-22,856.698
2006-11-23,857.039
2006-11-24,857.887
2006-11-27,844.461
2006-11-28,843.398
2006-11-29,855.366
2006-11-30,859.713
2006-12-01,859.519
2006-12-04,867.507
2006-12-05,870.62
2006-12-06,871.841
2006-12-07,871.161
2006-12-08,872.424
2006-12-11,871.427
2006-12-12,868.955
2006-12-13,871.249
2006-12-14,876.104
2006-12-15,874.278
2006-12-18,869.082
2006-12-19,870.226
2006-12-20,873.135
2006-12-21,869.189
2006-12-22,866.178
2006-12-25,866.179
2006-12-26,867.007
2006-12-27,874.426
2006-12-28,874.531
2006-12-29,872.782
2007-01-01,872.782
2007-01-02,878.818
2007-01-03,873.611
2007-01-04,868.303
2007-01-05,860.771
2007-01-08,863.823
2007-01-09,865.504
2007-01-10,864.308
2007-01-11,872.518
2007-01-12,879.819
2007-01-15,883.51
2007-01-16,881.204
2007-01-17,881.699
2007-01-18,876.397
2007-01-19,881.157
2007-01-22,879.323
2007-01-23,885.604
2007-01-24,891.697
2007-01-25,884.755
2007-01-26,881.829
2007-01-29,883.273
2007-01-30,887.801
2007-01-31,891.739
2007-02-01,901.003
2007-02-02,903.484
2007-02-05,903.266
2007-02-06,906.826
2007-02-07,912.588
2007-02-08,911.508
2007-02-09,907.261
2007-02-12,901.595
2007-02-13,907.619
2007-02-14,918.756
2007-02-15,922.608
2007-02-16,922.323
2007-02-19,924.402
2007-02-20,927.044
2007-02-21,927.408
2007-02-22,929.958
2007-02-23,931.383
2007-02-26,931.182
2007-02-27,900.121
2007-02-28,896.082
2007-03-01,889.229
2007-03-02,879.645
2007-03-05,861.898
2007-03-06,876.583
2007-03-07,881.551
2007-03-08,891.196
2007-03-09,893.289
2007-03-12,897.663
2007-03-13,883.685
2007-03-14,877.707
2007-03-15,888.824
2007-03-16,889.506
2007-03-19,899.979
2007-03-20,905.748
2007-03-21,917.492
2007-03-22,924.451
2007-03-23,925.691
2007-03-26,925.578
2007-03-27,921.663
2007-03-28,916.977
2007-03-29,920.441
2007-03-30,921.477
2007-04-02,927.468
2007-04-03,936.033
2007-04-04,938.866
2007-04-05,942.769
2007-04-06,942.769
2007-04-09,941.135
2007-04-10,947.439
2007-04-11,943.265
2007-04-12,948.243
2007-04-13,952.442
2007-04-16,962.598
2007-04-17,961.819
2007-04-18,959.714
2007-04-19,955.044
2007-04-20,963.828
2007-04-23,965.57
2007-04-24,962.808
2007-04-25,971.245
2007-04-26,971.565
2007-04-27,970.952
2007-04-30,964.025
2007-05-01,962.744
2007-05-02,972.972
2007-05-03,973.463
2007-05-04,980.335
2007-05-07,982.242
2007-05-08,976.752
2007-05-09,981.56
2007-05-10,970.51
2007-05-11,977.089
2007-05-14,974.586
2007-05-15,973.642
2007-05-16,975.601
2007-05-17,974.689
2007-05-18,982.253
2007-05-21,986.694
2007-05-22,988.964
2007-05-23,992.211
2007-05-24,978.944
2007-05-25,982.94
2007-05-28,983.85
2007-05-29,987.514
2007-05-30,990.365
2007-05-31,1000.0
2007-06-01,1005.222
2007-06-04,1009.239
2007-06-05,1005.716
2007-06-06,991.37
2007-06-07,973.38
2007-06-08,976.443
2007-06-11,980.719
2007-06-12,972.449
2007-06-13,980.534
2007-06-14,990.79
2007-06-15,1001.826
2007-06-18,1001.787
2007-06-19,1001.765
2007-06-20,997.338
2007-06-21,997.811
2007-06-22,992.844
2007-06-25,986.21
2007-06-26,981.294
2007-06-27,985.344
2007-06-28,991.735
2007-06-29,994.295
2007-07-02,1005.674
2007-07-03,1011.098
2007-07-04,1014.149
2007-07-05,1014.984
2007-07-06,1021.987
2007-07-09,1024.994
2007-07-10,1016.361
2007-07-11,1019.362
2007-07-12,1033.948
2007-07-13,1038.014
2007-07-16,1034.013
2007-07-17,1032.704
2007-07-18,1030.008
2007-07-19,1038.344
2007-07-20,1030.082
2007-07-23,1030.118
2007-07-24,1011.352
2007-07-25,1002.303
2007-07-26,977.207
2007-07-27,961.65
2007-07-30,969.239
2007-07-31,971.177
2007-08-01,964.19
2007-08-02,970.979
2007-08-03,954.254
2007-08-06,954.214
2007-08-07,961.122
2007-08-08,980.903
2007-08-09,960.159
2007-08-10,947.534
2007-08-13,952.332
2007-08-14,935.349
2007-08-15,915.287
2007-08-16,892.379
2007-08-17,910.424
2007-08-20,919.025
2007-08-21,920.961
2007-08-22,940.345
2007-08-23,941.782
2007-08-24,952.159
2007-08-27,949.388
2007-08-28,928.641
2007-08-29,942.939
2007-08-30,945.604
2007-08-31,960.429
2007-09-03,962.207
2007-09-04,971.783
2007-09-05,962.505
2007-09-06,967.784
2007-09-07,951.73
2007-09-10,943.232
2007-09-11,959.01
2007-09-12,960.388
2007-09-13,962.996
2007-09-14,959.775
2007-09-17,949.303
2007-09-18,970.241
2007-09-19,986.851
2007-09-20,985.754
2007-09-21,991.401
2007-09-24,989.34
2007-09-25,985.487
2007-09-26,992.282
2007-09-27,1001.367
2007-09-28,1002.186
2007-10-01,1014.958
2007-10-02,1017.631
2007-10-03,1015.503
2007-10-04,1016.406
2007-10-05,1030.727
2007-10-08,1027.796
2007-10-09,1035.007
2007-10-10,1039.894
2007-10-11,1038.001
2007-10-12,1040.618
2007-10-15,1035.699
2007-10-16,1024.826
2007-10-17,1032.564
2007-10-18,1033.734
2007-10-19,1012.784
2007-10-22,1005.972
2007-10-23,1022.509
2007-10-24,1017.266
2007-10-25,1021.541
2007-10-26,1031.618
2007-10-29,1040.169
2007-10-30,1032.636
2007-10-31,1048.405
2007-11-01,1029.287
2007-11-02,1030.064
2007-11-05,1020.583
2007-11-06,1034.155
2007-11-07,1019.201
2007-11-08,1015.012
2007-11-09,997.34
2007-11-12,974.819
2007-11-13,989.307
2007-11-14,993.272
2007-11-15,976.193
2007-11-16,972.825
2007-11-19,950.524
2007-11-20,955.248
2007-11-21,935.831
2007-11-22,937.371
2007-11-23,950.995
2007-11-26,945.599
2007-11-27,946.959
2007-11-28,971.708
2007-11-29,975.183
2007-11-30,980.114
2007-12-03,976.165
2007-12-04,967.525
2007-12-05,979.267
2007-12-06,989.651
2007-12-07,996.648
2007-12-10,1002.711
2007-12-11,986.681
2007-12-12,990.759
2007-12-13,978.666
2007-12-14,967.64
2007-12-17,944.883
2007-12-18,949.979
2007-12-19,951.138
2007-12-20,957.848
2007-12-21,974.324
2007-12-24,981.206
2007-12-25,981.206
2007-12-26,985.341
2007-12-27,978.077
2007-12-28,983.197
2007-12-31,979.466
2008-01-01,979.466
2008-01-02,970.778
2008-01-03,965.921
2008-01-04,941.169
2008-01-07,928.626
2008-01-08,920.349
2008-01-09,914.26
2008-01-10,914.207
2008-01-11,903.222
2008-01-14,915.427
2008-01-15,889.788
2008-01-16,873.068
2008-01-17,856.965
2008-01-18,852.692
2008-01-21,831.196
2008-01-22,834.451
2008-01-23,837.626
2008-01-24,863.587
2008-01-25,865.139
2008-01-28,872.515
2008-01-29,882.275
2008-01-30,876.493
2008-01-31,884.717
2008-02-01,906.774
2008-02-04,907.735
2008-02-05,875.506
2008-02-06,867.685
2008-02-07,863.535
2008-02-08,868.304
2008-02-11,871.387
2008-02-12,883.507
2008-02-13,895.528
2008-02-14,892.244
2008-02-15,886.041
2008-02-18,889.759
2008-02-19,896.052
2008-02-20,896.218
2008-02-21,895.038
2008-02-22,895.171
2008-02-25,911.224
2008-02-26,921.881
2008-02-27,925.376
2008-02-28,917.303
2008-02-29,897.202
2008-03-03,891.828
2008-03-04,884.95
2008-03-05,897.504
2008-03-06,883.891
2008-03-07,870.984
2008-03-10,850.139
2008-03-11,869.796
2008-03-12,875.172
2008-03-13,877.805
2008-03-14,866.297
2008-03-17,839.188
2008-03-18,866.63
2008-03-19,844.685
2008-03-20,844.216
2008-03-21,844.216
2008-03-24,859.653
2008-03-25,880.662
2008-03-26,882.554
2008-03-27,882.359
2008-03-28,876.05
2008-03-31,881.269
2008-04-01,899.824
2008-04-02,906.15
2008-04-03,907.647
2008-04-04,916.034
2008-04-07,918.517
2008-04-08,912.511
2008-04-09,905.756
2008-04-10,910.195
2008-04-11,895.788
2008-04-14,893.052
2008-04-15,896.773
2008-04-16,922.904
2008-04-17,918.636
2008-04-18,931.187
2008-04-21,934.481
2008-04-22,927.422
2008-04-23,929.939
2008-04-24,926.607
2008-04-25,937.031
2008-04-28,940.411
2008-04-29,930.711
2008-04-30,934.347
2008-05-01,937.719
2008-05-02,945.379
2008-05-05,948.15
2008-05-06,956.561
2008-05-07,948.751
2008-05-08,955.921
2008-05-09,952.139
2008-05-12,960.959
2008-05-13,964.96
2008-05-14,966.186
2008-05-15,977.192
2008-05-16,985.29
2008-05-19,987.391
2008-05-20,980.242
2008-05-21,972.322
2008-05-22,972.599
2008-05-23,962.235
2008-05-26,960.493
2008-05-27,961.161
2008-05-28,969.252
2008-05-29,968.48
2008-05-30,976.474
2008-06-02,969.683
2008-06-03,968.512
2008-06-04,967.394
2008-06-05,981.065
2008-06-06,967.648
2008-06-09,963.624
2008-06-10,947.941
2008-06-11,936.119
2008-06-12,934.165
2008-06-13,944.847
2008-06-16,953.617
2008-06-17,957.817
2008-06-18,949.002
2008-06-19,949.451
2008-06-20,937.483
2008-06-23,934.962
2008-06-24,924.805
2008-06-25,930.514
2008-06-26,913.817
2008-06-27,914.629
2008-06-30,912.739
2008-07-01,904.939
2008-07-02,883.739
2008-07-03,872.394
2008-07-04,870.303
2008-07-07,867.752
2008-07-08,867.97
2008-07-09,865.627
2008-07-10,866.176
2008-07-11,860.961
2008-07-14,861.359
2008-07-15,850.076
2008-07-16,859.64
2008-07-17,869.393
2008-07-18,869.55
2008-07-21,879.853
2008-07-22,879.414
2008-07-23,878.509
2008-07-24,856.746
2008-07-25,859.942
2008-07-28,852.209
2008-07-29,856.93
2008-07-30,870.406
2008-07-31,864.216
2008-08-01,856.003
2008-08-04,840.847
2008-08-05,848.494
2008-08-06,858.678
2008-08-07,851.034
2008-08-08,853.065
2008-08-11,859.095
2008-08-12,851.366
2008-08-13,849.773
2008-08-14,856.285
2008-08-15,852.978
2008-08-18,845.685
2008-08-19,835.457
2008-08-20,842.51
2008-08-21,847.116
2008-08-22,853.388
2008-08-25,842.317
2008-08-26,842.131
2008-08-27,849.92
2008-08-28,859.939
2008-08-29,856.654
2008-09-01,851.294
2008-09-02,841.806
2008-09-03,828.359
2008-09-04,803.892
2008-09-05,795.857
2008-09-08,803.336
2008-09-09,773.515
2008-09-10,776.88
2008-09-11,776.283
2008-09-12,792.784
2008-09-15,760.043
2008-09-16,757.347
2008-09-17,734.496
2008-09-18,754.278
2008-09-19,796.045
2008-09-22,781.002
2008-09-23,766.831
2008-09-24,759.839
2008-09-25,764.96
2008-09-26,751.85
2008-09-29,694.759
2008-09-30,709.043
2008-10-01,700.144
2008-10-02,662.136
2008-10-03,653.944
2008-10-06,609.106
2008-10-07,586.892
2008-10-08,571.668
2008-10-09,548.615
2008-10-10,527.785
2008-10-13,583.288
2008-10-14,584.074
2008-10-15,532.003
2008-10-16,533.982
2008-10-17,537.89
2008-10-20,559.244
2008-10-21,545.397
2008-10-22,508.419
2008-10-23,496.17
2008-10-24,473.855
2008-10-27,451.638
2008-10-28,478.294
2008-10-29,502.547
2008-10-30,522.793
2008-10-31,533.033
2008-11-03,537.73
2008-11-04,563.486
2008-11-05,542.797
2008-11-06,509.726
2008-11-07,518.859
2008-11-10,516.993
2008-11-11,495.599
2008-11-12,469.595
2008-11-13,489.371
2008-11-14,474.669
2008-11-17,464.195
2008-11-18,461.616
2008-11-19,435.253
2008-11-20,406.061
2008-11-21,420.129
2008-11-24,452.543
2008-11-25,460.178
2008-11-26,475.925
2008-11-27,480.205
2008-11-28,483.28
2008-12-01,442.854
2008-12-02,454.981
2008-12-03,461.032
2008-12-04,448.737
2008-12-05,454.141
2008-12-08,478.231
2008-12-09,474.717
2008-12-10,485.373
2008-12-11,476.296
2008-12-12,480.023
2008-12-15,477.563
2008-12-16,495.556
2008-12-17,504.897
2008-12-18,500.325
2008-12-19,495.824
2008-12-22,483.741
2008-12-23,481.726
2008-12-24,483.613
2008-12-25,483.613
2008-12-26,487.277
2008-12-29,488.587
2008-12-30,499.236
2008-12-31,505.562
2009-01-01,505.562
2009-01-02,522.102
2009-01-05,525.527
2009-01-06,532.971
2009-01-07,522.693
2009-01-08,524.826
2009-01-09,512.378
2009-01-12,497.103
2009-01-13,494.817
2009-01-14,477.145
2009-01-15,480.982
2009-01-16,489.421
2009-01-19,486.168
2009-01-20,461.787
2009-01-21,473.389
2009-01-22,467.965
2009-01-23,467.926
2009-01-26,477.266
2009-01-27,482.414
2009-01-28,498.274
2009-01-29,485.073
2009-01-30,476.891
2009-02-02,472.041
2009-02-03,480.49
2009-02-04,484.199
2009-02-05,491.221
2009-02-06,504.242
2009-02-09,507.931
2009-02-10,490.634
2009-02-11,488.389
2009-02-12,488.421
2009-02-13,491.064
2009-02-16,487.856
2009-02-17,468.298
2009-02-18,463.278
2009-02-19,461.536
2009-02-20,454.155
2009-02-23,442.245
2009-02-24,451.496
2009-02-25,447.429
2009-02-26,445.34
2009-02-27,441.002
2009-03-02,417.291
2009-03-03,414.121
2009-03-04,427.847
2009-03-05,413.182
2009-03-06,411.996
2009-03-09,406.289
2009-03-10,428.653
2009-03-11,430.133
2009-03-12,442.845
2009-03-13,448.1
2009-03-16,448.476
2009-03-17,457.067
2009-03-18,464.668
2009-03-19,473.015
2009-03-20,463.399
2009-03-23,486.175
2009-03-24,480.012
2009-03-25,484.131
2009-03-26,496.494
2009-03-27,483.894
2009-03-30,468.381
2009-03-31,477.037
2009-04-01,482.48
2009-04-02,505.845
2009-04-03,509.761
2009-04-06,505.134
2009-04-07,491.344
2009-04-08,497.442
2009-04-09,516.05
2009-04-10,516.05
2009-04-13,517.082
2009-04-14,514.986
2009-04-15,516.409
2009-04-16,526.931
2009-04-17,530.817
2009-04-20,507.711
2009-04-21,515.23
2009-04-22,521.148
2009-04-23,523.636
2009-04-24,536.971
2009-04-27,530.818
2009-04-28,527.437
2009-04-29,543.813
2009-04-30,547.366
2009-05-01,549.581
2009-05-04,568.781
2009-05-05,570.083
2009-05-06,573.076
2009-05-07,565.83
2009-05-08,577.27
2009-05-11,570.32
2009-05-12,567.971
2009-05-13,548.504
2009-05-14,553.098
2009-05-15,554.099
2009-05-18,567.565
2009-05-19,576.067
2009-05-20,579.505
2009-05-21,567.954
2009-05-22,570.537
2009-05-25,571.279
2009-05-26,583.164
2009-05-27,580.664
2009-05-28,582.188
2009-05-29,592.11
2009-06-01,612.228
2009-06-02,616.851
2009-06-03,604.915
2009-06-04,607.935
2009-06-05,605.496
2009-06-08,598.376
2009-06-09,607.477
2009-06-10,609.565
2009-06-11,615.646
2009-06-12,611.792
2009-06-15,594.208
2009-06-16,587.673
2009-06-17,581.996
2009-06-18,584.258
2009-06-19,589.0
2009-06-22,567.849
2009-06-23,567.74
2009-06-24,578.325
2009-06-25,585.635
2009-06-26,590.667
2009-06-29,593.827
2009-06-30,591.078
2009-07-01,597.519
2009-07-02,581.125
2009-07-03,580.258
2009-07-06,571.756
2009-07-07,564.453
2009-07-08,557.861
2009-07-09,562.732
2009-07-10,560.233
2009-07-13,568.055
2009-07-14,575.505
2009-07-15,594.004
2009-07-16,600.043
2009-07-17,600.802
2009-07-20,611.656
2009-07-21,615.046
2009-07-22,617.265
2009-07-23,631.263
2009-07-24,632.75
2009-07-27,634.228
2009-07-28,630.805
2009-07-29,626.893
2009-07-30,636.282
2009-07-31,639.906
2009-08-03,655.273
2009-08-04,656.956
2009-08-05,654.228
2009-08-06,650.379
2009-08-07,655.841
2009-08-10,653.906
2009-08-11,645.674
2009-08-12,653.708
2009-08-13,662.615
2009-08-14,655.29
2009-08-17,635.498
2009-08-18,644.128
2009-08-19,648.064
2009-08-20,656.052
2009-08-21,668.571
2009-08-24,670.674
2009-08-25,672.143
2009-08-26,668.06
2009-08-27,667.285
2009-08-28,673.167
2009-08-31,664.912
2009-09-01,652.704
2009-09-02,648.439
2009-09-03,656.256
2009-09-04,666.371
2009-09-07,672.805
2009-09-08,684.145
2009-09-09,691.949
2009-09-10,698.8
2009-09-11,701.391
2009-09-14,702.174
2009-09-15,706.577
2009-09-16,720.365
2009-09-17,721.353
2009-09-18,718.964
2009-09-21,715.025
2009-09-22,723.405
2009-09-23,718.974
2009-09-24,704.222
2009-09-25,700.213
2009-09-28,709.828
2009-09-29,709.994
2009-09-30,711.099
2009-10-01,692.801
2009-10-02,683.949
2009-10-05,694.652
2009-10-06,710.369
2009-10-07,710.179
2009-10-08,722.118
2009-10-09,725.333
2009-10-12,729.292
2009-10-13,727.156
2009-10-14,741.207
2009-10-15,743.683
2009-10-16,737.769
2009-10-19,746.537
2009-10-20,741.267
2009-10-21,737.653
2009-10-22,738.214
2009-10-23,730.547
2009-10-26,720.687
2009-10-27,711.597
2009-10-28,688.859
2009-10-29,704.564
2009-10-30,688.471
2009-11-02,690.441
2009-11-03,692.672
2009-11-04,700.853
2009-11-05,712.441
2009-11-06,714.203
2009-11-09,731.328
2009-11-10,728.662
2009-11-11,732.852
2009-11-12,724.931
2009-11-13,730.377
2009-11-16,745.202
2009-11-17,740.435
2009-11-18,739.622
2009-11-19,723.711
2009-11-20,719.404
2009-11-23,731.345
2009-11-24,727.804
2009-11-25,734.225
2009-11-26,724.272
2009-11-27,718.447
2009-11-30,716.687
2009-12-01,733.763
2009-12-02,738.503
2009-12-03,733.471
2009-12-04,736.611
2009-12-07,735.213
2009-12-08,725.42
2009-12-09,723.565
2009-12-10,727.451
2009-12-11,729.218
2009-12-14,738.795
2009-12-15,737.035
2009-12-16,743.402
2009-12-17,730.817
2009-12-18,732.393
2009-12-21,741.037
2009-12-22,744.867
2009-12-23,752.201
2009-12-24,755.323
2009-12-25,755.323
2009-12-28,756.722
2009-12-29,758.152
2009-12-30,755.704
2009-12-31,753.781
2010-01-01,753.781
2010-01-04,771.032
2010-01-05,774.963
2010-01-06,778.678
2010-01-07,779.927
2010-01-08,784.089
2010-01-11,789.147
2010-01-12,777.209
2010-01-13,782.342
2010-01-14,785.382
2010-01-15,775.22
2010-01-18,776.489
2010-01-19,780.846
2010-01-20,768.562
2010-01-21,755.741
2010-01-22,743.463
2010-01-25,744.549
2010-01-26,739.781
2010-01-27,738.277
2010-01-28,729.405
2010-01-29,722.366
2010-02-01,732.691
2010-02-02,743.756
2010-02-03,739.733
2010-02-04,713.112
2010-02-05,705.849
2010-02-08,702.974
2010-02-09,712.026
2010-02-10,712.773
2010-02-11,721.872
2010-02-12,722.784
2010-02-15,722.898
2010-02-16,735.482
2010-02-17,741.466
2010-02-18,744.699
2010-02-19,744.351
2010-02-22,746.646
2010-02-23,736.588
2010-02-24,740.6
2010-02-25,735.281
2010-02-26,741.706
2010-03-01,752.811
2010-03-02,760.574
2010-03-03,765.946
2010-03-04,765.689
2010-03-05,778.199
2010-03-08,779.101
2010-03-09,778.395
2010-03-10,786.265
2010-03-11,787.651
2010-03-12,792.024
2010-03-15,785.475
2010-03-16,795.072
2010-03-17,801.449
2010-03-18,795.472
2010-03-19,788.029
2010-03-22,793.025
2010-03-23,800.729
2010-03-24,793.229
2010-03-25,792.221
2010-03-26,793.007
2010-03-29,799.349
2010-03-30,798.288
2010-03-31,798.184
2010-04-01,808.351
2010-04-02,808.351
2010-04-05,816.869
2010-04-06,819.174
2010-04-07,815.915
2010-04-08,813.964
2010-04-09,823.921
2010-04-12,827.292
2010-04-13,825.249
2010-04-14,838.139
2010-04-15,839.817
2010-04-16,826.923
2010-04-19,819.618
2010-04-20,832.097
2010-04-21,832.185
2010-04-22,834.387
2010-04-23,844.057
2010-04-26,845.497
2010-04-27,824.656
2010-04-28,818.054
2010-04-29,831.926
2010-04-30,821.153
2010-05-03,827.085
2010-05-04,800.937
2010-05-05,787.115
2010-05-06,765.524
2010-05-07,739.691
2010-05-10,784.465
2010-05-11,780.725
2010-05-12,799.283
2010-05-13,793.309
2010-05-14,771.338
2010-05-17,765.519
2010-05-18,760.295
2010-05-19,743.703
2010-05-20,714.389
2010-05-21,726.974
2010-05-24,721.038
2010-05-25,709.853
2010-05-26,719.118
2010-05-27,745.884
2010-05-28,741.408
2010-05-31,741.739
2010-06-01,729.715
2010-06-02,741.919
2010-06-03,752.555
2010-06-04,725.628
2010-06-07,709.216
2010-06-08,708.507
2010-06-09,717.565
2010-06-10,739.114
2010-06-11,744.836
2010-06-14,754.246
2010-06-15,768.323
2010-06-16,767.592
2010-06-17,767.169
2010-06-18,769.564
2010-06-21,769.77
2010-06-22,756.385
2010-06-23,751.84
2010-06-24,740.152
2010-06-25,743.725
2010-06-28,745.108
2010-06-29,715.596
2010-06-30,711.026
2010-07-01,706.953
2010-07-02,707.043
2010-07-05,705.154
2010-07-06,713.088
2010-07-07,728.761
2010-07-08,737.893
2010-07-09,744.061
2010-07-12,740.829
2010-07-13,757.373
2010-07-14,759.235
2010-07-15,758.705
2010-07-16,740.752
2010-07-19,739.904
2010-07-20,746.391
2010-07-21,744.235
2010-07-22,762.779
2010-07-23,771.975
2010-07-26,782.901
2010-07-27,778.053
2010-07-28,771.857
2010-07-29,771.204
2010-07-30,771.142
2010-08-02,789.995
2010-08-03,788.26
2010-08-04,792.797
2010-08-05,790.831
2010-08-06,789.584
2010-08-09,795.697
2010-08-10,781.756
2010-08-11,755.968
2010-08-12,751.342
2010-08-13,749.426
2010-08-16,752.855
2010-08-17,765.963
2010-08-18,767.203
2010-08-19,758.289
2010-08-20,751.308
2010-08-23,747.674
2010-08-24,735.614
2010-08-25,734.922
2010-08-26,737.702
2010-08-27,748.564
2010-08-30,741.497
2010-08-31,740.621
2010-09-01,765.681
2010-09-02,774.399
2010-09-03,783.969
2010-09-06,786.095
2010-09-07,774.994
