Date,KOKUSAI INDEX (WORLD ex JP) SMID GROWTH SMID (Small+Mid Cap)
2010-09-08,788.173
2010-09-09,791.215
2010-09-10,793.197
2010-09-13,807.054
2010-09-14,809.986
2010-09-15,813.119
2010-09-16,811.546
2010-09-17,813.375
2010-09-20,826.701
2010-09-21,824.803
2010-09-22,823.593
2010-09-23,818.65
2010-09-24,837.117
2010-09-27,835.616
2010-09-28,841.773
2010-09-29,844.375
2010-09-30,842.488
2010-10-01,845.543
2010-10-04,837.772
2010-10-05,855.711
2010-10-06,855.039
2010-10-07,854.546
2010-10-08,860.663
2010-10-11,863.195
2010-10-12,863.14
2010-10-13,876.139
2010-10-14,877.002
2010-10-15,876.252
2010-10-18,875.88
2010-10-19,858.154
2010-10-20,868.868
2010-10-21,871.317
2010-10-22,873.819
2010-10-25,881.842
2010-10-26,878.827
2010-10-27,872.541
2010-10-28,875.824
2010-10-29,880.288
2010-11-01,882.145
2010-11-02,892.112
2010-11-03,892.105
2010-11-04,912.721
2010-11-05,915.006
2010-11-08,914.639
2010-11-09,912.413
2010-11-10,908.909
2010-11-11,907.273
2010-11-12,895.828
2010-11-15,895.757
2010-11-16,877.626
2010-11-17,881.322
2010-11-18,897.158
2010-11-19,901.345
2010-11-22,903.415
2010-11-23,888.473
2010-11-24,903.443
2010-11-25,905.782
2010-11-26,898.475
2010-11-29,889.945
2010-11-30,886.599
2010-12-01,906.021
2010-12-02,922.068
2010-12-03,931.919
2010-12-06,933.489
2010-12-07,937.939
2010-12-08,932.595
2010-12-09,933.152
2010-12-10,939.458
2010-12-13,943.427
2010-12-14,943.79
2010-12-15,939.399
2010-12-16,942.377
2010-12-17,945.602
2010-12-20,947.184
2010-12-21,955.954
2010-12-22,955.434
2010-12-23,954.458
2010-12-24,954.916
2010-12-27,953.803
2010-12-28,953.859
2010-12-29,958.567
2010-12-30,959.85
2010-12-31,960.818
2011-01-03,969.273
2011-01-04,963.598
2011-01-05,962.212
2011-01-06,958.824
2011-01-07,957.378
2011-01-10,956.287
2011-01-11,964.901
2011-01-12,975.515
2011-01-13,977.687
2011-01-14,980.161
2011-01-17,979.015
2011-01-18,987.068
2011-01-19,974.336
2011-01-20,957.472
2011-01-21,960.36
2011-01-24,966.193
2011-01-25,962.78
2011-01-26,977.083
2011-01-27,980.026
2011-01-28,964.469
2011-01-31,970.146
2011-02-01,988.364
2011-02-02,987.955
2011-02-03,989.499
2011-02-04,993.602
2011-02-07,1001.713
2011-02-08,1006.411
2011-02-09,1002.302
2011-02-10,1002.11
2011-02-11,1008.04
2011-02-14,1014.195
2011-02-15,1009.882
2011-02-16,1015.701
2011-02-17,1019.787
2011-02-18,1021.23
2011-02-21,1017.917
2011-02-22,997.662
2011-02-23,986.589
2011-02-24,986.6
2011-02-25,1005.026
2011-02-28,1010.946
2011-03-01,1001.524
2011-03-02,1004.687
2011-03-03,1019.844
2011-03-04,1018.961
2011-03-07,1010.057
2011-03-08,1011.781
2011-03-09,1008.751
2011-03-10,985.226
2011-03-11,986.712
2011-03-14,983.673
2011-03-15,968.368
2011-03-16,957.826
2011-03-17,970.011
2011-03-18,979.802
2011-03-21,999.811
2011-03-22,997.092
2011-03-23,999.509
2011-03-24,1012.069
2011-03-25,1016.127
2011-03-28,1011.925
2011-03-29,1017.931
2011-03-30,1029.994
2011-03-31,1031.978
2011-04-01,1039.111
2011-04-04,1045.374
2011-04-05,1049.121
2011-04-06,1051.275
2011-04-07,1045.081
2011-04-08,1047.027
2011-04-11,1040.802
2011-04-12,1025.812
2011-04-13,1033.627
2011-04-14,1033.126
2011-04-15,1037.735
2011-04-18,1018.527
2011-04-19,1027.207
2011-04-20,1051.14
2011-04-21,1061.126
2011-04-22,1061.126
2011-04-25,1058.74
2011-04-26,1064.868
2011-04-27,1068.354
2011-04-28,1074.068
2011-04-29,1078.317
2011-05-02,1075.486
2011-05-03,1061.209
2011-05-04,1050.307
2011-05-05,1040.129
2011-05-06,1047.198
2011-05-09,1050.657
2011-05-10,1063.132
2011-05-11,1054.034
2011-05-12,1050.137
2011-05-13,1043.935
2011-05-16,1035.613
2011-05-17,1027.21
2011-05-18,1041.042
2011-05-19,1045.534
2011-05-20,1040.606
2011-05-23,1020.425
2011-05-24,1022.167
2011-05-25,1028.759
2011-05-26,1036.83
2011-05-27,1048.135
2011-05-30,1049.483
2011-05-31,1061.08
2011-06-01,1043.486
2011-06-02,1039.294
2011-06-03,1031.316
2011-06-06,1019.965
2011-06-07,1022.178
2011-06-08,1007.228
2011-06-09,1013.483
2011-06-10,995.963
2011-06-13,992.287
2011-06-14,1009.286
2011-06-15,991.61
2011-06-16,979.98
2011-06-17,983.252
2011-06-20,984.579
2011-06-21,1006.743
2011-06-22,1004.571
2011-06-23,995.123
2011-06-24,988.889
2011-06-27,993.982
2011-06-28,1008.822
2011-06-29,1021.687
2011-06-30,1035.213
2011-07-01,1047.009
2011-07-04,1051.096
2011-07-05,1052.46
2011-07-06,1050.611
2011-07-07,1062.36
2011-07-08,1054.111
2011-07-11,1026.562
2011-07-12,1020.51
2011-07-13,1033.738
2011-07-14,1021.782
2011-07-15,1025.975
2011-07-18,1010.249
2011-07-19,1031.005
2011-07-20,1032.918
2011-07-21,1044.497
2011-07-22,1051.315
2011-07-25,1044.801
2011-07-26,1042.398
2011-07-27,1018.508
2011-07-28,1011.444
2011-07-29,1008.384
2011-08-01,998.951
2011-08-02,970.419
2011-08-03,968.66
2011-08-04,912.926
2011-08-05,897.127
2011-08-08,834.84
2011-08-09,872.583
2011-08-10,850.847
2011-08-11,884.586
2011-08-12,898.909
2011-08-15,920.414
2011-08-16,907.086
2011-08-17,906.448
2011-08-18,855.078
2011-08-19,844.056
2011-08-22,845.035
2011-08-23,870.984
2011-08-24,880.144
2011-08-25,866.706
2011-08-26,880.819
2011-08-29,910.756
2011-08-30,918.516
2011-08-31,929.557
2011-09-01,919.182
2011-09-02,895.578
2011-09-05,882.148
2011-09-06,875.336
2011-09-07,904.713
2011-09-08,899.868
2011-09-09,871.874
2011-09-12,863.347
2011-09-13,874.676
2011-09-14,887.267
2011-09-15,902.406
2011-09-16,905.742
2011-09-19,889.707
2011-09-20,888.636
2011-09-21,867.542
2011-09-22,823.972
2011-09-23,826.142
2011-09-26,835.747
2011-09-27,861.691
2011-09-28,838.938
2011-09-29,838.097
2011-09-30,814.47
2011-10-03,783.497
2011-10-04,791.992
2011-10-05,812.53
2011-10-06,836.517
2011-10-07,834.159
2011-10-10,861.013
2011-10-11,864.042
2011-10-12,879.722
2011-10-13,877.302
2011-10-14,894.684
2011-10-17,876.638
2011-10-18,885.888
2011-10-19,878.161
2011-10-20,872.713
2011-10-21,896.541
2011-10-24,920.433
2011-10-25,905.394
2011-10-26,910.881
2011-10-27,953.272
2011-10-28,956.296
2011-10-31,928.119
2011-11-01,894.467
2011-11-02,910.782
2011-11-03,929.106
2011-11-04,928.13
2011-11-07,925.677
2011-11-08,934.253
2011-11-09,899.531
2011-11-10,898.665
2011-11-11,922.694
2011-11-14,912.792
2011-11-15,913.419
2011-11-16,903.126
2011-11-17,885.177
2011-11-18,879.748
2011-11-21,858.46
2011-11-22,855.939
2011-11-23,833.836
2011-11-24,833.822
2011-11-25,829.856
2011-11-28,862.095
2011-11-29,865.497
2011-11-30,906.065
2011-12-01,903.486
2011-12-02,905.449
2011-12-05,915.949
2011-12-06,909.826
2011-12-07,908.012
2011-12-08,887.234
2011-12-09,900.196
2011-12-12,883.6
2011-12-13,871.06
2011-12-14,850.137
2011-12-15,854.832
2011-12-16,862.151
2011-12-19,851.271
2011-12-20,879.498
2011-12-21,877.187
2011-12-22,884.079
2011-12-23,890.035
2011-12-26,890.1
2011-12-27,892.615
2011-12-28,878.304
2011-12-29,885.514
2011-12-30,888.263
2012-01-02,890.365
2012-01-03,905.373
2012-01-04,900.827
2012-01-05,900.297
2012-01-06,898.425
2012-01-09,901.204
2012-01-10,914.221
2012-01-11,912.86
2012-01-12,918.585
2012-01-13,911.889
2012-01-16,912.969
2012-01-17,919.538
2012-01-18,932.776
2012-01-19,942.106
2012-01-20,939.649
2012-01-23,944.567
2012-01-24,942.434
2012-01-25,951.934
2012-01-26,956.014
2012-01-27,957.461
2012-01-30,949.782
2012-01-31,953.219
2012-02-01,970.269
2012-02-02,974.239
2012-02-03,987.179
2012-02-06,986.607
2012-02-07,987.965
2012-02-08,989.411
2012-02-09,992.473
2012-02-10,982.102
2012-02-13,990.071
2012-02-14,987.122
2012-02-15,986.803
2012-02-16,993.585
2012-02-17,996.876
2012-02-20,1003.294
2012-02-21,1000.042
2012-02-22,996.706
2012-02-23,1004.508
2012-02-24,1009.887
2012-02-27,1006.727
2012-02-28,1007.748
2012-02-29,1003.74
2012-03-01,1009.485
2012-03-02,1001.531
2012-03-05,993.35
2012-03-06,968.096
2012-03-07,976.875
2012-03-08,995.438
2012-03-09,999.919
2012-03-12,995.003
2012-03-13,1010.831
2012-03-14,1003.536
2012-03-15,1009.594
2012-03-16,1013.75
2012-03-19,1017.519
2012-03-20,1007.372
2012-03-21,1008.534
2012-03-22,998.34
2012-03-23,1005.169
2012-03-26,1021.828
2012-03-27,1017.507
2012-03-28,1007.63
2012-03-29,1003.834
2012-03-30,1010.747
2012-04-02,1021.387
2012-04-03,1018.466
2012-04-04,995.759
2012-04-05,995.911
2012-04-06,995.911
2012-04-09,985.989
2012-04-10,965.743
2012-04-11,976.127
2012-04-12,994.629
2012-04-13,982.653
2012-04-16,979.104
2012-04-17,995.841
2012-04-18,993.715
2012-04-19,991.984
2012-04-20,993.854
2012-04-23,975.685
2012-04-24,978.163
2012-04-25,994.015
2012-04-26,1003.358
2012-04-27,1011.169
2012-04-30,1006.33
2012-05-01,1009.685
2012-05-02,1008.891
2012-05-03,998.885
2012-05-04,979.301
2012-05-07,977.551
2012-05-08,965.253
2012-05-09,959.043
2012-05-10,963.444
2012-05-11,963.861
2012-05-14,946.57
2012-05-15,938.814
2012-05-16,931.732
2012-05-17,913.869
2012-05-18,902.715
2012-05-21,920.398
2012-05-22,927.341
2012-05-23,921.682
2012-05-24,923.574
2012-05-25,923.674
2012-05-28,926.659
2012-05-29,938.112
2012-05-30,918.141
2012-05-31,912.593
2012-06-01,886.692
2012-06-04,885.388
2012-06-05,895.042
2012-06-06,915.944
2012-06-07,918.018
2012-06-08,918.656
2012-06-11,908.456
2012-06-12,915.158
2012-06-13,908.034
2012-06-14,911.627
2012-06-15,922.799
2012-06-18,928.784
2012-06-19,943.037
2012-06-20,944.156
2012-06-21,920.988
2012-06-22,920.729
2012-06-25,904.856
2012-06-26,906.797
2012-06-27,914.942
2012-06-28,909.519
2012-06-29,941.871
2012-07-02,946.587
2012-07-03,959.209
2012-07-04,959.044
2012-07-05,956.468
2012-07-06,941.494
2012-07-09,936.288
2012-07-10,929.721
2012-07-11,925.241
2012-07-12,918.336
2012-07-13,932.989
2012-07-16,930.827
2012-07-17,933.284
2012-07-18,942.224
2012-07-19,951.413
2012-07-20,938.547
2012-07-23,920.252
2012-07-24,911.897
2012-07-25,915.458
2012-07-26,936.586
2012-07-27,954.57
2012-07-30,952.621
2012-07-31,946.789
2012-08-01,940.504
2012-08-02,931.221
2012-08-03,953.655
2012-08-06,961.538
2012-08-07,971.364
2012-08-08,969.728
2012-08-09,972.727
2012-08-10,972.886
2012-08-13,969.834
2012-08-14,968.893
2012-08-15,973.361
2012-08-16,983.203
2012-08-17,987.422
2012-08-20,983.499
2012-08-21,988.469
2012-08-22,984.542
2012-08-23,982.106
2012-08-24,982.188
2012-08-27,981.878
2012-08-28,982.064
2012-08-29,983.013
2012-08-30,973.224
2012-08-31,982.239
2012-09-03,983.347
2012-09-04,983.548
2012-09-05,982.642
2012-09-06,1003.428
2012-09-07,1014.338
2012-09-10,1010.646
2012-09-11,1012.483
2012-09-12,1017.117
2012-09-13,1024.994
2012-09-14,1044.002
2012-09-17,1037.926
2012-09-18,1031.925
2012-09-19,1035.081
2012-09-20,1028.819
2012-09-21,1032.447
2012-09-24,1023.65
2012-09-25,1015.927
2012-09-26,1003.235
2012-09-27,1015.007
2012-09-28,1013.133
2012-10-01,1017.723
2012-10-02,1018.829
2012-10-03,1016.917
2012-10-04,1025.428
2012-10-05,1029.188
2012-10-08,1021.438
2012-10-09,1008.941
2012-10-10,1003.39
2012-10-11,1008.196
2012-10-12,1004.577
2012-10-15,1009.42
2012-10-16,1021.252
2012-10-17,1027.785
2012-10-18,1025.83
2012-10-19,1011.203
2012-10-22,1009.259
2012-10-23,996.812
2012-10-24,994.944
2012-10-25,998.971
2012-10-26,997.233
2012-10-29,996.099
2012-10-30,999.147
2012-10-31,1002.25
2012-11-01,1016.943
2012-11-02,1006.872
2012-11-05,1008.06
2012-11-06,1015.389
2012-11-07,1000.153
2012-11-08,989.203
2012-11-09,988.596
2012-11-12,987.072
2012-11-13,985.274
2012-11-14,972.706
2012-11-15,967.67
2012-11-16,968.613
2012-11-19,989.309
2012-11-20,991.302
2012-11-21,994.467
2012-11-22,998.915
2012-11-23,1010.159
2012-11-26,1007.235
2012-11-27,1005.924
2012-11-28,1009.575
2012-11-29,1018.024
2012-11-30,1018.227
2012-12-03,1016.8
2012-12-04,1016.146
2012-12-05,1016.011
2012-12-06,1019.056
2012-12-07,1019.805
2012-12-10,1022.637
2012-12-11,1029.993
2012-12-12,1031.451
2012-12-13,1026.052
2012-12-14,1025.319
2012-12-17,1032.176
2012-12-18,1044.038
2012-12-19,1045.576
2012-12-20,1048.325
2012-12-21,1040.026
2012-12-24,1038.592
2012-12-25,1038.573
2012-12-26,1033.757
2012-12-27,1035.231
2012-12-28,1029.106
2012-12-31,1042.267
2013-01-01,1042.325
2013-01-02,1067.666
2013-01-03,1065.378
2013-01-04,1068.643
2013-01-07,1067.465
2013-01-08,1063.827
2013-01-09,1068.336
2013-01-10,1073.783
2013-01-11,1075.631
2013-01-14,1074.784
2013-01-15,1078.368
2013-01-16,1076.798
2013-01-17,1085.111
2013-01-18,1086.253
2013-01-21,1087.626
2013-01-22,1090.712
2013-01-23,1089.925
2013-01-24,1094.447
2013-01-25,1103.954
2013-01-28,1100.141
2013-01-29,1100.417
2013-01-30,1096.587
2013-01-31,1097.671
2013-02-01,1110.335
2013-02-04,1098.199
2013-02-05,1104.377
2013-02-06,1107.792
2013-02-07,1102.844
2013-02-08,1110.86
2013-02-11,1105.964
2013-02-12,1110.905
2013-02-13,1113.862
2013-02-14,1114.241
2013-02-15,1113.453
2013-02-18,1111.847
2013-02-19,1119.778
2013-02-20,1105.795
2013-02-21,1090.05
2013-02-22,1100.5
2013-02-25,1086.706
2013-02-26,1085.25
2013-02-27,1098.5
2013-02-28,1102.333
2013-03-01,1099.824
2013-03-04,1100.892
2013-03-05,1114.626
2013-03-06,1116.579
2013-03-07,1120.323
2013-03-08,1124.717
2013-03-11,1126.413
2013-03-12,1125.617
2013-03-13,1126.349
2013-03-14,1134.701
2013-03-15,1134.938
2013-03-18,1127.918
2013-03-19,1121.719
2013-03-20,1130.305
2013-03-21,1122.806
2013-03-22,1125.519
2013-03-25,1121.062
2013-03-26,1126.332
2013-03-27,1125.508
2013-03-28,1133.605
2013-03-29,1133.605
2013-04-01,1125.195
2013-04-02,1125.425
2013-04-03,1111.35
2013-04-04,1109.896
2013-04-05,1105.813
2013-04-08,1112.528
2013-04-09,1116.202
2013-04-10,1132.301
2013-04-11,1139.367
2013-04-12,1132.532
2013-04-15,1100.843
2013-04-16,1110.875
2013-04-17,1092.182
2013-04-18,1087.516
2013-04-19,1097.687
2013-04-22,1100.074
2013-04-23,1115.073
2013-04-24,1119.955
2013-04-25,1131.085
2013-04-26,1127.519
2013-04-29,1135.016
2013-04-30,1142.009
2013-05-01,1131.046
2013-05-02,1136.8
2013-05-03,1150.336
2013-05-06,1153.19
2013-05-07,1157.951
2013-05-08,1167.999
2013-05-09,1167.07
2013-05-10,1171.694
2013-05-13,1170.224
2013-05-14,1179.478
2013-05-15,1180.176
2013-05-16,1178.116
2013-05-17,1183.004
2013-05-20,1185.415
2013-05-21,1188.112
2013-05-22,1176.626
2013-05-23,1170.209
2013-05-24,1168.232
2013-05-27,1169.149
2013-05-28,1178.397
2013-05-29,1170.025
2013-05-30,1179.722
2013-05-31,1167.086
2013-06-03,1166.967
2013-06-04,1162.832
2013-06-05,1148.045
2013-06-06,1155.743
2013-06-07,1167.24
2013-06-10,1168.253
2013-06-11,1156.618
2013-06-12,1151.578
2013-06-13,1162.802
2013-06-14,1162.921
2013-06-17,1171.749
2013-06-18,1179.298
2013-06-19,1171.961
2013-06-20,1132.834
2013-06-21,1126.817
2013-06-24,1109.452
2013-06-25,1121.978
2013-06-26,1131.231
2013-06-27,1143.192
2013-06-28,1139.407
2013-07-01,1153.297
2013-07-02,1151.542
2013-07-03,1149.805
2013-07-04,1155.21
2013-07-05,1159.834
2013-07-08,1166.56
2013-07-09,1173.601
2013-07-10,1178.583
2013-07-11,1197.54
2013-07-12,1200.963
2013-07-15,1203.082
2013-07-16,1198.88
2013-07-17,1201.459
2013-07-18,1209.091
2013-07-19,1212.381
2013-07-22,1216.49
2013-07-23,1214.055
2013-07-24,1210.462
2013-07-25,1214.956
2013-07-26,1211.733
2013-07-29,1208.627
2013-07-30,1212.25
2013-07-31,1215.904
2013-08-01,1233.413
2013-08-02,1235.735
2013-08-05,1237.566
2013-08-06,1231.377
2013-08-07,1223.318
2013-08-08,1234.331
2013-08-09,1235.447
2013-08-12,1235.951
2013-08-13,1236.793
2013-08-14,1233.979
2013-08-15,1215.486
2013-08-16,1217.416
2013-08-19,1211.826
2013-08-20,1219.203
2013-08-21,1212.175
2013-08-22,1223.6
2013-08-23,1228.741
2013-08-26,1227.92
2013-08-27,1204.818
2013-08-28,1203.629
2013-08-29,1209.78
2013-08-30,1199.789
2013-09-02,1207.018
2013-09-03,1210.684
2013-09-04,1221.371
2013-09-05,1224.669
2013-09-06,1228.194
2013-09-09,1243.232
2013-09-10,1256.24
2013-09-11,1259.897
2013-09-12,1255.188
2013-09-13,1256.71
2013-09-16,1266.977
2013-09-17,1270.811
2013-09-18,1280.079
2013-09-19,1288.653
2013-09-20,1279.535
2013-09-23,1272.764
2013-09-24,1274.547
2013-09-25,1273.427
2013-09-26,1276.554
2013-09-27,1275.991
2013-09-30,1273.508
2013-10-01,1285.974
2013-10-02,1283.827
2013-10-03,1276.062
2013-10-04,1280.983
2013-10-07,1269.28
2013-10-08,1251.724
2013-10-09,1242.29
2013-10-10,1265.61
2013-10-11,1274.632
2013-10-14,1279.833
2013-10-15,1273.052
2013-10-16,1284.304
2013-10-17,1296.575
2013-10-18,1308.997
2013-10-21,1311.095
2013-10-22,1318.015
2013-10-23,1309.3
2013-10-24,1315.604
2013-10-25,1316.015
2013-10-28,1312.671
2013-10-29,1316.8
2013-10-30,1309.692
2013-10-31,1306.396
2013-11-01,1301.25
2013-11-04,1310.163
2013-11-05,1305.798
2013-11-06,1306.784
2013-11-07,1288.252
2013-11-08,1298.08
2013-11-11,1303.958
2013-11-12,1301.216
2013-11-13,1305.841
2013-11-14,1312.98
2013-11-15,1318.958
2013-11-18,1313.466
2013-11-19,1305.321
2013-11-20,1301.597
2013-11-21,1311.244
2013-11-22,1316.608
2013-11-25,1316.384
2013-11-26,1321.415
2013-11-27,1325.648
2013-11-28,1328.09
2013-11-29,1328.729
2013-12-02,1322.611
2013-12-03,1314.322
2013-12-04,1308.953
2013-12-05,1309.435
2013-12-06,1318.006
2013-12-09,1320.959
2013-12-10,1319.487
2013-12-11,1304.471
2013-12-12,1298.238
2013-12-13,1301.587
2013-12-16,1312.527
2013-12-17,1309.975
2013-12-18,1323.807
2013-12-19,1324.511
2013-12-20,1337.377
2013-12-23,1348.374
2013-12-24,1352.27
2013-12-25,1352.266
2013-12-26,1354.897
2013-12-27,1358.653
2013-12-30,1362.159
2013-12-31,1367.581
2014-01-01,1367.634
2014-01-02,1355.8
2014-01-03,1359.679
2014-01-06,1354.735
2014-01-07,1362.317
2014-01-08,1365.805
2014-01-09,1363.491
2014-01-10,1374.043
2014-01-13,1362.587
2014-01-14,1374.951
2014-01-15,1379.152
2014-01-16,1379.036
2014-01-17,1376.64
2014-01-20,1376.385
2014-01-21,1379.956
2014-01-22,1385.176
2014-01-23,1375.915
2014-01-24,1343.139
2014-01-27,1330.433
2014-01-28,1344.699
2014-01-29,1334.777
2014-01-30,1343.886
2014-01-31,1336.744
2014-02-03,1308.629
2014-02-04,1317.098
2014-02-05,1314.371
2014-02-06,1334.537
2014-02-07,1350.794
2014-02-10,1353.393
2014-02-11,1368.85
2014-02-12,1373.919
2014-02-13,1384.965
2014-02-14,1390.703
2014-02-17,1393.777
2014-02-18,1401.724
2014-02-19,1397.433
2014-02-20,1404.636
2014-02-21,1407.576
2014-02-24,1417.081
2014-02-25,1417.437
2014-02-26,1417.743
2014-02-27,1423.516
2014-02-28,1427.797
2014-03-03,1410.736
2014-03-04,1435.918
2014-03-05,1436.001
2014-03-06,1441.264
2014-03-07,1437.574
2014-03-10,1429.947
2014-03-11,1423.487
2014-03-12,1420.259
2014-03-13,1405.638
2014-03-14,1403.243
2014-03-17,1415.395
2014-03-18,1427.871
2014-03-19,1421.827
2014-03-20,1416.72
2014-03-21,1410.367
2014-03-24,1392.829
2014-03-25,1396.627
2014-03-26,1388.794
2014-03-27,1386.79
2014-03-28,1392.034
2014-03-31,1407.096
2014-04-01,1422.866
2014-04-02,1426.247
2014-04-03,1416.422
2014-04-04,1400.923
2014-04-07,1378.83
2014-04-08,1383.488
2014-04-09,1402.723
2014-04-10,1378.034
2014-04-11,1356.988
2014-04-14,1355.715
2014-04-15,1356.423
2014-04-16,1374.478
2014-04-17,1383.412
2014-04-18,1383.412
2014-04-21,1386.23
2014-04-22,1401.542
2014-04-23,1395.616
2014-04-24,1396.009
2014-04-25,1378.417
2014-04-28,1372.55
2014-04-29,1381.44
2014-04-30,1389.661
2014-05-01,1392.457
2014-05-02,1396.778
2014-05-05,1396.93
2014-05-06,1389.343
2014-05-07,1384.649
2014-05-08,1380.846
2014-05-09,1380.1
2014-05-12,1400.484
2014-05-13,1396.841
2014-05-14,1387.684
2014-05-15,1373.795
2014-05-16,1374.38
2014-05-19,1382.567
2014-05-20,1373.009
2014-05-21,1381.824
2014-05-22,1390.698
2014-05-23,1397.373
2014-05-26,1401.114
2014-05-27,1410.088
2014-05-28,1408.048
2014-05-29,1413.435
2014-05-30,1412.783
2014-06-02,1413.626
2014-06-03,1410.532
2014-06-04,1416.399
2014-06-05,1427.148
2014-06-06,1438.866
2014-06-09,1442.144
2014-06-10,1439.367
2014-06-11,1433.592
2014-06-12,1429.019
2014-06-13,1429.021
2014-06-16,1431.18
2014-06-17,1436.401
2014-06-18,1442.142
2014-06-19,1446.795
2014-06-20,1449.33
2014-06-23,1447.602
2014-06-24,1437.322
2014-06-25,1439.138
2014-06-26,1440.933
2014-06-27,1447.021
2014-06-30,1452.509
2014-07-01,1464.212
2014-07-02,1464.059
2014-07-03,1472.956
2014-07-04,1471.771
2014-07-07,1455.736
2014-07-08,1438.442
2014-07-09,1443.36
2014-07-10,1429.387
2014-07-11,1428.913
2014-07-14,1437.533
2014-07-15,1425.845
2014-07-16,1432.66
2014-07-17,1417.524
2014-07-18,1428.327
2014-07-21,1424.005
2014-07-22,1434.806
2014-07-23,1437.578
2014-07-24,1439.798
2014-07-25,1430.803
2014-07-28,1425.894
2014-07-29,1424.782
2014-07-30,1424.07
2014-07-31,1398.1
2014-08-01,1391.165
2014-08-04,1396.23
2014-08-05,1389.695
2014-08-06,1385.655
2014-08-07,1379.103
2014-08-08,1387.978
2014-08-11,1400.562
2014-08-12,1395.996
2014-08-13,1404.498
2014-08-14,1409.819
2014-08-15,1409.013
2014-08-18,1424.462
2014-08-19,1431.937
2014-08-20,1432.196
2014-08-21,1433.875
2014-08-22,1434.014
2014-08-25,1440.583
2014-08-26,1447.7
2014-08-27,1448.072
2014-08-28,1441.731
2014-08-29,1447.593
2014-09-01,1446.993
2014-09-02,1447.806
2014-09-03,1448.182
2014-09-04,1442.876
2014-09-05,1443.685
2014-09-08,1439.098
2014-09-09,1428.133
2014-09-10,1430.302
2014-09-11,1433.061
2014-09-12,1426.104
2014-09-15,1415.751
2014-09-16,1417.885
2014-09-17,1422.211
2014-09-18,1428.599
2014-09-19,1421.201
2014-09-22,1403.696
2014-09-23,1392.836
2014-09-24,1399.588
2014-09-25,1380.678
2014-09-26,1386.062
2014-09-29,1384.8
2014-09-30,1376.383
2014-10-01,1356.925
2014-10-02,1353.881
2014-10-03,1361.817
2014-10-06,1360.338
2014-10-07,1340.05
2014-10-08,1350.395
2014-10-09,1328.649
2014-10-10,1299.479
2014-10-13,1282.809
2014-10-14,1289.738
2014-10-15,1286.405
2014-10-16,1295.574
2014-10-17,1312.962
2014-10-20,1322.959
2014-10-21,1351.724
2014-10-22,1341.105
2014-10-23,1356.901
2014-10-24,1363.084
2014-10-27,1359.199
2014-10-28,1382.186
2014-10-29,1380.737
2014-10-30,1383.134
2014-10-31,1399.438
2014-11-03,1396.266
2014-11-04,1387.994
2014-11-05,1392.288
2014-11-06,1400.424
2014-11-07,1401.052
2014-11-10,1407.414
2014-11-11,1409.534
2014-11-12,1411.296
2014-11-13,1406.882
2014-11-14,1408.954
2014-11-17,1406.241
2014-11-18,1417.497
2014-11-19,1411.749
2014-11-20,1419.073
2014-11-21,1426.577
2014-11-24,1434.674
2014-11-25,1436.107
2014-11-26,1438.216
2014-11-27,1436.207
2014-11-28,1425.061
2014-12-01,1408.349
2014-12-02,1413.703
2014-12-03,1424.239
2014-12-04,1420.712
2014-12-05,1424.838
2014-12-08,1410.524
2014-12-09,1412.948
2014-12-10,1391.521
2014-12-11,1392.986
2014-12-12,1375.416
2014-12-15,1362.415
2014-12-16,1364.124
2014-12-17,1384.624
2014-12-18,1410.373
2014-12-19,1419.022
2014-12-22,1423.475
2014-12-23,1425.804
2014-12-24,1428.197
2014-12-25,1428.199
2014-12-26,1431.318
2014-12-29,1434.116
2014-12-30,1427.141
2014-12-31,1421.583
2015-01-01,1421.573
2015-01-02,1417.196
2015-01-05,1391.089
2015-01-06,1373.602
2015-01-07,1381.42
2015-01-08,1406.071
2015-01-09,1401.035
2015-01-12,1391.665
2015-01-13,1393.387
2015-01-14,1384.035
2015-01-15,1370.368
2015-01-16,1382.556
2015-01-19,1389.232
2015-01-20,1388.015
2015-01-21,1394.364
2015-01-22,1407.656
2015-01-23,1406.463
2015-01-26,1417.601
2015-01-27,1413.42
2015-01-28,1399.726
2015-01-29,1405.874
2015-01-30,1391.815
2015-02-02,1403.005
2015-02-03,1424.897
2015-02-04,1422.939
2015-02-05,1439.438
2015-02-06,1434.151
2015-02-09,1426.881
2015-02-10,1439.557
2015-02-11,1438.22
2015-02-12,1458.152
2015-02-13,1468.409
2015-02-16,1468.152
2015-02-17,1469.746
2015-02-18,1477.514
2015-02-19,1480.123
2015-02-20,1485.894
2015-02-23,1487.463
2015-02-24,1489.0
2015-02-25,1495.469
2015-02-26,1491.845
2015-02-27,1490.119
2015-03-02,1496.837
2015-03-03,1487.392
2015-03-04,1480.415
2015-03-05,1486.281
2015-03-06,1467.776
2015-03-09,1467.467
2015-03-10,1446.006
2015-03-11,1450.789
2015-03-12,1466.751
2015-03-13,1458.91
2015-03-16,1474.247
2015-03-17,1471.266
2015-03-18,1483.635
2015-03-19,1486.075
2015-03-20,1502.685
2015-03-23,1503.149
2015-03-24,1502.132
2015-03-25,1482.269
2015-03-26,1473.634
2015-03-27,1481.087
2015-03-30,1493.131
2015-03-31,1484.621
2015-04-01,1482.243
2015-04-02,1492.601
2015-04-03,1492.601
2015-04-06,1505.96
2015-04-07,1503.478
2015-04-08,1510.702
