Date,NEW ZEALAND SMID CAP SMID (Small+Mid Cap)
2005-11-08,636.585
2005-11-09,637.44
2005-11-10,638.556
2005-11-11,634.218
2005-11-14,629.485
2005-11-15,635.515
2005-11-16,638.233
2005-11-17,639.529
2005-11-18,641.034
2005-11-21,642.831
2005-11-22,640.595
2005-11-23,640.66
2005-11-24,647.439
2005-11-25,651.596
2005-11-28,651.849
2005-11-29,646.67
2005-11-30,653.703
2005-12-01,652.456
2005-12-02,658.593
2005-12-05,660.013
2005-12-06,648.594
2005-12-07,639.551
2005-12-08,635.172
2005-12-09,629.442
2005-12-12,635.353
2005-12-13,633.373
2005-12-14,638.091
2005-12-15,629.742
2005-12-16,636.239
2005-12-19,641.739
2005-12-20,637.159
2005-12-21,630.319
2005-12-22,624.272
2005-12-23,622.959
2005-12-26,622.959
2005-12-27,625.322
2005-12-28,637.456
2005-12-29,638.952
2005-12-30,643.624
2006-01-02,643.624
2006-01-03,643.907
2006-01-04,648.253
2006-01-05,642.526
2006-01-06,646.652
2006-01-09,648.516
2006-01-10,656.451
2006-01-11,660.072
2006-01-12,657.823
2006-01-13,658.383
2006-01-16,659.72
2006-01-17,649.305
2006-01-18,641.421
2006-01-19,636.804
2006-01-20,637.058
2006-01-23,636.433
2006-01-24,635.085
2006-01-25,638.162
2006-01-26,639.538
2006-01-27,639.329
2006-01-30,637.827
2006-01-31,645.204
2006-02-01,648.746
2006-02-02,655.667
2006-02-03,652.63
2006-02-06,648.733
2006-02-07,645.324
2006-02-08,640.028
2006-02-09,640.893
2006-02-10,642.636
2006-02-13,646.158
2006-02-14,640.722
2006-02-15,640.255
2006-02-16,631.288
2006-02-17,632.992
2006-02-20,640.599
2006-02-21,634.127
2006-02-22,639.467
2006-02-23,641.52
2006-02-24,641.663
2006-02-27,638.928
2006-02-28,644.782
2006-03-01,647.529
2006-03-02,651.754
2006-03-03,647.99
2006-03-06,641.763
2006-03-07,636.788
2006-03-08,638.166
2006-03-09,639.668
2006-03-10,634.683
2006-03-13,640.353
2006-03-14,650.381
2006-03-15,653.758
2006-03-16,644.767
2006-03-17,644.962
2006-03-20,634.986
2006-03-21,633.704
2006-03-22,642.91
2006-03-23,643.77
2006-03-24,632.629
2006-03-27,638.418
2006-03-28,643.795
2006-03-29,642.282
2006-03-30,656.186
2006-03-31,655.28
2006-04-03,659.136
2006-04-04,657.805
2006-04-05,665.503
2006-04-06,669.496
2006-04-07,665.331
2006-04-10,659.313
2006-04-11,662.356
2006-04-12,667.545
2006-04-13,667.812
2006-04-14,667.812
2006-04-17,673.75
2006-04-18,677.143
2006-04-19,680.232
2006-04-20,669.568
2006-04-21,683.655
2006-04-24,680.467
2006-04-25,673.569
2006-04-26,687.548
2006-04-27,691.815
2006-04-28,693.333
2006-05-01,692.434
2006-05-02,693.418
2006-05-03,697.657
2006-05-04,705.634
2006-05-05,706.538
2006-05-08,699.525
2006-05-09,704.488
2006-05-10,708.943
2006-05-11,710.531
2006-05-12,703.211
2006-05-15,685.109
2006-05-16,689.768
2006-05-17,690.222
2006-05-18,686.394
2006-05-19,683.321
2006-05-22,678.813
2006-05-23,679.436
2006-05-24,685.236
2006-05-25,687.411
2006-05-26,686.877
2006-05-29,691.252
2006-05-30,700.341
2006-05-31,697.83
2006-06-01,689.462
2006-06-02,693.844
2006-06-05,694.009
2006-06-06,687.417
2006-06-07,696.351
2006-06-08,696.932
2006-06-09,698.484
2006-06-12,695.136
2006-06-13,685.027
2006-06-14,679.073
2006-06-15,671.184
2006-06-16,677.085
2006-06-19,678.096
2006-06-20,678.732
2006-06-21,680.782
2006-06-22,677.906
2006-06-23,671.977
2006-06-26,671.218
2006-06-27,680.514
2006-06-28,660.665
2006-06-29,663.279
2006-06-30,678.979
2006-07-03,677.037
2006-07-04,681.74
2006-07-05,676.523
2006-07-06,679.592
2006-07-07,694.332
2006-07-10,696.311
2006-07-11,698.642
2006-07-12,697.363
2006-07-13,702.982
2006-07-14,694.538
2006-07-17,690.091
2006-07-18,691.963
2006-07-19,682.21
2006-07-20,683.47
2006-07-21,685.225
2006-07-24,679.559
2006-07-25,685.303
2006-07-26,683.912
2006-07-27,681.837
2006-07-28,679.328
2006-07-31,682.231
2006-08-01,682.337
2006-08-02,679.073
2006-08-03,681.116
2006-08-04,689.647
2006-08-07,682.144
2006-08-08,689.057
2006-08-09,684.454
2006-08-10,685.051
2006-08-11,683.623
2006-08-14,674.88
2006-08-15,678.26
2006-08-16,685.13
2006-08-17,685.416
2006-08-18,678.146
2006-08-21,671.145
2006-08-22,665.79
2006-08-23,673.929
2006-08-24,673.499
2006-08-25,672.329
2006-08-28,673.701
2006-08-29,680.865
2006-08-30,689.374
2006-08-31,694.045
2006-09-01,692.658
2006-09-04,691.671
2006-09-05,687.453
2006-09-06,691.254
2006-09-07,687.515
2006-09-08,676.678
2006-09-11,678.692
2006-09-12,678.418
2006-09-13,682.549
2006-09-14,696.709
2006-09-15,706.613
2006-09-18,707.813
2006-09-19,711.583
2006-09-20,703.112
2006-09-21,709.685
2006-09-22,704.242
2006-09-25,710.054
2006-09-26,710.32
2006-09-27,708.434
2006-09-28,713.181
2006-09-29,713.654
2006-10-02,719.134
2006-10-03,727.108
2006-10-04,729.733
2006-10-05,731.629
2006-10-06,728.305
2006-10-09,726.948
2006-10-10,733.148
2006-10-11,735.443
2006-10-12,735.791
2006-10-13,736.375
2006-10-16,740.482
2006-10-17,750.39
2006-10-18,751.328
2006-10-19,753.518
2006-10-20,749.837
2006-10-23,745.734
2006-10-24,745.366
2006-10-25,743.677
2006-10-26,739.168
2006-10-27,745.097
2006-10-30,756.626
2006-10-31,766.519
2006-11-01,776.044
2006-11-02,772.032
2006-11-03,765.22
2006-11-06,766.658
2006-11-07,775.877
2006-11-08,773.98
2006-11-09,774.906
2006-11-10,787.399
2006-11-13,775.782
2006-11-14,777.374
2006-11-15,776.39
2006-11-16,777.034
2006-11-17,777.986
2006-11-20,782.511
2006-11-21,786.74
2006-11-22,787.701
2006-11-23,793.394
2006-11-24,793.838
2006-11-27,788.387
2006-11-28,796.34
2006-11-29,803.666
2006-11-30,812.474
2006-12-01,813.297
2006-12-04,813.888
2006-12-05,813.667
2006-12-06,814.761
2006-12-07,818.938
2006-12-08,825.53
2006-12-11,818.311
2006-12-12,831.22
2006-12-13,833.494
2006-12-14,844.183
2006-12-15,846.618
2006-12-18,846.869
2006-12-19,849.074
2006-12-20,857.678
2006-12-21,858.886
2006-12-22,868.76
2006-12-25,868.76
2006-12-26,868.45
2006-12-27,875.561
2006-12-28,875.88
2006-12-29,880.793
2007-01-01,880.793
2007-01-02,884.041
2007-01-03,882.287
2007-01-04,870.849
2007-01-05,859.798
2007-01-08,862.259
2007-01-09,869.462
2007-01-10,857.434
2007-01-11,860.136
2007-01-12,857.425
2007-01-15,865.141
2007-01-16,863.491
2007-01-17,863.48
2007-01-18,870.756
2007-01-19,868.663
2007-01-22,879.036
2007-01-23,883.903
2007-01-24,880.972
2007-01-25,887.539
2007-01-26,879.504
2007-01-29,881.575
2007-01-30,872.862
2007-01-31,882.847
2007-02-01,876.093
2007-02-02,875.233
2007-02-05,883.767
2007-02-06,878.59
2007-02-07,895.829
2007-02-08,890.46
2007-02-09,887.511
2007-02-12,886.588
2007-02-13,889.021
2007-02-14,893.623
2007-02-15,895.926
2007-02-16,893.954
2007-02-19,895.011
2007-02-20,887.941
2007-02-21,889.211
2007-02-22,890.215
2007-02-23,892.231
2007-02-26,896.349
2007-02-27,894.607
2007-02-28,874.012
2007-03-01,874.727
2007-03-02,873.573
2007-03-05,842.705
2007-03-06,848.906
2007-03-07,866.526
2007-03-08,864.488
2007-03-09,874.113
2007-03-12,878.56
2007-03-13,889.858
2007-03-14,872.032
2007-03-15,879.593
2007-03-16,881.255
2007-03-19,889.43
2007-03-20,892.204
2007-03-21,894.103
2007-03-22,907.242
2007-03-23,903.882
2007-03-26,916.395
2007-03-27,928.038
2007-03-28,912.403
2007-03-29,919.263
2007-03-30,918.198
2007-04-02,930.455
2007-04-03,935.609
2007-04-04,941.947
2007-04-05,947.556
2007-04-06,947.556
2007-04-09,942.843
2007-04-10,955.949
2007-04-11,953.027
2007-04-12,951.582
2007-04-13,969.985
2007-04-16,969.831
2007-04-17,976.146
2007-04-18,973.962
2007-04-19,972.637
2007-04-20,971.866
2007-04-23,975.332
2007-04-24,966.543
2007-04-25,970.969
2007-04-26,968.539
2007-04-27,973.794
2007-04-30,975.813
2007-05-01,968.708
2007-05-02,967.759
2007-05-03,968.894
2007-05-04,970.447
2007-05-07,978.797
2007-05-08,981.867
2007-05-09,983.778
2007-05-10,981.218
2007-05-11,973.498
2007-05-14,986.102
2007-05-15,981.453
2007-05-16,980.466
2007-05-17,990.697
2007-05-18,985.004
2007-05-21,990.821
2007-05-22,993.593
2007-05-23,998.444
2007-05-24,1000.247
2007-05-25,991.949
2007-05-28,989.725
2007-05-29,989.914
2007-05-30,987.673
2007-05-31,1000.0
2007-06-01,1008.363
2007-06-04,1013.521
2007-06-05,1026.188
2007-06-06,1019.935
2007-06-07,1015.267
2007-06-08,1003.489
2007-06-11,1003.268
2007-06-12,1011.521
2007-06-13,1001.987
2007-06-14,1002.195
2007-06-15,1015.347
2007-06-18,1046.152
2007-06-19,1058.44
2007-06-20,1064.578
2007-06-21,1055.627
2007-06-22,1059.48
2007-06-25,1054.537
2007-06-26,1052.744
2007-06-27,1028.64
2007-06-28,1037.844
2007-06-29,1051.299
2007-07-02,1063.461
2007-07-03,1058.903
2007-07-04,1064.978
2007-07-05,1062.267
2007-07-06,1055.392
2007-07-09,1052.78
2007-07-10,1049.253
2007-07-11,1049.486
2007-07-12,1058.381
2007-07-13,1064.631
2007-07-16,1068.512
2007-07-17,1072.34
2007-07-18,1071.095
2007-07-19,1079.373
2007-07-20,1096.729
2007-07-23,1105.685
2007-07-24,1118.985
2007-07-25,1109.488
2007-07-26,1096.386
2007-07-27,1043.921
2007-07-30,1034.101
2007-07-31,1042.922
2007-08-01,1021.757
2007-08-02,1020.597
2007-08-03,1023.844
2007-08-06,1000.002
2007-08-07,1022.298
2007-08-08,1017.877
2007-08-09,1018.788
2007-08-10,987.97
2007-08-13,969.686
2007-08-14,954.149
2007-08-15,920.424
2007-08-16,863.038
2007-08-17,856.034
2007-08-20,891.899
2007-08-21,897.476
2007-08-22,901.242
2007-08-23,935.733
2007-08-24,928.302
2007-08-27,941.129
2007-08-28,925.181
2007-08-29,911.397
2007-08-30,921.608
2007-08-31,912.273
2007-09-03,913.729
2007-09-04,913.24
2007-09-05,901.193
2007-09-06,899.266
2007-09-07,904.456
2007-09-10,901.741
2007-09-11,919.348
2007-09-12,932.501
2007-09-13,941.139
2007-09-14,940.841
2007-09-17,939.887
2007-09-18,930.383
2007-09-19,979.925
2007-09-20,1001.241
2007-09-21,1025.748
2007-09-24,1025.311
2007-09-25,1012.055
2007-09-26,1027.762
2007-09-27,1033.448
2007-09-28,1039.258
2007-10-01,1059.163
2007-10-02,1058.036
2007-10-03,1058.922
2007-10-04,1042.778
2007-10-05,1043.388
2007-10-08,1046.541
2007-10-09,1044.068
2007-10-10,1044.228
2007-10-11,1067.126
2007-10-12,1077.778
2007-10-15,1076.489
2007-10-16,1036.406
2007-10-17,1046.668
2007-10-18,1043.715
2007-10-19,1040.358
2007-10-22,1029.044
2007-10-23,1036.758
2007-10-24,1038.779
2007-10-25,1049.005
2007-10-26,1046.297
2007-10-29,1046.229
2007-10-30,1044.314
2007-10-31,1034.508
2007-11-01,1029.696
2007-11-02,1014.63
2007-11-05,1019.033
2007-11-06,1027.527
2007-11-07,1064.414
2007-11-08,1045.253
2007-11-09,1019.105
2007-11-12,984.081
2007-11-13,997.884
2007-11-14,1019.987
2007-11-15,1004.871
2007-11-16,1002.262
2007-11-19,1004.002
2007-11-20,1000.775
2007-11-21,994.71
2007-11-22,987.865
2007-11-23,988.584
2007-11-26,991.97
2007-11-27,1007.626
2007-11-28,1009.647
2007-11-29,1009.569
2007-11-30,996.387
2007-12-03,997.53
2007-12-04,989.039
2007-12-05,986.552
2007-12-06,999.281
2007-12-07,1024.257
2007-12-10,1016.018
2007-12-11,1012.062
2007-12-12,1014.709
2007-12-13,1003.697
2007-12-14,991.467
2007-12-17,961.617
2007-12-18,953.103
2007-12-19,958.255
2007-12-20,960.794
2007-12-21,984.763
2007-12-24,995.98
2007-12-25,995.98
2007-12-26,999.552
2007-12-27,1003.884
2007-12-28,1001.824
2007-12-31,997.255
2008-01-01,997.255
2008-01-02,1000.43
2008-01-03,1003.989
2008-01-04,990.224
2008-01-07,968.164
2008-01-08,971.051
2008-01-09,965.068
2008-01-10,976.117
2008-01-11,974.583
2008-01-14,968.879
2008-01-15,959.988
2008-01-16,928.536
2008-01-17,926.326
2008-01-18,897.252
2008-01-21,875.111
2008-01-22,885.077
2008-01-23,881.843
2008-01-24,909.19
2008-01-25,925.504
2008-01-28,924.968
2008-01-29,924.566
2008-01-30,926.346
2008-01-31,924.555
2008-02-01,944.971
2008-02-04,945.581
2008-02-05,926.604
2008-02-06,926.958
2008-02-07,923.227
2008-02-08,911.031
2008-02-11,898.638
2008-02-12,905.8
2008-02-13,885.402
2008-02-14,897.951
2008-02-15,888.815
2008-02-18,920.413
2008-02-19,928.987
2008-02-20,919.97
2008-02-21,921.279
2008-02-22,924.429
2008-02-25,929.012
2008-02-26,920.083
2008-02-27,928.789
2008-02-28,926.621
2008-02-29,910.571
2008-03-03,913.846
2008-03-04,912.779
2008-03-05,924.921
2008-03-06,919.062
2008-03-07,900.407
2008-03-10,894.801
2008-03-11,898.626
2008-03-12,908.675
2008-03-13,925.001
2008-03-14,906.224
2008-03-17,874.363
2008-03-18,882.989
2008-03-19,885.831
2008-03-20,856.332
2008-03-21,856.332
2008-03-24,865.842
2008-03-25,869.88
2008-03-26,869.664
2008-03-27,862.505
2008-03-28,865.833
2008-03-31,858.409
2008-04-01,868.186
2008-04-02,891.846
2008-04-03,893.62
2008-04-04,897.303
2008-04-07,915.558
2008-04-08,902.369
2008-04-09,891.882
2008-04-10,883.879
2008-04-11,865.651
2008-04-14,856.493
2008-04-15,862.06
2008-04-16,870.623
2008-04-17,875.84
2008-04-18,873.152
2008-04-21,889.745
2008-04-22,892.263
2008-04-23,899.033
2008-04-24,889.64
2008-04-25,884.732
2008-04-28,894.58
2008-04-29,867.157
2008-04-30,879.861
2008-05-01,877.678
2008-05-02,892.685
2008-05-05,903.085
2008-05-06,901.779
2008-05-07,878.351
2008-05-08,872.515
2008-05-09,856.274
2008-05-12,864.741
2008-05-13,867.025
2008-05-14,856.374
2008-05-15,845.699
2008-05-16,875.33
2008-05-19,879.713
2008-05-20,876.123
2008-05-21,870.319
2008-05-22,872.989
2008-05-23,875.573
2008-05-26,873.929
2008-05-27,868.137
2008-05-28,860.248
2008-05-29,859.942
2008-05-30,879.299
2008-06-02,880.646
2008-06-03,857.092
2008-06-04,863.079
2008-06-05,842.184
2008-06-06,840.207
2008-06-09,823.076
2008-06-10,811.909
2008-06-11,810.737
2008-06-12,792.935
2008-06-13,788.505
2008-06-16,788.687
2008-06-17,792.864
2008-06-18,792.21
2008-06-19,785.982
2008-06-20,771.695
2008-06-23,770.808
2008-06-24,774.597
2008-06-25,767.49
2008-06-26,769.921
2008-06-27,756.64
2008-06-30,752.377
2008-07-01,740.626
2008-07-02,740.084
2008-07-03,718.13
2008-07-04,738.312
2008-07-07,722.62
2008-07-08,733.403
2008-07-09,748.779
2008-07-10,730.462
2008-07-11,734.006
2008-07-14,723.391
2008-07-15,725.065
2008-07-16,727.078
2008-07-17,734.008
2008-07-18,735.375
2008-07-21,736.368
2008-07-22,738.352
2008-07-23,742.797
2008-07-24,755.284
2008-07-25,748.748
2008-07-28,753.649
2008-07-29,741.757
2008-07-30,753.365
2008-07-31,762.961
2008-08-01,747.235
2008-08-04,757.006
2008-08-05,744.429
2008-08-06,749.968
2008-08-07,750.342
2008-08-08,727.054
2008-08-11,727.039
2008-08-12,717.221
2008-08-13,716.016
2008-08-14,719.236
2008-08-15,724.222
2008-08-18,731.416
2008-08-19,728.345
2008-08-20,731.879
2008-08-21,741.695
2008-08-22,730.584
2008-08-25,732.773
2008-08-26,717.339
2008-08-27,722.174
2008-08-28,726.975
2008-08-29,733.693
2008-09-01,724.581
2008-09-02,717.999
2008-09-03,713.972
2008-09-04,708.389
2008-09-05,690.406
2008-09-08,705.649
2008-09-09,702.854
2008-09-10,693.621
2008-09-11,668.869
2008-09-12,692.693
2008-09-15,680.221
2008-09-16,655.198
2008-09-17,670.819
2008-09-18,661.674
2008-09-19,677.3
2008-09-22,699.173
2008-09-23,687.658
2008-09-24,692.544
2008-09-25,685.887
2008-09-26,676.058
2008-09-29,669.217
2008-09-30,640.667
2008-10-01,669.105
2008-10-02,668.621
2008-10-03,656.166
2008-10-06,599.645
2008-10-07,594.333
2008-10-08,552.017
2008-10-09,567.142
2008-10-10,518.559
2008-10-13,520.579
2008-10-14,573.004
2008-10-15,557.02
2008-10-16,516.18
2008-10-17,539.521
2008-10-20,561.434
2008-10-21,569.21
2008-10-22,540.353
2008-10-23,519.373
2008-10-24,481.242
2008-10-27,468.3
2008-10-28,462.601
2008-10-29,496.943
2008-10-30,502.677
2008-10-31,509.943
2008-11-03,525.793
2008-11-04,536.128
2008-11-05,543.335
2008-11-06,522.153
2008-11-07,506.847
2008-11-10,521.333
2008-11-11,497.686
2008-11-12,483.664
2008-11-13,474.876
2008-11-14,486.755
2008-11-17,477.052
2008-11-18,470.804
2008-11-19,467.828
2008-11-20,439.247
2008-11-21,424.676
2008-11-24,441.052
2008-11-25,448.343
2008-11-26,453.42
2008-11-27,463.73
2008-11-28,466.843
2008-12-01,448.823
2008-12-02,438.415
2008-12-03,451.271
2008-12-04,454.293
2008-12-05,441.129
2008-12-08,452.861
2008-12-09,459.392
2008-12-10,463.174
2008-12-11,470.372
2008-12-12,455.907
2008-12-15,464.555
2008-12-16,477.001
2008-12-17,498.441
2008-12-18,510.585
2008-12-19,482.023
2008-12-22,481.139
2008-12-23,473.953
2008-12-24,479.675
2008-12-25,479.675
2008-12-26,480.593
2008-12-29,486.486
2008-12-30,480.339
2008-12-31,494.321
2009-01-01,494.321
2009-01-02,494.871
2009-01-05,505.497
2009-01-06,512.499
2009-01-07,514.054
2009-01-08,512.516
2009-01-09,512.8
2009-01-12,504.078
2009-01-13,481.805
2009-01-14,471.749
2009-01-15,456.289
2009-01-16,469.84
2009-01-19,468.275
2009-01-20,449.398
2009-01-21,443.371
2009-01-22,452.921
2009-01-23,449.41
2009-01-26,453.666
2009-01-27,458.391
2009-01-28,465.914
2009-01-29,454.596
2009-01-30,447.169
2009-02-02,442.646
2009-02-03,448.451
2009-02-04,451.046
2009-02-05,453.432
2009-02-06,464.418
2009-02-09,479.051
2009-02-10,468.503
2009-02-11,454.09
2009-02-12,453.299
2009-02-13,462.98
2009-02-16,437.134
2009-02-17,430.83
2009-02-18,422.301
2009-02-19,425.207
2009-02-20,413.825
2009-02-23,409.081
2009-02-24,402.271
2009-02-25,407.549
2009-02-26,406.265
2009-02-27,402.131
2009-03-02,389.756
2009-03-03,383.504
2009-03-04,397.224
2009-03-05,402.644
2009-03-06,398.982
2009-03-09,390.713
2009-03-10,397.687
2009-03-11,406.159
2009-03-12,410.641
2009-03-13,422.261
2009-03-16,431.029
2009-03-17,431.829
2009-03-18,440.021
2009-03-19,471.397
2009-03-20,463.154
2009-03-23,467.644
2009-03-24,473.337
2009-03-25,472.015
2009-03-26,478.57
2009-03-27,479.185
2009-03-30,472.386
2009-03-31,467.565
2009-04-01,457.933
2009-04-02,473.122
2009-04-03,476.874
2009-04-06,489.003
2009-04-07,477.473
2009-04-08,468.462
2009-04-09,474.146
2009-04-10,474.146
2009-04-13,477.485
2009-04-14,482.259
2009-04-15,474.783
2009-04-16,482.57
2009-04-17,489.252
2009-04-20,475.317
2009-04-21,469.669
2009-04-22,468.59
2009-04-23,469.501
2009-04-24,479.313
2009-04-27,478.414
2009-04-28,475.844
2009-04-29,491.062
2009-04-30,496.939
2009-05-01,489.19
2009-05-04,505.661
2009-05-05,519.366
2009-05-06,520.608
2009-05-07,538.779
2009-05-08,541.393
2009-05-11,540.97
2009-05-12,537.309
2009-05-13,528.995
2009-05-14,517.701
2009-05-15,518.334
2009-05-18,514.5
2009-05-19,528.109
2009-05-20,536.729
2009-05-21,528.016
2009-05-22,538.947
2009-05-25,530.936
2009-05-26,533.139
2009-05-27,543.046
2009-05-28,533.374
2009-05-29,555.065
2009-06-01,561.608
2009-06-02,580.695
2009-06-03,571.855
2009-06-04,559.07
2009-06-05,564.37
2009-06-08,543.949
2009-06-09,552.531
2009-06-10,556.844
2009-06-11,562.057
2009-06-12,560.95
2009-06-15,557.408
2009-06-16,552.544
2009-06-17,543.994
2009-06-18,562.385
2009-06-19,560.631
2009-06-22,555.176
2009-06-23,548.03
2009-06-24,554.25
2009-06-25,555.915
2009-06-26,560.572
2009-06-29,565.371
2009-06-30,568.914
2009-07-01,560.512
2009-07-02,544.885
2009-07-03,546.566
2009-07-06,541.705
2009-07-07,549.764
2009-07-08,545.973
2009-07-09,544.056
2009-07-10,542.1
2009-07-13,541.025
2009-07-14,548.29
2009-07-15,562.22
2009-07-16,568.528
2009-07-17,569.596
2009-07-20,580.691
2009-07-21,597.343
2009-07-22,602.804
2009-07-23,612.478
2009-07-24,614.501
2009-07-27,621.973
2009-07-28,629.695
2009-07-29,618.715
2009-07-30,616.581
2009-07-31,624.596
2009-08-03,642.484
2009-08-04,651.576
2009-08-05,654.109
2009-08-06,644.447
2009-08-07,650.481
2009-08-10,652.202
2009-08-11,639.554
2009-08-12,651.112
2009-08-13,671.781
2009-08-14,675.44
2009-08-17,644.721
2009-08-18,650.107
2009-08-19,652.765
2009-08-20,649.336
2009-08-21,655.504
2009-08-24,665.673
2009-08-25,668.11
2009-08-26,664.761
2009-08-27,657.798
2009-08-28,674.28
2009-08-31,664.861
2009-09-01,657.519
2009-09-02,644.829
2009-09-03,655.516
2009-09-04,665.604
2009-09-07,680.71
2009-09-08,681.676
2009-09-09,680.377
2009-09-10,682.904
2009-09-11,695.908
2009-09-14,686.61
2009-09-15,680.573
2009-09-16,693.655
2009-09-17,705.353
2009-09-18,700.461
2009-09-21,693.157
2009-09-22,708.888
2009-09-23,712.341
2009-09-24,705.082
2009-09-25,696.312
2009-09-28,703.303
2009-09-29,705.676
2009-09-30,714.726
2009-10-01,719.119
2009-10-02,706.647
2009-10-05,709.702
2009-10-06,726.808
2009-10-07,717.69
2009-10-08,730.43
2009-10-09,721.523
2009-10-12,723.558
2009-10-13,719.398
2009-10-14,726.937
2009-10-15,733.71
2009-10-16,733.21
2009-10-19,750.012
2009-10-20,757.27
2009-10-21,755.686
2009-10-22,748.996
2009-10-23,751.8
2009-10-26,746.125
2009-10-27,736.896
2009-10-28,727.471
2009-10-29,726.829
2009-10-30,722.516
2009-11-02,712.187
2009-11-03,704.72
2009-11-04,712.305
2009-11-05,701.868
2009-11-06,711.139
2009-11-09,726.444
2009-11-10,725.365
2009-11-11,723.988
2009-11-12,723.146
2009-11-13,725.622
2009-11-16,735.853
2009-11-17,721.383
2009-11-18,725.402
2009-11-19,710.537
2009-11-20,700.418
2009-11-23,709.192
2009-11-24,697.511
2009-11-25,700.534
2009-11-26,690.281
2009-11-27,680.013
2009-11-30,693.084
2009-12-01,709.812
2009-12-02,708.888
2009-12-03,705.537
2009-12-04,697.734
2009-12-07,690.564
2009-12-08,688.409
2009-12-09,688.912
2009-12-10,709.017
2009-12-11,700.925
2009-12-14,697.035
2009-12-15,698.043
2009-12-16,700.541
2009-12-17,690.284
2009-12-18,693.561
2009-12-21,692.798
2009-12-22,693.048
2009-12-23,702.683
2009-12-24,700.927
2009-12-25,700.927
2009-12-28,704.61
2009-12-29,721.087
2009-12-30,719.226
2009-12-31,727.393
2010-01-01,727.393
2010-01-04,733.641
2010-01-05,746.241
2010-01-06,743.748
2010-01-07,747.155
2010-01-08,754.212
2010-01-11,760.946
2010-01-12,757.792
2010-01-13,752.537
2010-01-14,754.605
2010-01-15,745.648
2010-01-18,743.181
2010-01-19,735.507
2010-01-20,717.785
2010-01-21,712.198
2010-01-22,700.67
2010-01-25,703.506
2010-01-26,702.322
2010-01-27,699.013
2010-01-28,697.726
2010-01-29,689.903
2010-02-01,686.853
2010-02-02,691.744
2010-02-03,686.731
2010-02-04,674.474
2010-02-05,660.639
2010-02-08,659.329
2010-02-09,656.676
2010-02-10,660.03
2010-02-11,659.769
2010-02-12,660.27
2010-02-15,658.305
2010-02-16,670.466
2010-02-17,677.792
2010-02-18,677.831
2010-02-19,668.72
2010-02-22,678.799
2010-02-23,674.358
2010-02-24,670.961
2010-02-25,669.69
2010-02-26,680.915
2010-03-01,678.54
2010-03-02,678.569
2010-03-03,679.426
2010-03-04,677.463
2010-03-05,685.883
2010-03-08,692.554
2010-03-09,689.128
2010-03-10,699.791
2010-03-11,689.503
2010-03-12,691.384
2010-03-15,691.944
2010-03-16,692.623
2010-03-17,699.923
2010-03-18,702.652
2010-03-19,699.923
2010-03-22,698.085
2010-03-23,697.186
2010-03-24,692.668
2010-03-25,700.869
2010-03-26,696.212
2010-03-29,704.418
2010-03-30,705.045
2010-03-31,708.207
2010-04-01,708.126
2010-04-02,708.126
2010-04-05,705.572
2010-04-06,711.208
2010-04-07,721.845
2010-04-08,715.296
2010-04-09,726.008
2010-04-12,724.341
2010-04-13,719.656
2010-04-14,729.053
2010-04-15,723.749
2010-04-16,719.773
2010-04-19,710.79
2010-04-20,716.025
2010-04-21,716.242
2010-04-22,714.865
2010-04-23,722.266
2010-04-26,732.328
2010-04-27,725.955
2010-04-28,722.092
2010-04-29,729.005
2010-04-30,737.493
2010-05-03,734.963
2010-05-04,731.292
2010-05-05,716.564
2010-05-06,712.44
2010-05-07,692.398
2010-05-10,705.229
2010-05-11,699.363
2010-05-12,696.03
2010-05-13,703.867
2010-05-14,702.002
2010-05-17,684.992
2010-05-18,681.6
2010-05-19,649.1
2010-05-20,640.636
2010-05-21,637.752
2010-05-24,636.18
2010-05-25,614.118
2010-05-26,621.257
2010-05-27,636.366
2010-05-28,637.259
2010-05-31,637.119
2010-06-01,644.039
2010-06-02,631.277
2010-06-03,634.761
2010-06-04,629.116
2010-06-07,616.985
2010-06-08,608.226
2010-06-09,622.04
2010-06-10,634.425
2010-06-11,645.966
2010-06-14,657.321
2010-06-15,652.335
2010-06-16,660.406
2010-06-17,658.55
2010-06-18,663.816
2010-06-21,674.823
2010-06-22,668.133
2010-06-23,671.947
2010-06-24,665.707
2010-06-25,664.489
2010-06-28,659.039
2010-06-29,642.469
2010-06-30,632.857
2010-07-01,622.652
2010-07-02,628.571
2010-07-05,625.599
2010-07-06,635.137
2010-07-07,640.37
2010-07-08,651.484
2010-07-09,655.917
2010-07-12,660.753
2010-07-13,664.428
2010-07-14,674.635
2010-07-15,668.391
2010-07-16,656.422
2010-07-19,643.058
2010-07-20,657.792
2010-07-21,666.982
2010-07-22,667.831
2010-07-23,672.544
2010-07-26,680.905
2010-07-27,680.998
2010-07-28,677.64
2010-07-29,678.138
2010-07-30,677.729
2010-08-02,688.255
2010-08-03,690.672
2010-08-04,688.129
2010-08-05,681.213
2010-08-06,684.218
2010-08-09,687.37
2010-08-10,678.251
2010-08-11,670.6
2010-08-12,658.009
2010-08-13,660.172
2010-08-16,656.903
2010-08-17,655.193
2010-08-18,665.049
2010-08-19,664.095
2010-08-20,647.53
2010-08-23,659.059
2010-08-24,659.496
2010-08-25,645.637
2010-08-26,659.024
2010-08-27,659.566
2010-08-30,668.748
2010-08-31,657.718
2010-09-01,676.944
2010-09-02,684.848
2010-09-03,692.551
2010-09-06,706.606
