Date,NEW ZEALAND SMID CAP SMID (Small+Mid Cap)
2010-09-06,725.935
2010-09-07,732.589
2010-09-08,732.661
2010-09-09,732.024
2010-09-10,734.097
2010-09-13,745.298
2010-09-14,751.975
2010-09-15,749.051
2010-09-16,738.411
2010-09-17,744.005
2010-09-20,752.152
2010-09-21,754.81
2010-09-22,762.384
2010-09-23,751.953
2010-09-24,750.005
2010-09-27,756.862
2010-09-28,757.983
2010-09-29,756.556
2010-09-30,741.875
2010-10-01,758.193
2010-10-04,761.135
2010-10-05,765.491
2010-10-06,772.608
2010-10-07,770.378
2010-10-08,771.795
2010-10-11,772.289
2010-10-12,772.371
2010-10-13,783.147
2010-10-14,789.797
2010-10-15,782.775
2010-10-18,785.699
2010-10-19,772.878
2010-10-20,775.404
2010-10-21,778.2
2010-10-22,779.91
2010-10-25,788.065
2010-10-26,780.891
2010-10-27,770.448
2010-10-28,785.009
2010-10-29,800.501
2010-11-01,803.059
2010-11-02,813.667
2010-11-03,819.396
2010-11-04,838.837
2010-11-05,835.203
2010-11-08,825.45
2010-11-09,832.913
2010-11-10,825.43
2010-11-11,823.523
2010-11-12,814.152
2010-11-15,820.553
2010-11-16,809.423
2010-11-17,808.638
2010-11-18,810.545
2010-11-19,809.246
2010-11-22,812.23
2010-11-23,796.983
2010-11-24,796.163
2010-11-25,792.886
2010-11-26,782.251
2010-11-29,776.998
2010-11-30,774.313
2010-12-01,777.126
2010-12-02,788.933
2010-12-03,799.12
2010-12-06,800.092
2010-12-07,799.497
2010-12-08,785.407
2010-12-09,778.987
2010-12-10,778.786
2010-12-13,788.865
2010-12-14,785.883
2010-12-15,779.251
2010-12-16,768.567
2010-12-17,777.706
2010-12-20,781.515
2010-12-21,790.323
2010-12-22,790.346
2010-12-23,797.218
2010-12-24,795.506
2010-12-27,796.198
2010-12-28,804.34
2010-12-29,811.31
2010-12-30,818.214
2010-12-31,824.719
2011-01-03,818.385
2011-01-04,810.889
2011-01-05,810.093
2011-01-06,805.034
2011-01-07,808.436
2011-01-10,808.788
2011-01-11,809.764
2011-01-12,813.221
2011-01-13,833.502
2011-01-14,829.868
2011-01-17,833.303
2011-01-18,828.687
2011-01-19,830.446
2011-01-20,809.386
2011-01-21,816.614
2011-01-24,823.458
2011-01-25,828.158
2011-01-26,822.483
2011-01-27,828.033
2011-01-28,830.159
2011-01-31,823.657
2011-02-01,832.347
2011-02-02,836.207
2011-02-03,824.037
2011-02-04,829.187
2011-02-07,832.036
2011-02-08,838.709
2011-02-09,834.501
2011-02-10,820.83
2011-02-11,812.035
2011-02-14,812.069
2011-02-15,811.986
2011-02-16,810.471
2011-02-17,819.51
2011-02-18,829.1
2011-02-21,819.245
2011-02-22,804.164
2011-02-23,803.469
2011-02-24,802.768
2011-02-25,805.429
2011-02-28,805.646
2011-03-01,811.118
2011-03-02,802.747
2011-03-03,804.97
2011-03-04,804.936
2011-03-07,807.769
2011-03-08,807.354
2011-03-09,804.075
2011-03-10,795.353
2011-03-11,797.464
2011-03-14,789.105
2011-03-15,770.819
2011-03-16,773.732
2011-03-17,764.765
2011-03-18,776.409
2011-03-21,781.034
2011-03-22,793.99
2011-03-23,795.652
2011-03-24,812.164
2011-03-25,815.219
2011-03-28,818.278
2011-03-29,824.64
2011-03-30,833.914
2011-03-31,837.549
2011-04-01,845.191
2011-04-04,848.408
2011-04-05,855.641
2011-04-06,858.612
2011-04-07,855.799
2011-04-08,857.947
2011-04-11,863.097
2011-04-12,861.528
2011-04-13,869.246
2011-04-14,867.415
2011-04-15,874.342
2011-04-18,866.082
2011-04-19,861.086
2011-04-20,882.292
2011-04-21,889.603
2011-04-22,889.603
2011-04-25,887.991
2011-04-26,892.8
2011-04-27,891.029
2011-04-28,895.864
2011-04-29,906.188
2011-05-02,904.854
2011-05-03,894.358
2011-05-04,882.924
2011-05-05,880.479
2011-05-06,893.602
2011-05-09,888.708
2011-05-10,896.457
2011-05-11,903.055
2011-05-12,898.641
2011-05-13,892.758
2011-05-16,893.26
2011-05-17,892.858
2011-05-18,903.108
2011-05-19,903.154
2011-05-20,909.963
2011-05-23,899.829
2011-05-24,915.986
2011-05-25,916.62
2011-05-26,918.022
2011-05-27,926.582
2011-05-30,932.906
2011-05-31,940.191
2011-06-01,941.523
2011-06-02,926.448
2011-06-03,919.471
2011-06-06,923.206
2011-06-07,927.969
2011-06-08,927.512
2011-06-09,927.966
2011-06-10,925.371
2011-06-13,910.703
2011-06-14,922.743
2011-06-15,919.636
2011-06-16,902.766
2011-06-17,907.331
2011-06-20,908.786
2011-06-21,909.06
2011-06-22,915.464
2011-06-23,910.601
2011-06-24,908.847
2011-06-27,896.609
2011-06-28,899.177
2011-06-29,903.934
2011-06-30,920.986
2011-07-01,929.427
2011-07-04,931.621
2011-07-05,931.216
2011-07-06,923.406
2011-07-07,927.76
2011-07-08,930.748
2011-07-11,916.587
2011-07-12,907.528
2011-07-13,924.605
2011-07-14,929.43
2011-07-15,927.586
2011-07-18,923.543
2011-07-19,941.946
2011-07-20,944.459
2011-07-21,957.758
2011-07-22,969.393
2011-07-25,964.634
2011-07-26,968.515
2011-07-27,968.809
2011-07-28,967.256
2011-07-29,967.063
2011-08-01,975.905
2011-08-02,967.68
2011-08-03,951.96
2011-08-04,941.82
2011-08-05,899.391
2011-08-08,859.881
2011-08-09,826.054
2011-08-10,839.905
2011-08-11,854.123
2011-08-12,865.462
2011-08-15,879.329
2011-08-16,894.241
2011-08-17,904.839
2011-08-18,890.085
2011-08-19,887.866
2011-08-22,890.244
2011-08-23,894.866
2011-08-24,897.656
2011-08-25,899.268
2011-08-26,900.871
2011-08-29,914.295
2011-08-30,924.516
2011-08-31,926.825
2011-09-01,924.192
2011-09-02,915.941
2011-09-05,894.33
2011-09-06,881.151
2011-09-07,894.691
2011-09-08,907.754
2011-09-09,896.964
2011-09-12,879.844
2011-09-13,890.68
2011-09-14,881.113
2011-09-15,886.794
2011-09-16,899.347
2011-09-19,886.493
2011-09-20,892.74
2011-09-21,887.822
2011-09-22,852.815
2011-09-23,845.123
2011-09-26,824.506
2011-09-27,861.995
2011-09-28,855.114
2011-09-29,848.805
2011-09-30,848.466
2011-10-03,834.636
2011-10-04,828.009
2011-10-05,839.72
2011-10-06,851.01
2011-10-07,870.368
2011-10-10,873.757
2011-10-11,873.641
2011-10-12,868.979
2011-10-13,852.738
2011-10-14,864.574
2011-10-17,860.074
2011-10-18,842.95
2011-10-19,855.766
2011-10-20,846.613
2011-10-21,856.107
2011-10-24,861.607
2011-10-25,852.773
2011-10-26,846.388
2011-10-27,875.139
2011-10-28,886.651
2011-10-31,876.101
2011-11-01,860.176
2011-11-02,852.591
2011-11-03,849.259
2011-11-04,858.358
2011-11-07,865.24
2011-11-08,866.865
2011-11-09,853.738
2011-11-10,836.105
2011-11-11,848.184
2011-11-14,837.746
2011-11-15,830.343
2011-11-16,814.956
2011-11-17,808.594
2011-11-18,797.16
2011-11-21,784.814
2011-11-22,785.614
2011-11-23,787.063
2011-11-24,780.711
2011-11-25,774.522
2011-11-28,790.469
2011-11-29,800.443
2011-11-30,826.169
2011-12-01,823.944
2011-12-02,829.352
2011-12-05,835.449
2011-12-06,831.174
2011-12-07,828.077
2011-12-08,824.007
2011-12-09,822.401
2011-12-12,822.224
2011-12-13,820.326
2011-12-14,803.249
2011-12-15,802.823
2011-12-16,811.567
2011-12-19,798.721
2011-12-20,805.247
2011-12-21,806.585
2011-12-22,812.329
2011-12-23,814.333
2011-12-26,814.333
2011-12-27,811.858
2011-12-28,818.211
2011-12-29,821.382
2011-12-30,840.617
2012-01-02,840.617
2012-01-03,851.77
2012-01-04,847.773
2012-01-05,839.24
2012-01-06,831.844
2012-01-09,834.777
2012-01-10,840.584
2012-01-11,839.721
2012-01-12,832.766
2012-01-13,834.352
2012-01-16,834.889
2012-01-17,846.269
2012-01-18,858.339
2012-01-19,859.039
2012-01-20,865.115
2012-01-23,877.655
2012-01-24,868.276
2012-01-25,870.065
2012-01-26,888.619
2012-01-27,892.6
2012-01-30,892.349
2012-01-31,895.487
2012-02-01,907.053
2012-02-02,910.703
2012-02-03,912.822
2012-02-06,907.811
2012-02-07,911.392
2012-02-08,915.132
2012-02-09,915.383
2012-02-10,912.571
2012-02-13,917.057
2012-02-14,912.316
2012-02-15,908.296
2012-02-16,898.975
2012-02-17,904.239
2012-02-20,919.39
2012-02-21,920.431
2012-02-22,908.34
2012-02-23,911.341
2012-02-24,913.409
2012-02-27,909.446
2012-02-28,909.29
2012-02-29,920.13
2012-03-01,919.938
2012-03-02,927.208
2012-03-05,918.641
2012-03-06,911.142
2012-03-07,919.878
2012-03-08,928.392
2012-03-09,938.483
2012-03-12,938.339
2012-03-13,950.202
2012-03-14,941.675
2012-03-15,966.176
2012-03-16,961.766
2012-03-19,956.144
2012-03-20,949.596
2012-03-21,945.574
2012-03-22,936.543
2012-03-23,941.098
2012-03-26,952.763
2012-03-27,957.083
2012-03-28,952.418
2012-03-29,950.463
2012-03-30,960.582
2012-04-02,957.932
2012-04-03,954.941
2012-04-04,943.072
2012-04-05,942.848
2012-04-06,942.848
2012-04-09,949.024
2012-04-10,943.271
2012-04-11,944.751
2012-04-12,958.746
2012-04-13,955.537
2012-04-16,945.979
2012-04-17,949.964
2012-04-18,958.733
2012-04-19,954.547
2012-04-20,953.261
2012-04-23,947.242
2012-04-24,954.259
2012-04-25,953.614
2012-04-26,953.134
2012-04-27,961.548
2012-04-30,967.626
2012-05-01,971.806
2012-05-02,977.056
2012-05-03,951.973
2012-05-04,934.789
2012-05-07,933.227
2012-05-08,928.252
2012-05-09,927.879
2012-05-10,935.15
2012-05-11,926.539
2012-05-14,919.905
2012-05-15,906.138
2012-05-16,893.646
2012-05-17,896.144
2012-05-18,881.617
2012-05-21,884.21
2012-05-22,899.642
2012-05-23,874.292
2012-05-24,876.007
2012-05-25,874.584
2012-05-28,874.264
2012-05-29,883.265
2012-05-30,874.817
2012-05-31,871.983
2012-06-01,859.819
2012-06-04,867.433
2012-06-05,854.478
2012-06-06,880.856
2012-06-07,887.456
2012-06-08,876.219
2012-06-11,884.828
2012-06-12,877.575
2012-06-13,869.247
2012-06-14,882.627
2012-06-15,898.532
2012-06-18,906.115
2012-06-19,916.782
2012-06-20,906.348
2012-06-21,894.497
2012-06-22,887.502
2012-06-25,884.541
2012-06-26,881.305
2012-06-27,883.969
2012-06-28,882.643
2012-06-29,901.331
2012-07-02,911.938
2012-07-03,917.37
2012-07-04,926.652
2012-07-05,926.534
2012-07-06,917.512
2012-07-09,916.421
2012-07-10,911.785
2012-07-11,917.714
2012-07-12,914.054
2012-07-13,918.624
2012-07-16,909.769
2012-07-17,904.021
2012-07-18,913.233
2012-07-19,920.896
2012-07-20,909.41
2012-07-23,899.122
2012-07-24,897.502
2012-07-25,894.538
2012-07-26,920.253
2012-07-27,930.228
2012-07-30,937.603
2012-07-31,948.702
2012-08-01,946.077
2012-08-02,953.748
2012-08-03,959.304
2012-08-06,967.045
2012-08-07,969.29
2012-08-08,962.899
2012-08-09,958.996
2012-08-10,958.712
2012-08-13,960.299
2012-08-14,960.761
2012-08-15,968.011
2012-08-16,965.06
2012-08-17,967.267
2012-08-20,975.536
2012-08-21,987.927
2012-08-22,974.053
2012-08-23,983.362
2012-08-24,962.472
2012-08-27,961.846
2012-08-28,959.555
2012-08-29,953.529
2012-08-30,951.145
2012-08-31,967.001
2012-09-03,959.522
2012-09-04,955.011
2012-09-05,955.192
2012-09-06,971.582
2012-09-07,991.335
2012-09-10,994.515
2012-09-11,1007.767
2012-09-12,1021.294
2012-09-13,1028.708
2012-09-14,1037.575
2012-09-17,1039.369
2012-09-18,1037.411
2012-09-19,1037.012
2012-09-20,1040.724
2012-09-21,1044.334
2012-09-24,1031.291
2012-09-25,1045.191
2012-09-26,1032.618
2012-09-27,1045.061
2012-09-28,1051.582
2012-10-01,1049.296
2012-10-02,1064.453
2012-10-03,1056.408
2012-10-04,1054.115
2012-10-05,1066.283
2012-10-08,1064.877
2012-10-09,1056.584
2012-10-10,1048.963
2012-10-11,1048.099
2012-10-12,1052.239
2012-10-15,1056.525
2012-10-16,1057.429
2012-10-17,1075.118
2012-10-18,1084.724
2012-10-19,1076.672
2012-10-22,1076.606
2012-10-23,1074.285
2012-10-24,1076.855
2012-10-25,1083.706
2012-10-26,1080.664
2012-10-29,1066.161
2012-10-30,1065.612
2012-10-31,1071.595
2012-11-01,1070.006
2012-11-02,1064.308
2012-11-05,1061.861
2012-11-06,1068.493
2012-11-07,1069.783
2012-11-08,1061.732
2012-11-09,1058.704
2012-11-12,1070.566
2012-11-13,1068.638
2012-11-14,1051.655
2012-11-15,1052.308
2012-11-16,1047.919
2012-11-19,1059.619
2012-11-20,1063.931
2012-11-21,1057.973
2012-11-22,1068.543
2012-11-23,1081.569
2012-11-26,1083.184
2012-11-27,1079.683
2012-11-28,1082.913
2012-11-29,1083.482
2012-11-30,1088.62
2012-12-03,1086.605
2012-12-04,1080.524
2012-12-05,1079.262
2012-12-06,1095.423
2012-12-07,1102.014
2012-12-10,1101.901
2012-12-11,1104.377
2012-12-12,1095.821
2012-12-13,1093.578
2012-12-14,1094.082
2012-12-17,1088.64
2012-12-18,1092.73
2012-12-19,1102.168
2012-12-20,1112.989
2012-12-21,1094.95
2012-12-24,1093.172
2012-12-25,1093.172
2012-12-26,1085.671
2012-12-27,1088.038
2012-12-28,1093.849
2012-12-31,1097.726
2013-01-01,1097.726
2013-01-02,1109.103
2013-01-03,1111.102
2013-01-04,1102.82
2013-01-07,1112.613
2013-01-08,1115.485
2013-01-09,1124.655
2013-01-10,1135.606
2013-01-11,1135.541
2013-01-14,1143.451
2013-01-15,1147.708
2013-01-16,1148.411
2013-01-17,1158.466
2013-01-18,1142.724
2013-01-21,1149.228
2013-01-22,1157.555
2013-01-23,1160.039
2013-01-24,1154.445
2013-01-25,1158.934
2013-01-28,1149.664
2013-01-29,1154.785
2013-01-30,1164.62
2013-01-31,1179.27
2013-02-01,1182.205
2013-02-04,1183.208
2013-02-05,1166.244
2013-02-06,1165.552
2013-02-07,1145.689
2013-02-08,1161.469
2013-02-11,1154.951
2013-02-12,1163.662
2013-02-13,1163.703
2013-02-14,1177.936
2013-02-15,1159.318
2013-02-18,1165.026
2013-02-19,1177.13
2013-02-20,1151.212
2013-02-21,1135.13
2013-02-22,1150.005
2013-02-25,1156.803
2013-02-26,1142.385
2013-02-27,1153.286
2013-02-28,1174.271
2013-03-01,1167.339
2013-03-04,1145.054
2013-03-05,1157.583
2013-03-06,1169.819
2013-03-07,1174.115
2013-03-08,1167.572
2013-03-11,1176.936
2013-03-12,1182.537
2013-03-13,1167.026
2013-03-14,1174.157
2013-03-15,1182.456
2013-03-18,1165.602
2013-03-19,1163.537
2013-03-20,1160.071
2013-03-21,1174.217
2013-03-22,1175.665
2013-03-25,1173.182
2013-03-26,1179.229
2013-03-27,1198.586
2013-03-28,1205.225
2013-03-29,1205.225
2013-04-01,1204.002
2013-04-02,1205.584
2013-04-03,1210.604
2013-04-04,1210.765
2013-04-05,1213.443
2013-04-08,1208.587
2013-04-09,1213.218
2013-04-10,1230.207
2013-04-11,1237.7
2013-04-12,1234.777
2013-04-15,1224.882
2013-04-16,1219.35
2013-04-17,1229.577
2013-04-18,1217.459
2013-04-19,1219.492
2013-04-22,1228.392
2013-04-23,1238.186
2013-04-24,1247.793
2013-04-25,1258.721
2013-04-26,1253.842
2013-04-29,1268.595
2013-04-30,1279.011
2013-05-01,1261.979
2013-05-02,1252.529
2013-05-03,1246.073
2013-05-06,1257.113
2013-05-07,1260.273
2013-05-08,1259.234
2013-05-09,1269.242
2013-05-10,1249.022
2013-05-13,1250.674
2013-05-14,1240.295
2013-05-15,1236.453
2013-05-16,1230.516
2013-05-17,1195.972
2013-05-20,1205.332
2013-05-21,1202.369
2013-05-22,1199.91
2013-05-23,1201.794
2013-05-24,1184.948
2013-05-27,1169.234
2013-05-28,1167.906
2013-05-29,1175.835
2013-05-30,1165.843
2013-05-31,1154.118
2013-06-03,1167.144
2013-06-04,1147.489
2013-06-05,1137.214
2013-06-06,1140.532
2013-06-07,1129.283
2013-06-10,1138.984
2013-06-11,1129.598
2013-06-12,1141.032
2013-06-13,1134.533
2013-06-14,1151.3
2013-06-17,1148.408
2013-06-18,1146.907
2013-06-19,1151.937
2013-06-20,1095.228
2013-06-21,1088.536
2013-06-24,1092.658
2013-06-25,1077.752
2013-06-26,1113.535
2013-06-27,1111.599
2013-06-28,1108.257
2013-07-01,1116.021
2013-07-02,1119.582
2013-07-03,1117.999
2013-07-04,1133.376
2013-07-05,1118.529
2013-07-08,1134.396
2013-07-09,1148.994
2013-07-10,1155.881
2013-07-11,1153.337
2013-07-12,1152.642
2013-07-15,1165.272
2013-07-16,1166.342
2013-07-17,1167.927
2013-07-18,1161.688
2013-07-19,1164.059
2013-07-22,1170.606
2013-07-23,1178.506
2013-07-24,1180.867
2013-07-25,1187.389
2013-07-26,1190.109
2013-07-29,1181.545
2013-07-30,1167.246
2013-07-31,1161.538
2013-08-01,1152.348
2013-08-02,1160.246
2013-08-05,1156.843
2013-08-06,1168.041
2013-08-07,1170.735
2013-08-08,1181.616
2013-08-09,1179.769
2013-08-12,1175.016
2013-08-13,1159.245
2013-08-14,1171.932
2013-08-15,1171.319
2013-08-16,1177.765
2013-08-19,1170.666
2013-08-20,1157.786
2013-08-21,1157.269
2013-08-22,1144.576
2013-08-23,1135.765
2013-08-26,1150.056
2013-08-27,1138.153
2013-08-28,1133.06
2013-08-29,1128.492
2013-08-30,1128.837
2013-09-02,1156.739
2013-09-03,1159.445
2013-09-04,1176.009
2013-09-05,1172.893
2013-09-06,1185.63
2013-09-09,1193.701
2013-09-10,1205.898
2013-09-11,1209.819
2013-09-12,1222.226
2013-09-13,1225.283
2013-09-16,1246.018
2013-09-17,1255.123
2013-09-18,1255.41
2013-09-19,1295.855
2013-09-20,1283.383
2013-09-23,1277.303
2013-09-24,1267.674
2013-09-25,1280.895
2013-09-26,1285.774
2013-09-27,1288.72
2013-09-30,1285.238
2013-10-01,1278.713
2013-10-02,1287.175
2013-10-03,1291.323
2013-10-04,1295.55
2013-10-07,1291.499
2013-10-08,1286.796
2013-10-09,1276.787
2013-10-10,1276.808
2013-10-11,1287.556
2013-10-14,1289.844
2013-10-15,1297.929
2013-10-16,1307.006
2013-10-17,1324.817
2013-10-18,1318.093
2013-10-21,1322.541
2013-10-22,1340.359
2013-10-23,1334.701
2013-10-24,1314.357
2013-10-25,1314.371
2013-10-28,1312.707
2013-10-29,1303.145
2013-10-30,1304.275
2013-10-31,1322.605
2013-11-01,1316.669
2013-11-04,1322.678
2013-11-05,1336.938
2013-11-06,1352.068
2013-11-07,1334.639
2013-11-08,1331.67
2013-11-11,1318.922
2013-11-12,1318.092
2013-11-13,1321.879
2013-11-14,1329.349
2013-11-15,1331.925
2013-11-18,1330.33
2013-11-19,1318.218
2013-11-20,1310.634
2013-11-21,1289.089
2013-11-22,1278.011
2013-11-25,1280.273
2013-11-26,1269.075
2013-11-27,1262.245
2013-11-28,1262.922
2013-11-29,1264.248
2013-12-02,1268.98
2013-12-03,1275.834
2013-12-04,1252.177
2013-12-05,1248.923
2013-12-06,1262.028
2013-12-09,1267.323
2013-12-10,1268.284
2013-12-11,1255.045
2013-12-12,1262.663
2013-12-13,1267.225
2013-12-16,1271.341
2013-12-17,1265.779
2013-12-18,1248.77
2013-12-19,1248.58
2013-12-20,1247.283
2013-12-23,1258.53
2013-12-24,1269.099
2013-12-25,1269.099
2013-12-26,1263.522
2013-12-27,1264.417
2013-12-30,1266.842
2013-12-31,1262.322
2014-01-01,1262.322
2014-01-02,1259.638
2014-01-03,1282.31
2014-01-06,1279.131
2014-01-07,1275.77
2014-01-08,1284.696
2014-01-09,1288.296
2014-01-10,1308.509
2014-01-13,1331.754
2014-01-14,1331.064
2014-01-15,1334.651
2014-01-16,1334.364
2014-01-17,1315.978
2014-01-20,1314.854
2014-01-21,1332.815
2014-01-22,1340.606
2014-01-23,1331.315
2014-01-24,1305.302
2014-01-27,1300.837
2014-01-28,1300.679
2014-01-29,1308.14
2014-01-30,1279.16
2014-01-31,1278.706
2014-02-03,1277.175
2014-02-04,1269.73
2014-02-05,1279.063
2014-02-06,1288.956
2014-02-07,1297.198
2014-02-10,1295.278
2014-02-11,1306.116
2014-02-12,1312.431
2014-02-13,1320.078
2014-02-14,1323.972
2014-02-17,1324.158
2014-02-18,1316.501
2014-02-19,1323.447
2014-02-20,1319.097
2014-02-21,1320.463
2014-02-24,1339.738
2014-02-25,1341.78
2014-02-26,1336.872
2014-02-27,1346.372
2014-02-28,1357.004
2014-03-03,1359.33
2014-03-04,1369.02
2014-03-05,1386.679
2014-03-06,1407.914
2014-03-07,1408.741
2014-03-10,1408.467
2014-03-11,1407.563
2014-03-12,1407.413
2014-03-13,1426.336
2014-03-14,1413.507
2014-03-17,1419.664
2014-03-18,1443.595
2014-03-19,1447.757
2014-03-20,1434.763
2014-03-21,1427.015
2014-03-24,1424.33
2014-03-25,1431.014
2014-03-26,1436.98
2014-03-27,1448.721
2014-03-28,1449.856
2014-03-31,1452.565
2014-04-01,1447.228
2014-04-02,1427.792
2014-04-03,1429.181
2014-04-04,1438.964
2014-04-07,1426.772
2014-04-08,1420.426
2014-04-09,1431.482
2014-04-10,1454.604
2014-04-11,1445.773
2014-04-14,1435.933
2014-04-15,1435.28
2014-04-16,1430.8
2014-04-17,1432.272
2014-04-18,1432.272
2014-04-21,1430.104
2014-04-22,1435.659
2014-04-23,1444.021
2014-04-24,1445.596
2014-04-25,1448.633
2014-04-28,1430.039
2014-04-29,1439.57
2014-04-30,1472.575
2014-05-01,1470.687
2014-05-02,1484.015
2014-05-05,1479.834
2014-05-06,1485.196
2014-05-07,1475.206
2014-05-08,1461.573
2014-05-09,1450.15
2014-05-12,1454.34
2014-05-13,1469.912
2014-05-14,1477.228
2014-05-15,1466.2
2014-05-16,1463.551
2014-05-19,1458.809
2014-05-20,1437.532
2014-05-21,1426.393
2014-05-22,1435.661
2014-05-23,1439.067
2014-05-26,1440.228
2014-05-27,1433.07
2014-05-28,1435.394
2014-05-29,1434.542
2014-05-30,1434.207
2014-06-02,1431.251
2014-06-03,1419.663
2014-06-04,1416.506
2014-06-05,1423.664
2014-06-06,1436.254
2014-06-09,1436.027
2014-06-10,1434.798
2014-06-11,1440.878
2014-06-12,1468.517
2014-06-13,1456.141
2014-06-16,1462.508
2014-06-17,1464.026
2014-06-18,1464.196
2014-06-19,1472.752
2014-06-20,1450.255
2014-06-23,1450.373
2014-06-24,1444.111
2014-06-25,1447.969
2014-06-26,1458.848
2014-06-27,1464.386
2014-06-30,1461.844
2014-07-01,1466.268
2014-07-02,1466.507
2014-07-03,1471.887
2014-07-04,1473.389
2014-07-07,1476.897
2014-07-08,1474.377
2014-07-09,1463.047
2014-07-10,1465.157
2014-07-11,1454.991
2014-07-14,1464.141
2014-07-15,1454.117
2014-07-16,1446.236
2014-07-17,1439.418
2014-07-18,1434.498
2014-07-21,1444.816
2014-07-22,1442.648
2014-07-23,1449.195
2014-07-24,1443.584
2014-07-25,1445.31
2014-07-28,1442.154
2014-07-29,1426.116
2014-07-30,1415.185
2014-07-31,1422.913
2014-08-01,1412.177
2014-08-04,1406.231
2014-08-05,1404.558
2014-08-06,1398.112
2014-08-07,1404.946
2014-08-08,1390.561
2014-08-11,1387.473
2014-08-12,1384.261
2014-08-13,1387.758
2014-08-14,1396.972
2014-08-15,1401.382
2014-08-18,1398.681
2014-08-19,1406.877
2014-08-20,1408.091
2014-08-21,1411.15
2014-08-22,1410.892
2014-08-25,1409.27
2014-08-26,1411.025
2014-08-27,1429.868
2014-08-28,1429.237
2014-08-29,1421.878
2014-09-01,1423.077
2014-09-02,1412.866
2014-09-03,1417.041
2014-09-04,1417.884
2014-09-05,1426.918
2014-09-08,1425.023
2014-09-09,1415.237
2014-09-10,1409.027
2014-09-11,1407.345
2014-09-12,1390.772
2014-09-15,1389.541
2014-09-16,1380.631
2014-09-17,1366.601
2014-09-18,1368.561
2014-09-19,1371.581
2014-09-22,1390.571
2014-09-23,1381.756
2014-09-24,1391.19
2014-09-25,1375.876
2014-09-26,1359.241
2014-09-29,1340.283
2014-09-30,1343.615
2014-10-01,1346.014
2014-10-02,1351.34
2014-10-03,1330.531
2014-10-06,1338.08
2014-10-07,1348.037
2014-10-08,1341.106
2014-10-09,1365.974
2014-10-10,1343.015
2014-10-13,1333.94
2014-10-14,1325.05
2014-10-15,1343.622
2014-10-16,1339.301
2014-10-17,1341.422
2014-10-20,1361.961
2014-10-21,1374.521
2014-10-22,1381.605
2014-10-23,1364.692
2014-10-24,1378.714
2014-10-27,1384.067
2014-10-28,1394.056
2014-10-29,1404.853
2014-10-30,1386.76
2014-10-31,1380.209
2014-11-03,1379.57
2014-11-04,1389.82
2014-11-05,1372.649
2014-11-06,1373.271
2014-11-07,1377.047
2014-11-10,1401.293
2014-11-11,1412.612
2014-11-12,1430.073
2014-11-13,1424.536
2014-11-14,1429.36
2014-11-17,1436.632
2014-11-18,1441.95
2014-11-19,1432.635
2014-11-20,1434.395
2014-11-21,1428.174
2014-11-24,1415.059
2014-11-25,1399.448
2014-11-26,1414.692
2014-11-27,1409.323
2014-11-28,1400.698
2014-12-01,1411.496
2014-12-02,1397.8
2014-12-03,1413.123
2014-12-04,1419.421
2014-12-05,1407.736
2014-12-08,1399.0
2014-12-09,1416.884
2014-12-10,1408.971
2014-12-11,1418.019
2014-12-12,1418.896
2014-12-15,1407.662
2014-12-16,1416.985
2014-12-17,1408.516
2014-12-18,1417.715
2014-12-19,1422.166
2014-12-22,1420.113
2014-12-23,1417.684
2014-12-24,1418.548
2014-12-25,1418.548
2014-12-26,1426.641
2014-12-29,1441.302
2014-12-30,1447.949
2014-12-31,1440.675
2015-01-01,1440.675
2015-01-02,1423.81
2015-01-05,1427.691
2015-01-06,1433.363
2015-01-07,1421.823
2015-01-08,1440.926
2015-01-09,1446.185
2015-01-12,1443.782
2015-01-13,1445.102
2015-01-14,1447.063
2015-01-15,1452.774
2015-01-16,1446.793
2015-01-19,1454.063
2015-01-20,1438.29
2015-01-21,1434.868
2015-01-22,1413.804
2015-01-23,1411.271
2015-01-26,1405.007
2015-01-27,1425.793
2015-01-28,1439.512
2015-01-29,1395.047
2015-01-30,1383.329
2015-02-02,1395.999
2015-02-03,1396.969
2015-02-04,1413.039
2015-02-05,1419.611
2015-02-06,1417.784
2015-02-09,1418.663
2015-02-10,1421.02
2015-02-11,1417.302
2015-02-12,1410.547
2015-02-13,1433.201
2015-02-16,1432.266
2015-02-17,1432.405
2015-02-18,1430.401
2015-02-19,1426.731
2015-02-20,1433.408
2015-02-23,1434.083
2015-02-24,1416.582
2015-02-25,1458.613
2015-02-26,1466.872
2015-02-27,1473.86
2015-03-02,1470.558
2015-03-03,1477.598
2015-03-04,1476.13
2015-03-05,1451.89
2015-03-06,1446.134
2015-03-09,1441.034
2015-03-10,1420.681
2015-03-11,1402.742
2015-03-12,1445.065
2015-03-13,1435.405
2015-03-16,1446.78
2015-03-17,1430.46
2015-03-18,1423.368
2015-03-19,1431.016
2015-03-20,1468.143
2015-03-23,1482.257
2015-03-24,1483.017
2015-03-25,1481.568
2015-03-26,1463.588
2015-03-27,1466.227
2015-03-30,1448.82
2015-03-31,1449.068
2015-04-01,1440.723
2015-04-02,1449.085
2015-04-03,1449.085
2015-04-06,1472.58
2015-04-07,1460.421
2015-04-08,1469.372
2015-04-09,1460.128
2015-04-10,1460.855
2015-04-13,1443.28
2015-04-14,1472.748
2015-04-15,1465.742
2015-04-16,1491.759
2015-04-17,1492.807
2015-04-20,1479.4
2015-04-21,1482.504
