Date,NORWAY IMI GROWTH IMI (Large+Mid+Small Cap)
2013-08-02,942.281
2013-08-05,941.534
2013-08-06,939.882
2013-08-07,937.691
2013-08-08,953.791
2013-08-09,970.361
2013-08-12,959.908
2013-08-13,952.521
2013-08-14,973.786
2013-08-15,954.933
2013-08-16,959.675
2013-08-19,974.22
2013-08-20,962.262
2013-08-21,950.507
2013-08-22,950.419
2013-08-23,958.916
2013-08-26,951.007
2013-08-27,943.88
2013-08-28,941.544
2013-08-29,935.846
2013-08-30,919.689
2013-09-02,942.105
2013-09-03,941.77
2013-09-04,941.9
2013-09-05,931.033
2013-09-06,936.598
2013-09-09,948.167
2013-09-10,974.686
2013-09-11,985.798
2013-09-12,981.877
2013-09-13,976.265
2013-09-16,984.111
2013-09-17,979.487
2013-09-18,983.679
2013-09-19,1004.971
2013-09-20,985.358
2013-09-23,984.595
2013-09-24,975.76
2013-09-25,971.02
2013-09-26,974.393
2013-09-27,973.949
2013-09-30,956.556
2013-10-01,970.105
2013-10-02,968.513
2013-10-03,995.905
2013-10-04,992.518
2013-10-07,984.708
2013-10-08,960.129
2013-10-09,946.819
2013-10-10,954.702
2013-10-11,966.397
2013-10-14,974.886
2013-10-15,984.705
2013-10-16,989.466
2013-10-17,1002.255
2013-10-18,1015.462
2013-10-21,1033.305
2013-10-22,1035.617
2013-10-23,1028.868
2013-10-24,1032.602
2013-10-25,1038.817
2013-10-28,1029.044
2013-10-29,1036.393
2013-10-30,1036.871
2013-10-31,1021.897
2013-11-01,1028.164
2013-11-04,1033.241
2013-11-05,1016.36
2013-11-06,1047.798
2013-11-07,1026.303
2013-11-08,1000.826
2013-11-11,1016.092
2013-11-12,995.963
2013-11-13,988.746
2013-11-14,1001.016
2013-11-15,1016.458
2013-11-18,1018.186
2013-11-19,1020.875
2013-11-20,1015.582
2013-11-21,1000.435
2013-11-22,1010.703
2013-11-25,1006.561
2013-11-26,1027.243
2013-11-27,1041.205
2013-11-28,1044.831
2013-11-29,1039.472
2013-12-02,1038.471
2013-12-03,1035.605
2013-12-04,1020.152
2013-12-05,1014.725
2013-12-06,1015.604
2013-12-09,1014.296
2013-12-10,1023.312
2013-12-11,1020.1
2013-12-12,998.535
2013-12-13,999.841
2013-12-16,1006.743
2013-12-17,1005.706
2013-12-18,1007.914
2013-12-19,1002.923
2013-12-20,1015.509
2013-12-23,1031.146
2013-12-24,1029.269
2013-12-25,1029.269
2013-12-26,1029.135
2013-12-27,1042.91
2013-12-30,1056.067
2013-12-31,1058.008
2014-01-01,1058.008
2014-01-02,1050.473
2014-01-03,1057.977
2014-01-06,1050.725
2014-01-07,1047.169
2014-01-08,1050.005
2014-01-09,1048.768
2014-01-10,1056.156
2014-01-13,1063.319
2014-01-14,1070.393
2014-01-15,1069.187
2014-01-16,1067.058
2014-01-17,1063.73
2014-01-20,1055.161
2014-01-21,1066.358
2014-01-22,1070.266
2014-01-23,1063.473
2014-01-24,1037.527
2014-01-27,1026.437
2014-01-28,1037.438
2014-01-29,1019.089
2014-01-30,1005.764
2014-01-31,990.391
2014-02-03,996.598
2014-02-04,991.676
2014-02-05,997.989
2014-02-06,1014.009
2014-02-07,1025.223
2014-02-10,1031.679
2014-02-11,1036.655
2014-02-12,1046.312
2014-02-13,1055.86
2014-02-14,1059.015
2014-02-17,1071.558
2014-02-18,1068.589
2014-02-19,1068.61
2014-02-20,1062.735
2014-02-21,1084.892
2014-02-24,1093.543
2014-02-25,1086.875
2014-02-26,1084.554
2014-02-27,1089.709
2014-02-28,1100.566
2014-03-03,1073.779
2014-03-04,1095.758
2014-03-05,1090.111
2014-03-06,1088.809
2014-03-07,1085.439
2014-03-10,1074.827
2014-03-11,1081.552
2014-03-12,1060.443
2014-03-13,1054.642
2014-03-14,1038.237
2014-03-17,1054.789
2014-03-18,1052.604
2014-03-19,1045.424
2014-03-20,1028.537
2014-03-21,1038.932
2014-03-24,1031.277
2014-03-25,1044.139
2014-03-26,1055.708
2014-03-27,1070.577
2014-03-28,1075.858
2014-03-31,1079.994
2014-04-01,1082.749
2014-04-02,1074.255
2014-04-03,1067.527
2014-04-04,1066.027
2014-04-07,1045.866
2014-04-08,1037.185
2014-04-09,1056.455
2014-04-10,1069.001
2014-04-11,1037.715
2014-04-14,1028.634
2014-04-15,1021.082
2014-04-16,1026.355
2014-04-17,1026.072
2014-04-18,1026.072
2014-04-21,1023.188
2014-04-22,1056.649
2014-04-23,1058.282
2014-04-24,1060.376
2014-04-25,1059.769
2014-04-28,1060.237
2014-04-29,1068.166
2014-04-30,1094.145
2014-05-01,1097.527
2014-05-02,1111.494
2014-05-05,1101.858
2014-05-06,1110.285
2014-05-07,1105.629
2014-05-08,1106.61
2014-05-09,1104.823
2014-05-12,1117.467
2014-05-13,1118.715
2014-05-14,1124.227
2014-05-15,1104.055
2014-05-16,1091.051
2014-05-19,1096.396
2014-05-20,1087.984
2014-05-21,1093.74
2014-05-22,1115.182
2014-05-23,1117.821
2014-05-26,1107.848
2014-05-27,1112.914
2014-05-28,1117.236
2014-05-29,1121.285
2014-05-30,1119.117
2014-06-02,1120.68
2014-06-03,1113.376
2014-06-04,1112.623
2014-06-05,1124.261
2014-06-06,1139.697
2014-06-09,1136.9
2014-06-10,1142.398
2014-06-11,1128.749
2014-06-12,1130.971
2014-06-13,1127.281
2014-06-16,1121.395
2014-06-17,1108.746
2014-06-18,1114.184
2014-06-19,1106.6
2014-06-20,1112.135
2014-06-23,1117.792
2014-06-24,1105.393
2014-06-25,1087.589
2014-06-26,1083.628
2014-06-27,1089.641
2014-06-30,1090.71
2014-07-01,1091.441
2014-07-02,1096.315
2014-07-03,1111.507
2014-07-04,1113.404
2014-07-07,1116.104
2014-07-08,1095.849
2014-07-09,1106.859
2014-07-10,1082.144
2014-07-11,1086.155
2014-07-14,1099.95
2014-07-15,1098.451
2014-07-16,1120.783
2014-07-17,1113.637
2014-07-18,1098.607
2014-07-21,1101.362
2014-07-22,1117.224
2014-07-23,1118.746
2014-07-24,1109.041
2014-07-25,1101.267
2014-07-28,1097.899
2014-07-29,1089.179
2014-07-30,1081.609
2014-07-31,1069.185
2014-08-01,1057.829
2014-08-04,1051.985
2014-08-05,1052.59
2014-08-06,1037.965
2014-08-07,1023.443
2014-08-08,1024.898
2014-08-11,1062.084
2014-08-12,1054.33
2014-08-13,1051.791
2014-08-14,1061.924
2014-08-15,1068.95
2014-08-18,1072.25
2014-08-19,1074.649
2014-08-20,1078.047
2014-08-21,1090.517
2014-08-22,1080.565
2014-08-25,1087.601
2014-08-26,1100.155
2014-08-27,1100.381
2014-08-28,1089.388
2014-08-29,1082.499
2014-09-01,1074.38
2014-09-02,1079.954
2014-09-03,1082.406
2014-09-04,1092.666
2014-09-05,1078.917
2014-09-08,1074.217
2014-09-09,1074.885
2014-09-10,1073.0
2014-09-11,1064.426
2014-09-12,1071.089
2014-09-15,1057.962
2014-09-16,1049.215
2014-09-17,1053.76
2014-09-18,1073.625
2014-09-19,1062.889
2014-09-22,1047.576
2014-09-23,1032.199
2014-09-24,1032.843
2014-09-25,1023.866
2014-09-26,1019.251
2014-09-29,1021.609
2014-09-30,1032.532
2014-10-01,1015.864
2014-10-02,974.4
2014-10-03,968.207
2014-10-06,967.237
2014-10-07,944.52
2014-10-08,935.006
2014-10-09,924.759
2014-10-10,897.887
2014-10-13,897.891
2014-10-14,910.573
2014-10-15,881.869
2014-10-16,864.001
2014-10-17,907.897
2014-10-20,899.422
2014-10-21,938.284
2014-10-22,951.788
2014-10-23,951.121
2014-10-24,946.163
2014-10-27,935.689
2014-10-28,941.842
2014-10-29,946.921
2014-10-30,940.218
2014-10-31,949.579
2014-11-03,949.922
2014-11-04,933.193
2014-11-05,943.887
2014-11-06,948.242
2014-11-07,956.071
2014-11-10,983.839
2014-11-11,976.316
2014-11-12,984.968
2014-11-13,971.322
2014-11-14,1030.4
2014-11-17,1032.163
2014-11-18,1040.239
2014-11-19,1026.862
2014-11-20,1025.477
2014-11-21,1040.798
2014-11-24,1046.258
2014-11-25,1044.608
2014-11-26,1035.197
2014-11-27,1001.61
2014-11-28,982.653
2014-12-01,981.96
2014-12-02,985.294
2014-12-03,985.58
2014-12-04,978.519
2014-12-05,964.693
2014-12-08,964.832
2014-12-09,954.258
2014-12-10,949.862
2014-12-11,923.552
2014-12-12,903.095
2014-12-15,890.054
2014-12-16,875.82
2014-12-17,913.242
2014-12-18,943.192
2014-12-19,966.412
2014-12-22,966.666
2014-12-23,960.841
2014-12-24,955.555
2014-12-25,955.555
2014-12-26,954.341
2014-12-29,955.674
2014-12-30,955.71
2014-12-31,944.627
2015-01-01,944.627
2015-01-02,949.525
2015-01-05,919.401
2015-01-06,917.472
2015-01-07,912.891
2015-01-08,928.441
2015-01-09,928.5
2015-01-12,913.847
2015-01-13,924.563
2015-01-14,916.088
2015-01-15,917.329
2015-01-16,920.999
2015-01-19,941.55
2015-01-20,936.982
2015-01-21,940.559
2015-01-22,948.15
2015-01-23,941.325
2015-01-26,945.07
2015-01-27,943.669
2015-01-28,951.703
2015-01-29,945.814
2015-01-30,954.37
2015-02-02,963.389
2015-02-03,985.488
2015-02-04,978.8
2015-02-05,990.019
2015-02-06,984.367
2015-02-09,969.078
2015-02-10,971.991
2015-02-11,926.831
2015-02-12,938.73
2015-02-13,944.219
2015-02-16,947.708
2015-02-17,941.621
2015-02-18,937.912
2015-02-19,918.044
2015-02-20,921.875
2015-02-23,904.228
2015-02-24,896.986
2015-02-25,914.242
2015-02-26,897.893
2015-02-27,905.199
2015-03-02,886.002
2015-03-03,886.301
2015-03-04,849.78
2015-03-05,868.975
2015-03-06,856.306
2015-03-09,847.1
2015-03-10,817.446
2015-03-11,817.656
2015-03-12,834.423
2015-03-13,824.102
2015-03-16,815.044
2015-03-17,807.73
2015-03-18,818.868
2015-03-19,842.084
2015-03-20,858.095
2015-03-23,871.994
2015-03-24,872.819
2015-03-25,863.894
2015-03-26,845.423
2015-03-27,846.607
2015-03-30,847.328
2015-03-31,842.0
2015-04-01,845.591
2015-04-02,853.583
2015-04-03,853.583
2015-04-06,860.969
2015-04-07,864.111
2015-04-08,868.402
2015-04-09,874.28
2015-04-10,895.329
2015-04-13,898.479
2015-04-14,918.907
2015-04-15,923.433
2015-04-16,937.047
2015-04-17,914.855
2015-04-20,913.671
2015-04-21,918.062
2015-04-22,898.667
2015-04-23,896.438
2015-04-24,908.612
2015-04-27,913.354
2015-04-28,904.464
2015-04-29,892.994
2015-04-30,895.585
2015-05-01,890.386
2015-05-04,903.478
2015-05-05,904.272
2015-05-06,919.279
2015-05-07,889.616
2015-05-08,908.338
2015-05-11,899.178
2015-05-12,901.697
2015-05-13,928.634
2015-05-14,927.689
2015-05-15,940.381
2015-05-18,936.979
2015-05-19,911.657
2015-05-20,903.549
2015-05-21,902.765
2015-05-22,890.09
2015-05-25,890.09
2015-05-26,865.665
2015-05-27,864.058
2015-05-28,859.95
2015-05-29,875.698
2015-06-01,851.279
2015-06-02,874.833
2015-06-03,898.632
2015-06-04,885.028
2015-06-05,859.99
2015-06-08,868.28
2015-06-09,865.572
2015-06-10,875.636
2015-06-11,867.988
2015-06-12,867.684
2015-06-15,847.983
2015-06-16,847.382
2015-06-17,856.528
2015-06-18,851.173
2015-06-19,860.018
2015-06-22,881.765
2015-06-23,874.877
2015-06-24,869.53
2015-06-25,875.907
2015-06-26,872.036
2015-06-29,850.806
2015-06-30,856.97
2015-07-01,870.502
2015-07-02,858.176
2015-07-03,846.122
2015-07-06,833.876
2015-07-07,808.626
2015-07-08,802.785
2015-07-09,826.831
2015-07-10,848.163
2015-07-13,846.4
2015-07-14,839.444
2015-07-15,840.513
2015-07-16,846.876
2015-07-17,858.896
2015-07-20,853.824
2015-07-21,867.995
2015-07-22,857.032
2015-07-23,855.416
2015-07-24,855.047
2015-07-27,836.643
2015-07-28,834.429
2015-07-29,847.803
2015-07-30,844.241
2015-07-31,845.207
2015-08-03,843.352
2015-08-04,845.462
2015-08-05,850.16
2015-08-06,831.771
2015-08-07,825.668
2015-08-10,833.686
2015-08-11,816.035
2015-08-12,811.851
2015-08-13,805.088
2015-08-14,797.768
2015-08-17,801.024
2015-08-18,794.935
2015-08-19,779.083
2015-08-20,774.174
2015-08-21,768.316
2015-08-24,727.607
2015-08-25,747.901
2015-08-26,746.94
2015-08-27,771.706
2015-08-28,782.467
2015-08-31,778.406
2015-09-01,767.427
2015-09-02,768.966
2015-09-03,787.836
2015-09-04,770.608
2015-09-07,769.245
2015-09-08,787.802
2015-09-09,802.683
2015-09-10,789.245
2015-09-11,780.364
2015-09-14,772.195
2015-09-15,774.008
2015-09-16,786.433
2015-09-17,792.315
2015-09-18,784.899
2015-09-21,778.087
2015-09-22,758.308
2015-09-23,757.422
2015-09-24,734.652
2015-09-25,743.351
2015-09-28,735.179
2015-09-29,736.901
2015-09-30,749.913
2015-10-01,763.859
2015-10-02,775.142
2015-10-05,785.806
2015-10-06,804.706
2015-10-07,812.107
2015-10-08,808.526
2015-10-09,816.879
2015-10-12,811.254
2015-10-13,802.716
2015-10-14,802.766
2015-10-15,817.531
2015-10-16,810.184
2015-10-19,808.429
2015-10-20,812.911
2015-10-21,813.708
2015-10-22,796.746
2015-10-23,793.431
2015-10-26,799.337
2015-10-27,783.737
2015-10-28,792.87
2015-10-29,773.02
2015-10-30,774.644
2015-11-02,778.82
2015-11-03,784.477
2015-11-04,781.692
2015-11-05,790.283
2015-11-06,782.198
2015-11-09,784.698
2015-11-10,783.106
2015-11-11,789.977
2015-11-12,776.343
2015-11-13,771.888
2015-11-16,774.953
2015-11-17,784.719
2015-11-18,783.51
2015-11-19,802.639
2015-11-20,806.809
2015-11-23,804.924
2015-11-24,799.945
2015-11-25,799.392
2015-11-26,803.565
2015-11-27,800.189
2015-11-30,808.781
2015-12-01,814.33
2015-12-02,818.478
2015-12-03,825.783
2015-12-04,825.615
2015-12-07,819.669
2015-12-08,794.479
2015-12-09,801.802
2015-12-10,793.675
2015-12-11,777.803
2015-12-14,763.493
2015-12-15,777.655
2015-12-16,772.305
2015-12-17,777.089
2015-12-18,765.314
2015-12-21,772.42
2015-12-22,775.151
2015-12-23,785.295
2015-12-24,791.498
2015-12-25,791.498
2015-12-28,785.248
2015-12-29,791.652
2015-12-30,789.139
2015-12-31,786.736
2016-01-01,786.736
2016-01-04,770.308
2016-01-05,758.223
2016-01-06,742.274
2016-01-07,716.195
2016-01-08,717.698
2016-01-11,699.734
2016-01-12,706.624
2016-01-13,723.803
2016-01-14,702.295
2016-01-15,696.073
2016-01-18,681.603
2016-01-19,711.588
2016-01-20,675.731
2016-01-21,687.365
2016-01-22,716.955
2016-01-25,718.026
2016-01-26,719.865
2016-01-27,717.538
2016-01-28,723.279
2016-01-29,728.007
2016-02-01,730.976
2016-02-02,718.878
2016-02-03,726.768
2016-02-04,737.549
2016-02-05,741.105
2016-02-08,693.416
2016-02-09,696.491
2016-02-10,707.748
2016-02-11,697.128
2016-02-12,699.808
2016-02-15,719.064
2016-02-16,715.976
2016-02-17,740.117
2016-02-18,750.232
2016-02-19,738.639
2016-02-22,754.495
2016-02-23,751.013
2016-02-24,737.138
2016-02-25,745.608
2016-02-26,751.129
2016-02-29,756.286
2016-03-01,765.373
2016-03-02,750.865
2016-03-03,763.472
2016-03-04,780.259
2016-03-07,779.504
2016-03-08,775.223
2016-03-09,774.233
2016-03-10,771.737
2016-03-11,782.966
2016-03-14,787.065
2016-03-15,777.53
2016-03-16,777.756
2016-03-17,797.852
2016-03-18,804.718
2016-03-21,798.354
2016-03-22,797.061
2016-03-23,789.41
2016-03-24,788.055
2016-03-25,788.055
2016-03-28,795.02
2016-03-29,777.256
2016-03-30,811.039
2016-03-31,814.338
2016-04-01,799.373
2016-04-04,802.446
2016-04-05,786.365
2016-04-06,797.954
2016-04-07,787.453
2016-04-08,802.82
2016-04-11,807.305
2016-04-12,807.142
2016-04-13,812.817
2016-04-14,818.586
2016-04-15,811.636
2016-04-18,815.886
2016-04-19,839.295
2016-04-20,833.371
2016-04-21,820.702
2016-04-22,820.597
2016-04-25,821.479
2016-04-26,831.937
2016-04-27,839.161
2016-04-28,845.851
2016-04-29,855.906
2016-05-02,851.654
2016-05-03,840.643
2016-05-04,843.026
2016-05-05,838.876
2016-05-06,838.555
2016-05-09,839.625
2016-05-10,840.79
2016-05-11,865.808
2016-05-12,866.228
2016-05-13,853.376
2016-05-16,858.986
2016-05-17,857.782
2016-05-18,855.59
2016-05-19,833.006
2016-05-20,850.762
2016-05-23,851.359
2016-05-24,858.359
2016-05-25,863.63
2016-05-26,870.297
2016-05-27,862.824
2016-05-30,867.35
2016-05-31,862.869
2016-06-01,865.798
2016-06-02,863.831
2016-06-03,869.03
2016-06-06,875.789
2016-06-07,892.05
2016-06-08,891.761
2016-06-09,874.075
2016-06-10,856.547
2016-06-13,838.321
2016-06-14,817.665
2016-06-15,829.017
2016-06-16,796.288
2016-06-17,817.542
2016-06-20,851.47
2016-06-21,852.949
2016-06-22,852.926
2016-06-23,870.757
2016-06-24,818.58
2016-06-27,776.252
2016-06-28,813.073
2016-06-29,839.937
2016-06-30,841.306
2016-07-01,860.804
2016-07-04,854.217
2016-07-05,832.316
2016-07-06,825.018
2016-07-07,843.757
2016-07-08,842.042
2016-07-11,857.126
2016-07-12,863.731
2016-07-13,869.009
2016-07-14,873.714
2016-07-15,859.792
2016-07-18,857.004
2016-07-19,871.829
2016-07-20,872.314
2016-07-21,876.652
2016-07-22,866.467
2016-07-25,856.866
2016-07-26,854.539
2016-07-27,858.972
2016-07-28,859.662
2016-07-29,866.18
2016-08-01,858.642
2016-08-02,855.132
2016-08-03,847.662
2016-08-04,855.064
2016-08-05,851.839
2016-08-08,845.869
2016-08-09,866.83
2016-08-10,878.405
2016-08-11,887.144
2016-08-12,889.801
2016-08-15,876.575
2016-08-16,868.587
2016-08-17,854.958
2016-08-18,861.119
2016-08-19,861.053
2016-08-22,866.968
2016-08-23,879.625
2016-08-24,874.552
2016-08-25,874.94
2016-08-26,877.885
2016-08-29,864.23
2016-08-30,864.15
2016-08-31,860.643
2016-09-01,862.604
2016-09-02,870.295
2016-09-05,877.266
2016-09-06,881.827
2016-09-07,885.544
2016-09-08,885.389
2016-09-09,864.613
2016-09-12,852.149
2016-09-13,845.503
2016-09-14,848.26
2016-09-15,838.933
2016-09-16,837.858
2016-09-19,845.804
2016-09-20,854.01
2016-09-21,848.546
2016-09-22,881.502
2016-09-23,876.719
2016-09-26,866.046
2016-09-27,852.69
2016-09-28,869.342
2016-09-29,885.044
2016-09-30,895.159
2016-10-03,892.225
2016-10-04,899.704
2016-10-05,887.937
2016-10-06,886.079
2016-10-07,871.567
2016-10-10,887.038
2016-10-11,880.02
2016-10-12,869.166
2016-10-13,869.801
2016-10-14,877.382
2016-10-17,866.396
2016-10-18,874.434
2016-10-19,884.0
2016-10-20,877.503
2016-10-21,872.046
2016-10-24,874.517
2016-10-25,876.269
2016-10-26,860.81
2016-10-27,870.7
2016-10-28,859.839
2016-10-31,859.584
2016-11-01,862.864
2016-11-02,849.164
2016-11-03,854.946
2016-11-04,847.935
2016-11-07,844.337
2016-11-08,850.612
2016-11-09,833.331
2016-11-10,823.377
2016-11-11,815.843
2016-11-14,806.484
2016-11-15,824.557
2016-11-16,817.199
2016-11-17,822.881
2016-11-18,813.496
2016-11-21,819.619
2016-11-22,821.217
2016-11-23,811.309
2016-11-24,815.578
2016-11-25,823.402
2016-11-28,821.538
2016-11-29,821.609
2016-11-30,825.919
2016-12-01,837.348
2016-12-02,832.936
2016-12-05,842.701
2016-12-06,837.464
2016-12-07,847.038
2016-12-08,844.944
2016-12-09,846.686
2016-12-12,860.014
2016-12-13,862.013
2016-12-14,854.874
2016-12-15,831.952
2016-12-16,834.959
2016-12-19,840.74
2016-12-20,834.629
2016-12-21,834.439
2016-12-22,830.101
2016-12-23,836.297
2016-12-26,836.297
2016-12-27,839.898
2016-12-28,839.13
2016-12-29,851.149
2016-12-30,851.538
2017-01-02,863.03
2017-01-03,859.965
2017-01-04,862.944
2017-01-05,873.897
2017-01-06,868.891
2017-01-09,855.429
2017-01-10,850.101
2017-01-11,852.04
2017-01-12,864.153
2017-01-13,873.407
2017-01-16,863.449
2017-01-17,867.567
2017-01-18,877.839
2017-01-19,876.086
2017-01-20,884.811
2017-01-23,883.609
2017-01-24,887.149
2017-01-25,893.27
2017-01-26,887.138
2017-01-27,888.923
2017-01-30,876.175
2017-01-31,880.575
2017-02-01,889.309
2017-02-02,882.607
2017-02-03,891.518
2017-02-06,887.561
2017-02-07,879.461
2017-02-08,878.323
2017-02-09,878.518
2017-02-10,872.197
2017-02-13,875.701
2017-02-14,869.48
2017-02-15,860.677
2017-02-16,866.133
2017-02-17,857.2
2017-02-20,864.391
2017-02-21,874.527
2017-02-22,868.296
2017-02-23,871.666
2017-02-24,867.119
2017-02-27,866.811
2017-02-28,870.432
2017-03-01,871.563
2017-03-02,866.461
2017-03-03,852.661
2017-03-06,848.723
2017-03-07,853.348
2017-03-08,844.895
2017-03-09,835.419
2017-03-10,844.21
2017-03-13,852.178
2017-03-14,842.317
2017-03-15,845.431
2017-03-16,860.167
2017-03-17,865.354
2017-03-20,864.864
2017-03-21,866.885
2017-03-22,855.421
2017-03-23,853.401
2017-03-24,848.67
2017-03-27,837.052
2017-03-28,838.988
2017-03-29,835.001
2017-03-30,839.897
2017-03-31,829.78
2017-04-03,831.278
2017-04-04,826.387
2017-04-05,830.94
2017-04-06,831.658
2017-04-07,829.815
2017-04-10,831.384
2017-04-11,831.487
2017-04-12,835.841
2017-04-13,838.417
2017-04-14,838.417
2017-04-17,840.136
2017-04-18,835.362
2017-04-19,823.495
2017-04-20,822.125
2017-04-21,811.641
2017-04-24,829.817
2017-04-25,836.491
2017-04-26,834.15
2017-04-27,837.193
2017-04-28,840.792
2017-05-01,839.039
2017-05-02,846.368
2017-05-03,841.291
2017-05-04,827.427
2017-05-05,851.75
2017-05-08,853.555
2017-05-09,857.484
2017-05-10,861.083
2017-05-11,858.88
2017-05-12,866.593
2017-05-15,869.239
2017-05-16,879.816
2017-05-17,889.669
2017-05-18,867.517
2017-05-19,884.73
2017-05-22,888.742
2017-05-23,884.447
2017-05-24,887.477
2017-05-25,892.314
2017-05-26,874.653
2017-05-29,871.124
2017-05-30,868.695
2017-05-31,868.074
2017-06-01,869.841
2017-06-02,870.891
2017-06-05,869.448
2017-06-06,862.767
2017-06-07,860.052
2017-06-08,851.552
2017-06-09,852.428
2017-06-12,858.776
2017-06-13,862.136
2017-06-14,868.591
2017-06-15,840.596
2017-06-16,848.567
2017-06-19,853.993
2017-06-20,849.802
2017-06-21,848.188
2017-06-22,849.833
2017-06-23,852.407
2017-06-26,847.928
2017-06-27,853.679
2017-06-28,854.655
2017-06-29,854.638
2017-06-30,863.522
2017-07-03,874.465
2017-07-04,876.408
2017-07-05,868.026
2017-07-06,870.3
2017-07-07,865.675
2017-07-10,877.207
2017-07-11,878.685
2017-07-12,895.365
2017-07-13,907.463
2017-07-14,918.036
2017-07-17,939.577
2017-07-18,941.605
2017-07-19,942.771
2017-07-20,950.308
2017-07-21,940.535
2017-07-24,937.237
2017-07-25,936.1
2017-07-26,947.895
2017-07-27,953.059
2017-07-28,953.998
2017-07-31,951.705
2017-08-01,959.022
2017-08-02,958.57
2017-08-03,957.877
2017-08-04,951.236
2017-08-07,960.842
2017-08-08,962.611
2017-08-09,960.063
2017-08-10,952.713
2017-08-11,941.924
2017-08-14,955.345
2017-08-15,946.402
2017-08-16,955.475
2017-08-17,945.961
2017-08-18,943.04
2017-08-21,946.844
2017-08-22,953.372
2017-08-23,957.676
2017-08-24,961.938
2017-08-25,968.724
2017-08-28,965.276
2017-08-29,964.603
2017-08-30,967.446
2017-08-31,981.771
2017-09-01,995.27
2017-09-04,990.532
2017-09-05,999.556
2017-09-06,993.777
2017-09-07,1004.483
2017-09-08,1002.555
2017-09-11,998.861
2017-09-12,1003.899
2017-09-13,1000.765
2017-09-14,999.276
2017-09-15,1005.204
2017-09-18,1014.591
2017-09-19,1016.135
2017-09-20,1017.691
2017-09-21,1017.08
2017-09-22,1021.428
2017-09-25,1021.344
2017-09-26,1003.189
2017-09-27,1002.343
2017-09-28,1008.239
2017-09-29,1012.193
2017-10-02,1009.285
2017-10-03,1020.554
2017-10-04,1019.979
2017-10-05,1021.597
2017-10-06,1014.326
2017-10-09,1019.648
2017-10-10,1027.27
2017-10-11,1030.593
2017-10-12,1041.713
2017-10-13,1048.883
2017-10-16,1047.902
2017-10-17,1030.587
2017-10-18,1026.788
2017-10-19,1029.615
2017-10-20,1031.278
2017-10-23,1025.52
2017-10-24,1024.828
2017-10-25,1038.05
2017-10-26,1020.37
2017-10-27,1023.749
2017-10-30,1036.575
2017-10-31,1031.637
2017-11-01,1042.045
2017-11-02,1037.267
2017-11-03,1049.966
2017-11-06,1051.394
2017-11-07,1044.036
2017-11-08,1049.321
2017-11-09,1037.246
2017-11-10,1036.362
2017-11-13,1027.843
2017-11-14,1017.616
2017-11-15,1010.204
2017-11-16,1029.976
2017-11-17,1013.317
2017-11-20,1017.634
2017-11-21,1037.147
2017-11-22,1037.474
2017-11-23,1042.186
2017-11-24,1036.985
2017-11-27,1022.693
2017-11-28,1015.092
2017-11-29,1014.776
2017-11-30,1004.534
2017-12-01,1003.217
2017-12-04,999.023
2017-12-05,989.811
2017-12-06,987.994
2017-12-07,979.456
2017-12-08,983.788
2017-12-11,988.753
2017-12-12,997.282
2017-12-13,998.592
2017-12-14,1005.97
2017-12-15,995.615
2017-12-18,1012.428
2017-12-19,1010.926
2017-12-20,1006.177
2017-12-21,1018.733
2017-12-22,1025.592
2017-12-25,1025.592
2017-12-26,1026.171
2017-12-27,1041.334
2017-12-28,1054.579
2017-12-29,1060.886
2018-01-01,1060.886
2018-01-02,1066.248
2018-01-03,1066.602
2018-01-04,1071.273
2018-01-05,1084.678
2018-01-08,1082.675
2018-01-09,1082.137
2018-01-10,1083.73
2018-01-11,1085.14
2018-01-12,1093.03
2018-01-15,1099.289
2018-01-16,1096.575
2018-01-17,1089.586
2018-01-18,1085.362
2018-01-19,1091.148
2018-01-22,1094.011
2018-01-23,1095.313
2018-01-24,1096.54
2018-01-25,1099.993
2018-01-26,1093.239
2018-01-29,1080.338
2018-01-30,1073.948
2018-01-31,1080.956
2018-02-01,1090.622
2018-02-02,1071.885
2018-02-05,1060.022
2018-02-06,1027.351
2018-02-07,1033.156
2018-02-08,1032.513
2018-02-09,1019.434
2018-02-12,1035.892
2018-02-13,1039.249
2018-02-14,1045.697
2018-02-15,1058.433
2018-02-16,1077.881
2018-02-19,1064.02
2018-02-20,1059.332
2018-02-21,1062.047
2018-02-22,1061.855
2018-02-23,1075.924
2018-02-26,1073.328
2018-02-27,1062.478
2018-02-28,1058.729
2018-03-01,1043.872
2018-03-02,1037.426
2018-03-05,1040.819
2018-03-06,1065.27
2018-03-07,1058.217
2018-03-08,1055.439
2018-03-09,1068.97
2018-03-12,1070.154
2018-03-13,1066.867
2018-03-14,1054.616
2018-03-15,1051.595
2018-03-16,1042.592
2018-03-19,1031.957
2018-03-20,1036.44
2018-03-21,1032.724
2018-03-22,1021.414
2018-03-23,1026.812
2018-03-26,1031.005
2018-03-27,1038.765
2018-03-28,1017.279
2018-03-29,1013.716
2018-03-30,1013.716
2018-04-02,1011.191
2018-04-03,1027.625
2018-04-04,1008.745
2018-04-05,1026.046
2018-04-06,1014.329
2018-04-09,1031.778
2018-04-10,1038.87
2018-04-11,1048.622
2018-04-12,1060.2
2018-04-13,1071.408
2018-04-16,1071.217
2018-04-17,1078.301
2018-04-18,1102.17
2018-04-19,1100.535
2018-04-20,1081.986
2018-04-23,1067.518
