Date,NORWAY IMI GROWTH IMI (Large+Mid+Small Cap)
2005-11-08,540.696
2005-11-09,546.83
2005-11-10,542.586
2005-11-11,534.46
2005-11-14,536.878
2005-11-15,531.436
2005-11-16,522.324
2005-11-17,535.258
2005-11-18,530.037
2005-11-21,531.033
2005-11-22,539.679
2005-11-23,540.386
2005-11-24,534.977
2005-11-25,540.538
2005-11-28,538.855
2005-11-29,541.028
2005-11-30,546.523
2005-12-01,551.577
2005-12-02,561.375
2005-12-05,570.447
2005-12-06,568.263
2005-12-07,575.081
2005-12-08,576.592
2005-12-09,583.024
2005-12-12,587.112
2005-12-13,595.157
2005-12-14,600.321
2005-12-15,589.258
2005-12-16,578.921
2005-12-19,567.159
2005-12-20,568.619
2005-12-21,569.99
2005-12-22,580.647
2005-12-23,583.619
2005-12-26,583.619
2005-12-27,583.685
2005-12-28,589.312
2005-12-29,589.239
2005-12-30,590.032
2006-01-02,591.971
2006-01-03,612.654
2006-01-04,624.52
2006-01-05,624.384
2006-01-06,631.458
2006-01-09,630.597
2006-01-10,618.027
2006-01-11,614.479
2006-01-12,619.222
2006-01-13,615.349
2006-01-16,622.473
2006-01-17,616.564
2006-01-18,603.406
2006-01-19,622.237
2006-01-20,633.611
2006-01-23,637.703
2006-01-24,644.515
2006-01-25,646.891
2006-01-26,645.22
2006-01-27,653.583
2006-01-30,656.254
2006-01-31,650.568
2006-02-01,657.311
2006-02-02,654.203
2006-02-03,643.201
2006-02-06,654.905
2006-02-07,641.267
2006-02-08,633.143
2006-02-09,647.484
2006-02-10,638.657
2006-02-13,625.131
2006-02-14,607.619
2006-02-15,620.065
2006-02-16,624.099
2006-02-17,639.408
2006-02-20,654.989
2006-02-21,655.336
2006-02-22,643.319
2006-02-23,650.455
2006-02-24,659.706
2006-02-27,659.112
2006-02-28,652.699
2006-03-01,666.297
2006-03-02,676.162
2006-03-03,688.531
2006-03-06,685.961
2006-03-07,670.651
2006-03-08,659.34
2006-03-09,663.763
2006-03-10,662.954
2006-03-13,670.51
2006-03-14,678.685
2006-03-15,685.516
2006-03-16,693.979
2006-03-17,697.478
2006-03-20,700.806
2006-03-21,683.888
2006-03-22,690.075
2006-03-23,689.191
2006-03-24,702.744
2006-03-27,709.205
2006-03-28,719.052
2006-03-29,718.972
2006-03-30,732.437
2006-03-31,725.497
2006-04-03,739.977
2006-04-04,739.53
2006-04-05,746.588
2006-04-06,756.614
2006-04-07,748.585
2006-04-10,762.869
2006-04-11,762.633
2006-04-12,748.965
2006-04-13,746.615
2006-04-14,746.615
2006-04-17,758.86
2006-04-18,776.042
2006-04-19,788.147
2006-04-20,804.699
2006-04-21,805.669
2006-04-24,816.292
2006-04-25,813.913
2006-04-26,825.24
2006-04-27,804.918
2006-04-28,809.658
2006-05-01,811.642
2006-05-02,830.075
2006-05-03,837.367
2006-05-04,861.115
2006-05-05,861.527
2006-05-08,850.617
2006-05-09,859.908
2006-05-10,870.361
2006-05-11,880.668
2006-05-12,864.144
2006-05-15,808.465
2006-05-16,807.473
2006-05-17,805.622
2006-05-18,762.736
2006-05-19,746.994
2006-05-22,711.265
2006-05-23,771.357
2006-05-24,748.612
2006-05-25,750.073
2006-05-26,781.796
2006-05-29,803.338
2006-05-30,786.642
2006-05-31,793.289
2006-06-01,798.262
2006-06-02,820.888
2006-06-05,824.352
2006-06-06,791.905
2006-06-07,778.087
2006-06-08,720.664
2006-06-09,735.563
2006-06-12,712.534
2006-06-13,676.781
2006-06-14,675.897
2006-06-15,717.233
2006-06-16,706.444
2006-06-19,701.786
2006-06-20,691.857
2006-06-21,691.797
2006-06-22,699.265
2006-06-23,719.93
2006-06-26,719.39
2006-06-27,743.924
2006-06-28,733.396
2006-06-29,743.434
2006-06-30,761.52
2006-07-03,774.017
2006-07-04,778.775
2006-07-05,759.594
2006-07-06,778.01
2006-07-07,787.969
2006-07-10,773.465
2006-07-11,774.707
2006-07-12,791.054
2006-07-13,784.679
2006-07-14,773.881
2006-07-17,749.689
2006-07-18,734.011
2006-07-19,738.014
2006-07-20,748.06
2006-07-21,733.527
2006-07-24,733.458
2006-07-25,759.826
2006-07-26,759.491
2006-07-27,779.606
2006-07-28,778.649
2006-07-31,778.518
2006-08-01,779.882
2006-08-02,796.962
2006-08-03,781.66
2006-08-04,781.965
2006-08-07,781.399
2006-08-08,777.694
2006-08-09,773.484
2006-08-10,754.184
2006-08-11,747.773
2006-08-14,733.721
2006-08-15,742.253
2006-08-16,748.354
2006-08-17,736.359
2006-08-18,740.935
2006-08-21,766.688
2006-08-22,760.491
2006-08-23,767.987
2006-08-24,760.966
2006-08-25,760.258
2006-08-28,757.61
2006-08-29,744.078
2006-08-30,755.768
2006-08-31,754.257
2006-09-01,761.966
2006-09-04,776.005
2006-09-05,779.888
2006-09-06,758.813
2006-09-07,740.664
2006-09-08,735.394
2006-09-11,697.367
2006-09-12,698.759
2006-09-13,705.247
2006-09-14,712.183
2006-09-15,701.177
2006-09-18,708.144
2006-09-19,718.111
2006-09-20,713.042
2006-09-21,691.842
2006-09-22,688.922
2006-09-25,657.142
2006-09-26,679.152
2006-09-27,699.591
2006-09-28,707.63
2006-09-29,703.935
2006-10-02,696.824
2006-10-03,677.131
2006-10-04,677.041
2006-10-05,694.223
2006-10-06,681.182
2006-10-09,692.678
2006-10-10,698.146
2006-10-11,692.945
2006-10-12,695.912
2006-10-13,712.791
2006-10-16,723.092
2006-10-17,719.596
2006-10-18,723.848
2006-10-19,738.452
2006-10-20,747.337
2006-10-23,738.507
2006-10-24,749.048
2006-10-25,754.715
2006-10-26,779.725
2006-10-27,782.528
2006-10-30,767.284
2006-10-31,776.544
2006-11-01,789.429
2006-11-02,784.788
2006-11-03,793.261
2006-11-06,809.968
2006-11-07,808.655
2006-11-08,808.217
2006-11-09,818.756
2006-11-10,818.858
2006-11-13,814.485
2006-11-14,823.633
2006-11-15,829.471
2006-11-16,836.904
2006-11-17,805.647
2006-11-20,813.241
2006-11-21,826.46
2006-11-22,833.54
2006-11-23,825.691
2006-11-24,837.69
2006-11-27,827.583
2006-11-28,817.551
2006-11-29,839.241
2006-11-30,856.644
2006-12-01,860.072
2006-12-04,865.116
2006-12-05,876.339
2006-12-06,875.982
2006-12-07,876.849
2006-12-08,881.337
2006-12-11,876.235
2006-12-12,881.222
2006-12-13,875.402
2006-12-14,887.599
2006-12-15,888.573
2006-12-18,885.637
2006-12-19,875.046
2006-12-20,882.328
2006-12-21,869.116
2006-12-22,870.961
2006-12-25,870.961
2006-12-26,870.723
2006-12-27,865.207
2006-12-28,871.709
2006-12-29,878.21
2007-01-01,878.21
2007-01-02,902.087
2007-01-03,877.719
2007-01-04,842.671
2007-01-05,838.55
2007-01-08,851.591
2007-01-09,833.618
2007-01-10,811.844
2007-01-11,824.678
2007-01-12,829.738
2007-01-15,855.709
2007-01-16,849.869
2007-01-17,840.411
2007-01-18,842.403
2007-01-19,856.493
2007-01-22,870.157
2007-01-23,874.641
2007-01-24,893.623
2007-01-25,890.224
2007-01-26,890.04
2007-01-29,898.701
2007-01-30,898.527
2007-01-31,902.81
2007-02-01,916.069
2007-02-02,915.122
2007-02-05,912.255
2007-02-06,917.249
2007-02-07,922.125
2007-02-08,915.476
2007-02-09,922.224
2007-02-12,912.64
2007-02-13,919.223
2007-02-14,937.739
2007-02-15,911.98
2007-02-16,913.794
2007-02-19,922.337
2007-02-20,907.279
2007-02-21,906.278
2007-02-22,906.63
2007-02-23,917.303
2007-02-26,928.968
2007-02-27,890.952
2007-02-28,874.555
2007-03-01,863.949
2007-03-02,870.075
2007-03-05,842.036
2007-03-06,855.378
2007-03-07,858.848
2007-03-08,877.175
2007-03-09,877.002
2007-03-12,880.122
2007-03-13,881.419
2007-03-14,861.438
2007-03-15,872.799
2007-03-16,879.322
2007-03-19,895.917
2007-03-20,895.376
2007-03-21,902.161
2007-03-22,913.915
2007-03-23,920.971
2007-03-26,918.508
2007-03-27,912.252
2007-03-28,927.467
2007-03-29,928.764
2007-03-30,923.724
2007-04-02,923.036
2007-04-03,930.635
2007-04-04,932.029
2007-04-05,938.074
2007-04-06,938.074
2007-04-09,932.931
2007-04-10,950.972
2007-04-11,941.501
2007-04-12,935.671
2007-04-13,943.769
2007-04-16,958.977
2007-04-17,960.788
2007-04-18,946.168
2007-04-19,944.096
2007-04-20,957.594
2007-04-23,965.603
2007-04-24,965.14
2007-04-25,968.769
2007-04-26,969.829
2007-04-27,967.638
2007-04-30,973.335
2007-05-01,969.221
2007-05-02,983.21
2007-05-03,980.324
2007-05-04,998.847
2007-05-07,999.206
2007-05-08,965.765
2007-05-09,968.256
2007-05-10,960.953
2007-05-11,948.239
2007-05-14,952.541
2007-05-15,965.089
2007-05-16,966.857
2007-05-17,958.662
2007-05-18,977.385
2007-05-21,988.779
2007-05-22,997.663
2007-05-23,1013.11
2007-05-24,1008.643
2007-05-25,999.507
2007-05-28,999.507
2007-05-29,994.753
2007-05-30,978.538
2007-05-31,1000.0
2007-06-01,1007.503
2007-06-04,1005.266
2007-06-05,1010.129
2007-06-06,983.097
2007-06-07,975.153
2007-06-08,960.328
2007-06-11,964.254
2007-06-12,951.862
2007-06-13,958.666
2007-06-14,985.251
2007-06-15,1012.999
2007-06-18,1019.69
2007-06-19,1017.69
2007-06-20,1030.401
2007-06-21,1029.031
2007-06-22,1033.186
2007-06-25,1024.872
2007-06-26,1021.458
2007-06-27,1010.069
2007-06-28,1035.181
2007-06-29,1040.62
2007-07-02,1068.961
2007-07-03,1069.648
2007-07-04,1073.749
2007-07-05,1070.459
2007-07-06,1067.581
2007-07-09,1071.808
2007-07-10,1061.373
2007-07-11,1069.148
2007-07-12,1080.866
2007-07-13,1088.33
2007-07-16,1093.08
2007-07-17,1094.854
2007-07-18,1098.484
2007-07-19,1116.285
2007-07-20,1107.145
2007-07-23,1113.104
2007-07-24,1074.925
2007-07-25,1052.542
2007-07-26,1021.082
2007-07-27,999.899
2007-07-30,1009.939
2007-07-31,1025.859
2007-08-01,993.119
2007-08-02,1017.272
2007-08-03,1004.844
2007-08-06,976.283
2007-08-07,982.275
2007-08-08,1025.268
2007-08-09,997.764
2007-08-10,963.287
2007-08-13,972.712
2007-08-14,973.309
2007-08-15,952.658
2007-08-16,894.573
2007-08-17,930.018
2007-08-20,942.348
2007-08-21,931.944
2007-08-22,954.241
2007-08-23,965.612
2007-08-24,970.546
2007-08-27,969.149
2007-08-28,947.884
2007-08-29,950.384
2007-08-30,968.158
2007-08-31,986.897
2007-09-03,990.486
2007-09-04,1000.479
2007-09-05,1001.182
2007-09-06,1017.362
2007-09-07,1001.324
2007-09-10,999.819
2007-09-11,1017.583
2007-09-12,1024.496
2007-09-13,1038.842
2007-09-14,1042.912
2007-09-17,1030.782
2007-09-18,1031.875
2007-09-19,1072.432
2007-09-20,1078.067
2007-09-21,1083.865
2007-09-24,1094.174
2007-09-25,1083.241
2007-09-26,1091.955
2007-09-27,1106.151
2007-09-28,1116.328
2007-10-01,1138.292
2007-10-02,1122.649
2007-10-03,1101.287
2007-10-04,1097.494
2007-10-05,1112.693
2007-10-08,1107.777
2007-10-09,1107.489
2007-10-10,1117.926
2007-10-11,1154.227
2007-10-12,1148.547
2007-10-15,1161.476
2007-10-16,1138.961
2007-10-17,1146.005
2007-10-18,1132.691
2007-10-19,1129.468
2007-10-22,1087.077
2007-10-23,1127.991
2007-10-24,1120.754
2007-10-25,1145.354
2007-10-26,1162.813
2007-10-29,1173.566
2007-10-30,1164.987
2007-10-31,1179.917
2007-11-01,1163.694
2007-11-02,1156.719
2007-11-05,1162.369
2007-11-06,1197.127
2007-11-07,1211.339
2007-11-08,1215.817
2007-11-09,1186.495
2007-11-12,1130.762
2007-11-13,1123.297
2007-11-14,1145.065
2007-11-15,1105.424
2007-11-16,1081.283
2007-11-19,1042.249
2007-11-20,1082.079
2007-11-21,1055.748
2007-11-22,1056.776
2007-11-23,1076.292
2007-11-26,1101.973
2007-11-27,1070.414
2007-11-28,1091.722
2007-11-29,1086.456
2007-11-30,1084.012
2007-12-03,1073.805
2007-12-04,1058.718
2007-12-05,1078.871
2007-12-06,1088.433
2007-12-07,1101.236
2007-12-10,1116.643
2007-12-11,1121.151
2007-12-12,1128.298
2007-12-13,1102.268
2007-12-14,1079.08
2007-12-17,1047.668
2007-12-18,1054.417
2007-12-19,1045.305
2007-12-20,1040.769
2007-12-21,1066.328
2007-12-24,1072.312
2007-12-25,1072.312
2007-12-26,1079.614
2007-12-27,1103.866
2007-12-28,1123.85
2007-12-31,1120.932
2008-01-01,1120.932
2008-01-02,1128.546
2008-01-03,1126.189
2008-01-04,1108.269
2008-01-07,1086.06
2008-01-08,1112.92
2008-01-09,1081.024
2008-01-10,1061.14
2008-01-11,1042.723
2008-01-14,1054.917
2008-01-15,1007.437
2008-01-16,944.343
2008-01-17,940.782
2008-01-18,911.398
2008-01-21,836.933
2008-01-22,863.731
2008-01-23,837.76
2008-01-24,886.583
2008-01-25,927.026
2008-01-28,902.86
2008-01-29,928.161
2008-01-30,919.905
2008-01-31,885.103
2008-02-01,899.109
2008-02-04,913.287
2008-02-05,897.433
2008-02-06,898.687
2008-02-07,871.423
2008-02-08,865.715
2008-02-11,859.415
2008-02-12,903.637
2008-02-13,898.851
2008-02-14,936.721
2008-02-15,930.066
2008-02-18,945.135
2008-02-19,964.05
2008-02-20,946.054
2008-02-21,979.933
2008-02-22,969.991
2008-02-25,966.682
2008-02-26,981.212
2008-02-27,1011.807
2008-02-28,1010.303
2008-02-29,990.547
2008-03-03,976.003
2008-03-04,987.5
2008-03-05,1000.048
2008-03-06,991.681
2008-03-07,957.849
2008-03-10,939.102
2008-03-11,969.832
2008-03-12,974.004
2008-03-13,951.617
2008-03-14,954.427
2008-03-17,921.208
2008-03-18,935.442
2008-03-19,922.783
2008-03-20,899.566
2008-03-21,899.566
2008-03-24,899.566
2008-03-25,919.895
2008-03-26,943.923
2008-03-27,967.882
2008-03-28,969.509
2008-03-31,983.094
2008-04-01,979.369
2008-04-02,993.395
2008-04-03,999.347
2008-04-04,1031.149
2008-04-07,1046.66
2008-04-08,1035.723
2008-04-09,1051.044
2008-04-10,1050.478
2008-04-11,1045.447
2008-04-14,1040.841
2008-04-15,1065.485
2008-04-16,1092.085
2008-04-17,1081.047
2008-04-18,1072.751
2008-04-21,1097.87
2008-04-22,1130.659
2008-04-23,1107.66
2008-04-24,1076.54
2008-04-25,1086.945
2008-04-28,1113.145
2008-04-29,1079.586
2008-04-30,1100.546
2008-05-01,1090.22
2008-05-02,1125.966
2008-05-05,1133.564
2008-05-06,1141.245
2008-05-07,1151.312
2008-05-08,1167.384
2008-05-09,1155.804
2008-05-12,1167.122
2008-05-13,1156.312
2008-05-14,1175.949
2008-05-15,1186.938
2008-05-16,1207.191
2008-05-19,1226.05
2008-05-20,1207.091
2008-05-21,1227.051
2008-05-22,1245.778
2008-05-23,1227.932
2008-05-26,1193.875
2008-05-27,1179.339
2008-05-28,1174.181
2008-05-29,1157.747
2008-05-30,1165.99
2008-06-02,1159.552
2008-06-03,1170.074
2008-06-04,1142.199
2008-06-05,1139.313
2008-06-06,1171.686
2008-06-09,1156.081
2008-06-10,1115.917
2008-06-11,1110.703
2008-06-12,1112.749
2008-06-13,1115.65
2008-06-16,1146.105
2008-06-17,1157.652
2008-06-18,1141.084
2008-06-19,1139.808
2008-06-20,1124.033
2008-06-23,1104.216
2008-06-24,1106.67
2008-06-25,1115.472
2008-06-26,1103.204
2008-06-27,1092.722
2008-06-30,1097.481
2008-07-01,1084.381
2008-07-02,1092.812
2008-07-03,1047.981
2008-07-04,1044.19
2008-07-07,1057.118
2008-07-08,1021.583
2008-07-09,1038.656
2008-07-10,1011.293
2008-07-11,1026.572
2008-07-14,1011.717
2008-07-15,975.101
2008-07-16,945.217
2008-07-17,974.797
2008-07-18,966.506
2008-07-21,984.945
2008-07-22,971.061
2008-07-23,945.565
2008-07-24,924.276
2008-07-25,914.594
2008-07-28,934.545
2008-07-29,938.72
2008-07-30,961.477
2008-07-31,983.861
2008-08-01,958.073
2008-08-04,945.094
2008-08-05,902.184
2008-08-06,913.949
2008-08-07,928.849
2008-08-08,895.97
2008-08-11,901.44
2008-08-12,882.756
2008-08-13,868.159
2008-08-14,886.56
2008-08-15,870.818
2008-08-18,894.273
2008-08-19,885.769
2008-08-20,902.601
2008-08-21,937.699
2008-08-22,939.023
2008-08-25,929.272
2008-08-26,910.572
2008-08-27,932.865
2008-08-28,946.03
2008-08-29,944.387
2008-09-01,917.117
2008-09-02,877.692
2008-09-03,847.95
2008-09-04,820.249
2008-09-05,786.202
2008-09-08,800.843
2008-09-09,739.271
2008-09-10,731.909
2008-09-11,722.329
2008-09-12,765.001
2008-09-15,725.827
2008-09-16,662.366
2008-09-17,643.253
2008-09-18,676.672
2008-09-19,751.037
2008-09-22,772.296
2008-09-23,760.145
2008-09-24,742.606
2008-09-25,729.846
2008-09-26,686.975
2008-09-29,618.179
2008-09-30,637.359
2008-10-01,615.626
2008-10-02,561.042
2008-10-03,593.477
2008-10-06,515.087
2008-10-07,511.007
2008-10-08,469.8
2008-10-09,490.74
2008-10-10,449.811
2008-10-13,478.319
2008-10-14,495.667
2008-10-15,445.272
2008-10-16,387.275
2008-10-17,394.666
2008-10-20,421.487
2008-10-21,426.389
2008-10-22,388.062
2008-10-23,388.179
2008-10-24,360.288
2008-10-27,335.958
2008-10-28,348.375
2008-10-29,362.661
2008-10-30,386.545
2008-10-31,405.862
2008-11-03,422.537
2008-11-04,461.148
2008-11-05,455.562
2008-11-06,399.497
2008-11-07,408.678
2008-11-10,417.205
2008-11-11,380.83
2008-11-12,347.736
2008-11-13,349.852
2008-11-14,358.409
2008-11-17,344.882
2008-11-18,340.592
2008-11-19,317.252
2008-11-20,298.196
2008-11-21,288.797
2008-11-24,332.872
2008-11-25,335.726
2008-11-26,339.187
2008-11-27,369.949
2008-11-28,367.656
2008-12-01,332.105
2008-12-02,342.715
2008-12-03,346.362
2008-12-04,342.667
2008-12-05,311.808
2008-12-08,352.173
2008-12-09,353.044
2008-12-10,373.979
2008-12-11,375.821
2008-12-12,358.214
2008-12-15,371.453
2008-12-16,381.696
2008-12-17,405.952
2008-12-18,396.005
2008-12-19,374.187
2008-12-22,358.995
2008-12-23,369.974
2008-12-24,368.379
2008-12-25,368.379
2008-12-26,366.586
2008-12-29,381.241
2008-12-30,392.332
2008-12-31,392.267
2009-01-01,392.267
2009-01-02,428.005
2009-01-05,427.34
2009-01-06,435.956
2009-01-07,419.939
2009-01-08,423.091
2009-01-09,422.779
2009-01-12,405.304
2009-01-13,399.151
2009-01-14,376.281
2009-01-15,376.406
2009-01-16,402.78
2009-01-19,387.302
2009-01-20,372.238
2009-01-21,381.354
2009-01-22,384.049
2009-01-23,381.394
2009-01-26,415.362
2009-01-27,409.076
2009-01-28,420.841
2009-01-29,403.873
2009-01-30,393.425
2009-02-02,368.086
2009-02-03,382.945
2009-02-04,393.96
2009-02-05,395.978
2009-02-06,417.907
2009-02-09,440.577
2009-02-10,430.797
2009-02-11,424.041
2009-02-12,404.953
2009-02-13,416.431
2009-02-16,403.428
2009-02-17,384.016
2009-02-18,373.415
2009-02-19,384.915
2009-02-20,363.548
2009-02-23,355.38
2009-02-24,357.335
2009-02-25,359.681
2009-02-26,366.372
2009-02-27,352.888
2009-03-02,333.469
2009-03-03,318.262
2009-03-04,340.957
2009-03-05,324.744
2009-03-06,321.376
2009-03-09,327.883
2009-03-10,349.569
2009-03-11,349.51
2009-03-12,344.287
2009-03-13,352.686
2009-03-16,365.265
2009-03-17,363.988
2009-03-18,360.887
2009-03-19,397.743
2009-03-20,399.615
2009-03-23,421.39
2009-03-24,412.5
2009-03-25,415.183
2009-03-26,426.19
2009-03-27,413.085
2009-03-30,386.315
2009-03-31,396.981
2009-04-01,398.413
2009-04-02,427.526
2009-04-03,416.259
2009-04-06,410.821
2009-04-07,394.463
2009-04-08,388.987
2009-04-09,393.011
2009-04-10,393.011
2009-04-13,395.667
2009-04-14,412.382
2009-04-15,410.667
2009-04-16,422.993
2009-04-17,433.957
2009-04-20,402.52
2009-04-21,411.441
2009-04-22,416.213
2009-04-23,414.743
2009-04-24,427.58
2009-04-27,419.959
2009-04-28,421.739
2009-04-29,444.841
2009-04-30,448.512
2009-05-01,449.972
2009-05-04,480.238
2009-05-05,475.722
2009-05-06,485.425
2009-05-07,505.206
2009-05-08,522.31
2009-05-11,509.043
2009-05-12,518.355
2009-05-13,496.412
2009-05-14,503.608
2009-05-15,514.231
2009-05-18,519.678
2009-05-19,537.567
2009-05-20,558.35
2009-05-21,555.149
2009-05-22,552.614
2009-05-25,556.792
2009-05-26,540.52
2009-05-27,553.404
2009-05-28,548.46
2009-05-29,576.573
2009-06-01,584.018
2009-06-02,613.722
2009-06-03,575.967
2009-06-04,585.184
2009-06-05,581.515
2009-06-08,563.427
2009-06-09,577.606
2009-06-10,592.087
2009-06-11,607.013
2009-06-12,597.294
2009-06-15,571.098
2009-06-16,579.619
2009-06-17,547.947
2009-06-18,559.686
2009-06-19,557.189
2009-06-22,507.983
2009-06-23,510.906
2009-06-24,537.69
2009-06-25,523.162
2009-06-26,537.35
2009-06-29,548.346
2009-06-30,545.004
2009-07-01,565.617
2009-07-02,547.586
2009-07-03,544.974
2009-07-06,516.068
2009-07-07,518.293
2009-07-08,502.526
2009-07-09,510.296
2009-07-10,496.423
2009-07-13,507.797
2009-07-14,520.04
2009-07-15,547.474
2009-07-16,543.581
2009-07-17,545.427
2009-07-20,561.816
2009-07-21,575.979
2009-07-22,571.057
2009-07-23,585.113
2009-07-24,582.102
2009-07-27,594.769
2009-07-28,578.314
2009-07-29,568.065
2009-07-30,588.328
2009-07-31,597.001
2009-08-03,625.636
2009-08-04,614.804
2009-08-05,615.542
2009-08-06,610.352
2009-08-07,605.353
2009-08-10,594.643
2009-08-11,580.707
2009-08-12,601.692
2009-08-13,609.466
2009-08-14,603.898
2009-08-17,574.683
2009-08-18,585.807
2009-08-19,587.728
2009-08-20,600.68
2009-08-21,614.729
2009-08-24,629.461
2009-08-25,633.506
2009-08-26,612.444
2009-08-27,601.335
2009-08-28,621.187
2009-08-31,601.564
2009-09-01,595.856
2009-09-02,580.203
2009-09-03,592.742
2009-09-04,601.401
2009-09-07,621.015
2009-09-08,633.706
2009-09-09,644.952
2009-09-10,638.172
2009-09-11,644.939
2009-09-14,636.871
2009-09-15,650.818
2009-09-16,674.482
2009-09-17,678.229
2009-09-18,675.326
2009-09-21,660.09
2009-09-22,682.454
2009-09-23,679.01
2009-09-24,659.589
2009-09-25,660.457
2009-09-28,667.202
2009-09-29,663.765
2009-09-30,674.954
2009-10-01,665.714
2009-10-02,649.414
2009-10-05,672.568
2009-10-06,704.107
2009-10-07,694.474
2009-10-08,717.98
2009-10-09,723.666
2009-10-12,726.431
2009-10-13,721.278
2009-10-14,745.223
2009-10-15,743.46
2009-10-16,733.197
2009-10-19,754.048
2009-10-20,756.656
2009-10-21,761.583
2009-10-22,750.856
2009-10-23,752.685
2009-10-26,733.13
2009-10-27,722.647
2009-10-28,694.721
2009-10-29,724.366
2009-10-30,702.929
2009-11-02,701.649
2009-11-03,681.443
2009-11-04,715.171
2009-11-05,720.085
2009-11-06,710.789
2009-11-09,743.712
2009-11-10,737.092
2009-11-11,750.485
2009-11-12,741.939
2009-11-13,743.339
2009-11-16,773.246
2009-11-17,762.111
2009-11-18,771.91
2009-11-19,745.07
2009-11-20,744.822
2009-11-23,780.593
2009-11-24,770.326
2009-11-25,778.481
2009-11-26,746.084
2009-11-27,760.898
2009-11-30,749.101
2009-12-01,779.055
2009-12-02,790.596
2009-12-03,787.965
2009-12-04,791.237
2009-12-07,785.75
2009-12-08,770.511
2009-12-09,764.654
2009-12-10,777.349
2009-12-11,779.045
2009-12-14,785.112
2009-12-15,785.481
2009-12-16,803.27
2009-12-17,775.358
2009-12-18,773.441
2009-12-21,791.761
2009-12-22,782.316
2009-12-23,795.044
2009-12-24,795.379
2009-12-25,795.379
2009-12-28,807.52
2009-12-29,813.013
2009-12-30,803.511
2009-12-31,808.108
2010-01-01,808.108
2010-01-04,839.471
2010-01-05,844.694
2010-01-06,838.527
2010-01-07,840.332
2010-01-08,843.625
2010-01-11,852.886
2010-01-12,831.392
2010-01-13,825.827
2010-01-14,833.712
2010-01-15,818.355
2010-01-18,826.951
2010-01-19,820.629
2010-01-20,785.658
2010-01-21,767.664
2010-01-22,756.555
2010-01-25,762.634
2010-01-26,752.766
2010-01-27,758.234
2010-01-28,750.98
2010-01-29,770.18
2010-02-01,773.978
2010-02-02,795.659
2010-02-03,791.599
2010-02-04,759.208
2010-02-05,738.826
2010-02-08,730.994
2010-02-09,747.625
2010-02-10,734.752
2010-02-11,736.873
2010-02-12,730.863
2010-02-15,715.922
2010-02-16,739.546
2010-02-17,749.625
2010-02-18,747.461
2010-02-19,749.743
2010-02-22,761.671
2010-02-23,745.334
2010-02-24,744.801
2010-02-25,719.366
2010-02-26,744.693
2010-03-01,756.694
2010-03-02,759.807
2010-03-03,773.556
2010-03-04,768.635
2010-03-05,783.907
2010-03-08,781.484
2010-03-09,778.038
2010-03-10,794.399
2010-03-11,791.798
2010-03-12,804.134
2010-03-15,786.038
2010-03-16,805.081
2010-03-17,812.608
2010-03-18,794.126
2010-03-19,791.292
2010-03-22,785.931
2010-03-23,802.919
2010-03-24,787.04
2010-03-25,787.667
2010-03-26,781.964
2010-03-29,789.762
2010-03-30,787.957
2010-03-31,802.901
2010-04-01,804.874
2010-04-02,804.874
2010-04-05,802.725
2010-04-06,813.379
2010-04-07,817.614
2010-04-08,812.051
2010-04-09,825.706
2010-04-12,831.507
2010-04-13,817.655
2010-04-14,834.501
2010-04-15,841.863
2010-04-16,821.456
2010-04-19,807.215
2010-04-20,827.91
2010-04-21,826.932
2010-04-22,822.561
2010-04-23,833.734
2010-04-26,836.83
2010-04-27,821.747
2010-04-28,797.186
2010-04-29,815.295
2010-04-30,800.195
2010-05-03,800.941
2010-05-04,764.816
2010-05-05,750.157
2010-05-06,721.406
2010-05-07,685.014
2010-05-10,752.732
2010-05-11,738.819
2010-05-12,760.198
2010-05-13,756.331
2010-05-14,722.091
2010-05-17,717.709
2010-05-18,716.702
2010-05-19,663.141
2010-05-20,626.833
2010-05-21,652.761
2010-05-24,651.229
2010-05-25,611.544
2010-05-26,655.827
2010-05-27,671.679
2010-05-28,663.401
2010-05-31,649.447
2010-06-01,652.972
2010-06-02,650.163
2010-06-03,668.152
2010-06-04,644.237
2010-06-07,619.85
2010-06-08,607.764
2010-06-09,637.07
2010-06-10,656.824
2010-06-11,665.985
2010-06-14,692.479
2010-06-15,696.426
2010-06-16,681.664
2010-06-17,682.534
2010-06-18,687.493
2010-06-21,705.746
2010-06-22,687.321
2010-06-23,676.424
2010-06-24,659.358
2010-06-25,645.374
2010-06-28,650.972
2010-06-29,605.783
2010-06-30,608.191
2010-07-01,587.714
2010-07-02,612.477
2010-07-05,607.892
2010-07-06,643.646
2010-07-07,648.689
2010-07-08,658.431
2010-07-09,668.204
2010-07-12,667.126
2010-07-13,690.047
2010-07-14,683.779
2010-07-15,677.034
2010-07-16,674.688
2010-07-19,668.352
2010-07-20,658.981
2010-07-21,682.492
2010-07-22,704.291
2010-07-23,701.856
2010-07-26,717.953
2010-07-27,716.311
2010-07-28,716.388
2010-07-29,721.561
2010-07-30,722.948
2010-08-02,762.208
2010-08-03,761.433
2010-08-04,765.283
2010-08-05,768.558
2010-08-06,777.364
2010-08-09,776.046
2010-08-10,752.773
2010-08-11,721.997
2010-08-12,716.054
2010-08-13,716.521
2010-08-16,722.819
2010-08-17,744.059
2010-08-18,743.404
2010-08-19,724.288
2010-08-20,706.53
2010-08-23,711.051
