Date,UNITED KINGDOM SMID GROWTH SMID (Small+Mid Cap)
2010-09-14,766.8
2010-09-15,775.801
2010-09-16,773.408
2010-09-17,773.004
2010-09-20,779.101
2010-09-21,777.839
2010-09-22,778.379
2010-09-23,779.761
2010-09-24,793.921
2010-09-27,794.209
2010-09-28,794.424
2010-09-29,796.63
2010-09-30,792.323
2010-10-01,798.162
2010-10-04,795.439
2010-10-05,807.545
2010-10-06,812.839
2010-10-07,811.089
2010-10-08,808.586
2010-10-11,813.07
2010-10-12,803.87
2010-10-13,819.689
2010-10-14,827.278
2010-10-15,824.385
2010-10-18,821.163
2010-10-19,805.462
2010-10-20,814.762
2010-10-21,815.81
2010-10-22,810.053
2010-10-25,817.643
2010-10-26,819.293
2010-10-27,804.991
2010-10-28,814.899
2010-10-29,817.264
2010-11-01,821.39
2010-11-02,824.437
2010-11-03,822.179
2010-11-04,844.595
2010-11-05,846.339
2010-11-08,841.652
2010-11-09,845.938
2010-11-10,830.236
2010-11-11,832.726
2010-11-12,830.256
2010-11-15,832.665
2010-11-16,806.82
2010-11-17,810.225
2010-11-18,823.949
2010-11-19,819.551
2010-11-22,814.731
2010-11-23,798.624
2010-11-24,805.369
2010-11-25,812.147
2010-11-26,803.775
2010-11-29,784.562
2010-11-30,782.422
2010-12-01,798.567
2010-12-02,818.738
2010-12-03,826.269
2010-12-06,827.571
2010-12-07,842.185
2010-12-08,836.832
2010-12-09,830.622
2010-12-10,835.498
2010-12-13,846.143
2010-12-14,843.466
2010-12-15,835.701
2010-12-16,834.866
2010-12-17,833.338
2010-12-20,836.544
2010-12-21,840.256
2010-12-22,841.96
2010-12-23,842.02
2010-12-24,843.151
2010-12-27,839.767
2010-12-28,839.358
2010-12-29,845.814
2010-12-30,841.647
2010-12-31,852.157
2011-01-03,841.788
2011-01-04,859.905
2011-01-05,854.477
2011-01-06,852.066
2011-01-07,855.108
2011-01-10,851.571
2011-01-11,866.185
2011-01-12,874.527
2011-01-13,881.281
2011-01-14,881.602
2011-01-17,882.863
2011-01-18,896.867
2011-01-19,885.226
2011-01-20,857.142
2011-01-21,868.321
2011-01-24,870.304
2011-01-25,856.404
2011-01-26,870.96
2011-01-27,875.841
2011-01-28,861.353
2011-01-31,864.135
2011-02-01,886.823
2011-02-02,888.878
2011-02-03,885.296
2011-02-04,884.737
2011-02-07,900.556
2011-02-08,900.992
2011-02-09,899.979
2011-02-10,894.354
2011-02-11,894.843
2011-02-14,899.943
2011-02-15,900.084
2011-02-16,897.883
2011-02-17,900.567
2011-02-18,903.422
2011-02-21,895.221
2011-02-22,886.41
2011-02-23,876.469
2011-02-24,866.282
2011-02-25,881.696
2011-02-28,894.698
2011-03-01,894.629
2011-03-02,892.018
2011-03-03,901.479
2011-03-04,902.755
2011-03-07,899.965
2011-03-08,893.862
2011-03-09,895.757
2011-03-10,867.596
2011-03-11,858.681
2011-03-14,862.574
2011-03-15,842.345
2011-03-16,829.204
2011-03-17,850.24
2011-03-18,860.747
2011-03-21,878.013
2011-03-22,877.768
2011-03-23,874.712
2011-03-24,879.841
2011-03-25,877.12
2011-03-28,872.836
2011-03-29,873.248
2011-03-30,881.013
2011-03-31,876.655
2011-04-01,886.766
2011-04-04,896.479
2011-04-05,904.643
2011-04-06,909.177
2011-04-07,899.818
2011-04-08,907.54
2011-04-11,907.893
2011-04-12,886.084
2011-04-13,896.034
2011-04-14,897.829
2011-04-15,899.315
2011-04-18,877.277
2011-04-19,890.856
2011-04-20,914.651
2011-04-21,929.145
2011-04-22,929.145
2011-04-25,923.566
2011-04-26,927.151
2011-04-27,934.02
2011-04-28,945.485
2011-04-29,947.331
2011-05-02,948.723
2011-05-03,934.124
2011-05-04,923.532
2011-05-05,907.749
2011-05-06,915.533
2011-05-09,908.989
2011-05-10,924.133
2011-05-11,928.589
2011-05-12,910.693
2011-05-13,909.004
2011-05-16,904.7
2011-05-17,891.072
2011-05-18,894.898
2011-05-19,902.566
2011-05-20,902.013
2011-05-23,880.355
2011-05-24,889.413
2011-05-25,896.535
2011-05-26,900.81
2011-05-27,918.082
2011-05-30,917.748
2011-05-31,929.116
2011-06-01,920.92
2011-06-02,909.424
2011-06-03,911.213
2011-06-06,913.499
2011-06-07,917.861
2011-06-08,901.919
2011-06-09,909.452
2011-06-10,889.542
2011-06-13,893.479
2011-06-14,906.617
2011-06-15,890.747
2011-06-16,870.746
2011-06-17,876.093
2011-06-20,869.354
2011-06-21,883.791
2011-06-22,877.883
2011-06-23,853.703
2011-06-24,857.084
2011-06-27,858.311
2011-06-28,866.54
2011-06-29,886.03
2011-06-30,897.01
2011-07-01,904.932
2011-07-04,911.237
2011-07-05,915.684
2011-07-06,908.772
2011-07-07,917.823
2011-07-08,912.735
2011-07-11,889.063
2011-07-12,882.964
2011-07-13,901.348
2011-07-14,894.839
2011-07-15,893.173
2011-07-18,871.075
2011-07-19,887.823
2011-07-20,895.469
2011-07-21,906.011
2011-07-22,913.652
2011-07-25,912.098
2011-07-26,914.83
2011-07-27,901.414
2011-07-28,894.844
2011-07-29,894.693
2011-08-01,877.254
2011-08-02,860.095
2011-08-03,847.765
2011-08-04,804.262
2011-08-05,788.98
2011-08-08,746.263
2011-08-09,767.125
2011-08-10,750.823
2011-08-11,773.595
2011-08-12,799.162
2011-08-15,813.632
2011-08-16,809.288
2011-08-17,812.518
2011-08-18,764.674
2011-08-19,770.594
2011-08-22,772.611
2011-08-23,782.001
2011-08-24,786.872
2011-08-25,774.853
2011-08-26,774.633
2011-08-29,783.107
2011-08-30,801.566
2011-08-31,826.542
2011-09-01,823.124
2011-09-02,810.197
2011-09-05,781.359
2011-09-06,777.339
2011-09-07,800.041
2011-09-08,814.209
2011-09-09,789.853
2011-09-12,773.623
2011-09-13,774.448
2011-09-14,783.262
2011-09-15,803.842
2011-09-16,805.708
2011-09-19,782.05
2011-09-20,798.673
2011-09-21,788.715
2011-09-22,739.488
2011-09-23,738.691
2011-09-26,743.686
2011-09-27,779.004
2011-09-28,763.464
2011-09-29,759.524
2011-09-30,740.838
2011-10-03,724.198
2011-10-04,697.495
2011-10-05,715.178
2011-10-06,736.791
2011-10-07,754.24
2011-10-10,772.197
2011-10-11,768.412
2011-10-12,788.241
2011-10-13,776.954
2011-10-14,790.436
2011-10-17,777.66
2011-10-18,768.67
2011-10-19,781.714
2011-10-20,764.013
2011-10-21,792.653
2011-10-24,805.828
2011-10-25,806.642
2011-10-26,803.422
2011-10-27,837.288
2011-10-28,845.206
2011-10-31,819.825
2011-11-01,783.358
2011-11-02,797.344
2011-11-03,810.974
2011-11-04,814.28
2011-11-07,808.008
2011-11-08,818.339
2011-11-09,797.862
2011-11-10,790.298
2011-11-11,818.543
2011-11-14,805.881
2011-11-15,797.567
2011-11-16,796.415
2011-11-17,781.002
2011-11-18,771.24
2011-11-21,739.639
2011-11-22,736.762
2011-11-23,717.934
2011-11-24,721.974
2011-11-25,723.21
2011-11-28,745.939
2011-11-29,760.372
2011-11-30,790.666
2011-12-01,783.887
2011-12-02,789.225
2011-12-05,795.047
2011-12-06,785.664
2011-12-07,786.506
2011-12-08,770.543
2011-12-09,773.368
2011-12-12,756.18
2011-12-13,759.328
2011-12-14,733.851
2011-12-15,742.256
2011-12-16,744.826
2011-12-19,742.245
2011-12-20,764.943
2011-12-21,758.648
2011-12-22,764.841
2011-12-23,769.775
2011-12-26,769.775
2011-12-27,771.153
2011-12-28,762.721
2011-12-29,764.42
2011-12-30,776.148
2012-01-02,776.148
2012-01-03,799.256
2012-01-04,791.91
2012-01-05,780.04
2012-01-06,782.863
2012-01-09,785.334
2012-01-10,798.498
2012-01-11,790.964
2012-01-12,794.629
2012-01-13,790.991
2012-01-16,792.225
2012-01-17,798.72
2012-01-18,806.677
2012-01-19,818.496
2012-01-20,820.078
2012-01-23,826.226
2012-01-24,817.005
2012-01-25,818.432
2012-01-26,837.227
2012-01-27,829.016
2012-01-30,817.75
2012-01-31,828.166
2012-02-01,849.395
2012-02-02,853.042
2012-02-03,867.522
2012-02-06,866.287
2012-02-07,866.057
2012-02-08,860.905
2012-02-09,867.349
2012-02-10,861.181
2012-02-13,868.615
2012-02-14,862.404
2012-02-15,869.249
2012-02-16,867.985
2012-02-17,879.204
2012-02-20,891.567
2012-02-21,883.819
2012-02-22,878.129
2012-02-23,885.556
2012-02-24,898.446
2012-02-27,893.978
2012-02-28,895.636
2012-02-29,898.873
2012-03-01,904.681
2012-03-02,894.436
2012-03-05,885.161
2012-03-06,852.275
2012-03-07,864.715
2012-03-08,888.262
2012-03-09,887.783
2012-03-12,883.319
2012-03-13,901.728
2012-03-14,896.492
2012-03-15,895.348
2012-03-16,910.705
2012-03-19,911.399
2012-03-20,899.317
2012-03-21,901.034
2012-03-22,889.7
2012-03-23,894.369
2012-03-26,910.297
2012-03-27,909.367
2012-03-28,893.623
2012-03-29,885.252
2012-03-30,899.396
2012-04-02,915.292
2012-04-03,909.743
2012-04-04,879.554
2012-04-05,881.546
2012-04-06,881.546
2012-04-09,883.161
2012-04-10,864.416
2012-04-11,876.087
2012-04-12,896.228
2012-04-13,882.446
2012-04-16,879.591
2012-04-17,896.584
2012-04-18,904.543
2012-04-19,908.833
2012-04-20,912.98
2012-04-23,888.44
2012-04-24,894.108
2012-04-25,900.062
2012-04-26,906.486
2012-04-27,917.566
2012-04-30,910.215
2012-05-01,916.472
2012-05-02,914.957
2012-05-03,916.254
2012-05-04,889.145
2012-05-07,890.411
2012-05-08,865.499
2012-05-09,858.702
2012-05-10,870.359
2012-05-11,872.923
2012-05-14,857.185
2012-05-15,848.939
2012-05-16,838.878
2012-05-17,825.191
2012-05-18,809.781
2012-05-21,816.664
2012-05-22,832.623
2012-05-23,809.877
2012-05-24,818.457
2012-05-25,815.527
2012-05-28,826.371
2012-05-29,836.064
2012-05-30,815.952
2012-05-31,810.087
2012-06-01,788.719
2012-06-04,791.085
2012-06-05,790.519
2012-06-06,812.332
2012-06-07,829.253
2012-06-08,817.801
2012-06-11,820.89
2012-06-12,820.242
2012-06-13,818.029
2012-06-14,814.045
2012-06-15,823.002
2012-06-18,826.34
2012-06-19,841.462
2012-06-20,855.014
2012-06-21,844.016
2012-06-22,825.785
2012-06-25,815.325
2012-06-26,815.035
2012-06-27,820.491
2012-06-28,815.127
2012-06-29,843.136
2012-07-02,852.877
2012-07-03,860.688
2012-07-04,855.632
2012-07-05,852.377
2012-07-06,844.791
2012-07-09,838.765
2012-07-10,845.31
2012-07-11,840.153
2012-07-12,825.475
2012-07-13,843.527
2012-07-16,845.649
2012-07-17,836.53
2012-07-18,848.162
2012-07-19,863.672
2012-07-20,853.828
2012-07-23,826.113
2012-07-24,826.279
2012-07-25,829.505
2012-07-26,855.687
2012-07-27,864.949
2012-07-30,870.546
2012-07-31,859.413
2012-08-01,863.227
2012-08-02,850.406
2012-08-03,875.656
2012-08-06,885.641
2012-08-07,892.851
2012-08-08,892.252
2012-08-09,893.181
2012-08-10,896.049
2012-08-13,891.691
2012-08-14,896.306
2012-08-15,897.663
2012-08-16,900.883
2012-08-17,905.74
2012-08-20,901.973
2012-08-21,913.091
2012-08-22,901.034
2012-08-23,905.712
2012-08-24,899.908
2012-08-27,899.026
2012-08-28,895.341
2012-08-29,896.89
2012-08-30,891.74
2012-08-31,903.448
2012-09-03,909.133
2012-09-04,896.741
2012-09-05,903.732
2012-09-06,921.922
2012-09-07,936.075
2012-09-10,936.515
2012-09-11,929.587
2012-09-12,934.536
2012-09-13,935.311
2012-09-14,966.036
2012-09-17,966.097
2012-09-18,957.268
2012-09-19,960.304
2012-09-20,954.689
2012-09-21,960.248
2012-09-24,951.296
2012-09-25,956.959
2012-09-26,934.961
2012-09-27,940.105
2012-09-28,937.154
2012-10-01,948.721
2012-10-02,948.1
2012-10-03,943.498
2012-10-04,954.525
2012-10-05,963.818
2012-10-08,945.907
2012-10-09,938.29
2012-10-10,931.061
2012-10-11,940.844
2012-10-12,936.806
2012-10-15,938.446
2012-10-16,950.871
2012-10-17,958.437
2012-10-18,958.355
2012-10-19,946.756
2012-10-22,944.545
2012-10-23,926.996
2012-10-24,933.624
2012-10-25,944.133
2012-10-26,938.888
2012-10-29,934.782
2012-10-30,943.474
2012-10-31,943.175
2012-11-01,957.764
2012-11-02,953.48
2012-11-05,943.371
2012-11-06,950.601
2012-11-07,939.749
2012-11-08,935.636
2012-11-09,929.888
2012-11-12,925.937
2012-11-13,930.09
2012-11-14,920.898
2012-11-15,914.656
2012-11-16,904.477
2012-11-19,925.061
2012-11-20,931.034
2012-11-21,930.035
2012-11-22,938.765
2012-11-23,947.27
2012-11-26,941.914
2012-11-27,945.822
2012-11-28,945.996
2012-11-29,959.21
2012-11-30,959.452
2012-12-03,964.474
2012-12-04,963.887
2012-12-05,965.98
2012-12-06,966.012
2012-12-07,965.228
2012-12-10,968.254
2012-12-11,969.881
2012-12-12,972.927
2012-12-13,968.653
2012-12-14,968.437
2012-12-17,966.022
2012-12-18,975.51
2012-12-19,984.845
2012-12-20,985.076
2012-12-21,976.703
2012-12-24,976.153
2012-12-25,976.153
2012-12-26,976.274
2012-12-27,977.088
2012-12-28,974.496
2012-12-31,980.002
2013-01-01,980.002
2013-01-02,1005.084
2013-01-03,999.266
2013-01-04,993.473
2013-01-07,994.295
2013-01-08,985.351
2013-01-09,988.553
2013-01-10,997.112
2013-01-11,1003.416
2013-01-14,997.074
2013-01-15,1001.023
2013-01-16,995.986
2013-01-17,998.897
2013-01-18,998.07
2013-01-21,999.3
2013-01-22,1001.751
2013-01-23,1002.263
2013-01-24,1006.421
2013-01-25,1012.929
2013-01-28,1004.056
2013-01-29,1004.19
2013-01-30,1002.691
2013-01-31,1003.781
2013-02-01,1015.497
2013-02-04,1006.156
2013-02-05,1005.062
2013-02-06,1010.914
2013-02-07,1008.528
2013-02-08,1022.659
2013-02-11,1008.619
2013-02-12,1014.779
2013-02-13,1017.413
2013-02-14,1008.914
2013-02-15,1012.487
2013-02-18,1005.617
2013-02-19,1015.336
2013-02-20,1012.322
2013-02-21,993.441
2013-02-22,1002.804
2013-02-25,990.356
2013-02-26,983.554
2013-02-27,991.504
2013-02-28,1000.174
2013-03-01,994.286
2013-03-04,996.505
2013-03-05,1014.786
2013-03-06,1015.172
2013-03-07,1019.781
2013-03-08,1013.23
2013-03-11,1012.523
2013-03-12,1014.438
2013-03-13,1014.538
2013-03-14,1031.769
2013-03-15,1036.07
2013-03-18,1033.936
2013-03-19,1029.478
2013-03-20,1031.459
2013-03-21,1027.48
2013-03-22,1026.52
2013-03-25,1021.862
2013-03-26,1023.356
2013-03-27,1017.066
2013-03-28,1027.616
2013-03-29,1027.616
2013-04-01,1030.865
2013-04-02,1032.307
2013-04-03,1026.315
2013-04-04,1012.171
2013-04-05,1001.841
2013-04-08,1004.335
2013-04-09,1004.3
2013-04-10,1021.292
2013-04-11,1037.345
2013-04-12,1029.986
2013-04-15,1013.135
2013-04-16,1004.879
2013-04-17,992.784
2013-04-18,996.483
2013-04-19,997.914
2013-04-22,991.373
2013-04-23,1014.948
2013-04-24,1018.791
2013-04-25,1038.188
2013-04-26,1039.389
2013-04-29,1043.671
2013-04-30,1044.21
2013-05-01,1048.34
2013-05-02,1041.342
2013-05-03,1058.173
2013-05-06,1055.624
2013-05-07,1046.349
2013-05-08,1062.69
2013-05-09,1067.302
2013-05-10,1061.67
2013-05-13,1062.951
2013-05-14,1063.846
2013-05-15,1066.918
2013-05-16,1076.545
2013-05-17,1070.418
2013-05-20,1078.816
2013-05-21,1082.783
2013-05-22,1078.487
2013-05-23,1058.566
2013-05-24,1057.73
2013-05-27,1055.11
2013-05-28,1068.334
2013-05-29,1056.498
2013-05-30,1070.167
2013-05-31,1057.819
2013-06-03,1059.069
2013-06-04,1059.743
2013-06-05,1048.955
2013-06-06,1047.872
2013-06-07,1057.355
2013-06-10,1060.006
2013-06-11,1048.748
2013-06-12,1053.798
2013-06-13,1049.36
2013-06-14,1056.869
2013-06-17,1065.627
2013-06-18,1064.691
2013-06-19,1067.932
2013-06-20,1025.428
2013-06-21,1009.659
2013-06-24,991.035
2013-06-25,1008.017
2013-06-26,1013.073
2013-06-27,1019.465
2013-06-28,1015.508
2013-07-01,1039.973
2013-07-02,1035.606
2013-07-03,1038.136
2013-07-04,1053.024
2013-07-05,1036.074
2013-07-08,1054.637
2013-07-09,1056.952
2013-07-10,1062.055
2013-07-11,1080.673
2013-07-12,1085.048
2013-07-15,1088.141
2013-07-16,1080.192
2013-07-17,1086.349
2013-07-18,1099.26
2013-07-19,1103.378
2013-07-22,1111.464
2013-07-23,1104.84
2013-07-24,1107.543
2013-07-25,1098.997
2013-07-26,1099.607
2013-07-29,1099.946
2013-07-30,1104.364
2013-07-31,1099.991
2013-08-01,1111.941
2013-08-02,1118.034
2013-08-05,1127.363
2013-08-06,1129.038
2013-08-07,1127.947
2013-08-08,1135.661
2013-08-09,1136.329
2013-08-12,1127.362
2013-08-13,1129.804
2013-08-14,1137.11
2013-08-15,1111.879
2013-08-16,1123.973
2013-08-19,1129.952
2013-08-20,1126.643
2013-08-21,1124.039
2013-08-22,1125.342
2013-08-23,1133.648
2013-08-26,1132.557
2013-08-27,1114.468
2013-08-28,1104.471
2013-08-29,1113.131
2013-08-30,1101.871
2013-09-02,1129.211
2013-09-03,1124.991
2013-09-04,1132.394
2013-09-05,1139.792
2013-09-06,1147.044
2013-09-09,1154.728
2013-09-10,1168.869
2013-09-11,1173.697
2013-09-12,1169.427
2013-09-13,1175.344
2013-09-16,1187.002
2013-09-17,1174.13
2013-09-18,1173.701
2013-09-19,1189.417
2013-09-20,1180.832
2013-09-23,1175.648
2013-09-24,1177.202
2013-09-25,1178.601
2013-09-26,1173.887
2013-09-27,1178.019
2013-09-30,1178.724
2013-10-01,1186.92
2013-10-02,1178.963
2013-10-03,1170.265
2013-10-04,1162.527
2013-10-07,1157.053
2013-10-08,1148.752
2013-10-09,1131.499
2013-10-10,1156.092
2013-10-11,1164.065
2013-10-14,1175.781
2013-10-15,1177.136
2013-10-16,1177.748
2013-10-17,1192.272
2013-10-18,1209.585
2013-10-21,1218.023
2013-10-22,1222.557
2013-10-23,1219.949
2013-10-24,1223.146
2013-10-25,1221.246
2013-10-28,1216.599
2013-10-29,1216.771
2013-10-30,1222.964
2013-10-31,1218.012
2013-11-01,1201.223
2013-11-04,1203.727
2013-11-05,1203.696
2013-11-06,1210.918
2013-11-07,1206.693
2013-11-08,1198.749
2013-11-11,1200.25
2013-11-12,1194.676
2013-11-13,1185.512
2013-11-14,1200.976
2013-11-15,1200.365
2013-11-18,1204.469
2013-11-19,1201.667
2013-11-20,1201.319
2013-11-21,1198.457
2013-11-22,1204.943
2013-11-25,1209.547
2013-11-26,1213.382
2013-11-27,1227.229
2013-11-28,1233.534
2013-11-29,1238.569
2013-12-02,1229.306
2013-12-03,1217.465
2013-12-04,1209.04
2013-12-05,1211.204
2013-12-06,1222.881
2013-12-09,1230.906
2013-12-10,1234.833
2013-12-11,1230.559
2013-12-12,1211.738
2013-12-13,1210.439
2013-12-16,1224.829
2013-12-17,1215.806
2013-12-18,1227.836
2013-12-19,1243.422
2013-12-20,1247.71
2013-12-23,1260.624
2013-12-24,1265.994
2013-12-25,1265.994
2013-12-26,1269.898
2013-12-27,1284.012
2013-12-30,1286.827
2013-12-31,1295.302
2014-01-01,1295.302
2014-01-02,1286.363
2014-01-03,1297.693
2014-01-06,1299.443
2014-01-07,1297.798
2014-01-08,1296.932
2014-01-09,1290.509
2014-01-10,1311.437
2014-01-13,1308.026
2014-01-14,1313.767
2014-01-15,1311.673
2014-01-16,1303.001
2014-01-17,1311.338
2014-01-20,1313.062
2014-01-21,1316.52
2014-01-22,1327.078
2014-01-23,1315.511
2014-01-24,1281.241
2014-01-27,1271.234
2014-01-28,1287.398
2014-01-29,1282.49
2014-01-30,1276.235
2014-01-31,1265.717
2014-02-03,1251.523
2014-02-04,1247.938
2014-02-05,1247.63
2014-02-06,1266.868
2014-02-07,1280.006
2014-02-10,1282.402
2014-02-11,1306.587
2014-02-12,1316.016
2014-02-13,1315.715
2014-02-14,1328.456
2014-02-17,1338.173
2014-02-18,1344.53
2014-02-19,1346.719
2014-02-20,1343.845
2014-02-21,1349.27
2014-02-24,1356.138
2014-02-25,1360.78
2014-02-26,1351.5
2014-02-27,1359.725
2014-02-28,1377.073
2014-03-03,1345.655
2014-03-04,1371.379
2014-03-05,1368.192
2014-03-06,1368.472
2014-03-07,1358.479
2014-03-10,1340.873
2014-03-11,1343.053
2014-03-12,1327.437
2014-03-13,1317.882
2014-03-14,1310.701
2014-03-17,1327.578
2014-03-18,1327.1
2014-03-19,1332.66
2014-03-20,1314.793
2014-03-21,1309.06
2014-03-24,1294.763
2014-03-25,1311.129
2014-03-26,1326.902
2014-03-27,1319.961
2014-03-28,1321.783
2014-03-31,1325.552
2014-04-01,1335.043
2014-04-02,1336.344
2014-04-03,1330.376
2014-04-04,1336.815
2014-04-07,1318.489
2014-04-08,1306.111
2014-04-09,1321.602
2014-04-10,1320.97
2014-04-11,1292.465
2014-04-14,1277.867
2014-04-15,1268.157
2014-04-16,1289.443
2014-04-17,1306.837
2014-04-18,1306.837
2014-04-21,1306.409
2014-04-22,1321.519
2014-04-23,1313.421
2014-04-24,1316.165
2014-04-25,1312.27
2014-04-28,1304.896
2014-04-29,1313.868
2014-04-30,1320.966
2014-05-01,1328.42
2014-05-02,1331.955
2014-05-05,1331.56
2014-05-06,1342.065
2014-05-07,1337.224
2014-05-08,1339.581
2014-05-09,1324.254
2014-05-12,1335.798
2014-05-13,1339.447
2014-05-14,1328.874
2014-05-15,1301.207
2014-05-16,1285.742
2014-05-19,1289.498
2014-05-20,1296.681
2014-05-21,1312.675
2014-05-22,1319.058
2014-05-23,1317.203
2014-05-26,1317.555
2014-05-27,1328.52
2014-05-28,1328.027
2014-05-29,1329.563
2014-05-30,1336.899
2014-06-02,1339.606
2014-06-03,1329.416
2014-06-04,1336.923
2014-06-05,1336.254
2014-06-06,1352.172
2014-06-09,1350.993
2014-06-10,1347.343
2014-06-11,1337.852
2014-06-12,1342.66
2014-06-13,1326.477
2014-06-16,1320.184
2014-06-17,1313.246
2014-06-18,1309.336
2014-06-19,1326.426
2014-06-20,1330.779
2014-06-23,1320.921
2014-06-24,1305.884
2014-06-25,1298.293
2014-06-26,1316.594
2014-06-27,1322.8
2014-06-30,1330.945
2014-07-01,1343.923
2014-07-02,1349.202
2014-07-03,1360.94
2014-07-04,1359.207
2014-07-07,1345.649
2014-07-08,1322.023
2014-07-09,1318.944
2014-07-10,1304.479
2014-07-11,1305.161
2014-07-14,1317.519
2014-07-15,1310.906
2014-07-16,1328.746
2014-07-17,1319.369
2014-07-18,1318.617
2014-07-21,1311.586
2014-07-22,1326.231
2014-07-23,1329.525
2014-07-24,1326.093
2014-07-25,1317.785
2014-07-28,1312.836
2014-07-29,1315.713
2014-07-30,1305.458
2014-07-31,1290.44
2014-08-01,1280.632
2014-08-04,1273.676
2014-08-05,1276.069
2014-08-06,1266.146
2014-08-07,1265.502
2014-08-08,1260.832
2014-08-11,1279.976
2014-08-12,1281.24
2014-08-13,1281.503
2014-08-14,1288.737
2014-08-15,1289.12
2014-08-18,1304.466
2014-08-19,1307.709
2014-08-20,1302.896
2014-08-21,1304.962
2014-08-22,1305.125
2014-08-25,1306.07
2014-08-26,1314.89
2014-08-27,1318.967
2014-08-28,1310.176
2014-08-29,1310.388
2014-09-01,1316.208
2014-09-02,1308.088
2014-09-03,1307.697
2014-09-04,1303.266
2014-09-05,1289.869
2014-09-08,1266.907
2014-09-09,1264.664
2014-09-10,1261.085
2014-09-11,1262.336
2014-09-12,1266.235
2014-09-15,1260.792
2014-09-16,1249.986
2014-09-17,1257.485
2014-09-18,1271.892
2014-09-19,1274.237
2014-09-22,1267.966
2014-09-23,1248.42
2014-09-24,1246.489
2014-09-25,1235.473
2014-09-26,1228.443
2014-09-29,1232.762
2014-09-30,1226.544
2014-10-01,1212.382
2014-10-02,1185.684
2014-10-03,1194.182
2014-10-06,1200.36
2014-10-07,1187.889
2014-10-08,1176.795
2014-10-09,1174.997
2014-10-10,1151.937
2014-10-13,1148.601
2014-10-14,1148.62
2014-10-15,1127.878
2014-10-16,1143.578
2014-10-17,1172.907
2014-10-20,1171.924
2014-10-21,1195.545
2014-10-22,1199.852
2014-10-23,1199.284
2014-10-24,1195.603
2014-10-27,1193.197
2014-10-28,1203.72
2014-10-29,1210.296
2014-10-30,1206.541
2014-10-31,1221.113
2014-11-03,1215.761
2014-11-04,1210.425
2014-11-05,1222.048
2014-11-06,1218.909
2014-11-07,1214.968
2014-11-10,1229.138
2014-11-11,1231.754
2014-11-12,1220.857
2014-11-13,1219.864
2014-11-14,1215.44
2014-11-17,1215.286
2014-11-18,1220.432
2014-11-19,1214.169
2014-11-20,1221.598
2014-11-21,1229.937
2014-11-24,1230.714
2014-11-25,1240.218
2014-11-26,1241.59
2014-11-27,1243.444
2014-11-28,1233.461
2014-12-01,1227.787
2014-12-02,1229.892
2014-12-03,1233.979
2014-12-04,1238.079
2014-12-05,1242.49
2014-12-08,1237.959
2014-12-09,1220.368
2014-12-10,1222.83
2014-12-11,1217.436
2014-12-12,1193.499
2014-12-15,1175.004
2014-12-16,1205.621
2014-12-17,1197.956
2014-12-18,1227.171
2014-12-19,1236.061
2014-12-22,1242.457
2014-12-23,1240.289
2014-12-24,1245.668
2014-12-25,1245.668
2014-12-26,1246.629
2014-12-29,1244.256
2014-12-30,1239.109
2014-12-31,1248.349
2015-01-01,1248.349
2015-01-02,1229.576
2015-01-05,1208.062
2015-01-06,1189.255
2015-01-07,1187.105
2015-01-08,1208.111
2015-01-09,1206.791
2015-01-12,1203.592
2015-01-13,1214.46
2015-01-14,1196.395
2015-01-15,1201.71
2015-01-16,1197.703
2015-01-19,1215.866
2015-01-20,1223.25
2015-01-21,1226.283
2015-01-22,1235.093
2015-01-23,1233.861
2015-01-26,1239.218
2015-01-27,1240.969
2015-01-28,1241.978
2015-01-29,1230.02
2015-01-30,1221.828
2015-02-02,1222.802
2015-02-03,1241.343
2015-02-04,1251.665
2015-02-05,1264.652
2015-02-06,1263.715
2015-02-09,1253.485
2015-02-10,1263.799
2015-02-11,1263.396
2015-02-12,1285.739
2015-02-13,1286.534
2015-02-16,1284.127
2015-02-17,1281.924
2015-02-18,1302.831
2015-02-19,1304.231
2015-02-20,1302.91
2015-02-23,1313.352
2015-02-24,1313.464
2015-02-25,1314.104
2015-02-26,1311.631
2015-02-27,1315.519
2015-03-02,1308.786
2015-03-03,1293.798
2015-03-04,1289.042
2015-03-05,1301.08
2015-03-06,1283.31
2015-03-09,1278.377
2015-03-10,1255.507
2015-03-11,1252.743
2015-03-12,1258.092
2015-03-13,1247.876
2015-03-16,1262.367
2015-03-17,1256.754
2015-03-18,1264.987
2015-03-19,1272.412
2015-03-20,1293.133
2015-03-23,1291.954
2015-03-24,1288.504
2015-03-25,1284.586
2015-03-26,1261.919
2015-03-27,1256.763
2015-03-30,1256.184
2015-03-31,1250.503
2015-04-01,1249.225
2015-04-02,1259.709
2015-04-03,1259.709
2015-04-06,1272.239
2015-04-07,1281.853
2015-04-08,1286.427
2015-04-09,1285.6
2015-04-10,1291.732
2015-04-13,1287.108
2015-04-14,1301.239
2015-04-15,1301.36
2015-04-16,1304.115
2015-04-17,1297.362
2015-04-20,1297.438
2015-04-21,1309.997
2015-04-22,1314.27
2015-04-23,1318.676
2015-04-24,1328.264
2015-04-27,1337.0
2015-04-28,1332.993
2015-04-29,1332.86
2015-04-30,1331.422
2015-05-01,1314.525
2015-05-04,1309.285
2015-05-05,1307.91
2015-05-06,1313.54
2015-05-07,1312.7
2015-05-08,1370.777
2015-05-11,1382.776
