Date,SWEDEN VALUE Standard (Large+Mid Cap)
2009-11-24,13215.315
2009-11-25,13362.188
2009-11-26,12628.57
2009-11-27,12955.237
2009-11-30,12624.931
2009-12-01,13022.774
2009-12-02,13228.601
2009-12-03,13279.071
2009-12-04,13224.921
2009-12-07,13062.326
2009-12-08,12738.026
2009-12-09,12673.185
2009-12-10,12718.612
2009-12-11,12640.503
2009-12-14,12815.641
2009-12-15,12573.938
2009-12-16,12706.907
2009-12-17,12284.418
2009-12-18,12157.875
2009-12-21,12326.117
2009-12-22,12371.007
2009-12-23,12499.47
2009-12-24,12455.746
2009-12-25,12455.746
2009-12-28,12668.09
2009-12-29,12766.873
2009-12-30,12558.394
2009-12-31,12622.241
2010-01-01,12622.241
2010-01-04,12959.809
2010-01-05,12948.01
2010-01-06,12926.655
2010-01-07,12800.881
2010-01-08,12902.376
2010-01-11,13124.179
2010-01-12,13012.862
2010-01-13,13072.049
2010-01-14,13125.972
2010-01-15,12882.551
2010-01-18,12989.508
2010-01-19,12848.68
2010-01-20,12429.53
2010-01-21,12341.206
2010-01-22,12301.491
2010-01-25,12196.586
2010-01-26,11974.768
2010-01-27,12021.514
2010-01-28,11743.143
2010-01-29,11985.47
2010-02-01,12251.057
2010-02-02,12379.759
2010-02-03,12348.165
2010-02-04,11853.269
2010-02-05,11582.52
2010-02-08,11738.264
2010-02-09,11902.374
2010-02-10,11852.282
2010-02-11,11972.297
2010-02-12,11909.217
2010-02-15,11883.702
2010-02-16,12071.943
2010-02-17,12250.972
2010-02-18,12238.399
2010-02-19,12148.567
2010-02-22,12333.567
2010-02-23,12168.658
2010-02-24,12294.628
2010-02-25,12214.267
2010-02-26,12467.108
2010-03-01,12518.476
2010-03-02,12607.221
2010-03-03,12852.197
2010-03-04,12876.595
2010-03-05,13092.86
2010-03-08,13184.834
2010-03-09,13014.891
2010-03-10,13265.021
2010-03-11,13258.109
2010-03-12,13430.963
2010-03-15,13219.261
2010-03-16,13412.514
2010-03-17,13404.829
2010-03-18,13131.666
2010-03-19,13095.13
2010-03-22,12997.718
2010-03-23,13182.105
2010-03-24,12965.224
2010-03-25,13113.098
2010-03-26,13030.336
2010-03-29,13021.874
2010-03-30,12992.366
2010-03-31,13118.654
2010-04-01,13350.908
2010-04-02,13350.908
2010-04-05,13377.475
2010-04-06,13328.708
2010-04-07,13295.088
2010-04-08,13141.95
2010-04-09,13308.235
2010-04-12,13488.069
2010-04-13,13371.312
2010-04-14,13578.809
2010-04-15,13576.58
2010-04-16,13319.454
2010-04-19,13224.751
2010-04-20,13430.488
2010-04-21,13169.422
2010-04-22,13002.09
2010-04-23,13433.38
2010-04-26,13376.561
2010-04-27,12974.777
2010-04-28,12935.19
2010-04-29,13236.88
2010-04-30,13269.836
2010-05-03,13200.97
2010-05-04,12677.033
2010-05-05,12093.278
2010-05-06,11561.309
2010-05-07,10989.204
2010-05-10,12133.667
2010-05-11,11786.548
2010-05-12,12144.724
2010-05-13,12034.673
2010-05-14,11521.719
2010-05-17,11547.888
2010-05-18,11720.794
2010-05-19,11202.511
2010-05-20,10829.99
2010-05-21,11118.928
2010-05-24,11102.613
2010-05-25,10578.83
2010-05-26,11003.294
2010-05-27,11258.179
2010-05-28,11350.655
2010-05-31,11401.85
2010-06-01,11487.05
2010-06-02,11450.083
2010-06-03,11665.658
2010-06-04,11199.522
2010-06-07,10915.714
2010-06-08,10896.982
2010-06-09,11357.955
2010-06-10,11735.374
2010-06-11,11642.134
2010-06-14,12031.289
2010-06-15,12298.496
2010-06-16,12252.112
2010-06-17,12365.888
2010-06-18,12603.616
2010-06-21,12659.563
2010-06-22,12474.278
2010-06-23,12304.844
2010-06-24,11986.984
2010-06-25,11997.466
2010-06-28,12212.607
2010-06-29,11701.247
2010-06-30,11883.735
2010-07-01,11680.698
2010-07-02,11874.502
2010-07-05,11738.411
2010-07-06,12194.847
2010-07-07,12363.396
2010-07-08,12349.03
2010-07-09,12593.713
2010-07-12,12588.079
2010-07-13,13162.473
2010-07-14,13263.1
2010-07-15,13296.24
2010-07-16,13029.54
2010-07-19,13058.357
2010-07-20,12842.952
2010-07-21,13009.073
2010-07-22,13454.312
2010-07-23,13057.891
2010-07-26,13178.692
2010-07-27,13341.897
2010-07-28,13202.605
2010-07-29,13359.83
2010-07-30,13329.263
2010-08-02,14009.216
2010-08-03,13946.292
2010-08-04,13806.365
2010-08-05,13837.235
2010-08-06,13800.11
2010-08-09,13905.016
2010-08-10,13537.095
2010-08-11,12861.869
2010-08-12,12766.891
2010-08-13,12732.582
2010-08-16,12905.63
2010-08-17,13121.673
2010-08-18,13057.505
2010-08-19,12809.953
2010-08-20,12419.073
2010-08-23,12483.769
2010-08-24,12172.59
2010-08-25,11983.739
2010-08-26,12253.132
2010-08-27,12405.181
2010-08-30,12238.342
2010-08-31,12261.614
2010-09-01,12953.189
2010-09-02,12896.878
2010-09-03,12963.4
2010-09-06,13058.652
2010-09-07,12820.829
2010-09-08,13109.376
2010-09-09,13263.461
2010-09-10,13310.955
2010-09-13,13662.244
2010-09-14,13793.647
2010-09-15,13740.336
2010-09-16,13683.846
2010-09-17,13602.106
2010-09-20,13872.998
2010-09-21,13926.846
2010-09-22,14063.637
2010-09-23,13822.41
2010-09-24,14173.891
2010-09-27,14022.889
2010-09-28,14145.294
2010-09-29,14326.553
2010-09-30,14411.68
2010-10-01,14408.618
2010-10-04,14107.155
2010-10-05,14608.594
2010-10-06,14540.673
2010-10-07,14615.77
2010-10-08,14627.38
2010-10-11,14715.627
2010-10-12,14582.252
2010-10-13,14907.595
2010-10-14,15015.448
2010-10-15,14811.556
2010-10-18,14836.589
2010-10-19,14473.268
2010-10-20,14660.614
2010-10-21,14942.578
2010-10-22,15012.937
2010-10-25,15099.976
2010-10-26,14782.589
2010-10-27,14695.656
2010-10-28,14614.874
2010-10-29,14649.994
2010-11-01,14642.427
2010-11-02,14773.19
2010-11-03,14604.152
2010-11-04,15171.87
2010-11-05,14812.436
2010-11-08,14660.174
2010-11-09,14786.463
2010-11-10,14467.634
2010-11-11,14312.48
2010-11-12,14189.34
2010-11-15,14192.368
2010-11-16,13790.053
2010-11-17,13894.967
2010-11-18,14210.405
2010-11-19,14285.435
2010-11-22,14084.677
2010-11-23,13735.428
2010-11-24,13939.5
2010-11-25,14083.95
2010-11-26,13864.985
2010-11-29,13732.016
2010-11-30,13743.898
2010-12-01,14099.349
2010-12-02,14386.323
2010-12-03,14626.238
2010-12-06,14453.804
2010-12-07,14503.155
2010-12-08,14331.969
2010-12-09,14272.133
2010-12-10,14322.282
2010-12-13,14471.366
2010-12-14,14658.833
2010-12-15,14738.772
2010-12-16,14764.042
2010-12-17,14781.716
2010-12-20,14820.736
2010-12-21,15036.88
2010-12-22,14838.196
2010-12-23,14811.099
2010-12-24,14834.75
2010-12-27,14875.209
2010-12-28,14865.586
2010-12-29,14977.519
2010-12-30,14999.631
2010-12-31,15091.108
2011-01-03,15418.857
2011-01-04,15217.823
2011-01-05,14995.335
2011-01-06,14809.977
2011-01-07,14823.767
2011-01-10,14729.047
2011-01-11,14997.169
2011-01-12,15285.62
2011-01-13,15425.73
2011-01-14,15504.85
2011-01-17,15439.859
2011-01-18,15806.349
2011-01-19,15760.278
2011-01-20,15335.824
2011-01-21,15702.933
2011-01-24,15829.063
2011-01-25,15853.054
2011-01-26,16311.812
2011-01-27,16467.45
2011-01-28,16120.241
2011-01-31,16264.36
2011-02-01,16589.436
2011-02-02,16309.767
2011-02-03,16241.61
2011-02-04,16049.65
2011-02-07,16114.71
2011-02-08,16202.497
2011-02-09,16124.486
2011-02-10,15878.166
2011-02-11,16032.165
2011-02-14,15865.361
2011-02-15,15853.666
2011-02-16,15938.469
2011-02-17,15763.82
2011-02-18,15890.078
2011-02-21,15713.203
2011-02-22,15743.465
2011-02-23,15624.214
2011-02-24,15639.088
2011-02-25,15717.993
2011-02-28,16158.505
2011-03-01,16102.003
2011-03-02,15822.939
2011-03-03,15887.113
2011-03-04,15936.781
2011-03-07,16030.551
2011-03-08,15968.416
2011-03-09,16024.334
2011-03-10,15761.222
2011-03-11,15568.334
2011-03-14,15522.61
2011-03-15,14932.056
2011-03-16,14611.537
2011-03-17,15099.683
2011-03-18,15530.993
2011-03-21,15705.369
2011-03-22,15714.47
2011-03-23,15724.987
2011-03-24,15925.993
2011-03-25,15889.375
2011-03-28,15992.605
2011-03-29,15995.436
2011-03-30,16119.667
2011-03-31,16210.76
2011-04-01,16315.784
2011-04-04,16407.044
2011-04-05,16321.573
2011-04-06,16517.785
2011-04-07,16469.977
2011-04-08,16793.879
2011-04-11,16725.29
2011-04-12,16359.058
2011-04-13,16575.002
2011-04-14,16482.955
2011-04-15,16412.431
2011-04-18,15909.295
2011-04-19,16045.988
2011-04-20,16627.747
2011-04-21,16761.827
2011-04-22,16761.827
2011-04-25,16765.956
2011-04-26,16941.655
2011-04-27,17185.727
2011-04-28,17571.418
2011-04-29,17548.983
2011-05-02,17742.447
2011-05-03,17370.41
2011-05-04,17241.487
2011-05-05,16943.522
2011-05-06,17046.412
2011-05-09,16730.532
2011-05-10,17057.874
2011-05-11,17028.576
2011-05-12,16782.223
2011-05-13,16764.938
2011-05-16,16901.798
2011-05-17,16563.046
2011-05-18,16760.561
2011-05-19,16885.003
2011-05-20,16858.141
2011-05-23,16270.912
2011-05-24,16267.357
2011-05-25,16566.921
2011-05-26,16485.439
2011-05-27,16810.0
2011-05-30,16793.013
2011-05-31,16989.944
2011-06-01,17116.727
2011-06-02,16992.752
2011-06-03,16829.519
2011-06-06,16772.015
2011-06-07,16752.681
2011-06-08,16232.547
2011-06-09,16208.055
2011-06-10,15755.674
2011-06-13,15708.411
2011-06-14,15896.637
2011-06-15,15462.144
2011-06-16,15106.689
2011-06-17,15390.094
2011-06-20,15181.62
2011-06-21,15568.769
2011-06-22,15341.764
2011-06-23,14646.061
2011-06-24,14689.77
2011-06-27,14892.354
2011-06-28,14917.794
2011-06-29,15501.114
2011-06-30,15940.794
2011-07-01,16097.26
2011-07-04,16206.691
2011-07-05,16205.561
2011-07-06,15812.75
2011-07-07,16132.785
2011-07-08,15681.452
2011-07-11,15048.094
2011-07-12,14955.362
2011-07-13,15224.838
2011-07-14,14905.792
2011-07-15,14782.702
2011-07-18,14336.029
2011-07-19,14986.326
2011-07-20,15404.585
2011-07-21,15678.569
2011-07-22,15653.768
2011-07-25,15548.372
2011-07-26,15628.279
2011-07-27,15402.405
2011-07-28,15338.625
2011-07-29,15350.307
2011-08-01,14867.422
2011-08-02,14636.447
2011-08-03,14115.111
2011-08-04,13299.861
2011-08-05,13375.059
2011-08-08,12673.525
2011-08-09,12850.749
2011-08-10,12465.789
2011-08-11,13083.513
2011-08-12,13295.513
2011-08-15,13624.979
2011-08-16,13450.904
2011-08-17,13602.47
2011-08-18,12507.736
2011-08-19,12438.945
2011-08-22,12593.227
2011-08-23,12839.0
2011-08-24,13106.626
2011-08-25,12927.515
2011-08-26,12867.133
2011-08-29,13437.287
2011-08-30,13265.972
2011-08-31,13592.578
2011-09-01,13579.855
2011-09-02,13210.025
2011-09-05,12469.149
2011-09-06,12436.167
2011-09-07,12919.041
2011-09-08,12986.824
2011-09-09,12241.681
2011-09-12,11532.425
2011-09-13,11778.554
2011-09-14,11799.888
2011-09-15,12544.177
2011-09-16,12524.006
2011-09-19,11930.178
2011-09-20,12422.93
2011-09-21,12156.213
2011-09-22,11263.747
2011-09-23,11392.352
2011-09-26,11554.798
2011-09-27,12606.131
2011-09-28,12238.519
2011-09-29,12550.386
2011-09-30,12072.939
2011-10-03,11966.809
2011-10-04,11408.773
2011-10-05,11890.969
2011-10-06,12221.157
2011-10-07,12357.62
2011-10-10,12979.074
2011-10-11,12906.981
2011-10-12,13154.879
2011-10-13,12650.45
2011-10-14,13119.434
2011-10-17,12767.505
2011-10-18,12729.404
2011-10-19,12844.167
2011-10-20,12650.62
2011-10-21,13236.974
2011-10-24,13301.951
2011-10-25,13332.477
2011-10-26,13343.149
2011-10-27,14494.383
2011-10-28,14455.727
2011-10-31,13710.732
2011-11-01,12750.464
2011-11-02,13107.125
2011-11-03,13232.153
2011-11-04,13346.998
2011-11-07,13122.254
2011-11-08,13233.119
2011-11-09,12633.199
2011-11-10,12666.646
2011-11-11,13241.993
2011-11-14,12912.522
2011-11-15,12750.649
2011-11-16,12708.636
2011-11-17,12521.918
2011-11-18,12436.431
2011-11-21,11922.31
2011-11-22,11875.964
2011-11-23,11520.599
2011-11-24,11379.57
2011-11-25,11316.26
2011-11-28,11908.48
2011-11-29,11984.083
2011-11-30,12888.153
2011-12-01,12676.621
2011-12-02,12816.861
2011-12-05,13118.19
2011-12-06,12924.572
2011-12-07,12943.145
2011-12-08,12545.645
2011-12-09,12706.301
2011-12-12,12224.054
2011-12-13,12199.096
2011-12-14,11913.235
2011-12-15,12084.823
2011-12-16,12018.608
2011-12-19,12017.228
2011-12-20,12503.041
2011-12-21,12392.208
2011-12-22,12605.054
2011-12-23,12708.54
2011-12-26,12708.54
2011-12-27,12671.996
2011-12-28,12421.652
2011-12-29,12521.96
2011-12-30,12740.728
2012-01-02,12914.086
2012-01-03,13233.893
2012-01-04,12935.926
2012-01-05,12766.866
2012-01-06,12730.344
2012-01-09,12634.434
2012-01-10,12881.761
2012-01-11,12789.909
2012-01-12,12894.599
2012-01-13,12643.265
2012-01-16,12803.083
2012-01-17,13088.992
2012-01-18,13200.376
2012-01-19,13497.074
2012-01-20,13493.133
2012-01-23,13697.582
2012-01-24,13516.149
2012-01-25,13168.252
2012-01-26,13590.732
2012-01-27,13476.048
2012-01-30,13338.722
2012-01-31,13365.775
2012-02-01,13945.348
2012-02-02,13913.912
2012-02-03,14136.735
2012-02-06,13973.953
2012-02-07,14242.584
2012-02-08,14313.86
2012-02-09,14423.377
2012-02-10,14097.467
2012-02-13,14279.181
2012-02-14,14126.046
2012-02-15,14227.098
2012-02-16,14216.587
2012-02-17,14477.776
2012-02-20,14807.696
2012-02-21,14746.345
2012-02-22,14519.248
2012-02-23,14578.916
2012-02-24,14886.955
2012-02-27,14707.735
2012-02-28,14905.158
2012-02-29,14911.158
2012-03-01,14862.344
2012-03-02,14739.802
2012-03-05,14656.192
2012-03-06,13869.212
2012-03-07,13892.927
2012-03-08,14462.895
2012-03-09,14275.826
2012-03-12,14251.657
2012-03-13,14635.966
2012-03-14,14553.634
2012-03-15,14649.855
2012-03-16,14753.774
2012-03-19,14853.554
2012-03-20,14640.472
2012-03-21,14420.718
2012-03-22,14221.695
2012-03-23,14394.423
2012-03-26,14718.953
2012-03-27,14607.562
2012-03-28,14477.962
2012-03-29,14217.855
2012-03-30,14521.727
2012-04-02,14700.386
2012-04-03,14634.948
2012-04-04,13882.549
2012-04-05,13793.788
2012-04-06,13793.788
2012-04-09,13691.608
2012-04-10,13364.748
2012-04-11,13593.477
2012-04-12,13932.908
2012-04-13,13556.341
2012-04-16,13602.542
2012-04-17,14012.44
2012-04-18,13682.513
2012-04-19,13737.958
2012-04-20,13952.967
2012-04-23,13170.752
2012-04-24,13580.888
2012-04-25,13782.484
2012-04-26,13753.487
2012-04-27,14051.467
2012-04-30,14150.244
2012-05-01,14140.779
2012-05-02,13948.665
2012-05-03,14048.547
2012-05-04,13683.562
2012-05-07,13680.362
2012-05-08,13519.743
2012-05-09,13432.063
2012-05-10,13395.182
2012-05-11,13411.488
2012-05-14,12897.96
2012-05-15,12631.543
2012-05-16,12464.771
2012-05-17,12367.854
2012-05-18,11980.99
2012-05-21,12361.14
2012-05-22,12677.436
2012-05-23,12226.132
2012-05-24,12446.23
2012-05-25,12393.523
2012-05-28,12389.905
2012-05-29,12561.788
2012-05-30,12267.909
2012-05-31,12139.906
2012-06-01,11947.977
2012-06-04,11997.825
2012-06-05,12026.686
2012-06-06,12023.85
2012-06-07,12432.316
2012-06-08,12391.37
2012-06-11,12593.522
2012-06-12,12688.304
2012-06-13,12748.526
2012-06-14,12701.458
2012-06-15,12818.402
2012-06-18,12801.418
2012-06-19,13180.246
2012-06-20,13307.193
2012-06-21,13108.476
2012-06-22,13063.098
2012-06-25,12663.004
2012-06-26,12586.263
2012-06-27,12780.099
2012-06-28,12601.642
2012-06-29,13471.827
2012-07-02,13488.517
2012-07-03,13688.632
2012-07-04,13644.859
2012-07-05,13521.508
2012-07-06,13279.69
2012-07-09,13279.473
2012-07-10,13421.308
2012-07-11,13438.138
2012-07-12,13121.39
2012-07-13,13342.448
2012-07-16,13426.239
2012-07-17,13328.38
2012-07-18,13636.7
2012-07-19,13899.965
2012-07-20,13677.146
2012-07-23,13366.704
2012-07-24,13389.589
2012-07-25,13447.267
2012-07-26,13916.767
2012-07-27,14060.664
2012-07-30,14282.645
2012-07-31,14336.681
2012-08-01,14368.246
2012-08-02,14175.036
2012-08-03,14630.77
2012-08-06,14551.022
2012-08-07,14562.481
2012-08-08,14694.866
2012-08-09,14731.459
2012-08-10,14808.803
2012-08-13,14702.796
2012-08-14,14691.032
2012-08-15,14641.79
2012-08-16,14684.581
2012-08-17,14896.846
2012-08-20,14861.075
2012-08-21,14910.883
2012-08-22,14594.798
2012-08-23,14668.979
2012-08-24,14713.152
2012-08-27,14819.585
2012-08-28,14475.193
2012-08-29,14405.299
2012-08-30,14242.523
2012-08-31,14441.38
2012-09-03,14337.08
2012-09-04,14134.09
2012-09-05,14167.733
2012-09-06,14375.755
2012-09-07,14780.779
2012-09-10,14698.733
2012-09-11,14844.96
2012-09-12,15081.809
2012-09-13,15011.06
2012-09-14,15504.273
2012-09-17,15433.596
2012-09-18,15294.522
2012-09-19,15530.496
2012-09-20,15353.84
2012-09-21,15321.931
2012-09-24,15288.631
2012-09-25,15443.835
2012-09-26,14992.476
2012-09-27,15217.068
2012-09-28,15041.406
2012-10-01,15158.581
2012-10-02,15035.579
2012-10-03,14761.78
2012-10-04,14955.917
2012-10-05,15160.124
2012-10-08,14851.438
2012-10-09,14634.375
2012-10-10,14433.407
2012-10-11,14500.035
2012-10-12,14451.203
2012-10-15,14472.017
2012-10-16,14682.774
2012-10-17,14755.177
2012-10-18,15041.081
2012-10-19,14731.611
2012-10-22,14715.966
2012-10-23,14352.511
2012-10-24,14273.811
2012-10-25,14390.719
2012-10-26,14365.796
2012-10-29,14369.835
2012-10-30,14523.364
2012-10-31,14404.287
2012-11-01,14473.216
2012-11-02,14469.702
2012-11-05,14401.163
2012-11-06,14492.012
2012-11-07,14300.563
2012-11-08,14365.264
2012-11-09,14224.874
2012-11-12,14169.099
2012-11-13,14123.39
2012-11-14,14101.856
2012-11-15,14005.447
2012-11-16,13736.701
2012-11-19,14200.917
2012-11-20,14128.036
2012-11-21,14220.063
2012-11-22,14410.434
2012-11-23,14662.496
2012-11-26,14664.583
2012-11-27,14541.171
2012-11-28,14526.736
2012-11-29,14797.752
2012-11-30,14818.671
2012-12-03,14993.657
2012-12-04,15074.631
2012-12-05,15105.096
2012-12-06,15117.818
2012-12-07,15067.559
2012-12-10,15109.506
2012-12-11,15216.414
2012-12-12,15115.576
2012-12-13,14980.762
2012-12-14,15046.45
2012-12-17,15119.384
2012-12-18,15252.123
2012-12-19,15458.807
2012-12-20,15551.563
2012-12-21,15479.468
2012-12-24,15459.228
2012-12-25,15459.228
2012-12-26,15514.986
2012-12-27,15521.074
2012-12-28,15469.326
2012-12-31,15482.048
2013-01-01,15482.048
2013-01-02,15957.605
2013-01-03,15857.692
2013-01-04,15923.722
2013-01-07,16024.336
2013-01-08,15755.625
2013-01-09,15795.154
2013-01-10,16105.783
2013-01-11,16286.082
2013-01-14,16335.367
2013-01-15,16093.048
2013-01-16,16085.057
2013-01-17,16212.828
2013-01-18,16110.814
2013-01-21,16245.333
2013-01-22,16104.437
2013-01-23,16039.762
2013-01-24,16281.316
2013-01-25,16594.292
2013-01-28,16732.933
2013-01-29,16849.655
2013-01-30,17322.122
2013-01-31,17554.297
2013-02-01,17964.552
2013-02-04,17719.223
2013-02-05,17883.735
2013-02-06,17768.067
2013-02-07,17460.792
2013-02-08,17685.428
2013-02-11,17689.8
2013-02-12,17930.801
2013-02-13,18214.91
2013-02-14,18104.944
2013-02-15,18091.772
2013-02-18,18097.204
2013-02-19,18310.854
2013-02-20,18516.473
2013-02-21,18024.178
2013-02-22,18101.61
2013-02-25,18144.714
2013-02-26,17739.905
2013-02-27,18039.856
2013-02-28,18094.548
2013-03-01,18088.255
2013-03-04,18260.712
2013-03-05,18634.904
2013-03-06,18325.88
2013-03-07,18535.572
2013-03-08,18527.933
2013-03-11,18611.734
2013-03-12,18611.307
2013-03-13,18574.018
2013-03-14,18763.362
2013-03-15,18867.027
2013-03-18,18629.438
2013-03-19,18358.304
2013-03-20,18566.541
2013-03-21,18259.829
2013-03-22,18415.395
2013-03-25,18263.464
2013-03-26,18237.145
2013-03-27,18176.129
2013-03-28,18330.595
2013-03-29,18330.595
2013-04-01,18315.102
2013-04-02,18570.76
2013-04-03,18378.141
2013-04-04,17934.364
2013-04-05,18029.017
2013-04-08,18058.577
2013-04-09,18309.912
2013-04-10,18709.434
2013-04-11,18876.573
2013-04-12,18701.685
2013-04-15,18611.999
2013-04-16,18472.71
2013-04-17,17825.77
2013-04-18,17631.417
2013-04-19,17692.391
2013-04-22,17619.797
2013-04-23,17796.524
2013-04-24,18024.905
2013-04-25,18378.551
2013-04-26,18562.519
2013-04-29,18747.113
2013-04-30,19017.781
2013-05-01,19033.806
2013-05-02,18870.411
2013-05-03,18956.239
2013-05-06,18904.616
2013-05-07,19100.996
2013-05-08,19418.738
2013-05-09,19332.222
2013-05-10,19148.92
2013-05-13,19031.843
2013-05-14,18949.57
2013-05-15,18996.463
2013-05-16,19082.837
2013-05-17,19043.041
2013-05-20,19127.713
2013-05-21,19165.74
2013-05-22,19356.663
2013-05-23,18765.609
2013-05-24,18675.269
2013-05-27,18937.441
2013-05-28,19058.242
2013-05-29,18870.823
2013-05-30,19104.103
2013-05-31,18692.712
2013-06-03,18712.761
2013-06-04,18735.814
2013-06-05,18240.257
2013-06-06,18309.174
2013-06-07,18560.897
2013-06-10,18396.151
2013-06-11,18375.926
2013-06-12,18503.147
2013-06-13,18420.212
2013-06-14,18763.459
2013-06-17,18870.628
2013-06-18,18895.947
2013-06-19,18660.31
2013-06-20,17484.575
2013-06-21,17275.585
2013-06-24,16627.357
2013-06-25,17017.936
2013-06-26,17310.994
2013-06-27,17439.489
2013-06-28,17402.134
2013-07-01,17851.493
2013-07-02,17730.743
2013-07-03,17583.754
2013-07-04,17992.866
2013-07-05,17575.994
2013-07-08,17889.274
2013-07-09,17963.034
2013-07-10,18064.065
2013-07-11,18503.735
2013-07-12,18529.722
2013-07-15,18599.043
2013-07-16,18753.264
2013-07-17,18616.749
2013-07-18,18779.359
2013-07-19,19050.079
2013-07-22,19134.586
2013-07-23,19299.496
2013-07-24,19399.363
2013-07-25,19432.162
2013-07-26,19451.969
2013-07-29,19402.041
2013-07-30,19321.05
2013-07-31,19318.465
2013-08-01,19426.636
2013-08-02,19432.935
2013-08-05,19472.816
2013-08-06,19398.187
2013-08-07,19536.147
2013-08-08,19889.312
2013-08-09,19898.073
2013-08-12,19765.174
2013-08-13,19700.046
2013-08-14,19920.98
2013-08-15,19550.512
2013-08-16,19815.375
2013-08-19,19735.455
2013-08-20,19718.135
2013-08-21,19081.184
2013-08-22,19394.451
2013-08-23,19557.946
2013-08-26,19422.633
2013-08-27,19064.81
2013-08-28,18946.754
2013-08-29,18791.532
2013-08-30,18512.236
2013-09-02,18881.648
2013-09-03,19051.442
2013-09-04,19145.003
2013-09-05,18960.274
2013-09-06,19134.108
2013-09-09,19376.709
2013-09-10,19744.575
2013-09-11,19850.172
2013-09-12,19741.484
2013-09-13,19580.089
2013-09-16,19846.735
2013-09-17,19759.641
2013-09-18,19820.058
2013-09-19,20393.874
2013-09-20,20224.886
2013-09-23,20006.22
2013-09-24,20060.21
2013-09-25,19642.156
2013-09-26,19677.288
2013-09-27,19653.079
2013-09-30,19468.079
2013-10-01,19785.245
2013-10-02,19756.66
2013-10-03,19795.811
2013-10-04,19585.0
2013-10-07,19454.106
2013-10-08,19443.417
2013-10-09,19171.978
2013-10-10,19402.001
2013-10-11,19588.124
2013-10-14,19528.014
2013-10-15,19618.227
2013-10-16,19691.849
2013-10-17,20198.098
2013-10-18,20347.376
2013-10-21,20494.599
2013-10-22,20852.796
2013-10-23,20625.493
2013-10-24,20706.077
2013-10-25,20873.032
2013-10-28,20894.653
2013-10-29,20824.805
2013-10-30,20846.131
2013-10-31,20377.045
2013-11-01,20196.073
2013-11-04,20335.853
2013-11-05,20187.178
2013-11-06,20353.029
2013-11-07,20203.668
2013-11-08,19927.046
2013-11-11,20117.546
2013-11-12,19778.39
2013-11-13,19566.576
2013-11-14,19834.55
2013-11-15,19986.158
2013-11-18,20367.263
2013-11-19,20222.003
2013-11-20,20054.923
2013-11-21,19922.354
2013-11-22,20236.5
2013-11-25,20357.983
2013-11-26,20370.816
2013-11-27,20449.453
2013-11-28,20645.545
2013-11-29,20578.292
2013-12-02,20511.556
2013-12-03,20162.792
2013-12-04,20111.273
2013-12-05,20044.917
2013-12-06,20128.697
2013-12-09,20211.18
2013-12-10,20029.511
2013-12-11,19980.216
2013-12-12,19689.559
2013-12-13,19679.394
2013-12-16,19990.263
2013-12-17,19945.031
2013-12-18,20334.003
2013-12-19,20585.146
2013-12-20,20941.711
2013-12-23,21177.898
2013-12-24,21098.158
2013-12-25,21098.158
2013-12-26,21181.294
2013-12-27,21542.51
2013-12-30,21779.405
2013-12-31,21791.274
2014-01-01,21791.274
2014-01-02,21436.868
2014-01-03,21342.924
2014-01-06,21327.202
2014-01-07,21424.915
2014-01-08,21342.185
2014-01-09,21434.572
2014-01-10,21697.167
2014-01-13,21737.167
2014-01-14,21901.027
2014-01-15,22062.604
2014-01-16,22088.609
2014-01-17,22084.387
2014-01-20,21987.758
2014-01-21,21859.287
2014-01-22,21979.974
2014-01-23,22042.231
2014-01-24,21662.154
2014-01-27,21572.245
2014-01-28,21397.74
2014-01-29,21072.392
2014-01-30,20923.52
2014-01-31,20798.2
2014-02-03,20636.793
2014-02-04,20663.755
2014-02-05,20881.525
2014-02-06,21134.695
2014-02-07,21188.029
2014-02-10,21341.118
2014-02-11,21791.056
2014-02-12,21591.304
2014-02-13,21524.011
2014-02-14,21443.923
2014-02-17,21595.671
2014-02-18,21393.902
2014-02-19,21556.965
2014-02-20,21427.61
2014-02-21,21565.296
2014-02-24,22162.699
2014-02-25,22232.237
2014-02-26,22140.999
2014-02-27,22040.211
2014-02-28,22532.807
2014-03-03,21796.565
2014-03-04,22250.511
2014-03-05,22340.462
2014-03-06,22504.604
2014-03-07,22379.162
2014-03-10,22490.799
2014-03-11,22567.242
2014-03-12,22421.762
2014-03-13,22350.312
2014-03-14,21932.097
2014-03-17,22423.905
2014-03-18,22593.168
2014-03-19,22636.584
2014-03-20,22287.363
2014-03-21,22216.632
2014-03-24,21955.406
2014-03-25,22234.838
2014-03-26,22111.793
2014-03-27,21971.309
2014-03-28,21971.688
2014-03-31,22460.836
2014-04-01,22728.558
2014-04-02,22642.194
2014-04-03,22433.425
2014-04-04,22303.113
2014-04-07,22134.819
2014-04-08,22303.706
2014-04-09,22379.456
2014-04-10,22013.444
2014-04-11,21824.217
2014-04-14,21811.695
2014-04-15,21433.791
2014-04-16,21558.442
2014-04-17,21568.777
2014-04-18,21568.777
2014-04-21,21489.035
2014-04-22,21976.485
2014-04-23,21865.937
2014-04-24,22100.829
2014-04-25,22014.459
2014-04-28,22062.355
2014-04-29,22411.831
2014-04-30,22572.373
2014-05-01,22623.404
2014-05-02,22463.422
2014-05-05,22322.514
2014-05-06,22376.051
2014-05-07,22279.372
2014-05-08,22528.479
2014-05-09,22229.312
