Date,SWEDEN VALUE Standard (Large+Mid Cap)
2005-06-15,11552.653
2005-06-16,11604.737
2005-06-17,11837.745
2005-06-20,11696.352
2005-06-21,11696.478
2005-06-22,11651.523
2005-06-23,11566.883
2005-06-24,11577.537
2005-06-27,11402.065
2005-06-28,11387.461
2005-06-29,11437.738
2005-06-30,11498.675
2005-07-01,11449.942
2005-07-04,11402.677
2005-07-05,11473.815
2005-07-06,11512.226
2005-07-07,11340.712
2005-07-08,11460.149
2005-07-11,11709.713
2005-07-12,11846.828
2005-07-13,11940.202
2005-07-14,11946.242
2005-07-15,11880.971
2005-07-18,11916.607
2005-07-19,11920.476
2005-07-20,11820.906
2005-07-21,12005.491
2005-07-22,12080.449
2005-07-25,11953.847
2005-07-26,11959.306
2005-07-27,12097.651
2005-07-28,12139.644
2005-07-29,12176.722
2005-08-01,12248.233
2005-08-02,12458.588
2005-08-03,12512.439
2005-08-04,12610.878
2005-08-05,12542.116
2005-08-08,12609.033
2005-08-09,12603.049
2005-08-10,12775.877
2005-08-11,12782.277
2005-08-12,12720.982
2005-08-15,12663.632
2005-08-16,12589.463
2005-08-17,12528.711
2005-08-18,12425.666
2005-08-19,12452.397
2005-08-22,12558.77
2005-08-23,12412.922
2005-08-24,12323.029
2005-08-25,12254.558
2005-08-26,12190.256
2005-08-29,12202.649
2005-08-30,12070.737
2005-08-31,12330.316
2005-09-01,12539.975
2005-09-02,12733.69
2005-09-05,12711.109
2005-09-06,12722.544
2005-09-07,12728.768
2005-09-08,12593.061
2005-09-09,12683.452
2005-09-12,12582.102
2005-09-13,12523.868
2005-09-14,12648.218
2005-09-15,12545.771
2005-09-16,12614.195
2005-09-19,12541.249
2005-09-20,12613.048
2005-09-21,12512.338
2005-09-22,12452.22
2005-09-23,12365.615
2005-09-26,12500.283
2005-09-27,12496.258
2005-09-28,12632.927
2005-09-29,12681.588
2005-09-30,12858.463
2005-10-03,12808.389
2005-10-04,12761.488
2005-10-05,12702.267
2005-10-06,12718.176
2005-10-07,12667.599
2005-10-10,12669.533
2005-10-11,12639.2
2005-10-12,12566.796
2005-10-13,12245.548
2005-10-14,12345.978
2005-10-17,12237.029
2005-10-18,12155.312
2005-10-19,11964.64
2005-10-20,12022.043
2005-10-21,11953.745
2005-10-24,12053.859
2005-10-25,12404.565
2005-10-26,12429.316
2005-10-27,12405.628
2005-10-28,12338.884
2005-10-31,12500.719
2005-11-01,12526.618
2005-11-02,12566.66
2005-11-03,12621.116
2005-11-04,12407.799
2005-11-07,12464.463
2005-11-08,12511.698
2005-11-09,12462.698
2005-11-10,12419.549
2005-11-11,12714.144
2005-11-14,12679.028
2005-11-15,12521.646
2005-11-16,12513.451
2005-11-17,12658.397
2005-11-18,12667.814
2005-11-21,12833.64
2005-11-22,12791.201
2005-11-23,12942.389
2005-11-24,12870.374
2005-11-25,12870.474
2005-11-28,12970.543
2005-11-29,12829.669
2005-11-30,12717.119
2005-12-01,12876.019
2005-12-02,13043.032
2005-12-05,13025.078
2005-12-06,13200.045
2005-12-07,13086.241
2005-12-08,13223.994
2005-12-09,13273.863
2005-12-12,13373.82
2005-12-13,13393.438
2005-12-14,13430.558
2005-12-15,13232.321
2005-12-16,13394.308
2005-12-19,13442.19
2005-12-20,13393.334
2005-12-21,13394.008
2005-12-22,13427.052
2005-12-23,13574.341
2005-12-26,13574.341
2005-12-27,13651.981
2005-12-28,13755.813
2005-12-29,13744.416
2005-12-30,13604.929
2006-01-02,13650.298
2006-01-03,13947.365
2006-01-04,14169.641
2006-01-05,14197.685
2006-01-06,14277.118
2006-01-09,14257.167
2006-01-10,14086.604
2006-01-11,14262.445
2006-01-12,14254.995
2006-01-13,14181.203
2006-01-16,14228.69
2006-01-17,14079.752
2006-01-18,13834.748
2006-01-19,13846.022
2006-01-20,13798.989
2006-01-23,14075.084
2006-01-24,14018.847
2006-01-25,14131.578
2006-01-26,14171.551
2006-01-27,14235.736
2006-01-30,14174.345
2006-01-31,14285.335
2006-02-01,14337.781
2006-02-02,14354.337
2006-02-03,14064.831
2006-02-06,14126.284
2006-02-07,14021.546
2006-02-08,14276.07
2006-02-09,14414.962
2006-02-10,14223.126
2006-02-13,14180.806
2006-02-14,14176.304
2006-02-15,14167.475
2006-02-16,14181.772
2006-02-17,14295.217
2006-02-20,14405.041
2006-02-21,14457.682
2006-02-22,14595.583
2006-02-23,14651.333
2006-02-24,14749.961
2006-02-27,14746.173
2006-02-28,14514.559
2006-03-01,14690.774
2006-03-02,14708.653
2006-03-03,14832.896
2006-03-06,14919.624
2006-03-07,14600.963
2006-03-08,14508.267
2006-03-09,14692.518
2006-03-10,14788.143
2006-03-13,14910.693
2006-03-14,15047.522
2006-03-15,15130.988
2006-03-16,15396.98
2006-03-17,15529.635
2006-03-20,15587.606
2006-03-21,15486.892
2006-03-22,15444.236
2006-03-23,15482.43
2006-03-24,15644.123
2006-03-27,15696.599
2006-03-28,15680.099
2006-03-29,15654.921
2006-03-30,15954.841
2006-03-31,15839.604
2006-04-03,16208.553
2006-04-04,16388.648
2006-04-05,16555.152
2006-04-06,16520.838
2006-04-07,16243.091
2006-04-10,16177.14
2006-04-11,16099.836
2006-04-12,16005.776
2006-04-13,16025.724
2006-04-14,16025.724
2006-04-17,16312.562
2006-04-18,16278.781
2006-04-19,16680.183
2006-04-20,16728.972
2006-04-21,16966.312
2006-04-24,16921.577
2006-04-25,16974.832
2006-04-26,17097.192
2006-04-27,17066.724
2006-04-28,17048.641
2006-05-01,17114.798
2006-05-02,17322.48
2006-05-03,17246.039
2006-05-04,17496.602
2006-05-05,17714.635
2006-05-08,17675.785
2006-05-09,17740.161
2006-05-10,17858.242
2006-05-11,17659.529
2006-05-12,17223.419
2006-05-15,16839.098
2006-05-16,16797.657
2006-05-17,16037.066
2006-05-18,15907.702
2006-05-19,15887.796
2006-05-22,15098.617
2006-05-23,16108.875
2006-05-24,15679.928
2006-05-25,15700.811
2006-05-26,16304.479
2006-05-29,16324.772
2006-05-30,15945.359
2006-05-31,16034.789
2006-06-01,16298.6
2006-06-02,16363.691
2006-06-05,16387.967
2006-06-06,16195.95
2006-06-07,15759.217
2006-06-08,14868.127
2006-06-09,15245.768
2006-06-12,14900.933
2006-06-13,14213.984
2006-06-14,14520.176
2006-06-15,15040.588
2006-06-16,14798.856
2006-06-19,14928.144
2006-06-20,14952.986
2006-06-21,15105.277
2006-06-22,15049.137
2006-06-23,14993.787
2006-06-26,15104.519
2006-06-27,14881.515
2006-06-28,14791.223
2006-06-29,15222.041
2006-06-30,15822.812
2006-07-03,15914.638
2006-07-04,16095.762
2006-07-05,15794.5
2006-07-06,15982.655
2006-07-07,15984.687
2006-07-10,15889.516
2006-07-11,15815.125
2006-07-12,15758.501
2006-07-13,15445.054
2006-07-14,15143.1
2006-07-17,14756.221
2006-07-18,14510.266
2006-07-19,15196.719
2006-07-20,15309.178
2006-07-21,15120.06
2006-07-24,15289.248
2006-07-25,15264.797
2006-07-26,15456.055
2006-07-27,15880.962
2006-07-28,15964.331
2006-07-31,15963.459
2006-08-01,15705.527
2006-08-02,16005.697
2006-08-03,15913.2
2006-08-04,16151.878
2006-08-07,15936.472
2006-08-08,15991.208
2006-08-09,16197.404
2006-08-10,15847.514
2006-08-11,15931.443
2006-08-14,15968.537
2006-08-15,16188.195
2006-08-16,16418.5
2006-08-17,16658.064
2006-08-18,16566.154
2006-08-21,16730.789
2006-08-22,16703.56
2006-08-23,16543.986
2006-08-24,16484.442
2006-08-25,16361.549
2006-08-28,16489.753
2006-08-29,16545.216
2006-08-30,16646.077
2006-08-31,16541.439
2006-09-01,16492.96
2006-09-04,16918.194
2006-09-05,16800.415
2006-09-06,16720.33
2006-09-07,16422.37
2006-09-08,16615.922
2006-09-11,16546.182
2006-09-12,16884.848
2006-09-13,17099.673
2006-09-14,17431.736
2006-09-15,17229.55
2006-09-18,17512.894
2006-09-19,17477.026
2006-09-20,17573.414
2006-09-21,17629.761
2006-09-22,17414.201
2006-09-25,17108.711
2006-09-26,17080.525
2006-09-27,17415.239
2006-09-28,17440.614
2006-09-29,17353.833
2006-10-02,17435.754
2006-10-03,17268.799
2006-10-04,17421.253
2006-10-05,17801.307
2006-10-06,17684.613
2006-10-09,17664.933
2006-10-10,17782.994
2006-10-11,17798.643
2006-10-12,18138.837
2006-10-13,18001.362
2006-10-16,18137.605
2006-10-17,17859.424
2006-10-18,18093.719
2006-10-19,18135.742
2006-10-20,18279.32
2006-10-23,18272.88
2006-10-24,18260.633
2006-10-25,18224.461
2006-10-26,18316.486
2006-10-27,18336.812
2006-10-30,18152.961
2006-10-31,18286.857
2006-11-01,18483.767
2006-11-02,18275.513
2006-11-03,18282.218
2006-11-06,18624.635
2006-11-07,18844.247
2006-11-08,18811.329
2006-11-09,18904.288
2006-11-10,18969.972
2006-11-13,18989.554
2006-11-14,19001.822
2006-11-15,19173.531
2006-11-16,19080.674
2006-11-17,18904.261
2006-11-20,18883.682
2006-11-21,18940.824
2006-11-22,19161.832
2006-11-23,19192.691
2006-11-24,19171.032
2006-11-27,18699.742
2006-11-28,18667.904
2006-11-29,19030.786
2006-11-30,18956.439
2006-12-01,19037.09
2006-12-04,19282.458
2006-12-05,19522.229
2006-12-06,19438.644
2006-12-07,19638.522
2006-12-08,19611.428
2006-12-11,19701.147
2006-12-12,20323.625
2006-12-13,20180.551
2006-12-14,20128.516
2006-12-15,20212.39
2006-12-18,20191.102
2006-12-19,20228.943
2006-12-20,20489.535
2006-12-21,20619.398
2006-12-22,20619.612
2006-12-25,20619.612
2006-12-26,20528.812
2006-12-27,20652.106
2006-12-28,20672.422
2006-12-29,20689.116
2007-01-01,20689.116
2007-01-02,21150.52
2007-01-03,20846.891
2007-01-04,20296.561
2007-01-05,20164.284
2007-01-08,20098.195
2007-01-09,20091.855
2007-01-10,19745.472
2007-01-11,20215.531
2007-01-12,20382.033
2007-01-15,20677.171
2007-01-16,20656.491
2007-01-17,20752.922
2007-01-18,20741.347
2007-01-19,20947.812
2007-01-22,21007.745
2007-01-23,21082.521
2007-01-24,21060.96
2007-01-25,21134.8
2007-01-26,20777.952
2007-01-29,21074.947
2007-01-30,21370.366
2007-01-31,21323.134
2007-02-01,21523.772
2007-02-02,21570.809
2007-02-05,21430.106
2007-02-06,21648.474
2007-02-07,21894.008
2007-02-08,21778.39
2007-02-09,21955.074
2007-02-12,21542.367
2007-02-13,21632.529
2007-02-14,22373.977
2007-02-15,22305.348
2007-02-16,22221.709
2007-02-19,22447.528
2007-02-20,22218.097
2007-02-21,22061.461
2007-02-22,22064.42
2007-02-23,22281.707
2007-02-26,22677.422
2007-02-27,21943.075
2007-02-28,21237.837
2007-03-01,20969.512
2007-03-02,21270.33
2007-03-05,20834.658
2007-03-06,20970.881
2007-03-07,21419.615
2007-03-08,21659.339
2007-03-09,21683.206
2007-03-12,21841.963
2007-03-13,21657.566
2007-03-14,20908.044
2007-03-15,21651.559
2007-03-16,21701.65
2007-03-19,22032.838
2007-03-20,22201.004
2007-03-21,22402.048
2007-03-22,22786.583
2007-03-23,22688.635
2007-03-26,22462.295
2007-03-27,22583.46
2007-03-28,22396.721
2007-03-29,22707.017
2007-03-30,22744.127
2007-04-02,23056.564
2007-04-03,23456.142
2007-04-04,23411.686
2007-04-05,23690.27
2007-04-06,23690.27
2007-04-09,23532.636
2007-04-10,23988.111
2007-04-11,23874.728
2007-04-12,24101.883
2007-04-13,24194.623
2007-04-16,24747.975
2007-04-17,24898.623
2007-04-18,24682.941
2007-04-19,24564.636
2007-04-20,25123.868
2007-04-23,25092.24
2007-04-24,24842.446
2007-04-25,25294.248
2007-04-26,25527.221
2007-04-27,25553.753
2007-04-30,25645.894
2007-05-01,25622.977
2007-05-02,25676.468
2007-05-03,25301.897
2007-05-04,25466.427
2007-05-07,25756.75
2007-05-08,24688.706
2007-05-09,24670.944
2007-05-10,24150.043
2007-05-11,24722.782
2007-05-14,25044.716
2007-05-15,25348.964
2007-05-16,25291.044
2007-05-17,25046.963
2007-05-18,25234.217
2007-05-21,25090.494
2007-05-22,25096.743
2007-05-23,25589.743
2007-05-24,25366.402
2007-05-25,25172.106
2007-05-28,25370.023
2007-05-29,25130.805
2007-05-30,24750.402
2007-05-31,25230.882
2007-06-01,25412.808
2007-06-04,25388.249
2007-06-05,25455.931
2007-06-06,25347.815
2007-06-07,24349.203
2007-06-08,24171.421
2007-06-11,24213.212
2007-06-12,23652.743
2007-06-13,23781.28
2007-06-14,24149.322
2007-06-15,24422.361
2007-06-18,24631.219
2007-06-19,24501.699
2007-06-20,25087.555
2007-06-21,24582.904
2007-06-22,24701.522
2007-06-25,24526.104
2007-06-26,24234.885
2007-06-27,24115.343
2007-06-28,24611.468
2007-06-29,24546.47
2007-07-02,24799.921
2007-07-03,25277.847
2007-07-04,25523.319
2007-07-05,25323.353
2007-07-06,25513.991
2007-07-09,25678.049
2007-07-10,25711.859
2007-07-11,25843.768
2007-07-12,26278.138
2007-07-13,26370.911
2007-07-16,26525.56
2007-07-17,26206.201
2007-07-18,26218.323
2007-07-19,26371.814
2007-07-20,26013.04
2007-07-23,26138.769
2007-07-24,25788.586
2007-07-25,25069.561
2007-07-26,24244.31
2007-07-27,24217.171
2007-07-30,24499.398
2007-07-31,24776.783
2007-08-01,24175.975
2007-08-02,24537.067
2007-08-03,24344.745
2007-08-06,23931.478
2007-08-07,24128.836
2007-08-08,24721.064
2007-08-09,23792.12
2007-08-10,22938.827
2007-08-13,23441.595
2007-08-14,23034.095
2007-08-15,22552.82
2007-08-16,21698.235
2007-08-17,22648.518
2007-08-20,22634.283
2007-08-21,22436.017
2007-08-22,22892.801
2007-08-23,23148.434
2007-08-24,23518.518
2007-08-27,23330.262
2007-08-28,22682.344
2007-08-29,22968.697
2007-08-30,23146.324
2007-08-31,23319.059
2007-09-03,23539.582
2007-09-04,23561.926
2007-09-05,23160.773
2007-09-06,23271.854
2007-09-07,22750.788
2007-09-10,22549.656
2007-09-11,23185.195
2007-09-12,23530.748
2007-09-13,23813.189
2007-09-14,23345.334
2007-09-17,22969.346
2007-09-18,23308.71
2007-09-19,24448.005
2007-09-20,24373.284
2007-09-21,24560.841
2007-09-24,24320.35
2007-09-25,23895.358
2007-09-26,24009.435
2007-09-27,24658.927
2007-09-28,24907.777
2007-10-01,25141.846
2007-10-02,25057.589
2007-10-03,25261.726
2007-10-04,25271.686
2007-10-05,25616.476
2007-10-08,25333.519
2007-10-09,25590.698
2007-10-10,25708.07
2007-10-11,26169.181
2007-10-12,25890.329
2007-10-15,25688.567
2007-10-16,24585.226
2007-10-17,24617.449
2007-10-18,24288.25
2007-10-19,23882.993
2007-10-22,23088.082
2007-10-23,23766.869
2007-10-24,23490.555
2007-10-25,23924.342
2007-10-26,24182.948
2007-10-29,24278.477
2007-10-30,24271.622
2007-10-31,24574.765
2007-11-01,23975.591
2007-11-02,23642.693
2007-11-05,23565.07
2007-11-06,23821.443
2007-11-07,23741.038
2007-11-08,23725.034
2007-11-09,23112.687
2007-11-12,23091.97
2007-11-13,23302.219
2007-11-14,23491.96
2007-11-15,22899.164
2007-11-16,22622.459
2007-11-19,22035.915
2007-11-20,22388.996
2007-11-21,21897.006
2007-11-22,21881.526
2007-11-23,21877.102
2007-11-26,22181.769
2007-11-27,22017.742
2007-11-28,22626.823
2007-11-29,22634.662
2007-11-30,22679.596
2007-12-03,22512.395
2007-12-04,22262.228
2007-12-05,22483.275
2007-12-06,22487.359
2007-12-07,22840.293
2007-12-10,23140.911
2007-12-11,22973.1
2007-12-12,22909.645
2007-12-13,22248.048
2007-12-14,21981.781
2007-12-17,21351.039
2007-12-18,21349.384
2007-12-19,21300.462
2007-12-20,21104.547
2007-12-21,21501.305
2007-12-24,21478.619
2007-12-25,21478.619
2007-12-26,21727.155
2007-12-27,21676.123
2007-12-28,22157.492
2007-12-31,22037.674
2008-01-01,22037.674
2008-01-02,21838.531
2008-01-03,21881.123
2008-01-04,21401.648
2008-01-07,21320.644
2008-01-08,21435.962
2008-01-09,21049.964
2008-01-10,20893.026
2008-01-11,20701.416
2008-01-14,21024.987
2008-01-15,20254.815
2008-01-16,19688.064
2008-01-17,19576.548
2008-01-18,19237.014
2008-01-21,18096.884
2008-01-22,18978.859
2008-01-23,18182.434
2008-01-24,19213.661
2008-01-25,19121.722
2008-01-28,18894.75
2008-01-29,19204.646
2008-01-30,19339.891
2008-01-31,19075.642
2008-02-01,19683.385
2008-02-04,19857.596
2008-02-05,19012.795
2008-02-06,19070.983
2008-02-07,18574.862
2008-02-08,18379.975
2008-02-11,18039.435
2008-02-12,18953.018
2008-02-13,19132.679
2008-02-14,19246.075
2008-02-15,19101.513
2008-02-18,19500.307
2008-02-19,19852.048
2008-02-20,19439.664
2008-02-21,19786.721
2008-02-22,19499.622
2008-02-25,19963.726
2008-02-26,20458.574
2008-02-27,20621.742
2008-02-28,20378.233
2008-02-29,20311.154
2008-03-03,20272.23
2008-03-04,19810.07
2008-03-05,20276.847
2008-03-06,20041.439
2008-03-07,19673.372
2008-03-10,19478.592
2008-03-11,19877.061
2008-03-12,20462.634
2008-03-13,20227.166
2008-03-14,19806.73
2008-03-17,19198.985
2008-03-18,20068.75
2008-03-19,19909.427
2008-03-20,19221.508
2008-03-21,19221.508
2008-03-24,19182.652
2008-03-25,20554.181
2008-03-26,20653.738
2008-03-27,21185.764
2008-03-28,21146.754
2008-03-31,21172.414
2008-04-01,21667.884
2008-04-02,22213.283
2008-04-03,22031.407
2008-04-04,22040.071
2008-04-07,22445.227
2008-04-08,22196.535
2008-04-09,22225.2
2008-04-10,22117.799
2008-04-11,21922.687
2008-04-14,21694.376
2008-04-15,21634.861
2008-04-16,22573.698
2008-04-17,22196.471
2008-04-18,22390.215
2008-04-21,22489.999
2008-04-22,22347.316
2008-04-23,22437.7
2008-04-24,21874.457
2008-04-25,22280.15
2008-04-28,22381.632
2008-04-29,22084.324
2008-04-30,21926.374
2008-05-01,21724.132
2008-05-02,22297.836
2008-05-05,22470.573
2008-05-06,22575.159
2008-05-07,22566.065
2008-05-08,22538.101
2008-05-09,22278.451
2008-05-12,22631.618
2008-05-13,22491.637
2008-05-14,22238.915
2008-05-15,22134.204
2008-05-16,22350.65
2008-05-19,22604.586
2008-05-20,22303.307
2008-05-21,22233.507
2008-05-22,22414.775
2008-05-23,22085.519
2008-05-26,22114.25
2008-05-27,21948.543
2008-05-28,21831.264
2008-05-29,21714.711
2008-05-30,21804.766
2008-06-02,21432.64
2008-06-03,21442.913
2008-06-04,21015.937
2008-06-05,21161.021
2008-06-06,21431.741
2008-06-09,20685.783
2008-06-10,20215.048
2008-06-11,20001.144
2008-06-12,19977.441
2008-06-13,19986.168
2008-06-16,20181.598
2008-06-17,20390.98
2008-06-18,19828.594
2008-06-19,19392.126
2008-06-20,19538.675
2008-06-23,18851.736
2008-06-24,18713.942
2008-06-25,19024.678
2008-06-26,18635.541
2008-06-27,18063.007
2008-06-30,17913.062
2008-07-01,17727.274
2008-07-02,18148.989
2008-07-03,18005.391
2008-07-04,17745.286
2008-07-07,17924.707
2008-07-08,17550.519
2008-07-09,17972.977
2008-07-10,17843.149
2008-07-11,17460.443
2008-07-14,17629.827
2008-07-15,17393.861
2008-07-16,17465.391
2008-07-17,18554.351
2008-07-18,19210.606
2008-07-21,19418.065
2008-07-22,18461.619
2008-07-23,18646.364
2008-07-24,18186.584
2008-07-25,18275.837
2008-07-28,18068.913
2008-07-29,17842.307
2008-07-30,18064.52
2008-07-31,18122.882
2008-08-01,17893.137
2008-08-04,17881.692
2008-08-05,18616.485
2008-08-06,18923.78
2008-08-07,18595.845
2008-08-08,18401.548
2008-08-11,18836.246
2008-08-12,18643.097
2008-08-13,18112.405
2008-08-14,18119.529
2008-08-15,17746.777
2008-08-18,17808.495
2008-08-19,16890.413
2008-08-20,16983.743
2008-08-21,17144.346
2008-08-22,17656.176
2008-08-25,17391.884
2008-08-26,17380.748
2008-08-27,17480.2
2008-08-28,17730.772
2008-08-29,17572.437
2008-09-01,17474.051
2008-09-02,17803.988
2008-09-03,17585.955
2008-09-04,16879.69
2008-09-05,16250.401
2008-09-08,16966.806
2008-09-09,16790.929
2008-09-10,16571.064
2008-09-11,16077.013
2008-09-12,16902.647
2008-09-15,16229.461
2008-09-16,15656.424
2008-09-17,15139.773
2008-09-18,15380.623
2008-09-19,16935.515
2008-09-22,16847.724
2008-09-23,16443.521
2008-09-24,16315.313
2008-09-25,16699.476
2008-09-26,16416.183
2008-09-29,15225.149
2008-09-30,14644.458
2008-10-01,14799.932
2008-10-02,14499.586
2008-10-03,14848.057
2008-10-06,13351.761
2008-10-07,13173.911
2008-10-08,12195.341
2008-10-09,12009.059
2008-10-10,11253.191
2008-10-13,12150.051
2008-10-14,12390.546
2008-10-15,11461.753
2008-10-16,10929.497
2008-10-17,11123.794
2008-10-20,11839.133
2008-10-21,11602.133
2008-10-22,10892.646
2008-10-23,10942.142
2008-10-24,10125.298
2008-10-27,9462.145
2008-10-28,9539.439
2008-10-29,10560.556
2008-10-30,11023.496
2008-10-31,10702.894
2008-11-03,11209.44
2008-11-04,12328.294
2008-11-05,12183.104
2008-11-06,11126.941
2008-11-07,11521.488
2008-11-10,11624.474
2008-11-11,10595.359
2008-11-12,10316.191
2008-11-13,10621.07
2008-11-14,10705.948
2008-11-17,10514.168
2008-11-18,10304.799
2008-11-19,9759.028
2008-11-20,9381.513
2008-11-21,8831.217
2008-11-24,10121.108
2008-11-25,10426.634
2008-11-26,10222.135
2008-11-27,10558.18
2008-11-28,10304.963
2008-12-01,9399.116
2008-12-02,10110.306
2008-12-03,10219.781
2008-12-04,10050.285
2008-12-05,9392.837
2008-12-08,10874.836
2008-12-09,11025.35
2008-12-10,11184.803
2008-12-11,11056.594
2008-12-12,10689.945
2008-12-15,10535.414
2008-12-16,10692.903
2008-12-17,11301.916
2008-12-18,11682.877
2008-12-19,11123.118
2008-12-22,10808.631
2008-12-23,10665.76
2008-12-24,10576.325
2008-12-25,10576.325
2008-12-26,10624.371
2008-12-29,10966.265
2008-12-30,11108.244
2008-12-31,10877.032
2009-01-01,10877.032
2009-01-02,11582.982
2009-01-05,11448.387
2009-01-06,11430.943
2009-01-07,11827.415
2009-01-08,11570.051
2009-01-09,11186.967
2009-01-12,10675.906
2009-01-13,10199.468
2009-01-14,9366.988
2009-01-15,9314.066
2009-01-16,9684.651
2009-01-19,9422.862
2009-01-20,8817.889
2009-01-21,9286.148
2009-01-22,9291.966
2009-01-23,9100.042
2009-01-26,9912.856
2009-01-27,9772.77
2009-01-28,10197.635
2009-01-29,9681.229
2009-01-30,9352.266
2009-02-02,8971.161
2009-02-03,9370.323
2009-02-04,9838.824
2009-02-05,9767.61
2009-02-06,10442.564
2009-02-09,11144.823
2009-02-10,10711.318
2009-02-11,10297.507
2009-02-12,10211.755
2009-02-13,10510.803
2009-02-16,10356.847
2009-02-17,9471.769
2009-02-18,9557.144
2009-02-19,9791.979
2009-02-20,9183.404
2009-02-23,8936.98
2009-02-24,8755.399
2009-02-25,8708.477
2009-02-26,9189.214
2009-02-27,9091.122
2009-03-02,8541.004
2009-03-03,8299.929
2009-03-04,8779.826
2009-03-05,8338.565
2009-03-06,8383.763
2009-03-09,8634.794
2009-03-10,9459.649
2009-03-11,9902.778
2009-03-12,10028.05
2009-03-13,9945.452
2009-03-16,10433.781
2009-03-17,10162.397
2009-03-18,10343.24
2009-03-19,11293.534
2009-03-20,10563.526
2009-03-23,10786.722
2009-03-24,10408.764
2009-03-25,10663.46
2009-03-26,10855.891
2009-03-27,10507.582
2009-03-30,9829.988
2009-03-31,10235.984
2009-04-01,10816.092
2009-04-02,11758.887
2009-04-03,11866.045
2009-04-06,11880.104
2009-04-07,11555.802
2009-04-08,11428.422
2009-04-09,11659.118
2009-04-10,11659.118
2009-04-13,11762.235
2009-04-14,12416.914
2009-04-15,11900.702
2009-04-16,12142.971
2009-04-17,12461.764
2009-04-20,11458.218
2009-04-21,11796.148
2009-04-22,12512.969
2009-04-23,12770.242
2009-04-24,13214.437
2009-04-27,13182.399
2009-04-28,12575.328
2009-04-29,13175.122
2009-04-30,12998.722
2009-05-01,12990.981
2009-05-04,13460.749
2009-05-05,13550.027
2009-05-06,13884.78
2009-05-07,13958.966
2009-05-08,14230.425
2009-05-11,13846.27
2009-05-12,13450.93
2009-05-13,12899.841
2009-05-14,13079.176
2009-05-15,13404.561
2009-05-18,13648.597
2009-05-19,14128.929
2009-05-20,14266.318
2009-05-21,14134.328
2009-05-22,14094.977
2009-05-25,14075.603
2009-05-26,13954.111
2009-05-27,13779.718
2009-05-28,13644.594
2009-05-29,14002.33
2009-06-01,14651.266
2009-06-02,14345.358
2009-06-03,13452.977
2009-06-04,13524.778
2009-06-05,13319.671
2009-06-08,13322.156
2009-06-09,13399.535
2009-06-10,13924.704
2009-06-11,14203.473
2009-06-12,14034.645
2009-06-15,13462.706
2009-06-16,13609.076
2009-06-17,13166.883
2009-06-18,13350.841
2009-06-19,13298.513
2009-06-22,12645.868
2009-06-23,12703.925
2009-06-24,13477.721
2009-06-25,13121.286
2009-06-26,13558.265
2009-06-29,13966.948
2009-06-30,13847.822
2009-07-01,14518.435
2009-07-02,13773.321
2009-07-03,13762.291
2009-07-06,13459.726
2009-07-07,13447.352
2009-07-08,13231.774
2009-07-09,13321.272
2009-07-10,13229.077
2009-07-13,13415.397
2009-07-14,13554.852
2009-07-15,14379.409
2009-07-16,14282.404
2009-07-17,14548.671
2009-07-20,14767.247
2009-07-21,15163.787
2009-07-22,15162.068
2009-07-23,15936.437
2009-07-24,16052.696
2009-07-27,15816.511
2009-07-28,15720.24
2009-07-29,15784.528
2009-07-30,16341.308
2009-07-31,16669.828
2009-08-03,17518.653
2009-08-04,16902.636
2009-08-05,16800.788
2009-08-06,16792.859
2009-08-07,17118.38
2009-08-10,16794.943
2009-08-11,16078.971
2009-08-12,16709.632
2009-08-13,17004.175
2009-08-14,16725.31
2009-08-17,16108.83
2009-08-18,16616.721
2009-08-19,16628.292
2009-08-20,17140.823
2009-08-21,18006.309
2009-08-24,18200.976
2009-08-25,18089.918
2009-08-26,17772.696
2009-08-27,17735.8
2009-08-28,18380.175
2009-08-31,17906.04
2009-09-01,17369.107
2009-09-02,16772.771
2009-09-03,16988.371
2009-09-04,17220.168
2009-09-07,17767.835
2009-09-08,18016.1
2009-09-09,18425.772
2009-09-10,18172.395
2009-09-11,18242.689
2009-09-14,18111.648
2009-09-15,18143.387
2009-09-16,18424.316
2009-09-17,18586.841
2009-09-18,18549.775
2009-09-21,18112.643
2009-09-22,18661.046
2009-09-23,18702.753
2009-09-24,18125.022
2009-09-25,17911.118
2009-09-28,18159.423
2009-09-29,17734.904
2009-09-30,17739.414
2009-10-01,17270.928
2009-10-02,17035.032
2009-10-05,17183.296
2009-10-06,17882.356
2009-10-07,17375.434
2009-10-08,17662.159
2009-10-09,17834.586
2009-10-12,18025.37
2009-10-13,17810.707
2009-10-14,18509.371
2009-10-15,18476.096
2009-10-16,18316.676
2009-10-19,18592.274
2009-10-20,18820.638
2009-10-21,19123.313
2009-10-22,18829.577
2009-10-23,18955.194
2009-10-26,18507.568
2009-10-27,18415.476
2009-10-28,18285.137
2009-10-29,18734.745
2009-10-30,18690.677
2009-11-02,18555.138
2009-11-03,17843.557
2009-11-04,18296.471
2009-11-05,18542.986
2009-11-06,18516.884
2009-11-09,19352.108
2009-11-10,19299.088
2009-11-11,19576.338
2009-11-12,19504.793
2009-11-13,19430.517
2009-11-16,19870.936
2009-11-17,19396.627
2009-11-18,19625.529
2009-11-19,19111.297
2009-11-20,18975.581
2009-11-23,19817.381
2009-11-24,19448.915
2009-11-25,19665.069
2009-11-26,18585.406
2009-11-27,19066.161
2009-11-30,18580.051
