Date,GERMANY SMALL CAP Small Cap
2010-09-23,188.201
2010-09-24,192.72
2010-09-27,193.091
2010-09-28,194.472
2010-09-29,195.257
2010-09-30,196.007
2010-10-01,197.457
2010-10-04,195.022
2010-10-05,198.93
2010-10-06,200.929
2010-10-07,201.965
2010-10-08,203.241
2010-10-11,204.274
2010-10-12,203.541
2010-10-13,209.402
2010-10-14,212.225
2010-10-15,211.389
2010-10-18,211.09
2010-10-19,206.791
2010-10-20,210.388
2010-10-21,212.887
2010-10-22,212.402
2010-10-25,215.242
2010-10-26,212.958
2010-10-27,210.243
2010-10-28,212.784
2010-10-29,213.862
2010-11-01,214.316
2010-11-02,217.58
2010-11-03,217.299
2010-11-04,222.886
2010-11-05,219.6
2010-11-08,217.578
2010-11-09,219.188
2010-11-10,213.087
2010-11-11,210.307
2010-11-12,211.012
2010-11-15,211.502
2010-11-16,205.983
2010-11-17,207.135
2010-11-18,212.315
2010-11-19,213.271
2010-11-22,212.169
2010-11-23,205.547
2010-11-24,208.422
2010-11-25,211.403
2010-11-26,208.595
2010-11-29,203.222
2010-11-30,201.895
2010-12-01,207.316
2010-12-02,213.507
2010-12-03,217.552
2010-12-06,217.565
2010-12-07,219.857
2010-12-08,217.419
2010-12-09,216.388
2010-12-10,217.934
2010-12-13,222.809
2010-12-14,222.852
2010-12-15,221.908
2010-12-16,219.938
2010-12-17,218.212
2010-12-20,218.655
2010-12-21,221.135
2010-12-22,222.299
2010-12-23,222.706
2010-12-24,223.583
2010-12-27,222.796
2010-12-28,222.92
2010-12-29,224.229
2010-12-30,227.094
2010-12-31,229.376
2011-01-03,230.348
2011-01-04,229.767
2011-01-05,224.8
2011-01-06,223.627
2011-01-07,222.564
2011-01-10,218.79
2011-01-11,222.775
2011-01-12,228.532
2011-01-13,232.854
2011-01-14,233.249
2011-01-17,231.41
2011-01-18,235.287
2011-01-19,234.154
2011-01-20,228.686
2011-01-21,232.232
2011-01-24,232.95
2011-01-25,232.785
2011-01-26,236.355
2011-01-27,237.952
2011-01-28,234.409
2011-01-31,234.891
2011-02-01,239.615
2011-02-02,239.257
2011-02-03,236.482
2011-02-04,236.382
2011-02-07,239.121
2011-02-08,241.875
2011-02-09,242.068
2011-02-10,238.559
2011-02-11,238.911
2011-02-14,239.283
2011-02-15,239.372
2011-02-16,238.787
2011-02-17,238.244
2011-02-18,239.45
2011-02-21,236.393
2011-02-22,236.425
2011-02-23,233.002
2011-02-24,230.738
2011-02-25,234.859
2011-02-28,238.034
2011-03-01,239.409
2011-03-02,238.656
2011-03-03,240.738
2011-03-04,240.979
2011-03-07,242.877
2011-03-08,241.238
2011-03-09,242.237
2011-03-10,237.24
2011-03-11,234.594
2011-03-14,234.14
2011-03-15,227.44
2011-03-16,226.215
2011-03-17,231.902
2011-03-18,235.969
2011-03-21,242.076
2011-03-22,241.364
2011-03-23,240.245
2011-03-24,244.439
2011-03-25,244.15
2011-03-28,244.477
2011-03-29,243.853
2011-03-30,246.2
2011-03-31,248.166
2011-04-01,250.093
2011-04-04,253.054
2011-04-05,252.983
2011-04-06,256.165
2011-04-07,253.945
2011-04-08,257.408
2011-04-11,256.514
2011-04-12,253.11
2011-04-13,255.015
2011-04-14,253.334
2011-04-15,253.686
2011-04-18,244.958
2011-04-19,248.314
2011-04-20,256.556
2011-04-21,258.763
2011-04-22,258.763
2011-04-25,258.576
2011-04-26,261.022
2011-04-27,261.949
2011-04-28,265.459
2011-04-29,267.741
2011-05-02,269.989
2011-05-03,267.074
2011-05-04,264.49
2011-05-05,259.626
2011-05-06,261.042
2011-05-09,256.912
2011-05-10,261.056
2011-05-11,259.897
2011-05-12,256.308
2011-05-13,257.835
2011-05-16,257.476
2011-05-17,254.117
2011-05-18,255.861
2011-05-19,257.315
2011-05-20,255.388
2011-05-23,248.815
2011-05-24,251.155
2011-05-25,250.584
2011-05-26,250.32
2011-05-27,254.621
2011-05-30,256.502
2011-05-31,260.679
2011-06-01,261.393
2011-06-02,259.256
2011-06-03,261.545
2011-06-06,261.388
2011-06-07,262.532
2011-06-08,258.006
2011-06-09,258.509
2011-06-10,253.611
2011-06-13,253.603
2011-06-14,258.616
2011-06-15,253.615
2011-06-16,248.654
2011-06-17,250.991
2011-06-20,249.49
2011-06-21,254.207
2011-06-22,255.02
2011-06-23,246.693
2011-06-24,246.713
2011-06-27,247.212
2011-06-28,249.713
2011-06-29,255.667
2011-06-30,261.387
2011-07-01,262.594
2011-07-04,266.045
2011-07-05,264.273
2011-07-06,260.382
2011-07-07,264.227
2011-07-08,259.652
2011-07-11,248.773
2011-07-12,246.808
2011-07-13,253.181
2011-07-14,247.896
2011-07-15,245.521
2011-07-18,238.167
2011-07-19,243.758
2011-07-20,245.523
2011-07-21,249.906
2011-07-22,251.115
2011-07-25,250.875
2011-07-26,252.22
2011-07-27,246.757
2011-07-28,242.401
2011-07-29,242.327
2011-08-01,236.626
2011-08-02,228.214
2011-08-03,223.0
2011-08-04,209.494
2011-08-05,207.089
2011-08-08,194.68
2011-08-09,202.067
2011-08-10,197.229
2011-08-11,206.076
2011-08-12,211.124
2011-08-15,217.246
2011-08-16,211.95
2011-08-17,209.727
2011-08-18,196.794
2011-08-19,196.345
2011-08-22,196.562
2011-08-23,198.574
2011-08-24,204.15
2011-08-25,202.819
2011-08-26,201.79
2011-08-29,209.073
2011-08-30,208.706
2011-08-31,213.773
2011-09-01,211.857
2011-09-02,204.554
2011-09-05,193.867
2011-09-06,190.743
2011-09-07,198.118
2011-09-08,198.967
2011-09-09,189.493
2011-09-12,183.001
2011-09-13,186.067
2011-09-14,190.313
2011-09-15,195.02
2011-09-16,196.992
2011-09-19,190.53
2011-09-20,193.567
2011-09-21,190.624
2011-09-22,178.813
2011-09-23,178.024
2011-09-26,178.642
2011-09-27,188.566
2011-09-28,187.291
2011-09-29,188.657
2011-09-30,181.098
2011-10-03,175.197
2011-10-04,168.305
2011-10-05,173.074
2011-10-06,179.703
2011-10-07,182.138
2011-10-10,187.743
2011-10-11,187.924
2011-10-12,194.398
2011-10-13,192.328
2011-10-14,197.459
2011-10-17,194.065
2011-10-18,193.867
2011-10-19,196.864
2011-10-20,191.562
2011-10-21,198.231
2011-10-24,201.839
2011-10-25,200.589
2011-10-26,199.949
2011-10-27,209.87
2011-10-28,209.742
2011-10-31,202.203
2011-11-01,190.472
2011-11-02,194.718
2011-11-03,198.726
2011-11-04,198.874
2011-11-07,196.294
2011-11-08,198.205
2011-11-09,191.857
2011-11-10,190.157
2011-11-11,198.332
2011-11-14,195.078
2011-11-15,190.72
2011-11-16,189.966
2011-11-17,187.293
2011-11-18,185.583
2011-11-21,178.085
2011-11-22,176.09
2011-11-23,172.109
2011-11-24,174.112
2011-11-25,174.076
2011-11-28,181.175
2011-11-29,181.89
2011-11-30,190.581
2011-12-01,188.367
2011-12-02,189.356
2011-12-05,191.275
2011-12-06,188.19
2011-12-07,186.59
2011-12-08,181.751
2011-12-09,183.764
2011-12-12,177.971
2011-12-13,176.894
2011-12-14,171.47
2011-12-15,173.907
2011-12-16,174.22
2011-12-19,172.528
2011-12-20,177.932
2011-12-21,176.627
2011-12-22,177.746
2011-12-23,178.916
2011-12-26,178.916
2011-12-27,179.742
2011-12-28,176.937
2011-12-29,177.887
2011-12-30,180.348
2012-01-02,184.039
2012-01-03,187.946
2012-01-04,183.857
2012-01-05,181.712
2012-01-06,181.12
2012-01-09,180.15
2012-01-10,182.177
2012-01-11,181.562
2012-01-12,185.16
2012-01-13,182.855
2012-01-16,183.982
2012-01-17,187.391
2012-01-18,190.081
2012-01-19,193.057
2012-01-20,193.12
2012-01-23,196.465
2012-01-24,192.918
2012-01-25,193.699
2012-01-26,200.019
2012-01-27,199.069
2012-01-30,195.712
2012-01-31,197.51
2012-02-01,203.298
2012-02-02,205.15
2012-02-03,207.11
2012-02-06,206.316
2012-02-07,206.917
2012-02-08,208.43
2012-02-09,209.798
2012-02-10,206.435
2012-02-13,207.896
2012-02-14,205.897
2012-02-15,205.986
2012-02-16,203.988
2012-02-17,208.739
2012-02-20,213.123
2012-02-21,211.72
2012-02-22,209.29
2012-02-23,210.049
2012-02-24,213.827
2012-02-27,211.419
2012-02-28,213.179
2012-02-29,212.383
2012-03-01,212.268
2012-03-02,210.596
2012-03-05,209.324
2012-03-06,200.167
2012-03-07,201.332
2012-03-08,206.971
2012-03-09,206.831
2012-03-12,207.02
2012-03-13,209.313
2012-03-14,208.46
2012-03-15,210.887
2012-03-16,213.077
2012-03-19,214.321
2012-03-20,211.292
2012-03-21,210.685
2012-03-22,208.657
2012-03-23,211.256
2012-03-26,215.738
2012-03-27,216.253
2012-03-28,213.505
2012-03-29,210.59
2012-03-30,213.374
2012-04-02,215.53
2012-04-03,216.085
2012-04-04,206.672
2012-04-05,207.018
2012-04-06,207.018
2012-04-09,207.137
2012-04-10,202.801
2012-04-11,205.07
2012-04-12,209.973
2012-04-13,206.246
2012-04-16,205.839
2012-04-17,210.163
2012-04-18,208.422
2012-04-19,207.159
2012-04-20,209.16
2012-04-23,201.955
2012-04-24,205.044
2012-04-25,209.135
2012-04-26,213.135
2012-04-27,216.113
2012-04-30,216.057
2012-05-01,215.885
2012-05-02,214.201
2012-05-03,213.692
2012-05-04,208.57
2012-05-07,207.964
2012-05-08,204.165
2012-05-09,201.446
2012-05-10,203.969
2012-05-11,205.539
2012-05-14,200.875
2012-05-15,198.41
2012-05-16,196.85
2012-05-17,194.586
2012-05-18,191.876
2012-05-21,194.589
2012-05-22,198.537
2012-05-23,193.371
2012-05-24,193.266
2012-05-25,192.413
2012-05-28,193.529
2012-05-29,196.201
2012-05-30,190.682
2012-05-31,189.507
2012-06-01,184.602
2012-06-04,183.182
2012-06-05,182.724
2012-06-06,188.997
2012-06-07,192.602
2012-06-08,189.683
2012-06-11,189.707
2012-06-12,187.845
2012-06-13,188.515
2012-06-14,187.755
2012-06-15,190.026
2012-06-18,190.072
2012-06-19,194.261
2012-06-20,196.827
2012-06-21,195.071
2012-06-22,192.108
2012-06-25,187.777
2012-06-26,186.425
2012-06-27,186.898
2012-06-28,185.082
2012-06-29,195.439
2012-07-02,196.485
2012-07-03,199.663
2012-07-04,198.628
2012-07-05,195.616
2012-07-06,191.365
2012-07-09,190.687
2012-07-10,192.166
2012-07-11,191.137
2012-07-12,188.31
2012-07-13,192.913
2012-07-16,193.802
2012-07-17,193.522
2012-07-18,195.851
2012-07-19,198.638
2012-07-20,194.581
2012-07-23,187.278
2012-07-24,187.056
2012-07-25,188.418
2012-07-26,194.404
2012-07-27,196.556
2012-07-30,196.218
2012-07-31,196.398
2012-08-01,196.144
2012-08-02,190.699
2012-08-03,197.951
2012-08-06,201.998
2012-08-07,202.952
2012-08-08,199.462
2012-08-09,198.978
2012-08-10,198.769
2012-08-13,197.906
2012-08-14,198.176
2012-08-15,196.827
2012-08-16,199.877
2012-08-17,201.016
2012-08-20,200.251
2012-08-21,204.094
2012-08-22,201.571
2012-08-23,202.191
2012-08-24,200.625
2012-08-27,201.651
2012-08-28,201.81
2012-08-29,201.646
2012-08-30,199.797
2012-08-31,203.041
2012-09-03,203.584
2012-09-04,201.178
2012-09-05,201.491
2012-09-06,205.342
2012-09-07,210.384
2012-09-10,209.129
2012-09-11,210.899
2012-09-12,212.904
2012-09-13,212.317
2012-09-14,219.068
2012-09-17,218.311
2012-09-18,215.657
2012-09-19,216.144
2012-09-20,214.703
2012-09-21,216.19
2012-09-24,213.97
2012-09-25,215.604
2012-09-26,209.865
2012-09-27,211.282
2012-09-28,211.362
2012-10-01,214.489
2012-10-02,215.054
2012-10-03,214.882
2012-10-04,217.784
2012-10-05,221.223
2012-10-08,218.342
2012-10-09,216.427
2012-10-10,215.137
2012-10-11,216.9
2012-10-12,217.614
2012-10-15,218.084
2012-10-16,222.66
2012-10-17,225.038
2012-10-18,224.446
2012-10-19,221.75
2012-10-22,222.415
2012-10-23,217.014
2012-10-24,217.763
2012-10-25,218.603
2012-10-26,218.697
2012-10-29,218.101
2012-10-30,220.482
2012-10-31,220.168
2012-11-01,221.547
2012-11-02,219.947
2012-11-05,218.507
2012-11-06,219.886
2012-11-07,217.135
2012-11-08,215.224
2012-11-09,213.578
2012-11-12,213.949
2012-11-13,213.338
2012-11-14,213.228
2012-11-15,211.01
2012-11-16,207.667
2012-11-19,213.494
2012-11-20,214.831
2012-11-21,215.617
2012-11-22,219.11
2012-11-23,221.46
2012-11-26,221.674
2012-11-27,222.815
2012-11-28,222.326
2012-11-29,225.666
2012-11-30,226.459
2012-12-03,227.593
2012-12-04,227.29
2012-12-05,227.69
2012-12-06,228.373
2012-12-07,226.767
2012-12-10,226.342
2012-12-11,229.111
2012-12-12,230.376
2012-12-13,230.982
2012-12-14,231.968
2012-12-17,232.476
2012-12-18,235.262
2012-12-19,237.667
2012-12-20,236.956
2012-12-21,234.071
2012-12-24,234.435
2012-12-25,234.435
2012-12-26,234.915
2012-12-27,235.229
2012-12-28,234.009
2012-12-31,233.354
2013-01-01,233.354
2013-01-02,238.609
2013-01-03,237.234
2013-01-04,236.993
2013-01-07,238.037
2013-01-08,237.32
2013-01-09,239.76
2013-01-10,242.817
2013-01-11,244.443
2013-01-14,244.669
2013-01-15,242.16
2013-01-16,242.666
2013-01-17,245.924
2013-01-18,245.446
2013-01-21,246.454
2013-01-22,245.637
2013-01-23,247.493
2013-01-24,250.17
2013-01-25,252.505
2013-01-28,252.934
2013-01-29,250.682
2013-01-30,251.756
2013-01-31,249.905
2013-02-01,255.85
2013-02-04,249.752
2013-02-05,250.39
2013-02-06,251.473
2013-02-07,249.005
2013-02-08,250.887
2013-02-11,250.559
2013-02-12,253.84
2013-02-13,256.735
2013-02-14,254.021
2013-02-15,255.423
2013-02-18,255.038
2013-02-19,259.225
2013-02-20,259.592
2013-02-21,253.252
2013-02-22,254.313
2013-02-25,256.05
2013-02-26,250.283
2013-02-27,252.985
2013-02-28,253.991
2013-03-01,251.802
2013-03-04,250.489
2013-03-05,254.011
2013-03-06,252.701
2013-03-07,254.626
2013-03-08,252.029
2013-03-11,252.067
2013-03-12,253.096
2013-03-13,251.307
2013-03-14,253.349
2013-03-15,256.137
2013-03-18,253.616
2013-03-19,249.894
2013-03-20,250.898
2013-03-21,248.763
2013-03-22,250.024
2013-03-25,247.973
2013-03-26,249.017
2013-03-27,244.677
2013-03-28,247.045
2013-03-29,247.045
2013-04-01,247.161
2013-04-02,249.209
2013-04-03,248.195
2013-04-04,244.298
2013-04-05,241.972
2013-04-08,243.115
2013-04-09,244.416
2013-04-10,250.146
2013-04-11,253.677
2013-04-12,251.32
2013-04-15,248.486
2013-04-16,247.147
2013-04-17,240.897
2013-04-18,240.949
2013-04-19,241.906
2013-04-22,241.81
2013-04-23,245.597
2013-04-24,245.904
2013-04-25,247.655
2013-04-26,247.057
2013-04-29,249.417
2013-04-30,252.076
2013-05-01,252.248
2013-05-02,250.572
2013-05-03,254.453
2013-05-06,253.431
2013-05-07,256.675
2013-05-08,260.393
2013-05-09,259.101
2013-05-10,257.753
2013-05-13,258.322
2013-05-14,259.968
2013-05-15,258.781
2013-05-16,260.442
2013-05-17,258.782
2013-05-20,261.429
2013-05-21,263.063
2013-05-22,263.071
2013-05-23,258.502
2013-05-24,258.783
2013-05-27,261.456
2013-05-28,264.131
2013-05-29,262.726
2013-05-30,264.84
2013-05-31,262.054
2013-06-03,260.494
2013-06-04,262.704
2013-06-05,259.247
2013-06-06,258.571
2013-06-07,260.793
2013-06-10,261.852
2013-06-11,260.958
2013-06-12,261.424
2013-06-13,258.713
2013-06-14,261.991
2013-06-17,263.526
2013-06-18,265.512
2013-06-19,265.343
2013-06-20,253.872
2013-06-21,249.318
2013-06-24,242.12
2013-06-25,245.813
2013-06-26,248.964
2013-06-27,253.154
2013-06-28,250.906
2013-07-01,253.028
2013-07-02,252.288
2013-07-03,248.763
2013-07-04,252.523
2013-07-05,248.647
2013-07-08,252.08
2013-07-09,253.015
2013-07-10,253.018
2013-07-11,258.574
2013-07-12,259.085
2013-07-15,259.148
2013-07-16,260.116
2013-07-17,259.25
2013-07-18,262.83
2013-07-19,262.915
2013-07-22,263.629
2013-07-23,263.905
2013-07-24,265.258
2013-07-25,264.251
2013-07-26,264.292
2013-07-29,265.013
2013-07-30,265.989
2013-07-31,265.491
2013-08-01,268.315
2013-08-02,269.353
2013-08-05,270.167
2013-08-06,270.78
2013-08-07,271.264
2013-08-08,274.499
2013-08-09,275.342
2013-08-12,275.322
2013-08-13,276.089
2013-08-14,278.423
2013-08-15,275.082
2013-08-16,277.519
2013-08-19,277.481
2013-08-20,277.158
2013-08-21,276.432
2013-08-22,279.051
2013-08-23,281.174
2013-08-26,280.316
2013-08-27,274.223
2013-08-28,269.813
2013-08-29,270.388
2013-08-30,268.019
2013-09-02,272.794
2013-09-03,271.409
2013-09-04,272.961
2013-09-05,273.454
2013-09-06,273.292
2013-09-09,276.052
2013-09-10,280.875
2013-09-11,281.789
2013-09-12,281.508
2013-09-13,280.426
2013-09-16,284.713
2013-09-17,282.85
2013-09-18,283.803
2013-09-19,288.847
2013-09-20,287.146
2013-09-23,286.948
2013-09-24,287.101
2013-09-25,287.293
2013-09-26,286.734
2013-09-27,289.205
2013-09-30,288.946
2013-10-01,290.534
2013-10-02,292.417
2013-10-03,292.623
2013-10-04,291.953
2013-10-07,290.006
2013-10-08,289.598
2013-10-09,285.87
2013-10-10,290.608
2013-10-11,292.355
2013-10-14,293.053
2013-10-15,295.49
2013-10-16,294.718
2013-10-17,299.455
2013-10-18,303.234
2013-10-21,305.936
2013-10-22,308.407
2013-10-23,307.602
2013-10-24,308.565
2013-10-25,307.444
2013-10-28,306.173
2013-10-29,307.152
2013-10-30,308.094
2013-10-31,304.691
2013-11-01,302.359
2013-11-04,303.477
2013-11-05,303.73
2013-11-06,306.74
2013-11-07,302.48
2013-11-08,300.437
2013-11-11,304.355
2013-11-12,301.981
2013-11-13,297.912
2013-11-14,302.184
2013-11-15,302.969
2013-11-18,305.613
2013-11-19,304.378
2013-11-20,302.12
2013-11-21,301.022
2013-11-22,303.359
2013-11-25,305.041
2013-11-26,306.254
2013-11-27,306.666
2013-11-28,307.922
2013-11-29,309.35
2013-12-02,308.088
2013-12-03,302.588
2013-12-04,299.208
2013-12-05,301.02
2013-12-06,304.37
2013-12-09,306.237
2013-12-10,306.296
2013-12-11,305.116
2013-12-12,300.17
2013-12-13,298.791
2013-12-16,302.466
2013-12-17,302.585
2013-12-18,305.793
2013-12-19,306.732
2013-12-20,308.448
2013-12-23,310.843
2013-12-24,309.947
2013-12-25,309.947
2013-12-26,310.525
2013-12-27,314.108
2013-12-30,315.074
2013-12-31,314.276
2014-01-01,314.276
2014-01-02,311.061
2014-01-03,313.703
2014-01-06,314.621
2014-01-07,315.988
2014-01-08,315.884
2014-01-09,315.391
2014-01-10,321.336
2014-01-13,323.913
2014-01-14,324.116
2014-01-15,325.935
2014-01-16,325.899
2014-01-17,326.742
2014-01-20,326.392
2014-01-21,325.923
2014-01-22,327.377
2014-01-23,328.004
2014-01-24,319.863
2014-01-27,315.455
2014-01-28,321.379
2014-01-29,319.992
2014-01-30,318.645
2014-01-31,316.438
2014-02-03,312.867
2014-02-04,310.532
2014-02-05,311.319
2014-02-06,318.01
2014-02-07,320.204
2014-02-10,321.335
2014-02-11,325.013
2014-02-12,325.367
2014-02-13,328.057
2014-02-14,329.986
2014-02-17,333.746
2014-02-18,333.861
2014-02-19,333.485
2014-02-20,331.364
2014-02-21,333.936
2014-02-24,335.119
2014-02-25,333.943
2014-02-26,331.787
2014-02-27,331.61
2014-02-28,337.562
2014-03-03,326.897
2014-03-04,333.849
2014-03-05,334.803
2014-03-06,339.206
2014-03-07,335.945
2014-03-10,333.507
2014-03-11,333.366
2014-03-12,328.856
2014-03-13,324.858
2014-03-14,322.979
2014-03-17,330.449
2014-03-18,332.319
2014-03-19,333.174
2014-03-20,326.89
2014-03-21,326.299
2014-03-24,319.51
2014-03-25,323.16
2014-03-26,325.569
2014-03-27,324.145
2014-03-28,326.772
2014-03-31,328.98
2014-04-01,332.589
2014-04-02,333.338
2014-04-03,331.799
2014-04-04,332.549
2014-04-07,328.353
2014-04-08,326.155
2014-04-09,330.521
2014-04-10,330.811
2014-04-11,326.614
2014-04-14,319.888
2014-04-15,315.024
2014-04-16,320.043
2014-04-17,324.428
2014-04-18,324.428
2014-04-21,323.69
2014-04-22,329.891
2014-04-23,329.623
2014-04-24,329.46
2014-04-25,325.761
2014-04-28,324.991
2014-04-29,327.147
2014-04-30,328.312
2014-05-01,328.312
2014-05-02,329.563
2014-05-05,328.407
2014-05-06,330.839
2014-05-07,329.831
2014-05-08,333.032
2014-05-09,330.414
2014-05-12,334.36
2014-05-13,332.125
2014-05-14,331.31
2014-05-15,327.803
2014-05-16,323.695
2014-05-19,325.429
2014-05-20,325.163
2014-05-21,325.836
2014-05-22,328.461
2014-05-23,329.872
2014-05-26,335.104
2014-05-27,336.312
2014-05-28,337.3
2014-05-29,338.065
2014-05-30,339.372
2014-06-02,339.407
2014-06-03,337.523
2014-06-04,338.328
2014-06-05,339.151
2014-06-06,343.415
2014-06-09,343.296
2014-06-10,341.868
2014-06-11,339.094
2014-06-12,340.654
2014-06-13,335.89
2014-06-16,335.208
2014-06-17,336.754
2014-06-18,338.681
2014-06-19,342.562
2014-06-20,340.664
2014-06-23,338.584
2014-06-24,338.423
2014-06-25,336.814
2014-06-26,336.103
2014-06-27,337.65
2014-06-30,339.524
2014-07-01,338.643
2014-07-02,338.524
2014-07-03,340.525
2014-07-04,339.414
2014-07-07,336.717
2014-07-08,332.013
2014-07-09,331.377
2014-07-10,325.895
2014-07-11,326.958
2014-07-14,331.693
2014-07-15,325.891
2014-07-16,327.74
2014-07-17,326.062
2014-07-18,323.359
2014-07-21,321.028
2014-07-22,322.767
2014-07-23,323.957
2014-07-24,324.979
2014-07-25,320.155
2014-07-28,317.728
2014-07-29,318.707
2014-07-30,315.949
2014-07-31,307.884
2014-08-01,304.073
2014-08-04,301.715
2014-08-05,300.626
2014-08-06,297.432
2014-08-07,296.371
2014-08-08,295.302
2014-08-11,302.843
2014-08-12,299.56
2014-08-13,301.961
2014-08-14,304.155
2014-08-15,302.019
2014-08-18,305.327
2014-08-19,308.103
2014-08-20,306.198
2014-08-21,308.22
2014-08-22,306.931
2014-08-25,309.52
2014-08-26,311.076
2014-08-27,312.01
2014-08-28,307.466
2014-08-29,306.844
2014-09-01,306.416
2014-09-02,306.884
2014-09-03,309.741
2014-09-04,306.538
2014-09-05,306.091
2014-09-08,305.833
2014-09-09,303.373
2014-09-10,301.139
2014-09-11,302.147
2014-09-12,301.904
2014-09-15,300.758
2014-09-16,298.466
2014-09-17,301.357
2014-09-18,302.407
2014-09-19,300.764
2014-09-22,299.438
2014-09-23,295.442
2014-09-24,294.046
2014-09-25,292.07
2014-09-26,290.938
2014-09-29,290.329
2014-09-30,291.326
2014-10-01,288.121
2014-10-02,283.992
2014-10-03,280.805
2014-10-06,283.777
2014-10-07,280.368
2014-10-08,278.07
2014-10-09,276.281
2014-10-10,269.089
2014-10-13,268.831
2014-10-14,270.67
2014-10-15,267.344
2014-10-16,266.722
2014-10-17,275.996
2014-10-20,273.668
2014-10-21,278.666
2014-10-22,280.929
2014-10-23,282.355
2014-10-24,281.268
2014-10-27,279.096
2014-10-28,282.781
2014-10-29,285.993
2014-10-30,284.122
2014-10-31,286.785
2014-11-03,286.431
2014-11-04,286.939
2014-11-05,286.438
2014-11-06,286.543
2014-11-07,285.562
2014-11-10,289.419
2014-11-11,289.303
2014-11-12,286.876
2014-11-13,287.987
2014-11-14,287.913
2014-11-17,289.82
2014-11-18,294.795
2014-11-19,296.065
2014-11-20,297.952
2014-11-21,298.914
2014-11-24,301.96
2014-11-25,303.193
2014-11-26,303.42
2014-11-27,303.538
2014-11-28,302.725
2014-12-01,303.55
2014-12-02,301.636
2014-12-03,303.505
2014-12-04,303.881
2014-12-05,305.197
2014-12-08,303.779
2014-12-09,301.005
2014-12-10,300.726
2014-12-11,300.01
2014-12-12,297.582
2014-12-15,292.064
2014-12-16,297.034
2014-12-17,295.672
2014-12-18,299.713
2014-12-19,300.028
2014-12-22,302.196
2014-12-23,302.345
2014-12-24,302.668
2014-12-25,302.668
2014-12-26,302.196
2014-12-29,302.273
2014-12-30,301.21
2014-12-31,299.625
2015-01-01,299.625
2015-01-02,300.032
2015-01-05,293.527
2015-01-06,291.989
2015-01-07,290.507
2015-01-08,295.891
2015-01-09,295.229
2015-01-12,296.322
2015-01-13,297.702
2015-01-14,295.095
2015-01-15,293.572
2015-01-16,292.43
2015-01-19,299.425
2015-01-20,298.813
2015-01-21,299.33
2015-01-22,298.958
2015-01-23,297.932
2015-01-26,301.57
2015-01-27,300.94
2015-01-28,302.15
2015-01-29,301.23
2015-01-30,301.272
2015-02-02,303.86
2015-02-03,310.977
2015-02-04,312.11
2015-02-05,315.167
2015-02-06,311.362
2015-02-09,305.717
2015-02-10,308.681
2015-02-11,307.035
2015-02-12,314.121
2015-02-13,315.131
2015-02-16,315.853
2015-02-17,314.52
2015-02-18,317.497
2015-02-19,320.123
2015-02-20,320.829
2015-02-23,322.612
2015-02-24,323.209
2015-02-25,323.423
2015-02-26,319.957
2015-02-27,320.871
2015-03-02,319.985
2015-03-03,316.079
2015-03-04,312.933
2015-03-05,315.525
2015-03-06,313.395
2015-03-09,311.911
2015-03-10,306.741
2015-03-11,308.753
2015-03-12,310.686
2015-03-13,309.774
2015-03-16,314.354
2015-03-17,309.594
2015-03-18,309.074
2015-03-19,310.612
2015-03-20,317.889
2015-03-23,319.49
2015-03-24,321.399
2015-03-25,321.416
2015-03-26,314.841
2015-03-27,315.839
2015-03-30,317.762
2015-03-31,312.642
2015-04-01,315.095
2015-04-02,319.745
2015-04-03,319.745
2015-04-06,324.182
2015-04-07,322.31
2015-04-08,321.384
2015-04-09,321.867
2015-04-10,324.35
2015-04-13,322.77
2015-04-14,325.727
2015-04-15,324.18
2015-04-16,322.805
2015-04-17,317.259
2015-04-20,321.503
2015-04-21,322.959
2015-04-22,321.078
2015-04-23,319.3
2015-04-24,322.494
2015-04-27,328.128
2015-04-28,326.398
2015-04-29,322.446
2015-04-30,322.725
2015-05-01,323.214
2015-05-04,327.055
2015-05-05,321.836
2015-05-06,325.047
2015-05-07,324.865
2015-05-08,331.353
2015-05-11,330.039
2015-05-12,328.878
2015-05-13,333.034
2015-05-14,338.135
2015-05-15,340.082
2015-05-18,339.383
2015-05-19,337.59
2015-05-20,336.777
2015-05-21,336.717
2015-05-22,332.199
2015-05-25,332.199
2015-05-26,324.6
2015-05-27,326.007
2015-05-28,326.683
2015-05-29,323.339
2015-06-01,322.51
2015-06-02,328.582
2015-06-03,334.241
2015-06-04,331.734
2015-06-05,322.565
2015-06-08,322.256
2015-06-09,320.684
2015-06-10,327.749
2015-06-11,327.742
2015-06-12,324.459
2015-06-15,318.185
2015-06-16,320.39
2015-06-17,317.259
2015-06-18,322.615
2015-06-19,320.729
2015-06-22,330.042
2015-06-23,328.494
2015-06-24,326.399
2015-06-25,326.993
2015-06-26,326.252
2015-06-29,318.7
2015-06-30,317.34
2015-07-01,322.078
2015-07-02,319.443
2015-07-03,319.75
2015-07-06,316.332
2015-07-07,307.273
2015-07-08,309.672
2015-07-09,314.278
2015-07-10,325.528
2015-07-13,326.983
2015-07-14,325.308
2015-07-15,325.4
2015-07-16,329.119
2015-07-17,328.122
2015-07-20,331.636
2015-07-21,331.962
2015-07-22,328.493
2015-07-23,331.598
2015-07-24,328.793
2015-07-27,323.013
2015-07-28,325.663
2015-07-29,326.502
2015-07-30,322.825
2015-07-31,328.637
2015-08-03,331.698
2015-08-04,331.701
2015-08-05,331.22
