Date,GERMANY SMALL CAP Small Cap
2005-11-10,137.919
2005-11-11,138.921
2005-11-14,139.679
2005-11-15,139.019
2005-11-16,137.849
2005-11-17,139.76
2005-11-18,139.828
2005-11-21,140.579
2005-11-22,140.941
2005-11-23,141.711
2005-11-24,141.787
2005-11-25,141.461
2005-11-28,141.656
2005-11-29,141.551
2005-11-30,141.567
2005-12-01,141.473
2005-12-02,141.922
2005-12-05,142.573
2005-12-06,142.816
2005-12-07,142.536
2005-12-08,143.665
2005-12-09,144.21
2005-12-12,145.593
2005-12-13,145.187
2005-12-14,146.02
2005-12-15,144.566
2005-12-16,145.853
2005-12-19,146.221
2005-12-20,146.47
2005-12-21,146.375
2005-12-22,147.531
2005-12-23,147.756
2005-12-26,147.756
2005-12-27,147.982
2005-12-28,148.675
2005-12-29,148.061
2005-12-30,147.677
2006-01-02,149.445
2006-01-03,153.257
2006-01-04,156.973
2006-01-05,156.876
2006-01-06,158.734
2006-01-09,158.555
2006-01-10,157.976
2006-01-11,159.628
2006-01-12,159.96
2006-01-13,159.52
2006-01-16,160.651
2006-01-17,160.456
2006-01-18,158.904
2006-01-19,161.421
2006-01-20,161.082
2006-01-23,161.849
2006-01-24,162.433
2006-01-25,165.659
2006-01-26,167.882
2006-01-27,168.786
2006-01-30,167.433
2006-01-31,167.007
2006-02-01,168.66
2006-02-02,167.754
2006-02-03,167.114
2006-02-06,166.717
2006-02-07,166.157
2006-02-08,164.898
2006-02-09,165.935
2006-02-10,165.238
2006-02-13,165.973
2006-02-14,165.618
2006-02-15,166.08
2006-02-16,166.234
2006-02-17,166.811
2006-02-20,167.243
2006-02-21,167.022
2006-02-22,167.053
2006-02-23,168.393
2006-02-24,168.591
2006-02-27,169.493
2006-02-28,169.554
2006-03-01,170.07
2006-03-02,169.766
2006-03-03,169.852
2006-03-06,170.649
2006-03-07,167.124
2006-03-08,165.142
2006-03-09,166.9
2006-03-10,167.468
2006-03-13,170.25
2006-03-14,171.794
2006-03-15,172.759
2006-03-16,174.203
2006-03-17,175.225
2006-03-20,176.383
2006-03-21,175.078
2006-03-22,174.483
2006-03-23,173.314
2006-03-24,173.189
2006-03-27,172.392
2006-03-28,172.267
2006-03-29,170.451
2006-03-30,173.444
2006-03-31,173.137
2006-04-03,172.978
2006-04-04,175.376
2006-04-05,175.532
2006-04-06,175.579
2006-04-07,173.016
2006-04-10,173.285
2006-04-11,171.867
2006-04-12,169.998
2006-04-13,169.798
2006-04-14,169.798
2006-04-17,172.495
2006-04-18,172.325
2006-04-19,174.987
2006-04-20,176.599
2006-04-21,177.701
2006-04-24,177.108
2006-04-25,179.1
2006-04-26,179.913
2006-04-27,180.151
2006-04-28,180.293
2006-05-01,180.608
2006-05-02,182.407
2006-05-03,181.642
2006-05-04,183.145
2006-05-05,186.368
2006-05-08,186.987
2006-05-09,188.235
2006-05-10,189.805
2006-05-11,189.707
2006-05-12,185.665
2006-05-15,179.833
2006-05-16,179.095
2006-05-17,174.619
2006-05-18,170.854
2006-05-19,169.667
2006-05-22,164.029
2006-05-23,167.334
2006-05-24,164.149
2006-05-25,166.768
2006-05-26,171.063
2006-05-29,170.91
2006-05-30,169.454
2006-05-31,170.093
2006-06-01,170.883
2006-06-02,174.706
2006-06-05,173.182
2006-06-06,166.33
2006-06-07,165.387
2006-06-08,157.257
2006-06-09,160.439
2006-06-12,157.236
2006-06-13,152.627
2006-06-14,151.876
2006-06-15,157.423
2006-06-16,156.582
2006-06-19,157.157
2006-06-20,158.175
2006-06-21,159.794
2006-06-22,160.454
2006-06-23,159.442
2006-06-26,159.844
2006-06-27,159.403
2006-06-28,157.264
2006-06-29,160.265
2006-06-30,166.353
2006-07-03,168.524
2006-07-04,168.492
2006-07-05,164.373
2006-07-06,167.572
2006-07-07,167.48
2006-07-10,166.133
2006-07-11,164.169
2006-07-12,163.853
2006-07-13,161.16
2006-07-14,157.279
2006-07-17,153.026
2006-07-18,151.789
2006-07-19,156.199
2006-07-20,158.099
2006-07-21,156.287
2006-07-24,157.575
2006-07-25,157.913
2006-07-26,157.559
2006-07-27,161.184
2006-07-28,160.745
2006-07-31,162.597
2006-08-01,161.574
2006-08-02,162.922
2006-08-03,161.663
2006-08-04,163.496
2006-08-07,161.641
2006-08-08,162.33
2006-08-09,163.022
2006-08-10,159.51
2006-08-11,160.461
2006-08-14,160.699
2006-08-15,162.923
2006-08-16,165.011
2006-08-17,166.002
2006-08-18,165.708
2006-08-21,166.011
2006-08-22,164.331
2006-08-23,163.64
2006-08-24,163.093
2006-08-25,162.269
2006-08-28,163.373
2006-08-29,163.145
2006-08-30,164.311
2006-08-31,164.117
2006-09-01,165.319
2006-09-04,167.945
2006-09-05,166.178
2006-09-06,164.996
2006-09-07,162.567
2006-09-08,162.487
2006-09-11,162.335
2006-09-12,163.354
2006-09-13,165.057
2006-09-14,166.713
2006-09-15,165.91
2006-09-18,166.525
2006-09-19,166.243
2006-09-20,167.366
2006-09-21,168.316
2006-09-22,168.365
2006-09-25,168.397
2006-09-26,168.889
2006-09-27,169.752
2006-09-28,169.837
2006-09-29,170.506
2006-10-02,171.189
2006-10-03,171.258
2006-10-04,171.944
2006-10-05,172.936
2006-10-06,171.178
2006-10-09,171.74
2006-10-10,171.818
2006-10-11,172.903
2006-10-12,173.201
2006-10-13,172.575
2006-10-16,173.109
2006-10-17,170.616
2006-10-18,171.268
2006-10-19,172.398
2006-10-20,173.184
2006-10-23,174.167
2006-10-24,175.223
2006-10-25,176.752
2006-10-26,178.264
2006-10-27,178.352
2006-10-30,177.688
2006-10-31,179.766
2006-11-01,179.983
2006-11-02,179.001
2006-11-03,178.544
2006-11-06,180.511
2006-11-07,182.215
2006-11-08,181.581
2006-11-09,181.577
2006-11-10,182.413
2006-11-13,182.508
2006-11-14,182.723
2006-11-15,183.935
2006-11-16,184.307
2006-11-17,183.285
2006-11-20,183.233
2006-11-21,184.156
2006-11-22,186.931
2006-11-23,187.089
2006-11-24,188.374
2006-11-27,185.425
2006-11-28,185.123
2006-11-29,188.718
2006-11-30,189.903
2006-12-01,190.216
2006-12-04,190.689
2006-12-05,191.143
2006-12-06,191.069
2006-12-07,191.404
2006-12-08,191.847
2006-12-11,192.266
2006-12-12,193.506
2006-12-13,195.506
2006-12-14,196.564
2006-12-15,196.812
2006-12-18,196.492
2006-12-19,195.337
2006-12-20,197.229
2006-12-21,197.731
2006-12-22,197.138
2006-12-25,197.138
2006-12-26,196.831
2006-12-27,198.495
2006-12-28,199.505
2006-12-29,201.028
2007-01-01,201.028
2007-01-02,204.953
2007-01-03,205.827
2007-01-04,202.836
2007-01-05,200.37
2007-01-08,200.735
2007-01-09,201.621
2007-01-10,199.55
2007-01-11,200.645
2007-01-12,201.108
2007-01-15,204.375
2007-01-16,204.909
2007-01-17,204.922
2007-01-18,205.567
2007-01-19,206.045
2007-01-22,206.818
2007-01-23,207.794
2007-01-24,208.233
2007-01-25,208.382
2007-01-26,205.778
2007-01-29,207.622
2007-01-30,208.826
2007-01-31,208.888
2007-02-01,212.341
2007-02-02,211.927
2007-02-05,212.885
2007-02-06,213.41
2007-02-07,214.944
2007-02-08,214.571
2007-02-09,215.161
2007-02-12,214.905
2007-02-13,215.894
2007-02-14,221.241
2007-02-15,220.714
2007-02-16,219.191
2007-02-19,221.441
2007-02-20,223.487
2007-02-21,222.544
2007-02-22,222.511
2007-02-23,223.507
2007-02-26,225.317
2007-02-27,214.139
2007-02-28,210.356
2007-03-01,206.331
2007-03-02,207.093
2007-03-05,201.876
2007-03-06,206.525
2007-03-07,209.244
2007-03-08,213.264
2007-03-09,212.488
2007-03-12,214.95
2007-03-13,213.174
2007-03-14,207.204
2007-03-15,211.86
2007-03-16,213.681
2007-03-19,218.389
2007-03-20,218.4
2007-03-21,219.797
2007-03-22,224.154
2007-03-23,224.531
2007-03-26,223.556
2007-03-27,224.336
2007-03-28,222.505
2007-03-29,224.419
2007-03-30,224.096
2007-04-02,225.713
2007-04-03,228.552
2007-04-04,228.703
2007-04-05,231.273
2007-04-06,231.273
2007-04-09,230.068
2007-04-10,233.217
2007-04-11,231.977
2007-04-12,232.118
2007-04-13,233.764
2007-04-16,236.41
2007-04-17,237.034
2007-04-18,235.0
2007-04-19,233.799
2007-04-20,236.671
2007-04-23,236.627
2007-04-24,235.302
2007-04-25,239.169
2007-04-26,239.544
2007-04-27,240.126
2007-04-30,240.136
2007-05-01,239.238
2007-05-02,239.288
2007-05-03,236.585
2007-05-04,239.216
2007-05-07,240.321
2007-05-08,235.888
2007-05-09,237.607
2007-05-10,236.65
2007-05-11,236.849
2007-05-14,237.03
2007-05-15,238.64
2007-05-16,238.191
2007-05-17,238.125
2007-05-18,238.956
2007-05-21,238.606
2007-05-22,239.225
2007-05-23,241.341
2007-05-24,238.708
2007-05-25,238.141
2007-05-28,238.141
2007-05-29,239.587
2007-05-30,238.102
2007-05-31,242.886
2007-06-01,244.295
2007-06-04,243.923
2007-06-05,243.955
2007-06-06,238.346
2007-06-07,233.977
2007-06-08,233.195
2007-06-11,236.781
2007-06-12,235.193
2007-06-13,234.869
2007-06-14,238.665
2007-06-15,244.029
2007-06-18,245.597
2007-06-19,246.086
2007-06-20,247.546
2007-06-21,244.203
2007-06-22,244.84
2007-06-25,242.157
2007-06-26,241.538
2007-06-27,239.331
2007-06-28,243.532
2007-06-29,244.921
2007-07-02,250.57
2007-07-03,252.717
2007-07-04,255.187
2007-07-05,254.029
2007-07-06,255.226
2007-07-09,257.181
2007-07-10,256.156
2007-07-11,254.896
2007-07-12,258.928
2007-07-13,258.943
2007-07-16,258.14
2007-07-17,257.269
2007-07-18,255.22
2007-07-19,257.05
2007-07-20,252.742
2007-07-23,251.895
2007-07-24,249.349
2007-07-25,240.125
2007-07-26,235.022
2007-07-27,232.195
2007-07-30,233.514
2007-07-31,240.267
2007-08-01,235.102
2007-08-02,235.778
2007-08-03,235.218
2007-08-06,232.387
2007-08-07,233.801
2007-08-08,237.973
2007-08-09,229.218
2007-08-10,222.06
2007-08-13,227.159
2007-08-14,224.516
2007-08-15,219.637
2007-08-16,208.313
2007-08-17,208.475
2007-08-20,211.635
2007-08-21,212.605
2007-08-22,220.605
2007-08-23,224.365
2007-08-24,225.962
2007-08-27,226.719
2007-08-28,222.659
2007-08-29,223.785
2007-08-30,226.797
2007-08-31,231.004
2007-09-03,233.47
2007-09-04,236.625
2007-09-05,234.627
2007-09-06,237.473
2007-09-07,232.898
2007-09-10,228.376
2007-09-11,233.491
2007-09-12,235.367
2007-09-13,233.421
2007-09-14,229.66
2007-09-17,224.771
2007-09-18,228.688
2007-09-19,236.257
2007-09-20,236.734
2007-09-21,239.591
2007-09-24,240.101
2007-09-25,238.692
2007-09-26,240.545
2007-09-27,240.219
2007-09-28,240.231
2007-10-01,244.166
2007-10-02,244.682
2007-10-03,245.397
2007-10-04,244.209
2007-10-05,245.968
2007-10-08,244.085
2007-10-09,245.502
2007-10-10,247.834
2007-10-11,250.983
2007-10-12,247.503
2007-10-15,248.275
2007-10-16,245.342
2007-10-17,249.365
2007-10-18,248.578
2007-10-19,246.221
2007-10-22,240.02
2007-10-23,246.293
2007-10-24,244.849
2007-10-25,247.534
2007-10-26,244.096
2007-10-29,246.231
2007-10-30,243.022
2007-10-31,246.859
2007-11-01,244.483
2007-11-02,244.325
2007-11-05,241.35
2007-11-06,247.419
2007-11-07,248.024
2007-11-08,244.874
2007-11-09,242.62
2007-11-12,237.844
2007-11-13,233.453
2007-11-14,236.381
2007-11-15,230.312
2007-11-16,224.984
2007-11-19,214.863
2007-11-20,219.623
2007-11-21,212.607
2007-11-22,213.036
2007-11-23,216.732
2007-11-26,218.105
2007-11-27,218.686
2007-11-28,223.406
2007-11-29,224.601
2007-11-30,228.514
2007-12-03,228.265
2007-12-04,225.922
2007-12-05,228.383
2007-12-06,227.151
2007-12-07,231.597
2007-12-10,233.416
2007-12-11,234.089
2007-12-12,233.916
2007-12-13,226.51
2007-12-14,224.196
2007-12-17,216.994
2007-12-18,218.076
2007-12-19,217.808
2007-12-20,217.644
2007-12-21,221.062
2007-12-24,221.554
2007-12-25,221.554
2007-12-26,223.077
2007-12-27,225.413
2007-12-28,228.517
2007-12-31,227.211
2008-01-01,227.211
2008-01-02,227.436
2008-01-03,224.864
2008-01-04,220.931
2008-01-07,214.782
2008-01-08,216.824
2008-01-09,209.286
2008-01-10,204.957
2008-01-11,206.325
2008-01-14,209.409
2008-01-15,202.399
2008-01-16,195.27
2008-01-17,196.032
2008-01-18,193.051
2008-01-21,178.881
2008-01-22,185.876
2008-01-23,181.762
2008-01-24,192.205
2008-01-25,195.471
2008-01-28,194.448
2008-01-29,199.674
2008-01-30,199.085
2008-01-31,199.462
2008-02-01,207.027
2008-02-04,209.516
2008-02-05,198.731
2008-02-06,199.52
2008-02-07,192.614
2008-02-08,193.63
2008-02-11,192.725
2008-02-12,200.786
2008-02-13,202.183
2008-02-14,204.294
2008-02-15,202.543
2008-02-18,204.722
2008-02-19,207.086
2008-02-20,204.27
2008-02-21,207.924
2008-02-22,206.625
2008-02-25,209.802
2008-02-26,213.75
2008-02-27,216.322
2008-02-28,213.398
2008-02-29,210.149
2008-03-03,206.937
2008-03-04,204.606
2008-03-05,208.849
2008-03-06,208.533
2008-03-07,204.579
2008-03-10,199.668
2008-03-11,203.229
2008-03-12,208.297
2008-03-13,205.209
2008-03-14,205.061
2008-03-17,197.748
2008-03-18,203.752
2008-03-19,199.295
2008-03-20,195.518
2008-03-21,195.518
2008-03-24,195.239
2008-03-25,204.25
2008-03-26,207.291
2008-03-27,212.629
2008-03-28,212.084
2008-03-31,214.145
2008-04-01,217.21
2008-04-02,217.648
2008-04-03,216.201
2008-04-04,220.252
2008-04-07,222.247
2008-04-08,217.943
2008-04-09,217.558
2008-04-10,215.755
2008-04-11,214.174
2008-04-14,212.963
2008-04-15,214.204
2008-04-16,221.194
2008-04-17,220.204
2008-04-18,221.148
2008-04-21,221.949
2008-04-22,222.199
2008-04-23,222.554
2008-04-24,219.399
2008-04-25,222.073
2008-04-28,224.021
2008-04-29,221.923
2008-04-30,222.413
2008-05-01,220.72
2008-05-02,223.597
2008-05-05,224.901
2008-05-06,224.264
2008-05-07,224.708
2008-05-08,224.287
2008-05-09,222.096
2008-05-12,224.502
2008-05-13,225.539
2008-05-14,226.635
2008-05-15,227.607
2008-05-16,230.14
2008-05-19,232.599
2008-05-20,229.164
2008-05-21,230.698
2008-05-22,230.48
2008-05-23,227.515
2008-05-26,225.021
2008-05-27,224.236
2008-05-28,225.12
2008-05-29,223.964
2008-05-30,227.127
2008-06-02,226.537
2008-06-03,228.451
2008-06-04,227.584
2008-06-05,230.342
2008-06-06,230.205
2008-06-09,226.426
2008-06-10,219.709
2008-06-11,218.299
2008-06-12,218.892
2008-06-13,218.486
2008-06-16,221.118
2008-06-17,224.609
2008-06-18,220.957
2008-06-19,219.001
2008-06-20,219.728
2008-06-23,215.239
2008-06-24,213.837
2008-06-25,216.552
2008-06-26,213.259
2008-06-27,211.78
2008-06-30,210.148
2008-07-01,205.856
2008-07-02,204.42
2008-07-03,201.723
2008-07-04,200.879
2008-07-07,204.429
2008-07-08,199.995
2008-07-09,204.132
2008-07-10,202.202
2008-07-11,199.024
2008-07-14,199.496
2008-07-15,195.44
2008-07-16,195.345
2008-07-17,202.377
2008-07-18,203.234
2008-07-21,206.517
2008-07-22,205.034
2008-07-23,206.643
2008-07-24,201.036
2008-07-25,199.777
2008-07-28,195.813
2008-07-29,192.665
2008-07-30,195.775
2008-07-31,197.687
2008-08-01,194.757
2008-08-04,193.327
2008-08-05,194.784
2008-08-06,197.462
2008-08-07,196.812
2008-08-08,194.241
2008-08-11,195.251
2008-08-12,193.275
2008-08-13,188.441
2008-08-14,189.632
2008-08-15,189.15
2008-08-18,189.362
2008-08-19,185.605
2008-08-20,186.816
2008-08-21,187.132
2008-08-22,189.275
2008-08-25,187.74
2008-08-26,187.235
2008-08-27,187.967
2008-08-28,190.907
2008-08-29,193.219
2008-09-01,190.331
2008-09-02,192.507
2008-09-03,189.191
2008-09-04,182.386
2008-09-05,175.748
2008-09-08,179.87
2008-09-09,175.028
2008-09-10,172.002
2008-09-11,168.838
2008-09-12,174.23
2008-09-15,169.149
2008-09-16,167.095
2008-09-17,164.801
2008-09-18,164.357
2008-09-19,172.968
2008-09-22,173.755
2008-09-23,170.723
2008-09-24,168.895
2008-09-25,169.686
2008-09-26,164.279
2008-09-29,151.875
2008-09-30,149.929
2008-10-01,148.814
2008-10-02,144.095
2008-10-03,143.286
2008-10-06,128.288
2008-10-07,124.981
2008-10-08,118.324
2008-10-09,118.849
2008-10-10,110.275
2008-10-13,125.204
2008-10-14,127.779
2008-10-15,119.433
2008-10-16,113.121
2008-10-17,115.278
2008-10-20,116.192
2008-10-21,115.95
2008-10-22,108.249
2008-10-23,105.439
2008-10-24,98.73
2008-10-27,91.129
2008-10-28,90.976
2008-10-29,99.821
2008-10-30,103.649
2008-10-31,104.03
2008-11-03,107.917
2008-11-04,117.632
2008-11-05,116.046
2008-11-06,107.557
2008-11-07,108.349
2008-11-10,111.226
2008-11-11,106.071
2008-11-12,102.712
2008-11-13,103.209
2008-11-14,104.125
2008-11-17,102.113
2008-11-18,101.29
2008-11-19,96.499
2008-11-20,92.042
2008-11-21,91.489
2008-11-24,99.743
2008-11-25,101.69
2008-11-26,100.452
2008-11-27,104.926
2008-11-28,102.231
2008-12-01,96.735
2008-12-02,98.832
2008-12-03,98.985
2008-12-04,100.062
2008-12-05,96.875
2008-12-08,103.505
2008-12-09,103.769
2008-12-10,105.836
2008-12-11,107.046
2008-12-12,106.334
2008-12-15,109.343
2008-12-16,111.416
2008-12-17,116.119
2008-12-18,118.419
2008-12-19,113.583
2008-12-22,114.605
2008-12-23,115.984
2008-12-24,116.354
2008-12-25,116.354
2008-12-26,116.915
2008-12-29,123.347
2008-12-30,125.075
2008-12-31,122.917
2009-01-01,122.917
2009-01-02,125.942
2009-01-05,123.928
2009-01-06,122.459
2009-01-07,122.709
2009-01-08,119.027
2009-01-09,115.887
2009-01-12,111.956
2009-01-13,109.411
2009-01-14,104.919
2009-01-15,103.993
2009-01-16,106.664
2009-01-19,104.09
2009-01-20,100.3
2009-01-21,100.441
2009-01-22,100.62
2009-01-23,97.532
2009-01-26,102.136
2009-01-27,102.914
2009-01-28,107.992
2009-01-29,105.376
2009-01-30,103.323
2009-02-02,101.236
2009-02-03,103.847
2009-02-04,105.3
2009-02-05,105.429
2009-02-06,108.33
2009-02-09,112.093
2009-02-10,108.96
2009-02-11,107.452
2009-02-12,105.166
2009-02-13,107.558
2009-02-16,105.432
2009-02-17,100.458
2009-02-18,99.292
2009-02-19,100.283
2009-02-20,95.914
2009-02-23,94.834
2009-02-24,93.806
2009-02-25,93.662
2009-02-26,95.792
2009-02-27,94.036
2009-03-02,89.696
2009-03-03,88.232
2009-03-04,92.714
2009-03-05,88.416
2009-03-06,87.233
2009-03-09,86.433
2009-03-10,91.962
2009-03-11,92.528
2009-03-12,93.031
2009-03-13,94.743
2009-03-16,97.779
2009-03-17,96.162
2009-03-18,95.835
2009-03-19,101.576
2009-03-20,101.358
2009-03-23,103.764
2009-03-24,103.758
2009-03-25,104.853
2009-03-26,105.748
2009-03-27,103.104
2009-03-30,99.009
2009-03-31,101.541
2009-04-01,103.045
2009-04-02,110.004
2009-04-03,111.619
2009-04-06,112.151
2009-04-07,108.644
2009-04-08,109.691
2009-04-09,114.118
2009-04-10,114.118
2009-04-13,115.086
2009-04-14,116.94
2009-04-15,116.874
2009-04-16,118.307
2009-04-17,119.857
2009-04-20,113.286
2009-04-21,114.155
2009-04-22,116.939
2009-04-23,116.631
2009-04-24,121.465
2009-04-27,120.001
2009-04-28,116.711
2009-04-29,121.349
2009-04-30,123.376
2009-05-01,123.394
2009-05-04,129.021
2009-05-05,129.994
2009-05-06,130.456
2009-05-07,131.329
2009-05-08,132.868
2009-05-11,130.054
2009-05-12,129.681
2009-05-13,124.328
2009-05-14,126.813
2009-05-15,129.374
2009-05-18,131.524
2009-05-19,136.568
2009-05-20,141.226
2009-05-21,137.228
2009-05-22,140.014
2009-05-25,139.294
2009-05-26,138.782
2009-05-27,140.146
2009-05-28,137.59
2009-05-29,139.766
2009-06-01,144.915
2009-06-02,147.798
2009-06-03,144.757
2009-06-04,144.314
2009-06-05,143.262
2009-06-08,138.308
2009-06-09,139.982
2009-06-10,142.658
2009-06-11,145.733
2009-06-12,144.405
2009-06-15,139.198
2009-06-16,138.641
2009-06-17,134.285
2009-06-18,135.677
2009-06-19,135.911
2009-06-22,130.805
2009-06-23,132.616
2009-06-24,137.587
2009-06-25,136.23
2009-06-26,138.839
2009-06-29,140.832
2009-06-30,140.098
2009-07-01,143.144
2009-07-02,139.754
2009-07-03,138.264
2009-07-06,135.497
2009-07-07,135.398
2009-07-08,133.342
2009-07-09,135.4
2009-07-10,134.288
2009-07-13,137.299
2009-07-14,139.064
2009-07-15,144.52
2009-07-16,145.883
2009-07-17,145.98
2009-07-20,148.477
2009-07-21,150.943
2009-07-22,149.461
2009-07-23,151.02
2009-07-24,149.003
2009-07-27,148.576
2009-07-28,145.282
2009-07-29,145.525
2009-07-30,148.711
2009-07-31,151.058
2009-08-03,156.811
2009-08-04,156.494
2009-08-05,156.446
2009-08-06,157.323
2009-08-07,157.227
2009-08-10,157.072
2009-08-11,154.435
2009-08-12,156.218
2009-08-13,160.581
2009-08-14,160.718
2009-08-17,154.702
2009-08-18,156.985
2009-08-19,157.354
2009-08-20,161.294
2009-08-21,164.631
2009-08-24,166.818
2009-08-25,168.068
2009-08-26,165.539
2009-08-27,163.901
2009-08-28,167.804
2009-08-31,165.338
2009-09-01,161.416
2009-09-02,158.85
2009-09-03,162.109
2009-09-04,164.42
2009-09-07,169.52
2009-09-08,173.878
2009-09-09,176.126
2009-09-10,177.352
2009-09-11,178.601
2009-09-14,177.694
2009-09-15,179.462
2009-09-16,184.124
2009-09-17,186.46
2009-09-18,187.018
2009-09-21,183.131
2009-09-22,187.318
2009-09-23,186.345
2009-09-24,181.762
2009-09-25,180.311
2009-09-28,184.713
2009-09-29,183.369
2009-09-30,185.018
2009-10-01,180.059
2009-10-02,176.365
2009-10-05,179.061
2009-10-06,186.425
2009-10-07,186.068
2009-10-08,190.143
2009-10-09,191.09
2009-10-12,194.168
2009-10-13,191.648
2009-10-14,196.606
2009-10-15,195.915
2009-10-16,192.674
2009-10-19,196.017
2009-10-20,195.379
2009-10-21,195.198
2009-10-22,191.519
2009-10-23,192.495
2009-10-26,187.704
2009-10-27,182.78
2009-10-28,175.248
2009-10-29,180.721
2009-10-30,177.134
2009-11-02,177.123
2009-11-03,173.114
2009-11-04,180.78
2009-11-05,183.28
2009-11-06,184.304
2009-11-09,189.161
2009-11-10,188.011
2009-11-11,191.239
2009-11-12,189.648
2009-11-13,190.28
2009-11-16,194.652
2009-11-17,191.54
2009-11-18,193.905
2009-11-19,188.406
2009-11-20,187.805
2009-11-23,194.965
2009-11-24,194.089
2009-11-25,196.929
2009-11-26,189.66
2009-11-27,193.37
2009-11-30,191.253
2009-12-01,198.133
2009-12-02,198.25
2009-12-03,198.092
2009-12-04,196.933
2009-12-07,196.797
2009-12-08,192.697
2009-12-09,191.094
2009-12-10,192.121
2009-12-11,191.779
2009-12-14,193.335
2009-12-15,192.043
2009-12-16,194.064
2009-12-17,190.246
2009-12-18,188.496
2009-12-21,189.698
2009-12-22,188.837
2009-12-23,190.224
2009-12-24,190.549
2009-12-25,190.549
2009-12-28,189.991
2009-12-29,191.509
2009-12-30,190.095
2009-12-31,190.713
2010-01-01,190.713
2010-01-04,196.554
2010-01-05,197.846
2010-01-06,199.093
2010-01-07,199.655
2010-01-08,201.044
2010-01-11,204.341
2010-01-12,201.446
2010-01-13,203.157
2010-01-14,204.282
2010-01-15,200.38
2010-01-18,200.182
2010-01-19,198.941
2010-01-20,193.864
2010-01-21,191.472
2010-01-22,189.22
2010-01-25,190.121
2010-01-26,188.678
2010-01-27,188.093
2010-01-28,186.408
2010-01-29,186.515
2010-02-01,188.441
2010-02-02,192.449
2010-02-03,191.404
2010-02-04,184.433
2010-02-05,177.519
2010-02-08,177.659
2010-02-09,179.871
2010-02-10,181.376
2010-02-11,181.114
2010-02-12,180.842
2010-02-15,180.988
2010-02-16,184.776
2010-02-17,186.619
2010-02-18,187.471
2010-02-19,185.944
2010-02-22,186.563
2010-02-23,183.786
2010-02-24,182.905
2010-02-25,178.55
2010-02-26,182.906
2010-03-01,184.259
2010-03-02,187.115
2010-03-03,190.649
2010-03-04,189.37
2010-03-05,191.927
2010-03-08,192.756
2010-03-09,192.482
2010-03-10,196.547
2010-03-11,195.312
2010-03-12,196.592
2010-03-15,193.679
2010-03-16,196.532
2010-03-17,197.163
2010-03-18,193.686
2010-03-19,191.467
2010-03-22,192.198
2010-03-23,193.342
2010-03-24,191.371
2010-03-25,193.584
2010-03-26,194.357
2010-03-29,195.43
2010-03-30,193.249
2010-03-31,195.633
2010-04-01,199.378
2010-04-02,199.378
2010-04-05,198.921
2010-04-06,199.989
2010-04-07,199.038
2010-04-08,197.427
2010-04-09,201.003
2010-04-12,203.318
2010-04-13,202.016
2010-04-14,205.319
2010-04-15,205.453
2010-04-16,201.315
2010-04-19,198.946
2010-04-20,203.007
2010-04-21,202.088
2010-04-22,197.566
2010-04-23,201.745
2010-04-26,203.109
2010-04-27,197.514
2010-04-28,190.992
2010-04-29,194.903
2010-04-30,195.252
2010-05-03,195.815
2010-05-04,187.32
2010-05-05,180.907
2010-05-06,176.745
2010-05-07,170.361
2010-05-10,183.711
2010-05-11,181.03
2010-05-12,186.611
2010-05-13,185.633
2010-05-14,178.28
2010-05-17,175.649
2010-05-18,177.644
2010-05-19,171.212
2010-05-20,165.722
2010-05-21,169.807
2010-05-24,166.446
2010-05-25,157.611
2010-05-26,162.366
2010-05-27,169.37
2010-05-28,170.354
2010-05-31,170.74
2010-06-01,170.235
2010-06-02,169.214
2010-06-03,172.227
2010-06-04,166.34
2010-06-07,162.54
2010-06-08,160.639
2010-06-09,166.356
2010-06-10,170.684
2010-06-11,171.749
2010-06-14,177.764
2010-06-15,179.202
2010-06-16,178.62
2010-06-17,179.829
2010-06-18,180.618
2010-06-21,182.152
2010-06-22,179.738
2010-06-23,177.359
2010-06-24,175.594
2010-06-25,173.608
2010-06-28,177.008
2010-06-29,168.637
2010-06-30,169.922
2010-07-01,169.125
2010-07-02,172.315
2010-07-05,171.087
2010-07-06,177.671
2010-07-07,178.157
2010-07-08,180.56
2010-07-09,181.027
2010-07-12,180.918
2010-07-13,185.131
2010-07-14,185.419
2010-07-15,186.37
2010-07-16,184.711
2010-07-19,184.182
2010-07-20,181.422
2010-07-21,183.718
2010-07-22,188.903
2010-07-23,188.637
2010-07-26,193.598
2010-07-27,193.435
2010-07-28,192.407
2010-07-29,191.303
2010-07-30,189.087
2010-08-02,195.817
2010-08-03,196.194
2010-08-04,195.752
2010-08-05,195.587
2010-08-06,196.49
2010-08-09,198.289
2010-08-10,193.75
2010-08-11,185.75
2010-08-12,183.797
2010-08-13,183.348
2010-08-16,184.824
2010-08-17,188.346
2010-08-18,187.779
2010-08-19,186.221
2010-08-20,180.588
2010-08-23,180.511
2010-08-24,177.304
2010-08-25,174.829
2010-08-26,178.029
2010-08-27,179.025
2010-08-30,178.992
2010-08-31,179.752
2010-09-01,186.241
2010-09-02,186.94
2010-09-03,188.857
2010-09-06,189.476
2010-09-07,186.015
2010-09-08,187.463
2010-09-09,188.767
2010-09-10,188.76
2010-09-13,192.399
2010-09-14,194.746
2010-09-15,195.174
2010-09-16,195.43
2010-09-17,194.626
2010-09-20,196.906
2010-09-21,197.783
2010-09-22,199.881
