Date,SINGAPORE SMID GROWTH SMID (Small+Mid Cap)
2005-11-08,531.621
2005-11-09,531.888
2005-11-10,529.627
2005-11-11,530.156
2005-11-14,525.999
2005-11-15,524.815
2005-11-16,528.309
2005-11-17,531.071
2005-11-18,539.801
2005-11-21,535.768
2005-11-22,534.424
2005-11-23,540.972
2005-11-24,543.289
2005-11-25,540.206
2005-11-28,541.968
2005-11-29,540.348
2005-11-30,542.966
2005-12-01,542.11
2005-12-02,549.588
2005-12-05,551.151
2005-12-06,544.981
2005-12-07,545.737
2005-12-08,546.528
2005-12-09,551.12
2005-12-12,553.275
2005-12-13,553.984
2005-12-14,555.949
2005-12-15,558.967
2005-12-16,558.736
2005-12-19,561.638
2005-12-20,558.752
2005-12-21,559.829
2005-12-22,553.646
2005-12-23,558.311
2005-12-26,558.311
2005-12-27,559.732
2005-12-28,561.552
2005-12-29,565.604
2005-12-30,568.207
2006-01-02,568.207
2006-01-03,580.954
2006-01-04,590.04
2006-01-05,593.248
2006-01-06,595.795
2006-01-09,601.047
2006-01-10,601.674
2006-01-11,603.278
2006-01-12,601.148
2006-01-13,598.102
2006-01-16,596.785
2006-01-17,593.526
2006-01-18,591.417
2006-01-19,599.29
2006-01-20,599.657
2006-01-23,597.194
2006-01-24,600.237
2006-01-25,605.012
2006-01-26,605.408
2006-01-27,613.718
2006-01-30,611.574
2006-01-31,614.418
2006-02-01,616.954
2006-02-02,623.037
2006-02-03,619.407
2006-02-06,627.414
2006-02-07,631.282
2006-02-08,624.97
2006-02-09,631.841
2006-02-10,632.866
2006-02-13,633.577
2006-02-14,633.766
2006-02-15,627.102
2006-02-16,623.963
2006-02-17,625.64
2006-02-20,627.897
2006-02-21,629.118
2006-02-22,623.634
2006-02-23,630.854
2006-02-24,635.504
2006-02-27,643.435
2006-02-28,646.626
2006-03-01,653.21
2006-03-02,656.309
2006-03-03,655.805
2006-03-06,656.837
2006-03-07,647.14
2006-03-08,644.922
2006-03-09,644.678
2006-03-10,644.498
2006-03-13,649.698
2006-03-14,654.051
2006-03-15,658.294
2006-03-16,658.553
2006-03-17,658.806
2006-03-20,663.058
2006-03-21,657.961
2006-03-22,656.936
2006-03-23,659.914
2006-03-24,663.0
2006-03-27,669.729
2006-03-28,678.854
2006-03-29,682.401
2006-03-30,683.516
2006-03-31,690.005
2006-04-03,692.453
2006-04-04,692.223
2006-04-05,697.294
2006-04-06,699.328
2006-04-07,695.538
2006-04-10,689.029
2006-04-11,689.381
2006-04-12,690.387
2006-04-13,693.907
2006-04-14,693.907
2006-04-17,701.047
2006-04-18,702.262
2006-04-19,711.577
2006-04-20,712.099
2006-04-21,717.11
2006-04-24,717.492
2006-04-25,715.901
2006-04-26,716.96
2006-04-27,719.885
2006-04-28,715.733
2006-05-01,717.256
2006-05-02,721.356
2006-05-03,726.754
2006-05-04,724.53
2006-05-05,725.457
2006-05-08,732.817
2006-05-09,731.711
2006-05-10,734.536
2006-05-11,726.94
2006-05-12,725.565
2006-05-15,695.302
2006-05-16,685.37
2006-05-17,699.167
2006-05-18,684.426
2006-05-19,678.597
2006-05-22,648.19
2006-05-23,661.969
2006-05-24,658.083
2006-05-25,648.34
2006-05-26,659.167
2006-05-29,652.402
2006-05-30,658.9
2006-05-31,642.596
2006-06-01,640.407
2006-06-02,650.71
2006-06-05,648.097
2006-06-06,636.764
2006-06-07,626.498
2006-06-08,599.105
2006-06-09,607.489
2006-06-12,604.277
2006-06-13,592.584
2006-06-14,592.372
2006-06-15,600.633
2006-06-16,621.909
2006-06-19,614.223
2006-06-20,605.95
2006-06-21,606.436
2006-06-22,613.994
2006-06-23,610.779
2006-06-26,616.799
2006-06-27,618.119
2006-06-28,616.89
2006-06-29,628.581
2006-06-30,646.175
2006-07-03,648.717
2006-07-04,652.729
2006-07-05,643.382
2006-07-06,652.013
2006-07-07,654.427
2006-07-10,653.02
2006-07-11,645.513
2006-07-12,641.709
2006-07-13,637.353
2006-07-14,622.18
2006-07-17,602.298
2006-07-18,607.755
2006-07-19,607.567
2006-07-20,620.096
2006-07-21,616.993
2006-07-24,613.602
2006-07-25,622.399
2006-07-26,624.7
2006-07-27,637.94
2006-07-28,637.097
2006-07-31,649.805
2006-08-01,649.025
2006-08-02,650.297
2006-08-03,653.123
2006-08-04,656.14
2006-08-07,655.43
2006-08-08,658.303
2006-08-09,658.787
2006-08-10,651.109
2006-08-11,650.986
2006-08-14,654.779
2006-08-15,653.06
2006-08-16,663.002
2006-08-17,667.281
2006-08-18,669.723
2006-08-21,666.292
2006-08-22,668.519
2006-08-23,667.421
2006-08-24,659.225
2006-08-25,657.514
2006-08-28,651.879
2006-08-29,661.813
2006-08-30,665.119
2006-08-31,674.818
2006-09-01,673.66
2006-09-04,685.933
2006-09-05,685.071
2006-09-06,687.498
2006-09-07,676.85
2006-09-08,679.159
2006-09-11,671.067
2006-09-12,670.322
2006-09-13,676.614
2006-09-14,681.537
2006-09-15,680.758
2006-09-18,684.902
2006-09-19,680.833
2006-09-20,682.356
2006-09-21,682.588
2006-09-22,677.163
2006-09-25,675.738
2006-09-26,676.272
2006-09-27,686.047
2006-09-28,687.917
2006-09-29,690.569
2006-10-02,695.594
2006-10-03,692.528
2006-10-04,692.46
2006-10-05,701.979
2006-10-06,707.231
2006-10-09,702.214
2006-10-10,711.157
2006-10-11,710.086
2006-10-12,712.508
2006-10-13,713.816
2006-10-16,715.82
2006-10-17,711.308
2006-10-18,714.275
2006-10-19,718.961
2006-10-20,722.62
2006-10-23,722.697
2006-10-24,722.983
2006-10-25,728.12
2006-10-26,736.921
2006-10-27,735.437
2006-10-30,728.637
2006-10-31,733.559
2006-11-01,742.841
2006-11-02,742.254
2006-11-03,743.149
2006-11-06,746.01
2006-11-07,753.079
2006-11-08,745.619
2006-11-09,750.368
2006-11-10,756.366
2006-11-13,755.048
2006-11-14,758.276
2006-11-15,748.985
2006-11-16,753.642
2006-11-17,758.25
2006-11-20,753.846
2006-11-21,759.88
2006-11-22,774.192
2006-11-23,777.147
2006-11-24,771.68
2006-11-27,776.728
2006-11-28,761.936
2006-11-29,772.563
2006-11-30,779.431
2006-12-01,781.29
2006-12-04,777.629
2006-12-05,797.408
2006-12-06,793.628
2006-12-07,795.103
2006-12-08,779.575
2006-12-11,781.69
2006-12-12,781.842
2006-12-13,782.463
2006-12-14,788.279
2006-12-15,791.139
2006-12-18,787.678
2006-12-19,776.878
2006-12-20,786.242
2006-12-21,782.852
2006-12-22,791.211
2006-12-25,791.211
2006-12-26,790.75
2006-12-27,797.66
2006-12-28,806.688
2006-12-29,814.41
2007-01-01,814.41
2007-01-02,816.536
2007-01-03,831.542
2007-01-04,819.127
2007-01-05,824.033
2007-01-08,816.723
2007-01-09,819.611
2007-01-10,801.672
2007-01-11,806.372
2007-01-12,819.173
2007-01-15,829.484
2007-01-16,829.495
2007-01-17,831.874
2007-01-18,848.093
2007-01-19,858.458
2007-01-22,874.652
2007-01-23,879.24
2007-01-24,888.866
2007-01-25,877.58
2007-01-26,873.888
2007-01-29,880.698
2007-01-30,885.854
2007-01-31,879.355
2007-02-01,887.774
2007-02-02,893.598
2007-02-05,899.807
2007-02-06,909.284
2007-02-07,913.268
2007-02-08,914.17
2007-02-09,905.685
2007-02-12,893.389
2007-02-13,886.791
2007-02-14,894.31
2007-02-15,907.378
2007-02-16,901.244
2007-02-19,900.784
2007-02-20,899.52
2007-02-21,917.245
2007-02-22,921.182
2007-02-23,934.313
2007-02-26,942.572
2007-02-27,929.17
2007-02-28,888.991
2007-03-01,895.152
2007-03-02,889.093
2007-03-05,844.322
2007-03-06,868.208
2007-03-07,865.621
2007-03-08,884.085
2007-03-09,892.96
2007-03-12,908.191
2007-03-13,898.65
2007-03-14,866.912
2007-03-15,884.367
2007-03-16,892.756
2007-03-19,901.09
2007-03-20,907.314
2007-03-21,917.683
2007-03-22,931.744
2007-03-23,929.378
2007-03-26,929.338
2007-03-27,942.343
2007-03-28,932.386
2007-03-29,940.548
2007-03-30,943.207
2007-04-02,949.241
2007-04-03,961.497
2007-04-04,970.044
2007-04-05,972.872
2007-04-06,972.872
2007-04-09,985.572
2007-04-10,984.502
2007-04-11,990.889
2007-04-12,978.304
2007-04-13,976.406
2007-04-16,982.687
2007-04-17,978.845
2007-04-18,974.415
2007-04-19,948.577
2007-04-20,966.969
2007-04-23,972.557
2007-04-24,974.919
2007-04-25,980.609
2007-04-26,992.459
2007-04-27,989.978
2007-04-30,989.203
2007-05-01,988.347
2007-05-02,999.36
2007-05-03,1001.004
2007-05-04,1005.675
2007-05-07,1002.774
2007-05-08,996.45
2007-05-09,1002.142
2007-05-10,1004.824
2007-05-11,994.682
2007-05-14,1010.676
2007-05-15,1005.001
2007-05-16,1006.183
2007-05-17,1008.15
2007-05-18,1010.007
2007-05-21,1012.925
2007-05-22,1011.277
2007-05-23,1020.144
2007-05-24,1015.871
2007-05-25,1007.198
2007-05-28,1012.518
2007-05-29,1007.79
2007-05-30,998.448
2007-05-31,1000.0
2007-06-01,1013.25
2007-06-04,1036.168
2007-06-05,1042.602
2007-06-06,1041.683
2007-06-07,1045.229
2007-06-08,1030.753
2007-06-11,1050.887
2007-06-12,1065.09
2007-06-13,1060.077
2007-06-14,1074.866
2007-06-15,1082.408
2007-06-18,1095.142
2007-06-19,1097.892
2007-06-20,1111.625
2007-06-21,1119.673
2007-06-22,1114.113
2007-06-25,1103.25
2007-06-26,1082.198
2007-06-27,1075.835
2007-06-28,1086.758
2007-06-29,1098.865
2007-07-02,1094.937
2007-07-03,1101.847
2007-07-04,1109.166
2007-07-05,1109.76
2007-07-06,1112.01
2007-07-09,1125.244
2007-07-10,1130.547
2007-07-11,1121.62
2007-07-12,1132.882
2007-07-13,1144.666
2007-07-16,1133.824
2007-07-17,1135.238
2007-07-18,1112.765
2007-07-19,1117.59
2007-07-20,1143.736
2007-07-23,1143.57
2007-07-24,1157.039
2007-07-25,1143.216
2007-07-26,1123.099
2007-07-27,1092.944
2007-07-30,1098.185
2007-07-31,1090.327
2007-08-01,1046.342
2007-08-02,1050.133
2007-08-03,1065.641
2007-08-06,1033.971
2007-08-07,1032.676
2007-08-08,1063.023
2007-08-09,1058.909
2007-08-10,1035.131
2007-08-13,1043.67
2007-08-14,1038.151
2007-08-15,998.288
2007-08-16,942.188
2007-08-17,926.15
2007-08-20,988.302
2007-08-21,966.394
2007-08-22,1006.386
2007-08-23,1036.258
2007-08-24,1030.333
2007-08-27,1050.841
2007-08-28,1034.987
2007-08-29,1028.517
2007-08-30,1025.002
2007-08-31,1047.52
2007-09-03,1047.752
2007-09-04,1043.938
2007-09-05,1055.466
2007-09-06,1069.809
2007-09-07,1077.228
2007-09-10,1072.961
2007-09-11,1094.479
2007-09-12,1103.083
2007-09-13,1106.084
2007-09-14,1114.569
2007-09-17,1086.493
2007-09-18,1082.983
2007-09-19,1125.022
2007-09-20,1119.699
2007-09-21,1120.369
2007-09-24,1174.795
2007-09-25,1166.314
2007-09-26,1186.023
2007-09-27,1194.615
2007-09-28,1200.34
2007-10-01,1252.181
2007-10-02,1271.181
2007-10-03,1277.058
2007-10-04,1268.518
2007-10-05,1295.12
2007-10-08,1316.407
2007-10-09,1323.326
2007-10-10,1313.596
2007-10-11,1344.818
2007-10-12,1343.059
2007-10-15,1340.275
2007-10-16,1310.914
2007-10-17,1336.427
2007-10-18,1332.816
2007-10-19,1310.387
2007-10-22,1270.084
2007-10-23,1279.696
2007-10-24,1264.216
2007-10-25,1295.884
2007-10-26,1323.182
2007-10-29,1339.073
2007-10-30,1338.76
2007-10-31,1338.385
2007-11-01,1349.569
2007-11-02,1323.312
2007-11-05,1306.293
2007-11-06,1310.42
2007-11-07,1311.204
2007-11-08,1311.34
2007-11-09,1282.011
2007-11-12,1241.155
2007-11-13,1228.903
2007-11-14,1247.252
2007-11-15,1233.44
2007-11-16,1218.556
2007-11-19,1213.705
2007-11-20,1208.128
2007-11-21,1165.349
2007-11-22,1149.965
2007-11-23,1165.602
2007-11-26,1202.905
2007-11-27,1187.862
2007-11-28,1184.026
2007-11-29,1215.555
2007-11-30,1239.241
2007-12-03,1228.644
2007-12-04,1248.612
2007-12-05,1260.271
2007-12-06,1252.12
2007-12-07,1249.184
2007-12-10,1237.44
2007-12-11,1249.499
2007-12-12,1235.972
2007-12-13,1213.815
2007-12-14,1204.811
2007-12-17,1158.121
2007-12-18,1165.027
2007-12-19,1168.745
2007-12-20,1168.31
2007-12-21,1191.753
2007-12-24,1202.991
2007-12-25,1202.991
2007-12-26,1215.032
2007-12-27,1216.226
2007-12-28,1218.437
2007-12-31,1242.565
2008-01-01,1242.565
2008-01-02,1234.849
2008-01-03,1216.309
2008-01-04,1227.656
2008-01-07,1201.523
2008-01-08,1205.383
2008-01-09,1195.014
2008-01-10,1181.352
2008-01-11,1172.817
2008-01-14,1153.631
2008-01-15,1131.181
2008-01-16,1083.283
2008-01-17,1098.117
2008-01-18,1080.02
2008-01-21,1010.618
2008-01-22,945.032
2008-01-23,1001.442
2008-01-24,1024.664
2008-01-25,1079.904
2008-01-28,1041.823
2008-01-29,1049.079
2008-01-30,1030.021
2008-01-31,1039.52
2008-02-01,1059.516
2008-02-04,1095.151
2008-02-05,1080.184
2008-02-06,1056.514
2008-02-07,1055.224
2008-02-08,1054.636
2008-02-11,1031.117
2008-02-12,1044.737
2008-02-13,1045.629
2008-02-14,1073.364
2008-02-15,1090.495
2008-02-18,1089.07
2008-02-19,1103.891
2008-02-20,1082.168
2008-02-21,1085.233
2008-02-22,1079.91
2008-02-25,1080.86
2008-02-26,1085.615
2008-02-27,1108.316
2008-02-28,1100.522
2008-02-29,1086.223
2008-03-03,1049.316
2008-03-04,1044.676
2008-03-05,1025.788
2008-03-06,1038.296
2008-03-07,1011.578
2008-03-10,988.036
2008-03-11,996.388
2008-03-12,1018.282
2008-03-13,973.62
2008-03-14,985.375
2008-03-17,959.316
2008-03-18,964.442
2008-03-19,950.003
2008-03-20,918.93
2008-03-21,918.93
2008-03-24,961.771
2008-03-25,999.866
2008-03-26,1004.674
2008-03-27,1021.94
2008-03-28,1034.654
2008-03-31,1020.16
2008-04-01,1019.218
2008-04-02,1036.639
2008-04-03,1043.381
2008-04-04,1049.903
2008-04-07,1065.384
2008-04-08,1051.099
2008-04-09,1035.04
2008-04-10,1046.939
2008-04-11,1064.375
2008-04-14,1036.372
2008-04-15,1057.623
2008-04-16,1074.993
2008-04-17,1086.264
2008-04-18,1077.688
2008-04-21,1102.193
2008-04-22,1108.921
2008-04-23,1115.968
2008-04-24,1115.576
2008-04-25,1112.791
2008-04-28,1107.374
2008-04-29,1104.013
2008-04-30,1101.476
2008-05-01,1098.91
2008-05-02,1124.769
2008-05-05,1136.772
2008-05-06,1153.127
2008-05-07,1149.394
2008-05-08,1133.812
2008-05-09,1135.902
2008-05-12,1149.918
2008-05-13,1149.313
2008-05-14,1140.653
2008-05-15,1145.388
2008-05-16,1165.564
2008-05-19,1164.765
2008-05-20,1159.791
2008-05-21,1165.248
2008-05-22,1155.8
2008-05-23,1141.763
2008-05-26,1122.568
2008-05-27,1125.614
2008-05-28,1131.456
2008-05-29,1147.268
2008-05-30,1155.626
2008-06-02,1153.716
2008-06-03,1140.815
2008-06-04,1137.596
2008-06-05,1130.548
2008-06-06,1139.982
2008-06-09,1118.655
2008-06-10,1091.075
2008-06-11,1096.916
2008-06-12,1083.752
2008-06-13,1072.666
2008-06-16,1087.223
2008-06-17,1093.161
2008-06-18,1097.706
2008-06-19,1083.454
2008-06-20,1087.392
2008-06-23,1079.683
2008-06-24,1078.927
2008-06-25,1076.431
2008-06-26,1079.64
2008-06-27,1064.139
2008-06-30,1063.223
2008-07-01,1046.237
2008-07-02,1051.98
2008-07-03,1024.332
2008-07-04,1020.043
2008-07-07,1036.193
2008-07-08,1015.126
2008-07-09,1024.902
2008-07-10,1017.609
2008-07-11,1029.786
2008-07-14,1026.933
2008-07-15,1013.449
2008-07-16,1013.678
2008-07-17,1012.885
2008-07-18,989.705
2008-07-21,1004.592
2008-07-22,999.955
2008-07-23,1011.074
2008-07-24,1007.292
2008-07-25,993.383
2008-07-28,989.643
2008-07-29,976.43
2008-07-30,983.69
2008-07-31,989.773
2008-08-01,981.062
2008-08-04,966.926
2008-08-05,942.028
2008-08-06,944.065
2008-08-07,919.633
2008-08-08,914.68
2008-08-11,906.756
2008-08-12,897.834
2008-08-13,899.704
2008-08-14,910.207
2008-08-15,893.234
2008-08-18,889.178
2008-08-19,875.783
2008-08-20,891.836
2008-08-21,877.979
2008-08-22,886.129
2008-08-25,880.121
2008-08-26,859.702
2008-08-27,861.554
2008-08-28,854.488
2008-08-29,870.156
2008-09-01,854.033
2008-09-02,854.535
2008-09-03,825.948
2008-09-04,799.853
2008-09-05,782.766
2008-09-08,814.334
2008-09-09,797.886
2008-09-10,784.397
2008-09-11,751.592
2008-09-12,769.556
2008-09-15,741.327
2008-09-16,722.489
2008-09-17,715.642
2008-09-18,711.464
2008-09-19,753.997
2008-09-22,769.442
2008-09-23,750.03
2008-09-24,751.053
2008-09-25,743.67
2008-09-26,727.386
2008-09-29,700.97
2008-09-30,706.534
2008-10-01,702.818
2008-10-02,694.058
2008-10-03,671.03
2008-10-06,620.221
2008-10-07,622.606
2008-10-08,579.794
2008-10-09,585.614
2008-10-10,526.719
2008-10-13,557.383
2008-10-14,562.655
2008-10-15,530.453
2008-10-16,496.512
2008-10-17,477.885
2008-10-20,487.578
2008-10-21,491.843
2008-10-22,467.1
2008-10-23,453.273
2008-10-24,424.482
2008-10-27,422.446
2008-10-28,432.328
2008-10-29,430.597
2008-10-30,472.613
2008-10-31,479.697
2008-11-03,512.242
2008-11-04,512.556
2008-11-05,528.23
2008-11-06,506.346
2008-11-07,514.181
2008-11-10,530.903
2008-11-11,500.709
2008-11-12,499.411
2008-11-13,479.153
2008-11-14,479.298
2008-11-17,475.71
2008-11-18,451.313
2008-11-19,440.95
2008-11-20,424.586
2008-11-21,436.481
2008-11-24,430.69
2008-11-25,435.026
2008-11-26,444.168
2008-11-27,450.612
2008-11-28,445.574
2008-12-01,431.26
2008-12-02,421.401
2008-12-03,428.245
2008-12-04,433.012
2008-12-05,435.256
2008-12-08,440.442
2008-12-09,464.838
2008-12-10,486.83
2008-12-11,485.561
2008-12-12,477.395
2008-12-15,494.729
2008-12-16,496.237
2008-12-17,505.256
2008-12-18,522.298
2008-12-19,515.368
2008-12-22,505.794
2008-12-23,496.674
2008-12-24,499.892
2008-12-25,499.892
2008-12-26,501.481
2008-12-29,523.513
2008-12-30,514.772
2008-12-31,510.125
2009-01-01,510.125
2009-01-02,524.924
2009-01-05,549.599
2009-01-06,543.88
2009-01-07,540.42
2009-01-08,534.076
2009-01-09,533.23
2009-01-12,517.493
2009-01-13,508.172
2009-01-14,505.867
2009-01-15,489.793
2009-01-16,496.969
2009-01-19,490.483
2009-01-20,477.665
2009-01-21,479.675
2009-01-22,482.677
2009-01-23,470.659
2009-01-26,473.215
2009-01-27,471.518
2009-01-28,493.98
2009-01-29,486.828
2009-01-30,487.249
2009-02-02,477.255
2009-02-03,479.348
2009-02-04,477.683
2009-02-05,477.286
2009-02-06,488.05
2009-02-09,482.973
2009-02-10,484.209
2009-02-11,484.969
2009-02-12,476.392
2009-02-13,486.398
2009-02-16,478.615
2009-02-17,457.354
2009-02-18,459.386
2009-02-19,458.103
2009-02-20,444.232
2009-02-23,453.047
2009-02-24,443.0
2009-02-25,444.804
2009-02-26,443.991
2009-02-27,436.013
2009-03-02,415.998
2009-03-03,423.775
2009-03-04,429.197
2009-03-05,423.273
2009-03-06,423.629
2009-03-09,411.532
2009-03-10,416.597
2009-03-11,418.059
2009-03-12,414.423
2009-03-13,431.147
2009-03-16,435.91
2009-03-17,435.267
2009-03-18,444.846
2009-03-19,448.338
2009-03-20,448.86
2009-03-23,470.532
2009-03-24,476.328
2009-03-25,474.269
2009-03-26,496.484
2009-03-27,496.6
2009-03-30,472.081
2009-03-31,485.813
2009-04-01,481.761
2009-04-02,519.361
2009-04-03,517.502
2009-04-06,532.882
2009-04-07,513.445
2009-04-08,506.733
2009-04-09,520.887
2009-04-10,520.887
2009-04-13,534.42
2009-04-14,551.572
2009-04-15,559.225
2009-04-16,553.761
2009-04-17,558.079
2009-04-20,552.3
2009-04-21,549.352
2009-04-22,540.758
2009-04-23,549.209
2009-04-24,551.356
2009-04-27,535.793
2009-04-28,530.483
2009-04-29,553.242
2009-04-30,566.331
2009-05-01,564.592
2009-05-04,599.751
2009-05-05,620.014
2009-05-06,642.205
2009-05-07,674.618
2009-05-08,694.831
2009-05-11,676.274
2009-05-12,689.646
2009-05-13,687.438
2009-05-14,664.309
2009-05-15,652.876
2009-05-18,648.204
2009-05-19,680.666
2009-05-20,692.3
2009-05-21,675.596
2009-05-22,695.214
2009-05-25,714.659
2009-05-26,702.082
2009-05-27,720.182
2009-05-28,729.786
2009-05-29,749.448
2009-06-01,781.013
2009-06-02,784.588
2009-06-03,786.356
2009-06-04,778.506
2009-06-05,777.807
2009-06-08,746.363
2009-06-09,751.995
2009-06-10,777.949
2009-06-11,777.946
2009-06-12,769.221
2009-06-15,746.159
2009-06-16,735.625
2009-06-17,735.708
2009-06-18,726.753
2009-06-19,741.809
2009-06-22,737.313
2009-06-23,726.36
2009-06-24,743.398
2009-06-25,747.762
2009-06-26,758.164
2009-06-29,758.179
2009-06-30,753.896
2009-07-01,767.593
2009-07-02,753.008
2009-07-03,747.809
2009-07-06,734.602
2009-07-07,734.798
2009-07-08,726.827
2009-07-09,738.528
2009-07-10,730.229
2009-07-13,713.882
2009-07-14,728.436
2009-07-15,756.755
2009-07-16,761.059
2009-07-17,775.681
2009-07-20,800.423
2009-07-21,800.5
2009-07-22,799.851
2009-07-23,817.837
2009-07-24,835.155
2009-07-27,844.343
2009-07-28,858.725
2009-07-29,846.538
2009-07-30,861.055
2009-07-31,869.657
2009-08-03,887.146
2009-08-04,875.991
2009-08-05,873.725
2009-08-06,880.399
2009-08-07,862.639
2009-08-10,861.358
2009-08-11,878.678
2009-08-12,875.767
2009-08-13,891.405
2009-08-14,891.919
2009-08-17,855.673
2009-08-18,864.232
2009-08-19,853.273
2009-08-20,873.645
2009-08-21,875.141
2009-08-24,898.843
2009-08-25,904.409
2009-08-26,902.409
2009-08-27,906.136
2009-08-28,912.581
2009-08-31,899.978
2009-09-01,899.898
2009-09-02,898.088
2009-09-03,909.016
2009-09-04,917.504
2009-09-07,932.217
2009-09-08,949.859
2009-09-09,946.52
2009-09-10,951.416
2009-09-11,945.399
2009-09-14,925.108
2009-09-15,928.649
2009-09-16,943.41
2009-09-17,939.007
2009-09-18,935.753
2009-09-21,935.293
2009-09-22,958.228
2009-09-23,962.605
2009-09-24,953.089
2009-09-25,951.168
2009-09-28,938.055
2009-09-29,950.506
2009-09-30,959.992
2009-10-01,947.87
2009-10-02,928.9
2009-10-05,918.098
2009-10-06,943.525
2009-10-07,958.272
2009-10-08,978.059
2009-10-09,971.608
2009-10-12,981.164
2009-10-13,982.425
2009-10-14,1001.376
2009-10-15,1007.896
2009-10-16,1001.058
2009-10-19,1003.372
2009-10-20,1001.914
2009-10-21,998.105
2009-10-22,995.648
2009-10-23,1004.946
2009-10-26,1004.675
2009-10-27,994.478
2009-10-28,975.753
2009-10-29,972.219
2009-10-30,981.515
2009-11-02,975.328
2009-11-03,961.65
2009-11-04,974.181
2009-11-05,963.984
2009-11-06,973.758
2009-11-09,993.178
2009-11-10,993.731
2009-11-11,998.756
2009-11-12,994.086
2009-11-13,999.063
2009-11-16,1014.457
2009-11-17,1004.983
2009-11-18,1003.211
2009-11-19,996.934
2009-11-20,999.873
2009-11-23,1014.709
2009-11-24,1012.656
2009-11-25,1021.807
2009-11-26,1016.615
2009-11-27,1014.826
2009-11-30,1001.717
2009-12-01,1026.501
2009-12-02,1029.516
2009-12-03,1041.524
2009-12-04,1038.408
2009-12-07,1039.462
2009-12-08,1037.715
2009-12-09,1033.251
2009-12-10,1029.435
2009-12-11,1028.903
2009-12-14,1025.408
2009-12-15,1028.171
2009-12-16,1032.697
2009-12-17,1021.041
2009-12-18,1023.101
2009-12-21,1021.086
2009-12-22,1029.132
2009-12-23,1029.17
2009-12-24,1035.088
2009-12-25,1035.088
2009-12-28,1046.185
2009-12-29,1061.739
2009-12-30,1062.871
2009-12-31,1065.663
2010-01-01,1065.663
2010-01-04,1080.086
2010-01-05,1099.253
2010-01-06,1104.095
2010-01-07,1098.035
2010-01-08,1104.444
2010-01-11,1127.249
2010-01-12,1119.442
2010-01-13,1104.631
2010-01-14,1119.382
2010-01-15,1109.204
2010-01-18,1111.49
2010-01-19,1111.582
2010-01-20,1092.216
2010-01-21,1072.667
2010-01-22,1068.376
2010-01-25,1061.559
2010-01-26,1022.758
2010-01-27,1006.989
2010-01-28,1031.874
2010-01-29,1022.143
2010-02-01,1016.514
2010-02-02,1016.812
2010-02-03,1033.058
2010-02-04,1019.957
2010-02-05,991.258
2010-02-08,989.772
2010-02-09,1002.348
2010-02-10,1002.279
2010-02-11,1012.916
2010-02-12,1025.389
2010-02-15,1026.836
2010-02-16,1031.421
2010-02-17,1045.836
2010-02-18,1031.726
2010-02-19,1020.245
2010-02-22,1029.437
2010-02-23,1042.376
2010-02-24,1041.284
2010-02-25,1035.072
2010-02-26,1033.88
2010-03-01,1046.707
2010-03-02,1051.047
2010-03-03,1053.262
2010-03-04,1048.319
2010-03-05,1059.514
2010-03-08,1069.996
2010-03-09,1071.398
2010-03-10,1085.246
2010-03-11,1087.72
2010-03-12,1087.644
2010-03-15,1083.717
2010-03-16,1092.741
2010-03-17,1102.919
2010-03-18,1097.686
2010-03-19,1093.474
2010-03-22,1080.091
2010-03-23,1085.886
2010-03-24,1082.54
2010-03-25,1084.459
2010-03-26,1096.215
2010-03-29,1103.809
2010-03-30,1109.59
2010-03-31,1099.647
2010-04-01,1112.808
2010-04-02,1112.808
2010-04-05,1127.159
2010-04-06,1128.145
2010-04-07,1136.369
2010-04-08,1131.895
2010-04-09,1152.143
2010-04-12,1152.014
2010-04-13,1146.15
2010-04-14,1178.896
2010-04-15,1179.679
2010-04-16,1179.936
2010-04-19,1157.751
2010-04-20,1169.185
2010-04-21,1169.263
2010-04-22,1166.627
2010-04-23,1170.819
2010-04-26,1182.508
2010-04-27,1180.374
2010-04-28,1155.902
2010-04-29,1168.661
2010-04-30,1168.262
2010-05-03,1150.019
2010-05-04,1126.677
2010-05-05,1104.43
2010-05-06,1095.836
2010-05-07,1077.523
2010-05-10,1120.047
2010-05-11,1101.946
2010-05-12,1123.038
2010-05-13,1120.34
2010-05-14,1113.7
2010-05-17,1092.872
2010-05-18,1103.359
2010-05-19,1069.609
2010-05-20,1048.445
2010-05-21,1033.207
2010-05-24,1040.858
2010-05-25,991.315
2010-05-26,1012.182
2010-05-27,1028.222
2010-05-28,1030.266
2010-05-31,1044.328
2010-06-01,1018.064
2010-06-02,1024.161
2010-06-03,1057.101
2010-06-04,1059.713
2010-06-07,1034.748
2010-06-08,1039.866
2010-06-09,1042.563
2010-06-10,1061.033
2010-06-11,1066.359
2010-06-14,1086.057
2010-06-15,1090.056
2010-06-16,1105.625
2010-06-17,1106.67
2010-06-18,1119.02
2010-06-21,1144.866
2010-06-22,1131.595
2010-06-23,1121.207
2010-06-24,1107.027
2010-06-25,1111.218
2010-06-28,1121.466
2010-06-29,1092.555
2010-06-30,1096.698
2010-07-01,1082.607
2010-07-02,1099.021
2010-07-05,1098.598
2010-07-06,1116.767
2010-07-07,1108.595
2010-07-08,1128.35
2010-07-09,1136.143
2010-07-12,1134.965
2010-07-13,1141.161
2010-07-14,1153.495
2010-07-15,1149.253
2010-07-16,1156.21
2010-07-19,1151.59
2010-07-20,1167.833
