Date,SINGAPORE SMID GROWTH SMID (Small+Mid Cap)
2010-07-21,1161.516
2010-07-22,1175.227
2010-07-23,1178.44
2010-07-26,1183.566
2010-07-27,1189.065
2010-07-28,1190.989
2010-07-29,1201.126
2010-07-30,1201.751
2010-08-02,1222.951
2010-08-03,1215.282
2010-08-04,1210.761
2010-08-05,1213.074
2010-08-06,1211.291
2010-08-09,1211.157
2010-08-10,1188.49
2010-08-11,1161.824
2010-08-12,1157.617
2010-08-13,1169.227
2010-08-16,1163.397
2010-08-17,1163.32
2010-08-18,1166.976
2010-08-19,1175.468
2010-08-20,1163.689
2010-08-23,1160.612
2010-08-24,1155.208
2010-08-25,1158.895
2010-08-26,1165.352
2010-08-27,1168.439
2010-08-30,1178.601
2010-08-31,1176.802
2010-09-01,1198.554
2010-09-02,1199.982
2010-09-03,1206.845
2010-09-06,1219.013
2010-09-07,1217.562
2010-09-08,1221.446
2010-09-09,1230.228
2010-09-10,1230.96
2010-09-13,1253.615
2010-09-14,1253.093
2010-09-15,1263.365
2010-09-16,1252.19
2010-09-17,1258.924
2010-09-20,1264.694
2010-09-21,1266.657
2010-09-22,1266.316
2010-09-23,1269.662
2010-09-24,1283.737
2010-09-27,1286.136
2010-09-28,1275.073
2010-09-29,1286.38
2010-09-30,1284.811
2010-10-01,1301.955
2010-10-04,1305.37
2010-10-05,1313.493
2010-10-06,1323.531
2010-10-07,1316.947
2010-10-08,1318.166
2010-10-11,1330.782
2010-10-12,1315.686
2010-10-13,1351.75
2010-10-14,1354.936
2010-10-15,1364.83
2010-10-18,1360.139
2010-10-19,1355.942
2010-10-20,1354.079
2010-10-21,1359.992
2010-10-22,1355.597
2010-10-25,1372.313
2010-10-26,1350.526
2010-10-27,1331.008
2010-10-28,1343.681
2010-10-29,1351.197
2010-11-01,1373.429
2010-11-02,1377.064
2010-11-03,1391.652
2010-11-04,1411.804
2010-11-05,1407.647
2010-11-08,1448.355
2010-11-09,1457.393
2010-11-10,1440.447
2010-11-11,1445.225
2010-11-12,1407.877
2010-11-15,1395.127
2010-11-16,1389.236
2010-11-17,1390.193
2010-11-18,1392.418
2010-11-19,1395.526
2010-11-22,1398.457
2010-11-23,1350.29
2010-11-24,1363.386
2010-11-25,1380.49
2010-11-26,1357.551
2010-11-29,1356.512
2010-11-30,1356.139
2010-12-01,1387.522
2010-12-02,1403.368
2010-12-03,1402.451
2010-12-06,1401.054
2010-12-07,1413.741
2010-12-08,1404.728
2010-12-09,1412.865
2010-12-10,1400.735
2010-12-13,1409.233
2010-12-14,1415.565
2010-12-15,1397.925
2010-12-16,1378.869
2010-12-17,1387.429
2010-12-20,1373.847
2010-12-21,1389.792
2010-12-22,1395.108
2010-12-23,1397.08
2010-12-24,1403.172
2010-12-27,1412.035
2010-12-28,1431.617
2010-12-29,1447.444
2010-12-30,1456.638
2010-12-31,1456.818
2011-01-03,1476.172
2011-01-04,1477.016
2011-01-05,1469.07
2011-01-06,1476.667
2011-01-07,1465.879
2011-01-10,1445.769
2011-01-11,1462.113
2011-01-12,1478.701
2011-01-13,1483.755
2011-01-14,1470.841
2011-01-17,1466.315
2011-01-18,1479.451
2011-01-19,1484.357
2011-01-20,1450.119
2011-01-21,1446.6
2011-01-24,1450.396
2011-01-25,1439.648
2011-01-26,1452.517
2011-01-27,1449.717
2011-01-28,1436.936
2011-01-31,1420.274
2011-02-01,1435.807
2011-02-02,1454.753
2011-02-03,1450.71
2011-02-04,1451.506
2011-02-07,1445.053
2011-02-08,1445.084
2011-02-09,1435.016
2011-02-10,1411.637
2011-02-11,1396.178
2011-02-14,1403.198
2011-02-15,1390.156
2011-02-16,1395.302
2011-02-17,1392.247
2011-02-18,1389.235
2011-02-21,1371.862
2011-02-22,1327.516
2011-02-23,1322.657
2011-02-24,1314.486
2011-02-25,1338.898
2011-02-28,1333.546
2011-03-01,1368.388
2011-03-02,1348.621
2011-03-03,1357.703
2011-03-04,1371.253
2011-03-07,1373.417
2011-03-08,1380.435
2011-03-09,1381.682
2011-03-10,1362.676
2011-03-11,1343.043
2011-03-14,1337.472
2011-03-15,1283.932
2011-03-16,1300.002
2011-03-17,1285.377
2011-03-18,1293.337
2011-03-21,1320.616
2011-03-22,1336.467
2011-03-23,1347.621
2011-03-24,1367.353
2011-03-25,1382.678
2011-03-28,1376.955
2011-03-29,1376.71
2011-03-30,1395.476
2011-03-31,1398.434
2011-04-01,1413.072
2011-04-04,1427.253
2011-04-05,1418.775
2011-04-06,1436.917
2011-04-07,1438.704
2011-04-08,1455.565
2011-04-11,1442.725
2011-04-12,1432.313
2011-04-13,1446.181
2011-04-14,1449.51
2011-04-15,1450.777
2011-04-18,1434.941
2011-04-19,1437.3
2011-04-20,1460.427
2011-04-21,1467.286
2011-04-22,1467.286
2011-04-25,1460.538
2011-04-26,1462.375
2011-04-27,1466.163
2011-04-28,1469.904
2011-04-29,1474.208
2011-05-02,1474.329
2011-05-03,1450.751
2011-05-04,1433.912
2011-05-05,1423.655
2011-05-06,1427.021
2011-05-09,1442.556
2011-05-10,1451.021
2011-05-11,1453.127
2011-05-12,1419.265
2011-05-13,1433.912
2011-05-16,1414.078
2011-05-17,1412.212
2011-05-18,1430.353
2011-05-19,1433.858
2011-05-20,1436.177
2011-05-23,1391.613
2011-05-24,1397.544
2011-05-25,1396.878
2011-05-26,1405.177
2011-05-27,1417.95
2011-05-30,1422.137
2011-05-31,1428.557
2011-06-01,1428.453
2011-06-02,1416.098
2011-06-03,1417.039
2011-06-06,1403.182
2011-06-07,1406.97
2011-06-08,1393.827
2011-06-09,1391.373
2011-06-10,1377.334
2011-06-13,1362.41
2011-06-14,1369.579
2011-06-15,1356.723
2011-06-16,1332.639
2011-06-17,1329.39
2011-06-20,1329.823
2011-06-21,1357.548
2011-06-22,1344.027
2011-06-23,1337.971
2011-06-24,1362.708
2011-06-27,1351.496
2011-06-28,1357.538
2011-06-29,1369.508
2011-06-30,1384.863
2011-07-01,1390.721
2011-07-04,1401.94
2011-07-05,1389.129
2011-07-06,1387.457
2011-07-07,1397.028
2011-07-08,1412.087
2011-07-11,1392.156
2011-07-12,1370.792
2011-07-13,1384.418
2011-07-14,1382.814
2011-07-15,1362.925
2011-07-18,1345.369
2011-07-19,1364.413
2011-07-20,1387.665
2011-07-21,1392.077
2011-07-22,1416.986
2011-07-25,1410.689
2011-07-26,1419.603
2011-07-27,1419.532
2011-07-28,1426.575
2011-07-29,1420.021
2011-08-01,1423.499
2011-08-02,1397.171
2011-08-03,1385.965
2011-08-04,1358.683
2011-08-05,1307.874
2011-08-08,1252.338
2011-08-09,1254.139
2011-08-10,1210.58
2011-08-11,1196.214
2011-08-12,1214.861
2011-08-15,1241.094
2011-08-16,1231.121
2011-08-17,1244.55
2011-08-18,1224.996
2011-08-19,1179.708
2011-08-22,1181.134
2011-08-23,1198.918
2011-08-24,1180.38
2011-08-25,1192.568
2011-08-26,1186.4
2011-08-29,1213.767
2011-08-30,1212.056
2011-08-31,1273.339
2011-09-01,1251.836
2011-09-02,1237.093
2011-09-05,1208.667
2011-09-06,1209.573
2011-09-07,1230.707
2011-09-08,1227.219
2011-09-09,1208.104
2011-09-12,1170.803
2011-09-13,1165.038
2011-09-14,1170.403
2011-09-15,1182.012
2011-09-16,1195.707
2011-09-19,1155.535
2011-09-20,1169.403
2011-09-21,1154.127
2011-09-22,1101.295
2011-09-23,1093.166
2011-09-26,1048.622
2011-09-27,1097.288
2011-09-28,1072.546
2011-09-29,1063.639
2011-09-30,1042.199
2011-10-03,1007.701
2011-10-04,972.919
2011-10-05,990.945
2011-10-06,1017.705
2011-10-07,1038.586
2011-10-10,1063.66
2011-10-11,1070.08
2011-10-12,1102.74
2011-10-13,1104.289
2011-10-14,1135.499
2011-10-17,1148.869
2011-10-18,1115.999
2011-10-19,1129.298
2011-10-20,1107.567
2011-10-21,1112.957
2011-10-24,1132.421
2011-10-25,1140.529
2011-10-26,1130.208
2011-10-27,1200.589
2011-10-28,1224.579
2011-10-31,1180.555
2011-11-01,1129.081
2011-11-02,1155.578
2011-11-03,1144.93
2011-11-04,1155.531
2011-11-07,1151.262
2011-11-08,1159.197
2011-11-09,1147.585
2011-11-10,1116.124
2011-11-11,1126.289
2011-11-14,1134.323
2011-11-15,1127.494
2011-11-16,1129.034
2011-11-17,1118.959
2011-11-18,1101.799
2011-11-21,1075.85
2011-11-22,1095.111
2011-11-23,1075.165
2011-11-24,1076.617
2011-11-25,1058.345
2011-11-28,1087.951
2011-11-29,1088.202
2011-11-30,1101.724
2011-12-01,1109.534
2011-12-02,1118.205
2011-12-05,1127.87
2011-12-06,1115.605
2011-12-07,1123.091
2011-12-08,1094.157
2011-12-09,1080.266
2011-12-12,1074.394
2011-12-13,1075.51
2011-12-14,1063.23
2011-12-15,1060.663
2011-12-16,1068.431
2011-12-19,1047.471
2011-12-20,1056.847
2011-12-21,1072.65
2011-12-22,1072.69
2011-12-23,1078.153
2011-12-26,1078.153
2011-12-27,1075.488
2011-12-28,1070.779
2011-12-29,1068.688
2011-12-30,1072.881
2012-01-02,1072.881
2012-01-03,1102.859
2012-01-04,1104.136
2012-01-05,1096.658
2012-01-06,1099.937
2012-01-09,1096.344
2012-01-10,1115.18
2012-01-11,1120.631
2012-01-12,1117.111
2012-01-13,1125.344
2012-01-16,1119.16
2012-01-17,1147.321
2012-01-18,1146.641
2012-01-19,1161.668
2012-01-20,1168.801
2012-01-23,1175.491
2012-01-24,1172.113
2012-01-25,1198.092
2012-01-26,1211.423
2012-01-27,1219.844
2012-01-30,1204.407
2012-01-31,1223.08
2012-02-01,1224.794
2012-02-02,1240.231
2012-02-03,1254.485
2012-02-06,1256.384
2012-02-07,1269.053
2012-02-08,1282.913
2012-02-09,1273.614
2012-02-10,1251.085
2012-02-13,1256.928
2012-02-14,1249.692
2012-02-15,1265.393
2012-02-16,1242.1
2012-02-17,1259.627
2012-02-20,1274.971
2012-02-21,1272.56
2012-02-22,1266.838
2012-02-23,1258.31
2012-02-24,1263.631
2012-02-27,1249.361
2012-02-28,1259.8
2012-02-29,1270.243
2012-03-01,1249.728
2012-03-02,1254.556
2012-03-05,1237.933
2012-03-06,1213.184
2012-03-07,1217.351
2012-03-08,1241.369
2012-03-09,1240.237
2012-03-12,1229.517
2012-03-13,1244.794
2012-03-14,1242.658
2012-03-15,1245.995
2012-03-16,1260.203
2012-03-19,1254.568
2012-03-20,1251.123
2012-03-21,1250.186
2012-03-22,1246.527
2012-03-23,1254.527
2012-03-26,1254.071
2012-03-27,1272.603
2012-03-28,1267.802
2012-03-29,1257.28
2012-03-30,1262.505
2012-04-02,1274.063
2012-04-03,1277.191
2012-04-04,1260.833
2012-04-05,1259.291
2012-04-06,1259.291
2012-04-09,1242.655
2012-04-10,1249.2
2012-04-11,1246.351
2012-04-12,1255.496
2012-04-13,1263.112
2012-04-16,1257.244
2012-04-17,1254.108
2012-04-18,1257.583
2012-04-19,1253.831
2012-04-20,1252.268
2012-04-23,1238.206
2012-04-24,1246.435
2012-04-25,1247.112
2012-04-26,1250.494
2012-04-27,1249.877
2012-04-30,1248.663
2012-05-01,1250.229
2012-05-02,1259.615
2012-05-03,1257.141
2012-05-04,1246.836
2012-05-07,1220.637
2012-05-08,1222.65
2012-05-09,1201.311
2012-05-10,1205.404
2012-05-11,1192.245
2012-05-14,1172.151
2012-05-15,1175.99
2012-05-16,1137.021
2012-05-17,1134.564
2012-05-18,1108.582
2012-05-21,1122.627
2012-05-22,1138.086
2012-05-23,1109.829
2012-05-24,1107.876
2012-05-25,1103.878
2012-05-28,1110.055
2012-05-29,1128.377
2012-05-30,1106.894
2012-05-31,1106.587
2012-06-01,1090.698
2012-06-04,1072.328
2012-06-05,1077.047
2012-06-06,1110.171
2012-06-07,1115.822
2012-06-08,1098.365
2012-06-11,1125.351
2012-06-12,1125.203
2012-06-13,1134.319
2012-06-14,1128.907
2012-06-15,1147.541
2012-06-18,1156.805
2012-06-19,1174.037
2012-06-20,1179.307
2012-06-21,1162.487
2012-06-22,1157.232
2012-06-25,1147.748
2012-06-26,1155.539
2012-06-27,1169.896
2012-06-28,1166.32
2012-06-29,1193.094
2012-07-02,1208.379
2012-07-03,1224.555
2012-07-04,1220.854
2012-07-05,1234.272
2012-07-06,1233.608
2012-07-09,1215.445
2012-07-10,1236.807
2012-07-11,1242.192
2012-07-12,1224.167
2012-07-13,1247.073
2012-07-16,1252.559
2012-07-17,1262.869
2012-07-18,1263.912
2012-07-19,1258.567
2012-07-20,1251.293
2012-07-23,1238.514
2012-07-24,1245.975
2012-07-25,1256.716
2012-07-26,1265.831
2012-07-27,1275.432
2012-07-30,1282.967
2012-07-31,1282.485
2012-08-01,1287.938
2012-08-02,1280.219
2012-08-03,1289.715
2012-08-06,1300.368
2012-08-07,1296.396
2012-08-08,1303.389
2012-08-09,1303.232
2012-08-10,1310.947
2012-08-13,1313.339
2012-08-14,1329.029
2012-08-15,1317.682
2012-08-16,1315.652
2012-08-17,1312.89
2012-08-20,1313.833
2012-08-21,1320.099
2012-08-22,1312.817
2012-08-23,1323.42
2012-08-24,1317.097
2012-08-27,1317.689
2012-08-28,1316.0
2012-08-29,1313.124
2012-08-30,1304.381
2012-08-31,1314.802
2012-09-03,1319.512
2012-09-04,1317.589
2012-09-05,1308.218
2012-09-06,1319.158
2012-09-07,1345.043
2012-09-10,1350.753
2012-09-11,1360.951
2012-09-12,1364.131
2012-09-13,1377.382
2012-09-14,1405.955
2012-09-17,1405.922
2012-09-18,1400.705
2012-09-19,1403.264
2012-09-20,1396.085
2012-09-21,1406.986
2012-09-24,1394.997
2012-09-25,1397.97
2012-09-26,1390.602
2012-09-27,1399.289
2012-09-28,1401.534
2012-10-01,1400.83
2012-10-02,1402.244
2012-10-03,1387.369
2012-10-04,1399.672
2012-10-05,1404.949
2012-10-08,1396.865
2012-10-09,1393.436
2012-10-10,1390.691
2012-10-11,1387.981
2012-10-12,1399.431
2012-10-15,1400.235
2012-10-16,1405.913
2012-10-17,1415.024
2012-10-18,1419.045
2012-10-19,1422.161
2012-10-22,1418.15
2012-10-23,1410.247
2012-10-24,1410.776
2012-10-25,1418.528
2012-10-26,1417.657
2012-10-29,1402.846
2012-10-30,1403.604
2012-10-31,1402.972
2012-11-01,1393.236
2012-11-02,1399.099
2012-11-05,1395.552
2012-11-06,1388.364
2012-11-07,1400.435
2012-11-08,1394.525
2012-11-09,1391.056
2012-11-12,1396.861
2012-11-13,1397.832
2012-11-14,1389.77
2012-11-15,1368.879
2012-11-16,1369.437
2012-11-19,1380.468
2012-11-20,1371.981
2012-11-21,1381.83
2012-11-22,1385.717
2012-11-23,1389.357
2012-11-26,1395.2
2012-11-27,1389.18
2012-11-28,1386.522
2012-11-29,1404.925
2012-11-30,1410.277
2012-12-03,1405.213
2012-12-04,1406.199
2012-12-05,1401.393
2012-12-06,1395.891
2012-12-07,1406.515
2012-12-10,1407.804
2012-12-11,1405.604
2012-12-12,1407.765
2012-12-13,1415.814
2012-12-14,1417.3
2012-12-17,1417.931
2012-12-18,1428.98
2012-12-19,1433.488
2012-12-20,1433.319
2012-12-21,1422.194
2012-12-24,1428.463
2012-12-25,1428.463
2012-12-26,1430.468
2012-12-27,1431.155
2012-12-28,1438.115
2012-12-31,1439.667
2013-01-01,1439.667
2013-01-02,1465.601
2013-01-03,1476.906
2013-01-04,1468.015
2013-01-07,1474.338
2013-01-08,1470.654
2013-01-09,1483.759
2013-01-10,1498.378
2013-01-11,1497.864
2013-01-14,1494.808
2013-01-15,1485.153
2013-01-16,1488.027
2013-01-17,1488.834
2013-01-18,1486.769
2013-01-21,1483.546
2013-01-22,1483.11
2013-01-23,1495.358
2013-01-24,1501.522
2013-01-25,1503.793
2013-01-28,1506.751
2013-01-29,1510.496
2013-01-30,1512.321
2013-01-31,1502.147
2013-02-01,1505.496
2013-02-04,1507.065
2013-02-05,1499.978
2013-02-06,1503.456
2013-02-07,1492.625
2013-02-08,1498.876
2013-02-11,1494.587
2013-02-12,1495.732
2013-02-13,1506.868
2013-02-14,1510.493
2013-02-15,1515.71
2013-02-18,1515.705
2013-02-19,1518.132
2013-02-20,1525.174
2013-02-21,1509.753
2013-02-22,1505.197
2013-02-25,1503.841
2013-02-26,1491.453
2013-02-27,1497.112
2013-02-28,1501.599
2013-03-01,1495.125
2013-03-04,1465.47
2013-03-05,1471.949
2013-03-06,1477.137
2013-03-07,1475.636
2013-03-08,1471.62
2013-03-11,1467.227
2013-03-12,1479.425
2013-03-13,1470.763
2013-03-14,1474.355
2013-03-15,1479.8
2013-03-18,1472.263
2013-03-19,1481.451
2013-03-20,1480.853
2013-03-21,1492.182
2013-03-22,1495.434
2013-03-25,1504.877
2013-03-26,1513.763
2013-03-27,1518.447
2013-03-28,1521.032
2013-03-29,1521.032
2013-04-01,1517.042
2013-04-02,1521.976
2013-04-03,1521.563
2013-04-04,1507.92
2013-04-05,1503.361
2013-04-08,1491.069
2013-04-09,1500.161
2013-04-10,1510.235
2013-04-11,1513.573
2013-04-12,1510.424
2013-04-15,1499.266
2013-04-16,1496.831
2013-04-17,1491.839
2013-04-18,1495.121
2013-04-19,1494.849
2013-04-22,1497.37
2013-04-23,1487.738
2013-04-24,1492.667
2013-04-25,1506.323
2013-04-26,1512.201
2013-04-29,1517.983
2013-04-30,1522.652
2013-05-01,1520.677
2013-05-02,1518.911
2013-05-03,1513.621
2013-05-06,1520.591
2013-05-07,1523.753
2013-05-08,1543.419
2013-05-09,1543.34
2013-05-10,1541.139
2013-05-13,1537.356
2013-05-14,1537.533
2013-05-15,1539.779
2013-05-16,1532.015
2013-05-17,1524.503
2013-05-20,1531.105
2013-05-21,1519.44
2013-05-22,1525.992
2013-05-23,1492.002
2013-05-24,1492.946
2013-05-27,1505.214
2013-05-28,1506.318
2013-05-29,1494.594
2013-05-30,1483.028
2013-05-31,1466.932
2013-06-03,1476.705
2013-06-04,1493.948
2013-06-05,1487.859
2013-06-06,1479.813
2013-06-07,1480.232
2013-06-10,1457.99
2013-06-11,1446.183
2013-06-12,1444.615
2013-06-13,1418.444
2013-06-14,1435.117
2013-06-17,1438.262
2013-06-18,1440.101
2013-06-19,1447.938
2013-06-20,1392.175
2013-06-21,1385.908
2013-06-24,1355.482
2013-06-25,1370.187
2013-06-26,1383.537
2013-06-27,1396.365
2013-06-28,1408.483
2013-07-01,1402.691
2013-07-02,1409.968
2013-07-03,1396.001
2013-07-04,1404.218
2013-07-05,1400.757
2013-07-08,1393.224
2013-07-09,1404.411
2013-07-10,1408.181
2013-07-11,1445.935
2013-07-12,1443.76
2013-07-15,1440.837
2013-07-16,1446.112
2013-07-17,1439.579
2013-07-18,1434.899
2013-07-19,1438.63
2013-07-22,1449.608
2013-07-23,1452.625
2013-07-24,1456.569
2013-07-25,1454.279
2013-07-26,1456.512
2013-07-29,1450.846
2013-07-30,1452.723
2013-07-31,1447.454
2013-08-01,1446.623
2013-08-02,1447.266
2013-08-05,1445.952
2013-08-06,1443.554
2013-08-07,1446.625
2013-08-08,1455.527
2013-08-09,1457.784
2013-08-12,1455.252
2013-08-13,1450.114
2013-08-14,1438.202
2013-08-15,1431.088
2013-08-16,1429.921
2013-08-19,1412.0
2013-08-20,1397.082
2013-08-21,1395.145
2013-08-22,1391.824
2013-08-23,1397.59
2013-08-26,1399.968
2013-08-27,1378.722
2013-08-28,1371.036
2013-08-29,1378.987
2013-08-30,1381.586
2013-09-02,1394.084
2013-09-03,1398.44
2013-09-04,1394.444
2013-09-05,1392.91
2013-09-06,1404.752
2013-09-09,1414.736
2013-09-10,1429.324
2013-09-11,1431.95
2013-09-12,1438.646
2013-09-13,1431.22
2013-09-16,1467.813
2013-09-17,1470.008
2013-09-18,1495.053
2013-09-19,1546.466
2013-09-20,1536.848
2013-09-23,1537.121
2013-09-24,1533.214
2013-09-25,1537.462
2013-09-26,1540.082
2013-09-27,1553.642
2013-09-30,1537.773
2013-10-01,1549.741
2013-10-02,1547.409
2013-10-03,1526.912
2013-10-04,1443.944
2013-10-07,1382.571
2013-10-08,1387.539
2013-10-09,1389.008
2013-10-10,1401.242
2013-10-11,1401.514
2013-10-14,1398.054
2013-10-15,1399.798
2013-10-16,1403.271
2013-10-17,1411.272
2013-10-18,1418.684
2013-10-21,1429.12
2013-10-22,1437.981
2013-10-23,1437.042
2013-10-24,1443.114
2013-10-25,1440.93
2013-10-28,1431.756
2013-10-29,1433.683
2013-10-30,1435.062
2013-10-31,1428.972
2013-11-01,1432.361
2013-11-04,1427.872
2013-11-05,1426.323
2013-11-06,1431.385
2013-11-07,1425.618
2013-11-08,1418.686
2013-11-11,1418.05
2013-11-12,1407.84
2013-11-13,1396.583
2013-11-14,1404.91
2013-11-15,1411.775
2013-11-18,1415.162
2013-11-19,1411.23
2013-11-20,1408.079
2013-11-21,1393.4
2013-11-22,1394.128
2013-11-25,1392.581
2013-11-26,1396.845
2013-11-27,1391.915
2013-11-28,1395.4
2013-11-29,1399.931
2013-12-02,1397.984
2013-12-03,1396.913
2013-12-04,1385.141
2013-12-05,1375.926
2013-12-06,1382.423
2013-12-09,1382.27
2013-12-10,1372.474
2013-12-11,1359.739
2013-12-12,1352.263
2013-12-13,1358.674
2013-12-16,1355.291
2013-12-17,1356.254
2013-12-18,1358.869
2013-12-19,1355.86
2013-12-20,1361.634
2013-12-23,1367.779
2013-12-24,1370.462
2013-12-25,1370.462
2013-12-26,1374.741
2013-12-27,1382.344
2013-12-30,1386.106
2013-12-31,1390.848
2014-01-01,1390.848
2014-01-02,1390.496
2014-01-03,1379.446
2014-01-06,1377.647
2014-01-07,1371.225
2014-01-08,1381.077
2014-01-09,1370.467
2014-01-10,1375.381
2014-01-13,1368.942
2014-01-14,1361.322
2014-01-15,1356.982
2014-01-16,1356.282
2014-01-17,1351.581
2014-01-20,1345.299
2014-01-21,1345.1
2014-01-22,1353.776
2014-01-23,1344.12
2014-01-24,1332.439
2014-01-27,1321.609
2014-01-28,1325.462
2014-01-29,1322.896
2014-01-30,1314.517
2014-01-31,1311.02
2014-02-03,1303.69
2014-02-04,1302.863
2014-02-05,1306.125
2014-02-06,1310.557
2014-02-07,1318.902
2014-02-10,1313.0
2014-02-11,1327.077
2014-02-12,1327.4
2014-02-13,1328.499
2014-02-14,1341.891
2014-02-17,1347.951
2014-02-18,1351.198
2014-02-19,1350.085
2014-02-20,1349.98
2014-02-21,1345.376
2014-02-24,1348.949
2014-02-25,1352.445
2014-02-26,1346.536
2014-02-27,1351.354
2014-02-28,1344.508
2014-03-03,1324.94
2014-03-04,1332.906
2014-03-05,1335.101
2014-03-06,1348.375
2014-03-07,1353.205
2014-03-10,1344.736
2014-03-11,1349.897
2014-03-12,1347.138
2014-03-13,1345.586
2014-03-14,1341.092
2014-03-17,1343.079
2014-03-18,1347.364
2014-03-19,1343.476
2014-03-20,1318.178
2014-03-21,1329.928
2014-03-24,1345.555
2014-03-25,1342.789
2014-03-26,1356.604
2014-03-27,1365.828
2014-03-28,1377.599
2014-03-31,1380.891
2014-04-01,1378.348
2014-04-02,1379.258
2014-04-03,1388.089
2014-04-04,1384.756
2014-04-07,1374.09
2014-04-08,1387.6
2014-04-09,1392.046
2014-04-10,1392.23
2014-04-11,1391.329
2014-04-14,1389.425
2014-04-15,1414.478
2014-04-16,1426.986
2014-04-17,1427.663
2014-04-18,1427.663
2014-04-21,1425.629
2014-04-22,1431.303
2014-04-23,1424.909
2014-04-24,1441.772
2014-04-25,1443.367
2014-04-28,1440.516
2014-04-29,1442.282
2014-04-30,1448.79
2014-05-01,1452.144
2014-05-02,1453.823
2014-05-05,1455.124
2014-05-06,1461.201
2014-05-07,1454.245
2014-05-08,1458.403
2014-05-09,1450.32
2014-05-12,1448.354
2014-05-13,1447.255
2014-05-14,1458.424
2014-05-15,1457.786
2014-05-16,1466.176
2014-05-19,1477.474
2014-05-20,1478.435
2014-05-21,1477.648
2014-05-22,1476.508
2014-05-23,1482.04
2014-05-26,1480.97
2014-05-27,1484.453
2014-05-28,1492.535
2014-05-29,1506.236
2014-05-30,1503.787
2014-06-02,1502.814
2014-06-03,1502.945
2014-06-04,1500.837
2014-06-05,1507.591
2014-06-06,1522.779
2014-06-09,1527.144
2014-06-10,1520.154
2014-06-11,1516.742
2014-06-12,1524.746
2014-06-13,1522.531
2014-06-16,1519.642
2014-06-17,1512.706
2014-06-18,1520.183
2014-06-19,1522.136
2014-06-20,1517.532
2014-06-23,1518.982
2014-06-24,1523.445
2014-06-25,1515.569
2014-06-26,1519.945
2014-06-27,1521.905
2014-06-30,1523.142
2014-07-01,1516.219
2014-07-02,1525.075
2014-07-03,1529.711
2014-07-04,1535.931
2014-07-07,1533.306
2014-07-08,1533.972
2014-07-09,1529.118
2014-07-10,1529.272
2014-07-11,1535.177
2014-07-14,1533.625
2014-07-15,1527.381
2014-07-16,1537.681
2014-07-17,1543.55
2014-07-18,1540.014
2014-07-21,1544.842
2014-07-22,1547.17
2014-07-23,1555.136
2014-07-24,1557.074
2014-07-25,1559.954
2014-07-28,1558.886
2014-07-29,1552.468
2014-07-30,1539.149
2014-07-31,1537.884
2014-08-01,1537.031
2014-08-04,1528.568
2014-08-05,1529.426
2014-08-06,1522.959
2014-08-07,1511.657
2014-08-08,1499.823
2014-08-11,1506.549
2014-08-12,1504.295
2014-08-13,1508.437
2014-08-14,1512.262
2014-08-15,1516.887
2014-08-18,1516.925
2014-08-19,1517.63
2014-08-20,1518.132
2014-08-21,1520.623
2014-08-22,1517.294
2014-08-25,1519.756
2014-08-26,1516.97
2014-08-27,1523.528
2014-08-28,1515.749
2014-08-29,1516.6
2014-09-01,1515.947
2014-09-02,1515.212
2014-09-03,1524.627
2014-09-04,1518.728
2014-09-05,1515.538
2014-09-08,1516.217
2014-09-09,1506.845
2014-09-10,1503.378
2014-09-11,1501.804
2014-09-12,1500.863
2014-09-15,1488.623
2014-09-16,1476.539
2014-09-17,1483.443
2014-09-18,1485.466
2014-09-19,1490.15
2014-09-22,1478.643
2014-09-23,1475.781
2014-09-24,1476.615
2014-09-25,1477.2
2014-09-26,1466.057
2014-09-29,1469.748
2014-09-30,1448.733
2014-10-01,1450.894
2014-10-02,1443.679
2014-10-03,1445.993
2014-10-06,1450.576
2014-10-07,1445.547
2014-10-08,1432.358
2014-10-09,1445.044
2014-10-10,1424.229
2014-10-13,1413.434
2014-10-14,1404.12
2014-10-15,1402.184
2014-10-16,1372.612
2014-10-17,1381.614
2014-10-20,1391.307
2014-10-21,1396.271
2014-10-22,1395.612
2014-10-23,1410.278
2014-10-24,1408.001
2014-10-27,1405.685
2014-10-28,1409.1
2014-10-29,1418.189
2014-10-30,1409.168
2014-10-31,1414.79
2014-11-03,1407.572
2014-11-04,1402.591
2014-11-05,1401.339
2014-11-06,1400.924
2014-11-07,1396.774
2014-11-10,1404.665
2014-11-11,1402.266
2014-11-12,1407.85
2014-11-13,1408.99
2014-11-14,1396.101
2014-11-17,1382.924
2014-11-18,1391.983
2014-11-19,1382.288
2014-11-20,1382.497
2014-11-21,1394.307
2014-11-24,1392.601
2014-11-25,1393.559
2014-11-26,1402.352
2014-11-27,1392.657
2014-11-28,1386.889
2014-12-01,1352.401
2014-12-02,1352.294
2014-12-03,1339.105
2014-12-04,1339.593
2014-12-05,1333.614
2014-12-08,1326.922
2014-12-09,1334.832
2014-12-10,1347.042
2014-12-11,1340.854
2014-12-12,1342.74
2014-12-15,1325.309
2014-12-16,1316.424
2014-12-17,1317.494
2014-12-18,1310.452
2014-12-19,1316.753
2014-12-22,1333.745
2014-12-23,1328.937
2014-12-24,1338.055
2014-12-25,1338.055
2014-12-26,1340.538
2014-12-29,1343.799
2014-12-30,1349.108
2014-12-31,1346.609
2015-01-01,1346.609
2015-01-02,1349.013
2015-01-05,1331.944
