Date,FINLAND SMID GROWTH SMID (Small+Mid Cap)
2010-09-09,788.503
2010-09-10,793.949
2010-09-13,810.829
2010-09-14,813.747
2010-09-15,818.053
2010-09-16,822.428
2010-09-17,823.692
2010-09-20,834.314
2010-09-21,840.895
2010-09-22,847.092
2010-09-23,830.279
2010-09-24,854.784
2010-09-27,854.871
2010-09-28,876.1
2010-09-29,883.598
2010-09-30,892.243
2010-10-01,897.636
2010-10-04,886.192
2010-10-05,905.625
2010-10-06,915.166
2010-10-07,920.238
2010-10-08,919.067
2010-10-11,926.158
2010-10-12,921.126
2010-10-13,941.063
2010-10-14,932.828
2010-10-15,918.019
2010-10-18,908.68
2010-10-19,894.139
2010-10-20,917.689
2010-10-21,943.049
2010-10-22,934.667
2010-10-25,948.385
2010-10-26,932.624
2010-10-27,922.739
2010-10-28,917.219
2010-10-29,911.786
2010-11-01,921.45
2010-11-02,928.368
2010-11-03,925.76
2010-11-04,962.95
2010-11-05,950.738
2010-11-08,937.791
2010-11-09,959.936
2010-11-10,939.107
2010-11-11,931.024
2010-11-12,923.561
2010-11-15,930.52
2010-11-16,902.552
2010-11-17,906.187
2010-11-18,927.713
2010-11-19,930.385
2010-11-22,918.747
2010-11-23,892.754
2010-11-24,912.065
2010-11-25,913.072
2010-11-26,900.736
2010-11-29,876.36
2010-11-30,870.616
2010-12-01,897.057
2010-12-02,928.646
2010-12-03,940.189
2010-12-06,933.445
2010-12-07,948.66
2010-12-08,935.074
2010-12-09,915.725
2010-12-10,918.025
2010-12-13,943.175
2010-12-14,944.45
2010-12-15,946.433
2010-12-16,938.311
2010-12-17,932.67
2010-12-20,939.009
2010-12-21,954.97
2010-12-22,957.741
2010-12-23,952.746
2010-12-24,956.5
2010-12-27,954.385
2010-12-28,954.019
2010-12-29,958.139
2010-12-30,962.593
2010-12-31,972.268
2011-01-03,988.627
2011-01-04,978.643
2011-01-05,948.749
2011-01-06,940.882
2011-01-07,942.25
2011-01-10,921.973
2011-01-11,940.894
2011-01-12,960.808
2011-01-13,966.539
2011-01-14,968.768
2011-01-17,957.841
2011-01-18,975.341
2011-01-19,967.632
2011-01-20,940.356
2011-01-21,960.867
2011-01-24,966.061
2011-01-25,971.47
2011-01-26,990.456
2011-01-27,993.439
2011-01-28,988.409
2011-01-31,989.717
2011-02-01,1005.608
2011-02-02,984.44
2011-02-03,967.595
2011-02-04,968.752
2011-02-07,980.571
2011-02-08,989.431
2011-02-09,996.2
2011-02-10,986.668
2011-02-11,996.989
2011-02-14,993.638
2011-02-15,982.393
2011-02-16,985.248
2011-02-17,980.556
2011-02-18,993.942
2011-02-21,987.951
2011-02-22,990.209
2011-02-23,971.061
2011-02-24,968.513
2011-02-25,978.04
2011-02-28,993.75
2011-03-01,1001.689
2011-03-02,990.286
2011-03-03,1010.347
2011-03-04,998.995
2011-03-07,1003.638
2011-03-08,998.116
2011-03-09,1005.519
2011-03-10,982.449
2011-03-11,966.043
2011-03-14,967.551
2011-03-15,959.494
2011-03-16,944.476
2011-03-17,971.574
2011-03-18,991.84
2011-03-21,1022.36
2011-03-22,1020.321
2011-03-23,1016.394
2011-03-24,1036.493
2011-03-25,1041.519
2011-03-28,1040.589
2011-03-29,1041.479
2011-03-30,1052.782
2011-03-31,1053.583
2011-04-01,1062.853
2011-04-04,1080.192
2011-04-05,1079.205
2011-04-06,1086.461
2011-04-07,1068.126
2011-04-08,1083.344
2011-04-11,1088.158
2011-04-12,1064.86
2011-04-13,1079.487
2011-04-14,1068.773
2011-04-15,1063.728
2011-04-18,1034.846
2011-04-19,1061.928
2011-04-20,1099.696
2011-04-21,1101.992
2011-04-22,1101.992
2011-04-25,1101.198
2011-04-26,1108.928
2011-04-27,1111.128
2011-04-28,1128.798
2011-04-29,1130.336
2011-05-02,1133.753
2011-05-03,1113.657
2011-05-04,1097.907
2011-05-05,1067.784
2011-05-06,1077.96
2011-05-09,1059.556
2011-05-10,1075.649
2011-05-11,1068.895
2011-05-12,1053.227
2011-05-13,1050.818
2011-05-16,1044.867
2011-05-17,1031.941
2011-05-18,1039.125
2011-05-19,1048.662
2011-05-20,1040.604
2011-05-23,1009.2
2011-05-24,1014.142
2011-05-25,1011.241
2011-05-26,1006.137
2011-05-27,1024.64
2011-05-30,1025.809
2011-05-31,1044.228
2011-06-01,1041.059
2011-06-02,1042.105
2011-06-03,1034.687
2011-06-06,1024.589
2011-06-07,1030.087
2011-06-08,1000.328
2011-06-09,1007.341
2011-06-10,975.434
2011-06-13,970.402
2011-06-14,979.406
2011-06-15,949.914
2011-06-16,933.566
2011-06-17,953.42
2011-06-20,930.579
2011-06-21,956.251
2011-06-22,962.272
2011-06-23,922.547
2011-06-24,923.623
2011-06-27,926.442
2011-06-28,932.815
2011-06-29,974.922
2011-06-30,1003.521
2011-07-01,1010.984
2011-07-04,1019.235
2011-07-05,1011.574
2011-07-06,997.385
2011-07-07,1017.334
2011-07-08,991.98
2011-07-11,946.967
2011-07-12,932.188
2011-07-13,966.228
2011-07-14,951.001
2011-07-15,927.664
2011-07-18,889.792
2011-07-19,904.926
2011-07-20,918.608
2011-07-21,923.183
2011-07-22,936.753
2011-07-25,931.23
2011-07-26,925.043
2011-07-27,901.665
2011-07-28,876.138
2011-07-29,875.526
2011-08-01,828.362
2011-08-02,794.861
2011-08-03,764.126
2011-08-04,707.901
2011-08-05,695.74
2011-08-08,659.935
2011-08-09,705.321
2011-08-10,687.928
2011-08-11,728.061
2011-08-12,750.945
2011-08-15,775.356
2011-08-16,756.939
2011-08-17,766.251
2011-08-18,697.813
2011-08-19,689.136
2011-08-22,684.738
2011-08-23,686.14
2011-08-24,698.919
2011-08-25,694.244
2011-08-26,692.453
2011-08-29,723.645
2011-08-30,724.458
2011-08-31,758.671
2011-09-01,742.627
2011-09-02,715.367
2011-09-05,677.437
2011-09-06,662.048
2011-09-07,693.701
2011-09-08,694.681
2011-09-09,656.379
2011-09-12,633.957
2011-09-13,640.129
2011-09-14,652.982
2011-09-15,686.987
2011-09-16,698.123
2011-09-19,664.192
2011-09-20,678.702
2011-09-21,668.334
2011-09-22,622.489
2011-09-23,613.435
2011-09-26,614.341
2011-09-27,656.595
2011-09-28,644.782
2011-09-29,655.827
2011-09-30,625.788
2011-10-03,610.11
2011-10-04,578.47
2011-10-05,605.424
2011-10-06,636.493
2011-10-07,639.312
2011-10-10,668.379
2011-10-11,671.912
2011-10-12,705.004
2011-10-13,699.864
2011-10-14,715.882
2011-10-17,683.608
2011-10-18,687.952
2011-10-19,684.124
2011-10-20,668.038
2011-10-21,704.597
2011-10-24,736.283
2011-10-25,733.122
2011-10-26,733.174
2011-10-27,795.693
2011-10-28,789.954
2011-10-31,735.462
2011-11-01,693.339
2011-11-02,718.177
2011-11-03,743.412
2011-11-04,723.719
2011-11-07,724.152
2011-11-08,728.435
2011-11-09,700.002
2011-11-10,689.157
2011-11-11,723.437
2011-11-14,710.413
2011-11-15,695.047
2011-11-16,692.454
2011-11-17,678.186
2011-11-18,669.716
2011-11-21,636.557
2011-11-22,639.173
2011-11-23,622.569
2011-11-24,632.44
2011-11-25,632.341
2011-11-28,682.553
2011-11-29,684.266
2011-11-30,724.504
2011-12-01,708.668
2011-12-02,709.147
2011-12-05,730.81
2011-12-06,726.17
2011-12-07,711.288
2011-12-08,682.164
2011-12-09,693.161
2011-12-12,661.163
2011-12-13,653.178
2011-12-14,620.249
2011-12-15,623.802
2011-12-16,626.976
2011-12-19,620.166
2011-12-20,654.597
2011-12-21,652.318
2011-12-22,667.477
2011-12-23,669.16
2011-12-26,669.16
2011-12-27,667.551
2011-12-28,658.074
2011-12-29,659.1
2011-12-30,669.503
2012-01-02,693.282
2012-01-03,713.714
2012-01-04,700.198
2012-01-05,694.374
2012-01-06,690.086
2012-01-09,692.86
2012-01-10,713.05
2012-01-11,699.704
2012-01-12,715.745
2012-01-13,703.417
2012-01-16,712.501
2012-01-17,728.629
2012-01-18,746.545
2012-01-19,761.809
2012-01-20,760.545
2012-01-23,772.289
2012-01-24,756.892
2012-01-25,763.554
2012-01-26,789.624
2012-01-27,769.264
2012-01-30,751.357
2012-01-31,762.498
2012-02-01,786.325
2012-02-02,793.095
2012-02-03,804.601
2012-02-06,802.645
2012-02-07,804.918
2012-02-08,823.525
2012-02-09,830.867
2012-02-10,817.698
2012-02-13,827.662
2012-02-14,825.038
2012-02-15,830.478
2012-02-16,819.915
2012-02-17,838.618
2012-02-20,859.442
2012-02-21,844.35
2012-02-22,836.502
2012-02-23,835.643
2012-02-24,854.329
2012-02-27,840.938
2012-02-28,840.41
2012-02-29,839.996
2012-03-01,837.042
2012-03-02,825.85
2012-03-05,820.343
2012-03-06,775.552
2012-03-07,799.523
2012-03-08,837.495
2012-03-09,825.572
2012-03-12,833.689
2012-03-13,853.214
2012-03-14,852.495
2012-03-15,860.753
2012-03-16,869.197
2012-03-19,870.416
2012-03-20,845.293
2012-03-21,837.961
2012-03-22,821.539
2012-03-23,843.213
2012-03-26,865.967
2012-03-27,860.243
2012-03-28,842.252
2012-03-29,841.21
2012-03-30,856.21
2012-04-02,867.831
2012-04-03,871.736
2012-04-04,824.457
2012-04-05,835.389
2012-04-06,835.389
2012-04-09,835.868
2012-04-10,800.254
2012-04-11,812.074
2012-04-12,836.167
2012-04-13,815.885
2012-04-16,818.631
2012-04-17,840.223
2012-04-18,835.13
2012-04-19,831.98
2012-04-20,846.623
2012-04-23,817.134
2012-04-24,848.267
2012-04-25,867.98
2012-04-26,862.97
2012-04-27,888.296
2012-04-30,870.787
2012-05-01,870.096
2012-05-02,858.49
2012-05-03,862.524
2012-05-04,840.015
2012-05-07,845.795
2012-05-08,819.342
2012-05-09,814.258
2012-05-10,826.679
2012-05-11,839.394
2012-05-14,800.927
2012-05-15,782.945
2012-05-16,772.333
2012-05-17,770.333
2012-05-18,739.909
2012-05-21,754.238
2012-05-22,766.863
2012-05-23,724.673
2012-05-24,726.728
2012-05-25,718.175
2012-05-28,722.424
2012-05-29,738.347
2012-05-30,707.393
2012-05-31,690.919
2012-06-01,664.56
2012-06-04,659.18
2012-06-05,666.953
2012-06-06,689.887
2012-06-07,713.659
2012-06-08,692.344
2012-06-11,693.352
2012-06-12,686.365
2012-06-13,664.465
2012-06-14,666.176
2012-06-15,687.992
2012-06-18,684.075
2012-06-19,703.103
2012-06-20,720.042
2012-06-21,703.019
2012-06-22,699.087
2012-06-25,667.759
2012-06-26,656.627
2012-06-27,672.574
2012-06-28,668.667
2012-06-29,722.946
2012-07-02,733.836
2012-07-03,747.763
2012-07-04,743.562
2012-07-05,732.72
2012-07-06,707.444
2012-07-09,698.981
2012-07-10,711.513
2012-07-11,693.926
2012-07-12,682.528
2012-07-13,699.987
2012-07-16,704.937
2012-07-17,709.357
2012-07-18,695.124
2012-07-19,710.769
2012-07-20,693.984
2012-07-23,664.433
2012-07-24,662.277
2012-07-25,669.72
2012-07-26,700.441
2012-07-27,720.976
2012-07-30,729.223
2012-07-31,714.906
2012-08-01,702.675
2012-08-02,679.764
2012-08-03,714.038
2012-08-06,737.237
2012-08-07,744.97
2012-08-08,722.136
2012-08-09,733.176
2012-08-10,728.336
2012-08-13,724.492
2012-08-14,731.128
2012-08-15,720.524
2012-08-16,735.174
2012-08-17,743.19
2012-08-20,745.374
2012-08-21,765.497
2012-08-22,750.932
2012-08-23,748.045
2012-08-24,734.487
2012-08-27,737.94
2012-08-28,731.704
2012-08-29,727.662
2012-08-30,711.876
2012-08-31,732.18
2012-09-03,739.394
2012-09-04,724.092
2012-09-05,730.653
2012-09-06,749.923
2012-09-07,784.618
2012-09-10,786.497
2012-09-11,803.84
2012-09-12,821.509
2012-09-13,821.54
2012-09-14,867.024
2012-09-17,851.841
2012-09-18,825.064
2012-09-19,828.407
2012-09-20,808.337
2012-09-21,809.482
2012-09-24,792.922
2012-09-25,801.267
2012-09-26,772.5
2012-09-27,781.174
2012-09-28,776.326
2012-10-01,793.494
2012-10-02,797.008
2012-10-03,791.567
2012-10-04,796.1
2012-10-05,818.026
2012-10-08,802.529
2012-10-09,792.988
2012-10-10,788.696
2012-10-11,797.205
2012-10-12,794.872
2012-10-15,797.212
2012-10-16,779.837
2012-10-17,804.682
2012-10-18,814.4
2012-10-19,799.605
2012-10-22,799.089
2012-10-23,777.28
2012-10-24,786.841
2012-10-25,788.644
2012-10-26,789.528
2012-10-29,793.822
2012-10-30,823.474
2012-10-31,818.624
2012-11-01,825.893
2012-11-02,830.261
2012-11-05,812.968
2012-11-06,815.719
2012-11-07,798.849
2012-11-08,793.246
2012-11-09,789.527
2012-11-12,787.579
2012-11-13,781.22
2012-11-14,776.41
2012-11-15,771.995
2012-11-16,755.672
2012-11-19,786.995
2012-11-20,790.526
2012-11-21,802.329
2012-11-22,815.443
2012-11-23,830.263
2012-11-26,828.017
2012-11-27,823.423
2012-11-28,816.15
2012-11-29,836.589
2012-11-30,844.423
2012-12-03,850.354
2012-12-04,851.194
2012-12-05,847.939
2012-12-06,842.65
2012-12-07,850.982
2012-12-10,832.759
2012-12-11,852.427
2012-12-12,851.097
2012-12-13,850.377
2012-12-14,853.362
2012-12-17,858.179
2012-12-18,867.644
2012-12-19,864.736
2012-12-20,861.63
2012-12-21,854.732
2012-12-24,856.062
2012-12-25,856.062
2012-12-26,857.814
2012-12-27,858.911
2012-12-28,852.317
2012-12-31,849.931
2013-01-01,849.931
2013-01-02,892.411
2013-01-03,886.968
2013-01-04,883.862
2013-01-07,885.816
2013-01-08,876.733
2013-01-09,879.135
2013-01-10,883.93
2013-01-11,892.047
2013-01-14,894.978
2013-01-15,900.311
2013-01-16,919.973
2013-01-17,929.139
2013-01-18,926.481
2013-01-21,940.955
2013-01-22,942.858
2013-01-23,946.898
2013-01-24,944.498
2013-01-25,953.127
2013-01-28,951.214
2013-01-29,947.409
2013-01-30,960.609
2013-01-31,943.329
2013-02-01,968.876
2013-02-04,945.786
2013-02-05,943.452
2013-02-06,956.995
2013-02-07,956.188
2013-02-08,972.392
2013-02-11,968.186
2013-02-12,982.565
2013-02-13,984.746
2013-02-14,981.755
2013-02-15,994.376
2013-02-18,984.601
2013-02-19,1004.02
2013-02-20,1005.803
2013-02-21,967.058
2013-02-22,969.615
2013-02-25,970.414
2013-02-26,941.104
2013-02-27,949.404
2013-02-28,946.253
2013-03-01,936.687
2013-03-04,936.419
2013-03-05,950.984
2013-03-06,945.868
2013-03-07,950.66
2013-03-08,941.672
2013-03-11,945.657
2013-03-12,955.511
2013-03-13,951.942
2013-03-14,961.279
2013-03-15,965.575
2013-03-18,952.752
2013-03-19,947.313
2013-03-20,964.385
2013-03-21,945.409
2013-03-22,939.516
2013-03-25,932.719
2013-03-26,932.471
2013-03-27,910.007
2013-03-28,914.62
2013-03-29,914.62
2013-04-01,915.047
2013-04-02,928.174
2013-04-03,931.345
2013-04-04,917.221
2013-04-05,912.025
2013-04-08,897.928
2013-04-09,897.209
2013-04-10,916.26
2013-04-11,935.106
2013-04-12,921.544
2013-04-15,901.333
2013-04-16,898.244
2013-04-17,886.764
2013-04-18,894.009
2013-04-19,903.171
2013-04-22,908.024
2013-04-23,931.12
2013-04-24,941.017
2013-04-25,956.62
2013-04-26,955.163
2013-04-29,965.867
2013-04-30,958.027
2013-05-01,958.681
2013-05-02,933.543
2013-05-03,953.254
2013-05-06,952.969
2013-05-07,960.568
2013-05-08,982.994
2013-05-09,977.137
2013-05-10,975.155
2013-05-13,972.877
2013-05-14,976.457
2013-05-15,964.923
2013-05-16,962.853
2013-05-17,938.529
2013-05-20,952.219
2013-05-21,953.289
2013-05-22,950.725
2013-05-23,926.535
2013-05-24,927.444
2013-05-27,926.178
2013-05-28,935.553
2013-05-29,931.067
2013-05-30,932.263
2013-05-31,919.919
2013-06-03,917.088
2013-06-04,908.895
2013-06-05,890.257
2013-06-06,894.273
2013-06-07,900.608
2013-06-10,903.75
2013-06-11,890.894
2013-06-12,895.167
2013-06-13,902.515
2013-06-14,911.966
2013-06-17,916.298
2013-06-18,916.991
2013-06-19,915.351
2013-06-20,881.728
2013-06-21,879.151
2013-06-24,848.039
2013-06-25,857.689
2013-06-26,867.311
2013-06-27,876.295
2013-06-28,864.806
2013-07-01,873.043
2013-07-02,873.192
2013-07-03,858.481
2013-07-04,875.893
2013-07-05,867.951
2013-07-08,882.971
2013-07-09,894.504
2013-07-10,901.003
2013-07-11,926.354
2013-07-12,922.047
2013-07-15,915.713
2013-07-16,916.135
2013-07-17,917.591
2013-07-18,912.892
2013-07-19,908.919
2013-07-22,908.051
2013-07-23,915.011
2013-07-24,925.154
2013-07-25,925.397
2013-07-26,922.157
2013-07-29,915.605
2013-07-30,917.639
2013-07-31,914.633
2013-08-01,947.454
2013-08-02,946.895
2013-08-05,950.577
2013-08-06,945.166
2013-08-07,937.443
2013-08-08,957.55
2013-08-09,967.654
2013-08-12,981.794
2013-08-13,977.13
2013-08-14,982.427
2013-08-15,971.638
2013-08-16,984.974
2013-08-19,989.676
2013-08-20,982.762
2013-08-21,976.746
2013-08-22,986.056
2013-08-23,999.035
2013-08-26,995.434
2013-08-27,980.259
2013-08-28,969.17
2013-08-29,968.688
2013-08-30,954.227
2013-09-02,972.08
2013-09-03,967.829
2013-09-04,975.163
2013-09-05,975.274
2013-09-06,978.949
2013-09-09,986.008
2013-09-10,1017.325
2013-09-11,1015.907
2013-09-12,1005.215
2013-09-13,1009.178
2013-09-16,1018.419
2013-09-17,1007.713
2013-09-18,1005.49
2013-09-19,1029.521
2013-09-20,1031.978
2013-09-23,1022.597
2013-09-24,1020.943
2013-09-25,1007.156
2013-09-26,1007.032
2013-09-27,1020.044
2013-09-30,1000.406
2013-10-01,1009.772
2013-10-02,1010.415
2013-10-03,1008.208
2013-10-04,984.232
2013-10-07,966.585
2013-10-08,967.634
2013-10-09,955.867
2013-10-10,971.417
2013-10-11,958.165
2013-10-14,956.493
2013-10-15,960.561
2013-10-16,957.88
2013-10-17,948.308
2013-10-18,957.644
2013-10-21,973.626
2013-10-22,977.554
2013-10-23,971.66
2013-10-24,979.203
2013-10-25,978.277
2013-10-28,973.801
2013-10-29,968.876
2013-10-30,971.213
2013-10-31,967.13
2013-11-01,952.081
2013-11-04,974.31
2013-11-05,971.224
2013-11-06,988.626
2013-11-07,980.409
2013-11-08,978.506
2013-11-11,984.617
2013-11-12,979.135
2013-11-13,972.832
2013-11-14,983.436
2013-11-15,997.401
2013-11-18,991.863
2013-11-19,988.923
2013-11-20,990.338
2013-11-21,994.545
2013-11-22,999.094
2013-11-25,999.299
2013-11-26,996.674
2013-11-27,1006.68
2013-11-28,1009.537
2013-11-29,998.767
2013-12-02,987.642
2013-12-03,962.579
2013-12-04,952.099
2013-12-05,957.965
2013-12-06,959.894
2013-12-09,962.656
2013-12-10,960.654
2013-12-11,961.171
2013-12-12,944.633
2013-12-13,944.076
2013-12-16,955.578
2013-12-17,953.792
2013-12-18,962.707
2013-12-19,970.53
2013-12-20,981.809
2013-12-23,991.346
2013-12-24,988.49
2013-12-25,988.49
2013-12-26,990.334
2013-12-27,1011.389
2013-12-30,1007.619
2013-12-31,1005.066
2014-01-01,1005.066
2014-01-02,985.1
2014-01-03,986.578
2014-01-06,988.68
2014-01-07,974.309
2014-01-08,974.389
2014-01-09,1004.459
2014-01-10,1018.269
2014-01-13,1026.335
2014-01-14,1031.545
2014-01-15,1040.673
2014-01-16,1041.968
2014-01-17,1042.128
2014-01-20,1045.375
2014-01-21,1032.004
2014-01-22,1029.332
2014-01-23,1032.163
2014-01-24,1005.306
2014-01-27,990.836
2014-01-28,1003.015
2014-01-29,1012.952
2014-01-30,1001.736
2014-01-31,975.721
2014-02-03,972.887
2014-02-04,975.385
2014-02-05,994.353
2014-02-06,1022.769
2014-02-07,1031.181
2014-02-10,1044.545
2014-02-11,1069.456
2014-02-12,1055.573
2014-02-13,1066.395
2014-02-14,1069.836
2014-02-17,1067.86
2014-02-18,1065.453
2014-02-19,1067.056
2014-02-20,1063.251
2014-02-21,1070.737
2014-02-24,1070.5
2014-02-25,1077.8
2014-02-26,1063.962
2014-02-27,1066.991
2014-02-28,1082.9
2014-03-03,1040.72
2014-03-04,1067.47
2014-03-05,1062.574
2014-03-06,1084.898
2014-03-07,1057.671
2014-03-10,1042.628
2014-03-11,1040.315
2014-03-12,1022.974
2014-03-13,1008.212
2014-03-14,1013.897
2014-03-17,1031.901
2014-03-18,1040.248
2014-03-19,1028.812
2014-03-20,996.066
2014-03-21,995.327
2014-03-24,979.095
2014-03-25,997.899
2014-03-26,1014.062
2014-03-27,1006.281
2014-03-28,1028.948
2014-03-31,1029.934
2014-04-01,1054.567
2014-04-02,1059.26
2014-04-03,1053.59
2014-04-04,1061.066
2014-04-07,1049.552
2014-04-08,1046.577
2014-04-09,1063.037
2014-04-10,1057.227
2014-04-11,1037.281
2014-04-14,1018.89
2014-04-15,1008.847
2014-04-16,1025.132
2014-04-17,1030.455
2014-04-18,1030.455
2014-04-21,1028.109
2014-04-22,1043.676
2014-04-23,1049.452
2014-04-24,1049.639
2014-04-25,1033.544
2014-04-28,1028.942
2014-04-29,1040.032
2014-04-30,1045.892
2014-05-01,1045.892
2014-05-02,1043.453
2014-05-05,1046.035
2014-05-06,1047.911
2014-05-07,1054.896
2014-05-08,1060.734
2014-05-09,1057.336
2014-05-12,1064.834
2014-05-13,1073.27
2014-05-14,1069.206
2014-05-15,1050.129
2014-05-16,1035.235
2014-05-19,1051.376
2014-05-20,1056.768
2014-05-21,1058.201
2014-05-22,1057.299
2014-05-23,1051.782
2014-05-26,1054.234
2014-05-27,1045.654
2014-05-28,1038.321
2014-05-29,1039.696
2014-05-30,1043.22
2014-06-02,1048.505
2014-06-03,1035.921
2014-06-04,1038.406
2014-06-05,1041.47
2014-06-06,1055.09
2014-06-09,1052.68
2014-06-10,1045.425
2014-06-11,1034.518
2014-06-12,1037.971
2014-06-13,1033.395
2014-06-16,1032.951
2014-06-17,1028.323
2014-06-18,1031.415
2014-06-19,1017.666
2014-06-20,1013.448
2014-06-23,1014.409
2014-06-24,1004.611
2014-06-25,987.817
2014-06-26,988.977
2014-06-27,994.548
2014-06-30,985.467
2014-07-01,988.853
2014-07-02,988.257
2014-07-03,1000.68
2014-07-04,994.585
2014-07-07,984.963
2014-07-08,966.72
2014-07-09,971.009
2014-07-10,952.826
2014-07-11,949.128
2014-07-14,972.471
2014-07-15,957.884
2014-07-16,974.837
2014-07-17,969.238
2014-07-18,977.517
2014-07-21,987.286
2014-07-22,985.118
2014-07-23,1004.516
2014-07-24,999.661
2014-07-25,993.384
2014-07-28,983.68
2014-07-29,981.0
2014-07-30,972.103
2014-07-31,963.619
2014-08-01,957.992
2014-08-04,959.479
2014-08-05,951.901
2014-08-06,939.819
2014-08-07,928.539
2014-08-08,913.918
2014-08-11,928.328
2014-08-12,920.336
2014-08-13,932.27
2014-08-14,936.134
2014-08-15,930.897
2014-08-18,938.336
2014-08-19,950.31
2014-08-20,941.524
2014-08-21,945.606
2014-08-22,942.679
2014-08-25,947.274
2014-08-26,957.995
2014-08-27,964.481
2014-08-28,946.261
2014-08-29,944.718
2014-09-01,941.245
2014-09-02,953.139
2014-09-03,962.893
2014-09-04,955.411
2014-09-05,955.892
2014-09-08,951.664
2014-09-09,943.197
2014-09-10,927.39
2014-09-11,922.374
2014-09-12,917.792
2014-09-15,912.089
2014-09-16,909.083
2014-09-17,912.311
2014-09-18,909.682
2014-09-19,913.059
2014-09-22,907.156
2014-09-23,895.324
2014-09-24,887.37
2014-09-25,878.531
2014-09-26,876.385
2014-09-29,868.027
2014-09-30,870.387
2014-10-01,855.227
2014-10-02,837.514
2014-10-03,840.499
2014-10-06,855.655
2014-10-07,846.995
2014-10-08,831.292
2014-10-09,832.543
2014-10-10,809.254
2014-10-13,810.39
2014-10-14,818.105
2014-10-15,804.38
2014-10-16,806.743
2014-10-17,826.84
2014-10-20,825.011
2014-10-21,835.404
2014-10-22,848.644
2014-10-23,856.901
2014-10-24,845.944
2014-10-27,846.049
2014-10-28,857.814
2014-10-29,861.407
2014-10-30,852.286
2014-10-31,859.019
2014-11-03,844.961
2014-11-04,842.461
2014-11-05,850.579
2014-11-06,853.068
2014-11-07,847.717
2014-11-10,855.736
2014-11-11,854.945
2014-11-12,845.717
2014-11-13,850.184
2014-11-14,852.916
2014-11-17,849.887
2014-11-18,864.088
2014-11-19,868.077
2014-11-20,872.364
2014-11-21,880.002
2014-11-24,895.284
2014-11-25,902.105
2014-11-26,896.479
2014-11-27,888.356
2014-11-28,865.327
2014-12-01,868.18
2014-12-02,862.89
2014-12-03,851.024
2014-12-04,856.128
2014-12-05,857.57
2014-12-08,849.999
2014-12-09,850.844
2014-12-10,847.362
2014-12-11,848.528
2014-12-12,832.872
2014-12-15,820.379
2014-12-16,848.018
2014-12-17,849.123
2014-12-18,859.773
2014-12-19,856.176
2014-12-22,860.52
2014-12-23,865.373
2014-12-24,866.297
2014-12-25,866.297
2014-12-26,864.946
2014-12-29,862.982
2014-12-30,852.282
2014-12-31,847.798
2015-01-01,847.798
2015-01-02,850.64
2015-01-05,831.924
2015-01-06,830.704
2015-01-07,814.579
2015-01-08,826.236
2015-01-09,829.951
2015-01-12,822.858
2015-01-13,830.632
2015-01-14,818.503
2015-01-15,820.344
2015-01-16,830.958
2015-01-19,856.358
2015-01-20,853.982
2015-01-21,863.971
2015-01-22,865.459
2015-01-23,883.334
2015-01-26,896.978
2015-01-27,882.745
2015-01-28,890.26
2015-01-29,880.12
2015-01-30,890.445
2015-02-02,886.122
2015-02-03,907.19
2015-02-04,894.71
2015-02-05,916.325
2015-02-06,908.865
2015-02-09,896.401
2015-02-10,894.568
2015-02-11,887.697
2015-02-12,908.982
2015-02-13,928.88
2015-02-16,921.829
2015-02-17,920.719
2015-02-18,928.507
2015-02-19,930.115
2015-02-20,931.016
2015-02-23,937.991
2015-02-24,945.336
2015-02-25,940.377
2015-02-26,927.821
2015-02-27,922.814
2015-03-02,919.887
2015-03-03,907.022
2015-03-04,895.514
2015-03-05,901.067
2015-03-06,900.587
2015-03-09,897.759
2015-03-10,881.275
2015-03-11,878.989
2015-03-12,886.274
2015-03-13,882.373
2015-03-16,895.251
2015-03-17,896.716
2015-03-18,900.148
2015-03-19,909.062
2015-03-20,934.549
2015-03-23,948.905
2015-03-24,952.386
2015-03-25,954.047
2015-03-26,940.542
2015-03-27,926.678
2015-03-30,924.289
2015-03-31,906.896
2015-04-01,917.347
2015-04-02,930.282
2015-04-03,930.282
2015-04-06,943.19
2015-04-07,939.014
2015-04-08,934.127
2015-04-09,934.268
2015-04-10,940.145
2015-04-13,942.664
2015-04-14,955.494
2015-04-15,950.625
2015-04-16,951.521
2015-04-17,940.622
2015-04-20,939.66
2015-04-21,953.987
2015-04-22,939.401
2015-04-23,940.69
2015-04-24,958.538
2015-04-27,966.733
2015-04-28,955.836
2015-04-29,942.056
2015-04-30,948.007
2015-05-01,949.445
2015-05-04,954.896
2015-05-05,931.419
2015-05-06,939.43
2015-05-07,935.94
2015-05-08,946.611
2015-05-11,935.843
2015-05-12,933.265
2015-05-13,950.106
2015-05-14,952.407
2015-05-15,964.943
2015-05-18,950.16
2015-05-19,950.931
2015-05-20,956.229
2015-05-21,960.386
2015-05-22,953.885
2015-05-25,944.987
2015-05-26,930.829
2015-05-27,936.856
2015-05-28,935.208
2015-05-29,930.691
2015-06-01,925.892
2015-06-02,954.037
2015-06-03,972.469
2015-06-04,961.817
2015-06-05,934.727
2015-06-08,935.398
2015-06-09,939.637
2015-06-10,959.94
2015-06-11,954.448
2015-06-12,947.76
2015-06-15,934.317
2015-06-16,947.427
2015-06-17,938.753
2015-06-18,953.0
2015-06-19,946.815
2015-06-22,973.948
2015-06-23,972.717
2015-06-24,968.771
2015-06-25,970.18
