Date,NEW ZEALAND SMID GROWTH SMID (Small+Mid Cap)
2010-09-07,719.992
2010-09-08,718.687
2010-09-09,725.558
2010-09-10,725.447
2010-09-13,734.131
2010-09-14,742.568
2010-09-15,740.273
2010-09-16,728.462
2010-09-17,736.482
2010-09-20,744.714
2010-09-21,750.17
2010-09-22,759.042
2010-09-23,747.695
2010-09-24,743.162
2010-09-27,749.655
2010-09-28,748.923
2010-09-29,743.874
2010-09-30,730.487
2010-10-01,745.827
2010-10-04,750.112
2010-10-05,755.789
2010-10-06,762.026
2010-10-07,759.245
2010-10-08,759.651
2010-10-11,761.317
2010-10-12,761.636
2010-10-13,772.731
2010-10-14,777.372
2010-10-15,770.033
2010-10-18,774.785
2010-10-19,762.085
2010-10-20,764.982
2010-10-21,768.028
2010-10-22,768.329
2010-10-25,776.363
2010-10-26,770.007
2010-10-27,760.025
2010-10-28,773.191
2010-10-29,792.505
2010-11-01,796.523
2010-11-02,809.793
2010-11-03,814.192
2010-11-04,826.829
2010-11-05,824.803
2010-11-08,814.628
2010-11-09,820.037
2010-11-10,810.234
2010-11-11,809.517
2010-11-12,797.782
2010-11-15,802.092
2010-11-16,790.228
2010-11-17,790.881
2010-11-18,790.126
2010-11-19,788.19
2010-11-22,791.206
2010-11-23,774.45
2010-11-24,770.127
2010-11-25,768.993
2010-11-26,758.189
2010-11-29,748.314
2010-11-30,750.008
2010-12-01,755.322
2010-12-02,765.73
2010-12-03,778.745
2010-12-06,779.592
2010-12-07,780.583
2010-12-08,766.972
2010-12-09,763.205
2010-12-10,764.437
2010-12-13,773.92
2010-12-14,770.437
2010-12-15,761.469
2010-12-16,752.598
2010-12-17,761.869
2010-12-20,765.441
2010-12-21,772.522
2010-12-22,773.558
2010-12-23,780.936
2010-12-24,778.005
2010-12-27,778.681
2010-12-28,786.644
2010-12-29,796.401
2010-12-30,804.591
2010-12-31,808.212
2011-01-03,802.005
2011-01-04,794.659
2011-01-05,796.963
2011-01-06,788.827
2011-01-07,794.586
2011-01-10,793.546
2011-01-11,793.026
2011-01-12,796.656
2011-01-13,814.838
2011-01-14,811.551
2011-01-17,815.384
2011-01-18,808.887
2011-01-19,810.399
2011-01-20,791.419
2011-01-21,796.846
2011-01-24,803.021
2011-01-25,807.644
2011-01-26,795.784
2011-01-27,801.587
2011-01-28,802.098
2011-01-31,798.187
2011-02-01,811.643
2011-02-02,817.241
2011-02-03,804.764
2011-02-04,806.694
2011-02-07,812.231
2011-02-08,821.901
2011-02-09,815.571
2011-02-10,800.406
2011-02-11,791.953
2011-02-14,788.266
2011-02-15,787.379
2011-02-16,786.332
2011-02-17,796.305
2011-02-18,805.453
2011-02-21,797.372
2011-02-22,785.752
2011-02-23,782.972
2011-02-24,787.012
2011-02-25,790.762
2011-02-28,789.652
2011-03-01,791.335
2011-03-02,781.773
2011-03-03,786.179
2011-03-04,786.332
2011-03-07,791.874
2011-03-08,794.878
2011-03-09,792.413
2011-03-10,786.758
2011-03-11,786.847
2011-03-14,782.482
2011-03-15,763.709
2011-03-16,763.884
2011-03-17,755.725
2011-03-18,769.447
2011-03-21,774.314
2011-03-22,788.079
2011-03-23,788.838
2011-03-24,805.572
2011-03-25,809.675
2011-03-28,810.334
2011-03-29,816.08
2011-03-30,827.313
2011-03-31,830.74
2011-04-01,837.194
2011-04-04,838.976
2011-04-05,846.85
2011-04-06,851.018
2011-04-07,849.448
2011-04-08,851.907
2011-04-11,856.546
2011-04-12,857.241
2011-04-13,867.181
2011-04-14,867.54
2011-04-15,872.362
2011-04-18,859.384
2011-04-19,853.523
2011-04-20,869.944
2011-04-21,879.009
2011-04-22,879.009
2011-04-25,877.416
2011-04-26,881.877
2011-04-27,882.245
2011-04-28,881.591
2011-04-29,891.779
2011-05-02,890.505
2011-05-03,883.444
2011-05-04,868.207
2011-05-05,867.521
2011-05-06,879.468
2011-05-09,875.218
2011-05-10,879.292
2011-05-11,882.441
2011-05-12,877.255
2011-05-13,873.338
2011-05-16,870.846
2011-05-17,870.396
2011-05-18,877.387
2011-05-19,881.941
2011-05-20,891.895
2011-05-23,883.855
2011-05-24,888.61
2011-05-25,882.656
2011-05-26,886.634
2011-05-27,898.763
2011-05-30,901.009
2011-05-31,908.075
2011-06-01,911.692
2011-06-02,898.438
2011-06-03,896.066
2011-06-06,899.705
2011-06-07,904.495
2011-06-08,898.219
2011-06-09,897.904
2011-06-10,896.986
2011-06-13,888.999
2011-06-14,894.717
2011-06-15,888.027
2011-06-16,872.644
2011-06-17,879.738
2011-06-20,879.05
2011-06-21,878.842
2011-06-22,886.168
2011-06-23,878.019
2011-06-24,873.856
2011-06-27,864.927
2011-06-28,866.134
2011-06-29,869.464
2011-06-30,890.279
2011-07-01,893.671
2011-07-04,896.213
2011-07-05,897.518
2011-07-06,889.156
2011-07-07,888.907
2011-07-08,892.273
2011-07-11,880.131
2011-07-12,869.985
2011-07-13,886.565
2011-07-14,890.112
2011-07-15,882.66
2011-07-18,876.376
2011-07-19,893.23
2011-07-20,897.933
2011-07-21,907.668
2011-07-22,916.166
2011-07-25,913.226
2011-07-26,921.095
2011-07-27,918.008
2011-07-28,913.445
2011-07-29,915.834
2011-08-01,928.054
2011-08-02,911.485
2011-08-03,897.042
2011-08-04,887.574
2011-08-05,846.38
2011-08-08,806.859
2011-08-09,775.278
2011-08-10,788.708
2011-08-11,801.625
2011-08-12,816.92
2011-08-15,825.966
2011-08-16,836.584
2011-08-17,848.407
2011-08-18,838.392
2011-08-19,826.363
2011-08-22,821.747
2011-08-23,827.173
2011-08-24,829.446
2011-08-25,828.93
2011-08-26,825.919
2011-08-29,836.139
2011-08-30,844.824
2011-08-31,850.504
2011-09-01,851.746
2011-09-02,845.805
2011-09-05,824.026
2011-09-06,809.611
2011-09-07,818.885
2011-09-08,831.717
2011-09-09,823.613
2011-09-12,805.7
2011-09-13,815.018
2011-09-14,802.484
2011-09-15,803.337
2011-09-16,817.294
2011-09-19,802.477
2011-09-20,805.008
2011-09-21,799.572
2011-09-22,766.419
2011-09-23,757.775
2011-09-26,750.394
2011-09-27,785.403
2011-09-28,783.58
2011-09-29,777.173
2011-09-30,776.449
2011-10-03,760.385
2011-10-04,756.912
2011-10-05,770.077
2011-10-06,783.664
2011-10-07,805.732
2011-10-10,810.542
2011-10-11,810.179
2011-10-12,781.18
2011-10-13,762.997
2011-10-14,772.285
2011-10-17,768.334
2011-10-18,744.894
2011-10-19,757.176
2011-10-20,748.858
2011-10-21,758.391
2011-10-24,763.263
2011-10-25,754.591
2011-10-26,750.941
2011-10-27,781.433
2011-10-28,793.682
2011-10-31,783.548
2011-11-01,764.604
2011-11-02,751.09
2011-11-03,746.762
2011-11-04,753.9
2011-11-07,760.743
2011-11-08,759.282
2011-11-09,745.848
2011-11-10,726.008
2011-11-11,738.061
2011-11-14,737.407
2011-11-15,730.651
2011-11-16,717.626
2011-11-17,713.939
2011-11-18,707.342
2011-11-21,693.672
2011-11-22,690.773
2011-11-23,683.876
2011-11-24,676.977
2011-11-25,674.077
2011-11-28,685.585
2011-11-29,694.527
2011-11-30,717.022
2011-12-01,717.568
2011-12-02,726.963
2011-12-05,732.061
2011-12-06,727.977
2011-12-07,721.355
2011-12-08,713.022
2011-12-09,713.754
2011-12-12,713.309
2011-12-13,711.448
2011-12-14,700.041
2011-12-15,699.86
2011-12-16,707.403
2011-12-19,700.389
2011-12-20,700.917
2011-12-21,703.925
2011-12-22,711.749
2011-12-23,710.405
2011-12-26,710.405
2011-12-27,708.246
2011-12-28,713.595
2011-12-29,719.096
2011-12-30,736.739
2012-01-02,736.739
2012-01-03,746.514
2012-01-04,749.988
2012-01-05,737.642
2012-01-06,729.603
2012-01-09,735.482
2012-01-10,733.546
2012-01-11,732.677
2012-01-12,725.204
2012-01-13,726.101
2012-01-16,724.96
2012-01-17,734.803
2012-01-18,740.948
2012-01-19,744.313
2012-01-20,749.11
2012-01-23,760.134
2012-01-24,747.154
2012-01-25,744.829
2012-01-26,758.965
2012-01-27,762.21
2012-01-30,760.893
2012-01-31,763.297
2012-02-01,770.777
2012-02-02,772.192
2012-02-03,770.895
2012-02-06,766.663
2012-02-07,770.243
2012-02-08,773.255
2012-02-09,774.406
2012-02-10,773.724
2012-02-13,779.449
2012-02-14,772.922
2012-02-15,768.805
2012-02-16,762.673
2012-02-17,767.526
2012-02-20,783.029
2012-02-21,783.238
2012-02-22,776.43
2012-02-23,777.416
2012-02-24,780.908
2012-02-27,773.575
2012-02-28,776.375
2012-02-29,784.209
2012-03-01,782.527
2012-03-02,789.464
2012-03-05,784.458
2012-03-06,775.507
2012-03-07,780.225
2012-03-08,785.015
2012-03-09,788.649
2012-03-12,787.824
2012-03-13,795.271
2012-03-14,786.514
2012-03-15,805.317
2012-03-16,805.707
2012-03-19,797.595
2012-03-20,787.561
2012-03-21,783.736
2012-03-22,775.254
2012-03-23,779.517
2012-03-26,786.276
2012-03-27,784.685
2012-03-28,781.831
2012-03-29,780.481
2012-03-30,793.585
2012-04-02,788.462
2012-04-03,787.653
2012-04-04,779.691
2012-04-05,782.842
2012-04-06,782.842
2012-04-09,787.97
2012-04-10,783.279
2012-04-11,782.776
2012-04-12,793.197
2012-04-13,789.676
2012-04-16,777.577
2012-04-17,782.611
2012-04-18,793.177
2012-04-19,787.761
2012-04-20,791.383
2012-04-23,780.406
2012-04-24,779.891
2012-04-25,779.364
2012-04-26,782.034
2012-04-27,788.389
2012-04-30,793.677
2012-05-01,795.694
2012-05-02,800.528
2012-05-03,784.642
2012-05-04,775.222
2012-05-07,775.492
2012-05-08,773.215
2012-05-09,767.872
2012-05-10,773.273
2012-05-11,766.989
2012-05-14,756.794
2012-05-15,748.219
2012-05-16,741.668
2012-05-17,744.039
2012-05-18,732.092
2012-05-21,732.885
2012-05-22,741.923
2012-05-23,726.01
2012-05-24,727.379
2012-05-25,726.777
2012-05-28,724.667
2012-05-29,728.263
2012-05-30,721.306
2012-05-31,720.287
2012-06-01,712.698
2012-06-04,719.009
2012-06-05,706.101
2012-06-06,724.225
2012-06-07,731.83
2012-06-08,723.317
2012-06-11,727.715
2012-06-12,723.01
2012-06-13,716.676
2012-06-14,728.272
2012-06-15,740.091
2012-06-18,745.964
2012-06-19,753.451
2012-06-20,744.437
2012-06-21,737.979
2012-06-22,732.369
2012-06-25,730.788
2012-06-26,728.371
2012-06-27,733.199
2012-06-28,731.949
2012-06-29,748.637
2012-07-02,754.279
2012-07-03,754.657
2012-07-04,760.641
2012-07-05,762.01
2012-07-06,753.873
2012-07-09,753.153
2012-07-10,749.368
2012-07-11,756.907
2012-07-12,754.25
2012-07-13,761.203
2012-07-16,757.631
2012-07-17,752.544
2012-07-18,760.156
2012-07-19,767.155
2012-07-20,755.924
2012-07-23,748.2
2012-07-24,745.75
2012-07-25,743.397
2012-07-26,764.043
2012-07-27,772.798
2012-07-30,776.779
2012-07-31,783.762
2012-08-01,782.002
2012-08-02,786.406
2012-08-03,791.084
2012-08-06,794.524
2012-08-07,795.894
2012-08-08,790.21
2012-08-09,784.486
2012-08-10,783.802
2012-08-13,783.228
2012-08-14,784.369
2012-08-15,789.013
2012-08-16,790.325
2012-08-17,793.786
2012-08-20,799.292
2012-08-21,806.283
2012-08-22,804.087
2012-08-23,810.067
2012-08-24,796.315
2012-08-27,794.47
2012-08-28,793.125
2012-08-29,788.174
2012-08-30,784.988
2012-08-31,798.643
2012-09-03,792.485
2012-09-04,791.716
2012-09-05,791.045
2012-09-06,805.255
2012-09-07,824.652
2012-09-10,829.943
2012-09-11,838.031
2012-09-12,851.617
2012-09-13,858.23
2012-09-14,861.152
2012-09-17,862.073
2012-09-18,860.672
2012-09-19,859.91
2012-09-20,865.065
2012-09-21,867.209
2012-09-24,854.689
2012-09-25,866.453
2012-09-26,855.549
2012-09-27,866.111
2012-09-28,872.272
2012-10-01,866.238
2012-10-02,879.086
2012-10-03,866.933
2012-10-04,866.303
2012-10-05,872.461
2012-10-08,873.428
2012-10-09,867.04
2012-10-10,865.523
2012-10-11,861.296
2012-10-12,865.802
2012-10-15,865.85
2012-10-16,862.754
2012-10-17,881.411
2012-10-18,887.679
2012-10-19,886.231
2012-10-22,886.176
2012-10-23,884.92
2012-10-24,889.194
2012-10-25,897.082
2012-10-26,896.58
2012-10-29,883.999
2012-10-30,887.34
2012-10-31,891.043
2012-11-01,890.714
2012-11-02,880.11
2012-11-05,879.641
2012-11-06,884.009
2012-11-07,882.581
2012-11-08,876.15
2012-11-09,874.84
2012-11-12,877.241
2012-11-13,879.048
2012-11-14,868.5
2012-11-15,867.705
2012-11-16,861.383
2012-11-19,871.245
2012-11-20,870.367
2012-11-21,864.866
2012-11-22,870.358
2012-11-23,877.713
2012-11-26,879.847
2012-11-27,877.815
2012-11-28,884.296
2012-11-29,885.929
2012-11-30,892.658
2012-12-03,885.517
2012-12-04,878.576
2012-12-05,878.907
2012-12-06,889.958
2012-12-07,888.97
2012-12-10,885.125
2012-12-11,881.372
2012-12-12,874.899
2012-12-13,874.867
2012-12-14,878.247
2012-12-17,874.657
2012-12-18,883.028
2012-12-19,889.045
2012-12-20,898.653
2012-12-21,890.716
2012-12-24,884.675
2012-12-25,884.675
2012-12-26,878.605
2012-12-27,876.013
2012-12-28,881.534
2012-12-31,885.035
2013-01-01,885.035
2013-01-02,894.207
2013-01-03,896.503
2013-01-04,888.623
2013-01-07,897.673
2013-01-08,901.015
2013-01-09,907.101
2013-01-10,911.506
2013-01-11,910.11
2013-01-14,914.53
2013-01-15,918.696
2013-01-16,919.387
2013-01-17,923.491
2013-01-18,908.34
2013-01-21,909.294
2013-01-22,916.749
2013-01-23,917.899
2013-01-24,915.186
2013-01-25,920.235
2013-01-28,911.832
2013-01-29,913.62
2013-01-30,920.803
2013-01-31,928.2
2013-02-01,932.647
2013-02-04,940.25
2013-02-05,929.938
2013-02-06,929.386
2013-02-07,913.662
2013-02-08,928.18
2013-02-11,921.856
2013-02-12,928.709
2013-02-13,929.557
2013-02-14,941.48
2013-02-15,922.681
2013-02-18,923.95
2013-02-19,929.08
2013-02-20,922.275
2013-02-21,914.94
2013-02-22,924.52
2013-02-25,927.75
2013-02-26,917.226
2013-02-27,926.174
2013-02-28,941.327
2013-03-01,935.585
2013-03-04,916.039
2013-03-05,924.414
2013-03-06,934.283
2013-03-07,937.782
2013-03-08,930.099
2013-03-11,937.977
2013-03-12,948.391
2013-03-13,935.788
2013-03-14,939.996
2013-03-15,946.177
2013-03-18,936.704
2013-03-19,939.065
2013-03-20,937.249
2013-03-21,944.845
2013-03-22,948.058
2013-03-25,948.303
2013-03-26,958.467
2013-03-27,972.995
2013-03-28,980.92
2013-03-29,980.92
2013-04-01,979.925
2013-04-02,982.073
2013-04-03,983.139
2013-04-04,981.043
2013-04-05,978.74
2013-04-08,974.318
2013-04-09,979.656
2013-04-10,994.042
2013-04-11,997.799
2013-04-12,995.56
2013-04-15,992.583
2013-04-16,991.104
2013-04-17,1001.811
2013-04-18,990.906
2013-04-19,992.866
2013-04-22,1001.649
2013-04-23,1006.489
2013-04-24,1013.074
2013-04-25,1021.947
2013-04-26,1017.939
2013-04-29,1030.222
2013-04-30,1039.779
2013-05-01,1029.287
2013-05-02,1021.181
2013-05-03,1025.562
2013-05-06,1037.6
2013-05-07,1034.575
2013-05-08,1036.42
2013-05-09,1043.058
2013-05-10,1021.538
2013-05-13,1027.109
2013-05-14,1015.701
2013-05-15,1011.475
2013-05-16,1010.6
2013-05-17,987.518
2013-05-20,1001.858
2013-05-21,999.542
2013-05-22,994.094
2013-05-23,994.003
2013-05-24,979.338
2013-05-27,965.075
2013-05-28,964.491
2013-05-29,970.202
2013-05-30,960.571
2013-05-31,951.982
2013-06-03,962.727
2013-06-04,950.202
2013-06-05,939.337
2013-06-06,941.653
2013-06-07,935.275
2013-06-10,945.627
2013-06-11,937.185
2013-06-12,945.113
2013-06-13,940.952
2013-06-14,954.846
2013-06-17,948.916
2013-06-18,949.537
2013-06-19,956.714
2013-06-20,910.149
2013-06-21,905.182
2013-06-24,913.958
2013-06-25,902.671
2013-06-26,929.06
2013-06-27,924.708
2013-06-28,926.241
2013-07-01,933.368
2013-07-02,935.289
2013-07-03,930.88
2013-07-04,942.126
2013-07-05,930.178
2013-07-08,940.878
2013-07-09,954.047
2013-07-10,964.958
2013-07-11,965.33
2013-07-12,960.313
2013-07-15,967.527
2013-07-16,966.786
2013-07-17,973.229
2013-07-18,967.219
2013-07-19,968.719
2013-07-22,974.26
2013-07-23,978.782
2013-07-24,981.623
2013-07-25,986.227
2013-07-26,987.371
2013-07-29,982.828
2013-07-30,974.693
2013-07-31,971.357
2013-08-01,962.703
2013-08-02,966.523
2013-08-05,966.819
2013-08-06,972.409
2013-08-07,973.814
2013-08-08,982.169
2013-08-09,980.839
2013-08-12,978.294
2013-08-13,964.425
2013-08-14,973.809
2013-08-15,973.792
2013-08-16,981.459
2013-08-19,972.327
2013-08-20,958.873
2013-08-21,956.615
2013-08-22,946.021
2013-08-23,939.856
2013-08-26,949.105
2013-08-27,938.008
2013-08-28,933.415
2013-08-29,925.336
2013-08-30,923.501
2013-09-02,950.705
2013-09-03,951.564
2013-09-04,969.209
2013-09-05,967.986
2013-09-06,977.762
2013-09-09,987.366
2013-09-10,999.134
2013-09-11,1002.656
2013-09-12,1016.158
2013-09-13,1017.928
2013-09-16,1038.095
2013-09-17,1044.265
2013-09-18,1043.567
2013-09-19,1078.136
2013-09-20,1067.157
2013-09-23,1060.221
2013-09-24,1052.939
2013-09-25,1061.441
2013-09-26,1063.224
2013-09-27,1063.258
2013-09-30,1061.845
2013-10-01,1060.805
2013-10-02,1069.229
2013-10-03,1070.827
2013-10-04,1072.379
2013-10-07,1069.864
2013-10-08,1064.961
2013-10-09,1056.121
2013-10-10,1060.174
2013-10-11,1065.789
2013-10-14,1066.453
2013-10-15,1071.728
2013-10-16,1083.912
2013-10-17,1098.739
2013-10-18,1091.237
2013-10-21,1097.321
2013-10-22,1114.443
2013-10-23,1104.613
2013-10-24,1087.323
2013-10-25,1090.629
2013-10-28,1089.248
2013-10-29,1084.432
2013-10-30,1082.072
2013-10-31,1095.82
2013-11-01,1093.776
2013-11-04,1097.076
2013-11-05,1113.662
2013-11-06,1129.313
2013-11-07,1117.989
2013-11-08,1112.553
2013-11-11,1100.915
2013-11-12,1100.071
2013-11-13,1103.915
2013-11-14,1110.281
2013-11-15,1113.855
2013-11-18,1110.784
2013-11-19,1103.448
2013-11-20,1098.024
2013-11-21,1081.039
2013-11-22,1069.096
2013-11-25,1071.794
2013-11-26,1063.977
2013-11-27,1058.366
2013-11-28,1057.1
2013-11-29,1063.466
2013-12-02,1067.975
2013-12-03,1077.163
2013-12-04,1055.104
2013-12-05,1041.185
2013-12-06,1047.865
2013-12-09,1046.405
2013-12-10,1051.866
2013-12-11,1046.119
2013-12-12,1052.424
2013-12-13,1053.85
2013-12-16,1047.665
2013-12-17,1047.252
2013-12-18,1033.649
2013-12-19,1030.698
2013-12-20,1030.662
2013-12-23,1040.44
2013-12-24,1052.389
2013-12-25,1052.389
2013-12-26,1047.764
2013-12-27,1040.875
2013-12-30,1045.017
2013-12-31,1042.936
2014-01-01,1042.936
2014-01-02,1040.718
2014-01-03,1055.117
2014-01-06,1061.323
2014-01-07,1058.747
2014-01-08,1067.966
2014-01-09,1080.97
2014-01-10,1104.812
2014-01-13,1124.534
2014-01-14,1122.085
2014-01-15,1130.317
2014-01-16,1130.158
2014-01-17,1117.037
2014-01-20,1112.611
2014-01-21,1129.046
2014-01-22,1138.859
2014-01-23,1129.499
2014-01-24,1101.787
2014-01-27,1091.762
2014-01-28,1092.086
2014-01-29,1100.96
2014-01-30,1078.176
2014-01-31,1082.185
2014-02-03,1077.061
2014-02-04,1067.957
2014-02-05,1078.125
2014-02-06,1086.465
2014-02-07,1091.191
2014-02-10,1084.375
2014-02-11,1098.571
2014-02-12,1107.986
2014-02-13,1113.953
2014-02-14,1118.232
2014-02-17,1120.626
2014-02-18,1117.844
2014-02-19,1120.055
2014-02-20,1114.996
2014-02-21,1121.384
2014-02-24,1132.602
2014-02-25,1136.295
2014-02-26,1128.888
2014-02-27,1129.939
2014-02-28,1133.626
2014-03-03,1140.003
2014-03-04,1151.673
2014-03-05,1167.015
2014-03-06,1191.231
2014-03-07,1196.846
2014-03-10,1197.418
2014-03-11,1197.419
2014-03-12,1189.592
2014-03-13,1204.752
2014-03-14,1189.829
2014-03-17,1193.518
2014-03-18,1215.966
2014-03-19,1219.202
2014-03-20,1209.192
2014-03-21,1200.653
2014-03-24,1199.589
2014-03-25,1205.266
2014-03-26,1210.002
2014-03-27,1219.336
2014-03-28,1216.312
2014-03-31,1219.939
2014-04-01,1212.176
2014-04-02,1192.411
2014-04-03,1191.056
2014-04-04,1195.273
2014-04-07,1177.937
2014-04-08,1165.999
2014-04-09,1174.063
2014-04-10,1195.252
2014-04-11,1184.582
2014-04-14,1169.284
2014-04-15,1164.096
2014-04-16,1159.46
2014-04-17,1159.724
2014-04-18,1159.724
2014-04-21,1157.968
2014-04-22,1164.458
2014-04-23,1170.369
2014-04-24,1172.269
2014-04-25,1174.732
2014-04-28,1156.739
2014-04-29,1163.889
2014-04-30,1192.047
2014-05-01,1190.886
2014-05-02,1205.671
2014-05-05,1202.21
2014-05-06,1204.76
2014-05-07,1193.948
2014-05-08,1182.244
2014-05-09,1171.526
2014-05-12,1174.098
2014-05-13,1190.936
2014-05-14,1198.248
2014-05-15,1186.642
2014-05-16,1180.693
2014-05-19,1178.212
2014-05-20,1153.482
2014-05-21,1146.023
2014-05-22,1153.392
2014-05-23,1159.85
2014-05-26,1164.646
2014-05-27,1160.55
2014-05-28,1161.178
2014-05-29,1159.414
2014-05-30,1156.537
2014-06-02,1154.154
2014-06-03,1138.887
2014-06-04,1133.159
2014-06-05,1142.375
2014-06-06,1157.693
2014-06-09,1156.597
2014-06-10,1158.109
2014-06-11,1163.813
2014-06-12,1185.998
2014-06-13,1175.623
2014-06-16,1181.026
2014-06-17,1179.907
2014-06-18,1183.654
2014-06-19,1188.64
2014-06-20,1165.197
2014-06-23,1165.168
2014-06-24,1159.71
2014-06-25,1159.978
2014-06-26,1169.503
2014-06-27,1173.337
2014-06-30,1174.358
2014-07-01,1174.114
2014-07-02,1174.858
2014-07-03,1178.835
2014-07-04,1181.767
2014-07-07,1186.176
2014-07-08,1181.611
2014-07-09,1169.591
2014-07-10,1173.598
2014-07-11,1164.053
2014-07-14,1169.262
2014-07-15,1160.254
2014-07-16,1155.099
2014-07-17,1148.267
2014-07-18,1140.515
2014-07-21,1144.572
2014-07-22,1143.344
2014-07-23,1143.473
2014-07-24,1138.663
2014-07-25,1139.341
2014-07-28,1138.202
2014-07-29,1130.392
2014-07-30,1121.801
2014-07-31,1127.573
2014-08-01,1116.582
2014-08-04,1109.335
2014-08-05,1111.231
2014-08-06,1104.79
2014-08-07,1109.291
2014-08-08,1099.169
2014-08-11,1094.317
2014-08-12,1093.13
2014-08-13,1091.891
2014-08-14,1094.722
2014-08-15,1094.43
2014-08-18,1096.125
2014-08-19,1103.441
2014-08-20,1106.829
2014-08-21,1108.782
2014-08-22,1113.77
2014-08-25,1111.354
2014-08-26,1114.535
2014-08-27,1124.555
2014-08-28,1127.309
2014-08-29,1124.742
2014-09-01,1119.47
2014-09-02,1110.486
2014-09-03,1113.907
2014-09-04,1110.404
2014-09-05,1112.91
2014-09-08,1109.027
2014-09-09,1102.818
2014-09-10,1097.989
2014-09-11,1095.939
2014-09-12,1078.727
2014-09-15,1075.263
2014-09-16,1070.923
2014-09-17,1062.12
2014-09-18,1062.279
2014-09-19,1064.572
2014-09-22,1074.902
2014-09-23,1066.395
2014-09-24,1070.716
2014-09-25,1061.844
2014-09-26,1046.702
2014-09-29,1032.917
2014-09-30,1036.506
2014-10-01,1038.411
2014-10-02,1043.391
2014-10-03,1027.883
2014-10-06,1034.59
2014-10-07,1037.08
2014-10-08,1030.01
2014-10-09,1049.646
2014-10-10,1026.72
2014-10-13,1017.801
2014-10-14,1013.06
2014-10-15,1025.737
2014-10-16,1018.102
2014-10-17,1019.109
2014-10-20,1028.604
2014-10-21,1037.431
2014-10-22,1044.988
2014-10-23,1027.964
2014-10-24,1036.929
2014-10-27,1040.955
2014-10-28,1048.315
2014-10-29,1056.116
2014-10-30,1045.549
2014-10-31,1041.667
2014-11-03,1041.622
2014-11-04,1051.412
2014-11-05,1036.834
2014-11-06,1038.963
2014-11-07,1038.094
2014-11-10,1053.416
2014-11-11,1056.798
2014-11-12,1070.782
2014-11-13,1069.983
2014-11-14,1072.458
2014-11-17,1078.567
2014-11-18,1083.239
2014-11-19,1074.88
2014-11-20,1080.111
2014-11-21,1075.449
2014-11-24,1067.727
2014-11-25,1059.721
2014-11-26,1071.455
2014-11-27,1067.423
2014-11-28,1055.79
2014-12-01,1062.914
2014-12-02,1055.852
2014-12-03,1079.042
2014-12-04,1091.024
2014-12-05,1086.494
2014-12-08,1082.47
2014-12-09,1090.502
2014-12-10,1077.309
2014-12-11,1077.766
2014-12-12,1083.414
2014-12-15,1077.147
2014-12-16,1084.308
2014-12-17,1075.971
2014-12-18,1082.798
2014-12-19,1093.942
2014-12-22,1091.707
2014-12-23,1088.775
2014-12-24,1091.275
2014-12-25,1091.275
2014-12-26,1097.501
2014-12-29,1107.298
2014-12-30,1110.813
2014-12-31,1103.946
2015-01-01,1103.946
2015-01-02,1091.022
2015-01-05,1095.956
2015-01-06,1089.424
2015-01-07,1078.928
2015-01-08,1091.298
2015-01-09,1096.743
2015-01-12,1096.833
2015-01-13,1097.44
2015-01-14,1095.5
2015-01-15,1096.522
2015-01-16,1084.371
2015-01-19,1087.026
2015-01-20,1072.227
2015-01-21,1075.503
2015-01-22,1062.114
2015-01-23,1058.263
2015-01-26,1048.338
2015-01-27,1064.177
2015-01-28,1069.031
2015-01-29,1042.691
2015-01-30,1037.007
2015-02-02,1041.308
2015-02-03,1038.961
2015-02-04,1050.609
2015-02-05,1056.335
2015-02-06,1054.975
2015-02-09,1060.718
2015-02-10,1063.184
2015-02-11,1060.719
2015-02-12,1064.063
2015-02-13,1084.666
2015-02-16,1087.562
2015-02-17,1086.85
2015-02-18,1077.433
2015-02-19,1079.018
2015-02-20,1084.117
2015-02-23,1088.828
2015-02-24,1075.231
2015-02-25,1108.891
2015-02-26,1115.848
2015-02-27,1121.17
2015-03-02,1115.607
2015-03-03,1120.846
2015-03-04,1119.424
2015-03-05,1103.184
2015-03-06,1096.217
2015-03-09,1091.438
2015-03-10,1079.363
2015-03-11,1066.993
2015-03-12,1097.796
2015-03-13,1087.361
2015-03-16,1103.357
2015-03-17,1091.906
2015-03-18,1090.563
2015-03-19,1097.323
2015-03-20,1125.927
2015-03-23,1133.326
2015-03-24,1136.097
2015-03-25,1133.949
2015-03-26,1118.193
2015-03-27,1119.361
2015-03-30,1105.19
2015-03-31,1103.91
2015-04-01,1095.377
2015-04-02,1104.696
2015-04-03,1104.696
2015-04-06,1122.607
2015-04-07,1113.447
2015-04-08,1126.144
2015-04-09,1122.873
2015-04-10,1124.068
2015-04-13,1112.053
2015-04-14,1133.875
2015-04-15,1128.476
2015-04-16,1151.742
2015-04-17,1154.769
2015-04-20,1141.624
2015-04-21,1147.315
2015-04-22,1139.047
2015-04-23,1114.033
2015-04-24,1116.24
2015-04-27,1123.961
2015-04-28,1138.324
2015-04-29,1132.818
2015-04-30,1125.48
2015-05-01,1116.57
2015-05-04,1115.889
2015-05-05,1127.566
2015-05-06,1117.382
2015-05-07,1096.577
2015-05-08,1103.937
2015-05-11,1090.286
2015-05-12,1090.526
2015-05-13,1105.912
2015-05-14,1106.426
2015-05-15,1107.183
2015-05-18,1101.093
2015-05-19,1092.921
2015-05-20,1088.534
