Date,FINLAND IMI GROWTH IMI (Large+Mid+Small Cap)
2005-11-04,604.078
2005-11-07,602.637
2005-11-08,600.183
2005-11-09,598.859
2005-11-10,599.579
2005-11-11,606.651
2005-11-14,607.707
2005-11-15,597.967
2005-11-16,589.842
2005-11-17,600.269
2005-11-18,603.369
2005-11-21,607.621
2005-11-22,604.243
2005-11-23,612.796
2005-11-24,612.05
2005-11-25,611.749
2005-11-28,609.549
2005-11-29,607.088
2005-11-30,601.837
2005-12-01,605.838
2005-12-02,607.667
2005-12-05,615.38
2005-12-06,616.243
2005-12-07,624.067
2005-12-08,637.327
2005-12-09,631.129
2005-12-12,638.819
2005-12-13,640.306
2005-12-14,648.727
2005-12-15,639.508
2005-12-16,650.399
2005-12-19,652.142
2005-12-20,643.953
2005-12-21,638.054
2005-12-22,642.216
2005-12-23,649.76
2005-12-26,649.76
2005-12-27,652.19
2005-12-28,648.452
2005-12-29,647.253
2005-12-30,638.928
2006-01-02,641.799
2006-01-03,654.926
2006-01-04,671.942
2006-01-05,680.118
2006-01-06,683.155
2006-01-09,684.146
2006-01-10,674.366
2006-01-11,670.086
2006-01-12,664.442
2006-01-13,662.98
2006-01-16,665.519
2006-01-17,657.344
2006-01-18,653.31
2006-01-19,659.028
2006-01-20,648.352
2006-01-23,654.916
2006-01-24,651.114
2006-01-25,660.772
2006-01-26,653.167
2006-01-27,652.05
2006-01-30,648.709
2006-01-31,654.395
2006-02-01,660.055
2006-02-02,655.006
2006-02-03,646.931
2006-02-06,642.736
2006-02-07,635.18
2006-02-08,640.295
2006-02-09,647.17
2006-02-10,638.157
2006-02-13,638.082
2006-02-14,645.669
2006-02-15,656.889
2006-02-16,664.909
2006-02-17,667.678
2006-02-20,670.518
2006-02-21,671.432
2006-02-22,671.134
2006-02-23,674.258
2006-02-24,673.466
2006-02-27,672.729
2006-02-28,669.199
2006-03-01,671.212
2006-03-02,678.358
2006-03-03,675.055
2006-03-06,681.522
2006-03-07,679.897
2006-03-08,688.663
2006-03-09,700.371
2006-03-10,699.243
2006-03-13,707.596
2006-03-14,716.164
2006-03-15,714.984
2006-03-16,723.186
2006-03-17,722.711
2006-03-20,730.833
2006-03-21,730.449
2006-03-22,724.556
2006-03-23,717.204
2006-03-24,721.184
2006-03-27,723.237
2006-03-28,719.171
2006-03-29,714.377
2006-03-30,749.522
2006-03-31,741.651
2006-04-03,745.677
2006-04-04,746.466
2006-04-05,753.496
2006-04-06,753.608
2006-04-07,742.595
2006-04-10,740.723
2006-04-11,758.524
2006-04-12,748.153
2006-04-13,747.379
2006-04-14,747.379
2006-04-17,759.25
2006-04-18,757.136
2006-04-19,765.199
2006-04-20,794.149
2006-04-21,804.729
2006-04-24,798.11
2006-04-25,796.245
2006-04-26,806.032
2006-04-27,805.662
2006-04-28,796.568
2006-05-01,797.96
2006-05-02,801.926
2006-05-03,799.032
2006-05-04,805.432
2006-05-05,809.97
2006-05-08,811.571
2006-05-09,816.672
2006-05-10,808.969
2006-05-11,790.532
2006-05-12,772.077
2006-05-15,772.363
2006-05-16,773.367
2006-05-17,749.478
2006-05-18,734.428
2006-05-19,729.949
2006-05-22,712.513
2006-05-23,745.54
2006-05-24,731.719
2006-05-25,732.751
2006-05-26,756.276
2006-05-29,758.487
2006-05-30,748.149
2006-05-31,749.627
2006-06-01,761.318
2006-06-02,764.079
2006-06-05,755.282
2006-06-06,717.229
2006-06-07,721.867
2006-06-08,689.943
2006-06-09,706.254
2006-06-12,688.706
2006-06-13,670.533
2006-06-14,672.357
2006-06-15,702.027
2006-06-16,688.915
2006-06-19,702.671
2006-06-20,699.261
2006-06-21,701.085
2006-06-22,693.079
2006-06-23,689.882
2006-06-26,694.569
2006-06-27,692.177
2006-06-28,671.861
2006-06-29,683.551
2006-06-30,717.868
2006-07-03,721.597
2006-07-04,722.635
2006-07-05,705.576
2006-07-06,712.231
2006-07-07,700.019
2006-07-10,697.482
2006-07-11,685.659
2006-07-12,684.612
2006-07-13,666.459
2006-07-14,655.083
2006-07-17,646.305
2006-07-18,649.72
2006-07-19,684.972
2006-07-20,692.574
2006-07-21,680.325
2006-07-24,691.892
2006-07-25,691.405
2006-07-26,681.628
2006-07-27,694.066
2006-07-28,697.698
2006-07-31,696.345
2006-08-01,685.646
2006-08-02,691.888
2006-08-03,684.956
2006-08-04,700.721
2006-08-07,685.655
2006-08-08,689.036
2006-08-09,708.591
2006-08-10,697.502
2006-08-11,692.573
2006-08-14,703.315
2006-08-15,717.186
2006-08-16,740.097
2006-08-17,750.497
2006-08-18,740.872
2006-08-21,746.468
2006-08-22,749.451
2006-08-23,736.242
2006-08-24,730.125
2006-08-25,724.348
2006-08-28,734.078
2006-08-29,728.307
2006-08-30,736.745
2006-08-31,732.135
2006-09-01,725.306
2006-09-04,725.645
2006-09-05,712.768
2006-09-06,697.226
2006-09-07,682.942
2006-09-08,678.916
2006-09-11,676.75
2006-09-12,691.411
2006-09-13,696.423
2006-09-14,691.554
2006-09-15,679.757
2006-09-18,674.638
2006-09-19,669.998
2006-09-20,679.048
2006-09-21,687.468
2006-09-22,686.418
2006-09-25,682.078
2006-09-26,688.185
2006-09-27,697.854
2006-09-28,703.131
2006-09-29,701.995
2006-10-02,699.765
2006-10-03,695.837
2006-10-04,691.202
2006-10-05,693.119
2006-10-06,690.001
2006-10-09,690.205
2006-10-10,702.431
2006-10-11,713.78
2006-10-12,715.987
2006-10-13,714.325
2006-10-16,717.045
2006-10-17,706.281
2006-10-18,711.87
2006-10-19,695.896
2006-10-20,696.733
2006-10-23,700.226
2006-10-24,695.829
2006-10-25,694.359
2006-10-26,704.144
2006-10-27,713.142
2006-10-30,709.533
2006-10-31,710.206
2006-11-01,709.191
2006-11-02,700.536
2006-11-03,695.708
2006-11-06,701.9
2006-11-07,713.3
2006-11-08,706.146
2006-11-09,709.35
2006-11-10,707.453
2006-11-13,710.488
2006-11-14,713.317
2006-11-15,723.259
2006-11-16,723.845
2006-11-17,717.206
2006-11-20,719.34
2006-11-21,728.25
2006-11-22,748.504
2006-11-23,744.811
2006-11-24,750.893
2006-11-27,731.541
2006-11-28,724.135
2006-11-29,732.622
2006-11-30,728.203
2006-12-01,721.808
2006-12-04,723.567
2006-12-05,731.798
2006-12-06,732.293
2006-12-07,739.511
2006-12-08,740.667
2006-12-11,743.191
2006-12-12,743.322
2006-12-13,744.084
2006-12-14,742.899
2006-12-15,743.7
2006-12-18,743.119
2006-12-19,739.88
2006-12-20,743.962
2006-12-21,742.763
2006-12-22,740.327
2006-12-25,740.327
2006-12-26,739.173
2006-12-27,748.73
2006-12-28,746.56
2006-12-29,747.732
2007-01-01,747.732
2007-01-02,764.192
2007-01-03,760.738
2007-01-04,755.326
2007-01-05,725.402
2007-01-08,721.818
2007-01-09,717.5
2007-01-10,702.267
2007-01-11,717.839
2007-01-12,717.977
2007-01-15,723.767
2007-01-16,729.983
2007-01-17,735.396
2007-01-18,732.246
2007-01-19,741.194
2007-01-22,735.701
2007-01-23,737.285
2007-01-24,744.739
2007-01-25,772.159
2007-01-26,779.596
2007-01-29,779.81
2007-01-30,794.727
2007-01-31,791.664
2007-02-01,800.881
2007-02-02,798.595
2007-02-05,801.639
2007-02-06,798.342
2007-02-07,801.592
2007-02-08,798.125
2007-02-09,799.748
2007-02-12,791.032
2007-02-13,803.038
2007-02-14,830.695
2007-02-15,832.515
2007-02-16,836.873
2007-02-19,842.924
2007-02-20,841.727
2007-02-21,837.943
2007-02-22,833.814
2007-02-23,837.575
2007-02-26,839.307
2007-02-27,815.529
2007-02-28,796.872
2007-03-01,779.962
2007-03-02,781.961
2007-03-05,776.113
2007-03-06,779.267
2007-03-07,789.509
2007-03-08,801.401
2007-03-09,798.915
2007-03-12,796.364
2007-03-13,789.148
2007-03-14,769.739
2007-03-15,789.183
2007-03-16,800.766
2007-03-19,812.917
2007-03-20,809.594
2007-03-21,816.264
2007-03-22,844.799
2007-03-23,842.393
2007-03-26,832.754
2007-03-27,830.337
2007-03-28,824.095
2007-03-29,838.649
2007-03-30,839.248
2007-04-02,834.148
2007-04-03,845.118
2007-04-04,854.482
2007-04-05,866.934
2007-04-06,866.934
2007-04-09,862.417
2007-04-10,868.672
2007-04-11,863.956
2007-04-12,858.964
2007-04-13,869.794
2007-04-16,880.919
2007-04-17,880.711
2007-04-18,875.407
2007-04-19,900.097
2007-04-20,918.155
2007-04-23,916.29
2007-04-24,913.039
2007-04-25,924.311
2007-04-26,935.046
2007-04-27,932.205
2007-04-30,927.624
2007-05-01,924.157
2007-05-02,940.437
2007-05-03,935.118
2007-05-04,942.903
2007-05-07,938.928
2007-05-08,921.657
2007-05-09,923.341
2007-05-10,916.823
2007-05-11,922.552
2007-05-14,954.506
2007-05-15,967.371
2007-05-16,975.029
2007-05-17,969.139
2007-05-18,984.015
2007-05-21,986.217
2007-05-22,972.179
2007-05-23,973.972
2007-05-24,965.306
2007-05-25,974.655
2007-05-28,978.378
2007-05-29,975.455
2007-05-30,987.105
2007-05-31,1000.0
2007-06-01,1019.783
2007-06-04,1031.475
2007-06-05,1025.901
2007-06-06,1018.768
2007-06-07,1003.828
2007-06-08,1005.817
2007-06-11,1016.284
2007-06-12,998.25
2007-06-13,1003.434
2007-06-14,1024.5
2007-06-15,1046.554
2007-06-18,1035.55
2007-06-19,1031.526
2007-06-20,1040.311
2007-06-21,1012.237
2007-06-22,1014.503
2007-06-25,1010.761
2007-06-26,1005.225
2007-06-27,994.65
2007-06-28,1014.916
2007-06-29,1018.912
2007-07-02,1037.503
2007-07-03,1055.823
2007-07-04,1054.1
2007-07-05,1042.105
2007-07-06,1052.043
2007-07-09,1052.703
2007-07-10,1055.819
2007-07-11,1050.833
2007-07-12,1077.483
2007-07-13,1086.567
2007-07-16,1086.725
2007-07-17,1086.85
2007-07-18,1076.37
2007-07-19,1079.168
2007-07-20,1063.855
2007-07-23,1058.584
2007-07-24,1048.173
2007-07-25,1021.447
2007-07-26,995.454
2007-07-27,1015.916
2007-07-30,1026.025
2007-07-31,1045.805
2007-08-01,1018.85
2007-08-02,1085.674
2007-08-03,1068.457
2007-08-06,1059.655
2007-08-07,1061.294
2007-08-08,1102.618
2007-08-09,1073.508
2007-08-10,1039.878
2007-08-13,1087.183
2007-08-14,1069.108
2007-08-15,1044.951
2007-08-16,996.67
2007-08-17,1032.424
2007-08-20,1044.213
2007-08-21,1047.247
2007-08-22,1076.991
2007-08-23,1068.999
2007-08-24,1084.042
2007-08-27,1090.072
2007-08-28,1071.868
2007-08-29,1114.618
2007-08-30,1141.989
2007-08-31,1151.491
2007-09-03,1153.192
2007-09-04,1171.655
2007-09-05,1159.507
2007-09-06,1185.935
2007-09-07,1177.9
2007-09-10,1173.471
2007-09-11,1201.917
2007-09-12,1183.045
2007-09-13,1183.078
2007-09-14,1177.006
2007-09-17,1183.026
2007-09-18,1210.278
2007-09-19,1272.436
2007-09-20,1273.748
2007-09-21,1278.036
2007-09-24,1273.001
2007-09-25,1267.126
2007-09-26,1296.876
2007-09-27,1304.673
2007-09-28,1309.17
2007-10-01,1291.494
2007-10-02,1286.92
2007-10-03,1277.718
2007-10-04,1257.387
2007-10-05,1270.894
2007-10-08,1257.766
2007-10-09,1252.362
2007-10-10,1279.067
2007-10-11,1326.041
2007-10-12,1292.979
2007-10-15,1270.978
2007-10-16,1227.289
2007-10-17,1265.871
2007-10-18,1300.344
2007-10-19,1290.721
2007-10-22,1279.429
2007-10-23,1310.624
2007-10-24,1314.077
2007-10-25,1347.353
2007-10-26,1370.142
2007-10-29,1373.36
2007-10-30,1362.355
2007-10-31,1372.075
2007-11-01,1365.422
2007-11-02,1370.435
2007-11-05,1370.654
2007-11-06,1407.977
2007-11-07,1443.921
2007-11-08,1390.64
2007-11-09,1334.78
2007-11-12,1310.973
2007-11-13,1317.297
2007-11-14,1340.191
2007-11-15,1325.158
2007-11-16,1310.376
2007-11-19,1310.544
2007-11-20,1337.374
2007-11-21,1287.191
2007-11-22,1299.871
2007-11-23,1311.956
2007-11-26,1328.013
2007-11-27,1295.947
2007-11-28,1348.195
2007-11-29,1358.472
2007-11-30,1363.256
2007-12-03,1370.463
2007-12-04,1325.715
2007-12-05,1338.793
2007-12-06,1335.55
2007-12-07,1342.73
2007-12-10,1368.171
2007-12-11,1365.587
2007-12-12,1365.264
2007-12-13,1312.022
2007-12-14,1299.742
2007-12-17,1250.597
2007-12-18,1235.751
2007-12-19,1246.595
2007-12-20,1264.364
2007-12-21,1313.287
2007-12-24,1316.211
2007-12-25,1316.211
2007-12-26,1325.258
2007-12-27,1321.429
2007-12-28,1327.325
2007-12-31,1319.743
2008-01-01,1319.743
2008-01-02,1292.987
2008-01-03,1295.658
2008-01-04,1250.278
2008-01-07,1201.682
2008-01-08,1215.855
2008-01-09,1170.624
2008-01-10,1175.363
2008-01-11,1178.536
2008-01-14,1203.539
2008-01-15,1186.129
2008-01-16,1153.815
2008-01-17,1141.229
2008-01-18,1108.965
2008-01-21,1033.431
2008-01-22,1075.908
2008-01-23,1042.984
2008-01-24,1183.826
2008-01-25,1208.086
2008-01-28,1177.384
2008-01-29,1180.906
2008-01-30,1189.161
2008-01-31,1217.014
2008-02-01,1255.243
2008-02-04,1262.757
2008-02-05,1187.214
2008-02-06,1204.814
2008-02-07,1165.882
2008-02-08,1194.645
2008-02-11,1205.497
2008-02-12,1266.048
2008-02-13,1253.83
2008-02-14,1250.067
2008-02-15,1225.581
2008-02-18,1257.356
2008-02-19,1257.83
2008-02-20,1243.427
2008-02-21,1258.392
2008-02-22,1247.117
2008-02-25,1269.064
2008-02-26,1296.585
2008-02-27,1321.526
2008-02-28,1303.923
2008-02-29,1264.084
2008-03-03,1230.785
2008-03-04,1180.223
2008-03-05,1220.489
2008-03-06,1198.509
2008-03-07,1179.373
2008-03-10,1159.984
2008-03-11,1120.435
2008-03-12,1154.68
2008-03-13,1154.827
2008-03-14,1135.738
2008-03-17,1102.874
2008-03-18,1153.381
2008-03-19,1090.198
2008-03-20,1040.655
2008-03-21,1040.655
2008-03-24,1039.17
2008-03-25,1124.068
2008-03-26,1131.681
2008-03-27,1136.19
2008-03-28,1142.167
2008-03-31,1149.739
2008-04-01,1198.285
2008-04-02,1200.15
2008-04-03,1199.429
2008-04-04,1203.048
2008-04-07,1214.945
2008-04-08,1200.095
2008-04-09,1183.485
2008-04-10,1172.935
2008-04-11,1160.925
2008-04-14,1154.761
2008-04-15,1145.117
2008-04-16,1195.044
2008-04-17,1070.479
2008-04-18,1068.031
2008-04-21,1079.878
2008-04-22,1072.057
2008-04-23,1079.798
2008-04-24,1054.277
2008-04-25,1072.62
2008-04-28,1089.768
2008-04-29,1086.74
2008-04-30,1115.713
2008-05-01,1107.221
2008-05-02,1098.295
2008-05-05,1094.989
2008-05-06,1087.124
2008-05-07,1113.789
2008-05-08,1101.865
2008-05-09,1093.979
2008-05-12,1091.888
2008-05-13,1086.893
2008-05-14,1096.928
2008-05-15,1085.232
2008-05-16,1108.109
2008-05-19,1139.793
2008-05-20,1119.854
2008-05-21,1119.513
2008-05-22,1112.918
2008-05-23,1096.152
2008-05-26,1086.669
2008-05-27,1081.434
2008-05-28,1089.427
2008-05-29,1074.729
2008-05-30,1102.198
2008-06-02,1076.332
2008-06-03,1077.33
2008-06-04,1064.863
2008-06-05,1040.497
2008-06-06,1032.659
2008-06-09,1032.208
2008-06-10,1007.744
2008-06-11,997.634
2008-06-12,995.845
2008-06-13,999.297
2008-06-16,996.806
2008-06-17,1005.117
2008-06-18,993.849
2008-06-19,966.658
2008-06-20,975.645
2008-06-23,952.299
2008-06-24,958.812
2008-06-25,1006.162
2008-06-26,979.52
2008-06-27,954.708
2008-06-30,964.667
2008-07-01,948.406
2008-07-02,941.876
2008-07-03,959.365
2008-07-04,947.768
2008-07-07,964.721
2008-07-08,952.883
2008-07-09,977.311
2008-07-10,975.524
2008-07-11,975.502
2008-07-14,968.432
2008-07-15,956.165
2008-07-16,961.175
2008-07-17,1018.021
2008-07-18,1034.557
2008-07-21,1033.604
2008-07-22,1013.336
2008-07-23,999.797
2008-07-24,1012.345
2008-07-25,1026.675
2008-07-28,1020.283
2008-07-29,1008.235
2008-07-30,1015.378
2008-07-31,1013.777
2008-08-01,991.397
2008-08-04,997.256
2008-08-05,1007.104
2008-08-06,1004.044
2008-08-07,989.254
2008-08-08,971.181
2008-08-11,978.365
2008-08-12,967.139
2008-08-13,934.548
2008-08-14,952.566
2008-08-15,938.648
2008-08-18,934.749
2008-08-19,912.362
2008-08-20,923.554
2008-08-21,929.249
2008-08-22,953.111
2008-08-25,939.633
2008-08-26,950.056
2008-08-27,942.31
2008-08-28,941.202
2008-08-29,928.958
2008-09-01,918.382
2008-09-02,907.619
2008-09-03,872.131
2008-09-04,837.951
2008-09-05,766.686
2008-09-08,761.829
2008-09-09,751.086
2008-09-10,747.86
2008-09-11,744.424
2008-09-12,775.395
2008-09-15,762.884
2008-09-16,747.349
2008-09-17,717.418
2008-09-18,715.773
2008-09-19,790.264
2008-09-22,760.747
2008-09-23,764.033
2008-09-24,748.742
2008-09-25,762.916
2008-09-26,736.8
2008-09-29,685.933
2008-09-30,678.097
2008-10-01,682.897
2008-10-02,651.133
2008-10-03,663.898
2008-10-06,602.563
2008-10-07,621.26
2008-10-08,597.717
2008-10-09,597.469
2008-10-10,563.176
2008-10-13,597.677
2008-10-14,632.742
2008-10-15,580.327
2008-10-16,549.403
2008-10-17,596.22
2008-10-20,615.651
2008-10-21,611.827
2008-10-22,558.28
2008-10-23,560.692
2008-10-24,540.56
2008-10-27,517.256
2008-10-28,503.803
2008-10-29,557.313
2008-10-30,573.946
2008-10-31,549.322
2008-11-03,570.942
2008-11-04,606.463
2008-11-05,596.911
2008-11-06,538.273
2008-11-07,545.018
2008-11-10,549.158
2008-11-11,499.958
2008-11-12,470.737
2008-11-13,469.81
2008-11-14,459.557
2008-11-17,455.635
2008-11-18,469.825
2008-11-19,472.154
2008-11-20,456.46
2008-11-21,439.251
2008-11-24,485.053
2008-11-25,500.174
2008-11-26,498.654
2008-11-27,507.917
2008-11-28,494.847
2008-12-01,465.466
2008-12-02,482.534
2008-12-03,471.331
2008-12-04,485.456
2008-12-05,453.732
2008-12-08,497.741
2008-12-09,506.377
2008-12-10,523.469
2008-12-11,533.169
2008-12-12,521.706
2008-12-15,529.471
2008-12-16,539.349
2008-12-17,558.609
2008-12-18,562.018
2008-12-19,544.065
2008-12-22,533.228
2008-12-23,532.745
2008-12-24,534.445
2008-12-25,534.445
2008-12-26,537.024
2008-12-29,526.036
2008-12-30,547.395
2008-12-31,537.952
2009-01-01,537.952
2009-01-02,551.666
2009-01-05,566.654
2009-01-06,556.222
2009-01-07,560.545
2009-01-08,542.818
2009-01-09,541.967
2009-01-12,525.661
2009-01-13,504.585
2009-01-14,482.522
2009-01-15,479.154
2009-01-16,502.972
2009-01-19,490.02
2009-01-20,463.959
2009-01-21,464.765
2009-01-22,435.123
2009-01-23,437.708
2009-01-26,445.726
2009-01-27,457.245
2009-01-28,472.082
2009-01-29,455.023
2009-01-30,445.2
2009-02-02,438.06
2009-02-03,445.625
2009-02-04,463.494
2009-02-05,465.321
2009-02-06,482.496
2009-02-09,487.552
2009-02-10,465.723
2009-02-11,456.798
2009-02-12,446.775
2009-02-13,451.468
2009-02-16,439.07
2009-02-17,413.594
2009-02-18,415.065
2009-02-19,406.873
2009-02-20,384.613
2009-02-23,385.901
2009-02-24,376.731
2009-02-25,370.137
2009-02-26,373.657
2009-02-27,366.872
2009-03-02,344.595
2009-03-03,352.558
2009-03-04,362.593
2009-03-05,352.206
2009-03-06,341.149
2009-03-09,347.484
2009-03-10,374.101
2009-03-11,389.49
2009-03-12,409.114
2009-03-13,399.887
2009-03-16,432.036
2009-03-17,420.256
2009-03-18,427.908
2009-03-19,454.867
2009-03-20,430.276
2009-03-23,441.582
2009-03-24,449.168
2009-03-25,460.815
2009-03-26,453.612
2009-03-27,442.649
2009-03-30,416.152
2009-03-31,434.589
2009-04-01,433.281
2009-04-02,479.974
2009-04-03,467.912
2009-04-06,479.235
2009-04-07,463.107
2009-04-08,473.09
2009-04-09,489.515
2009-04-10,489.515
2009-04-13,493.666
2009-04-14,500.653
2009-04-15,483.089
2009-04-16,519.361
2009-04-17,528.641
2009-04-20,513.554
2009-04-21,522.99
2009-04-22,529.888
2009-04-23,523.039
2009-04-24,528.514
2009-04-27,512.689
2009-04-28,499.637
2009-04-29,521.717
2009-04-30,541.461
2009-05-01,541.543
2009-05-04,570.644
2009-05-05,556.254
2009-05-06,563.924
2009-05-07,553.349
2009-05-08,560.591
2009-05-11,548.185
2009-05-12,538.844
2009-05-13,526.239
2009-05-14,531.057
2009-05-15,546.607
2009-05-18,552.611
2009-05-19,577.236
2009-05-20,593.406
2009-05-21,592.803
2009-05-22,572.363
2009-05-25,581.573
2009-05-26,577.112
2009-05-27,587.1
2009-05-28,585.31
2009-05-29,588.174
2009-06-01,616.337
2009-06-02,626.28
2009-06-03,593.806
2009-06-04,591.127
2009-06-05,586.879
2009-06-08,576.178
2009-06-09,600.142
2009-06-10,608.282
2009-06-11,612.383
2009-06-12,600.61
2009-06-15,576.224
2009-06-16,582.981
2009-06-17,566.358
2009-06-18,576.085
2009-06-19,574.641
2009-06-22,553.164
2009-06-23,554.093
2009-06-24,574.791
2009-06-25,560.43
2009-06-26,575.891
2009-06-29,586.13
2009-06-30,569.687
2009-07-01,582.306
2009-07-02,569.065
2009-07-03,563.893
2009-07-06,557.42
2009-07-07,561.358
2009-07-08,547.997
2009-07-09,553.962
2009-07-10,545.322
2009-07-13,561.386
2009-07-14,561.785
2009-07-15,598.94
2009-07-16,537.489
2009-07-17,534.639
2009-07-20,537.238
2009-07-21,533.701
2009-07-22,538.349
2009-07-23,552.312
2009-07-24,545.182
2009-07-27,544.806
2009-07-28,539.963
2009-07-29,536.765
2009-07-30,543.865
2009-07-31,549.914
2009-08-03,567.612
2009-08-04,562.786
2009-08-05,557.771
2009-08-06,561.119
2009-08-07,561.322
2009-08-10,557.712
2009-08-11,550.048
2009-08-12,556.892
2009-08-13,565.538
2009-08-14,559.899
2009-08-17,538.006
2009-08-18,539.566
2009-08-19,533.481
2009-08-20,535.083
2009-08-21,551.15
2009-08-24,562.022
2009-08-25,557.56
2009-08-26,564.157
2009-08-27,572.495
2009-08-28,590.531
2009-08-31,586.284
2009-09-01,570.078
2009-09-02,559.649
2009-09-03,573.619
2009-09-04,587.089
2009-09-07,604.16
2009-09-08,614.193
2009-09-09,625.587
2009-09-10,630.229
2009-09-11,628.561
2009-09-14,626.216
2009-09-15,638.919
2009-09-16,653.851
2009-09-17,657.205
2009-09-18,653.762
2009-09-21,649.817
2009-09-22,654.766
2009-09-23,656.527
2009-09-24,630.969
2009-09-25,633.931
2009-09-28,640.236
2009-09-29,623.108
2009-09-30,618.491
2009-10-01,604.033
2009-10-02,587.254
2009-10-05,599.162
2009-10-06,614.959
2009-10-07,610.829
2009-10-08,617.034
2009-10-09,622.557
2009-10-12,632.333
2009-10-13,626.618
2009-10-14,645.197
2009-10-15,603.083
2009-10-16,596.69
2009-10-19,605.101
2009-10-20,598.105
2009-10-21,593.799
2009-10-22,592.101
2009-10-23,589.871
2009-10-26,581.59
2009-10-27,578.778
2009-10-28,567.942
2009-10-29,574.946
2009-10-30,559.992
2009-11-02,567.548
2009-11-03,559.006
2009-11-04,576.676
2009-11-05,579.356
2009-11-06,580.777
2009-11-09,600.814
2009-11-10,592.677
2009-11-11,606.215
2009-11-12,602.616
2009-11-13,603.785
2009-11-16,613.521
2009-11-17,601.546
2009-11-18,615.179
2009-11-19,597.729
2009-11-20,590.348
2009-11-23,606.043
2009-11-24,596.688
2009-11-25,602.064
2009-11-26,580.465
2009-11-27,589.981
2009-11-30,582.677
2009-12-01,599.733
2009-12-02,602.183
2009-12-03,601.96
2009-12-04,599.749
2009-12-07,594.384
2009-12-08,585.728
2009-12-09,581.863
2009-12-10,580.708
2009-12-11,583.165
2009-12-14,583.326
2009-12-15,577.875
2009-12-16,580.994
2009-12-17,570.201
2009-12-18,564.951
2009-12-21,573.351
2009-12-22,577.419
2009-12-23,582.774
2009-12-24,583.77
2009-12-25,583.77
2009-12-28,587.141
2009-12-29,592.378
2009-12-30,589.372
2009-12-31,591.288
2010-01-01,591.288
2010-01-04,605.304
2010-01-05,606.121
2010-01-06,604.902
2010-01-07,603.454
2010-01-08,611.1
2010-01-11,615.67
2010-01-12,606.033
2010-01-13,609.369
2010-01-14,612.619
2010-01-15,603.969
2010-01-18,608.768
2010-01-19,602.326
2010-01-20,592.655
2010-01-21,590.848
2010-01-22,588.852
2010-01-25,588.348
2010-01-26,578.936
2010-01-27,582.177
2010-01-28,577.662
2010-01-29,576.939
2010-02-01,584.296
2010-02-02,590.151
2010-02-03,586.317
2010-02-04,568.046
2010-02-05,551.964
2010-02-08,545.282
2010-02-09,547.803
2010-02-10,548.153
2010-02-11,550.531
2010-02-12,546.531
2010-02-15,547.708
2010-02-16,559.642
2010-02-17,563.99
2010-02-18,567.073
2010-02-19,564.445
2010-02-22,571.608
2010-02-23,569.257
2010-02-24,570.568
2010-02-25,564.01
2010-02-26,575.118
2010-03-01,578.509
2010-03-02,582.659
2010-03-03,595.484
2010-03-04,595.841
2010-03-05,600.097
2010-03-08,603.801
2010-03-09,600.98
2010-03-10,608.499
2010-03-11,609.021
2010-03-12,625.211
2010-03-15,614.468
2010-03-16,625.732
2010-03-17,622.953
2010-03-18,613.376
2010-03-19,603.42
2010-03-22,608.317
2010-03-23,615.523
2010-03-24,606.222
2010-03-25,614.251
2010-03-26,617.77
2010-03-29,619.606
2010-03-30,611.023
2010-03-31,618.764
2010-04-01,629.136
2010-04-02,629.136
2010-04-05,627.695
2010-04-06,628.018
2010-04-07,625.731
2010-04-08,621.152
2010-04-09,627.419
2010-04-12,637.0
2010-04-13,634.512
2010-04-14,635.82
2010-04-15,630.957
2010-04-16,619.16
2010-04-19,612.162
2010-04-20,632.808
2010-04-21,619.062
2010-04-22,613.053
2010-04-23,626.016
2010-04-26,630.855
2010-04-27,612.593
2010-04-28,600.839
2010-04-29,617.452
2010-04-30,628.92
2010-05-03,621.533
2010-05-04,589.24
2010-05-05,569.039
2010-05-06,560.318
2010-05-07,541.543
2010-05-10,593.934
2010-05-11,580.882
2010-05-12,598.495
2010-05-13,593.091
2010-05-14,570.227
2010-05-17,564.846
2010-05-18,571.351
2010-05-19,550.568
2010-05-20,539.117
2010-05-21,545.488
2010-05-24,537.297
2010-05-25,516.19
2010-05-26,529.801
2010-05-27,549.442
2010-05-28,552.867
2010-05-31,549.032
2010-06-01,551.065
2010-06-02,554.005
2010-06-03,561.659
2010-06-04,543.707
2010-06-07,534.721
2010-06-08,533.533
2010-06-09,552.783
2010-06-10,571.365
2010-06-11,570.895
2010-06-14,594.519
2010-06-15,600.733
2010-06-16,597.165
2010-06-17,597.035
2010-06-18,601.676
2010-06-21,605.92
2010-06-22,599.391
2010-06-23,589.893
2010-06-24,578.819
2010-06-25,577.691
2010-06-28,583.055
2010-06-29,554.904
2010-06-30,556.386
2010-07-01,552.697
2010-07-02,561.702
2010-07-05,556.438
2010-07-06,577.472
2010-07-07,576.333
2010-07-08,584.289
2010-07-09,588.923
2010-07-12,588.727
2010-07-13,606.789
2010-07-14,609.082
2010-07-15,610.405
2010-07-16,601.985
2010-07-19,602.381
2010-07-20,597.867
2010-07-21,608.47
2010-07-22,620.916
2010-07-23,627.55
2010-07-26,635.906
2010-07-27,635.2
2010-07-28,636.286
2010-07-29,638.681
2010-07-30,632.229
2010-08-02,655.985
2010-08-03,657.138
2010-08-04,654.433
2010-08-05,663.818
2010-08-06,666.464
2010-08-09,673.533
2010-08-10,654.587
2010-08-11,626.463
