Date,FINLAND IMI GROWTH IMI (Large+Mid+Small Cap)
2014-08-29,966.563
2014-09-01,956.559
2014-09-02,968.2
2014-09-03,978.838
2014-09-04,974.721
2014-09-05,967.896
2014-09-08,974.915
2014-09-09,962.208
2014-09-10,956.537
2014-09-11,959.147
2014-09-12,958.291
2014-09-15,966.775
2014-09-16,955.018
2014-09-17,963.765
2014-09-18,966.243
2014-09-19,971.045
2014-09-22,962.264
2014-09-23,951.084
2014-09-24,955.486
2014-09-25,949.998
2014-09-26,944.334
2014-09-29,938.791
2014-09-30,939.171
2014-10-01,920.871
2014-10-02,907.994
2014-10-03,912.911
2014-10-06,933.985
2014-10-07,915.611
2014-10-08,901.21
2014-10-09,908.812
2014-10-10,884.656
2014-10-13,891.778
2014-10-14,892.403
2014-10-15,865.868
2014-10-16,875.576
2014-10-17,900.525
2014-10-20,891.873
2014-10-21,914.337
2014-10-22,921.276
2014-10-23,940.09
2014-10-24,929.555
2014-10-27,930.839
2014-10-28,939.89
2014-10-29,936.611
2014-10-30,930.725
2014-10-31,938.047
2014-11-03,933.44
2014-11-04,917.609
2014-11-05,927.808
2014-11-06,929.496
2014-11-07,911.574
2014-11-10,927.969
2014-11-11,931.187
2014-11-12,921.895
2014-11-13,935.716
2014-11-14,911.538
2014-11-17,905.031
2014-11-18,929.33
2014-11-19,914.782
2014-11-20,922.166
2014-11-21,943.753
2014-11-24,957.887
2014-11-25,963.275
2014-11-26,963.574
2014-11-27,966.308
2014-11-28,956.383
2014-12-01,959.337
2014-12-02,961.058
2014-12-03,949.645
2014-12-04,949.515
2014-12-05,960.143
2014-12-08,959.141
2014-12-09,938.562
2014-12-10,940.861
2014-12-11,935.959
2014-12-12,917.226
2014-12-15,895.543
2014-12-16,919.263
2014-12-17,917.984
2014-12-18,935.309
2014-12-19,930.028
2014-12-22,934.858
2014-12-23,942.303
2014-12-24,943.309
2014-12-25,943.309
2014-12-26,941.838
2014-12-29,941.96
2014-12-30,930.87
2014-12-31,925.972
2015-01-01,925.972
2015-01-02,927.391
2015-01-05,898.004
2015-01-06,896.687
2015-01-07,881.13
2015-01-08,894.736
2015-01-09,887.439
2015-01-12,888.845
2015-01-13,895.109
2015-01-14,893.382
2015-01-15,881.964
2015-01-16,887.919
2015-01-19,917.186
2015-01-20,907.939
2015-01-21,921.262
2015-01-22,935.437
2015-01-23,945.078
2015-01-26,956.901
2015-01-27,956.492
2015-01-28,960.694
2015-01-29,925.99
2015-01-30,921.218
2015-02-02,912.72
2015-02-03,934.198
2015-02-04,928.853
2015-02-05,945.71
2015-02-06,935.008
2015-02-09,914.706
2015-02-10,925.548
2015-02-11,926.01
2015-02-12,940.742
2015-02-13,955.471
2015-02-16,951.45
2015-02-17,951.096
2015-02-18,954.627
2015-02-19,958.5
2015-02-20,957.821
2015-02-23,958.19
2015-02-24,962.719
2015-02-25,970.399
2015-02-26,964.545
2015-02-27,962.043
2015-03-02,966.186
2015-03-03,954.917
2015-03-04,944.07
2015-03-05,949.398
2015-03-06,939.399
2015-03-09,930.53
2015-03-10,910.12
2015-03-11,916.708
2015-03-12,915.671
2015-03-13,910.491
2015-03-16,922.093
2015-03-17,922.163
2015-03-18,930.728
2015-03-19,934.723
2015-03-20,953.218
2015-03-23,958.924
2015-03-24,968.235
2015-03-25,965.852
2015-03-26,943.749
2015-03-27,938.264
2015-03-30,941.182
2015-03-31,924.591
2015-04-01,920.682
2015-04-02,939.408
2015-04-03,939.408
2015-04-06,952.443
2015-04-07,949.894
2015-04-08,943.443
2015-04-09,940.212
2015-04-10,967.978
2015-04-13,977.055
2015-04-14,970.47
2015-04-15,955.179
2015-04-16,951.197
2015-04-17,943.065
2015-04-20,939.203
2015-04-21,963.951
2015-04-22,957.562
2015-04-23,944.215
2015-04-24,949.16
2015-04-27,947.502
2015-04-28,938.669
2015-04-29,924.14
2015-04-30,877.756
2015-05-01,879.087
2015-05-04,872.156
2015-05-05,855.419
2015-05-06,869.76
2015-05-07,883.869
2015-05-08,904.287
2015-05-11,899.094
2015-05-12,893.163
2015-05-13,905.54
2015-05-14,907.734
2015-05-15,912.103
2015-05-18,904.136
2015-05-19,908.883
2015-05-20,920.077
2015-05-21,936.287
2015-05-22,923.183
2015-05-25,914.511
2015-05-26,902.595
2015-05-27,918.87
2015-05-28,918.567
2015-05-29,907.66
2015-06-01,904.401
2015-06-02,924.291
2015-06-03,930.797
2015-06-04,928.329
2015-06-05,898.33
2015-06-08,898.772
2015-06-09,898.71
2015-06-10,917.346
2015-06-11,916.159
2015-06-12,907.955
2015-06-15,888.808
2015-06-16,899.375
2015-06-17,892.41
2015-06-18,906.873
2015-06-19,900.988
2015-06-22,926.996
2015-06-23,922.525
2015-06-24,917.81
2015-06-25,913.096
2015-06-26,915.097
2015-06-29,883.146
2015-06-30,868.675
2015-07-01,879.243
2015-07-02,861.479
2015-07-03,856.66
2015-07-06,838.066
2015-07-07,803.19
2015-07-08,817.593
2015-07-09,833.854
2015-07-10,855.426
2015-07-13,860.505
2015-07-14,861.697
2015-07-15,848.67
2015-07-16,856.917
2015-07-17,880.781
2015-07-20,895.626
2015-07-21,878.097
2015-07-22,863.261
2015-07-23,871.007
2015-07-24,872.582
2015-07-27,863.113
2015-07-28,857.753
2015-07-29,863.206
2015-07-30,891.18
2015-07-31,903.458
2015-08-03,895.521
2015-08-04,894.644
2015-08-05,891.898
2015-08-06,893.727
2015-08-07,885.12
2015-08-10,892.993
2015-08-11,871.709
2015-08-12,857.071
2015-08-13,870.94
2015-08-14,865.353
2015-08-17,861.096
2015-08-18,862.842
2015-08-19,844.391
2015-08-20,830.202
2015-08-21,819.144
2015-08-24,791.978
2015-08-25,826.642
2015-08-26,813.967
2015-08-27,825.531
2015-08-28,825.337
2015-08-31,816.78
2015-09-01,799.039
2015-09-02,803.602
2015-09-03,815.121
2015-09-04,798.708
2015-09-07,798.401
2015-09-08,814.432
2015-09-09,835.57
2015-09-10,831.687
2015-09-11,828.933
2015-09-14,832.082
2015-09-15,832.11
2015-09-16,851.759
2015-09-17,846.232
2015-09-18,838.545
2015-09-21,837.305
2015-09-22,809.684
2015-09-23,817.499
2015-09-24,804.016
2015-09-25,810.177
2015-09-28,795.259
2015-09-29,806.418
2015-09-30,826.431
2015-10-01,821.322
2015-10-02,839.939
2015-10-05,858.276
2015-10-06,872.391
2015-10-07,870.324
2015-10-08,873.768
2015-10-09,877.49
2015-10-12,875.376
2015-10-13,861.681
2015-10-14,866.511
2015-10-15,876.487
2015-10-16,864.887
2015-10-19,871.366
2015-10-20,868.154
2015-10-21,873.395
2015-10-22,883.985
2015-10-23,874.574
2015-10-26,863.839
2015-10-27,853.092
2015-10-28,871.529
2015-10-29,904.057
2015-10-30,916.254
2015-11-02,917.82
2015-11-03,922.618
2015-11-04,927.78
2015-11-05,925.926
2015-11-06,921.399
2015-11-09,913.309
2015-11-10,896.655
2015-11-11,911.725
2015-11-12,906.387
2015-11-13,889.257
2015-11-16,895.298
2015-11-17,904.174
2015-11-18,903.671
2015-11-19,909.666
2015-11-20,916.688
2015-11-23,917.496
2015-11-24,898.264
2015-11-25,905.599
2015-11-26,909.515
2015-11-27,903.46
2015-11-30,905.984
2015-12-01,917.679
2015-12-02,924.801
2015-12-03,924.294
2015-12-04,921.464
2015-12-07,924.652
2015-12-08,903.025
2015-12-09,892.703
2015-12-10,899.409
2015-12-11,883.152
2015-12-14,877.226
2015-12-15,891.611
2015-12-16,899.937
2015-12-17,896.212
2015-12-18,879.969
2015-12-21,891.917
2015-12-22,898.818
2015-12-23,901.54
2015-12-24,908.087
2015-12-25,908.087
2015-12-28,901.181
2015-12-29,912.158
2015-12-30,908.358
2015-12-31,904.155
2016-01-01,904.155
2016-01-04,883.211
2016-01-05,884.041
2016-01-06,886.432
2016-01-07,879.84
2016-01-08,894.88
2016-01-11,899.759
2016-01-12,904.338
2016-01-13,908.782
2016-01-14,894.32
2016-01-15,880.544
2016-01-18,865.491
2016-01-19,882.632
2016-01-20,858.978
2016-01-21,862.973
2016-01-22,885.064
2016-01-25,882.988
2016-01-26,895.337
2016-01-27,897.292
2016-01-28,882.239
2016-01-29,892.066
2016-02-01,840.899
2016-02-02,826.552
2016-02-03,838.15
2016-02-04,838.251
2016-02-05,818.304
2016-02-08,787.711
2016-02-09,798.249
2016-02-10,796.015
2016-02-11,784.672
2016-02-12,781.958
2016-02-15,787.409
2016-02-16,788.463
2016-02-17,815.118
2016-02-18,824.448
2016-02-19,809.804
2016-02-22,830.693
2016-02-23,819.8
2016-02-24,807.403
2016-02-25,825.389
2016-02-26,819.346
2016-02-29,814.7
2016-03-01,825.605
2016-03-02,818.503
2016-03-03,814.269
2016-03-04,826.403
2016-03-07,826.678
2016-03-08,811.139
2016-03-09,810.7
2016-03-10,814.642
2016-03-11,822.688
2016-03-14,836.478
2016-03-15,835.179
2016-03-16,830.692
2016-03-17,846.817
2016-03-18,850.241
2016-03-21,844.001
2016-03-22,841.979
2016-03-23,829.852
2016-03-24,813.397
2016-03-25,813.397
2016-03-28,817.149
2016-03-29,821.042
2016-03-30,852.622
2016-03-31,840.142
2016-04-01,818.017
2016-04-04,821.185
2016-04-05,815.529
2016-04-06,821.533
2016-04-07,811.642
2016-04-08,842.858
2016-04-11,838.593
2016-04-12,829.699
2016-04-13,840.808
2016-04-14,855.701
2016-04-15,855.507
2016-04-18,857.631
2016-04-19,877.571
2016-04-20,865.431
2016-04-21,840.637
2016-04-22,836.85
2016-04-25,823.243
2016-04-26,826.831
2016-04-27,829.562
2016-04-28,830.187
2016-04-29,827.455
2016-05-02,833.104
2016-05-03,824.498
2016-05-04,812.312
2016-05-05,805.739
2016-05-06,799.128
2016-05-09,803.952
2016-05-10,773.101
2016-05-11,777.557
2016-05-12,766.124
2016-05-13,768.403
2016-05-16,767.231
2016-05-17,762.36
2016-05-18,772.322
2016-05-19,757.856
2016-05-20,768.356
2016-05-23,769.449
2016-05-24,782.021
2016-05-25,802.082
2016-05-26,811.684
2016-05-27,812.099
2016-05-30,816.753
2016-05-31,824.148
2016-06-01,821.072
2016-06-02,812.864
2016-06-03,825.108
2016-06-06,834.355
2016-06-07,841.75
2016-06-08,838.084
2016-06-09,829.594
2016-06-10,811.866
2016-06-13,794.092
2016-06-14,774.968
2016-06-15,785.913
2016-06-16,768.468
2016-06-17,782.608
2016-06-20,813.026
2016-06-21,807.751
2016-06-22,809.399
2016-06-23,824.563
2016-06-24,807.491
2016-06-27,746.378
2016-06-28,769.103
2016-06-29,793.967
2016-06-30,804.571
2016-07-01,815.222
2016-07-04,811.835
2016-07-05,797.085
2016-07-06,785.704
2016-07-07,792.255
2016-07-08,801.969
2016-07-11,820.928
2016-07-12,825.655
2016-07-13,834.31
2016-07-14,834.42
2016-07-15,829.994
2016-07-18,829.847
2016-07-19,844.943
2016-07-20,856.078
2016-07-21,848.728
2016-07-22,851.269
2016-07-25,856.518
2016-07-26,860.593
2016-07-27,866.897
2016-07-28,870.765
2016-07-29,870.617
2016-08-01,862.194
2016-08-02,862.543
2016-08-03,852.46
2016-08-04,858.305
2016-08-05,862.225
2016-08-08,868.314
2016-08-09,890.964
2016-08-10,893.138
2016-08-11,899.64
2016-08-12,894.476
2016-08-15,895.52
2016-08-16,883.47
2016-08-17,876.558
2016-08-18,893.684
2016-08-19,887.651
2016-08-22,892.533
2016-08-23,896.119
2016-08-24,885.303
2016-08-25,882.683
2016-08-26,895.192
2016-08-29,883.361
2016-08-30,868.178
2016-08-31,859.984
2016-09-01,863.222
2016-09-02,871.131
2016-09-05,871.106
2016-09-06,883.057
2016-09-07,887.351
2016-09-08,885.206
2016-09-09,863.324
2016-09-12,861.407
2016-09-13,855.025
2016-09-14,858.146
2016-09-15,866.406
2016-09-16,859.504
2016-09-19,869.942
2016-09-20,868.717
2016-09-21,874.444
2016-09-22,899.227
2016-09-23,897.562
2016-09-26,896.851
2016-09-27,894.009
2016-09-28,884.554
2016-09-29,877.307
2016-09-30,881.947
2016-10-03,877.362
2016-10-04,875.099
2016-10-05,874.411
2016-10-06,866.148
2016-10-07,864.558
2016-10-10,868.27
2016-10-11,855.719
2016-10-12,848.947
2016-10-13,842.958
2016-10-14,841.879
2016-10-17,842.848
2016-10-18,845.117
2016-10-19,845.327
2016-10-20,840.871
2016-10-21,833.743
2016-10-24,833.562
2016-10-25,833.168
2016-10-26,828.058
2016-10-27,813.846
2016-10-28,813.531
2016-10-31,809.534
2016-11-01,801.593
2016-11-02,800.766
2016-11-03,801.208
2016-11-04,794.462
2016-11-07,797.894
2016-11-08,799.234
2016-11-09,808.254
2016-11-10,803.378
2016-11-11,789.695
2016-11-14,766.56
2016-11-15,779.043
2016-11-16,771.777
2016-11-17,778.944
2016-11-18,772.14
2016-11-21,778.146
2016-11-22,777.121
2016-11-23,777.727
2016-11-24,782.149
2016-11-25,785.641
2016-11-28,779.388
2016-11-29,778.326
2016-11-30,781.749
2016-12-01,783.212
2016-12-02,778.193
2016-12-05,788.073
2016-12-06,788.698
2016-12-07,797.045
2016-12-08,782.918
2016-12-09,785.153
2016-12-12,795.035
2016-12-13,797.302
2016-12-14,795.009
2016-12-15,787.218
2016-12-16,783.936
2016-12-19,789.666
2016-12-20,787.207
2016-12-21,795.733
2016-12-22,792.098
2016-12-23,799.146
2016-12-26,799.146
2016-12-27,800.008
2016-12-28,795.948
2016-12-29,801.917
2016-12-30,807.333
2017-01-02,815.167
2017-01-03,804.959
2017-01-04,811.752
2017-01-05,817.904
2017-01-06,816.129
2017-01-09,809.193
2017-01-10,813.514
2017-01-11,810.286
2017-01-12,815.279
2017-01-13,818.878
2017-01-16,814.529
2017-01-17,812.665
2017-01-18,816.077
2017-01-19,813.886
2017-01-20,821.899
2017-01-23,825.7
2017-01-24,841.949
2017-01-25,843.607
2017-01-26,820.941
2017-01-27,826.574
2017-01-30,818.526
2017-01-31,827.757
2017-02-01,822.225
2017-02-02,824.306
2017-02-03,828.131
2017-02-06,823.518
2017-02-07,822.64
2017-02-08,825.335
2017-02-09,823.054
2017-02-10,825.974
2017-02-13,829.975
2017-02-14,828.127
2017-02-15,837.625
2017-02-16,843.585
2017-02-17,835.066
2017-02-20,835.694
2017-02-21,831.042
2017-02-22,829.495
2017-02-23,831.61
2017-02-24,823.427
2017-02-27,829.892
2017-02-28,833.1
2017-03-01,835.011
2017-03-02,832.308
2017-03-03,835.34
2017-03-06,837.573
2017-03-07,836.233
2017-03-08,832.186
2017-03-09,831.509
2017-03-10,837.401
2017-03-13,840.072
2017-03-14,839.288
2017-03-15,843.8
2017-03-16,855.391
2017-03-17,857.275
2017-03-20,859.816
2017-03-21,855.161
2017-03-22,854.949
2017-03-23,862.596
2017-03-24,864.973
2017-03-27,864.269
2017-03-28,867.371
2017-03-29,860.186
2017-03-30,861.414
2017-03-31,860.915
2017-04-03,860.002
2017-04-04,865.622
2017-04-05,868.989
2017-04-06,874.114
2017-04-07,872.567
2017-04-10,873.949
2017-04-11,873.729
2017-04-12,882.116
2017-04-13,886.418
2017-04-14,886.418
2017-04-17,889.629
2017-04-18,884.089
2017-04-19,885.19
2017-04-20,903.79
2017-04-21,892.078
2017-04-24,926.507
2017-04-25,932.745
2017-04-26,931.136
2017-04-27,918.343
2017-04-28,915.287
2017-05-01,917.641
2017-05-02,924.717
2017-05-03,920.47
2017-05-04,924.782
2017-05-05,930.259
2017-05-08,916.723
2017-05-09,918.829
2017-05-10,914.792
2017-05-11,911.27
2017-05-12,914.623
2017-05-15,921.178
2017-05-16,930.223
2017-05-17,917.088
2017-05-18,915.378
2017-05-19,931.157
2017-05-22,940.847
2017-05-23,943.45
2017-05-24,948.012
2017-05-25,950.47
2017-05-26,948.43
2017-05-29,947.681
2017-05-30,944.48
2017-05-31,945.878
2017-06-01,952.648
2017-06-02,964.285
2017-06-05,954.303
2017-06-06,956.71
2017-06-07,963.921
2017-06-08,955.062
2017-06-09,961.243
2017-06-12,957.467
2017-06-13,973.683
2017-06-14,979.709
2017-06-15,957.371
2017-06-16,968.158
2017-06-19,974.873
2017-06-20,965.975
2017-06-21,962.959
2017-06-22,962.696
2017-06-23,966.363
2017-06-26,967.809
2017-06-27,963.482
2017-06-28,967.072
2017-06-29,953.652
2017-06-30,952.616
2017-07-03,960.558
2017-07-04,956.063
2017-07-05,958.914
2017-07-06,960.568
2017-07-07,967.712
2017-07-10,969.922
2017-07-11,966.254
2017-07-12,980.014
2017-07-13,975.477
2017-07-14,984.671
2017-07-17,988.913
2017-07-18,991.293
2017-07-19,954.618
2017-07-20,973.563
2017-07-21,958.076
2017-07-24,947.91
2017-07-25,936.57
2017-07-26,946.551
2017-07-27,950.308
2017-07-28,951.897
2017-07-31,953.04
2017-08-01,961.698
2017-08-02,967.82
2017-08-03,974.315
2017-08-04,972.875
2017-08-07,978.613
2017-08-08,971.476
2017-08-09,969.355
2017-08-10,961.625
2017-08-11,957.641
2017-08-14,968.387
2017-08-15,958.194
2017-08-16,966.621
2017-08-17,970.601
2017-08-18,963.947
2017-08-21,967.372
2017-08-22,972.115
2017-08-23,976.631
2017-08-24,971.183
2017-08-25,976.561
2017-08-28,979.082
2017-08-29,977.179
2017-08-30,984.841
2017-08-31,992.086
2017-09-01,994.239
2017-09-04,996.273
2017-09-05,995.673
2017-09-06,1001.328
2017-09-07,1011.326
2017-09-08,1016.577
2017-09-11,1024.101
2017-09-12,1028.494
2017-09-13,1023.912
2017-09-14,1016.75
2017-09-15,1019.125
2017-09-18,1024.356
2017-09-19,1027.025
2017-09-20,1027.8
2017-09-21,1021.864
2017-09-22,1022.687
2017-09-25,1004.825
2017-09-26,996.207
2017-09-27,993.457
2017-09-28,1000.927
2017-09-29,997.797
2017-10-02,994.596
2017-10-03,1006.981
2017-10-04,1008.962
2017-10-05,1003.074
2017-10-06,994.596
2017-10-09,998.624
2017-10-10,1005.617
2017-10-11,1008.098
2017-10-12,1008.544
2017-10-13,1013.471
2017-10-16,1015.565
2017-10-17,1012.164
2017-10-18,1010.401
2017-10-19,1011.477
2017-10-20,1008.517
2017-10-23,1015.689
2017-10-24,1011.795
2017-10-25,1004.147
2017-10-26,985.022
2017-10-27,989.381
2017-10-30,977.92
2017-10-31,974.236
2017-11-01,976.1
2017-11-02,974.868
2017-11-03,979.953
2017-11-06,976.452
2017-11-07,970.905
2017-11-08,962.658
2017-11-09,950.605
2017-11-10,954.287
2017-11-13,949.032
2017-11-14,951.762
2017-11-15,950.671
2017-11-16,953.795
2017-11-17,951.293
2017-11-20,953.322
2017-11-21,947.066
2017-11-22,951.796
2017-11-23,950.002
2017-11-24,957.209
2017-11-27,946.836
2017-11-28,947.905
2017-11-29,945.716
2017-11-30,946.904
2017-12-01,930.862
2017-12-04,925.94
2017-12-05,921.829
2017-12-06,918.518
2017-12-07,910.208
2017-12-08,909.191
2017-12-11,911.311
2017-12-12,906.89
2017-12-13,916.454
2017-12-14,907.869
2017-12-15,906.301
2017-12-18,917.729
2017-12-19,918.913
2017-12-20,914.901
2017-12-21,925.195
2017-12-22,925.008
2017-12-25,925.008
2017-12-26,927.431
2017-12-27,929.741
2017-12-28,926.241
2017-12-29,928.907
2018-01-01,928.907
2018-01-02,933.84
2018-01-03,945.824
2018-01-04,958.468
2018-01-05,963.355
2018-01-08,959.846
2018-01-09,959.956
2018-01-10,953.117
2018-01-11,949.394
2018-01-12,956.378
2018-01-15,962.706
2018-01-16,959.041
2018-01-17,960.063
2018-01-18,957.125
2018-01-19,964.053
2018-01-22,969.186
2018-01-23,980.241
2018-01-24,979.046
2018-01-25,976.416
2018-01-26,971.812
2018-01-29,975.917
2018-01-30,977.666
2018-01-31,974.853
2018-02-01,1023.838
2018-02-02,1019.376
2018-02-05,1009.112
2018-02-06,985.876
2018-02-07,995.457
2018-02-08,970.059
2018-02-09,962.99
2018-02-12,979.839
2018-02-13,982.524
2018-02-14,1001.012
2018-02-15,1022.539
2018-02-16,1037.934
2018-02-19,1025.636
2018-02-20,1029.018
2018-02-21,1031.523
2018-02-22,1025.334
2018-02-23,1022.856
2018-02-26,1033.817
2018-02-27,1029.769
2018-02-28,1019.09
2018-03-01,1004.384
2018-03-02,993.471
2018-03-05,1008.245
2018-03-06,1013.171
2018-03-07,1019.519
2018-03-08,1027.062
2018-03-09,1028.096
2018-03-12,1026.783
2018-03-13,1022.948
2018-03-14,1013.538
2018-03-15,1015.506
2018-03-16,1004.834
2018-03-19,1001.761
2018-03-20,1000.943
2018-03-21,997.915
2018-03-22,981.671
2018-03-23,983.468
2018-03-26,974.993
2018-03-27,982.783
2018-03-28,977.561
2018-03-29,981.263
2018-03-30,981.263
2018-04-02,982.141
2018-04-03,967.282
2018-04-04,962.186
2018-04-05,980.468
2018-04-06,975.419
2018-04-09,977.391
2018-04-10,985.868
2018-04-11,987.436
2018-04-12,990.859
2018-04-13,990.881
2018-04-16,993.138
2018-04-17,1014.665
2018-04-18,1017.422
2018-04-19,1021.608
2018-04-20,1025.779
2018-04-23,1018.622
2018-04-24,1005.259
2018-04-25,1013.111
2018-04-26,1011.388
2018-04-27,1013.676
2018-04-30,1013.859
2018-05-01,1006.097
2018-05-02,993.639
2018-05-03,985.337
2018-05-04,1005.967
2018-05-07,1023.681
2018-05-08,1030.76
2018-05-09,1029.129
2018-05-10,1031.212
2018-05-11,1042.631
2018-05-14,1038.33
2018-05-15,1024.966
2018-05-16,1023.699
2018-05-17,1030.372
2018-05-18,1029.434
2018-05-21,1033.172
2018-05-22,1043.74
2018-05-23,1022.04
2018-05-24,1021.589
2018-05-25,1015.482
2018-05-28,1009.496
2018-05-29,993.321
2018-05-30,1001.582
2018-05-31,1006.573
2018-06-01,1019.577
2018-06-04,1026.488
2018-06-05,1023.059
2018-06-06,1044.18
2018-06-07,1046.729
2018-06-08,1038.922
2018-06-11,1040.104
2018-06-12,1027.99
2018-06-13,1028.082
2018-06-14,1021.031
2018-06-15,1013.507
2018-06-18,1005.893
2018-06-19,985.636
2018-06-20,992.511
2018-06-21,980.989
2018-06-22,983.609
2018-06-25,979.297
2018-06-26,977.88
2018-06-27,973.672
2018-06-28,968.375
2018-06-29,985.595
2018-07-02,966.815
2018-07-03,973.556
2018-07-04,963.955
2018-07-05,970.934
2018-07-06,978.436
2018-07-09,991.647
2018-07-10,998.445
2018-07-11,985.557
2018-07-12,982.818
2018-07-13,977.507
2018-07-16,986.801
2018-07-17,1014.201
2018-07-18,1011.519
2018-07-19,998.303
2018-07-20,996.635
2018-07-23,998.055
2018-07-24,1012.037
2018-07-25,1013.397
2018-07-26,1024.295
2018-07-27,1027.392
2018-07-30,1028.074
2018-07-31,1021.763
2018-08-01,1029.025
2018-08-02,1015.68
2018-08-03,1017.353
2018-08-06,1013.601
2018-08-07,1024.852
2018-08-08,1032.049
2018-08-09,1031.775
2018-08-10,1004.556
2018-08-13,996.799
2018-08-14,988.771
2018-08-15,962.396
2018-08-16,979.971
2018-08-17,983.158
2018-08-20,997.1
2018-08-21,1011.025
2018-08-22,1019.158
2018-08-23,1016.851
2018-08-24,1018.047
2018-08-27,1033.492
2018-08-28,1048.65
2018-08-29,1049.11
2018-08-30,1048.657
2018-08-31,1036.669
2018-09-03,1032.55
2018-09-04,1011.174
2018-09-05,1006.723
2018-09-06,993.059
2018-09-07,991.107
2018-09-10,990.8
2018-09-11,997.196
2018-09-12,1001.566
2018-09-13,1005.188
2018-09-14,1014.794
2018-09-17,1016.41
2018-09-18,1017.528
2018-09-19,1030.328
2018-09-20,1041.083
2018-09-21,1047.792
2018-09-24,1048.392
2018-09-25,1046.172
2018-09-26,1035.095
2018-09-27,1042.271
2018-09-28,1024.476
2018-10-01,1011.252
2018-10-02,1000.131
2018-10-03,1004.835
2018-10-04,995.329
2018-10-05,982.153
2018-10-08,965.644
2018-10-09,963.778
2018-10-10,945.945
2018-10-11,926.953
2018-10-12,930.306
2018-10-15,927.918
2018-10-16,953.094
2018-10-17,941.038
2018-10-18,922.964
2018-10-19,913.345
2018-10-22,907.364
2018-10-23,870.194
2018-10-24,859.784
2018-10-25,875.069
2018-10-26,888.479
2018-10-29,884.976
2018-10-30,884.14
2018-10-31,896.675
2018-11-01,901.296
2018-11-02,916.599
2018-11-05,911.648
2018-11-06,907.698
2018-11-07,916.59
2018-11-08,912.798
2018-11-09,890.02
2018-11-12,878.491
2018-11-13,883.128
2018-11-14,881.845
2018-11-15,875.769
2018-11-16,885.934
2018-11-19,880.803
2018-11-20,865.312
2018-11-21,872.426
2018-11-22,860.906
2018-11-23,854.584
2018-11-26,862.7
2018-11-27,849.598
2018-11-28,852.617
2018-11-29,865.622
2018-11-30,851.947
2018-12-03,876.073
2018-12-04,861.428
2018-12-05,853.816
2018-12-06,856.94
2018-12-07,843.148
2018-12-10,826.107
2018-12-11,833.551
2018-12-12,863.934
2018-12-13,855.781
2018-12-14,851.503
2018-12-17,846.709
2018-12-18,850.159
2018-12-19,864.774
2018-12-20,841.905
2018-12-21,832.531
2018-12-24,832.531
2018-12-25,832.531
2018-12-26,832.093
2018-12-27,829.7
2018-12-28,837.506
2018-12-31,837.287
2019-01-01,837.287
2019-01-02,838.074
2019-01-03,837.562
2019-01-04,864.095
2019-01-07,867.487
2019-01-08,881.31
2019-01-09,894.629
2019-01-10,895.026
2019-01-11,890.871
2019-01-14,883.006
2019-01-15,889.339
2019-01-16,898.558
2019-01-17,898.478
2019-01-18,908.418
2019-01-21,914.892
2019-01-22,910.858
2019-01-23,909.632
2019-01-24,906.585
2019-01-25,916.0
2019-01-28,908.437
2019-01-29,915.274
2019-01-30,914.224
2019-01-31,907.563
2019-02-01,915.797
2019-02-04,926.38
2019-02-05,938.881
2019-02-06,949.489
2019-02-07,937.253
2019-02-08,926.03
2019-02-11,928.418
2019-02-12,926.638
2019-02-13,929.069
2019-02-14,932.374
2019-02-15,933.71
2019-02-18,942.791
2019-02-19,934.885
2019-02-20,944.427
2019-02-21,937.988
2019-02-22,936.111
2019-02-25,944.041
2019-02-26,953.195
2019-02-27,952.193
2019-02-28,940.723
2019-03-01,967.403
2019-03-04,968.269
2019-03-05,959.219
2019-03-06,955.236
2019-03-07,938.943
2019-03-08,932.371
2019-03-11,944.359
2019-03-12,952.485
2019-03-13,952.765
2019-03-14,970.306
2019-03-15,977.754
2019-03-18,984.817
2019-03-19,997.287
2019-03-20,984.323
2019-03-21,982.435
2019-03-22,957.462
2019-03-25,955.524
2019-03-26,955.043
2019-03-27,961.187
2019-03-28,954.299
2019-03-29,964.679
2019-04-01,991.247
2019-04-02,999.484
2019-04-03,1018.245
2019-04-04,1013.696
2019-04-05,1027.194
2019-04-08,1020.847
2019-04-09,1013.764
2019-04-10,1019.0
2019-04-11,1018.423
2019-04-12,1024.094
2019-04-15,1021.962
2019-04-16,1011.284
2019-04-17,998.477
2019-04-18,1004.412
2019-04-19,1004.412
2019-04-22,1005.44
2019-04-23,1008.244
2019-04-24,1001.614
2019-04-25,1011.061
2019-04-26,1000.754
2019-04-29,993.291
2019-04-30,985.5
2019-05-01,988.446
2019-05-02,976.239
2019-05-03,979.641
2019-05-06,970.203
2019-05-07,963.77
2019-05-08,961.652
2019-05-09,952.086
2019-05-10,969.415
2019-05-13,948.461
2019-05-14,957.619
2019-05-15,960.231
2019-05-16,983.717
2019-05-17,987.728
2019-05-20,978.904
2019-05-21,993.889
2019-05-22,991.638
2019-05-23,966.399
2019-05-24,971.537
2019-05-27,974.186
2019-05-28,965.058
2019-05-29,943.86
2019-05-30,942.505
2019-05-31,934.83
2019-06-03,943.618
2019-06-04,946.571
2019-06-05,944.636
2019-06-06,947.807
2019-06-07,964.412
2019-06-10,968.098
2019-06-11,986.069
2019-06-12,979.798
2019-06-13,980.637
2019-06-14,968.206
2019-06-17,959.73
2019-06-18,972.799
2019-06-19,971.189
2019-06-20,985.058
